SA3_MAIN11,Indonesia_2006,Indonesia_2007,Indonesia_2008,Indonesia_2009,Indonesia_2010,Indonesia_2011,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iraq_Before_1941,Iraq_1941_1950,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2005,Iraq_2006,Iraq_2007,Iraq_2008,Iraq_2009,Iraq_2010,Iraq_2011,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1941,Ireland_1941_1950,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2005,Ireland_2006,Ireland_2007,Ireland_2008,Ireland_2009,Ireland_2010,Ireland_2011,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1941,Italy_1941_1950,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2005,Italy_2006,Italy_2007,Italy_2008,Italy_2009,Italy_2010,Italy_2011,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1941,Japan_1941_1950,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2005,Japan_2006,Japan_2007,Japan_2008,Japan_2009,Japan_2010,Japan_2011,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1941,Korea_Rep_Sth_1941_1950,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2005,Korea_Republic_South_2006,Korea_Republic_South_2007,Korea_Republic_South_2008,Korea_Republic_South_2009,Korea_Republic_South_2010,Korea_Republic_South_2011,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1941,Lebanon_1941_1950,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2005,Lebanon_2006,Lebanon_2007,Lebanon_2008,Lebanon_2009,Lebanon_2010,Lebanon_2011,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1941,Malaysia_1941_1950,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2005,Malaysia_2006,Malaysia_2007,Malaysia_2008,Malaysia_2009,Malaysia_2010,Malaysia_2011,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1941,Malta_1941_1950,Malta_1951_1960,Malta_1961_1970,Malta_1971_1980,Malta_1981_1990,Malta_1991_2000,Malta_2001_2005,Malta_2006,Malta_2007,Malta_2008,Malta_2009,Malta_2010,Malta_2011,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1941,Netherlands_1941_1950,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2005,Netherlands_2006,Netherlands_2007,Netherlands_2008,Netherlands_2009,Netherlands_2010,Netherlands_2011,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1941,New_Zealand_1941_1950,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2005,New_Zealand_2006,New_Zealand_2007,New_Zealand_2008,New_Zealand_2009,New_Zealand_2010,New_Zealand_2011,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Philippines_Before_1941,Philippines_1941_1950,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2005,Philippines_2006,Philippines_2007,Philippines_2008,Philippines_2009,Philippines_2010,Philippines_2011,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1941,Poland_1941_1950,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2005,Poland_2006,Poland_2007,Poland_2008,Poland_2009,Poland_2010,Poland_2011,Poland_Yr_arrival_NS,Poland_Tot,SA3_NAME11
10801,0,0,0,0,0,0,0,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,28,14,9,5,3,0,0,0,0,0,0,0,65,3,7,32,15,6,3,0,0,0,0,0,0,0,0,7,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,11,0,7,18,8,5,0,0,0,0,0,0,0,0,0,0,38,0,25,56,16,5,4,0,0,0,0,0,3,0,0,5,114,7,7,13,55,81,73,51,9,3,0,0,0,6,3,30,338,0,0,0,3,4,16,14,9,3,0,0,0,4,0,9,62,0,9,3,3,0,8,0,0,0,0,0,0,0,0,0,23,Great Lakes
10802,0,0,0,0,0,3,0,18,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,8,12,16,0,0,0,0,0,0,4,3,0,4,47,3,4,16,5,0,3,3,0,0,0,0,0,0,0,9,43,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,11,0,0,3,5,0,4,5,3,0,0,0,0,0,0,3,23,0,9,15,7,6,0,0,0,0,0,0,0,0,0,3,40,0,9,84,20,6,3,0,3,4,0,3,0,0,0,8,140,10,8,14,64,126,110,64,9,3,7,4,5,0,3,41,468,0,0,0,0,5,30,33,12,3,9,9,7,3,3,4,118,0,5,4,3,0,3,0,0,0,0,0,0,3,0,0,18,Kempsey - Nambucca
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,3,0,0,0,0,3,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lord Howe Island
10804,0,3,4,0,0,0,3,36,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,5,19,32,28,23,17,13,0,3,4,3,0,0,8,158,0,9,51,29,5,5,0,0,0,0,0,0,0,0,10,109,0,0,0,0,0,0,11,7,0,0,0,6,0,0,0,24,0,0,0,0,4,0,7,0,0,0,5,0,0,0,0,16,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,11,0,0,10,14,8,9,0,5,3,0,0,0,0,0,4,53,0,15,27,11,7,5,0,0,0,0,0,0,0,0,3,68,0,39,155,44,25,12,14,3,0,3,3,3,5,3,3,312,15,12,36,131,216,211,148,73,17,16,24,6,19,11,77,1012,0,0,0,3,13,46,41,22,4,17,4,9,0,4,4,167,0,11,8,9,3,0,0,3,0,0,0,0,3,0,0,37,Port Macquarie
10805,0,0,0,4,0,0,3,31,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,7,3,5,5,22,13,10,5,0,0,0,0,0,0,0,0,63,3,3,25,11,4,0,5,0,0,0,0,0,0,0,3,54,0,0,4,0,0,0,6,0,0,0,0,7,0,0,0,17,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,12,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,12,4,0,0,0,0,0,0,0,0,0,27,0,7,23,7,8,0,0,0,0,0,0,0,0,0,3,48,0,15,127,24,12,8,13,5,0,3,0,0,0,0,7,214,3,3,21,60,141,103,50,36,8,9,0,3,19,8,35,499,0,0,0,3,4,37,32,5,5,3,12,8,0,3,0,112,0,9,3,0,6,5,4,0,0,0,0,0,0,0,0,27,Taree - Gloucester
10901,0,3,4,0,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,4,18,6,8,6,7,4,0,3,3,3,4,7,76,0,6,43,19,3,3,3,3,0,0,0,4,0,0,12,96,0,0,0,3,5,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,3,0,0,0,6,4,12,6,4,39,0,3,4,4,3,3,3,4,0,0,0,0,0,0,3,27,0,0,0,7,5,5,6,0,5,3,0,0,4,0,0,35,0,3,6,4,0,0,3,0,0,0,0,0,0,0,0,16,0,16,137,38,23,8,5,0,0,0,0,0,0,0,6,233,3,0,21,52,111,107,95,47,7,14,15,11,33,25,40,581,0,0,0,5,8,62,32,35,4,7,27,33,6,10,8,237,0,16,12,3,0,14,0,0,0,0,0,0,0,0,3,48,Albury
10902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,76,34,4,0,0,0,0,0,0,0,0,0,15,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,19,4,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3,3,23,24,15,15,0,3,0,3,0,0,10,99,0,0,0,0,0,7,0,6,0,3,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lower Murray
10903,0,3,0,3,0,0,0,9,0,0,0,0,0,0,4,3,0,0,4,0,0,0,0,11,0,0,12,5,7,5,4,3,0,0,0,0,3,0,3,42,4,3,54,20,3,0,0,0,0,0,0,0,3,0,4,91,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,0,0,11,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,98,14,11,3,8,3,4,0,0,0,0,0,9,153,7,6,7,24,59,69,68,32,11,5,16,12,9,7,31,363,0,3,0,3,3,19,15,16,4,5,10,3,0,7,7,95,0,3,0,0,0,4,4,0,0,0,0,0,0,0,0,11,Upper Murray exc. Albury
11001,0,0,3,11,4,4,0,44,0,0,0,0,0,0,3,0,0,0,6,0,3,7,0,19,0,0,4,4,0,5,5,5,0,0,0,0,0,0,0,23,0,6,6,5,4,3,0,3,0,0,0,0,0,0,4,31,0,0,0,0,0,5,8,12,0,0,0,0,0,0,6,31,0,0,0,0,0,3,3,3,0,0,3,0,0,3,0,15,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,6,0,8,7,3,4,0,3,0,0,3,3,43,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,6,0,5,44,14,7,5,7,0,0,3,0,0,0,0,0,85,3,3,14,45,66,74,66,14,4,16,15,7,10,7,14,358,0,0,0,0,4,17,14,5,3,0,6,3,8,3,3,66,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,15,Armidale
11002,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,10,6,4,0,0,4,3,4,4,0,0,48,3,9,17,10,5,0,0,0,0,0,0,0,0,0,5,49,0,0,0,0,0,0,0,4,0,0,0,0,0,6,9,19,0,0,0,0,0,0,0,0,0,0,0,3,10,5,3,21,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,12,0,4,43,13,16,5,3,0,0,0,0,3,3,0,0,90,6,0,11,31,60,64,41,13,3,5,5,0,4,0,29,272,0,0,0,0,5,14,19,11,4,3,13,10,6,8,4,97,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,9,Inverell - Tenterfield
11003,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,5,0,0,0,3,0,3,4,3,27,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,3,3,0,3,0,0,0,0,0,0,0,0,35,0,0,3,5,43,32,34,11,3,3,0,3,3,9,14,163,0,0,0,0,0,17,9,11,0,3,7,13,4,0,4,68,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,Moree - Narrabri
11004,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,0,4,14,5,7,4,0,3,0,3,3,5,8,6,69,0,5,32,14,3,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,12,0,0,0,0,3,4,3,3,0,0,0,3,13,12,8,49,0,0,7,4,0,4,3,0,0,0,0,0,0,0,0,18,0,3,3,6,8,10,4,0,4,0,0,3,3,0,0,44,0,0,15,12,3,0,0,0,0,0,0,0,0,0,0,30,0,11,71,18,3,0,12,4,0,0,0,0,0,0,0,119,8,3,14,52,122,95,68,39,19,4,30,9,8,18,41,530,0,0,3,0,6,46,35,18,19,4,31,21,3,4,3,193,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,15,Tamworth - Gunnedah
11101,4,3,11,4,3,7,11,90,0,0,0,0,0,0,3,3,0,3,0,0,3,3,0,15,0,6,15,33,19,28,26,11,3,3,4,10,0,4,3,165,3,11,160,69,12,3,8,3,9,0,0,0,4,0,15,297,0,0,3,6,3,8,3,4,4,3,0,0,4,3,3,44,0,0,0,0,3,26,20,11,3,11,9,3,3,7,10,106,0,0,4,8,4,3,0,0,0,0,3,0,0,0,0,22,0,0,7,23,60,44,15,7,3,9,8,3,4,0,6,189,0,15,26,17,0,4,0,3,0,0,0,0,0,0,3,68,0,30,192,38,13,15,7,8,0,3,0,0,0,3,3,312,12,13,26,97,205,214,197,76,19,17,16,26,14,9,61,1002,0,0,0,8,17,95,72,25,7,12,10,13,13,0,20,292,0,64,17,18,13,39,14,4,0,0,0,0,0,0,7,176,Lake Macquarie - East
11102,0,0,0,0,3,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,20,18,12,5,0,0,0,0,6,4,5,105,0,7,47,32,4,4,5,0,0,0,0,0,0,0,6,105,0,0,3,0,3,3,0,3,0,0,0,0,3,0,0,15,0,0,0,0,7,12,10,3,0,3,3,0,0,0,9,47,0,0,0,6,3,0,0,0,3,0,0,0,0,3,3,18,0,3,0,12,12,21,8,0,0,5,0,3,4,0,0,68,0,6,23,7,4,3,0,0,0,0,0,0,0,0,4,47,0,24,174,26,19,11,11,3,0,0,0,0,0,0,13,281,20,22,30,116,222,233,185,76,10,12,26,12,11,14,51,1040,0,0,0,0,12,72,37,22,0,4,4,12,5,3,7,178,0,18,5,6,11,10,4,0,0,0,0,0,3,0,6,63,Lake Macquarie - West
11103,7,9,27,8,18,14,7,179,0,0,0,0,0,0,4,20,3,3,0,15,6,0,0,51,3,5,17,38,34,52,28,22,13,13,8,6,18,12,11,280,4,28,406,192,42,12,8,6,0,5,4,3,8,0,54,772,0,0,3,4,4,9,26,15,5,4,0,0,7,9,3,89,0,0,0,0,9,36,47,65,14,52,28,59,56,40,27,433,0,0,0,3,4,5,4,7,0,0,0,0,4,0,0,27,0,0,7,34,63,75,24,41,23,33,45,47,73,41,16,522,0,3,16,12,5,3,0,3,0,0,0,0,0,0,3,45,3,11,118,29,15,14,12,6,0,7,0,5,3,3,24,250,9,4,29,136,333,356,250,136,27,32,48,58,76,38,100,1632,0,0,0,8,36,214,156,53,25,22,41,29,34,28,24,670,0,106,20,37,32,68,18,7,0,0,0,9,0,0,27,324,Newcastle
11201,9,0,0,7,3,0,9,67,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,26,29,14,23,18,6,0,5,4,3,4,0,143,6,9,57,24,16,9,11,9,3,5,8,3,5,6,11,182,0,0,8,4,0,17,33,37,9,14,10,19,9,0,11,171,0,0,0,0,4,3,5,3,0,0,0,0,4,3,6,28,0,0,3,4,3,3,0,0,0,0,0,0,0,0,0,13,0,0,4,13,11,14,4,0,0,3,0,3,3,4,3,62,0,8,21,9,4,0,5,0,0,0,0,0,0,0,0,47,0,13,123,35,20,36,34,26,3,10,5,4,3,0,13,325,11,17,32,157,290,306,190,102,35,31,39,35,41,13,69,1368,0,0,0,8,12,44,20,27,3,10,3,11,4,4,7,153,3,7,3,0,3,12,0,4,0,0,0,0,0,3,3,38,Richmond Valley - Coastal
11202,3,0,0,0,0,3,3,44,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,5,18,6,12,9,9,0,3,3,3,0,0,3,74,20,49,123,37,3,3,6,3,0,0,0,0,3,0,19,266,0,0,3,0,7,6,14,4,3,3,4,0,5,0,3,52,0,0,0,0,3,3,3,3,0,0,3,0,3,0,3,21,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,16,6,9,3,0,3,0,3,0,3,0,49,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,14,0,7,85,29,20,13,3,12,3,0,0,0,0,3,10,185,3,6,12,77,223,182,142,48,9,3,19,9,15,0,33,781,0,0,0,3,11,49,46,31,3,16,18,11,7,0,14,209,0,6,4,4,0,11,0,0,3,0,0,0,0,0,3,31,Richmond Valley - Hinterland
11203,3,7,0,4,0,0,3,58,0,0,0,3,0,0,3,0,0,0,0,3,0,3,0,12,3,4,22,39,25,21,13,23,3,3,3,5,10,4,12,190,7,18,89,27,7,8,3,3,4,3,0,8,0,0,15,192,0,0,6,0,5,6,32,27,8,15,9,4,4,0,3,119,0,0,0,4,0,6,11,4,0,0,0,0,4,0,0,29,0,0,3,4,3,3,3,0,0,0,0,0,0,0,0,16,0,0,8,15,31,21,8,4,3,0,5,0,0,0,6,101,0,13,39,15,8,0,0,0,0,0,0,0,0,0,0,75,0,29,177,34,14,17,16,14,0,0,0,0,4,6,25,336,11,19,42,181,451,577,494,265,57,81,65,50,56,28,135,2512,0,0,0,4,19,79,65,37,19,9,14,30,9,9,7,301,0,6,9,8,0,21,6,0,0,0,4,0,0,0,4,58,Tweed Valley
11301,0,0,0,4,5,0,0,9,0,0,0,3,0,0,5,0,0,0,4,0,0,0,0,12,0,0,4,8,3,5,0,4,0,0,0,4,4,8,0,40,75,203,689,349,39,14,8,6,0,0,0,3,3,3,112,1504,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,9,0,0,0,0,0,3,3,3,0,0,0,3,15,8,6,41,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,0,0,0,5,4,3,15,0,3,4,3,3,3,0,0,0,0,6,0,0,0,0,22,0,4,27,8,0,6,7,3,0,4,0,0,0,0,3,62,3,0,5,12,42,77,140,102,22,14,26,41,27,30,56,597,0,0,0,0,3,51,32,14,9,18,14,34,14,15,7,211,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,7,Griffith - Murrumbidgee (West)
11302,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,4,0,0,0,0,0,0,0,0,17,0,0,12,3,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,3,0,0,0,3,0,3,0,0,0,0,0,44,3,3,3,10,28,44,35,18,8,3,6,5,17,3,8,194,0,0,0,0,0,6,3,3,0,3,0,5,13,3,3,39,0,4,0,4,0,0,0,4,0,0,0,0,0,0,3,15,Tumut - Tumbarumba
11303,0,0,0,0,0,0,0,30,0,0,0,0,0,0,9,14,3,0,0,3,0,0,3,32,3,0,13,9,11,7,10,13,0,0,8,3,4,11,3,95,3,5,43,16,4,0,0,0,0,0,0,0,0,0,7,78,0,0,0,0,0,0,5,9,0,0,0,0,0,7,0,21,0,0,0,3,0,14,4,4,0,7,4,12,10,0,8,66,3,0,3,0,4,0,3,0,0,0,0,4,0,0,4,21,0,0,3,18,20,20,9,14,3,0,0,0,8,4,11,110,0,4,9,3,3,0,0,0,0,0,0,0,0,0,0,19,3,13,116,17,8,5,3,0,3,0,0,0,0,0,10,178,7,7,11,44,111,116,105,74,13,13,15,22,25,21,60,644,0,0,0,3,7,40,29,14,18,3,19,24,26,11,10,204,0,10,5,0,0,6,3,4,0,3,3,0,0,0,0,34,Wagga Wagga
11401,0,3,0,3,0,0,5,51,0,0,3,3,3,0,0,0,0,0,0,0,0,0,3,12,4,4,13,44,39,31,15,0,3,3,0,3,6,4,5,174,0,18,119,104,26,13,7,0,0,0,0,0,0,3,31,321,3,0,0,3,3,3,4,3,0,3,5,6,0,3,0,36,0,0,0,0,0,5,13,11,0,0,4,0,0,0,0,33,0,0,10,5,4,0,0,0,0,0,0,0,0,0,6,25,3,0,3,6,12,5,8,11,3,0,3,3,0,0,3,60,3,48,104,53,9,0,0,3,0,0,0,0,0,0,4,224,3,26,273,53,27,12,12,0,0,0,3,8,0,0,19,436,18,12,28,153,274,204,172,61,11,13,4,9,18,19,84,1080,0,0,0,0,19,95,64,26,3,11,20,15,6,0,7,266,0,17,10,21,12,19,4,0,0,0,0,0,0,3,0,86,Shoalhaven
11402,3,0,0,0,3,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,24,15,14,14,6,0,3,0,0,3,0,4,94,0,12,59,45,12,8,5,5,0,3,0,0,0,0,13,162,0,3,3,0,6,4,3,7,6,0,0,0,3,0,0,35,0,0,0,0,8,0,0,3,0,0,0,0,0,5,0,16,0,0,0,5,3,0,4,0,0,0,0,0,0,0,4,16,3,0,0,9,11,9,3,0,0,0,0,0,3,0,7,45,0,12,23,8,10,0,0,0,0,0,0,0,0,0,4,57,0,11,108,43,11,15,5,4,0,3,0,0,3,0,10,213,5,13,37,102,151,135,70,34,7,4,8,15,3,13,52,649,0,0,0,4,9,23,10,0,3,4,4,7,3,0,7,74,0,13,3,10,14,15,3,0,0,0,0,0,0,0,8,66,Southern Highlands
11501,7,14,26,27,6,8,24,791,0,0,0,14,13,23,40,18,0,3,3,0,0,0,0,114,0,5,17,60,66,116,73,24,0,13,12,8,9,13,18,434,15,60,370,311,48,24,17,10,5,3,3,3,3,3,43,918,0,0,3,10,8,33,53,27,9,5,3,9,8,4,7,179,0,0,0,3,81,533,664,389,108,92,79,96,110,36,84,2275,0,9,52,159,172,132,77,34,4,4,8,3,0,0,30,684,0,3,18,103,283,708,290,171,30,43,38,37,29,21,28,1802,3,46,112,80,35,18,7,0,0,0,0,0,0,0,4,305,3,28,151,47,26,22,21,20,3,8,13,0,15,3,12,372,14,10,37,154,309,396,484,276,43,56,44,50,83,35,85,2076,0,0,0,47,304,656,379,120,28,35,37,19,16,15,38,1694,0,27,11,32,45,209,58,28,0,6,3,5,3,3,14,444,Baulkham Hills
11502,0,0,0,0,3,0,3,46,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,9,0,4,3,12,15,20,14,3,3,0,0,3,0,0,0,77,8,32,220,121,21,5,6,0,0,0,0,0,3,0,29,445,0,0,0,0,0,0,4,4,0,3,7,0,0,0,4,22,0,0,0,0,12,20,20,9,0,3,6,0,9,0,3,82,0,7,28,76,45,28,33,10,0,0,0,3,3,3,12,248,0,0,0,13,16,55,19,7,0,3,0,12,4,0,4,133,0,10,26,31,4,3,0,0,0,0,0,0,0,0,4,78,0,6,55,21,9,5,5,3,0,0,3,3,0,0,8,118,8,0,13,48,94,87,61,36,7,3,6,13,0,3,23,402,0,0,0,5,13,21,26,18,3,0,0,0,0,3,4,93,0,8,6,4,6,18,3,3,0,0,0,0,0,0,0,48,Dural - Wisemans Ferry
11503,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,9,14,10,3,0,0,0,0,0,0,4,56,3,4,39,21,14,3,0,0,0,0,0,0,0,0,7,91,0,0,3,0,3,3,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,12,0,0,0,8,10,0,7,0,0,0,0,0,0,0,4,29,3,3,3,7,5,7,0,0,0,0,0,0,0,0,3,31,0,16,37,54,20,15,0,3,0,0,0,0,3,0,9,157,0,8,60,19,15,3,4,3,0,0,3,0,0,0,3,118,0,0,8,42,74,58,49,25,4,4,0,0,0,3,19,286,0,0,0,0,4,18,5,0,0,3,0,3,3,0,3,39,0,0,5,4,6,4,0,0,0,0,0,0,0,0,3,22,Hawkesbury
11504,6,0,0,3,0,0,5,92,0,0,0,0,3,0,14,8,0,0,0,0,0,0,0,25,0,0,3,13,14,15,13,3,3,3,0,0,0,3,3,73,4,12,58,70,11,7,0,0,0,0,3,0,0,0,11,176,0,0,0,3,3,0,3,3,0,0,0,3,0,0,0,15,0,0,0,0,3,12,17,15,8,0,0,0,0,0,3,58,0,0,3,11,17,17,10,6,0,0,0,0,0,0,5,69,0,0,3,9,14,43,19,20,6,4,8,0,3,0,6,135,0,17,84,91,59,16,0,0,0,6,0,0,0,0,12,285,0,0,33,5,5,5,6,5,0,0,0,0,0,0,0,59,0,4,3,22,66,80,98,62,16,13,16,9,3,3,21,416,0,0,0,5,64,272,143,58,13,19,9,6,3,3,9,604,0,0,0,3,5,21,14,4,0,0,0,0,0,3,0,50,Rouse Hill - McGraths Hill
11601,16,6,11,6,14,7,11,579,0,0,0,8,7,20,96,38,9,11,4,11,15,0,0,219,0,5,18,75,66,70,16,5,9,7,7,3,6,0,6,293,3,26,341,289,99,27,17,5,0,3,3,0,3,3,37,856,0,0,0,3,3,14,20,11,0,0,3,0,0,4,3,61,0,0,0,0,74,237,229,122,25,13,24,17,10,4,37,792,0,8,30,142,243,233,142,71,16,5,13,8,6,3,50,970,0,0,5,21,84,183,80,62,14,24,22,7,9,3,17,531,3,82,400,458,175,85,23,0,0,0,0,0,0,0,47,1273,0,23,208,47,17,12,12,3,0,3,0,3,3,0,10,341,3,0,16,70,213,435,597,481,118,110,114,106,86,53,160,2562,0,3,3,31,445,2036,1765,728,258,279,306,242,173,105,195,6569,3,110,35,54,24,193,83,19,5,10,3,3,4,0,94,640,Blacktown
