sa3_code16,negnil_inc_be_wft,negnil_inc_be_wpt,negnil_inc_be_baw,negnil_inc_1eft_othpt,negnil_inc_1eft_othaw,negnil_inc_1eft_othnw,negnil_inc_1ept_othaw,negnil_inc_1ept_othnw,negnil_inc_1aw_othnw,negnil_inc_bnw,negnil_inc_lfsta_ns,negnil_inc_tot,i_1_149_be_wft,i_1_149_be_wpt,i_1_149_be_baw,i_1_149_1eft_othpt,i_1_149_1eft_othaw,i_1_149_1eft_othnw,i_1_149_1ept_othaw,i_1_149_1ept_othnw,i_1_149_1aw_othnw,i_1_149_bnw,i_1_149_lfsta_ns,i_1_149_tot,i_150_299_be_wft,i_150_299_be_wpt,i_150_299_be_baw,i_150_299_1eft_othpt,i_150_299_1eft_othaw,i_150_299_1eft_othnw,i_150_299_1ept_othaw,i_150_299_1ept_othnw,i_150_299_1aw_othnw,i_150_299_bnw,i_150_299_lfsta_ns,i_150_299_tot,i_300_399_be_wft,i_300_399_be_wpt,i_300_399_be_baw,i_300_399_1eft_othpt,i_300_399_1eft_othaw,i_300_399_1eft_othnw,i_300_399_1ept_othaw,i_300_399_1ept_othnw,i_300_399_1aw_othnw,i_300_399_bnw,i_300_399_lfsta_ns,i_300_399_tot,i_400_499_be_wft,i_400_499_be_wpt,i_400_499_be_baw,i_400_499_1eft_othpt,i_400_499_1eft_othaw,i_400_499_1eft_othnw,i_400_499_1ept_othaw,i_400_499_1ept_othnw,i_400_499_1aw_othnw,i_400_499_bnw,i_400_499_lfsta_ns,i_400_499_tot,i_500_649_be_wft,i_500_649_be_wpt,i_500_649_be_baw,i_500_649_1eft_othpt,i_500_649_1eft_othaw,i_500_649_1eft_othnw,i_500_649_1ept_othaw,i_500_649_1ept_othnw,i_500_649_1aw_othnw,i_500_649_bnw,i_500_649_lfsta_ns,i_500_649_tot,i_650_799_be_wft,i_650_799_be_wpt,i_650_799_be_baw,i_650_799_1eft_othpt,i_650_799_1eft_othaw,i_650_799_1eft_othnw,i_650_799_1ept_othaw,i_650_799_1ept_othnw,i_650_799_1aw_othnw,i_650_799_bnw,i_650_799_lfsta_ns,i_650_799_tot,i_800_999_be_wft,i_800_999_be_wpt,i_800_999_be_baw,i_800_999_1eft_othpt,i_800_999_1eft_othaw,i_800_999_1eft_othnw,i_800_999_1ept_othaw,i_800_999_1ept_othnw,i_800_999_1aw_othnw,i_800_999_bnw,i_800_999_lfsta_ns,i_800_999_tot,i_1000_1249_be_wft,i_1000_1249_be_wpt,i_1000_1249_be_baw,i_1000_1249_1eft_othpt,i_1000_1249_1eft_othaw,i_1000_1249_1eft_othnw,i_1000_1249_1ept_othaw,i_1000_1249_1ept_othnw,i_1000_1249_1aw_othnw,i_1000_1249_bnw,i_1000_1249_lfsta_ns,i_1000_1249_tot,i_1250_1499_be_wft,i_1250_1499_be_wpt,i_1250_1499_be_baw,i_1250_1499_1eft_othpt,i_1250_1499_1eft_othaw,i_1250_1499_1eft_othnw,i_1250_1499_1ept_othaw,i_1250_1499_1ept_othnw,i_1250_1499_1aw_othnw,i_1250_1499_bnw,i_1250_1499_lfsta_ns,i_1250_1499_tot,i_1500_1749_be_wft,i_1500_1749_be_wpt,i_1500_1749_be_baw,i_1500_1749_1eft_othpt,i_1500_1749_1eft_othaw,i_1500_1749_1eft_othnw,i_1500_1749_1ept_othaw,i_1500_1749_1ept_othnw,i_1500_1749_1aw_othnw,i_1500_1749_bnw,i_1500_1749_lfsta_ns,i_1500_1749_tot,i_1750_1999_be_wft,i_1750_1999_be_wpt,i_1750_1999_be_baw,i_1750_1999_1eft_othpt,i_1750_1999_1eft_othaw,i_1750_1999_1eft_othnw,i_1750_1999_1ept_othaw,i_1750_1999_1ept_othnw,i_1750_1999_1aw_othnw,i_1750_1999_bnw,i_1750_1999_lfsta_ns,i_1750_1999_tot,i_2000_2499_be_wft,i_2000_2499_be_wpt,i_2000_2499_be_baw,i_2000_2499_1eft_othpt,i_2000_2499_1eft_othaw,i_2000_2499_1eft_othnw,i_2000_2499_1ept_othaw,i_2000_2499_1ept_othnw,i_2000_2499_1aw_othnw,i_2000_2499_bnw,i_2000_2499_lfsta_ns,i_2000_2499_tot,i_2500_2999_be_wft,i_2500_2999_be_wpt,i_2500_2999_be_baw,i_2500_2999_1eft_othpt,i_2500_2999_1eft_othaw,i_2500_2999_1eft_othnw,i_2500_2999_1ept_othaw,i_2500_2999_1ept_othnw,i_2500_2999_1aw_othnw,i_2500_2999_bnw,i_2500_2999_lfsta_ns,i_2500_2999_tot,i_3000_3499_be_wft,i_3000_3499_be_wpt,i_3000_3499_be_baw,i_3000_3499_1eft_othpt,i_3000_3499_1eft_othaw,i_3000_3499_1eft_othnw,i_3000_3499_1ept_othaw,i_3000_3499_1ept_othnw,i_3000_3499_1aw_othnw,i_3000_3499_bnw,i_3000_3499_lfsta_ns,i_3000_3499_tot,i_3500_3999_be_wft,i_3500_3999_be_wpt,i_3500_3999_be_baw,i_3500_3999_1eft_othpt,i_3500_3999_1eft_othaw,i_3500_3999_1eft_othnw,i_3500_3999_1ept_othaw,i_3500_3999_1ept_othnw,i_3500_3999_1aw_othnw,i_3500_3999_bnw,i_3500_3999_lfsta_ns,i_3500_3999_tot,i_4000more_be_wft,i_4000more_be_wpt,i_4000more_be_baw,i_4000more_1eft_othpt,i_4000more_1eft_othaw,i_4000more_1eft_othnw,i_4000more_1ept_othaw,i_4000more_1ept_othnw,sa3_name16
30204,0,0,0,0,0,0,0,3,0,17,0,23,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,8,0,3,0,12,0,0,0,0,0,0,0,5,0,3,0,11,0,0,0,3,0,0,0,10,0,33,0,48,0,3,0,0,0,13,0,24,0,33,0,74,0,5,0,9,0,37,0,32,0,28,0,120,0,20,0,14,0,81,4,41,8,45,3,214,13,27,0,51,4,162,7,50,8,74,0,392,61,27,3,131,11,154,4,35,9,45,3,484,57,25,3,166,11,160,9,36,6,39,0,510,103,25,0,196,27,152,7,24,12,27,3,577,313,56,10,395,56,247,8,30,10,54,0,1175,292,18,5,390,50,84,17,10,8,19,0,897,258,15,3,223,30,50,8,9,5,14,0,606,168,9,3,96,18,76,0,14,4,7,0,389,272,19,7,211,23,75,16,11,Sandgate
30301,5,0,0,0,0,0,0,0,0,11,0,22,0,0,0,0,0,4,0,0,3,5,0,14,3,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,11,0,22,3,0,0,4,0,3,0,16,0,13,0,34,4,3,0,6,0,18,0,20,0,18,0,68,4,12,0,6,3,35,0,21,3,20,0,100,10,8,0,30,3,63,0,28,3,36,0,191,16,21,3,73,7,63,5,19,6,26,0,239,30,15,0,103,5,85,0,15,3,39,0,291,47,13,0,111,19,93,3,24,4,28,3,341,150,40,5,300,25,208,11,27,3,51,0,830,214,24,3,349,43,73,7,20,3,19,0,757,231,23,3,280,43,43,7,10,3,14,0,661,207,16,0,156,30,139,0,7,4,9,0,570,594,28,15,613,66,207,16,28,Carindale
30302,3,0,0,0,0,0,0,0,0,7,0,16,0,0,0,0,0,0,0,0,0,8,0,11,0,4,0,0,0,0,0,3,0,4,0,15,0,0,0,0,0,0,0,4,0,4,0,13,0,0,0,0,0,13,0,9,0,41,0,59,0,0,0,3,0,12,0,16,0,8,0,41,4,7,0,6,0,30,4,22,0,38,0,111,6,12,0,19,0,55,3,30,3,23,3,156,10,24,0,39,4,76,7,35,6,35,0,226,27,23,0,79,8,94,4,26,0,28,0,287,27,23,4,101,3,93,3,18,6,26,0,308,48,18,0,129,13,100,6,10,3,26,3,353,142,57,7,303,33,201,10,25,7,41,5,821,196,30,6,399,62,87,10,20,4,12,0,825,199,29,7,319,42,46,10,12,3,17,0,686,188,12,10,169,41,169,4,6,4,12,3,605,644,35,12,658,79,205,10,15,Holland Park - Yeronga
30303,0,0,0,3,0,3,0,3,3,45,0,61,0,0,0,3,0,0,0,5,0,10,0,22,0,0,0,0,0,0,0,7,4,17,0,35,0,0,0,0,0,3,0,11,4,6,0,19,0,4,0,0,0,8,0,18,0,31,3,65,0,6,0,7,3,21,0,44,0,40,0,129,5,16,0,4,0,43,0,40,6,57,0,166,4,19,0,32,3,99,4,55,7,63,0,283,25,32,3,65,8,165,0,66,10,83,3,467,38,25,3,139,13,174,8,33,9,81,0,533,61,25,3,157,13,159,5,24,9,63,0,508,87,28,5,199,10,151,8,31,0,60,3,586,298,56,9,446,49,287,9,41,18,64,0,1273,323,36,10,458,61,111,11,26,4,33,5,1077,299,25,6,331,29,69,9,13,0,24,0,810,247,4,3,148,36,109,3,16,0,16,0,589,507,28,5,375,52,143,10,27,Mt Gravatt
30304,0,0,0,0,0,0,0,0,0,25,0,26,0,0,0,0,0,0,0,3,0,5,0,6,0,0,0,0,0,0,0,7,3,10,0,15,0,0,0,0,0,3,0,11,0,3,0,13,0,0,0,0,0,3,0,7,0,23,0,39,0,4,0,0,0,15,0,15,0,20,0,52,3,9,0,12,0,25,0,16,0,30,0,93,0,15,0,8,0,43,0,16,0,35,0,114,16,18,0,28,0,74,0,30,0,37,3,205,22,13,3,63,7,73,3,15,9,28,0,238,21,12,0,79,14,72,3,19,6,22,0,254,48,14,3,114,11,68,5,13,4,15,0,289,126,30,4,222,31,114,9,23,3,40,0,606,161,22,9,275,34,63,14,8,8,22,0,601,146,15,4,193,28,34,4,13,0,10,0,444,122,5,3,95,13,69,0,5,0,7,0,325,300,9,5,275,42,65,3,9,Nathan
30305,3,0,0,4,0,0,0,3,0,46,0,56,3,0,0,3,0,4,0,3,0,20,0,26,0,0,0,3,0,4,0,11,0,29,0,52,0,0,0,0,0,0,0,14,0,13,0,23,0,3,0,3,0,3,0,21,0,40,0,82,0,3,0,6,0,32,0,26,3,41,3,109,5,18,0,12,3,53,0,40,0,78,0,216,14,32,0,26,4,151,3,56,12,69,0,371,20,38,0,106,4,218,4,69,8,119,0,581,78,57,3,177,6,200,7,55,9,63,0,664,66,34,5,188,10,181,8,35,13,48,0,587,124,24,7,198,22,147,12,22,5,35,0,593,384,38,13,453,54,270,16,49,9,64,3,1360,415,30,9,346,45,97,11,16,6,24,0,1009,307,14,5,221,23,53,7,12,7,10,0,653,208,10,3,102,19,92,0,6,3,5,0,454,268,12,13,191,20,91,13,13,Rocklea - Acacia Ridge
30905,4,3,0,0,0,3,0,0,0,9,0,19,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,3,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,5,0,19,0,3,0,3,0,3,0,8,0,11,0,31,0,10,0,7,0,17,3,15,3,15,0,73,8,10,0,16,0,40,0,22,3,27,4,127,14,31,0,60,6,68,9,37,5,31,0,277,22,30,3,108,3,85,7,30,11,28,0,328,41,33,3,126,6,83,3,21,3,15,0,337,56,20,4,161,14,79,0,6,3,25,0,368,182,40,5,338,26,159,6,26,6,23,0,805,199,15,7,269,23,60,12,12,0,11,0,599,161,10,0,144,20,31,5,3,3,6,0,384,118,9,0,70,8,65,0,7,4,3,0,284,224,12,8,221,18,62,5,15,Mudgeeraba - Tallebudgera
30906,3,0,0,4,0,6,0,0,3,19,0,34,0,0,0,0,0,3,0,0,0,8,0,17,0,0,0,3,0,6,0,3,0,8,0,15,0,0,0,0,0,0,0,9,0,4,0,13,0,0,0,0,0,3,0,9,9,31,0,54,3,4,0,3,0,17,0,20,0,20,0,77,3,14,0,14,3,37,0,32,0,44,0,155,12,24,3,28,0,85,0,55,10,50,0,263,21,41,0,98,16,171,5,73,11,66,0,507,61,57,6,236,15,195,3,53,14,66,0,710,82,52,3,273,17,193,8,29,5,47,0,705,143,28,7,335,23,165,16,29,8,33,4,773,429,56,9,553,51,250,22,46,9,53,3,1485,385,31,11,396,57,100,3,17,3,13,0,1023,267,25,3,222,20,61,11,3,3,10,0,616,153,7,3,108,17,76,4,11,3,3,0,382,265,16,4,219,11,79,3,10,Nerang
30907,3,0,0,5,0,7,0,6,0,39,0,61,0,0,0,3,0,3,0,0,3,8,0,17,0,0,0,0,0,0,0,10,0,15,0,29,0,0,0,0,0,3,0,13,0,9,0,26,0,7,0,10,0,5,0,17,3,35,0,73,3,6,0,7,0,31,0,40,0,34,0,127,8,21,0,13,0,63,0,46,3,69,3,230,15,16,3,53,3,182,3,83,11,91,0,456,47,61,9,172,17,361,13,114,22,142,0,951,101,83,3,379,28,473,14,89,23,85,3,1281,161,57,7,509,39,422,10,71,18,69,4,1365,254,56,8,551,56,363,9,39,18,58,7,1419,771,89,21,1024,115,518,27,65,26,91,0,2752,744,65,17,835,106,197,21,31,10,21,4,2051,578,34,7,430,54,87,18,10,9,15,4,1248,367,13,6,187,44,184,3,14,15,12,0,843,692,42,13,435,48,170,11,25,Ormeau - Oxenford
31503,8,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,3,0,9,3,0,0,3,0,3,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,3,0,3,0,5,0,8,0,25,0,0,0,3,0,0,0,0,0,3,0,7,14,0,0,9,0,8,0,4,0,12,0,53,12,6,0,11,0,20,0,10,0,9,0,73,25,3,0,23,7,34,0,9,0,11,0,120,40,5,3,47,5,34,3,7,0,8,0,157,27,4,0,43,3,26,3,4,0,5,0,120,32,0,3,53,8,21,3,3,0,0,0,130,78,4,3,63,16,25,10,3,3,0,0,201,88,7,0,49,11,14,0,0,0,0,0,169,56,3,0,19,4,8,0,0,0,0,0,86,31,0,3,13,7,6,0,0,0,0,0,52,48,0,3,13,3,4,0,3,Outback - South
31601,0,0,0,0,0,4,0,0,0,17,0,21,0,0,0,0,0,0,0,0,0,3,0,10,0,5,0,3,0,0,0,3,0,9,0,24,0,0,0,0,0,0,0,0,0,0,0,10,4,4,0,3,0,3,0,11,0,9,0,30,0,3,0,10,0,10,0,18,0,10,0,56,3,8,0,7,0,11,0,19,3,24,0,77,6,18,0,14,0,55,0,29,7,39,0,169,18,38,0,69,4,114,0,44,6,50,0,347,44,37,0,140,10,142,7,39,4,34,0,460,60,26,5,189,8,151,7,22,4,28,0,496,80,29,5,210,15,121,6,22,5,20,0,518,250,51,5,428,36,202,18,21,11,26,3,1050,222,31,16,353,38,55,8,11,5,23,0,752,222,18,4,197,24,27,9,9,0,10,0,515,123,3,3,75,17,94,3,12,5,9,0,338,220,18,3,328,26,78,9,12,Buderim
31602,3,0,0,3,0,3,0,0,0,12,0,23,0,0,0,0,0,6,0,5,0,5,0,14,0,0,0,0,0,0,0,6,0,7,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,13,0,17,0,39,3,5,0,6,0,13,0,20,0,27,0,71,3,17,0,6,0,30,0,25,5,43,0,124,12,28,0,42,4,69,0,54,10,61,0,275,26,36,3,116,6,150,7,65,10,88,0,513,59,56,5,234,12,162,8,67,10,93,0,709,64,54,3,262,18,174,7,42,10,59,0,708,84,45,4,281,16,152,9,26,10,36,3,668,348,63,13,531,51,223,18,47,18,52,5,1365,314,42,8,423,43,84,18,15,4,23,0,979,247,22,8,254,27,39,5,13,3,19,0,635,151,7,3,100,13,87,0,10,5,3,3,391,248,22,11,279,34,97,16,10,Caloundra
31603,0,0,0,0,0,0,0,0,0,10,0,19,0,0,0,0,0,3,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,4,0,0,0,3,0,11,0,0,0,0,0,0,0,4,0,15,0,20,3,3,0,4,0,14,0,20,0,20,0,61,3,10,0,7,3,24,0,24,0,26,0,97,12,21,0,28,0,65,0,46,0,34,0,204,20,43,0,78,6,115,4,46,6,54,0,376,37,29,5,158,13,127,4,42,3,37,0,451,48,29,0,156,9,100,5,24,6,30,0,410,60,30,3,173,8,64,0,15,3,16,0,374,150,36,5,334,31,117,13,23,5,19,0,750,139,30,4,260,25,42,5,7,3,14,0,528,138,6,4,131,17,18,0,6,3,8,0,333,85,0,0,51,3,55,0,5,0,6,0,217,146,19,3,113,12,38,0,12,Maroochy
31605,3,4,3,3,0,0,0,0,0,12,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,4,0,4,0,8,5,3,0,3,0,4,0,8,0,12,0,32,3,3,0,4,0,8,0,10,5,16,0,45,12,5,0,12,0,15,0,18,3,20,0,83,8,13,0,29,0,40,4,33,3,25,0,158,13,24,3,63,5,75,4,41,3,38,0,274,30,42,4,117,8,74,4,27,6,34,0,345,49,30,0,139,5,95,3,18,7,23,0,366,47,23,0,146,5,54,6,11,0,9,0,308,147,32,0,251,17,100,5,26,3,27,0,592,131,8,4,178,17,42,7,11,5,9,0,410,96,14,0,104,9,26,3,8,0,9,0,269,57,3,0,43,8,44,0,4,3,7,0,170,99,21,9,149,5,36,8,6,Noosa
31606,5,0,0,0,0,7,0,0,0,4,0,24,0,0,0,0,0,0,0,5,0,5,0,11,0,0,0,0,0,0,0,0,0,11,0,19,0,0,0,0,0,8,0,3,0,3,0,10,3,3,0,4,0,4,0,4,0,21,0,40,3,6,0,10,0,14,3,13,3,18,0,62,5,12,0,12,0,20,3,30,4,41,0,135,11,25,3,32,0,56,4,50,8,50,0,241,17,48,4,76,7,125,8,56,10,57,0,411,33,52,4,167,8,123,12,42,9,67,3,507,46,26,0,169,9,102,4,28,10,30,3,432,61,22,7,187,16,97,7,29,3,26,0,457,187,42,8,343,34,149,10,21,8,37,6,841,194,15,6,257,17,48,7,15,6,15,0,587,106,15,5,125,25,21,6,12,0,5,0,316,98,0,0,51,12,37,0,4,9,3,0,218,144,7,3,126,7,40,4,8,Sunshine Coast Hinterland
31607,0,0,0,0,0,3,0,3,0,6,0,14,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,6,5,0,0,0,0,5,0,4,0,18,0,28,0,10,0,3,0,4,0,17,0,25,0,56,4,8,0,15,0,17,3,20,3,39,0,107,6,10,0,28,4,60,0,46,4,59,0,220,10,22,3,90,7,113,8,43,6,52,4,365,33,40,5,167,13,112,13,43,11,46,0,476,51,29,3,188,3,107,0,28,7,26,0,438,59,24,0,204,17,91,6,18,5,32,0,457,189,51,0,322,32,118,15,23,3,29,0,792,157,22,7,193,29,48,3,12,3,12,0,485,120,17,0,111,13,19,3,10,0,4,0,305,48,12,0,48,9,29,0,0,0,3,0,147,96,8,0,91,14,33,3,6,Nambour
31608,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,6,0,8,0,16,0,6,0,3,0,7,0,6,0,12,0,26,5,5,0,3,0,10,0,11,7,17,0,66,8,11,0,21,0,21,0,26,3,30,0,123,18,36,0,42,0,55,0,27,3,33,0,225,22,16,0,63,4,55,6,17,3,19,6,220,14,17,0,68,3,45,3,19,0,19,0,188,33,10,3,81,0,30,3,15,4,15,0,196,83,21,7,149,13,35,8,10,9,11,0,355,66,7,3,103,14,17,5,3,0,6,0,224,58,4,0,55,0,8,0,0,0,4,0,136,35,4,0,26,0,22,0,3,0,0,0,90,43,7,0,54,8,22,3,7,Noosa Hinterland
31801,6,0,0,3,0,3,0,3,0,0,0,23,4,0,0,0,0,0,0,0,0,5,0,11,5,0,0,0,0,0,0,3,0,8,0,15,3,0,0,3,0,0,0,0,0,5,0,13,0,0,0,0,0,4,0,5,0,29,0,47,8,3,0,3,0,11,0,9,0,32,0,68,7,4,0,10,0,27,4,9,6,42,0,110,10,8,0,26,3,52,3,20,6,48,0,188,32,15,5,69,0,87,6,37,6,45,0,300,40,17,6,139,3,90,0,22,6,29,0,361,52,7,0,134,15,75,3,22,5,27,5,341,58,14,5,148,12,61,3,9,4,19,3,338,209,19,10,257,27,84,5,15,3,16,0,642,174,17,3,174,21,32,10,7,4,5,5,439,100,10,3,97,9,12,4,5,0,4,0,252,52,4,0,41,5,28,0,3,0,0,0,135,93,11,3,85,11,17,3,3,Charters Towers - Ayr - Ingham
31802,3,3,0,7,0,0,0,3,3,50,0,64,0,0,0,4,0,4,0,5,0,18,0,31,6,4,0,0,0,3,0,12,0,18,0,43,0,0,0,0,0,3,0,4,0,5,0,17,4,0,0,0,0,3,0,16,0,80,0,115,0,10,0,4,0,25,0,53,3,78,0,185,8,12,0,15,4,72,3,76,15,143,0,356,19,35,0,57,7,175,5,116,16,170,0,604,46,60,9,194,6,382,13,124,23,186,3,1048,133,71,6,365,41,472,20,95,26,157,3,1386,154,73,3,467,41,492,24,78,29,108,6,1488,279,46,6,536,66,398,20,60,20,82,3,1523,928,84,23,1087,156,534,51,85,36,117,5,3123,968,61,25,973,129,256,33,49,16,40,3,2556,761,30,12,533,97,100,14,22,12,22,0,1604,542,14,14,204,60,134,10,7,13,17,0,1010,781,35,19,524,78,143,13,20,Townsville
31901,3,0,0,0,0,3,0,3,0,18,0,29,0,3,0,3,0,0,0,3,0,11,0,18,3,0,0,3,0,3,0,0,0,17,0,31,0,0,0,0,0,3,0,4,0,10,0,17,0,0,0,4,0,7,0,20,3,60,0,95,3,6,0,11,0,16,0,30,7,64,0,131,16,14,0,14,3,50,0,51,10,134,0,282,13,22,0,32,3,103,3,98,10,139,0,442,43,56,3,124,5,204,3,80,21,178,4,736,84,54,5,235,14,249,6,66,16,104,4,831,91,33,0,286,13,175,10,56,15,72,3,741,152,32,5,246,24,125,11,28,5,37,0,663,314,42,7,449,50,170,12,27,13,41,3,1127,263,22,10,283,33,55,11,12,5,17,3,708,216,15,3,148,18,23,3,3,3,11,0,440,121,3,0,58,8,40,0,3,6,10,0,257,171,14,3,134,10,27,0,4,Bundaberg
31902,10,0,0,3,0,0,0,3,0,7,0,27,3,0,0,3,0,0,0,0,0,12,0,15,3,0,0,3,0,3,0,9,0,10,0,28,3,0,0,0,0,0,0,3,0,6,0,15,6,0,0,4,0,0,0,8,0,53,0,74,11,3,0,11,3,9,0,13,0,50,3,101,15,13,0,15,4,39,3,19,4,117,3,234,20,14,0,26,3,63,7,40,6,102,0,290,29,31,6,86,7,111,4,51,10,107,3,438,66,30,4,124,7,99,10,36,3,59,3,444,67,16,0,131,9,86,3,19,3,40,0,376,61,8,0,108,11,49,3,9,6,25,0,283,186,20,0,164,16,91,9,21,14,23,3,551,101,13,0,132,11,33,6,5,3,5,0,313,68,3,0,80,14,11,3,0,3,3,0,188,43,3,0,24,10,18,0,0,0,0,0,102,68,4,0,59,5,11,0,5,Burnett
31903,3,0,0,3,0,3,0,0,0,9,0,16,3,0,0,0,0,3,0,0,0,6,0,15,0,0,0,0,0,0,0,0,0,6,0,14,3,0,0,0,0,3,0,0,0,4,0,15,5,0,0,0,0,0,3,11,4,30,0,52,0,0,0,7,0,8,6,15,3,42,0,91,7,20,0,17,0,17,3,27,6,102,3,202,11,9,0,24,3,74,0,49,9,99,3,294,34,27,0,76,3,115,7,63,11,110,0,444,41,34,5,145,16,123,10,62,6,82,0,512,53,27,3,130,16,88,11,26,4,34,0,383,59,23,5,154,8,87,10,14,5,37,0,400,145,21,3,219,27,75,8,19,11,27,4,561,126,14,3,149,14,42,11,7,9,13,0,382,72,3,0,65,3,9,5,0,0,8,0,175,53,0,3,25,4,13,0,0,6,0,0,101,74,11,3,40,3,16,4,5,Gympie - Cooloola
31904,0,0,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,0,5,0,13,0,5,0,0,0,0,0,3,3,18,0,26,0,0,0,0,0,0,0,3,0,7,0,13,0,3,0,4,0,0,0,8,0,30,0,48,3,3,0,3,0,9,0,25,0,37,0,86,4,12,0,13,0,36,0,47,3,73,0,191,3,23,0,25,0,72,3,64,5,99,0,305,20,45,0,73,9,132,8,72,6,129,0,490,50,35,4,136,14,109,6,57,14,72,0,499,55,16,0,139,4,87,11,34,4,39,6,407,66,16,6,125,8,69,9,26,3,28,4,361,194,42,4,242,25,98,18,22,8,30,3,694,169,7,5,160,9,28,11,14,3,8,3,412,122,13,0,78,10,10,0,3,0,7,0,245,52,5,0,24,4,35,0,4,0,3,0,133,83,3,8,77,13,15,3,7,Hervey Bay
30404,3,0,0,0,0,0,0,0,0,13,0,14,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,4,0,5,0,3,0,0,0,0,0,5,0,18,0,27,0,3,0,0,0,4,0,5,0,7,0,26,0,3,0,5,3,6,0,21,0,22,0,60,10,6,0,10,0,36,0,18,4,33,0,121,6,6,0,34,4,77,5,29,0,36,0,201,15,27,3,77,5,92,3,32,9,25,0,279,20,14,0,94,15,104,3,18,11,19,0,294,39,14,3,126,17,129,3,14,4,24,0,374,140,29,3,360,38,241,8,24,13,52,0,912,212,40,5,422,64,94,8,21,5,30,0,898,257,14,7,336,44,51,7,9,0,15,0,739,229,13,3,136,34,136,3,12,8,12,0,582,512,29,11,499,63,146,7,27,The Gap - Enoggera
30501,3,0,0,0,0,0,0,3,0,27,0,38,0,0,0,0,0,0,0,0,0,6,0,9,0,3,0,0,0,0,0,0,0,7,0,14,0,0,0,0,0,0,0,3,0,3,0,12,3,0,0,0,0,0,0,5,0,15,0,24,0,0,0,3,0,10,0,14,0,12,0,33,0,9,0,4,0,18,0,16,0,14,0,62,5,10,0,9,0,22,0,17,0,15,0,76,8,11,3,12,3,42,0,20,0,22,0,123,13,9,0,33,0,46,0,13,3,25,0,134,12,13,0,35,0,62,0,9,6,17,0,160,20,12,0,51,4,80,3,9,0,13,0,195,78,11,4,96,7,164,3,16,3,25,0,424,80,8,3,114,16,45,3,13,6,15,0,293,116,15,0,101,13,23,3,4,0,9,0,287,92,4,0,53,12,133,0,8,6,6,0,322,368,26,7,314,45,130,3,15,Brisbane Inner
30502,3,0,0,0,0,0,0,0,0,11,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,4,5,0,0,0,0,3,0,3,0,7,0,18,0,0,0,0,0,0,0,4,0,8,0,14,0,3,0,0,0,8,0,7,0,14,0,32,0,3,0,9,0,13,0,9,0,8,0,51,3,7,0,15,0,46,0,20,0,23,0,111,12,9,0,24,3,40,0,10,0,15,0,119,17,0,0,38,3,50,3,13,3,11,0,142,23,6,0,51,3,54,0,3,0,13,0,147,84,16,0,140,13,129,8,3,6,17,4,417,118,12,0,200,24,43,5,9,4,14,0,438,117,10,4,170,27,28,4,12,0,3,0,392,121,3,3,109,28,185,0,9,7,0,0,468,580,42,5,628,87,220,13,14,Brisbane Inner - East
30306,0,0,0,0,0,0,0,0,0,51,0,55,0,0,0,0,0,4,0,0,0,12,0,20,0,5,0,0,0,8,0,15,0,22,0,50,0,0,0,0,0,5,0,6,0,12,0,29,0,4,0,0,0,13,0,26,0,53,0,99,0,5,0,4,0,30,0,46,3,48,4,142,0,16,0,18,0,65,0,52,5,60,0,222,9,37,4,35,0,123,6,55,5,65,0,342,23,34,0,85,0,177,8,52,14,99,3,504,48,41,3,124,16,180,6,41,11,59,3,527,45,18,3,129,8,150,0,27,14,43,0,439,84,26,3,120,10,126,3,32,0,47,3,463,226,39,3,257,29,227,9,28,5,66,0,897,216,23,0,209,28,57,0,29,6,32,0,605,128,11,0,130,10,35,0,10,3,20,0,351,89,8,0,56,6,66,0,8,3,12,0,252,219,17,4,155,10,63,3,7,Sunnybank
