SA3_MAIN11,Bosnia_Herzegovina_Befre_1941,Bosnia_Herzegovina_1941_1950,Bosnia_Herzegovina_1951_1960,Bosnia_Herzegovina_1961_1970,Bosnia_Herzegovina_1971_1980,Bosnia_Herzegovina_1981_1990,Bosnia_Herzegovina_1991_2000,Bosnia_Herzegovina_2001_2005,Bosnia_Herzegovina_2006,Bosnia_Herzegovina_2007,Bosnia_Herzegovina_2008,Bosnia_Herzegovina_2009,Bosnia_Herzegovina_2010,Bosnia_Herzegovina_2011,Bosnia_Herzegovina_arrival_ns,Bosnia_Herzegovina_Tot,Cambodia_Before_1941,Cambodia_1941_1950,Cambodia_1951_1960,Cambodia_1961_1970,Cambodia_1971_1980,Cambodia_1981_1990,Cambodia_1991_2000,Cambodia_2001_2005,Cambodia_2006,Cambodia_2007,Cambodia_2008,Cambodia_2009,Cambodia_2010,Cambodia_2011,Cambodia_Yr_arrival_ns,Cambodia_Tot,Canada_Before_1941,Canada_1941_1950,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2005,Canada_2006,Canada_2007,Canada_2008,Canada_2009,Canada_2010,Canada_2011,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1941,China_exc_SARs_Taiwan_41_50,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_05,China_exc_SARs_Taiwan_2006,China_exc_SARs_Taiwan_2007,China_exc_SARs_Taiwan_2008,China_exc_SARs_Taiwan_2009,China_exc_SARs_Taiwan_2010,China_exc_SARs_Taiwan_2011,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1941,Croatia_1941_1950,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2005,Croatia_2006,Croatia_2007,Croatia_2008,Croatia_2009,Croatia_2010,Croatia_2011,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1941,Egypt_1941_1950,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2005,Egypt_2006,Egypt_2007,Egypt_2008,Egypt_2009,Egypt_2010,Egypt_2011,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1941,Fiji_1941_1950,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2005,Fiji_2006,Fiji_2007,Fiji_2008,Fiji_2009,Fiji_2010,Fiji_2011,Fiji_Yr_arrival_NS,Fiji_Tot,Frmr_Y_R_M_FYROM_Bef_1941,Frmr_Y_R_M_FYROM_1941_1950,Frmr_Y_R_M_FYROM_1951_1960,Frmr_Y_R_M_FYROM_1961_1970,Frmr_Y_R_M_FYROM_1971_1980,Frmr_Y_R_M_FYROM_1981_1990,Frmr_Y_R_M_FYROM_1991_2000,Frmr_Y_R_M_FYROM_2001_2005,Frmr_Yug_Rep_Mac_FYROM_2006,Frmr_Yug_Rep_Mac_FYROM_2007,Frmr_Yug_Rep_Mac_FYROM_2008,Frmr_Yug_Rep_Mac_FYROM_2009,Frmr_Yug_Rep_Mac_FYROM_2010,Frmr_Yug_Rep_Mac_FYROM_2011,Frmr_Y_R_M_FYROM_arrival_ns,Frmr_Yug_Rep_Mac_FYROM_Tot,Germany_Before_1941,Germany_1941_1950,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2005,Germany_2006,Germany_2007,Germany_2008,Germany_2009,Germany_2010,Germany_2011,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1941,Greece_1941_1950,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2005,Greece_2006,Greece_2007,Greece_2008,Greece_2009,Greece_2010,Greece_2011,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1941,Hng_Kng_SAR_China_1941_1950,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2005,Hong_Kong_SAR_China_2006,Hong_Kong_SAR_China_2007,Hong_Kong_SAR_China_2008,Hong_Kong_SAR_China_2009,Hong_Kong_SAR_China_2010,Hong_Kong_SAR_China_2011,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1941,India_1941_1950,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2005,India_2006,India_2007,India_2008,India_2009,India_2010,India_2011,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1941,Indonesia_1941_1950,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2005,SA3_NAME11
79999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,4,3,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,0,4,Special Purpose Codes SA3 (NT)
70104,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,0,0,3,3,6,4,14,4,0,3,3,0,0,0,40,0,0,0,0,3,3,6,3,0,3,5,3,0,0,0,26,0,0,0,0,3,0,0,12,0,6,9,12,0,0,0,42,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,8,3,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,17,24,8,11,3,3,3,8,4,0,5,125,0,0,0,13,7,7,7,3,3,0,0,0,3,0,0,43,0,0,0,0,0,5,6,3,0,0,0,0,0,0,0,14,0,3,0,4,3,5,21,35,26,26,24,38,15,6,16,222,0,0,4,0,14,22,28,10,Palmerston
70201,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,9,0,0,0,7,6,12,0,3,3,0,4,0,3,5,3,46,0,0,0,0,3,8,3,7,11,4,7,6,4,3,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,7,0,0,0,3,3,11,3,13,3,18,10,11,0,3,0,78,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,11,19,19,10,13,12,11,5,10,5,5,7,4,9,140,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,0,3,3,8,3,6,3,0,4,0,4,0,3,37,0,0,0,3,3,5,14,55,50,69,84,99,42,19,15,458,0,0,3,3,3,0,7,9,Alice Springs
80102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Cotter - Namadgi
80103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,Fyshwick - Pialligo - Hume
80107,0,0,4,15,7,4,36,6,0,0,0,0,0,0,3,75,0,0,0,0,8,28,7,5,3,0,3,3,0,0,0,57,0,0,3,20,41,33,35,25,4,4,0,7,3,0,7,182,0,4,10,15,26,100,115,82,11,15,29,30,21,11,12,481,0,3,20,165,64,20,31,3,0,0,0,0,0,0,15,321,0,3,3,11,8,12,7,9,3,3,4,0,3,0,3,69,0,0,3,5,11,48,28,7,6,3,11,3,8,0,3,136,0,0,3,15,15,9,10,5,3,0,0,0,0,0,0,60,0,100,140,72,43,41,37,15,0,6,4,6,3,0,23,490,0,4,44,72,29,6,5,0,0,0,0,0,0,0,8,168,0,3,3,17,39,76,27,15,3,0,0,0,0,0,3,186,0,8,4,40,57,86,168,202,47,55,74,85,27,16,37,906,0,0,7,9,8,31,28,7,Tuggeranong
70202,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,5,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,7,5,3,3,0,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,0,0,13,0,0,0,0,0,4,0,0,Barkly
70203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,5,5,0,0,0,0,0,5,0,0,30,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,0,0,0,0,0,14,0,0,0,0,0,0,3,3,Daly - Tiwi - West Arnhem
70204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,4,0,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,6,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,4,8,0,9,0,0,9,0,33,0,0,0,0,0,3,3,0,East Arnhem
70205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,3,0,5,3,0,0,3,3,3,5,4,4,49,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,3,5,5,3,3,13,5,0,3,47,0,0,0,3,0,0,3,0,Katherine
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Migratory - Offshore - Shipping (NT)
90103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jervis Bay
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (OT)
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (OT)
80101,0,0,0,22,19,4,57,7,0,0,0,0,0,0,3,112,0,0,0,0,7,34,20,12,4,6,4,3,11,7,3,111,0,6,4,13,53,33,37,22,13,7,5,13,16,4,13,239,3,3,17,7,31,161,342,426,122,142,189,255,223,130,112,2163,0,6,52,211,79,15,40,6,0,0,0,0,0,0,10,419,0,0,7,12,6,5,6,10,0,3,6,0,0,0,3,58,0,0,3,3,14,42,61,34,3,7,14,19,14,3,17,234,0,0,0,31,19,16,17,4,4,0,3,0,0,0,3,97,4,148,161,81,35,44,47,29,7,9,7,12,5,7,14,610,0,18,70,157,50,3,16,5,0,3,0,0,0,0,17,339,4,0,4,14,47,88,100,49,7,13,10,3,4,4,17,364,0,13,11,34,52,99,184,294,72,112,125,129,81,42,38,1286,3,7,15,9,23,32,35,29,Belconnen
80104,0,0,0,9,3,5,46,11,0,3,0,0,0,0,0,77,0,0,0,0,5,26,9,6,0,0,0,4,0,0,5,55,0,0,0,9,13,11,35,15,7,3,8,18,3,0,6,128,0,0,3,4,23,130,303,409,92,143,141,146,103,47,65,1609,0,0,23,150,66,39,39,3,0,4,3,0,0,0,6,333,0,3,4,9,3,14,19,10,3,6,3,0,3,0,3,80,3,0,0,3,3,52,55,54,7,5,4,6,3,3,4,202,0,0,0,26,9,30,15,9,0,0,0,5,0,0,0,94,0,22,38,21,5,22,23,26,4,3,3,4,4,3,3,181,0,4,6,28,15,5,4,4,0,0,0,0,0,0,3,69,0,0,0,5,42,77,77,34,6,12,0,7,3,5,10,278,0,0,3,3,24,75,374,463,99,109,104,100,52,30,39,1475,0,0,6,3,4,20,28,16,Gungahlin
80105,0,0,0,4,3,4,18,3,0,0,0,0,3,0,0,35,0,0,0,0,6,11,4,9,0,4,6,7,11,8,0,66,0,0,5,20,31,23,52,24,5,3,13,10,18,20,10,234,0,3,7,5,6,60,166,200,71,128,211,224,243,105,63,1492,0,0,27,38,16,8,3,3,0,3,3,4,0,3,0,108,0,0,6,11,3,4,3,4,0,3,0,0,0,3,0,37,3,0,3,3,4,30,19,11,0,6,4,5,3,3,3,97,0,0,0,9,4,15,4,0,0,7,0,0,0,0,0,39,0,44,111,39,20,30,39,15,12,10,7,8,23,11,9,378,3,5,56,84,19,5,3,0,0,0,0,0,0,0,5,180,5,4,4,5,22,59,62,23,3,10,22,28,23,3,12,285,3,0,4,23,32,45,89,130,25,52,63,92,59,47,11,675,0,0,0,3,3,22,28,31,North Canberra
80106,0,0,0,0,0,4,6,0,0,0,0,0,0,0,3,13,0,0,0,0,3,3,7,0,0,0,0,0,3,0,0,16,0,0,3,13,11,17,12,12,5,0,7,3,16,5,9,113,0,0,7,12,12,22,28,33,16,12,17,21,10,3,9,202,0,0,9,32,4,0,8,0,0,0,0,0,0,0,5,58,0,3,0,0,3,3,4,0,0,0,0,0,0,0,3,16,0,0,3,6,4,12,8,0,3,0,4,0,0,0,0,40,0,0,0,5,7,6,0,0,0,0,0,0,0,0,3,21,0,33,44,18,20,20,9,9,4,3,3,3,3,11,7,187,0,6,25,23,3,0,7,4,0,0,0,0,0,3,3,74,0,0,7,6,5,31,11,7,7,3,0,3,3,0,8,91,0,0,6,12,28,45,48,23,12,8,17,61,16,10,21,307,0,4,3,4,8,5,3,3,South Canberra
80108,0,0,0,6,3,0,7,3,0,0,0,0,0,0,0,19,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,9,0,4,0,12,12,6,12,8,7,0,0,0,0,0,4,65,3,3,7,8,4,47,50,23,8,5,4,7,10,7,3,189,3,3,22,67,4,0,5,0,0,0,0,0,0,0,4,108,0,3,3,3,0,0,4,0,0,3,0,0,0,3,0,19,0,0,0,3,4,6,6,3,0,0,0,3,0,0,0,25,0,0,0,0,3,9,3,3,3,0,0,0,0,0,0,21,0,32,67,29,20,13,15,5,0,0,3,4,0,0,6,194,0,3,13,39,7,0,0,0,3,3,0,0,0,0,3,71,0,0,3,0,3,14,10,13,0,0,0,4,0,0,0,47,3,9,0,10,21,19,12,39,12,15,20,11,15,14,9,209,0,0,6,6,3,0,3,3,Weston Creek
90101,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,3,Christmas Island
90102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cocos (Keeling) Islands
80109,0,0,0,3,0,0,10,0,0,0,0,4,3,0,0,20,0,0,0,0,3,3,3,4,0,0,4,0,0,0,0,17,0,0,5,20,30,13,10,10,0,0,5,3,8,6,3,113,0,7,15,8,9,72,80,77,23,27,35,27,27,16,18,441,0,3,21,62,8,3,13,0,0,0,0,0,0,0,5,115,0,3,5,3,3,3,3,3,3,0,0,0,0,0,0,26,0,3,0,0,12,25,4,12,0,3,0,4,3,8,0,74,0,0,0,3,8,16,9,0,0,0,0,0,0,0,3,39,3,57,107,41,11,21,15,8,0,5,0,0,3,0,11,282,3,5,51,60,16,6,0,0,0,0,0,0,3,3,4,151,0,0,3,17,17,38,34,9,0,4,4,3,4,0,5,138,0,5,8,19,36,67,120,128,53,81,102,196,93,66,43,1017,0,0,4,5,15,7,14,16,Woden
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (ACT)
89999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (ACT)
