sa3_code16,negnil_inc_be_wft,negnil_inc_be_wpt,negnil_inc_be_baw,negnil_inc_1eft_othpt,negnil_inc_1eft_othaw,negnil_inc_1eft_othnw,negnil_inc_1ept_othaw,negnil_inc_1ept_othnw,negnil_inc_1aw_othnw,negnil_inc_bnw,negnil_inc_lfsta_ns,negnil_inc_tot,i_1_149_be_wft,i_1_149_be_wpt,i_1_149_be_baw,i_1_149_1eft_othpt,i_1_149_1eft_othaw,i_1_149_1eft_othnw,i_1_149_1ept_othaw,i_1_149_1ept_othnw,i_1_149_1aw_othnw,i_1_149_bnw,i_1_149_lfsta_ns,i_1_149_tot,i_150_299_be_wft,i_150_299_be_wpt,i_150_299_be_baw,i_150_299_1eft_othpt,i_150_299_1eft_othaw,i_150_299_1eft_othnw,i_150_299_1ept_othaw,i_150_299_1ept_othnw,i_150_299_1aw_othnw,i_150_299_bnw,i_150_299_lfsta_ns,i_150_299_tot,i_300_399_be_wft,i_300_399_be_wpt,i_300_399_be_baw,i_300_399_1eft_othpt,i_300_399_1eft_othaw,i_300_399_1eft_othnw,i_300_399_1ept_othaw,i_300_399_1ept_othnw,i_300_399_1aw_othnw,i_300_399_bnw,i_300_399_lfsta_ns,i_300_399_tot,i_400_499_be_wft,i_400_499_be_wpt,i_400_499_be_baw,i_400_499_1eft_othpt,i_400_499_1eft_othaw,i_400_499_1eft_othnw,i_400_499_1ept_othaw,i_400_499_1ept_othnw,i_400_499_1aw_othnw,i_400_499_bnw,i_400_499_lfsta_ns,i_400_499_tot,i_500_649_be_wft,i_500_649_be_wpt,i_500_649_be_baw,i_500_649_1eft_othpt,i_500_649_1eft_othaw,i_500_649_1eft_othnw,i_500_649_1ept_othaw,i_500_649_1ept_othnw,i_500_649_1aw_othnw,i_500_649_bnw,i_500_649_lfsta_ns,i_500_649_tot,i_650_799_be_wft,i_650_799_be_wpt,i_650_799_be_baw,i_650_799_1eft_othpt,i_650_799_1eft_othaw,i_650_799_1eft_othnw,i_650_799_1ept_othaw,i_650_799_1ept_othnw,i_650_799_1aw_othnw,i_650_799_bnw,i_650_799_lfsta_ns,i_650_799_tot,i_800_999_be_wft,i_800_999_be_wpt,i_800_999_be_baw,i_800_999_1eft_othpt,i_800_999_1eft_othaw,i_800_999_1eft_othnw,i_800_999_1ept_othaw,i_800_999_1ept_othnw,i_800_999_1aw_othnw,i_800_999_bnw,i_800_999_lfsta_ns,i_800_999_tot,i_1000_1249_be_wft,i_1000_1249_be_wpt,i_1000_1249_be_baw,i_1000_1249_1eft_othpt,i_1000_1249_1eft_othaw,i_1000_1249_1eft_othnw,i_1000_1249_1ept_othaw,i_1000_1249_1ept_othnw,i_1000_1249_1aw_othnw,i_1000_1249_bnw,i_1000_1249_lfsta_ns,i_1000_1249_tot,i_1250_1499_be_wft,i_1250_1499_be_wpt,i_1250_1499_be_baw,i_1250_1499_1eft_othpt,i_1250_1499_1eft_othaw,i_1250_1499_1eft_othnw,i_1250_1499_1ept_othaw,i_1250_1499_1ept_othnw,i_1250_1499_1aw_othnw,i_1250_1499_bnw,i_1250_1499_lfsta_ns,i_1250_1499_tot,i_1500_1749_be_wft,i_1500_1749_be_wpt,i_1500_1749_be_baw,i_1500_1749_1eft_othpt,i_1500_1749_1eft_othaw,i_1500_1749_1eft_othnw,i_1500_1749_1ept_othaw,i_1500_1749_1ept_othnw,i_1500_1749_1aw_othnw,i_1500_1749_bnw,i_1500_1749_lfsta_ns,i_1500_1749_tot,i_1750_1999_be_wft,i_1750_1999_be_wpt,i_1750_1999_be_baw,i_1750_1999_1eft_othpt,i_1750_1999_1eft_othaw,i_1750_1999_1eft_othnw,i_1750_1999_1ept_othaw,i_1750_1999_1ept_othnw,i_1750_1999_1aw_othnw,i_1750_1999_bnw,i_1750_1999_lfsta_ns,i_1750_1999_tot,i_2000_2499_be_wft,i_2000_2499_be_wpt,i_2000_2499_be_baw,i_2000_2499_1eft_othpt,i_2000_2499_1eft_othaw,i_2000_2499_1eft_othnw,i_2000_2499_1ept_othaw,i_2000_2499_1ept_othnw,i_2000_2499_1aw_othnw,i_2000_2499_bnw,i_2000_2499_lfsta_ns,i_2000_2499_tot,i_2500_2999_be_wft,i_2500_2999_be_wpt,i_2500_2999_be_baw,i_2500_2999_1eft_othpt,i_2500_2999_1eft_othaw,i_2500_2999_1eft_othnw,i_2500_2999_1ept_othaw,i_2500_2999_1ept_othnw,i_2500_2999_1aw_othnw,i_2500_2999_bnw,i_2500_2999_lfsta_ns,i_2500_2999_tot,i_3000_3499_be_wft,i_3000_3499_be_wpt,i_3000_3499_be_baw,i_3000_3499_1eft_othpt,i_3000_3499_1eft_othaw,i_3000_3499_1eft_othnw,i_3000_3499_1ept_othaw,i_3000_3499_1ept_othnw,i_3000_3499_1aw_othnw,i_3000_3499_bnw,i_3000_3499_lfsta_ns,i_3000_3499_tot,i_3500_3999_be_wft,i_3500_3999_be_wpt,i_3500_3999_be_baw,i_3500_3999_1eft_othpt,i_3500_3999_1eft_othaw,i_3500_3999_1eft_othnw,i_3500_3999_1ept_othaw,i_3500_3999_1ept_othnw,i_3500_3999_1aw_othnw,i_3500_3999_bnw,i_3500_3999_lfsta_ns,i_3500_3999_tot,i_4000more_be_wft,i_4000more_be_wpt,i_4000more_be_baw,i_4000more_1eft_othpt,i_4000more_1eft_othaw,i_4000more_1eft_othnw,i_4000more_1ept_othaw,i_4000more_1ept_othnw,sa3_name16
40203,0,0,0,0,0,0,0,6,3,132,0,148,0,3,0,0,0,0,0,12,0,35,0,46,0,5,0,0,0,0,0,12,0,27,0,44,0,0,0,0,0,0,0,12,0,13,0,29,0,10,0,0,0,7,0,28,4,230,3,283,0,9,0,3,0,34,0,47,0,65,0,153,6,33,0,10,3,46,0,74,9,697,14,893,8,38,4,35,6,87,6,97,14,286,3,573,20,51,4,82,3,127,5,73,3,239,0,610,61,41,5,139,10,88,3,36,3,144,0,531,79,26,0,92,6,67,0,16,5,28,0,325,128,14,0,103,8,38,7,14,5,43,0,360,419,24,8,170,15,62,5,11,0,13,0,724,276,12,5,88,20,29,3,4,0,5,0,445,173,12,4,34,13,10,0,5,0,6,0,251,99,0,0,16,0,14,0,0,0,4,0,137,81,5,0,20,3,11,0,3,Port Adelaide - East
40204,0,0,0,0,0,0,0,0,0,178,3,188,0,3,0,0,0,5,0,14,0,77,0,99,0,0,0,0,0,4,0,31,4,74,3,123,0,0,0,0,0,4,0,14,0,32,0,47,8,17,0,0,0,15,3,72,3,515,7,627,0,13,0,10,0,32,3,85,8,224,0,375,5,26,0,12,0,109,4,155,17,1783,24,2139,16,47,3,49,3,234,11,167,16,571,3,1120,46,76,3,191,10,285,17,118,20,476,8,1257,185,99,10,306,29,197,10,79,12,290,8,1217,179,32,8,235,14,141,9,32,9,59,0,723,303,25,3,226,19,110,7,15,4,67,3,786,757,34,11,350,39,122,8,22,8,50,4,1416,381,12,3,128,28,30,0,8,0,18,0,610,181,8,0,61,14,3,0,7,0,9,0,284,80,3,0,12,5,18,0,0,0,5,0,128,73,3,3,24,4,10,0,3,Salisbury
40104,0,0,0,0,0,4,0,0,0,86,0,95,0,4,0,0,0,0,0,8,0,35,0,50,0,3,0,0,0,0,0,12,0,19,0,30,0,0,0,0,0,0,0,5,0,16,0,26,0,12,3,0,0,3,0,26,4,205,0,254,0,11,0,8,0,9,0,35,3,62,0,120,6,23,0,9,0,23,0,53,3,681,6,806,4,24,3,8,3,46,0,67,3,287,7,466,14,29,3,58,5,79,9,60,10,297,0,562,29,37,4,98,6,60,3,36,7,169,3,447,37,17,3,72,10,50,3,26,3,47,0,266,75,20,3,82,3,33,4,11,3,49,0,281,203,13,8,139,9,74,3,21,3,63,7,553,175,7,3,73,8,32,6,10,7,16,0,333,122,3,3,37,6,12,4,0,0,23,0,207,75,4,0,11,7,11,0,7,0,8,0,117,73,4,0,18,3,9,0,7,Campbelltown (SA)
40106,0,0,0,0,0,0,0,0,0,50,0,51,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,5,0,11,0,15,0,0,0,0,0,0,0,8,0,4,0,12,0,0,0,0,0,0,0,8,0,60,0,72,0,0,0,0,0,6,0,14,0,28,0,44,3,9,0,6,0,11,0,25,3,177,0,235,3,10,0,9,0,17,0,26,3,80,0,153,9,17,0,24,3,26,0,37,0,107,0,222,23,13,0,49,3,21,0,16,0,86,0,223,11,17,0,46,0,18,0,7,3,33,0,142,47,10,0,38,3,18,0,10,0,45,0,180,122,21,3,70,3,35,0,19,3,57,0,343,111,9,0,51,8,21,3,7,3,29,0,243,95,3,3,35,5,9,0,10,0,9,0,172,85,6,3,10,0,10,0,3,0,14,0,127,113,21,3,51,7,25,0,15,Prospect - Walkerville
40403,3,0,0,0,0,0,0,3,0,95,0,105,0,0,0,0,0,0,0,11,0,42,0,49,0,0,0,0,0,3,0,17,0,15,0,39,0,0,0,0,0,3,0,17,3,12,0,34,0,6,0,0,0,4,3,34,0,193,4,250,0,12,0,6,0,16,0,33,5,74,0,154,0,32,0,10,0,58,7,47,10,617,15,785,9,41,5,31,0,75,5,73,3,289,3,536,21,78,3,66,4,77,3,76,3,291,3,625,59,40,4,121,8,59,7,41,4,184,5,530,55,25,3,109,4,49,6,19,3,63,3,346,98,20,4,85,8,42,0,12,0,43,0,325,378,32,5,182,19,69,5,23,4,46,0,760,255,16,8,101,11,31,4,11,0,27,0,471,177,13,5,54,7,13,0,7,6,7,0,282,92,0,3,15,5,23,0,4,0,11,0,156,122,12,8,44,3,19,0,7,West Torrens
40501,3,0,0,0,0,0,0,0,0,22,3,30,0,0,0,0,0,3,0,7,0,24,0,35,0,0,0,0,0,0,0,5,0,11,0,20,0,0,0,0,0,0,0,9,0,16,0,21,4,12,0,0,0,3,0,20,0,126,0,172,3,5,0,3,0,8,0,28,0,52,3,101,7,25,0,9,0,26,0,62,3,511,8,661,7,20,0,19,3,48,6,54,8,217,7,392,22,46,0,61,8,64,6,55,7,204,0,481,56,49,4,93,3,71,8,33,3,130,6,450,60,8,4,76,9,45,8,19,9,23,3,257,82,14,6,73,8,44,12,14,4,35,3,297,244,18,4,132,10,47,6,12,3,28,3,515,155,11,10,73,5,24,4,6,0,11,0,296,57,4,5,33,3,3,0,4,0,10,0,124,36,6,0,8,0,9,0,0,0,4,0,60,49,7,3,31,4,12,0,0,Barossa
40502,5,0,3,0,0,0,0,0,0,21,3,34,3,3,0,0,0,0,0,0,0,18,0,25,0,0,0,3,0,3,0,4,0,8,0,14,0,0,0,0,0,0,0,3,0,14,0,19,8,3,0,3,0,7,0,11,0,122,9,167,7,3,0,7,0,10,0,16,0,53,3,98,13,13,3,12,0,15,3,43,7,400,11,503,19,24,5,19,0,33,0,39,4,138,0,276,21,32,5,50,7,55,3,39,7,144,0,371,54,29,4,79,3,41,3,28,3,93,3,345,37,10,0,52,3,34,3,14,0,12,0,167,62,11,0,46,4,24,0,4,6,19,3,181,91,21,5,74,13,13,6,11,0,20,0,262,39,11,3,47,3,8,0,6,0,6,0,118,39,5,4,32,3,4,5,0,0,8,0,92,17,0,0,4,0,3,0,3,0,3,0,28,30,5,3,19,0,4,3,0,Lower North
40503,5,0,0,3,0,0,0,0,0,26,0,33,0,3,0,0,0,0,0,0,0,14,0,21,0,0,0,3,0,0,3,0,0,17,0,22,0,0,0,0,0,0,0,5,0,9,0,15,14,4,3,7,0,8,0,19,3,179,0,229,3,3,0,6,3,4,0,36,0,77,0,129,13,13,0,7,0,16,0,54,3,532,5,652,22,14,0,15,0,32,0,52,9,175,4,323,21,29,0,40,3,47,3,25,3,149,5,325,42,22,0,59,4,37,3,21,0,81,3,284,21,12,0,50,0,32,0,5,4,8,0,139,43,11,0,64,0,28,3,5,0,21,0,175,93,16,7,75,13,27,7,0,0,27,3,272,104,3,5,63,0,8,0,0,3,3,0,195,47,4,0,19,9,4,0,0,0,0,0,81,26,0,0,9,0,6,0,0,0,0,0,42,35,4,0,20,0,11,0,0,Mid North
40504,5,0,0,0,0,0,0,0,0,41,3,48,0,4,0,6,0,0,0,0,0,31,3,39,0,0,0,0,0,0,0,5,0,15,0,27,0,0,0,0,0,0,0,0,0,4,0,6,3,9,0,5,0,3,3,15,0,210,4,253,0,7,0,4,0,3,0,24,0,78,0,128,8,17,3,7,0,19,3,62,13,734,12,868,13,35,0,21,0,34,5,50,8,229,3,388,17,25,0,56,6,38,5,48,6,215,0,425,55,22,4,52,8,24,6,32,6,165,0,380,22,11,0,37,0,14,0,6,6,28,0,135,44,14,0,66,3,20,5,6,0,34,0,194,104,17,3,73,6,32,3,7,3,41,0,290,47,13,5,52,0,3,0,4,3,16,0,139,33,11,0,18,6,3,3,3,0,14,0,86,18,3,0,15,0,3,0,0,0,5,0,44,29,4,0,7,0,3,0,3,Yorke Peninsula
40601,6,0,0,4,0,3,0,0,0,48,0,58,0,3,0,4,0,0,0,3,0,36,0,54,0,3,0,0,0,0,0,12,3,29,0,47,0,0,0,0,0,0,0,7,0,11,0,24,11,6,3,16,0,3,3,40,4,292,9,388,4,5,0,12,0,12,0,49,8,88,0,181,18,15,3,16,3,33,4,95,6,789,14,1007,23,35,4,32,0,67,3,66,7,272,3,513,43,56,6,100,4,92,11,64,14,277,3,671,73,41,8,148,7,67,5,38,9,163,6,559,65,19,0,122,3,55,3,15,6,31,0,322,109,21,6,125,7,57,3,14,8,54,3,394,270,23,5,195,24,62,13,17,10,50,5,682,199,22,4,108,10,22,4,3,0,16,0,391,124,8,4,46,3,18,0,0,3,12,0,216,54,3,3,13,3,15,0,3,0,4,0,109,83,8,5,51,9,22,4,8,Eyre Peninsula and South West
40602,0,0,0,0,0,0,0,0,0,21,0,24,0,0,0,0,0,0,0,3,0,15,3,20,0,0,0,0,0,0,0,8,0,13,0,16,0,0,0,0,0,0,0,3,0,10,0,12,3,3,3,0,0,0,0,15,0,105,0,134,0,3,0,0,0,10,0,15,0,37,0,72,10,3,0,5,0,15,4,24,3,203,6,262,4,10,0,3,0,29,3,21,4,94,0,180,8,11,0,27,0,35,4,22,6,103,0,216,22,18,4,35,0,33,3,20,3,49,3,193,28,0,0,36,0,22,0,6,3,14,0,114,46,0,0,36,3,28,0,4,3,16,0,136,89,6,0,68,10,34,0,6,6,11,0,244,118,5,0,50,0,10,6,5,0,6,0,202,87,3,4,30,4,4,0,0,0,0,0,130,38,0,0,5,0,13,0,0,0,0,0,60,65,0,0,25,3,4,5,0,Outback - North and East
40701,4,3,0,0,0,0,0,0,0,52,3,65,4,0,4,3,0,3,0,4,0,49,0,69,3,6,0,0,0,8,0,18,0,38,0,65,0,0,0,0,0,0,0,11,0,34,0,41,9,13,0,5,0,11,0,34,3,338,3,415,4,13,0,0,0,14,0,61,4,155,3,259,19,46,3,17,0,36,3,106,9,1371,23,1639,16,57,0,33,3,61,10,117,9,625,4,953,38,83,9,73,7,78,13,98,19,597,5,1001,68,86,9,137,9,53,3,51,9,353,5,785,49,36,3,96,6,51,12,33,0,80,0,351,90,28,4,114,13,43,0,16,5,86,0,408,175,25,8,155,8,52,5,25,9,90,3,566,75,11,10,71,5,13,3,10,3,31,0,230,50,11,0,35,8,6,0,3,0,10,0,120,25,4,0,8,3,16,0,10,0,10,0,74,33,6,0,35,4,16,0,11,Fleurieu - Kangaroo Island
40702,9,4,0,10,0,7,0,0,0,48,0,78,3,0,0,3,0,0,0,4,3,39,0,55,0,5,0,4,0,0,0,12,0,23,0,44,0,0,0,0,0,3,0,8,0,25,0,33,11,12,5,9,0,8,0,44,3,288,0,384,3,16,0,3,0,21,0,64,4,108,3,220,13,33,0,23,3,47,3,97,15,896,21,1146,39,45,3,76,11,97,4,95,8,244,7,628,68,79,4,145,4,122,10,83,12,276,8,805,142,55,5,258,9,89,9,58,5,179,4,824,113,18,8,166,13,64,5,19,8,26,0,440,186,27,4,162,20,41,5,16,11,51,5,533,357,30,19,214,32,44,5,15,3,56,5,784,222,15,9,124,15,24,3,8,5,18,0,445,83,12,4,51,0,7,0,5,0,13,0,183,42,3,0,20,0,7,4,0,4,4,0,87,82,16,4,64,3,26,9,7,Limestone Coast
40703,14,0,0,6,0,8,0,6,0,63,3,98,4,3,0,3,0,3,0,4,0,69,0,93,3,3,0,7,0,5,0,11,3,30,0,58,0,0,0,3,0,3,0,4,0,23,0,33,21,28,0,10,0,11,3,41,7,395,7,524,3,12,3,12,0,17,0,49,0,158,0,257,24,49,4,34,3,63,3,123,21,1370,32,1731,36,70,4,91,0,97,11,124,7,395,6,837,84,93,7,146,12,110,3,90,14,379,11,963,161,68,7,244,13,87,10,50,11,230,10,882,128,22,11,170,10,65,3,18,6,47,0,475,204,36,3,168,11,48,4,12,3,61,7,559,375,33,6,191,28,47,5,17,4,50,6,765,166,14,3,89,10,20,7,11,3,20,0,342,82,6,5,32,8,9,4,4,0,3,0,150,38,0,0,17,7,12,0,0,0,7,0,84,58,11,4,28,3,15,0,3,Murray and Mallee
50101,12,0,0,3,0,0,0,0,0,72,3,90,4,0,3,0,0,0,0,5,0,21,0,36,4,4,0,3,0,0,0,5,0,17,0,41,0,0,0,0,0,0,0,5,0,21,0,23,4,11,0,5,0,3,0,26,4,162,0,215,0,13,0,3,0,10,0,36,3,84,0,147,8,32,7,12,3,19,3,57,6,610,7,762,15,34,9,19,3,32,8,98,13,275,0,494,25,70,0,59,3,51,7,52,15,256,3,538,54,77,10,118,6,46,12,33,4,214,3,583,46,24,6,97,7,34,7,34,4,50,0,311,89,42,7,87,10,37,11,26,3,69,0,389,234,39,14,150,23,64,8,21,12,72,3,639,133,25,6,109,12,18,8,11,0,29,0,364,108,6,11,65,8,3,3,8,0,30,0,238,48,3,0,21,3,17,5,3,3,11,0,122,70,17,8,66,11,14,9,16,Augusta - Margaret River - Busselton
50102,10,3,0,0,0,0,0,0,3,107,0,127,0,5,0,0,0,3,0,10,0,64,0,88,3,4,0,6,0,3,0,21,0,41,0,68,0,0,0,0,0,0,0,18,0,50,0,74,6,8,3,4,0,5,0,38,4,389,8,473,4,10,0,11,0,7,3,66,8,174,0,273,9,29,3,16,0,28,8,130,16,1212,13,1462,19,52,4,46,3,104,8,151,17,472,6,876,35,66,9,93,5,134,3,119,24,441,8,931,99,67,11,145,11,124,13,79,13,300,10,867,83,30,3,164,9,129,14,48,14,68,0,562,158,47,4,194,17,114,3,31,13,77,3,666,414,47,20,330,29,212,19,44,22,91,6,1229,348,32,13,269,25,52,21,24,5,45,0,837,305,14,8,138,19,23,8,4,0,27,3,548,144,9,8,35,6,75,3,3,4,16,3,304,225,18,7,137,17,58,11,11,Bunbury
50103,10,0,0,0,0,0,0,0,0,37,0,46,6,0,0,0,0,0,0,0,0,19,0,29,0,0,0,3,0,3,0,5,0,20,0,32,0,0,0,0,0,0,0,10,0,12,0,28,15,9,0,3,0,0,0,22,8,110,0,169,0,7,0,8,0,10,0,27,7,40,0,100,7,30,0,19,0,22,3,42,7,348,3,476,18,24,3,8,0,30,0,48,0,119,0,251,26,32,6,43,10,32,3,26,5,116,0,306,44,37,9,50,3,43,3,23,3,80,3,295,26,19,0,51,3,29,0,6,10,15,0,163,56,20,9,52,4,13,3,11,3,20,0,178,93,25,11,82,13,38,12,7,0,20,3,301,66,10,7,52,7,10,5,3,0,9,3,173,34,3,3,30,0,7,0,3,0,7,0,89,34,3,0,6,3,10,0,0,0,8,0,58,36,5,4,9,3,11,3,5,Manjimup
50201,4,0,0,0,0,0,0,3,12,157,3,183,0,0,0,0,0,0,0,5,0,86,0,105,0,0,0,5,0,6,0,24,6,78,0,121,0,0,0,4,0,3,0,18,0,49,0,70,3,17,0,6,0,10,0,45,10,503,3,589,3,8,0,8,0,21,0,65,16,199,4,318,8,38,0,6,0,28,5,137,15,1874,14,2127,8,43,5,25,3,77,0,127,22,710,8,1019,23,71,4,77,8,125,4,130,16,790,8,1256,51,64,10,128,3,131,7,71,16,463,8,949,62,29,3,117,12,135,7,44,12,124,4,545,112,23,14,132,8,105,13,27,17,144,3,591,283,35,6,281,17,199,15,41,21,124,7,1044,239,23,8,209,22,55,10,23,9,42,0,643,215,19,7,94,18,21,8,8,0,19,0,407,119,6,5,31,20,81,3,6,14,22,0,314,218,10,10,106,13,50,15,21,Mandurah
50301,3,0,0,0,0,0,0,0,0,78,3,81,0,0,0,3,0,0,0,3,0,10,0,22,0,5,0,0,0,0,0,6,0,23,0,34,0,0,0,0,0,0,0,5,0,11,0,15,0,3,0,0,0,0,0,10,0,70,0,92,0,3,0,3,0,4,3,31,0,36,0,88,0,7,0,0,0,9,0,30,0,204,3,260,3,23,0,12,0,11,0,29,4,169,4,257,4,32,0,17,0,28,0,47,4,224,5,364,13,36,0,51,0,36,0,58,4,234,3,443,21,17,0,41,0,36,0,45,4,115,0,281,31,17,3,52,3,30,0,45,6,130,0,317,104,49,7,83,0,77,4,59,5,192,4,590,119,29,0,97,6,38,0,61,9,129,3,492,126,23,5,67,4,28,0,26,0,99,0,383,97,17,3,44,8,110,0,30,3,78,0,381,440,101,9,323,25,216,6,137,Cottesloe - Claremont
50302,5,3,0,0,0,4,0,7,0,145,0,160,3,3,0,0,0,0,0,9,0,42,0,63,0,4,0,0,0,0,0,23,0,28,0,58,0,3,0,0,0,3,0,21,0,13,0,34,0,8,0,0,0,10,0,50,3,144,3,216,3,21,0,5,0,24,0,58,5,57,0,175,9,85,3,12,0,35,8,73,3,340,4,570,4,97,0,30,0,69,8,68,4,170,3,454,15,115,0,79,3,124,11,85,11,246,3,694,74,78,4,165,3,129,4,65,7,160,0,686,101,45,4,159,7,111,4,56,7,75,0,567,145,41,5,148,8,95,3,38,9,100,3,602,623,66,11,291,20,237,9,64,12,133,0,1463,584,48,11,242,24,102,0,40,7,66,0,1115,521,26,13,152,21,43,4,20,3,45,0,852,438,11,3,76,15,196,4,14,9,25,0,790,1194,72,40,354,54,201,11,53,Perth City
50401,0,0,3,0,0,3,0,3,3,122,4,135,0,3,0,0,0,3,0,3,0,43,0,55,0,0,0,3,0,3,0,19,0,37,0,66,0,0,0,0,0,0,0,17,0,24,0,41,0,10,0,0,0,6,0,35,3,257,3,324,0,17,0,6,0,18,3,39,4,92,0,178,3,29,3,10,0,50,3,93,9,726,11,942,5,46,0,19,0,75,3,102,13,285,0,555,26,64,5,63,8,142,3,93,10,274,3,693,62,50,3,130,0,98,9,57,5,182,9,606,69,34,6,149,9,107,7,35,9,49,0,459,114,27,5,136,5,79,4,27,3,47,3,448,442,46,13,215,26,162,5,33,10,64,3,1021,451,17,3,209,36,50,9,16,9,8,0,808,368,14,11,113,19,24,5,3,0,20,0,569,228,6,7,45,20,49,4,3,7,9,0,377,374,11,5,114,23,60,3,18,Bayswater - Bassendean
50402,0,0,0,0,0,3,0,0,0,47,0,55,0,0,0,0,0,0,0,7,0,20,0,31,0,3,0,0,0,0,0,11,0,22,0,39,0,0,0,0,0,0,0,3,0,11,0,15,3,5,0,0,0,3,0,14,0,152,0,180,0,7,0,4,0,7,0,25,4,70,0,122,3,16,0,11,0,17,5,41,6,441,0,537,5,8,0,15,0,38,0,38,3,206,3,318,8,35,3,28,0,60,8,62,4,208,3,418,20,20,0,55,5,57,7,45,5,135,0,346,28,16,3,47,6,57,3,27,5,38,0,237,38,15,0,66,6,51,4,21,7,28,0,245,198,26,5,145,13,78,5,24,9,53,0,555,163,18,4,103,12,34,0,22,3,23,0,379,109,12,4,48,3,13,3,4,0,16,0,215,79,0,0,18,4,29,0,3,3,7,0,150,118,15,9,69,8,33,0,12,Mundaring
50403,6,0,0,0,0,7,4,8,0,161,0,182,3,0,0,0,0,3,0,9,0,50,0,67,0,7,0,0,0,0,0,13,3,34,0,61,0,0,0,0,0,6,0,18,0,20,0,40,0,14,0,4,0,4,3,34,3,334,4,400,3,12,3,3,0,28,0,70,0,116,3,228,8,33,0,13,0,51,0,101,13,885,19,1122,9,48,0,29,4,133,3,105,10,297,12,646,44,76,6,95,0,179,3,101,16,293,7,820,133,68,5,206,16,181,8,67,8,200,4,904,131,32,3,211,11,169,7,32,12,56,0,666,244,40,6,197,18,128,6,31,12,53,6,744,853,57,20,388,57,214,17,33,20,71,0,1718,639,20,16,224,24,57,12,9,4,23,0,1024,401,20,9,118,20,28,9,9,0,10,0,623,261,8,3,32,15,50,3,9,4,3,3,387,258,9,10,105,22,58,0,9,Swan
50501,0,3,0,4,0,3,0,3,0,172,3,184,0,3,0,0,0,3,0,12,3,85,0,114,0,6,0,0,0,3,0,30,0,70,0,113,0,0,0,0,0,3,0,16,3,32,0,53,0,11,0,3,0,7,4,49,8,355,3,444,0,17,0,5,0,16,4,80,9,177,0,304,7,36,3,18,0,40,0,137,15,1211,6,1482,11,57,3,44,0,101,8,197,18,696,10,1129,33,120,7,96,7,204,9,187,29,821,6,1506,78,95,0,176,10,194,15,151,23,450,5,1207,84,76,10,204,8,167,11,90,22,190,0,866,143,68,3,262,10,151,11,74,12,155,7,898,637,109,10,478,38,328,19,108,24,181,0,1938,662,55,19,371,41,92,15,39,4,85,3,1387,497,25,8,202,32,51,14,16,3,38,3,890,362,9,12,77,11,148,4,15,8,38,3,686,598,45,11,282,48,127,21,39,Joondalup
50502,4,4,0,7,0,0,0,3,3,271,4,298,0,0,0,0,0,0,0,10,0,120,0,130,0,0,0,0,0,4,0,37,6,78,0,131,0,0,0,0,0,3,0,29,0,36,0,70,4,19,0,3,0,9,0,62,5,524,10,639,4,19,0,12,0,26,0,101,7,195,3,374,10,87,3,19,0,81,7,192,13,1501,20,1937,9,96,4,43,3,152,7,161,20,730,11,1235,24,175,6,196,8,247,13,194,19,774,13,1669,128,131,5,258,12,215,13,148,13,539,7,1473,160,75,0,292,11,196,10,82,23,175,3,1027,283,88,8,291,9,164,9,66,17,189,0,1121,1066,129,28,555,50,284,21,98,30,226,7,2488,976,67,16,380,48,124,7,55,3,85,3,1774,788,35,10,261,43,66,15,31,4,49,5,1306,583,13,6,92,28,127,7,14,3,36,0,908,1025,60,24,312,59,166,13,58,Stirling
50503,0,3,0,4,0,0,0,9,3,238,0,260,0,3,0,0,0,3,0,19,0,89,0,114,0,8,0,0,0,7,0,25,4,74,0,112,0,3,0,0,0,0,0,23,4,42,0,68,4,8,0,4,0,3,0,61,3,451,3,544,6,12,0,8,0,33,3,91,3,202,0,353,7,40,3,8,3,77,5,136,19,1327,12,1644,24,56,3,42,4,158,3,161,11,535,8,1007,46,115,4,132,3,275,17,122,15,511,3,1247,156,99,6,247,15,235,4,85,16,324,8,1195,159,52,5,267,15,214,5,46,20,82,3,872,314,51,13,290,16,159,14,33,8,84,3,986,1100,90,32,518,71,281,20,52,23,97,9,2292,893,40,23,351,51,77,13,25,3,24,0,1492,565,24,9,139,45,37,9,4,0,10,0,844,297,3,3,43,19,80,3,11,12,20,4,487,408,23,19,115,39,56,12,19,Wanneroo
50601,0,0,0,0,0,0,0,3,0,100,5,116,0,3,0,0,0,0,0,8,0,46,0,63,0,0,0,0,0,3,0,7,0,26,0,40,0,0,0,0,0,0,0,12,0,18,0,30,3,3,0,0,0,5,0,23,3,187,0,224,0,9,0,0,0,7,0,35,7,88,0,155,3,16,0,10,0,42,3,63,3,656,10,806,0,25,0,21,3,92,3,90,8,241,3,488,26,54,3,65,3,135,4,74,17,273,3,657,72,41,4,123,7,127,7,51,9,148,0,593,80,15,3,115,7,106,6,29,7,54,3,434,135,33,8,129,9,83,3,22,9,31,0,462,480,33,8,206,22,148,9,23,15,44,3,996,378,12,4,146,26,41,4,12,7,15,0,644,232,8,9,75,15,21,8,5,0,7,0,375,135,4,3,25,11,33,0,0,3,7,0,230,150,7,3,61,13,26,3,13,Armadale
