sa3_code16,sa3_name16,num_jobs_000_males,num_jobs_000_females,num_jobs_000_persons,median_income_per_job_aud_males,median_income_per_job_aud_females,median_income_per_job_aud_persons,duration_adjusted_median_income_per_job_aud_male,duration_adjusted_median_income_per_job_aud_female,duration_adjusted_median_income_per_job_aud_persons
21203,Casey - South,51.818999999999996,46.22,98.039,37053.0,21201.0,27979.0,49266.0,31073.0,40050.0
21204,Dandenong,62.692,50.263000000000005,112.954,26296.0,18786.0,22431.0,40795.0,29712.0,35779.0
21205,Monash,59.748999999999995,56.913000000000004,116.669,30624.0,20000.0,24486.0,45606.0,30281.0,37442.0
21301,Brimbank,62.044,52.402,114.45200000000001,30205.0,20020.0,24731.0,44194.0,30146.0,37413.0
21302,Hobsons Bay,30.148000000000003,28.33,58.476000000000006,39664.0,24605.0,31238.0,54750.0,36248.0,44876.0
21303,Maribyrnong,32.313,28.497,60.806999999999995,28083.0,21760.0,24838.0,43922.0,35410.0,39913.0
21304,Melton - Bacchus Marsh,47.375,43.857,91.23200000000001,39999.0,22700.0,29969.0,53347.0,32645.0,42131.0
21305,Wyndham,73.176,61.603,134.78,37455.0,22610.0,29345.0,52496.0,33636.0,42864.0
21401,Frankston,46.053999999999995,45.77,91.818,35556.0,20116.0,26400.0,49282.0,29583.0,39006.0
21402,Mornington Peninsula,45.152,48.536,93.684,32561.0,17283.0,23007.0,47501.0,25042.0,34113.0
21501,Grampians,20.324,19.145,39.467,19781.0,13791.0,16351.0,37425.0,21554.0,28498.0
21502,Mildura,17.993,17.284000000000002,35.279,19231.0,13777.0,16381.0,37580.0,23138.0,29351.0
21503,Murray River - Swan Hill,12.572000000000001,11.785,24.364,20991.0,13282.0,16672.0,35981.0,20653.0,27745.0
21601,Campaspe,11.915,11.947000000000001,23.855999999999998,26891.0,15275.0,20000.0,42287.0,22242.0,31187.0
21602,Moira,8.783,8.587,17.37,26145.0,14847.0,19730.0,42743.0,22131.0,31510.0
21603,Shepparton,21.574,21.523000000000003,43.099,24615.0,15279.0,19298.0,40358.0,24454.0,31673.0
21701,Glenelg - Southern Grampians,13.637,12.369000000000002,26.008000000000003,19550.0,12666.0,15379.0,37221.0,19885.0,26750.0
21703,Colac - Corangamite,11.899000000000001,11.738,23.64,25443.0,14092.0,18751.0,40646.0,21078.0,29325.0
21704,Warrnambool,16.545,17.092,33.637,25200.0,14688.0,18808.0,40025.0,21975.0,29181.0
30101,Capalaba,28.14,26.627,54.773999999999994,36732.0,22603.0,28401.0,53533.0,33131.0,42079.0
30102,Cleveland - Stradbroke,27.489,26.769000000000002,54.263999999999996,37406.0,21376.0,27598.0,55357.0,31649.0,41683.0
30103,Wynnum - Manly,26.929000000000002,25.208000000000002,52.143,39899.0,24450.0,31287.0,57586.0,36895.0,46015.0
30201,Bald Hills - Everton Park,15.029000000000002,14.960999999999999,29.99,42272.0,24664.0,31965.0,57986.0,35859.0,45864.0
30202,Chermside,26.149,26.089000000000002,52.244,37628.0,25141.0,30591.0,54298.0,37761.0,45035.0
30203,Nundah,15.783,14.470999999999998,30.250999999999998,37053.0,25086.0,30498.0,53869.0,38878.0,45837.0
30204,Sandgate,20.781999999999996,20.115,40.900999999999996,37344.0,24896.0,30133.0,52620.0,36414.0,43916.0
30301,Carindale,19.383,19.542,38.92,39360.0,25000.0,31110.0,57288.0,37534.0,45741.0
30302,Holland Park - Yeronga,30.026,29.935,59.961999999999996,30329.0,22789.0,26130.0,48843.0,37115.0,42770.0
30303,Mt Gravatt,26.182,25.249000000000002,51.437,30000.0,20117.0,24504.0,47760.0,31685.0,39190.0
30304,Nathan,15.283,14.159,29.434,28881.0,21123.0,24836.0,46904.0,33343.0,39963.0
30305,Rocklea - Acacia Ridge,22.131,19.993,42.123000000000005,32625.0,22591.0,27041.0,50072.0,34411.0,41750.0
20606,Stonnington - West,26.205,27.358,53.56399999999999,31979.0,21172.0,25854.0,52513.0,40289.0,45952.0
20607,Yarra,36.816,39.173,75.988,30247.0,21791.0,25281.0,49182.0,39999.0,44226.0
20701,Boroondara,60.074,63.368,123.439,35271.0,20333.0,26067.0,51220.0,31862.0,40109.0
20702,Manningham - West,28.393,30.013,58.402,36000.0,20626.0,26545.0,50315.0,30000.0,38479.0
20703,Whitehorse - West,33.391999999999996,35.191,68.584,32333.0,18389.0,23779.0,46800.0,28260.0,36367.0
20801,Bayside,31.424,33.674,65.097,44357.0,21143.0,29605.0,61960.0,31335.0,42894.0
20902,Darebin - North,31.664,30.079,61.745,27558.0,19372.0,22966.0,42819.0,30490.0,36594.0
20903,Nillumbik - Kinglake,23.476999999999997,25.281999999999996,48.761,43200.0,20011.0,28410.0,58517.0,27328.0,39280.0
20904,Whittlesea - Wallan,64.166,60.79,124.963,37000.0,21721.0,28224.0,50127.0,31077.0,39923.0
21001,Keilor,19.137999999999998,19.617,38.757,39078.0,22807.0,29413.0,53169.0,32460.0,41594.0
21002,Macedon Ranges,9.705,9.824,19.526,43290.0,19329.0,28740.0,59452.0,28204.0,40685.0
30905,Mudgeeraba - Tallebudgera,10.901,11.536,22.436999999999998,31367.0,18148.0,23316.0,48795.0,28380.0,36733.0
30906,Nerang,23.824,23.455,47.285,29401.0,18574.0,23159.0,47802.0,29397.0,37540.0
30907,Ormeau - Oxenford,39.785,35.55,75.333,32287.0,19830.0,25012.0,52865.0,31353.0,40917.0
31503,Outback - South,7.48,7.4079999999999995,14.884,19703.0,12917.0,15511.0,42280.0,24769.0,32265.0
31601,Buderim,16.361,17.289,33.650999999999996,29578.0,16199.0,21200.0,48456.0,25870.0,34833.0
20802,Glen Eira,52.407,53.913999999999994,106.32,35113.0,21643.0,27046.0,50604.0,33392.0,40882.0
20803,Kingston,39.711999999999996,41.967,81.678,41073.0,23052.0,30392.0,55007.0,33516.0,42976.0
20804,Stonnington - East,15.245999999999999,15.953,31.193,35515.0,20641.0,26200.0,51587.0,33268.0,41303.0
20901,Banyule,42.053000000000004,43.992,86.041,39299.0,22711.0,29414.0,52987.0,32206.0,41464.0
21003,Moreland - North,23.919,21.248,45.169,30494.0,21781.0,25687.0,45167.0,32497.0,38940.0
31602,Caloundra,24.018,23.397,47.411,29722.0,18184.0,22993.0,48002.0,28237.0,37001.0
31603,Maroochy,20.145,20.417,40.561,24463.0,15473.0,19284.0,43425.0,26908.0,34147.0
31605,Noosa,12.242,12.460999999999999,24.699,24977.0,15934.0,19736.0,41668.0,25679.0,32304.0
31606,Sunshine Coast Hinterland,15.543,14.867,30.409000000000002,26622.0,16148.0,20600.0,45899.0,25850.0,34565.0
31607,Nambour,13.065,12.713,25.78,28574.0,17680.0,22158.0,45352.0,27349.0,35801.0
31608,Noosa Hinterland,6.48,6.24,12.724,27591.0,16837.0,21350.0,45770.0,24962.0,33397.0
31801,Charters Towers - Ayr - Ingham,17.474,13.729000000000001,31.205,21989.0,13992.0,17563.0,41457.0,24330.0,32017.0
31802,Townsville,79.848,70.694,150.537,34985.0,19898.0,26174.0,55339.0,31847.0,42475.0
31901,Bundaberg,32.26,27.585,59.845,18264.0,13078.0,15512.0,39741.0,25138.0,31720.0
31902,Burnett,16.344,13.575999999999999,29.923000000000002,19578.0,12418.0,15489.0,39107.0,22174.0,30449.0
31903,Gympie - Cooloola,14.003,12.378,26.379,26233.0,15600.0,20239.0,44604.0,24424.0,33623.0
31904,Hervey Bay,14.545,14.123,28.666,26847.0,18851.0,22400.0,44813.0,27970.0,35799.0
30306,Sunnybank,19.0,16.692,35.687,23005.0,17043.0,19896.0,41813.0,28638.0,35239.0
30401,Centenary,12.404000000000002,12.181,24.589000000000002,46384.0,26191.0,34562.0,63022.0,36843.0,47912.0
30402,Kenmore - Brookfield - Moggill,16.559,16.619,33.174,46431.0,21250.0,30578.0,67024.0,31802.0,45166.0
30403,Sherwood - Indooroopilly,18.822,18.91,37.73,29479.0,16150.0,21410.0,49419.0,28156.0,37987.0
30404,The Gap - Enoggera,19.552,18.793,38.35,41280.0,23313.0,30737.0,58011.0,36197.0,45856.0
30501,Brisbane Inner,38.178000000000004,32.444,70.624,18348.0,13000.0,15576.0,41119.0,30714.0,36198.0
30502,Brisbane Inner - East,18.217,17.930999999999997,36.145,38346.0,24064.0,30303.0,58506.0,40780.0,48469.0
30503,Brisbane Inner - North,35.809,35.537,71.346,35981.0,23076.0,28479.0,55124.0,38889.0,46362.0
30504,Brisbane Inner - West,23.87,24.342,48.208999999999996,36237.0,21101.0,27023.0,54660.0,36156.0,44385.0
30601,Cairns - North,19.962,20.58,40.542,34141.0,20361.0,25657.0,51263.0,32436.0,40490.0
30602,Cairns - South,41.102,38.724000000000004,79.82600000000001,23932.0,16316.0,19581.0,43396.0,29576.0,36217.0
30603,Innisfail - Cassowary Coast,14.742,11.728,26.474,15319.0,11433.0,13436.0,36806.0,24483.0,31129.0
30604,Port Douglas - Daintree,5.294,5.0089999999999995,10.300999999999998,15663.0,10381.0,12569.0,37100.0,24401.0,30145.0
30605,Tablelands (East) - Kuranda,14.69,12.785,27.476999999999997,17108.0,13283.0,15119.0,38518.0,24900.0,31565.0
30701,Darling Downs (West) - Maranoa,17.982,15.873,33.854,24964.0,13710.0,18536.0,49233.0,25780.0,36648.0
30702,Darling Downs - East,16.022000000000002,12.92,28.947,29228.0,15665.0,21499.0,50078.0,26376.0,38569.0
30703,Granite Belt,14.747,12.985,27.725,17266.0,12511.0,14821.0,38468.0,23764.0,30829.0
30801,Central Highlands (Qld),13.474,11.002,24.479,48284.0,14765.0,27158.0,76139.0,28306.0,47063.0
30803,Rockhampton,46.915,39.571,86.48899999999999,34756.0,19067.0,25856.0,56074.0,30471.0,41966.0
30804,Biloela,5.901,4.938,10.844000000000001,44963.0,14997.0,26093.0,65411.0,26361.0,43300.0
30805,Gladstone,31.959,22.709,54.663999999999994,50127.0,16968.0,29871.0,92252.0,31487.0,55983.0
50103,Manjimup,8.932,7.965,16.899,20000.0,10248.0,14013.0,42326.0,20770.0,29774.0
30901,Broadbeach - Burleigh,23.143,23.945,47.086000000000006,24915.0,16955.0,20162.0,44677.0,28972.0,35861.0
30902,Coolangatta,18.34,18.552,36.893,26676.0,18076.0,21793.0,44793.0,28338.0,35658.0
30903,Gold Coast - North,21.156,21.343000000000004,42.501999999999995,24715.0,17991.0,20891.0,44510.0,30049.0,36647.0
30904,Gold Coast Hinterland,5.737,5.484,11.219000000000001,31741.0,18904.0,23919.0,49969.0,28923.0,37823.0
30908,Robina,16.432000000000002,17.255,33.693000000000005,26307.0,17957.0,21500.0,45186.0,29390.0,36235.0
30909,Southport,20.96,20.788,41.746,21074.0,14996.0,17774.0,39721.0,27374.0,33094.0
30910,Surfers Paradise,16.033,14.969000000000001,31.003,18000.0,12411.0,15068.0,37449.0,26353.0,31300.0
31001,Forest Lake - Oxley,23.55,20.099,43.651,31450.0,21993.0,26196.0,48519.0,33823.0,41266.0
31002,Ipswich Hinterland,20.262,16.719,36.984,30131.0,18872.0,24031.0,50000.0,28633.0,38854.0
31003,Ipswich Inner,36.471,31.121,67.59,32720.0,21894.0,26646.0,50570.0,32053.0,41365.0
31004,Springfield - Redbank,30.094,24.311,54.412,31922.0,21952.0,26558.0,50780.0,34465.0,42908.0
31101,Beaudesert,4.117,3.512,7.632000000000001,28361.0,17372.0,22222.0,46545.0,26026.0,35893.0
31102,Beenleigh,14.703,11.902000000000001,26.607,26536.0,20372.0,23448.0,46957.0,32033.0,39853.0
31103,Browns Plains,29.683000000000003,24.019000000000002,53.70399999999999,30883.0,22263.0,26203.0,48896.0,32915.0,41000.0
31104,Jimboomba,14.675,12.648,27.32,38365.0,23727.0,29987.0,57564.0,33268.0,44070.0
31105,Loganlea - Carbrook,21.875,19.868,41.743,31754.0,23019.0,26805.0,49859.0,33852.0,41303.0
31106,Springwood - Kingston,28.836,23.66,52.495,28378.0,22446.0,25147.0,46266.0,33666.0,40198.0
31201,Bowen Basin - North,16.1,12.752,28.855,43751.0,13512.0,23876.0,73401.0,28896.0,44530.0
31202,Mackay,57.028999999999996,43.355,100.38600000000001,40950.0,18000.0,27743.0,68688.0,30647.0,47028.0
31203,Whitsunday,9.606,7.912000000000001,17.512999999999998,25575.0,14032.0,19443.0,46355.0,27176.0,36438.0
31301,Bribie - Beachmere,8.711,7.803999999999999,16.512,28418.0,18282.0,22902.0,48884.0,28666.0,37742.0
31302,Caboolture,24.005,20.406,44.407,22025.0,15006.0,18306.0,44048.0,27390.0,35581.0
31303,Caboolture Hinterland,3.678,3.1239999999999997,6.801,31597.0,19464.0,24970.0,52351.0,29677.0,40685.0
31304,Narangba - Burpengary,21.939,19.202,41.147,33524.0,21352.0,26583.0,51468.0,31211.0,40667.0
31305,Redcliffe,20.482,19.051,39.528,30759.0,21371.0,25284.0,48910.0,32811.0,40347.0
31401,The Hills District,31.8,31.176,62.976000000000006,44786.0,24656.0,32853.0,61781.0,34521.0,46093.0
31402,North Lakes,22.897,20.628,43.521,38956.0,22801.0,29626.0,56349.0,34520.0,44644.0
31403,Strathpine,14.436,12.944,27.379,35000.0,23856.0,28581.0,50503.0,34303.0,42000.0
31501,Far North,8.578,7.921,16.498,19883.0,13951.0,16696.0,39097.0,27801.0,33432.0
31502,Outback - North,14.493,11.673,26.168000000000003,40269.0,18286.0,27855.0,68535.0,34522.0,48797.0
31701,Toowoomba,55.786,51.63399999999999,107.417,28783.0,17323.0,22236.0,46967.0,28237.0,37292.0
31905,Maryborough,12.088,10.315999999999999,22.406,29400.0,20155.0,24774.0,47299.0,29554.0,38159.0
