sa3_code,sa3_name,new_houses_num,new_oth_resial_building_num,tot_dwl_num,value_new_houses_aud000,value_new_oth_resial_building_aud000,value_alterations_additions_conversions_resial_building_aud000,value_tot_resial_building_aud000,value_non_resial_building_aud000,value_tot_building_aud000
40504,Yorke Peninsula,245,6,251,52175.7,1491.7,5224.8,58892.3,14120.7,73013.0
40601,Eyre Peninsula and South West,407,12,422,94855.1,2053.4,10740.3,107648.8,25976.3,133625.1
40602,Outback - North and East,102,0,102,28269.2,0.0,1840.7,30109.9,48561.7,78671.6
40701,Fleurieu - Kangaroo Island,539,6,550,117814.2,1195.8,14182.0,133192.0,50057.7,183249.7
30306,Sunnybank,98,45,143,29828.9,5640.0,5576.4,41045.3,13733.2,54778.5
30401,Centenary,45,29,74,16305.9,8215.0,8133.8,32654.7,69061.4,101716.1
30402,Kenmore - Brookfield - Moggill,155,18,175,57636.3,5432.4,24037.3,87106.0,12988.4,100094.4
30403,Sherwood - Indooroopilly,88,270,358,46027.5,57022.1,35029.6,138079.2,86979.5,225058.7
30404,The Gap - Enoggera,178,49,227,52821.9,8668.1,17965.9,79455.9,28269.2,107725.1
30501,Brisbane Inner,24,1881,1905,19901.7,601374.1,30978.8,652254.6,834321.6,1486576.2
30502,Brisbane Inner - East,115,412,530,57178.0,99259.5,37009.4,193446.9,8067.4,201514.3
30503,Brisbane Inner - North,119,2979,3109,56947.3,735106.3,96802.3,888856.0,184732.9,1073588.8
30504,Brisbane Inner - West,74,450,526,41252.2,129556.1,77974.5,248782.8,80259.9,329042.6
30601,Cairns - North,332,0,332,95889.5,0.0,13396.6,109286.0,61069.3,170355.4
30602,Cairns - South,230,0,232,61512.6,0.0,18778.3,80290.9,91440.7,171731.6
30603,Innisfail - Cassowary Coast,84,4,88,22793.8,825.1,13231.8,36850.7,8921.7,45772.4
30604,Port Douglas - Daintree,65,4,70,23930.8,3000.0,2631.6,29562.3,11843.6,41405.9
30605,Tablelands (East) - Kuranda,169,15,195,41553.0,1998.5,8923.5,52475.0,36671.8,89146.8
30701,Darling Downs (West) - Maranoa,360,166,527,96891.0,34165.5,8677.7,139734.2,102983.9,242718.1
30702,Darling Downs - East,163,9,172,43876.3,1706.5,8744.4,54327.2,25081.9,79409.1
30703,Granite Belt,138,15,154,31755.6,2161.0,7553.9,41470.4,40155.1,81625.5
30801,Central Highlands (Qld),155,34,189,45513.1,5807.2,4136.7,55456.9,19781.7,75238.7
30802,Gladstone - Biloela,673,181,855,191784.0,42666.4,19599.1,254049.4,84708.4,338757.8
30803,Rockhampton,465,148,614,125621.2,42609.4,13971.6,182202.2,54137.7,236339.9
30901,Broadbeach - Burleigh,44,172,216,24509.2,56355.5,18152.3,99017.0,590183.2,689200.2
30902,Coolangatta,49,38,90,22145.5,17687.8,8976.6,48810.0,27393.7,76203.7
30903,Gold Coast - North,124,676,800,38992.6,136029.4,9705.0,184727.0,21269.7,205996.7
30301,Carindale,110,251,362,48187.8,71955.6,19958.5,140101.9,40360.5,180462.4
40703,Murray and Mallee,460,3,464,89903.7,450.0,10104.6,100458.4,87098.7,187557.0
30304,Nathan,89,108,199,28433.0,19688.8,18282.6,66404.3,8237.0,74641.3
30908,Robina,17,313,330,6382.3,71794.5,3492.7,81669.5,48409.2,130078.6
30909,Southport,12,633,646,4523.7,192428.5,6675.6,203627.8,220705.2,424333.0
30910,Surfers Paradise,30,368,398,19326.2,102395.9,18410.1,140132.2,89246.2,229378.4
31001,Forest Lake - Oxley,241,142,386,57575.6,31938.6,5352.6,94866.8,137657.5,232524.3
31002,Ipswich Hinterland,298,5,305,68465.1,998.5,13029.5,82493.1,22286.7,104779.8
31003,Ipswich Inner,548,160,710,113692.4,25044.8,13828.9,152566.2,78290.4,230856.5
31004,Springfield - Redbank,900,61,962,202066.1,9068.8,8839.5,219974.4,384902.5,604876.9
31101,Beaudesert,104,0,104,19432.5,0.0,2869.9,22302.4,2856.9,25159.2
31303,Caboolture Hinterland,93,0,95,19923.1,0.0,2735.8,22658.9,19616.2,42275.1
31304,Narangba - Burpengary,248,42,290,52964.6,5982.8,7576.0,66523.3,77614.7,144138.1
31305,Redcliffe,109,300,411,31127.3,55682.9,8659.1,95469.3,24850.1,120319.4
31401,Hills District,350,62,415,100194.4,12715.0,19952.8,132862.2,36937.3,169799.5
31402,North Lakes,1079,372,1452,226255.1,63312.4,3471.8,293039.3,72744.3,365783.6
31403,Strathpine,132,120,252,24441.8,22037.1,4149.9,50628.8,138374.9,189003.7
31501,Far North,48,72,120,12359.5,17263.2,4874.7,34497.4,14444.2,48941.5
31502,Outback - North,45,46,91,12546.7,9040.6,2944.5,24531.8,76044.9,100576.7
31503,Outback - South,22,0,22,5102.6,0.0,2809.1,7911.7,6529.1,14440.7
31601,Buderim,369,466,836,97789.9,90911.0,11263.4,199964.3,57085.9,257050.2
31602,Caloundra,472,185,658,129732.3,41636.8,20583.1,191952.2,98538.7,290490.9
31603,Maroochy,181,50,231,54148.3,9884.7,12433.8,76466.8,64084.1,140550.9
31604,Nambour - Pomona,396,86,483,101902.7,12286.0,16632.1,130820.8,43151.3,173972.0
31605,Noosa,347,56,403,110646.3,14083.0,24227.6,148956.9,19677.2,168634.0
31606,Sunshine Coast Hinterland,182,17,201,53756.7,2679.8,12415.3,68851.7,24017.2,92868.9
31701,Toowoomba,661,678,1341,186801.1,118902.8,35249.4,340953.3,177143.7,518097.0
31801,Charters Towers - Ayr - Ingham,80,25,107,22899.7,3584.7,11155.9,37640.2,41251.4,78891.6
50101,Augusta - Margaret River - Busselton,926,25,954,273588.4,5570.8,14618.5,293777.8,55246.3,349024.0
50102,Bunbury,874,59,935,217683.7,12438.8,20920.6,251043.1,202421.6,453464.7
50103,Manjimup,166,9,176,42001.7,2622.4,7796.4,52420.5,4497.3,56917.8
50201,Mandurah,1639,84,1724,398193.3,17521.9,10422.7,426137.9,118614.7,544752.6
50301,Cottesloe - Claremont,322,100,423,294915.8,30575.7,48264.1,373755.7,221573.0,595328.7
50302,Perth City,210,902,1113,97890.1,269569.3,55637.2,423096.7,1191675.0,1614771.6
50401,Bayswater - Bassendean,435,276,713,124271.2,62321.4,21329.2,207921.8,26255.8,234177.6
50402,Mundaring,204,10,216,50595.3,2203.5,14783.6,67582.4,5808.9,73391.3
50403,Swan,2346,235,2587,511830.7,47396.9,16471.5,575699.1,147101.2,722800.3
31102,Beenleigh,141,33,175,26704.8,5816.2,2068.1,34589.2,14889.1,49478.3
31103,Browns Plains,187,94,283,36716.4,14975.0,4757.3,56448.7,32756.3,89205.0
31104,Jimboomba,537,42,582,120148.8,6327.5,8631.5,135107.9,8281.3,143389.2
31105,Loganlea - Carbrook,252,153,405,59452.9,22555.7,6432.7,88441.3,64060.7,152501.9
31106,Springwood - Kingston,67,33,103,18236.6,5482.6,6130.8,29850.0,31003.3,60853.3
31201,Bowen Basin - North,139,47,186,40916.9,8803.3,5942.3,55662.5,15539.9,71202.4
31202,Mackay,806,450,1257,242692.0,100096.0,28528.4,371316.4,263645.5,634961.9
31203,Whitsunday,134,4,138,45431.8,767.7,4210.6,50410.1,29335.9,79746.0
31301,Bribie - Beachmere,122,46,168,36625.7,6329.7,4329.3,47284.8,26058.3,73343.1
31302,Caboolture,345,179,528,70714.7,27792.6,8298.1,106805.5,28452.2,135257.7
50501,Joondalup,420,33,460,166507.7,7785.9,40418.9,214712.5,69628.0,284340.5
50502,Stirling,1339,1036,2383,422121.3,213155.8,47068.4,682345.5,160396.6,842742.2
50503,Wanneroo,3241,173,3420,716166.0,36777.1,18059.1,771002.2,291936.0,1062938.2
50602,Belmont - Victoria Park,353,1014,1368,98384.3,230576.6,15086.2,344047.1,704208.1,1048255.2
40101,Adelaide City,4,416,422,1425.0,111370.0,7269.9,120064.9,493952.4,614017.3
40102,Adelaide Hills,465,17,485,108968.4,2519.7,27367.2,138855.4,37045.1,175900.5
40107,Unley,49,42,91,21631.4,10237.3,26192.3,58061.0,7581.5,65642.5
40201,Gawler - Two Wells,315,15,330,65768.4,2486.3,3974.9,72229.6,35465.0,107694.6
40202,Playford,735,52,787,125996.3,6936.2,2560.4,135493.0,46764.8,182257.8
40203,Port Adelaide - East,734,77,820,146207.8,12825.5,3263.9,162297.1,64974.3,227271.5
40204,Salisbury,539,244,787,94837.8,36106.7,6440.4,137384.9,99597.8,236982.7
40205,Tea Tree Gully,272,40,313,59255.8,7800.0,9066.7,76122.5,33565.4,109687.9
40302,Marion,324,298,624,69283.7,47217.9,16032.7,132534.3,49715.8,182250.0
40303,Mitcham,128,45,173,43958.6,8406.1,22423.9,74788.7,18995.9,93784.6
40304,Onkaparinga,826,269,1103,158517.9,46414.2,20693.0,225625.1,49172.7,274797.8
40401,Charles Sturt,416,650,1079,93785.1,117793.2,22500.2,234078.5,67354.3,301432.8
40402,Port Adelaide - West,251,74,332,47284.3,12459.3,10094.6,69838.2,44955.7,114793.9
40403,West Torrens,221,108,332,50976.4,21708.2,14253.0,86937.6,41948.2,128885.8
50603,Canning,516,267,792,135379.8,49568.4,14394.9,199343.0,157291.3,356634.4
50702,Fremantle,142,148,296,56404.4,46884.7,21153.6,124442.7,53953.7,178396.4
50703,Kwinana,934,53,987,193505.6,8893.0,3438.9,205837.6,54403.1,260240.7
50704,Melville,218,63,284,103300.7,25591.2,25596.6,154488.5,106415.9,260904.4
50705,Rockingham,2285,208,2497,505317.4,37528.3,15505.1,558350.9,211013.3,769364.2
50801,Esperance,97,0,99,29744.2,0.0,2432.1,32176.3,6980.3,39156.5
40103,Burnside,86,17,104,39963.1,4497.1,22886.3,67346.6,24854.5,92201.0
40104,Campbelltown (SA),291,60,351,68845.1,11671.9,12787.9,93304.9,12606.5,105911.4
40105,Norwood - Payneham - St Peters,104,74,180,37237.1,14757.3,21553.7,73548.1,24612.4,98160.5
50802,Gascoyne,23,2,25,9122.7,463.0,848.3,10434.0,13072.8,23506.8
40106,Prospect - Walkerville,76,47,123,29437.3,9600.7,16353.2,55391.2,7076.8,62468.0
40301,Holdfast Bay,71,81,153,24219.0,20109.4,12355.5,56683.9,11645.0,68328.9
40702,Limestone Coast,284,6,291,66714.1,989.8,12896.4,80600.3,40581.7,121182.0
50803,Goldfields,96,6,102,33666.8,1851.4,17522.1,53040.4,226827.4,279867.8
50804,Kimberley,274,63,343,112303.6,15737.6,18642.0,146683.2,91379.5,238062.7
50805,Mid West,476,63,539,142445.5,11442.0,11689.2,165576.7,83040.9,248617.5
