sa3_code16,m_ind_15_19_pd_gd_gcl,m_ind_15_19_bdl,m_ind_15_19_adip_dipl,m_ind_15_19_ct_iii_iv,m_ind_15_19_ct_i_ii,m_ind_15_19_cl_nfd,m_ind_15_19_loe_ns,m_ind_15_19_tot,m_ind_20_24_pd_gd_gcl,m_ind_20_24_bdl,m_ind_20_24_adip_dipl,m_ind_20_24_ct_iii_iv,m_ind_20_24_ct_i_ii,m_ind_20_24_cl_nfd,m_ind_20_24_loe_ns,m_ind_20_24_tot,m_ind_25_34_pd_gd_gcl,m_ind_25_34_bdl,m_ind_25_34_adip_dipl,m_ind_25_34_ct_iii_iv,m_ind_25_34_ct_i_ii,m_ind_25_34_cl_nfd,m_ind_25_34_loe_ns,m_ind_25_34_tot,m_ind_35_44_pd_gd_gcl,m_ind_35_44_bdl,m_ind_35_44_adip_dipl,m_ind_35_44_ct_iii_iv,m_ind_35_44_ct_i_ii,m_ind_35_44_cl_nfd,m_ind_35_44_loe_ns,m_ind_35_44_tot,m_ind_45_54_pd_gd_gcl,m_ind_45_54_bdl,m_ind_45_54_adip_dipl,m_ind_45_54_ct_iii_iv,m_ind_45_54_ct_i_ii,m_ind_45_54_cl_nfd,m_ind_45_54_loe_ns,m_ind_45_54_tot,m_ind_55_64_pd_gd_gcl,m_ind_55_64_bdl,m_ind_55_64_adip_dipl,m_ind_55_64_ct_iii_iv,m_ind_55_64_ct_i_ii,m_ind_55_64_cl_nfd,m_ind_55_64_loe_ns,m_ind_55_64_tot,m_ind_65ov_ptgdde_gddp_gdct,m_ind_65ov_bdl,m_ind_65ov_adip_dipl,m_ind_65ov_ct_iii_iv,m_ind_65ov_ct_i_ii,m_ind_65ov_cl_nfd,m_ind_65ov_loe_ns,m_ind_65ov_tot,m_ind_tot_pd_gd_gcl,m_ind_tot_bdl,m_ind_tot_adip_dipl,m_ind_tot_ct_iii_iv,m_ind_tot_ct_i_ii,m_ind_tot_cl_nfd,m_ind_tot_loe_ns,m_ind_tot_tot,m_noni_15_19_pd_gd_gcl,m_noni_15_19_bdl,m_noni_15_19_adip_dipl,m_noni_15_19_ct_iii_iv,m_noni_15_19_ct_i_ii,m_noni_15_19_cl_nfd,m_noni_15_19_loe_ns,m_noni_15_19_tot,m_noni_20_24_pd_gd_gcl,m_noni_20_24_bdl,m_noni_20_24_adip_dipl,m_noni_20_24_ct_iii_iv,m_noni_20_24_ct_i_ii,m_noni_20_24_cl_nfd,m_noni_20_24_loe_ns,m_noni_20_24_tot,m_noni_25_34_pd_gd_gcl,m_noni_25_34_bdl,m_noni_25_34_adip_dipl,m_noni_25_34_ct_iii_iv,m_noni_25_34_ct_i_ii,m_noni_25_34_cl_nfd,m_noni_25_34_loe_ns,m_noni_25_34_tot,m_noni_35_44_pd_gd_gcl,m_noni_35_44_bdl,m_noni_35_44_adip_dipl,m_noni_35_44_ct_iii_iv,m_noni_35_44_ct_i_ii,m_noni_35_44_cl_nfd,m_noni_35_44_loe_ns,m_noni_35_44_tot,m_noni_45_54_pd_gd_gcl,m_noni_45_54_bdl,m_noni_45_54_adip_dipl,m_noni_45_54_ct_iii_iv,m_noni_45_54_ct_i_ii,m_noni_45_54_cl_nfd,m_noni_45_54_loe_ns,m_noni_45_54_tot,m_noni_55_64_pd_gd_gcl,m_noni_55_64_bdl,m_noni_55_64_adip_dipl,m_noni_55_64_ct_iii_iv,m_noni_55_64_ct_i_ii,m_noni_55_64_cl_nfd,m_noni_55_64_loe_ns,m_noni_55_64_tot,m_noni_65ov_ptgdde_gddp_gdct,m_noni_65ov_bdl,m_noni_65ov_adip_dipl,m_noni_65ov_ct_iii_iv,m_noni_65ov_ct_i_ii,m_noni_65ov_cl_nfd,m_noni_65ov_loe_ns,m_noni_65ov_tot,m_noni_totpdde_gddp_gdct,m_noni_tot_bdl,m_noni_tot_adip_dipl,m_noni_tot_ct_iii_iv,m_noni_tot_ct_i_ii,m_noni_tot_cl_nfd,m_noni_tot_loe_ns,m_noni_tot_tot,m_is_ns_15_19_pd_gd_gcll,m_is_ns_15_19_bdl,m_is_ns_15_19_adip_dipl,m_is_ns_15_19_ct_iii_iv_l,m_is_ns_15_19_ct_i_ii,m_is_ns_15_19_cl_nfd,m_is_ns_15_19_loe_ns,m_is_ns_15_19_tot,m_is_ns_20_24_pd_gd_gcll,m_is_ns_20_24_bdl,m_is_ns_20_24_addip_and_dipl,m_is_ns_20_24_ct_iii_iv_l,m_is_ns_20_24_ct_i_ii,m_is_ns_20_24_cl_nfd,m_is_ns_20_24_loe_ns,m_is_ns_20_24_tot,m_is_ns_25_34_pd_gd_gcll,m_is_ns_25_34_bdl,m_is_ns_25_34_addip_and_dipl,m_is_ns_25_34_ct_iii_iv_l,m_is_ns_25_34_ct_i_ii_l,m_is_ns_25_34_cl_nfd,m_is_ns_25_34_loe_ns,m_is_ns_25_34_tot,m_is_ns_35_44_pd_gd_gcll,m_is_ns_35_44_bdl,m_is_ns_35_44_adip_dipl,m_is_ns_35_44_ct_iii_iv_l,m_is_ns_35_44_ct_i_ii_l,m_is_ns_35_44_cl_nfd,m_is_ns_35_44_loe_ns,m_is_ns_35_44_tot,m_is_ns_45_54_pdde_gddp_gdc,m_is_ns_45_54_bdl,m_is_ns_45_54_adip_dipl,m_is_ns_45_54_ct_iii_iv_l,m_is_ns_45_54_ct_i_ii_l,m_is_ns_45_54_cl_nfd,m_is_ns_45_54_loe_ns,m_is_ns_45_54_tot,m_is_ns_55_64_pd_gd_gcl,m_is_ns_55_64_bdl,m_is_ns_55_64_adip_dipl,m_is_ns_55_64_ct_iii_iv_l,m_is_ns_55_64_ct_i_ii_l,m_is_ns_55_64_cl_nfd,m_is_ns_55_64_loe_ns,m_is_ns_55_64_tot,m_is_ns_65ov_pd_gd_gcl,m_is_ns_65ov_bdl,m_is_ns_65ov_adip_dipl,m_is_ns_65ov_ct_iii_iv_l,m_is_ns_65ov_ct_i_ii,m_is_ns_65ov_cl_nfd,m_is_ns_65ov_loe_ns,m_is_ns_65ov_tot,m_is_ns_totpdde_gddp_gdct,m_is_ns_tot_bdl,m_is_ns_tot_adip_dipl,m_is_ns_tot_ct_iii_iv_l,m_is_ns_tot_ct_i_ii,m_is_ns_tot_cl_nfd,m_is_ns_tot_loe_ns,m_is_ns_tot_tot,m_t_15_19_pd_gd_gcl,m_t_15_19_bdl,m_t_15_19_adip_dipl,m_t_15_19_ct_iii_iv,m_t_15_19_ct_i_ii,m_t_15_19_cl_nfd,m_t_15_19_loe_ns,m_t_15_19_tot,sa3_name16
50602,0,0,0,7,4,0,3,12,0,8,0,14,4,0,5,27,0,11,0,32,0,6,7,61,9,10,7,21,0,0,10,45,4,3,3,10,0,3,3,30,3,4,0,4,0,3,3,23,0,0,0,8,0,0,10,14,16,32,11,94,12,10,44,218,0,0,20,80,31,4,49,185,27,417,239,487,69,28,76,1343,740,2113,880,1498,60,73,229,5586,687,1216,539,999,33,77,178,3729,350,606,392,937,17,75,162,2540,227,404,334,800,14,59,169,2011,135,213,266,881,12,64,392,1968,2169,4972,2666,5665,237,383,1268,17364,0,0,0,0,0,0,121,121,0,0,0,0,0,0,281,289,0,7,0,7,0,0,843,857,0,5,4,7,0,0,492,507,0,0,3,13,0,0,374,390,0,4,3,7,0,0,297,315,0,0,0,8,0,0,305,316,4,13,15,38,0,0,2722,2788,0,0,16,81,34,4,172,315,Belmont - Victoria Park
50603,0,0,0,7,3,0,3,14,0,6,3,14,3,0,0,24,0,3,5,22,3,0,4,41,0,3,0,13,0,0,9,18,0,0,3,6,0,0,0,8,0,0,3,10,0,0,0,10,0,0,3,3,0,0,3,12,0,8,12,63,7,4,22,126,0,3,35,125,70,5,88,335,59,752,435,539,62,39,133,2020,907,2287,843,1149,62,77,233,5555,981,1660,597,1054,43,68,197,4598,699,1190,560,1190,37,89,180,3943,437,769,494,1109,25,69,150,3066,275,642,552,1343,20,114,538,3474,3360,7301,3521,6510,320,462,1514,22989,0,0,0,0,0,0,110,112,0,3,0,0,0,0,214,218,0,4,0,4,0,0,443,451,4,3,0,3,0,0,285,297,6,7,0,3,0,0,258,266,0,5,3,6,0,0,192,205,0,5,0,12,0,0,226,250,7,21,9,34,0,7,1725,1794,0,3,42,131,69,11,200,462,Canning
50604,0,0,0,13,0,0,32,47,0,0,4,15,3,0,76,106,3,0,7,38,5,3,121,169,0,0,5,18,0,3,72,107,7,0,3,26,0,3,24,64,0,0,3,12,0,0,11,20,0,3,3,8,0,0,13,28,11,12,20,128,9,10,352,539,0,3,26,184,114,23,131,482,18,363,248,819,102,41,246,1840,639,1674,861,2179,116,113,550,6134,707,1401,863,2081,74,128,484,5739,425,794,654,2049,60,120,330,4424,195,454,492,1742,20,105,227,3238,146,327,411,1809,10,111,532,3351,2143,5025,3549,10866,500,633,2497,25209,0,0,0,0,0,0,129,127,0,3,0,4,0,0,164,174,0,3,0,7,0,0,447,465,0,4,0,4,0,0,410,417,0,0,0,3,0,0,363,365,3,0,4,4,0,0,274,285,0,0,3,11,0,0,327,346,8,8,10,38,0,6,2112,2184,0,3,23,196,116,23,291,658,Gosnells
50605,0,0,0,4,3,0,4,13,0,0,0,9,3,0,0,17,4,0,5,18,5,4,0,30,0,0,0,16,0,4,3,27,0,0,3,11,0,0,0,22,0,0,3,3,0,0,10,18,0,0,0,0,0,0,0,0,5,4,9,68,10,10,17,126,0,0,9,88,39,4,59,195,3,144,66,488,38,17,24,788,118,470,247,1166,39,48,76,2161,222,544,368,1138,33,57,81,2445,229,427,385,1216,14,67,87,2437,205,347,313,1035,6,59,116,2085,203,431,412,1155,5,93,328,2615,987,2366,1799,6291,171,346,762,12719,0,0,0,0,0,0,77,78,0,0,0,0,0,0,87,90,0,0,3,11,0,0,227,235,0,0,0,7,0,0,209,219,0,0,0,3,0,0,186,193,0,0,0,3,0,0,186,196,0,4,5,15,0,0,223,244,3,5,6,36,0,0,1194,1248,0,0,9,91,41,6,140,282,Kalamunda
50606,0,0,0,3,0,0,0,5,0,0,0,0,0,0,5,12,0,3,0,17,0,0,14,28,0,0,0,6,0,0,16,27,0,0,0,4,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,4,3,36,3,3,47,92,0,0,0,52,27,4,37,127,0,27,26,318,19,3,30,424,62,159,183,846,27,27,114,1424,54,172,156,604,11,23,145,1158,52,126,140,683,5,30,123,1164,35,79,112,447,3,19,71,767,24,56,82,370,4,24,90,649,225,616,706,3321,87,138,615,5711,0,0,0,0,0,0,42,42,0,0,0,4,0,0,43,46,0,0,0,0,0,0,127,127,0,0,0,0,0,0,102,104,0,0,0,0,0,0,116,115,0,0,0,0,0,0,84,89,0,0,0,0,0,0,62,64,0,0,3,15,0,3,571,592,0,0,0,58,26,4,86,175,Serpentine - Jarrahdale
50607,0,0,0,3,3,0,3,12,0,0,0,0,0,0,0,5,3,5,4,9,0,0,3,15,0,0,3,3,0,0,3,9,0,3,0,7,0,0,3,15,0,3,4,6,0,0,0,6,0,0,0,0,0,0,7,8,3,12,6,25,4,0,15,73,0,0,21,37,10,0,28,105,32,410,104,194,22,14,41,820,477,1332,273,490,13,37,77,2696,554,886,245,314,15,19,67,2096,472,713,227,336,5,34,67,1846,365,596,257,369,10,58,55,1715,307,447,362,415,5,55,281,1870,2197,4383,1490,2159,82,226,619,11155,0,0,0,0,0,0,48,48,0,5,0,0,0,0,97,98,0,0,0,0,0,0,272,270,0,0,0,0,0,0,200,198,0,3,3,4,0,0,162,165,3,5,3,0,0,0,143,148,0,0,0,0,0,0,176,182,6,15,7,5,0,0,1086,1112,0,0,21,39,14,0,84,168,South Perth
50701,0,0,0,10,0,0,11,20,0,0,0,16,4,0,8,33,0,9,3,31,0,3,9,55,0,5,7,23,0,0,6,42,3,9,6,20,0,3,3,37,4,4,0,7,0,0,3,22,0,0,3,4,0,0,3,11,11,22,18,117,4,7,46,224,0,0,23,154,70,15,112,371,22,307,163,754,57,25,70,1394,467,1531,749,2243,97,107,215,5403,636,1417,767,2322,62,131,258,5592,400,812,678,2096,36,136,214,4368,254,429,455,1604,19,106,187,3044,139,264,351,1381,18,117,485,2752,1911,4759,3179,10549,349,635,1535,22920,0,0,0,0,0,0,143,143,0,0,0,0,0,0,166,169,0,4,4,13,0,0,505,527,0,0,3,11,0,0,451,469,0,3,5,10,0,0,393,412,0,3,4,8,0,0,257,270,0,0,0,20,0,0,333,352,4,10,17,62,0,0,2256,2352,0,0,23,162,70,15,267,539,Cockburn
50702,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,4,0,0,3,9,0,0,3,19,0,3,3,9,0,0,4,16,0,3,3,3,0,0,5,22,0,0,0,3,0,0,3,13,0,0,0,5,0,0,0,4,4,10,9,30,3,0,20,76,0,0,6,23,14,3,23,76,9,150,47,123,17,11,18,375,232,688,217,495,18,27,64,1752,321,669,259,397,10,35,87,1781,410,615,265,500,11,51,64,1911,304,493,263,435,10,35,99,1644,276,385,228,480,7,63,236,1680,1561,3002,1287,2461,88,230,594,9218,0,0,0,0,0,0,36,36,0,0,3,0,0,0,77,80,0,0,0,6,0,0,270,281,3,0,0,4,0,0,238,244,0,5,3,5,0,0,230,245,0,7,0,10,0,0,191,200,0,3,0,3,0,0,217,221,4,15,9,29,0,0,1261,1313,0,0,6,24,14,3,62,110,Fremantle
50703,0,0,0,3,0,0,22,26,0,0,3,15,3,0,75,102,0,0,0,27,0,0,143,171,0,3,4,6,0,0,86,106,0,3,0,4,0,0,25,34,0,0,0,3,0,0,5,8,0,0,0,3,0,0,3,9,0,9,8,68,3,4,354,452,0,0,8,65,29,4,63,163,8,70,79,327,44,8,128,660,180,465,266,1018,45,46,330,2351,158,405,278,762,24,39,277,1941,69,176,179,686,24,43,162,1335,47,94,111,463,11,25,103,853,26,51,71,464,4,39,168,822,487,1260,992,3788,172,202,1222,8126,0,0,0,0,0,0,66,66,0,0,0,0,0,0,84,83,0,0,0,4,0,0,235,241,0,0,0,6,0,0,220,224,0,0,0,4,0,0,163,169,0,0,0,3,0,0,120,121,0,0,0,7,0,0,152,158,0,0,4,27,0,0,1039,1076,0,0,8,67,25,4,149,255,Kwinana
50704,0,0,0,0,0,0,4,13,0,0,0,11,0,0,9,26,0,0,6,14,5,0,11,38,3,3,3,5,0,0,0,19,0,5,0,10,3,0,4,22,0,3,0,3,0,0,0,10,0,0,3,0,0,0,0,8,8,14,10,46,8,3,33,122,0,3,30,95,41,11,63,251,54,693,216,487,36,27,87,1595,556,1967,475,1074,50,54,168,4339,935,1825,636,1049,19,77,129,4677,968,1669,718,1278,29,91,169,4922,854,1421,764,1194,21,97,182,4540,675,1309,996,1585,27,201,613,5403,4037,8884,3844,6764,229,561,1410,25726,0,0,0,0,0,0,78,78,0,4,0,0,0,0,111,113,0,8,0,3,0,0,301,312,0,5,0,0,0,0,257,265,0,4,0,8,0,0,293,313,3,9,3,11,0,0,256,279,8,3,5,14,0,7,355,397,12,37,16,40,0,9,1651,1755,0,3,30,100,47,13,140,334,Melville
50705,0,0,0,5,6,0,15,27,0,0,3,33,9,0,3,46,3,8,14,63,4,4,10,105,0,3,8,42,0,0,8,67,0,4,9,25,6,0,0,46,0,3,10,12,0,0,3,25,0,3,0,0,0,3,0,8,7,20,40,176,20,13,37,319,0,3,23,263,128,23,147,590,11,164,156,1222,118,56,79,1798,161,630,633,3273,123,124,234,5180,282,807,844,2921,63,159,237,5310,285,555,937,3055,52,144,249,5277,164,336,593,2077,26,122,240,3548,117,292,426,2206,22,158,656,3876,1022,2777,3610,15008,536,781,1833,25576,0,0,0,4,4,0,234,243,0,0,0,6,0,0,417,426,0,3,0,12,0,0,820,840,0,3,0,21,3,0,639,665,3,4,3,20,0,0,630,665,0,0,4,18,0,0,415,447,0,5,0,14,0,0,487,511,8,18,14,101,11,0,3654,3795,0,3,23,274,142,27,394,858,Rockingham
50901,0,0,0,3,5,0,14,23,0,0,0,23,4,0,48,80,0,0,3,27,0,0,94,124,0,0,5,26,0,0,59,95,0,3,0,24,0,0,34,64,0,0,9,8,0,3,12,34,0,0,5,6,0,0,4,12,3,7,27,115,15,7,263,432,0,0,4,132,67,15,95,318,0,46,44,431,48,20,73,663,53,220,136,1006,57,42,183,1695,102,332,225,948,33,65,184,1896,118,348,315,1063,42,64,189,2138,155,349,385,1049,32,84,187,2244,188,343,366,1133,20,126,507,2687,619,1634,1480,5769,294,421,1428,11640,0,0,0,0,0,0,104,108,0,0,0,3,0,0,75,77,0,0,0,10,0,0,234,241,0,3,0,3,0,0,225,230,0,0,11,4,0,0,291,301,0,0,3,8,0,0,336,349,0,6,3,11,0,3,442,459,0,12,22,39,0,6,1697,1767,0,0,9,138,69,14,210,441,Albany
50902,0,0,0,3,0,0,14,18,0,0,0,11,0,0,9,23,0,0,0,17,0,0,5,37,0,0,0,16,3,0,11,35,4,5,3,16,0,0,16,45,0,5,5,12,0,0,5,21,0,0,3,10,0,0,11,26,4,11,13,83,12,10,79,204,0,0,6,101,46,12,89,251,3,42,21,358,49,16,99,586,37,231,108,905,31,31,285,1633,49,231,188,944,21,60,216,1705,56,199,225,1134,24,66,221,1923,92,186,272,1221,22,92,204,2087,78,180,302,1198,24,106,477,2360,314,1068,1120,5854,205,385,1593,10537,0,0,0,0,0,0,111,107,0,0,0,4,0,0,102,101,0,3,0,3,0,0,266,270,0,3,0,6,0,0,316,323,0,0,3,3,0,0,378,383,0,0,0,16,0,0,419,434,0,0,0,20,0,0,505,527,0,3,9,43,0,0,2087,2144,0,0,6,108,52,13,208,380,Wheat Belt - North
50903,0,0,0,0,0,0,6,6,0,0,0,5,0,3,3,11,0,0,0,5,0,0,3,20,0,3,0,8,0,0,9,24,0,0,0,6,0,0,8,16,0,0,0,10,0,0,4,16,0,0,3,0,0,0,8,8,0,7,4,35,3,6,42,106,0,0,0,27,19,3,28,81,0,26,4,125,14,14,11,194,8,114,42,359,26,11,35,601,25,107,71,305,11,20,30,568,25,83,76,331,8,19,54,603,27,69,79,336,9,22,62,592,26,37,84,308,9,34,155,645,113,422,351,1787,101,125,374,3275,0,0,0,0,0,0,60,60,0,0,0,3,0,0,38,39,0,0,0,3,0,0,109,110,0,0,0,0,0,0,114,114,0,0,0,8,0,0,121,133,0,0,4,0,0,0,147,154,0,0,0,3,0,0,201,205,0,0,3,17,0,0,783,810,0,0,0,26,19,3,95,146,Wheat Belt - South
51001,0,0,0,25,21,4,191,242,0,6,0,70,32,4,107,225,0,6,10,206,36,21,255,543,3,4,26,134,27,21,219,434,3,14,12,104,23,12,123,296,5,14,6,60,7,5,71,175,0,0,7,22,0,0,68,93,17,39,67,626,142,75,1038,2001,0,0,0,29,13,7,22,71,5,33,37,127,10,7,25,244,80,295,157,480,24,34,58,1119,82,213,143,508,16,24,44,1031,76,146,122,481,16,40,45,924,53,137,109,405,12,28,78,818,31,53,41,203,4,14,84,432,322,874,606,2233,97,156,355,4638,0,0,0,0,0,0,66,66,0,0,0,0,0,0,110,110,0,3,0,0,0,0,303,307,0,0,3,5,0,0,235,245,0,0,0,5,0,0,223,231,0,0,0,6,0,0,205,215,0,0,0,8,0,0,134,141,0,4,3,24,0,0,1280,1315,0,0,0,55,32,11,285,381,Kimberley
51002,0,0,0,8,0,0,37,41,0,0,0,30,13,0,22,62,0,5,7,120,11,5,40,186,3,5,4,69,4,8,33,123,0,0,8,57,3,0,31,99,0,0,3,28,3,3,19,56,0,0,0,0,0,0,15,19,6,8,26,315,32,19,189,586,0,0,0,24,4,0,14,47,0,25,13,206,13,3,12,277,70,286,150,1287,39,36,59,1928,87,208,196,923,15,31,64,1533,44,102,146,736,14,28,59,1138,24,56,84,380,0,17,54,621,9,10,22,79,0,4,28,151,243,677,618,3649,87,124,292,5691,0,0,0,0,0,0,52,52,0,0,0,3,0,0,146,154,0,0,0,12,0,0,730,745,0,0,0,9,0,0,557,564,0,0,0,13,0,0,447,463,0,0,3,4,0,0,262,275,0,0,0,0,0,0,60,63,0,5,5,39,0,4,2259,2313,0,0,0,34,7,0,99,144,East Pilbara
51003,0,0,0,3,3,0,30,41,0,0,0,31,7,4,42,83,0,3,5,99,6,3,83,197,0,0,8,80,8,10,58,160,3,3,5,45,6,5,34,90,0,3,7,17,0,0,16,38,0,0,0,0,0,0,11,15,3,12,23,274,26,23,263,624,0,3,0,29,11,0,46,97,3,42,21,299,16,17,21,419,134,451,247,1892,49,42,99,2913,145,405,337,1647,30,71,114,2747,81,239,270,1229,14,50,108,1997,42,104,144,666,10,35,63,1063,4,30,27,130,0,3,30,223,414,1275,1049,5888,127,229,489,9461,0,0,0,0,0,0,59,59,0,0,0,3,0,0,157,163,0,3,3,21,0,0,916,945,0,4,7,7,0,0,796,817,0,0,3,12,0,0,626,646,0,0,0,9,0,0,310,318,0,0,0,0,0,0,63,63,0,10,12,53,0,3,2931,3002,0,3,0,36,15,0,138,188,West Pilbara
51101,0,0,0,0,3,0,10,15,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,12,0,0,0,8,0,0,6,15,0,0,0,4,0,0,3,13,0,0,0,3,0,0,4,11,0,0,0,3,0,0,0,5,0,3,5,22,9,3,29,77,0,0,0,32,3,0,28,62,3,13,11,125,14,5,13,182,16,68,40,311,18,8,27,492,24,78,56,306,13,20,21,514,16,76,68,320,7,19,54,563,29,41,68,276,9,13,48,478,15,54,58,208,10,28,111,478,99,335,300,1568,71,95,304,2777,0,0,0,0,0,0,55,55,0,0,0,0,0,0,46,44,0,0,0,0,0,0,115,121,0,0,0,0,0,0,120,122,0,0,0,6,0,0,140,152,0,0,0,8,0,0,115,123,0,0,0,4,0,0,140,140,0,4,0,20,0,0,727,752,0,0,0,32,7,0,96,134,Esperance
51102,0,0,0,0,3,0,10,11,0,0,0,4,8,0,7,18,0,0,3,10,3,5,10,30,0,0,3,8,0,0,8,21,0,0,3,18,0,0,11,30,0,0,3,6,3,0,3,19,0,0,0,0,0,0,8,14,4,0,11,51,13,5,63,148,0,0,0,11,3,0,11,25,0,10,4,54,5,5,6,92,6,66,39,181,8,13,16,337,13,59,34,195,11,12,29,353,16,47,50,214,5,8,27,377,18,31,40,180,11,22,25,319,0,22,32,161,3,17,62,294,61,235,202,1010,47,66,177,1803,0,0,0,0,0,0,22,23,0,0,0,0,0,0,32,32,0,0,0,3,0,0,93,95,0,0,0,0,0,0,87,87,0,0,0,4,0,0,85,81,0,0,0,3,0,0,81,83,0,0,0,0,0,0,71,69,0,3,0,9,0,0,463,478,0,0,0,11,8,0,42,63,Gascoyne
51103,0,0,0,3,0,3,44,51,0,0,0,27,3,11,49,86,0,3,6,58,0,8,54,131,3,3,6,32,3,6,64,122,0,4,5,22,0,4,40,78,0,0,3,15,0,3,25,51,0,0,0,6,0,0,30,41,5,10,17,171,13,34,311,567,0,0,0,59,34,3,40,129,5,64,22,358,20,9,40,521,136,358,171,1202,34,42,86,2021,120,242,197,961,21,40,88,1664,77,163,182,932,19,40,92,1499,60,93,122,675,4,32,88,1085,26,35,49,313,9,23,139,593,425,965,736,4489,128,186,571,7514,0,0,0,0,0,0,77,77,0,0,0,3,0,0,127,129,0,0,0,3,0,0,487,488,0,0,0,3,0,0,359,365,3,0,0,11,0,0,386,404,0,0,0,4,0,0,296,300,0,0,0,5,0,0,154,159,3,3,3,25,0,0,1887,1922,0,0,0,63,33,3,160,267,Goldfields
51104,0,0,0,10,11,0,37,55,0,0,0,39,12,0,62,113,0,0,0,71,8,4,116,202,0,7,9,42,8,0,81,138,0,4,14,51,6,3,46,119,0,0,6,28,0,3,29,70,0,0,0,12,0,3,24,46,4,13,34,251,36,11,382,741,0,0,5,89,46,3,71,221,3,37,30,455,50,13,47,640,64,279,159,1101,52,31,102,1787,105,262,232,1034,41,61,100,1843,112,240,263,1169,49,67,141,2039,80,148,243,1056,34,70,144,1786,50,114,202,915,21,91,382,1784,412,1082,1143,5821,295,344,998,10097,0,0,0,3,0,0,128,128,0,0,0,4,0,0,112,119,0,0,4,5,0,0,320,331,0,0,0,9,0,0,328,337,0,0,3,10,0,0,379,395,0,0,0,8,0,0,341,349,0,0,3,6,0,0,361,371,0,6,8,50,0,3,1966,2038,0,0,9,102,56,7,234,404,Mid West
60101,0,0,0,6,0,0,11,12,0,0,3,15,0,3,7,25,0,0,0,18,0,0,9,31,0,0,3,16,0,4,8,34,0,0,0,13,0,3,5,21,0,5,0,16,0,0,4,26,0,0,0,6,0,0,5,12,0,8,7,88,3,7,46,159,0,0,0,25,12,3,35,75,0,10,8,108,16,5,23,167,14,41,40,337,26,8,32,497,12,52,65,341,6,11,41,526,16,44,63,280,6,18,49,468,18,42,70,256,3,15,56,456,8,31,44,225,5,12,106,429,62,217,285,1561,76,74,341,2615,0,0,0,0,0,0,30,31,0,0,0,0,0,0,22,26,0,0,0,3,0,0,56,64,0,0,0,5,0,0,64,72,0,0,0,3,0,3,53,60,0,0,0,3,0,0,48,54,0,0,0,3,0,0,71,69,0,0,0,18,0,3,346,374,0,0,0,28,11,3,77,119,Brighton
60102,0,0,0,3,3,0,8,15,0,0,4,17,3,0,14,42,3,10,9,47,3,0,28,94,0,3,8,23,0,0,26,62,3,8,5,26,0,4,9,59,0,6,9,11,0,3,9,33,0,0,0,17,0,3,0,21,5,31,30,140,10,12,99,323,0,0,0,52,15,3,67,146,3,83,40,321,37,14,89,587,149,450,170,887,55,30,197,1944,214,517,288,805,22,53,177,2079,222,389,357,915,11,63,144,2106,216,402,331,921,22,58,142,2097,222,422,495,1089,18,91,379,2715,1028,2263,1686,4988,181,315,1193,11663,0,0,0,0,0,0,59,59,0,0,0,3,0,0,51,54,0,0,0,4,0,0,112,119,0,0,0,7,0,0,101,112,0,0,0,9,0,0,153,166,0,0,5,4,0,0,150,160,0,3,0,19,0,3,225,254,3,3,10,41,0,3,849,914,0,0,0,56,17,3,139,217,Hobart - North East
60103,0,0,0,7,0,0,14,19,0,0,0,26,4,3,7,42,0,3,9,62,3,0,16,91,0,8,3,34,0,0,4,49,0,4,10,28,0,0,8,52,0,0,3,26,0,0,9,36,0,0,3,13,0,5,4,29,6,18,23,195,11,5,60,321,0,0,0,54,17,4,64,143,0,47,31,371,48,24,44,569,104,327,179,1012,73,45,99,1843,114,289,220,852,46,55,110,1695,124,180,236,959,22,46,128,1697,87,171,228,900,23,53,137,1598,64,150,195,990,23,53,365,1838,491,1171,1092,5136,253,279,958,9376,0,0,0,0,0,0,80,80,0,0,0,3,0,0,75,79,0,0,0,6,0,0,174,188,0,0,6,8,0,0,161,172,0,0,0,6,0,0,200,209,0,0,0,9,0,0,205,210,0,0,3,13,0,0,291,306,4,3,12,44,0,0,1184,1245,0,0,0,59,21,4,157,237,Hobart - North West
60104,0,0,0,3,0,0,0,7,0,0,3,11,3,0,0,19,3,3,3,37,0,0,3,55,0,8,3,17,0,0,4,27,0,0,6,19,0,0,3,29,0,0,3,11,0,0,0,22,0,0,0,5,0,0,3,15,5,11,14,106,7,9,19,179,0,0,0,23,13,3,51,89,6,62,23,190,21,3,24,327,110,378,122,512,30,26,35,1214,208,449,199,492,14,12,33,1412,244,366,223,519,5,30,52,1448,194,329,213,497,12,46,69,1350,204,329,271,472,13,64,173,1530,965,1918,1050,2711,108,196,427,7372,0,0,0,0,0,0,31,31,0,0,0,0,0,0,28,30,0,0,0,4,0,0,78,80,0,3,0,0,0,0,59,73,3,3,0,0,0,0,77,88,4,3,3,4,0,0,88,98,0,3,0,6,0,0,137,146,10,8,8,20,0,0,500,541,0,0,0,27,17,3,86,126,Hobart - South and West
