SA3_MAIN11,Sme_Usl_ad_5_yr_ago_as_2011_M,Sme_Usl_ad_5_yr_ago_as_2011_F,Sme_Usl_ad_5_yr_ago_as_2011_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P,SA3_NAME11
12602,30234,32584,62818,2737,2861,5598,12233,12323,24556,266,232,498,256,255,511,91,98,189,98,105,203,33,31,64,21,18,39,97,85,182,0,0,0,13095,13147,26242,5576,6349,11925,215,218,433,21623,22575,44198,2731,2776,5507,54588,57935,112523,Ryde - Hunters Hill
12701,24525,24662,49187,1773,1870,3643,7044,7312,14356,75,92,167,91,90,181,33,35,68,23,21,44,7,7,14,4,6,10,9,16,25,0,0,0,7286,7579,14865,943,1137,2080,135,103,238,10137,10689,20826,2280,2237,4517,36942,37588,74530,Bringelly - Green Valley
12702,54161,55855,110016,4133,4263,8396,13245,13606,26851,139,165,304,173,180,353,46,41,87,34,44,78,3,7,10,15,17,32,17,28,45,0,0,0,13672,14088,27760,4066,5008,9074,361,387,748,22232,23746,45978,4247,4070,8317,80640,83671,164311,Fairfield
12703,27090,27668,54758,3215,3313,6528,9478,9783,19261,271,189,460,417,331,748,75,50,125,95,66,161,43,39,82,102,64,166,54,46,100,0,0,0,10535,10568,21103,2970,3263,6233,190,163,353,16910,17307,34217,3357,3297,6654,47357,48272,95629,Liverpool
12801,27779,30047,57826,3940,4014,7954,10896,11822,22718,176,166,342,333,331,664,46,60,106,70,81,151,21,26,47,30,12,42,74,61,135,0,0,0,11646,12559,24205,1555,1709,3264,155,130,285,17296,18412,35708,2258,2075,4333,47333,50534,97867,Cronulla - Miranda - Caringbah
12802,33270,34136,67406,2998,3195,6193,8762,9366,18128,111,119,230,181,193,374,37,46,83,67,71,138,25,20,45,16,13,29,41,47,88,0,0,0,9240,9875,19115,1045,1200,2245,113,116,229,13396,14386,27782,1668,1660,3328,48334,50182,98516,Sutherland - Menai - Heathcote
19797,33,36,69,0,0,0,7,4,11,0,3,3,0,0,0,0,0,0,6,8,14,4,0,4,0,0,0,0,0,0,0,0,0,17,15,32,4,0,4,0,0,0,21,15,36,3,3,6,57,54,111,Migratory - Offshore - Shipping (NSW)
19999,875,479,1354,298,126,424,2490,2171,4661,199,161,360,330,276,606,71,59,130,79,71,150,38,35,73,25,20,45,43,44,87,0,0,0,3275,2837,6112,645,681,1326,104,52,156,4322,3696,8018,2089,903,2992,7286,5078,12364,Special Purpose Codes SA3 (NSW)
20101,22638,24531,47169,3492,3649,7141,417,425,842,11668,13281,24949,397,432,829,170,178,348,134,167,301,91,110,201,75,84,159,33,45,78,0,0,0,12985,14722,27707,1001,937,1938,190,171,361,17668,19479,37147,2357,2404,4761,42663,46414,89077,Ballarat
20102,8129,8077,16206,876,973,1849,114,108,222,2337,2515,4852,108,112,220,46,67,113,34,50,84,18,28,46,20,17,37,11,12,23,0,0,0,2688,2909,5597,134,140,274,38,33,71,3736,4055,7791,623,593,1216,12488,12725,25213,Creswick - Daylesford - Ballan
20103,7404,7192,14596,843,989,1832,62,54,116,2005,2091,4096,100,81,181,50,42,92,52,49,101,26,27,53,26,19,45,3,5,8,0,0,0,2324,2368,4692,87,90,177,41,51,92,3295,3498,6793,694,481,1175,11393,11171,22564,Maryborough - Pyrenees
20201,21175,22932,44107,2682,2946,5628,439,508,947,10235,11504,21739,350,387,737,122,143,265,158,166,324,88,87,175,69,90,159,44,55,99,0,4,4,11505,12944,24449,754,825,1579,157,136,293,15098,16851,31949,2051,2041,4092,38324,41824,80148,Bendigo
20202,12284,12580,24864,1695,1838,3533,183,211,394,3968,4294,8262,164,171,335,70,61,131,80,79,159,36,40,76,47,47,94,28,30,58,0,0,0,4576,4933,9509,217,238,455,86,74,160,6574,7083,13657,1431,1166,2597,20289,20829,41118,Heathcote - Castlemaine - Kyneton
20203,3691,3508,7199,357,375,732,59,61,120,762,808,1570,63,62,125,18,13,31,11,13,24,11,8,19,4,5,9,3,3,6,0,0,0,931,973,1904,37,49,86,31,14,45,1356,1411,2767,314,275,589,5361,5194,10555,Loddon - Elmore
20301,4954,4830,9784,448,457,905,56,58,114,1803,1863,3666,44,50,94,18,24,42,45,30,75,6,7,13,6,8,14,4,0,4,0,0,0,1982,2040,4022,108,109,217,12,22,34,2550,2628,5178,266,266,532,7770,7724,15494,Barwon - West
20302,45530,48484,94014,6607,7331,13938,565,657,1222,17195,19174,36369,631,685,1316,211,248,459,226,272,498,137,143,280,82,88,170,60,71,131,0,0,0,19107,21338,40445,2635,2555,5190,371,369,740,28720,31593,60313,4592,3675,8267,78842,83752,162594,Geelong
20303,15053,15958,31011,3512,3650,7162,243,291,534,6012,6773,12785,258,267,525,73,93,166,142,158,300,45,56,101,54,48,102,52,51,103,0,0,0,6879,7737,14616,607,672,1279,77,73,150,11075,12132,23207,1308,1201,2509,27436,29291,56727,Surf Coast - Bellarine Peninsula
20401,13791,13625,27416,2631,2822,5453,385,349,734,4115,4312,8427,336,281,617,91,88,179,125,101,226,54,63,117,118,79,197,37,38,75,0,0,0,5261,5311,10572,395,415,810,101,80,181,8388,8628,17016,1328,1265,2593,23507,23518,47025,Upper Goulburn Valley
20402,12919,13376,26295,2526,2833,5359,381,456,837,2815,3227,6042,206,225,431,50,45,95,54,58,112,25,34,59,34,39,73,25,20,45,0,0,0,3590,4104,7694,211,219,430,74,64,138,6401,7220,13621,856,870,1726,20176,21466,41642,Wangaratta - Benalla
20403,17493,17741,35234,2997,3274,6271,1741,1744,3485,4483,4957,9440,664,599,1263,176,161,337,151,143,294,59,55,114,145,164,309,79,94,173,0,0,0,7498,7917,15415,466,530,996,127,106,233,11088,11827,22915,1547,1220,2767,30128,30788,60916,Wodonga - Alpine
20501,11084,11455,22539,2408,2570,4978,144,159,303,4286,4792,9078,173,182,355,33,40,73,88,90,178,36,42,78,22,20,42,9,12,21,0,0,0,4791,5337,10128,247,267,514,75,75,150,7521,8249,15770,898,857,1755,19503,20561,40064,Baw Baw
20502,11522,11661,23183,2593,2761,5354,321,361,682,3343,3671,7014,243,250,493,38,34,72,125,125,250,39,40,79,60,63,123,34,50,84,0,0,0,4203,4594,8797,196,249,445,91,82,173,7083,7686,14769,1061,982,2043,19666,20329,39995,Gippsland - East
20503,14966,15360,30326,3712,4086,7798,224,231,455,4879,5254,10133,254,242,496,29,42,71,106,105,211,58,65,123,39,37,76,6,10,16,0,0,0,5595,5986,11581,443,425,868,120,84,204,9870,10581,20451,1439,1436,2875,26275,27377,53652,Gippsland - South West
20504,19447,20064,39511,4838,5448,10286,252,259,511,4820,5450,10270,301,310,611,68,79,147,128,145,273,76,68,144,37,40,77,18,21,39,0,0,0,5700,6372,12072,648,632,1280,153,159,312,11339,12611,23950,2050,1935,3985,32836,34610,67446,Latrobe Valley
20505,11086,11305,22391,2551,2826,5377,233,221,454,2839,3068,5907,234,235,469,80,57,137,95,98,193,32,47,79,59,61,120,41,38,79,0,0,0,3613,3825,7438,282,327,609,95,87,182,6541,7065,13606,1830,928,2758,19457,19298,38755,Wellington
20601,18678,20379,39057,1237,1203,2440,566,676,1242,7989,8494,16483,401,509,910,183,212,395,251,316,567,127,136,263,41,64,105,162,191,353,0,0,0,9720,10598,20318,3778,3732,7510,155,144,299,14890,15677,30567,2414,1992,4406,35982,38048,74030,Brunswick - Coburg
20602,12164,13265,25429,746,804,1550,343,449,792,4721,5321,10042,194,260,454,73,130,203,132,167,299,73,74,147,24,44,68,80,123,203,4,3,7,5644,6571,12215,1655,1799,3454,104,110,214,8149,9284,17433,1351,1106,2457,21664,23655,45319,Darebin - South
20603,15283,16843,32126,1124,1266,2390,306,343,649,6063,6431,12494,266,286,552,111,126,237,149,147,296,65,71,136,29,31,60,58,74,132,0,0,0,7047,7509,14556,2070,2201,4271,118,92,210,10359,11068,21427,1838,1756,3594,27480,29667,57147,Essendon
20604,10977,10982,21959,1650,1792,3442,1202,1191,2393,10993,10929,21922,787,953,1740,379,424,803,582,662,1244,215,269,484,72,71,143,269,281,550,0,0,0,14499,14780,29279,11630,12647,24277,285,240,525,28064,29459,57523,6074,4888,10962,45115,45329,90444,Melbourne City
20605,16082,16926,33008,2369,2366,4735,1124,1224,2348,11072,11485,22557,711,818,1529,258,298,556,410,489,899,191,173,364,44,61,105,141,154,295,0,0,0,13951,14702,28653,6098,6146,12244,217,197,414,22635,23411,46046,4270,3474,7744,42987,43811,86798,Port Phillip
20804,9864,10978,20842,808,823,1631,221,279,500,3788,4064,7852,122,151,273,70,86,156,71,90,161,24,44,68,11,11,22,24,35,59,0,0,0,4331,4760,9091,1743,1922,3665,55,54,109,6937,7559,14496,906,895,1801,17707,19432,37139,Stonnington - East
20901,34549,37066,71615,1902,2012,3914,492,487,979,10652,11535,22187,370,368,738,88,109,197,135,141,276,60,62,122,69,54,123,62,71,133,0,5,5,11928,12832,24760,2690,2752,5442,186,237,423,16706,17833,34539,2234,2216,4450,53489,57115,110604,Banyule
11702,11678,11884,23562,1089,1101,2190,6313,6615,12928,162,176,338,167,190,357,67,67,134,59,61,120,30,25,55,22,20,42,78,96,174,0,0,0,6898,7250,14148,1813,1856,3669,113,97,210,9913,10304,20217,1977,1591,3568,23568,23779,47347,Marrickville - Sydenham - Petersham
20902,22885,24607,47492,1481,1493,2974,287,348,635,7567,7877,15444,217,236,453,92,102,194,103,123,226,60,84,144,31,28,59,55,64,119,0,0,0,8412,8862,17274,4220,4145,8365,206,191,397,14319,14691,29010,3023,2779,5802,40227,42077,82304,Darebin - North
20903,21040,21225,42265,1274,1221,2495,172,200,372,5295,5696,10991,151,171,322,55,67,122,82,80,162,12,18,30,23,15,38,19,25,44,0,0,0,5809,6272,12081,637,663,1300,58,55,113,7778,8211,15989,917,929,1846,29735,30365,60100,Nillumbik - Kinglake
20904,43458,44172,87630,3660,3806,7466,448,451,899,19727,20709,40436,360,400,760,155,148,303,139,115,254,44,58,102,61,43,104,47,54,101,0,0,0,20981,21978,42959,4156,4267,8423,247,252,499,29044,30303,59347,3834,3585,7419,76336,78060,154396,Whittlesea - Wallan
21001,17454,18606,36060,1045,1064,2109,96,95,191,4443,4697,9140,113,114,227,40,44,84,53,59,112,21,25,46,17,12,29,16,16,32,0,0,0,4799,5062,9861,740,703,1443,39,51,90,6623,6880,13503,1130,1097,2227,25207,26583,51790,Keilor
21002,7919,7838,15757,938,1024,1962,106,108,214,2521,2656,5177,81,101,182,28,27,55,35,27,62,22,24,46,13,8,21,12,18,30,0,0,0,2818,2969,5787,188,235,423,29,20,49,3973,4248,8221,441,451,892,12333,12537,24870,Macedon Ranges
21003,18155,19650,37805,1435,1496,2931,198,214,412,5571,5775,11346,129,133,262,67,57,124,83,68,151,38,43,81,15,20,35,22,23,45,0,0,0,6123,6333,12456,2814,2296,5110,167,187,354,10539,10312,20851,2258,2071,4329,30952,32033,62985,Moreland - North
21004,10372,10834,21206,1645,1704,3349,103,118,221,3270,3519,6789,130,142,272,32,43,75,49,43,92,26,27,53,12,14,26,11,13,24,0,0,0,3633,3919,7552,331,364,695,64,47,111,5673,6034,11707,703,698,1401,16748,17566,34314,Sunbury
21005,36959,37436,74395,3732,4073,7805,299,359,658,11277,11511,22788,186,196,382,89,88,177,94,99,193,30,40,70,23,16,39,20,16,36,0,0,0,12018,12325,24343,4116,4088,8204,205,190,395,20071,20676,40747,3664,3598,7262,60694,61710,122404,Tullamarine - Broadmeadows
21101,46596,48354,94950,2456,2671,5127,342,340,682,13535,14455,27990,315,331,646,106,121,227,106,104,210,45,52,97,26,22,48,38,35,73,0,0,0,14513,15460,29973,2609,2936,5545,192,190,382,19770,21257,41027,2317,2123,4440,68683,71734,140417,Knox
21102,8416,8578,16994,326,319,645,49,49,98,2363,2522,4885,49,62,111,16,22,38,21,11,32,0,4,4,3,0,3,6,6,12,0,0,0,2507,2676,5183,335,360,695,20,20,40,3188,3375,6563,377,334,711,11981,12287,24268,Manningham - East
21103,29548,31325,60873,1670,1833,3503,283,310,593,10852,11763,22615,251,276,527,81,98,179,89,96,185,39,59,98,28,30,58,44,33,77,5,0,5,11672,12665,24337,2052,2169,4221,200,232,432,15594,16899,32493,1594,1748,3342,46736,49972,96708,Maroondah
21104,16844,18340,35184,701,713,1414,156,162,318,5020,5192,10212,121,124,245,53,65,118,45,66,111,23,19,42,0,10,10,24,24,48,0,0,0,5442,5662,11104,1795,1884,3679,87,59,146,8025,8318,16343,969,1073,2042,25838,27731,53569,Whitehorse - East
21105,43337,44017,87354,3934,4089,8023,372,439,811,13575,14506,28081,325,345,670,105,116,221,207,213,420,55,80,135,60,63,123,42,48,90,0,0,0,14741,15810,30551,1209,1370,2579,217,183,400,20101,21452,41553,2836,2636,5472,66274,68105,134379,Yarra Ranges
21201,17383,17346,34729,2217,2352,4569,222,224,446,10699,11641,22340,256,274,530,84,67,151,97,85,182,52,56,108,36,45,81,21,24,45,0,0,0,11467,12416,23883,897,947,1844,153,147,300,14734,15862,30596,1560,1434,2994,33677,34642,68319,Cardinia
21202,34266,35193,69459,2837,3024,5861,295,329,624,12642,13047,25689,295,324,619,104,114,218,107,122,229,54,58,112,22,28,50,26,36,62,0,0,0,13545,14058,27603,3545,3622,7167,223,214,437,20150,20918,41068,2490,2319,4809,56906,58430,115336,Casey - North
21203,30918,30829,61747,2372,2563,4935,472,479,951,16887,17121,34008,308,354,662,113,107,220,96,114,210,53,63,116,43,31,74,34,40,74,0,0,0,18006,18309,36315,4014,4369,8383,259,217,476,24651,25458,50109,2670,2561,5231,58239,58848,117087,Casey - South
21204,47045,48168,95213,3957,3832,7789,357,283,640,12451,11839,24290,232,234,466,122,86,208,110,110,220,39,53,92,32,30,62,26,25,51,0,0,0,13369,12660,26029,10061,9130,19191,398,329,727,27785,25951,53736,5024,4372,9396,79854,78491,158345,Dandenong
21205,44831,47520,92351,2608,2614,5222,495,506,1001,13289,13166,26455,347,354,701,163,164,327,164,192,356,111,109,220,38,33,71,72,59,131,0,0,0,14679,14583,29262,10143,9811,19954,328,398,726,27758,27406,55164,3445,3069,6514,76034,77995,154029,Monash
21301,50196,51358,101554,2790,2814,5604,460,433,893,13867,13956,27823,282,277,559,136,135,271,119,122,241,65,49,114,31,29,60,36,33,69,0,0,0,14996,15034,30030,6975,6539,13514,288,259,547,25049,24646,49695,6074,5543,11617,81319,81547,162866,Brimbank
21302,22042,23024,45066,2086,2177,4263,383,416,799,6788,6764,13552,274,277,551,132,129,261,115,108,223,57,52,109,34,32,66,47,54,101,0,0,0,7830,7832,15662,2284,2205,4489,144,128,272,12344,12342,24686,2162,2052,4214,36548,37418,73966,Hobsons Bay
21303,15839,16535,32374,1335,1265,2600,450,418,868,7688,7393,15081,263,262,525,143,127,270,189,205,394,71,68,139,29,36,65,101,84,185,0,0,0,8934,8593,17527,4053,3637,7690,218,196,414,14540,13691,28231,3359,2442,5801,33738,32668,66406,Maribyrnong
21304,29316,29552,58868,3717,3983,7700,444,495,939,15363,16269,31632,411,457,868,142,151,293,153,170,323,82,85,167,61,54,115,46,52,98,0,0,0,16702,17733,34435,2414,2589,5003,247,241,488,23080,24546,47626,3647,3190,6837,56043,57288,113331,Melton - Bacchus Marsh
21305,35271,35981,71252,3683,3909,7592,958,952,1910,20599,20779,41378,750,749,1499,252,288,540,268,292,560,138,142,280,78,76,154,108,124,232,0,0,0,23151,23402,46553,7578,8125,15703,353,311,664,34765,35747,70512,5066,3975,9041,75102,75703,150805,Wyndham
21401,32472,33865,66337,3640,3920,7560,415,421,836,14515,15563,30078,362,430,792,71,89,160,158,163,321,84,80,164,51,61,112,41,35,76,3,0,3,15700,16842,32542,2002,2195,4197,301,238,539,21643,23195,44838,3325,3286,6611,57440,60346,117786,Frankston
21402,37320,39705,77025,6464,6992,13456,766,696,1462,14158,15697,29855,670,638,1308,148,143,291,310,274,584,125,136,261,92,81,173,63,60,123,0,0,0,16332,17725,34057,1701,1817,3518,290,245,535,24787,26779,51566,3620,3953,7573,65727,70437,136164,Mornington Peninsula
21501,17472,17725,35197,3653,3973,7626,190,220,410,3239,3427,6666,282,321,603,318,370,688,110,119,229,67,65,132,48,56,104,10,8,18,0,0,0,4264,4586,8850,435,416,851,135,112,247,8487,9087,17574,1771,1279,3050,27730,28091,55821,Grampians
21502,13496,13927,27423,3047,3495,6542,798,865,1663,3005,3298,6303,183,193,376,448,444,892,66,83,149,25,27,52,77,63,140,9,8,17,0,0,0,4611,4981,9592,506,494,1000,104,113,217,8268,9083,17351,1435,1383,2818,23199,24393,47592,Mildura
21503,11099,10938,22037,2122,2215,4337,354,381,735,1959,2091,4050,162,188,350,85,99,184,69,63,132,18,21,39,17,26,43,9,9,18,0,0,0,2673,2878,5551,439,378,817,73,50,123,5307,5521,10828,1062,943,2005,17468,17402,34870,Murray River - Swan Hill
21601,10602,10592,21194,2233,2362,4595,403,468,871,2298,2534,4832,171,179,350,33,35,68,47,53,100,19,23,42,18,21,39,3,5,8,0,0,0,2992,3318,6310,169,157,326,72,53,125,5466,5890,11356,884,882,1766,16952,17364,34316,Campaspe
21602,7909,7867,15776,1671,1833,3504,387,468,855,1757,1818,3575,151,161,312,32,52,84,54,50,104,19,15,34,15,17,32,9,14,23,0,0,0,2424,2595,5019,211,187,398,62,56,118,4368,4671,9039,826,745,1571,13103,13283,26386,Moira
21603,16098,16313,32411,3057,3345,6402,381,422,803,4607,5128,9735,230,266,496,82,74,156,65,79,144,53,59,112,30,33,63,16,17,33,0,0,0,5464,6078,11542,909,893,1802,124,135,259,9554,10451,20005,1888,1636,3524,27540,28400,55940,Shepparton
21701,10890,10911,21801,2146,2248,4394,122,137,259,1999,2205,4204,136,164,300,268,276,544,95,96,191,29,41,70,29,38,67,11,11,22,0,0,0,2689,2968,5657,257,255,512,76,70,146,5168,5541,10709,754,731,1485,16812,17183,33995,Glenelg - Southern Grampians
21702,24151,24626,48777,4511,4795,9306,277,254,531,6393,7091,13484,291,312,603,186,211,397,128,142,270,58,47,105,42,49,91,17,19,36,0,0,0,7392,8125,15517,628,649,1277,174,198,372,12705,13767,26472,2019,1882,3901,38875,40275,79150,Warrnambool - Otway Ranges
29797,18,0,18,0,0,0,0,0,0,7,0,7,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,5,0,5,0,0,0,15,0,15,3,0,3,36,0,36,Migratory - Offshore - Shipping (Vic.)
29999,497,308,805,211,106,317,164,135,299,1459,1333,2792,120,118,238,49,44,93,76,52,128,26,47,73,22,14,36,19,20,39,0,0,0,1935,1763,3698,539,571,1110,43,24,67,2728,2464,5192,1215,645,1860,4440,3417,7857,Special Purpose Codes SA3 (Vic.)
30101,18842,19353,38195,1768,1821,3589,586,579,1165,193,205,398,7630,8210,15840,75,76,151,68,57,125,39,29,68,30,42,72,55,61,116,0,0,0,8676,9259,17935,1382,1474,2856,139,143,282,11965,12697,24662,1313,1191,2504,32120,33241,65361,Capalaba
30102,16939,17883,34822,2711,2942,5653,904,987,1891,310,350,660,9655,10482,20137,107,129,236,134,144,278,64,63,127,50,58,108,77,88,165,0,0,0,11301,12301,23602,2018,2101,4119,206,206,412,16236,17550,33786,1721,1612,3333,34896,37045,71941,Cleveland - Stradbroke
30103,14402,15284,29686,1484,1538,3022,714,784,1498,306,324,630,8172,8807,16979,93,105,198,103,129,232,43,42,85,41,56,97,80,90,170,0,0,0,9552,10337,19889,1989,2069,4058,209,198,407,13234,14142,27376,1570,1375,2945,29206,30801,60007,Wynnum - Manly
30201,9768,10603,20371,476,500,976,333,326,659,151,138,289,4396,4802,9198,53,50,103,40,49,89,28,31,59,46,44,90,37,41,78,0,0,0,5084,5481,10565,967,1045,2012,73,74,147,6600,7100,13700,665,631,1296,17033,18334,35367,Bald Hills - Everton Park
30202,15507,17137,32644,851,923,1774,605,640,1245,244,230,474,7901,8739,16640,102,95,197,85,90,175,59,77,136,67,48,115,70,78,148,0,0,0,9133,9997,19130,2045,2165,4210,158,138,296,12187,13223,25410,1639,1642,3281,29333,32002,61335,Chermside
30203,7678,7865,15543,585,622,1207,362,339,701,120,120,240,4543,4628,9171,60,39,99,62,54,116,25,18,43,48,27,75,36,35,71,0,0,0,5256,5260,10516,1572,1498,3070,102,92,194,7515,7472,14987,1044,871,1915,16237,16208,32445,Nundah
30204,12387,13501,25888,1161,1264,2425,458,490,948,205,186,391,6099,6597,12696,71,75,146,79,63,142,30,36,66,37,40,77,63,72,135,0,0,0,7042,7559,14601,1567,1590,3157,133,149,282,9903,10562,20465,1453,1467,2920,23743,25530,49273,Sandgate
30302,13090,13983,27073,1021,1047,2068,846,886,1732,299,317,616,9009,8962,17971,114,97,211,93,104,197,57,62,119,40,41,81,86,100,186,0,0,0,10544,10569,21113,3380,3459,6839,211,198,409,15156,15273,30429,2059,1663,3722,30305,30919,61224,Holland Park - Yeronga
30303,15903,17322,33225,1033,1097,2130,475,511,986,226,202,428,6923,7198,14121,83,84,167,75,60,135,26,38,64,39,43,82,41,62,103,0,0,0,7888,8198,16086,3416,3568,6984,170,190,360,12507,13053,25560,1600,1333,2933,30010,31708,61718,Mt Gravatt
30304,8605,9322,17927,566,563,1129,324,281,605,103,100,203,3952,4028,7980,33,34,67,30,33,63,20,16,36,31,23,54,39,31,70,0,0,0,4532,4546,9078,1840,1753,3593,86,70,156,7024,6932,13956,1211,932,2143,16840,17186,34026,Nathan
30305,11741,12023,23764,1187,1290,2477,380,383,763,183,159,342,6818,7062,13880,87,95,182,43,34,77,23,40,63,43,44,87,24,34,58,0,0,0,7601,7851,15452,2448,2602,5050,168,104,272,11404,11847,23251,1399,1294,2693,24544,25164,49708,Rocklea - Acacia Ridge
30605,9804,9809,19613,2096,2386,4482,182,215,397,104,104,208,3310,3685,6995,56,70,126,91,106,197,19,20,39,108,118,226,15,10,25,0,0,0,3885,4328,8213,343,399,742,103,108,211,6427,7221,13648,1329,1159,2488,17560,18189,35749,Tablelands (East) - Kuranda
30701,10746,10035,20781,2665,2756,5421,628,594,1222,94,81,175,3720,3806,7526,61,63,124,88,62,150,17,14,31,64,69,133,3,11,14,0,0,0,4675,4700,9375,500,433,933,119,102,221,7959,7991,15950,1806,1337,3143,20511,19363,39874,Darling Downs (West) - Maranoa
30702,10347,9866,20213,2608,2624,5232,345,357,702,98,81,179,3375,3602,6977,37,35,72,55,56,111,18,18,36,41,47,88,11,8,19,0,0,0,3980,4204,8184,365,332,697,120,88,208,7073,7248,14321,1573,1293,2866,18993,18407,37400,Darling Downs - East
30703,9909,10077,19986,2164,2309,4473,467,509,976,88,84,172,3617,4097,7714,28,33,61,33,48,81,12,12,24,23,46,69,14,10,24,0,0,0,4282,4839,9121,233,236,469,119,129,248,6798,7513,14311,882,844,1726,17589,18434,36023,Granite Belt
30301,11556,12605,24161,713,767,1480,471,445,916,175,175,350,5405,5972,11377,87,69,156,79,72,151,36,39,75,31,24,55,44,62,106,0,0,0,6328,6858,13186,1515,1592,3107,108,101,209,8664,9318,17982,905,833,1738,21125,22756,43881,Carindale
30604,2435,2307,4742,674,676,1350,156,169,325,182,220,402,667,668,1335,70,68,138,46,53,99,15,14,29,23,25,48,5,12,17,0,0,0,1164,1229,2393,249,254,503,31,23,54,2118,2182,4300,583,439,1022,5136,4928,10064,Port Douglas - Daintree
30801,5964,5253,11217,1910,1729,3639,404,317,721,111,106,217,3540,3298,6838,69,72,141,90,67,157,43,36,79,55,53,108,6,5,11,0,4,4,4318,3958,8276,532,549,1081,97,80,177,6857,6316,13173,1557,900,2457,14378,12469,26847,Central Highlands (Qld)
30802,16736,15276,32012,3139,3077,6216,664,581,1245,367,361,728,8657,8480,17137,119,117,236,292,271,563,85,83,168,178,159,337,11,13,24,0,3,3,10373,10068,20441,1277,1171,2448,220,171,391,15009,14487,29496,2923,2134,5057,34668,31897,66565,Gladstone - Biloela
30803,25127,25489,50616,3514,3805,7319,762,797,1559,342,343,685,13787,14482,28269,127,137,264,200,196,396,87,80,167,170,190,360,28,40,68,0,0,0,15503,16265,31768,1444,1445,2889,385,365,750,20846,21880,42726,4867,3621,8488,50840,50990,101830,Rockhampton
30901,11912,12936,24848,1405,1379,2784,1394,1597,2991,461,520,981,6239,6643,12882,95,111,206,109,115,224,116,126,242,45,33,78,78,88,166,0,0,0,8537,9233,17770,1916,2060,3976,176,155,331,12034,12827,24861,2671,2525,5196,26617,28288,54905,Broadbeach - Burleigh
30902,11683,12286,23969,1579,1561,3140,1738,1933,3671,310,382,692,4552,4911,9463,63,73,136,94,127,221,48,54,102,44,51,95,46,36,82,0,0,0,6895,7567,14462,1065,1116,2181,147,144,291,9686,10388,20074,1639,1570,3209,23008,24244,47252,Coolangatta
30903,11669,12865,24534,1570,1688,3258,1197,1427,2624,417,486,903,7023,7818,14841,103,122,225,100,128,228,69,68,137,39,47,86,78,85,163,0,0,0,9026,10181,19207,2097,2266,4363,265,245,510,12958,14380,27338,2240,2209,4449,26867,29454,56321,Gold Coast - North
20606,10057,11182,21239,1069,1115,2184,671,742,1413,6422,6889,13311,405,526,931,175,219,394,294,359,653,109,108,217,26,26,52,110,117,227,0,0,0,8212,8986,17198,2964,3327,6291,101,99,200,12346,13527,25873,2462,2084,4546,24865,26793,51658,Stonnington - West
20607,14573,15659,30232,1622,1678,3300,843,976,1819,9073,9425,18498,510,605,1115,251,279,530,421,475,896,150,195,345,44,64,108,216,230,446,5,0,5,11513,12249,23762,3462,3944,7406,140,155,295,16737,18026,34763,3191,2721,5912,34501,36406,70907,Yarra
