sa3_code16,sa3_name16,num_jobs_000_males,num_jobs_000_females,num_jobs_000_persons,median_income_per_job_aud_males,median_income_per_job_aud_females,median_income_per_job_aud_persons,duration_adjusted_median_income_per_job_aud_male,duration_adjusted_median_income_per_job_aud_female,duration_adjusted_median_income_per_job_aud_persons
21203,Casey - South,57.287,50.596000000000004,107.87700000000001,36965.0,23160.0,29155.0,50766.0,33796.0,42357.0
21204,Dandenong,63.766000000000005,51.495,115.26,27010.0,20098.0,23501.0,42627.0,31690.0,37697.0
21205,Monash,58.714,56.617,115.32700000000001,31947.0,21272.0,25721.0,48191.0,32892.0,39873.0
21301,Brimbank,63.313,53.301,116.61200000000001,29965.0,21078.0,25176.0,45198.0,31720.0,38901.0
21302,Hobsons Bay,30.197,28.772,58.971000000000004,41600.0,26710.0,33144.0,57368.0,39414.0,47892.0
21303,Maribyrnong,34.156,30.035999999999998,64.184,27382.0,22834.0,25220.0,45095.0,37358.0,41355.0
21304,Melton - Bacchus Marsh,50.588,46.232,96.815,39550.0,24388.0,30632.0,54999.0,34661.0,44267.0
21305,Wyndham,77.921,65.66199999999999,143.586,38415.0,23657.0,30258.0,53747.0,35450.0,44769.0
21401,Frankston,46.823,47.453,94.27799999999999,37057.0,21633.0,27533.0,51720.0,32255.0,41577.0
21402,Mornington Peninsula,46.233000000000004,51.013000000000005,97.244,34156.0,18720.0,24296.0,49650.0,27613.0,36636.0
21501,Grampians,19.403,19.171,38.576,23555.0,15843.0,18880.0,39927.0,24331.0,31394.0
21502,Mildura,18.264,17.64,35.904,20561.0,15409.0,17675.0,39837.0,25637.0,31978.0
21503,Murray River - Swan Hill,12.38,11.695,24.08,21667.0,14527.0,17977.0,38715.0,22893.0,30231.0
21601,Campaspe,12.418,12.542,24.956999999999997,27416.0,16355.0,20458.0,43988.0,24832.0,33367.0
21602,Moira,8.905,8.912,17.815,27161.0,15540.0,20264.0,43761.0,24317.0,33320.0
21603,Shepparton,21.9,21.893,43.795,26440.0,16962.0,20869.0,42863.0,26627.0,34330.0
21701,Glenelg - Southern Grampians,13.122,11.975999999999999,25.095,21850.0,13907.0,17275.0,39789.0,20860.0,28926.0
21703,Colac - Corangamite,12.232000000000001,12.350999999999999,24.576999999999998,26468.0,14222.0,19142.0,44201.0,22153.0,31985.0
21704,Warrnambool,17.783,17.906,35.692,23947.0,16304.0,19038.0,42023.0,24605.0,32363.0
30101,Capalaba,28.094,26.845,54.93600000000001,37164.0,23754.0,29077.0,54897.0,35215.0,44109.0
30102,Cleveland - Stradbroke,28.497,28.195,56.688,37000.0,22577.0,28168.0,56395.0,33913.0,43070.0
30103,Wynnum - Manly,27.248,25.72,52.967,40365.0,25961.0,31865.0,58546.0,39135.0,47920.0
30201,Bald Hills - Everton Park,15.345999999999998,15.479000000000001,30.82,42579.0,25143.0,32307.0,58085.0,37822.0,46695.0
30202,Chermside,26.401,26.665,53.071000000000005,38205.0,26740.0,31725.0,55009.0,39888.0,46673.0
30203,Nundah,16.553,15.373,31.921,37302.0,25888.0,30725.0,54498.0,40658.0,47149.0
30204,Sandgate,21.635,20.861,42.496,36364.0,25853.0,30128.0,53273.0,38189.0,45097.0
30301,Carindale,19.804000000000002,20.274,40.076,38334.0,25574.0,30695.0,57960.0,39371.0,47155.0
30302,Holland Park - Yeronga,30.230999999999998,30.778000000000002,61.01,30769.0,23112.0,26425.0,50000.0,38461.0,43815.0
30303,Mt Gravatt,26.685,25.656999999999996,52.34,29450.0,21147.0,24812.0,47858.0,34079.0,40385.0
30304,Nathan,15.581,14.550999999999998,30.134,28058.0,21600.0,24416.0,47480.0,34426.0,40671.0
30305,Rocklea - Acacia Ridge,22.305999999999997,20.364,42.667,32537.0,23480.0,27285.0,49828.0,35187.0,42256.0
20606,Stonnington - West,27.563000000000002,29.53,57.093999999999994,33062.0,22720.0,27150.0,54840.0,43451.0,48766.0
20607,Yarra,39.760999999999996,42.243,82.001,31200.0,22842.0,26391.0,51959.0,42582.0,46929.0
20701,Boroondara,59.702,64.013,123.71700000000001,36696.0,21930.0,27764.0,54297.0,34861.0,43032.0
20702,Manningham - West,28.075,29.906999999999996,57.982,35668.0,21515.0,27231.0,52500.0,31800.0,40375.0
20703,Whitehorse - West,33.769,35.481,69.25399999999999,31643.0,20000.0,24561.0,48204.0,30675.0,38248.0
20801,Bayside,32.356,34.988,67.34100000000001,45499.0,22226.0,30625.0,65000.0,34588.0,45859.0
20902,Darebin - North,32.381,31.28,63.662,27901.0,20482.0,23972.0,44369.0,32191.0,38046.0
20903,Nillumbik - Kinglake,23.674,25.881,49.553000000000004,44042.0,21512.0,29500.0,60063.0,31041.0,41988.0
20904,Whittlesea - Wallan,69.236,64.933,134.167,37000.0,23310.0,29246.0,51741.0,33361.0,42059.0
21001,Keilor,19.639,20.205,39.847,40000.0,24834.0,30593.0,55507.0,35000.0,44092.0
21002,Macedon Ranges,9.814,10.133,19.942999999999998,45558.0,21409.0,30131.0,62182.0,30526.0,43680.0
30905,Mudgeeraba - Tallebudgera,11.295,12.085,23.379,33882.0,20000.0,25263.0,51550.0,30527.0,39110.0
30906,Nerang,24.311999999999998,23.944000000000003,48.255,30748.0,20882.0,25046.0,49516.0,31827.0,39829.0
30907,Ormeau - Oxenford,42.88,39.74,82.62,34193.0,20738.0,26283.0,54463.0,33614.0,42746.0
31503,Outback - South,6.353,6.986000000000001,13.341,25851.0,14616.0,18727.0,44833.0,27058.0,34588.0
31601,Buderim,17.907,19.141,37.047,29352.0,17355.0,21700.0,48642.0,28208.0,36821.0
20802,Glen Eira,53.111999999999995,55.497,108.603,35716.0,23009.0,28017.0,53181.0,35941.0,43452.0
20803,Kingston,40.402,43.13399999999999,83.538,42285.0,24643.0,31516.0,57568.0,36302.0,45543.0
20804,Stonnington - East,15.243,16.074,31.316,37220.0,21738.0,27832.0,54924.0,35202.0,44065.0
20901,Banyule,41.808,44.408,86.21799999999999,40951.0,23984.0,30896.0,56462.0,34879.0,44106.0
21003,Moreland - North,25.214000000000002,22.188000000000002,47.398999999999994,30074.0,23691.0,26537.0,46883.0,35384.0,40926.0
31602,Caloundra,25.688000000000002,25.396,51.08,29433.0,18469.0,22759.0,48870.0,29989.0,38210.0
31603,Maroochy,20.901999999999997,21.493000000000002,42.398999999999994,24272.0,16434.0,20000.0,44634.0,29001.0,36043.0
31605,Noosa,13.035,13.42,26.448,24714.0,15677.0,19463.0,43285.0,26366.0,33644.0
31606,Sunshine Coast Hinterland,15.925999999999998,15.55,31.473000000000003,28154.0,17015.0,21091.0,46741.0,27740.0,35795.0
31607,Nambour,13.773,13.325,27.098000000000003,27970.0,19273.0,22887.0,45809.0,29361.0,36912.0
31608,Noosa Hinterland,6.736000000000001,6.746,13.477,27693.0,16980.0,21454.0,44955.0,26925.0,34539.0
31801,Charters Towers - Ayr - Ingham,16.668,13.464,30.131999999999998,21993.0,15406.0,18341.0,42386.0,26079.0,33576.0
31802,Townsville,75.411,68.23,143.641,36610.0,22286.0,28300.0,55436.0,34428.0,44067.0
31901,Bundaberg,30.491999999999997,27.064,57.558,19967.0,15545.0,17636.0,40661.0,27582.0,33734.0
31902,Burnett,15.799000000000001,13.248,29.048000000000002,18797.0,14028.0,16235.0,40283.0,25246.0,32418.0
31903,Gympie - Cooloola,13.758,12.534,26.291999999999998,26948.0,17604.0,21415.0,44981.0,27083.0,35188.0
31904,Hervey Bay,14.54,15.024000000000001,29.564,27734.0,18853.0,22409.0,44366.0,29157.0,36175.0
30306,Sunnybank,19.652,16.919,36.567,20748.0,16524.0,18704.0,40301.0,29695.0,35113.0
30401,Centenary,12.385,12.575999999999999,24.956999999999997,45131.0,25586.0,33105.0,62615.0,37120.0,47535.0
30402,Kenmore - Brookfield - Moggill,16.444000000000003,17.152,33.592,44826.0,22047.0,30516.0,66005.0,33506.0,45710.0
30403,Sherwood - Indooroopilly,18.834,18.762999999999998,37.6,29606.0,18000.0,22761.0,49470.0,30086.0,39212.0
30404,The Gap - Enoggera,18.982,18.712,37.696999999999996,44921.0,25129.0,33023.0,61830.0,38035.0,48218.0
30501,Brisbane Inner,38.493,34.219,72.717,18624.0,13469.0,15930.0,41657.0,31718.0,36950.0
30502,Brisbane Inner - East,18.588,18.212,36.801,38518.0,25987.0,31299.0,59108.0,43041.0,50229.0
30503,Brisbane Inner - North,36.795,36.678000000000004,73.47800000000001,35999.0,23548.0,29000.0,55000.0,40176.0,47012.0
30504,Brisbane Inner - West,24.142,24.905,49.04600000000001,33679.0,21619.0,26584.0,53351.0,37074.0,44441.0
30601,Cairns - North,20.05,21.524,41.567,34635.0,20770.0,26245.0,52167.0,34319.0,42035.0
30602,Cairns - South,40.716,38.994,79.709,23925.0,17587.0,20301.0,43842.0,31283.0,37295.0
30603,Innisfail - Cassowary Coast,14.065999999999999,11.677999999999999,25.74,16373.0,12315.0,14227.0,39113.0,27000.0,33217.0
30604,Port Douglas - Daintree,5.191,5.069,10.263,16922.0,11298.0,13550.0,39608.0,26169.0,32481.0
30605,Tablelands (East) - Kuranda,16.122,13.707,29.826,13971.0,12601.0,13325.0,36974.0,25628.0,31217.0
30701,Darling Downs (West) - Maranoa,16.180999999999997,14.937000000000001,31.123,28475.0,15689.0,20522.0,50241.0,27182.0,37343.0
30702,Darling Downs - East,14.831,12.574000000000002,27.409000000000002,32304.0,17709.0,23531.0,51512.0,28729.0,39460.0
30703,Granite Belt,14.687000000000001,13.481,28.166999999999998,17382.0,12885.0,14942.0,37812.0,24472.0,30708.0
30801,Central Highlands (Qld),11.979000000000001,9.783,21.755,48231.0,16607.0,27888.0,74696.0,28845.0,47244.0
30803,Rockhampton,43.443999999999996,38.509,81.95700000000001,38090.0,21108.0,27939.0,57347.0,31757.0,43333.0
30804,Biloela,5.51,4.715,10.222000000000001,45875.0,15925.0,26816.0,64375.0,26002.0,43570.0
30805,Gladstone,29.04,21.243000000000002,50.278,61758.0,19354.0,34712.0,96532.0,32846.0,57810.0
50103,Manjimup,9.142000000000001,8.113999999999999,17.254,19323.0,11287.0,14512.0,42804.0,22276.0,31501.0
30901,Broadbeach - Burleigh,23.864,25.048000000000002,48.913000000000004,26000.0,17915.0,21244.0,46070.0,31435.0,37878.0
30902,Coolangatta,18.741,19.500999999999998,38.245,27496.0,19106.0,22463.0,46916.0,30689.0,37693.0
30903,Gold Coast - North,21.745,22.174,43.915,26260.0,20000.0,22623.0,45427.0,32293.0,38195.0
30904,Gold Coast Hinterland,6.188,5.829,12.012,28736.0,19542.0,23555.0,49929.0,30787.0,39027.0
30908,Robina,17.023,18.219,35.243,27279.0,19071.0,22381.0,46745.0,30975.0,37810.0
30909,Southport,21.156999999999996,21.145,42.306000000000004,22762.0,16555.0,19276.0,42007.0,29454.0,35018.0
30910,Surfers Paradise,16.961,16.047,33.01,17055.0,12949.0,14879.0,37216.0,27355.0,31946.0
31001,Forest Lake - Oxley,23.791,21.013,44.801,31733.0,22345.0,26530.0,49318.0,35168.0,42255.0
31002,Ipswich Hinterland,20.023,17.215,37.235,32077.0,20148.0,25000.0,50670.0,31049.0,40333.0
31003,Ipswich Inner,36.199,32.148,68.35,35736.0,22581.0,28058.0,52250.0,33840.0,43016.0
31004,Springfield - Redbank,31.761999999999997,26.35,58.117,33522.0,23914.0,28202.0,51959.0,37168.0,44615.0
31101,Beaudesert,4.148,3.612,7.756,29161.0,18748.0,23157.0,48000.0,29591.0,38275.0
31102,Beenleigh,14.73,12.16,26.889,28442.0,22049.0,24863.0,48213.0,34402.0,41395.0
31103,Browns Plains,30.239,24.973000000000003,55.211000000000006,30931.0,22604.0,26379.0,49436.0,34817.0,42162.0
31104,Jimboomba,16.148,14.175,30.322,38169.0,23828.0,30031.0,58140.0,35421.0,45604.0
31105,Loganlea - Carbrook,22.641,20.482,43.126000000000005,31122.0,23503.0,26827.0,50827.0,35773.0,42900.0
31106,Springwood - Kingston,28.33,23.322,51.652,28787.0,23082.0,25822.0,47207.0,35613.0,41820.0
31201,Bowen Basin - North,14.434000000000001,11.43,25.859,42936.0,14450.0,25022.0,68448.0,30580.0,45741.0
31202,Mackay,52.162,40.029,92.196,42139.0,20362.0,29450.0,67934.0,31935.0,47838.0
31203,Whitsunday,9.427,8.152999999999999,17.574,25426.0,14790.0,19600.0,46744.0,29838.0,37723.0
31301,Bribie - Beachmere,8.621,7.959,16.581,29850.0,19244.0,23544.0,49092.0,31020.0,39512.0
31302,Caboolture,24.3,21.142,45.442,22872.0,15913.0,19016.0,44427.0,29082.0,36572.0
31303,Caboolture Hinterland,4.006,3.3810000000000002,7.392,31280.0,20710.0,25293.0,51658.0,31368.0,41125.0
31304,Narangba - Burpengary,22.177,19.781,41.95399999999999,33660.0,22267.0,27084.0,52131.0,33274.0,42071.0
31305,Redcliffe,19.945999999999998,19.043,38.995,32524.0,22511.0,26629.0,50331.0,34689.0,42111.0
31401,The Hills District,32.342,32.243,64.589,45709.0,25115.0,33200.0,62390.0,36272.0,47150.0
31402,North Lakes,25.641,23.377,49.016000000000005,38866.0,23764.0,29882.0,56599.0,36869.0,45817.0
31403,Strathpine,14.244000000000002,12.862,27.105,34970.0,24599.0,28745.0,51264.0,36344.0,43338.0
31501,Far North,8.79,8.122,16.917,19656.0,15361.0,17323.0,39448.0,28982.0,34151.0
31502,Outback - North,13.112,10.828,23.947,44632.0,20275.0,29895.0,70894.0,36406.0,50628.0
31701,Toowoomba,54.907,52.276,107.18,30728.0,19097.0,23790.0,48056.0,30514.0,38645.0
31905,Maryborough,11.514000000000001,10.582,22.094,29903.0,20585.0,24406.0,46568.0,31178.0,38512.0
