gml_id,sa3_name16,sa3_code16,p_y8b_15_19_yrs,p_y8b_20_24_yrs,p_y8b_25_34_yrs,p_y8b_35_44_yrs,p_y8b_45_54_yrs,p_y8b_55_64_yrs,p_y8b_65_74_yrs,p_y8b_75_84_yrs,p_y8b_85ov,p_y8b_tot,p_dngts_15_19,p_dngts_20_24,p_dngts_25_34,p_dngts_35_44,p_dngts_45_54,p_dngts_55_64,p_dngts_65_74,p_dngts_75_84,p_dngts_85_ov,p_dngts_tot,p_hghst_yr_schl_ns_15_19_yrs,p_hghst_yr_schl_ns_20_24_yrs,p_hghst_yr_schl_ns_25_34_yrs,p_hghst_yr_schl_ns_35_44_yrs,p_hghst_yr_schl_ns_45_54_yrs,p_hghst_yr_schl_ns_55_64_yrs,p_hghst_yr_schl_ns_65_74_yrs,p_hghst_yr_schl_ns_75_84_yrs,p_hghst_yr_schl_ns_85_yrs_ovr,p_hghst_yr_schl_ns_tot,p_tot_15_19_yrs,p_tot_20_24_yrs,p_tot_25_34_yrs,p_tot_35_44_yrs,p_tot_45_54_yrs,p_tot_55_64_yrs,p_tot_65_74_yrs,p_tot_75_84_yrs,p_tot_85ov,p_tot_tot
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7880,Granite Belt,"30703","9","14","54","65","166","321","937","726","359","2647","0","8","6","11","19","16","32","25","11","117","133","121","242","288","390","485","582","463","235","2927","1074","1894","3587","4215","5207","5861","5358","2709","983","30884"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-787f,Central Highlands (Qld),"30801","8","9","38","35","110","211","410","215","48","1088","0","3","3","13","9","14","19","8","5","66","203","325","982","972","938","723","320","138","36","4640","866","1985","5430","4984","4815","3957","2304","751","143","25235"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-787e,Rockhampton,"30803","36","58","194","254","398","700","2170","1952","752","6517","7","18","52","57","66","51","48","50","27","367","515","651","1179","1171","1379","1341","1284","1073","723","9320","3932","7086","14310","13561","15275","14622","11137","6080","2340","88353"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-787d,Biloela,"30804","3","8","57","44","61","113","345","305","109","1048","3","3","6","7","5","9","12","17","3","61","56","77","252","266","266","234","179","114","31","1466","420","817","2109","2144","2218","1981","1353","751","209","12001"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-787c,Gladstone,"30805","7","15","52","91","195","311","819","568","192","2252","3","5","18","18","18","26","16","5","9","122","278","316","719","709","818","705","516","276","95","4432","1796","3590","8594","8836","9281","7686","4883","1902","541","47107"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-787b,Broadbeach - Burleigh,"30901","6","15","38","52","87","180","509","548","321","1759","3","0","25","26","20","20","21","37","25","187","214","365","949","810","797","915","1074","794","375","6302","1511","3953","10200","9020","8464","8120","7830","4607","1827","55534"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-787a,Coolangatta,"30902","4","6","32","38","73","192","497","568","390","1807","3","3","8","13","15","17","24","22","14","113","133","233","547","509","561","719","752","634","325","4412","1422","2865","6582","7123","7352","7771","6844","4115","1852","45921"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7879,Gold Coast - North,"30903","9","22","66","85","152","291","644","677","340","2282","0","11","42","26","35","51","40","40","19","257","218","382","667","648","713","716","875","824","511","5557","1860","4201","7769","8144","8729","8546","8595","4873","1973","54690"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7878,Gold Coast Hinterland,"30904","3","3","13","17","31","60","164","101","42","430","0","0","0","0","5","0","4","3","0","21","109","110","266","293","292","336","256","141","40","1840","510","787","1776","2544","3151","2995","2398","952","247","15353"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7877,Robina,"30908","3","12","35","54","86","133","268","266","157","1017","0","9","7","16","15","23","23","27","9","124","194","269","415","383","350","353","350","475","627","3409","1883","3725","6625","6541","6259","5389","4446","2557","1350","38775"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7876,Southport,"30909","21","24","69","94","130","218","495","428","269","1744","0","15","42","29","45","54","30","20","18","242","461","456","752","617","663","607","661","506","429","5156","2443","5640","8806","7608","7587","6648","5717","3172","1662","49278"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7875,Surfers Paradise,"30910","5","13","51","40","62","129","321","296","124","1045","0","12","29","35","13","25","22","26","16","177","304","734","1582","1188","1132","1090","1156","697","272","8156","1306","3982","8461","6293","6596","6205","6135","3091","1007","43065"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7874,Forest Lake - Oxley,"31001","34","45","205","365","472","473","720","526","262","3100","4","29","157","183","312","313","128","104","52","1285","431","866","2026","1508","1049","671","540","422","274","7795","2507","5413","11601","10452","9330","6769","4369","2453","1030","53929"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7873,Ipswich Hinterland,"31002","10","18","80","112","247","600","1635","1083","435","4220","7","7","4","11","33","29","28","24","3","149","330","375","760","763","858","887","854","490","198","5512","2097","3392","6365","7375","8889","8697","7026","3127","977","47937"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7872,Ipswich Inner,"31003","44","53","169","224","362","620","1657","1421","701","5240","3","5","33","45","83","100","62","48","19","398","411","507","1048","894","921","823","723","669","274","6264","3613","7044","14414","13314","13533","11204","7765","4420","1678","76983"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7871,Springfield - Redbank,"31004","20","47","167","192","284","384","610","284","120","2115","11","7","51","90","126","99","67","34","11","490","372","452","889","743","697","518","393","195","64","4332","3010","6231","14340","12176","9736","6692","3723","1401","396","57698"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7870,Beaudesert,"31101","3","8","17","19","51","105","297","250","144","903","3","0","4","3","4","3","9","4","0","37","57","74","178","152","204","194","181","117","73","1228","455","718","1379","1643","1937","1791","1631","793","325","10672"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-786f,Beenleigh,"31102","11","28","100","127","172","226","554","378","188","1774","3","8","22","41","45","31","36","13","4","205","148","198","404","352","399","318","326","259","88","2495","1373","2901","5624","5117","5000","4319","3688","1820","564","30403"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-786e,Browns Plains,"31103","24","40","155","256","316","511","784","527","231","2833","4","27","99","106","135","136","87","60","22","681","370","378","859","718","747","619","506","319","119","4629","3133","5795","11621","10278","10060","8307","5059","2123","766","57135"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-786d,Jimboomba,"31104","3","14","45","58","131","199","428","234","71","1190","4","0","8","18","30","35","28","11","5","144","181","171","310","378","459","326","219","85","24","2145","1728","2678","5333","6796","6789","4767","3034","939","216","32274"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-786c,Loganlea - Carbrook,"31105","15","22","95","109","170","285","628","468","294","2091","3","20","52","58","68","56","59","40","9","368","244","276","573","498","498","498","458","299","134","3480","2121","4114","8357","7969","7347","6718","4894","2229","944","44711"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-786b,Springwood - Kingston,"31106","34","126","350","315","360","509","1011","504","250","3472","12","75","207","251","219","147","108","63","32","1106","319","414","753","687","637","661","580","349","134","4539","2626","5293","11347","10579","9068","8111","6360","2380","840","56608"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-786a,Bowen Basin - North,"31201","9","10","40","60","138","268","547","332","123","1523","0","7","14","10","10","13","18","12","3","95","199","506","2031","1854","1810","1173","458","210","78","8310","849","2262","7822","7120","6847","5456","3304","1208","358","35222"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7869,Mackay,"31202","28","34","97","144","309","710","1975","1482","654","5436","3","7","20","34","42","39","42","46","21","247","415","457","1005","1057","1274","1219","1101","795","376","7699","3467","6462","14541","14422","15863","14034","9539","4738","1681","84751"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7868,Whitsunday,"31203","3","8","21","31","53","100","233","173","57","681","3","0","8","3","9","10","14","0","0","39","186","388","876","585","533","580","456","155","67","3829","620","1787","4161","3530","3407","3655","2783","866","231","21046"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7867,Bribie - Beachmere,"31301","12","13","38","57","96","230","847","691","265","2253","0","0","10","10","14","15","20","15","10","90","93","60","168","177","252","406","601","478","308","2541","780","1124","2225","2924","3931","5345","6717","3501","1120","27676"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7866,Caboolture,"31302","32","53","122","165","250","408","958","632","240","2857","6","26","56","38","46","36","40","23","8","270","239","345","695","568","561","640","645","514","522","4727","2433","4867","9590","8261","8229","7150","5593","2533","1193","49852"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7865,Caboolture Hinterland,"31303","3","13","19","25","48","70","301","194","92","769","0","0","0","3","3","7","4","0","3","28","106","239","465","432","261","238","206","112","50","2107","402","755","1591","1762","1818","1824","1576","614","229","10569"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7864,Narangba - Burpengary,"31304","18","33","63","92","175","325","870","571","206","2360","0","5","20","13","19","21","31","14","5","131","210","231","375","485","476","420","398","376","266","3237","2306","3907","6896","8426","8754","6931","5121","2397","830","45559"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7863,Redcliffe,"31305","14","32","49","105","208","334","946","830","466","2973","3","7","24","27","42","37","26","28","12","197","185","180","413","487","631","616","805","723","590","4621","1733","2919","5981","7200","8460","8142","7400","4198","1948","47982"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7862,The Hills District,"31401","9","9","25","39","56","119","729","536","243","1762","0","3","14","22","12","12","14","17","3","108","152","158","281","383","409","355","318","225","111","2386","2760","4856","8894","12695","13171","9720","6906","2418","773","62193"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7861,North Lakes,"31402","11","27","72","79","110","211","586","399","215","1704","3","4","22","18","26","24","21","19","4","129","160","254","676","487","407","292","311","215","177","2987","2202","4898","11502","10783","8362","5703","4262","1892","897","50505"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7860,Strathpine,"31403","14","14","57","73","96","145","500","318","134","1343","0","9","17","16","26","20","30","13","3","120","109","122","280","237","254","231","195","180","163","1770","1261","2415","5321","5246","4638","4184","3133","1228","477","27886"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-785f,Far North,"31501","48","43","111","143","216","490","608","281","67","2006","11","3","19","17","21","39","37","30","12","176","329","534","1062","744","717","729","522","128","40","4810","1361","2568","5357","4584","4827","4663","2993","823","183","27361"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-785e,Outback - North,"31502","26","32","75","88","168","298","594","280","67","1630","0","3","10","16","17","27","58","18","15","167","211","317","780","636","707","658","560","212","41","4117","1095","2293","5681","4569","4604","4171","3296","964","184","26860"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-785d,Toowoomba,"31701","58","93","245","248","439","698","2458","2168","1008","7408","9","21","91","105","110","104","72","54","39","621","656","691","1270","1203","1247","1301","1333","1293","990","9973","5100","10042","19279","17759","18603","17100","13470","7821","3445","112614"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-785c,Maryborough,"31905","8","17","51","110","200","409","1270","893","349","3299","0","9","6","11","25","24","33","21","8","134","171","266","538","625","626","799","892","582","203","4705","1162","2003","3935","4832","5894","7457","7354","3232","1027","36902"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-785b,Mitcham,"40303","10","9","32","40","63","125","320","446","428","1478","0","4","16","13","21","36","45","55","21","197","98","123","261","265","313","339","397","447","435","2681","1721","3991","6756","8037","8549","7779","6301","3785","2345","49266"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-785a,Onkaparinga,"40304","31","47","131","157","254","587","1451","1131","780","4558","11","13","34","42","36","52","43","58","32","319","426","472","994","1033","1092","1159","1260","1060","735","8232","4226","9871","20479","21191","22270","20915","16585","7791","3398","126726"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7859,Charles Sturt,"40401","28","36","146","186","314","658","1633","2079","1345","6411","4","22","57","85","159","186","221","387","198","1317","279","374","742","697","793","760","806","772","460","5688","2652","7199","14918","13559","14958","13196","9957","6663","3514","86626"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7858,Port Adelaide - West,"40402","18","26","128","179","294","509","796","840","601","3383","5","13","61","77","152","153","128","159","74","827","182","194","391","401","506","505","561","409","292","3447","1539","3643","7940","7449","8249","7794","5084","2839","1586","46110"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7857,Campbelltown (SA),"40104","3","12","35","41","63","232","850","1160","544","2936","0","3","30","31","22","50","122","180","103","552","79","89","200","206","255","221","289","377","187","1914","1188","3182","6274","6392","6930","5474","4800","3777","1647","39665"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7856,Prospect - Walkerville,"40106","10","4","25","22","30","78","174","331","248","923","6","15","30","28","27","21","24","42","17","215","58","93","206","147","175","179","150","122","77","1206","662","2105","4038","3555","3744","3577","2288","1399","781","22144"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7855,West Torrens,"40403","8","21","54","64","119","242","683","989","577","2759","4","6","37","41","52","53","66","165","65","500","101","205","508","377","374","346","380","428","503","3229","1498","4870","10316","8012","7646","6386","4866","3762","2182","49536"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7854,Barossa,"40501","14","17","23","35","60","162","476","485","319","1587","0","0","3","0","8","3","13","6","3","40","118","103","181","238","313","374","304","235","151","2022","833","1718","3527","4298","5028","5180","3750","1839","811","26985"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7853,Lower North,"40502","3","4","28","40","62","151","372","350","271","1271","4","0","0","0","3","9","5","7","0","33","64","46","152","150","238","274","299","208","117","1558","405","880","2101","2307","3083","3621","2958","1419","667","17444"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7852,Mid North,"40503","4","4","31","52","93","224","662","552","320","1941","0","0","5","3","12","17","6","9","8","70","107","83","165","218","305","344","374","275","170","2051","632","1351","2671","2865","3781","4151","3441","1907","817","21614"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7851,Yorke Peninsula,"40504","15","4","43","30","69","181","607","476","296","1709","0","4","0","0","3","11","16","3","3","40","53","64","121","127","243","312","408","345","238","1910","450","896","2059","2119","3226","4140","4125","2186","900","20110"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7850,Adelaide City,"40101","3","19","26","19","30","44","71","93","56","364","3","12","13","9","10","9","9","18","5","83","155","545","970","655","756","567","444","225","182","4494","1452","4937","5983","3331","3310","2863","2297","1012","558","25739"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-784f,Adelaide Hills,"40102","18","5","39","44","80","154","427","445","346","1554","7","3","10","16","13","13","17","18","11","100","215","178","353","426","494","524","471","325","172","3165","1884","3756","6756","8979","10715","9818","7189","2967","1266","53332"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-784e,Norwood - Payneham - St Peters,"40105","3","8","25","11","34","78","331","624","427","1529","0","3","17","14","17","29","44","85","66","278","46","115","280","194","213","187","203","243","180","1652","734","2620","5347","4511","4524","4072","3242","2221","1268","28538"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-784d,Unley,"40107","9","9","12","17","31","65","219","368","304","1022","0","4","6","12","20","15","26","52","26","162","79","102","209","191","205","221","219","192","293","1707","928","2527","5009","4815","4892","4578","3449","1956","1621","29774"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-784c,Gawler - Two Wells,"40201","8","8","23","55","77","178","461","399","234","1430","0","3","7","6","6","14","15","29","8","94","105","88","196","225","308","317","288","230","142","1896","998","2119","3803","4107","5098","4311","3068","1817","749","26075"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-784b,Playford,"40202","61","86","324","345","385","651","1023","649","317","3840","12","41","137","232","206","183","126","100","49","1077","366","490","977","805","872","798","689","762","383","6144","2799","6806","13671","10658","11256","9187","5983","3750","1445","65558"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-784a,Port Adelaide - East,"40203","38","77","197","260","252","401","766","802","512","3302","8","63","214","261","266","207","142","98","58","1324","159","320","909","813","577","489","498","451","302","4517","1592","4634","12529","10108","7886","6610","5142","3091","1588","53168"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7849,Salisbury,"40204","64","111","480","506","651","976","1802","1317","627","6540","13","87","282","469","587","517","322","287","104","2667","378","431","1057","929","969","876","897","756","387","6696","3867","9700","20595","18090","17589","14906","10803","5673","2046","103276"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7848,Tea Tree Gully,"40205","14","13","64","82","109","290","845","861","610","2888","6","6","14","27","30","37","43","37","33","233","153","176","356","384","443","402","475","511","340","3250","2399","5384","11176","11964","12794","11669","9407","4913","2024","71732"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7847,Burnside,"40103","9","5","8","28","30","58","171","285","210","813","0","0","14","8","5","14","16","36","17","119","74","84","165","198","213","252","281","238","249","1747","1101","2552","3971","5307","5997","5556","4876","2816","1613","33791"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7846,Eyre Peninsula and South West,"40601","17","17","79","82","152","389","877","804","445","2868","0","5","8","15","21","23","28","29","8","128","259","294","688","658","899","919","785","554","318","5379","1278","3001","6894","6799","8348","8126","6082","3158","1307","44983"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7845,Outback - North and East,"40602","26","32","59","80","119","226","420","282","112","1356","3","0","18","16","23","28","41","34","11","174","129","343","892","758","757","708","494","245","76","4395","687","1855","4694","3993","4431","4172","2791","1086","327","24044"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7844,Fleurieu - Kangaroo Island,"40701","6","23","49","50","72","192","637","607","432","2060","6","0","9","19","14","7","15","12","8","86","144","131","240","325","419","552","628","576","436","3442","920","1793","3729","4723","6119","7895","8489","4491","1844","40011"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7843,Limestone Coast,"40702","21","44","126","142","191","427","1029","992","570","3551","3","20","63","93","73","55","31","22","14","377","168","235","560","605","725","686","669","542","419","4613","1526","3255","6998","7635","9016","8623","6468","3569","1644","48724"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7842,Murray and Mallee,"40703","28","41","139","166","255","603","1549","1335","731","4850","4","15","41","56","56","43","69","75","27","383","257","332","686","743","900","842","980","655","436","5830","1674","3674","7418","7581","9666","9853","8478","4480","1895","54722"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7841,Augusta - Margaret River - Busselton,"50101","13","10","26","29","43","103","259","372","192","1051","0","13","29","18","18","13","11","6","4","117","179","172","468","535","556","615","533","421","271","3758","1156","1917","5447","7030","6709","6459","5246","2571","1059","37592"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7840,Bunbury,"50102","32","21","70","119","137","376","769","952","431","2914","4","13","34","30","30","32","35","44","30","247","461","395","1014","1021","1056","1023","1012","818","446","7249","3065","5248","12158","12803","13830","12432","9009","4566","1782","74893"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-783f,Manjimup,"50103","3","0","15","18","44","100","206","249","108","740","4","3","14","13","10","6","11","23","11","88","92","75","192","206","343","368","366","283","135","2047","565","806","1900","2448","3329","3696","3018","1354","445","17569"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-783e,Mandurah,"50201","23","17","68","112","167","332","820","1014","461","3022","6","13","16","15","33","33","28","30","22","191","303","329","629","664","792","879","1096","1088","549","6323","2913","5029","9861","10579","11914","11631","11245","6874","2376","72423"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-783d,Cottesloe - Claremont,"50301","5","12","20","15","14","41","81","181","172","539","0","0","10","5","7","18","12","20","5","87","190","255","513","383","492","500","516","445","378","3682","2483","5374","6817","7320","9471","8033","6367","3833","2099","51791"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-783c,Perth City,"50302","13","26","76","71","96","180","400","582","432","1880","0","15","59","24","42","41","59","117","81","435","331","976","3212","1955","1628","1356","1080","746","478","11764","2068","8003","25177","16310","13295","11116","7311","3920","2063","89259"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-783b,Bayswater - Bassendean,"50401","14","17","85","152","207","351","658","821","504","2813","0","21","69","50","117","117","109","128","60","671","186","318","806","634","598","616","642","602","497","4895","1954","4949","13758","11560","10132","8960","6636","3903","1771","63621"
