sa3_code16,i_4000more_1aw_othnw,i_4000more_bnw,i_4000more_lfsta_ns,i_4000more_tot,part_inc_stated_be_wft,part_inc_stated_be_wpt,part_inc_stated_be_baw,part_inc_stated_1eft_othpt,part_inc_stated_1eft_othaw,part_inc_stated_1eft_othnw,part_inc_stated_1ept_othaw,part_inc_stated_1ept_othnw,part_inc_stated_1aw_othnw,part_inc_stated_bnw,part_inc_stated_lfsta_ns,part_inc_stated_tot,all_inc_ns_be_wft,all_inc_ns_be_wpt,all_inc_ns_be_baw,all_inc_ns_1eft_othpt,all_inc_ns_1eft_othaw,all_inc_ns_1eft_othnw,all_inc_ns_1ept_othaw,all_inc_ns_1ept_othnw,all_inc_ns_1aw_othnw,all_inc_ns_bnw,all_inc_ns_lfsta_ns,all_inc_ns_tot,tot_be_wft,tot_be_wpt,tot_be_baw,tot_1eft_othpt,tot_1eft_othaw,tot_1eft_othnw,tot_1ept_othaw,tot_1ept_othnw,tot_1aw_othnw,tot_bnw,tot_lfsta_ns,tot_tot,sa3_name16
50503,10,37,0,726,46,10,0,32,3,30,3,22,4,91,1105,1347,28,6,11,12,4,6,0,5,3,107,91,274,4043,624,142,2206,289,1731,108,939,173,4346,1263,15855,Wanneroo
50601,0,21,0,306,16,5,0,15,3,26,3,8,3,38,493,618,13,3,6,5,0,8,0,0,5,51,41,131,1733,263,50,1002,133,917,56,485,110,2053,568,7370,Armadale
50602,0,20,0,612,19,0,0,7,5,10,0,15,3,32,620,710,7,0,5,3,5,3,0,0,0,33,28,83,2218,392,55,1064,140,906,64,476,72,1485,673,7538,Belmont - Victoria Park
50603,3,27,0,437,16,0,0,12,3,14,0,11,4,28,468,560,3,0,5,3,3,8,0,7,3,51,33,115,1521,404,52,1090,109,966,78,708,90,2664,528,8221,Canning
50604,3,6,0,305,16,5,0,17,0,18,5,10,8,64,572,720,7,5,6,5,6,3,0,3,0,74,58,179,2019,432,60,1377,139,1297,70,712,125,3066,694,9982,Gosnells
50605,3,34,0,343,18,5,7,7,3,11,3,9,0,40,434,527,4,0,3,10,0,3,0,3,0,38,33,97,1194,214,50,793,81,702,41,457,66,2075,492,6166,Kalamunda
50606,3,6,0,142,7,3,0,3,0,3,0,3,0,13,193,239,5,0,0,4,0,0,0,0,0,17,12,43,710,85,12,442,44,306,23,178,21,625,222,2658,Serpentine - Jarrahdale
50607,10,46,0,705,21,0,0,3,3,4,3,8,5,14,368,429,7,0,0,0,0,4,0,0,0,16,16,45,1183,256,26,607,65,527,30,339,57,1145,399,4625,South Perth
50701,4,25,3,607,29,0,0,27,7,21,0,7,10,62,725,883,16,3,5,8,0,3,0,4,3,64,62,160,2513,360,75,1419,154,1092,71,579,108,2508,831,9711,Cockburn
50702,3,37,0,573,13,0,0,8,5,16,0,13,3,26,336,413,3,0,0,0,0,4,0,0,0,13,11,36,908,197,21,572,61,398,24,319,49,1063,362,3978,Fremantle
50703,0,5,0,109,10,0,4,0,5,12,0,3,0,25,249,305,3,0,0,0,0,0,0,3,0,14,18,35,886,107,32,466,76,424,29,204,33,825,280,3357,Kwinana
50704,12,124,3,1239,12,3,0,18,0,17,0,12,7,68,614,757,8,3,0,8,3,4,0,3,3,67,40,146,1885,482,37,1216,114,1033,70,901,120,3822,699,10371,Melville
50705,9,33,3,520,25,4,6,17,8,19,0,16,3,94,1039,1235,9,0,7,11,4,6,0,0,6,104,57,211,2369,356,85,1488,197,1357,89,677,140,3856,1162,11768,Rockingham
50901,3,26,0,278,13,15,3,17,3,13,0,8,4,58,416,546,16,4,4,4,3,3,0,4,3,60,45,147,1277,459,85,983,99,582,76,569,93,2382,529,7123,Albany
50902,3,23,3,327,14,9,0,15,3,30,3,11,8,53,499,644,19,3,10,4,3,4,0,0,0,70,41,162,1336,343,96,1019,101,717,66,510,106,2264,599,7160,Wheat Belt - North
50903,0,9,0,148,8,0,6,4,0,7,0,0,3,16,160,198,17,5,3,9,6,0,0,0,3,23,17,71,591,130,60,410,44,235,20,137,44,642,189,2498,Wheat Belt - South
51001,0,6,0,217,7,0,0,4,3,9,0,3,0,8,228,271,5,0,7,0,0,3,0,0,3,18,15,58,930,107,41,330,58,251,26,87,34,422,275,2553,Kimberley
51002,0,0,0,367,12,0,0,3,0,9,0,3,0,3,135,168,12,0,3,0,0,0,0,0,0,4,17,37,705,26,34,230,47,218,15,48,23,100,154,1600,East Pilbara
51003,3,0,0,523,3,0,0,0,5,11,3,0,0,3,162,187,6,0,3,0,0,0,0,0,3,3,12,34,913,41,48,317,53,300,28,35,44,82,188,2045,West Pilbara
51101,0,10,0,98,3,3,0,7,3,9,0,0,0,12,127,167,0,0,0,0,0,0,0,3,0,8,10,28,360,85,27,269,36,153,19,102,24,461,151,1678,Esperance
51102,0,0,0,55,0,0,0,0,0,8,0,0,0,4,74,92,12,3,0,0,0,0,0,0,0,6,12,37,238,38,16,136,24,93,9,43,10,221,94,937,Gascoyne
51103,0,0,0,309,8,3,3,3,0,10,3,3,0,4,270,312,11,0,0,0,4,3,3,4,3,18,37,94,1058,70,40,494,56,430,27,145,43,450,325,3136,Goldfields
51104,3,35,0,306,11,5,4,12,3,13,3,9,5,54,516,629,12,3,0,11,0,7,0,3,3,59,58,151,1143,226,66,803,88,581,52,400,83,1866,615,5924,Mid West
60101,0,0,0,23,3,3,0,0,0,4,0,3,0,15,60,89,3,0,0,3,0,0,0,0,0,14,16,39,310,54,20,217,24,163,11,126,10,511,86,1531,Brighton
60102,4,19,0,194,14,0,0,5,0,6,0,10,3,45,265,349,0,0,3,7,0,0,0,0,3,46,28,91,1073,254,31,779,74,441,51,467,66,2328,319,5885,Hobart - North East
60103,0,5,0,67,15,0,0,3,0,14,0,7,4,47,223,307,3,0,3,4,0,3,0,0,4,47,39,106,927,197,28,704,80,487,42,376,47,1857,305,5054,Hobart - North West
60104,0,11,3,120,5,4,0,3,3,3,0,4,0,15,171,211,0,3,0,3,0,0,0,0,0,18,26,53,650,184,20,463,37,310,26,316,41,1298,217,3578,Hobart - South and West
60105,3,58,3,487,12,0,0,8,0,9,0,5,6,29,353,421,4,0,0,0,0,0,0,0,0,15,22,48,1104,352,32,758,81,499,40,510,63,1568,404,5408,Hobart Inner
60106,0,4,0,32,4,0,0,3,0,6,0,4,0,14,100,129,0,0,0,0,0,0,0,0,0,14,10,35,326,93,15,277,28,172,17,137,27,684,128,1898,Sorell - Dodges Ferry
60201,4,31,4,295,8,4,0,18,3,17,3,12,4,52,396,510,5,0,3,3,0,0,0,0,9,73,44,142,1457,407,67,1201,102,678,66,642,97,2907,498,8127,Launceston
60202,3,10,0,48,3,0,3,0,0,9,0,9,3,30,134,200,3,0,0,0,0,3,0,3,0,35,22,72,410,165,31,386,34,241,31,284,48,1234,199,3054,Meander Valley - West Tamar
60203,0,16,0,106,9,11,3,21,0,14,0,5,0,55,251,369,11,0,3,8,0,0,0,3,0,73,31,124,658,240,53,615,58,417,44,418,86,2029,346,4958,North East
60301,0,3,0,23,3,0,3,3,0,7,0,0,0,13,84,114,0,0,3,0,0,0,0,0,0,16,10,32,200,53,17,191,20,140,7,101,27,500,118,1385,Central Highlands (Tas.)
60302,0,6,0,58,0,0,0,10,0,4,0,0,0,24,137,185,0,0,0,3,0,3,0,0,4,22,17,52,322,159,14,309,26,226,24,236,42,1082,180,2621,Huon - Bruny Island
60303,3,7,0,29,0,0,3,0,0,0,0,0,0,13,53,76,0,0,0,0,0,0,0,0,0,13,17,32,108,78,15,96,8,59,11,103,24,520,86,1099,South East Coast
40302,3,15,0,235,17,0,3,14,3,14,3,7,0,71,476,611,5,4,0,4,0,4,0,0,0,47,42,104,1933,404,58,1287,125,865,71,667,84,3357,566,9416,Marion
60401,0,15,3,107,3,3,0,4,0,12,0,6,0,54,270,364,5,3,3,4,0,3,0,3,0,59,42,130,723,236,44,800,71,514,43,434,66,2458,360,5746,Burnie - Ulverstone
60402,3,12,0,110,3,3,0,12,3,12,0,13,0,44,266,354,0,3,3,5,0,0,0,3,4,66,43,124,704,230,51,692,62,462,34,467,82,2303,356,5436,Devonport
60403,0,3,0,45,0,0,0,9,0,8,0,13,3,13,81,130,4,3,0,3,0,3,0,0,0,20,17,45,341,117,21,339,34,213,19,163,23,676,119,2067,West Coast
70101,3,9,3,569,17,0,0,6,0,0,0,0,3,4,267,306,4,0,0,0,0,3,3,0,4,4,19,40,1340,108,31,412,73,329,26,70,27,273,294,2978,Darwin City
70102,3,13,0,487,23,0,0,10,5,14,3,3,8,17,344,422,3,0,4,0,0,0,0,3,0,19,23,59,1690,181,48,604,97,507,39,204,64,763,385,4578,Darwin Suburbs
70103,0,0,0,233,0,4,0,0,0,9,0,0,0,7,142,177,3,0,4,0,0,6,0,0,0,13,19,42,690,64,42,269,63,244,23,79,25,322,175,1986,Litchfield
70205,0,0,0,65,8,5,0,4,0,9,0,3,3,10,83,110,5,3,5,0,0,3,0,3,0,20,14,47,385,46,28,99,19,98,9,62,17,310,113,1187,Katherine
80101,3,67,0,865,30,3,0,19,4,13,0,11,0,43,510,633,3,0,0,3,0,4,0,0,0,36,27,75,2710,342,59,1061,166,981,41,656,93,2948,580,9636,Belconnen
80103,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,4,20,4,0,18,3,15,0,5,3,20,9,96,Canberra East
40301,3,38,0,347,8,0,0,7,0,4,0,4,0,28,239,290,0,0,0,3,0,0,0,0,0,15,12,37,706,188,24,518,49,397,22,313,32,1528,278,4054,Holdfast Bay
70104,0,3,0,319,14,0,0,6,0,5,0,5,0,8,236,270,3,0,0,0,0,0,0,0,0,5,17,34,1260,65,35,373,97,327,19,73,22,220,263,2754,Palmerston
70202,0,0,0,19,5,0,0,0,0,0,0,0,0,4,17,28,0,0,0,0,0,0,0,0,0,9,5,9,110,9,7,26,5,32,7,10,3,98,29,344,Barkly
70203,0,3,0,45,0,0,0,0,0,4,0,0,0,14,53,72,4,0,0,0,0,3,0,0,0,15,22,46,205,30,16,82,13,122,8,67,20,356,86,992,Daly - Tiwi - West Arnhem
70201,6,3,0,210,17,0,3,4,3,3,3,3,0,15,240,289,6,3,6,3,0,9,0,0,0,17,24,66,1022,88,35,328,58,245,21,118,26,471,272,2686,Alice Springs
70204,0,0,0,63,0,0,0,0,0,0,0,0,0,3,30,43,0,0,0,3,0,11,0,4,0,39,43,102,188,11,9,57,20,63,8,26,9,163,76,626,East Arnhem
80104,4,18,0,602,17,0,0,7,3,9,0,3,0,13,337,394,5,0,0,0,0,4,0,0,0,4,14,36,2298,179,45,825,115,635,26,260,58,1044,371,5867,Gungahlin
80105,8,51,3,851,17,0,0,9,0,3,0,4,0,24,383,435,3,0,3,0,0,3,0,0,0,11,24,44,1738,223,44,658,79,509,32,293,35,1108,415,5135,North Canberra
80106,8,86,3,833,14,3,0,9,0,4,0,0,0,9,233,269,0,0,0,0,4,0,0,0,0,7,6,23,1077,94,18,344,40,328,11,204,31,700,252,3100,South Canberra
80107,7,36,0,726,30,3,0,11,6,5,3,3,3,31,397,494,9,0,3,3,0,0,0,4,3,36,22,83,2232,216,52,928,148,909,58,546,118,2385,453,8046,Tuggeranong
80108,3,27,0,302,3,0,0,3,0,3,0,0,0,16,127,158,0,0,0,0,0,0,0,0,0,11,7,19,528,73,9,211,39,203,22,162,17,979,148,2398,Weston Creek
80109,3,65,3,525,3,4,0,0,3,4,0,0,0,18,195,237,0,0,0,0,0,0,0,0,0,19,5,29,825,135,22,389,51,344,24,239,42,1310,223,3608,Woden Valley
80110,0,0,0,60,4,0,0,4,0,3,0,0,0,0,20,32,0,0,0,0,0,0,0,0,0,0,0,3,250,18,14,73,12,38,0,15,4,45,20,483,Molonglo
80111,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,11,3,9,0,0,0,6,3,53,Urriarra - Namadgi
90101,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,25,3,3,27,0,19,0,5,3,9,5,107,Christmas Island
90102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,3,9,3,13,0,0,7,23,3,68,Cocos (Keeling) Islands
90103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,4,0,7,Jervis Bay
90104,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18,17,0,0,0,0,0,0,0,0,0,3,3,8,62,20,4,48,3,19,0,23,3,51,23,263,Norfolk Island
