sa3_code16,p15_19_managers,p15_19_professionals,p15_19_technictrades_wrs,p15_19_communpersnlsvc_w,p15_19_clericaladminis_w,p15_19_sales_w,p15_19_mach_oper_drivers,p15_19_labourers,p15_19_occu_id_ns,p15_19_tot,p20_24_managers,p20_24_professionals,p20_24_technictrades_w,p20_24_communpersnlsvc_w,p20_24_clericaladminis_w,p20_24_sales_w,p20_24_mach_oper_drivers,p20_24_labourers,p20_24_occu_id_ns,p20_24_tot,p25_34_managers,p25_34_professionals,p25_34_technictrades_w,p25_34_communpersnlsvc_w,p25_34_clericaladminis_w,p25_34_sales_w,p25_34_mach_oper_drivers,p25_34_labourers,p25_34_occu_id_ns,p25_34_tot,p35_44_managers,p35_44_professionals,p35_44_technictrades_w,p35_44_communpersnlsvc_w,p35_44_clericaladminis_w,p35_44_sales_w,p35_44_mach_oper_drivers,p35_44_labourers,p35_44_occu_id_ns,p35_44_tot,p45_54_managers,p45_54_professionals,p45_54_technictrades_w,p45_54_communpersnlsvc_w,p45_54_clericaladminis_w,p45_54_sales_w,p45_54_mach_oper_drivers,p45_54_labourers,p45_54_occu_id_ns,p45_54_tot,p55_64_managers,p55_64_professionals,p55_64_technictrades_w,p55_64_communpersnlsvc_w,p55_64_clericaladminis_w,p55_64_sales_w,p55_64_mach_oper_drivers,p55_64_labourers,p55_64_occu_id_ns,p55_64_tot,p65_74_managers,p65_74_professionals,p65_74_technictrades_w,p65_74_communpersnlsvc_w,p65_74_clericaladminis_w,p65_74_sales_w,p65_74_mach_oper_drivers,p65_74_labourers,p65_74_occu_id_ns,p65_74_tot,p75_84_managers,p75_84_professionals,p75_84_technictrades_w,p75_84_communpersnlsvc_w,p75_84_clericaladminis_w,p75_84_sales_w,p75_84_mach_oper_drivers,p75_84_labourers,p75_84_occu_id_ns,p75_84_tot,p85_ov_managers,p85_ov_professionals,p85_ov_technictrades_w,p85_ov_communpersnlsvc_w,p85_ov_clericaladminis_w,p85_ov_sales_w,p85_ov_mach_oper_drivers,p85_ov_labourers,p85_ov_occu_id_ns,p85_ov_tot,p_tot_managers,p_tot_professionals,p_tot_technictrades_w,p_tot_communpersnlsvc_w,p_tot_clericaladminis_w,p_tot_sales_w,p_tot_mach_oper_drivers,p_tot_labourers,p_tot_occu_id_ns,p_tot_tot,sa3_name16
30201,11,32,94,214,78,503,17,214,14,1178,103,289,335,401,301,368,81,173,29,2086,483,1362,678,554,666,320,178,226,87,4551,740,1572,509,378,750,260,159,213,86,4665,710,1267,455,372,906,274,179,283,59,4520,435,726,325,235,631,209,158,214,38,2973,113,172,51,53,160,77,37,56,11,740,12,21,4,4,14,10,0,6,7,75,3,4,0,0,0,0,0,0,0,7,2613,5452,2448,2212,3503,2021,827,1381,341,20797,Bald Hills - Everton Park
30202,21,43,160,295,121,633,42,291,14,1612,175,558,542,670,505,660,119,344,43,3618,1048,2894,1331,940,1329,624,365,537,145,9204,1400,2809,923,637,1231,431,254,401,131,8206,1152,1904,765,628,1297,422,289,444,109,7004,573,1044,445,382,888,274,259,365,68,4294,95,206,103,66,191,85,72,83,18,928,22,24,6,6,12,18,10,11,16,126,3,0,0,0,0,0,0,3,3,12,4492,9486,4284,3626,5575,3142,1398,2476,536,35020,Chermside
30203,18,24,74,135,61,356,27,177,14,877,120,327,298,339,314,342,105,269,30,2154,648,1890,849,579,936,394,313,405,103,6125,688,1432,562,417,822,265,281,303,65,4823,513,821,432,349,723,206,277,348,59,3739,319,525,296,205,527,176,215,295,33,2585,54,108,59,53,92,35,54,70,7,524,7,7,3,0,7,0,3,6,6,42,0,4,0,0,0,0,0,0,0,7,2358,5143,2562,2080,3483,1773,1271,1880,317,20875,Nundah
30204,18,46,162,257,86,552,38,306,27,1506,113,307,430,425,336,444,143,313,28,2533,589,1541,1019,702,1035,451,431,559,99,6418,861,1849,837,665,1143,356,426,458,114,6706,821,1282,724,625,1170,383,383,642,87,6121,385,696,485,424,777,267,304,452,53,3847,75,120,65,66,140,55,81,100,12,723,14,15,5,3,6,5,3,6,7,66,0,0,3,0,0,0,0,0,3,12,2872,5856,3728,3173,4697,2517,1811,2840,429,27924,Sandgate
30301,23,50,99,313,108,539,25,250,10,1410,170,539,329,446,445,520,76,203,39,2768,762,2065,793,513,867,416,185,351,91,6049,1147,2275,597,357,906,295,158,272,94,6097,1080,1746,475,388,971,366,188,256,80,5559,544,1011,333,265,732,276,167,237,34,3605,104,219,63,45,139,62,51,70,8,766,6,20,8,3,10,3,5,11,8,70,3,3,0,0,0,0,0,0,4,10,3842,7933,2705,2330,4181,2482,853,1636,380,26344,Carindale
30302,26,78,113,375,149,490,28,280,20,1560,230,1157,551,958,671,786,145,493,70,5055,1163,4818,1357,1185,1469,761,325,753,143,11973,1422,3556,784,549,1119,372,244,383,98,8520,1180,2549,573,465,1031,334,202,326,100,6765,605,1400,335,271,677,233,164,261,34,3983,116,300,62,51,151,63,44,81,19,891,13,34,10,3,14,9,6,10,3,99,0,3,0,0,3,3,0,0,0,14,4764,13881,3785,3854,5285,3050,1153,2584,505,38859,Holland Park - Yeronga
30303,16,58,166,334,131,684,45,302,20,1751,184,590,445,589,468,649,136,439,70,3566,906,2881,1037,797,1124,719,344,647,173,8628,1099,2716,873,607,1126,418,297,460,137,7739,1061,1835,726,566,1202,422,304,495,95,6698,532,1087,430,329,715,273,237,382,59,4036,154,259,66,48,176,78,67,97,29,981,20,25,20,4,22,14,7,7,10,116,0,0,0,0,0,0,0,0,8,11,3971,9450,3752,3273,4967,3259,1433,2824,594,33529,Mt Gravatt
30304,15,39,79,172,52,310,28,197,8,901,94,324,219,363,269,358,90,258,50,2018,506,1741,627,445,548,367,228,441,96,4993,686,1784,506,337,648,183,168,239,67,4603,545,1206,423,314,589,181,172,265,75,3766,268,626,226,173,354,136,160,174,22,2135,57,117,44,36,78,35,30,41,6,452,7,13,3,3,6,5,3,5,0,53,0,0,0,0,0,0,0,0,0,7,2179,5852,2120,1849,2536,1573,882,1608,327,18930,Nathan
30305,33,39,146,194,93,558,52,279,30,1423,118,382,393,360,323,452,198,306,61,2602,743,2031,960,727,1157,667,482,615,156,7532,886,1766,862,630,1138,464,451,491,123,6797,778,1119,748,512,976,388,479,536,101,5635,418,634,434,328,634,251,359,357,60,3471,78,109,68,53,102,64,59,91,15,643,12,8,9,0,4,0,3,9,6,46,0,0,0,0,0,0,0,0,0,3,3060,6094,3615,2806,4430,2837,2082,2677,556,28156,Rocklea - Acacia Ridge
30905,18,33,128,193,59,460,32,259,17,1194,68,127,231,208,129,248,54,137,17,1222,291,589,477,308,311,200,107,179,50,2520,601,1094,623,428,546,273,134,241,63,4011,606,870,635,455,649,325,187,316,56,4103,383,493,357,262,420,204,155,229,39,2540,96,138,85,40,98,80,55,67,23,689,7,22,5,4,13,10,3,3,6,64,0,0,0,0,0,0,0,0,0,3,2081,3361,2532,1901,2231,1802,722,1434,272,16342,Mudgeeraba - Tallebudgera
30906,37,48,217,326,104,757,71,416,32,2004,161,299,532,466,323,544,125,354,44,2841,694,1172,1275,762,862,620,334,623,113,6456,964,1482,1289,805,1057,608,438,690,137,7462,981,1184,1122,816,1156,631,530,716,132,7260,558,746,687,537,823,454,377,530,66,4783,154,200,141,99,154,161,121,121,20,1169,12,21,4,6,12,11,3,17,8,98,3,0,0,0,0,0,0,0,4,15,3577,5138,5264,3807,4493,3774,1994,3468,570,32094,Nerang
30907,56,53,460,609,220,1345,125,734,70,3673,269,518,1045,850,609,858,307,705,106,5264,1426,2195,2467,1408,1826,1145,890,1208,179,12748,2185,2687,2281,1469,2206,1120,894,1170,256,14270,2053,1960,1811,1209,2033,1109,922,1003,224,12323,1080,1059,986,583,1225,702,607,716,111,7068,313,291,193,96,272,199,143,190,39,1730,29,27,12,10,17,18,13,13,8,151,4,6,0,0,0,3,0,0,3,14,7416,8794,9262,6238,8409,6497,3900,5742,993,57249,Ormeau - Oxenford
31503,12,13,96,67,29,114,3,124,13,478,31,123,122,90,57,62,36,213,9,753,259,297,245,163,186,80,114,296,27,1667,358,212,168,172,198,85,118,238,29,1568,580,192,188,174,225,88,167,294,34,1936,621,184,157,146,179,84,163,248,23,1806,225,33,47,25,43,17,49,82,28,550,70,3,7,4,4,5,0,11,8,109,13,0,0,0,0,0,0,0,3,18,2159,1048,1028,845,928,543,652,1507,171,8881,Outback - South
31601,26,46,181,392,88,769,51,386,25,1967,119,231,417,457,258,487,80,257,28,2337,462,979,853,546,519,418,182,334,59,4356,836,1481,830,563,744,395,200,318,62,5422,873,1575,724,611,996,496,226,401,74,5974,483,910,456,354,637,375,192,290,46,3742,121,209,69,57,124,98,57,74,20,825,17,7,5,0,4,3,8,5,18,66,3,0,0,0,0,0,0,4,3,9,2935,5445,3539,2991,3361,3037,997,2066,328,24698,Buderim
31602,29,35,292,476,117,821,63,488,34,2351,135,238,611,489,288,504,103,368,38,2773,546,1284,1408,769,739,538,269,586,84,6226,1015,1734,1305,897,1085,612,367,620,131,7760,1161,1626,1156,924,1270,779,463,701,106,8195,712,1024,738,621,880,559,345,583,67,5532,205,238,103,99,174,172,94,131,34,1254,19,34,3,4,7,14,6,16,12,120,0,0,4,0,0,0,0,0,11,19,3830,6213,5619,4272,4568,3994,1710,3501,515,34231,Caloundra
31603,25,29,195,302,74,490,17,271,16,1423,155,295,495,501,229,371,79,279,39,2444,553,1291,1153,772,544,505,204,508,75,5600,696,1233,895,586,645,398,217,466,113,5259,812,1220,855,658,941,557,284,502,71,5896,605,841,549,458,699,512,246,458,62,4430,167,213,82,71,143,135,76,102,24,1015,20,21,3,5,11,7,10,12,3,94,3,3,0,0,0,0,0,0,0,8,3041,5141,4225,3366,3286,2974,1136,2607,403,26174,Maroochy
31605,11,16,132,269,44,388,22,234,15,1132,42,69,230,238,88,158,31,155,22,1023,295,494,532,396,247,213,79,218,30,2492,630,943,628,450,467,377,114,299,70,3978,695,1000,607,524,578,445,145,376,56,4429,520,712,377,306,422,383,138,312,44,3210,191,220,62,51,130,133,53,76,16,934,25,27,8,4,7,14,7,10,3,102,0,0,0,0,0,0,0,0,0,6,2410,3475,2579,2231,1983,2115,578,1687,253,17306,Noosa
31606,14,14,196,223,76,457,42,314,31,1362,62,110,341,234,135,237,67,255,30,1480,288,516,675,335,347,216,224,368,37,2995,558,901,858,452,600,335,286,435,78,4505,823,1114,888,609,762,395,405,567,76,5637,657,868,607,416,530,313,317,503,70,4282,257,223,124,70,138,112,56,99,23,1100,58,25,8,6,7,3,4,8,11,136,5,4,0,0,0,0,0,3,3,18,2728,3778,3696,2348,2602,2067,1409,2544,352,21515,Sunshine Coast Hinterland
31607,18,15,141,187,52,369,22,270,20,1093,65,106,279,249,135,221,79,234,17,1399,284,598,754,392,374,297,205,366,56,3319,519,846,780,428,528,289,235,385,66,4081,534,917,717,508,641,325,294,496,78,4523,416,574,416,365,498,238,244,434,44,3227,113,130,89,54,114,64,54,98,9,727,17,9,6,0,3,4,7,11,6,66,5,0,0,0,0,0,0,0,0,12,1977,3195,3187,2199,2353,1813,1134,2286,310,18450,Nambour
31608,7,11,82,105,19,187,10,138,10,561,24,37,123,94,43,88,17,85,6,517,86,157,230,104,125,80,64,116,12,978,268,449,384,215,222,114,124,196,33,2007,375,530,403,298,329,250,148,288,36,2655,264,417,270,231,276,160,139,244,30,2028,98,117,43,22,70,46,28,44,11,474,14,10,4,0,5,3,0,5,5,49,4,0,0,0,0,0,0,0,0,5,1135,1718,1539,1072,1094,936,537,1116,133,9278,Noosa Hinterland
31801,16,34,219,152,43,391,36,242,32,1165,77,141,364,182,108,129,96,243,17,1357,267,480,542,286,272,171,302,412,30,2768,490,483,480,357,419,240,438,421,38,3365,739,501,479,457,529,205,544,591,56,4105,661,378,397,356,350,172,463,576,53,3413,339,90,97,77,106,54,97,142,23,1013,131,8,3,6,18,7,9,18,17,220,18,3,0,0,4,0,3,0,3,26,2748,2120,2591,1870,1847,1376,1986,2640,267,17441,Charters Towers - Ayr - Ingham
31802,65,99,611,1199,291,2112,176,1080,69,5693,419,1110,1821,2663,1014,1485,566,1014,141,10227,1621,4573,3733,3030,2382,1362,1373,1433,274,19783,2207,4114,2818,2154,2693,1146,1429,1432,301,18294,2331,3565,2317,2195,2941,1194,1511,1617,235,17913,1403,2318,1498,1258,1948,844,1186,1341,160,11960,283,458,273,209,361,186,240,313,40,2364,32,31,29,14,20,18,20,34,20,223,3,3,0,0,8,0,0,4,4,32,8363,16272,13100,12716,11663,8347,6503,8262,1247,86478,Townsville
31901,34,19,234,338,130,921,72,508,28,2291,189,213,516,412,244,420,158,569,38,2757,580,992,1012,651,614,492,433,982,85,5842,812,1263,951,764,778,484,554,761,101,6466,988,1317,947,897,1093,562,699,993,100,7593,769,981,805,655,775,450,595,847,79,5967,284,178,140,94,193,83,131,169,31,1290,73,22,10,4,22,12,12,12,23,185,8,0,0,0,4,3,0,0,5,26,3734,4980,4608,3821,3846,3425,2656,4852,489,32420,Bundaberg
31902,24,9,169,130,48,371,26,330,25,1126,67,113,240,146,105,169,82,373,23,1317,309,431,418,285,266,177,262,609,46,2795,537,449,431,433,359,197,351,509,70,3339,814,465,481,525,451,269,458,680,61,4206,719,438,374,384,383,190,377,523,45,3427,506,111,82,48,90,62,94,144,48,1180,166,10,10,6,13,5,10,20,19,264,21,0,0,0,0,0,0,0,0,24,3158,2029,2203,1953,1713,1436,1666,3186,337,17684,Burnett
31903,20,15,160,153,59,382,34,280,40,1141,51,83,282,176,106,195,85,284,16,1283,257,340,580,314,295,266,249,427,41,2767,394,506,611,404,436,279,308,470,40,3443,582,618,592,546,522,362,459,616,66,4358,583,506,456,362,434,230,348,497,63,3471,276,107,73,57,94,59,83,91,21,868,64,20,7,7,6,3,3,8,19,139,14,3,5,0,0,0,0,0,0,23,2233,2190,2763,2009,1957,1778,1577,2675,302,17472,Gympie - Cooloola
31904,18,10,128,211,64,524,36,255,19,1274,55,167,254,275,94,245,62,207,16,1384,262,682,574,492,304,293,154,328,42,3126,419,852,596,612,467,339,219,385,60,3958,490,862,586,691,627,407,303,522,57,4546,401,609,444,491,453,293,261,396,46,3391,95,141,74,55,74,84,48,91,20,679,17,14,5,3,9,5,5,4,14,69,0,3,0,0,0,3,0,0,0,10,1754,3346,2658,2832,2085,2197,1097,2194,272,18442,Hervey Bay
30503,37,85,115,520,208,687,51,307,28,2036,333,1301,634,1170,975,1004,169,449,89,6123,1721,5795,1499,1299,1893,1070,339,854,234,14715,1953,4072,792,617,1361,526,216,350,147,10030,1945,3380,588,463,1282,486,196,307,135,8785,1008,1767,329,326,829,308,156,255,74,5063,266,424,86,62,235,144,56,82,31,1383,48,59,4,3,15,12,3,15,7,172,3,3,0,0,3,3,3,0,5,19,7318,16898,4052,4464,6796,4242,1197,2610,752,48340,Brisbane Inner - North
30504,18,97,93,413,154,487,34,216,18,1528,201,1072,369,873,641,693,78,288,38,4252,983,3693,785,735,963,503,121,309,108,8196,1361,3154,376,312,796,278,78,137,74,6566,1301,2675,344,325,751,301,71,106,65,5932,678,1520,198,159,480,200,65,87,34,3420,160,426,43,43,130,54,30,20,14,921,11,44,3,0,10,16,0,5,0,95,3,0,0,3,0,3,0,0,0,5,4716,12673,2208,2856,3924,2525,487,1168,347,30911,Brisbane Inner - West
30601,29,36,138,301,64,641,27,266,23,1516,84,218,342,372,226,291,63,198,18,1808,446,1236,924,705,563,344,199,278,74,4765,822,1612,934,852,839,472,248,393,96,6273,992,1597,853,783,953,539,333,454,105,6603,667,1005,504,431,668,361,231,396,71,4337,140,198,93,70,154,116,74,95,21,958,19,21,0,6,5,5,6,12,3,75,3,3,0,0,0,0,0,0,3,6,3194,5935,3788,3520,3475,2763,1178,2092,408,26359,Cairns - North
30602,35,48,313,417,144,1012,50,438,41,2495,176,473,838,742,371,618,160,499,72,3954,893,2008,1831,1553,1154,850,515,894,158,9854,1098,2022,1552,1445,1484,772,597,960,175,10105,1184,1762,1266,1239,1439,838,693,1053,172,9647,835,1166,835,741,1047,603,559,753,89,6636,194,301,180,136,234,182,170,197,53,1648,49,23,14,3,25,23,9,25,21,185,16,8,3,0,0,4,0,3,7,37,4474,7816,6833,6270,5891,4902,2754,4822,789,44558,Cairns - South
30306,21,26,80,156,61,351,26,139,13,870,97,359,278,374,236,446,139,414,52,2401,590,1617,845,691,767,551,416,819,137,6420,588,1367,603,431,689,373,315,445,87,4895,519,861,518,426,589,235,239,418,54,3856,327,559,369,230,471,215,204,290,36,2704,83,154,64,53,113,66,42,63,17,656,8,19,3,3,5,6,6,13,4,69,0,0,0,0,0,0,0,3,0,6,2237,4965,2767,2369,2936,2234,1386,2602,396,21887,Sunnybank
30401,16,35,70,214,53,342,22,161,12,915,62,262,162,223,186,273,43,113,12,1335,349,1017,418,260,468,220,92,120,45,2988,665,1405,408,305,604,214,132,151,73,3957,705,1222,366,322,694,220,137,179,42,3886,465,859,279,218,486,179,123,153,32,2802,112,210,63,46,114,88,44,54,9,733,3,14,7,0,11,0,0,8,4,44,0,3,0,0,0,0,0,0,0,0,2376,5023,1768,1593,2617,1540,591,931,229,16668,Centenary
30402,23,72,87,355,107,501,28,239,15,1413,87,381,206,376,255,392,52,158,22,1940,336,1140,334,245,366,195,56,114,41,2829,1030,2181,425,287,631,198,65,116,80,5018,1250,2434,423,374,809,281,99,156,85,5917,738,1492,240,196,555,189,64,107,48,3628,229,479,62,55,202,109,25,43,18,1222,24,43,6,3,25,17,5,5,10,149,6,3,0,0,0,0,0,0,3,13,3724,8225,1791,1903,2949,1881,392,945,318,22129,Kenmore - Brookfield - Moggill
30403,16,144,65,455,178,490,30,251,13,1640,159,967,295,837,578,693,70,317,43,3947,600,2586,495,509,665,391,97,293,89,5737,766,2342,324,289,516,187,66,179,68,4737,817,1840,252,242,530,185,79,126,60,4143,509,1300,166,156,400,182,54,85,43,2882,143,437,43,39,125,57,17,22,15,900,24,63,3,3,16,5,0,0,14,128,0,9,0,3,0,0,0,0,0,14,3032,9700,1644,2533,3004,2191,408,1275,344,24124,Sherwood - Indooroopilly
30404,24,42,114,372,112,496,50,273,15,1500,129,329,358,724,342,362,100,186,31,2563,532,1718,709,687,717,270,151,207,78,5078,1109,2359,602,547,907,286,142,207,80,6244,993,1836,489,535,941,274,153,227,75,5520,490,1048,266,279,626,156,135,198,33,3235,80,256,58,51,147,53,44,70,9,761,7,18,7,6,8,4,3,10,7,62,3,0,0,0,3,0,0,0,3,8,3373,7613,2609,3201,3801,1909,772,1365,333,24977,The Gap - Enoggera
30501,18,52,63,326,104,301,14,159,14,1050,263,1091,486,1143,641,730,98,604,70,5129,1614,5830,1334,1494,1625,881,242,1309,219,14551,1305,3023,537,464,870,358,119,333,123,7137,1170,2010,346,305,695,293,106,204,83,5207,775,1299,204,163,537,241,87,185,58,3536,233,342,47,40,153,111,25,53,19,1041,27,54,8,5,17,12,3,10,14,150,6,5,0,0,0,3,0,0,0,22,5418,13708,3033,3940,4648,2933,705,2856,595,37830,Brisbane Inner
30502,10,29,58,252,107,317,26,144,21,962,118,496,272,459,414,371,70,203,40,2453,851,2546,844,543,909,466,152,382,116,6808,1279,2148,455,318,692,296,114,150,71,5526,1077,1628,307,263,695,262,95,127,58,4509,473,784,156,151,404,148,89,121,40,2363,97,148,32,29,90,37,30,38,4,508,11,19,0,0,5,4,0,3,7,57,3,4,0,0,0,0,0,0,3,8,3926,7804,2126,2000,3322,1893,578,1176,360,23188,Brisbane Inner - East
30603,22,12,141,86,36,251,24,203,20,791,80,95,212,125,94,84,78,316,25,1111,269,300,395,232,213,142,192,587,52,2386,385,309,361,286,283,163,227,464,33,2524,561,402,399,356,396,183,349,560,56,3268,482,349,338,284,331,191,341,527,41,2887,232,80,64,48,70,63,79,104,32,773,83,16,11,5,8,7,8,8,10,155,12,0,0,0,3,0,0,0,0,19,2123,1563,1925,1426,1434,1095,1305,2776,268,13917,Innisfail - Cassowary Coast
30604,8,3,39,47,8,68,3,63,3,242,12,28,86,96,21,26,7,55,5,344,139,142,216,215,91,74,29,147,21,1072,175,150,204,183,127,100,51,129,18,1136,192,172,191,155,154,129,74,182,29,1280,194,122,118,115,113,102,77,177,14,1038,84,38,23,20,39,33,30,40,4,307,18,10,0,0,7,3,4,4,3,55,7,3,0,0,0,0,0,0,0,5,832,669,887,827,554,533,271,802,106,5489,Port Douglas - Daintree
30605,17,21,152,152,42,356,17,240,14,1013,74,74,210,143,81,135,43,282,12,1051,274,394,435,286,253,153,155,408,33,2401,438,527,445,414,391,204,215,343,40,3014,609,629,488,492,538,283,317,449,65,3870,569,569,387,389,392,244,268,440,39,3309,281,143,85,62,107,86,85,110,40,996,69,21,7,3,20,11,6,16,13,159,10,3,0,0,3,0,0,0,3,18,2336,2387,2211,1938,1829,1475,1110,2295,252,15824,Tablelands (East) - Kuranda
30701,28,14,207,146,55,305,42,294,17,1114,98,176,378,199,148,162,143,331,19,1653,607,712,732,351,481,249,386,578,44,4140,867,546,497,367,501,253,407,470,57,3970,1141,476,447,370,544,242,499,568,61,4344,1002,315,320,254,336,172,400,501,65,3363,579,61,79,51,89,66,111,144,35,1211,221,5,15,3,24,4,8,24,13,318,33,0,3,0,5,3,0,4,0,51,4569,2306,2675,1741,2178,1454,1999,2927,314,20155,Darling Downs (West) - Maranoa
30702,32,32,239,145,67,358,30,308,16,1234,91,135,386,140,155,177,105,356,11,1561,392,446,672,247,354,172,312,528,47,3165,579,452,603,318,454,198,389,538,47,3569,822,467,520,369,534,251,495,626,47,4133,871,359,390,246,363,181,374,466,61,3307,534,87,77,48,108,44,111,141,32,1169,170,7,11,3,7,4,16,12,13,238,29,0,0,0,3,0,0,7,8,46,3524,1986,2894,1514,2038,1387,1826,2974,276,18411,Darling Downs - East
30703,34,14,187,169,47,329,26,313,24,1139,83,86,266,158,85,178,83,292,16,1259,282,326,439,242,254,192,193,495,34,2463,487,453,439,296,393,212,238,495,43,3056,671,544,429,425,478,237,364,564,44,3760,651,457,360,334,395,204,331,490,60,3284,432,111,86,72,90,71,87,130,29,1101,136,4,5,0,10,13,4,17,18,205,19,3,0,0,0,0,0,0,6,31,2787,1997,2218,1696,1754,1443,1334,2796,275,16296,Granite Belt
30801,18,7,128,98,48,213,30,181,12,738,64,135,281,115,110,126,145,236,15,1232,318,514,721,226,340,184,569,369,35,3271,449,371,570,218,342,175,636,282,61,3097,547,294,391,195,358,177,612,280,48,2906,390,154,241,92,214,98,419,225,29,1862,183,25,50,12,25,19,66,56,11,458,45,0,3,0,4,5,3,4,3,71,8,0,0,0,3,0,0,3,0,17,2033,1507,2391,953,1448,997,2478,1634,217,13654,Central Highlands (Qld)
30803,27,57,443,602,168,1346,89,693,40,3468,198,497,1121,782,499,690,256,652,64,4762,800,1921,2198,1195,1278,741,918,1086,145,10285,1071,1897,1755,1135,1379,620,997,1142,132,10126,1358,1869,1633,1288,1684,754,1258,1148,159,11157,1031,1367,1123,869,1210,511,954,913,115,8079,327,286,162,117,205,117,173,188,28,1615,99,29,12,12,19,11,14,32,18,235,11,0,0,0,6,0,3,0,5,28,4914,7907,8462,5997,6450,4794,4657,5853,712,49740,Rockhampton
30804,15,3,78,47,23,124,12,103,4,416,25,50,150,50,61,50,54,129,6,570,185,226,302,92,149,63,176,241,9,1444,233,173,246,109,170,90,246,218,21,1503,359,131,192,100,172,83,285,208,29,1564,341,93,162,70,85,49,188,169,17,1173,206,30,20,13,20,9,53,39,8,399,80,7,5,0,4,0,3,5,4,113,11,0,0,0,0,0,0,0,0,13,1455,711,1150,485,688,472,1016,1107,101,7185,Biloela
30805,23,12,277,214,66,617,44,385,24,1673,85,238,653,302,238,279,182,349,33,2359,447,932,1422,550,601,390,595,726,101,5758,627,1028,1448,569,699,332,789,660,106,6267,717,892,1235,538,789,403,952,759,125,6419,471,462,672,264,443,225,708,528,53,3823,177,102,78,34,81,43,88,79,20,701,37,5,4,0,8,3,0,8,3,73,0,0,3,0,0,0,0,0,0,9,2580,3681,5789,2481,2918,2293,3366,3498,466,27074,Gladstone
30901,22,32,136,319,75,545,39,269,13,1466,180,432,472,606,326,505,70,303,39,2927,972,2044,1348,1054,878,709,203,550,130,7892,1082,1672,1010,671,912,550,199,434,107,6639,1012,1307,771,655,928,590,230,438,89,6022,659,869,471,394,661,530,233,402,75,4289,213,246,113,93,191,182,67,128,41,1278,34,24,12,14,16,21,11,14,13,152,6,0,0,0,0,4,0,3,9,22,4188,6626,4333,3796,3993,3634,1056,2540,512,30682,Broadbeach - Burleigh
30902,20,24,156,301,68,539,38,233,24,1409,113,240,420,428,212,361,76,248,26,2127,513,1290,968,649,485,442,174,411,64,5005,770,1310,946,646,677,441,217,355,82,5440,777,1013,822,680,827,528,256,511,91,5492,488,803,521,461,681,412,260,440,62,4117,122,204,115,79,137,141,62,112,27,996,23,16,3,4,14,4,4,6,14,84,3,0,0,0,3,0,0,3,4,11,2833,4896,3951,3244,3102,2872,1080,2315,399,24695,Coolangatta
30903,20,26,141,278,84,561,45,262,29,1435,152,315,418,516,305,553,94,315,43,2702,585,1148,1038,645,689,538,242,507,93,5495,817,1247,894,670,839,506,289,531,109,5897,935,1118,856,741,995,640,364,616,100,6362,649,838,593,489,804,576,319,473,80,4826,231,256,143,105,258,251,119,149,38,1544,30,29,18,11,23,23,5,12,14,158,0,3,0,0,0,0,0,0,3,13,3418,4972,4100,3461,3988,3659,1465,2872,509,28440,Gold Coast - North
30904,7,10,57,133,20,120,9,111,5,459,22,36,119,97,29,60,15,68,12,467,125,212,222,110,120,57,60,104,17,1025,291,404,313,186,254,98,93,139,33,1809,370,492,388,223,332,162,134,185,35,2316,308,353,257,135,238,130,111,168,25,1722,96,126,49,28,59,47,28,45,17,494,26,12,4,0,7,7,3,10,3,72,0,0,0,0,0,0,0,0,0,3,1245,1646,1410,913,1063,672,451,824,148,8366,Gold Coast Hinterland
31102,12,9,137,117,57,357,48,229,16,977,91,142,349,225,202,290,161,303,36,1801,287,485,704,424,513,330,365,575,73,3749,392,465,579,398,483,265,410,532,76,3612,365,399,513,385,563,256,436,519,54,3478,236,290,358,275,368,176,289,357,36,2369,62,58,55,44,73,44,80,60,11,482,4,5,4,0,12,3,3,8,4,48,0,0,0,0,0,0,0,3,0,7,1437,1853,2695,1859,2274,1723,1795,2583,309,16516,Beenleigh
31103,36,42,305,243,134,749,140,481,42,2167,156,290,709,493,439,552,450,623,57,3774,617,927,1435,829,1206,660,1157,1033,159,8019,757,892,1132,832,1127,535,1060,915,152,7395,729,724,1061,828,1237,506,1204,924,143,7352,468,494,744,470,831,369,845,650,78,4939,92,91,109,88,120,46,160,118,19,842,6,3,10,10,11,4,7,10,3,51,0,3,0,0,0,0,0,0,0,3,2850,3465,5506,3783,5104,3420,5025,4748,650,34547,Browns Plains
31104,23,22,287,209,98,501,63,294,23,1523,82,123,495,238,224,293,153,316,29,1955,394,589,936,364,660,303,399,415,55,4111,731,809,991,529,981,325,544,474,98,5479,670,681,912,515,985,374,643,535,101,5418,382,350,506,264,527,206,416,319,46,3019,89,74,74,33,83,37,86,62,12,549,4,0,3,0,5,4,4,4,0,40,0,0,0,3,0,0,0,0,0,9,2372,2637,4215,2164,3570,2044,2306,2424,368,22106,Jimboomba
30908,29,46,135,304,86,613,33,229,32,1503,120,366,292,441,284,529,72,213,48,2372,618,1186,837,631,620,500,162,341,73,4957,759,1202,731,571,728,479,175,344,83,5071,731,976,600,564,811,548,222,405,85,4945,468,674,377,348,599,417,181,313,56,3436,125,185,90,69,169,143,74,95,24,971,11,18,4,4,15,21,3,7,6,90,3,0,0,0,0,0,0,0,0,3,2860,4659,3064,2937,3317,3247,920,1953,397,23347,Robina
