gml_id,sa3_name16,sa3_code16,r_0_74_lt_real_estate_agent,r_0_74_lt_ste_terr_hsg_auth,r_0_74_lt_psn_not_sme_hhd,r_0_74_lt_hs_coop_com_ch_g,r_0_74_lt_other_lld_type,r_0_74_lt_lld_type_ns,r_0_74_tot,r_75_99_lt_real_estate_agent,r_75_99_lt_ste_terr_hsg_auth,r_75_99_lt_psn_not_sme_hhd,r_75_99_lt_hs_coop_com_ch_g,r_75_99_lt_other_lld_type,r_75_99_lt_lld_type_ns,r_75_99_tot,r_100_149_lt_real_este_agent,r_100_149_lt_st_ter_hsg_aut,r_100_149_lt_psn_not_sme_hhd,r_100_149_lt_hs_coop_com_ch_g,r_100_149_lt_other_lld_type,r_100_149_lt_lld_type_ns,r_100_149_tot,r_150_199_lt_real_este_agent,r_150_199_lt_ste_ter_hsg_aut,r_150_199_lt_psn_not_sme_hhd,r_150_199_lt_hs_coop_com_ch_g,r_150_199_lt_other_lld_type,r_150_199_lt_lld_type_ns,r_150_199_tot,r_200_224_lt_real_este_agent,r_200_224_lt_ste_ter_hsg_aut,r_200_224_lt_psn_not_sme_hhd,r_200_224_lt_hs_coop_com_ch_g,r_200_224_lt_other_lld_type,r_200_224_lt_lld_type_ns,r_200_224_tot,r_225_274_lt_real_este_agent,r_225_274_lt_ste_ter_hsg_aut,r_225_274_lt_psn_not_sme_hhd,r_225_274_lt_hs_coop_com_ch_g,r_225_274_lt_other_lld_type,r_225_274_lt_lld_type_ns,r_225_274_tot,r_275_349_lt_real_este_agent,r_275_349_lt_ste_ter_hsg_aut,r_275_349_lt_psn_not_sme_hhd,r_275_349_lt_hs_coop_com_ch_g,r_275_349_lt_other_lld_type,r_275_349_lt_lld_type_ns,r_275_349_tot,r_350_449_lt_real_este_agent,r_350_449_lt_ste_ter_hsg_aut,r_350_449_lt_psn_not_sme_hhd,r_350_449_lt_hs_coop_com_ch_g,r_350_449_lt_other_lld_type,r_350_449_lt_lld_type_ns,r_350_449_tot,r_450_549_lt_real_este_agent,r_450_549_lt_ste_ter_hsg_aut,r_450_549_lt_psn_not_sme_hhd,r_450_549_lt_hs_coop_com_ch_g,r_450_549_lt_other_lld_type,r_450_549_lt_lld_type_ns,r_450_549_tot,r_550_649_lt_real_este_agent,r_550_649_lt_ste_ter_hsg_aut,r_550_649_lt_psn_not_sme_hhd,r_550_649_lt_hs_coop_com_ch_g,r_550_649_lt_other_lld_type,r_550_649_lt_lld_type_ns,r_550_649_tot,r_650_749_lt_real_este_agent,r_650_749_lt_ste_ter_hsg_aut,r_650_749_lt_psn_not_sme_hhd,r_650_749_lt_hs_coop_com_ch_g,r_650_749_lt_other_lld_type,r_650_749_lt_lld_type_ns,r_650_749_tot,r_750_849_lt_real_este_agent,r_750_849_lt_ste_ter_hsg_aut,r_750_849_lt_psn_not_sme_hhd,r_750_849_lt_hs_coop_com_ch_g,r_750_849_lt_other_lld_type,r_750_849_lt_lld_type_ns,r_750_849_tot,r_850_949_lt_real_estat_agent,r_850_949_lt_ste_ter_hsg_aut,r_850_949_lt_psn_not_sme_hhd,r_850_949_lt_hs_coop_com_ch_g,r_850_949_lt_other_lld_type,r_850_949_lt_lld_type_ns,r_850_949_tot,r_950_over_lt_real_este_agent,r_950_over_lt_ste_ter_hsg_aut,r_950_over_lt_psn_not_sme_hhd,r_950_ovr_lt_hs_coop_com_ch_g,r_950_over_lt_other_lld_type,r_950_over_lt_lld_type_ns,r_950_over_tot,rent_ns_lt_real_este_agent,rent_ns_lt_ste_ter_hsg_auth,rent_ns_lt_psn_not_sme_hhd,rent_ns_lt_hs_coop_com_ch_g,rent_ns_lt_other_lld_type,rent_ns_lt_lld_type_ns,rent_ns_tot,tot_lt_real_este_agent,tot_lt_ste_ter_hsg_auth,tot_lt_psn_not_sme_hhd,tot_lt_hs_coop_com_ch_g,tot_lt_other_lld_type,tot_lt_lld_type_ns,tot_tot
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a91,Lower Murray,"10902","9","12","65","17","109","60","262","4","8","12","3","8","0","33","54","30","87","42","27","3","239","148","32","112","15","35","7","339","52","15","62","5","7","0","147","45","4","38","3","7","0","97","28","3","7","0","0","0","42","19","0","10","0","0","0","31","0","0","0","0","3","0","3","0","0","0","0","0","0","4","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","3","26","3","30","4","74","366","95","425","83","229","75","1281"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a90,Upper Murray exc. Albury,"10903","10","8","179","33","167","138","532","27","17","32","22","27","5","131","228","57","196","26","59","13","576","399","75","269","21","34","11","812","259","25","162","10","27","3","478","437","3","141","3","24","8","615","382","3","81","0","14","0","473","135","0","27","0","5","0","172","25","0","3","0","4","0","30","0","0","0","0","0","0","10","4","0","4","0","3","0","8","0","0","6","0","0","0","5","0","0","0","0","3","0","3","5","0","13","0","3","0","26","34","13","63","9","80","7","196","1954","195","1162","120","452","186","4075"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a8f,Armidale,"11001","9","23","101","10","117","131","379","9","25","13","9","10","0","65","92","146","93","7","24","8","375","253","155","156","43","32","6","644","272","64","107","17","11","4","479","517","53","130","11","18","9","744","652","33","141","10","11","3","855","505","6","89","0","5","4","609","90","6","13","0","3","0","115","17","0","6","0","3","0","22","5","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","6","0","0","0","11","28","20","40","3","49","10","153","2447","530","907","119","286","174","4459"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a8e,Inverell - Tenterfield,"11002","9","15","180","67","104","179","559","23","18","28","15","4","0","81","167","101","181","44","40","5","544","369","89","220","45","38","11","771","274","42","180","12","29","4","539","503","54","126","10","23","12","721","382","12","92","3","3","0","499","76","3","22","0","6","0","108","4","0","5","0","0","0","10","6","0","0","0","0","0","9","0","0","0","0","4","0","5","3","0","0","0","0","0","3","0","0","0","0","0","0","0","3","0","8","0","0","0","12","29","13","64","15","45","9","181","1852","331","1115","213","305","231","4042"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a8d,Moree - Narrabri,"11003","15","27","127","21","238","157","576","9","34","7","14","34","4","98","79","118","116","62","73","4","453","280","151","137","74","58","10","704","119","61","88","9","21","3","303","157","43","111","10","20","0","340","183","10","106","0","29","7","329","188","6","61","0","19","0","269","44","0","9","0","12","0","67","7","0","3","0","5","0","12","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","9","18","47","50","7","98","7","220","1100","484","817","201","592","187","3389"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a8c,Tamworth - Gunnedah,"11004","12","45","223","11","194","197","688","17","52","26","13","11","7","131","125","270","186","41","69","13","707","567","249","258","62","59","17","1227","438","77","270","21","39","12","860","999","125","314","24","49","4","1517","1670","47","406","3","52","19","2196","1037","16","175","3","25","7","1261","196","0","41","0","5","0","244","23","0","15","0","0","0","36","3","0","4","0","0","0","7","3","0","3","0","0","0","10","3","0","0","0","0","0","4","8","0","10","0","0","0","21","93","66","109","11","103","17","399","5208","958","2048","192","612","291","9306"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a8b,Lake Macquarie - East,"11101","4","89","160","9","22","98","385","0","62","8","11","3","0","91","25","823","73","37","15","4","975","158","489","129","50","30","9","858","193","189","150","23","9","0","567","374","174","229","22","18","3","818","1471","266","484","10","22","12","2265","2388","65","530","3","25","7","3023","749","3","140","0","5","3","906","257","0","42","0","5","0","302","52","0","10","0","3","0","63","23","0","3","0","0","0","33","0","0","3","0","0","0","4","9","0","9","0","0","0","21","83","125","85","17","25","11","344","5794","2292","2047","182","187","148","10661"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a8a,Lake Macquarie - West,"11102","4","28","95","3","20","54","204","0","31","8","20","10","0","64","21","286","50","50","32","3","448","75","201","95","60","46","10","494","88","77","105","37","40","7","354","224","78","158","20","28","3","507","877","119","323","13","40","7","1367","1332","22","330","0","19","8","1708","642","3","72","0","7","3","725","61","0","16","0","10","0","80","7","4","4","0","0","0","19","3","0","0","0","0","0","5","0","0","0","0","0","0","0","7","0","3","0","4","0","11","46","40","45","24","12","7","178","3389","896","1299","234","262","99","6178"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a89,Newcastle,"11103","23","278","189","44","28","165","726","12","197","19","28","8","3","266","99","1662","173","53","34","18","2034","368","552","313","104","42","9","1393","376","241","278","48","31","6","976","926","231","406","34","87","9","1692","2788","219","927","40","118","21","4111","5023","71","1211","21","95","17","6433","2181","17","399","11","22","5","2629","604","0","117","0","5","0","728","202","8","66","0","5","3","277","95","0","35","3","3","0","136","34","0","19","0","3","0","55","53","0","30","0","6","0","94","169","212","154","57","32","15","643","12938","3693","4331","439","511","273","22184"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a88,Richmond Valley - Coastal,"11201","8","17","177","8","30","161","401","0","21","11","17","7","0","50","24","271","100","52","48","6","505","105","168","160","57","58","3","548","107","73","197","15","40","3","435","305","59","303","8","68","8","760","898","53","467","16","34","11","1477","1336","28","629","14","41","11","2057","875","6","340","4","18","5","1243","444","3","175","0","19","0","642","186","0","92","0","14","0","289","73","5","31","0","5","0","121","38","0","17","0","4","0","64","61","0","36","0","8","0","108","76","41","118","23","24","11","294","4544","756","2843","212","407","232","8996"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a87,Richmond Valley - Hinterland,"11202","11","34","174","25","35","167","438","11","34","23","17","9","0","82","84","270","156","44","46","8","606","390","165","287","107","71","11","1029","321","79","258","42","31","5","734","850","62","431","23","39","11","1416","1224","35","559","11","39","9","1874","536","14","219","3","14","5","786","80","0","42","0","3","0","127","9","0","9","0","0","0","26","4","0","4","0","0","0","11","3","0","0","0","0","0","8","0","0","3","0","0","0","5","7","0","3","0","0","0","9","43","43","90","23","30","9","245","3566","726","2257","290","318","233","7394"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a86,Tweed Valley,"11203","3","22","145","8","19","152","352","0","26","10","9","8","3","59","16","389","84","13","40","11","547","99","184","163","50","98","10","605","103","80","210","13","53","4","458","396","52","282","19","68","10","833","1299","61","600","18","63","15","2052","1879","30","652","22","86","14","2680","869","3","244","0","25","3","1154","264","0","60","0","5","0","337","100","0","29","0","5","0","145","38","0","16","0","4","0","57","16","0","0","0","4","0","26","15","0","9","0","6","0","32","77","60","123","12","43","22","336","5181","908","2647","161","532","244","9674"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a85,Griffith - Murrumbidgee (West),"11301","7","24","173","21","186","132","547","19","23","22","3","29","3","91","151","154","200","27","68","9","603","603","164","325","30","97","17","1239","318","38","212","4","41","9","615","591","43","217","4","39","12","907","477","7","126","0","24","3","643","236","0","43","0","9","0","292","14","3","6","0","3","0","28","7","0","3","0","3","0","12","3","0","0","0","0","0","0","0","0","4","0","0","0","7","0","0","0","0","0","0","0","4","0","10","0","3","0","14","41","28","64","10","69","11","222","2466","496","1395","98","580","195","5226"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a84,Tumut - Tumbarumba,"11302","5","12","53","9","44","42","162","4","4","14","7","10","0","38","42","47","70","3","18","6","183","153","50","109","5","22","0","345","90","28","53","0","14","0","179","133","9","43","0","3","0","187","123","3","29","0","7","0","161","29","4","9","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","3","0","0","7","0","0","0","4","11","8","22","4","15","3","61","594","162","409","34","125","57","1382"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a83,Wagga Wagga,"11303","26","94","240","30","120","189","696","15","85","44","36","13","3","194","161","508","218","43","31","18","992","788","304","343","37","52","19","1542","476","113","268","7","34","11","909","1070","112","349","11","208","5","1746","1746","42","412","4","85","7","2294","973","9","177","3","19","0","1186","197","3","40","0","4","0","245","20","0","11","0","11","0","40","4","0","9","0","3","0","16","3","0","0","0","0","0","9","0","0","0","0","0","0","0","3","0","6","0","3","0","19","77","66","86","16","66","11","323","5564","1330","2215","187","646","270","10212"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a82,Shoalhaven,"11401","14","44","162","7","42","161","436","3","54","20","26","11","0","110","36","347","103","30","54","8","582","277","325","218","94","69","14","990","277","113","221","40","43","12","709","787","173","388","33","212","13","1608","1939","114","538","34","91","26","2744","1421","23","292","7","43","12","1801","202","3","48","0","21","3","279","36","0","14","0","8","0","53","20","0","13","0","0","0","35","6","0","6","0","0","0","14","3","0","0","0","0","0","6","8","0","17","0","8","0","32","79","71","99","18","42","10","330","5119","1279","2134","292","641","256","9723"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a81,Southern Highlands,"11402","3","8","81","0","43","89","230","3","3","4","3","4","0","15","17","19","28","6","16","0","90","30","125","56","37","10","3","258","65","42","63","17","11","0","206","147","32","81","11","11","0","278","338","78","150","16","6","3","593","704","25","150","10","14","3","901","392","0","80","0","3","0","478","164","0","33","0","0","0","205","53","0","12","0","0","0","68","32","0","3","0","0","0","44","10","0","5","0","0","0","12","30","0","8","0","0","0","40","38","31","46","4","21","7","146","2025","370","796","114","142","110","3558"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a80,Baulkham Hills,"11501","5","0","113","7","9","66","209","0","7","0","5","0","0","17","7","30","13","71","4","0","123","4","21","23","36","4","0","90","7","13","24","31","3","0","76","30","5","32","12","42","0","125","63","11","75","14","34","0","190","333","11","150","10","16","0","521","1474","9","232","4","13","3","1735","1843","4","170","3","13","5","2041","1043","0","103","3","3","3","1152","460","0","61","8","5","3","529","261","0","29","0","0","0","289","208","0","30","0","0","0","241","79","7","63","62","13","13","239","5814","126","1115","274","161","97","7583"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a7f,Dural - Wisemans Ferry,"11502","0","0","59","0","17","59","131","0","0","0","3","0","0","5","0","0","12","7","3","0","16","4","0","19","0","3","0","31","4","3","21","5","5","0","35","10","0","21","5","10","0","45","39","0","40","0","3","0","89","82","0","53","3","7","0","145","97","0","46","0","6","3","146","103","0","39","0","3","0","144","82","0","14","0","0","0","101","41","0","8","0","0","0","53","26","0","7","0","0","0","32","44","0","7","0","3","0","55","16","0","29","9","12","3","64","538","7","370","31","73","70","1095"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a7e,Hawkesbury,"11503","3","0","49","6","14","44","127","3","0","0","0","0","0","6","0","0","19","0","3","0","25","3","0","23","0","11","0","39","5","0","24","0","22","0","55","21","0","27","0","6","0","51","54","0","45","0","3","0","97","186","0","47","0","3","0","235","108","0","34","0","3","0","151","45","0","6","0","0","0","55","32","0","4","0","0","0","33","8","0","3","0","0","0","14","4","0","0","0","0","0","4","8","0","3","0","0","0","9","3","0","22","0","8","0","36","486","4","306","9","87","52","937"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a7d,Rouse Hill - McGraths Hill,"11504","3","0","37","0","4","19","67","0","0","0","0","0","0","0","0","0","9","0","0","0","6","0","3","10","4","0","0","23","4","0","18","0","3","0","26","14","0","21","0","32","0","75","28","5","24","0","35","0","89","95","4","40","0","16","0","157","154","0","39","0","6","0","200","387","0","48","3","3","3","433","325","0","18","0","3","0","343","103","0","13","0","0","0","119","36","0","3","0","0","0","39","28","0","0","0","0","0","24","25","3","17","0","6","0","58","1208","16","289","14","112","35","1665"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a7c,Blacktown,"11601","11","199","142","19","10","97","474","0","160","5","18","0","4","187","16","1110","38","26","9","7","1203","41","573","74","28","7","4","724","62","276","71","19","9","7","452","158","220","128","23","9","8","554","747","260","322","36","24","4","1400","4736","283","775","21","104","30","5946","1871","25","284","4","32","5","2223","405","3","58","0","10","3","470","83","0","15","0","0","0","100","14","0","3","0","3","0","26","7","0","3","0","0","0","12","12","0","8","0","0","0","24","145","201","115","20","18","20","525","8323","3322","2040","219","233","180","14314"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a7b,Blacktown - North,"11602","6","12","51","3","9","37","119","0","8","0","0","0","0","11","6","46","16","15","10","4","92","15","54","13","4","23","3","116","24","32","43","9","6","0","107","41","23","44","9","60","3","183","124","33","94","7","33","3","289","884","54","185","13","26","3","1161","1403","10","184","5","14","7","1628","1389","3","111","0","5","4","1511","627","0","48","0","3","0","684","81","0","7","3","0","0","92","12","0","0","0","0","0","18","9","0","4","0","0","0","21","74","7","46","10","13","9","156","4695","290","844","69","206","73","6177"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a7a,Mount Druitt,"11603","14","159","79","11","7","50","312","0","129","3","8","0","0","143","8","1031","19","15","10","4","1088","28","832","46","38","6","9","956","54","332","46","19","9","4","465","162","441","114","18","18","4","757","1730","720","344","23","36","17","2871","3192","180","535","29","77","14","4028","994","31","134","8","19","5","1185","162","5","32","0","0","0","207","26","4","11","0","0","3","40","8","6","0","0","0","0","20","3","0","3","0","0","0","5","11","0","3","0","0","0","11","93","242","66","25","20","12","465","6487","4117","1432","188","189","131","12547"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a79,Botany,"11701","14","79","72","11","12","29","228","3","61","0","4","0","0","75","11","626","16","10","0","7","665","7","216","17","21","0","0","264","21","79","22","14","3","3","147","26","60","31","3","37","0","159","184","44","64","4","20","0","311","1106","58","161","3","17","6","1352","908","23","127","3","7","4","1075","877","14","96","3","21","3","1011","952","10","85","0","8","0","1050","277","0","41","0","8","0","325","135","0","16","0","3","0","152","123","0","27","0","4","0","153","95","97","57","5","9","16","280","4739","1371","833","83","155","67","7251"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a78,Sydney Inner City,"11703","124","522","503","42","79","212","1489","6","406","15","38","8","4","482","52","3023","74","110","16","32","3311","126","801","170","183","30","9","1321","166","410","192","57","19","3","841","439","270","277","106","65","12","1170","1789","421","650","283","175","23","3341","3697","279","942","219","180","19","5339","6218","90","1039","102","74","12","7527","7848","60","1120","24","82","21","9161","6760","34","949","26","66","22","7855","4230","13","745","24","43","16","5064","2279","10","433","9","30","11","2773","3662","3","908","10","77","12","4670","689","319","465","69","120","77","1743","38094","6651","8497","1292","1062","490","56085"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a77,Marrickville - Sydenham - Petersham,"11702","21","20","86","9","4","53","193","3","29","4","9","0","0","49","13","224","22","17","3","3","290","47","101","55","52","4","0","258","94","60","67","15","0","5","246","261","64","72","21","15","0","435","562","46","153","17","12","3","795","1495","33","254","10","11","3","1809","1485","10","232","7","9","0","1743","1031","4","188","3","5","0","1237","672","4","101","3","10","0","785","402","0","69","0","3","0","473","279","0","44","0","0","0","326","274","0","66","0","4","3","349","85","30","54","21","18","17","222","6724","644","1469","185","101","93","9206"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a76,Eastern Suburbs - North,"11801","23","24","305","11","28","216","610","3","16","6","12","4","0","39","26","243","51","9","0","0","328","32","68","56","37","4","0","199","37","29","73","4","6","0","151","132","9","82","9","12","0","244","550","22","181","7","19","3","781","1520","16","350","17","27","11","1936","2269","10","505","7","18","10","2818","2980","3","560","3","13","7","3575","2499","3","500","7","12","21","3042","1604","0","399","3","16","8","2031","1075","4","249","0","15","3","1348","2759","0","723","0","23","4","3519","313","22","190","22","39","24","618","15847","471","4222","152","248","314","21249"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a75,Eastern Suburbs - South,"11802","40","202","291","14","19","158","721","3","173","0","19","0","0","202","30","1391","28","24","8","12","1493","72","464","76","67","9","5","690","86","206","89","19","7","3","408","162","140","138","27","56","5","538","374","132","192","36","74","3","805","1539","94","397","94","89","13","2220","3744","63","573","29","49","16","4465","4171","32","568","9","44","11","4823","2461","17","426","5","24","5","2936","1279","4","228","4","15","3","1535","736","0","145","0","16","0","896","1221","3","312","0","20","0","1564","274","186","179","28","32","25","723","16187","3100","3640","367","465","258","24010"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a74,Bankstown,"11901","23","258","266","20","25","154","743","0","230","6","21","5","3","263","9","1685","57","78","14","9","1853","45","842","94","92","23","9","1117","79","443","103","31","10","8","675","146","347","130","33","29","4","696","413","322","257","67","39","6","1113","2995","279","690","46","126","21","4158","2631","122","566","16","113","21","3468","1200","16","199","3","43","6","1472","570","7","84","0","21","3","686","100","3","28","0","6","0","138","31","0","5","3","0","0","37","37","0","8","0","3","0","45","161","280","175","34","41","30","722","8443","4842","2662","464","508","269","17182"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a73,Canterbury,"11902","50","73","195","15","16","158","505","7","74","12","11","0","0","104","26","543","58","30","6","6","674","90","352","98","62","11","3","615","133","159","84","19","17","0","409","257","112","102","29","24","3","531","2390","91","314","23","58","8","2881","4964","91","605","26","128","27","5847","2092","38","366","11","66","13","2586","1155","17","187","4","32","12","1401","410","5","58","0","9","4","486","110","0","24","0","5","0","143","68","0","10","0","0","0","85","50","0","15","0","0","0","69","190","108","155","26","42","29","547","12004","1660","2283","258","417","262","16884"
