sa3_code_2016,earners_persons,median_age_of_earners_years,income_aud,median_aud,mean_aud,p80_to_p20_ratio,p80_to_p50_ratio,p20_to_p50_ratio,p10_to_p50_ratio,gini_coefficient_no,income_share_top_1pc,income_share_top_5pc,income_share_top_10pc,lowest_quartile_pc,second_quartile_pc,third_quartile_pc,highest_quartile_pc,sa3_name16
30101,41586.0,43.0,2416435138.0,47260.0,58107.0,4.06,1.75,0.43,0.22,0.43799999999999994,7.6,20.2,30.9,21.4,25.6,28.0,24.9,Capalaba
30102,43749.0,45.0,2548103429.0,45153.0,58244.0,4.68,1.87,0.4,0.18,0.46799999999999997,8.3,21.5,32.7,24.1,25.5,24.8,25.6,Cleveland - Stradbroke
30103,38549.0,42.0,2363693940.0,50292.0,61317.0,4.18,1.77,0.42,0.2,0.434,6.5,19.0,29.9,20.5,23.4,27.6,28.6,Wynnum - Manly
30201,24395.0,43.0,1527808994.0,49740.0,62628.0,4.65,1.8,0.39,0.18,0.465,8.7,21.5,32.5,22.6,22.3,26.4,28.7,Bald Hills - Everton Park
30202,39434.0,40.0,2363216402.0,49767.0,59928.0,4.44,1.78,0.4,0.19,0.434,6.2,18.6,29.4,21.9,22.8,26.9,28.5,Chermside
30203,21522.0,39.0,1268448371.0,49841.0,58937.0,3.89,1.72,0.44,0.22,0.414,6.6,18.1,28.5,20.0,23.9,29.4,26.7,Nundah
30204,30414.0,41.0,1653331060.0,47591.0,54361.0,4.04,1.7,0.42,0.2,0.408,5.2,16.6,27.1,21.8,24.8,29.6,23.8,Sandgate
30301,29639.0,41.0,1980524851.0,52295.0,66822.0,4.71,1.82,0.39,0.19,0.467,8.1,21.6,32.8,21.4,21.5,25.0,32.1,Carindale
30302,41934.0,37.0,2731282375.0,50640.0,65133.0,4.63,1.82,0.39,0.19,0.467,9.0,22.4,33.3,21.8,22.2,25.6,30.4,Holland Park - Yeronga
30303,39703.0,40.0,2164473649.0,43713.0,54517.0,5.19,1.89,0.36,0.16,0.461,7.0,19.7,30.8,26.9,24.1,24.3,24.7,Mt Gravatt
30304,21687.0,39.0,1238119053.0,45746.0,57090.0,5.06,1.85,0.37,0.17,0.461,7.5,20.4,31.3,25.6,23.3,24.8,26.2,Nathan
30305,32061.0,39.0,1663931317.0,44757.0,51899.0,4.29,1.74,0.41,0.2,0.423,5.9,17.6,28.1,24.4,25.6,28.3,21.7,Rocklea - Acacia Ridge
30905,18026.0,43.0,963108092.0,40992.0,53429.0,4.69,1.91,0.41,0.19,0.473,8.5,21.8,33.0,26.7,27.8,23.5,22.0,Mudgeeraba - Tallebudgera
30906,35995.0,42.0,1790338004.0,41094.0,49739.0,4.04,1.78,0.44,0.22,0.433,6.7,19.0,29.8,24.6,30.3,26.3,18.8,Nerang
30907,56249.0,41.0,3092230004.0,44228.0,54974.0,4.13,1.81,0.44,0.21,0.444,7.3,19.9,30.9,22.8,27.8,26.4,23.0,Ormeau - Oxenford
31503,10847.0,43.0,487686591.0,40751.0,44961.0,4.97,1.78,0.36,0.11,0.531,6.7,19.0,30.6,27.8,26.8,26.9,18.5,Outback - South
31601,27728.0,45.0,1481984065.0,40123.0,53447.0,5.32,1.97,0.37,0.16,0.49,8.3,22.3,34.0,28.5,26.7,22.4,22.4,Buderim
31602,40212.0,46.0,2055622728.0,39208.0,51120.0,5.37,1.95,0.36,0.14,0.489,8.3,22.0,33.7,28.9,27.6,22.9,20.6,Caloundra
31603,31746.0,44.0,1549284616.0,38307.0,48803.0,4.82,1.9,0.39,0.18,0.47100000000000003,7.4,21.0,32.6,28.6,29.8,23.0,18.6,Maroochy
31605,22021.0,48.0,1114588704.0,36264.0,50615.0,5.61,2.06,0.37,0.15,0.519,10.1,24.8,36.7,31.4,28.7,20.3,19.6,Noosa
31606,26326.0,47.0,1222910645.0,36175.0,46453.0,5.9,1.99,0.34,0.13,0.496,7.1,20.9,32.8,32.3,27.7,21.6,18.5,Sunshine Coast Hinterland
31607,21317.0,45.0,1003324849.0,38439.0,47067.0,4.81,1.83,0.38,0.16,0.465,7.2,20.2,31.4,29.2,29.0,24.5,17.4,Nambour
31608,11678.0,49.0,556314834.0,35226.0,47638.0,5.91,2.04,0.34,0.13,0.516,8.8,23.3,35.5,33.0,28.4,20.1,18.4,Noosa Hinterland
31801,22308.0,45.0,1121680219.0,42457.0,50282.0,4.83,1.84,0.38,0.16,0.46299999999999997,5.8,17.8,29.2,26.0,26.7,25.2,22.1,Charters Towers - Ayr - Ingham
31802,102760.0,40.0,6081310423.0,50753.0,59180.0,3.9,1.7,0.44,0.22,0.41200000000000003,6.3,17.6,27.9,19.7,24.1,28.7,27.6,Townsville
31901,41987.0,45.0,1958941705.0,38059.0,46656.0,5.65,1.89,0.33,0.13,0.489,7.4,20.3,31.8,30.6,27.6,23.6,18.3,Bundaberg
31902,22618.0,46.0,903826929.0,32299.0,39961.0,7.37,2.0,0.27,0.06,0.551,6.5,20.9,33.8,36.6,28.1,19.9,15.4,Burnett
31903,21976.0,47.0,916487810.0,34317.0,41704.0,6.33,1.94,0.31,0.09,0.498,6.0,19.4,31.4,34.2,29.0,21.2,15.6,Gympie - Cooloola
31904,24286.0,47.0,1111055919.0,36509.0,45749.0,5.74,1.93,0.34,0.12,0.479,7.2,20.3,31.8,31.5,28.8,22.2,17.5,Hervey Bay
30306,27464.0,39.0,1294961850.0,37288.0,47151.0,5.42,1.94,0.36,0.16,0.47100000000000003,7.1,20.1,31.5,31.7,26.5,23.3,18.5,Sunnybank
30401,20106.0,44.0,1294015385.0,51185.0,64360.0,5.01,1.85,0.37,0.16,0.466,7.3,20.5,31.9,23.0,21.5,23.6,31.9,Centenary
30402,27715.0,46.0,2269179265.0,53071.0,81875.0,6.78,2.13,0.31,0.13,0.555,12.7,28.5,40.5,25.0,19.2,18.7,37.0,Kenmore - Brookfield - Moggill
30403,27962.0,39.0,2202108731.0,49628.0,78754.0,6.8,2.1,0.31,0.14,0.569,13.8,30.8,42.7,26.7,19.5,20.2,33.7,Sherwood - Indooroopilly
30404,29514.0,41.0,1844159848.0,50682.0,62484.0,4.86,1.81,0.37,0.17,0.456,7.2,20.1,31.1,22.8,21.9,25.2,30.1,The Gap - Enoggera
30501,42720.0,32.0,3025833236.0,46787.0,70829.0,6.53,2.07,0.32,0.15,0.5489999999999999,12.2,28.5,40.5,27.8,20.5,20.8,30.9,Brisbane Inner
30502,25050.0,37.0,2016728784.0,57183.0,80508.0,4.65,1.9,0.41,0.21,0.502,11.1,25.9,37.3,18.8,20.2,24.3,36.7,Brisbane Inner - East
30503,50572.0,38.0,4221074704.0,56159.0,83467.0,4.88,1.91,0.39,0.19,0.534,14.3,29.7,40.8,19.8,20.1,23.9,36.1,Brisbane Inner - North
30504,34414.0,38.0,2785741697.0,55695.0,80948.0,5.67,2.02,0.36,0.17,0.524,10.3,26.1,38.1,21.8,19.5,21.5,37.2,Brisbane Inner - West
30601,29925.0,43.0,1716952820.0,46635.0,57375.0,4.23,1.8,0.42,0.21,0.441,7.0,19.6,30.3,22.0,25.9,26.5,25.6,Cairns - North
30602,54015.0,40.0,2764399250.0,42478.0,51178.0,4.16,1.76,0.42,0.21,0.43200000000000005,7.1,19.1,29.7,24.3,28.7,27.2,19.8,Cairns - South
30603,18271.0,45.0,781272965.0,35335.0,42760.0,5.19,1.87,0.36,0.16,0.473,6.4,19.0,30.5,31.5,30.4,23.1,15.0,Innisfail - Cassowary Coast
30604,6789.0,43.0,292362969.0,35437.0,43064.0,4.32,1.77,0.41,0.2,0.45899999999999996,6.2,19.9,31.3,30.2,33.4,22.3,14.1,Port Douglas - Daintree
30605,20849.0,47.0,926358056.0,35780.0,44432.0,5.87,1.94,0.33,0.12,0.504,7.8,20.9,32.5,32.5,28.3,22.4,16.9,Tablelands (East) - Kuranda
30701,25185.0,42.0,1223350570.0,41005.0,48575.0,5.56,1.91,0.34,0.11,0.5539999999999999,7.9,21.3,33.3,28.5,25.6,24.2,21.8,Darling Downs (West) - Maranoa
30702,22605.0,44.0,1080760701.0,40382.0,47811.0,5.36,1.86,0.35,0.11,0.489,6.2,19.1,30.8,29.0,26.0,25.2,19.8,Darling Downs - East
30703,20937.0,46.0,803027089.0,32531.0,38354.0,5.98,1.85,0.31,0.09,0.502,6.7,19.5,31.2,35.8,30.0,21.7,12.5,Granite Belt
30801,16855.0,38.0,1203996480.0,56436.0,71433.0,6.15,2.2,0.36,0.16,0.486,5.6,17.2,28.8,21.3,19.8,20.2,38.6,Central Highlands (Qld)
30803,61158.0,42.0,3616445599.0,48119.0,59133.0,4.58,1.87,0.41,0.18,0.452,6.5,18.3,29.6,22.0,24.6,25.1,28.3,Rockhampton
30804,8733.0,42.0,499044579.0,45512.0,57145.0,6.95,2.23,0.32,0.1,0.54,5.2,17.5,30.4,26.7,22.6,20.5,30.1,Biloela
30805,35216.0,40.0,2693612579.0,61906.0,76488.0,5.51,2.0,0.36,0.17,0.447,5.6,16.9,27.8,19.3,19.2,18.7,42.8,Gladstone
30901,36438.0,41.0,1954113134.0,40633.0,53628.0,4.69,1.91,0.41,0.18,0.483,9.2,23.0,34.3,26.6,28.7,23.5,21.2,Broadbeach - Burleigh
30902,29302.0,44.0,1496203284.0,39438.0,51061.0,4.56,1.86,0.41,0.18,0.47600000000000003,10.2,23.0,33.8,27.2,29.7,24.1,19.1,Coolangatta
30903,33463.0,44.0,1713943425.0,39620.0,51219.0,4.64,1.84,0.4,0.17,0.488,10.3,23.7,34.6,27.5,29.4,24.3,18.8,Gold Coast - North
30904,9896.0,47.0,490027427.0,38762.0,49518.0,5.52,1.97,0.36,0.14,0.489,7.2,20.9,32.5,29.4,27.4,22.5,20.7,Gold Coast Hinterland
30908,26185.0,42.0,1305931296.0,39847.0,49873.0,4.64,1.84,0.4,0.19,0.46299999999999997,8.1,21.1,32.0,27.6,29.0,24.6,18.8,Robina
30909,30245.0,41.0,1464477339.0,38126.0,48420.0,4.59,1.83,0.4,0.19,0.47,9.8,22.4,33.1,28.5,30.3,24.0,17.2,Southport
30910,22956.0,42.0,1314007300.0,37347.0,57240.0,5.65,2.08,0.37,0.16,0.555,14.5,30.2,41.9,30.7,28.3,20.2,20.8,Surfers Paradise
31001,31433.0,39.0,1567014046.0,44355.0,49853.0,3.96,1.68,0.42,0.21,0.39799999999999996,5.0,16.0,26.3,23.3,27.3,29.9,19.5,Forest Lake - Oxley
31002,28960.0,45.0,1322868646.0,39830.0,45679.0,5.15,1.8,0.35,0.12,0.457,5.6,17.6,28.6,29.0,26.9,26.2,18.0,Ipswich Hinterland
31003,48567.0,41.0,2506236374.0,45860.0,51604.0,3.91,1.67,0.43,0.2,0.401,5.1,16.3,26.5,22.3,26.4,30.3,21.1,Ipswich Inner
31004,36944.0,37.0,1929488046.0,47325.0,52227.0,3.43,1.59,0.46,0.24,0.377,5.1,15.8,25.6,20.0,26.5,33.3,20.2,Springfield - Redbank
31101,6044.0,45.0,270046870.0,38859.0,44680.0,4.95,1.76,0.36,0.14,0.466,6.4,18.9,29.8,29.3,28.5,26.3,16.0,Beaudesert
31102,18939.0,40.0,884713516.0,42173.0,46714.0,3.7,1.63,0.44,0.21,0.392,5.3,16.1,26.2,23.7,30.3,30.5,15.6,Beenleigh
31103,38520.0,39.0,1851472428.0,43892.0,48065.0,3.45,1.59,0.46,0.24,0.376,4.9,15.4,25.2,21.7,29.6,32.3,16.4,Browns Plains
31104,20937.0,42.0,1125412288.0,46833.0,53752.0,3.83,1.71,0.45,0.23,0.40299999999999997,4.9,16.2,26.7,20.8,26.9,28.7,23.7,Jimboomba
31105,30733.0,40.0,1573987162.0,44988.0,51215.0,3.77,1.68,0.44,0.22,0.401,5.3,16.7,27.0,21.9,27.8,30.1,20.2,Loganlea - Carbrook
31106,37545.0,40.0,1823343192.0,43183.0,48564.0,3.87,1.65,0.43,0.21,0.39899999999999997,5.5,16.6,26.7,23.7,28.5,30.2,17.6,Springwood - Kingston
31201,19114.0,38.0,1403850247.0,54828.0,73446.0,6.83,2.33,0.34,0.14,0.488,6.3,17.8,29.1,22.8,20.1,17.7,39.4,Bowen Basin - North
31202,69840.0,41.0,4788527016.0,54902.0,68564.0,4.77,1.99,0.42,0.21,0.444,6.2,17.5,28.6,19.0,22.0,23.1,35.9,Mackay
31203,12063.0,41.0,666865828.0,42793.0,55282.0,4.35,1.94,0.45,0.22,0.452,6.4,18.9,30.8,23.1,29.7,24.0,23.2,Whitsunday
31301,14558.0,50.0,662830923.0,35803.0,45530.0,6.13,1.94,0.32,0.11,0.491,7.5,21.1,32.8,32.5,28.6,21.7,17.3,Bribie - Beachmere
31302,30761.0,39.0,1386323429.0,39387.0,45068.0,4.59,1.72,0.38,0.17,0.429,5.5,17.4,28.2,28.2,29.3,26.9,15.6,Caboolture
31303,5778.0,45.0,256758433.0,37615.0,44437.0,5.43,1.88,0.35,0.11,0.474,5.9,18.3,29.5,30.9,27.2,24.2,17.7,Caboolture Hinterland
31304,30775.0,42.0,1566933105.0,44048.0,50916.0,3.99,1.74,0.44,0.21,0.409,4.9,16.5,27.1,22.8,28.2,28.1,20.9,Narangba - Burpengary
31305,30207.0,45.0,1549471424.0,42769.0,51295.0,4.34,1.78,0.41,0.18,0.439,6.6,18.9,29.7,24.9,27.6,26.9,20.6,Redcliffe
31401,50361.0,43.0,3155720178.0,50528.0,62662.0,4.63,1.81,0.39,0.18,0.45299999999999996,7.0,19.8,30.9,22.0,22.6,25.0,30.5,The Hills District
31402,31579.0,39.0,1736761556.0,47889.0,54997.0,3.71,1.69,0.45,0.23,0.397,5.2,16.6,26.9,20.0,26.1,30.3,23.6,North Lakes
31403,20205.0,40.0,1005050593.0,44911.0,49743.0,3.58,1.63,0.46,0.23,0.382,4.7,15.4,25.5,21.3,28.5,31.6,18.6,Strathpine
31501,10982.0,42.0,523361866.0,38006.0,47656.0,5.62,2.06,0.37,0.16,0.5,6.6,18.8,30.6,29.3,28.0,20.7,22.0,Far North
31502,17024.0,37.0,1135986424.0,57451.0,66729.0,4.36,1.82,0.42,0.21,0.435,6.0,16.3,26.8,17.8,21.0,23.0,38.1,Outback - North
31701,78754.0,42.0,4114225935.0,43528.0,52241.0,4.64,1.79,0.39,0.16,0.451,7.6,19.7,30.3,25.3,26.1,26.8,21.8,Toowoomba
31905,18857.0,47.0,831037431.0,37485.0,44071.0,5.54,1.85,0.33,0.11,0.46,5.4,17.9,29.2,30.7,28.6,24.2,16.5,Maryborough
40101,12278.0,38.0,878716060.0,47675.0,71568.0,5.96,1.98,0.33,0.14,0.547,13.0,29.6,41.1,26.1,21.3,22.8,29.8,Adelaide City
40102,41454.0,46.0,2396053011.0,45127.0,57800.0,4.77,1.86,0.39,0.16,0.47600000000000003,8.8,22.2,33.1,24.6,25.0,24.8,25.5,Adelaide Hills
40105,20749.0,43.0,1361448856.0,48165.0,65615.0,5.03,1.89,0.38,0.17,0.498,10.2,24.7,35.9,23.8,22.8,23.8,29.5,Norwood - Payneham - St Peters
40107,22996.0,44.0,1724257396.0,52588.0,74981.0,5.21,1.94,0.37,0.16,0.514,10.1,25.9,37.6,22.0,21.4,22.1,34.5,Unley
40201,17425.0,44.0,869332633.0,44062.0,49890.0,4.02,1.71,0.42,0.2,0.406,5.2,16.2,26.5,23.4,27.5,29.0,20.1,Gawler - Two Wells
40202,36056.0,39.0,1600147985.0,41491.0,44380.0,3.42,1.56,0.46,0.23,0.37,4.4,14.5,24.3,23.4,31.7,32.1,12.8,Playford
40203,31576.0,39.0,1512257296.0,42879.0,47893.0,4.03,1.69,0.42,0.19,0.401,5.1,15.8,26.0,24.3,28.3,29.2,18.3,Port Adelaide - East
40204,64489.0,40.0,2981046485.0,42646.0,46226.0,3.48,1.58,0.46,0.23,0.375,4.7,15.0,24.9,22.8,30.5,32.1,14.7,Salisbury
40205,53782.0,44.0,2763048535.0,45622.0,51375.0,3.89,1.68,0.43,0.2,0.4,5.1,16.0,26.3,22.2,26.8,29.8,21.2,Tea Tree Gully
40303,38124.0,46.0,2382287056.0,47984.0,62488.0,5.2,1.89,0.36,0.16,0.48200000000000004,8.6,22.4,33.6,24.7,22.4,23.4,29.6,Mitcham
40304,88344.0,43.0,4236531902.0,42662.0,47955.0,3.86,1.67,0.43,0.2,0.401,5.2,16.3,26.6,23.8,29.0,29.7,17.4,Onkaparinga
40401,57179.0,43.0,3019893879.0,44009.0,52815.0,4.32,1.77,0.41,0.19,0.436,7.1,19.2,29.7,24.0,26.9,27.3,21.8,Charles Sturt
40402,28901.0,42.0,1450394281.0,44257.0,50185.0,3.88,1.69,0.44,0.21,0.401,5.5,16.5,26.7,22.8,27.9,29.5,19.8,Port Adelaide - West
40403,33799.0,41.0,1759970800.0,43767.0,52072.0,4.29,1.76,0.41,0.19,0.433,7.4,19.2,29.5,24.3,27.0,27.6,21.1,West Torrens
40501,19022.0,46.0,934103693.0,42936.0,49106.0,4.51,1.72,0.38,0.15,0.445,6.5,18.3,29.0,25.9,26.1,28.7,19.3,Barossa
40502,11730.0,48.0,524918198.0,37585.0,44750.0,5.68,1.85,0.33,0.1,0.498,6.6,19.8,31.5,30.8,27.8,24.2,17.2,Lower North
40503,12697.0,47.0,589808087.0,38846.0,46453.0,5.67,1.9,0.34,0.11,0.48,5.9,18.4,29.8,29.6,27.2,23.7,19.5,Mid North
40504,11800.0,49.0,528620252.0,36015.0,44798.0,6.0,1.93,0.32,0.11,0.49200000000000005,6.4,20.3,32.2,31.7,29.0,22.1,17.2,Yorke Peninsula
40601,29832.0,44.0,1603243905.0,44050.0,53742.0,4.97,1.91,0.38,0.16,0.45899999999999996,5.9,18.3,29.6,25.1,25.8,23.9,25.2,Eyre Peninsula and South West
40602,12765.0,42.0,781563118.0,50461.0,61227.0,4.66,1.9,0.41,0.2,0.429,5.2,16.4,27.5,21.1,23.5,23.8,31.7,Outback - North and East
40701,24882.0,51.0,1009300318.0,32942.0,40563.0,5.9,1.9,0.32,0.1,0.494,7.2,20.4,32.0,34.7,30.5,21.0,13.7,Fleurieu - Kangaroo Island
40702,35852.0,45.0,1604088788.0,38995.0,44742.0,4.62,1.74,0.38,0.15,0.45799999999999996,6.5,18.7,29.5,28.5,29.0,26.7,15.8,Limestone Coast
40703,35204.0,46.0,1426040646.0,35779.0,40508.0,5.0,1.73,0.35,0.12,0.46299999999999997,6.2,18.4,29.4,31.8,30.7,25.0,12.5,Murray and Mallee
50101,28393.0,43.0,1508954023.0,39454.0,53145.0,5.55,2.06,0.37,0.16,0.496,7.2,21.1,33.4,28.5,27.1,21.5,23.0,Augusta - Margaret River - Busselton
50102,55922.0,43.0,3571406503.0,49087.0,63864.0,5.43,2.06,0.38,0.17,0.469,6.9,19.1,30.5,23.2,22.9,21.2,32.7,Bunbury
50103,12785.0,48.0,623391720.0,36614.0,48760.0,6.59,2.13,0.32,0.12,0.521,7.6,21.5,33.8,32.7,25.8,20.2,21.3,Manjimup
50201,48425.0,45.0,3100516278.0,46530.0,64027.0,6.28,2.23,0.35,0.15,0.491,7.3,20.2,32.1,25.6,22.9,19.6,31.9,Mandurah
50301,43231.0,47.0,5315976873.0,63140.0,122967.0,9.04,2.62,0.29,0.13,0.628,15.0,34.5,48.4,23.1,16.5,15.9,44.5,Cottesloe - Claremont
50302,68358.0,36.0,5807245756.0,58081.0,84953.0,6.04,2.08,0.35,0.17,0.525,10.0,25.6,37.8,21.5,18.9,20.3,39.3,Perth City
50401,49438.0,39.0,3063902440.0,50996.0,61975.0,4.45,1.8,0.41,0.2,0.435,6.1,18.4,29.4,21.0,22.7,26.1,30.1,Bayswater - Bassendean
50402,23964.0,45.0,1549627009.0,51213.0,64665.0,5.01,1.9,0.38,0.18,0.46,6.1,19.2,30.9,22.2,22.0,23.7,32.1,Mundaring
50403,64533.0,40.0,3996364947.0,51321.0,61927.0,4.04,1.75,0.43,0.23,0.426,6.7,18.4,29.3,19.5,23.6,27.7,29.2,Swan
50501,101423.0,44.0,6982294081.0,52635.0,68843.0,4.9,1.92,0.39,0.2,0.46799999999999997,7.2,20.8,32.4,21.0,22.1,23.0,33.8,Joondalup
50502,118051.0,39.0,8137550021.0,52172.0,68932.0,4.88,1.9,0.39,0.19,0.47700000000000004,8.4,22.2,33.7,21.4,21.7,24.3,32.6,Stirling
50503,94537.0,39.0,5782362193.0,50296.0,61165.0,4.3,1.81,0.42,0.23,0.429,5.8,17.9,29.1,20.5,24.0,26.4,29.1,Wanneroo
50601,39023.0,39.0,2350372727.0,51093.0,60230.0,4.15,1.74,0.42,0.22,0.418,5.5,17.3,28.2,20.2,23.2,27.9,28.7,Armadale
50602,43049.0,35.0,2780991669.0,52390.0,64601.0,4.58,1.84,0.4,0.21,0.442,6.3,18.7,30.0,20.6,21.9,25.9,31.5,Belmont - Victoria Park
50603,56363.0,39.0,3349080532.0,46932.0,59420.0,5.23,1.91,0.37,0.17,0.465,6.9,19.9,31.4,25.0,22.9,24.1,28.0,Canning
50604,64719.0,39.0,3729261724.0,49269.0,57622.0,4.18,1.74,0.42,0.21,0.415,5.2,16.8,27.7,21.2,23.9,28.1,26.8,Gosnells
50605,34912.0,43.0,2288926002.0,52616.0,65563.0,4.62,1.84,0.4,0.19,0.451,7.0,19.6,30.7,20.7,22.0,25.1,32.2,Kalamunda
50606,12044.0,41.0,805582007.0,53882.0,66887.0,4.69,1.88,0.4,0.2,0.45299999999999996,6.9,19.2,30.3,20.0,21.7,24.7,33.5,Serpentine - Jarrahdale
50607,27365.0,41.0,2254867669.0,56822.0,82400.0,5.9,2.07,0.35,0.17,0.523,10.0,25.4,37.5,21.8,19.2,20.7,38.3,South Perth
50701,57064.0,39.0,3767717537.0,53922.0,66026.0,4.46,1.83,0.41,0.21,0.435,6.1,18.3,29.4,19.7,21.9,25.0,33.4,Cockburn
50702,23035.0,43.0,1811699519.0,53846.0,78650.0,5.81,2.05,0.35,0.17,0.523,11.0,26.0,37.8,22.6,20.2,20.9,36.2,Fremantle
50703,16737.0,37.0,1016011919.0,52309.0,60705.0,3.99,1.72,0.43,0.22,0.408,5.1,16.4,27.3,19.3,23.0,28.6,29.1,Kwinana
50704,66274.0,45.0,5191887883.0,52523.0,78340.0,6.08,2.08,0.34,0.15,0.536,11.6,26.8,38.8,23.7,20.4,20.0,35.9,Melville
50705,63445.0,40.0,4209702184.0,53834.0,66352.0,4.91,1.93,0.39,0.2,0.44,5.1,17.2,28.6,20.6,21.7,23.1,34.7,Rockingham
50901,33089.0,46.0,1595647612.0,38527.0,48223.0,5.58,1.95,0.35,0.14,0.489,6.9,20.3,31.9,30.0,27.0,23.1,19.9,Albany
50902,30427.0,47.0,1705847695.0,43853.0,56064.0,6.0,2.03,0.34,0.12,0.512,6.6,20.2,32.4,27.2,23.7,22.0,27.2,Wheat Belt - North
50903,11822.0,46.0,635257571.0,43375.0,53735.0,5.61,1.97,0.35,0.12,0.495,6.0,18.9,31.0,27.2,24.2,22.6,26.0,Wheat Belt - South
51001,15425.0,38.0,947184094.0,52032.0,61406.0,4.54,1.78,0.39,0.2,0.431,6.5,17.9,28.4,21.3,21.7,25.8,31.2,Kimberley
51002,11916.0,35.0,1099222656.0,82458.0,92248.0,4.62,1.75,0.38,0.19,0.4,4.9,14.9,24.8,14.3,14.5,17.2,54.0,East Pilbara
51003,16084.0,36.0,1534999646.0,82513.0,95436.0,4.77,1.79,0.37,0.18,0.423,5.3,16.7,27.0,14.6,14.5,16.7,54.2,West Pilbara
51101,9345.0,44.0,528866888.0,43029.0,56594.0,5.73,2.08,0.36,0.15,0.51,6.9,21.0,32.9,26.7,25.0,21.0,27.3,Esperance
51102,5299.0,41.0,296202282.0,43836.0,55898.0,5.21,2.01,0.39,0.18,0.465,5.4,18.1,30.0,25.2,26.0,22.4,26.3,Gascoyne
51103,21947.0,38.0,1628046488.0,64147.0,74181.0,4.27,1.8,0.42,0.22,0.402,5.1,15.3,25.6,16.2,19.1,21.5,43.2,Goldfields
51104,29782.0,44.0,1866557549.0,49351.0,62674.0,5.05,1.96,0.39,0.17,0.467,6.7,19.3,30.7,22.5,23.2,23.1,31.2,Mid West
60101,7358.0,41.0,334721686.0,41491.0,45491.0,3.49,1.61,0.46,0.24,0.379,4.8,15.1,25.1,22.9,32.2,30.2,14.8,Brighton
60102,27591.0,45.0,1418737644.0,43623.0,51420.0,4.22,1.77,0.42,0.19,0.426,6.7,18.2,28.5,23.9,27.5,27.4,21.2,Hobart - North East
60103,24812.0,42.0,1096194708.0,40740.0,44180.0,3.78,1.62,0.43,0.19,0.389,5.0,15.1,25.2,24.9,31.3,29.8,14.0,Hobart - North West
60104,18004.0,45.0,942235277.0,44162.0,52335.0,4.33,1.77,0.41,0.18,0.43200000000000005,6.6,18.5,28.9,24.2,26.6,27.4,21.9,Hobart - South and West
60105,30241.0,44.0,1841740013.0,45537.0,60902.0,5.27,1.91,0.36,0.16,0.49700000000000005,9.8,24.2,35.2,25.8,23.5,23.2,27.5,Hobart Inner
60106,8019.0,45.0,357579487.0,40224.0,44592.0,3.73,1.67,0.45,0.2,0.402,4.7,15.6,25.9,24.9,31.4,28.6,15.2,Sorell - Dodges Ferry
60201,41307.0,43.0,2045669684.0,41220.0,49524.0,4.33,1.76,0.41,0.18,0.44299999999999995,7.7,20.0,30.5,25.6,29.1,26.7,18.5,Launceston
60202,11480.0,48.0,494854687.0,36280.0,43106.0,5.53,1.86,0.34,0.12,0.47600000000000003,6.7,19.1,30.2,32.0,28.2,24.1,15.7,Meander Valley - West Tamar
60203,18138.0,47.0,797221731.0,36523.0,43953.0,5.16,1.84,0.36,0.13,0.474,7.4,20.0,31.0,31.0,29.6,23.8,15.6,North East
40103,27977.0,49.0,2233127894.0,52100.0,79820.0,6.11,2.11,0.34,0.15,0.546,11.3,28.1,40.2,23.8,20.2,20.5,35.5,Burnside
40104,27815.0,44.0,1405600295.0,42710.0,50534.0,4.72,1.8,0.38,0.16,0.436,6.2,18.0,28.7,26.2,26.0,26.5,21.3,Campbelltown (SA)
40106,16447.0,43.0,1139324980.0,49756.0,69273.0,4.86,1.9,0.39,0.18,0.501,11.2,25.8,36.8,22.1,23.0,23.8,31.1,Prospect - Walkerville
60301,5495.0,46.0,226873340.0,36591.0,41287.0,4.91,1.78,0.36,0.13,0.467,5.5,17.8,28.8,30.5,30.6,25.3,13.6,Central Highlands (Tas.)
60302,9343.0,47.0,389558443.0,35204.0,41695.0,5.53,1.81,0.33,0.12,0.47700000000000004,7.0,19.6,30.8,33.5,28.7,24.0,13.9,Huon - Bruny Island
60303,3327.0,52.0,123666687.0,29822.0,37171.0,5.77,1.87,0.32,0.12,0.495,7.5,21.2,32.9,37.9,33.2,17.7,11.2,South East Coast
60401,23674.0,45.0,1118320989.0,39929.0,47238.0,4.73,1.82,0.38,0.16,0.441,6.6,18.2,28.8,27.5,28.3,25.6,18.6,Burnie - Ulverstone
60402,22280.0,45.0,1002617646.0,38658.0,45001.0,4.78,1.79,0.37,0.15,0.44299999999999995,6.2,18.0,28.7,28.7,29.6,25.2,16.5,Devonport
60403,9275.0,45.0,434705594.0,40003.0,46869.0,4.91,1.85,0.38,0.16,0.461,5.7,17.8,29.0,27.6,28.3,24.9,19.3,West Coast
70101,19690.0,34.0,1346269970.0,54408.0,68373.0,4.42,1.74,0.39,0.2,0.45899999999999996,9.4,22.3,33.0,20.3,20.5,26.7,32.5,Darwin City
70102,32498.0,39.0,2072945634.0,55614.0,63787.0,3.46,1.64,0.47,0.26,0.391,6.1,17.1,27.0,16.4,21.7,30.2,31.7,Darwin Suburbs
70103,10250.0,43.0,679321716.0,57258.0,66275.0,3.65,1.69,0.46,0.24,0.402,5.7,16.9,27.1,16.4,21.2,27.6,34.8,Litchfield
