sa3_code16,p_noni_35_44_ptgdde_gddp_gdct,p_noni_35_44_bdl,p_noni_35_44_adip_dipl,p_noni_35_44_ct_iii_iv,p_noni_35_44_ct_i_ii,p_noni_35_44_cl_nfd,p_noni_35_44_loe_ns,p_noni_35_44_tot,p_noni_45_54_ptgdde_gddp_gdct,p_noni_45_54_bdl,p_noni_45_54_adip_dipl,p_noni_45_54_ct_iii_iv,p_noni_45_54_ct_i_ii,p_noni_45_54_cl_nfd,p_noni_45_54_loe_ns,p_noni_45_54_tot,p_noni_55_64_ptgdde_gddp_gdct,p_noni_55_64_bdl,p_noni_55_64_adip_dipl,p_noni_55_64_ct_iii_iv,p_noni_55_64_ct_i_ii,p_noni_55_64_cl_nfd,p_noni_55_64_loe_ns,p_noni_55_64_tot,p_noni_65ov_ptgdde_gddp_gdct,p_noni_65ov_bdl,p_noni_65ov_adip_dipl,p_noni_65ov_ct_iii_iv,p_noni_65ov_ct_i_ii,p_noni_65ov_cl_nfd,p_noni_65ov_loe_ns,p_noni_65ov_tot,p_noni_tot_ptgdde_gddp_gdct,p_noni_tot_bdl,p_noni_tot_adip_dipl,p_noni_tot_ct_iii_iv,p_noni_tot_ct_i_ii,p_noni_tot_cl_nfd,p_noni_tot_loe_ns,p_noni_tot_tot,p_is_ns_15_19_pgdde_gddp_gdct,p_is_ns_15_19_bdl,p_is_ns_15_19_adip_dipl,p_is_ns_15_19_ct_iii_and_iv_l,p_is_ns_15_19_ct_i_ii,p_is_ns_15_19_cl_nfd,p_is_ns_15_19_loe_ns,p_is_ns_15_19_tot,p_is_ns_20_24_pgde_gddp_gdctl,p_is_ns_20_24_bdl,p_is_ns_20_24_adip_dipl,p_is_ns_20_24_ct_iii_and_iv_l,p_is_ns_20_24_ct_i_ii,p_is_ns_20_24_cl_nfd,p_is_ns_20_24_loe_ns,p_is_ns_20_24_tot,p_is_ns_25_34_pgde_gddp_gdctl,p_is_ns_25_34_bdl,p_is_ns_25_34_adip_dipl,p_is_ns_25_34_ct_iii_and_iv_l,p_is_ns_25_34_ct_i_ii,p_is_ns_25_34_cl_nfd,p_is_ns_25_34_loe_ns,p_is_ns_25_34_tot,p_is_ns_35_44_pgde_gddp_gdctl,p_is_ns_35_44_bdl,p_is_ns_35_44_adip_dipl,p_is_ns_35_44_ct_iii_and_iv_l,p_is_ns_35_44_ct_i_ii,p_is_ns_35_44_cl_nfd,p_is_ns_35_44_loe_ns,p_is_ns_35_44_tot,p_is_ns_45_54_pgde_gddp_gdctl,p_is_ns_45_54_bdl,p_is_ns_45_54_adip_dipl,p_is_ns_45_54_ct_iii_and_iv_l,p_is_ns_45_54_ct_i_ii,p_is_ns_45_54_cl_nfd,p_is_ns_45_54_loe_ns,p_is_ns_45_54_tot,p_is_ns_55_64_pgde_gddp_gdctl,p_is_ns_55_64_bdl,p_is_ns_55_64_adip_dipl,p_is_ns_55_64_crt_iii_and_iv,p_is_ns_55_64_ct_i_ii,p_is_ns_55_64_cl_nfd,p_is_ns_55_64_loe_ns,p_is_ns_55_64_tot,p_is_ns_65ov_pgdde_gddp_gdct,p_is_ns_65ov_bdl,p_is_ns_65ov_adip_dipl,p_is_ns_65ov_crt_iii_and_iv,p_is_ns_65ov_ct_i_ii,p_is_ns_65ov_cl_nfd,p_is_ns_65ov_loe_ns,p_is_ns_65ov_tot,p_is_ns_totpdde_gddp_gdct,p_is_ns_tot_bdl,p_is_ns_tot_adip_dipl,p_is_ns_tot_ct_iii_iv,p_is_ns_tot_ct_i_ii,p_is_ns_tot_cl_nfd,p_is_ns_tot_loe_ns,p_is_ns_tot_tot,p_tot_15_19_pgde_gddp_gdctl,p_tot_15_19_bdl,p_tot_15_19_adip_dipl,p_tot_15_19_ct_iii_and_iv_l,p_tot_15_19_ct_i_ii,p_tot_15_19_cl_nfd,p_tot_15_19_loe_ns,p_tot_15_19_tot,p_tot_20_24_pgde_gddp_gdctl,p_tot_20_24_bdl,p_tot_20_24_adip_dipl,p_tot_20_24_ct_iii_and_iv_l,p_tot_20_24_ct_i_ii,p_tot_20_24_cl_nfd,p_tot_20_24_loe_ns,p_tot_20_24_tot,p_tot_25_34_pgde_gddp_gdctl,p_tot_25_34_bdl,p_tot_25_34_adip_dipl,p_tot_25_34_ct_iii_and_iv_l,p_tot_25_34_ct_i_ii,p_tot_25_34_cl_nfd,p_tot_25_34_loe_ns,p_tot_25_34_tot,p_tot_35_44_pgde_gddp_gdctl,p_tot_35_44_bdl,p_tot_35_44_adip_dipl,p_tot_35_44_ct_iii_and_iv_l,p_tot_35_44_ct_i_ii,p_tot_35_44_cl_nfd,p_tot_35_44_loe_ns,p_tot_35_44_tot,p_tot_45_54_pgde_gddp_gdctl,p_tot_45_54_bdl,p_tot_45_54_adip_dipl,p_tot_45_54_ct_iii_and_iv_l,p_tot_45_54_ct_i_ii,p_tot_45_54_cl_nfd,p_tot_45_54_loe_ns,p_tot_45_54_tot,p_tot_55_64_pgde_gddp_gdctl,p_tot_55_64_bdl,p_tot_55_64_adip_dipl,p_tot_55_64_ct_iii_and_iv_l,p_tot_55_64_ct_i_ii,p_tot_55_64_cl_nfd,p_tot_55_64_loe_ns,p_tot_55_64_tot,p_tot_65ov_ptgdde_gddp_gdct,p_tot_65ov_bdl,p_tot_65ov_adip_dipl,p_tot_65ov_ct_iii_and_iv_l,p_tot_65ov_ct_i_ii,p_tot_65ov_cl_nfd,p_tot_65ov_loe_ns,p_tot_65ov_tot,p_tot_tot_pgde_gddp_gdctl,p_tot_tot_bdl,p_tot_tot_adip_dipl,p_tot_tot_ct_iii_and_iv_l,p_tot_tot_ct_i_ii,p_tot_tot_cl_nfd,p_tot_tot_loe_ns,p_tot_tot_tot,sa3_name16
20602,2015,3231,856,670,46,97,181,7098,1704,2023,734,629,37,107,165,5392,1035,965,450,431,24,75,143,3122,414,501,235,415,14,80,489,2137,7185,11742,3495,3464,218,476,1308,27895,0,0,0,0,0,0,96,96,0,0,0,3,0,0,181,192,9,14,0,5,0,3,674,706,10,8,0,7,0,3,534,559,4,6,0,3,0,0,354,377,3,3,5,0,0,0,249,260,0,3,3,4,0,0,369,384,30,41,13,21,0,5,2465,2573,3,3,13,59,18,3,158,248,96,910,260,348,35,25,257,1930,1939,4158,963,943,59,90,876,9027,2036,3249,866,682,42,99,717,7695,1712,2042,741,632,39,106,522,5789,1039,975,451,435,24,85,396,3397,415,505,240,420,14,80,862,2522,7241,11835,3529,3510,225,492,3782,30617,Darebin - South
20603,1754,3220,994,916,70,135,220,7306,1290,2255,1011,1065,67,179,228,6103,1038,1506,781,738,37,135,251,4483,499,763,609,705,27,140,700,3440,7007,13633,4972,5147,351,783,1900,33792,0,0,0,0,0,0,174,174,0,3,0,0,0,0,293,299,4,7,6,8,0,3,891,921,6,6,10,4,0,0,616,640,3,5,3,6,0,3,472,496,3,6,3,3,0,3,403,419,3,4,4,4,0,0,453,468,17,39,29,26,0,9,3302,3423,0,0,26,89,15,14,274,419,144,1312,398,463,59,53,392,2828,2286,4607,1175,1187,73,135,1198,10657,1762,3237,1007,930,70,135,838,7972,1295,2264,1024,1081,69,186,705,6618,1042,1511,785,744,37,138,655,4915,503,766,615,713,27,137,1148,3909,7027,13706,5022,5206,352,792,5209,37327,Essendon
20604,3794,5064,1347,819,67,174,489,11751,1912,2336,910,619,56,173,339,6351,1485,1705,788,448,40,133,274,4866,1243,1584,737,381,22,144,576,4700,18812,37944,9055,5103,489,1106,3954,76460,0,0,0,3,0,0,942,945,3,38,6,10,0,4,2737,2800,18,79,13,6,0,6,4595,4714,14,23,9,5,0,3,1864,1918,9,14,7,9,5,0,1171,1211,4,3,4,4,0,0,929,955,6,24,12,0,0,0,1306,1350,59,171,48,34,10,14,13543,13881,21,69,268,215,62,57,1446,2140,1060,9005,1972,837,110,160,3501,16642,9330,18329,3074,1830,143,276,5636,38620,3814,5099,1362,835,68,176,2366,13721,1927,2360,922,630,60,173,1519,7593,1490,1719,791,458,40,130,1205,5836,1253,1608,751,391,25,144,1884,6053,18893,38189,9137,5194,506,1126,17562,90603,Melbourne City
20605,3538,6187,1823,1370,105,252,381,13655,2437,3514,1423,1177,72,230,352,9197,1727,2347,1071,784,49,219,366,6573,1150,1899,1079,757,58,215,884,6038,13184,25428,8426,7088,519,1230,2751,58630,0,0,0,0,0,0,218,226,0,9,3,0,0,0,635,650,5,24,6,11,0,7,2809,2863,7,13,4,11,0,0,1731,1761,5,10,4,6,0,0,1269,1297,8,18,9,3,0,0,990,1023,6,16,10,13,0,0,1086,1133,35,86,35,46,3,8,8733,8949,5,12,36,74,32,8,318,485,170,1593,572,629,80,63,776,3877,4184,9931,2453,2341,124,249,3351,22635,3552,6204,1840,1394,107,254,2113,15458,2449,3530,1436,1193,72,233,1628,10536,1739,2370,1077,793,49,225,1354,7609,1156,1921,1084,777,59,212,1980,7188,13252,25567,8494,7194,521,1245,11519,67794,Port Phillip
20606,1836,3225,860,563,47,90,208,6827,1224,1998,682,410,41,113,159,4633,970,1551,645,306,21,106,205,3801,932,1904,973,381,31,168,704,5086,8252,18393,5054,3324,256,681,1788,37744,0,0,0,0,0,0,180,180,3,5,9,0,0,0,462,479,3,16,4,6,3,0,1678,1706,4,5,4,3,0,0,761,784,0,5,3,6,0,0,531,551,9,6,0,5,0,0,462,486,6,9,10,3,0,3,781,818,27,57,28,20,3,4,4866,4996,0,12,28,59,11,6,248,360,172,1780,453,371,35,47,552,3411,3123,7966,1439,1276,65,152,2044,16066,1846,3235,868,564,47,95,973,7630,1236,2013,687,419,41,110,692,5203,977,1565,646,307,21,106,667,4292,939,1912,981,382,31,168,1488,5904,8299,18487,5101,3379,258,686,6662,42867,Stonnington - West
20607,3136,4875,1180,979,72,160,289,10681,2145,2569,866,730,57,146,264,6781,1649,1730,628,458,35,115,259,4876,1224,1464,686,436,31,126,614,4571,13134,24070,5882,4955,381,841,2116,51382,0,0,0,0,0,0,214,215,0,3,4,3,0,0,638,650,8,27,12,16,0,0,2266,2334,11,10,7,12,0,0,1136,1176,10,14,0,3,0,0,846,871,11,5,5,7,0,0,681,703,6,9,3,5,0,0,743,771,52,76,27,37,0,4,6521,6717,5,15,22,82,18,15,319,471,221,2091,459,521,65,65,776,4203,4772,11399,2058,1806,105,229,2722,23095,3151,4901,1193,991,71,160,1423,11897,2163,2590,868,741,56,146,1112,7679,1663,1742,636,465,35,116,949,5598,1233,1472,689,439,31,124,1360,5346,13210,24204,5936,5045,392,854,8660,58289,Yarra
20701,5130,8476,1764,1036,66,205,451,17130,5589,8476,2472,1499,127,352,537,19046,4087,5908,2114,1148,99,351,570,14276,3151,5547,3134,1526,106,606,1946,16020,22999,41696,12081,7714,622,1778,4317,91208,0,0,0,0,0,0,374,384,0,13,7,3,0,0,541,565,9,26,6,8,0,0,1155,1202,15,21,8,3,0,0,889,931,19,26,3,8,0,0,980,1040,9,16,11,7,0,0,774,822,13,51,29,12,3,5,1383,1492,65,151,64,38,4,11,6095,6435,11,8,65,200,53,34,578,938,368,3589,813,760,90,87,741,6444,4681,9765,1753,1576,85,146,1569,19575,5158,8508,1773,1040,67,202,1340,18092,5610,8501,2481,1505,123,355,1522,20101,4102,5925,2128,1158,99,358,1349,15114,3170,5599,3164,1541,109,614,3339,17529,23088,41894,12170,7790,626,1788,10433,97790,Boroondara
20702,2064,3896,1190,998,59,155,287,8654,1577,3136,1563,1445,90,303,384,8492,1263,2238,1211,1039,82,244,426,6504,1007,2124,1798,1954,71,445,1804,9194,7958,16887,7239,6841,422,1310,3400,44054,0,0,0,0,0,0,135,137,3,9,0,0,0,0,155,164,6,13,4,0,0,0,366,389,7,10,4,0,0,0,318,342,4,6,7,10,0,0,372,401,4,7,5,3,0,6,351,376,7,21,21,24,0,4,894,974,28,70,42,44,0,7,2596,2782,0,7,29,110,36,12,244,431,160,1316,408,404,36,51,256,2625,1893,4198,1049,917,49,105,657,8870,2075,3912,1201,1003,59,152,604,9007,1585,3140,1571,1459,90,300,757,8906,1265,2244,1220,1049,85,245,779,6890,1010,2144,1815,1982,71,448,2702,10175,7989,16965,7287,6920,422,1323,6000,46903,Manningham - West
20703,2777,4647,1399,973,77,167,275,10312,2246,3659,1613,1429,95,243,356,9634,1574,2388,1303,1081,63,221,355,6983,1135,2152,1720,1480,75,359,1686,8610,11065,20617,8531,6768,503,1192,3357,52038,0,0,0,0,0,0,223,222,0,3,3,3,0,0,329,339,11,7,3,7,0,0,546,579,8,7,3,5,0,3,396,423,7,10,6,8,0,0,436,469,3,13,4,5,0,0,371,395,9,15,11,12,3,5,713,771,33,52,33,46,3,8,3017,3194,0,9,75,160,38,18,372,675,244,2125,912,640,71,62,536,4594,3100,5651,1522,1036,79,126,884,12401,2789,4656,1404,972,80,168,675,10748,2256,3664,1617,1435,95,243,792,10110,1583,2404,1310,1088,63,223,724,7386,1140,2172,1733,1504,79,359,2398,9392,11114,20679,8576,6837,510,1204,6383,55308,Whitehorse - West
20801,2265,4937,1376,925,82,171,258,10011,2929,5057,1921,1413,83,275,377,12055,2093,3414,1593,1124,73,292,410,9000,1497,3037,2295,1427,103,461,1536,10343,10037,20570,8306,6188,457,1353,2941,49851,0,0,0,0,0,0,215,213,0,6,7,0,0,0,218,236,0,7,7,0,0,0,446,471,5,8,5,3,0,0,578,595,13,19,7,8,0,3,721,764,10,20,4,4,0,0,609,645,10,17,34,16,0,8,992,1071,32,76,63,39,3,11,3778,3995,3,3,23,77,39,13,339,497,88,1084,307,375,45,53,294,2238,1164,3051,823,868,48,86,616,6649,2279,4948,1383,932,82,171,840,10621,2944,5084,1932,1421,83,283,1095,12851,2109,3433,1602,1130,73,294,1011,9658,1500,3056,2325,1440,102,468,2522,11421,10079,20665,8392,6248,463,1367,6725,53935,Bayside
20902,2168,3691,1675,1632,117,202,419,9912,1131,1869,1266,1605,113,247,437,6674,591,908,691,1118,72,170,415,3967,218,487,410,1171,39,136,1556,4024,7217,13867,6786,8277,607,1014,3697,41465,0,0,0,0,0,0,276,277,0,3,7,8,0,0,508,530,3,19,13,17,0,4,1222,1274,6,3,7,15,0,0,817,853,3,4,9,6,0,0,691,719,5,4,3,14,0,0,504,527,0,4,4,17,0,0,977,1004,15,43,38,74,0,4,5000,5179,3,15,44,169,44,14,469,767,210,1465,641,762,103,78,719,3973,2903,5467,2091,1907,121,175,1707,14377,2178,3707,1698,1668,123,201,1243,10816,1139,1883,1282,1629,113,248,1147,7445,600,918,700,1138,72,170,925,4513,223,492,418,1191,45,137,2540,5044,7257,13953,6868,8470,616,1029,8745,46936,Darebin - North
20903,1173,2439,1092,1563,63,140,167,6635,1206,2085,1413,2175,90,229,258,7447,1117,1646,1170,1622,74,217,279,6125,647,1061,905,1247,33,202,594,4693,4777,9497,5674,8758,394,930,1657,31689,0,0,0,0,0,0,164,163,3,3,3,11,0,3,146,157,3,11,0,12,0,0,224,249,8,10,5,13,0,0,328,362,4,8,6,11,0,0,419,451,0,5,13,13,0,0,345,376,0,4,5,5,0,0,422,447,25,47,38,62,0,3,2051,2214,0,3,25,164,37,22,314,566,64,638,357,670,40,39,213,2030,581,1648,720,1340,56,84,370,4802,1186,2455,1106,1576,63,136,499,7030,1211,2092,1423,2199,91,230,676,7924,1117,1659,1189,1641,74,215,632,6525,654,1069,917,1258,33,202,1016,5148,4812,9563,5738,8859,401,935,3722,34026,Nillumbik - Kinglake
20904,2740,5482,4119,5688,398,640,1083,20155,1240,2600,2686,5064,287,610,998,13476,706,1676,1598,3390,186,465,1035,9052,323,983,999,2498,84,303,1891,7082,8733,20358,15667,26290,1663,2887,7206,82795,0,0,0,0,0,0,461,467,0,9,10,20,8,3,614,653,7,39,16,33,0,3,1672,1770,3,14,15,18,0,10,1295,1356,3,14,16,43,0,4,1059,1136,6,3,12,28,0,7,942,998,0,6,10,32,0,7,1248,1303,21,88,81,178,10,24,7282,7684,7,16,112,532,104,55,1021,1846,252,1913,1308,2311,229,220,1114,7350,3486,7770,4918,7001,408,612,2834,27025,2750,5511,4154,5767,401,654,2385,21629,1250,2624,2735,5138,287,615,2063,14711,716,1685,1619,3437,186,473,1986,10102,329,990,1008,2539,84,308,3151,8409,8783,20503,15855,26732,1702,2937,14557,91071,Whittlesea - Wallan
21001,828,2166,1016,1239,68,162,208,5682,658,1433,979,1371,73,176,259,4953,466,965,690,924,59,131,291,3520,235,548,662,1430,36,189,1246,4353,2951,7764,4411,6663,363,802,2375,25327,0,0,0,5,0,0,95,99,0,4,3,3,0,0,108,116,3,10,4,8,0,3,325,349,3,10,0,3,0,0,297,309,0,7,11,6,0,0,272,291,0,8,7,3,0,0,263,282,3,0,3,19,0,3,622,644,12,38,21,43,3,13,1972,2096,3,8,20,96,18,3,195,338,62,604,245,406,46,38,209,1608,692,2069,809,1223,57,111,498,5467,834,2172,1015,1245,71,162,503,6011,666,1441,990,1387,73,180,530,5263,464,975,699,929,59,131,553,3812,244,551,670,1444,36,187,1870,5007,2970,7817,4450,6736,365,816,4352,27507,Keilor
21002,391,907,523,907,33,81,96,2939,411,710,599,999,46,103,142,3004,332,563,499,748,35,99,164,2438,224,410,487,630,18,120,378,2253,1523,3297,2510,4430,220,487,1002,13474,0,0,0,0,0,0,83,85,0,0,0,3,0,0,61,69,3,3,0,4,0,0,112,122,0,3,0,9,0,0,212,221,3,3,0,9,0,3,244,262,3,0,0,8,0,3,219,229,3,5,5,7,0,3,326,351,10,15,13,32,0,6,1255,1335,0,0,9,69,20,10,189,293,16,168,94,326,29,21,102,760,161,551,302,787,41,52,189,2083,387,911,530,916,33,81,308,3166,414,709,603,1008,46,106,385,3271,329,563,501,755,35,102,384,2678,227,415,492,637,18,120,704,2615,1538,3317,2536,4496,227,497,2268,14878,Macedon Ranges
20802,4457,8009,2336,1612,108,250,483,17249,3407,5845,2457,2107,112,393,531,14852,2205,3859,1948,1628,90,331,608,10676,1368,2938,1943,1942,69,507,1857,10627,16431,32494,11636,10186,605,1788,4386,77526,0,0,0,0,0,0,259,258,0,5,4,0,0,0,433,442,9,24,11,4,0,0,1130,1177,6,17,12,8,3,3,878,928,12,18,7,6,0,0,777,824,8,9,3,12,0,3,646,684,14,20,29,22,0,3,1067,1151,43,90,59,55,4,11,5187,5469,10,15,59,178,49,33,421,768,322,2772,700,726,81,65,652,5309,4673,9093,2210,2016,95,216,1656,19961,4465,8039,2347,1626,115,252,1365,18209,3425,5865,2468,2122,112,393,1312,15699,2217,3868,1957,1649,94,337,1255,11372,1380,2957,1972,1963,71,507,2924,11786,16495,32616,11715,10276,613,1805,9586,83109,Glen Eira
20803,2326,5101,2494,2728,164,342,410,13565,1694,3233,2311,3044,156,383,480,11305,1084,2009,1581,2217,104,359,503,7854,722,1396,1483,2255,97,444,2126,8521,7648,17094,10344,13753,760,1792,4107,55502,0,0,0,0,0,0,204,209,0,0,0,0,0,0,269,280,0,15,11,9,0,4,699,737,5,12,10,5,0,0,782,821,0,4,6,8,0,0,712,737,3,12,5,16,0,0,606,647,0,11,11,34,0,6,1285,1345,19,50,52,78,3,14,4561,4773,0,7,45,184,53,22,334,644,118,1017,506,914,81,65,395,3099,1708,4370,1940,2455,110,183,1044,11807,2346,5121,2509,2753,167,345,1185,14425,1696,3245,2325,3070,156,387,1200,12084,1094,2024,1595,2244,104,356,1108,8529,725,1405,1500,2291,94,446,3413,9875,7686,17189,10430,13901,766,1808,8682,60466,Kingston
20804,1216,2194,524,313,25,60,94,4420,1140,1991,602,356,30,97,137,4357,798,1367,505,269,14,98,125,3167,679,1232,742,392,27,178,467,3715,5361,10627,3134,1952,147,517,1074,22814,0,0,0,0,0,0,72,72,0,3,0,0,0,0,158,157,0,4,4,0,0,0,325,332,3,3,0,3,0,0,237,249,0,3,3,3,0,0,235,247,4,5,5,0,0,0,187,194,9,9,11,3,0,0,362,386,17,25,16,8,3,0,1571,1645,0,4,19,48,14,10,133,225,127,1126,214,190,20,27,226,1935,1396,2727,536,393,27,57,452,5582,1226,2199,526,313,25,59,336,4678,1144,1998,606,360,30,101,373,4608,804,1371,504,269,19,98,311,3367,689,1239,747,392,24,179,825,4102,5384,10670,3156,1968,151,523,2647,24500,Stonnington - East
20901,3036,5384,2010,2212,121,283,397,13444,2312,3461,1896,2445,113,334,477,11043,1872,2684,1641,1996,109,317,525,9146,1272,2146,1710,2506,100,448,1994,10180,11175,20443,9583,12677,699,1676,4028,60281,0,0,0,0,0,0,217,215,0,3,3,3,0,0,267,276,11,20,6,14,0,0,678,721,11,18,12,16,0,3,627,677,4,14,16,13,0,0,609,656,3,9,13,9,0,0,527,564,12,8,12,39,3,7,959,1039,47,70,54,87,7,9,3877,4150,3,9,36,219,69,17,373,730,188,1399,573,952,81,90,402,3675,2511,5391,1744,2403,103,184,1030,13375,3050,5410,2031,2234,125,286,1026,14163,2321,3486,1915,2485,120,334,1086,11746,1876,2701,1659,2014,115,322,1057,9740,1285,2161,1731,2543,105,456,2960,11239,11238,20555,9683,12859,709,1693,7936,64676,Banyule
21003,1616,2734,1362,1375,96,179,349,7714,690,1208,969,1349,84,178,320,4794,399,632,503,938,40,127,312,2942,169,346,355,1101,39,143,1339,3491,4995,9897,5307,7122,448,865,3120,31750,0,0,0,0,0,0,166,166,0,3,3,3,0,0,251,266,3,13,7,14,0,3,796,839,3,4,8,14,0,0,631,659,3,3,3,7,0,0,435,452,0,0,3,8,0,0,348,365,0,3,3,24,0,6,696,732,16,22,31,66,3,12,3319,3466,0,7,21,107,27,20,321,499,120,845,454,595,62,49,446,2584,2009,4150,1671,1696,101,178,1246,11058,1627,2747,1371,1399,96,186,980,8405,694,1212,973,1363,91,178,751,5269,398,638,506,952,40,122,662,3320,172,351,362,1128,39,141,2041,4230,5025,9950,5372,7238,451,876,6452,35359,Moreland - North
21004,317,856,672,1313,59,111,141,3485,301,540,671,1347,58,148,181,3244,251,466,498,1038,56,124,203,2645,118,296,386,785,25,129,449,2192,1299,3299,3116,6650,369,647,1218,16600,0,0,0,0,0,0,102,98,0,0,0,6,0,0,123,128,0,5,0,5,0,0,222,235,3,0,0,3,0,0,246,251,0,0,0,3,0,0,210,215,0,0,4,3,0,0,230,235,5,0,3,13,0,0,287,314,10,9,9,35,3,3,1420,1485,0,0,29,136,22,11,182,385,36,279,229,569,57,38,175,1392,276,865,630,1521,88,84,334,3800,323,865,679,1337,61,111,393,3766,306,546,681,1358,58,147,398,3488,256,467,507,1039,62,127,430,2891,122,297,395,806,25,128,740,2508,1317,3323,3149,6765,374,653,2649,18233,Sunbury
21005,1677,3294,2635,3368,256,438,799,12461,750,1807,2006,3408,234,452,858,9517,396,1031,1031,2176,134,286,747,5801,163,521,560,1538,50,199,1315,4348,5274,12858,10670,16830,1264,2051,5727,54671,0,0,0,4,0,0,491,499,0,10,8,14,3,0,566,606,6,20,16,26,0,3,1310,1386,6,9,11,22,3,0,1033,1090,0,3,12,16,3,4,977,1014,3,7,10,16,0,4,736,774,0,0,7,17,0,0,848,876,17,53,66,116,8,15,5961,6239,3,15,81,437,74,60,978,1649,192,1389,1091,1746,225,179,995,5821,2106,4850,3303,4271,315,444,2434,17724,1685,3306,2665,3415,254,439,1838,13599,753,1815,2025,3449,240,466,1841,10589,402,1036,1045,2196,135,290,1492,6603,168,522,572,1558,50,199,2165,5240,5307,12932,10779,17077,1291,2080,11750,61218,Tullamarine - Broadmeadows
21101,2328,5050,2734,3740,218,337,492,14900,1700,3350,2771,4452,192,471,635,13567,1315,2499,2169,3564,155,506,800,11007,683,1693,1831,3375,136,572,2465,10754,8433,19837,13028,20937,1130,2338,5249,70953,0,0,0,3,0,0,257,263,0,6,3,6,0,0,257,277,8,13,6,13,5,3,700,746,17,9,7,16,0,4,684,734,3,10,5,18,3,3,668,716,0,12,11,25,0,3,652,700,3,17,10,51,0,9,961,1040,31,69,43,136,11,15,4170,4476,3,6,82,360,83,42,467,1047,149,1572,879,1644,171,144,484,5039,2267,5688,2574,3884,189,271,1130,16007,2342,5063,2746,3784,223,346,1174,15685,1709,3364,2793,4498,198,479,1302,14333,1321,2515,2189,3604,150,507,1457,11743,686,1712,1849,3427,136,581,3430,11821,8473,19925,13113,21201,1147,2363,9452,75671,Knox
21102,449,1000,345,378,13,54,64,2301,517,1077,553,726,39,90,116,3113,426,814,467,477,22,84,100,2393,283,550,492,538,23,117,394,2401,1961,4538,2219,2639,137,388,800,12677,0,0,0,0,0,0,56,56,0,0,0,0,0,0,44,53,0,0,0,0,0,0,78,76,0,5,0,0,0,0,96,101,0,3,0,0,0,0,145,154,3,5,3,4,0,0,136,147,3,3,4,9,0,0,224,242,7,18,9,18,0,3,776,832,0,3,13,50,8,6,102,191,27,341,133,184,11,11,72,789,259,750,217,288,17,28,128,1680,448,1004,347,381,13,54,165,2411,517,1082,558,735,39,92,265,3279,427,816,473,481,22,82,234,2542,286,560,498,547,27,117,621,2650,1969,4554,2225,2667,143,388,1581,13534,Manningham - East
21103,1917,3900,2051,2730,155,244,337,11343,1341,2409,1885,3119,123,352,397,9616,1030,1703,1527,2129,110,342,494,7327,711,1503,1665,2231,98,450,1651,8304,6816,14665,9557,14502,781,1674,3483,51477,0,0,0,0,0,0,201,202,0,3,0,0,0,0,207,209,0,15,8,10,0,0,563,593,3,6,3,12,3,3,547,576,0,3,11,14,0,3,519,548,7,7,4,8,0,3,437,468,6,11,12,28,0,6,903,967,21,47,30,71,3,17,3378,3561,4,3,35,238,57,29,378,749,120,906,595,1142,98,75,338,3276,1701,4278,1811,2942,151,198,858,11946,1929,3917,2070,2761,157,248,886,11962,1342,2417,1906,3144,125,351,922,10199,1040,1707,1532,2152,106,341,943,7821,716,1514,1679,2263,98,456,2560,9284,6850,14743,9626,14645,788,1694,6888,55239,Maroondah
21305,5612,8001,4410,5413,347,684,1377,25845,1675,3340,2992,4720,256,555,989,14529,883,1816,1712,2990,146,397,827,8769,420,942,920,2069,79,267,1478,6173,14755,25722,16584,23947,1514,2712,7409,92646,0,0,0,3,0,0,504,510,0,7,13,17,0,0,639,682,21,34,16,26,5,3,1936,2048,12,18,22,27,3,3,1569,1654,4,11,12,34,3,3,1158,1220,3,9,8,13,0,5,889,928,0,11,3,25,0,3,1051,1095,45,82,68,144,7,18,7751,8131,9,19,102,570,106,49,1017,1871,235,1707,1218,2207,237,198,1231,7036,5954,9952,5303,6154,360,569,3688,31991,5632,8035,4456,5479,353,693,2988,27637,1680,3366,3016,4783,264,561,2166,15841,887,1823,1738,3022,147,405,1723,9750,417,949,923,2095,79,268,2544,7282,14809,25856,16764,24317,1547,2751,15351,101396,Wyndham
21104,1754,3108,1028,833,51,95,173,7044,1055,1940,1066,1148,53,148,178,5587,703,1200,811,863,44,146,212,3981,567,1152,1101,1209,44,287,823,5181,5633,11084,5190,5266,297,791,1683,29941,0,0,0,0,0,0,77,77,0,4,0,3,0,0,108,118,3,8,3,0,0,0,270,285,5,6,3,7,0,0,259,286,3,3,3,3,0,0,216,232,0,7,3,4,0,0,179,192,8,15,11,11,0,0,464,502,16,38,25,35,0,3,1578,1689,0,0,18,83,19,8,145,271,59,746,319,382,35,33,166,1737,1499,2949,846,763,46,78,441,6628,1765,3123,1035,843,50,94,438,7344,1056,1940,1070,1155,53,148,395,5826,707,1211,819,870,44,142,389,4188,574,1159,1118,1220,44,289,1288,5691,5653,11134,5220,5307,302,798,3266,31680,Whitehorse - East
