sa3_code_2016,earners_persons,median_age_of_earners_years,income_aud,median_aud,mean_aud,p80_to_p20_ratio,p80_to_p50_ratio,p20_to_p50_ratio,p10_to_p50_ratio,gini_coefficient_no,income_share_top_1pc,income_share_top_5pc,income_share_top_10pc,lowest_quartile_pc,second_quartile_pc,third_quartile_pc,highest_quartile_pc,sa3_name16
30101,41805.0,43.0,2343200661.0,45554.0,56051.0,4.2,1.76,0.42,0.2,0.442,7.8,20.3,31.0,21.4,25.7,27.8,25.2,Capalaba
30102,43297.0,45.0,2398388098.0,43155.0,55394.0,4.91,1.88,0.38,0.17,0.47200000000000003,8.5,21.6,32.7,24.2,25.6,24.9,25.4,Cleveland - Stradbroke
30103,37902.0,41.0,2213209252.0,48309.0,58393.0,4.32,1.77,0.41,0.19,0.435,6.4,18.8,29.8,20.7,23.3,27.4,28.6,Wynnum - Manly
30201,23880.0,43.0,1441573795.0,47976.0,60367.0,4.94,1.82,0.37,0.16,0.469,8.4,21.5,32.5,22.7,22.5,25.4,29.4,Bald Hills - Everton Park
30202,39222.0,40.0,2256559602.0,47750.0,57533.0,4.58,1.78,0.39,0.17,0.439,6.4,18.8,29.7,21.8,23.0,26.6,28.5,Chermside
30203,21172.0,39.0,1171669195.0,47634.0,55341.0,4.0,1.72,0.43,0.21,0.41,5.6,17.3,27.7,20.2,24.1,29.4,26.3,Nundah
30204,30262.0,41.0,1581930254.0,45694.0,52274.0,4.19,1.71,0.41,0.19,0.414,5.7,17.1,27.5,21.9,24.8,29.6,23.8,Sandgate
30301,29297.0,41.0,1868268432.0,49897.0,63770.0,4.96,1.84,0.37,0.17,0.47100000000000003,8.2,21.6,32.8,21.8,21.5,24.6,32.0,Carindale
30302,41027.0,36.0,2579206425.0,48954.0,62866.0,4.68,1.81,0.39,0.19,0.469,9.0,22.4,33.2,21.4,22.3,25.6,30.7,Holland Park - Yeronga
30303,39167.0,40.0,2053929441.0,42125.0,52440.0,5.51,1.9,0.34,0.15,0.47,7.2,20.1,31.2,27.1,23.8,24.3,24.8,Mt Gravatt
30304,21477.0,39.0,1171342057.0,43607.0,54539.0,5.42,1.88,0.35,0.16,0.46799999999999997,7.6,20.5,31.5,25.9,23.4,24.4,26.3,Nathan
30305,31382.0,39.0,1571280769.0,43305.0,50069.0,4.57,1.74,0.38,0.18,0.425,5.8,17.5,28.0,24.3,25.3,28.0,22.5,Rocklea - Acacia Ridge
30905,17827.0,43.0,887550903.0,39264.0,49787.0,4.94,1.91,0.39,0.18,0.469,7.8,20.8,32.0,26.4,28.2,23.9,21.4,Mudgeeraba - Tallebudgera
30906,35230.0,41.0,1643109924.0,39036.0,46640.0,4.39,1.77,0.4,0.19,0.436,6.7,18.8,29.5,25.6,30.0,26.2,18.2,Nerang
30907,53795.0,40.0,2827560280.0,42544.0,52562.0,4.39,1.81,0.41,0.2,0.452,8.1,20.5,31.3,23.3,27.3,26.7,22.7,Ormeau - Oxenford
31503,10770.0,43.0,499998953.0,40630.0,46425.0,4.7,1.76,0.38,0.15,0.483,6.4,18.7,29.8,25.8,26.8,27.5,19.8,Outback - South
31601,27125.0,44.0,1372219496.0,38058.0,50589.0,5.76,1.98,0.34,0.14,0.499,9.1,23.1,34.6,29.0,26.8,22.5,21.7,Buderim
31602,39519.0,45.0,1876551537.0,36966.0,47485.0,5.78,1.94,0.34,0.13,0.493,8.1,21.9,33.5,29.7,27.7,22.9,19.7,Caloundra
31603,31050.0,43.0,1425059532.0,36752.0,45896.0,4.97,1.86,0.37,0.17,0.47100000000000003,7.8,20.9,32.2,28.9,29.8,23.5,17.8,Maroochy
31605,21515.0,48.0,1001981645.0,34285.0,46571.0,5.94,2.01,0.34,0.13,0.524,9.9,24.5,36.4,32.3,28.7,20.6,18.4,Noosa
31606,26305.0,47.0,1151880732.0,34259.0,43789.0,6.14,1.99,0.32,0.12,0.498,7.5,21.1,32.8,32.5,28.1,21.4,17.9,Sunshine Coast Hinterland
31607,20830.0,45.0,929657606.0,37164.0,44631.0,5.12,1.81,0.35,0.14,0.466,7.3,19.9,30.9,29.0,28.6,25.4,17.1,Nambour
31608,11544.0,48.0,505944559.0,33173.0,43827.0,6.38,2.01,0.32,0.12,0.521,8.7,23.2,35.0,33.6,29.0,19.9,17.4,Noosa Hinterland
31801,22516.0,45.0,1145450971.0,42069.0,50873.0,5.15,1.87,0.36,0.15,0.46799999999999997,6.0,18.5,30.0,25.4,25.5,24.8,24.2,Charters Towers - Ayr - Ingham
31802,102385.0,39.0,5814834616.0,48552.0,56794.0,4.04,1.7,0.42,0.21,0.418,6.6,17.9,28.3,19.9,24.0,28.5,27.5,Townsville
31901,41932.0,45.0,1862292023.0,36014.0,44412.0,5.9,1.89,0.32,0.12,0.489,7.7,20.6,32.1,30.8,28.0,23.4,17.7,Bundaberg
31902,22930.0,45.0,896251223.0,31500.0,39086.0,6.92,1.99,0.29,0.09,0.518,6.0,19.6,32.3,35.3,28.9,20.2,15.5,Burnett
31903,22191.0,46.0,891181420.0,33035.0,40160.0,6.34,1.94,0.31,0.1,0.49700000000000005,6.4,19.6,31.4,33.9,29.0,21.6,15.5,Gympie - Cooloola
31904,24061.0,46.0,1035990095.0,34184.0,43057.0,6.29,1.94,0.31,0.12,0.489,7.9,20.9,32.3,32.6,28.4,22.1,16.9,Hervey Bay
30306,27137.0,39.0,1242752394.0,36499.0,45795.0,5.71,1.93,0.34,0.15,0.475,7.2,20.2,31.5,31.2,26.2,23.5,19.1,Sunnybank
30401,20098.0,43.0,1247431874.0,48900.0,62067.0,5.19,1.87,0.36,0.15,0.47,7.6,20.8,32.0,22.7,21.9,23.3,32.0,Centenary
30402,27258.0,46.0,2135967913.0,51040.0,78361.0,6.96,2.13,0.31,0.13,0.5539999999999999,12.2,28.0,40.2,24.8,19.3,18.5,37.4,Kenmore - Brookfield - Moggill
30403,28227.0,38.0,2151146652.0,47694.0,76209.0,6.86,2.1,0.31,0.14,0.574,14.4,31.5,43.3,26.1,20.1,20.2,33.6,Sherwood - Indooroopilly
30404,29364.0,41.0,1782129029.0,48726.0,60691.0,5.01,1.83,0.37,0.17,0.46299999999999997,7.4,20.5,31.6,22.6,22.4,24.4,30.6,The Gap - Enoggera
30501,41617.0,32.0,2814665332.0,44412.0,67633.0,6.7,2.09,0.31,0.15,0.5529999999999999,12.6,28.9,40.7,27.7,21.1,20.9,30.3,Brisbane Inner
30502,24623.0,37.0,1868587377.0,54660.0,75888.0,4.73,1.87,0.4,0.18,0.499,10.9,25.6,37.0,19.1,19.7,24.7,36.4,Brisbane Inner - East
30503,48937.0,38.0,3928990800.0,54289.0,80287.0,4.9,1.91,0.39,0.18,0.53,13.5,29.1,40.3,19.5,20.3,23.6,36.6,Brisbane Inner - North
30504,34171.0,37.0,2613378413.0,53095.0,76479.0,5.67,2.0,0.35,0.16,0.522,9.9,25.8,37.9,21.6,20.1,21.5,36.8,Brisbane Inner - West
30601,29059.0,43.0,1581094690.0,45024.0,54410.0,4.33,1.79,0.41,0.19,0.436,6.5,18.8,29.6,21.9,25.6,27.0,25.5,Cairns - North
30602,53367.0,40.0,2619596741.0,41330.0,49086.0,4.31,1.75,0.41,0.2,0.43,6.7,18.7,29.2,24.0,28.2,27.7,20.1,Cairns - South
30603,18216.0,44.0,750284106.0,34743.0,41188.0,5.7,1.87,0.33,0.13,0.489,6.3,19.0,30.7,31.9,29.0,23.1,16.0,Innisfail - Cassowary Coast
30604,6578.0,43.0,266856921.0,34205.0,40568.0,4.57,1.74,0.38,0.18,0.45299999999999996,6.8,19.4,30.4,30.2,32.9,23.2,13.7,Port Douglas - Daintree
30605,20799.0,46.0,896923789.0,34848.0,43123.0,6.03,1.93,0.32,0.12,0.501,7.5,20.5,32.2,31.8,28.2,22.4,17.5,Tablelands (East) - Kuranda
30701,24378.0,42.0,1158629796.0,39959.0,47528.0,5.45,1.88,0.34,0.12,0.524,7.8,20.9,32.4,27.5,25.8,25.0,21.7,Darling Downs (West) - Maranoa
30702,22243.0,44.0,991095500.0,37747.0,44558.0,5.56,1.86,0.33,0.12,0.48100000000000004,6.0,18.6,30.2,29.1,27.3,24.6,19.0,Darling Downs - East
30703,20780.0,46.0,768289909.0,31569.0,36973.0,6.15,1.84,0.3,0.09,0.502,6.5,19.3,31.0,35.1,30.2,22.0,12.7,Granite Belt
30801,16989.0,38.0,1142031694.0,53851.0,67222.0,6.08,2.15,0.35,0.16,0.491,5.5,17.2,28.9,21.2,20.6,19.9,38.3,Central Highlands (Qld)
30803,60283.0,41.0,3413965079.0,46472.0,56632.0,4.76,1.87,0.39,0.18,0.45299999999999996,6.4,18.2,29.5,22.2,24.1,25.2,28.5,Rockhampton
30804,8597.0,42.0,480222956.0,44094.0,55859.0,6.7,2.23,0.33,0.12,0.522,5.4,17.5,30.1,26.1,23.0,20.6,30.3,Biloela
30805,33841.0,40.0,2332868753.0,56537.0,68936.0,5.65,1.99,0.35,0.16,0.44299999999999995,5.3,16.3,27.3,20.4,19.8,19.0,40.7,Gladstone
30901,35772.0,41.0,1809640560.0,38530.0,50588.0,4.91,1.91,0.39,0.17,0.489,9.8,23.4,34.6,26.9,29.1,23.5,20.5,Broadbeach - Burleigh
30902,29133.0,43.0,1371736132.0,37601.0,47085.0,4.79,1.85,0.38,0.18,0.469,8.6,21.3,32.2,27.3,29.8,24.4,18.5,Coolangatta
30903,32985.0,44.0,1604900658.0,37793.0,48655.0,4.89,1.85,0.38,0.16,0.488,9.9,23.4,34.4,27.8,29.2,24.2,18.8,Gold Coast - North
30904,9741.0,47.0,457079922.0,36991.0,46923.0,5.67,1.98,0.35,0.14,0.48100000000000004,6.9,20.4,31.8,28.9,28.4,22.3,20.4,Gold Coast Hinterland
30908,25561.0,42.0,1180811177.0,37598.0,46196.0,4.94,1.85,0.37,0.16,0.46299999999999997,7.4,20.2,31.2,28.3,28.8,24.3,18.5,Robina
30909,29990.0,40.0,1349477268.0,36522.0,44998.0,4.99,1.84,0.37,0.17,0.465,7.9,20.6,31.7,29.4,29.5,23.9,17.2,Southport
30910,22527.0,41.0,1251574330.0,36315.0,55559.0,5.67,2.05,0.36,0.16,0.565,14.6,30.9,42.7,29.9,28.8,20.8,20.6,Surfers Paradise
31001,30886.0,39.0,1480961186.0,43033.0,47949.0,4.21,1.67,0.4,0.19,0.40299999999999997,5.1,16.0,26.3,23.7,26.2,30.2,19.9,Forest Lake - Oxley
31002,28945.0,45.0,1267216194.0,38368.0,43780.0,5.15,1.79,0.35,0.13,0.45299999999999996,5.6,17.3,28.2,28.6,27.1,26.4,17.9,Ipswich Hinterland
31003,48264.0,40.0,2390919690.0,44116.0,49538.0,4.17,1.68,0.4,0.19,0.40700000000000003,5.5,16.5,26.7,22.8,25.8,30.1,21.3,Ipswich Inner
31004,35661.0,37.0,1787072288.0,45718.0,50113.0,3.55,1.6,0.45,0.23,0.379,5.0,15.5,25.4,20.0,26.1,33.1,20.7,Springfield - Redbank
31101,6087.0,45.0,256677260.0,37019.0,42168.0,5.1,1.77,0.35,0.13,0.45799999999999996,6.0,18.1,28.9,29.1,29.4,25.7,15.9,Beaudesert
31102,18825.0,39.0,847649068.0,40360.0,45028.0,3.91,1.66,0.42,0.2,0.396,5.4,16.1,26.3,23.6,30.4,29.6,16.4,Beenleigh
31103,38247.0,39.0,1779190981.0,42645.0,46518.0,3.57,1.59,0.45,0.23,0.379,5.1,15.4,25.3,21.6,28.9,32.6,16.9,Browns Plains
31104,20726.0,41.0,1061316810.0,45228.0,51207.0,3.94,1.7,0.43,0.22,0.4,4.8,15.9,26.2,21.0,26.4,29.0,23.6,Jimboomba
31105,30439.0,40.0,1498599009.0,43169.0,49233.0,3.94,1.68,0.43,0.21,0.408,5.8,17.1,27.4,22.2,27.5,30.1,20.1,Loganlea - Carbrook
31106,38031.0,39.0,1782790414.0,41783.0,46877.0,3.99,1.66,0.42,0.2,0.4,5.5,16.5,26.6,23.4,28.3,30.3,18.0,Springwood - Kingston
31201,19436.0,38.0,1350611463.0,53000.0,69490.0,6.82,2.27,0.33,0.15,0.479,5.6,17.1,28.4,22.5,20.4,17.8,39.4,Bowen Basin - North
31202,69530.0,40.0,4555978746.0,52359.0,65525.0,5.05,2.01,0.4,0.19,0.445,5.7,17.2,28.4,19.7,21.9,22.5,36.0,Mackay
31203,11905.0,40.0,620617586.0,40434.0,52131.0,4.51,1.93,0.43,0.2,0.461,7.2,19.6,31.5,23.2,30.2,24.1,22.5,Whitsunday
31301,14597.0,50.0,634420912.0,33643.0,43462.0,6.54,1.98,0.3,0.1,0.498,8.2,21.7,33.3,32.9,28.5,21.4,17.2,Bribie - Beachmere
31302,30277.0,39.0,1301255794.0,37963.0,42978.0,4.57,1.72,0.38,0.17,0.423,5.3,16.7,27.4,27.7,29.3,27.3,15.7,Caboolture
31303,5707.0,45.0,241697972.0,35840.0,42351.0,5.8,1.88,0.32,0.09,0.48700000000000004,7.2,19.4,30.5,31.5,27.3,24.2,17.0,Caboolture Hinterland
31304,30760.0,42.0,1490057422.0,42056.0,48441.0,4.3,1.74,0.41,0.19,0.41600000000000004,5.2,16.7,27.3,23.7,27.5,28.0,20.8,Narangba - Burpengary
31305,30062.0,44.0,1472480936.0,41042.0,48981.0,4.61,1.77,0.39,0.17,0.44299999999999995,6.9,19.1,29.9,25.1,27.4,27.1,20.3,Redcliffe
31401,49732.0,43.0,2996928136.0,48720.0,60262.0,4.84,1.82,0.38,0.17,0.45399999999999996,6.8,19.6,30.7,22.0,22.3,24.7,31.0,The Hills District
31402,29952.0,39.0,1577773186.0,46273.0,52677.0,3.86,1.68,0.44,0.22,0.4,5.2,16.5,26.8,20.3,25.5,30.4,23.8,North Lakes
31403,20106.0,40.0,965981027.0,43751.0,48044.0,3.72,1.63,0.44,0.21,0.38299999999999995,4.6,15.1,25.1,21.3,27.7,31.5,19.5,Strathpine
31501,11146.0,41.0,493652594.0,35408.0,44290.0,5.82,2.06,0.35,0.15,0.488,5.6,17.9,29.9,30.5,28.0,20.9,20.6,Far North
31502,16778.0,37.0,1056815478.0,54540.0,62988.0,4.41,1.83,0.41,0.21,0.451,6.2,16.9,27.5,18.3,21.1,23.7,36.9,Outback - North
31701,78115.0,42.0,3843223195.0,41329.0,49200.0,4.89,1.8,0.37,0.15,0.45,7.1,19.1,29.9,25.7,26.4,26.5,21.4,Toowoomba
31905,18969.0,47.0,806990989.0,36295.0,42543.0,5.69,1.83,0.32,0.11,0.456,5.6,17.7,28.9,30.3,28.1,25.1,16.5,Maryborough
40101,12215.0,38.0,822422075.0,44714.0,67329.0,5.94,2.0,0.34,0.15,0.55,12.5,29.4,41.0,26.0,22.6,21.9,29.6,Adelaide City
40102,41248.0,46.0,2290090462.0,43407.0,55520.0,5.05,1.86,0.37,0.16,0.48100000000000004,8.9,22.6,33.4,24.8,24.8,25.0,25.4,Adelaide Hills
40105,20610.0,42.0,1304034793.0,46349.0,63272.0,5.19,1.91,0.37,0.16,0.502,10.6,25.0,36.3,23.4,23.0,24.3,29.3,Norwood - Payneham - St Peters
40107,22964.0,44.0,1669136871.0,50620.0,72685.0,5.44,1.95,0.36,0.15,0.521,10.3,26.4,38.2,22.2,21.0,22.3,34.5,Unley
40201,17385.0,43.0,833802588.0,42346.0,47961.0,4.13,1.72,0.42,0.19,0.409,5.4,16.4,26.7,23.3,27.5,28.9,20.4,Gawler - Two Wells
40202,36023.0,39.0,1539552272.0,40144.0,42738.0,3.56,1.57,0.44,0.21,0.37200000000000005,4.4,14.4,24.3,23.3,31.3,32.4,13.0,Playford
40203,31029.0,38.0,1410517352.0,41008.0,45458.0,4.26,1.69,0.4,0.18,0.40399999999999997,4.8,15.6,25.9,24.8,28.0,29.2,18.1,Port Adelaide - East
40204,64654.0,40.0,2867250748.0,41269.0,44348.0,3.66,1.58,0.43,0.21,0.37799999999999995,4.6,14.8,24.7,22.9,29.6,32.4,15.0,Salisbury
40205,54165.0,44.0,2677252740.0,44080.0,49428.0,4.03,1.68,0.42,0.19,0.402,5.2,16.1,26.4,22.2,26.5,29.9,21.4,Tea Tree Gully
40303,37954.0,46.0,2281135515.0,45745.0,60103.0,5.46,1.92,0.35,0.15,0.48700000000000004,8.8,22.6,33.8,24.7,22.7,23.0,29.6,Mitcham
40304,88619.0,43.0,4063674693.0,40912.0,45856.0,4.04,1.67,0.41,0.19,0.406,5.3,16.3,26.6,23.8,28.9,29.6,17.6,Onkaparinga
40401,56383.0,43.0,2852005195.0,42022.0,50583.0,4.52,1.78,0.39,0.17,0.44299999999999995,7.6,19.7,30.2,24.1,27.1,27.3,21.5,Charles Sturt
40402,28599.0,41.0,1374945486.0,42718.0,48077.0,4.08,1.68,0.41,0.2,0.40399999999999997,5.4,16.4,26.7,23.1,27.3,29.8,19.8,Port Adelaide - West
40403,33459.0,41.0,1677281714.0,42249.0,50129.0,4.49,1.75,0.39,0.18,0.439,7.7,19.5,29.9,24.2,26.7,28.0,21.0,West Torrens
40501,18964.0,46.0,910909963.0,41424.0,48034.0,4.55,1.72,0.38,0.15,0.44299999999999995,7.0,18.7,29.3,25.0,26.9,28.4,19.7,Barossa
40502,11733.0,48.0,526706881.0,37472.0,44891.0,5.79,1.86,0.32,0.11,0.49200000000000005,6.3,19.8,31.5,29.6,27.2,24.6,18.7,Lower North
40503,12928.0,47.0,599514468.0,38595.0,46373.0,5.89,1.9,0.32,0.12,0.475,6.1,18.7,30.0,28.9,26.3,23.9,20.9,Mid North
40504,11810.0,49.0,530326417.0,35471.0,44905.0,6.23,1.94,0.31,0.12,0.49700000000000005,6.8,21.0,33.0,31.7,27.4,22.5,18.3,Yorke Peninsula
40601,29759.0,43.0,1568484866.0,43538.0,52706.0,4.95,1.88,0.38,0.16,0.452,5.8,18.2,29.2,24.2,25.2,24.4,26.2,Eyre Peninsula and South West
40602,13070.0,41.0,773472108.0,49973.0,59179.0,4.59,1.84,0.4,0.19,0.42200000000000004,4.7,16.0,27.1,20.4,22.8,24.8,32.0,Outback - North and East
40701,24770.0,50.0,984167600.0,32461.0,39732.0,5.92,1.87,0.32,0.1,0.489,7.3,20.4,31.8,33.6,30.1,22.2,14.1,Fleurieu - Kangaroo Island
40702,35997.0,45.0,1626295095.0,38695.0,45179.0,4.77,1.76,0.37,0.15,0.45899999999999996,6.7,19.2,30.0,27.3,28.3,26.8,17.6,Limestone Coast
40703,35130.0,45.0,1380591424.0,34833.0,39299.0,5.08,1.71,0.34,0.13,0.461,6.1,18.4,29.4,31.1,30.6,25.6,12.7,Murray and Mallee
50101,27091.0,43.0,1358002826.0,37376.0,50127.0,5.76,2.06,0.36,0.15,0.507,8.4,22.2,34.2,28.8,27.7,21.4,22.2,Augusta - Margaret River - Busselton
50102,54792.0,42.0,3326480594.0,47116.0,60711.0,5.63,2.05,0.36,0.17,0.467,6.4,18.4,29.9,23.2,23.0,21.0,32.8,Bunbury
50103,12594.0,48.0,576170701.0,36126.0,45750.0,6.33,2.07,0.33,0.12,0.499,5.7,19.2,31.6,31.5,26.2,21.1,21.1,Manjimup
50201,46426.0,45.0,2739336761.0,43097.0,59004.0,6.51,2.24,0.34,0.14,0.49200000000000005,6.8,19.9,31.8,26.3,23.6,19.5,30.6,Mandurah
50301,42207.0,47.0,4960769429.0,59356.0,117534.0,9.35,2.59,0.28,0.12,0.636,16.3,35.7,49.3,23.6,17.0,15.7,43.7,Cottesloe - Claremont
50302,65293.0,36.0,5130490691.0,53493.0,78576.0,6.15,2.09,0.34,0.17,0.53,10.7,26.1,38.2,22.2,19.7,20.5,37.6,Perth City
50401,47634.0,39.0,2764089503.0,48076.0,58028.0,4.66,1.8,0.39,0.19,0.439,6.1,18.4,29.5,21.9,23.0,26.0,29.2,Bayswater - Bassendean
50402,23694.0,45.0,1446484294.0,48639.0,61049.0,5.1,1.88,0.37,0.17,0.46399999999999997,6.6,19.6,31.1,22.5,22.5,23.4,31.6,Mundaring
50403,61295.0,40.0,3518195861.0,48178.0,57398.0,4.28,1.75,0.41,0.2,0.42700000000000005,6.2,18.0,28.9,20.7,23.7,27.4,28.2,Swan
50501,100389.0,44.0,6450390139.0,49072.0,64254.0,5.08,1.93,0.38,0.18,0.473,7.4,21.0,32.6,21.8,22.5,22.9,32.8,Joondalup
50502,113066.0,39.0,7272219297.0,49119.0,64318.0,5.04,1.89,0.37,0.18,0.48,8.3,22.1,33.6,22.0,22.1,24.4,31.5,Stirling
50503,89209.0,39.0,5089977943.0,47288.0,57057.0,4.47,1.8,0.4,0.21,0.43200000000000005,5.8,17.8,29.0,21.4,24.1,26.2,28.3,Wanneroo
50601,36753.0,40.0,2090409269.0,48044.0,56877.0,4.33,1.76,0.41,0.2,0.42700000000000005,6.1,17.8,28.7,21.0,23.6,27.4,28.0,Armadale
50602,41044.0,36.0,2487160782.0,49144.0,60597.0,4.75,1.83,0.38,0.19,0.447,6.7,19.1,30.3,21.5,22.3,25.6,30.6,Belmont - Victoria Park
50603,54776.0,39.0,3079562068.0,44655.0,56221.0,5.41,1.91,0.35,0.16,0.467,7.1,20.1,31.5,25.2,23.1,24.2,27.4,Canning
50604,62420.0,39.0,3392106504.0,46680.0,54343.0,4.32,1.75,0.4,0.2,0.41700000000000004,5.1,16.6,27.5,21.6,24.1,28.0,26.3,Gosnells
50605,33848.0,43.0,2092672656.0,50061.0,61826.0,4.77,1.83,0.38,0.18,0.452,6.9,19.6,30.7,21.2,22.1,25.2,31.5,Kalamunda
50606,10952.0,41.0,690389592.0,51986.0,63038.0,4.7,1.83,0.39,0.19,0.451,6.7,18.9,30.0,20.3,21.8,24.4,33.4,Serpentine - Jarrahdale
50607,26623.0,41.0,2062724389.0,53325.0,77479.0,6.04,2.06,0.34,0.15,0.53,10.9,26.1,38.1,22.1,20.0,20.5,37.4,South Perth
50701,54382.0,39.0,3346356509.0,50703.0,61534.0,4.59,1.83,0.4,0.2,0.436,6.0,18.0,29.1,20.3,22.4,24.8,32.5,Cockburn
50702,21948.0,43.0,1582984205.0,50110.0,72124.0,6.0,2.05,0.34,0.17,0.521,10.4,25.4,37.3,23.3,20.8,20.7,35.3,Fremantle
50703,15924.0,37.0,902140551.0,49140.0,56653.0,4.26,1.73,0.41,0.2,0.41100000000000003,5.0,16.2,27.0,20.4,23.1,27.8,28.7,Kwinana
50704,65071.0,45.0,4697992325.0,49521.0,72198.0,6.35,2.08,0.33,0.14,0.532,10.7,25.8,38.0,24.2,20.7,20.1,35.0,Melville
50705,60337.0,40.0,3712844821.0,50067.0,61535.0,4.99,1.93,0.39,0.19,0.439,5.0,17.0,28.4,21.1,22.4,23.3,33.2,Rockingham
50901,32396.0,46.0,1490910367.0,36924.0,46021.0,5.57,1.94,0.35,0.14,0.486,6.9,20.1,31.7,29.2,28.3,22.9,19.6,Albany
50902,29747.0,47.0,1480132685.0,39981.0,49757.0,6.48,2.04,0.31,0.1,0.528,6.3,19.8,32.2,29.0,24.0,21.9,25.1,Wheat Belt - North
50903,11699.0,46.0,564665413.0,39320.0,48266.0,6.15,2.01,0.33,0.11,0.509,5.9,18.9,31.0,28.6,25.1,22.5,23.8,Wheat Belt - South
51001,14732.0,38.0,861623164.0,49709.0,58487.0,4.63,1.79,0.39,0.19,0.43,6.1,17.7,28.2,21.3,22.3,25.4,31.0,Kimberley
51002,11243.0,35.0,956934857.0,74115.0,85114.0,4.74,1.8,0.38,0.19,0.408,4.8,15.0,25.2,14.9,15.5,18.3,51.3,East Pilbara
51003,15249.0,36.0,1376902154.0,78558.0,90295.0,4.94,1.81,0.37,0.17,0.42100000000000004,5.1,15.8,26.4,15.1,14.4,16.8,53.8,West Pilbara
51101,9208.0,44.0,468609781.0,40619.0,50892.0,5.76,2.04,0.35,0.13,0.519,6.4,19.8,31.7,27.0,25.5,21.4,26.1,Esperance
51102,5034.0,41.0,275828854.0,43621.0,54793.0,5.14,2.0,0.39,0.19,0.45899999999999996,5.6,18.0,29.6,23.8,25.6,22.9,27.8,Gascoyne
51103,22060.0,37.0,1547427702.0,59946.0,70146.0,4.45,1.82,0.41,0.21,0.41200000000000003,5.2,15.8,26.2,16.8,19.6,21.7,41.9,Goldfields
51104,29407.0,43.0,1686531016.0,45818.0,57351.0,5.33,1.96,0.37,0.16,0.46799999999999997,6.6,18.8,30.2,23.4,23.9,22.7,30.0,Mid West
60101,7354.0,40.0,321626163.0,40089.0,43735.0,3.6,1.6,0.44,0.21,0.38799999999999996,5.3,15.5,25.6,22.9,32.0,30.5,14.6,Brighton
60102,27742.0,45.0,1366783695.0,42257.0,49268.0,4.36,1.77,0.4,0.18,0.423,5.9,17.5,28.0,23.6,27.4,27.4,21.7,Hobart - North East
60103,25233.0,42.0,1077145469.0,39520.0,42688.0,3.87,1.61,0.42,0.19,0.39,5.0,15.2,25.2,24.7,30.7,30.7,13.9,Hobart - North West
60104,18163.0,44.0,916000026.0,42763.0,50432.0,4.57,1.76,0.39,0.17,0.436,6.5,18.6,29.1,24.3,26.0,27.6,22.0,Hobart - South and West
60105,30423.0,44.0,1777097548.0,43629.0,58413.0,5.51,1.92,0.35,0.15,0.498,9.7,24.1,35.2,25.6,23.8,23.1,27.6,Hobart Inner
60106,8021.0,45.0,346184570.0,39101.0,43160.0,3.95,1.67,0.42,0.19,0.40399999999999997,5.0,15.8,26.1,24.9,30.9,28.7,15.5,Sorell - Dodges Ferry
60201,42002.0,43.0,1979278360.0,39649.0,47123.0,4.56,1.76,0.39,0.17,0.44299999999999995,7.4,19.6,30.1,25.8,28.8,26.9,18.5,Launceston
60202,11599.0,47.0,491424214.0,36111.0,42368.0,5.34,1.8,0.34,0.12,0.467,6.9,19.0,29.9,30.3,28.5,25.0,16.2,Meander Valley - West Tamar
60203,18453.0,47.0,793517357.0,36042.0,43002.0,5.04,1.82,0.36,0.14,0.461,6.9,19.3,30.2,29.6,29.9,24.3,16.2,North East
40103,27837.0,49.0,2152140202.0,50184.0,77312.0,6.47,2.11,0.33,0.14,0.551,11.3,28.2,40.5,23.9,20.2,20.1,35.8,Burnside
40104,27352.0,43.0,1331519746.0,41109.0,48681.0,4.92,1.82,0.37,0.15,0.44299999999999995,6.4,18.3,29.0,26.0,26.3,26.0,21.7,Campbelltown (SA)
40106,16375.0,43.0,1090386772.0,48060.0,66589.0,5.17,1.91,0.37,0.16,0.506,11.1,25.8,36.9,22.5,22.5,23.5,31.4,Prospect - Walkerville
60301,5576.0,45.0,226637606.0,36291.0,40645.0,4.82,1.74,0.36,0.14,0.45799999999999996,6.4,18.2,28.9,29.3,30.6,25.9,14.1,Central Highlands (Tas.)
60302,9435.0,47.0,372960765.0,33897.0,39529.0,5.57,1.79,0.32,0.12,0.47100000000000003,6.5,19.2,30.3,32.4,30.1,24.1,13.4,Huon - Bruny Island
60303,3331.0,51.0,123045662.0,29385.0,36940.0,5.74,1.88,0.33,0.14,0.488,7.1,21.2,32.8,37.7,31.6,18.8,11.9,South East Coast
60401,24151.0,44.0,1088644547.0,38384.0,45077.0,4.96,1.81,0.37,0.15,0.441,6.4,17.9,28.6,27.7,28.2,25.7,18.4,Burnie - Ulverstone
60402,22560.0,44.0,973196466.0,37312.0,43138.0,5.11,1.79,0.35,0.14,0.44299999999999995,5.7,17.6,28.4,28.8,28.9,25.5,16.8,Devonport
60403,9614.0,44.0,451049398.0,39962.0,46916.0,4.97,1.84,0.37,0.16,0.441,5.3,17.1,28.2,25.9,28.0,25.3,20.9,West Coast
70101,18722.0,35.0,1202324289.0,52562.0,64220.0,4.48,1.71,0.38,0.2,0.45399999999999996,9.1,21.6,32.2,20.3,20.3,27.2,32.1,Darwin City
70102,31387.0,39.0,1893896326.0,52930.0,60340.0,3.49,1.64,0.47,0.25,0.38799999999999996,5.8,16.8,26.7,16.3,22.0,30.7,31.0,Darwin Suburbs
