sa3_code_2016,earners_persons,median_age_of_earners_years,income_aud,median_aud,mean_aud,p80_to_p20_ratio,p80_to_p50_ratio,p20_to_p50_ratio,p10_to_p50_ratio,gini_coefficient_no,income_share_top_1pc,income_share_top_5pc,income_share_top_10pc,lowest_quartile_pc,second_quartile_pc,third_quartile_pc,highest_quartile_pc,sa3_name16
21704,29152.0,44.0,1453647170.0,41610.0,49864.0,4.56,1.8,0.39,0.17,0.447,7.1,19.3,29.9,27.3,29.1,25.6,18.0,Warrnambool
30101,42831.0,43.0,2582800622.0,49189.0,60302.0,4.14,1.76,0.43,0.21,0.43799999999999994,7.4,20.0,30.7,21.6,25.8,28.0,24.6,Capalaba
30102,46440.0,46.0,2828895080.0,47392.0,60915.0,4.77,1.87,0.39,0.17,0.469,8.1,21.3,32.6,24.3,25.1,24.8,25.8,Cleveland - Stradbroke
30103,40244.0,42.0,2591259012.0,52820.0,64389.0,4.25,1.77,0.42,0.2,0.436,6.6,19.0,30.0,20.6,23.2,27.4,28.9,Wynnum - Manly
30201,25432.0,43.0,1650263044.0,52075.0,64889.0,4.7,1.81,0.39,0.17,0.45799999999999996,8.0,20.6,31.6,22.4,22.5,26.1,29.0,Bald Hills - Everton Park
30202,41245.0,40.0,2606937695.0,52189.0,63206.0,4.45,1.79,0.4,0.19,0.43700000000000006,6.4,18.7,29.6,21.5,23.2,26.6,28.7,Chermside
30203,23564.0,38.0,1441557510.0,52000.0,61176.0,4.09,1.73,0.42,0.21,0.419,6.2,17.9,28.5,20.6,23.8,28.8,26.8,Nundah
30204,32292.0,41.0,1837532626.0,49981.0,56904.0,4.11,1.7,0.41,0.19,0.41,5.1,16.6,27.1,21.8,24.6,29.6,24.0,Sandgate
30301,31209.0,41.0,2198243328.0,54307.0,70436.0,4.75,1.87,0.39,0.19,0.47100000000000003,8.2,21.7,33.1,21.2,22.2,24.5,32.2,Carindale
30302,44189.0,37.0,3005075612.0,52886.0,68005.0,4.74,1.83,0.39,0.19,0.469,8.9,22.2,33.2,22.0,22.2,25.3,30.5,Holland Park - Yeronga
30303,41518.0,40.0,2354975563.0,45391.0,56722.0,5.27,1.89,0.36,0.16,0.466,7.4,20.1,31.2,27.4,24.0,24.4,24.2,Mt Gravatt
30304,22835.0,39.0,1364041485.0,47895.0,59735.0,5.15,1.86,0.36,0.16,0.46299999999999997,7.5,20.4,31.4,25.7,23.2,24.8,26.2,Nathan
30305,33492.0,39.0,1793587417.0,45919.0,53553.0,4.28,1.73,0.41,0.19,0.42700000000000005,6.2,18.0,28.6,24.8,26.3,28.1,20.8,Rocklea - Acacia Ridge
30905,19330.0,43.0,1094590388.0,43689.0,56627.0,4.64,1.91,0.41,0.19,0.46799999999999997,7.5,21.0,32.4,26.1,27.3,23.8,22.8,Mudgeeraba - Tallebudgera
30906,38226.0,42.0,2004033474.0,43186.0,52426.0,4.0,1.77,0.44,0.21,0.434,7.0,19.2,29.9,24.4,30.3,26.6,18.7,Nerang
30907,63378.0,41.0,3665560828.0,46793.0,57836.0,4.14,1.79,0.43,0.21,0.441,7.1,19.7,30.6,22.4,27.7,26.6,23.3,Ormeau - Oxenford
31503,10518.0,44.0,500089503.0,42100.0,47546.0,4.73,1.78,0.38,0.12,0.517,7.5,19.7,31.0,28.0,27.0,26.8,18.2,Outback - South
31601,30739.0,44.0,1734265955.0,42001.0,56419.0,5.36,1.99,0.37,0.15,0.49200000000000005,8.4,22.5,34.2,28.2,27.1,21.9,22.8,Buderim
31602,43840.0,45.0,2382315980.0,41413.0,54341.0,5.26,1.93,0.37,0.15,0.488,8.4,22.2,33.8,28.5,27.6,22.9,21.0,Caloundra
31603,34075.0,44.0,1770218864.0,40700.0,51951.0,4.82,1.88,0.39,0.17,0.47200000000000003,7.9,21.4,32.8,28.1,29.2,23.8,18.9,Maroochy
31605,24031.0,48.0,1289135206.0,37832.0,53645.0,5.7,2.07,0.36,0.15,0.519,10.0,24.9,36.9,31.0,28.9,20.3,19.9,Noosa
31606,27673.0,47.0,1369079985.0,38226.0,49473.0,5.73,1.99,0.35,0.13,0.49200000000000005,7.3,21.0,32.8,31.6,27.9,21.7,18.8,Sunshine Coast Hinterland
31607,22819.0,45.0,1126092886.0,40384.0,49349.0,4.81,1.83,0.38,0.15,0.46,6.7,19.7,30.9,28.5,29.1,24.7,17.6,Nambour
31608,12584.0,49.0,618126000.0,36490.0,49120.0,5.71,2.06,0.36,0.14,0.506,7.9,22.7,34.6,32.4,29.6,19.7,18.4,Noosa Hinterland
31801,22219.0,46.0,1144970849.0,42806.0,51531.0,4.87,1.87,0.38,0.16,0.467,6.6,18.6,29.8,26.7,27.6,24.6,21.1,Charters Towers - Ayr - Ingham
31802,104548.0,40.0,6283116962.0,51542.0,60098.0,4.0,1.7,0.43,0.2,0.41700000000000004,6.3,17.8,28.2,20.6,24.5,29.0,25.9,Townsville
31901,42784.0,45.0,2055591722.0,38758.0,48046.0,5.7,1.9,0.33,0.12,0.478,7.2,20.3,31.7,31.0,28.4,23.2,17.5,Bundaberg
31902,22670.0,46.0,948484800.0,33962.0,41839.0,6.72,1.96,0.29,0.07,0.52,6.2,19.8,32.4,35.6,29.2,20.4,14.8,Burnett
31903,22716.0,47.0,994870070.0,35558.0,43796.0,6.09,1.97,0.32,0.1,0.493,6.0,19.4,31.3,33.8,29.7,20.9,15.6,Gympie - Cooloola
31904,25173.0,47.0,1189860463.0,37536.0,47267.0,5.61,1.93,0.34,0.12,0.48200000000000004,7.4,20.7,32.2,31.5,29.4,22.2,16.9,Hervey Bay
30306,28800.0,38.0,1380053548.0,37265.0,47919.0,5.43,1.96,0.36,0.16,0.475,7.4,20.4,31.9,33.1,26.6,23.0,17.3,Sunnybank
30401,20671.0,44.0,1369768097.0,52098.0,66265.0,5.15,1.88,0.37,0.15,0.47200000000000003,7.8,20.9,32.2,23.5,22.0,23.9,30.7,Centenary
30402,28671.0,46.0,2362227944.0,55086.0,82391.0,6.66,2.13,0.32,0.13,0.55,11.2,27.1,39.3,24.9,19.4,19.3,36.4,Kenmore - Brookfield - Moggill
30403,29060.0,39.0,2374767671.0,51867.0,81719.0,6.58,2.1,0.32,0.14,0.568,13.4,30.4,42.4,26.1,20.3,20.3,33.3,Sherwood - Indooroopilly
30404,30180.0,42.0,1995034077.0,54145.0,66105.0,4.89,1.8,0.37,0.17,0.45299999999999996,7.1,19.7,30.7,22.6,21.2,25.0,31.2,The Gap - Enoggera
30501,45556.0,33.0,3358712974.0,48553.0,73727.0,6.17,2.08,0.34,0.16,0.546,12.0,28.5,40.4,26.8,21.7,21.3,30.1,Brisbane Inner
30502,26757.0,38.0,2299341730.0,60085.0,85934.0,4.73,1.94,0.41,0.2,0.506,10.9,26.1,37.5,18.6,20.2,23.9,37.3,Brisbane Inner - East
30503,53990.0,38.0,4775684385.0,57995.0,88455.0,5.0,1.96,0.39,0.19,0.539,14.8,30.2,41.3,19.9,20.4,23.7,36.0,Brisbane Inner - North
30504,35937.0,38.0,3029051279.0,57322.0,84288.0,5.65,2.05,0.36,0.17,0.524,9.8,26.1,38.2,21.6,20.4,21.4,36.6,Brisbane Inner - West
30601,31502.0,44.0,1879107761.0,48335.0,59650.0,4.3,1.82,0.42,0.21,0.439,6.5,19.1,30.1,22.1,26.2,26.1,25.6,Cairns - North
30602,55810.0,40.0,2932445437.0,43715.0,52543.0,4.2,1.76,0.42,0.21,0.433,6.7,18.9,29.6,24.7,29.3,26.9,19.2,Cairns - South
30603,18611.0,45.0,841030819.0,37597.0,45190.0,4.95,1.83,0.37,0.16,0.465,6.6,19.4,30.7,31.2,30.8,23.2,14.9,Innisfail - Cassowary Coast
30604,7100.0,44.0,320186464.0,37110.0,45097.0,4.32,1.77,0.41,0.19,0.45399999999999996,7.1,20.1,31.3,29.7,33.6,23.2,13.6,Port Douglas - Daintree
30605,21889.0,47.0,999770064.0,36342.0,45675.0,5.92,1.96,0.33,0.13,0.488,6.6,20.0,31.7,33.1,28.8,21.9,16.3,Tablelands (East) - Kuranda
30701,25030.0,43.0,1257076992.0,41812.0,50223.0,5.37,1.88,0.35,0.11,0.521,7.3,20.5,32.3,28.7,26.3,24.7,20.4,Darling Downs (West) - Maranoa
30702,22802.0,45.0,1108250715.0,41449.0,48603.0,5.44,1.81,0.33,0.11,0.486,6.7,19.4,30.9,29.5,26.7,25.7,18.2,Darling Downs - East
30703,21476.0,46.0,871854719.0,34737.0,40597.0,5.74,1.84,0.32,0.09,0.494,6.6,19.3,30.8,34.7,30.4,22.3,12.6,Granite Belt
30801,16001.0,39.0,1171283463.0,55363.0,73201.0,6.15,2.23,0.36,0.16,0.494,6.7,18.7,30.4,22.1,21.3,20.1,36.4,Central Highlands (Qld)
30803,61178.0,42.0,3694523875.0,49483.0,60390.0,4.63,1.84,0.4,0.18,0.45,6.6,18.6,30.0,22.8,24.6,26.0,26.6,Rockhampton
30804,8584.0,43.0,517440760.0,47559.0,60280.0,6.38,2.17,0.34,0.12,0.502,5.5,17.6,30.0,26.3,23.1,21.6,29.0,Biloela
30805,36170.0,41.0,3033109931.0,63950.0,83857.0,6.34,2.17,0.34,0.15,0.475,5.9,17.8,29.6,20.5,19.4,17.3,42.7,Gladstone
30901,38973.0,41.0,2241919178.0,43085.0,57525.0,4.65,1.91,0.41,0.19,0.486,9.5,23.3,34.7,26.1,28.5,23.4,22.1,Broadbeach - Burleigh
30902,30995.0,44.0,1672944088.0,41876.0,53975.0,4.43,1.87,0.42,0.19,0.466,8.6,21.8,32.8,26.1,29.9,24.1,19.9,Coolangatta
30903,35994.0,44.0,1958908725.0,41561.0,54423.0,4.63,1.85,0.4,0.17,0.48700000000000004,10.3,23.8,34.8,27.3,28.9,24.7,19.1,Gold Coast - North
30904,10515.0,48.0,547153174.0,41036.0,52035.0,5.3,1.94,0.37,0.15,0.48100000000000004,7.4,20.5,31.9,29.1,27.0,23.0,20.9,Gold Coast Hinterland
30908,28247.0,42.0,1473876667.0,41993.0,52178.0,4.62,1.84,0.4,0.18,0.45799999999999996,7.5,20.3,31.4,27.2,28.8,24.7,19.3,Robina
30909,31994.0,41.0,1593014012.0,39789.0,49791.0,4.64,1.83,0.39,0.18,0.467,8.6,21.3,32.3,28.9,30.0,24.1,17.1,Southport
30910,25438.0,41.0,1504277225.0,38436.0,59135.0,5.6,2.06,0.37,0.17,0.5539999999999999,13.9,29.7,41.7,31.6,27.7,20.3,20.4,Surfers Paradise
31001,33563.0,39.0,1711815816.0,45350.0,51003.0,4.05,1.69,0.42,0.21,0.4,4.9,15.9,26.2,24.1,27.7,29.4,18.8,Forest Lake - Oxley
31002,30143.0,45.0,1441358348.0,41774.0,47817.0,4.95,1.78,0.36,0.13,0.449,5.5,17.4,28.2,28.1,27.8,26.4,17.7,Ipswich Hinterland
31003,50849.0,41.0,2723303464.0,47841.0,53557.0,3.97,1.66,0.42,0.19,0.402,5.2,16.3,26.5,22.5,26.2,30.5,20.8,Ipswich Inner
31004,41325.0,37.0,2231327107.0,48968.0,53995.0,3.47,1.6,0.46,0.23,0.37799999999999995,5.0,15.7,25.6,20.2,27.0,33.1,19.7,Springfield - Redbank
31101,6279.0,45.0,293132233.0,40324.0,46685.0,4.8,1.77,0.37,0.14,0.457,6.1,18.4,29.4,29.3,28.5,26.3,15.9,Beaudesert
31102,19821.0,40.0,971295627.0,44332.0,49003.0,3.75,1.63,0.43,0.2,0.39299999999999996,5.3,16.1,26.2,23.6,29.9,30.5,15.9,Beenleigh
31103,40554.0,39.0,2021623756.0,45394.0,49850.0,3.49,1.59,0.46,0.24,0.377,4.8,15.4,25.3,21.9,30.2,32.1,15.8,Browns Plains
31104,23410.0,42.0,1312285477.0,48944.0,56057.0,3.89,1.7,0.44,0.22,0.405,4.8,16.3,26.8,21.1,26.5,29.0,23.4,Jimboomba
31105,32264.0,40.0,1724175206.0,46863.0,53440.0,3.89,1.68,0.43,0.21,0.405,5.1,16.7,27.2,22.5,27.5,29.9,20.1,Loganlea - Carbrook
31106,38649.0,40.0,1941789490.0,44569.0,50242.0,3.97,1.67,0.42,0.2,0.405,5.6,16.7,27.0,24.4,28.5,29.7,17.4,Springwood - Kingston
31201,18186.0,39.0,1312278622.0,52440.0,72159.0,7.41,2.42,0.33,0.13,0.502,6.1,18.3,30.2,25.1,20.6,18.2,36.0,Bowen Basin - North
31202,67873.0,42.0,4548610892.0,53229.0,67016.0,5.03,1.98,0.39,0.18,0.451,5.8,17.6,29.3,21.4,22.8,23.3,32.5,Mackay
31203,12418.0,41.0,667829893.0,42433.0,53779.0,4.33,1.86,0.43,0.2,0.457,7.0,19.8,31.7,24.6,31.3,24.2,19.9,Whitsunday
31301,15136.0,51.0,715141083.0,37134.0,47248.0,6.25,1.95,0.31,0.1,0.49,7.2,21.0,32.7,32.8,28.7,21.6,16.9,Bribie - Beachmere
31302,32355.0,39.0,1541929241.0,41391.0,47657.0,4.44,1.7,0.38,0.16,0.434,7.0,18.6,29.1,27.8,29.7,27.1,15.3,Caboolture
31303,6312.0,45.0,302777457.0,39960.0,47969.0,5.26,1.89,0.36,0.12,0.469,6.4,18.6,29.8,29.4,28.5,23.5,18.7,Caboolture Hinterland
31304,32163.0,42.0,1706355343.0,45979.0,53053.0,4.05,1.74,0.43,0.2,0.41,4.9,16.5,27.2,23.2,27.9,28.1,20.8,Narangba - Burpengary
31305,31017.0,45.0,1671511042.0,44958.0,53890.0,4.5,1.78,0.4,0.17,0.444,6.4,19.0,30.0,25.2,27.0,26.9,20.8,Redcliffe
31401,52499.0,43.0,3442416589.0,53707.0,65571.0,4.67,1.79,0.38,0.17,0.449,6.9,19.5,30.6,21.8,22.1,25.5,30.6,The Hills District
31402,36298.0,39.0,2078208697.0,50208.0,57254.0,3.75,1.66,0.44,0.22,0.408,5.2,16.9,27.4,20.3,25.8,30.6,23.3,North Lakes
31403,20538.0,40.0,1053549980.0,46803.0,51298.0,3.69,1.62,0.44,0.21,0.385,4.7,15.3,25.4,22.1,28.0,31.6,18.3,Strathpine
31501,11801.0,42.0,603489546.0,40311.0,51139.0,5.76,2.06,0.36,0.16,0.503,7.1,19.5,31.2,29.3,27.1,21.5,22.1,Far North
31502,16504.0,38.0,1138081778.0,59223.0,68958.0,4.66,1.9,0.41,0.2,0.44299999999999995,5.2,15.7,26.4,18.7,21.1,23.1,37.0,Outback - North
31701,81940.0,42.0,4440662018.0,45425.0,54194.0,4.59,1.78,0.39,0.16,0.447,6.9,19.2,29.9,25.3,26.4,26.9,21.5,Toowoomba
31905,19070.0,48.0,861917605.0,37992.0,45198.0,5.77,1.87,0.32,0.1,0.47100000000000003,5.7,18.5,29.9,31.7,28.6,23.7,16.0,Maryborough
40101,12609.0,38.0,943473614.0,49503.0,74825.0,5.86,2.03,0.35,0.16,0.546,12.4,29.3,40.9,25.9,21.9,21.7,30.5,Adelaide City
40102,43092.0,46.0,2631811481.0,47523.0,61074.0,4.76,1.86,0.39,0.17,0.47600000000000003,8.9,22.2,33.2,24.4,25.0,24.9,25.8,Adelaide Hills
40105,21370.0,43.0,1472224322.0,50383.0,68892.0,5.12,1.91,0.37,0.16,0.501,9.8,24.7,36.1,23.8,22.8,23.7,29.6,Norwood - Payneham - St Peters
40107,23664.0,45.0,1873246009.0,54713.0,79160.0,5.47,1.98,0.36,0.16,0.52,10.1,26.2,38.0,22.6,21.2,21.7,34.6,Unley
40201,18396.0,44.0,969969861.0,46583.0,52727.0,3.96,1.69,0.43,0.2,0.405,5.3,16.4,26.8,22.7,27.5,29.5,20.2,Gawler - Two Wells
40202,38194.0,39.0,1769220676.0,43058.0,46322.0,3.52,1.58,0.45,0.22,0.376,4.4,14.7,24.7,23.7,31.8,31.3,13.1,Playford
40203,33711.0,38.0,1681564363.0,44706.0,49882.0,4.13,1.69,0.41,0.19,0.40399999999999997,5.0,15.8,26.1,24.9,27.8,29.0,18.3,Port Adelaide - East
40204,67111.0,40.0,3207186408.0,44237.0,47789.0,3.58,1.58,0.44,0.22,0.38,4.8,15.1,25.1,23.5,30.2,31.8,14.6,Salisbury
40205,54704.0,44.0,2929754706.0,47593.0,53556.0,4.04,1.69,0.42,0.18,0.40299999999999997,5.1,16.0,26.3,22.7,26.4,29.4,21.5,Tea Tree Gully
40303,39084.0,46.0,2556716735.0,50085.0,65416.0,5.29,1.91,0.36,0.15,0.483,8.5,22.2,33.5,24.5,22.5,23.2,29.7,Mitcham
40304,91017.0,44.0,4541907274.0,44381.0,49902.0,3.95,1.67,0.42,0.19,0.405,5.2,16.4,26.7,24.1,29.0,29.3,17.5,Onkaparinga
40401,59932.0,43.0,3342175863.0,46689.0,55766.0,4.26,1.75,0.41,0.19,0.433,6.8,18.9,29.5,23.6,26.5,27.7,22.2,Charles Sturt
40402,29911.0,42.0,1563413308.0,45876.0,52269.0,4.0,1.71,0.43,0.2,0.40700000000000003,5.6,16.6,27.0,23.6,27.6,28.9,19.9,Port Adelaide - West
40403,35166.0,41.0,1915923150.0,45852.0,54482.0,4.39,1.76,0.4,0.18,0.434,6.6,18.7,29.3,24.6,26.6,27.3,21.5,West Torrens
40501,19651.0,46.0,1040471027.0,44771.0,52947.0,4.31,1.74,0.4,0.17,0.444,7.2,19.2,29.8,24.9,27.4,28.0,19.7,Barossa
40502,11981.0,49.0,622493305.0,41616.0,51957.0,5.02,1.86,0.37,0.13,0.483,6.9,21.1,32.7,28.2,27.7,24.6,19.5,Lower North
40503,12985.0,47.0,674173275.0,42711.0,51919.0,5.19,1.88,0.36,0.14,0.45399999999999996,5.9,18.2,29.3,27.4,26.9,24.1,21.6,Mid North
40504,12242.0,50.0,622676439.0,38724.0,50864.0,5.89,1.96,0.33,0.12,0.502,7.7,22.2,34.2,30.9,27.9,22.4,18.8,Yorke Peninsula
40601,29993.0,44.0,1713722175.0,46801.0,57137.0,5.02,1.91,0.38,0.16,0.452,5.5,17.9,29.1,24.9,25.2,23.7,26.3,Eyre Peninsula and South West
40602,12366.0,43.0,788928676.0,52070.0,63798.0,4.84,1.95,0.4,0.19,0.43200000000000005,5.0,16.3,27.5,21.5,23.6,23.0,31.9,Outback - North and East
40701,25767.0,51.0,1121267685.0,35017.0,43516.0,5.98,1.91,0.32,0.1,0.49,7.3,20.6,32.2,34.2,29.9,21.7,14.2,Fleurieu - Kangaroo Island
40702,36760.0,45.0,1821725001.0,42056.0,49557.0,4.43,1.76,0.4,0.16,0.44799999999999995,6.7,19.0,29.8,26.6,29.4,26.5,17.5,Limestone Coast
40703,36227.0,46.0,1571114489.0,37620.0,43369.0,4.89,1.73,0.35,0.13,0.457,6.4,18.7,29.7,31.1,31.0,25.0,12.9,Murray and Mallee
50101,31004.0,44.0,1753669680.0,41447.0,56563.0,5.38,2.06,0.38,0.17,0.495,7.6,21.7,33.9,28.1,27.4,21.5,23.1,Augusta - Margaret River - Busselton
50102,58482.0,43.0,3889325818.0,50775.0,66505.0,5.47,2.07,0.38,0.17,0.47200000000000003,6.6,19.1,30.8,23.3,23.5,21.1,32.1,Bunbury
50103,13164.0,49.0,687759045.0,39250.0,52245.0,6.26,2.12,0.34,0.14,0.502,6.9,20.4,32.6,31.3,26.2,20.2,22.3,Manjimup
50201,51604.0,45.0,3424224414.0,48157.0,66356.0,6.23,2.23,0.36,0.15,0.491,6.9,20.1,32.2,25.6,23.3,19.9,31.1,Mandurah
50301,44892.0,47.0,5863712207.0,66634.0,130618.0,8.84,2.59,0.29,0.13,0.631,14.9,35.3,48.9,22.7,16.8,15.8,44.7,Cottesloe - Claremont
50302,72321.0,36.0,6403532836.0,59452.0,88543.0,6.22,2.13,0.34,0.17,0.531,10.3,26.2,38.4,22.0,19.1,20.2,38.6,Perth City
50401,50778.0,39.0,3224699243.0,52597.0,63506.0,4.56,1.81,0.4,0.2,0.441,6.0,18.2,29.4,21.6,23.0,25.8,29.6,Bayswater - Bassendean
50402,24574.0,46.0,1619241449.0,51869.0,65892.0,5.13,1.92,0.37,0.17,0.465,6.2,19.4,31.0,23.1,22.7,23.1,31.1,Mundaring
50403,71542.0,40.0,4554224812.0,53091.0,63658.0,4.09,1.74,0.43,0.22,0.425,6.6,18.3,29.2,19.9,23.6,28.1,28.4,Swan
50501,103560.0,44.0,7380267540.0,54567.0,71266.0,5.09,1.94,0.38,0.19,0.47100000000000003,7.4,20.8,32.4,21.6,22.0,22.9,33.5,Joondalup
50502,122608.0,39.0,8759526208.0,54208.0,71443.0,4.95,1.9,0.38,0.19,0.47700000000000004,8.4,22.1,33.6,21.6,21.9,24.3,32.2,Stirling
50503,104119.0,39.0,6576191598.0,51880.0,63160.0,4.31,1.81,0.42,0.22,0.429,5.7,17.9,29.1,20.7,24.3,26.6,28.4,Wanneroo
50601,43259.0,39.0,2697555514.0,52834.0,62358.0,4.16,1.74,0.42,0.21,0.42,5.5,17.4,28.3,20.5,23.4,27.9,28.2,Armadale
50602,44729.0,36.0,2951407845.0,53233.0,65984.0,4.69,1.86,0.4,0.2,0.446,6.4,18.8,30.2,21.4,22.5,25.8,30.3,Belmont - Victoria Park
50603,57585.0,40.0,3478563532.0,47370.0,60407.0,5.38,1.93,0.36,0.16,0.47100000000000003,6.9,20.1,31.7,26.1,23.4,23.9,26.6,Canning
50604,66814.0,39.0,3909778640.0,49950.0,58517.0,4.3,1.75,0.41,0.2,0.42,5.2,17.1,28.1,22.2,24.5,28.1,25.1,Gosnells
50605,35540.0,44.0,2373013113.0,54114.0,66770.0,4.6,1.83,0.4,0.19,0.445,6.4,19.0,30.2,20.9,22.3,25.7,31.1,Kalamunda
50606,14222.0,40.0,961698258.0,55757.0,67620.0,4.41,1.82,0.41,0.2,0.436,5.8,18.0,29.1,19.5,22.6,25.2,32.6,Serpentine - Jarrahdale
50607,27910.0,41.0,2416059756.0,58608.0,86566.0,5.94,2.07,0.35,0.16,0.53,11.3,26.6,38.6,21.9,19.5,20.8,37.7,South Perth
50701,61212.0,39.0,4199101814.0,55778.0,68599.0,4.51,1.84,0.41,0.21,0.43799999999999994,6.0,18.2,29.5,19.8,22.3,25.0,32.9,Cockburn
50702,24165.0,43.0,1946319364.0,55976.0,80543.0,6.02,2.07,0.34,0.17,0.518,9.9,24.7,36.7,23.2,20.0,20.5,36.3,Fremantle
50703,19258.0,37.0,1210090900.0,53945.0,62836.0,4.01,1.72,0.43,0.22,0.409,4.8,16.6,27.5,19.5,23.3,28.6,28.5,Kwinana
50704,67838.0,45.0,5418603347.0,54224.0,79876.0,6.3,2.11,0.34,0.15,0.531,10.9,25.8,37.9,24.3,20.4,19.9,35.3,Melville
50705,68557.0,41.0,4762225412.0,55604.0,69464.0,4.9,1.93,0.39,0.2,0.444,5.3,17.7,29.2,20.5,21.9,23.6,33.9,Rockingham
50901,34636.0,47.0,1863188924.0,41895.0,53793.0,5.32,1.96,0.37,0.15,0.485,7.0,20.8,32.4,28.1,27.2,22.9,21.8,Albany
50902,31387.0,47.0,1987669571.0,47955.0,63328.0,5.88,2.05,0.35,0.13,0.495,6.5,20.4,32.6,26.1,23.0,21.7,29.3,Wheat Belt - North
50903,12232.0,47.0,871553837.0,52827.0,71252.0,5.56,2.05,0.37,0.17,0.488,6.7,20.9,33.0,22.9,22.0,21.7,33.4,Wheat Belt - South
51001,16061.0,38.0,1001419743.0,52976.0,62351.0,4.54,1.78,0.39,0.2,0.42700000000000005,5.9,17.3,27.9,21.6,22.7,25.4,30.3,Kimberley
51002,11636.0,36.0,1096680049.0,84178.0,94249.0,4.7,1.79,0.38,0.17,0.40299999999999997,4.3,14.3,24.4,15.1,13.7,17.9,53.3,East Pilbara
51003,16210.0,37.0,1605996640.0,87933.0,99074.0,4.93,1.75,0.35,0.16,0.42,5.2,16.2,26.4,15.2,14.0,16.2,54.6,West Pilbara
51101,9579.0,45.0,596858629.0,46419.0,62309.0,5.55,2.07,0.37,0.16,0.503,7.2,21.5,33.6,26.0,24.5,21.5,28.0,Esperance
51102,5406.0,41.0,317833006.0,45735.0,58793.0,5.08,2.05,0.4,0.2,0.461,5.7,18.1,30.1,24.4,26.9,22.1,26.6,Gascoyne
51103,21153.0,39.0,1589416987.0,65315.0,75139.0,4.49,1.8,0.4,0.2,0.406,5.2,15.2,25.5,17.3,19.1,21.7,41.9,Goldfields
51104,30299.0,44.0,1886866977.0,49216.0,62275.0,5.26,2.01,0.38,0.16,0.465,5.9,18.4,29.9,23.8,24.1,22.3,29.7,Mid West
60101,7761.0,41.0,370955773.0,43903.0,47797.0,3.39,1.6,0.47,0.24,0.37200000000000005,4.5,14.7,24.6,22.0,32.1,31.3,14.5,Brighton
60102,28970.0,46.0,1569787222.0,46320.0,54187.0,4.21,1.75,0.42,0.18,0.423,6.3,18.0,28.3,23.4,27.2,27.7,21.7,Hobart - North East
60103,25633.0,42.0,1184404452.0,43297.0,46206.0,3.69,1.59,0.43,0.19,0.38,4.5,14.5,24.5,24.2,31.0,31.4,13.4,Hobart - North West
60104,18661.0,45.0,1036635160.0,46919.0,55551.0,4.28,1.76,0.41,0.18,0.431,6.6,18.6,29.1,23.3,26.7,27.5,22.5,Hobart - South and West
60105,31468.0,44.0,2033276711.0,47857.0,64614.0,5.39,1.91,0.35,0.15,0.501,10.3,24.7,35.8,26.0,23.2,23.1,27.7,Hobart Inner
60106,8440.0,45.0,403367881.0,42764.0,47792.0,3.82,1.65,0.43,0.22,0.40399999999999997,5.3,16.4,26.6,24.6,30.5,29.9,15.1,Sorell - Dodges Ferry
60201,42271.0,43.0,2221451983.0,43748.0,52553.0,4.32,1.76,0.41,0.18,0.44299999999999995,7.5,20.0,30.5,25.4,28.8,26.8,19.0,Launceston
60202,11815.0,48.0,544561063.0,38538.0,46091.0,5.13,1.85,0.36,0.14,0.45799999999999996,6.4,18.7,29.6,30.5,29.1,24.5,15.9,Meander Valley - West Tamar
60203,18583.0,48.0,871934867.0,39443.0,46921.0,4.81,1.79,0.37,0.15,0.462,7.2,19.6,30.5,29.5,29.8,24.8,15.9,North East
40103,28764.0,49.0,2422616272.0,54189.0,84224.0,6.23,2.11,0.34,0.14,0.551,11.5,28.4,40.7,24.1,20.0,20.4,35.5,Burnside
40104,28588.0,44.0,1526564161.0,45057.0,53399.0,4.57,1.8,0.39,0.17,0.436,6.2,18.1,28.8,25.6,26.4,26.5,21.6,Campbelltown (SA)
40106,17159.0,43.0,1275019272.0,53107.0,74306.0,4.86,1.88,0.39,0.18,0.507,12.4,26.7,37.6,22.1,22.3,23.8,31.7,Prospect - Walkerville
60301,5674.0,46.0,257044065.0,39244.0,45302.0,4.96,1.72,0.35,0.13,0.45399999999999996,7.1,19.0,29.6,29.4,30.2,26.6,13.7,Central Highlands (Tas.)
60302,9850.0,47.0,446618922.0,37174.0,45342.0,5.36,1.84,0.34,0.12,0.479,7.7,20.7,31.6,32.3,28.6,24.0,15.0,Huon - Bruny Island
60303,3416.0,52.0,137271033.0,32072.0,40185.0,5.65,1.86,0.33,0.11,0.48700000000000004,7.6,21.0,32.5,36.4,32.0,20.4,11.2,South East Coast
60401,23982.0,45.0,1197289136.0,42374.0,49924.0,4.77,1.81,0.38,0.15,0.43799999999999994,6.5,18.1,28.6,27.1,28.0,25.9,19.0,Burnie - Ulverstone
60402,22839.0,45.0,1095326203.0,40717.0,47959.0,4.75,1.81,0.38,0.16,0.441,6.1,17.9,28.7,28.5,28.9,25.2,17.4,Devonport
60403,9315.0,46.0,470153352.0,42915.0,50473.0,4.81,1.82,0.38,0.17,0.44299999999999995,5.7,17.6,28.7,26.6,28.2,25.5,19.7,West Coast
70101,21611.0,34.0,1625668879.0,58213.0,75224.0,4.72,1.79,0.38,0.2,0.47200000000000003,8.5,22.6,34.0,20.4,20.0,25.8,33.8,Darwin City
