SA3_MAIN11,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total,SA3_NAME11
20702,13216,10693,9092,11077,11837,10346,9177,5636,2000,83074,11,10,8,11,4,8,4,7,7,70,7,3,21,7,8,10,12,5,4,77,158,217,241,181,131,112,105,111,49,1305,4,3,9,15,18,15,6,3,0,73,0,3,11,3,3,3,5,0,0,28,0,0,5,7,3,5,4,0,0,24,0,3,0,0,0,3,3,0,0,9,0,0,0,0,0,0,3,0,0,3,3,0,0,3,4,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,172,229,287,216,167,148,141,119,53,1532,183,239,295,227,171,156,145,126,60,1602,13399,10932,9387,11304,12008,10502,9322,5762,2060,84676,Manningham - West
20703,15600,14134,12124,12782,12149,9260,6754,5906,2730,91439,13,39,21,14,5,3,3,12,4,114,3,9,12,23,29,23,12,11,0,122,235,496,382,251,196,197,168,190,123,2238,11,4,8,5,18,14,11,5,0,76,0,3,5,10,7,8,9,0,0,42,0,4,4,3,8,3,3,0,0,25,0,3,0,3,0,3,3,6,0,18,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,249,519,414,301,258,251,209,212,123,2536,262,558,435,315,263,254,212,224,127,2650,15862,14692,12559,13097,12412,9514,6966,6130,2857,94089,Whitehorse - West
20801,17495,10167,6769,13005,13851,11074,7106,4890,3107,87464,22,11,7,13,9,16,7,5,8,98,4,5,25,20,22,34,29,12,0,151,265,300,282,267,209,208,167,113,127,1938,9,6,8,12,17,12,17,3,3,87,5,3,6,4,4,7,6,3,0,38,4,8,5,5,5,8,10,6,3,54,3,3,0,3,3,3,3,3,0,21,0,0,4,4,3,0,0,0,0,11,3,0,0,0,0,5,5,0,0,13,0,0,0,0,0,0,0,0,0,0,293,325,330,315,263,277,237,140,133,2313,315,336,337,328,272,293,244,145,141,2411,17810,10503,7106,13333,14123,11367,7350,5035,3248,89875,Bayside
20802,24355,16669,20348,20732,17824,14214,8398,6849,3970,133359,23,22,29,11,10,12,6,10,10,133,9,10,18,20,18,30,28,9,3,145,260,451,491,338,269,261,212,179,170,2631,6,10,15,18,13,24,11,3,3,103,0,3,6,0,3,5,9,3,3,32,0,7,8,0,7,8,16,5,3,54,0,3,0,0,4,8,5,3,0,23,0,0,4,0,0,5,0,0,0,9,0,3,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,275,487,545,379,314,341,281,202,182,3006,298,509,574,390,324,353,287,212,192,3139,24653,17178,20922,21122,18148,14567,8685,7061,4162,136498,Glen Eira
20606,5096,6513,13724,7588,5499,5179,3874,2489,1106,51068,11,10,14,13,5,6,11,3,0,73,13,43,70,88,92,66,21,4,0,397,114,323,478,268,205,229,142,46,22,1827,13,22,35,23,33,37,22,3,0,188,7,12,23,16,15,24,4,3,0,104,0,13,21,17,19,15,17,6,0,108,0,0,0,3,8,18,0,3,0,32,0,4,0,3,3,3,0,0,0,13,0,10,4,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,147,427,631,418,378,392,206,65,22,2686,158,437,645,431,383,398,217,68,22,2759,5254,6950,14369,8019,5882,5577,4091,2557,1128,53827,Stonnington - West
20607,8547,8355,20111,12145,8193,6511,3774,2396,854,70886,38,5,43,22,26,12,5,3,8,162,7,35,52,42,40,29,33,16,3,257,158,501,863,465,335,339,292,244,127,3324,3,11,26,21,22,25,13,5,0,126,4,7,11,19,14,14,3,3,0,75,36,9,26,19,26,32,15,3,0,166,3,10,9,6,6,8,6,4,0,52,0,4,0,0,0,3,0,0,0,7,9,5,8,4,9,6,0,0,0,41,0,0,0,0,0,0,0,0,0,0,220,582,995,576,452,456,362,275,130,4048,258,587,1038,598,478,468,367,278,138,4210,8805,8942,21149,12743,8671,6979,4141,2674,992,75096,Yarra
20803,19381,11667,13379,17281,14895,11626,7722,5828,2845,104624,16,10,15,19,11,14,15,14,7,121,8,9,20,23,16,30,28,7,0,141,225,389,336,248,229,206,122,132,86,1973,8,13,6,12,24,26,13,8,0,110,3,0,6,16,12,9,8,5,0,59,7,7,12,8,10,14,9,0,0,67,0,3,3,3,6,6,3,3,0,27,0,0,0,3,3,3,0,0,0,9,3,0,0,3,0,5,3,0,3,17,0,0,0,0,0,0,0,0,0,0,254,421,383,316,300,299,186,155,89,2403,270,431,398,335,311,313,201,169,96,2524,19651,12098,13777,17616,15206,11939,7923,5997,2941,107148,Kingston
20804,6614,5649,5681,5318,5018,4090,2559,1714,916,37559,12,10,3,5,7,5,0,3,3,48,4,3,8,12,4,8,5,6,0,50,106,167,168,127,85,119,112,109,86,1079,0,4,5,0,5,10,5,3,0,32,3,4,0,3,3,0,9,0,0,22,3,8,0,0,3,0,6,4,0,24,3,0,3,0,3,3,3,3,0,18,0,0,0,3,3,3,0,0,0,9,3,0,3,3,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,122,186,187,148,106,143,140,128,86,1246,134,196,190,153,113,148,140,131,89,1294,6748,5845,5871,5471,5131,4238,2699,1845,1005,38853,Stonnington - East
20901,20520,14598,15071,16663,15643,13786,8884,5890,2762,113817,25,20,22,18,16,16,7,7,6,137,6,30,37,38,29,22,12,13,3,190,360,518,539,377,290,300,302,247,181,3114,9,11,37,33,16,20,14,3,4,147,0,7,7,4,9,15,6,0,0,48,0,8,18,5,3,10,3,0,0,47,0,4,0,0,5,13,5,0,0,27,0,0,12,0,4,3,5,0,0,24,3,3,3,3,3,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,378,581,653,460,359,383,347,263,191,3615,403,601,675,478,375,399,354,270,197,3752,20923,15199,15746,17141,16018,14185,9238,6160,2959,117569,Banyule
20902,13887,11795,14851,13264,10286,7698,6194,5158,2040,85173,10,39,26,20,13,14,11,8,5,146,0,38,12,18,19,27,4,0,3,121,172,520,399,291,201,163,110,64,47,1967,7,9,16,15,21,17,9,0,0,94,0,16,3,0,3,9,0,5,0,36,0,7,3,12,3,3,3,6,0,37,0,9,0,3,3,11,4,0,0,30,0,3,3,3,3,0,0,0,0,12,0,3,3,0,4,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,179,605,439,342,257,236,130,75,50,2313,189,644,465,362,270,250,141,83,55,2459,14076,12439,15316,13626,10556,7948,6335,5241,2095,87632,Darebin - North
20903,13023,9270,5284,9267,10698,8250,3627,1371,596,61386,14,11,6,7,3,4,8,0,4,57,8,5,11,6,3,7,5,5,4,54,106,252,198,87,82,85,64,35,17,926,0,3,5,3,6,12,7,0,0,36,0,3,0,0,3,5,8,0,0,19,0,0,0,0,4,3,4,0,0,11,0,0,0,3,4,16,5,0,0,28,4,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,118,263,217,99,102,128,93,40,21,1081,132,274,223,106,105,132,101,40,25,1138,13155,9544,5507,9373,10803,8382,3728,1411,621,62524,Nillumbik - Kinglake
20904,34692,22301,25874,25102,21336,16681,9663,5382,1531,162562,29,20,35,23,13,14,15,7,3,159,3,8,7,10,12,18,8,8,0,74,345,571,549,407,273,222,170,138,81,2756,5,6,14,18,10,9,6,3,0,71,4,4,5,4,5,5,5,9,0,41,6,3,4,3,3,6,3,0,0,28,5,4,0,0,4,5,6,0,0,24,0,4,0,3,3,3,0,0,0,13,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,368,603,582,445,310,268,198,158,81,3013,397,623,617,468,323,282,213,165,84,3172,35089,22924,26491,25570,21659,16963,9876,5547,1615,165734,Whittlesea - Wallan
21001,9048,6465,5961,7671,7185,6587,5484,3605,1160,53166,12,5,10,3,5,5,6,3,3,52,0,3,7,4,0,6,6,4,3,33,129,158,157,140,105,82,57,45,19,892,0,6,6,4,9,7,6,0,0,38,0,0,3,3,3,0,3,3,0,15,0,3,3,3,7,3,0,0,0,19,0,0,0,0,0,3,3,0,0,6,0,0,0,3,3,0,0,0,0,6,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,132,170,179,157,127,101,75,52,22,1015,144,175,189,160,132,106,81,55,25,1067,9192,6640,6150,7831,7317,6693,5565,3660,1185,54233,Keilor
21002,5761,3080,2101,3956,4107,3388,1900,709,291,25293,5,7,5,5,5,7,0,0,0,34,0,0,5,7,4,0,3,0,3,22,69,95,85,69,52,42,36,34,7,489,3,0,4,12,9,9,3,3,0,43,3,0,0,3,0,3,0,3,3,15,0,0,3,5,3,6,3,0,0,20,0,3,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,75,98,97,99,68,66,49,40,13,605,80,105,102,104,73,73,49,40,13,639,5841,3185,2203,4060,4180,3461,1949,749,304,25932,Macedon Ranges
21003,12014,8067,10803,9548,7817,5510,4694,5088,2013,65554,25,28,23,13,12,5,8,11,4,129,0,11,7,4,15,22,21,10,0,90,141,194,230,201,127,102,71,46,34,1146,0,3,11,9,11,18,4,3,0,59,10,7,10,6,7,10,5,0,0,55,3,9,4,0,4,3,0,0,0,23,0,3,0,0,4,6,3,0,0,16,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,154,227,262,223,171,161,104,59,34,1395,179,255,285,236,183,166,112,70,38,1524,12193,8322,11088,9784,8000,5676,4806,5158,2051,67078,Moreland - North
21004,7578,5168,4446,5295,5389,4067,2065,1200,373,35581,4,7,3,3,4,0,3,3,3,30,0,3,3,3,5,5,5,3,0,27,103,157,109,71,69,55,21,17,4,606,3,6,4,4,0,6,3,0,0,26,0,3,0,0,0,3,0,3,0,9,3,3,0,3,4,3,0,3,0,19,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,113,175,116,84,78,72,29,26,4,697,117,182,119,87,82,72,32,29,7,727,7695,5350,4565,5382,5471,4139,2097,1229,380,36308,Sunbury
21005,30301,20158,19361,19159,17474,12044,7042,3365,722,129626,34,16,38,29,29,17,6,11,3,183,3,5,27,58,50,21,15,0,0,179,355,434,479,341,247,215,132,95,50,2348,15,15,30,25,28,11,4,10,0,138,3,4,14,21,15,6,5,3,0,71,3,11,3,9,19,15,3,0,0,63,0,13,12,19,24,12,0,0,0,80,0,0,7,5,0,6,0,0,0,18,0,0,0,7,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,379,482,572,485,383,290,159,108,50,2908,413,498,610,514,412,307,165,119,53,3091,30714,20656,19971,19673,17886,12351,7207,3484,775,132717,Tullamarine - Broadmeadows
21101,27124,20356,18057,20872,21934,17994,9954,5477,2416,144184,16,17,10,13,12,8,10,11,8,105,9,10,19,16,13,22,27,7,0,123,344,623,528,350,234,233,176,205,133,2826,12,13,13,13,18,15,12,5,0,101,0,4,13,9,5,9,3,3,3,49,0,11,11,9,6,10,5,0,0,52,0,0,7,5,4,8,12,0,0,36,4,0,5,3,0,0,0,0,0,12,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,369,661,596,408,283,297,235,220,136,3205,385,678,606,421,295,305,245,231,144,3310,27509,21034,18663,21293,22229,18299,10199,5708,2560,147494,Knox
21102,4833,3531,1929,3437,4084,3243,2020,994,414,24485,9,3,0,3,3,0,5,0,0,23,0,0,0,0,0,9,7,0,0,16,78,84,72,51,34,34,23,14,11,401,0,3,0,3,3,5,5,0,0,19,0,0,0,0,3,0,4,0,3,10,4,0,6,3,0,3,0,4,0,20,0,3,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,82,90,78,60,40,54,42,18,14,478,91,93,78,63,43,54,47,18,14,501,4924,3624,2007,3500,4127,3297,2067,1012,428,24986,Manningham - East
21103,18953,12815,13364,14758,13753,11260,7188,4834,2255,99180,13,15,20,14,6,17,8,11,3,107,13,7,10,16,12,16,13,6,0,93,233,434,398,213,189,177,120,132,89,1985,4,8,3,4,8,17,14,7,3,68,0,5,3,5,3,6,3,3,0,28,0,0,7,3,0,6,3,0,0,19,0,0,0,0,5,0,11,0,0,16,0,3,3,0,3,0,0,0,0,9,0,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,250,457,424,241,224,222,167,148,92,2225,263,472,444,255,230,239,175,159,95,2332,19216,13287,13808,15013,13983,11499,7363,4993,2350,101512,Maroondah
21104,10201,6272,6930,8471,7296,6495,4936,3113,1314,55028,7,3,6,6,8,6,8,3,7,54,0,0,5,12,14,12,4,0,0,47,145,183,205,139,93,92,71,73,76,1077,3,6,6,8,9,8,3,0,0,43,5,0,0,0,0,0,4,0,0,9,3,0,3,0,0,4,0,0,3,13,0,0,3,3,0,0,3,3,0,12,0,0,4,0,0,0,0,0,0,4,0,0,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,156,189,226,165,119,119,85,76,79,1214,163,192,232,171,127,125,93,79,86,1268,10364,6464,7162,8642,7423,6620,5029,3192,1400,56296,Whitehorse - East
21105,27980,18531,15386,20092,20933,17877,9923,4849,1870,137441,19,30,20,19,22,23,18,12,6,169,7,21,11,15,20,26,31,10,3,144,583,773,534,331,239,225,142,75,38,2940,10,14,21,15,14,20,17,3,0,114,3,3,12,3,11,10,6,3,0,51,8,8,11,5,9,16,5,0,0,62,0,3,3,8,0,15,6,3,0,38,22,22,4,3,0,4,0,0,0,55,3,0,3,0,5,4,0,3,3,21,0,0,0,0,0,0,0,0,0,0,636,844,599,380,298,320,207,97,44,3425,655,874,619,399,320,343,225,109,50,3594,28635,19405,16005,20491,21253,18220,10148,4958,1920,141035,Yarra Ranges
21201,17050,9617,9628,10957,9685,7212,4310,2192,812,71463,14,16,11,13,9,7,3,5,6,84,4,7,8,3,4,7,8,4,0,45,182,370,264,160,103,93,64,26,15,1277,4,4,7,11,13,8,3,6,0,56,0,3,0,3,3,0,4,0,0,13,4,5,7,5,3,4,0,0,0,28,0,3,0,0,0,5,7,6,0,21,3,0,6,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,392,292,185,126,117,86,42,15,1452,211,408,303,198,135,124,89,47,21,1536,17261,10025,9931,11155,9820,7336,4399,2239,833,72999,Cardinia
21202,26553,17446,15554,18550,17539,12576,6815,4013,1484,120530,34,20,20,16,15,17,6,4,0,132,5,6,20,22,11,15,14,3,0,96,249,499,397,230,181,154,90,98,47,1945,10,3,14,19,10,19,9,0,3,87,0,6,0,3,3,5,3,3,0,23,13,3,9,11,3,7,4,0,0,50,0,3,3,3,3,5,3,3,3,26,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,277,520,446,288,214,208,123,107,53,2236,311,540,466,304,229,225,129,111,53,2368,26864,17986,16020,18854,17768,12801,6944,4124,1537,122898,Casey - North
21203,31231,17466,19568,20565,16463,10577,5454,2716,928,124968,38,22,32,17,21,8,0,4,3,145,15,9,14,14,15,14,9,3,0,93,289,483,369,248,153,124,89,54,15,1824,6,7,9,9,5,14,6,3,0,59,0,3,8,3,3,4,7,0,0,28,0,6,6,3,4,8,0,0,0,27,0,0,0,3,3,4,3,0,0,13,0,3,0,3,0,0,0,4,0,10,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,310,511,409,283,186,168,114,64,15,2060,348,533,441,300,207,176,114,68,18,2205,31579,17999,20009,20865,16670,10753,5568,2784,946,127173,Casey - South
21204,29479,23073,27335,22243,20677,18519,12475,8053,2864,164718,34,33,64,35,27,35,20,17,6,271,9,14,18,16,20,15,23,6,0,121,425,540,634,442,332,231,167,169,106,3046,13,16,17,13,25,16,13,3,0,116,3,14,4,4,12,9,3,0,0,49,6,11,4,10,0,11,0,0,3,45,3,0,3,3,4,10,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,7,0,0,18,0,0,0,0,0,0,0,0,0,0,459,595,685,488,396,295,217,178,109,3422,493,628,749,523,423,330,237,195,115,3693,29972,23701,28084,22766,21100,18849,12712,8248,2979,168411,Dandenong
21205,24696,25268,21560,21286,20326,17047,13694,9436,3594,156907,16,66,36,23,20,14,14,13,12,214,17,32,66,69,82,42,18,8,5,339,398,780,674,432,313,257,235,228,110,3427,9,11,29,39,43,34,10,0,0,175,0,9,13,9,17,19,3,3,0,73,4,22,13,19,13,19,7,0,0,97,3,15,7,3,3,3,4,0,0,38,4,9,10,5,0,3,0,0,0,31,10,3,9,4,3,3,5,0,0,37,0,0,0,0,0,0,0,0,0,0,445,881,821,580,474,380,282,239,115,4217,461,947,857,603,494,394,296,252,127,4431,25157,26215,22417,21889,20820,17441,13990,9688,3721,161338,Monash
21301,32825,25263,27246,24452,22517,18980,10933,5932,1948,170096,49,31,58,36,26,16,13,5,6,240,3,9,16,12,12,21,4,7,3,87,497,557,717,458,330,216,168,161,85,3189,5,10,12,17,10,3,8,0,0,65,3,3,9,3,4,3,4,3,0,32,7,0,12,3,6,4,3,0,0,35,0,0,3,6,6,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,515,582,769,499,368,251,187,171,88,3430,564,613,827,535,394,267,200,176,94,3670,33389,25876,28073,24987,22911,19247,11133,6108,2042,173766,Brimbank
21302,14110,9094,10722,12364,11259,8349,5307,3888,1525,76618,9,12,16,14,12,13,14,8,0,98,8,8,23,18,26,25,11,0,0,119,149,266,292,212,188,118,102,74,43,1444,0,10,14,17,8,19,5,5,0,78,0,4,7,8,14,10,4,3,0,50,0,7,3,5,6,11,5,0,0,37,0,0,5,5,4,12,7,0,0,33,0,0,0,3,0,0,3,0,0,6,0,0,4,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,157,295,348,268,246,198,137,82,43,1774,166,307,364,282,258,211,151,90,43,1872,14276,9401,11086,12646,11517,8560,5458,3978,1568,78490,Hobsons Bay
21303,11606,9328,14818,12113,8586,5726,3286,2621,1095,69179,23,17,33,33,16,9,4,6,6,147,15,14,16,26,16,21,10,0,0,118,209,364,373,248,203,174,136,107,45,1859,4,5,9,8,12,10,3,3,0,54,3,3,12,8,3,14,7,3,0,53,0,3,3,5,0,6,6,0,0,23,3,7,4,3,8,6,4,0,0,35,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,234,399,420,298,242,231,169,113,45,2151,257,416,453,331,258,240,173,119,51,2298,11863,9744,15271,12444,8844,5966,3459,2740,1146,71477,Maribyrnong
21304,29917,16025,19776,20342,14907,11590,5326,2508,859,121250,28,13,20,27,13,8,3,4,0,116,4,8,14,17,13,16,13,5,0,90,330,456,421,270,180,185,98,56,25,2021,8,6,11,6,19,22,6,3,0,81,3,14,4,11,5,10,3,3,3,56,3,10,5,3,10,6,8,0,0,45,0,3,0,3,0,0,6,0,0,12,10,3,7,3,0,0,0,0,0,23,3,0,3,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,361,500,465,316,230,239,134,67,28,2340,389,513,485,343,243,247,137,71,28,2456,30306,16538,20261,20685,15150,11837,5463,2579,887,123706,Melton - Bacchus Marsh
21305,38356,21603,29911,26938,20046,13439,6560,3169,1083,161105,48,41,33,35,22,11,5,4,3,202,15,20,32,24,40,26,22,11,3,193,394,632,631,366,229,199,148,56,35,2690,4,25,33,22,22,25,12,3,0,146,0,8,5,8,16,4,9,3,0,53,4,3,10,7,10,9,3,4,3,53,0,3,8,3,10,18,4,3,0,49,0,0,3,3,0,3,0,0,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,417,691,722,433,327,284,198,83,41,3196,465,732,755,468,349,295,203,87,44,3398,38821,22335,30666,27406,20395,13734,6763,3256,1127,164503,Wyndham
21401,23812,16080,16438,18043,17173,13824,8768,5290,2153,121581,21,13,18,15,15,11,5,10,5,113,3,18,18,10,22,20,27,7,3,128,365,758,530,354,259,245,207,185,136,3039,3,6,12,14,14,22,15,9,3,98,3,3,3,3,7,4,4,3,0,30,5,10,13,5,18,8,8,5,0,72,0,3,3,3,13,12,5,0,0,39,4,3,0,0,0,0,0,0,0,7,3,3,3,3,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,386,804,582,392,333,314,266,209,142,3428,407,817,600,407,348,325,271,219,147,3541,24219,16897,17038,18450,17521,14149,9039,5509,2300,125122,Frankston
21402,25871,15148,11654,18390,18706,17848,14458,9420,3928,135423,21,12,11,19,6,41,33,15,14,172,11,65,45,31,20,43,30,9,3,257,539,725,507,434,374,428,378,197,131,3713,16,57,43,29,22,41,16,3,0,227,3,14,9,3,4,12,8,3,0,56,7,34,27,14,15,13,8,3,0,121,0,5,7,12,11,10,15,5,3,68,0,13,13,3,3,3,0,0,0,35,5,0,8,3,4,4,0,0,0,24,0,3,10,3,0,0,0,0,0,16,581,916,669,532,453,554,455,220,137,4517,602,928,680,551,459,595,488,235,151,4689,26473,16076,12334,18941,19165,18443,14946,9655,4079,140112,Mornington Peninsula
21501,10582,5918,5164,6795,8238,7762,5519,3972,1709,55659,32,25,15,9,11,9,13,14,8,136,3,11,13,4,14,13,18,3,0,79,203,381,257,239,281,229,151,107,52,1900,7,15,11,6,3,14,12,8,0,76,15,19,26,17,33,38,33,16,0,197,0,4,7,4,13,3,0,0,0,31,3,0,5,5,3,0,0,0,0,16,0,8,0,0,4,3,0,0,0,15,0,0,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,231,438,319,278,354,303,214,134,52,2323,263,463,334,287,365,312,227,148,60,2459,10845,6381,5498,7082,8603,8074,5746,4120,1769,58118,Grampians
21502,10384,6112,5142,6320,6703,5726,3890,2710,1068,48055,21,23,17,16,15,9,7,14,3,125,25,44,55,29,43,76,36,16,5,329,235,358,293,190,251,269,209,107,39,1951,6,13,8,6,14,10,5,5,0,67,26,23,25,26,39,69,77,25,6,316,5,4,7,5,6,4,16,5,0,52,0,0,0,0,4,5,12,0,0,21,3,0,3,3,0,0,0,0,0,9,0,0,4,3,4,4,4,4,0,23,0,0,0,0,0,0,0,0,0,0,300,442,395,262,361,437,359,162,50,2768,321,465,412,278,376,446,366,176,53,2893,10705,6577,5554,6598,7079,6172,4256,2886,1121,50948,Mildura
