sa3_code_2016,earners_persons,median_age_of_earners_years,income_aud,median_aud,mean_aud,p80_to_p20_ratio,p80_to_p50_ratio,p20_to_p50_ratio,p10_to_p50_ratio,gini_coefficient_no,income_share_top_1pc,income_share_top_5pc,income_share_top_10pc,lowest_quartile_pc,second_quartile_pc,third_quartile_pc,highest_quartile_pc,sa3_name16
30101,41307.0,42.0,2153211088.0,43181.0,52127.0,4.34,1.76,0.4,0.19,0.442,7.9,20.2,30.7,21.6,25.3,28.5,24.6,Capalaba
30102,42388.0,45.0,2200950915.0,40351.0,51924.0,5.21,1.9,0.37,0.15,0.479,9.2,22.1,33.1,24.8,25.7,24.6,24.9,Cleveland - Stradbroke
30103,37119.0,41.0,2014661643.0,45472.0,54276.0,4.51,1.76,0.39,0.17,0.43700000000000006,6.5,18.8,29.5,21.3,23.1,27.8,27.8,Wynnum - Manly
30201,23461.0,43.0,1318957380.0,45102.0,56219.0,5.15,1.83,0.35,0.15,0.466,7.7,20.8,31.8,23.1,22.5,25.4,29.1,Bald Hills - Everton Park
30202,38624.0,40.0,2069034946.0,44698.0,53569.0,4.83,1.78,0.37,0.16,0.442,6.6,18.8,29.6,22.5,23.2,26.3,28.1,Chermside
30203,20878.0,38.0,1061993318.0,44635.0,50867.0,4.27,1.71,0.4,0.18,0.414,5.6,17.0,27.4,21.2,23.9,29.8,25.0,Nundah
30204,29670.0,41.0,1448609648.0,43489.0,48824.0,4.25,1.69,0.4,0.18,0.408,5.2,16.3,26.7,21.8,24.6,30.0,23.6,Sandgate
30301,28555.0,40.0,1695828302.0,46640.0,59388.0,5.09,1.84,0.36,0.16,0.47200000000000003,8.2,21.6,32.8,22.2,21.8,24.6,31.3,Carindale
30302,40335.0,36.0,2364674022.0,45647.0,58626.0,4.87,1.82,0.37,0.18,0.47200000000000003,9.3,22.7,33.4,21.9,22.6,25.5,29.9,Holland Park - Yeronga
30303,38642.0,40.0,1889209802.0,39610.0,48890.0,5.65,1.91,0.34,0.14,0.47,7.0,19.8,30.9,26.8,24.5,24.3,24.4,Mt Gravatt
30304,21214.0,39.0,1078171079.0,41274.0,50824.0,5.49,1.86,0.34,0.15,0.46799999999999997,7.6,20.3,31.2,26.0,23.5,24.7,25.8,Nathan
30305,30686.0,38.0,1455696729.0,41466.0,47438.0,4.59,1.72,0.37,0.17,0.42700000000000005,5.9,17.5,28.0,24.0,25.2,28.6,22.2,Rocklea - Acacia Ridge
30905,17488.0,42.0,812122969.0,36732.0,46439.0,5.08,1.88,0.37,0.16,0.48100000000000004,9.1,22.1,33.1,26.9,28.7,24.2,20.2,Mudgeeraba - Tallebudgera
30906,35075.0,41.0,1531515732.0,37031.0,43664.0,4.47,1.75,0.39,0.18,0.439,7.0,18.8,29.5,25.8,29.7,26.8,17.7,Nerang
30907,51653.0,40.0,2541621415.0,40160.0,49206.0,4.49,1.78,0.4,0.18,0.455,8.5,20.8,31.4,23.5,27.3,27.1,22.0,Ormeau - Oxenford
31503,10677.0,43.0,471484009.0,38243.0,44159.0,4.73,1.77,0.37,0.14,0.478,6.8,19.0,30.1,25.3,28.0,26.9,19.8,Outback - South
31601,26459.0,44.0,1234846357.0,35673.0,46670.0,6.07,1.97,0.32,0.13,0.505,9.3,23.2,34.7,29.7,26.8,22.8,20.6,Buderim
31602,38833.0,45.0,1687175288.0,34320.0,43447.0,5.96,1.91,0.32,0.12,0.49700000000000005,8.3,22.0,33.4,30.3,28.4,22.9,18.5,Caloundra
31603,30735.0,42.0,1307146961.0,34334.0,42530.0,5.18,1.83,0.35,0.15,0.47600000000000003,8.4,21.4,32.5,29.5,29.7,24.0,16.8,Maroochy
31605,21084.0,47.0,895766906.0,31525.0,42486.0,6.12,1.96,0.32,0.12,0.529,10.8,25.2,36.8,32.8,29.9,20.6,16.7,Noosa
31606,25971.0,47.0,1051377718.0,31770.0,40483.0,6.39,1.98,0.31,0.11,0.501,7.6,21.0,32.7,32.6,28.9,21.4,17.1,Sunshine Coast Hinterland
31607,20645.0,44.0,849934005.0,34427.0,41169.0,5.26,1.81,0.34,0.13,0.46799999999999997,7.0,19.6,30.6,29.3,29.3,25.0,16.4,Nambour
31608,11485.0,48.0,470375601.0,31201.0,40956.0,6.29,1.99,0.32,0.11,0.519,8.8,22.9,34.6,33.2,29.1,20.8,16.8,Noosa Hinterland
31801,22207.0,45.0,998768419.0,38025.0,44975.0,5.42,1.87,0.35,0.14,0.47200000000000003,5.7,17.9,29.4,26.8,26.5,24.6,22.1,Charters Towers - Ayr - Ingham
31802,99703.0,39.0,5304759335.0,46123.0,53206.0,4.15,1.69,0.41,0.19,0.419,6.5,17.7,28.1,20.2,23.7,28.9,27.2,Townsville
31901,41964.0,44.0,1703633783.0,33413.0,40598.0,6.0,1.87,0.31,0.11,0.48200000000000004,7.7,20.2,31.5,31.5,28.4,23.6,16.5,Bundaberg
31902,22812.0,45.0,808558391.0,28907.0,35444.0,7.38,1.99,0.27,0.07,0.529,6.2,19.7,32.3,36.1,29.1,20.4,14.4,Burnett
31903,22214.0,46.0,816641485.0,30722.0,36762.0,6.54,1.93,0.3,0.09,0.49700000000000005,6.0,18.8,30.6,33.7,29.5,22.1,14.7,Gympie - Cooloola
31904,24079.0,46.0,939390926.0,31310.0,39013.0,6.69,1.93,0.29,0.1,0.491,7.7,20.6,32.0,33.2,29.0,22.2,15.5,Hervey Bay
30306,26833.0,39.0,1176302482.0,35031.0,43838.0,5.86,1.91,0.33,0.15,0.47600000000000003,8.0,20.4,31.6,30.5,26.2,24.0,19.3,Sunnybank
30401,19843.0,43.0,1179858045.0,47005.0,59460.0,5.33,1.86,0.35,0.15,0.473,8.4,21.3,32.3,22.6,21.3,23.7,32.4,Centenary
30402,26693.0,45.0,1961767985.0,47131.0,73494.0,7.2,2.14,0.3,0.12,0.563,12.8,28.9,41.0,25.4,19.9,17.9,36.8,Kenmore - Brookfield - Moggill
30403,27667.0,38.0,1938602081.0,44271.0,70069.0,7.15,2.11,0.29,0.13,0.5710000000000001,14.0,30.8,42.8,26.8,20.4,19.7,33.1,Sherwood - Indooroopilly
30404,28378.0,41.0,1625540754.0,46759.0,57282.0,5.13,1.8,0.35,0.15,0.46,7.8,20.5,31.3,22.7,21.5,25.3,30.6,The Gap - Enoggera
30501,40414.0,32.0,2495046261.0,41026.0,61737.0,6.58,2.07,0.31,0.15,0.55,12.6,28.7,40.4,27.6,22.1,21.4,28.9,Brisbane Inner
30502,23832.0,36.0,1645595717.0,50373.0,69050.0,4.81,1.87,0.39,0.18,0.499,10.4,25.2,36.6,19.6,20.8,24.3,35.3,Brisbane Inner - East
30503,47469.0,37.0,3562214343.0,50438.0,75043.0,5.09,1.92,0.38,0.17,0.536,14.0,29.6,40.8,20.0,20.5,23.9,35.5,Brisbane Inner - North
30504,33745.0,36.0,2387115756.0,48758.0,70740.0,5.8,2.0,0.34,0.16,0.527,10.4,26.4,38.5,22.1,20.6,21.9,35.4,Brisbane Inner - West
30601,28042.0,42.0,1430136124.0,42036.0,51000.0,4.58,1.81,0.39,0.18,0.447,7.2,19.6,30.2,22.7,25.8,26.6,24.9,Cairns - North
30602,52510.0,39.0,2409252573.0,39218.0,45882.0,4.35,1.73,0.4,0.19,0.43,6.6,18.5,29.0,23.8,28.6,27.9,19.7,Cairns - South
30603,17529.0,45.0,680269688.0,33283.0,38808.0,5.48,1.83,0.33,0.14,0.484,6.5,18.8,30.2,30.9,29.3,24.6,15.3,Innisfail - Cassowary Coast
30604,6506.0,42.0,248911381.0,32657.0,38259.0,4.45,1.68,0.38,0.18,0.456,7.3,19.8,30.7,29.6,33.4,24.2,12.9,Port Douglas - Daintree
30605,20537.0,46.0,821121667.0,32493.0,39983.0,6.36,1.94,0.31,0.11,0.508,7.7,20.6,32.2,32.3,28.5,22.2,17.0,Tablelands (East) - Kuranda
30701,23749.0,42.0,997465523.0,36116.0,42000.0,5.94,1.86,0.31,0.1,0.541,7.9,21.0,32.6,29.3,26.8,24.6,19.3,Darling Downs (West) - Maranoa
30702,21708.0,44.0,854796676.0,34213.0,39377.0,6.2,1.84,0.3,0.09,0.506,6.5,19.0,30.6,30.8,27.4,25.1,16.7,Darling Downs - East
30703,20532.0,45.0,705857379.0,29774.0,34378.0,6.56,1.85,0.28,0.08,0.509,6.4,19.0,30.8,35.2,30.4,22.0,12.4,Granite Belt
30801,15871.0,38.0,991773685.0,50146.0,62490.0,6.59,2.18,0.33,0.13,0.51,5.3,17.1,29.2,22.2,20.3,19.5,38.0,Central Highlands (Qld)
30803,58151.0,41.0,2990631134.0,42635.0,51429.0,4.97,1.86,0.37,0.16,0.45299999999999996,6.4,18.2,29.4,23.2,24.6,25.4,26.8,Rockhampton
30804,8417.0,42.0,428556119.0,39997.0,50916.0,7.44,2.25,0.3,0.09,0.542,6.0,18.5,31.5,27.3,23.6,20.9,28.2,Biloela
30805,31760.0,41.0,1899629649.0,49388.0,59812.0,5.71,1.99,0.35,0.15,0.442,4.8,15.8,26.8,21.7,21.5,19.1,37.7,Gladstone
30901,35216.0,41.0,1662761538.0,36045.0,47216.0,5.11,1.89,0.37,0.16,0.498,10.4,24.1,35.2,27.3,29.5,23.6,19.6,Broadbeach - Burleigh
30902,28796.0,43.0,1261145721.0,35298.0,43796.0,4.83,1.82,0.38,0.16,0.47,8.6,21.4,32.2,27.5,30.1,24.8,17.6,Coolangatta
30903,32705.0,43.0,1490560821.0,35872.0,45576.0,4.98,1.81,0.36,0.15,0.495,10.6,23.9,34.8,28.0,29.2,24.9,17.9,Gold Coast - North
30904,9539.0,47.0,417861286.0,34606.0,43806.0,5.73,1.97,0.34,0.13,0.49,7.8,21.1,32.5,29.6,28.6,21.8,20.0,Gold Coast Hinterland
30908,25169.0,41.0,1099878112.0,35945.0,43700.0,5.07,1.8,0.36,0.15,0.474,8.5,21.3,32.2,28.5,28.5,25.2,17.8,Robina
30909,30154.0,40.0,1271395248.0,34652.0,42163.0,5.05,1.8,0.36,0.16,0.466,8.1,20.7,31.6,29.2,30.0,24.3,16.5,Southport
30910,21835.0,41.0,1176527684.0,34173.0,53883.0,5.92,2.04,0.34,0.15,0.584,16.9,33.3,44.7,30.0,28.9,20.9,20.2,Surfers Paradise
31001,30183.0,39.0,1345477466.0,40530.0,44577.0,4.42,1.67,0.38,0.17,0.405,4.9,15.7,26.0,24.3,26.0,30.2,19.5,Forest Lake - Oxley
31002,28449.0,44.0,1152801197.0,35979.0,40522.0,5.4,1.8,0.33,0.12,0.45799999999999996,5.5,16.9,27.9,29.1,27.1,26.4,17.4,Ipswich Hinterland
31003,47881.0,40.0,2233661285.0,41992.0,46650.0,4.33,1.67,0.39,0.17,0.409,5.6,16.3,26.5,23.0,25.3,30.3,21.4,Ipswich Inner
31004,33987.0,36.0,1594351438.0,43373.0,46911.0,3.68,1.59,0.43,0.21,0.381,4.9,15.2,25.1,20.4,25.8,33.3,20.6,Springfield - Redbank
31101,6017.0,44.0,239918904.0,35095.0,39874.0,5.22,1.77,0.34,0.14,0.46,6.0,17.7,28.6,28.8,29.1,26.2,16.0,Beaudesert
31102,18772.0,39.0,790370550.0,38193.0,42104.0,4.06,1.66,0.41,0.19,0.401,5.2,15.8,26.0,23.8,30.4,29.7,16.2,Beenleigh
31103,37874.0,39.0,1650955452.0,40508.0,43591.0,3.65,1.59,0.43,0.21,0.37799999999999995,4.8,14.9,24.7,21.5,28.9,32.8,16.7,Browns Plains
31104,20223.0,41.0,959326781.0,42405.0,47437.0,4.12,1.7,0.41,0.19,0.40700000000000003,5.0,15.8,26.2,21.6,26.3,29.3,22.8,Jimboomba
31105,30147.0,40.0,1392867450.0,40886.0,46203.0,3.99,1.67,0.42,0.19,0.41,5.7,16.9,27.2,22.0,27.8,30.2,20.0,Loganlea - Carbrook
31106,38079.0,39.0,1673085371.0,39536.0,43937.0,4.12,1.65,0.4,0.19,0.40299999999999997,5.6,16.4,26.6,23.5,28.3,30.6,17.7,Springwood - Kingston
31201,18710.0,39.0,1218395958.0,48460.0,65120.0,6.98,2.39,0.34,0.15,0.486,5.6,16.9,28.5,22.3,21.5,17.9,38.3,Bowen Basin - North
31202,65723.0,41.0,3936070521.0,48479.0,59889.0,5.06,1.96,0.39,0.17,0.445,5.6,17.1,28.4,20.2,22.4,22.8,34.6,Mackay
31203,11319.0,40.0,499906474.0,36546.0,44165.0,4.48,1.81,0.4,0.17,0.455,6.1,18.8,30.5,25.1,31.4,24.9,18.7,Whitsunday
31301,14528.0,49.0,577166409.0,31487.0,39728.0,7.25,1.98,0.27,0.09,0.499,7.6,20.8,32.4,33.4,28.7,21.2,16.8,Bribie - Beachmere
31302,29546.0,39.0,1188956316.0,36228.0,40241.0,4.8,1.7,0.35,0.15,0.423,5.2,16.3,27.0,27.6,29.2,27.8,15.4,Caboolture
31303,5543.0,45.0,216369350.0,33491.0,39035.0,5.97,1.85,0.31,0.09,0.488,6.5,18.7,30.0,31.2,27.8,24.9,16.1,Caboolture Hinterland
31304,30499.0,41.0,1374211860.0,39875.0,45058.0,4.45,1.72,0.39,0.17,0.41700000000000004,5.1,16.4,26.9,24.2,27.1,28.5,20.2,Narangba - Burpengary
31305,29624.0,44.0,1350886014.0,38805.0,45601.0,4.71,1.76,0.37,0.16,0.444,6.6,18.7,29.5,25.4,27.3,27.4,19.9,Redcliffe
31401,48665.0,42.0,2741859378.0,45966.0,56342.0,5.02,1.82,0.36,0.15,0.456,7.1,19.7,30.7,22.3,22.4,24.8,30.6,The Hills District
31402,28260.0,39.0,1400225601.0,43967.0,49548.0,3.96,1.67,0.42,0.19,0.40399999999999997,5.4,16.6,26.8,20.5,25.2,30.6,23.6,North Lakes
31403,20150.0,39.0,910547272.0,41810.0,45188.0,3.83,1.62,0.42,0.19,0.385,4.4,14.8,24.8,21.5,26.9,32.0,19.5,Strathpine
31501,10576.0,41.0,463382625.0,33265.0,43815.0,6.38,2.05,0.32,0.13,0.521,10.4,22.6,34.0,31.0,28.0,21.1,19.9,Far North
31502,16177.0,37.0,948263305.0,50708.0,58618.0,4.68,1.85,0.39,0.18,0.441,5.7,16.4,27.0,19.2,21.5,23.4,35.9,Outback - North
31701,76823.0,42.0,3499799638.0,38668.0,45557.0,5.14,1.79,0.35,0.13,0.452,7.0,18.9,29.6,26.2,26.6,26.7,20.5,Toowoomba
31905,19114.0,46.0,751300111.0,34059.0,39306.0,6.25,1.83,0.29,0.09,0.46,5.6,17.4,28.5,30.9,28.1,24.9,16.1,Maryborough
40101,12227.0,37.0,789699478.0,42335.0,64587.0,6.1,2.04,0.34,0.15,0.552,12.3,29.3,41.2,25.4,23.0,21.8,29.7,Adelaide City
40102,40898.0,45.0,2181888060.0,41428.0,53350.0,5.23,1.87,0.36,0.15,0.48700000000000004,9.4,23.1,34.0,24.6,24.6,25.0,25.8,Adelaide Hills
40105,20700.0,42.0,1244491023.0,43557.0,60120.0,5.29,1.92,0.36,0.15,0.507,10.5,25.3,36.6,23.5,23.4,23.5,29.6,Norwood - Payneham - St Peters
40107,22838.0,44.0,1593245268.0,48213.0,69763.0,5.65,1.97,0.35,0.15,0.525,10.5,26.7,38.6,22.2,21.0,22.0,34.8,Unley
40201,17230.0,43.0,783071105.0,40429.0,45448.0,4.34,1.71,0.39,0.17,0.41200000000000003,5.4,16.2,26.5,23.2,27.3,28.9,20.6,Gawler - Two Wells
40202,35457.0,39.0,1431390059.0,38090.0,40370.0,3.75,1.57,0.42,0.2,0.377,4.5,14.5,24.4,23.6,30.8,32.6,13.0,Playford
40203,30634.0,38.0,1322651595.0,39058.0,43176.0,4.37,1.69,0.39,0.17,0.406,4.8,15.5,25.8,24.5,27.9,29.3,18.4,Port Adelaide - East
40204,64752.0,39.0,2737391514.0,39518.0,42275.0,3.75,1.58,0.42,0.2,0.38,4.7,14.9,24.8,22.7,29.2,32.8,15.3,Salisbury
40205,54107.0,43.0,2546480931.0,42111.0,47064.0,4.2,1.68,0.4,0.18,0.406,5.1,16.1,26.4,22.3,26.1,29.8,21.9,Tea Tree Gully
40303,37773.0,46.0,2163929792.0,43533.0,57288.0,5.63,1.91,0.34,0.14,0.49,9.0,22.9,34.1,24.5,22.9,23.0,29.7,Mitcham
40304,88740.0,42.0,3876356867.0,39346.0,43682.0,4.2,1.66,0.4,0.17,0.409,5.4,16.3,26.6,24.0,28.1,30.0,17.9,Onkaparinga
40401,55450.0,42.0,2664437705.0,40333.0,48051.0,4.56,1.76,0.39,0.17,0.441,7.5,19.5,29.9,24.0,26.6,27.7,21.7,Charles Sturt
40402,28454.0,41.0,1298262243.0,40635.0,45627.0,4.13,1.67,0.41,0.19,0.40700000000000003,5.6,16.6,26.9,22.8,27.4,30.0,19.8,Port Adelaide - West
40403,33100.0,40.0,1553544189.0,40056.0,46935.0,4.63,1.75,0.38,0.16,0.435,6.6,18.5,29.0,24.2,26.6,27.9,21.3,West Torrens
40501,18750.0,45.0,853297706.0,39390.0,45509.0,4.73,1.71,0.36,0.14,0.44799999999999995,7.2,19.0,29.5,25.3,26.4,28.9,19.5,Barossa
40502,11678.0,47.0,516276429.0,36309.0,44209.0,5.76,1.86,0.32,0.11,0.495,7.2,20.9,32.5,28.8,27.3,24.5,19.4,Lower North
40503,12935.0,46.0,597088362.0,37528.0,46161.0,5.79,1.92,0.33,0.12,0.47,6.4,19.4,30.6,27.6,26.4,23.7,22.3,Mid North
40504,11723.0,49.0,511849758.0,33840.0,43662.0,6.42,1.96,0.31,0.11,0.503,7.0,21.7,33.8,30.8,28.4,21.9,18.8,Yorke Peninsula
40601,29555.0,43.0,1525669155.0,40927.0,51621.0,5.17,1.9,0.37,0.16,0.46799999999999997,7.2,20.6,31.7,24.3,25.5,24.2,26.0,Eyre Peninsula and South West
40602,12795.0,41.0,686581634.0,45372.0,53660.0,4.67,1.84,0.39,0.17,0.428,4.9,16.1,27.2,21.1,24.3,24.2,30.4,Outback - North and East
40701,24346.0,50.0,919329560.0,30848.0,37761.0,6.23,1.88,0.3,0.11,0.491,7.5,20.4,31.9,33.3,30.3,22.3,14.1,Fleurieu - Kangaroo Island
40702,36183.0,44.0,1556350589.0,37138.0,43013.0,4.97,1.76,0.35,0.14,0.45899999999999996,6.7,18.9,29.7,27.1,27.8,27.1,17.9,Limestone Coast
40703,34996.0,45.0,1338046891.0,33345.0,38234.0,5.4,1.74,0.32,0.12,0.466,6.6,19.1,30.1,30.9,29.9,25.7,13.5,Murray and Mallee
50101,26088.0,43.0,1191137235.0,35109.0,45658.0,5.69,1.96,0.34,0.14,0.505,8.3,22.1,33.9,29.1,28.1,22.5,20.3,Augusta - Margaret River - Busselton
50102,53402.0,42.0,2972117079.0,43822.0,55656.0,5.71,2.04,0.36,0.15,0.465,6.2,18.1,29.6,23.6,23.3,21.7,31.4,Bunbury
50103,12522.0,47.0,537752870.0,33963.0,42945.0,6.54,2.04,0.31,0.12,0.5,6.1,19.5,31.7,31.3,26.9,21.3,20.5,Manjimup
50201,43739.0,45.0,2349979134.0,39226.0,53727.0,6.73,2.22,0.33,0.13,0.49700000000000005,7.0,20.1,32.2,27.0,24.4,19.5,29.0,Mandurah
50301,40653.0,47.0,4478239555.0,54231.0,110158.0,9.45,2.59,0.27,0.11,0.647,17.5,37.4,50.6,23.9,17.5,16.0,42.6,Cottesloe - Claremont
50302,61945.0,36.0,4504728427.0,48560.0,72721.0,6.2,2.08,0.34,0.16,0.5379999999999999,11.8,27.2,39.2,22.8,20.5,20.8,35.8,Perth City
50401,45427.0,39.0,2448951603.0,45045.0,53910.0,4.65,1.78,0.38,0.18,0.43700000000000006,6.2,18.4,29.3,21.8,23.4,26.6,28.2,Bayswater - Bassendean
50402,23119.0,45.0,1290555565.0,44691.0,55822.0,5.32,1.89,0.35,0.15,0.467,6.6,19.6,31.1,23.3,22.8,23.7,30.2,Mundaring
50403,58084.0,40.0,3082050857.0,45068.0,53062.0,4.37,1.74,0.4,0.19,0.434,6.6,18.4,29.2,21.1,23.9,27.8,27.1,Swan
50501,98101.0,43.0,5834073558.0,45609.0,59470.0,5.2,1.91,0.37,0.17,0.47600000000000003,7.8,21.3,32.8,22.2,23.1,23.2,31.6,Joondalup
50502,107217.0,40.0,6407804711.0,45664.0,59765.0,5.11,1.88,0.37,0.17,0.483,8.7,22.5,33.9,22.2,22.7,24.6,30.5,Stirling
50503,83637.0,39.0,4380648928.0,44274.0,52377.0,4.53,1.78,0.39,0.19,0.431,5.8,17.7,28.6,21.7,24.4,26.7,27.1,Wanneroo
50601,34346.0,40.0,1794372483.0,44647.0,52244.0,4.35,1.73,0.4,0.19,0.426,6.2,17.8,28.6,21.3,24.2,28.1,26.4,Armadale
50602,38577.0,36.0,2139961372.0,45861.0,55472.0,4.71,1.8,0.38,0.19,0.444,6.4,18.7,29.9,21.5,22.9,26.5,29.1,Belmont - Victoria Park
50603,52432.0,40.0,2786616279.0,41855.0,53147.0,5.49,1.9,0.35,0.16,0.47600000000000003,8.5,21.3,32.4,25.1,23.7,24.3,26.8,Canning
50604,59584.0,39.0,2983839500.0,43804.0,50078.0,4.41,1.72,0.39,0.18,0.418,5.2,16.6,27.3,22.0,24.3,28.4,25.3,Gosnells
50605,32622.0,43.0,1864321296.0,46128.0,57149.0,4.87,1.82,0.37,0.17,0.45899999999999996,7.3,20.1,31.2,21.8,22.7,25.4,30.2,Kalamunda
50606,10145.0,41.0,572699770.0,46561.0,56451.0,4.95,1.84,0.37,0.16,0.45399999999999996,6.1,18.4,29.7,21.7,22.5,24.5,31.3,Serpentine - Jarrahdale
50607,25703.0,40.0,1829542445.0,49354.0,71180.0,6.28,2.05,0.33,0.15,0.53,10.3,25.7,38.0,22.8,20.1,20.6,36.4,South Perth
50701,51345.0,39.0,2896056942.0,47191.0,56404.0,4.6,1.79,0.39,0.18,0.434,5.9,17.9,28.9,20.6,22.6,25.7,31.1,Cockburn
50702,21073.0,43.0,1403278397.0,46701.0,66591.0,6.07,2.04,0.34,0.15,0.523,10.6,25.4,37.2,23.5,21.6,20.3,34.6,Fremantle
50703,14837.0,37.0,771986760.0,45768.0,52031.0,4.27,1.71,0.4,0.19,0.41100000000000003,4.8,16.1,26.9,20.7,23.6,28.5,27.2,Kwinana
50704,63366.0,45.0,4249807267.0,45734.0,67068.0,6.5,2.09,0.32,0.14,0.536,11.1,26.1,38.3,24.6,21.2,20.2,34.0,Melville
50705,56479.0,40.0,3165986293.0,46095.0,56056.0,5.19,1.91,0.37,0.17,0.441,4.9,16.8,28.3,22.0,22.7,23.5,31.8,Rockingham
50901,32116.0,46.0,1356437659.0,34511.0,42236.0,6.0,1.92,0.32,0.12,0.501,7.2,20.5,32.0,30.0,28.1,23.1,18.8,Albany
50902,29297.0,46.0,1370583467.0,37343.0,46782.0,6.9,2.04,0.3,0.1,0.537,6.7,20.5,32.9,29.0,24.5,21.8,24.6,Wheat Belt - North
50903,11691.0,46.0,497277406.0,35241.0,42535.0,7.19,2.03,0.28,0.08,0.557,6.6,20.3,32.8,30.8,25.5,21.8,21.9,Wheat Belt - South
51001,14108.0,38.0,760435672.0,45723.0,53901.0,4.67,1.8,0.39,0.19,0.43799999999999994,6.4,17.8,28.4,21.3,23.6,25.3,29.7,Kimberley
51002,10593.0,35.0,840265416.0,69071.0,79323.0,4.78,1.82,0.38,0.18,0.41200000000000003,4.7,15.1,25.4,15.3,16.0,18.2,50.6,East Pilbara
51003,14488.0,37.0,1205004692.0,73360.0,83173.0,5.01,1.78,0.36,0.15,0.423,5.0,15.9,26.3,15.8,14.5,16.3,53.5,West Pilbara
51101,9043.0,44.0,452264611.0,38665.0,50013.0,5.77,2.02,0.35,0.13,0.512,7.1,21.2,33.1,26.1,26.3,22.1,25.6,Esperance
51102,4943.0,41.0,245130538.0,39967.0,49591.0,4.95,2.0,0.4,0.18,0.46399999999999997,5.5,17.7,29.5,24.0,27.4,22.6,26.0,Gascoyne
51103,21224.0,37.0,1386084395.0,55299.0,65307.0,4.76,1.85,0.39,0.19,0.425,5.9,16.5,27.0,18.0,19.9,21.3,40.8,Goldfields
51104,28346.0,43.0,1518926530.0,42344.0,53585.0,5.32,1.97,0.37,0.15,0.47200000000000003,6.7,19.4,30.8,23.7,24.7,22.7,28.9,Mid West
60101,7374.0,40.0,313354945.0,38102.0,42495.0,3.75,1.61,0.43,0.2,0.39399999999999996,6.1,16.2,26.3,22.9,30.8,30.7,15.6,Brighton
60102,27599.0,45.0,1318864582.0,40810.0,47787.0,4.51,1.77,0.39,0.17,0.43,6.7,18.2,28.6,23.3,26.6,27.6,22.5,Hobart - North East
60103,25406.0,41.0,1048543679.0,38284.0,41271.0,3.92,1.61,0.41,0.19,0.387,4.5,14.7,24.8,23.7,30.2,31.1,15.0,Hobart - North West
60104,18019.0,44.0,862760892.0,40740.0,47881.0,4.8,1.78,0.37,0.16,0.44,6.5,18.4,29.0,24.2,25.8,27.0,23.0,Hobart - South and West
60105,30612.0,43.0,1727013964.0,42053.0,56416.0,5.63,1.9,0.34,0.15,0.502,10.4,24.8,35.7,25.3,23.3,23.3,28.0,Hobart Inner
60106,8046.0,44.0,336784969.0,37679.0,41857.0,4.16,1.67,0.4,0.18,0.41,5.5,16.3,26.4,24.4,29.8,29.8,16.0,Sorell - Dodges Ferry
60201,42316.0,42.0,1916433005.0,38333.0,45289.0,4.63,1.74,0.38,0.16,0.444,7.5,19.7,30.1,25.4,28.2,27.6,18.9,Launceston
60202,11813.0,46.0,474861566.0,34450.0,40198.0,5.5,1.81,0.33,0.11,0.469,6.4,18.7,29.7,29.8,28.7,25.1,16.3,Meander Valley - West Tamar
60203,18588.0,46.0,756274719.0,34698.0,40686.0,5.22,1.78,0.34,0.14,0.46399999999999997,6.8,19.1,30.0,29.2,29.3,25.3,16.1,North East
40103,27381.0,49.0,2055188662.0,47878.0,75059.0,6.51,2.11,0.32,0.14,0.5579999999999999,11.8,29.0,41.4,23.6,20.4,20.0,36.0,Burnside
40104,27188.0,43.0,1267016290.0,39285.0,46602.0,5.06,1.82,0.36,0.15,0.44299999999999995,6.5,18.4,29.1,25.7,26.1,26.2,22.0,Campbelltown (SA)
40106,16169.0,42.0,1028751380.0,45693.0,63625.0,5.2,1.89,0.36,0.16,0.511,11.6,26.5,37.5,22.3,22.5,23.7,31.5,Prospect - Walkerville
60301,5672.0,45.0,223604916.0,34975.0,39423.0,4.91,1.72,0.35,0.14,0.45799999999999996,6.8,18.6,29.3,28.3,30.8,26.5,14.4,Central Highlands (Tas.)
60302,9473.0,46.0,361744124.0,32488.0,38187.0,5.84,1.8,0.31,0.12,0.47100000000000003,6.6,19.1,30.2,32.4,28.4,25.2,14.0,Huon - Bruny Island
60303,3418.0,51.0,121854039.0,28110.0,35651.0,5.73,1.89,0.33,0.13,0.488,7.2,21.1,32.8,35.2,33.0,19.7,12.1,South East Coast
60401,24229.0,44.0,1043238203.0,36912.0,43057.0,5.31,1.79,0.34,0.14,0.451,7.3,18.7,29.3,27.7,27.6,26.1,18.6,Burnie - Ulverstone
60402,22558.0,44.0,938768450.0,35998.0,41616.0,5.01,1.77,0.35,0.15,0.445,6.6,18.2,28.8,27.8,29.2,26.1,16.9,Devonport
60403,9715.0,44.0,427043369.0,38240.0,43957.0,5.26,1.81,0.34,0.15,0.44799999999999995,5.7,17.4,28.4,26.8,26.9,25.8,20.5,West Coast
70101,17864.0,35.0,1067025002.0,49335.0,59730.0,4.37,1.72,0.39,0.2,0.447,7.9,20.6,31.3,19.7,21.3,27.6,31.4,Darwin City
70102,30009.0,39.0,1691888598.0,49958.0,56379.0,3.53,1.63,0.46,0.24,0.38799999999999996,5.5,16.6,26.5,16.4,22.2,31.1,30.3,Darwin Suburbs
