gml_id,sa3_code16,p_aged_15_yr_over_m,p_aged_15_yr_over_f,p_aged_15_yr_over_p,lab_for_st_empl_worked_ft_m,lab_for_st_empl_worked_ft_f,lab_for_st_empl_worked_ft_p,lab_for_st_empl_worked_pt_m,lab_for_st_empl_worked_pt_f,lab_for_st_empl_worked_pt_p,lab_for_st_empl_awy_frm_wrk_m,lab_for_st_empl_awy_frm_wrk_f,lab_for_st_empl_awy_frm_wrk_p,lab_for_st_unemp_lkg_fr_wrk_m,lab_for_st_unemp_lkg_fr_wrk_f,lab_for_st_unemp_lkg_fr_wrk_p,lab_for_st_tot_labour_force_m,lab_for_st_tot_labour_force_f,lab_for_st_tot_labour_force_p,lab_for_st_n_the_lbour_frce_m,lab_for_st_n_the_lbour_frce_f,lab_for_st_n_the_lbour_frce_p,percent_unemployment_m,percent_unemployment_f,percent_unemployment_p,pcent_lab_force_particip_m,pcent_lab_force_particip_f,pcent_lab_force_particip_p,pcent_employmnt_to_pop_m,pcent_employmnt_to_pop_f,pcent_employmnt_to_pop_p,non_sc_quals_postgrad_deg_m,non_sc_quals_postgrad_deg_f,non_sc_quals_postgrad_deg_p,non_sc_qua_gra_dip_gra_cer_m,non_sc_qua_gra_dip_gra_cer_f,non_sc_qua_gra_dip_gra_cer_p,non_sc_quals_bachelor_deg_m,non_sc_quals_bachelor_deg_f,non_sc_quals_bachelor_deg_p,non_sc_quals_adv_dip_dip_m,non_sc_quals_adv_dip_dip_f,non_sc_quals_adv_dip_dip_p,non_sc_quals_cert3a4_level_m,non_sc_quals_cert3a4_level_f,non_sc_quals_cert3a4_level_p,non_sc_quals_cert1a2_level_m,non_sc_quals_cert1a2_level_f,non_sc_quals_cert1a2_level_p,non_sc_quals_certnfd_level_m,non_sc_quals_certnfd_level_f,non_sc_quals_certnfd_level_p,non_sc_quals_certtot_level_m,non_sc_quals_certtot_level_f,non_sc_quals_certtot_level_p,mig_lvd_same_add_1_yr_ago_m,mig_lvd_same_add_1_yr_ago_f,mig_lvd_same_add_1_yr_ago_p,mig_lvd_diff_add_1_yr_ago_m,mig_lvd_diff_add_1_yr_ago_f,mig_lvd_diff_add_1_yr_ago_p,mig_lvd_same_add_5_yr_ago_m,mig_lvd_same_add_5_yr_ago_f,mig_lvd_same_add_5_yr_ago_p,mig_lvd_diff_add_5_yr_ago_m,mig_lvd_diff_add_5_yr_ago_f,mig_lvd_diff_add_5_yr_ago_p,sa3_name16
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_6317,"60105","21475","22825","44299","8334","5718","14046","3583","6025","9613","527","709","1241","983","770","1751","13428","13227","26655","6472","8163","14633",7.3,5.8,6.6,62.5,57.9,60.2,57.9,54.6,56.2,"2275","2375","4654","683","1130","1816","4879","5931","10810","1595","1987","3584","2828","1406","4238","199","211","405","254","336","594","3284","1954","5235","18033","19055","37092","4675","4861","9533","11485","12416","23899","10704","11072","21779",Hobart Inner
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_6318,"60106","6165","6499","12667","2550","1357","3907","819","1846","2664","174","227","400","268","192","463","3811","3620","7436","2021","2485","4513",7,5.3,6.2,61.8,55.7,58.7,57.5,52.8,55,"112","125","233","53","111","161","387","668","1060","378","629","1009","1869","919","2791","70","163","230","93","176","263","2031","1256","3291","6080","6224","12310","931","981","1918","4287","4307","8591","2405","2619","5027",Sorell - Dodges Ferry
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_6319,"60201","31282","34385","65669","12488","7104","19596","4230","9115","13344","807","1073","1886","1685","1233","2916","19216","18527","37743","10045","13692","23738",8.8,6.7,7.7,61.4,53.9,57.5,56,50.3,53,"925","960","1882","394","664","1055","3089","4793","7881","2046","2758","4809","7370","3841","11219","364","717","1077","438","883","1320","8169","5447","13613","29096","31414","60517","5674","6148","11830","19602","21064","40663","13855","15164","29017",Launceston
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_631a,"60202","8806","9165","17972","3245","1613","4859","1108","2367","3483","313","332","644","385","270","651","5051","4580","9627","3183","3992","7175",7.6,5.9,6.8,57.4,50,53.6,53,47,50,"158","186","347","65","177","237","561","1021","1576","557","827","1382","2359","1087","3442","80","208","291","148","311","460","2589","1601","4192","8710","8795","17498","1134","1268","2404","6398","6301","12693","3062","3381","6442",Meander Valley - West Tamar
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_631b,"60203","14889","14912","29799","5423","2541","7964","1692","3663","5357","466","456","925","689","555","1246","8275","7218","15494","5513","6634","12149",8.3,7.7,8,55.6,48.4,52,50.9,44.7,47.8,"220","267","491","100","212","307","775","1445","2227","744","1200","1942","3978","1671","5644","177","340","514","223","431","652","4372","2440","6809","14344","14167","28512","1963","2150","4116","10627","10374","21001","4921","5253","10179",North East
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_631c,"60301","4765","4302","9063","1875","841","2713","504","1056","1558","173","170","341","192","138","326","2736","2200","4935","1642","1791","3439",7,6.3,6.6,57.4,51.1,54.5,53.6,48,50.9,"57","74","124","22","55","77","205","323","523","238","299","539","1186","535","1721","47","107","156","76","115","193","1312","762","2072","4782","4311","9094","456","496","949","3695","3257","6947","1325","1324","2653",Central Highlands (Tas.)
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_631d,"60302","7666","7743","15408","2578","1358","3936","1059","1962","3027","236","237","468","283","215","500","4160","3772","7933","3047","3494","6537",6.8,5.7,6.3,54.3,48.7,51.5,50.5,45.9,48.2,"255","280","537","118","203","317","702","1119","1823","600","795","1401","1918","821","2738","91","148","238","145","226","371","2155","1198","3349","7519","7384","14901","1066","1193","2267","5343","5093","10431","2936","3113","6047",Huon - Bruny Island
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_631e,"60303","2903","2795","5697","780","423","1198","383","639","1026","109","100","205","97","49","149","1370","1208","2583","1253","1290","2540",7.1,4.1,5.8,47.2,43.2,45.3,43.8,41.6,42.6,"56","68","123","20","51","76","217","282","496","193","275","470","735","290","1028","33","63","88","60","63","128","824","415","1246","2606","2457","5066","369","383","751","1931","1780","3707","953","952","1899",South East Coast
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_631f,"40301","13527","15340","28863","5683","3641","9328","1983","3966","5949","327","496","827","542","413","957","8535","8525","17057","4224","5969","10197",6.4,4.8,5.6,63.1,55.6,59.1,59.1,52.8,55.8,"811","797","1606","306","506","810","2302","3136","5436","1410","1650","3064","2667","1262","3931","114","170","285","280","395","678","3062","1827","4888","12079","13462","25540","2344","2534","4880","7967","9010","16979","6127","6708","12835",Holdfast Bay
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_6320,"40302","34899","38892","73792","14908","9158","24063","5129","10540","15669","875","1277","2153","1843","1371","3210","22761","22346","45100","10870","15056","25927",8.1,6.1,7.1,65.2,57.5,61.1,59.9,53.9,56.8,"1501","1701","3201","530","955","1486","4797","6923","11713","3196","3888","7082","8203","4019","12225","402","539","942","563","879","1445","9169","5435","14611","33206","36153","69359","6116","6473","12591","22581","24468","47057","15286","16951","32237",Marion
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_6321,"60401","18121","19929","38051","6906","3589","10490","2062","4979","7044","533","599","1133","973","677","1654","10472","9847","20321","6634","8970","15599",9.3,6.9,8.1,57.8,49.4,53.4,52.4,46,49.1,"267","312","573","145","298","444","1041","1721","2763","968","1633","2604","5069","2482","7552","249","472","723","281","569","857","5597","3524","9122","17705","19064","36768","2675","2933","5611","12696","13406","26099","6850","7731","14581",Burnie - Ulverstone
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_6322,"60402","16886","18493","35376","6440","3346","9792","2047","4721","6771","550","571","1122","844","616","1463","9889","9259","19144","6039","8192","14229",8.5,6.7,7.6,58.6,50.1,54.1,53.5,46.7,50,"243","235","475","150","279","431","982","1764","2745","973","1620","2596","4760","2436","7201","220","449","667","260","470","735","5247","3354","8603","16309","17454","33768","2643","2913","5556","11685","12147","23827","6600","7476","14069",Devonport
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_6323,"60403","7259","6642","13902","3246","1378","4620","760","1777","2533","251","237","487","338","213","549","4594","3602","8196","2097","2549","4646",7.4,5.9,6.7,63.3,54.2,59,58.6,51.1,55,"82","87","169","45","85","124","334","576","915","346","517","863","2005","846","2851","77","159","231","116","167","286","2200","1171","3365","6969","6302","13270","1123","1122","2247","5043","4477","9521","2653","2583","5232",West Coast
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_6324,"70101","15245","12635","27883","8287","5038","13323","1142","1913","3053","629","568","1199","332","336","665","10388","7850","18238","2067","2839","4908",3.2,4.3,3.6,68.1,62.1,65.4,66,59.5,63,"909","797","1706","289","458","743","2446","2756","5198","1377","1230","2613","3105","1077","4180","111","128","241","206","244","449","3427","1446","4874","9653","8172","17830","4068","3803","7867","4824","4193","9017","8584","7415","16001",Darwin City
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_6325,"70102","22122","21996","44123","10830","7987","18813","2539","4169","6706","858","929","1794","820","641","1464","15047","13732","28780","4570","5985","10552",5.4,4.7,5.1,68,62.4,65.2,64.3,59.5,61.9,"1116","1306","2422","363","758","1117","2884","4127","7010","1639","1859","3499","4820","2045","6868","222","285","515","335","443","777","5379","2777","8159","18512","18298","36812","5268","5404","10675","11162","11108","22263","11474","11455","22926",Darwin Suburbs
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_6326,"70103","14146","8456","22594","6804","3018","9820","858","1492","2352","695","464","1159","327","200","528","8687","5176","13859","3085","2286","5376",3.8,3.9,3.8,61.4,61.2,61.3,59.1,58.8,59,"101","167","273","75","217","291","598","954","1551","722","864","1580","4968","1192","6166","113","171","283","165","251","416","5249","1618","6861","10430","7599","18032","2219","1436","3659","6783","5046","11837","5384","3511","8892",Litchfield
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_6327,"70104","12448","12475","24921","7622","5124","12745","1002","2227","3232","527","543","1075","466","448","914","9619","8349","17969","1763","3056","4821",4.8,5.4,5.1,77.3,66.9,72.1,73.5,63.3,68.4,"269","293","553","113","312","425","871","1662","2532","988","1280","2268","3964","1990","5954","182","285","464","182","297","478","4329","2570","6902","10697","10572","21272","4093","4103","8199","5185","5051","10232","8438","8540","16979",Palmerston
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_6328,"70201","16285","16636","32918","6720","5408","12131","1258","2189","3449","705","759","1468","882","781","1662","9562","9138","18708","4157","4915","9075",9.2,8.5,8.9,58.7,54.9,56.8,53.3,50.2,51.8,"559","697","1259","215","523","741","1410","2404","3818","1083","1244","2326","3112","1411","4528","191","284","475","241","310","549","3542","2007","5549","13463","13862","27323","3123","3401","6516","8789","9253","18047","6896","7150","14048",Alice Springs
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_6329,"70202","2589","2430","5013","809","633","1448","176","202","382","122","128","250","184","118","304","1295","1083","2381","1037","1129","2166",14.2,10.9,12.8,50,44.6,47.5,42.8,39.6,41.5,"37","48","89","26","54","76","141","231","371","129","139","269","527","215","744","37","62","100","31","42","75","601","321","919","2442","2328","4762","512","498","1004","1785","1701","3486","942","920","1862",Barkly
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_632a,"70203","7501","6941","14440","1933","1297","3232","475","630","1111","374","377","752","624","463","1091","3410","2774","6182","2997","3235","6234",18.3,16.7,17.6,45.5,40,42.8,37.1,33.2,35.3,"122","186","310","71","95","166","395","515","905","276","330","603","1200","407","1608","139","156","296","150","148","304","1490","713","2203","7470","6989","14457","993","943","1930","5958","5577","11531","1944","1815","3753",Daly - Tiwi - West Arnhem
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_632b,"70204","5131","4740","9873","1525","1061","2588","381","552","932","192","135","325","309","256","566","2409","2004","4411","1953","2155","4109",12.8,12.8,12.8,46.9,42.3,44.7,40.9,36.9,38.9,"65","126","188","43","83","126","240","348","591","170","208","376","737","295","1036","104","122","232","75","97","174","920","520","1442","5468","5217","10683","724","715","1436","4234","4066","8299","1510","1446","2954",East Arnhem
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_632c,"70205","9445","8554","18005","3019","2064","5079","540","802","1347","501","483","987","366","246","608","4429","3595","8018","3095","3391","6492",8.3,6.8,7.6,46.9,42,44.5,43,39.2,41.2,"127","158","287","81","177","257","537","860","1399","523","592","1114","1857","692","2550","128","180","308","134","166","298","2122","1032","3157","8046","7420","15467","1649","1557","3201","5721","5448","11169","3311","2943","6251",Katherine
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_632d,"80101","37196","39353","76553","18163","12776","30942","5062","8980","14050","1095","1528","2627","1394","1168","2562","25721","24457","50174","9697","12976","22670",5.4,4.8,5.1,69.1,62.1,65.5,65.4,59.2,62.2,"3896","3511","7404","1216","1890","3113","7378","8895","16270","3057","3948","7007","5992","3235","9226","326","464","789","492","942","1437","6808","4646","11452","35427","36796","72225","7262","7264","14531","23428","24785","48216","17457","17650","35115",Belconnen
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_632e,"80103","1204","506","1708","328","131","463","72","84","159","20","17","38","27","16","43","453","246","697","579","158","739",6,6.5,6.2,37.6,48.6,40.8,34.9,45.8,38.6,"38","22","62","8","7","18","83","64","146","51","47","103","157","32","190","6","5","15","12","13","30","177","50","230","553","365","919","115","79","192","385","241","624","275","185","454",Canberra East
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_632f,"80104","25922","27239","53157","15724","10872","26591","3273","6503","9776","761","1190","1951","871","914","1791","20630","19476","40106","4184","6620","10807",4.2,4.7,4.5,79.6,71.5,75.4,76.2,68.2,72.1,"3557","2658","6221","766","1129","1892","5155","6668","11825","2611","3091","5704","3834","2442","6277","176","322","499","251","526","780","4260","3291","7551","25522","26273","51794","6388","6551","12939","11474","11920","23390","18340","18943","37286",Gungahlin
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_6330,"80105","24549","23988","48539","11009","7985","18992","3395","4977","8371","685","956","1644","993","963","1957","16086","14880","30963","5971","7143","13114",6.2,6.5,6.3,65.5,62,63.8,61.5,58,59.8,"3900","3576","7480","936","1391","2327","5995","6545","12538","1442","1431","2874","1851","1021","2866","156","152","307","196","326","523","2205","1497","3697","17416","17322","34730","6968","6986","13952","9043","9530","18577","14907","14353","29254",North Canberra
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_6331,"80106","11892","12281","24173","6134","4744","10882","1248","2086","3330","275","412","692","314","290","601","7975","7534","15503","2576","3550","6127",3.9,3.8,3.9,67.1,61.3,64.1,64.4,59,61.7,"2180","1931","4114","556","814","1362","3155","3574","6728","801","979","1772","922","502","1419","43","82","127","89","195","285","1059","778","1830","9136","9546","18686","2822","2923","5740","5264","5509","10774","6485","6750","13232",South Canberra
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_6332,"80107","32250","34652","66907","17255","12313","29569","4129","8204","12334","968","1449","2419","1095","923","2022","23450","22889","46338","7561","10325","17878",4.7,4,4.4,72.7,66.1,69.3,69.3,63.4,66.2,"1956","1532","3480","789","1272","2060","4642","6189","10829","3160","4081","7246","6817","3645","10460","314","536","848","446","956","1400","7573","5141","12710","33317","34729","68046","4459","4716","9176","23902","25085","48989","12247","12930","25179",Tuggeranong
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_6333,"80108","8352","9354","17703","3918","2751","6664","1086","2195","3279","204","403","606","248","200","451","5457","5547","10999","2498","3316","5809",4.5,3.6,4.1,65.3,59.3,62.1,62.4,57.2,59.6,"920","833","1757","317","601","920","1789","2218","4013","783","1003","1789","1298","645","1942","57","80","138","112","241","354","1464","973","2437","8550","9169","17717","1317","1393","2709","6060","6546","12606","3432","3656","7088",Weston Creek
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_6334,"80109","13713","14929","28640","6309","4769","11079","1903","3112","5012","381","530","912","439","329","767","9027","8748","17775","3837","5319","9157",4.9,3.8,4.3,65.8,58.6,62.1,62.7,56.3,59.4,"2005","1664","3673","559","805","1359","3413","4107","7520","1119","1494","2608","1502","773","2275","68","128","199","158","335","491","1730","1238","2967","12615","13419","26032","2701","2921","5624","8057","8810","16868","6891","7139","14028",Woden Valley
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_6335,"80110","1720","1898","3617","1152","944","2095","178","377","555","62","116","176","35","43","78","1430","1469","2900","162","287","448",2.4,2.9,2.7,83.1,77.4,80.2,80.9,75.7,78.1,"277","218","488","57","103","163","466","641","1108","160","181","338","194","121","319","19","14","38","16","32","52","228","174","402","1055","1108","2167","959","1017","1973","72","98","169","1787","1904","3689",Molonglo
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_6336,"80111","257","236","493","167","99","266","26","65","89","12","11","22","0","4","3","203","174","386","30","39","70",0,2.3,0.8,79,73.7,78.3,79.8,74.2,76.5,"27","20","43","5","3","13","36","44","74","23","37","60","85","34","110","0","0","6","0","0","4","82","38","119","282","230","513","19","32","51","148","132","282","128","120","248",Urriarra - Namadgi
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_6337,"90101","1047","606","1647","458","215","675","66","103","174","29","27","55","6","12","14","563","356","916","324","141","463",1.1,3.4,1.5,53.8,58.7,55.6,52.8,56.9,54.9,"22","21","41","10","21","32","50","64","117","53","56","109","187","56","236","17","14","27","9","14","25","214","80","288","638","523","1155","125","102","220","440","357","793","284","235","517",Christmas Island
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_6338,"90102","258","267","523","92","54","146","33","43","80","24","10","29","3","12","11","153","118","272","62","91","154",2,10.2,4,59.3,44.2,52,57.8,40.1,48.8,"7","8","13","0","4","3","20","31","53","16","16","27","53","21","75","8","3","13","5","7","14","62","33","97","242","243","483","26","22","50","193","182","376","51","46","104",Cocos (Keeling) Islands
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_6339,"90103","290","174","458","155","46","197","11","16","26","8","15","19","8","0","13","186","75","256","41","57","101",4.3,0,5.1,64.1,43.1,55.9,60,44.3,52.8,"14","5","19","3","3","4","49","28","77","27","12","39","42","15","55","3","6","9","0","3","4","48","19","68","186","112","301","84","50","128","117","87","201","141","64","203",Jervis Bay
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p37_slct_lbr_frc_edu_mgrtn_char_by_sex_census_2016.fid-5ff86f36_1724bdf6fd3_633a,"90104","789","936","1726","363","276","641","110","246","355","29","51","87","10","6","18","513","583","1094","214","279","494",1.9,1,1.6,65,62.3,63.4,63.6,61.2,62.7,"26","18","46","9","22","33","75","109","182","59","134","190","243","76","320","10","13","16","25","50","77","278","134","411","751","868","1621","117","121","236","587","677","1264","245","278","523",Norfolk Island
