sa3_code,sa3_name,year,num_bus_non_empl_bus,num_bus_1_4_empl,num_bus_5_19_empl,num_bus_20_plus_empl,num_bus_tot,num_bus_entr_non_empl_bus,num_bus_entr_1_4_empl,num_bus_entr_5_19_empl,num_bus_entr_20_plus_empl,num_bus_entr_tot,num_bus_exit_non_empl_bus,num_bus_exit_1_4_empl,num_bus_exit_5_19_empl,num_bus_exit_20_plus_empl,num_bus_exit_tot,bnkrpt_non_bus_rel_ns,bnkrpt_bus_rel,bnkrpt_tot,patent_applications,trademark_applications,lfs_lab_frc,lfs_unemployed,lfs_unemployment_rate_pc,lfs_participation_rate_pc,ye_wrk_ft_stdy_pt_pc,ye_wrk_pt_stdy_pt_pc,ye_wrk_pt_stdy_ft_pc,ye_wrk_ft_no_stdy_pc,ye_no_wrk_stdy_ft_pc,ye_wrk_ft_stdy_ft_pc,ye_fully_engaged_pc,ye_tot_age_15_19,sgpa_age_pens_ctrlnk,sgpa_age_pens_dva,sgpa_srvc_pens_dva,sgpa_inc_supp_dva,sgpa_carer_pay,sgpa_disable_supp_pens,sgpa_newstrt_allow,sgpa_newstrt_allow_365_days_plus_pc,sgpa_prnt_pay_single,sgpa_yth_all_ft_stud_apprntc,sgpa_yth_allow_oth,sgpa_family_tax_benefit_a,sgpa_family_tax_benefit_b,sgpa_tot_fam_tax_benf_recip,epi_med_emply_inc_aud,epi_tot_employ_inc_m_aud,epi_employ_inc_earners,epi_med_own_uninc_bus_inc_aud,epi_tot_own_uninc_bus_inc_m_aud,epi_own_uninc_bus_inc_earnrs,epi_med_invstmnt_inc_aud,epi_tot_invstmnt_inc_m_aud,epi_invstmnt_inc_earnrs,epi_med_supr_annuity_inc_aud,epi_tot_supr_annuity_inc_m_aud,epi_supr_annuity_inc_earnrs,epi_med_oth_inc_aud,epi_tot_oth_inc_m_aud,epi_oth_inc_earnrs,epi_med_tot_inc_aud,epi_tot_tot_inc_m_aud,epi_tot_inc_earnrs,avg_mnthly_hhld_rnt_paymnt_aud,avg_mnthly_hhld_mrtge_paymnt_aud,ba_priv_sect_hse,ba_priv_sect_dwell_excl_hse,ba_tot_priv_sect_dwell_units,ba_tot_dwell_units,ba_val_priv_sect_hses_m_aud,ba_val_priv_sect_dwell_excl_hse_m_aud,ba_val_tot_res_bld_m_aud,ba_val_tot_non_res_bld_m_aud,ba_val_tot_bld_m_aud,rpp_hse_num_trans,rpp_hse_med_sal_prc_aud,rpp_att_dwell_num_trans,rpp_att_dwell_med_sal_prc_aud
40202,Playford,2011,2354.0,663.0,240.0,70.0,3327.0,,,,,,,,,,,,,,21.0,39.0,34024.0,3238.0,9.5,55.3,1.7,1.1,14.3,7.5,43.8,0.2,68.6,6072.0,8121.0,,,,1236.0,6040.0,3959.0,70.0,2953.0,1654.0,922.0,11049.0,9473.0,11130.0,,,,,,,,,,,,,,,,,,,896.0,1407.0,1165.0,39.0,1204.0,1325.0,197.0,15.0,221.0,204.0,425.0,,,,
40202,Playford,2010,,,,,,,,,,,,,,,,,,,17.0,30.0,,,,,,,,,,,,,,,,,,,3854.0,69.0,2997.0,1390.0,879.0,11169.0,9362.0,11248.0,,,,,,,,,,,,,,,,,,,,,1124.0,16.0,1140.0,1467.0,177.0,3.0,240.0,114.0,354.0,,,,
40203,Port Adelaide - East,2014,2558.0,788.0,326.0,110.0,3782.0,459.0,123.0,19.0,,601.0,425.0,79.0,16.0,3.0,523.0,48.0,14.0,62.0,10.0,81.0,,,,,,,,,,,,,7708.0,10.0,454.0,189.0,755.0,3648.0,2986.0,72.0,763.0,966.0,480.0,5608.0,4877.0,5779.0,,,,,,,,,,,,,,,,,,,,,694.0,79.0,773.0,865.0,143.0,13.0,169.0,77.0,246.0,,,,
40203,Port Adelaide - East,2013,2571.0,767.0,322.0,104.0,3764.0,402.0,102.0,14.0,,518.0,500.0,96.0,15.0,,611.0,55.0,9.0,64.0,18.0,73.0,,,,,,,,,,,,,7639.0,12.0,476.0,203.0,711.0,3708.0,2786.0,67.0,779.0,1044.0,446.0,5669.0,4776.0,5831.0,46330.0,1345.0,26621.0,10217.0,76.0,4058.0,245.0,76.0,20975.0,21734.0,30.0,1202.0,116.0,6.0,2981.0,43000.0,1532.0,31923.0,,,525.0,73.0,598.0,649.0,116.0,14.0,137.0,57.0,194.0,913.0,366000.0,216.0,270000.0
40203,Port Adelaide - East,2012,2670.0,788.0,318.0,102.0,3878.0,471.0,124.0,15.0,,610.0,463.0,78.0,18.0,6.0,565.0,57.0,15.0,72.0,13.0,80.0,,,,,,,,,,,,,7581.0,19.0,513.0,215.0,669.0,3808.0,2467.0,62.0,1039.0,1133.0,313.0,5175.0,4374.0,5306.0,,,,,,,,,,,,,,,,,,,,,471.0,36.0,507.0,565.0,102.0,6.0,117.0,42.0,159.0,,,,
40203,Port Adelaide - East,2011,2643.0,795.0,290.0,107.0,3835.0,,,,,,,,,,,,,,17.0,59.0,28242.0,1929.0,6.8,56.3,1.5,1.0,17.7,4.4,52.0,0.5,77.1,3421.0,7508.0,,,,625.0,3859.0,2176.0,63.0,1056.0,1348.0,355.0,5592.0,4661.0,5727.0,,,,,,,,,,,,,,,,,,,969.0,1681.0,531.0,103.0,634.0,685.0,107.0,20.0,136.0,58.0,193.0,,,,
40203,Port Adelaide - East,2010,,,,,,,,,,,,,,,,,,,15.0,47.0,,,,,,,,,,,,,,,,,,,2160.0,64.0,1111.0,1184.0,286.0,5677.0,4693.0,5786.0,,,,,,,,,,,,,,,,,,,,,525.0,228.0,753.0,863.0,97.0,34.0,146.0,98.0,244.0,,,,
40204,Salisbury,2014,4083.0,1392.0,652.0,188.0,6315.0,667.0,206.0,29.0,4.0,906.0,707.0,164.0,28.0,6.0,905.0,109.0,13.0,122.0,33.0,158.0,,,,,,,,,,,,,14214.0,16.0,972.0,197.0,2116.0,7083.0,6989.0,73.0,2384.0,1978.0,1153.0,14570.0,12513.0,14824.0,,,,,,,,,,,,,,,,,,,,,524.0,228.0,752.0,804.0,97.0,34.0,140.0,100.0,240.0,,,,
40204,Salisbury,2013,4100.0,1442.0,616.0,201.0,6359.0,554.0,204.0,31.0,,789.0,841.0,197.0,36.0,9.0,1083.0,128.0,24.0,152.0,34.0,114.0,,,,,,,,,,,,,13906.0,18.0,1015.0,209.0,1957.0,7075.0,6466.0,70.0,2374.0,1945.0,1175.0,14908.0,12556.0,15159.0,45041.0,2693.0,55916.0,13195.0,144.0,7363.0,143.0,104.0,37026.0,18405.0,52.0,2234.0,140.0,11.0,4889.0,42590.0,3003.0,65149.0,,,280.0,147.0,427.0,460.0,56.0,26.0,87.0,85.0,172.0,1599.0,290000.0,356.0,234000.0
40402,Port Adelaide - West,2014,2515.0,905.0,521.0,177.0,4118.0,356.0,119.0,12.0,3.0,490.0,334.0,87.0,29.0,,450.0,41.0,13.0,54.0,11.0,87.0,,,,,,,,,,,,,7322.0,10.0,522.0,212.0,942.0,3828.0,3266.0,73.0,845.0,863.0,435.0,5102.0,4480.0,5228.0,,,,,,,,,,,,,,,,,,,,,217.0,63.0,280.0,351.0,50.0,10.0,73.0,45.0,117.0,,,,
40402,Port Adelaide - West,2013,2476.0,878.0,545.0,192.0,4091.0,276.0,96.0,17.0,,389.0,436.0,96.0,30.0,6.0,568.0,44.0,12.0,56.0,18.0,123.0,,,,,,,,,,,,,7267.0,9.0,564.0,245.0,859.0,3947.0,2977.0,72.0,876.0,929.0,451.0,5283.0,4518.0,5409.0,46914.0,1295.0,24847.0,11032.0,63.0,3330.0,192.0,71.0,17690.0,19702.0,26.0,1009.0,115.0,5.0,2513.0,44382.0,1460.0,28984.0,,,111.0,18.0,129.0,162.0,27.0,3.0,35.0,158.0,194.0,632.0,370000.0,267.0,285000.0
40402,Port Adelaide - West,2012,2588.0,956.0,543.0,204.0,4291.0,372.0,158.0,21.0,,551.0,374.0,81.0,23.0,5.0,483.0,69.0,10.0,79.0,19.0,115.0,,,,,,,,,,,,,7184.0,9.0,557.0,251.0,786.0,4088.0,2502.0,67.0,1173.0,1067.0,298.0,4974.0,4252.0,5088.0,,,,,,,,,,,,,,,,,,,,,139.0,14.0,153.0,274.0,31.0,3.0,49.0,35.0,84.0,,,,
40402,Port Adelaide - West,2011,2580.0,910.0,567.0,196.0,4253.0,,,,,,,,,,,,,,22.0,110.0,26794.0,1794.0,6.7,56.9,1.4,0.8,18.7,5.8,49.6,0.3,76.7,3536.0,7298.0,,,,733.0,3962.0,2332.0,68.0,1249.0,1222.0,340.0,5481.0,4582.0,5597.0,,,,,,,,,,,,,,,,,,,930.0,1666.0,185.0,34.0,219.0,328.0,39.0,6.0,61.0,55.0,117.0,,,,
40402,Port Adelaide - West,2010,,,,,,,,,,,,,,,,,,,20.0,133.0,,,,,,,,,,,,,,,,,,,2327.0,67.0,1239.0,1082.0,313.0,5714.0,4702.0,5799.0,,,,,,,,,,,,,,,,,,,,,276.0,94.0,370.0,530.0,51.0,13.0,87.0,157.0,244.0,,,,
40403,West Torrens,2014,3491.0,1157.0,652.0,225.0,5525.0,530.0,148.0,25.0,7.0,710.0,529.0,103.0,30.0,4.0,666.0,36.0,4.0,40.0,60.0,153.0,,,,,,,,,,,,,7919.0,22.0,453.0,273.0,462.0,2246.0,1910.0,71.0,380.0,1029.0,226.0,3471.0,2937.0,3632.0,,,,,,,,,,,,,,,,,,,,,223.0,103.0,326.0,334.0,63.0,21.0,88.0,42.0,129.0,,,,
40403,West Torrens,2013,3430.0,1156.0,680.0,225.0,5491.0,456.0,128.0,19.0,,603.0,594.0,121.0,31.0,6.0,752.0,40.0,8.0,48.0,66.0,208.0,,,,,,,,,,,,,7968.0,23.0,468.0,273.0,448.0,2295.0,1790.0,66.0,400.0,1056.0,261.0,3695.0,3038.0,3872.0,46746.0,1422.0,26989.0,10080.0,86.0,4389.0,407.0,184.0,24224.0,23601.0,41.0,1521.0,111.0,7.0,3888.0,43812.0,1740.0,33669.0,,,162.0,72.0,234.0,243.0,50.0,15.0,67.0,48.0,115.0,698.0,470000.0,381.0,300000.0
40403,West Torrens,2012,3528.0,1203.0,681.0,226.0,5638.0,551.0,168.0,33.0,5.0,757.0,573.0,110.0,33.0,5.0,721.0,41.0,9.0,50.0,63.0,203.0,,,,,,,,,,,,,7958.0,27.0,576.0,323.0,444.0,2389.0,1556.0,62.0,542.0,1096.0,203.0,3377.0,2791.0,3529.0,,,,,,,,,,,,,,,,,,,,,145.0,107.0,252.0,257.0,44.0,19.0,64.0,85.0,149.0,,,,
40403,West Torrens,2011,3522.0,1218.0,637.0,221.0,5598.0,,,,,,,,,,,,,,86.0,198.0,29856.0,1700.0,5.7,60.5,1.8,1.5,24.1,5.8,48.6,0.5,82.3,3121.0,8053.0,,,,440.0,2607.0,1486.0,63.0,549.0,1261.0,180.0,3884.0,3096.0,4037.0,,,,,,,,,,,,,,,,,,,1075.0,1800.0,190.0,131.0,321.0,340.0,56.0,33.0,92.0,117.0,210.0,,,,
40403,West Torrens,2010,,,,,,,,,,,,,,,,,,,94.0,165.0,,,,,,,,,,,,,,,,,,,1487.0,61.0,576.0,1154.0,193.0,4059.0,3158.0,4183.0,,,,,,,,,,,,,,,,,,,,,102.0,115.0,217.0,238.0,26.0,26.0,54.0,130.0,184.0,,,,
40104,Campbelltown (SA),2013,2367.0,714.0,242.0,47.0,3370.0,300.0,77.0,10.0,,387.0,376.0,74.0,11.0,,461.0,26.0,12.0,38.0,6.0,59.0,,,,,,,,,,,,,7604.0,5.0,294.0,138.0,371.0,1693.0,1176.0,68.0,325.0,729.0,169.0,3638.0,2947.0,3787.0,46783.0,1135.0,21314.0,10263.0,78.0,3890.0,551.0,150.0,21260.0,24884.0,38.0,1360.0,119.0,8.0,3680.0,42694.0,1408.0,27731.0,,,235.0,37.0,272.0,281.0,64.0,7.0,73.0,20.0,93.0,585.0,455000.0,132.0,353500.0
40104,Campbelltown (SA),2012,2404.0,761.0,234.0,48.0,3447.0,350.0,110.0,13.0,3.0,476.0,388.0,79.0,12.0,,479.0,30.0,9.0,39.0,5.0,46.0,,,,,,,,,,,,,7535.0,6.0,320.0,155.0,343.0,1760.0,1007.0,60.0,463.0,767.0,95.0,3319.0,2684.0,3447.0,,,,,,,,,,,,,,,,,,,,,228.0,41.0,269.0,284.0,60.0,8.0,72.0,17.0,89.0,,,,
40104,Campbelltown (SA),2011,2444.0,772.0,226.0,50.0,3492.0,,,,,,,,,,,,,,10.0,42.0,23628.0,1237.0,5.2,58.5,1.6,1.4,24.5,4.6,51.3,0.3,83.8,3125.0,7199.0,,,,318.0,1646.0,864.0,62.0,499.0,856.0,99.0,3834.0,3021.0,3970.0,,,,,,,,,,,,,,,,,,,1083.0,1715.0,295.0,78.0,373.0,390.0,77.0,12.0,91.0,17.0,108.0,,,,
40104,Campbelltown (SA),2010,,,,,,,,,,,,,,,,,,,10.0,63.0,,,,,,,,,,,,,,,,,,,873.0,64.0,536.0,784.0,104.0,4020.0,3100.0,4158.0,,,,,,,,,,,,,,,,,,,,,230.0,54.0,284.0,303.0,58.0,8.0,69.0,38.0,107.0,,,,
40105,Norwood - Payneham - St Peters,2014,3752.0,1387.0,668.0,191.0,5998.0,509.0,161.0,25.0,3.0,698.0,524.0,102.0,33.0,3.0,662.0,16.0,9.0,25.0,14.0,172.0,,,,,,,,,,,,,4421.0,6.0,210.0,126.0,164.0,1163.0,851.0,67.0,171.0,599.0,62.0,1470.0,1291.0,1545.0,,,,,,,,,,,,,,,,,,,,,108.0,83.0,191.0,191.0,53.0,18.0,73.0,25.0,97.0,,,,
40105,Norwood - Payneham - St Peters,2013,3725.0,1368.0,672.0,193.0,5958.0,492.0,149.0,21.0,,662.0,626.0,118.0,30.0,8.0,782.0,21.0,3.0,24.0,13.0,180.0,,,,,,,,,,,,,4456.0,8.0,218.0,127.0,162.0,1183.0,785.0,68.0,163.0,601.0,93.0,1570.0,1328.0,1642.0,48965.0,970.0,15751.0,12013.0,122.0,3091.0,746.0,214.0,16202.0,27483.0,37.0,1205.0,142.0,9.0,3464.0,48060.0,1351.0,20562.0,,,77.0,54.0,131.0,133.0,45.0,14.0,60.0,59.0,119.0,300.0,595000.0,305.0,355000.0
40105,Norwood - Payneham - St Peters,2012,3799.0,1405.0,694.0,200.0,6098.0,584.0,179.0,22.0,6.0,791.0,610.0,131.0,25.0,3.0,769.0,10.0,5.0,15.0,19.0,201.0,,,,,,,,,,,,,4435.0,8.0,255.0,144.0,153.0,1210.0,634.0,66.0,245.0,657.0,59.0,1391.0,1195.0,1455.0,,,,,,,,,,,,,,,,,,,,,88.0,53.0,141.0,141.0,49.0,13.0,62.0,29.0,90.0,,,,
40105,Norwood - Payneham - St Peters,2011,3767.0,1424.0,681.0,192.0,6064.0,,,,,,,,,,,,,,17.0,173.0,18199.0,940.0,5.2,60.6,1.2,1.0,22.6,2.8,57.1,0.5,85.2,1988.0,4402.0,,,,140.0,1139.0,643.0,60.0,253.0,724.0,60.0,1654.0,1360.0,1733.0,,,,,,,,,,,,,,,,,,,1165.0,2097.0,98.0,53.0,151.0,151.0,52.0,14.0,67.0,44.0,111.0,,,,
40105,Norwood - Payneham - St Peters,2010,,,,,,,,,,,,,,,,,,,35.0,137.0,,,,,,,,,,,,,,,,,,,655.0,61.0,264.0,694.0,52.0,1708.0,1381.0,1798.0,,,,,,,,,,,,,,,,,,,,,93.0,62.0,155.0,155.0,55.0,19.0,76.0,32.0,109.0,,,,
40106,Prospect - Walkerville,2014,1845.0,606.0,213.0,45.0,2709.0,262.0,58.0,14.0,,334.0,236.0,51.0,11.0,3.0,301.0,13.0,,13.0,15.0,51.0,,,,,,,,,,,,,2597.0,5.0,142.0,77.0,134.0,827.0,673.0,65.0,113.0,465.0,82.0,1164.0,1027.0,1234.0,,,,,,,,,,,,,,,,,,,,,76.0,47.0,123.0,123.0,44.0,10.0,55.0,7.0,62.0,,,,
40106,Prospect - Walkerville,2013,1809.0,605.0,197.0,47.0,2658.0,225.0,72.0,11.0,3.0,311.0,258.0,42.0,8.0,,308.0,,,,8.0,56.0,,,,,,,,,,,,,2616.0,4.0,159.0,88.0,127.0,819.0,639.0,62.0,110.0,475.0,,1244.0,1074.0,1332.0,50350.0,792.0,12725.0,10500.0,95.0,2453.0,679.0,230.0,12901.0,26246.0,29.0,886.0,117.0,6.0,2726.0,50021.0,1151.0,16424.0,,,50.0,241.0,291.0,291.0,35.0,85.0,121.0,29.0,150.0,311.0,600000.0,135.0,341000.0
40106,Prospect - Walkerville,2012,1837.0,586.0,192.0,44.0,2659.0,264.0,67.0,6.0,3.0,340.0,277.0,54.0,5.0,3.0,339.0,,,,8.0,41.0,,,,,,,,,,,,,2610.0,,184.0,97.0,127.0,842.0,535.0,57.0,156.0,475.0,,1136.0,984.0,1219.0,,,,,,,,,,,,,,,,,,,,,62.0,32.0,94.0,95.0,38.0,8.0,46.0,16.0,62.0,,,,
40106,Prospect - Walkerville,2011,1823.0,617.0,194.0,41.0,2675.0,,,,,,,,,,,,,,7.0,58.0,14446.0,649.0,4.5,64.1,1.2,0.9,27.1,3.6,51.6,0.5,84.8,1634.0,2608.0,,,,115.0,940.0,502.0,62.0,179.0,501.0,,1364.0,1136.0,1447.0,,,,,,,,,,,,,,,,,,,1136.0,2091.0,54.0,13.0,67.0,69.0,31.0,3.0,35.0,28.0,63.0,,,,
40106,Prospect - Walkerville,2010,,,,,,,,,,,,,,,,,,,13.0,56.0,,,,,,,,,,,,,,,,,,,483.0,58.0,187.0,446.0,,1463.0,1175.0,1548.0,,,,,,,,,,,,,,,,,,,,,71.0,21.0,92.0,97.0,34.0,4.0,39.0,14.0,53.0,,,,
40301,Holdfast Bay,2013,1998.0,736.0,313.0,72.0,3119.0,246.0,74.0,14.0,,334.0,358.0,75.0,25.0,3.0,461.0,19.0,5.0,24.0,10.0,41.0,,,,,,,,,,,,,4482.0,18.0,433.0,261.0,138.0,1069.0,721.0,64.0,167.0,427.0,122.0,1530.0,1299.0,1627.0,50426.0,977.0,15725.0,9778.0,80.0,2749.0,841.0,251.0,16714.0,26680.0,46.0,1570.0,154.0,9.0,3368.0,47817.0,1363.0,21296.0,,,74.0,43.0,117.0,117.0,34.0,12.0,47.0,39.0,86.0,382.0,592500.0,444.0,390000.0
40301,Holdfast Bay,2011,2010.0,768.0,314.0,78.0,3170.0,,,,,,,,,,,,,,7.0,61.0,17143.0,790.0,4.6,59.3,1.9,1.8,29.3,6.3,41.9,0.2,81.3,1913.0,4402.0,,,,141.0,1139.0,626.0,59.0,246.0,561.0,76.0,1616.0,1333.0,1715.0,,,,,,,,,,,,,,,,,,,1286.0,2035.0,99.0,79.0,178.0,178.0,39.0,19.0,63.0,12.0,75.0,,,,
40702,Limestone Coast,2014,4295.0,1979.0,968.0,170.0,7412.0,408.0,168.0,45.0,8.0,629.0,444.0,108.0,35.0,4.0,591.0,53.0,13.0,66.0,3.0,52.0,,,,,,,,,,,,,7736.0,5.0,423.0,244.0,614.0,2677.0,2522.0,72.0,793.0,384.0,312.0,6109.0,5008.0,6258.0,,,,,,,,,,,,,,,,,,,,,279.0,4.0,283.0,291.0,75.0,1.0,81.0,41.0,121.0,,,,
40702,Limestone Coast,2013,4277.0,1975.0,984.0,155.0,7391.0,343.0,127.0,41.0,4.0,515.0,512.0,113.0,33.0,8.0,666.0,55.0,27.0,82.0,10.0,62.0,,,,,,,,,,,,,7534.0,4.0,433.0,268.0,,2660.0,2304.0,70.0,,,321.0,6401.0,5188.0,6527.0,40808.0,1158.0,25863.0,8415.0,128.0,7368.0,383.0,198.0,21877.0,16669.0,23.0,964.0,81.0,6.0,3791.0,39299.0,1513.0,32940.0,,,199.0,6.0,205.0,205.0,59.0,1.0,63.0,90.0,153.0,757.0,210000.0,91.0,133000.0
40702,Limestone Coast,2012,4393.0,2066.0,949.0,146.0,7554.0,404.0,181.0,32.0,4.0,621.0,494.0,131.0,41.0,6.0,672.0,58.0,15.0,73.0,7.0,42.0,,,,,,,,,,,,,7314.0,5.0,461.0,285.0,,2666.0,2056.0,66.0,,,259.0,5907.0,4710.0,6016.0,,,,,,,,,,,,,,,,,,,,,195.0,2.0,197.0,201.0,58.0,,59.0,38.0,97.0,,,,
40103,Burnside,2014,4420.0,1305.0,448.0,94.0,6267.0,523.0,125.0,18.0,3.0,669.0,494.0,87.0,22.0,3.0,606.0,14.0,3.0,17.0,31.0,176.0,,,,,,,,,,,,,4003.0,7.0,207.0,128.0,123.0,729.0,531.0,68.0,123.0,555.0,43.0,1533.0,1368.0,1640.0,,,,,,,,,,,,,,,,,,,,,88.0,20.0,108.0,108.0,62.0,6.0,68.0,25.0,93.0,,,,
50704,Melville,2010,,,,,,,,,,,,,,,,,,,63.0,165.0,,,,,,,,,,,,,,,,,,,994.0,50.0,664.0,1321.0,133.0,5127.0,4487.0,5581.0,,,,,,,,,,,,,,,,,,,,,287.0,14.0,301.0,307.0,177.0,3.0,181.0,1567.0,1748.0,,,,
40103,Burnside,2013,4334.0,1290.0,460.0,99.0,6183.0,439.0,115.0,22.0,,576.0,571.0,95.0,26.0,,692.0,,,,45.0,321.0,,,,,,,,,,,,,3965.0,13.0,276.0,174.0,114.0,723.0,544.0,64.0,114.0,616.0,50.0,1693.0,1452.0,1831.0,51630.0,1329.0,19061.0,12462.0,251.0,4467.0,2345.0,602.0,23779.0,28502.0,71.0,2107.0,153.0,20.0,6083.0,52785.0,2274.0,28002.0,,,90.0,22.0,112.0,112.0,66.0,5.0,71.0,64.0,135.0,534.0,725000.0,327.0,395600.0
40103,Burnside,2012,4403.0,1337.0,460.0,102.0,6302.0,561.0,140.0,30.0,3.0,734.0,563.0,83.0,23.0,5.0,674.0,,,,31.0,171.0,,,,,,,,,,,,,3900.0,13.0,321.0,185.0,114.0,758.0,515.0,57.0,154.0,586.0,36.0,1422.0,1225.0,1525.0,,,,,,,,,,,,,,,,,,,,,69.0,17.0,86.0,86.0,56.0,4.0,59.0,30.0,89.0,,,,
60403,West Coast,2012,1076.0,519.0,206.0,36.0,1837.0,109.0,34.0,6.0,,149.0,122.0,34.0,8.0,3.0,167.0,16.0,6.0,22.0,6.0,3.0,,,,,,,,,,,,,1902.0,,163.0,52.0,238.0,878.0,610.0,65.0,272.0,77.0,84.0,1652.0,1420.0,1720.0,,,,,,,,,,,,,,,,,,,,,52.0,,52.0,52.0,14.0,,14.0,47.0,61.0,,,,
40103,Burnside,2011,4355.0,1349.0,431.0,108.0,6243.0,,,,,,,,,,,,,,30.0,184.0,21243.0,942.0,4.4,59.9,0.6,1.2,24.1,2.1,60.1,0.3,88.3,2989.0,4152.0,,,,103.0,879.0,457.0,56.0,162.0,645.0,20.0,1767.0,1494.0,1916.0,,,,,,,,,,,,,,,,,,,1401.0,2350.0,73.0,30.0,103.0,103.0,56.0,10.0,66.0,28.0,94.0,,,,
40103,Burnside,2010,,,,,,,,,,,,,,,,,,,20.0,144.0,,,,,,,,,,,,,,,,,,,451.0,54.0,179.0,673.0,43.0,1827.0,1505.0,1965.0,,,,,,,,,,,,,,,,,,,,,68.0,31.0,99.0,99.0,62.0,8.0,70.0,220.0,290.0,,,,
40104,Campbelltown (SA),2014,2418.0,718.0,254.0,53.0,3443.0,377.0,90.0,15.0,3.0,485.0,327.0,61.0,8.0,3.0,399.0,26.0,8.0,34.0,10.0,57.0,,,,,,,,,,,,,7633.0,5.0,279.0,125.0,385.0,1679.0,1225.0,71.0,319.0,709.0,168.0,3440.0,2886.0,3585.0,,,,,,,,,,,,,,,,,,,,,289.0,60.0,349.0,357.0,75.0,12.0,94.0,13.0,107.0,,,,
40301,Holdfast Bay,2014,2026.0,733.0,296.0,74.0,3129.0,280.0,83.0,7.0,3.0,373.0,297.0,62.0,17.0,3.0,379.0,22.0,7.0,29.0,10.0,42.0,,,,,,,,,,,,,4567.0,21.0,411.0,245.0,146.0,1049.0,828.0,67.0,168.0,441.0,92.0,1391.0,1230.0,1479.0,,,,,,,,,,,,,,,,,,,,,72.0,82.0,154.0,154.0,34.0,21.0,57.0,12.0,68.0,,,,
40301,Holdfast Bay,2012,2073.0,757.0,323.0,74.0,3227.0,308.0,87.0,16.0,3.0,414.0,283.0,56.0,11.0,5.0,355.0,,,25.0,13.0,72.0,,,,,,,,,,,,,4467.0,22.0,449.0,270.0,146.0,1111.0,697.0,57.0,223.0,467.0,62.0,1385.0,1158.0,1469.0,,,,,,,,,,,,,,,,,,,,,78.0,21.0,99.0,99.0,32.0,6.0,41.0,21.0,62.0,,,,
40301,Holdfast Bay,2010,,,,,,,,,,,,,,,,,,,6.0,65.0,,,,,,,,,,,,,,,,,,,622.0,56.0,234.0,515.0,71.0,1689.0,1330.0,1778.0,,,,,,,,,,,,,,,,,,,,,70.0,62.0,132.0,154.0,31.0,16.0,54.0,41.0,95.0,,,,
40702,Limestone Coast,2011,4411.0,2090.0,971.0,151.0,7623.0,,,,,,,,,,,,,,6.0,50.0,31867.0,1684.0,5.3,63.4,3.9,2.2,21.4,9.5,38.6,0.3,75.9,4098.0,7120.0,,,,,2643.0,1869.0,,,,238.0,6609.0,5179.0,6715.0,,,,,,,,,,,,,,,,,,,707.0,1274.0,264.0,8.0,272.0,320.0,77.0,1.0,86.0,66.0,152.0,,,,
40702,Limestone Coast,2010,,,,,,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,,1784.0,,,,222.0,6953.0,5387.0,7051.0,,,,,,,,,,,,,,,,,,,,,347.0,35.0,382.0,401.0,89.0,4.0,97.0,77.0,174.0,,,,
40703,Murray and Mallee,2014,4165.0,1734.0,758.0,134.0,6791.0,407.0,168.0,48.0,9.0,632.0,506.0,105.0,31.0,7.0,649.0,35.0,24.0,59.0,7.0,44.0,,,,,,,,,,,,,10616.0,13.0,657.0,285.0,1104.0,4154.0,3313.0,75.0,1041.0,329.0,500.0,6731.0,5592.0,6811.0,,,,,,,,,,,,,,,,,,,,,452.0,3.0,455.0,470.0,95.0,,101.0,87.0,189.0,,,,
40703,Murray and Mallee,2013,4215.0,1701.0,768.0,141.0,6825.0,332.0,104.0,37.0,4.0,477.0,622.0,122.0,31.0,5.0,780.0,,,,8.0,53.0,,,,,,,,,,,,,10340.0,14.0,705.0,301.0,980.0,4186.0,3076.0,74.0,,,,7016.0,5678.0,7092.0,38538.0,1036.0,24669.0,8128.0,119.0,7148.0,293.0,107.0,21037.0,16800.0,27.0,1131.0,84.0,6.0,3522.0,36295.0,1295.0,31636.0,,,364.0,7.0,371.0,375.0,76.0,1.0,81.0,19.0,100.0,849.0,203000.0,73.0,150000.0
40703,Murray and Mallee,2012,4400.0,1868.0,733.0,132.0,7133.0,473.0,139.0,31.0,3.0,646.0,550.0,95.0,35.0,5.0,685.0,,,,4.0,76.0,,,,,,,,,,,,,9897.0,17.0,763.0,318.0,900.0,4316.0,2668.0,68.0,,,,6461.0,5165.0,6543.0,,,,,,,,,,,,,,,,,,,,,235.0,9.0,244.0,259.0,51.0,1.0,55.0,65.0,120.0,,,,
40703,Murray and Mallee,2011,4390.0,1892.0,751.0,138.0,7171.0,,,,,,,,,,,,,,10.0,32.0,30698.0,1879.0,6.1,55.8,2.5,1.6,16.5,9.7,42.1,0.5,72.8,4414.0,9619.0,,,,815.0,4221.0,2519.0,68.0,,,,7201.0,5710.0,7269.0,,,,,,,,,,,,,,,,,,,665.0,1217.0,261.0,358.0,619.0,653.0,58.0,57.0,121.0,150.0,271.0,,,,
40703,Murray and Mallee,2010,,,,,,,,,,,,,,,,,,,14.0,48.0,,,,,,,,,,,,,,,,,,,2490.0,63.0,,,,7504.0,5857.0,7551.0,,,,,,,,,,,,,,,,,,,,,400.0,6.0,406.0,441.0,78.0,1.0,87.0,152.0,238.0,,,,
