SA3_MAIN11,Tot_P_M,Tot_P_F,Tot_P_P,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85ov_M,Age_85ov_F,Age_85ov_P,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Counted_Census_Night_home_P,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Count_Census_Nt_Ewhere_Aust_P,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indigenous_psns_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indig_Bth_Abor_Torres_St_Is_P,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Indigenous_P_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Eng_only_P,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Lang_spoken_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_psns_att_educ_inst_0_4_M,Age_psns_att_educ_inst_0_4_F,Age_psns_att_educ_inst_0_4_P,Age_psns_att_educ_inst_5_14_M,Age_psns_att_educ_inst_5_14_F,Age_psns_att_educ_inst_5_14_P,Age_psns_att_edu_inst_15_19_M,Age_psns_att_edu_inst_15_19_F,Age_psns_att_edu_inst_15_19_P,Age_psns_att_edu_inst_20_24_M,Age_psns_att_edu_inst_20_24_F,Age_psns_att_edu_inst_20_24_P,Age_psns_att_edu_inst_25_ov_M,Age_psns_att_edu_inst_25_ov_F,Age_psns_att_edu_inst_25_ov_P,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_M,High_yr_schl_comp_Yr_11_eq_F,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_M,High_yr_schl_comp_Yr_10_eq_F,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_M,High_yr_schl_comp_Yr_9_eq_F,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_M,High_yr_schl_comp_Yr_8_belw_F,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_M,High_yr_schl_comp_D_n_g_sch_F,High_yr_schl_comp_D_n_g_sch_P,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_psns_occ_priv_dwgs_P,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Count_Persons_other_dwgs_P,SA3_NAME11
11202,34052,35234,69286,2292,2066,4358,4866,4686,9552,2445,2381,4826,1919,1884,3803,3227,3482,6709,4051,4415,8466,5145,5358,10503,5060,4902,9962,2862,2995,5857,1672,2058,3730,511,1007,1518,32112,33577,65689,1940,1656,3596,1695,1795,3490,46,45,91,49,43,92,1790,1883,3673,29437,30576,60013,2784,2964,5748,31447,32665,64112,1121,1267,2388,31252,32630,63882,517,498,1015,4352,4195,8547,1637,1741,3378,525,693,1218,941,1751,2692,8724,9993,18717,1819,1997,3816,8963,9432,18395,2874,2784,5658,2255,2070,4325,125,76,201,31624,33014,64638,2163,2081,4244,Richmond Valley - Hinterland
11203,41012,44093,85105,2508,2359,4867,5159,5131,10290,2728,2483,5211,1866,1801,3667,3573,3991,7564,4848,5448,10296,5771,6395,12166,5645,5933,11578,4514,4886,9400,3283,3880,7163,1118,1785,2903,38675,42114,80789,2337,1980,4317,1175,1180,2355,139,131,270,171,144,315,1485,1455,2940,32558,34918,67476,6055,6726,12781,37571,40421,77992,1443,1681,3124,36394,39243,75637,545,505,1050,4676,4619,9295,1845,1799,3644,460,564,1024,796,1771,2567,11313,12692,24005,2742,2813,5555,10594,11679,22273,3233,3532,6765,2337,2475,4812,107,80,187,38066,41187,79253,3345,3797,7142,Tweed Valley
11301,23395,23199,46594,1720,1653,3373,3724,3392,7116,1726,1670,3396,1313,1301,2614,2619,2660,5279,2948,3004,5952,3319,3193,6512,2730,2544,5274,1838,1846,3684,1157,1342,2499,300,595,895,22099,22098,44197,1296,1104,2400,1270,1351,2621,22,18,40,8,4,12,1300,1373,2673,18906,18893,37799,2863,2775,5638,19022,18963,37985,3002,2958,5960,20516,20528,41044,376,347,723,3242,2949,6191,1109,1169,2278,188,247,435,390,725,1115,4584,5669,10253,1276,1319,2595,6222,5821,12043,1928,1763,3691,1898,1595,3493,154,178,332,21213,21060,42273,2104,1895,3999,Griffith - Murrumbidgee (West)
11302,7331,6996,14327,479,427,906,1000,937,1937,446,439,885,357,277,634,730,699,1429,901,902,1803,1103,969,2072,999,955,1954,770,714,1484,417,454,871,130,223,353,6858,6584,13442,473,412,885,241,292,533,8,12,20,11,7,18,260,311,571,6299,6061,12360,632,577,1209,6699,6533,13232,231,220,451,6554,6399,12953,103,92,195,884,832,1716,292,293,585,54,56,110,118,234,352,1441,1738,3179,483,455,938,2008,1873,3881,719,641,1360,554,428,982,28,30,58,6643,6471,13114,647,433,1080,Tumut - Tumbarumba
11303,44144,45050,89194,3101,3132,6233,6317,6057,12374,3392,3122,6514,3284,3188,6472,5107,5190,10297,5477,5595,11072,5861,5950,11811,5370,5251,10621,3593,3726,7319,2036,2571,4607,605,1269,1874,41420,42675,84095,2723,2376,5099,1875,1789,3664,46,35,81,20,19,39,1941,1843,3784,38948,39944,78892,3100,3059,6159,40282,41954,82236,1535,1632,3167,40012,41763,81775,725,742,1467,5726,5455,11181,2254,2230,4484,989,1324,2313,1189,1980,3169,11640,13893,25533,2458,2529,4987,11306,11182,22488,3470,3382,6852,2483,2220,4703,103,108,211,39749,41768,81517,4390,3219,7609,Wagga Wagga
11401,45609,47012,92621,2612,2564,5176,5716,5471,11187,2991,2814,5805,2257,1944,4201,3872,3941,7813,4949,5338,10287,6314,6590,12904,6617,7059,13676,5813,5878,11691,3461,3853,7314,1007,1560,2567,42364,44250,86614,3244,2762,6006,2063,2107,4170,50,49,99,26,20,46,2139,2176,4315,36899,38168,75067,5735,5993,11728,41251,43081,84332,1485,1681,3166,40874,42724,83598,723,706,1429,5068,4858,9926,1964,1966,3930,443,478,921,835,1700,2535,10956,12254,23210,2562,2554,5116,12432,13228,25660,4424,4600,9024,2792,2567,5359,122,101,223,40815,42969,83784,3741,3143,6884,Shoalhaven
11402,21271,23115,44386,1305,1273,2578,3015,2993,6008,1443,1416,2859,943,959,1902,1590,1716,3306,2531,2864,5395,2995,3325,6320,3002,3395,6397,2632,2820,5452,1422,1580,3002,393,775,1168,19961,21991,41952,1308,1125,2433,337,394,731,15,13,28,20,19,39,372,426,798,16989,18567,35556,3204,3541,6745,19484,21062,40546,888,1104,1992,19237,20991,40228,359,355,714,2756,2721,5477,1046,1079,2125,222,285,507,459,897,1356,7048,8090,15138,1208,1348,2556,5045,5580,10625,1407,1495,2902,824,797,1621,52,34,86,19486,21163,40649,1328,1706,3034,Southern Highlands
11501,65453,68369,133822,4352,4032,8384,9817,9160,18977,5321,5014,10335,4582,4473,9055,6570,6977,13547,9038,10386,19424,9908,10775,20683,8366,8679,17045,4748,4724,9472,2031,2560,4591,720,1589,2309,63330,66677,130007,2121,1694,3815,173,204,377,3,7,10,9,3,12,185,214,399,40908,42349,83257,22783,24134,46917,44881,46317,91198,19015,20548,39563,57861,60205,118066,1227,1178,2405,9289,8680,17969,4617,4359,8976,2246,2325,4571,1801,2605,4406,33653,34475,68128,2958,2913,5871,9083,10859,19942,2198,2639,4837,1022,1453,2475,178,283,461,62736,65511,128247,1740,2431,4171,Baulkham Hills
11502,12560,12776,25336,652,647,1299,1898,1804,3702,1066,958,2024,795,743,1538,992,985,1977,1518,1822,3340,1985,2057,4042,1745,1767,3512,1166,1120,2286,561,563,1124,183,310,493,12009,12350,24359,553,427,980,64,52,116,5,6,11,3,4,7,72,62,134,9466,9607,19073,2685,2752,5437,10482,10600,21082,1752,1836,3588,11439,11608,23047,201,209,410,1779,1662,3441,873,805,1678,316,330,646,234,414,648,4989,5491,10480,693,646,1339,2658,2571,5229,692,599,1291,423,382,805,58,66,124,11931,12186,24117,373,465,838,Dural - Wisemans Ferry
11503,12232,11842,24074,688,710,1398,1923,1766,3689,1032,924,1956,770,660,1430,1084,1070,2154,1738,1911,3649,2012,1955,3967,1589,1520,3109,964,850,1814,345,332,677,88,144,232,11625,11355,22980,608,485,1093,218,184,402,0,0,0,3,5,8,221,189,410,9987,9688,19675,1440,1421,2861,11012,10741,21753,489,476,965,10982,10656,21638,190,204,394,1706,1601,3307,719,682,1401,223,214,437,222,413,635,3311,3922,7233,619,578,1197,3487,3103,6590,897,744,1641,467,277,744,26,20,46,11119,10987,22106,879,619,1498,Hawkesbury
11504,13771,13410,27181,1165,999,2164,2544,2374,4918,983,866,1849,804,774,1578,1390,1560,2950,2427,2565,4992,1932,1793,3725,1417,1389,2806,799,711,1510,252,282,534,58,97,155,13369,13089,26458,403,320,723,117,96,213,10,0,10,8,8,16,135,104,239,10047,9767,19814,3142,3148,6290,10854,10547,21401,2381,2445,4826,12294,12043,24337,350,315,665,2370,2204,4574,752,697,1449,301,304,605,285,484,769,4778,5208,9986,611,555,1166,2914,2805,5719,665,566,1231,391,314,705,35,42,77,13127,12973,26100,490,353,843,Rouse Hill - McGraths Hill
11601,61989,63033,125022,4927,4727,9654,8668,8062,16730,4179,4033,8212,4369,4126,8495,9753,10149,19902,8899,8850,17749,8122,8294,16416,6741,7070,13811,3784,3936,7720,2026,2698,4724,522,1088,1610,60293,61573,121866,1696,1460,3156,1119,1234,2353,41,46,87,29,34,63,1189,1314,2503,34972,35200,70172,24058,25066,49124,35726,35856,71582,23733,24896,48629,51671,52506,104177,1001,937,1938,7734,7220,14954,3021,3037,6058,1512,1545,3057,2060,3018,5078,23998,24756,48754,2816,2661,5477,11524,11563,23087,3217,3434,6651,2699,3362,6061,417,737,1154,59494,60633,120127,2110,2209,4319,Blacktown
11602,37656,37121,74777,3648,3387,7035,6173,5734,11907,2600,2468,5068,2408,2267,4675,6146,6481,12627,6623,6614,13237,4723,4692,9415,3195,3151,6346,1509,1440,2949,534,660,1194,96,227,323,36697,36414,73111,958,708,1666,543,402,945,17,18,35,17,10,27,577,430,1007,23043,22557,45600,13409,13435,26844,23625,23488,47113,12221,12675,24896,31950,31981,63931,893,808,1701,5767,5331,11098,2014,1979,3993,845,934,1779,1083,1634,2717,15441,16493,31934,1639,1421,3060,6039,5927,11966,1454,1450,2904,949,1102,2051,173,268,441,35671,36205,71876,1627,796,2423,Blacktown - North
11603,51099,52629,103728,4635,4302,8937,9255,8505,17760,4424,4222,8646,3769,3777,7546,6874,7583,14457,6925,7619,14544,6566,6733,13299,4720,5026,9746,2672,2858,5530,1015,1391,2406,244,613,857,49605,51415,101020,1492,1217,2709,2253,2277,4530,66,54,120,28,21,49,2347,2352,4699,29240,29936,59176,18750,19633,38383,29455,30051,59506,18842,20001,38843,42043,43447,85490,869,773,1642,7819,7223,15042,2838,2825,5663,971,1018,1989,1250,1892,3142,15583,16908,32491,2513,2601,5114,9660,9732,19392,3116,3496,6612,2500,2920,5420,381,594,975,48703,50215,98918,2314,2317,4631,Mount Druitt
11701,19492,19865,39357,1356,1293,2649,2367,2126,4493,1117,1132,2249,1313,1247,2560,3108,3210,6318,3092,3137,6229,2611,2458,5069,2001,2136,4137,1462,1611,3073,853,1055,1908,212,460,672,18853,19361,38214,637,505,1142,283,309,592,7,10,17,3,3,6,293,322,615,10101,10136,20237,8113,8487,16600,10007,9767,19774,8352,9007,17359,15424,15889,31313,272,228,500,2078,1875,3953,838,867,1705,550,551,1101,763,894,1657,8617,8868,17485,815,722,1537,2831,2767,5598,747,876,1623,935,1261,2196,210,318,528,18063,18722,36785,1609,1293,2902,Botany
11702,25275,25338,50613,1711,1556,3267,2127,2025,4152,996,962,1958,1778,1976,3754,5219,5488,10707,4871,4784,9655,3457,3249,6706,2424,2393,4817,1498,1499,2997,940,1019,1959,254,386,640,24250,24387,48637,1024,951,1975,348,397,745,16,16,32,9,8,17,373,421,794,14363,14803,29166,8884,8910,17794,15133,15337,30470,8278,8543,16821,20159,20925,41084,322,273,595,1850,1786,3636,736,730,1466,729,896,1625,1507,1981,3488,13165,13918,27083,988,821,1809,2682,2415,5097,705,627,1332,1268,1551,2819,366,570,936,22456,23308,45764,2534,1774,4308,Marrickville - Sydenham - Petersham
11703,92089,82483,174572,3339,3076,6415,3126,3081,6207,2819,3108,5927,10406,11380,21786,29569,27149,56718,17435,12996,30431,11058,8188,19246,7655,6644,14299,4136,3694,7830,2057,2183,4240,489,984,1473,88182,78990,167172,3907,3493,7400,1045,1086,2131,39,31,70,34,33,67,1118,1150,2268,41337,36797,78134,37887,35554,73441,54568,46293,100861,25064,26488,51552,57789,51726,109515,488,496,984,2514,2536,5050,1902,2302,4204,4917,5855,10772,7547,8249,15796,59340,53985,113325,3034,2407,5441,6492,5545,12037,1539,1385,2924,1594,1683,3277,529,690,1219,75756,69701,145457,23453,17807,41260,Sydney Inner City
11801,58239,62318,120557,3856,3697,7553,5538,5319,10857,2557,2475,5032,3350,3954,7304,12563,13604,26167,10107,10214,20321,7147,7403,14550,5904,6331,12235,3964,4431,8395,2255,2927,5182,999,1962,2961,55483,59813,115296,2757,2505,5262,179,167,346,9,8,17,3,3,6,191,178,369,31162,34046,65208,20237,21811,42048,42567,45667,88234,9096,10541,19637,43119,47438,90557,906,933,1839,4754,4667,9421,2047,1987,4034,1392,1663,3055,2340,3252,5592,34848,37900,72748,1828,2073,3901,3762,4643,8405,1060,1100,2160,705,932,1637,114,137,251,49824,54679,104503,7579,7134,14713,Eastern Suburbs - North
11802,63368,65622,128990,3966,3736,7702,6051,5752,11803,3571,3350,6921,6710,6496,13206,12066,12276,24342,9805,10164,19969,7790,8025,15815,6008,6308,12316,3918,4364,8282,2525,3336,5861,957,1817,2774,60922,63340,124262,2444,2282,4726,878,848,1726,37,36,73,27,16,43,942,900,1842,34293,35265,69558,24033,25612,49645,39105,40810,79915,18280,20483,38763,45850,49705,95555,903,850,1753,5405,5193,10598,2831,2785,5616,3992,3954,7946,3329,3841,7170,34479,36712,71191,2247,2179,4426,6389,7250,13639,1717,2010,3727,1689,2239,3928,293,464,757,54986,59033,114019,8232,6676,14908,Eastern Suburbs - South
11901,78234,80838,159072,6341,5889,12230,11512,10834,22346,5730,5342,11072,5400,5419,10819,10367,11257,21624,10293,11082,21375,10328,10619,20947,8303,8400,16703,5385,5352,10737,3374,4402,7776,1200,2242,3442,76324,79077,155401,1911,1760,3671,547,609,1156,41,46,87,6,9,15,594,664,1258,44719,45901,90620,28407,30108,58515,32155,33192,65347,41522,43408,84930,67104,69440,136544,1338,1227,2565,9824,9310,19134,4282,4192,8474,2030,2051,4081,2075,3030,5105,28573,29802,58375,3346,3278,6624,13489,13732,27221,3799,4250,8049,4209,5177,9386,1278,1905,3183,73735,76262,149997,4440,4447,8887,Bankstown
11902,63067,62359,125426,5035,4729,9764,8424,7712,16136,3995,3584,7579,4419,4221,8640,10270,10026,20296,9091,9226,18317,8184,8174,16358,6017,6059,12076,4162,4289,8451,2704,3089,5793,766,1251,2017,61667,61117,122784,1400,1243,2643,245,284,529,23,21,44,4,19,23,272,324,596,27835,27403,55238,30562,30657,61219,16938,16365,33303,41919,42209,84128,48526,48649,97175,892,820,1712,7068,6547,13615,3001,2800,5801,1814,1644,3458,2679,2818,5497,26863,25990,52853,2318,2166,4484,7712,7738,15450,2142,2379,4521,3941,4625,8566,1397,2048,3445,59343,58979,118322,3471,3238,6709,Canterbury
11903,56553,60050,116603,3606,3404,7010,7013,6523,13536,3778,3394,7172,4299,4197,8496,8299,8729,17028,7471,8502,15973,7958,8507,16465,6245,6686,12931,4134,4512,8646,2720,3580,6300,1030,2016,3046,54962,58582,113544,1592,1467,3059,308,345,653,21,15,36,13,14,27,342,374,716,31104,32207,63311,22659,25116,47775,27294,28379,55673,26843,29390,56233,46196,49158,95354,780,802,1582,6316,5915,12231,3052,2815,5867,2154,2180,4334,1991,2691,4682,27346,28636,55982,2316,2131,4447,7986,9081,17067,2260,2828,5088,2262,3063,5325,524,909,1433,53974,57169,111143,2123,2465,4588,Hurstville
11904,60465,62035,122500,4105,3962,8067,6861,6451,13312,3242,3159,6401,4192,4053,8245,10723,10545,21268,9152,9267,18419,7746,8026,15772,6288,6542,12830,4208,4706,8914,2952,3374,6326,997,1950,2947,58844,60616,119460,1622,1420,3042,316,311,627,18,10,28,4,3,7,338,324,662,30032,30749,60781,26351,27553,53904,24043,24534,48577,32768,34237,67005,47676,49649,97325,806,789,1595,5953,5641,11594,2532,2492,5024,1892,1789,3681,2638,2897,5535,28638,28622,57260,2404,2258,4662,8024,8589,16613,2111,2482,4593,2972,4013,6985,712,1105,1817,56507,58251,114758,4045,4071,8116,Kogarah - Rockdale
12001,35938,38218,74156,2629,2496,5125,3808,3669,7477,1814,1778,3592,2464,2367,4831,6163,6493,12656,5812,6259,12071,4811,5174,9985,3795,4199,7994,2515,2753,5268,1613,2041,3654,514,988,1502,34665,37100,71765,1272,1119,2391,120,144,264,8,9,17,0,3,3,128,156,284,21204,22489,43693,12275,13504,25779,21502,22487,43989,12146,13771,25917,28993,31243,60236,575,525,1100,3416,3355,6771,1446,1517,2963,1187,1200,2387,1338,1826,3164,18652,19651,38303,1344,1205,2549,4307,5214,9521,1050,1323,2373,1345,1763,3108,277,393,670,33097,35783,68880,2587,2386,4973,Canada Bay
12002,24726,27471,52197,2206,2093,4299,2251,2235,4486,840,801,1641,1157,1435,2592,4395,5405,9800,5346,5646,10992,3390,3719,7109,2751,3142,5893,1476,1634,3110,722,922,1644,192,438,630,23450,26284,49734,1276,1187,2463,215,264,479,9,11,20,8,7,15,232,282,514,15894,18205,34099,7197,7747,14944,19692,21768,41460,3543,4351,7894,20190,22925,43115,423,430,853,2061,2056,4117,646,654,1300,559,644,1203,1176,1793,2969,14166,16534,30700,892,909,1801,2243,2463,4706,586,632,1218,602,720,1322,83,138,221,22327,25317,47644,1916,1856,3772,Leichhardt
12003,67285,69922,137207,4001,3827,7828,7004,6500,13504,3832,3754,7586,5934,5648,11582,13487,12790,26277,9506,10518,20024,8927,9683,18610,6556,7091,13647,4104,4485,8589,2934,3560,6494,1000,2066,3066,65366,68080,133446,1919,1842,3761,351,366,717,17,21,38,17,13,30,385,400,785,30993,32348,63341,31482,33233,64715,29112,29894,59006,33652,36061,69713,49207,52775,101982,826,771,1597,6231,5798,12029,3141,3179,6320,3124,3036,6160,3683,4463,8146,36669,38053,74722,2335,2197,4532,6394,6933,13327,1793,2008,3801,2707,3593,6300,749,1214,1963,61407,64335,125742,5573,5307,10880,Strathfield - Burwood - Ashfield
12101,48381,51817,100198,3662,3431,7093,6171,5669,11840,2689,2586,5275,3006,3151,6157,7762,8399,16161,8020,8586,16606,6478,7060,13538,5044,5674,10718,3019,3363,6382,1815,2334,4149,716,1564,2280,46488,50123,96611,1893,1694,3587,90,89,179,5,12,17,4,9,13,99,110,209,27576,28382,55958,18496,21113,39609,32135,32772,64907,14098,16929,31027,38656,40898,79554,939,899,1838,5768,5282,11050,2309,2276,4585,1622,1736,3358,1930,2803,4733,29307,31268,60575,1547,1816,3363,3403,4531,7934,987,1207,2194,720,1029,1749,178,264,442,45179,48712,93891,3141,3276,6417,Chatswood - Lane Cove
12102,37550,38986,76536,2862,2684,5546,5154,4943,10097,2492,2357,4849,2255,2075,4330,4762,5079,9841,6003,6347,12350,5424,5699,11123,4105,4402,8507,2687,2732,5419,1302,1709,3011,504,958,1462,36042,37676,73718,1507,1309,2816,143,175,318,9,12,21,3,3,6,155,190,345,23704,24226,47930,12482,13502,25984,27168,27606,54774,9155,10283,19438,31881,32845,64726,774,729,1503,4862,4664,9526,2039,2007,4046,1053,1045,2098,1373,2064,3437,19221,20051,39272,1564,1611,3175,5125,5646,10771,1285,1488,2773,661,839,1500,140,195,335,35554,37003,72557,1313,1614,2927,Hornsby
12103,52396,57182,109578,2973,2806,5779,8544,8248,16792,4355,4430,8785,3193,3136,6329,3743,4151,7894,6473,7881,14354,8332,9187,17519,6347,6730,13077,4389,4731,9120,2867,3576,6443,1181,2305,3486,50152,55163,105315,2245,2018,4263,55,76,131,11,9,20,0,3,3,66,88,154,31963,34726,66689,18510,20376,38886,40064,42818,82882,10542,12433,22975,45026,49012,94038,992,910,1902,8060,7791,15851,3868,4012,7880,1968,2003,3971,1399,2143,3542,31317,32644,63961,1928,2579,4507,3704,5968,9672,1290,1624,2914,593,738,1331,72,144,216,49281,53410,102691,2203,3263,5466,Ku-ring-gai
12104,41791,46564,88355,2447,2471,4918,3560,3378,6938,1518,1508,3026,2278,2631,4909,9316,10107,19423,7360,8021,15381,5370,5938,11308,4641,5467,10108,3239,3641,6880,1483,2073,3556,578,1329,1907,39666,44556,84222,2126,2008,4134,83,66,149,6,5,11,0,0,0,89,71,160,23500,26688,50188,14567,16263,30830,31432,34828,66260,6780,8348,15128,31398,35693,67091,550,572,1122,3231,3049,6280,1282,1264,2546,1014,1201,2215,2024,2881,4905,27430,30195,57625,1326,1698,3024,2509,3917,6426,619,805,1424,310,399,709,55,81,136,36794,41885,78679,4788,4417,9205,North Sydney - Mosman
12201,19408,20339,39747,1518,1455,2973,2288,2250,4538,952,879,1831,989,1028,2017,3242,3409,6651,3454,3584,7038,2665,2739,5404,1905,2033,3938,1358,1442,2800,730,969,1699,308,551,859,18460,19468,37928,948,871,1819,61,38,99,6,4,10,0,5,5,67,47,114,11705,12370,24075,6415,6802,13217,15939,16630,32569,2247,2633,4880,14909,15881,30790,377,383,760,2114,2109,4223,800,744,1544,459,473,932,711,981,1692,11239,11320,22559,669,854,1523,1681,2309,3990,446,531,977,216,272,488,32,22,54,17661,18780,36441,1557,1497,3054,Manly
12202,27912,29243,57155,1916,1911,3827,3934,3664,7598,1846,1675,3521,1467,1307,2774,2362,2492,4854,3827,4348,8175,4258,4538,8796,3830,4044,7874,2658,2625,5283,1288,1648,2936,525,992,1517,26350,27842,54192,1561,1402,2963,126,107,233,4,3,7,5,7,12,135,117,252,20360,21308,41668,6270,6698,12968,24828,25869,50697,1949,2344,4293,24572,25831,50403,557,556,1113,3623,3407,7030,1482,1387,2869,568,601,1169,582,1031,1613,13219,13795,27014,1416,1442,2858,4441,5191,9632,1076,1151,2227,485,492,977,38,50,88,25838,27094,52932,1230,1497,2727,Pittwater
12203,69112,71629,140741,5282,4936,10218,9384,8708,18092,4026,3707,7733,3783,3505,7288,8916,9151,18067,11377,11994,23371,9753,9904,19657,7145,7425,14570,5040,5698,10738,3064,4066,7130,1342,2536,3878,66360,69317,135677,2751,2314,5065,265,276,541,25,21,46,11,5,16,301,302,603,46952,48388,95340,19216,20426,39642,55662,57022,112684,10669,11982,22651,58923,61253,120176,1408,1322,2730,8715,8140,16855,3298,3111,6409,1501,1484,2985,2026,2968,4994,32836,33955,66791,3231,3215,6446,10495,11733,22228,2534,3031,5565,1466,1754,3220,276,333,609,65074,67652,132726,2841,3214,6055,Warringah
12301,25477,26756,52233,2247,2155,4402,4335,4269,8604,1991,1903,3894,1575,1578,3153,3351,3736,7087,4215,4496,8711,3304,3479,6783,2417,2457,4874,1228,1358,2586,601,835,1436,214,490,704,24635,26025,50660,843,730,1573,528,498,1026,7,9,16,7,5,12,542,512,1054,20740,21917,42657,3876,4020,7896,22668,23806,46474,2046,2258,4304,23294,24608,47902,596,585,1181,3990,3981,7971,1439,1473,2912,398,486,884,509,916,1425,7762,9023,16785,1451,1367,2818,6457,6378,12835,1510,1645,3155,701,801,1502,64,85,149,24434,25692,50126,731,879,1610,Camden
12302,71984,75180,147164,5569,5359,10928,10864,10373,21237,5995,5677,11672,5498,5595,11093,10061,10777,20838,9163,10135,19298,9850,10776,20626,8678,9048,17726,4200,4276,8476,1660,2236,3896,446,929,1375,69652,73252,142904,2334,1929,4263,2088,2445,4533,67,79,146,35,33,68,2190,2557,4747,47870,49244,97114,19993,21445,41438,50490,52252,102742,17857,19191,37048,61822,64130,125952,1218,1138,2356,9414,8997,18411,3973,3972,7945,1486,1673,3159,1740,2782,4522,22668,24589,47257,3885,3909,7794,16406,16709,33115,4741,5269,10010,2753,3201,5954,417,621,1038,68105,71254,139359,3813,3843,7656,Campbelltown (NSW)
12303,18187,18215,36402,1358,1266,2624,2917,2723,5640,1414,1302,2716,1150,1052,2202,1891,1952,3843,2606,2831,5437,2582,2722,5304,2255,2230,4485,1301,1214,2515,565,646,1211,148,277,425,17397,17625,35022,790,590,1380,422,450,872,9,4,13,3,3,6,434,457,891,15156,15039,30195,2174,2343,4517,16596,16591,33187,879,961,1840,16566,16592,33158,400,349,749,2645,2469,5114,971,905,1876,271,317,588,293,606,899,4413,5364,9777,930,960,1890,5438,4957,10395,1334,1276,2610,746,647,1393,50,37,87,17185,17344,34529,630,665,1295,Wollondilly
12401,36573,39124,75697,2330,2354,4684,5229,4852,10081,2565,2408,4973,1920,1828,3748,3409,3568,6977,4953,5425,10378,5475,6146,11621,5510,5900,11410,3163,3581,6744,1539,1993,3532,481,1068,1549,34689,37446,72135,1883,1679,3562,643,633,1276,13,10,23,4,12,16,660,655,1315,28511,30603,59114,5989,6546,12535,33102,35356,68458,1723,2130,3853,32781,35240,68021,632,610,1242,4739,4458,9197,1940,1854,3794,687,754,1441,1205,2097,3302,14489,16314,30803,1926,1989,3915,7757,8279,16036,1859,2074,3933,848,933,1781,78,86,164,33566,36270,69836,2471,2427,4898,Blue Mountains
12402,3,6,9,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,3,6,9,0,0,0,0,4,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,3,Blue Mountains - South
12403,61179,63494,124673,4934,4651,9585,9178,8639,17817,4431,4424,8855,4404,4490,8894,8917,9528,18445,8776,9265,18041,7901,8531,16432,6992,7257,14249,3628,3684,7312,1587,2038,3625,430,988,1418,59110,61802,120912,2070,1691,3761,1676,1779,3455,43,43,86,16,28,44,1735,1850,3585,47056,48799,95855,11252,11928,23180,52128,53675,105803,6578,7300,13878,54458,56533,110991,1213,1115,2328,8388,7849,16237,3083,3173,6256,1097,1331,2428,1412,2396,3808,17721,20307,38028,3329,3215,6544,16027,16079,32106,4053,4258,8311,2374,2503,4877,178,261,439,58224,60523,118747,2798,2902,5700,Penrith
