tpp_australian_labor_party_percentage, tpp_swing, tpp_liberal_national_coalition_percentage, state, polling_place_id
28.4,8.83,71.6,"QLD","82943"
35.71,-1.29,64.29,"QLD","5610"
30.78,4.12,69.22,"QLD","6078"
40.39,7.1,59.61,"QLD","5611"
29.82,6.6,70.18,"QLD","5613"
41.88,4.03,58.12,"QLD","31793"
41.15,7.38,58.85,"QLD","47744"
28.1,7.21,71.9,"QLD","6448"
38.82,11.82,61.18,"QLD","5618"
31.46,8.14,68.54,"QLD","5619"
32.57,2.19,67.43,"QLD","58844"
23.16,-0.94,76.84,"QLD","6270"
35.06,3.91,64.94,"QLD","58728"
45.05,9.43,54.95,"QLD","6459"
37.32,8.34,62.68,"QLD","38246"
38.22,4.75,61.78,"QLD","47730"
21.55,6.74,78.45,"QLD","6451"
37.96,9.92,62.04,"QLD","5621"
13.85,9.14,86.15,"QLD","6273"
40.16,3.75,59.84,"QLD","58830"
44.33,5.06,55.67,"QLD","5623"
28.88,8.06,71.12,"QLD","5624"
43.93,3.79,56.07,"QLD","6458"
20.0,1.28,80.0,"QLD","5626"
19.24,6.17,80.76,"QLD","6464"
26.52,-2.64,73.48,"QLD","5629"
37.5,5.08,62.5,"QLD","37810"
36.27,7.72,63.73,"QLD","31487"
21.56,4.92,78.44,"QLD","6466"
36.95,-3.94,63.05,"QLD","37395"
35.93,1.59,64.07,"QLD","64579"
38.05,-1.76,61.95,"QLD","56265"
43.3,1.46,56.7,"QLD","66008"
35.49,10.96,64.51,"QLD","83215"
40.82,10.08,59.18,"QLD","56301"
31.24,9.46,68.76,"QLD","6469"
37.63,5.1,62.37,"QLD","58839"
31.3,0.28,68.7,"QLD","6286"
21.53,10.16,78.47,"QLD","6474"
31.87,-0.22,68.13,"QLD","65792"
60.31,-6.31,39.69,"QLD","6098"
38.02,7.91,61.98,"QLD","83419"
26.26,6.29,73.74,"QLD","12059"
42.47,6.43,57.53,"QLD","12042"
31.4,1.7,68.6,"QLD","12027"
36.91,5.19,63.09,"QLD","6293"
39.12,-1.79,60.88,"QLD","6288"
42.97,-0.82,57.03,"QLD","6294"
25.43,7.52,74.57,"QLD","6295"
21.51,9.68,78.49,"QLD","5639"
12.82,6.05,87.18,"QLD","5647"
20.56,1.57,79.44,"QLD","6481"
28.79,8.85,71.21,"QLD","5650"
36.32,4.11,63.68,"QLD","6296"
34.56,-0.73,65.44,"QLD","83355"
53.88,-6.22,46.12,"QLD","82941"
64.06,0.77,35.94,"SA","6648"
57.91,-2.93,42.09,"SA","32952"
57.26,0.65,42.74,"SA","6649"
61.95,-0.07,38.05,"SA","6651"
70.03,-7.63,29.97,"SA","83454"
63.97,0.19,36.03,"SA","7048"
60.86,-0.49,39.14,"SA","7008"
68.34,7.12,31.66,"SA","6654"
46.15,13.85,53.85,"SA","65592"
51.67,0.54,48.33,"SA","6655"
70.09,-3.03,29.91,"SA","7049"
63.12,-1.32,36.88,"SA","96647"
48.81,-6.92,51.19,"SA","83760"
71.51,-1.84,28.49,"SA","7053"
72.09,-3.37,27.91,"SA","36447"
68.4,5.12,31.6,"SA","6657"
0.0,0.0,0.0,"SA","30170"
63.6,3.87,36.4,"SA","6659"
61.22,4.49,38.78,"SA","6660"
55.29,-0.37,44.71,"SA","96649"
43.32,0.28,56.68,"SA","6868"
66.14,-5.52,33.86,"SA","6871"
52.68,6.53,47.32,"SA","82875"
57.54,5.69,42.46,"SA","6663"
31.19,-1.72,68.81,"SA","6878"
51.49,-12.63,48.51,"SA","96623"
60.48,-3.67,39.52,"SA","7067"
73.55,3.05,26.45,"SA","6668"
65.46,-1.99,34.54,"SA","7255"
72.14,0.21,27.86,"SA","12086"
61.97,-5.25,38.03,"SA","7070"
44.15,4.65,55.85,"SA","82879"
41.01,-7.34,58.99,"SA","31070"
74.24,3.0,25.76,"SA","33098"
71.94,-0.61,28.06,"SA","7079"
53.89,3.55,46.11,"SA","6674"
48.32,-2.9,51.68,"SA","6675"
62.34,8.65,37.66,"SA","6676"
51.8,3.96,48.2,"SA","38208"
56.59,-1.44,43.41,"SA","6886"
62.33,-4.34,37.67,"SA","7075"
59.7,0.37,40.3,"SA","6679"
61.09,2.8,38.91,"SA","6681"
47.97,0.15,52.03,"SA","6682"
48.03,8.64,51.97,"SA","83475"
66.23,9.14,33.77,"SA","7254"
70.14,1.67,29.86,"SA","7077"
65.99,-7.33,34.01,"SA","7078"
71.83,-4.68,28.17,"SA","7080"
52.77,-1.85,47.23,"SA","6889"
45.95,-0.81,54.05,"SA","6685"
39.49,-3.11,60.51,"SA","6686"
41.99,5.35,58.01,"SA","82880"
68.78,4.39,31.22,"SA","12085"
77.01,4.0,22.99,"SA","7280"
45.45,-0.71,54.55,"SA","83576"
35.48,3.61,64.52,"SA","65567"
39.36,-3.56,60.64,"SA","7325"
29.69,3.84,70.31,"SA","6704"
24.27,2.27,75.73,"SA","6705"
38.05,3.48,61.95,"SA","6706"
31.91,7.74,68.09,"SA","7331"
71.43,17.46,28.57,"SA","65438"
22.31,2.01,77.69,"SA","6709"
36.02,-0.18,63.98,"SA","7339"
38.72,-4.59,61.28,"SA","7341"
32.63,-8.12,67.37,"SA","6711"
31.58,2.19,68.42,"SA","6712"
19.22,11.55,80.78,"SA","6713"
13.46,1.74,86.54,"SA","6714"
14.83,2.39,85.17,"SA","6715"
17.17,1.46,82.83,"SA","6716"
0.0,0.0,0.0,"SA","30171"
40.35,-5.26,59.65,"SA","7349"
11.76,10.46,88.24,"SA","6718"
44.25,7.13,55.75,"SA","7355"
5.0,7.73,95.0,"SA","6719"
42.36,13.52,57.64,"SA","96816"
27.57,5.0,72.43,"SA","6721"
25.86,7.47,74.14,"SA","6722"
28.79,5.65,71.21,"SA","6723"
32.4,1.46,67.6,"SA","7362"
21.32,0.4,78.68,"SA","66023"
22.22,14.65,77.78,"SA","6728"
40.51,8.31,59.49,"SA","7370"
13.0,2.0,87.0,"SA","6729"
16.96,0.56,83.04,"SA","6730"
29.88,-2.66,70.12,"SA","66022"
19.5,5.44,80.5,"SA","6733"
20.57,2.01,79.43,"SA","6735"
18.08,1.51,81.92,"SA","6737"
23.3,6.34,76.7,"SA","6741"
12.16,-0.49,87.84,"SA","6742"
44.31,1.04,55.69,"SA","7378"
21.68,3.56,78.32,"SA","6743"
40.44,1.77,59.56,"SA","7381"
21.7,3.74,78.3,"SA","6747"
17.53,8.71,82.47,"SA","6748"
37.52,7.43,62.48,"SA","6749"
43.84,5.03,56.16,"SA","6750"
28.39,-1.38,71.61,"SA","7388"
24.48,8.22,75.52,"SA","6751"
18.57,5.99,81.43,"SA","6752"
27.14,5.04,72.86,"SA","6753"
36.63,8.2,63.37,"SA","7391"
38.91,15.97,61.09,"SA","6755"
35.97,2.55,64.03,"SA","6756"
43.34,11.28,56.66,"SA","6757"
40.03,12.05,59.97,"SA","6759"
33.78,10.89,66.22,"SA","6744"
29.25,9.5,70.75,"SA","34268"
37.45,9.91,62.55,"SA","6760"
41.33,-5.56,58.67,"SA","7207"
13.3,1.79,86.7,"SA","6800"
39.28,4.23,60.72,"SA","7209"
31.78,-0.43,68.22,"SA","6762"
31.92,4.97,68.08,"SA","12996"
44.19,3.0,55.81,"SA","7210"
37.29,1.51,62.71,"SA","7211"
30.34,7.88,69.66,"SA","7213"
39.39,22.74,60.61,"SA","6764"
24.2,2.54,75.8,"SA","6765"
18.94,8.85,81.06,"SA","83385"
26.58,0.64,73.42,"SA","6767"
52.27,-7.37,47.73,"SA","6768"
14.15,12.61,85.85,"SA","6769"
39.96,-1.16,60.04,"SA","7396"
30.29,1.26,69.71,"SA","13261"
18.62,-1.33,81.38,"SA","6771"
34.93,-2.66,65.07,"SA","7218"
25.78,4.63,74.22,"SA","6774"
8.75,5.01,91.25,"SA","6777"
27.37,0.58,72.63,"SA","6778"
21.71,5.42,78.29,"SA","6779"
23.78,25.62,76.22,"SA","6781"
26.05,4.0,73.95,"SA","6782"
17.82,12.07,82.18,"SA","6783"
27.32,2.27,72.68,"SA","6784"
23.23,-1.26,76.77,"SA","6786"
38.42,2.78,61.58,"SA","6787"
29.55,5.6,70.45,"SA","6788"
25.44,5.95,74.56,"SA","13263"
32.53,3.54,67.47,"SA","6789"
20.4,-1.07,79.6,"SA","6790"
36.68,4.73,63.32,"SA","7416"
32.18,6.28,67.82,"SA","7417"
23.26,2.8,76.74,"SA","6793"
32.59,3.67,67.41,"SA","6794"
38.46,0.08,61.54,"SA","6795"
38.06,4.8,61.94,"SA","6796"
25.18,13.88,74.82,"SA","6797"
33.4,-4.32,66.6,"SA","7424"
6.29,1.99,93.71,"SA","6802"
34.07,-0.39,65.93,"SA","7428"
26.12,4.29,73.88,"SA","6803"
37.29,2.52,62.71,"SA","7431"
17.83,6.14,82.17,"SA","7237"
6.67,2.73,93.33,"SA","66024"
12.04,7.79,87.96,"SA","6806"
46.61,7.56,53.39,"SA","7439"
24.6,9.61,75.4,"SA","6807"
21.64,6.65,78.36,"SA","6809"
24.84,1.25,75.16,"SA","7241"
27.62,7.13,72.38,"SA","6813"
68.69,-16.66,31.31,"SA","82892"
56.03,-3.94,43.97,"SA","58733"
60.64,1.38,39.36,"SA","7007"
61.99,-11.99,38.01,"SA","6859"
53.4,-3.4,46.6,"SA","83476"
51.97,-4.58,48.03,"SA","6860"
63.0,-3.52,37.0,"SA","96837"
57.57,-3.62,42.43,"SA","7011"
50.7,-9.11,49.3,"SA","6861"
60.9,-6.53,39.1,"SA","6862"
53.85,4.97,46.15,"SA","65572"
48.59,-6.38,51.41,"SA","7089"
42.79,-2.99,57.21,"SA","31787"
51.0,-5.44,49.0,"SA","7027"
50.94,-3.2,49.06,"SA","7090"
41.73,-5.94,58.27,"SA","7040"
47.85,0.21,52.15,"SA","7010"
49.95,-7.73,50.05,"SA","6864"
46.01,-9.96,53.99,"SA","83759"
48.81,-2.65,51.19,"SA","7012"
0.0,0.0,0.0,"SA","30173"
63.51,-10.06,36.49,"SA","6866"
56.03,2.79,43.97,"SA","7014"
57.31,0.75,42.69,"SA","7015"
46.55,-6.94,53.45,"SA","7023"
37.7,3.64,62.3,"SA","65972"
49.0,-4.47,51.0,"SA","7019"
46.83,-4.05,53.17,"SA","7020"
42.6,-5.14,57.4,"SA","7021"
43.12,-0.16,56.88,"SA","7022"
56.19,-2.51,43.81,"SA","97518"
45.62,-6.37,54.38,"SA","6876"
47.44,-6.21,52.56,"SA","6879"
47.22,-3.79,52.78,"SA","7104"
55.98,-4.11,44.02,"SA","7024"
57.96,-2.97,42.04,"SA","7013"
41.67,-7.31,58.33,"SA","6881"
57.12,1.75,42.88,"SA","7025"
34.07,65.93,65.93,"SA","65813"
34.32,-7.5,65.68,"SA","6883"
52.69,-2.72,47.31,"SA","7029"
49.61,-4.12,50.39,"SA","6884"
57.0,1.35,43.0,"SA","7030"
57.4,-0.67,42.6,"SA","7031"
46.85,-2.61,53.15,"SA","7032"
56.24,-4.13,43.76,"SA","7016"
56.28,0.54,43.72,"SA","7036"
51.2,-6.42,48.8,"SA","7117"
60.75,-6.33,39.25,"SA","83473"
53.67,-0.3,46.33,"SA","7118"
48.93,-3.31,51.07,"SA","7119"
45.37,0.07,54.63,"SA","7034"
54.83,1.02,45.17,"SA","7035"
55.12,1.88,44.88,"SA","7094"
62.89,-2.16,37.11,"SA","7038"
51.37,-4.37,48.63,"SA","7039"
48.53,-6.19,51.47,"SA","6891"
43.86,0.43,56.14,"SA","83577"
36.67,1.52,63.33,"SA","65627"
23.03,8.26,76.97,"SA","7324"
42.57,-7.47,57.43,"SA","6908"
52.13,5.51,47.87,"SA","96913"
30.3,7.25,69.7,"SA","7326"
19.69,-6.23,80.31,"SA","6909"
9.72,4.19,90.28,"SA","7327"
34.23,5.85,65.77,"SA","7328"
28.56,5.02,71.44,"SA","7329"
44.09,-10.44,55.91,"SA","7383"
20.0,22.86,80.0,"SA","65631"
20.77,-1.83,79.23,"SA","7332"
22.14,6.69,77.86,"SA","7333"
12.9,4.08,87.1,"SA","7334"
29.8,-1.97,70.2,"SA","7336"
33.23,5.2,66.77,"SA","7337"
21.15,1.67,78.85,"SA","7338"
30.7,0.67,69.3,"SA","6913"
30.17,5.1,69.83,"SA","7343"
13.27,3.75,86.73,"SA","6914"
38.28,-4.95,61.72,"SA","6915"
48.47,-1.05,51.53,"SA","6916"
39.05,-3.07,60.95,"SA","7344"
28.57,8.39,71.43,"SA","7345"
19.49,5.02,80.51,"SA","6918"
27.05,4.6,72.95,"SA","6919"
10.81,3.03,89.19,"SA","6920"
19.88,4.18,80.12,"SA","7346"
9.72,-4.01,90.28,"SA","6921"
0.0,0.0,0.0,"SA","30174"
42.5,8.71,57.5,"SA","7347"
43.12,-5.69,56.88,"SA","7350"
41.09,-4.73,58.91,"SA","6925"
28.1,-0.24,71.9,"SA","7351"
22.46,10.02,77.54,"SA","7354"
28.47,9.94,71.53,"SA","7360"
37.15,5.1,62.85,"SA","7361"
24.58,-2.36,75.42,"SA","7364"
48.59,4.27,51.41,"SA","7365"
35.29,6.87,64.71,"SA","7335"
26.95,-2.55,73.05,"SA","6928"
34.21,9.79,65.79,"SA","6930"
20.63,2.41,79.37,"SA","7367"
34.77,3.84,65.23,"SA","7369"
32.29,67.71,67.71,"SA","38201"
15.96,1.97,84.04,"SA","6932"
37.88,-0.64,62.12,"SA","6933"
22.12,3.83,77.88,"SA","7375"
66.67,-21.87,33.33,"SA","6936"
31.62,6.71,68.38,"SA","7376"
15.22,0.04,84.78,"SA","6937"
24.93,2.11,75.07,"SA","7379"
35.26,6.21,64.74,"SA","7380"
21.51,7.36,78.49,"SA","7384"
20.0,-2.11,80.0,"SA","7385"
26.74,-0.5,73.26,"SA","7386"
16.52,5.01,83.48,"SA","6940"
35.34,3.21,64.66,"SA","7389"
36.94,14.34,63.06,"SA","6942"
27.33,-0.64,72.67,"SA","6943"
14.63,5.06,85.37,"SA","7398"
33.82,9.68,66.18,"SA","7399"
27.27,-0.14,72.73,"SA","7401"
44.66,5.81,55.34,"SA","7402"
23.14,7.79,76.86,"SA","7404"
13.79,-4.57,86.21,"SA","6946"
48.39,3.3,51.61,"SA","6947"
53.07,4.65,46.93,"SA","6922"
43.48,1.91,56.52,"SA","33120"
50.07,8.94,49.93,"SA","6948"
23.99,3.47,76.01,"SA","7406"
35.02,5.76,64.98,"SA","7407"
37.05,2.95,62.95,"SA","6949"
19.8,1.82,80.2,"SA","6950"
38.55,1.0,61.45,"SA","6951"
28.74,-1.42,71.26,"SA","6952"
27.79,2.87,72.21,"SA","13113"
18.25,3.33,81.75,"SA","6954"
43.95,7.68,56.05,"SA","13111"
51.46,9.65,48.54,"SA","6956"
23.76,1.24,76.24,"SA","7408"
26.39,0.81,73.61,"SA","7409"
40.0,8.02,60.0,"SA","7410"
31.78,5.8,68.22,"SA","6957"
24.09,11.42,75.91,"SA","7411"
40.87,4.98,59.13,"SA","6958"
46.67,6.49,53.33,"SA","6959"
30.91,7.36,69.09,"SA","7412"
31.21,6.35,68.79,"SA","7413"
37.38,9.3,62.62,"SA","7414"
32.53,1.43,67.47,"SA","6944"
25.11,8.22,74.89,"SA","13114"
32.01,3.22,67.99,"SA","7415"
11.11,2.5,88.89,"SA","6963"
25.45,2.41,74.55,"SA","7419"
58.36,4.78,41.64,"SA","6964"
26.21,0.4,73.79,"SA","7420"
28.6,4.73,71.4,"SA","7422"
41.68,9.56,58.32,"SA","6965"
25.55,-1.19,74.45,"SA","6966"
32.79,11.45,67.21,"SA","7426"
50.68,-0.68,49.32,"SA","7427"
19.64,1.91,80.36,"SA","6969"
46.69,8.72,53.31,"SA","7429"
16.49,-2.34,83.51,"SA","6970"
42.67,4.44,57.33,"SA","7432"
38.64,8.42,61.36,"SA","7433"
29.57,0.38,70.43,"SA","6972"
20.5,8.86,79.5,"SA","7434"
47.26,12.85,52.74,"SA","7435"
35.28,5.58,64.72,"SA","7436"
48.98,8.6,51.02,"SA","6977"
57.1,8.37,42.9,"SA","6981"
56.74,12.26,43.26,"SA","6983"
59.31,11.89,40.69,"SA","6979"
61.49,10.62,38.51,"SA","6980"
54.0,11.87,46.0,"SA","13116"
61.31,11.61,38.69,"SA","6982"
25.97,5.66,74.03,"SA","7440"
26.76,5.64,73.24,"SA","7441"
11.71,-0.03,88.29,"SA","6985"
40.79,0.54,59.21,"SA","6986"
17.06,-0.33,82.94,"SA","6987"
27.92,4.27,72.08,"SA","7443"
69.23,-11.63,30.77,"SA","82853"
58.15,-2.45,41.85,"SA","58735"
64.27,1.84,35.73,"SA","7248"
66.03,-3.17,33.97,"SA","83647"
72.07,-1.05,27.93,"SA","7250"
47.06,-4.2,52.94,"SA","65589"
58.52,3.26,41.48,"SA","7050"
51.97,5.89,48.03,"SA","7051"
65.18,0.07,34.82,"SA","7251"
70.48,-0.79,29.52,"SA","96979"
0.0,0.0,0.0,"SA","30176"
60.6,2.23,39.4,"SA","7057"
61.57,3.02,38.43,"SA","64714"
52.81,2.12,47.19,"SA","7058"
46.33,-1.21,53.67,"SA","7059"
50.5,0.76,49.5,"SA","7060"
49.38,0.4,50.62,"SA","83485"
46.26,-3.47,53.74,"SA","96971"
48.1,-5.6,51.9,"SA","7063"
45.93,-3.42,54.07,"SA","83486"
50.07,-4.76,49.93,"SA","7064"
48.7,-1.0,51.3,"SA","7065"
49.1,1.24,50.9,"SA","7069"
55.26,-4.94,44.74,"SA","83729"
63.07,0.49,36.93,"SA","96993"
65.38,6.31,34.62,"SA","12084"
67.2,-5.32,32.8,"SA","7256"
63.37,-1.51,36.63,"SA","83530"
46.82,-4.96,53.18,"SA","7071"
45.82,2.71,54.18,"SA","7072"
75.99,0.15,24.01,"SA","96998"
49.74,3.1,50.26,"SA","7074"
61.71,2.87,38.29,"SA","7259"
42.27,-3.61,57.73,"SA","7028"
73.19,2.29,26.81,"SA","7264"
75.21,1.44,24.79,"SA","7260"
60.37,-2.35,39.63,"SA","96981"
56.37,1.42,43.63,"SA","7076"
72.03,-2.7,27.97,"SA","7262"
62.32,-16.76,37.68,"SA","64725"
67.05,0.89,32.95,"SA","7263"
58.53,0.08,41.47,"SA","96982"
67.98,3.6,32.02,"SA","7265"
62.4,7.93,37.6,"SA","7266"
60.46,2.57,39.54,"SA","36687"
61.34,5.75,38.66,"SA","7278"
61.02,1.76,38.98,"SA","36688"
58.13,7.31,41.87,"SA","7062"
49.27,0.37,50.73,"SA","36701"
68.96,-0.78,31.04,"SA","7270"
68.03,-0.18,31.97,"SA","7272"
58.04,-15.79,41.96,"SA","83480"
67.12,1.11,32.88,"SA","7273"
63.92,5.55,36.08,"SA","7274"
71.63,-2.17,28.37,"SA","83529"
44.34,-3.02,55.66,"SA","7081"
49.55,-7.27,50.45,"SA","83649"
45.13,-2.87,54.87,"SA","7277"
79.96,-0.46,20.04,"SA","96995"
62.06,0.67,37.94,"SA","7283"
62.51,3.34,37.49,"SA","7284"
57.44,-6.13,42.56,"SA","6857"
55.76,-7.09,44.24,"SA","83449"
51.57,-4.31,48.43,"SA","31782"
49.49,-2.26,50.51,"SA","97054"
57.11,-6.82,42.89,"SA","31740"
71.43,-9.11,28.57,"SA","82893"
66.67,-9.53,33.33,"SA","65573"
75.97,0.19,24.03,"SA","7091"
70.67,2.96,29.33,"SA","7092"
0.0,0.0,0.0,"SA","30177"
50.85,-6.7,49.15,"SA","6867"
49.06,-5.54,50.94,"SA","8846"
75.7,1.5,24.3,"SA","7096"
65.29,3.07,34.71,"SA","7097"
72.71,1.48,27.29,"SA","7098"
56.65,2.06,43.35,"SA","7099"
60.4,2.92,39.6,"SA","58620"
58.49,2.22,41.51,"SA","7102"
54.06,8.1,45.94,"SA","83489"
52.09,-0.59,47.91,"SA","6873"
69.74,-3.12,30.26,"SA","8849"
66.34,2.5,33.66,"SA","7203"
69.28,6.63,30.72,"SA","7105"
70.33,0.84,29.67,"SA","83467"
71.17,-2.68,28.83,"SA","7106"
62.04,3.86,37.96,"SA","31731"
67.68,1.92,32.32,"SA","7107"
73.14,3.63,26.86,"SA","7108"
71.61,2.49,28.39,"SA","7109"
60.89,1.98,39.11,"SA","7110"
61.42,1.44,38.58,"SA","83702"
69.63,2.97,30.37,"SA","7111"
67.07,-2.23,32.93,"TAS","8537"
66.21,0.03,33.79,"SA","7217"
70.8,0.79,29.2,"SA","31288"
68.97,2.09,31.03,"SA","7112"
66.58,-0.63,33.42,"SA","7113"
62.35,3.94,37.65,"SA","7114"
65.46,0.35,34.54,"SA","7115"
66.82,1.38,33.18,"SA","7116"
70.32,1.3,29.68,"SA","7225"
66.77,2.43,33.23,"SA","58621"
69.48,2.13,30.52,"SA","31287"
60.65,5.25,39.35,"SA","7120"
62.66,1.26,37.34,"SA","11653"
63.27,0.49,36.73,"SA","7100"
60.43,4.22,39.57,"SA","83446"
64.89,-0.16,35.11,"SA","58619"
62.96,1.64,37.04,"SA","82839"
64.54,-3.43,35.46,"SA","58738"
57.64,0.5,42.36,"SA","7124"
50.0,5.0,50.0,"SA","65618"
0.0,0.0,0.0,"SA","30178"
63.49,1.46,36.51,"SA","65779"
52.09,0.91,47.91,"SA","7127"
40.82,-2.56,59.18,"SA","7130"
56.34,-1.03,43.66,"SA","12044"
57.4,-0.57,42.6,"SA","32545"
53.61,2.59,46.39,"SA","83696"
57.97,-1.66,42.03,"SA","31850"
54.46,0.22,45.54,"SA","51056"
60.32,-1.04,39.68,"SA","7132"
68.96,2.25,31.04,"SA","6666"
69.08,0.67,30.92,"SA","83455"
55.67,-0.63,44.33,"SA","38234"
62.36,-3.6,37.64,"SA","65814"
58.97,2.19,41.03,"SA","83479"
59.76,-1.15,40.24,"SA","7137"
61.43,-3.82,38.57,"SA","7138"
55.01,0.41,44.99,"SA","38321"
62.03,1.58,37.97,"SA","7139"
64.14,-2.46,35.86,"SA","7140"
67.76,3.05,32.24,"SA","6838"
71.98,1.24,28.02,"SA","6839"
68.85,4.56,31.15,"SA","6840"
69.44,-1.76,30.56,"SA","7142"
63.86,2.48,36.14,"SA","7143"
67.11,2.77,32.89,"SA","7144"
63.84,3.33,36.16,"SA","6678"
67.52,-1.78,32.48,"SA","83457"
73.33,-0.87,26.67,"SA","7145"
69.58,2.6,30.42,"SA","34289"
60.16,-4.77,39.84,"SA","7146"
56.64,1.93,43.36,"SA","7147"
52.14,1.37,47.86,"SA","7148"
56.31,0.78,43.69,"SA","7149"
65.19,1.42,34.81,"SA","7150"
65.86,0.2,34.14,"SA","6846"
61.2,2.68,38.8,"SA","33167"
56.25,0.48,43.75,"SA","33171"
59.87,0.97,40.13,"SA","7151"
53.7,-2.42,46.3,"SA","7152"
62.89,0.51,37.11,"SA","12045"
59.51,-1.1,40.49,"SA","38200"
58.59,-1.51,41.41,"SA","8848"
56.99,0.01,43.01,"SA","83470"
54.46,-0.3,45.54,"SA","51055"
47.37,6.98,52.63,"SA","82894"
56.08,-6.08,43.92,"SA","58737"
54.67,-3.54,45.33,"SA","7156"
64.71,5.32,35.29,"SA","7157"
54.1,14.07,45.9,"SA","83433"
61.9,5.19,38.1,"SA","46430"
33.16,10.25,66.84,"SA","7158"
46.67,-3.93,53.33,"SA","7159"
45.0,-2.59,55.0,"SA","7162"
39.83,1.77,60.17,"SA","97140"
48.51,5.84,51.49,"SA","97141"
50.0,50.0,50.0,"SA","65574"
62.55,-4.12,37.45,"SA","7163"
46.95,2.16,53.05,"SA","83434"
50.37,-8.73,49.63,"SA","7165"
49.29,0.03,50.71,"SA","7166"
38.39,-1.68,61.61,"SA","7167"
44.22,-4.42,55.78,"SA","7168"
46.85,-6.64,53.15,"SA","7169"
51.98,-1.42,48.02,"SA","7170"
51.62,-3.2,48.38,"SA","7171"
37.6,-0.32,62.4,"SA","7172"
37.83,1.31,62.17,"SA","7173"
47.27,-4.23,52.73,"SA","7174"
0.0,0.0,0.0,"SA","30179"
40.18,0.6,59.82,"SA","7175"
51.9,-8.34,48.1,"SA","97169"
46.94,1.02,53.06,"SA","7178"
44.77,2.64,55.23,"SA","7179"
46.99,-0.57,53.01,"SA","46417"
44.07,-1.55,55.93,"SA","7181"
42.31,-3.77,57.69,"SA","7182"
55.88,-5.17,44.12,"SA","6875"
40.09,-2.66,59.91,"SA","7134"
44.92,-1.18,55.08,"SA","7189"
43.86,-1.04,56.14,"SA","7371"
38.34,1.56,61.66,"SA","7191"
40.28,59.72,59.72,"SA","12995"
28.87,-0.44,71.13,"SA","7192"
38.63,3.35,61.37,"SA","7193"
45.49,-1.8,54.51,"SA","7194"
45.35,0.0,54.65,"SA","7195"
59.24,-8.02,40.76,"SA","7196"
56.33,-3.24,43.67,"SA","7197"
44.4,-3.45,55.6,"SA","7198"
46.45,-1.95,53.55,"SA","7199"
49.21,-6.52,50.79,"SA","36828"
46.01,-4.18,53.99,"SA","7200"
53.68,-7.06,46.32,"SA","7201"
45.99,-1.75,54.01,"SA","7202"
51.96,-0.67,48.04,"SA","7205"
56.22,-5.62,43.78,"SA","46416"
47.64,1.77,52.36,"SA","83310"
45.82,-2.87,54.18,"SA","47788"
41.25,-0.07,58.75,"SA","7206"
39.65,-3.12,60.35,"SA","7208"
54.58,-3.85,45.42,"SA","7212"
46.0,-2.31,54.0,"SA","7214"
55.24,-1.62,44.76,"SA","7215"
52.46,-0.99,47.54,"SA","7216"
40.8,-0.36,59.2,"SA","7160"
33.13,1.79,66.87,"SA","7400"
23.47,5.91,76.53,"SA","7220"
45.49,-2.46,54.51,"SA","7221"
50.28,-7.35,49.72,"SA","7222"
48.96,-5.54,51.04,"SA","7223"
50.75,-8.49,49.25,"SA","7226"
59.31,7.7,40.69,"SA","7227"
47.09,1.19,52.91,"SA","7228"
50.64,-5.82,49.36,"SA","7229"
43.76,3.79,56.24,"SA","7231"
41.44,4.32,58.56,"SA","83398"
52.31,-6.82,47.69,"SA","7232"
56.98,-7.18,43.02,"SA","7233"
54.46,-9.94,45.54,"SA","7234"
50.78,-0.36,49.22,"SA","7235"
45.69,-6.74,54.31,"SA","7236"
43.09,-3.67,56.91,"SA","12997"
48.23,-4.38,51.77,"SA","7176"
55.97,-5.89,44.03,"SA","7238"
44.27,-7.25,55.73,"SA","7240"
41.21,-1.49,58.79,"SA","7242"
46.19,1.84,53.81,"SA","7243"
69.14,-2.47,30.86,"SA","82842"
66.67,-2.1,33.33,"SA","58757"
67.76,5.09,32.24,"SA","32555"
50.54,6.93,49.46,"SA","6823"
52.96,4.56,47.04,"SA","83496"
57.12,14.01,42.88,"SA","83484"
68.68,3.74,31.32,"SA","12048"
72.73,7.27,27.27,"SA","65620"
71.93,-0.2,28.07,"SA","6824"
69.09,1.5,30.91,"SA","46401"
64.47,2.68,35.53,"SA","46435"
67.32,1.91,32.68,"SA","6825"
75.91,3.16,24.09,"SA","6836"
68.81,3.85,31.19,"SA","6826"
0.0,0.0,0.0,"SA","30182"
70.86,1.54,29.14,"SA","6827"
76.48,1.65,23.52,"SA","6828"
71.65,2.77,28.35,"SA","6829"
75.63,4.39,24.37,"SA","6831"
75.48,3.98,24.52,"SA","6832"
75.56,2.47,24.44,"SA","6833"
33.27,5.22,66.73,"VIC","65663"
76.37,3.31,23.63,"SA","6834"
63.4,0.68,36.6,"SA","46573"
70.69,1.2,29.31,"SA","6835"
57.63,5.11,42.37,"SA","7352"
57.13,3.66,42.87,"SA","7353"
58.6,-6.65,41.4,"SA","46572"
51.18,0.9,48.82,"SA","7356"
49.19,1.73,50.81,"SA","7357"
52.5,-0.41,47.5,"SA","7359"
47.65,8.97,52.35,"SA","83758"
59.63,-0.99,40.37,"SA","11457"
51.26,1.66,48.74,"SA","7438"
64.22,0.45,35.78,"SA","12043"
73.07,5.19,26.93,"SA","6837"
66.74,7.11,33.26,"SA","83710"
72.23,2.98,27.77,"SA","64695"
41.39,2.59,58.61,"SA","31431"
