sa4_code,sa4_name,new_houses_num,new_oth_resial_building_num,tot_dwl_num,value_new_houses_aud000,value_new_oth_resial_building_aud000,value_alterations_additions_conversions_resial_building_aud000,value_tot_resial_building_aud000,value_non_resial_building_aud000,value_tot_building_aud000
311,Logan - Beaudesert,2193,555,2757,493074.9,98714.7,35350.7,627140.2,179471.1,806611.3
312,Mackay - Isaac - Whitsunday,350,52,404,119263.7,12215.9,27762.3,159241.9,72128.7,231370.5
313,Moreton Bay - North,1402,458,1867,338763.5,69775.8,39405.7,447945.1,161462.6,609407.7
314,Moreton Bay - South,1397,954,2353,351495.4,163728.0,31855.2,547078.6,339748.5,886827.1
315,Queensland - Outback,124,36,163,49132.0,7797.1,12809.7,69738.9,73126.0,142864.9
316,Sunshine Coast,3280,1115,4434,926080.7,233097.4,133541.7,1292719.8,276639.8,1569359.5
317,Toowoomba,828,544,1382,224437.2,99307.6,38328.0,362072.8,150315.6,512388.4
318,Townsville,797,155,959,218002.6,35386.9,49808.8,303198.4,338164.4,641362.8
319,Wide Bay,1454,133,1593,354900.0,22065.1,54217.7,431182.8,284666.7,715849.5
401,Adelaide - Central and Hills,1235,1895,3151,364987.4,503459.6,145219.5,1013666.5,697706.6,1711373.1
402,Adelaide - North,2625,418,3066,520852.7,77309.2,32513.7,630675.7,529392.1,1160067.8
403,Adelaide - South,1552,781,2355,364522.0,137975.8,82324.7,584822.5,362819.0,947641.6
404,Adelaide - West,1051,890,1962,249050.7,174475.5,52950.4,476476.6,173373.7,649850.4
405,Barossa - Yorke - Mid North,575,2,581,131017.4,200.0,24918.0,156135.4,118261.4,274396.8
406,South Australia - Outback,241,11,258,61515.9,2139.8,14613.4,78269.1,141136.3,219405.4
407,South Australia - South East,1139,48,1194,261580.9,10824.9,35304.5,307710.3,171493.4,479203.6
501,Bunbury,1597,92,1701,462922.0,19228.5,55237.2,537387.7,193666.8,731054.5
502,Mandurah,1260,78,1342,336520.3,15015.7,9712.6,361248.6,507148.8,868397.4
503,Perth - Inner,441,1109,1557,345438.3,324816.5,117828.9,788083.7,1250491.8,2038575.5
504,Perth - North East,2417,475,2902,595477.4,100953.0,59783.3,756213.7,251952.1,1008165.9
505,Perth - North West,3496,1935,5448,979015.8,413880.7,99829.5,1492726.0,463742.5,1956468.4
506,Perth - South East,3660,1463,5147,916071.1,316637.6,89603.9,1322312.6,759280.7,2081593.2
507,Perth - South West,3435,1473,4930,946811.7,391148.4,89850.5,1427810.6,697225.1,2125035.8
509,Western Australia - Wheat Belt,748,19,775,210675.0,4775.2,38433.5,253883.7,99556.6,353440.3
510,Western Australia - Outback (North),227,39,269,99773.1,9523.9,23152.4,132449.4,159562.3,292011.7
511,Western Australia - Outback (South),447,107,557,143880.0,19272.8,33607.9,196760.7,178449.4,375210.1
601,Hobart,797,193,1002,211805.7,34722.4,61621.9,308149.9,339687.3,647837.2
602,Launceston and North East,536,163,711,142532.7,26284.4,31987.6,200804.7,120845.8,321650.5
603,South East,258,9,275,60677.6,1212.0,13767.4,75657.1,19404.5,95061.6
604,West and North West,379,52,437,102366.7,9226.0,25177.7,136770.5,80435.7,217206.2
701,Darwin,700,710,1426,263082.3,177623.6,52048.1,492754.0,519571.7,1012325.7
702,Northern Territory - Outback,185,84,277,76499.6,22056.4,41299.5,139855.5,152573.2,292428.7
801,Australian Capital Territory,1096,3635,4739,393700.5,878900.4,99735.1,1372335.9,1140098.2,2512434.2
