sa4_code,sa4_name,year,num_bus_non_empl_bus,num_bus_1_4_empl,num_bus_5_19_empl,num_bus_20_plus_empl,num_bus_tot,num_bus_entr_non_empl_bus,num_bus_entr_1_4_empl,num_bus_entr_5_19_empl,num_bus_entr_20_plus_empl,num_bus_entr_tot,num_bus_exit_non_empl_bus,num_bus_exit_1_4_empl,num_bus_exit_5_19_empl,num_bus_exit_20_plus_empl,num_bus_exit_tot,bnkrpt_non_bus_rel_ns,bnkrpt_bus_rel,bnkrpt_tot,patent_applications,trademark_applications,lfs_lab_frc,lfs_unemployed,lfs_unemployment_rate_pc,lfs_participation_rate_pc,ye_wrk_ft_stdy_pt_pc,ye_wrk_pt_stdy_pt_pc,ye_wrk_pt_stdy_ft_pc,ye_wrk_ft_no_stdy_pc,ye_no_wrk_stdy_ft_pc,ye_wrk_ft_stdy_ft_pc,ye_fully_engaged_pc,ye_tot_age_15_19,sgpa_age_pens_ctrlnk,sgpa_age_pens_dva,sgpa_srvc_pens_dva,sgpa_inc_supp_dva,sgpa_carer_pay,sgpa_disable_supp_pens,sgpa_newstrt_allow,sgpa_newstrt_allow_365_days_plus_pc,sgpa_prnt_pay_single,sgpa_yth_all_ft_stud_apprntc,sgpa_yth_allow_oth,sgpa_family_tax_benefit_a,sgpa_family_tax_benefit_b,sgpa_tot_fam_tax_benf_recip,epi_med_emply_inc_aud,epi_tot_employ_inc_m_aud,epi_employ_inc_earners,epi_med_own_uninc_bus_inc_aud,epi_tot_own_uninc_bus_inc_m_aud,epi_own_uninc_bus_inc_earnrs,epi_med_invstmnt_inc_aud,epi_tot_invstmnt_inc_m_aud,epi_invstmnt_inc_earnrs,epi_med_supr_annuity_inc_aud,epi_tot_supr_annuity_inc_m_aud,epi_supr_annuity_inc_earnrs,epi_med_oth_inc_aud,epi_tot_oth_inc_m_aud,epi_oth_inc_earnrs,epi_med_tot_inc_aud,epi_tot_tot_inc_m_aud,epi_tot_inc_earnrs,avg_mnthly_hhld_rnt_paymnt_aud,avg_mnthly_hhld_mrtge_paymnt_aud,ba_priv_sect_hse,ba_priv_sect_dwell_excl_hse,ba_tot_priv_sect_dwell_units,ba_tot_dwell_units,ba_val_priv_sect_hses_m_aud,ba_val_priv_sect_dwell_excl_hse_m_aud,ba_val_tot_res_bld_m_aud,ba_val_tot_non_res_bld_m_aud,ba_val_tot_bld_m_aud,rpp_hse_num_trans,rpp_hse_med_sal_prc_aud,rpp_att_dwell_num_trans,rpp_att_dwell_med_sal_prc_aud
112,Richmond - Tweed,2010,,,,,,,,,,,,,,,,,,,59.0,442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.0,278.0,1100.0,1233.0,253.0,62.0,353.0,295.0,649.0,,,,
113,Riverina,2014,9300.0,4378.0,1737.0,349.0,15764.0,991.0,486.0,96.0,14.0,1587.0,1079.0,284.0,84.0,11.0,1458.0,119.0,31.0,150.0,12.0,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.0,115.0,699.0,701.0,188.0,34.0,227.0,273.0,500.0,,,,
113,Riverina,2013,9262.0,4280.0,1777.0,325.0,15644.0,876.0,413.0,65.0,6.0,1360.0,1247.0,332.0,74.0,12.0,1665.0,111.0,41.0,152.0,25.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,43205.0,3080.0,63973.0,9264.0,350.0,16969.0,391.0,417.0,53675.0,15742.0,50.0,2088.0,73.0,14.0,9602.0,41598.0,3911.0,80030.0,,,429.0,48.0,477.0,478.0,137.0,8.0,150.0,95.0,246.0,1984.0,255000.0,213.0,220000.0
113,Riverina,2012,9469.0,4400.0,1836.0,319.0,16024.0,1065.0,510.0,80.0,4.0,1659.0,1143.0,273.0,91.0,16.0,1523.0,151.0,49.0,200.0,17.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.0,59.0,452.0,454.0,129.0,10.0,140.0,189.0,329.0,,,,
113,Riverina,2011,9383.0,4417.0,1773.0,320.0,15893.0,,,,,,,,,,,,,,22.0,158.0,71837.0,3497.0,4.9,60.8,4.9,1.2,18.4,11.0,40.9,1.3,77.7,10795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.0,1525.0,456.0,79.0,535.0,563.0,148.0,13.0,168.0,158.0,326.0,,,,
113,Riverina,2010,,,,,,,,,,,,,,,,,,,20.0,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.0,117.0,721.0,807.0,183.0,18.0,218.0,333.0,551.0,,,,
114,Southern Highlands and Shoalhaven,2014,6609.0,3551.0,1181.0,195.0,11536.0,800.0,397.0,46.0,5.0,1248.0,975.0,287.0,64.0,4.0,1330.0,108.0,35.0,143.0,39.0,206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.0,137.0,919.0,931.0,258.0,23.0,294.0,300.0,594.0,,,,
114,Southern Highlands and Shoalhaven,2013,6569.0,3569.0,1175.0,205.0,11518.0,673.0,355.0,30.0,3.0,1061.0,1121.0,350.0,75.0,10.0,1556.0,139.0,34.0,173.0,45.0,185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,41653.0,2662.0,52533.0,10651.0,257.0,13316.0,505.0,465.0,51275.0,21736.0,107.0,3790.0,125.0,29.0,9472.0,37297.0,3519.0,72318.0,,,722.0,123.0,845.0,881.0,236.0,23.0,275.0,103.0,378.0,2638.0,385000.0,281.0,305000.0
114,Southern Highlands and Shoalhaven,2012,6842.0,3680.0,1234.0,194.0,11950.0,832.0,446.0,51.0,6.0,1335.0,1032.0,334.0,58.0,14.0,1438.0,131.0,37.0,168.0,51.0,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.0,113.0,630.0,642.0,172.0,24.0,198.0,99.0,297.0,,,,
114,Southern Highlands and Shoalhaven,2011,6909.0,3706.0,1157.0,191.0,11963.0,,,,,,,,,,,,,,38.0,192.0,56691.0,3644.0,6.4,50.6,3.7,1.4,17.7,6.6,44.3,0.4,74.3,8665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.0,1782.0,596.0,334.0,930.0,943.0,193.0,49.0,247.0,53.0,300.0,,,,
114,Southern Highlands and Shoalhaven,2010,,,,,,,,,,,,,,,,,,,36.0,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.0,70.0,688.0,823.0,185.0,12.0,227.0,148.0,375.0,,,,
115,Sydney - Baulkham Hills and Hawkesbury,2014,14644.0,8261.0,2144.0,456.0,25505.0,2272.0,1169.0,98.0,12.0,3551.0,2143.0,655.0,96.0,10.0,2904.0,125.0,50.0,175.0,145.0,842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.0,517.0,1626.0,1650.0,437.0,108.0,567.0,118.0,685.0,,,,
115,Sydney - Baulkham Hills and Hawkesbury,2013,14236.0,7975.0,2088.0,449.0,24748.0,1735.0,879.0,76.0,9.0,2699.0,2602.0,818.0,118.0,11.0,3549.0,108.0,51.0,159.0,143.0,904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,54671.0,7320.0,105684.0,12237.0,488.0,18852.0,504.0,952.0,103185.0,14191.0,78.0,3315.0,115.0,45.0,18650.0,50010.0,8883.0,131585.0,,,691.0,745.0,1436.0,1438.0,277.0,163.0,452.0,256.0,708.0,2857.0,750000.0,602.0,555000.0
115,Sydney - Baulkham Hills and Hawkesbury,2012,14773.0,8300.0,2078.0,427.0,25578.0,2156.0,1090.0,87.0,12.0,3345.0,2397.0,736.0,95.0,9.0,3237.0,119.0,51.0,170.0,135.0,723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.0,530.0,1070.0,1077.0,244.0,196.0,444.0,214.0,658.0,,,,
115,Sydney - Baulkham Hills and Hawkesbury,2011,14777.0,8307.0,1993.0,416.0,25493.0,,,,,,,,,,,,,,137.0,716.0,113181.0,4604.0,4.1,68.2,3.6,1.5,22.7,5.1,53.6,0.6,87.0,16163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870.0,2651.0,616.0,247.0,863.0,864.0,268.0,51.0,320.0,141.0,461.0,,,,
115,Sydney - Baulkham Hills and Hawkesbury,2010,,,,,,,,,,,,,,,,,,,107.0,888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.0,100.0,591.0,594.0,213.0,25.0,240.0,277.0,518.0,,,,
116,Sydney - Blacktown,2014,10435.0,5505.0,1488.0,442.0,17870.0,1842.0,950.0,57.0,8.0,2857.0,1939.0,605.0,69.0,14.0,2627.0,303.0,37.0,340.0,61.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645.0,1195.0,2840.0,2854.0,404.0,190.0,601.0,642.0,1243.0,,,,
116,Sydney - Blacktown,2013,10459.0,5340.0,1503.0,414.0,17716.0,1617.0,786.0,72.0,20.0,2495.0,2260.0,652.0,73.0,8.0,2993.0,374.0,67.0,441.0,52.0,432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,50056.0,7851.0,143816.0,11769.0,292.0,16680.0,170.0,150.0,92734.0,10350.0,58.0,2741.0,84.0,18.0,10734.0,47259.0,8368.0,160819.0,,,1459.0,721.0,2180.0,2184.0,362.0,117.0,482.0,465.0,947.0,4105.0,435000.0,1231.0,338000.0
116,Sydney - Blacktown,2012,10914.0,5488.0,1467.0,395.0,18264.0,1889.0,1007.0,74.0,6.0,2976.0,2154.0,638.0,78.0,14.0,2884.0,440.0,59.0,499.0,64.0,548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.0,309.0,1413.0,1421.0,291.0,48.0,343.0,202.0,545.0,,,,
116,Sydney - Blacktown,2011,11062.0,5363.0,1412.0,399.0,18236.0,,,,,,,,,,,,,,74.0,527.0,145327.0,10387.0,7.2,62.8,2.5,1.2,14.5,6.1,53.0,0.4,77.7,21933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.0,2150.0,1168.0,414.0,1582.0,1588.0,296.0,92.0,393.0,453.0,846.0,,,,
116,Sydney - Blacktown,2010,,,,,,,,,,,,,,,,,,,64.0,483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378.0,349.0,1727.0,1992.0,320.0,53.0,437.0,333.0,770.0,,,,
117,Sydney - City and Inner South,2014,42617.0,19177.0,7629.0,3057.0,72480.0,7343.0,3305.0,513.0,119.0,11280.0,8064.0,2242.0,392.0,128.0,10826.0,160.0,40.0,200.0,480.0,5547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,4998.0,5095.0,5095.0,89.0,1354.0,1468.0,5028.0,6496.0,,,,
117,Sydney - City and Inner South,2013,42307.0,18416.0,7416.0,2906.0,71045.0,5861.0,2594.0,441.0,95.0,8991.0,9273.0,2474.0,519.0,149.0,12415.0,180.0,50.0,230.0,580.0,5121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,50614.0,10229.0,160006.0,10722.0,724.0,23731.0,321.0,1148.0,121180.0,13987.0,73.0,2863.0,125.0,64.0,20046.0,49312.0,12238.0,181466.0,,,119.0,4531.0,4650.0,4650.0,95.0,1273.0,1388.0,1697.0,3085.0,1593.0,860000.0,6255.0,605000.0
117,Sydney - City and Inner South,2012,44147.0,19058.0,7586.0,2950.0,73741.0,7193.0,3277.0,461.0,87.0,11018.0,7265.0,2133.0,451.0,152.0,10001.0,195.0,56.0,251.0,530.0,5037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,3579.0,3691.0,3693.0,105.0,998.0,1106.0,1728.0,2834.0,,,,
117,Sydney - City and Inner South,2011,42575.0,18943.0,7216.0,2753.0,71487.0,,,,,,,,,,,,,,543.0,5162.0,154411.0,8716.0,5.6,65.1,1.2,1.3,15.5,4.4,53.3,0.4,76.1,10142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962.0,2723.0,126.0,2542.0,2668.0,2814.0,102.0,819.0,980.0,2258.0,3238.0,,,,
117,Sydney - City and Inner South,2010,,,,,,,,,,,,,,,,,,,501.0,4964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,686.0,749.0,756.0,81.0,311.0,343.0,1538.0,1881.0,,,,
118,Sydney - Eastern Suburbs,2014,19836.0,8350.0,2006.0,484.0,30676.0,3215.0,1215.0,125.0,17.0,4572.0,2895.0,717.0,106.0,21.0,3739.0,129.0,50.0,179.0,175.0,1262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,1077.0,1230.0,1230.0,381.0,408.0,832.0,531.0,1363.0,,,,
118,Sydney - Eastern Suburbs,2013,19499.0,8164.0,1996.0,458.0,30117.0,2697.0,982.0,81.0,15.0,3775.0,3490.0,888.0,150.0,16.0,4544.0,139.0,69.0,208.0,179.0,1298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,55902.0,10431.0,129989.0,14775.0,1352.0,26235.0,1019.0,3202.0,126017.0,15561.0,99.0,3685.0,167.0,188.0,29331.0,55888.0,15271.0,164705.0,,,155.0,843.0,998.0,998.0,376.0,265.0,690.0,311.0,1000.0,1890.0,1550000.0,3475.0,662000.0
118,Sydney - Eastern Suburbs,2012,20073.0,8501.0,2034.0,442.0,31050.0,3092.0,1281.0,107.0,15.0,4495.0,3237.0,755.0,114.0,14.0,4120.0,148.0,55.0,203.0,201.0,1223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0,291.0,452.0,454.0,352.0,109.0,499.0,621.0,1120.0,,,,
118,Sydney - Eastern Suburbs,2011,20013.0,8502.0,1923.0,445.0,30883.0,,,,,,,,,,,,,,194.0,1173.0,132781.0,6203.0,4.7,62.7,1.1,0.9,14.9,3.0,62.6,0.4,82.8,11949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2246.0,3299.0,405.0,860.0,1265.0,1279.0,376.0,267.0,691.0,234.0,925.0,,,,
118,Sydney - Eastern Suburbs,2010,,,,,,,,,,,,,,,,,,,167.0,1060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.0,617.0,982.0,1035.0,334.0,209.0,596.0,319.0,915.0,,,,
119,Sydney - Inner South West,2014,29437.0,15215.0,3516.0,731.0,48899.0,5223.0,2869.0,192.0,12.0,8296.0,4783.0,1565.0,184.0,24.0,6556.0,404.0,68.0,472.0,110.0,1116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.0,4871.0,5757.0,5818.0,328.0,1198.0,1547.0,334.0,1881.0,,,,
119,Sydney - Inner South West,2013,29116.0,14433.0,3441.0,708.0,47698.0,4324.0,2167.0,158.0,19.0,6668.0,5972.0,2086.0,225.0,26.0,8309.0,386.0,117.0,503.0,148.0,1089.0,,,,,,,,,,,,,,,,,,,,,,,,,,,45738.0,12120.0,226582.0,15318.0,900.0,40413.0,433.0,1069.0,187203.0,13190.0,121.0,5429.0,98.0,50.0,25871.0,41664.0,14260.0,278751.0,,,675.0,2208.0,2883.0,2935.0,261.0,481.0,765.0,275.0,1040.0,4456.0,685000.0,4952.0,450000.0
119,Sydney - Inner South West,2012,30512.0,14916.0,3451.0,698.0,49577.0,5064.0,2881.0,179.0,20.0,8144.0,5592.0,1886.0,181.0,31.0,7690.0,425.0,125.0,550.0,155.0,1126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.0,1703.0,2389.0,2399.0,294.0,423.0,721.0,231.0,952.0,,,,
119,Sydney - Inner South West,2011,30701.0,14841.0,3240.0,731.0,49513.0,,,,,,,,,,,,,,164.0,1104.0,237431.0,16404.0,6.9,56.4,2.0,1.2,13.7,3.7,60.7,0.4,81.7,32223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438.0,2267.0,670.0,1377.0,2047.0,2199.0,321.0,303.0,659.0,300.0,959.0,,,,
119,Sydney - Inner South West,2010,,,,,,,,,,,,,,,,,,,145.0,1047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.0,1280.0,1826.0,2486.0,270.0,298.0,714.0,484.0,1197.0,,,,
120,Sydney - Inner West,2014,18745.0,9242.0,2366.0,508.0,30861.0,3349.0,1569.0,161.0,26.0,5105.0,2945.0,946.0,114.0,16.0,4021.0,144.0,36.0,180.0,111.0,1001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,1872.0,2022.0,2023.0,198.0,562.0,778.0,226.0,1004.0,,,,
120,Sydney - Inner West,2013,18227.0,8977.0,2269.0,482.0,29955.0,2618.0,1247.0,124.0,15.0,4004.0,3602.0,1065.0,145.0,20.0,4832.0,153.0,51.0,204.0,152.0,918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,53985.0,9453.0,136256.0,13785.0,831.0,24179.0,565.0,1242.0,125687.0,14552.0,87.0,3547.0,122.0,53.0,22537.0,50828.0,11667.0,165240.0,,,97.0,2082.0,2179.0,2179.0,146.0,591.0,754.0,196.0,950.0,2230.0,1005500.0,3908.0,566500.0
120,Sydney - Inner West,2012,19113.0,9228.0,2228.0,462.0,31031.0,3281.0,1540.0,131.0,15.0,4967.0,3249.0,1007.0,111.0,19.0,4386.0,168.0,40.0,208.0,147.0,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,2147.0,2341.0,2342.0,204.0,523.0,738.0,95.0,833.0,,,,
120,Sydney - Inner West,2011,18894.0,9213.0,2110.0,454.0,30671.0,,,,,,,,,,,,,,142.0,935.0,142439.0,7376.0,5.2,64.5,1.5,1.2,17.3,3.1,61.4,0.5,85.0,12818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1879.0,2788.0,146.0,1363.0,1509.0,1509.0,186.0,342.0,537.0,66.0,603.0,,,,
120,Sydney - Inner West,2010,,,,,,,,,,,,,,,,,,,142.0,982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,1210.0,1406.0,1584.0,232.0,332.0,612.0,235.0,847.0,,,,
121,Sydney - North Sydney and Hornsby,2014,32929.0,15479.0,4511.0,1285.0,54204.0,4738.0,1993.0,205.0,29.0,6965.0,4769.0,1175.0,181.0,53.0,6178.0,155.0,45.0,200.0,351.0,2201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.0,3823.0,4266.0,4395.0,488.0,1104.0,1668.0,589.0,2256.0,,,,
121,Sydney - North Sydney and Hornsby,2013,32704.0,15431.0,4361.0,1280.0,53776.0,4045.0,1711.0,156.0,33.0,5945.0,5532.0,1443.0,205.0,48.0,7228.0,132.0,75.0,207.0,428.0,2300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,60300.0,16904.0,188928.0,12606.0,1853.0,33604.0,1261.0,4261.0,207432.0,17749.0,212.0,7407.0,177.0,210.0,50397.0,57374.0,23440.0,248660.0,,,437.0,2129.0,2566.0,2636.0,506.0,619.0,1184.0,526.0,1710.0,3781.0,1210000.0,5057.0,635000.0
121,Sydney - North Sydney and Hornsby,2012,33305.0,15926.0,4460.0,1278.0,54969.0,4710.0,2033.0,172.0,33.0,6948.0,4902.0,1255.0,218.0,36.0,6411.0,151.0,60.0,211.0,400.0,2342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.0,1675.0,2036.0,2037.0,484.0,519.0,1017.0,613.0,1630.0,,,,
121,Sydney - North Sydney and Hornsby,2011,32984.0,16151.0,4311.0,1179.0,54625.0,,,,,,,,,,,,,,472.0,2317.0,199617.0,8473.0,4.2,65.3,1.1,1.2,19.6,2.5,62.9,0.4,87.7,21932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2270.0,3107.0,402.0,1373.0,1775.0,1777.0,563.0,416.0,1007.0,205.0,1212.0,,,,
121,Sydney - North Sydney and Hornsby,2010,,,,,,,,,,,,,,,,,,,386.0,2284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.0,932.0,1378.0,1458.0,582.0,294.0,891.0,1291.0,2182.0,,,,
122,Sydney - Northern Beaches,2014,18021.0,9586.0,2408.0,553.0,30568.0,2559.0,1178.0,88.0,9.0,3834.0,2693.0,652.0,94.0,14.0,3453.0,116.0,41.0,157.0,148.0,984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0,367.0,697.0,697.0,304.0,99.0,409.0,78.0,487.0,,,,
122,Sydney - Northern Beaches,2013,17945.0,9279.0,2382.0,544.0,30150.0,2209.0,966.0,71.0,13.0,3259.0,3035.0,892.0,125.0,16.0,4068.0,145.0,48.0,193.0,164.0,981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,53040.0,9109.0,121493.0,13492.0,773.0,25011.0,798.0,1982.0,124712.0,15647.0,119.0,4768.0,159.0,104.0,28193.0,50148.0,12087.0,158293.0,,,255.0,528.0,783.0,783.0,254.0,153.0,414.0,73.0,487.0,2378.0,1008750.0,2567.0,572500.0
122,Sydney - Northern Beaches,2012,18525.0,9579.0,2374.0,516.0,30994.0,2654.0,1168.0,87.0,7.0,3916.0,2779.0,736.0,81.0,17.0,3613.0,148.0,71.0,219.0,183.0,997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.0,439.0,733.0,733.0,335.0,130.0,476.0,104.0,580.0,,,,
122,Sydney - Northern Beaches,2011,18405.0,9535.0,2227.0,543.0,30710.0,,,,,,,,,,,,,,149.0,989.0,126051.0,4418.0,3.5,66.2,2.8,1.6,24.7,4.5,51.1,0.4,85.1,13088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2195.0,3009.0,326.0,540.0,866.0,866.0,337.0,187.0,535.0,142.0,677.0,,,,
122,Sydney - Northern Beaches,2010,,,,,,,,,,,,,,,,,,,195.0,1043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.0,367.0,713.0,718.0,357.0,91.0,455.0,219.0,674.0,,,,
123,Sydney - Outer South West,2014,8578.0,5172.0,1402.0,333.0,15485.0,1396.0,804.0,58.0,8.0,2266.0,1570.0,510.0,62.0,15.0,2157.0,238.0,42.0,280.0,51.0,373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563.0,333.0,1896.0,2050.0,441.0,60.0,547.0,253.0,800.0,,,,
123,Sydney - Outer South West,2013,8631.0,5028.0,1355.0,326.0,15340.0,1228.0,668.0,62.0,10.0,1968.0,1876.0,628.0,85.0,14.0,2603.0,232.0,63.0,295.0,49.0,338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,49780.0,6429.0,115712.0,11600.0,266.0,13782.0,175.0,260.0,78177.0,14505.0,69.0,2966.0,97.0,16.0,9121.0,47288.0,7040.0,130701.0,,,1141.0,575.0,1716.0,1751.0,318.0,93.0,427.0,196.0,622.0,3406.0,400000.0,664.0,285000.0
123,Sydney - Outer South West,2012,9110.0,5187.0,1407.0,311.0,16015.0,1423.0,845.0,60.0,6.0,2334.0,1719.0,545.0,59.0,13.0,2336.0,316.0,64.0,380.0,43.0,263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038.0,345.0,1383.0,1401.0,294.0,61.0,356.0,144.0,500.0,,,,
123,Sydney - Outer South West,2011,9198.0,5155.0,1337.0,307.0,15997.0,,,,,,,,,,,,,,40.0,299.0,117281.0,7123.0,6.1,64.3,3.9,1.3,15.4,7.7,47.6,0.4,76.4,18275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.0,2051.0,1061.0,300.0,1361.0,1440.0,309.0,55.0,385.0,159.0,544.0,,,,
123,Sydney - Outer South West,2010,,,,,,,,,,,,,,,,,,,70.0,310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.0,282.0,1367.0,1689.0,283.0,44.0,401.0,406.0,806.0,,,,
124,Sydney - Outer West and Blue Mountains,2014,11287.0,6636.0,1924.0,414.0,20261.0,1638.0,877.0,71.0,18.0,2604.0,1803.0,630.0,89.0,11.0,2533.0,279.0,61.0,340.0,53.0,317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295.0,546.0,1841.0,1844.0,370.0,90.0,466.0,412.0,879.0,,,,
124,Sydney - Outer West and Blue Mountains,2013,11411.0,6561.0,1933.0,389.0,20294.0,1436.0,735.0,64.0,5.0,2240.0,2199.0,739.0,114.0,7.0,3059.0,267.0,77.0,344.0,64.0,310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,50342.0,7770.0,138616.0,11649.0,415.0,19841.0,213.0,431.0,104202.0,16856.0,120.0,4894.0,109.0,30.0,14394.0,47345.0,8767.0,161590.0,,,1075.0,570.0,1645.0,1681.0,303.0,99.0,413.0,260.0,673.0,4361.0,406000.0,1164.0,304500.0
124,Sydney - Outer West and Blue Mountains,2012,12071.0,6798.0,1925.0,398.0,21192.0,1755.0,940.0,77.0,7.0,2779.0,2103.0,620.0,90.0,16.0,2829.0,338.0,73.0,411.0,65.0,386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.0,202.0,1174.0,1197.0,306.0,35.0,349.0,198.0,546.0,,,,
124,Sydney - Outer West and Blue Mountains,2011,12254.0,6782.0,1876.0,387.0,21299.0,,,,,,,,,,,,,,87.0,327.0,147090.0,7852.0,5.3,64.7,4.5,1.6,18.2,8.6,44.3,0.5,77.6,20615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.0,1992.0,620.0,332.0,952.0,1009.0,193.0,49.0,256.0,234.0,489.0,,,,
124,Sydney - Outer West and Blue Mountains,2010,,,,,,,,,,,,,,,,,,,102.0,370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.0,276.0,819.0,1001.0,182.0,37.0,253.0,441.0,694.0,,,,
125,Sydney - Parramatta,2014,22461.0,11632.0,3125.0,911.0,38129.0,4658.0,2426.0,170.0,37.0,7291.0,4135.0,1365.0,172.0,34.0,5706.0,259.0,62.0,321.0,196.0,1266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.0,3874.0,4677.0,4704.0,212.0,970.0,1195.0,477.0,1672.0,,,,
125,Sydney - Parramatta,2013,21812.0,11018.0,3045.0,884.0,36759.0,3558.0,1990.0,130.0,17.0,5695.0,5119.0,1638.0,208.0,29.0,6994.0,293.0,85.0,378.0,272.0,1284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,46649.0,9258.0,174267.0,14135.0,539.0,27681.0,317.0,519.0,134947.0,11644.0,76.0,3730.0,91.0,30.0,17934.0,42225.0,10422.0,208478.0,,,658.0,3177.0,3835.0,4121.0,189.0,853.0,1114.0,513.0,1628.0,3559.0,585000.0,4399.0,415000.0
