sa4_code11,hay_lucerne_cut_for_hay,brdacrcrp_crlcrp_wheat,brdacrcrp_crlcrp_oats,brdacrcrp_crlcrp_brly,brdacrcrp_crlcrp_srgum,brdacrcrp_crlcrp_maize,brdacrcrp_crlcrp_rice,brdacrcrp_crlcrp_tritcle,brdacrcrp_crlcrp_oth_crl,brdacrcrp_othcrp_nec,brdacrcrp_non_crlcrp_mung_bean,brdacrcrp_non_crlcrp_cotton,brdacrcrp_non_crlcrp_lupins,brdacrcrp_non_crlcrp_peanuts,brdacrcrp_non_crlcrp_chickpeas,brdacrcrp_non_crlcrp_oilseed_canola,brdacrcrp_non_crlcrp_oilseed_oth,brdacrcrp_non_crlcrp_oth_pulses,brdacrcrp_non_crlcrp_sugar_cane,brdacrcrp_non_crlcrp_lentils,brdacrcrp_non_crlcrp_faba_beans,nursry_flwrs_turf_turf,brdacrcrp_total,nursry_flwrs_turf_nursry_undcov,nursry_flwrs_turf_nursry_outdoor,nursry_flwrs_turf_nurseries,nursry_flwrs_turf_cut_flwrs_undcov,nursry_flwrs_turf_cut_flwrs_outdoor,nursry_flwrs_turf_cut_flwrs,nursry_flwrs_turf_total,hay_total,hay_crl_for_hay,hay_oth_crp_for_hay,hay_oth_psture_for_hay,veggies_potatoe,veggies_beans,veggies_broccoli,veggies_brssl_sprts,veggies_cabbages,veggies_carrots,veggies_cauliflowers,veggies_mushrooms,veggies_peas_process,veggies_peas_fresh,veggies_pumpkins,veggies_tomatoes_process,veggies_lettuces,veggies_onions,veggies_sweet_corn,veggies_tomatoes_fresh,veggies_capsicum,veggies_melons,veggies_oth_nec,veggies_total,frt_nut_citrus_oranges,frt_nut_citrus_grapefruits,frt_nut_citrus_lemons,frt_nut_citrus_limes,frt_nut_citrus_mandarins,frt_nut_citrus_oth_nec,frt_nut_pome_frt_apples,frt_nut_pome_frt_pear,frt_nut_pome_frt_oth_nec,frt_nut_stn_frt_apricots,frt_nut_orchard_fruit_avocados,frt_nut_stn_frt_cherries,frt_nut_orchard_fruit_mangoes,frt_nut_stn_frt_nectarines,frt_nut_stn_frt_peaches,frt_nut_stn_frt_plums,frt_nut_stn_frt_oth_nec,frt_nut_orchard_fruit_oth_nec,frt_nut_nuts_almonds,frt_nut_nuts_macadamias,frt_nut_nuts_oth_nec,frt_nut_oth_frt_blueberries,frt_nut_oth_frt_strawberries,frt_nut_oth_frt_oth_berr_nec,frt_nut_oth_frt_bananas,frt_nut_oth_frt_kiwifruit,frt_nut_oth_frt_pineapples,frt_nut_oth_frt_oth_nec,frt_nut_excl_grp_total,frt_nut_grapes_oth_use,frt_nut_grapes_wine_prod,frt_nut_grapes_total,total_crp_value,livstk_slght_oth_total,livstk_prod_total,total_agriculture,livstk_slght_oth_catl_calves,livstk_slght_oth_sheep_lamb,livstk_slght_oth_pigs,livstk_slght_oth_goats,livstk_slght_oth_poultry,livstk_slght_oth_oth_nec,livstk_prod_wool,livstk_prod_milk,livstk_prod_eggs,sa4_name11
209,14805.57,497451.9,,,,,,,,16203.91,,,,,,211946.77,,,,,,5158.19,734236.3,2932591.8,10535071.0,13467662.0,,1707547.6,1707547.6,15180368.0,748882.6,115339.4,997.71,617739.94,44860.6,3499.59,,,,1625.9,,73164008.0,,,2056.96,,2035.82,84626.45,,3226.29,9858.89,,,74441376.0,,175.83,34592.86,,,,2046448.0,919896.06,,48623.31,,4788.95,,2459.82,268.49,14618.51,,,2127297.5,,,,,832362.06,,,,,6041138.5,,142686.94,142686.94,97288688.0,27613450.0,17593060.0,142495200.0,6259638.5,218053.77,,28932.94,20644776.0,0.0,141456.7,219350.73,17232254.0,Melbourne - North East
210,4242.64,939341.3,49536.45,261884.3,,,,33293.56,,,,,,,,399651.97,,,,,,,1688931.4,158854.75,3097558.2,3256413.0,178540.16,174641.06,353181.22,3609594.2,915409.75,512206.56,132521.92,266438.62,,,,,,,,,,,,,,,,104759.01,,,,,,,,,,,,,,,,125256.05,,,,,,,,,,,,,,,,,125256.05,,85358.56,85358.56,10260807.0,12293184.0,3695615.5,26249606.0,5108683.5,4095811.5,236118.1,112715.63,2739856.0,0.0,2615764.5,757743.1,322107.88,Melbourne - North West
211,10935.32,13909.98,0.0,,,,,,,,,,,,,3087.78,,,,,,954766.5,16997.76,24912166.0,64610752.0,89522920.0,19501044.0,10115015.0,29616058.0,120093740.0,1656243.4,91066.11,35319.89,1518922.0,,,,4479979.0,,,,,,,5459.01,131.7,,,2634.48,169580.28,962285.25,,987628.06,6675461.5,42.83,35.87,2425561.5,8112.35,384.47,,20260918.0,924624.5,,39741.22,,8016053.0,,110325.12,96975.84,186035.75,,12130.45,,,,2026643.1,39085812.0,8053965.0,,7673.22,,91608.15,81346640.0,0.0,5218308.0,5218308.0,215007390.0,16551550.0,7910941.0,239469890.0,6986990.5,419291.53,,4822.16,9140446.0,0.0,157497.25,3580547.0,4172896.8,Melbourne - Outer East
212,820757.7,182618.48,3395.17,,,,,,,,,,,,,58078.91,,,,,,13122751.0,244646.22,20798004.0,7283889.0,28081894.0,30446852.0,9400923.0,39847776.0,81052416.0,34949280.0,26792.15,,34101728.0,9858833.0,288209.78,3088878.8,1617481.0,1249661.0,422408.75,375505.9,,,7962.14,68848.99,,8495955.0,1048645.8,600970.8,590718.8,144976.19,,113516860.0,141375920.0,,,732555.0,7321.92,,,8359196.5,125197.27,,,,,,,2588.36,30454.6,,,,,,426523.1,1750791.9,692557.6,,1422765.5,,,13549952.0,,3916.47,3916.47,271176130.0,124411040.0,78626416.0,474213600.0,34973456.0,817815.7,58348.12,72939.13,88488488.0,0.0,401629.9,45502728.0,32722064.0,Melbourne - South East
213,51022.0,1662049.2,97654.91,558581.8,,4757773.5,,,,,,,,,,876876.6,,12919.24,,,,3940394.5,7965855.0,5883881.0,1263493.2,7147374.0,,,,11087768.0,680179.75,538706.56,36503.78,53947.41,,264371.44,25692800.0,,2424082.8,,11919850.0,,,,,,13249812.0,,,,,,16626103.0,70360240.0,,,,,,,4005381.2,,,6189.38,,82135.12,,4394.61,1664.74,3447.42,,,,,,,,,,,,,4103212.5,,159685.73,159685.73,94356936.0,24805492.0,6725255.0,125887690.0,1779407.0,1321033.4,,,21705052.0,0.0,876402.75,,5848852.5,Melbourne - West
214,135837.3,83326.19,,,,,,,,,,,,,,,,,,,,3975633.0,83354.7,3776785.0,11796487.0,15573272.0,3527684.5,534896.06,4062580.8,23611486.0,609452.1,,3097.94,470516.88,296316.4,2706.56,3115743.0,,,845441.6,2327.52,,173.54,,15287.03,,16130531.0,261154.06,,466934.75,,,28948888.0,50085504.0,,,729.39,,,,3915886.5,37151.52,2226.87,,328056.34,324429.6,,12162.42,18830.34,1064.83,,,,,,121307.76,11595742.0,,,,,,16357588.0,,1529049.1,1529049.1,92276432.0,101508740.0,695958.75,194481140.0,4630074.0,108664.15,8264.55,59606.8,96702128.0,0.0,79860.78,,616098.0,Mornington Peninsula
215,9615208.0,279252990.0,22062578.0,190459760.0,220518.53,1528913.0,86019.18,1901641.2,1546113.1,13140185.0,53752.9,,9814343.0,,2330273.2,46868444.0,809665.25,10681968.0,,46190800.0,10472110.0,,637420100.0,2045890.5,24854162.0,26900054.0,,46643524.0,46643524.0,73764816.0,124212260.0,73768920.0,20559950.0,20268186.0,10065634.0,3190661.5,1055179.5,,448327.62,39811372.0,7974.09,,46650.57,572561.2,1117385.4,441865.5,5575479.5,1481184.1,,1431.48,2565059.0,5224589.0,21857414.0,103255660.0,40856400.0,1826359.8,3375149.8,1156119.8,13053388.0,684342.3,130062.3,,4821.39,3448356.2,6920008.5,,,37134872.0,8915944.0,3521428.0,,,504659140.0,,6549554.0,,,,,,,9713891.0,641949820.0,317262620.0,88678416.0,405941020.0,1986543700.0,518941470.0,323119740.0,2828604900.0,98263608.0,309772420.0,82205584.0,6905012.5,21794834.0,0.0,193853760.0,113246220.0,16019777.0,North West
216,40320968.0,58137460.0,7930648.0,14627773.0,385311.8,9414990.0,,343835.62,47269.97,773169.44,,0.0,315805.16,,,30944360.0,463461.1,272035.75,,18695.53,5273011.0,5264496.5,128947820.0,868357.3,13679051.0,14547408.0,3789316.0,34975.78,3824291.8,23636196.0,113276000.0,42700852.0,5176265.0,25077914.0,22932.18,,3561843.8,,236160.67,,24549.74,,,146004.6,68125.88,21384600.0,1407923.6,3237007.0,,33187622.0,402828.3,,8388232.5,72143232.0,1066637.5,45439.98,4018731.0,19733.19,,101.83,113351820.0,59526636.0,63827.83,11649379.0,,22503600.0,,13055822.0,32096394.0,18637504.0,1024755.4,3694087.0,,,2241098.5,,575852.0,,,123253.19,,6729226.0,290478140.0,290889.16,5062278.0,5353167.0,633834560.0,341177860.0,591893380.0,1566905900.0,230343340.0,34743324.0,69958832.0,1156242.6,4976108.5,0.0,25645928.0,565458240.0,789218.2,Shepparton
217,3215577.5,41062048.0,7240018.5,12298392.0,1464.12,116726.77,,457777.12,169497.03,274637.66,67751.06,,351608.56,,,21715456.0,451166.78,267456.44,,,3352425.8,,87826424.0,2159241.5,4498187.5,6657429.0,26681.98,804533.5,831215.5,7488644.5,102114400.0,15345655.0,2321509.8,81231656.0,10895732.0,,47424.47,9338.22,90177.42,392151.84,82442.54,120712.73,,,3609.98,,,153637.88,9651.29,1359.24,1881.84,,2241894.5,14050014.0,,,,,,,75683.88,409.09,,,,,,,,,,,,,,1252814.6,337520.03,,,,,,1666427.6,,360404.06,360404.06,213506320.0,1077853100.0,1191779800.0,2483139100.0,653431680.0,415373250.0,3029519.0,1682650.1,4335890.5,0.0,234398690.0,956988290.0,392860.25,Warrnambool and South West
301,,257617.53,,220756.8,,,,,,,,,,,221427.23,,,,,,,44830.3,699801.56,8539035.0,8864264.0,17403298.0,396093.44,38519.9,434613.34,17882742.0,,,,,1167.92,304360.12,,,,,,254049.64,,,2538.94,,245966.27,,,,,,456655.53,1264738.4,295.05,,,,,,,,,,7021.17,,,2194.87,,,,45501.44,,1734.1,,,2961.51,,,,,,59708.14,,,,19906990.0,49258880.0,1238.11,69167104.0,620175.6,1042.59,,3300.19,48634360.0,0.0,1233.59,,4.52,Brisbane - East
303,,,,,,,,,,,,,,,,,,,,,,,,501912.6,776412.75,1278325.4,982352.0,142623.56,1124975.6,2403301.0,,,,,,,,,32111.22,,,,,15987.66,,,1464560.9,,23396.74,32826.48,450795.88,,,3885521.2,,,,,,,,,,,,,,,,,,4798.66,,,,,128025.6,,,,,7383.28,140207.53,,,,6429029.5,6523094.0,,12952124.0,594676.0,,,,5928418.0,,,,,Brisbane - South
304,,,,,,,,,,,,,,,,,,,,,,,,508527.22,324726.72,833253.94,,,,833253.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744.63,,4413.37,,,,,15895.7,,,,,,,,,,,24053.7,,,,857307.6,680243.0,,1537550.6,680243.0,,,,,,,,,Brisbane - West
305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1848607.9,7988742.5,9837350.0,1848607.9,,,,,,,7988742.5,,Brisbane Inner City
306,,228240.02,,96876.71,344946.4,2007581.8,438173.22,1360059.4,10390.76,143834.83,31766.22,2.43,7975.54,3265570.8,,74833.57,0.0,5919.89,240030460.0,,,3340664.2,248046640.0,8299132.0,4135557.8,12434690.0,2723321.2,1786729.5,4510050.5,20285404.0,2031836.2,15556.76,99586.79,1916692.6,10848511.0,,,,90577.18,,,,,,1819867.9,,6734.95,79333.35,19541.95,135070.67,153782.34,392597.25,4631871.0,18177886.0,114.01,33699.86,168657.17,7203557.5,66.49,395419.84,,,,,43352444.0,,7003246.0,,,,,6352736.0,,347913.4,,349225.0,228175.72,,353125730.0,,189716.84,1218713.4,419969410.0,,,,708511170.0,95761296.0,33475382.0,837747840.0,74241464.0,3157.21,669997.1,51190.16,20795492.0,0.0,3683.86,29636764.0,3834934.8,Cairns
307,14658654.0,304306660.0,5584859.0,83399776.0,196093620.0,29447792.0,,115403.6,2828026.2,1053573.2,64090516.0,361468420.0,,160252.7,229409020.0,812730.94,4347815.0,2075007.8,205887.38,,4068475.8,967901.9,1289467800.0,131650.4,24303182.0,24434832.0,,3009740.0,3009740.0,28412474.0,52168676.0,28495586.0,6216054.0,2798383.2,660380.56,797293.1,5617027.0,511800.78,494670.0,1007516.4,2937249.0,4232684.0,,6778.23,1975330.0,,6984064.5,5474837.5,889028.9,11216904.0,5831801.5,5185607.5,30292324.0,84115296.0,,,4432.94,,,,63444108.0,641957.44,,370166.7,8211424.0,49293.98,,1264191.5,1242886.4,2310758.2,,12628.55,,680137.1,,863247.06,18125922.0,,,149183.4,,1102962.9,98473296.0,3834302.5,153602.8,3987905.2,1556625400.0,1404534900.0,245258220.0,3206418700.0,1044329500.0,21525604.0,196816640.0,24798444.0,117064670.0,0.0,30555450.0,63136484.0,151566290.0,Darling Downs - Maranoa
308,6209066.5,23708114.0,323104.0,1460075.2,37744872.0,4499664.0,,,522795.06,177502.02,36063956.0,75988560.0,,147655.19,35245136.0,,1854489.9,145104.02,,,,1537897.5,217881040.0,3541455.8,2201649.5,5743105.0,,,,7281002.5,14343556.0,2100287.5,2041156.9,3993045.5,6175.61,608720.2,4683.42,,2272.52,,756.22,,,,299556.66,,,,2360.58,40836.18,46656.54,2427898.8,5880831.0,9320747.0,55107.11,10556.22,108927.81,20906.95,895509.7,,,,,,184875.05,,2499001.8,,,,,566737.94,,10549221.0,,,6263.85,,,,4669475.0,70246.28,19636828.0,19745910.0,,19745910.0,288209090.0,964971900.0,11335173.0,1264516200.0,950471040.0,151984.25,10838450.0,512138.72,2998309.0,0.0,206334.61,7446312.0,3682525.8,Fitzroy
309,42476.6,,,,,,,,,1749.21,,,,,,,109303.07,23728.62,19118842.0,,,2121162.8,19253624.0,4815412.0,8670788.0,13486200.0,1030420.0,,1030420.0,16637783.0,310224.75,11888.01,186872.56,68987.59,,,,,,,,25128428.0,,,,289130.47,61811.78,,,,,,920723.44,26400092.0,91.07,67.99,195.84,15487.7,132.78,,,,,,793892.06,,453.92,,,,,99348.13,,7109.29,,,142263.7,,47030.89,671821.0,,,1777894.4,,,,64379620.0,4644021.5,3971066.8,72994704.0,3080209.0,14123.56,2001.01,30710.71,1516977.2,0.0,16856.08,1843171.5,2111039.2,Gold Coast
310,12186173.0,755737.8,25548.62,780097.0,1025469.4,3466480.0,,,30987.22,11148.35,178698.55,,,119955.65,158902.25,29423.3,1014459.8,12944.4,,,,13587893.0,7609852.5,918752.1,1393577.1,2312329.2,597426.75,1089712.6,1687139.4,17587362.0,17487904.0,1266053.8,2193392.5,1842284.2,1820369.2,25233552.0,12161052.0,,6454296.0,18066712.0,465573.75,207807.31,2335.63,29906.49,6237341.5,24100.14,7544911.5,15342648.0,17204952.0,1060678.4,83598.17,332686.34,42256356.0,154528880.0,,,,257257.97,,636635.3,,,,,867652.06,,74867.46,22343.29,,,,33281.45,,222269.66,72191.72,,,68199.5,,,29625.86,185309.66,2469634.0,112308.29,1314.67,113622.96,199797250.0,140594240.0,19568286.0,359959780.0,56558012.0,26674.05,2693879.0,180671.16,81134992.0,0.0,33353.89,19532494.0,2439.45,Ipswich
311,2524878.2,128534.48,,49816.25,,384635.28,,,,6930.82,,,,,31810.66,,322438.8,94894.88,,,,14320686.0,1019061.2,1127021.5,2431980.5,3559002.0,1426962.0,294090.5,1721052.5,19600740.0,4069386.8,513796.78,123590.74,907121.0,,,,,,,,15170054.0,,,189280.52,,40018.04,259986.4,,,44.85,,3112498.2,18771882.0,,,,,,,,,,,,,,,,,,41569.66,,,,,,,,,,,41569.66,,2554.62,2554.62,43505196.0,113000750.0,22212550.0,178718500.0,28554192.0,20958.92,44340.92,3017.07,84378240.0,0.0,26876.47,22185264.0,408.82,Logan - Beaudesert
312,512063.75,3393790.0,3246.01,89394.2,29931370.0,1381496.6,111492.16,,26.68,227593.2,4495348.0,,3150.17,,10596726.0,,921375.94,98101.82,236918580.0,,,1178740.0,288171680.0,303286.62,1294006.5,1597293.1,74354.04,240572.23,314926.28,3090959.5,5116349.5,222330.73,1998617.4,2383337.8,,13056706.0,2211.07,,715.25,,714.03,,,,3054123.0,235004.16,1191.08,,,49485268.0,24433670.0,1928421.0,24617014.0,116857120.0,54.62,,93.97,25822.6,2220.86,,,,,,4673.97,,8372428.5,,,,,406044.62,,41979.35,,,236490.44,,54654.01,35586.04,15573.42,66845.06,9262467.0,,,,422498590.0,599609340.0,4839615.0,1026947500.0,598765060.0,38103.64,110706.75,80092.16,615342.4,0.0,37956.15,3939532.2,862126.5,Mackay
313,1125613.5,,,9150.68,,301410.8,,,,,,,,33220.91,,,,,157004.2,,,8195988.0,500786.62,7439185.0,15514419.0,22953604.0,319848.88,396188.3,716037.2,31865628.0,1493753.1,44205.18,,323934.44,,,,,,,,5727782.0,,,,,807976.25,,,230445.03,85271.42,,989139.7,7840614.0,,,146199.42,91832.42,,,,,,,1150817.6,,149617.34,24148.08,17535.51,,,149031.67,,5781102.0,,5964646.5,71831976.0,3362013.2,560455.9,,12376277.0,108874.19,101714530.0,,5019.35,5019.35,143420340.0,73223976.0,5576894.0,222221200.0,27820660.0,916.87,1262868.0,18173.97,44121356.0,0.0,2907.01,5068129.0,505858.25,Moreton Bay - North
314,,,,,,,,,,,,,,,,,,,830.48,,,1574520.0,830.48,66787.34,1070285.1,1137072.5,,,,2711592.5,14195.77,,,14195.77,2658.72,,,,815.3,,813.91,,,,14008.61,,,,,,,,,18296.55,,,,,,,,,,,,,,,,,,9046.48,,,,,,,,,119556.12,,128602.61,,,,2873518.0,1455111.8,1911529.8,6240159.5,1454421.5,,690.21,,,0.0,,1911529.8,,Moreton Bay - South
315,594752.4,5642389.0,44994.89,1472895.9,2405703.5,20005.18,,,,24127.78,,17684086.0,,,2336744.0,135099.72,42245.18,72666.65,21580038.0,,,1063595.2,51460996.0,595848.75,,595848.75,,,,1659444.0,11453485.0,276878.78,2658673.5,7923180.5,13306.01,26509.8,,,851.32,,,,,0.0,3442571.5,9822.89,22513.54,0.0,33427.6,47277.64,,1076621.2,1840303.2,6513204.5,6428.96,259007.45,3081025.2,11619923.0,53034.29,16209.43,,,,,16703387.0,,34674968.0,,,,,6931866.5,,,2631418.0,,,,2535981.8,,1575191.9,1868971.0,81957416.0,636886.8,,636886.8,153681420.0,1977810900.0,32790692.0,2164283100.0,1912483700.0,29300690.0,153651.61,17917256.0,17955626.0,0.0,28700804.0,4087660.8,2228.62,Queensland - Outback
316,,363244.1,,,623731.44,,,,,,344848.9,,,,636313.9,18703.26,,,1737762.2,,,17127368.0,3724603.8,6080053.5,10790843.0,16870896.0,1298390.2,800564.4,2098954.5,36097220.0,354423.16,,236181.19,118241.98,,3642.24,12814.33,,18239.03,,827.63,3511842.5,55.05,,11881.64,,72771.33,,3501.07,5261637.5,2903.09,211569.9,3499317.0,12611002.0,1579.8,312.41,96453.55,473861.75,27620.35,,,,,,2292550.2,,382.69,,,,,2347924.8,,10443417.0,,12969.41,28863958.0,,96082.02,,5921992.5,749200.1,51328304.0,,,,104115550.0,124166530.0,24760836.0,253042930.0,12197371.0,4712.59,2689318.8,28877.15,109246250.0,0.0,6975.97,16471083.0,8282777.5,Sunshine Coast
317,7460796.0,563192.1,65657.01,854196.25,2257600.8,511625.28,,17302.56,2608.85,247.47,927675.44,341002.5,,,499859.84,,320818.88,6718.55,,,,1568903.4,6368505.5,5260762.0,8653174.0,13913936.0,1715887.0,812048.8,2527935.8,18010776.0,9221092.0,1346494.5,215433.66,198367.56,8603519.0,19366798.0,14629874.0,,5047245.0,1061337.1,5335742.0,,,,2769329.2,,19977960.0,2368940.2,22062554.0,4698777.0,11894.42,1953332.5,13913553.0,121800860.0,,,,,,,,,,,2703973.5,,109306.23,253978.0,207215.88,,,334468.4,,,104882.48,,,,,,,160525.06,3874349.5,,,,159275580.0,51961752.0,9571498.0,220808830.0,9763605.0,11390.76,3767972.2,19482.75,38399300.0,0.0,15583.44,9531096.0,24818.63,Toowoomba
318,119007.75,62420.79,,55784.87,154463.3,118864.13,3750915.2,,33982.78,139976.75,3690768.5,,,,,53667.94,101697.58,548491.1,533428190.0,,,3202570.5,542139260.0,871628.94,2600908.2,3472537.0,,,,6675107.5,3759765.0,6373.07,897644.75,2736739.5,3368694.0,10552618.0,,,762.71,,,856719.5,,,2987013.2,45903.34,369.81,,13599562.0,1807.66,4531841.5,29634314.0,15382074.0,80961680.0,259.65,1396.88,3161.31,621058.7,962.24,,,,,,,,8476281.0,,,,,1106417.6,,,,,,,96768.66,,7425846.5,182278.34,17914430.0,636878.2,,636878.2,652087100.0,273480320.0,7410772.5,932978180.0,265571470.0,6964.19,1193426.0,240068.2,6468371.5,0.0,6518.71,13319.71,7390934.0,Townsville
319,9421165.0,2338553.5,149803.4,2123919.0,4008077.8,4646221.5,,7820.66,127906.94,70703.89,6039801.0,2467007.5,,11955633.0,203190.69,192715.84,2615442.2,268756.28,134980140.0,492120.75,,5150810.5,172687820.0,5993528.5,4980832.5,10974361.0,668208.94,5719156.5,6387365.5,22512536.0,17152932.0,1849787.8,2206567.8,3675412.2,10466094.0,14362600.0,25150.44,,196289.69,,13955.89,,1349.67,1992152.1,1455224.5,12741.11,1887107.8,22376.77,13316.91,28499054.0,10100151.0,11567901.0,,221817580.0,2137896.8,1195369.9,26951664.0,5295940.0,94361240.0,270939.6,,,,,60881316.0,,8225866.0,237146.75,547865.25,4235.41,,1930131.4,,84870616.0,1072148.9,14806895.0,6095973.0,598542.1,484601.47,,6548337.5,9322480.0,325839200.0,4845565.0,237203.45,5082768.5,765092860.0,454620580.0,46521684.0,1266235100.0,361668770.0,60951.98,89160528.0,1294607.2,2435723.5,0.0,73218.51,43910844.0,2537623.0,Wide Bay
401,,522054.75,8234.43,78369.42,,,,7852.1,,,,,21931.13,,96698.96,,,,,225672.55,,,960813.4,2685422.2,4826734.0,7512156.5,2968209.0,629078.5,3597287.5,11109444.0,5119007.5,,,4300915.0,231342.8,152.88,11488.12,18840638.0,,,6642.11,,,,1244.85,,,1601.66,5744.96,,,,1829560.4,21519574.0,175.4,,603589.5,1229.66,,8622.56,54287292.0,6805734.0,1082058.5,10552.86,13013.65,16556431.0,,11568.4,11427.11,211451.05,,253488.47,146.86,,75775.97,,18307630.0,177440.4,,45028.65,,54019.76,98516672.0,,13956264.0,13956264.0,151181780.0,37069440.0,9436444.0,197687660.0,13707435.0,2411479.5,3953038.8,2445.53,16995042.0,0.0,2220282.0,6921000.5,295161.72,Adelaide - Central and Hills
402,131134.73,2329591.5,88767.74,1018591.0,,,,1883.71,8.61,,,,,,,15966.76,,258267.47,,,321820.6,,4195002.5,1939294.5,6964342.5,8903637.0,3359364.5,,3359364.5,12263001.0,1597120.5,1299751.5,48389.58,117844.63,11082652.0,12908.34,1769624.4,,,8528072.0,1521264.8,,,,,,,2334829.2,,,14393257.0,,7910460.5,75520600.0,,,,,,,268.26,342.03,142.7,102.79,,,,136.84,180.54,114.15,75.04,,5845505.0,,53863.15,,,,,,,,5955231.5,,3676901.5,3676901.5,103207860.0,24054690.0,1964004.6,129226550.0,1118845.0,,10429191.0,29761.05,9102926.0,0.0,1861630.6,101142.74,1231.2,Adelaide - North
403,,229328.62,76660.39,143685.61,,,,26892.89,,,,,,,,,,,,,72156.18,,548723.7,1311871.0,698810.5,2010681.5,137191.4,130705.74,267897.12,2278578.8,526642.9,,,193172.38,4426.22,2536.73,9149.78,,640.73,,1960.87,13361840.0,,,1636.68,,1370.29,3543.48,1271.0,,,,48723.82,13437100.0,0.0,0.0,0.0,,0.0,0.0,14114.57,1035085.8,,945.6,0.0,0.0,,0.0,0.0,54174.41,,0.0,13366.56,0.0,0.0,,,,,,,50798.36,1168485.2,39526.12,29394154.0,29433680.0,47393208.0,4387379.5,4771328.5,56551916.0,1332159.4,325522.3,,1163.13,2728534.5,0.0,304050.94,651170.06,3816107.5,Adelaide - South
404,,95481.21,,116360.05,,,,,,,,,,,,,,,,,,,211841.27,,,,,,,,79319.9,79319.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291161.16,96254.14,92491.46,479906.75,,96254.14,,,,,92491.46,,,Adelaide - West
405,1371066.9,382692540.0,14319152.0,180465340.0,,,,194163.31,945341.3,1643705.9,145718.62,,1896467.1,,4160450.5,36129992.0,84176.67,20334352.0,,150674610.0,18799944.0,,812485950.0,183696.44,,,,85777.26,85777.26,,115806380.0,100290040.0,7306042.0,6839240.0,1561739.1,8987.22,814.64,,,,,4825978.5,,,529.89,,,860.43,1234.5,,,746.94,120530.79,,,,,,,,6112.9,10367.96,29033.01,98362.55,,24581.94,,8028.36,85152.11,18580.66,,,,,17785.38,,,,,,,148175.84,446180.72,1464110.1,56422072.0,57886180.0,997779390.0,482393630.0,118999700.0,1599172700.0,48455100.0,106308590.0,125548100.0,2163154.0,199918690.0,0.0,95205448.0,12300753.0,11493493.0,Barossa - Yorke - Mid North
406,,352537470.0,6719990.5,82068824.0,,,,143240.66,368297.84,2731871.8,,,9254954.0,,312908.66,51328952.0,329051.03,6733803.0,,2719122.8,6227717.5,,521476220.0,,,,,,,,13009299.0,7187044.0,,5011676.5,,349.26,419.92,,1587.91,1926.47,1619.85,,,,,,2515.51,731.81,,6835.59,452.44,3176.4,,,,,,,,,,,,185.6,,,,247.07,162.99,,,,,,,,,,,,,,595.66,,427207.9,427207.9,535149760.0,249393980.0,106297460.0,890841150.0,111194190.0,119003060.0,663445.25,18480426.0,52850.75,0.0,106257550.0,8843.68,31055.3,South Australia - Outback
407,31780134.0,127310020.0,9378091.0,72939528.0,38413.03,217116.27,,3671402.5,2163872.2,1926434.2,933.36,,5990994.5,,1511926.0,20728306.0,868141.5,3918348.0,,3086026.5,15125339.0,8162518.0,268874880.0,4700041.5,6946360.5,11646402.0,,2250314.5,2250314.5,22059234.0,132847430.0,62803616.0,6529345.0,31734338.0,145947630.0,4285.2,1320416.4,,,23760604.0,809925.4,,,8226.11,1336583.1,,4188322.0,89825856.0,,287548.9,75422.67,10589166.0,3686876.2,281865120.0,126712120.0,1268763.9,8430108.0,900949.0,39759808.0,3051160.5,18114302.0,556602.06,112908.71,3393060.5,4982841.0,333114.78,51868.86,6814011.0,3746225.0,675827.2,,75363.15,149620910.0,,3015276.8,189458.06,4015196.0,13051.63,,,,1552084.0,377385020.0,6916467.0,423416770.0,430333250.0,1513364900.0,1008779300.0,422720740.0,2944865000.0,448840100.0,251558270.0,158158850.0,3449388.8,146772620.0,0.0,220317660.0,198232370.0,4170699.5,South Australia - South East
501,1722144.1,2599143.8,5639732.0,5867771.5,3202.85,470732.4,,376534.66,146218.38,37906.17,,,307348.84,,,3887343.2,,,,,,2684512.2,19335934.0,2632715.8,11489086.0,14121801.0,424728.25,3458483.8,3883212.0,20689526.0,33763908.0,2806327.0,2079030.0,27156406.0,38888208.0,69459.86,11190783.0,9371.27,1542477.8,18477380.0,2130317.2,,,2021.56,2223977.0,,2052780.1,17810062.0,590559.8,889493.06,70346.29,6357529.0,5738960.5,108043730.0,1939648.8,173450.7,216172.56,289093.8,2848948.2,3883.41,62925696.0,6092433.0,35056.82,121968.43,95620328.0,828425.9,1450.5,1186001.9,410698.72,2683916.2,,52673.63,715.82,102625.42,2045725.2,5661.93,,924865.94,,749625.3,,372370.03,179631440.0,2185348.5,43521032.0,45706380.0,407170910.0,145073170.0,215104220.0,767348290.0,112465480.0,25152902.0,6460416.5,,,0.0,34049052.0,179440670.0,1614493.2,Bunbury
