SA4_MAIN11,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_Resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_Resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_Resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_Resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_Resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_Resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_Resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_Resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_Resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_Resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_Resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_Resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_Resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_Resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_Resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_Resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_Resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_Resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_Resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_Resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_Resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_Resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_Resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_Resp,Sinhalese_BP_B_OS,Sinhalese_FO_B_OS,Sinhalese_MO_B_OS,Sinhalese_BP_B_Aus,Sinhalese_BP_NS,Sinhalese_Tot_Resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_Resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_Resp,Turkish_BP_B_OS,Turkish_FO_B_OS,Turkish_MO_B_OS,Turkish_BP_B_Aus,Turkish_BP_NS,Turkish_Tot_Resp,Vietnamese_BP_B_OS,Vietnamese_Fther_only_brn_os,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_Resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_Resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_Resp,Ancestry_ns_Both_prnts_brn_os,Ancestry_ns_Fthr_only_brn_os,Ancestry_ns_Mthr_only_brn_os,Ancestry_ns_Bth_prnts_brn_Aus,Ancestry_ns_Country_birth_ns,Ancestry_ns_Tot_Resp,Tot_respnses_BP_B_OS,Tot_respnses_FO_B_OS,Tot_respnses_MO_B_OS,Tot_resp_BP_B_Aus,Tot_responses_Count_birth_ns,Tot_responses_Tot_Resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,SA4_NAME11
125,6130,7727,5280,42775,1881,63793,3,40,16,361,17,437,49886,338,620,499,1062,52405,2760,235,117,373,73,3558,1041,285,164,359,23,1872,15138,5449,3644,32171,1606,58008,7600,107,479,52,229,8467,624,94,69,287,15,1089,2046,498,332,2524,111,5511,3309,479,222,1007,118,5135,667,114,30,100,15,926,27386,179,145,84,454,28248,2879,1385,891,12706,356,18217,5812,1410,590,2645,252,10709,9546,18,77,32,199,9872,27366,4571,1562,3278,1325,38102,382,34,19,45,23,503,3285,497,277,887,125,5071,1820,153,150,58,83,2264,1137,314,215,108,45,1819,1884,163,106,243,44,2440,1327,90,75,198,24,1714,2733,1302,911,8145,224,13315,1183,64,35,65,22,1369,795,3,0,0,6,804,646,70,58,19,10,803,2042,104,88,174,46,2454,7345,543,304,251,237,8680,8263,57,106,45,259,8730,287,124,64,363,19,857,62705,2663,1756,1856,2025,71005,6462,514,336,1853,22666,31831,264489,29624,18738,113563,33594,460008,246381,20061,Sydney - Parramatta
126,1332,5079,3703,26919,608,37641,0,5,5,56,0,66,28675,416,599,464,440,30594,750,67,54,148,19,1038,723,288,107,282,18,1418,8621,4055,2793,21977,639,38085,2055,34,144,26,56,2315,395,78,52,240,7,772,1265,334,237,1841,61,3738,1580,267,120,838,47,2852,441,85,29,78,8,641,5539,107,86,57,86,5875,2104,1068,763,9899,215,14049,4611,1161,456,2563,188,8979,6519,12,57,25,140,6753,1597,272,188,489,45,2591,213,21,16,32,10,292,370,99,75,178,15,737,247,34,23,17,7,328,753,259,172,106,12,1302,796,117,83,129,21,1146,629,53,56,83,11,832,2030,1073,719,6751,140,10713,428,29,13,36,9,515,386,0,3,3,3,395,590,89,50,20,7,756,610,33,60,64,9,776,287,21,11,15,3,337,861,21,34,3,17,936,321,92,61,340,6,820,15306,1235,989,1117,292,18939,1074,110,110,783,5632,7709,91108,16614,11868,75579,8771,203940,83486,10186,Sydney - Ryde
127,6169,5672,3667,34168,1619,51295,9,44,23,482,29,587,29580,244,381,320,751,31276,5074,464,195,649,143,6525,659,193,109,256,35,1252,11622,3809,2477,23193,1603,42704,7023,100,320,50,223,7716,607,70,36,209,28,950,2069,406,280,1789,101,4645,3336,605,308,1248,121,5618,767,107,32,103,22,1031,11435,123,98,43,310,12009,1584,777,513,7220,231,10325,15385,3109,1227,6197,607,26525,232,5,5,5,7,254,9266,1667,553,1048,433,12967,3101,292,149,362,141,4045,3966,774,378,1558,153,6829,1663,123,119,63,88,2056,695,202,121,51,46,1115,2366,203,107,270,65,3011,1176,84,39,94,28,1421,1879,762,554,4574,162,7931,8391,466,209,383,231,9680,150,0,0,0,0,150,400,65,47,18,13,543,4699,206,166,210,160,5441,2321,197,129,142,92,2881,34138,238,312,235,1292,36215,215,76,46,230,10,577,80275,2873,1810,1782,2623,89363,9066,468,396,2113,16289,28332,259318,24424,14806,89065,27656,415269,239975,16612,Sydney - South West
128,1117,8535,6127,63949,1334,81062,0,14,3,182,5,204,4526,172,287,430,97,5512,947,138,68,264,21,1438,1333,442,249,630,38,2692,13554,7384,5118,51191,1410,78657,992,36,210,34,18,1290,488,131,81,498,24,1222,1837,636,393,3580,95,6541,3560,790,399,1834,151,6734,370,88,46,95,6,605,1552,107,59,47,24,1789,3046,1721,1126,18912,409,25214,3383,1168,453,3138,150,8292,207,5,25,18,3,258,1316,239,131,363,54,2103,1060,146,49,181,23,1459,998,338,161,647,23,2167,848,179,66,54,22,1169,1008,427,287,140,30,1892,807,124,90,240,15,1276,752,66,61,100,9,988,3138,1661,1193,12313,305,18610,337,56,18,41,12,464,25,0,3,0,0,28,730,110,89,51,11,991,680,64,69,124,13,950,213,24,16,13,10,276,426,6,36,10,16,494,502,189,111,595,25,1422,8998,1674,1372,1972,240,14256,790,237,188,2171,6602,9988,59540,26907,18584,163817,11195,280043,51117,16448,Sydney - Sutherland
197,6,0,3,24,0,33,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,16,0,3,16,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,10,3,3,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,3,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,13,3,0,0,3,8,14,62,6,9,49,11,137,55,3,Migratory - Offshore - Shipping (NSW)
199,81,372,239,3024,121,3837,0,7,3,115,15,140,344,7,3,21,11,386,26,4,0,3,0,33,105,18,15,23,0,161,887,303,235,2153,104,3682,61,0,6,3,3,73,45,9,4,23,3,84,125,36,23,238,9,431,48,11,6,15,3,83,15,9,3,6,0,33,106,3,0,3,5,117,254,86,48,799,30,1217,108,29,20,94,14,265,52,0,3,0,0,55,77,26,13,7,3,126,12,0,3,0,0,15,32,13,9,10,3,67,69,7,8,3,0,87,78,20,10,6,3,117,41,12,4,4,4,65,30,3,3,5,0,41,231,72,73,563,21,960,14,3,3,0,4,24,0,0,0,0,0,0,37,0,6,0,0,43,39,3,4,14,3,63,34,7,3,5,4,53,99,0,0,0,9,108,37,6,4,36,3,86,796,96,66,130,37,1125,80,7,9,147,2554,2797,3963,1169,826,7450,2966,16374,3366,682,Special Purpose Codes SA4 (NSW)
201,322,3780,2757,50917,1333,59109,0,13,10,147,3,173,749,42,53,424,20,1288,335,71,24,133,8,571,1601,641,404,1150,63,3859,6379,3656,2845,46368,1388,60636,279,12,76,4,9,380,171,41,35,340,8,595,1099,382,258,4221,117,6077,297,79,42,249,21,688,215,38,20,74,4,351,615,41,24,42,14,736,1222,946,612,17808,428,21016,781,391,156,2216,54,3598,29,0,3,0,3,35,26,24,9,70,0,129,70,14,9,22,0,115,390,150,63,275,21,899,79,55,31,56,3,224,321,171,105,60,13,670,342,94,48,192,14,690,152,25,26,52,0,255,1594,1027,741,13316,294,16972,103,21,7,25,12,168,32,0,0,3,0,35,164,31,14,18,3,230,78,25,25,109,6,243,20,11,4,9,0,44,80,3,3,3,4,93,229,77,59,572,16,953,2653,586,458,1369,141,5207,387,124,91,3152,5933,9687,20814,12571,9012,143396,9933,195726,17581,7618,Ballarat
202,301,3691,2515,51408,1309,59224,0,10,0,166,22,198,552,67,46,519,14,1198,138,45,23,63,4,273,887,380,221,669,30,2187,5623,3663,2506,46426,1371,59589,317,9,79,11,8,424,142,40,24,368,5,579,884,420,235,4612,119,6270,272,94,24,226,14,630,171,45,11,50,5,282,394,31,17,37,8,487,1082,927,568,16754,375,19706,724,361,139,2428,86,3738,21,0,0,8,3,32,39,10,7,47,0,103,37,3,3,15,0,58,291,109,41,168,16,625,140,43,19,46,10,258,276,144,121,65,9,615,265,72,33,168,9,547,92,11,11,58,0,172,1401,927,653,12671,275,15927,56,11,9,15,0,91,32,6,0,0,0,38,154,29,22,20,0,225,68,25,20,165,3,281,32,5,3,8,0,48,72,0,7,0,3,82,188,91,53,433,15,780,2336,567,355,1311,123,4692,228,154,64,2747,6070,9263,17215,11990,7829,141682,9906,188622,14371,7302,Bendigo
203,986,8546,5915,77623,1988,95058,4,7,8,219,12,250,1792,94,130,417,51,2484,2760,379,155,607,85,3986,3391,1068,704,1858,118,7139,14398,7790,5568,64805,2089,94650,1064,29,142,27,39,1301,290,99,67,561,25,1042,2878,938,588,6374,251,11029,1060,277,84,564,43,2028,701,114,51,179,20,1065,1243,75,42,57,23,1440,2849,1815,1131,24490,576,30861,4322,1193,471,3968,179,10133,110,3,3,8,0,124,195,57,19,110,5,386,1175,157,44,191,35,1602,724,241,111,398,23,1497,314,96,70,61,19,560,605,347,206,89,24,1271,1557,316,159,588,42,2662,404,76,37,130,16,663,3852,2111,1570,19498,443,27474,931,89,45,108,23,1196,74,0,0,0,7,81,442,72,75,40,10,639,574,103,82,259,29,1047,297,59,9,44,19,428,509,17,20,3,16,565,576,194,136,675,18,1599,8004,1512,908,2408,318,13150,999,333,214,3960,9436,14942,59080,28207,18764,210319,15982,332352,51279,17265,Geelong
204,451,4615,3267,56586,1456,66375,0,3,11,150,3,167,562,38,29,292,22,943,365,52,19,80,11,527,1430,522,273,881,35,3141,6952,4531,3281,48910,1471,65145,365,10,81,10,11,477,204,49,33,492,23,801,1962,633,405,5508,134,8642,286,106,24,231,19,666,220,58,22,82,0,382,381,45,20,36,0,482,1228,1072,649,17949,424,21322,2372,680,253,2798,128,6231,36,3,9,3,11,62,65,33,5,45,3,151,61,13,8,26,0,108,284,103,52,211,15,665,163,46,47,53,3,312,356,196,179,68,9,808,535,98,55,220,11,919,99,18,15,71,15,218,1737,1096,840,13649,305,17627,142,31,4,20,3,200,28,0,0,0,0,28,148,38,28,24,4,242,129,23,10,153,13,328,15,10,0,3,5,33,30,3,6,0,0,39,238,77,42,451,8,816,3029,746,487,1498,109,5869,399,160,119,3139,5727,9544,24272,15108,10273,153639,9978,213270,20578,9166,Hume
205,934,8296,5735,89301,2610,106876,4,15,10,472,29,530,1040,53,68,432,47,1640,340,81,32,93,29,575,4096,1251,801,2429,110,8687,14841,7914,5701,72776,2581,103813,807,38,186,23,27,1081,282,62,43,524,23,934,2698,808,518,6210,173,10407,731,164,53,422,27,1397,347,86,16,116,10,575,731,56,35,71,15,908,2688,1721,1024,21915,574,27922,3605,1079,334,4082,195,9295,37,0,3,3,0,43,39,18,9,63,3,132,51,16,7,36,9,119,1188,329,117,674,46,2354,321,105,75,70,19,590,694,326,228,133,23,1404,961,169,86,384,31,1631,253,52,24,122,5,456,4121,2140,1546,19133,536,27476,147,26,9,19,10,211,36,0,3,5,3,47,310,44,60,39,10,463,254,39,28,217,18,556,49,17,6,18,3,93,156,9,8,5,10,188,470,168,103,610,19,1370,5081,1134,736,2247,245,9443,891,318,264,4732,11006,17211,48203,26534,17868,227376,18446,338427,41163,16289,Latrobe - Gippsland
206,3016,15831,11148,82196,2083,114274,5,28,12,296,18,359,35506,668,763,867,583,38387,2240,360,142,487,58,3287,2912,1347,774,1560,70,6663,30638,13378,9469,75955,2342,131782,2202,53,339,49,48,2691,2287,368,237,1136,46,4074,5551,1786,1129,8526,245,17237,17756,1970,810,4185,548,25269,1249,323,160,329,31,2092,12064,344,217,153,199,12977,10450,4485,2916,42538,927,61316,22423,4485,1899,10034,755,39596,2278,14,35,39,36,2402,3609,411,247,471,148,4886,1374,183,104,251,48,1960,2218,593,339,845,60,4055,1044,109,77,47,18,1295,3758,664,520,133,58,5133,4041,791,532,1324,101,6789,2249,258,198,423,40,3168,8873,3672,2812,27810,611,43778,1277,121,51,106,23,1578,346,4,3,5,3,361,1295,147,148,45,22,1657,1826,176,143,343,39,2527,2300,152,90,61,70,2673,6833,87,132,50,224,7326,1020,349,210,1361,27,2967,44197,4637,3474,5297,1236,58841,3587,374,294,2645,35733,42633,240424,58168,39424,269567,46450,654033,211624,35298,Melbourne - Inner
207,1937,10378,7670,63433,1267,84685,3,3,5,65,3,79,48629,701,1216,833,821,52200,1278,165,111,291,34,1879,2137,752,382,941,41,4253,17224,8638,6087,55791,1453,89193,1224,16,173,18,27,1458,895,199,135,632,28,1889,3144,984,650,5135,159,10072,13371,1704,754,4376,393,20598,1023,152,92,230,30,1527,8622,224,177,85,114,9222,4061,2254,1653,25684,488,34140,13126,2595,1061,7341,419,24542,2161,11,39,23,37,2271,1187,188,113,227,42,1757,1214,131,94,284,30,1753,909,233,116,386,17,1661,240,49,36,25,9,359,1354,425,318,91,37,2225,1970,332,204,521,39,3066,802,119,88,202,15,1226,4263,2329,1674,18971,358,27595,589,59,37,55,12,752,626,15,4,9,12,666,1556,99,99,28,19,1801,662,105,74,196,27,1064,518,50,13,24,21,626,3299,50,89,25,63,3526,527,156,139,718,15,1555,23344,2541,2084,3042,523,31534,1962,280,230,2280,11338,16090,163857,35937,25617,191962,17891,435264,148715,22134,Melbourne - Inner East
208,2663,14180,10736,80393,1982,109954,3,12,3,81,3,102,15670,370,520,599,279,17438,1389,213,125,252,24,2003,2770,920,518,1162,85,5455,27107,11147,8019,65059,2134,113466,1625,44,224,21,45,1959,1664,259,205,797,51,2976,5002,1267,882,5973,206,13330,12405,1556,758,3990,359,19068,2012,325,181,373,42,2933,9771,220,191,101,188,10471,6222,2869,1964,28872,727,40654,8522,2169,989,5763,294,17737,1242,13,26,20,26,1327,800,175,88,241,31,1335,327,79,35,94,11,546,867,224,152,370,23,1636,625,105,75,33,19,857,2053,594,438,131,45,3261,6592,952,582,1320,151,9597,5814,306,290,382,109,6901,6649,2773,2047,20183,489,32141,991,101,54,116,17,1279,398,8,6,4,5,421,3619,306,228,57,64,4274,839,101,95,235,34,1304,1011,106,38,51,28,1234,1555,31,47,14,41,1688,721,185,125,770,28,1829,32552,4214,3280,4567,735,45348,2486,493,316,3013,14697,21005,165966,46317,33237,225037,22972,493529,144747,28552,Melbourne - Inner South
209,3280,12117,7959,89707,2474,115537,4,28,11,496,19,558,15823,275,418,565,346,17427,2834,331,123,521,54,3863,2102,834,481,1230,56,4703,19029,9671,6561,71209,2430,108900,3234,60,308,45,69,3716,740,142,93,668,22,1665,3185,1098,656,6413,175,11527,14850,2067,912,4481,558,22868,675,154,75,191,15,1110,11747,206,139,96,218,12406,4294,2727,1616,28809,656,38102,31528,5958,2334,14387,1294,55501,488,11,30,4,3,536,5435,757,303,573,254,7322,13619,1322,587,1858,412,17798,3757,865,455,1653,138,6868,722,103,65,53,25,968,1213,461,332,158,48,2212,1692,305,224,482,38,2741,681,77,73,174,15,1020,4570,2351,1716,19268,435,28340,1540,126,53,131,47,1897,1037,0,3,4,6,1050,745,119,78,31,15,988,1201,136,101,315,40,1793,2120,252,93,121,85,2671,6072,57,111,30,208,6478,527,209,141,759,28,1664,32926,2930,1947,3354,1109,42266,4454,549,361,4199,16515,26078,196124,46298,28359,251985,27807,550573,179165,29466,Melbourne - North East
210,3610,7906,5231,56766,1661,75174,8,23,9,226,9,275,5124,100,146,318,116,5804,2804,300,139,484,83,3810,1245,446,276,689,34,2690,13262,5895,4076,42659,1784,67676,3461,56,258,28,68,3871,438,89,35,382,19,963,2382,650,400,3765,152,7349,7367,1112,462,2130,267,11338,549,82,50,139,14,834,7982,196,97,74,149,8498,2831,1713,960,17352,464,23320,24821,4105,1756,9847,971,41500,184,3,0,10,9,206,8382,1488,525,721,426,11542,1401,199,68,311,70,2049,5521,918,546,1815,208,9008,777,96,74,23,27,997,874,267,221,64,33,1459,2002,273,163,458,57,2953,441,58,26,93,8,626,3077,1387,1055,10982,270,16771,1040,84,39,82,38,1283,1705,12,7,0,22,1746,305,85,41,19,4,454,1178,119,79,180,48,1604,13403,1190,561,496,503,16153,3290,48,57,20,81,3496,316,125,78,462,14,995,37763,2280,1387,2125,1263,44818,4519,519,328,3130,13520,22016,162062,31824,19150,155850,22392,391278,148783,20970,Melbourne - North West
211,2661,19479,13875,130585,3123,169723,0,19,14,210,12,255,23476,386,622,818,383,25685,1477,250,96,316,27,2166,8015,2339,1290,3617,222,15483,37322,17468,12380,101867,3294,172331,2588,50,303,43,78,3062,1030,198,167,947,44,2386,7190,2110,1238,9761,357,20656,4779,1045,407,2260,144,8635,1795,287,161,356,38,2637,8051,307,216,146,129,8849,6618,3583,2297,33964,847,47309,10048,2912,1171,8254,454,22839,797,10,26,12,17,862,813,166,62,175,32,1248,556,82,39,217,14,908,1331,463,252,703,38,2787,734,109,79,58,46,1026,1797,783,600,245,49,3474,2796,404,280,713,52,4245,821,130,90,221,8,1270,8205,3937,2934,27853,692,43621,769,106,42,74,26,1017,1150,12,12,8,16,1198,2127,269,213,86,21,2716,894,102,75,300,27,1398,374,65,29,59,11,538,2113,37,75,26,51,2302,1160,347,253,984,25,2769,26798,3645,2424,4255,767,37889,2534,577,423,5064,13217,21815,170819,61677,42145,334197,24261,633099,149582,37264,Melbourne - Outer East
212,6832,17328,12704,110866,3522,151252,3,21,16,284,11,335,52396,435,723,677,1186,55417,4138,449,138,409,128,5262,7243,1827,1045,3012,184,13311,41172,14123,10572,82790,3767,152424,7636,115,534,83,218,8586,2618,200,139,716,84,3757,6291,1603,959,7174,319,16346,16631,1875,914,4220,579,24219,3426,348,163,391,76,4404,32591,425,342,225,596,34179,7038,3060,2006,26859,775,39738,15689,3241,1416,7912,660,28918,2562,3,51,17,54,2687,2572,316,135,256,99,3378,1211,120,67,139,41,1578,2193,538,329,826,79,3965,3148,257,189,67,134,3795,2449,702,546,211,84,3992,4958,397,246,599,124,6324,2459,166,109,245,62,3041,8919,3309,2453,21366,632,36679,5447,261,152,196,136,6192,5943,21,15,8,86,6073,2557,239,199,70,45,3110,2710,168,136,292,73,3379,3567,317,130,147,114,4275,17233,156,205,86,536,18216,1012,295,173,834,31,2345,101955,4799,3287,3963,3144,117148,10416,757,613,4903,23176,39865,385015,57871,40706,279843,40755,804190,350052,36151,Melbourne - South East
213,6815,15630,10752,96789,3323,133309,6,38,24,323,23,414,27592,378,504,582,653,29709,8362,809,378,1222,209,10980,2798,1029,578,1502,124,6031,31527,11754,8683,70336,3551,125851,16341,235,822,88,448,17934,1055,187,98,688,44,2072,5309,1477,908,7083,287,15064,11954,1783,808,3586,414,18545,1450,232,120,291,57,2150,25914,396,262,155,497,27224,6227,2949,2048,25970,736,37930,20720,4561,1979,10835,920,39015,916,14,24,12,22,988,5139,888,326,462,224,7039,9969,901,402,1211,305,12788,19275,3103,1772,6162,668,30980,3816,304,273,68,142,4603,2451,619,476,164,96,3806,5577,645,413,1183,142,7960,1147,131,73,214,34,1599,7848,2934,2261,18267,610,31920,4568,311,158,335,105,5477,1443,5,3,7,22,1480,1217,132,106,54,25,1534,3286,239,199,321,133,4178,3980,480,210,272,139,5081,34006,238,348,206,1276,36074,791,244,166,804,29,2034,67406,4402,3025,3910,2396,81139,10098,833,635,5200,32276,49042,349003,57881,38834,258302,49930,753950,317078,36871,Melbourne - West
214,1434,11497,8259,76371,2511,100072,3,15,12,175,14,219,1860,135,141,402,62,2600,889,119,61,155,19,1243,3451,1037,604,1558,92,6742,28974,10994,8070,63100,2677,113815,1278,27,210,15,66,1596,613,116,73,672,18,1492,3147,958,640,5183,200,10128,2183,378,162,890,84,3697,620,130,55,177,22,1004,1952,101,98,56,47,2254,5016,2161,1431,19655,603,28866,3902,1229,510,3637,191,9469,72,3,8,5,0,88,371,82,32,116,16,617,146,34,3,49,6,238,715,191,100,343,37,1386,1068,153,124,76,41,1462,1254,535,372,118,70,2349,1208,198,116,319,35,1876,576,65,52,80,22,795,6687,2659,1923,16392,519,28180,424,37,21,30,12,524,126,0,0,0,0,126,864,111,81,41,14,1111,482,51,64,232,12,841,206,61,6,29,15,317,198,15,20,4,0,237,942,225,149,667,33,2016,10106,1975,1220,2205,380,15886,1232,369,292,3648,12107,17648,81999,35661,24909,196400,19925,358894,69568,21799,Mornington Peninsula
215,401,2786,1994,53998,1502,60681,3,17,0,369,27,416,514,24,32,205,19,794,243,47,12,99,5,406,679,284,166,553,23,1705,4013,2781,2041,46902,1472,57209,494,5,95,11,25,630,94,19,22,323,10,468,719,362,221,8032,155,9489,486,118,31,298,13,946,200,40,12,62,0,314,791,18,12,24,19,864,649,548,338,13733,301,15569,2489,655,192,3029,143,6508,27,3,3,6,0,39,31,14,3,21,0,69,17,3,3,7,0,30,82,53,18,77,5,235,178,37,40,44,19,318,248,90,111,61,11,521,193,39,24,203,0,459,48,21,6,39,6,120,919,699,499,12551,265,14933,47,10,0,3,0,60,30,0,0,0,0,30,145,15,14,12,0,186,72,18,8,108,3,209,545,44,15,26,37,667,244,0,13,0,12,269,111,43,24,385,7,570,3320,459,262,1000,174,5215,626,131,121,3629,6430,10937,18658,9383,6332,145810,10683,190866,16520,5967,North West
216,476,2725,1845,44675,1240,50961,0,3,10,328,16,357,400,19,25,220,21,685,115,47,16,54,6,238,778,303,159,580,28,1848,4038,2780,1922,37904,1203,47847,418,7,101,5,31,562,63,25,15,244,8,355,616,231,122,3203,97,4269,379,82,13,253,7,734,96,21,16,29,3,165,912,14,12,28,26,992,756,543,346,12808,319,14772,3073,722,251,3205,172,7423,27,0,3,0,0,30,9,11,0,31,3,54,214,29,15,113,4,375,131,49,19,109,6,314,157,34,22,34,7,254,306,109,99,42,20,576,172,43,16,101,8,340,48,7,3,29,0,87,1061,740,476,9856,234,12367,62,4,3,13,3,85,30,0,0,0,0,30,74,9,11,17,0,111,89,29,19,102,3,242,494,48,33,18,28,621,27,0,0,3,0,30,106,31,15,265,4,421,3981,423,265,1145,197,6011,580,134,96,2578,5820,9208,19688,9222,5948,117992,9514,162364,17555,5835,Shepparton
217,245,2604,1947,45718,1242,51756,0,3,0,192,17,212,359,30,22,164,16,591,72,8,8,28,5,121,1054,392,196,761,32,2435,4264,2520,1824,38553,1125,48286,222,3,62,4,10,301,83,35,29,268,10,425,589,238,237,4380,82,5526,134,49,15,143,4,345,68,19,10,34,3,134,194,18,16,24,0,252,839,678,398,16417,361,18693,407,193,58,994,27,1679,51,0,0,3,0,54,12,13,0,19,3,47,22,4,0,3,0,29,146,45,23,93,3,310,331,49,31,16,22,449,356,148,74,53,14,645,124,30,21,141,4,320,61,10,11,27,0,109,1192,755,548,11818,255,14568,29,4,0,3,0,36,23,0,3,0,0,26,142,9,27,13,0,191,49,3,7,95,4,158,17,9,0,3,0,29,46,0,0,0,3,49,137,66,35,280,19,537,1400,310,267,762,64,2803,186,89,72,2839,4486,7672,12854,8334,5941,123848,7811,158788,10768,5112,Warrnambool and South West
297,0,3,0,13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,3,25,3,0,19,3,50,13,3,Migratory - Offshore - Shipping (Vic.)
