sa4_code_2011,sa4_name_2011,year,p_0_14_yrs_pc,p_15_24_yrs_pc,p_25_34_yrs_pc,p_35_44_yrs_pc,p_45_54_yrs_pc,p_55_64_yrs_pc,p_65_74_yrs_pc,p_75_84_yrs_pc,p_85_yrs_plus_pc,m_0_4_yrs,m_5_9_yrs,m_10_14_yrs,m_15_19_yrs,m_20_24_yrs,m_25_29_yrs,m_30_34_yrs,m_35_39_yrs,m_40_44_yrs,m_45_49_yrs,m_50_54_yrs,m_55_59_yrs,m_60_64_yrs,m_65_69_yrs,m_70_74_yrs,m_75_79_yrs,m_80_84_yrs,m_85_yrs_and_over,m_tot,f_0_4_yrs,f_5_9_yrs,f_10_14_yrs,f_15_19_yrs,f_20_24_yrs,f_25_29_yrs,f_30_34_yrs,f_35_39_yrs,f_40_44_yrs,f_45_49_yrs,f_50_54_yrs,f_55_59_yrs,f_60_64_yrs,f_65_69_yrs,f_70_74_yrs,f_75_79_yrs,f_80_84_yrs,f_85_yrs_and_over,f_tot,p_0_4_yrs,p_5_9_yrs,p_10_14_yrs,p_15_19_yrs,p_20_24_yrs,p_25_29_yrs,p_30_34_yrs,p_35_39_yrs,p_40_44_yrs,p_45_49_yrs,p_50_54_yrs,p_55_59_yrs,p_60_64_yrs,p_65_69_yrs,p_70_74_yrs,p_75_79_yrs,p_80_84_yrs,p_85_yrs_and_over,p_tot,p_tot_wrk_age_pop_pc,m_med_age,f_med_age,p_med_age,prop_indig_ppl_pc,bd_births,bd_tot_fert_rate,bd_deaths,bd_stnd_dth_rate,pop_density,rime_net_migrtn,rime_arrivals,rime_departures,obp_oceania_antar_pc,obp_nw_europe_pc,obp_sth_east_europe_pc,obp_nrth_afric_mid_east_pc,obp_se_asia_pc,obp_ne_asia_pc,obp_sth_cntrl_asia_pc,obp_america_pc,obp_sub_saharan_africa_pc,obp_tot_pc,spk_lang_oth_eng_pc,enrl_preschl_prog_4_yrs,enrl_preschl_prog_5_yrs,enrl_preschl_prog_tot,enrl_preschl_prog_preschl,enrl_preschl_prog_preschl_daycare,enrl_preschl_prog_1_more_type,att_preschl_15_hrs_less,att_preschl_15_hrs_more,psq_pop_15_yrs_plus_pc,psq_postgrad_deg_pc,psq_grad_dip_cert_pc,psq_bach_deg_pc,psq_adv_dip_dip_pc,psq_cert_pc,psq_inad_desc_ns_pc,oep_manager_pc,oep_prof_pc,oep_tech_trade_wrk_pc,oep_comm_pers_serv_wrk_pc,oep_cler_admin_wrk_pc,oep_sal_wrk_pc,oep_mach_oper_driv_pc,oep_lab_pc,oep_inad_desc_ns_pc,mtw_1_meth_train_or_tram,mtw_1_meth_bus,mtw_1_meth_car,mtw_1_meth_motorbike_or_scooter,mtw_1_meth_bicycle,mtw_1_meth_oth,mtw_1_meth_walk_ono,mtw_1_meth_tot,mtw_more_1_meth_tot,mtw_oth_wrk_home,mtw_oth_emp_not_go_to_wrk,mtw_oth_wrk_meth_ns,mtw_tot_empl,hhold_type_lone_pers,hhold_type_group,hhold_type_fam,hhold_type_tot,hhold_avg_size,fam_type_cpl_chld_u15_dep_stu,fam_type_cpl_non_dep_chld,fam_type_cpl_wo_chld,fam_type_opf_chld_u15_dep_stu,fam_type_opf_non_dep_chld,fam_type_oth_fam,fam_type_tot,fam_avg_size,disable_p_liv_priv_dwell,disable_p_liv_priv_dwell_pc,uw_volunt_wrk_org_grp_pc,uw_care_own_chld_wo_pay_pc,uw_care_oth_chld_wo_pay_pc,uw_care_own_oth_chld_wo_pay_pc,uw_prov_care_hpl_assist_oth_pc,internet_access_broadband_pc,internet_access_dial_up_pc,internet_access_other_pc,internet_access_tot_connected_pc
402,Adelaide - North,2013,19.4,14.0,15.0,13.5,13.3,10.9,7.8,4.4,1.7,14850,13442,12984,14095,15748,16391,15089,13614,14413,13809,13355,11651,10154,8766,6493,4865,3411,2511,205641,13997,12678,12416,13405,14738,15762,14633,13305,14365,14020,13740,12397,10885,9805,7066,5686,4322,4371,207591,28847,26120,25400,27500,30486,32153,29722,26919,28778,27829,27095,24048,21039,18571,13559,10551,7733,6882,413232,66.7,35,37,36,,6024.0,2.1,2755.0,6.2,440.6,-516.0,17739.0,18255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,Adelaide - North,2012,19.4,14.2,14.8,13.7,13.4,10.9,7.5,4.4,1.6,14418,13174,13023,14111,15589,16315,14404,13733,14501,13778,13196,11397,10092,8389,6245,4730,3372,2373,202840,13721,12369,12517,13461,14609,15648,14003,13404,14360,14036,13603,12104,10840,9234,6827,5524,4330,4244,204834,28139,25543,25540,27572,30198,31963,28407,27137,28861,27814,26799,23501,20932,17623,13072,10254,7702,6617,407674,67.0,35,37,36,,6188.0,,2783.0,,434.7,-375.0,18365.0,18740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,Adelaide - North,2011,19.4,14.4,14.7,13.9,13.5,11.0,7.2,4.4,1.6,13898,13045,13019,14294,15390,16001,14042,13835,14347,13843,12920,11240,10228,7850,6035,4634,3257,2208,200086,13429,12097,12577,13538,14591,15439,13576,13631,14037,14271,13311,11833,10913,8546,6646,5366,4346,4074,202221,27327,25142,25596,27832,29981,31440,27618,27466,28384,28114,26231,23073,21141,16396,12681,10000,7603,6282,402307,67.4,35,37,36,1.9,5818.0,,2641.0,,429.0,414.0,18762.0,18348.0,0.9,11.3,3.5,1.0,3.4,1.2,2.6,0.7,1.1,30.2,16.6,,,,,,,,,48.1,1.7,1.0,8.3,6.7,20.4,10.1,9.4,14.9,15.7,11.1,15.6,10.1,8.5,12.8,1.8,1925.0,8618.0,127365.0,945.0,863.0,2981.0,2439.0,145136.0,4357.0,3992.0,19286.0,2477.0,175248.0,36228.0,4573.0,105440.0,146241.0,2.5,36887.0,8957.0,38946.0,14521.0,6444.0,1735.0,107490.0,3.0,,,14.2,20.2,8.1,1.0,11.6,64.5,3.3,4.3,72.1
402,Adelaide - North,2010,19.6,14.5,14.4,14.1,13.5,10.9,7.1,4.4,1.5,13842,12700,13251,14263,15277,15649,13557,14054,14139,13819,12699,11044,10027,7540,5950,4521,3194,2050,197576,13142,12061,12758,13572,14618,15096,13158,13902,13919,14329,12997,11655,10644,8150,6594,5321,4265,3894,200075,26984,24761,26009,27835,29895,30745,26715,27956,28058,28148,25696,22699,20671,15690,12544,9842,7459,5944,397651,67.5,35,37,36,,,,,,424.0,279.0,18113.0,17834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,Adelaide - South,2014,17.3,13.0,13.1,13.0,13.6,12.9,9.2,5.1,2.7,10862,10600,10391,11381,11968,12031,11394,10847,12246,11626,11978,11446,10624,9416,6474,4682,3469,3333,174768,10237,10225,9936,11141,12324,11645,11869,11194,12397,12338,12847,12415,11641,10061,7071,5555,4758,6502,184156,21099,20825,20327,22522,24292,23676,23263,22041,24643,23964,24825,23861,22265,19477,13545,10237,8227,9835,358924,65.6,39,42,40,,4248.0,1.8,2714.0,5.2,541.3,-705.0,14509.0,15214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,Adelaide - South,2013,17.4,13.2,13.0,13.2,13.7,12.8,8.9,5.2,2.7,10799,10461,10318,11420,12102,12056,11084,10930,12333,11634,11987,11347,10552,9042,6127,4534,3517,3193,173436,10247,10031,10051,11099,12278,11701,11579,11129,12484,12399,12913,12278,11422,9661,6738,5444,4914,6361,182729,21046,20492,20369,22519,24380,23757,22663,22059,24817,24033,24900,23625,21974,18703,12865,9978,8431,9554,356165,65.9,39,41,40,,4075.0,1.8,2543.0,5.2,537.1,-1208.0,14084.0,15292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,Adelaide - South,2012,17.4,13.3,13.0,13.3,13.9,12.8,8.5,5.2,2.6,10620,10293,10374,11496,12223,12044,10829,11164,12199,11773,11980,11252,10515,8564,5803,4470,3580,3099,172278,10124,9921,10034,11238,12211,11637,11344,11274,12382,12441,12923,12283,11184,9141,6489,5414,5054,6163,181257,20744,20214,20408,22734,24434,23681,22173,22438,24581,24214,24903,23535,21699,17705,12292,9884,8634,9262,353535,66.3,39,41,40,,4231.0,,2625.0,,533.2,-384.0,14833.0,15217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,Adelaide - South,2011,17.3,13.5,12.9,13.4,14.1,12.9,8.0,5.3,2.5,10421,10106,10407,11618,12315,11902,10708,11420,11782,11908,11974,11165,10581,7823,5625,4328,3623,3000,170706,10011,9653,10048,11360,12107,11517,11138,11449,12182,12508,12862,12076,11191,8376,6300,5408,5208,5917,179311,20432,19759,20455,22978,24422,23419,21846,22869,23964,24416,24836,23241,21772,16199,11925,9736,8831,8917,350017,66.8,39,41,40,1.0,4106.0,,2537.0,,527.9,-753.0,14948.0,15701.0,1.2,12.7,2.4,0.8,1.5,1.3,1.2,0.8,0.9,26.7,9.9,,,,,,,,,55.4,3.1,1.9,13.2,8.4,20.0,9.0,11.0,21.5,14.8,11.3,15.7,10.4,4.7,9.1,1.5,4274.0,5651.0,114485.0,926.0,1514.0,2521.0,3016.0,132387.0,4317.0,5408.0,20280.0,2042.0,164434.0,35719.0,4531.0,92636.0,132886.0,2.4,32702.0,7324.0,37201.0,9977.0,5092.0,1398.0,93694.0,2.9,,,19.2,19.2,8.7,1.1,12.0,67.9,3.5,3.9,75.3
403,Adelaide - South,2010,17.4,13.6,12.8,13.6,14.2,12.7,7.7,5.4,2.5,10364,9944,10546,11668,12481,11724,10521,11761,11484,12076,11834,11113,10231,7372,5486,4344,3633,2824,169406,9993,9544,10097,11180,12009,11374,10938,11838,12082,12689,12844,11961,10871,7785,6228,5461,5304,5699,177897,20357,19488,20643,22848,24490,23098,21459,23599,23566,24765,24678,23074,21102,15157,11714,9805,8937,8523,347303,67.0,38,41,40,,,,,,523.8,-624.0,15167.0,15791.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,Adelaide - West,2014,15.9,12.9,15.2,13.6,13.6,11.5,8.4,5.9,3.1,6678,6210,5789,6701,8727,9327,8642,7743,7963,7829,7950,6991,5897,5275,3806,3343,2513,2551,113935,6437,5966,5662,6530,7962,8761,8467,7637,8058,7746,8055,7331,6373,5819,4487,4172,3551,4634,117648,13115,12176,11451,13231,16689,18088,17109,15380,16021,15575,16005,14322,12270,11094,8293,7515,6064,7185,231583,66.8,38,41,40,,2774.0,1.7,2001.0,5.8,1452.1,-688.0,13914.0,14602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,Adelaide - West,2013,15.8,13.0,15.0,13.7,13.7,11.3,8.3,6.0,3.0,6546,6036,5807,6652,8775,9225,8347,7640,8129,7847,7941,6672,5906,5095,3767,3317,2600,2467,112769,6426,5792,5655,6462,8013,8684,8126,7620,8075,7688,8013,7105,6299,5638,4493,4093,3703,4514,116399,12972,11828,11462,13114,16788,17909,16473,15260,16204,15535,15954,13777,12205,10733,8260,7410,6303,6981,229168,66.9,38,41,40,,2726.0,1.7,2018.0,5.9,1436.9,-510.0,13649.0,14159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,Adelaide - West,2012,15.7,13.2,14.8,13.9,13.8,11.3,8.2,6.1,3.0,6332,5850,5882,6699,8701,9129,8114,7639,8255,7787,7856,6508,5850,4889,3759,3335,2685,2379,111649,6249,5695,5602,6436,8096,8600,7832,7584,8097,7679,7895,6984,6221,5349,4581,4082,3781,4398,115161,12581,11545,11484,13135,16797,17729,15946,15223,16352,15466,15751,13492,12071,10238,8340,7417,6466,6777,226810,67.0,38,41,40,,2700.0,,2051.0,,1422.2,-560.0,13805.0,14365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,Adelaide - West,2011,15.6,13.4,14.6,14.0,13.8,11.3,8.0,6.3,3.0,6170,5710,5922,6713,8789,8843,7899,7703,8151,7795,7798,6326,5953,4537,3769,3295,2780,2311,110464,6001,5476,5720,6398,8201,8486,7520,7613,7986,7648,7782,6797,6300,4998,4601,4085,3862,4314,113788,12171,11186,11642,13111,16990,17329,15419,15316,16137,15443,15580,13123,12253,9535,8370,7380,6642,6625,224252,67.2,38,41,40,1.5,2716.0,,2005.0,,1406.1,-30.0,14132.0,14162.0,0.9,6.5,8.2,1.0,4.4,2.0,3.1,0.7,1.2,33.0,27.0,,,,,,,,,51.7,2.8,1.5,12.4,7.4,17.2,10.4,10.6,20.4,14.1,10.5,16.2,9.8,6.4,10.2,1.8,2351.0,5622.0,68902.0,644.0,1578.0,1612.0,2252.0,82961.0,2286.0,2610.0,10850.0,1428.0,100135.0,27855.0,4143.0,56113.0,88111.0,2.3,18456.0,4633.0,22321.0,6261.0,3994.0,1370.0,57035.0,2.9,,,15.0,17.0,7.4,0.7,11.8,59.9,3.1,4.3,67.3
404,Adelaide - West,2010,15.7,13.5,14.3,14.1,13.8,11.3,7.9,6.4,2.9,6139,5620,5992,6723,8693,8611,7614,7784,8048,7842,7398,6362,5855,4287,3779,3300,2868,2192,109107,5923,5419,5742,6327,8303,8323,7238,7734,7781,7818,7568,6708,6173,4869,4615,4165,3904,4133,112743,12062,11039,11734,13050,16996,16934,14852,15518,15829,15660,14966,13070,12028,9156,8394,7465,6772,6325,221850,67.1,38,41,40,,,,,,1391.1,-1117.0,13433.0,14550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,Barossa - Yorke - Mid North,2014,18.3,10.3,9.7,11.2,14.1,14.8,12.0,6.5,2.9,3309,3519,3625,3480,2583,2554,2771,2747,3286,3668,4169,4176,4197,3924,2818,2041,1424,1146,55437,2982,3321,3386,3097,2202,2518,2816,2793,3491,3624,4056,3996,3902,3659,2830,2064,1647,1993,54377,6291,6840,7011,6577,4785,5072,5587,5540,6777,7292,8225,8172,8099,7583,5648,4105,3071,3139,109814,60.2,45,46,45,,1143.0,2.3,1030.0,6.1,2.9,707.0,5593.0,4886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,Barossa - Yorke - Mid North,2013,18.5,10.4,9.6,11.6,14.3,14.7,11.7,6.4,2.8,3348,3418,3722,3472,2604,2577,2669,2758,3446,3708,4174,4169,4107,3808,2692,2005,1375,1084,55136,3023,3277,3439,3070,2208,2503,2719,2841,3589,3637,4112,3911,3824,3614,2707,1998,1633,1934,54039,6371,6695,7161,6542,4812,5080,5388,5599,7035,7345,8286,8080,7931,7422,5399,4003,3008,3018,109175,60.5,44,46,45,,1156.0,2.3,1058.0,6.3,2.9,448.0,5458.0,5010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,Barossa - Yorke - Mid North,2012,18.6,10.6,9.5,11.8,14.5,14.5,11.4,6.4,2.6,3353,3375,3761,3496,2647,2597,2591,2793,3558,3782,4165,4186,3963,3681,2642,1982,1317,1007,54896,3043,3265,3450,3062,2294,2515,2660,2912,3601,3741,4072,3902,3727,3526,2565,1938,1670,1870,53813,6396,6640,7211,6558,4941,5112,5251,5705,7159,7523,8237,8088,7690,7207,5207,3920,2987,2877,108709,61.0,44,45,45,,1244.0,,1122.0,,2.9,274.0,5577.0,5303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,Barossa - Yorke - Mid North,2011,18.7,10.7,9.4,12.1,14.8,14.6,10.8,6.3,2.5,3283,3334,3832,3506,2658,2584,2543,2853,3572,3964,4150,4157,3962,3389,2587,1889,1323,915,54501,3097,3205,3498,3051,2376,2499,2581,2987,3630,3865,3998,3882,3787,3270,2453,1944,1656,1835,53614,6380,6539,7330,6557,5034,5083,5124,5840,7202,7829,8148,8039,7749,6659,5040,3833,2979,2750,108115,61.6,44,45,44,1.9,1196.0,,1035.0,,2.9,278.0,5764.0,5486.0,0.6,7.1,0.7,0.1,0.5,0.1,0.2,0.3,0.3,13.9,2.3,,,,,,,,,44.4,0.8,1.1,6.5,5.9,20.7,9.6,19.5,12.9,14.5,9.6,10.7,8.1,8.3,15.0,1.5,44.0,188.0,31015.0,212.0,263.0,1175.0,2641.0,35538.0,470.0,4095.0,5208.0,674.0,45985.0,12146.0,871.0,29362.0,42379.0,2.3,9262.0,1864.0,14363.0,2782.0,1094.0,270.0,29635.0,2.9,,,28.9,18.5,7.8,1.0,12.5,57.5,4.2,3.8,65.4
405,Barossa - Yorke - Mid North,2010,18.6,11.0,9.5,12.3,15.0,14.4,10.4,6.3,2.4,3245,3354,3820,3511,2689,2584,2543,3024,3546,4094,4127,4067,3922,3254,2462,1859,1329,875,54305,2998,3145,3518,3283,2421,2473,2613,3162,3536,3943,3978,3815,3715,3084,2393,1938,1656,1757,53428,6243,6499,7338,6794,5110,5057,5156,6186,7082,8037,8105,7882,7637,6338,4855,3797,2985,2632,107733,62.2,43,44,44,,,,,,2.9,536.0,5846.0,5310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,South Australia - Outback,2014,19.4,12.5,13.7,13.0,14.1,12.3,8.6,4.6,1.9,3018,2926,2862,2821,2949,3322,2955,2889,3219,3223,3413,3086,2719,2208,1726,1201,745,613,45895,2828,2816,2613,2614,2580,3072,2691,2506,2849,2712,3048,2679,2386,2035,1585,1221,878,1026,42139,5846,5742,5475,5435,5529,6394,5646,5395,6068,5935,6461,5765,5105,4243,3311,2422,1623,1639,88034,65.6,39,39,39,,1205.0,2.2,658.0,6.5,0.1,-554.0,3614.0,4168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,South Australia - Outback,2013,19.6,12.6,13.4,13.3,14.2,12.2,8.4,4.5,1.8,3017,2945,2903,2845,3051,3218,2923,2868,3348,3234,3447,3040,2659,2152,1661,1143,746,563,45763,2864,2834,2637,2628,2574,3019,2621,2562,2914,2734,3045,2625,2348,2004,1527,1169,891,982,41978,5881,5779,5540,5473,5625,6237,5544,5430,6262,5968,6492,5665,5007,4156,3188,2312,1637,1545,87741,65.8,38,39,39,,1181.0,2.2,612.0,6.5,0.1,-727.0,3687.0,4414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,South Australia - Outback,2012,19.9,12.9,13.1,13.6,14.3,12.0,8.2,4.4,1.7,2985,2969,2979,2911,3022,3162,2845,2909,3382,3287,3396,3029,2522,2118,1635,1074,736,509,45470,2943,2808,2718,2682,2617,2930,2542,2612,2971,2822,2975,2580,2309,1941,1456,1102,918,949,41875,5928,5777,5697,5593,5639,6092,5387,5521,6353,6109,6371,5609,4831,4059,3091,2176,1654,1458,87345,65.8,38,38,38,,1212.0,,679.0,,0.1,-281.0,3975.0,4256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,South Australia - Outback,2011,20.3,12.9,12.9,13.8,14.4,11.9,8.0,4.3,1.6,2987,2989,3029,2929,3012,3063,2765,3012,3352,3361,3317,2950,2553,2030,1585,997,746,445,45122,2922,2862,2852,2648,2588,2850,2518,2741,2909,2900,2944,2540,2270,1905,1387,1088,922,908,41754,5909,5851,5881,5577,5600,5913,5283,5753,6261,6261,6261,5490,4823,3935,2972,2085,1668,1353,86876,65.9,38,38,38,10.3,1243.0,,604.0,,0.1,-663.0,4136.0,4799.0,0.9,6.4,1.3,0.1,0.8,0.2,0.5,0.3,0.7,17.6,7.1,,,,,,,,,47.9,0.8,0.9,6.5,4.9,21.7,13.1,14.9,13.8,16.6,10.6,10.5,7.8,10.6,13.0,2.1,15.0,749.0,25418.0,231.0,325.0,928.0,2838.0,30504.0,474.0,2100.0,4354.0,616.0,38048.0,9453.0,849.0,21039.0,31341.0,2.4,7365.0,1234.0,8991.0,2581.0,971.0,293.0,21435.0,2.9,,,24.0,19.6,7.9,1.2,10.5,54.7,3.0,4.5,62.1
406,South Australia - Outback,2010,20.5,13.1,12.8,14.0,14.5,11.6,7.7,4.3,1.5,3020,2981,3107,2954,3028,2956,2811,3177,3298,3446,3223,2835,2504,1974,1494,998,722,426,44954,2940,2812,2906,2713,2664,2809,2539,2796,2836,3022,2836,2447,2255,1846,1363,1069,904,867,41624,5960,5793,6013,5667,5692,5765,5350,5973,6134,6468,6059,5282,4759,3820,2857,2067,1626,1293,86578,66.0,38,38,38,,,,,,0.1,-386.0,3924.0,4310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,South Australia - South East,2014,17.6,11.0,10.2,11.5,13.7,14.4,12.2,6.6,2.8,5266,5699,5725,5660,5046,4640,4874,4773,5809,6022,6597,6707,6628,6454,4802,3395,2370,1917,92384,4802,5287,5509,5293,4119,4412,4748,4803,5740,6049,6514,6527,6505,6366,4698,3601,2756,3122,90851,10068,10986,11234,10953,9165,9052,9622,9576,11549,12071,13111,13234,13133,12820,9500,6996,5126,5039,183235,60.8,44,46,45,,1949.0,2.2,1608.0,5.6,2.8,399.0,8462.0,8063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,South Australia - South East,2013,17.8,11.0,10.2,11.9,13.9,14.3,11.7,6.5,2.6,5395,5680,5707,5736,4960,4687,4766,4858,6003,6092,6531,6666,6642,6119,4611,3253,2299,1774,91779,4831,5287,5618,5318,4099,4526,4637,4889,5952,5980,6635,6373,6457,6114,4513,3434,2768,2995,90426,10226,10967,11325,11054,9059,9213,9403,9747,11955,12072,13166,13039,13099,12233,9124,6687,5067,4769,182205,61.4,44,45,44,,2008.0,2.2,1630.0,5.7,2.8,-32.0,8111.0,8143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,South Australia - South East,2012,18.1,11.1,10.2,12.2,14.0,14.2,11.2,6.3,2.5,5435,5684,5730,5847,4872,4704,4745,4950,6165,6214,6574,6578,6566,5848,4337,3160,2257,1653,91319,4922,5309,5729,5337,4113,4560,4554,5100,5996,6046,6606,6241,6427,5799,4354,3344,2720,2905,90062,10357,10993,11459,11184,8985,9264,9299,10050,12161,12260,13180,12819,12993,11647,8691,6504,4977,4558,181381,61.9,43,45,44,,1995.0,,1563.0,,2.8,-341.0,8106.0,8447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,South Australia - South East,2011,18.4,11.1,10.2,12.5,14.2,14.3,10.6,6.2,2.4,5480,5685,5827,5858,4780,4748,4649,5150,6235,6352,6602,6483,6630,5451,4130,3014,2263,1521,90858,5032,5382,5781,5348,4098,4543,4559,5264,6007,6192,6463,6214,6519,5357,4227,3215,2718,2755,89674,10512,11067,11608,11206,8878,9291,9208,10414,12242,12544,13065,12697,13149,10808,8357,6229,4981,4276,180532,62.4,43,44,43,2.3,1994.0,,1522.0,,2.8,30.0,8479.0,8449.0,1.0,7.1,1.2,0.2,0.8,0.4,0.7,0.3,0.4,17.0,4.9,,,,,,,,,45.8,0.9,1.0,6.4,5.9,20.7,11.0,18.4,11.7,14.0,9.8,10.6,9.1,7.6,17.1,1.6,40.0,285.0,54083.0,351.0,411.0,1688.0,3791.0,60649.0,699.0,6131.0,8831.0,1282.0,77592.0,19916.0,1641.0,48335.0,69892.0,2.3,15023.0,2859.0,23415.0,4974.0,1976.0,528.0,48775.0,2.8,,,26.8,18.5,8.1,1.0,11.9,57.0,4.4,4.4,65.7
407,South Australia - South East,2010,18.5,11.4,10.3,12.8,14.3,14.1,10.1,6.1,2.3,5550,5577,5935,5931,4773,4808,4677,5512,6092,6574,6601,6397,6475,5156,3923,2955,2201,1420,90557,5167,5337,5778,5542,4313,4522,4577,5455,5889,6333,6260,6231,6297,5054,4065,3217,2676,2644,89357,10717,10914,11713,11473,9086,9330,9254,10967,11981,12907,12861,12628,12772,10210,7988,6172,4877,4064,179914,63.0,42,43,43,,,,,,2.7,236.0,8698.0,8462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Bunbury,2014,20.7,11.6,12.7,13.6,13.8,12.7,8.8,4.4,1.7,6294,6252,6166,5892,4810,5484,5837,5447,6312,6088,6067,5943,5243,4798,3036,2195,1386,1101,88351,5751,6377,6001,5380,4535,5431,5777,5977,6564,6230,6262,6107,5359,4581,3300,2397,1791,1882,89702,12045,12629,12167,11272,9345,10915,11614,11424,12876,12318,12329,12050,10602,9379,6336,4592,3177,2983,178053,64.4,38,40,39,,2272.0,2.1,1119.0,5.4,7.2,2021.0,9415.0,7394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Bunbury,2013,20.8,11.7,12.6,13.8,14.0,12.6,8.6,4.3,1.6,6136,6069,6163,5743,4794,5425,5566,5332,6297,5975,6037,5772,5062,4475,2917,2034,1376,1022,86195,5659,6155,5979,5251,4510,5244,5560,5848,6552,6054,6236,5921,5101,4317,3140,2254,1775,1773,87329,11795,12224,12142,10994,9304,10669,11126,11180,12849,12029,12273,11693,10163,8792,6057,4288,3151,2795,173524,64.7,38,40,39,,2207.0,2.1,969.0,5.5,7.0,2478.0,9491.0,7013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Bunbury,2012,20.9,11.9,12.3,14.1,14.3,12.5,8.3,4.3,1.5,5914,5866,6078,5692,4656,5151,5230,5342,6137,5923,5944,5596,4935,4109,2835,1894,1348,965,83615,5623,5906,5856,5224,4402,5034,5324,5743,6480,6026,6127,5732,4875,4014,2972,2183,1742,1646,84909,11537,11772,11934,10916,9058,10185,10554,11085,12617,11949,12071,11328,9810,8123,5807,4077,3090,2611,168524,65.0,38,39,39,,2216.0,,1025.0,,6.8,1729.0,9440.0,7711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
