sa4_code16,agbeefallot_f,agbeefcalle1_f,agbeefcatlano_f,agbeefcowsano_f,agbewes1ano_f,agbewesmerge1ano_f,agbewesothge1ano_f,agbroadcrpallaha_f,agcatldispano_f,agcereal_ahabar_f,agcereal_ahamai_f,agcereal_ahaoat_f,agcereal_ahaoth_f,agcereal_aharic_f,agcereal_ahasor_f,agcereal_ahatri_f,agcereal_ahawht_f,agcereal_atobar_f,agcereal_atomai_f,agcereal_atooat_f,agcereal_atooth_f,agcereal_atoric_f,agcereal_atosor_f,agcereal_atotri_f,agcereal_atowht_f,agcerehay_aha_f,agcerehay_ato_f,agchickensanolay_f,agchickensanomea_f,agcottlintakg_f,agcottlintakgirr_f,agcottlintakgnon_f,agcottpltdaha_f,agcottpltdahairr_f,agcottpltdahanon_f,agcroptotaha_f,agdairallot_f,agdaircales1_f,agdaircowsano_f,agdairheifanogt2_f,agdairheifanole2_f,agdairy_ano_f,ageggprodado_f,ageweslmbmark_f,agewesmateanomer_f,agewesmateanooth_f,agfloers_aha_f,agfloers_ahaout_f,agfloersundaha_f,agfloerupano_f,agfrutalmnum_f,agfrutalmoakg_f,agfrutalmotba_f,agfrutalmotnb_f,agfrutapplakg_f,agfrutapptba_f,agfrutapptnb_f,agfrutapptree_f,agfrutapriakg_f,agfrutaprtba_f,agfrutaprtnb_f,agfrutaprtre_f,agfrutavocakg_f,agfrutavotba_f,agfrutavotnb_f,agfrutavotree_f,agfrutbanaaha_f,agfrutbanaahabea_f,agfrutbanaahanyb_f,agfrutbanaato_f,agfrutcherakg_f,agfrutchertba_f,agfrutchertnb_f,agfrutchertree_f,agfrutmacatba_f,agfrutmacatnb_f,agfrutmacnum_f,agfrutmandakg_f,agfrutmandtba_f,agfrutmandtnb_f,agfrutmandtre_f,agfrutmangakg_f,agfrutmangtba_f,agfrutmangtnb_f,agfrutmantree_f,agfrutmcdmakg_f,agfrutnaspearakg_f,agfrutnaspeartba_f,agfrutnaspeartnb_f,agfrutnasptree_f,agfrutnectakg_f,agfrutnectree_f,agfrutnecttba_f,agfrutnecttnb_f,agfrutnutotaha_f,agfrutolitree_f,agfrutolivakg_f,agfrutolivtba_f,agfrutolivtnb_f,agfrutoorcano_f,agfrutorcba_f,agfrutorcnyb_f,agfrutorctot_f,agfrutorngakg_f,agfrutorngtba_f,agfrutorngtnb_f,agfrutorngtree_f,agfrutothcittba_f,agfrutothcittnb_f,agfrutothcittr_f,agfrutothha_f,agfrutothnum_f,agfrutothnuttnb_f,agfrutothnutttb_f,agfrutothorctba_f,agfrutothorctnb_f,agfrutothpomtba_f,agfrutothpomtnb_f,agfrutothpomtr_f,agfrutothrahabea_f,agfrutothrahanyb_f,agfrutothstre_f,agfrutotsttba_f,agfrutotsttnb_f,agfrutpeactba_f,agfrutpeactnb_f,agfrutpeatree_f,agfrutpechakg_f,agfrutpineaha_f,agfrutpineahabea_f,agfrutpineahanyb_f,agfrutpineato_f,agfrutstrwahabea_f,agfrutstrwakg_f,aggrape_aha_f,aggrape_ahabea_f,aggrape_ahanyb_f,aggrape_ato_f,aggrapeothaha_f,aggrapeothahabea_f,aggrapeothahanyb_f,aggrapeothato_f,aggrapewinaha_f,aggrapewinahabea_f,aggrapewinahanyb_f,aggrapewinato_f,aglambmarked_f,aglambmarkmerano_f,aglambmarkothano_f,aglambslt1ano_f,aglandtotlaha_f,aglucrnhay_aha_f,aglucrnhay_ato_f,agnurflwtuaha_f,agnursbpcupano_f,agnursery_aha_f,agnursery_ahaout_f,agnurseryundaha_f,agnursfnvupano_f,agnurshvupano_f,agnursinplupano_f,agnurspropupano_f,agnurspsbupano_f,agnursptsupano_f,agorchardsaha_f,agothchickenano_f,agothcrhayaha_f,agothcrhayato_f,agothcrop_aha_f,agothcrop_ahacan_f,agothcrop_ahaoil_f,agothcrop_ahaopu_f,agothcrop_ahapnt_f,agothcrop_akgpnt_f,agothcrop_atocan_f,agothcrop_atooil_f,agothcrop_atoopu_f,agothlstokanohld_f,agothpltryano_f,agothsheepano_f,agpasceothsilaha_f,agpasceothsilato_f,agpascrhayaha_f,agpascrhayato_f,agpasthay_aha_f,agpasthay_ato_f,agpigbopigano_f,agpigbsow_ano_f,agpigs_ano_f,agsheeplmbano_f,agsugarcanaha_f,agsugarcrsaha_f,agsugarcrsato_f,agsugnfcrushaha_f,agturf_aha_f,agturfrollupano_f,agvegbeanaha_f,agvegbeankg_f,agvege_aha_f,agvegebrocaha_f,agvegebrocakg_f,agvegebrusaha_f,agvegebrusakg_f,agvegecabbaha_f,agvegecabbato_f,agvegecapsaha_f,agvegecapsahaout_f,agvegecapsakg_f,agvegecapsakgout_f,agvegecapsakgund_f,agvegecapsam2und_f,agvegecarraha_f,agvegecarrato_f,agvegecaulaha_f,agvegecaulato_f,agvegecornaha_f,agvegecornato_f,agvegeletahaout_f,agvegeletakgout_f,agvegeletakgund_f,agvegeletam2und_f,agvegelettaha_f,agvegelettakg_f,agvegemelnaha_f,agvegemelnato_f,agvegemushakg_f,agvegemusham2_f,agvegeonioaha_f,agvegeonioato_f,agvegeoth_aha_f,agvegepeasaha_f,agvegepeasahamkt_f,agvegepeasahapro_f,agvegepeasakg_f,agvegepeasakgmkt_f,agvegepeasakgpro_f,agvegepotaaha_f,agvegepotaahamkt_f,agvegepotaahapro_f,agvegepotaato_f,agvegepotaatomkt_f,agvegepotaatopro_f,agvegepumpaha_f,agvegepumpato_f,agvegetomaaha_f,agvegetomaahamko_f,agvegetomaahamkt_f,agvegetomaahapro_f,agvegetomaakgmku_f,agvegetomaam2mku_f,agvegetomaato_f,agvegetomaatomko_f,agvegetomaatomkt_f,agvegetomaatopro_f,almonds_yield_f,apples_yield_f,apricots_yield_f,avocados_yield_f,bananas_yield_f,barley_yield_f,beans_yield_f,broccoli_yield_f,brussels_yield_f,cabbages_yield_f,canola_yield_f,capsicumout_yield_f,capsicumtot_yield_f,capsicumund_yield_f,carrots_yield_f,caulifloers_yield_f,cereals_hay_yield_f,cherries_yield_f,cotirrigatedlint_yield_f,cotnonirriglint_yield_f,cottontot_yield_f,dairy_totcattle_rt_f,grapesoth_yield_f,grapestot_yield_f,grapeswine_yield_f,lettuceout_yield_f,lettucetot_yield_f,lettuceund_yield_f,lucerne_yield_f,macadamias_yield_f,maize_yield_f,mandarins_yield_f,mangoes_yield_f,meat_totcattle_rt_f,melons_yield_f,mushrooms_yield_f,nectarines_yield_f,oats_yield_f,olives_yield_f,onions_yield_f,oranges_yield_f,othcerealgrnseed_yield_f,oth_hay_yield_f,othpulses_yield_f,othroilseeds_yield_f,pasture_hay_yield_f,peaches_yield_f,peanuts_yield_f,pears_yield_f,peasfreshmkt_yield_f,peasprcs_yield_f,peastot_yield_f,pineapples_yield_f,potatoesfresh_yield_f,potatoespro_yield_f,potatotot_yield_f,pumpkins_yield_f,rice_yield_f,silage_yield_f,sorghum_yield_f,strawberries_yield_f,sugarcutcrushing_yield_f,sweetcorn_yield_f,tomatoesmko_yield_f,tomatoesmku_yield_f,tomatoespro_yield_f,tomatotot_yield_f,triticale_yield_f,wheat_yield_f,sa4_name16
301,780.0,842.0,3669.0,2047.0,,,,36.0,3669.0,,,,,,,,,,,,,,,,,,,55245.0,1457203.0,,,,,,,280.0,,,,,,,1111795.0,,,,19.0,11.0,7.0,4534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35954.0,26.0,150.0,,1316.0,,66.0,,,176.0,931.0,1431.0,,25812.0,,46065.0,,,36.0,,,,,,,,,,,,,,26.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,1117.0,,,,,,609949.0,,,,609949.0,,,102189.0,2907.0,,,16.0,,,,,,,,,,,,,30.0,550.0,,,,,,,,,,,,,,,,,,,,,,,,,37.0,,,,,,,,,,,,,,6.0,,,,,100.0,,35.0,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,Brisbane - East
302,,,,,,,,,,,,,,,,,,,,,,,,,,,,18223.0,,,,,,,,,,,,,,,366625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brisbane - North
303,15.0,13.0,38.0,9.0,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0,,,,,,,,12.0,355.0,,,,,,,,,,,,,57.0,1419934.0,,,57.0,1419934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,25000.0,25000.0,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brisbane - South
304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12749.0,769.0,40.0,809.0,,,,,,,,,,,,,,,,4250.0,506.0,,506.0,,,,,,,,,,20.0,,,,,809.0,2044.0,81.0,2125.0,,,,,,,,,,,,769.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,,1.0,,1.0,1.0,,,,59.0,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brisbane - West
306,35158.0,,108028.0,,,,,91577.0,128924.0,,1996.0,,193.0,60.0,186.0,,,,15957.0,,515.0,148.0,482.0,,,,,94968.0,,,,,,,,111262.0,905.0,,,1625.0,4376.0,,1637608.0,,,,,,4.0,785.0,,,,,,,,,,,,,,,36909.0,,12990.0,12445.0,546.0,403031.0,,,,,20570.0,3600.0,24169.0,,,10.0,10.0,1849395.0,,,,257121.0,,,,,,,,,15939.0,,,,,188752.0,,105065.0,,,,,,81526.0,14563.0,96090.0,170.0,,,,138770.0,49983.0,,,,156.0,14.0,,,,,,,,73.0,22.0,51.0,897.0,,,,,,,,,,,,,,,28.0,,28.0,10.0,,25.0,76.0,260.0,,56.0,37.0,19.0,,,1775.0,367.0,,6511.0,,8766.0,243.0,2028.0,568.0,,349.0,386.0,710.0,3204604.0,,824.0,286.0,12310.0,77.0,90.0,240.0,8818.0,,55871.0,,53767.0,10.0,3.0,13.0,100.0,87129.0,77668.0,7343103.0,9461.0,,1070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,151.0,,,,,103.0,,,,,,,859.0,663.0,196.0,,13768.0,,151.0,2896.0,,,,,,,,,,,,,,61.0,32.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,3.0,13.0,8.0,,31.0,84.0,13.0,,,,,,,3.0,8.0,1.0,,29.0,,4513.0,,,,,40.0,,,,19.0,,,,,95.0,,,,,,,,Cairns
308,561297.0,455990.0,1987777.0,970490.0,1098.0,,1098.0,264898.0,1996991.0,6341.0,6568.0,979.0,,,,,82991.0,14633.0,29383.0,146.0,,,,,,9823.0,33028.0,63521.0,,,,,,,,288508.0,242.0,2198.0,5140.0,568.0,1067.0,9214.0,1458571.0,153.0,,153.0,,,,,,,,,,,,,,,,,18297.0,25158.0,1877.0,27034.0,,,,,,,,,214037.0,,222063.0,428207.0,25000.0,11500.0,36500.0,333345.0,30929.0,12198.0,43127.0,1942492.0,,,,,,,,,,,,,,16530.0,310737.0,42445.0,,,,,,7928.0,,7928.0,,,,,7685.0,8846.0,,,,,,,,,,,,,850.0,484.0,366.0,18171.0,0.0,2554.0,984.0,966.0,18.0,5068.0,874.0,874.0,,4423.0,110.0,92.0,18.0,645.0,142.0,,142.0,822.0,9647937.0,1465.0,15371.0,,,,45.0,,246.0,,,438.0,,5198.0,1117.0,14420.0,,,2803.0,,,96835.0,596.0,3519131.0,,,174096.0,17564.0,273.0,210.0,2518.0,,17485.0,,3440.0,26224.0,,,,2131.0,,,,,,336.0,313.0,250092.0,,0.0,2451.0,,,,,,,,,,,,,,,,,,,,,,,77.0,3552.0,,,,,,,,,,,,,,,,,,60.0,1536.0,,,,,,,,,,,,,,1.0,,2.0,800.0,11520.0,,,,,,,,,3.0,,2062.0,,1569.0,0.0,5.0,5.0,7.0,,,,,9.0,4.0,17.0,11.0,100.0,46.0,,,0.0,,,,1.0,3.0,2.0,0.0,,,5907.0,,,,,,,,,26.0,,,2.0,12000.0,,,,,,,,2.0,Central Queensland
309,63.0,277.0,1294.0,953.0,,,,3347.0,2280.0,,,,,,,,,,,,,,,,,,,50000.0,,,,,,,,6006.0,7.0,175.0,560.0,70.0,175.0,986.0,1188000.0,,,,5.0,,5.0,1163.0,,,,,,,,,,,,,77572.0,1622.0,610.0,2232.0,49.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,,,,,666.0,2288.0,610.0,2898.0,,,,,,,,35.0,,,,666.0,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92414.0,,,,,,,,241.0,1146.0,119.0,4332.0,124.0,10910.0,30.0,10000.0,2347.0,18780.0,,,,,,,,,,553.0,,,,,2347.0,18780.0,,,,,,,3347.0,2302.0,199606.0,1045.0,,462.0,,,,3.0,21986.0,,,,,,,,,,,,,,,,,,,,,,,,,590483.0,16800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8251.0,,,,,,,,,,,,,,43.0,,,,,,,,,,,,57.0,,35.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,,87.0,,,,,,,,Gold Coast
310,26809.0,29781.0,,,27.0,,27.0,3774.0,,566.0,595.0,18.0,,,507.0,,204.0,2105.0,5131.0,9.0,,,2326.0,,863.0,593.0,,,,,,,,,,,212.0,3469.0,7449.0,773.0,3400.0,15303.0,,27.0,,27.0,,,,20.0,,,,,,,,,,,,,550864.0,9229.0,1000.0,10229.0,,,,,,,,,,,,,,,,66617.0,7328.0,,7328.0,,,,,,,,,,213.0,4018.0,0.0,4018.0,,393.0,31962.0,1000.0,32962.0,,,,,7994.0,,7994.0,,3000.0,,3000.0,393.0,,,,,,,,,,,,,,,,,,4.0,212209.0,,,,,,,,,,,,,24.0,,24.0,,,,36399.0,,12.0,,15.0,,,,,6.0,,,208.0,146912.0,367.0,4083.0,76.0,14.0,257.0,1537.0,,,28.0,750.0,2687.0,9711.0,,7.0,2989.0,23661.0,,48901.0,1378.0,7034.0,2541.0,300.0,2841.0,34.0,,,,,,,1004.0,6314412.0,7233.0,871.0,7332316.0,,,268.0,,,,,,,,925.0,34809.0,69.0,,1714.0,19361.0,,,,,,,90.0,632.0,,,262.0,14294.0,,9.0,9.0,,12626.0,12626.0,,,27.0,100.0,,668.0,2700.0,,,,,,,1955856.0,84891.0,,,,,,,,60.0,,,6288.0,8418.0,,,2.0,,,,38.0,13.0,2.0,,,,,12.0,,,,,,,14.0,,9.0,,9.0,88.0,7.0,,,1.0,0.0,55.0,,,11.0,,,,,,,1333.0,,1333.0,,,27.0,26.0,16.0,,8.0,5.0,48000.0,,11.0,,,,,,,Ipswich
311,27969.0,13969.0,86968.0,45030.0,22.0,,22.0,1177.0,99621.0,,150.0,,144.0,,,,363.0,,1178.0,,909.0,,,,1742.0,133.0,775.0,,,,,,,,,3630.0,108.0,1422.0,7177.0,1711.0,2234.0,12652.0,,,,,,,4.0,562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,,40.0,,,,,11.0,11.0,,40.0,,,,,165794.0,1129.0,9668.0,294.0,,,,,,,2.0,9486.0,,100.0,,,89.0,221.0,5.0,,514.0,,,,,1454.0,,1195.0,673.0,6.0,359.0,11270.0,1732.0,12734.0,382.0,2069.0,,,,28.0,,,,,274.0,7722.0,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2597654.0,97791.0,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,13.0,,4.0,4.0,,,,,,8.0,,,87.0,,27.0,,,,,,6.0,3.0,,3.0,5.0,,,,,,,,,,,,,31.0,,,,,,,,,,5.0,Logan - Beaudesert
312,,,,549329.0,150.0,,150.0,280971.0,,281.0,1462.0,,,54.0,45179.0,,29814.0,574.0,4680.0,,,403.0,,,47365.0,,,34616.0,25.0,,,,,,,287738.0,,,,,,,831215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5600.0,,5600.0,2318.0,34.0,,34.0,,,,,22000.0,,,,,,,,,416.0,,,,,,,,,1471.0,34.0,,34.0,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1121.0,,,,,,,,,,,,,,,,95.0,8299421.0,,,123.0,27.0,,,,,,,1440.0,,697.0,406.0,7230.0,,,,,1308.0,,,,,814.0,,,36.0,12.0,958.0,20962.0,,7330.0,698.0,3706.0,27.0,,27.0,257.0,146671.0,129569.0,10374495.0,,,424.0,667.0,2535447.0,3671.0,,,,,,,,,,,,,,,,,450.0,4973.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4930.0,900.0,895.0,895.0,,,,41114.0,40905.0,40905.0,,,,,,,2.0,3799.0,,,,,18442.0,18442.0,,,,4.0,,1337.0,143.0,720.0,,,,,,,,22.0,4.0,3.0,69.0,,100.0,26.0,,,0.0,,,44.0,1.0,3.0,2.0,1.0,5.0,,,,,,,,,,,13.0,8.0,22.0,1.0,1000.0,80.0,11.0,46.0,,41.0,46.0,,2.0,Mackay - Isaac - Whitsunday
313,11335.0,13455.0,49310.0,24520.0,,,,4.0,53441.0,,,,,,,,,,,,,,,,,,,300523.0,,,,,,,,3738.0,12.0,369.0,3251.0,167.0,331.0,4131.0,,,,,,,,201.0,,,,,,,,,,,,,473721.0,12893.0,,12931.0,43.0,34.0,9.0,,,,,,,1012.0,,,,,,,,100.0,,,,,,,,,,,1650.0,,,,,,66509.0,1271.0,,,,,,691.0,121.0,813.0,,,,,,,,,,,,,,,,,,,801.0,529.0,271.0,18813.0,559.0,13222812.0,,,,,,,,,,,,,,,,,143268.0,238.0,2844.0,,2048.0,,80.0,,,8696.0,84.0,1631.0,,49038.0,,,4.0,8.0,4.0,,,,,,,,,336.0,,,1505.0,1859.0,298.0,3136.0,56.0,283.0,,,,,,,,,,44883.0,,,4.0,,,,,,,,,,,,,,,,,,,3.0,79847.0,,,3.0,79847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,5.0,,,,,,,,,,,,,,,,,8.0,,,,26498.0,26498.0,,,7.0,,,8.0,92.0,,,,,,,,,2.0,,,,,,,,,,36.0,,,,,,1.0,,23656.0,,,,24.0,,,,,Moreton Bay - North
314,111.0,285.0,452.0,56.0,,,,,2824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,6.0,390.0,1350.0,99.0,526.0,2372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.0,,,66.0,20000.0,,6.0,,,,12.0,12.0,,20070.0,,,,,,,,,,,,,,151.0,,,,,,,,,,,,,,,,,,603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moreton Bay - South
315,952267.0,750959.0,3856800.0,2153573.0,673146.0,534621.0,,,3856843.0,,,2643.0,,,2742.0,,3580.0,,,,,,7075.0,,10197.0,502.0,2011.0,,642922.0,,,,,,,,,10.0,27.0,,,43.0,,,378191.0,137737.0,,,,,,,,,,,,,,,,,2359353.0,60801.0,15123.0,75924.0,47.0,44.0,3.0,257.0,,,,,,,,98496.0,1970.0,,1970.0,15483280.0,324302.0,,368493.0,,,,,,,,,,4243.0,,,,,,736780.0,256540.0,993320.0,252884.0,5781.0,944.0,6725.0,,55097.0,,,,,,,,,,,,,6157.0,4398.0,1759.0,,,,,133.0,76.0,57.0,2618.0,,,80.0,80.0,,218.0,80.0,80.0,,218.0,,,,,,249181.0,121046.0,283359.0,92720003.0,37.0,293.0,,,,,,,,,,,,,33.0,500.0,5323.0,1051.0,,46.0,1517.0,,,,46.0,2779.0,,117.0,188057.0,,,4846.0,36726.0,3807.0,29099.0,196.0,29.0,225.0,1144562.0,4250.0,3717.0,344892.0,533.0,,132.0,15.0,18874.0,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,9647.0,,,10.0,488.0,223.0,1.0,1.0,,2545.0,2545.0,,,,,,,,211.0,5761.0,,,,,,,,,,,,,,,6.0,,1250.0,,,,,,,,,,4.0,,,,,0.0,3.0,3.0,,,,,8.0,,,50.0,48.0,100.0,32.0,,,0.0,,49.0,44.0,,,,1.0,8.0,,,,2545.0,,2545.0,35.0,,,,27.0,,,3.0,,93.0,,,,31.0,,,3.0,Queensland - Outback
316,,690.0,3234.0,2156.0,,,,524.0,10697.0,,,,,,,,,,,,,,,,,,,,3060467.0,68000.0,68000.0,,100.0,100.0,,3933.0,123.0,825.0,5064.0,559.0,892.0,7463.0,,,,,65.0,55.0,10.0,,,,,,,,,,,,,,,,1458.0,,8.0,8.0,,10.0,,,,,,13150.0,,16622.0,515.0,291.0,806.0,911.0,61.0,,61.0,,,,,,,,,,2754.0,,,,,38614.0,,17326.0,,,,,,24625.0,285.0,24910.0,97.0,,,,36473.0,2141.0,,,,89.0,7.0,,,,,,,,,,,,163.0,3792129.0,,,,,,,,,,,,,,,,,33936.0,,,,,,,12.0,153.0,,42.0,,68.0,21866.0,,,,,,,,,,,,,,942.0,,,,,8.0,24.0,8.0,24.0,3600.0,1200.0,4800.0,,424.0,413.0,29772.0,12.0,,107027.0,,,152.0,,,,0.0,,,3.0,3.0,,,,,,,,,,,4.0,57025.0,,,4.0,57025.0,4.0,30.0,283310.0,8106.0,,,118.0,,,,,,,,,,,,,,,,,,,,84578.0,,,,,,,,,1.0,,,,0.0,,,,,,,,,,680.0,,680.0,70.0,,,,13867.0,13867.0,,,,,32.0,15.0,30.0,8.0,35.0,,,,,,,,,,3.0,,,,,,,49.0,,,,,,,,23252.0,72.0,,29.0,,,99.0,,,Sunshine Coast
317,1947.0,4845.0,15054.0,8262.0,170.0,,170.0,12002.0,22334.0,1640.0,14.0,286.0,,,1091.0,318.0,776.0,5539.0,71.0,79.0,,,3926.0,318.0,1684.0,656.0,2691.0,969.0,1600.0,508962.0,508962.0,,283.0,283.0,,22823.0,60.0,1148.0,4071.0,916.0,1085.0,7280.0,21832.0,150.0,,150.0,37.0,32.0,5.0,12556.0,,,,,,,,,,,,,478333.0,12230.0,300.0,12530.0,,,,,,,,,,,,,,,,22336.0,2469.0,,2469.0,,,,,,45725.0,7079.0,7079.0,,133.0,,,,,6073.0,40636.0,1495.0,42131.0,,,,,,,,,2200.0,,2200.0,5788.0,285.0,,,,,,,,,10870.0,910.0,11780.0,45554.0,,,,,,,,,,,,,,,,,,,147.0,,147.0,149.0,51368.0,,3401.0,105.0,70.0,,3.0,13.0,23737.0,10000.0,,350000.0,,,133.0,196873.0,622.0,10429.0,254.0,,,7339.0,,,,,11971.0,504.0,,58.0,1867.0,42482.0,1747.0,17141.0,226.0,621.0,6608.0,3834.0,10442.0,378.0,,,,,52.0,2459.0,1001.0,6341874.0,6969.0,866.0,7060474.0,,,331.0,,,,,,,,85.0,4287.0,384.0,9671.0,2123.0,24067.0,897.0,25177564.0,,,897.0,25177564.0,79.0,3837.0,,,,,223.0,,,,,,,564.0,344.0,,18434.0,10659.0,,271.0,6010.0,51.0,51.0,51.0,,,,,,,,,,,39.0,,3.0,6338.0,8152.0,,45.0,,,,,50.0,25.0,4.0,,1796.0,,1796.0,33.0,,,,28062.0,28062.0,,,,5.0,,,67.0,48.0,,6.0,,,64.0,,,17.0,,,3.0,4.0,,,,,,,31.0,35.0,33.0,22.0,,23.0,4.0,,,11.0,33.0,,,33.0,1.0,,Toowoomba
318,,,,,,,,131204.0,,,201.0,,89.0,4.0,,,,,1674.0,,78.0,15.0,,,,,,,,465227.0,465227.0,,348.0,348.0,,139762.0,104.0,69.0,243.0,49.0,,465.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,10.0,,,,,,,,,,,,2754026.0,71552.0,29962.0,101514.0,,,,,,,,,,1676.0,,,,,84366.0,161896.0,31166.0,193061.0,,,,,5978.0,1204.0,7182.0,,,,,84366.0,,,,,,,,,,,,,,140.0,86.0,54.0,7274.0,,,,,,,,,,,,,,,,,,,,,,228.0,,110.0,,,,250.0,,,,770.0,1534.0,76170.0,,,,,129.0,887.0,,,,104.0,1280.0,2206.0,347.0,,,,2059.0,7738.0,2054.0,7733.0,,,,,128522.0,116811.0,11694658.0,,118.0,109.0,641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.0,10685.0,,,,,,,,,,,,,,,5.0,,,,,,,21294.0,21294.0,,,,,,1337.0,,1337.0,0.0,8.0,8.0,,,,,,,8.0,,,100.0,22.0,,,,,,,1.0,1.0,1.0,,4.0,,,,,,,85.0,,29.0,29.0,,4.0,,2.0,,100.0,12.0,35.0,,31.0,,,2.0,Townsville
