sa4_code_2011,sa4_name_2011,year,reg_mv_pas_vhcls,reg_mv_campervans,reg_mv_lt_comm_vhcls,reg_mv_lt_rgd_trks,reg_mv_hvy_rgd_trks,reg_mv_artcltd_trks,reg_mv_non_frght_trks,reg_mv_buses,reg_mv_mtrcycls,reg_mv_tot_vhcls,reg_mv_ptrl_fuel,reg_mv_disl_fuel,reg_mv_lpg_dl_oth_fuel,trst_accom_est_wth_15_more_rms,ag_area_hldng_ha,ag_area_brdacr_crps_crl_ha,ag_area_veg_ha,ag_area_orchd_nut_trs_ha,ag_area_all_frt_exc_grp_ha,ag_area_brdacr_crp_non_crl_ha,ag_comm_diary_ctl,ag_comm_meat_ctl,ag_comm_sheep,ag_comm_pigs,ag_grs_val_ag_prod_,ag_grs_val_crps_,ag_grs_val_livstk_slghtr_,ag_grs_val_livstk_prdct_,empl_industry_ag_frst_fsh_pc,empl_industry_mining_pc,empl_industry_mnfctrng_pc,empl_industry_elc_gs_wtr_wst_pc,empl_industry_construction_pc,empl_industry_whlsle_trd_pc,empl_industry_retail_trd_pc,empl_industry_accom_food_pc,empl_industry_trnsprt_pst_wrhsng_pc,empl_industry_infomedia_telecom_pc,empl_industry_financ_insur_pc,empl_industry_rent_rl_est_pc,empl_industry_prof_sci_tech_pc,empl_industry_admin_supp_pc,empl_industry_pub_admin_safety_pc,empl_industry_edu_train_pc,empl_industry_hlth_soc_ass_pc,empl_industry_art_rec_pc,empl_industry_oth_serv_pc,empl_industry_tot,bus_industry_ag_frst_fsh,bus_industry_mining,bus_industry_mnfctrng,bus_industry_elc_gs_wtr_wst,bus_industry_construction,bus_industry_whlsle_trd,bus_industry_retail_trd,bus_industry_accom_food,bus_industry_trnsprt_pst_wrhsng,bus_industry_infomedia_telecom,bus_industry_financ_insur,bus_industry_rent_rl_est,bus_industry_prof_sci_tech,bus_industry_admin_supp,bus_industry_pub_admin_safety,bus_industry_edu_train,bus_industry_hlth_soc_ass,bus_industry_art_rec,bus_industry_oth_serv,bus_industry_current_unkwn,bus_industry_tot
126,Sydney - Ryde,2012,90700,102.0,7806,462.0,537,30.0,37.0,261.0,2802,102737,93244,7664,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.0,14.0,475.0,28.0,2103.0,903.0,1153.0,675.0,798.0,226.0,1481.0,2009.0,3281.0,913.0,57.0,300.0,1327.0,191.0,527.0,383.0,17041.0
126,Sydney - Ryde,2011,91331,98.0,8070,457.0,586,29.0,42.0,529.0,2637,103779,94574,7188,2013,,3.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.2,0.2,6.6,0.8,5.5,6.2,8.9,5.6,3.2,4.0,7.6,1.8,13.0,3.3,4.6,9.5,12.0,1.4,3.5,79217.0,213.0,16.0,469.0,28.0,2063.0,911.0,1121.0,651.0,806.0,221.0,1505.0,2056.0,3196.0,879.0,61.0,297.0,1286.0,187.0,525.0,300.0,16791.0
126,Sydney - Ryde,2010,90474,81.0,7457,461.0,499,30.0,35.0,560.0,2513,102110,93852,6207,2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,Sydney - South West,2014,198182,283.0,27689,2908.0,5139,1450.0,119.0,894.0,5889,242553,208438,27933,6183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.0,10.0,1646.0,76.0,6197.0,1255.0,2049.0,869.0,3420.0,129.0,1306.0,2678.0,1963.0,1343.0,183.0,256.0,1258.0,209.0,1418.0,501.0,27389.0
127,Sydney - South West,2013,193254,256.0,26770,2787.0,4954,1322.0,131.0,918.0,5688,236080,204904,24738,6442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.0,9.0,1654.0,72.0,6101.0,1260.0,2109.0,867.0,3358.0,124.0,1222.0,2627.0,1900.0,1310.0,166.0,235.0,1170.0,218.0,1415.0,615.0,27057.0
127,Sydney - South West,2012,187829,217.0,25936,2620.0,4783,1360.0,137.0,906.0,5179,228967,200840,21906,6238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.0,12.0,1742.0,75.0,6526.0,1313.0,2241.0,904.0,3588.0,137.0,1218.0,2689.0,1974.0,1391.0,181.0,247.0,1148.0,221.0,1470.0,598.0,28329.0
127,Sydney - South West,2011,185865,191.0,26002,2615.0,4937,1472.0,149.0,954.0,4872,227057,200214,20689,6153,,9423.0,159.0,652.0,53.0,61.0,35.0,5064.0,3779.0,253.0,4255.0,133.9,53.0,63.4,17.5,0.8,0.1,15.6,0.9,8.7,5.5,11.0,5.7,7.3,1.6,4.6,1.3,4.6,3.4,5.5,5.1,9.3,1.1,4.2,141817.0,685.0,11.0,1769.0,73.0,6567.0,1305.0,2247.0,894.0,3534.0,125.0,1192.0,2710.0,2008.0,1418.0,188.0,242.0,1100.0,234.0,1426.0,496.0,28224.0
127,Sydney - South West,2010,181486,180.0,25349,2552.0,4903,1372.0,156.0,939.0,4675,221612,196547,19008,6053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,Sydney - Sutherland,2014,128193,280.0,16647,1008.0,1290,190.0,46.0,283.0,5874,153811,133862,16967,2979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0,13.0,894.0,72.0,4101.0,818.0,1297.0,689.0,983.0,188.0,1942.0,2660.0,2938.0,783.0,79.0,329.0,1123.0,298.0,904.0,325.0,20638.0
128,Sydney - Sutherland,2013,126375,253.0,16116,969.0,1289,171.0,50.0,295.0,5586,151104,133458,14532,3113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.0,11.0,935.0,71.0,4015.0,858.0,1273.0,666.0,991.0,178.0,1850.0,2637.0,2867.0,772.0,83.0,327.0,1090.0,290.0,915.0,366.0,20422.0
128,Sydney - Sutherland,2012,124154,251.0,15727,951.0,1303,171.0,47.0,273.0,5207,148084,132704,12415,2966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.0,14.0,972.0,77.0,4191.0,887.0,1358.0,707.0,1080.0,159.0,1781.0,2708.0,2986.0,816.0,85.0,339.0,1080.0,289.0,955.0,357.0,21079.0
128,Sydney - Sutherland,2011,123245,237.0,15509,922.0,1327,188.0,44.0,268.0,5052,146792,132965,10962,2865,,64.0,,,,,,,45.0,,,0.5,0.5,0.0,0.0,0.1,0.2,8.0,1.2,8.8,4.8,10.1,5.2,7.1,1.9,5.8,2.0,8.5,3.0,6.9,8.8,10.3,1.6,3.8,110119.0,274.0,11.0,984.0,81.0,4121.0,878.0,1304.0,699.0,1114.0,162.0,1666.0,2782.0,2995.0,819.0,86.0,331.0,1036.0,286.0,954.0,307.0,20890.0
128,Sydney - Sutherland,2010,121455,226.0,15136,901.0,1311,178.0,40.0,285.0,4843,144375,132027,9739,2618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Ballarat,2014,96037,530.0,28247,1276.0,3375,1105.0,278.0,723.0,5833,137404,100896,26561,9952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1903.0,46.0,548.0,42.0,2262.0,337.0,823.0,562.0,773.0,79.0,1032.0,1105.0,1080.0,355.0,28.0,135.0,628.0,181.0,550.0,160.0,12629.0
201,Ballarat,2013,94607,518.0,27069,1252.0,3392,1094.0,292.0,749.0,5750,134723,100397,23872,10457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852.0,47.0,550.0,42.0,2242.0,339.0,824.0,512.0,743.0,76.0,955.0,1063.0,1070.0,359.0,28.0,145.0,585.0,163.0,527.0,180.0,12302.0
201,Ballarat,2012,92766,500.0,26201,1067.0,3257,1050.0,307.0,726.0,5579,131453,99538,21271,10641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1879.0,46.0,554.0,41.0,2288.0,336.0,863.0,533.0,779.0,78.0,952.0,1043.0,1050.0,376.0,31.0,146.0,578.0,165.0,524.0,142.0,12404.0
201,Ballarat,2011,89927,486.0,25129,1045.0,3220,1008.0,331.0,704.0,5377,127227,97495,19224,10507,,804239.0,96576.0,2027.0,115.0,135.0,,8679.0,83375.0,1592790.0,31062.0,384.5,137.7,166.2,80.6,4.0,0.7,10.9,1.0,8.8,2.6,12.0,7.1,4.1,1.8,1.8,1.1,5.1,2.4,6.1,9.1,14.3,1.7,3.5,64554.0,1923.0,47.0,564.0,42.0,2242.0,342.0,845.0,529.0,772.0,85.0,914.0,1023.0,1029.0,355.0,26.0,145.0,553.0,170.0,535.0,123.0,12264.0
201,Ballarat,2010,88643,469.0,24571,989.0,3198,965.0,331.0,700.0,5198,125064,96809,17776,10484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,Bendigo,2014,91538,553.0,27136,824.0,3064,975.0,176.0,610.0,6595,131471,97984,24530,8958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878.0,58.0,538.0,40.0,2138.0,353.0,878.0,520.0,649.0,90.0,764.0,942.0,1071.0,306.0,37.0,142.0,577.0,182.0,554.0,147.0,11864.0
202,Bendigo,2013,90287,565.0,26292,832.0,3100,949.0,173.0,609.0,6344,129151,97358,22312,9478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1851.0,57.0,534.0,38.0,2131.0,359.0,902.0,495.0,663.0,90.0,735.0,911.0,1038.0,314.0,37.0,130.0,550.0,194.0,543.0,173.0,11745.0
202,Bendigo,2012,88297,552.0,25564,724.0,3119,936.0,161.0,600.0,6219,126172,96202,20192,9774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1902.0,51.0,551.0,38.0,2193.0,371.0,931.0,522.0,676.0,83.0,718.0,931.0,1056.0,306.0,37.0,136.0,550.0,207.0,551.0,175.0,11985.0
202,Bendigo,2011,85712,528.0,24594,709.0,3057,917.0,163.0,602.0,5913,122195,94494,18055,9641,,811518.0,184505.0,107.0,3939.0,3941.0,27102.0,21324.0,56489.0,1335045.0,150884.0,536.6,212.4,206.4,117.9,4.3,1.2,10.4,1.3,8.7,2.7,12.1,6.1,3.9,1.4,3.3,1.0,4.4,2.6,6.4,8.8,14.4,1.5,3.6,63226.0,1946.0,51.0,563.0,34.0,2159.0,371.0,916.0,535.0,673.0,87.0,661.0,911.0,1017.0,278.0,35.0,139.0,536.0,211.0,547.0,118.0,11788.0
202,Bendigo,2010,84596,509.0,23894,670.0,3097,892.0,159.0,609.0,5716,120142,93801,16600,9749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,Geelong,2014,167907,649.0,32252,1554.0,3533,1107.0,204.0,1086.0,9265,217557,170407,34704,12443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481.0,23.0,831.0,64.0,4232.0,579.0,1420.0,1018.0,1053.0,129.0,1604.0,2083.0,2157.0,649.0,66.0,258.0,1223.0,265.0,913.0,287.0,20335.0
203,Geelong,2013,164266,626.0,31113,1510.0,3458,1044.0,230.0,1059.0,8866,212172,168669,30625,12876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.0,25.0,835.0,66.0,4151.0,559.0,1423.0,986.0,1026.0,117.0,1541.0,2071.0,2146.0,630.0,57.0,255.0,1176.0,273.0,895.0,334.0,20064.0
203,Geelong,2012,160944,629.0,29986,1315.0,3462,1028.0,188.0,1042.0,8575,207169,167134,26776,13259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531.0,26.0,851.0,73.0,4311.0,580.0,1460.0,984.0,1042.0,114.0,1519.0,2056.0,2183.0,632.0,60.0,264.0,1185.0,266.0,904.0,286.0,20327.0
203,Geelong,2011,157498,638.0,28911,1291.0,3421,1006.0,196.0,1011.0,8305,202277,165499,23748,13037,,272058.0,53033.0,553.0,97.0,103.0,,4608.0,41807.0,662187.0,38760.0,320.9,83.8,169.6,67.5,1.7,0.3,10.9,1.2,10.0,3.4,12.2,6.8,4.2,1.2,2.8,1.3,5.2,2.9,6.0,9.2,13.4,1.6,3.6,114376.0,1587.0,27.0,851.0,65.0,4236.0,560.0,1473.0,975.0,1089.0,118.0,1448.0,1961.0,2169.0,615.0,65.0,255.0,1123.0,268.0,903.0,247.0,20035.0
203,Geelong,2010,154366,583.0,27857,1265.0,3384,1030.0,191.0,1002.0,8092,197770,163516,21259,12993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,Hume,2014,106927,762.0,38640,1155.0,4635,1777.0,246.0,1026.0,9326,164494,113781,42608,8105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4877.0,38.0,700.0,72.0,2817.0,383.0,1004.0,910.0,925.0,52.0,765.0,1263.0,1088.0,411.0,43.0,170.0,533.0,173.0,757.0,151.0,17132.0
204,Hume,2013,105128,764.0,37201,1159.0,4717,1754.0,244.0,1033.0,9219,161219,113655,39070,8491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4831.0,34.0,722.0,51.0,2805.0,380.0,1022.0,899.0,921.0,53.0,749.0,1265.0,1107.0,428.0,44.0,175.0,523.0,181.0,761.0,200.0,17151.0
204,Hume,2012,103412,762.0,36028,971.0,4676,1683.0,236.0,1035.0,8986,157789,113486,35634,8666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4952.0,38.0,771.0,44.0,2905.0,403.0,1059.0,933.0,946.0,55.0,750.0,1284.0,1152.0,461.0,52.0,180.0,520.0,189.0,759.0,230.0,17683.0
204,Hume,2011,100816,711.0,34962,949.0,4636,1667.0,223.0,1049.0,8671,153684,112251,32857,8578,,1439466.0,61555.0,140.0,2888.0,3006.0,,67156.0,583641.0,1401261.0,29780.0,667.8,159.9,340.2,167.7,7.7,0.4,11.4,0.9,8.4,2.9,10.8,7.6,4.6,0.9,1.5,1.2,3.4,2.6,9.0,7.7,12.4,1.2,3.4,73668.0,5014.0,35.0,772.0,37.0,2902.0,405.0,1064.0,932.0,952.0,54.0,701.0,1285.0,1117.0,463.0,47.0,167.0,528.0,195.0,756.0,190.0,17616.0
204,Hume,2010,99677,706.0,34041,941.0,4667,1614.0,222.0,1034.0,8353,151255,111913,30764,8570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,Latrobe - Gippsland,2014,170225,1164.0,50269,1870.0,5458,1858.0,300.0,1462.0,13619,246225,173386,56755,16081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6427.0,66.0,832.0,65.0,4105.0,500.0,1625.0,1067.0,1201.0,82.0,1316.0,1931.0,1468.0,603.0,47.0,207.0,791.0,225.0,1029.0,244.0,23831.0
205,Latrobe - Gippsland,2013,167682,1094.0,49042,1821.0,5450,1776.0,284.0,1449.0,13342,241940,172771,51916,17248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6458.0,63.0,855.0,61.0,4117.0,498.0,1648.0,1052.0,1214.0,84.0,1304.0,1874.0,1440.0,598.0,45.0,206.0,762.0,229.0,994.0,293.0,23795.0
205,Latrobe - Gippsland,2012,165223,1054.0,47808,1579.0,5504,1744.0,304.0,1457.0,13026,237699,172311,47481,17904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6634.0,53.0,884.0,63.0,4238.0,523.0,1726.0,1056.0,1275.0,85.0,1254.0,1906.0,1512.0,617.0,51.0,220.0,765.0,238.0,1044.0,292.0,24436.0
205,Latrobe - Gippsland,2011,161617,978.0,46299,1500.0,5478,1771.0,295.0,1444.0,12474,231856,170309,43595,17953,,1287637.0,8068.0,8475.0,360.0,415.0,3846.0,510182.0,557778.0,676685.0,20652.0,1642.5,311.4,475.3,855.9,8.0,1.6,8.7,3.1,10.6,3.0,11.4,6.9,3.7,0.8,1.6,1.1,3.6,2.5,6.0,8.1,12.2,1.3,3.8,109695.0,6773.0,59.0,932.0,66.0,4231.0,515.0,1765.0,1041.0,1285.0,82.0,1198.0,1888.0,1482.0,601.0,51.0,212.0,739.0,242.0,1019.0,252.0,24433.0
205,Latrobe - Gippsland,2010,158664,948.0,45008,1450.0,5455,1748.0,301.0,1412.0,12072,227058,168447,40455,18155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,Melbourne - Inner,2014,332951,581.0,41497,3337.0,4735,1074.0,660.0,2295.0,12748,399878,322054,64955,12870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266.0,317.0,2717.0,185.0,8041.0,3933.0,6001.0,5286.0,2413.0,1943.0,12682.0,13450.0,18960.0,3679.0,308.0,1447.0,6263.0,2005.0,2700.0,2387.0,95983.0
206,Melbourne - Inner,2013,327194,565.0,39597,3242.0,4177,984.0,633.0,2158.0,12476,391026,320055,56804,14176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352.0,300.0,2703.0,171.0,7524.0,3942.0,6039.0,4978.0,2373.0,1854.0,12287.0,12887.0,18389.0,3567.0,308.0,1365.0,5934.0,1918.0,2634.0,2763.0,93288.0
206,Melbourne - Inner,2012,326861,541.0,40937,2925.0,4478,1043.0,647.0,2166.0,12254,391852,323909,51986,15967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510.0,308.0,2741.0,179.0,7581.0,4023.0,6291.0,5072.0,2601.0,1904.0,12238.0,12876.0,18589.0,3755.0,317.0,1414.0,5703.0,2006.0,2662.0,2603.0,94373.0
206,Melbourne - Inner,2011,327944,483.0,38815,2729.0,4205,971.0,624.0,2073.0,12139,389983,329042,43372,17573,,2736.0,,1.0,68.0,68.0,,741.0,955.0,214.0,,3.9,2.0,0.5,1.4,0.3,0.3,5.4,1.0,4.5,3.8,8.1,7.4,3.1,3.8,6.9,1.7,15.7,3.7,5.8,9.3,11.1,3.1,2.9,276865.0,1659.0,284.0,2755.0,172.0,7293.0,3879.0,6115.0,4950.0,2641.0,1821.0,11870.0,12738.0,18136.0,3601.0,287.0,1355.0,5390.0,2046.0,2623.0,2098.0,91713.0
206,Melbourne - Inner,2010,321236,442.0,37253,2817.0,4352,966.0,679.0,1989.0,11891,381625,326415,37785,17423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,Melbourne - Inner East,2014,223771,241.0,14898,808.0,1708,174.0,1676.0,664.0,5853,249793,214571,29342,5879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.0,35.0,982.0,58.0,4607.0,1919.0,2619.0,1863.0,1060.0,454.0,5667.0,6182.0,7461.0,1562.0,97.0,661.0,4005.0,535.0,1200.0,869.0,42522.0
207,Melbourne - Inner East,2013,221368,224.0,14692,805.0,1699,186.0,1650.0,681.0,5777,247082,214846,25873,6366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.0,37.0,999.0,62.0,4364.0,1879.0,2577.0,1768.0,1087.0,469.0,5515.0,5985.0,7330.0,1546.0,90.0,646.0,3812.0,528.0,1134.0,987.0,41571.0
207,Melbourne - Inner East,2012,218320,213.0,14393,752.0,1675,161.0,953.0,664.0,5615,242746,214219,21780,6752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.0,34.0,1022.0,63.0,4490.0,1953.0,2721.0,1804.0,1127.0,489.0,5553.0,6000.0,7642.0,1593.0,93.0,675.0,3718.0,566.0,1197.0,916.0,42477.0
207,Melbourne - Inner East,2011,218059,190.0,14189,683.0,1632,169.0,690.0,640.0,5529,241781,215972,18913,6899,,887.0,,8.0,13.0,25.0,,52.0,83.0,297.0,,1.5,1.4,0.1,0.0,0.2,0.3,6.6,0.8,5.2,4.9,10.6,6.4,2.7,2.7,6.6,2.0,13.2,3.3,4.5,9.8,13.2,1.9,3.1,164215.0,924.0,34.0,1057.0,64.0,4456.0,1915.0,2712.0,1705.0,1137.0,478.0,5433.0,6040.0,7646.0,1590.0,99.0,660.0,3583.0,555.0,1196.0,795.0,42079.0
207,Melbourne - Inner East,2010,215320,199.0,14166,787.0,1709,175.0,596.0,662.0,5583,239197,215705,16660,6834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,Melbourne - Inner South,2014,245493,398.0,22154,1307.0,1829,248.0,146.0,686.0,8248,280509,239904,32505,8098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.0,30.0,1957.0,96.0,5905.0,2250.0,3063.0,1588.0,1504.0,544.0,5161.0,6453.0,7850.0,1672.0,93.0,711.0,3166.0,705.0,1595.0,973.0,45927.0
208,Melbourne - Inner South,2013,241719,376.0,21560,1298.0,1817,247.0,151.0,717.0,8077,275962,239160,28138,8668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.0,25.0,2027.0,91.0,5790.0,2223.0,3053.0,1540.0,1550.0,527.0,4999.0,6332.0,7817.0,1687.0,106.0,715.0,3019.0,707.0,1610.0,1085.0,45577.0
208,Melbourne - Inner South,2012,237646,379.0,21224,1207.0,1859,285.0,141.0,698.0,8025,271464,237989,24354,9122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.0,23.0,2115.0,88.0,5932.0,2336.0,3213.0,1564.0,1645.0,547.0,4939.0,6415.0,8034.0,1764.0,113.0,734.0,3010.0,718.0,1653.0,994.0,46591.0
208,Melbourne - Inner South,2011,236168,344.0,20981,1173.0,1892,285.0,148.0,680.0,8039,269710,239385,20984,9348,,364.0,,7.0,,,,5.0,323.0,137.0,,3.3,2.2,0.5,0.6,0.2,0.3,8.3,0.9,6.6,5.3,10.3,5.3,3.0,2.7,6.2,1.9,12.6,3.5,4.7,9.3,11.7,2.0,3.2,187981.0,853.0,27.0,2136.0,94.0,5835.0,2343.0,3175.0,1523.0,1709.0,538.0,4865.0,6391.0,7897.0,1781.0,118.0,697.0,2915.0,731.0,1630.0,873.0,46131.0
208,Melbourne - Inner South,2010,232618,350.0,20376,1114.0,1906,267.0,153.0,661.0,7839,265284,237619,18213,9450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,Melbourne - North East,2014,281297,434.0,39639,1893.0,4549,699.0,217.0,1239.0,12880,342847,285553,41293,16001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.0,27.0,1750.0,116.0,8126.0,1440.0,2525.0,1234.0,3154.0,270.0,2551.0,3431.0,4144.0,1413.0,151.0,492.0,1961.0,436.0,1623.0,592.0,36088.0
209,Melbourne - North East,2013,274333,426.0,38256,1886.0,4514,690.0,203.0,1259.0,12407,333974,280896,36257,16820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.0,25.0,1757.0,110.0,8025.0,1433.0,2361.0,1160.0,3124.0,251.0,2455.0,3370.0,4054.0,1429.0,151.0,475.0,1842.0,444.0,1594.0,725.0,35460.0
209,Melbourne - North East,2012,267647,383.0,37081,1686.0,4635,648.0,198.0,1246.0,11951,325475,276047,31867,17564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,26.0,1861.0,115.0,8328.0,1460.0,2427.0,1163.0,3294.0,274.0,2391.0,3434.0,4182.0,1482.0,158.0,474.0,1764.0,455.0,1641.0,708.0,36407.0
209,Melbourne - North East,2011,258869,380.0,35547,1720.0,4588,627.0,198.0,1259.0,11425,314613,269127,28073,17410,,30919.0,222.0,82.0,190.0,215.0,67.0,289.0,16449.0,5057.0,756.0,147.5,113.0,16.5,18.0,0.4,0.2,10.9,1.0,9.7,4.4,10.8,5.3,5.1,2.0,4.1,1.3,7.1,3.3,6.0,8.4,12.4,1.6,3.7,208621.0,827.0,25.0,1901.0,112.0,8135.0,1464.0,2445.0,1129.0,3336.0,261.0,2323.0,3376.0,4147.0,1461.0,159.0,453.0,1669.0,449.0,1671.0,630.0,35973.0
209,Melbourne - North East,2010,254429,377.0,34499,1686.0,4549,635.0,957.0,1254.0,11059,309445,265970,25912,17565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,Melbourne - North West,2014,220982,397.0,33482,2235.0,5550,1267.0,288.0,1229.0,9247,274677,221922,36792,15957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.0,9.0,1656.0,102.0,5672.0,1277.0,1685.0,885.0,3310.0,150.0,1682.0,2468.0,2127.0,1083.0,134.0,275.0,973.0,272.0,1331.0,505.0,26187.0
210,Melbourne - North West,2013,213459,366.0,32365,2253.0,5587,1282.0,283.0,1182.0,8740,265517,216060,32988,16473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.0,8.0,1676.0,101.0,5607.0,1262.0,1703.0,853.0,3223.0,133.0,1613.0,2424.0,2097.0,1084.0,121.0,274.0,862.0,269.0,1315.0,631.0,25869.0
210,Melbourne - North West,2012,207144,344.0,31534,2082.0,5478,1283.0,283.0,1215.0,8436,257799,211354,29613,16829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.0,10.0,1760.0,99.0,5893.0,1343.0,1769.0,906.0,3306.0,135.0,1613.0,2429.0,2163.0,1136.0,132.0,264.0,836.0,271.0,1352.0,572.0,26632.0
210,Melbourne - North West,2011,205834,319.0,30204,1880.0,5342,1415.0,277.0,1116.0,8312,254699,212417,25732,16558,,55139.0,2424.0,231.0,59.0,70.0,764.0,458.0,19496.0,63010.0,79.0,29.2,14.8,11.9,2.5,0.4,0.2,11.9,1.0,9.8,4.4,10.7,5.8,8.8,1.6,4.1,1.4,5.6,3.5,5.9,7.2,9.6,1.5,3.8,139162.0,706.0,14.0,1813.0,101.0,5841.0,1275.0,1740.0,891.0,3294.0,131.0,1556.0,2418.0,2181.0,1125.0,141.0,275.0,771.0,273.0,1343.0,469.0,26358.0
210,Melbourne - North West,2010,202343,354.0,29138,1921.0,5213,1397.0,250.0,1075.0,8064,249755,209187,23694,16881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,Melbourne - Outer East,2014,321122,810.0,50974,2705.0,5610,877.0,369.0,1376.0,17849,401692,325249,55297,21150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.0,34.0,2564.0,128.0,10332.0,2185.0,2886.0,1425.0,1852.0,336.0,3249.0,3791.0,5512.0,1761.0,133.0,634.0,1752.0,434.0,2141.0,616.0,42933.0
211,Melbourne - Outer East,2013,317606,820.0,49567,2674.0,5612,854.0,335.0,1351.0,17476,396295,324417,49186,22693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244.0,36.0,2632.0,125.0,10409.0,2205.0,2901.0,1383.0,1907.0,321.0,3175.0,3750.0,5502.0,1759.0,153.0,633.0,1681.0,460.0,2162.0,747.0,43185.0
211,Melbourne - Outer East,2012,313458,793.0,48577,2491.0,5872,874.0,316.0,1350.0,17495,391226,323102,43958,24162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361.0,30.0,2740.0,122.0,10787.0,2330.0,3022.0,1440.0,2076.0,343.0,3161.0,3779.0,5675.0,1836.0,153.0,646.0,1661.0,502.0,2230.0,705.0,44599.0
