sa4_code11,hay_lucerne_cut_for_hay,brdacrcrp_crlcrp_wheat,brdacrcrp_crlcrp_oats,brdacrcrp_crlcrp_brly,brdacrcrp_crlcrp_srgum,brdacrcrp_crlcrp_maize,brdacrcrp_crlcrp_rice,brdacrcrp_crlcrp_tritcle,brdacrcrp_crlcrp_oth_crl,brdacrcrp_othcrp_nec,brdacrcrp_non_crlcrp_mung_bean,brdacrcrp_non_crlcrp_cotton,brdacrcrp_non_crlcrp_lupins,brdacrcrp_non_crlcrp_peanuts,brdacrcrp_non_crlcrp_chickpeas,brdacrcrp_non_crlcrp_oilseed_canola,brdacrcrp_non_crlcrp_oilseed_oth,brdacrcrp_non_crlcrp_oth_pulses,brdacrcrp_non_crlcrp_sugar_cane,brdacrcrp_non_crlcrp_lentils,brdacrcrp_non_crlcrp_faba_beans,nursry_flwrs_turf_turf,brdacrcrp_total,nursry_flwrs_turf_nursry_undcov,nursry_flwrs_turf_nursry_outdoor,nursry_flwrs_turf_nurseries,nursry_flwrs_turf_cut_flwrs_undcov,nursry_flwrs_turf_cut_flwrs_outdoor,nursry_flwrs_turf_cut_flwrs,nursry_flwrs_turf_total,hay_total,hay_crl_for_hay,hay_oth_crp_for_hay,hay_oth_psture_for_hay,veggies_potatoe,veggies_beans,veggies_broccoli,veggies_brssl_sprts,veggies_cabbages,veggies_carrots,veggies_cauliflowers,veggies_mushrooms,veggies_peas_process,veggies_peas_fresh,veggies_pumpkins,veggies_tomatoes_process,veggies_lettuces,veggies_onions,veggies_sweet_corn,veggies_tomatoes_fresh,veggies_capsicum,veggies_melons,veggies_oth_nec,veggies_total,frt_nut_citrus_oranges,frt_nut_citrus_grapefruits,frt_nut_citrus_lemons,frt_nut_citrus_limes,frt_nut_citrus_mandarins,frt_nut_citrus_oth_nec,frt_nut_pome_frt_apples,frt_nut_pome_frt_pear,frt_nut_pome_frt_oth_nec,frt_nut_stn_frt_apricots,frt_nut_orchard_fruit_avocados,frt_nut_stn_frt_cherries,frt_nut_orchard_fruit_mangoes,frt_nut_stn_frt_nectarines,frt_nut_stn_frt_peaches,frt_nut_stn_frt_plums,frt_nut_stn_frt_oth_nec,frt_nut_orchard_fruit_oth_nec,frt_nut_nuts_almonds,frt_nut_nuts_macadamias,frt_nut_nuts_oth_nec,frt_nut_oth_frt_blueberries,frt_nut_oth_frt_strawberries,frt_nut_oth_frt_oth_berr_nec,frt_nut_oth_frt_bananas,frt_nut_oth_frt_kiwifruit,frt_nut_oth_frt_pineapples,frt_nut_oth_frt_oth_nec,frt_nut_excl_grp_total,frt_nut_grapes_oth_use,frt_nut_grapes_wine_prod,frt_nut_grapes_total,total_crp_value,livstk_slght_oth_total,livstk_prod_total,total_agriculture,livstk_slght_oth_catl_calves,livstk_slght_oth_sheep_lamb,livstk_slght_oth_pigs,livstk_slght_oth_goats,livstk_slght_oth_poultry,livstk_slght_oth_oth_nec,livstk_prod_wool,livstk_prod_milk,livstk_prod_eggs,sa4_name11
209,14805.57,547862.4,,,,,,,,18004.35,,,,,,222997.22,,,,,,5161.47,798223.9,3258435.2,11705634.0,14964069.0,,1897275.1,1897275.1,16866506.0,748882.6,115339.4,997.71,617739.94,48428.04,3997.01,,,,2244.82,,85891504.0,,,2589.87,,2501.29,95214.86,,4013.65,11561.65,,,87382192.0,,213.4,41479.77,,,,2371393.2,1034647.8,,57833.13,,5360.97,,2922.8,304.56,17170.9,,,2135128.2,,,,,839781.75,,,,,6517029.5,,142686.94,142686.94,112455530.0,28536256.0,20289030.0,161280820.0,6865950.0,241395.77,,30907.76,20921308.0,0.0,146878.81,219350.73,19922800.0,Melbourne - North East
210,4242.64,1034531.7,53702.77,289899.62,,,,36615.17,,,,,,,,420489.0,,,,,,,1840752.5,176505.28,3441731.5,3618236.8,198377.95,194045.62,392423.6,4010660.5,915409.75,512206.56,132521.92,266438.62,,,,,,,,,,,,,,,,130324.9,,,,,,,,,,,,,,,,140217.44,,,,,,,,,,,,,,,,,140217.44,,85358.56,85358.56,11503365.0,13278136.0,3846171.0,28627672.0,5603085.0,4534253.5,243602.19,120409.03,2776785.8,0.0,2716028.0,757743.1,372400.0,Melbourne - North West
211,10935.32,15319.58,0.0,,,,,,,,,,,,,3248.77,,,,,,955374.3,18568.35,27680184.0,71789728.0,99469904.0,21667826.0,11238905.0,32906732.0,133332020.0,1656243.4,91066.11,35319.89,1518922.0,,,,4945031.5,,,,,,,6873.32,131.7,,,4246.22,210965.47,1128483.9,,1161915.4,7540986.0,54.06,43.53,2908454.2,9437.61,452.29,,23478046.0,1039966.1,,47268.67,,8973542.0,,131090.45,110004.97,218517.5,,16208.32,,,,2276785.5,45503052.0,8125758.0,,9278.94,,93719.19,92941680.0,0.0,5218308.0,5218308.0,240707810.0,17394164.0,8568511.0,266670480.0,7661562.5,464169.62,,5151.29,9263281.0,0.0,163534.2,3580547.0,4824429.5,Melbourne - Outer East
212,820757.7,201124.56,3680.73,,,,,,,,,,,,,61107.03,,,,,,13131105.0,266527.5,23108894.0,8093210.0,31202104.0,33829836.0,10445470.0,44275308.0,88608512.0,34949280.0,26792.15,,34101728.0,10642836.0,329174.88,3620335.5,1785386.5,1651803.5,583205.75,505518.62,,,9092.59,86686.2,,10438471.0,1179851.8,968637.5,734880.7,170015.38,,133549250.0,166255140.0,,,878395.7,8518.05,,,9686511.0,140814.92,,,,,,,2936.12,35771.96,,,,,,479167.5,2038242.8,698731.1,,1720497.5,,,15689587.0,,3916.47,3916.47,305772960.0,129053060.0,83750856.0,518576900.0,38328704.0,905353.9,60197.54,77917.59,89680896.0,0.0,417024.6,45502728.0,37831100.0,Melbourne - South East
213,51022.0,1830477.0,105868.28,618336.7,,5112103.0,,,,,,,,,,922595.1,,13571.46,,,,3942903.0,8602952.0,6537645.5,1403881.4,7941526.5,,,,11884430.0,680179.75,538706.56,36503.78,53947.41,,301948.22,30113374.0,,3204155.8,,16046901.0,,,,,,16279249.0,,,,,,19560120.0,85733680.0,,,,,,,4641375.5,,,7361.72,,91945.86,,5221.76,1888.4,4049.34,,,,,,,,,,,,,4751842.5,,159685.73,159685.73,111812770.0,25410782.0,7672055.0,144895620.0,1950455.8,1462447.0,,,21997880.0,0.0,909995.75,,6762059.0,Melbourne - West
214,135837.3,91770.25,,,,,,,,,,,,,,,,,,,,3978164.0,91801.6,4196427.5,13107208.0,17303636.0,3919649.5,594329.0,4513978.5,25795778.0,609452.1,,3097.94,470516.88,319880.34,3091.26,3651822.0,,,1167273.1,3133.38,,173.54,,19247.55,,19818616.0,293829.53,,580887.75,,,34057516.0,59915468.0,,,874.61,,,,4537670.5,41785.96,2754.14,,381710.4,363181.53,,14451.63,21360.28,1250.75,,,,,,136280.4,13499570.0,,,,,,19000890.0,,1529049.1,1529049.1,106942440.0,103277350.0,795213.94,211015010.0,5077539.0,120296.79,8526.51,63675.26,98007312.0,0.0,82921.88,,712292.06,Mornington Peninsula
215,9615208.0,307551740.0,23918174.0,210834400.0,245921.52,1642777.1,91498.31,2091362.9,1688261.6,14600206.0,53752.9,,10455301.0,,2405829.0,49312068.0,838784.56,11221239.0,,47184996.0,11054399.0,,695190720.0,2273211.8,27615736.0,29888948.0,,51826140.0,51826140.0,81936464.0,124212260.0,73768920.0,20559950.0,20268186.0,10866082.0,3644170.8,1236728.4,,592600.06,54966244.0,10734.99,,46650.57,653852.6,1406874.6,441865.5,6850257.5,1666509.1,,1780.83,3008076.5,6081731.0,25714604.0,128685220.0,51573644.0,2216645.0,4047091.0,1344987.2,15356034.0,794999.5,150714.23,,5962.99,4101514.8,8051785.0,,,44124376.0,10113840.0,4136267.5,,,506516860.0,,6899944.0,,,,,,,9937741.0,669372420.0,327589310.0,88678416.0,416267710.0,2115664800.0,564896000.0,333051490.0,3013612300.0,107689310.0,342932260.0,84811208.0,7376314.5,22086886.0,0.0,201284270.0,113246220.0,18521014.0,North West
216,40320968.0,64028960.0,8597663.0,16192594.0,429698.4,10116161.0,,378139.12,51615.94,859077.1,,0.0,336429.88,,,32557734.0,480129.34,285769.25,,19097.92,5566210.5,5267848.0,139899280.0,964841.5,15198945.0,16163787.0,4210351.0,38861.97,4249213.0,25680848.0,113276000.0,42700852.0,5176265.0,25077914.0,24755.82,,4174676.8,,312157.5,,33049.68,,,166734.12,85775.74,21384600.0,1729831.2,3642019.8,,41286888.0,472401.75,,9868509.0,83267616.0,1346432.4,55150.3,4818800.0,22956.87,,118.3,131350380.0,66952244.0,78940.99,13855905.0,,25191574.0,,15513181.0,36408684.0,21891602.0,1205594.6,4935918.0,,,2360993.5,,670397.4,,,149045.5,,6884296.5,333751900.0,300357.38,5062278.0,5362635.5,701238270.0,369242180.0,592999680.0,1663480100.0,252324830.0,38462652.0,72176272.0,1235161.9,5043264.0,0.0,26628950.0,565458240.0,912442.25,Shepparton
217,3215577.5,45223168.0,7848947.5,13614026.0,1632.78,125419.86,,503448.3,185080.45,305152.97,67751.06,,374571.53,,,22847656.0,467392.88,280958.75,,,3538833.2,,95384040.0,2399157.2,4997986.0,7397143.5,29646.64,893926.1,923572.8,8320716.0,102114400.0,15345655.0,2321509.8,81231656.0,11762192.0,,55584.09,10307.6,119196.63,541431.06,110986.91,141711.73,,,4545.24,,,172860.95,15555.83,1690.95,2206.86,,2637523.0,15575792.0,,,,,,,87701.34,460.13,,,,,,,,,,,,,,1407445.6,392935.2,,,,,,1888542.2,,360404.06,360404.06,223643890.0,1185294000.0,1200825700.0,2609763600.0,716140610.0,459835900.0,3125543.8,1797499.4,4394422.0,0.0,243383300.0,956988290.0,454199.22,Warrnambool and South West
301,,289185.7,,249626.48,,,,,,,,,,,230775.58,,,,,,,44871.26,769587.75,9487816.0,9849182.0,19336998.0,440103.8,42799.89,482903.72,19864772.0,,,,,1297.44,350759.5,,,,,,298703.53,,,3716.74,,311026.7,,,,,,537241.8,1502745.8,369.35,,,,,,,,,,8272.08,,,2648.29,,,,49334.48,,1768.66,,,3459.35,,,,,,65852.21,,,,22202958.0,50007400.0,1293.67,72211648.0,679444.94,1182.83,,3636.93,49323136.0,0.0,1288.42,,5.25,Brisbane - East
303,,,,,,,,,,,,,,,,,,,,,,,,557680.7,862680.8,1420361.5,1091502.2,158470.62,1249972.9,2670334.2,,,,,,,,,44653.72,,,,,18393.09,,,1851951.1,,37638.78,40030.32,547600.4,,,4734493.0,,,,,,,,,,,,,,,,,,5202.89,,,,,149547.34,,,,,7553.43,162303.67,,,,7567131.0,6663723.0,,14230854.0,651345.1,,,,6012378.0,,,,,Brisbane - South
304,,,,,,,,,,,,,,,,,,,,,,,,565030.25,360807.47,925837.7,,,,925837.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4411.78,,5290.63,,,,,17234.75,,,,,,,,,,,26937.15,,,,952774.9,745152.75,,1697927.6,745152.75,,,,,,,,,Brisbane - West
305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023444.9,7988742.5,10012187.0,2023444.9,,,,,,,7988742.5,,Brisbane Inner City
306,,256208.28,,109545.86,391999.34,2231399.5,474197.2,1571188.4,11674.1,159816.48,32654.55,2.48,8624.46,3343547.5,,79892.72,0.0,6351.62,244202460.0,,,3343716.5,252879570.0,9221258.0,4595064.0,13816322.0,3025912.5,1985255.0,5011167.5,22171206.0,2031836.2,15556.76,99586.79,1916692.6,12051578.0,,,,125956.23,,,,,,2664095.8,,8516.41,91276.78,31437.5,164712.2,186805.77,459959.75,5449260.0,21233598.0,142.72,41887.8,206357.39,8464340.0,80.59,460218.62,,,,,51076208.0,,8395295.0,,,,,6887889.5,,354848.0,,395799.56,266533.22,,396849380.0,,246275.34,1246797.8,474892060.0,,,,773208260.0,103152940.0,34095948.0,910457150.0,81308944.0,3581.89,693989.8,56413.32,21090004.0,0.0,3847.61,29636764.0,4455337.5,Cairns
307,14658654.0,341596030.0,6255122.5,94306464.0,222842050.0,32730814.0,,133318.3,3177307.8,1170637.0,65882784.0,367678980.0,,164079.3,239094350.0,867675.9,4504183.0,2226333.2,209465.94,,4417323.0,968786.25,1387257000.0,146278.23,27003534.0,27149814.0,,3344155.8,3344155.8,31462756.0,52168676.0,28495586.0,6216054.0,2798383.2,733614.8,918839.7,6673566.5,559863.0,687885.94,1546329.5,4022733.5,4976655.5,,7798.05,2891676.0,,8831416.0,6299060.5,1430197.4,13678476.0,7084130.0,6075362.5,35638028.0,102055630.0,,,5423.84,,,,75342232.0,692751.1,,431184.38,9674388.0,57002.85,,1525348.8,1507774.1,2777898.8,,13692.38,,693693.6,,978374.4,21172982.0,,,180237.19,,1128379.9,116181370.0,4248156.5,153602.8,4401759.0,1693527000.0,1518074400.0,271136290.0,3482737700.0,1143737300.0,24421066.0,203864690.0,27328738.0,118722580.0,0.0,31913630.0,63136484.0,176086180.0,Darling Downs - Maranoa
308,6209066.5,26613278.0,361881.12,1651018.0,42893520.0,5001314.5,,,587364.0,197224.45,37072472.0,77294160.0,,151180.95,36733136.0,,1921186.0,155686.12,,,,1539302.8,230633420.0,3934950.8,2446277.2,6381228.0,,,,7920530.5,14343556.0,2100287.5,2041156.9,3993045.5,6860.47,701519.0,5564.35,,3160.16,,1035.68,,,,438519.56,,,,3797.51,49797.76,56675.62,2844481.5,6918624.5,11030036.0,68984.24,13121.03,133276.62,24566.13,1085399.1,,,,,,217812.78,,2995733.2,,,,,614479.9,,10759487.0,,,7316.83,,,,6061541.5,71865.06,22053584.0,21877178.0,,21877178.0,307858300.0,1056013800.0,11940091.0,1375812100.0,1041009600.0,172428.03,11226577.0,564394.44,3040772.0,0.0,215506.12,7446312.0,4278272.5,Fitzroy
309,42476.6,,,,,,,,,1943.56,,,,,,,113234.12,25459.1,19451150.0,,,2123101.0,19591786.0,5350458.0,9634209.0,14984667.0,1144911.1,,1144911.1,18252680.0,310224.75,11888.01,186872.56,68987.59,,,,,,,,29545210.0,,,,289130.47,78161.58,,,,,,1083204.0,30995706.0,114.0,84.51,239.62,18198.39,160.94,,,,,,935333.56,,544.15,,,,,107717.21,,7250.99,,,166178.97,,52854.2,811666.25,,,2100342.8,,,,71250736.0,4963851.0,4313333.0,80527920.0,3373449.8,16023.36,2072.67,33844.26,1538461.1,0.0,17605.33,1843171.5,2452556.0,Gold Coast
310,12186173.0,848345.0,28614.83,882115.0,1165350.0,3852944.8,,,34814.36,12387.05,183695.78,,,122820.0,165610.88,31412.48,1050944.6,13888.4,,,,13600308.0,8392943.0,1020835.7,1548419.0,2569254.8,663807.5,1210791.8,1874599.2,18044162.0,17487904.0,1266053.8,2193392.5,1842284.2,2022242.8,29080382.0,14448496.0,,8975316.0,27728672.0,637630.4,244333.27,2335.63,34406.07,9130814.0,24100.14,9540612.0,17652446.0,27677930.0,1293446.4,101550.15,389769.22,49713360.0,198697840.0,,,,302283.84,,740962.9,,,,,1022234.8,,89749.0,26958.98,,,,36085.08,,226699.92,76053.86,,,68807.43,,,38457.93,189580.0,2817873.8,124430.25,1314.67,125744.91,245566460.0,147247220.0,19570164.0,412383840.0,61943444.0,30262.04,2790347.2,199105.81,82284048.0,0.0,34836.46,19532494.0,2834.1,Ipswich
311,2524878.2,144284.94,,56331.02,,427516.8,,,,7700.91,,,,,33153.66,,334035.22,101815.34,,,,14333771.0,1104837.9,1252246.1,2702200.5,3954446.5,1585513.4,326767.22,1912280.6,20200498.0,4069386.8,513796.78,123590.74,907121.0,,,,,,,,17836470.0,,,277086.8,,50603.19,299126.72,,,54.49,,3661762.8,22125104.0,,,,,,,,,,,,,,,,,,45071.49,,,,,,,,,,,45071.49,,2554.62,2554.62,47547452.0,116916010.0,22213810.0,186677260.0,31269744.0,23778.15,45928.78,3324.91,85573232.0,0.0,28071.12,22185264.0,474.96,Logan - Beaudesert
312,512063.75,3809661.0,3635.58,101084.82,34014204.0,1535514.5,120658.38,,29.97,252881.34,4621059.0,,3406.48,,11044105.0,,954512.94,105256.17,241036500.0,,,1179817.0,297602500.0,336985.12,1437785.0,1774770.1,82615.6,267302.5,349918.1,3304505.2,5116349.5,222330.73,1998617.4,2383337.8,,15047187.0,2626.97,,994.62,,977.9,,,,4470916.0,235004.16,1506.13,,,60344912.0,29680590.0,2259302.8,28961192.0,141072910.0,68.37,,114.97,30342.13,2691.78,,,,,,5506.7,,10036632.0,,,,,440249.78,,42816.08,,,276245.7,,61421.21,42993.58,20216.17,68385.46,11027684.0,,,,458123940.0,656663620.0,4980774.0,1119768300.0,655793340.0,43229.05,114671.18,88264.31,624057.0,0.0,39643.29,3939532.2,1001598.5,Mackay
313,1125613.5,,,10347.37,,335013.94,,,,,,,,34014.18,,,,,159733.12,,,8203477.0,539108.6,8265761.0,17238244.0,25504004.0,355387.62,440209.22,795596.9,34503076.0,1493753.1,44205.18,,323934.44,,,,,,,,6734544.5,,,,,1021693.6,,,281016.66,103582.72,,1163693.8,9304531.0,,,178879.62,107905.13,,,,,,,1355849.8,,179357.06,29136.61,21272.73,,,161586.1,,5896330.5,,6760124.0,83907296.0,3391982.2,629850.94,,16065899.0,111383.13,118796860.0,,5019.35,5019.35,164642350.0,76546288.0,5658859.5,246847490.0,30470916.0,1040.2,1308091.6,20028.34,44746216.0,0.0,3036.22,5068129.0,587694.3,Moreton Bay - North
314,,,,,,,,,,,,,,,,,,,844.92,,,1575958.6,844.92,74208.16,1189205.8,1263413.9,,,,2839372.5,14195.77,,,14195.77,2953.56,,,,1133.76,,1114.7,,,,20507.14,,,,,,,,,25709.16,,,,,,,,,,,,,,,,,,9808.56,,,,,,,,,155198.27,,165006.81,,,,3045129.2,1593385.9,1911529.8,6550045.0,1592670.9,,714.92,,,0.0,,1911529.8,,Moreton Bay - South
315,594752.4,6333800.5,50394.92,1665515.2,2733857.2,22235.48,,,,26808.64,,17987924.0,,,2435398.2,144233.19,43764.51,77966.07,21955122.0,,,1064567.1,53477020.0,662054.1,,662054.1,,,,1726621.2,11453485.0,276878.78,2658673.5,7923180.5,14781.61,30551.19,,,1183.84,,,,,0.0,5039563.5,9822.89,28468.59,0.0,53775.61,57652.82,,1261349.6,2165062.8,8662212.0,8047.91,321937.6,3769732.0,13653668.0,64280.01,18865.73,,,,,19679298.0,,41567380.0,,,,,7515806.0,,,2772194.5,,,,2849984.5,,2044789.0,1912040.1,96178024.0,705628.94,,705628.94,172202990.0,2166268400.0,34066796.0,2372538100.0,2094912000.0,33241998.0,159153.9,19745430.0,18209920.0,0.0,29976546.0,4087660.8,2589.16,Queensland - Outback
316,,407755.6,,,708812.5,,,,,,354492.47,,,,663178.2,19967.7,,,1767966.5,,,17143018.0,3922173.0,6755615.0,11989825.0,18745440.0,1442655.8,889516.0,2332171.8,38220628.0,354423.16,,236181.19,118241.98,,4197.5,15224.66,,25363.12,,1133.49,4129113.5,55.05,,17393.47,,92020.03,,5632.24,6416314.5,3526.51,247871.42,4116843.5,15074689.0,1977.62,388.31,118013.97,556798.1,33477.14,,,,,,2700995.8,,458.76,,,,,2545713.8,,10651575.0,,14699.09,33716136.0,,107978.8,,7687460.5,766464.94,58902140.0,,,,116474060.0,126972690.0,26101106.0,269547840.0,13356469.0,5346.49,2785623.8,31823.62,110793420.0,0.0,7286.05,16471083.0,9622738.0,Sunshine Coast
317,7460796.0,632205.0,73536.8,965904.6,2565552.0,568664.44,,19988.53,2931.06,274.97,953617.56,346861.44,,,520963.22,,332357.0,7208.52,,,,1570336.9,6990065.0,5845291.0,9614638.0,15459929.0,1906541.1,902276.5,2808817.5,19839084.0,9221092.0,1346494.5,215433.66,198367.56,9557624.0,22319248.0,17381692.0,,7018677.0,1628933.2,7307609.5,,,,4054007.8,,25262320.0,2725578.5,35492444.0,5729933.0,14448.65,2288488.5,16368886.0,157149890.0,,,,,,,,,,,3185719.0,,131033.24,306444.9,251378.36,,,362644.0,,,110493.51,,,,,,,164224.27,4511937.5,,,,197712060.0,53572840.0,9576206.0,260861120.0,10692420.0,12922.96,3902904.0,21470.66,38943124.0,0.0,16276.11,9531096.0,28833.71,Toowoomba
318,119007.75,70069.76,,63080.19,175533.08,132115.84,4059293.0,,38179.9,155529.73,3793979.5,,,,,57296.18,105355.1,588491.3,542699780.0,,,3205496.8,551938690.0,968476.56,2889898.0,3858374.5,,,,7063871.5,3759765.0,6373.07,897644.75,2736739.5,3742272.2,12161354.0,,,1060.62,,,1007303.7,,,4372674.5,45903.34,467.62,,21877870.0,2204.36,5505015.0,34719016.0,18096558.0,101531700.0,325.04,1736.28,3867.97,729757.75,1166.29,,,,,,,,10161127.0,,,,,1199622.2,,,,,,,108750.46,,9639644.0,186478.81,22032476.0,705619.4,,705619.4,687032130.0,298965250.0,8606743.0,994604100.0,290896640.0,7900.96,1236162.9,264563.4,6559978.5,0.0,6808.46,13319.71,8586615.0,Townsville
319,9421165.0,2625117.0,167781.95,2401676.5,4554805.5,5164211.0,,9034.7,143704.36,78559.88,6208702.0,2509394.2,,12241115.0,211769.11,205744.45,2709505.8,288356.06,137326260.0,492120.75,,5155516.5,177337860.0,6659476.0,5534258.5,12193734.0,742454.4,6354618.0,7097072.5,24446324.0,17152932.0,1849787.8,2206567.8,3675412.2,11626753.0,16552164.0,29881.13,,272959.6,,19113.4,,1349.67,2291881.2,2130296.0,12741.11,2386265.8,25745.54,21423.17,34753228.0,12269071.0,13552741.0,,262064100.0,2676264.0,1485804.8,32976214.0,6222847.5,114370180.0,315339.38,,,,,71728056.0,,9860937.0,286136.66,664628.0,5091.64,,2092725.5,,86562256.0,1129507.0,16781624.0,7120737.0,603877.56,544604.3,,8500531.0,9537310.0,373464670.0,5368569.5,237203.45,5605773.0,860071680.0,492452610.0,46935468.0,1399459700.0,396133150.0,69150.78,92353376.0,1426701.8,2470219.0,0.0,76473.05,43910844.0,2948151.2,Wide Bay
401,,559160.2,8696.07,85059.49,,,,8452.17,,,,,23058.53,,98563.37,,,,,228972.55,,,1011962.4,2983802.5,5363038.0,8346840.5,3298010.0,698976.1,3996986.0,12343826.0,5119007.5,,,4300915.0,257488.33,175.68,13567.57,20902038.0,,,9521.05,,,,1747.92,,,1827.82,8988.93,,,,2152424.0,24138496.0,219.15,,715984.8,1415.75,,10178.15,63799440.0,7876205.5,1204003.6,12251.01,15207.99,18750294.0,,13863.19,13502.22,242937.45,,262751.3,146.94,,79829.86,,21039164.0,179022.1,,55116.32,,55264.61,114326800.0,,13956264.0,13956264.0,170896350.0,39285552.0,9595623.0,219777540.0,14978944.0,2668425.8,4321275.5,2654.08,17314252.0,0.0,2331141.0,6921000.5,343481.44,Adelaide - Central and Hills
402,131134.73,2495169.0,93744.19,1105543.9,,,,2027.66,9.06,,,,,,,16506.83,,267227.2,,,333018.8,,4476030.5,2154771.8,7738158.0,9892930.0,3732627.2,,3732627.2,13625557.0,1597120.5,1299751.5,48389.58,117844.63,12335174.0,14833.6,2089940.5,,,11916952.0,2180637.2,,,,,,,2664504.2,,,16587825.0,,9306424.0,90561072.0,,,,,,,315.26,395.83,158.78,119.33,,,,163.98,213.32,131.15,88.28,,5848702.5,,56744.73,,,,,,,,5962790.0,,3676901.5,3676901.5,119899470.0,25662334.0,2057157.6,147618960.0,1222169.4,,11400699.0,32298.97,9273902.0,0.0,1954582.1,101142.74,1432.76,Adelaide - North
403,,245628.34,80958.08,155951.45,,,,28948.1,,,,,,,,,,,,,74666.96,,586152.94,1457634.5,776456.1,2234090.5,152434.89,145228.6,297663.5,2531754.0,526642.9,,,193172.38,4926.46,2915.08,10805.96,,859.13,,2810.79,15450328.0,,,2298.11,,1630.72,4043.82,1988.69,,,,57322.14,15539929.0,0.0,0.0,0.0,,0.0,0.0,16587.7,1197894.1,,1097.76,0.0,0.0,,0.0,0.0,62241.32,,0.0,13373.87,0.0,0.0,,,,,,,51968.98,1343163.8,43137.77,29394154.0,29437290.0,49964932.0,4596885.0,5411229.5,59973048.0,1455631.9,360207.78,,1262.32,2779783.0,0.0,319232.25,651170.06,4440827.0,Adelaide - South
404,,102267.61,,126293.23,,,,,,,,,,,,,,,,,,,228560.84,,,,,,,,79319.9,79319.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307880.75,106510.76,97109.57,511501.06,,106510.76,,,,,97109.57,,,Adelaide - West
405,1371066.9,409892700.0,15121904.0,195870910.0,,,,209001.69,994958.44,1826339.9,145718.62,,1993957.6,,4240666.0,37352092.0,87204.06,21039784.0,,152877900.0,19454116.0,,861107260.0,204107.16,,,,95308.07,95308.07,,115806380.0,100290040.0,7306042.0,6839240.0,1738241.4,10327.65,962.1,,,,,5580291.0,,,744.04,,,981.92,1931.58,,,873.73,141800.94,,,,,,,,7183.99,11998.73,32304.96,114190.94,,27839.25,,9620.93,100615.3,21347.43,,,,,18736.87,,,,,,,151590.45,495428.88,1597891.2,56422072.0,58019964.0,1048521500.0,513854430.0,125634870.0,1688010900.0,52954428.0,117635470.0,137243260.0,2347620.5,203673660.0,0.0,99959072.0,12300753.0,13375046.0,Barossa - Yorke - Mid North
406,,377594340.0,7096723.0,89074704.0,,,,154187.42,387628.3,3035413.0,,,9730717.0,,318941.72,53065152.0,340885.25,6967410.0,,2758884.2,6444420.0,,556969410.0,,,,,,,,13009299.0,7187044.0,,5011676.5,,401.35,495.93,,2129.14,2692.01,2321.95,,,,,,2993.59,835.14,,8178.5,521.43,3715.58,,,,,,,,,,,,215.47,,,,296.08,192.59,,,,,,,,,,,,,,704.14,,427207.9,427207.9,570671740.0,274057570.0,111607990.0,956337340.0,121539660.0,131682450.0,725247.06,20056374.0,53843.42,0.0,111563020.0,8843.68,36139.24,South Australia - Outback
407,31780134.0,136358670.0,9903840.0,79166072.0,42406.22,225979.72,,3951979.0,2277445.2,2140482.5,933.36,,6298970.0,,1541076.8,21429442.0,899363.94,4054282.2,,3131153.2,15651647.0,8168665.0,287073760.0,5222268.5,7718178.5,12940447.0,,2500349.5,2500349.5,23609462.0,132847430.0,62803616.0,6529345.0,31734338.0,162442110.0,4924.33,1559422.2,,,33202580.0,1160977.0,,,9397.12,1876736.6,,4984327.5,102509150.0,,344040.28,86922.51,12386640.0,4337501.5,324942690.0,158313060.0,1535188.4,9999890.0,1037290.8,48157684.0,3601619.5,21288268.0,644149.8,125633.22,3939068.0,5823038.5,377255.25,59949.36,8165687.5,4426520.5,776462.1,,78117.02,149702770.0,,3176588.8,212842.3,4614271.0,13167.97,,,,1587850.8,427656350.0,7548450.0,423416770.0,430965220.0,1627094900.0,1095039900.0,434404000.0,3156538900.0,490514910.0,278360290.0,172891780.0,3743541.0,149529380.0,0.0,231318180.0,198232370.0,4853468.0,South Australia - South East
501,1722144.1,2789620.5,6024800.0,6367335.0,3466.87,504232.28,,406885.03,156215.73,42117.97,,,326121.97,,,4033644.0,,,,,,2685753.8,20654440.0,2925239.8,12765651.0,15690890.0,471920.28,3842759.8,4314680.0,22691324.0,33763908.0,2806327.0,2079030.0,27156406.0,43792180.0,79613.25,12848193.0,10035.39,2164673.5,21373850.0,3011135.5,,,2309.33,2982792.5,,2524563.2,20282410.0,893723.44,1062822.2,80594.32,7314523.0,6751718.0,125175140.0,2352465.2,210705.4,255373.05,329826.88,3438389.0,4348.23,73592912.0,7015472.5,38808.32,146161.78,111806700.0,948017.7,1676.47,1407855.8,480916.53,3195216.2,,60697.51,715.82,104739.43,2155168.0,6360.76,,933110.2,,917562.3,,380951.06,209784140.0,2426098.2,43521032.0,45947132.0,458016100.0,159408220.0,216784690.0,834209020.0,123663680.0,27688868.0,7044000.0,,,0.0,35509524.0,179440670.0,1834496.5,Bunbury
