SA4_MAIN11,Singapore_Before_1941,Singapore_1941_1950,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2005,Singapore_2006,Singapore_2007,Singapore_2008,Singapore_2009,Singapore_2010,Singapore_2011,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1941,South_Africa_1941_1950,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2005,South_Africa_2006,South_Africa_2007,South_Africa_2008,South_Africa_2009,South_Africa_2010,South_Africa_2011,South_Africa_Yr_arrival_ns,South_Africa_Tot,SE_Europe_nfd_Before_1941,SE_Europe_nfd_1941_1950,SE_Europe_nfd_1951_1960,SE_Europe_nfd_1961_1970,SE_Europe_nfd_1971_1980,SE_Europe_nfd_1981_1990,SE_Europe_nfd_1991_2000,SE_Europe_nfd_2001_2005,South_Eastern_Europe_nfd_2006,South_Eastern_Europe_nfd_2007,South_Eastern_Europe_nfd_2008,South_Eastern_Europe_nfd_2009,South_Eastern_Europe_nfd_2010,South_Eastern_Europe_nfd_2011,SE_Europe_nfd_arrival_ns,SE_Europe_nfd_Total,Sri_Lanka_Before_1941,Sri_Lanka_1941_1950,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2005,Sri_Lanka_2006,Sri_Lanka_2007,Sri_Lanka_2008,Sri_Lanka_2009,Sri_Lanka_2010,Sri_Lanka_2011,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1941,Thailand_1941_1950,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2005,Thailand_2006,Thailand_2007,Thailand_2008,Thailand_2009,Thailand_2010,Thailand_2011,Thailand_Yr_arrival_ns,Thailand_Tot,Turkey_Before_1941,Turkey_1941_1950,Turkey_1951_1960,Turkey_1961_1970,Turkey_1971_1980,Turkey_1981_1990,Turkey_1991_2000,Turkey_2001_2005,Turkey_2006,Turkey_2007,Turkey_2008,Turkey_2009,Turkey_2010,Turkey_2011,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1941,United_Kingdom_1941_1950,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2005,United_Kingdom_2006,United_Kingdom_2007,United_Kingdom_2008,United_Kingdom_2009,United_Kingdom_2010,United_Kingdom_2011,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1941,USA_1941_1950,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2005,United_States_America_2006,United_States_America_2007,United_States_America_2008,United_States_America_2009,United_States_America_2010,United_States_America_2011,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1941,Vietnam_1941_1950,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2005,Vietnam_2006,Vietnam_2007,Vietnam_2008,Vietnam_2009,Vietnam_2010,Vietnam_2011,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1941,Born_elsewhere_1941_1950,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2005,Born_elsewhere_2006,Born_elsewhere_2007,Born_elsewhere_2008,Born_elsewhere_2009,Born_elsewhere_2010,Born_elsewhere_2011,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1941,Tot_1941_1950,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2005,Tot_2006,Tot_2007,Tot_2008,Tot_2009,Tot_2010,Tot_2011,Tot_Yr_arrival_NS,Tot_Tot,SA4_NAME11
307,0,0,0,6,9,0,5,3,3,0,0,3,3,0,0,32,0,3,0,11,17,23,43,71,38,51,77,85,17,11,9,456,0,0,3,22,4,3,3,0,0,0,0,0,0,0,3,38,0,0,0,5,0,4,0,0,5,4,5,7,0,0,3,33,0,0,0,0,3,3,3,6,0,5,3,8,3,0,15,49,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,30,152,407,840,394,232,156,102,14,26,33,30,39,17,132,2604,6,3,3,38,33,18,22,21,6,10,3,7,9,4,6,189,0,0,0,0,4,3,3,3,0,0,0,0,3,0,0,16,6,29,74,151,153,136,91,107,67,29,53,69,71,49,100,1185,63,317,983,1474,1123,1102,813,641,271,287,425,445,372,250,514,9080,Darling Downs - Maranoa
308,0,0,5,0,21,17,6,4,3,3,6,5,0,7,10,87,0,3,9,22,44,64,138,312,146,127,232,140,73,45,31,1386,0,3,11,28,10,5,6,0,0,0,0,4,0,0,3,70,0,0,3,0,5,9,8,23,17,16,26,29,31,23,9,199,0,0,0,0,3,25,28,45,18,14,14,12,12,13,11,195,0,0,0,0,3,4,5,0,0,3,0,0,0,0,0,15,34,166,619,1354,883,545,346,319,100,119,81,86,63,72,278,5065,0,4,5,42,66,48,60,69,11,33,21,9,18,69,26,481,0,0,3,0,6,19,19,59,142,96,45,34,13,8,29,473,6,37,134,277,330,290,276,413,229,234,289,184,246,149,193,3287,64,359,1317,2348,2521,2603,2173,2301,1140,1184,1421,1053,1041,836,1201,21562,Fitzroy
309,0,7,18,32,97,117,202,135,22,48,28,23,24,12,33,798,6,10,28,94,354,422,1321,1512,300,376,573,481,251,123,134,5985,4,18,76,173,106,57,134,24,0,3,0,3,0,3,12,613,0,13,14,50,58,60,71,70,27,16,32,32,19,9,13,484,0,0,0,5,44,129,200,182,78,70,65,118,73,51,68,1083,0,4,0,63,94,67,42,37,12,0,9,10,12,0,9,359,172,994,2952,6645,4430,4124,3561,3419,1164,1416,1259,1040,792,359,1551,33878,0,16,48,144,259,337,455,327,75,125,98,138,156,92,106,2376,0,0,0,10,131,114,68,30,14,13,10,24,21,18,28,481,26,430,920,1608,2091,2430,2700,2121,656,772,923,909,836,556,720,17698,362,2517,7663,12788,13883,20143,23413,18464,5553,6777,7481,6524,5490,3615,6439,141112,Gold Coast
310,0,0,7,18,36,33,37,60,5,10,0,13,13,10,13,255,3,0,5,32,97,133,270,386,57,123,149,84,60,36,47,1482,0,10,23,41,49,15,48,5,0,0,0,0,0,0,3,194,0,0,9,8,20,72,171,109,47,38,53,35,30,19,27,638,0,0,3,5,16,79,61,54,15,7,17,24,15,6,23,325,0,0,3,9,11,3,8,6,0,3,0,0,0,0,9,52,56,313,1094,3637,2320,1486,828,889,280,280,239,217,152,55,624,12470,0,5,16,57,99,77,122,125,23,26,39,31,54,17,28,719,0,0,0,3,652,2505,1599,460,122,161,220,209,142,51,434,6558,9,103,213,561,994,1785,2077,1901,591,551,517,656,503,214,570,11245,81,839,2694,5657,6325,9955,9930,7516,2396,2626,3224,2709,2021,1054,3292,60319,Ipswich
311,0,0,13,14,51,62,81,69,14,17,6,0,5,0,12,344,0,3,6,39,181,294,459,450,97,97,124,70,21,27,43,1911,0,0,24,165,93,34,104,20,3,3,3,0,3,0,11,463,0,0,12,34,65,62,47,31,8,12,27,7,28,6,13,352,0,0,0,3,12,193,151,85,34,46,43,104,62,32,59,824,0,0,0,11,19,30,24,16,9,10,6,0,4,0,9,138,37,353,1294,4268,3142,2369,1225,988,287,299,231,165,116,44,676,15494,0,8,15,59,89,76,97,102,23,39,34,36,51,17,19,665,0,0,0,0,102,333,175,55,46,32,25,27,28,12,51,886,3,110,345,985,1499,2524,2815,2095,609,847,630,766,802,315,666,15011,67,854,3127,7264,8526,12988,13024,9063,2551,3175,3322,2805,2460,1263,3502,73991,Logan - Beaudesert
312,0,0,0,5,16,12,0,4,3,0,0,0,4,0,0,44,0,3,0,17,37,39,143,395,232,174,247,168,81,59,40,1635,0,0,10,17,4,0,4,0,0,0,0,0,0,0,0,35,0,0,0,4,9,0,7,18,12,11,18,23,6,3,3,114,0,0,0,0,13,32,19,43,18,8,14,7,16,6,8,184,0,0,0,3,3,4,4,3,0,0,0,0,3,0,0,20,30,157,458,1064,675,495,376,320,173,140,141,125,89,108,246,4597,0,3,15,19,40,35,34,60,8,9,13,28,50,15,19,348,0,0,0,5,10,10,10,5,3,0,17,5,13,0,11,89,8,30,122,240,262,261,236,362,147,164,220,164,115,84,141,2556,82,397,1219,2031,2127,2287,2018,2167,1066,1027,1387,1109,1029,867,1098,19911,Mackay
313,0,3,0,18,39,18,12,11,3,3,3,0,0,0,3,113,0,0,12,35,91,135,192,234,49,72,126,68,18,28,30,1090,0,8,13,36,21,12,23,0,0,0,0,0,0,0,4,117,0,10,29,28,20,28,28,14,0,5,17,0,5,0,3,187,0,0,0,0,8,27,36,42,14,20,11,28,14,14,11,225,0,0,0,11,4,10,0,0,0,0,0,0,0,0,0,25,59,454,1479,3658,2144,1528,908,1031,355,446,388,333,252,78,635,13748,0,12,11,76,79,77,98,101,26,22,20,24,26,15,23,610,0,3,0,0,32,67,33,28,5,3,15,6,6,4,42,244,10,113,278,507,671,698,718,490,136,126,171,135,156,92,197,4498,119,928,3029,5596,5072,5943,5014,3893,1259,1530,1661,1258,1119,759,1848,39028,Moreton Bay - North
314,0,3,8,13,34,24,27,41,7,5,10,3,0,0,3,178,3,0,10,34,67,160,509,614,191,202,394,193,119,36,55,2587,0,0,4,20,11,8,10,0,0,0,3,0,3,0,0,59,0,0,9,33,34,41,41,37,14,6,18,18,0,0,9,260,0,0,0,3,5,13,28,36,19,12,8,12,7,5,10,158,0,0,0,4,5,0,9,4,0,0,0,0,0,0,0,22,25,193,718,1903,1366,1236,1084,1402,573,644,566,335,248,99,334,10726,0,4,7,52,65,82,117,87,20,25,30,17,23,15,28,572,0,0,0,0,21,16,17,6,4,0,6,13,10,4,4,101,4,47,138,367,510,644,666,535,175,234,227,120,109,56,160,3992,53,425,1492,3206,3453,4877,5132,4799,1612,1926,2146,1332,1017,582,1296,33348,Moreton Bay - South
315,0,3,0,0,7,6,0,0,0,0,0,0,0,6,0,22,0,0,5,5,9,21,33,47,26,23,42,25,16,12,11,275,0,3,7,14,4,3,0,0,0,0,0,0,0,0,3,34,0,0,0,5,0,6,3,6,0,7,4,4,3,0,220,258,0,0,0,0,5,7,13,12,4,0,6,10,6,0,4,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,52,147,361,179,105,101,75,32,25,25,24,53,17,78,1278,0,3,8,9,18,16,17,8,3,3,13,8,10,10,9,135,0,0,0,0,0,8,7,20,37,9,53,5,3,0,6,148,3,22,90,147,141,111,105,114,59,66,75,67,71,74,295,1440,10,137,552,828,702,844,774,641,295,346,471,304,398,287,830,7419,Queensland - Outback
316,0,3,8,35,32,43,33,37,9,5,6,5,3,3,14,236,0,0,36,81,206,251,446,528,157,177,224,138,101,48,54,2447,0,12,40,37,10,6,14,0,0,0,0,0,0,0,0,119,0,4,17,38,27,35,15,14,10,13,8,20,8,3,5,217,0,0,0,3,24,31,82,71,31,35,36,36,19,10,20,398,0,0,3,10,4,3,8,5,0,0,3,0,0,0,3,39,144,769,2186,5014,3025,2395,2044,2725,950,1064,950,594,474,212,968,23514,5,9,38,130,191,167,249,254,40,62,77,64,64,44,56,1450,0,3,3,0,15,20,25,17,11,6,17,10,5,8,3,143,22,230,551,968,913,837,783,848,203,243,224,224,234,180,300,6760,262,1584,4934,8373,7454,8193,7747,7464,2117,2623,2577,1966,1671,1122,2692,60779,Sunshine Coast
317,0,0,4,17,21,9,8,25,4,3,7,17,24,23,5,167,0,3,11,19,40,44,148,227,58,55,105,71,23,24,21,849,0,3,6,7,3,5,5,0,0,0,0,0,0,0,0,29,0,0,0,4,6,10,14,31,10,8,30,15,24,3,3,158,0,0,0,0,3,15,11,10,4,9,11,3,6,3,9,84,0,0,0,4,3,3,3,3,0,3,0,0,3,3,3,28,37,183,487,1011,591,341,243,192,77,77,65,70,59,20,186,3639,0,3,5,73,51,44,50,37,9,20,9,14,5,15,13,348,0,0,0,0,10,19,22,7,0,9,11,0,10,15,12,115,7,44,86,189,267,262,314,802,247,194,250,342,343,312,169,3828,69,376,1071,1745,1617,1667,1640,2048,700,669,957,1041,901,681,771,15953,Toowoomba
318,0,0,3,21,37,23,14,9,3,4,0,4,3,4,8,133,0,3,6,24,38,66,186,210,70,80,171,73,46,22,18,1013,0,0,14,15,8,3,6,0,0,0,0,0,0,0,3,49,0,0,4,14,10,34,45,24,17,27,11,21,8,3,9,227,0,3,0,0,7,35,47,60,8,15,26,35,20,12,19,287,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,7,37,214,668,1635,955,674,610,503,137,156,244,195,181,106,329,6644,0,3,10,34,62,70,83,85,31,16,44,49,52,45,34,618,0,0,0,0,16,50,37,22,3,16,26,18,6,4,14,212,18,76,193,431,531,522,524,631,234,276,260,289,235,231,254,4705,171,627,2106,3144,2947,3388,3155,2696,962,1211,1516,1319,1137,815,1393,26587,Townsville
319,0,3,4,12,24,10,4,10,3,0,4,0,3,0,5,82,0,3,15,45,99,81,174,212,55,49,93,64,51,5,26,972,0,3,26,54,21,7,4,0,0,0,0,0,0,0,5,120,0,0,9,21,17,14,10,4,17,25,35,19,6,5,13,195,0,0,0,3,8,21,31,32,11,11,12,14,19,12,26,200,0,0,0,16,14,13,25,10,0,0,4,0,5,0,8,95,83,555,1723,3993,2176,1191,654,671,188,193,188,101,105,71,639,12531,0,3,8,84,109,91,98,83,17,22,27,30,20,15,23,630,0,0,0,4,20,35,36,24,37,15,34,20,8,0,11,244,9,128,349,649,595,447,322,314,75,61,135,134,118,93,202,3631,142,1146,3861,6354,5172,4489,3245,2399,729,711,957,734,677,504,1684,32804,Wide Bay
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,4,5,3,0,4,0,0,3,0,0,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,3,13,0,0,11,16,13,9,10,5,4,3,4,3,4,9,22,113,Migratory - Offshore - Shipping (Qld)
399,0,0,0,0,4,0,0,0,0,0,3,3,0,0,3,13,0,0,0,4,4,9,9,8,0,3,0,5,0,20,9,71,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,3,0,3,0,3,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,24,81,185,137,85,55,41,12,12,16,19,94,161,67,989,0,0,0,3,5,7,7,8,0,3,0,10,17,13,8,81,0,0,0,0,0,3,3,3,3,0,3,3,0,0,3,21,0,7,12,26,37,35,37,30,10,10,23,33,52,94,66,472,0,55,174,316,329,315,266,196,56,79,114,162,305,609,341,3317,Special Purpose Codes SA4 (Qld)
401,3,0,16,41,99,123,119,138,49,43,75,64,69,63,37,939,3,3,22,83,136,149,246,254,70,79,83,122,69,47,45,1411,4,30,52,76,16,16,19,4,3,0,0,0,0,0,6,226,0,3,18,19,81,107,127,113,46,77,84,91,154,66,101,1087,0,0,0,3,21,62,67,81,21,28,31,26,31,14,28,413,0,3,8,82,27,5,20,7,3,3,5,5,3,3,3,177,98,489,2322,5197,2662,1605,1204,1147,386,328,328,337,281,177,776,17337,0,9,24,99,171,153,211,195,41,47,42,55,100,67,50,1264,0,0,3,4,304,330,86,46,34,50,39,38,34,32,61,1061,20,693,608,658,676,874,1270,1091,385,437,671,775,732,476,519,9885,280,2301,10037,10934,6435,6542,6214,6207,2459,2875,3940,4492,4106,2232,3352,72406,Adelaide - Central and Hills
402,0,0,5,23,64,52,51,53,16,30,16,11,3,7,9,340,0,3,5,41,112,83,220,276,81,74,143,95,73,34,31,1271,3,32,91,204,90,25,137,24,5,0,0,0,0,3,32,646,0,3,12,18,45,55,75,40,42,10,51,65,72,33,23,544,0,0,0,0,26,308,141,76,41,23,35,20,21,17,48,756,0,0,0,35,29,18,46,24,6,8,3,11,8,0,11,199,64,589,4556,16402,7225,2591,1389,1135,463,427,380,280,205,87,1730,37523,3,3,10,55,130,98,123,95,36,25,39,45,32,18,31,743,3,0,3,5,654,2190,1031,232,105,85,100,132,105,40,276,4961,8,470,760,936,962,1665,2104,2743,1180,1162,1015,1108,1236,704,771,16824,134,2099,11017,22071,11624,11633,9355,7993,3424,3619,3931,3861,3140,1631,4604,100136,Adelaide - North
403,0,3,6,28,81,63,63,95,18,21,26,19,40,30,9,502,5,4,19,61,142,162,311,437,149,139,149,139,137,35,57,1946,0,19,59,111,60,18,80,11,4,0,0,0,0,0,8,370,0,3,13,18,52,83,46,52,10,24,56,45,26,28,27,483,0,0,3,0,26,43,80,68,22,13,23,17,19,8,19,341,0,0,9,5,22,8,9,5,0,3,4,5,4,0,4,78,133,775,3109,10628,5771,3496,2358,2526,1281,1267,1135,1088,775,314,1441,36097,3,0,11,86,157,166,196,136,37,49,34,64,56,36,26,1057,0,0,0,5,191,150,49,37,23,20,19,22,21,15,36,588,15,520,645,895,762,1054,1222,1130,360,354,497,554,668,380,382,9438,228,2151,7865,14839,9521,8893,7443,6834,2853,2937,3140,3316,2941,1488,3116,77565,Adelaide - South
404,0,0,4,13,21,39,25,44,13,18,24,15,13,7,8,244,3,4,7,21,58,68,74,141,53,55,45,58,30,15,13,645,0,34,75,182,93,29,210,21,0,3,0,5,0,3,28,683,0,0,0,19,25,29,17,14,36,32,37,48,67,22,15,361,0,0,0,3,10,107,82,76,16,17,19,32,20,13,30,425,3,5,7,14,5,4,10,13,4,0,0,0,3,3,3,74,87,308,1419,3580,1439,880,516,601,273,242,254,280,252,113,508,10752,3,0,8,18,67,59,80,63,19,12,36,21,19,12,18,435,0,0,3,0,691,1931,1200,280,121,120,143,142,142,76,251,5100,18,563,565,693,633,775,1304,1429,510,575,571,855,671,310,439,9911,234,2163,7959,9415,4862,6505,6510,4910,2078,2397,3316,3637,2726,1280,2838,60830,Adelaide - West
405,0,0,3,3,5,0,0,0,0,0,0,3,0,0,3,17,0,0,6,9,9,8,6,38,4,16,17,0,7,11,6,137,0,5,17,16,3,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0,10,10,0,0,0,0,3,4,0,0,3,30,0,0,0,0,3,6,17,0,0,3,5,12,0,5,4,55,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,167,938,2762,1044,328,200,141,76,57,35,50,27,8,307,6170,0,0,5,15,19,23,31,17,6,4,4,6,11,13,3,157,0,0,0,0,11,10,7,7,0,4,0,0,4,0,12,55,3,73,137,131,100,77,60,67,24,18,28,21,32,7,51,829,57,420,1915,3356,1561,743,548,449,162,172,171,158,138,79,536,10465,Barossa - Yorke - Mid North
406,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,9,0,0,0,11,30,7,20,34,55,69,67,47,27,37,17,421,0,0,20,43,12,4,0,0,0,0,0,0,0,0,3,82,0,0,0,3,3,0,7,3,7,13,17,8,9,3,3,76,0,0,0,0,4,3,8,8,4,0,4,7,4,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,111,435,2242,747,180,79,70,26,30,56,38,40,16,253,4335,0,0,3,15,14,13,14,14,0,3,4,4,5,6,0,95,0,0,0,0,6,12,0,6,0,0,0,0,0,4,55,83,0,39,109,167,146,76,67,62,46,55,48,36,26,46,72,995,18,239,1206,3059,1279,596,426,436,254,324,325,268,222,177,584,9413,South Australia - Outback
407,0,0,0,9,12,3,4,6,0,3,3,0,3,0,3,46,0,0,9,24,25,27,59,96,21,7,21,22,30,6,19,366,0,13,21,50,12,5,0,0,0,0,0,0,0,0,9,110,3,0,0,5,7,6,0,5,0,0,3,27,21,3,8,88,0,0,0,0,5,12,26,19,10,21,13,47,8,12,6,179,0,0,4,17,23,21,20,3,0,0,0,0,0,0,3,91,60,342,1556,4037,1691,553,345,270,84,104,93,105,91,25,466,9822,4,5,5,22,54,35,45,35,11,4,14,11,10,12,5,272,0,0,0,0,15,42,30,3,25,7,4,0,6,0,25,157,4,117,245,247,190,126,131,216,127,113,94,201,249,117,167,2344,109,793,3738,5500,2656,1534,1331,1190,586,500,550,787,696,370,1172,21512,South Australia - South East
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,Migratory - Offshore - Shipping (SA)
499,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,4,0,0,0,3,0,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,63,28,25,8,8,0,0,3,7,12,19,25,223,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,3,5,5,0,0,0,5,0,0,0,4,22,0,0,3,3,3,10,6,12,3,6,18,8,13,28,19,132,0,8,41,87,62,80,36,39,8,9,41,27,67,79,84,668,Special Purpose Codes SA4 (SA)
501,4,0,11,15,27,17,13,32,5,3,11,8,6,4,8,164,3,0,8,54,88,172,203,381,129,175,276,177,90,46,59,1861,0,9,12,12,8,3,5,0,0,0,0,0,0,0,5,54,0,3,4,4,3,5,12,5,0,4,5,7,3,7,0,62,0,0,0,5,18,18,30,37,11,4,15,12,20,3,13,186,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,125,356,931,3785,2301,1486,834,759,302,298,193,232,167,126,691,12586,0,4,8,64,115,59,49,68,11,16,24,20,36,22,17,513,0,0,0,0,11,12,31,13,5,12,7,6,4,3,5,109,8,98,95,366,314,331,289,405,126,147,177,161,206,106,380,3209,203,917,2114,5161,3912,3557,2691,2525,986,1226,1359,1092,1016,662,1846,29267,Bunbury
502,0,3,3,11,29,28,17,17,0,3,15,4,4,0,8,142,0,4,6,24,58,75,120,199,95,81,148,117,61,20,40,1048,5,3,3,10,3,3,0,0,0,0,0,3,0,0,3,33,0,3,0,3,3,3,0,4,3,0,3,9,6,0,3,40,0,0,0,0,5,20,32,37,14,17,17,22,17,3,5,189,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,83,276,726,2966,1831,1170,690,849,403,369,412,285,198,118,509,10885,0,4,4,29,39,24,22,31,8,19,17,3,7,22,8,237,0,0,0,0,7,3,5,4,4,0,4,5,4,4,9,49,6,54,74,199,166,149,121,219,65,67,82,101,69,35,96,1503,113,537,1403,3760,2720,2273,1702,1829,788,869,1138,827,703,467,1030,20159,Mandurah
503,3,17,22,78,195,229,294,239,51,76,92,135,170,160,84,1845,3,3,22,83,207,444,454,352,74,85,149,142,123,87,61,2289,0,11,15,37,11,11,55,9,0,0,3,0,0,0,6,158,5,13,8,29,58,90,63,49,21,26,16,26,35,27,5,471,0,0,5,4,14,39,76,80,23,29,32,50,46,33,25,456,0,3,0,9,5,6,10,9,0,11,3,3,9,3,4,75,98,268,711,2340,1928,2090,1776,1285,379,422,504,487,699,579,641,14207,0,0,18,85,136,152,196,178,37,76,133,129,254,206,81,1681,0,0,0,3,238,368,124,43,14,31,48,58,32,15,44,1018,23,171,138,556,640,1068,1008,1048,358,484,724,874,907,671,402,9072,264,1044,2594,4882,5303,7425,6460,5307,1761,2322,3345,3832,4362,3382,2478,54761,Perth - Inner
504,0,14,22,74,191,260,159,107,51,22,27,35,54,10,14,1040,0,4,16,52,166,468,519,489,175,163,226,129,92,32,51,2582,8,17,29,85,51,18,97,7,0,0,0,0,0,0,15,327,0,6,18,45,84,173,89,33,14,25,31,23,17,22,15,595,0,0,0,0,38,115,96,83,25,36,30,74,38,20,44,599,0,0,3,0,4,11,18,19,3,3,8,8,3,0,5,85,103,385,975,5601,3605,3082,1900,1409,482,423,465,300,208,135,911,19984,0,3,18,76,105,115,130,89,21,30,16,32,16,23,25,699,0,0,3,5,386,1282,832,197,71,100,97,89,44,28,214,3348,4,236,201,963,1015,1390,1652,1497,480,576,623,600,415,230,1672,11554,188,1414,3761,9763,8310,11719,9761,6421,2437,2649,3244,2665,2012,1284,4315,69943,Perth - North East
505,0,17,40,97,287,492,451,484,105,84,79,89,82,42,80,2429,0,6,29,98,459,1264,2519,2667,792,1008,1694,959,724,402,387,13008,8,33,61,105,64,50,231,16,0,0,0,3,0,0,20,591,0,14,30,72,104,137,108,72,16,43,48,53,38,13,24,772,0,3,0,7,41,170,203,149,94,97,110,150,115,43,71,1253,0,3,0,13,11,20,68,52,8,8,7,0,7,7,25,229,206,716,2102,9385,8309,11117,8340,8559,3321,3644,3146,2357,1928,1142,2536,66808,3,11,14,108,204,246,355,261,58,70,120,102,129,127,70,1878,0,0,0,6,643,2253,1292,365,97,176,190,175,122,57,328,5704,46,349,388,1756,2078,3756,4668,5250,1575,1820,1846,1706,1312,717,1016,28283,457,2454,7432,17018,17447,29899,27570,23799,8147,9438,10653,8514,7132,4519,7244,181723,Perth - North West
506,4,17,32,130,545,837,905,993,263,255,322,274,237,208,158,5180,3,3,22,112,435,813,940,1080,380,383,621,334,250,178,170,5724,0,29,34,74,22,20,64,10,0,3,0,3,3,0,9,271,0,17,27,44,109,234,371,267,112,205,283,219,178,135,68,2269,0,0,0,14,56,244,272,261,89,109,104,182,115,46,89,1581,0,0,3,31,74,84,125,76,12,24,11,11,16,19,33,519,231,775,2157,11852,8478,7415,3790,2746,862,783,769,646,559,336,1899,43298,0,6,19,115,188,204,234,188,44,66,77,62,113,55,55,1426,0,0,0,3,252,446,237,113,41,49,83,70,69,37,108,1508,18,327,382,1739,1817,2802,3659,3626,1424,1644,2285,1956,1788,1006,1807,26280,371,2275,6274,18034,16639,23181,19854,17482,6603,7891,10469,8733,7575,4951,7636,157968,Perth - South East
507,4,16,36,82,274,546,512,509,168,119,91,111,114,106,125,2813,4,3,19,115,364,715,973,1016,405,435,677,412,245,121,137,5641,7,21,35,123,73,18,159,11,6,3,3,3,0,0,9,471,0,4,18,14,47,180,175,92,39,39,43,19,33,8,39,750,0,0,0,5,35,127,113,133,40,50,47,78,71,32,38,769,0,0,3,17,17,13,17,7,4,3,4,0,3,3,3,94,243,727,1899,10123,6699,6229,4027,3714,1432,1592,1624,1222,1000,626,1762,42919,3,8,32,95,160,237,274,211,72,66,99,95,102,86,57,1597,0,0,3,3,125,158,74,31,24,21,11,22,15,4,38,529,18,180,337,1633,1609,2524,1983,1705,515,609,800,699,517,330,1001,14460,414,1712,5846,15912,12716,17676,14970,11598,4273,5003,6172,4850,4097,2831,5303,113373,Perth - South West
