SA4_MAIN11,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot,SA4_NAME11
204,54,46,846,234,36,503,113,766,55,2653,201,147,1333,308,78,237,341,604,61,3310,766,746,1899,444,197,311,796,882,140,6181,1571,978,1912,505,334,343,1141,980,178,7942,1946,1159,1976,518,458,367,1435,1175,206,9240,1875,1063,1244,350,383,354,1141,1006,180,7596,889,225,247,61,82,111,202,223,65,2105,276,21,22,5,11,10,12,25,23,405,46,0,3,0,0,3,0,0,3,55,7624,4385,9482,2425,1579,2239,5181,5661,911,39487,39,29,122,496,161,1179,18,283,36,2363,133,282,211,616,409,473,35,228,37,2424,451,1431,381,846,1001,560,73,350,74,5167,835,1722,482,1127,1656,747,109,662,118,7458,1120,2062,457,1399,2093,893,176,1025,139,9364,946,1286,248,874,1355,532,79,672,102,6094,370,182,37,81,210,62,12,134,43,1131,98,10,0,5,11,8,0,7,13,152,12,3,0,3,3,0,0,3,5,29,4004,7007,1938,5447,6899,4454,502,3364,567,34182,Hume
205,127,55,1235,201,43,700,95,1090,85,3631,388,275,2197,218,134,349,366,882,103,4912,1320,1266,3244,424,330,513,1156,1614,203,10070,2202,1352,3240,553,445,522,1594,1712,282,11902,2686,1555,3372,691,539,543,2094,1876,330,13686,2504,1523,2318,457,544,547,1618,1419,255,11185,996,369,364,94,161,142,332,295,86,2839,317,34,27,6,16,11,22,39,35,507,53,0,4,0,0,4,0,0,9,70,10593,6429,16001,2644,2212,3331,7277,8927,1388,58802,52,38,226,738,232,1853,11,409,72,3631,216,561,398,1003,779,894,46,353,57,4307,720,2183,492,1249,1848,950,67,589,141,8239,1204,2323,560,1779,2522,1208,131,944,180,10851,1556,2805,619,2148,2997,1310,168,1473,177,13253,1338,1949,301,1358,1855,767,106,1029,129,8832,487,236,36,176,266,99,13,159,55,1527,129,9,6,12,17,9,0,20,20,222,14,6,0,0,3,0,0,0,10,33,5716,10110,2638,8463,10519,7090,542,4976,841,50895,Latrobe - Gippsland
206,59,110,318,556,196,678,57,603,54,2631,796,2900,2177,2307,1575,1881,437,1270,311,13654,6912,21495,6673,3257,4834,3222,1270,2080,1111,50854,7670,13089,3690,1547,2523,1699,1005,1306,824,33353,5188,7943,2630,944,1761,1063,988,1089,513,22119,3052,5172,1438,504,1039,682,751,821,370,13829,783,1537,271,100,283,214,193,257,150,3788,117,209,33,10,30,33,19,38,49,538,24,23,3,0,11,3,3,0,16,83,24601,52478,17233,9225,12252,9475,4723,7464,3398,140849,53,110,96,1028,361,1517,12,226,59,3462,937,4008,696,3569,3411,3256,56,458,241,16632,6304,24116,1962,4592,8666,3438,136,818,835,50867,5402,12602,1007,2121,5419,1741,130,471,586,29479,3356,8296,642,1600,4328,1222,158,666,455,20723,1778,4780,341,939,2819,780,92,504,260,12293,320,780,52,180,545,146,27,141,96,2287,29,65,9,11,50,19,3,18,37,241,10,7,0,3,4,0,0,0,9,33,18189,54764,4805,14043,25603,12119,614,3302,2578,136017,Melbourne - Inner
207,45,122,315,708,216,945,79,709,68,3207,505,1474,1431,1167,908,1580,258,867,219,8409,2294,6491,2669,947,1638,1403,529,942,396,17309,5006,6708,2440,638,1240,1080,494,701,379,18686,5395,6840,2420,624,1282,1071,742,862,430,19666,3199,4879,1535,415,1007,755,538,638,307,13273,809,1586,498,115,344,287,166,254,142,4201,107,260,40,24,39,49,8,42,47,616,7,24,3,0,4,3,0,7,12,60,17367,28384,11351,4638,6678,7173,2814,5022,2000,85427,55,127,74,1132,365,1961,7,277,56,4054,401,1826,337,1768,1645,2245,39,241,127,8629,1678,7042,639,1470,2980,1289,48,345,276,15767,2790,6831,569,1334,3742,1180,64,340,297,17147,2556,6969,630,1693,4561,1305,140,605,328,18787,1211,4370,345,1072,3055,820,126,420,214,11633,213,823,71,236,723,203,28,127,58,2482,20,75,4,22,59,29,7,17,23,256,3,4,0,3,4,0,0,3,14,31,8927,28067,2669,8730,17134,9032,459,2375,1393,78786,Melbourne - Inner East
208,43,120,505,690,174,1017,121,843,79,3592,453,1208,1994,1113,784,1412,365,834,159,8322,2834,6360,3792,1073,1777,1571,853,1179,466,19905,6511,7670,3700,939,1696,1580,830,984,527,24437,6096,6703,3355,798,1450,1243,1064,975,589,22273,3421,4545,2095,431,1156,1010,903,879,416,14856,743,1300,469,127,287,370,227,293,166,3982,97,182,52,20,60,43,17,68,58,597,7,21,3,0,9,6,3,6,20,75,20205,28109,15965,5191,7393,8252,4383,6061,2480,98039,48,109,94,1164,373,2077,15,239,77,4196,394,1486,355,1753,1623,2142,33,248,135,8169,2035,7543,753,1871,3767,1550,77,426,382,18404,3481,8532,754,1840,5119,1606,113,398,433,22276,2758,7274,767,2047,5568,1605,181,666,376,21242,1335,4049,436,1322,3785,1034,143,518,268,12890,229,670,89,263,767,252,16,106,79,2471,22,57,7,17,75,16,5,17,31,247,3,6,0,0,5,4,0,3,24,45,10305,29726,3255,10277,21082,10286,583,2621,1805,89940,Melbourne - Inner South
209,67,94,1275,423,152,1248,174,1184,126,4743,483,1087,3658,929,792,1528,829,1526,255,11087,2732,5499,6734,1371,2072,1716,2521,2486,653,25784,4897,5699,6309,1245,1956,1433,2769,2318,677,27303,4550,4343,5031,1173,1767,1174,2927,2187,577,23729,2581,3048,3048,663,1202,820,2021,1588,386,15357,500,666,535,122,227,213,349,354,114,3080,61,76,45,13,14,28,19,38,11,305,10,5,5,0,3,4,3,0,8,38,15881,20517,26640,5939,8185,8164,11612,11681,2807,111426,63,110,208,1078,502,3029,14,374,102,5480,494,1591,628,2189,2217,2694,63,419,193,10488,1901,7485,1101,2810,5117,1908,196,877,456,21851,2196,6528,999,2914,6416,2036,288,1212,453,23042,1942,5319,823,3047,6559,2040,450,1711,428,22319,946,2985,417,1637,3684,1038,240,1126,250,12323,120,334,67,192,447,159,29,144,54,1546,22,22,3,9,36,3,0,17,13,125,5,4,0,0,4,0,0,0,8,21,7689,24378,4246,13876,24982,12907,1280,5880,1957,97195,Melbourne - North East
210,34,48,1034,302,112,861,144,926,101,3562,350,627,2659,631,596,900,729,1116,252,7860,1700,2920,4872,898,1519,1071,2215,1992,477,17664,2913,2837,4645,848,1419,886,2611,1889,510,18558,2752,2329,3770,792,1323,815,2829,1652,475,16737,1501,1404,2079,460,846,499,1778,1144,278,9989,324,316,367,92,152,132,306,260,74,2023,52,34,16,7,10,19,6,28,25,197,3,3,6,0,5,3,0,3,5,28,9629,10518,19448,4030,5982,5186,10618,9010,2197,76618,55,46,151,703,372,2002,18,265,88,3700,295,980,393,1302,1651,1714,63,311,153,6862,1144,3919,737,1751,3598,1378,170,628,324,13649,1469,3489,670,2029,4345,1444,283,1002,362,15093,1177,2771,623,2079,4517,1392,398,1355,329,14641,559,1407,285,1039,2375,724,217,818,133,7557,85,148,33,113,310,62,26,127,44,948,13,10,4,10,17,5,3,13,10,85,0,0,0,0,3,3,0,0,4,10,4797,12770,2896,9026,17188,8724,1178,4519,1447,62545,Melbourne - North West
211,110,120,1975,641,175,1661,213,1793,119,6807,559,1235,4631,915,793,1722,769,1589,237,12450,2976,5472,7697,1126,1719,1683,1799,2140,500,25112,5595,6065,7687,1273,2037,1642,2412,2339,608,29658,6334,5483,7053,1266,2132,1585,2942,2364,591,29750,3972,4186,4232,802,1790,1287,2333,1785,389,20776,829,1035,852,170,421,361,465,537,129,4799,96,100,50,19,28,34,26,64,25,442,6,5,3,0,6,4,0,6,13,43,20477,23701,34180,6212,9101,9979,10959,12617,2611,129837,98,124,329,1672,612,3758,33,665,124,7415,550,1714,746,2536,2442,2907,108,508,171,11682,1927,7064,1193,2666,5217,1892,255,785,362,21361,2631,7018,1206,3181,7306,2273,400,1343,411,25769,2536,6488,1245,3701,8515,2575,590,2004,435,28089,1465,3894,664,2308,5421,1681,386,1556,274,17649,231,522,87,330,786,243,51,267,60,2577,23,41,5,14,44,13,3,31,20,194,0,3,3,3,0,3,0,0,9,21,9461,26868,5478,16411,30343,15345,1826,7159,1866,114757,Melbourne - Outer East
212,115,146,2044,564,232,1746,335,2001,209,7392,744,1637,4988,1225,1318,2383,1558,2668,474,16995,4011,7416,10117,1711,3121,2653,5118,4711,1074,39932,6122,6571,9544,1460,2739,2148,5535,4248,1011,39378,5888,5176,8046,1187,2453,1631,6036,3887,911,35215,3301,3387,4688,728,1775,1204,3736,2687,586,22092,743,832,878,177,393,298,653,589,146,4709,134,100,53,10,39,29,33,92,38,528,19,11,3,0,4,5,0,5,10,57,21077,25276,40361,7062,12074,12097,23004,20888,4459,166298,91,177,301,1431,664,3850,55,665,161,7395,702,2102,842,2710,3277,3682,224,818,319,14676,2332,8681,1733,3931,7502,3050,590,2033,675,30527,2868,7150,1557,4271,8576,2946,1049,2859,701,31977,2646,5622,1335,4132,8236,2696,1440,3751,624,30482,1213,3097,648,2246,4790,1419,642,2143,364,16562,242,480,82,260,727,176,46,318,92,2423,35,37,6,14,50,18,4,17,45,226,0,3,3,0,9,0,0,3,21,39,10129,27349,6507,18995,33831,17837,4050,12607,3002,134307,Melbourne - South East
213,81,82,1656,526,201,1510,260,1677,194,6187,645,1223,4464,1348,1354,1795,1685,2358,427,15299,4361,8039,9294,2195,3876,2593,5630,4852,1199,42039,5958,7128,8264,1811,3177,1911,6200,4366,1166,39981,4546,4173,6640,1379,2407,1314,6012,3603,946,31020,2252,2214,3750,824,1437,827,3840,2545,515,18204,317,388,471,111,216,177,516,427,114,2737,31,29,23,14,7,7,21,34,40,206,0,4,7,0,0,0,4,0,14,29,18191,23280,34569,8208,12675,10134,24168,19862,4615,155702,108,107,250,1164,562,3526,55,491,114,6377,659,1873,792,2469,3226,3227,203,703,292,13444,2938,9864,1686,4348,8674,3197,585,1711,802,33805,3127,7746,1435,4268,8628,2897,1001,2185,736,32023,2253,4700,1110,3801,7214,2526,1159,3134,582,26479,794,2146,514,1801,3655,1063,458,1805,306,12542,91,207,32,147,333,104,24,192,60,1190,15,12,4,8,13,5,3,14,26,100,3,3,0,3,5,0,0,3,4,21,9988,26658,5823,18009,32310,16545,3488,10238,2922,125981,Melbourne - West
214,70,56,1349,290,80,863,128,1067,98,4001,300,329,2800,458,195,658,381,952,142,6215,1340,1581,4330,621,599,816,1060,1396,245,11988,2780,2169,4421,725,781,931,1573,1571,356,15307,2829,2157,3958,679,896,831,1815,1523,372,15060,1953,1853,2362,465,735,710,1354,1024,253,10709,538,596,437,92,193,257,263,291,91,2758,55,79,32,0,31,27,17,32,28,301,8,5,3,3,0,0,0,0,8,27,9873,8825,19692,3333,3510,5093,6591,7856,1593,66366,45,55,177,905,281,2008,16,350,78,3915,282,620,447,1285,1036,1375,42,264,85,5436,939,2795,639,1609,2276,1168,115,467,169,10177,1379,3179,742,1939,3417,1423,188,893,239,13399,1219,3125,657,2111,3754,1536,262,1203,232,14099,796,2006,346,1275,2567,954,170,805,176,9095,173,298,57,193,470,173,24,148,46,1582,17,18,3,8,24,9,3,10,29,121,3,3,0,3,4,0,0,0,4,17,4853,12099,3068,9328,13829,8646,820,4140,1058,57841,Mornington Peninsula
215,104,25,652,98,37,473,67,590,53,2099,323,199,1030,119,85,228,281,559,65,2889,1154,664,1383,256,159,333,674,940,117,5680,1882,756,1316,382,236,331,906,925,162,6896,2495,777,1445,403,344,380,1134,1090,196,8264,2044,689,934,249,321,294,940,841,135,6447,928,126,188,56,67,84,172,179,57,1857,284,13,30,8,9,16,11,39,27,437,47,0,0,0,0,0,0,5,4,56,9261,3249,6978,1571,1258,2139,4185,5168,816,34625,26,36,108,336,141,1145,16,293,40,2141,104,387,173,474,414,392,24,242,26,2236,427,1311,290,649,903,501,41,386,65,4573,817,1420,270,1009,1359,704,67,634,95,6375,1122,1581,315,1320,1582,705,107,907,96,7735,895,1000,187,828,964,404,55,603,85,5021,405,123,23,109,159,56,9,98,37,1019,98,6,3,4,21,6,0,17,13,168,8,3,0,3,0,0,0,0,6,20,3902,5867,1369,4732,5543,3913,319,3180,463,29288,North West
216,74,22,590,88,26,403,63,564,43,1873,208,161,974,82,54,189,161,449,58,2336,820,616,1328,153,136,252,482,960,90,4837,1405,626,1409,243,207,306,807,1149,126,6278,1735,650,1282,255,295,321,1059,1092,154,6843,1412,557,770,209,228,264,828,785,109,5162,545,133,147,28,65,76,174,156,31,1355,148,6,12,4,5,6,11,22,23,237,21,3,3,0,0,0,0,0,3,30,6368,2774,6515,1062,1016,1817,3585,5177,637,28951,31,34,96,308,144,996,6,193,44,1852,101,351,129,448,356,378,12,177,19,1971,345,1211,252,606,830,439,44,376,67,4170,709,1228,301,859,1290,588,68,611,80,5734,820,1292,292,1006,1414,618,102,892,98,6534,628,869,157,625,842,347,58,559,76,4161,252,95,23,71,132,44,6,88,38,749,54,4,0,4,8,0,0,8,11,89,3,3,0,0,3,0,0,0,4,13,2943,5087,1250,3927,5019,3410,296,2904,437,25273,Shepparton
217,113,24,666,127,31,400,48,666,54,2129,268,150,984,88,46,182,169,528,38,2453,922,544,1428,156,136,268,562,828,67,4911,1552,679,1372,230,188,274,855,913,115,6178,1887,797,1308,299,245,304,1113,990,145,7088,1718,640,790,187,278,268,833,774,114,5602,767,149,136,23,56,75,174,178,55,1613,210,17,13,3,9,11,8,23,19,313,43,0,3,3,0,0,0,3,3,55,7480,3000,6700,1116,989,1782,3762,4903,610,30342,38,22,105,422,130,1004,7,274,47,2049,103,272,156,477,266,428,9,252,21,1984,452,1189,271,556,735,421,30,391,59,4104,784,1267,322,903,1148,569,50,558,74,5675,1108,1463,282,1090,1330,611,68,810,84,6846,875,919,153,714,818,353,48,514,69,4463,391,112,23,96,118,34,11,78,30,893,95,6,4,3,10,0,0,12,23,153,13,0,0,3,0,0,0,3,4,23,3859,5250,1316,4264,4555,3420,223,2892,411,26190,Warrnambool and South West
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,11,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,3,10,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,Migratory - Offshore - Shipping (Vic.)
299,0,0,8,6,0,4,8,8,3,37,8,30,54,40,11,11,12,50,7,223,50,110,85,41,37,30,54,78,20,505,38,61,79,23,9,13,57,37,18,335,35,29,48,5,12,9,36,26,12,212,11,16,31,4,4,11,11,16,0,104,5,6,4,0,0,4,0,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,252,309,119,73,82,178,219,60,1439,0,0,3,16,17,15,5,0,6,62,10,28,15,57,28,34,10,15,0,197,41,135,18,53,74,29,3,38,11,402,21,54,8,19,29,11,6,21,6,175,11,17,11,18,18,9,4,19,4,111,11,19,3,12,17,7,0,8,3,80,3,3,0,0,3,3,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,256,58,175,186,108,28,104,30,1042,Special Purpose Codes SA4 (Vic.)
301,71,88,872,276,96,821,194,1001,54,3473,196,376,1790,321,269,501,422,874,77,4826,1068,1560,3182,478,630,584,1066,1242,156,9966,2563,2415,3049,541,918,726,1369,1170,226,12977,2802,2089,2969,496,939,692,1512,1171,220,12890,1560,1474,1808,341,700,545,1196,862,182,8668,319,331,288,73,141,132,209,160,55,1708,25,32,16,6,13,11,8,18,13,142,3,0,3,0,0,0,0,3,7,16,8607,8365,13977,2532,3706,4012,5976,6501,990,54666,43,64,182,884,488,1792,32,351,46,3882,269,605,273,945,1238,860,40,224,66,4520,825,2356,464,1176,2596,778,89,463,146,8893,1340,3021,522,1475,3651,1053,148,746,175,12131,1224,2701,488,1654,3969,1129,151,985,165,12466,649,1404,253,899,2201,768,106,693,100,7073,92,172,32,124,327,116,16,90,26,995,12,8,0,3,21,8,0,3,13,68,3,0,0,0,3,0,0,0,6,12,4457,10331,2214,7160,14494,6504,582,3555,743,50040,Brisbane - East
302,44,85,574,234,116,786,143,648,42,2672,261,575,1354,519,431,613,438,647,103,4941,1334,3047,2825,723,1061,733,1114,1064,244,12145,2140,3026,2470,689,1078,618,980,975,208,12184,1753,2070,2011,521,1038,538,1108,964,210,10213,1098,1318,1229,346,741,416,878,705,138,6869,208,278,231,77,131,118,166,164,44,1417,26,44,24,7,14,10,11,16,18,170,0,5,0,0,0,3,0,3,0,11,6864,10448,10718,3116,4610,3835,4838,5186,1007,50622,44,67,127,609,378,1484,13,231,42,2995,304,909,294,989,1328,930,30,215,57,5056,1047,3934,455,1312,2803,765,87,401,201,11005,1196,3468,406,1229,3140,814,110,607,166,11136,899,2454,340,1218,3203,828,122,802,158,10024,458,1241,222,739,2012,552,102,567,99,5992,73,188,34,124,327,93,14,110,34,997,12,13,0,6,17,3,3,9,10,73,0,3,0,0,3,0,0,0,3,9,4033,12277,1878,6226,13211,5469,481,2942,770,47287,Brisbane - North
303,60,115,762,452,212,1079,184,978,82,3924,407,1434,2152,949,805,1318,757,1321,202,9345,2301,6481,4402,1157,1844,1432,1902,2019,403,21941,3453,5637,3601,971,1581,943,1495,1398,367,19446,3240,3985,3054,681,1308,835,1477,1174,304,16058,1826,2499,1783,383,906,704,1110,862,197,10270,355,531,309,77,211,189,232,215,57,2176,42,51,31,7,16,18,14,29,29,237,0,9,0,3,3,0,0,0,7,22,11684,20742,16094,4680,6886,6518,7171,7996,1648,83419,75,157,156,956,666,2086,14,414,58,4582,480,1840,405,1811,2115,1673,56,413,125,8918,1663,7706,813,2095,4530,1366,126,759,325,19383,1984,6031,687,1780,4341,1128,191,781,315,17238,1543,4411,542,1730,4375,1075,219,1126,271,15292,748,2311,311,948,2727,783,118,727,161,8834,88,292,41,142,445,110,17,121,35,1291,8,27,0,7,29,12,3,16,16,118,3,5,0,0,3,0,0,0,8,19,6592,22780,2955,9469,19231,8233,744,4357,1314,75675,Brisbane - South
304,46,129,400,432,166,690,95,560,35,2553,226,1080,1020,1017,441,706,247,552,89,5378,1072,3336,1618,730,727,495,357,507,149,8991,2346,3940,1458,584,699,434,384,389,171,10405,2512,3433,1231,343,700,437,401,368,161,9586,1629,2514,825,206,536,345,323,293,118,6789,328,706,142,61,144,147,86,73,40,1727,36,70,14,9,17,14,7,6,14,187,4,5,0,0,5,0,0,0,6,20,8199,15213,6708,3382,3435,3268,1900,2748,783,45636,53,133,99,782,437,1285,15,213,28,3045,221,1155,225,1123,1167,1025,31,144,56,5147,705,3641,313,881,1709,481,28,183,105,8046,1183,3938,370,864,2147,513,36,202,134,9387,1118,3639,272,909,2409,581,71,280,128,9407,571,2044,170,539,1770,437,47,213,92,5883,85,361,29,94,337,100,3,55,27,1091,9,18,3,3,24,8,0,8,6,79,0,4,0,0,0,0,0,0,0,4,3945,14933,1481,5195,10000,4430,231,1298,576,42089,Brisbane - West
305,40,121,328,428,156,576,65,468,38,2220,430,1754,1482,1072,890,1022,331,870,117,7968,2585,8327,3349,1381,1800,1236,753,1386,354,21171,3484,6114,1664,657,1139,755,498,639,288,15238,2964,4138,1277,400,837,568,422,498,225,11329,1725,2640,744,231,559,435,354,363,144,7195,389,670,145,34,129,164,111,131,53,1826,48,73,13,4,12,22,4,14,21,211,3,3,0,3,0,4,3,0,8,24,11668,23840,9002,4210,5522,4782,2541,4369,1248,67182,50,117,89,862,470,1161,9,196,25,2979,538,2168,417,1920,2152,1500,29,322,117,9163,2066,9054,784,1950,3769,1131,56,588,253,19651,2196,5581,401,888,2611,644,59,282,233,12895,1557,4085,272,774,2377,658,42,316,189,10270,819,2128,163,431,1712,495,51,234,122,6155,121,317,20,93,318,109,9,56,30,1073,19,22,0,6,27,11,0,7,11,103,3,0,0,0,3,4,0,0,0,10,7369,23472,2146,6924,13439,5713,255,2001,980,62299,Brisbane Inner City
306,72,40,980,211,50,841,124,903,77,3298,198,263,1626,357,110,317,331,779,85,4066,1073,1334,3125,897,391,554,1048,1441,194,10057,1979,1849,3275,1072,596,666,1384,1502,241,12564,2367,1761,2858,810,616,566,1728,1588,242,12536,1622,1317,1753,440,526,470,1349,1123,196,8796,602,296,277,98,125,140,296,246,38,2118,135,25,16,4,17,17,20,33,23,290,14,3,3,0,3,0,0,3,4,30,8062,6888,13913,3889,2434,3571,6280,7618,1100,53755,62,69,197,678,375,1648,12,313,65,3419,238,525,278,869,786,697,25,278,43,3739,849,2216,546,1698,2160,995,74,647,138,9323,1221,2595,595,1938,2938,1253,115,995,198,11848,1285,2545,488,1866,3046,1331,132,1273,191,12157,874,1443,250,1020,1711,909,95,849,113,7264,229,205,40,126,263,143,28,160,41,1235,48,16,3,3,17,6,5,13,9,120,3,3,0,3,3,0,0,3,3,18,4809,9617,2397,8201,11299,6982,486,4531,801,49123,Cairns
307,102,18,677,56,24,326,164,675,43,2085,182,112,924,68,43,130,369,655,47,2530,910,447,1387,146,124,194,861,986,70,5125,1583,543,1320,252,183,248,1217,1013,98,6457,1874,498,1181,197,240,223,1387,1009,132,6741,1747,435,798,152,211,211,999,773,108,5434,988,89,166,25,67,56,229,180,50,1850,340,9,12,0,3,10,17,30,12,433,36,0,0,0,0,3,3,3,4,49,7762,2151,6465,896,895,1401,5246,5324,564,30704,34,36,123,387,214,714,27,264,36,1835,94,280,148,367,364,279,25,228,17,1802,417,993,236,568,985,379,78,490,37,4183,795,983,274,760,1402,553,115,656,80,5618,990,973,235,911,1300,499,119,903,82,6012,941,566,187,567,762,314,71,601,50,4059,521,88,21,83,155,43,14,108,32,1065,135,10,6,3,18,5,3,15,12,207,11,4,0,0,3,0,0,0,0,18,3938,3933,1230,3646,5203,2786,452,3265,346,24799,Darling Downs - Maranoa
