crash_id,crash_date,crash_time,severity,crash_type,pedestrians,pedestrian_casualties,reported_location,latitude,longitude
1149756,14/10/2016,15:35,Property Damage Only,Struck pedestrian (On Road),1,0,RADFORD COLLEGE ACCESS STH (BATTYE/HAYDON->RADFORD),-35.245794000000004,149.091004
1123998,24/11/2015,10:25,Injury,Struck pedestrian (On Road),1,1,NORTHBOURNE AVENUE (MURDOCH -> ANTILL/MOUAT),-35.249437,149.133926
1091542,26/07/2014,0:55,Property Damage Only,Struck pedestrian (On Road),1,0,MELROSE DRIVE (PARRAMATTA -> EGGLESTON),-35.35245,149.08545700000002
1130250,13/02/2016,22:20,Injury,Struck pedestrian (On Road),1,1,KNOX STREET 142-153 (IRVINE -> HIGINBOTHAM),-35.242282,149.158411
1066319,17/07/2013,17:30,Injury,Struck pedestrian (On Road),1,1,LIMESTONE AVENUE (ANZAC/FAIRBAIRN -> EUREE/TRELOAR),-35.280376000000004,149.146126
1054203,30/01/2013,19:14,Injury,Struck pedestrian (On Road),1,1,KINGSFORD SMITH/WIRRAWAY INTERSECTION,-35.230884,149.03438500000001
1107428,27/03/2015,17:20,Property Damage Only,Struck pedestrian (Off Road),2,0,HOBART AVENUE (DOMINION/TASMANIA -> NATIONAL),-35.316617,149.125001
1143573,9/09/2016,16:30,Injury,Struck pedestrian (On Road),1,1,OVERALL AV (BOYER ST -> JOHN CRAWFORD CR),-35.175197,149.09053899999998
1099216,12/11/2014,19:33,Property Damage Only,Struck pedestrian (Off Road),1,0,CLUNIES ROSS STREET (BLACK MOUNTAIN -> DICKSON),-35.279843,149.110712
1130092,15/04/2015,15:30,Property Damage Only,Struck pedestrian (On Road),1,0,MORT STREET (ALINGA/CITY/EAST -> BUNDA),-35.278296000000005,149.130667
1039982,16/07/2012,15:15,Injury,Struck pedestrian (On Road),1,1,BOTANY/HINDMARSH INTERSECTION,-35.349011,149.088312
1113380,23/06/2015,8:55,Injury,Struck pedestrian (On Road),1,1,ANKETELL STREET (CYNTHEA TEAGUE -> ATHLLON),-35.423794,149.07383000000002
1070628,14/09/2013,7:58,Property Damage Only,Struck pedestrian (On Road),1,0,BELCONNEN/BENJAMIN INTERSECTION,-35.247965,149.067545
1149369,8/12/2016,19:30,Injury,Struck pedestrian (On Road),1,1,PITMAN STREET (ATHLLON/ROWLAND REES -> HOLWELL),-35.415915999999996,149.06401200000002
1062108,8/05/2013,15:05,Injury,Struck pedestrian (On Road),1,1,MAY GIBBS CLOSE (CLIFT -> MAY GIBBS),-35.42788,149.11567
1105134,24/03/2014,15:00,Property Damage Only,Struck pedestrian (On Road),1,0,GUNDAROO/GUNDAROO SRV RD 327-345 INTERSECTION,-35.179959000000004,149.13391299999998
1052775,1/01/2013,3:00,Injury,Struck pedestrian (On Road),1,1,SUMMERLAND CIRCUIT (VANZETTI -> KINGSMILL),-35.39055,149.07258000000002
1043588,25/08/2012,9:10,Property Damage Only,Struck pedestrian (On Road),1,0,FURNEAUX/MANUKA INTERSECTION,-35.319097,149.133127
1038088,13/06/2012,14:15,Injury,Struck pedestrian (On Road),1,1,TELOPEA/WENTWORTH/EASTLAKE INTERSECTION,-35.311098,149.14178700000002
1112989,22/05/2015,18:14,Injury,Struck pedestrian (On Road),1,1,HAMELIN/LA PEROUSE INTERSECTION,-35.334435,149.135552
1087388,7/05/2014,7:55,Injury,Struck pedestrian (On Road),1,1,RED HILL DRIVE (GOWRIE -> RED HILL),-35.323553000000004,149.109556
1036569,21/05/2012,6:35,Injury,Struck pedestrian (On Road),1,1,ALINGA/NORTHBOURNE INTERSECTION,-35.278415,149.129246
1114831,10/07/2015,9:55,Injury,Struck pedestrian (Off Road),1,1,MONANMORSWRM/MORSHEAD INTERSECTION,-35.302565,149.16945900000002
1062321,25/05/2013,14:20,Property Damage Only,Struck pedestrian (On Road),1,0,HINDMARSH DRIVE (AINSWORTH -> ATHLLON),-35.349026,149.091958
1141527,4/08/2016,9:25,Property Damage Only,Struck pedestrian (On Road),1,0,HIBBERSON/GRIBBLE INTERSECTION,-35.184858,149.130785
1049098,19/10/2012,8:02,Injury,Struck pedestrian (On Road),1,1,ATHLLON/BEASLEY (SW) INTERSECTION,-35.371915,149.092994
1048754,7/11/2012,9:50,Injury,Struck pedestrian (Off Road),1,1,WOLLONGONG STREET (KEMBLA -> GLADSTONE),-35.325404,149.17945600000002
1096136,30/09/2014,10:30,Injury,Struck pedestrian (On Road),1,1,BENJAMIN WAY (CHANDLER -> SWANSON),-35.238335,149.067477
1086998,23/05/2014,15:38,Injury,Struck pedestrian (On Road),1,1,MONARO HIGHWAY (MUGGA -> ISABELLA),-35.401995,149.14795700000002
1083540,27/03/2014,19:50,Injury,Struck pedestrian (On Road),1,1,GILES STREET (TENCH -> JARDINE),-35.314969,149.141042
1049962,22/11/2012,8:56,Injury,Struck pedestrian (On Road),1,1,CATCHPOLE STREET (BOWMAN -> COLLICOTT),-35.251907,149.06956
1079698,20/11/2013,8:10,Property Damage Only,Struck pedestrian (On Road),1,0,AINSLIE/COOYONG INTERSECTION,-35.279328,149.13562199999998
1052048,26/12/2012,15:10,Injury,Struck pedestrian (On Road),1,1,IRON KNOB STREET (BEACONSFIELD -> GERALDTON),-35.336638,149.179568
1132568,11/04/2016,15:40,Injury,Struck pedestrian (On Road),1,1,CROMWELL/NOOROOMA INTERSECTION,-35.428445,149.087345
1072173,20/09/2013,13:15,Property Damage Only,Struck pedestrian (On Road),1,0,BUNDA STREET (GENGE -> MURULLA),-35.277635,149.131869
1037926,29/05/2012,16:45,Property Damage Only,Struck pedestrian (On Road),1,0,ANKETELL STREET (PITMAN -> REED),-35.415269,149.067344
1077586,27/11/2013,9:30,Injury,Struck pedestrian (On Road),1,1,BUNDA/GAREMA/SCOTTS INTERSECTION,-35.278174,149.132794
1063065,4/06/2013,9:00,Property Damage Only,Struck pedestrian (On Road),1,0,CARRUTHERS/DENISON INTERSECTION,-35.326899,149.091732
1135496,20/05/2016,17:00,Injury,Struck pedestrian (On Road),1,1,HINDMARSH DRIVE (CALLAM -> BOTANY),-35.348944,149.08887099999998
1037965,24/06/2012,10:00,Injury,Struck pedestrian (On Road),1,1,KREFFT/RATCLIFFE INTERSECTION,-35.226762,149.05183799999998
1099468,21/11/2014,8:20,Property Damage Only,Struck pedestrian (On Road),1,0,KING EDWARD TERRACE (PARKES -> COMMSFLYNERM/FLYNN/KINGWCOMMSRM/LANGTON),-35.298037,149.129249
1076643,24/10/2013,11:35,Property Damage Only,Struck pedestrian (On Road),1,0,NEWCASTLE STREET (MOLONGLO/WOLLONGONG -> COLLIE),-35.328952,149.17830700000002
1039925,8/05/2012,19:21,Injury,Struck pedestrian (On Road),1,1,BARRY/COOYONG/NORTHBOURNE INTERSECTION,-35.275762,149.129574
1112981,25/04/2015,23:50,Injury,Struck pedestrian (On Road),1,1,ANTILL/MOUAT/NORTHBOURNE INTERSECTION,-35.248151,149.134136
1132069,31/03/2016,17:20,Injury,Struck pedestrian (On Road),1,1,HAMBIDGE CRESCENT (HALLEY/HEAGNEY -> PROCTOR),-35.415202,149.130706
1037077,15/06/2012,19:20,Property Damage Only,Struck pedestrian (On Road),1,0,RICARDO STREET (MCBRYDE -> GARTSIDE),-35.405021999999995,149.098403
1086268,7/05/2014,8:05,Injury,Struck pedestrian (On Road),1,1,CHUCULBA CRESCENT (CENTAURUS -> CENTAURUS),-35.209891,149.093231
1032496,3/04/2012,16:45,Injury,Struck pedestrian (On Road),1,1,BUNDA/NORTHBOURNE/RUDD INTERSECTION,-35.277054,149.12946599999998
1130100,17/11/2015,14:40,Injury,Collision with parked vehicle,1,1,BUNDA STREET (PETRIE -> GAREMA),-35.278775,149.13314499999998
1096692,9/10/2014,12:05,Injury,Struck pedestrian (Off Road),1,0,FEDERAL/PHILLIP INTERSECTION,-35.236208000000005,149.143508
1111676,28/05/2015,22:00,Injury,Struck pedestrian (On Road),1,1,GEEVES/TILLYARD INTERSECTION,-35.204811,149.037593
1111844,24/05/2015,21:20,Injury,Struck pedestrian (On Road),1,1,MACQUEEN PLACE (CARTWRIGHT -> MACQUEEN),-35.202220000000004,149.031468
1051952,20/12/2012,7:00,Injury,Struck pedestrian (On Road),1,1,RUSSELL DRYSDALE CRESCENT (HANDASYDE -> HANDASYDE),-35.457657,149.102602
1079499,8/08/2013,8:30,Property Damage Only,Struck pedestrian (On Road),1,0,HINDMARSH DRIVE (MELROSE -> EGGLESTON),-35.348161,149.080947
1122800,31/10/2015,0:50,Property Damage Only,Struck pedestrian (On Road),1,0,SHOALHAVEN AVENUE (BURDEKIN/RODERICK -> LENNARD/TYENNA),-35.172973,149.12335
1112983,8/05/2015,9:08,Injury,Struck pedestrian (On Road),1,1,BRIGALOW STREET (LONGSTAFF -> HALL),-35.251236999999996,149.124908
1090165,2/07/2014,19:30,Injury,Struck pedestrian (On Road),1,1,COOYONG/MORT INTERSECTION,-35.275843,149.13106399999998
1139654,21/07/2016,18:04,Injury,Struck pedestrian (On Road),1,1,BURDEKIN/RODERICK/SHOALHAVEN INTERSECTION,-35.172903000000005,149.122918
1046959,23/09/2012,14:00,Injury,Struck pedestrian (On Road),1,0,MACARTHUR AVENUE (NORTHBOURNE/WAKEFIELD -> DAVID/WATTLE),-35.260406,149.131073
1073384,9/02/2013,19:15,Injury,Struck pedestrian (On Road),1,1,MAINWARING RICH CIRCUIT (FLORA -> MAINWARING RICH),-35.193652,149.12526200000002
1130524,29/01/2015,16:54,Injury,Struck pedestrian (On Road),1,1,GOLDEN GROVE (MONARO -> HICKS),-35.33198,149.128362
1139608,11/05/2016,12:05,Property Damage Only,Struck pedestrian (On Road),1,0,CURTIN PL EAST CARPARK (CURTIN PL EAST -> CURTIN PL EAST),-35.325801,149.08285800000002
1146809,30/10/2016,0:30,Injury,Struck pedestrian (On Road),1,1,MAHONY COURT / HOUSE NO 2 - HOUSE NO 12,-35.340965000000004,149.05343100000002
1113684,18/06/2015,7:50,Injury,Struck pedestrian (On Road),1,1,BARRY DRIVE (CLUNIES ROSS/FROGGATT -> BOLDREWOOD),-35.272894,149.119504
1110354,14/05/2015,8:30,Injury,Struck pedestrian (On Road),1,1,NATIONAL CIRCUIT (BLIGH -> KINGS/QUEEN VICTORIA),-35.305867,149.133111
1135099,21/05/2016,2:00,Injury,Struck pedestrian (On Road),1,1,BODDINGTON CRESCENT (BACCHUS/REYNELL -> DRAKEFORD/MARCONI),-35.379537,149.05485
1094984,10/09/2014,7:50,Injury,Struck pedestrian (On Road),1,1,SID BARNES CRESCENT (JEROME -> LEWIS LUXTON),-35.454599,149.089865
1046532,25/09/2012,10:16,Injury,Struck pedestrian (On Road),1,1,BRISBANE AVENUE (JOHN MCEWEN -> STATE),-35.308828999999996,149.130814
1145550,16/10/2016,9:22,Property Damage Only,Struck pedestrian (Off Road),1,0,CORINNA STREET (CORINNA -> JULIANA),-35.348075,149.085474
1062726,17/04/2013,18:00,Injury,Struck pedestrian (Off Road),1,1,BELCONNEN WAY (SPRINGVALE -> SHUMACK),-35.24348,149.049955
1143322,9/09/2016,18:30,Injury,Struck pedestrian (On Road),1,1,MCCLELLAND AVENUE (MORIARTY -> AYERS FOWLER/FLEETWOOD SMITH),-35.184465,149.084288
1032861,11/04/2012,15:10,Injury,Struck pedestrian (On Road),1,1,GOODWIN/MURDOCH INTERSECTION,-35.252302,149.131099
1076049,27/11/2013,12:00,Property Damage Only,Struck pedestrian (On Road),1,0,BUNDA STREET (GAREMA ->GENGE),-35.2778,149.132374
1076866,14/12/2013,10:15,Injury,Struck pedestrian (On Road),1,1,THE VALLEY AVENUE (DELMA -> THE VALLEY),-35.186539,149.124745
1080009,7/02/2014,15:30,Property Damage Only,Struck pedestrian (On Road),1,0,THEODORE STREET (DAWSON -> THEODORE),-35.32764,149.082414
1104731,9/01/2015,15:10,Injury,Struck pedestrian (On Road),1,1,TOM ROBERTS AVENUE (BEAUMARIS -> TEMPLESTOWE),-35.464535,149.106279
1094954,8/09/2014,17:30,Injury,Struck pedestrian (On Road),1,1,GUNGAHLIN/KOSCIUSZKO INTERSECTION,-35.193339,149.127875
1071403,26/09/2013,17:29,Injury,Struck pedestrian (On Road),1,1,HIBBERSON STREET (GOZZARD -> GUNGAHLIN),-35.185475,149.134501
1130648,14/03/2015,11:38,Property Damage Only,Struck pedestrian (On Road),1,0,O'CONNOR CIRCUIT (PHILLIPSON -> IEVERS),-35.443581,149.112317
1102904,25/01/2015,4:10,Injury,Struck pedestrian (On Road),1,1,YAMBA DRIVE (KITCHENER -> BATESON),-35.344608,149.099006
1037940,12/06/2012,15:40,Injury,Struck pedestrian (On Road),1,1,MIRRABEI DRIVE (ANTHONY ROLFE/GUNDAROO -> PAUL COE),-35.179057,149.125856
1102083,1/01/2015,0:30,Injury,Struck pedestrian (On Road),2,2,LONDON/NORTHBOURNE INTERSECTION,-35.279585,149.12905700000002
1034835,16/05/2012,16:22,Injury,Right angle collision,1,1,BARRY/MCCAUGHEY/NORTH INTERSECTION,-35.273436,149.12188600000002
1122138,26/10/2015,16:45,Injury,Struck pedestrian (Off Road),1,1,AMAROO STREET (CORANDERRK -> EUREE),-35.285084000000005,149.13831499999998
1136085,28/05/2016,15:30,Fatal,Struck pedestrian (Off Road),1,1,ARABANOO CRESCENT (WALGA -> WELLINGTON),-35.173746,149.110551
1111509,16/04/2015,13:30,Injury,Struck pedestrian (On Road),1,1,ARCHIBALD STREET (ASHTON -> MACKENNAL),-35.244939,149.123398
1065713,25/06/2013,15:03,Property Damage Only,Struck pedestrian (On Road),1,0,BOOLEE/CURRONG INTERSECTION,-35.280731,149.138266
1063461,17/02/2013,15:00,Property Damage Only,Struck pedestrian (On Road),1,0,BURDEKIN/WANDERER INTERSECTION,-35.17004,149.12026200000003
1131082,22/03/2016,20:56,Injury,Struck pedestrian (On Road),1,1,GALLAGHER/SHOLL INTERSECTION,-35.384370000000004,149.065661
1084394,17/04/2014,18:00,Injury,Struck pedestrian (On Road),1,1,HIBBERSON STREET (GUNGAHLIN -> HINDER,-35.185704,149.135882
1057071,12/09/2012,15:00,Injury,Struck pedestrian (On Road),1,1,TAYLOR STREET (WARRUMBUL -> TAYLOR),-35.168867,149.106279
1112998,1/06/2015,13:10,Injury,Struck pedestrian (On Road),1,1,NORTHBOURNE AVENUE (ALINGA -> BUNDA/RUDD),-35.277665999999996,149.129367
1130259,28/02/2016,5:10,Injury,Struck pedestrian (On Road),1,1,AINSLIE AVENUE (KOGARAH -> COOYONG),-35.279195,149.13596299999998
1100663,4/12/2014,9:50,Property Damage Only,Struck pedestrian (Off Road),1,0,MORT STREET (ELOUERA -> GIRRAHWEEN),-35.270744,149.131887
1098546,12/11/2014,19:54,Injury,Struck pedestrian (On Road),1,1,DORIS TURNER ST ( QUINANE ST -> HUDDY ST),-35.166706,149.145543
1074310,11/11/2013,16:00,Property Damage Only,Struck pedestrian (On Road),1,0,SULWOOD DRIVE (DRAKEFORD/TUGGERANONG -> KAMBAH POOL/NAMATJIRA),-35.373729,149.05563700000002
1125659,11/12/2015,16:00,Injury,Struck pedestrian (On Road),1,1,AKUNA/LONDON INTERSECTION,-35.281949,149.132069
1113578,21/06/2015,1:45,Injury,Struck pedestrian (On Road),1,1,EAST/LONDON INTERSECTION,-35.279773999999996,149.130474
1057061,25/10/2012,14:50,Injury,Struck pedestrian (On Road),1,1,ILUKA STREET (KOOTARA -> BOOLIMBA),-35.332705,149.15412800000001
1101050,5/12/2014,0:10,Injury,Struck pedestrian (On Road),1,1,FRANKLIN STREET (NATIONAL -> DOMINION),-35.31585,149.12939699999998
1130540,6/03/2015,19:54,Property Damage Only,Struck pedestrian (On Road),1,0,YARRA GLEN (CARREYARRNRM -> YARRNCARRWRM),-35.325783,149.087426
1065346,24/06/2013,12:40,Injury,Struck pedestrian (On Road),1,1,FLINDERS WAY (PALMERSTON -> BOUGAINVILLE),-35.321053000000006,149.13354099999998
1139659,22/07/2016,8:20,Property Damage Only,Struck pedestrian (On Road),1,0,ATHLLON/SOWARD INTERSECTION,-35.419917,149.065536
1128162,28/01/2016,6:00,Injury,Struck pedestrian (On Road),1,1,BROWNLEE/VERBRUGGHEN INTERSECTION,-35.213605,149.0532
1052777,3/01/2013,10:15,Property Damage Only,Struck pedestrian (On Road),2,0,MACARTHUR/NORTHBOURNE/WAKEFIELD INTERSECTION,-35.260511,149.132038
1123391,13/11/2015,15:15,Property Damage Only,Struck pedestrian (On Road),1,0,COLLEGE STREET (RADFORD COLLEGE ACCESS -> HAYDON),-35.242253999999996,149.089359
1082751,27/03/2014,13:30,Property Damage Only,Struck pedestrian (On Road),1,0,ANKETELL STREET (PITMAN -> REED),-35.415841,149.067779
1118896,22/05/2015,12:30,Injury,Struck pedestrian (On Road),1,1,NEWCASTLE STREET (MOLONGLO/WOLLONGONG -> COLLIE),-35.328308,149.17784
1097028,1/09/2014,13:30,Injury,Struck pedestrian (On Road),1,1,TOWNSVILLE STREET (GLADSTONE -> BODALLA),-35.330009000000004,149.18336200000002
1057318,22/11/2012,18:45,Fatal,Struck pedestrian (On Road),1,1,MACNALLY/NAMATJIRA INTERSECTION,-35.339313,149.053079
1114863,14/07/2015,13:15,Injury,Struck pedestrian (Off Road),1,1,HALFORD CRESCENT (CHEWINGS -> KEARTLAND),-35.2343,149.04684
1080015,10/02/2014,15:20,Injury,Struck pedestrian (On Road),1,1,BUNDA/NORTHBOURNE/RUDD INTERSECTION,-35.277124,149.129354
1137078,16/06/2016,19:10,Injury,Struck pedestrian (On Road),1,1,DRAKEFORD/SULWOOD/TUGGERANONG INTERSECTION,-35.3739,149.05693200000002
1098893,5/01/2014,11:25,Injury,Struck pedestrian (On Road),1,1,EDGAR STREET (WAKEFIELD -> O'CONNELL),-35.262262,149.14527900000002
1136951,6/01/2015,14:00,Injury,Struck pedestrian (Off Road),1,1,MORT STREET (ALINGA/CITY/EAST -> BUNDA),-35.277787,149.13075
1072866,19/10/2013,20:00,Property Damage Only,Struck pedestrian (On Road),1,0,KOSCIUSZKO AVENUE (TIPTREE -> TINDERRY),-35.197901,149.121701
1152106,23/01/2017,16:00,Injury,Struck pedestrian (On Road),1,1,RATCLIFFE CRESCENT (CHALLINOR -> CHALLINOR),-35.23191,149.054575
1152328,12/12/2016,8:15,Property Damage Only,Struck pedestrian (On Road),1,0,WOLSTENHOLME STREET SERVICE ROAD (N),-35.419552,149.116856
1152674,5/09/2016,10:29,Injury,Struck pedestrian (Off Road),1,1,BORROWDALE STREET (NORFOLK -> BORROWDALE),-35.342442999999996,149.12875
1152348,6/02/2017,8:30,Property Damage Only,Struck pedestrian (On Road),1,0,MANUKA CIRCLE (CANBERRA -> FURNEAUX),-35.318529,149.132886
1154362,17/12/2016,22:30,Injury,Struck pedestrian (Off Road),1,1,CLAREY/OWEN DIXON INTERSECTION,-35.19682,149.070014
1153425,18/02/2017,15:51,Injury,Struck pedestrian (Off Road),1,1,LUCY GULLETT CIRCUIT (BAINBRIDGE -> LUCY GULLETT),-35.420837,149.129395
1153287,6/01/2017,13:00,Property Damage Only,Struck pedestrian (On Road),1,0,DRAKEFORD/ERINDALE/SOWARD INTERSECTION,-35.415365,149.07463700000002
1154539,3/03/2017,16:23,Injury,Struck pedestrian (On Road),1,1,BARRY/KINGSLEY INTERSECTION,-35.275372999999995,149.125049
1154361,17/12/2016,18:00,Injury,Struck pedestrian (Off Road),1,1,KREFFT STREET (BOSWELL -> THORPE),-35.225538,149.048216
1153629,15/01/2017,20:30,Injury,Struck pedestrian (On Road),1,1,ALT/LIMESTONE INTERSECTION,-35.273588000000004,149.14256
1153626,15/09/2016,12:26,Property Damage Only,Struck pedestrian (On Road),1,0,HARDWICK CRESCENT (HARDWICK CPAK S-> STARKE),-35.220495,149.017773
1155516,27/02/2017,16:10,Injury,Struck pedestrian (On Road),1,1,BELCONNEN/HAYDON INTERSECTION,-35.253846,149.085583
1153289,16/01/2017,8:20,Injury,Struck pedestrian (On Road),1,1,NORTHBOURNE AVENUE (MACARTHUR/WAKEFIELD -> MORPHETT),-35.257777000000004,149.132579
1155513,15/02/2017,22:55,Property Damage Only,Struck pedestrian (On Road),1,0,HALLORAN CLOSE (BOWMAN -> HALLORAN),-35.24957,149.070075
1157002,11/03/2017,14:50,Injury,Struck pedestrian (On Road),1,1,TIPILOURA STREET (MOKARE -> AHMATT),-35.164537,149.109157
1157245,23/03/2017,17:50,Injury,Struck pedestrian (On Road),1,1,MACPHERSON STREET (BLUEBELL -> SARGOOD),-35.264221,149.12186599999998
1158225,14/04/2017,5:50,Injury,Struck pedestrian (Off Road),1,1,LONDON CIRCUIT (AKUNA -> AINSLIE),-35.281221,149.131526
1158943,1/03/2017,16:40,Injury,Struck pedestrian (On Road),2,2,MARY POTTER CIRCUIT (IGNATIUS -> HYSON),-35.253107,149.09098600000002
1159268,4/05/2017,7:38,Injury,Struck pedestrian (On Road),1,1,BARRY DRIVE (MOORE -> COOYONG/NORTHBOURNE),-35.275659000000005,149.128623
1160756,10/05/2017,15:33,Property Damage Only,Struck pedestrian (On Road),1,0,LAUNCESTON STREET (FURZER -> BOWES),-35.340758,149.084671
1160670,19/05/2017,18:10,Injury,Struck pedestrian (On Road),1,1,EDINBURGH/MARCUS CLARKE INTERSECTION,-35.283469000000004,149.124506
