cd_code,state,ssd,sla,lga,sd,post,_seifa91_population,index_of_relative_socio_economic_disadvantage,_index_of_economic_resources,index_of_education_and_occupation_,_urban_index_of_relative_socio_economic_advantage,rural_index_of_relative_socio_economic_advantage,cdsn,cd_num,scd91,state_name
1420709,1,5,5200,5200,5,2204,688,940.59326,1021.3835,956.25995,943.8450300000001,,50509,420709,1050509,New South Wales
1420801,1,5,5200,5200,5,2048,457,924.0716,988.4884599999999,1055.2292,959.48413,,50501,420801,1050501,New South Wales
1420802,1,5,5200,5200,5,2048,683,951.79126,998.97156,1047.172,956.6617,,50502,420802,1050502,New South Wales
1420803,1,5,5200,5200,5,2204,296,937.98004,1098.0441,998.3851300000001,996.9875,,50503,420803,1050503,New South Wales
1420804,1,5,5200,5200,5,2204,648,958.58734,1051.9758,1004.4684,1002.7769,,50504,420804,1050504,New South Wales
1420805,1,5,5200,5200,5,2049,648,898.82794,1027.2181,1027.1239,975.41815,,50505,420805,1050505,New South Wales
1420806,1,5,5200,5200,5,2049,501,828.0285,956.48535,965.4159,910.7713,,50506,420806,1050506,New South Wales
1420807,1,5,5200,5200,5,2049,513,908.1575,972.8108,1033.0602,933.68665,,50507,420807,1050507,New South Wales
1420808,1,5,5200,5200,5,2049,235,861.41565,943.73016,960.3118,894.5946,,50508,420808,1050508,New South Wales
1420809,1,5,5200,5200,5,2049,257,818.0172,898.0062,1001.7734,891.2585,,50509,420809,1050509,New South Wales
1420810,1,5,5200,5200,5,2049,397,943.3372,1050.3143,1016.6924,976.46826,,50510,420810,1050510,New South Wales
1420901,1,5,5200,5200,5,2049,290,1027.5475,1068.1327,1121.1803,1096.2211,,50501,420901,1050501,New South Wales
1420902,1,5,5200,5200,5,2049,578,987.9108,1045.7689,1060.4203,1002.83,,50502,420902,1050502,New South Wales
1420903,1,5,5200,5200,5,2048,595,1026.9379,1075.8734,1109.0868,1059.5413,,50503,420903,1050503,New South Wales
1420904,1,5,5200,5200,5,2048,643,968.0106,1054.5857,1074.4789,1032.424,,50504,420904,1050504,New South Wales
1420905,1,5,5200,5200,5,2048,648,998.5567,1035.69,1065.4319,1021.6033,,50505,420905,1050505,New South Wales
1420906,1,5,5200,5200,5,2050,599,959.9451,1042.1212,1106.9133,1001.55,,50506,420906,1050506,New South Wales
1420907,1,5,5200,5200,5,2050,214,1092.7585,1058.2971,1252.0072,1114.4094,,50507,420907,1050507,New South Wales
1420908,1,5,5200,5200,5,2050,533,1025.0001,1069.8958,1175.531,1086.8525,,50508,420908,1050508,New South Wales
1420909,1,5,5200,5200,5,2050,517,992.11365,1033.5022,1149.6960000000001,1042.8801,,50509,420909,1050509,New South Wales
1420910,1,5,5200,5200,5,2048,643,1016.2798,1090.3068,1116.5225,1061.5330000000001,,50510,420910,1050510,New South Wales
1421001,1,5,5200,5200,5,2204,735,956.4669,1053.3293,999.1882300000001,953.60956,,50501,421001,1050501,New South Wales
1421002,1,5,5200,5200,5,2204,653,923.84644,973.3133,1075.4939,934.9444599999999,,50502,421002,1050502,New South Wales
1421003,1,5,5200,5200,5,2204,577,922.6799,968.3134,974.0002400000001,913.07574,,50503,421003,1050503,New South Wales
1421004,1,5,5200,5200,5,2048,240,953.0431,1028.7185,1115.8239999999998,1064.3998,,50504,421004,1050504,New South Wales
1421005,1,5,5200,5200,5,2048,208,931.2985,1058.8365,1052.0016,968.29297,,50505,421005,1050505,New South Wales
1421006,1,5,5200,5200,5,2048,531,920.0205699999999,987.6304,1037.6948,922.0208,,50506,421006,1050506,New South Wales
1421007,1,5,5200,5200,5,2048,461,942.59265,1002.54,1020.8568,901.8529699999999,,50507,421007,1050507,New South Wales
1421008,1,5,5200,5200,5,2048,214,926.13495,1021.2125,1025.7225,989.78204,,50508,421008,1050508,New South Wales
1421009,1,5,5200,5200,5,2042,360,819.8482700000001,928.5077,1003.4705,936.107,,50509,421009,1050509,New South Wales
1421010,1,5,5200,5200,5,2048,650,947.6169,1007.3333,1075.7782,944.9918,,50510,421010,1050510,New South Wales
1421101,1,5,5200,5200,5,2050,191,970.49286,1009.5968,1085.1019999999999,1021.9106,,50501,421101,1050501,New South Wales
1421102,1,5,5200,5200,5,2042,487,1004.7523,1064.9028,1192.545,1087.5464,,50502,421102,1050502,New South Wales
1421103,1,5,5200,5200,5,2042,271,999.6188,1067.0902,1136.0109,1078.97,,50503,421103,1050503,New South Wales
1421104,1,5,5200,5200,5,2042,387,1046.6415,1080.751,1168.1566,1077.9908,,50504,421104,1050504,New South Wales
1421105,1,5,5200,5200,5,2042,450,963.1776,1041.39,1099.2599,1044.7549,,50505,421105,1050505,New South Wales
1421106,1,5,5200,5200,5,2042,497,921.0501,966.7287,1088.8271,969.3116,,50506,421106,1050506,New South Wales
1421112,1,5,5200,5200,5,2042,337,936.40533,1029.643,1111.4668,1044.21,,50512,421112,1050512,New South Wales
1421201,1,5,5200,5200,5,2042,290,887.8712,976.9535,1041.3394,970.6192599999999,,50501,421201,1050501,New South Wales
1421202,1,5,5200,5200,5,2204,715,950.0076,1018.4168,987.4092,972.01666,,50502,421202,1050502,New South Wales
1421203,1,5,5200,5200,5,2042,364,879.2710599999999,972.198,1003.0911,928.7589,,50503,421203,1050503,New South Wales
1421204,1,5,5200,5200,5,2042,555,971.3251300000001,1047.565,1125.4308,1028.7742,,50504,421204,1050504,New South Wales
1421205,1,5,5200,5200,5,2042,469,746.2018400000001,820.385,1012.7681,909.6777300000001,,50505,421205,1050505,New South Wales
1421206,1,5,5200,5200,5,2042,566,1014.2091,1043.0583,1097.2112,1031.0162,,50506,421206,1050506,New South Wales
1421207,1,5,5200,5200,5,2042,549,910.182,926.6194,1057.4971,934.1945,,50507,421207,1050507,New South Wales
1421208,1,5,5200,5200,5,2042,407,929.4137,1010.9764,1065.5785,949.3831,,50508,421208,1050508,New South Wales
1421209,1,5,5200,5200,5,2042,700,915.2123,968.80884,1046.1282,952.2839,,50509,421209,1050509,New South Wales
1421210,1,5,5200,5200,5,2204,502,928.18225,976.2276,979.6283599999999,952.9057,,50510,421210,1050510,New South Wales
1421211,1,5,5200,5200,5,2042,329,971.3534,1044.6082,1157.9358,1010.1776,,50511,421211,1050511,New South Wales
1421301,1,5,5200,5200,5,2049,703,943.0437,1021.0303,985.8315,994.50903,,50501,421301,1050501,New South Wales
1421302,1,5,5200,5200,5,2204,627,969.6168,984.495,968.2444,955.35,,50502,421302,1050502,New South Wales
1421303,1,5,5200,5200,5,2204,478,925.8673,951.80304,969.1441,920.0033,,50503,421303,1050503,New South Wales
1421304,1,5,5200,5200,5,2204,257,926.4743699999999,975.9013,983.6849,930.5197,,50504,421304,1050504,New South Wales
1421305,1,5,5200,5200,5,2204,210,921.0418,1028.8044,1000.3178,935.8062,,50505,421305,1050505,New South Wales
1421306,1,5,5200,5200,5,2204,209,924.7063,961.8609,968.6161,915.051,,50506,421306,1050506,New South Wales
1421307,1,5,5200,5200,5,2204,454,962.1874,999.09106,983.91516,932.4428,,50507,421307,1050507,New South Wales
1421605,1,5,1100,1100,5,2018,508,999.2507300000001,1041.3932,949.191,993.4190699999999,,50505,421605,1050505,New South Wales
1421308,1,5,5200,5200,5,2044,447,892.1747,950.7998699999999,929.6426,921.7763699999999,,50508,421308,1050508,New South Wales
1421309,1,5,5200,5200,5,2044,409,950.5323,1002.2531,994.91614,922.9183,,50509,421309,1050509,New South Wales
1421310,1,5,5200,5200,5,2044,308,918.04785,942.6462,994.48755,894.9534,,50510,421310,1050510,New South Wales
1421311,1,5,5200,5200,5,2044,290,932.1499,1028.3826,1016.8228,947.9266,,50511,421311,1050511,New South Wales
1421312,1,5,5200,5200,5,2044,593,935.92175,973.1199,976.0246599999999,943.69696,,50512,421312,1050512,New South Wales
1421401,1,5,5200,5200,5,2044,438,965.9556,1026.8263,988.72705,953.0586,,50501,421401,1050501,New South Wales
1421402,1,5,5200,5200,5,2044,422,936.4724,989.93524,940.4067,945.2558,,50502,421402,1050502,New South Wales
1421403,1,5,5200,5200,5,2044,466,936.6532599999999,990.671,965.1922,919.1422,,50503,421403,1050503,New South Wales
1421404,1,5,5200,5200,5,2044,674,935.1335,1031.1826,922.8091,915.8495,,50504,421404,1050504,New South Wales
1421405,1,5,5200,5200,5,2044,489,980.1438,1041.0015,974.4068,938.24084,,50505,421405,1050505,New South Wales
1421406,1,5,5200,5200,5,2044,424,973.7775,1016.3526,972.9622,927.49146,,50506,421406,1050506,New South Wales
1421407,1,5,5200,5200,5,2044,309,960.5412,1019.5186,950.51807,952.0165400000001,,50507,421407,1050507,New South Wales
1421408,1,5,5200,5200,5,2044,592,921.8378,945.5837,947.2679400000001,930.66846,,50508,421408,1050508,New South Wales
1421409,1,5,5200,5200,5,2044,816,967.21655,1021.7155,947.48364,911.9602699999999,,50509,421409,1050509,New South Wales
1421410,1,5,5200,5200,5,2044,314,950.82477,1005.5667,940.63226,944.07825,,50510,421410,1050510,New South Wales
1421411,1,5,5200,5200,5,2044,505,972.7707,1037.2046,974.4054,971.3893400000001,,50511,421411,1050511,New South Wales
1421501,1,5,1100,1100,5,2020,149,926.9621,926.36786,906.3869599999999,850.6297599999999,,50501,421501,1050501,New South Wales
1421502,1,5,1100,1100,5,2020,745,959.9498,960.8836699999999,977.5627,920.5121,,50502,421502,1050502,New South Wales
1421503,1,5,1100,1100,5,2020,412,934.5279,1000.4719,943.17566,860.2434,,50503,421503,1050503,New South Wales
1421504,1,5,1100,1100,5,2020,192,943.57666,930.0499,902.5886,900.5136,,50504,421504,1050504,New South Wales
1421505,1,5,1100,1100,5,2019,583,966.32935,982.86755,929.29254,871.2458,,50505,421505,1050505,New South Wales
1421506,1,5,1100,1100,5,2019,738,949.8989,1000.822,908.37964,896.56464,,50506,421506,1050506,New South Wales
1421507,1,5,1100,1100,5,2019,554,1004.4133,1046.7628,926.81445,953.005,,50507,421507,1050507,New South Wales
1421508,1,5,1100,1100,5,2019,780,986.4963,1009.6030000000001,926.97687,918.421,,50508,421508,1050508,New South Wales
1421509,1,5,1100,1100,5,2019,431,925.2710599999999,947.7793,891.3036,876.07196,,50509,421509,1050509,New South Wales
1421510,1,5,1100,1100,5,2020,508,948.5447,1003.0709,933.7931,893.6448,,50510,421510,1050510,New South Wales
1421511,1,5,1100,1100,5,2020,679,922.5967400000001,955.6825,936.4119999999999,894.76965,,50511,421511,1050511,New South Wales
1421512,1,5,1100,1100,5,2019,479,899.6239,952.3433,890.6835,824.1228,,50512,421512,1050512,New South Wales
1421601,1,5,1100,1100,5,2018,384,893.14526,946.1963,913.18066,890.5134,,50501,421601,1050501,New South Wales
1421602,1,5,1100,1100,5,2018,532,950.1835,969.7572,948.07025,843.53125,,50502,421602,1050502,New South Wales
1421603,1,5,1100,1100,5,2018,979,1030.7084,1048.7695,963.90735,972.1172,,50503,421603,1050503,New South Wales
1421604,1,5,1100,1100,5,2018,509,842.5255,887.83417,921.3673,876.2565300000001,,50504,421604,1050504,New South Wales
1421608,1,5,1100,1100,5,2020,486,959.9245599999999,980.0197,923.32605,936.35345,,50508,421608,1050508,New South Wales
1421609,1,5,1100,1100,5,2020,665,987.7036,1009.0782,968.5051,955.3364,,50509,421609,1050509,New South Wales
1421610,1,5,1100,1100,5,2020,557,1004.8858,1031.3322,936.2254,954.4054,,50510,421610,1050510,New South Wales
1421611,1,5,1100,1100,5,2020,363,966.03955,1028.6278,922.16455,974.04663,,50511,421611,1050511,New South Wales
1421612,1,5,1100,1100,5,2020,680,1015.5387,1029.7505,969.1486,945.48004,,50512,421612,1050512,New South Wales
1421613,1,5,1100,1100,5,2020,625,980.3587,974.93665,967.42725,904.0790400000001,,50513,421613,1050513,New South Wales
1421614,1,5,1100,1100,5,2020,258,940.54285,960.6289999999999,928.2139999999999,866.75385,,50514,421614,1050514,New South Wales
1421701,1,5,1100,1100,5,2018,728,1033.9368,1074.3921,973.81244,959.6079,,50501,421701,1050501,New South Wales
1421702,1,5,1100,1100,5,2018,901,1029.66,1053.323,990.0776400000001,971.3178,,50502,421702,1050502,New South Wales
1421703,1,5,1100,1100,5,2018,373,670.16974,802.8386,890.2386,817.97003,,50503,421703,1050503,New South Wales
1421704,1,5,1100,1100,5,2018,711,897.1966,927.44476,945.5914,861.4094,,50504,421704,1050504,New South Wales
1421705,1,5,1100,1100,5,2018,405,908.85315,945.01025,972.81915,828.40704,,50505,421705,1050505,New South Wales
1421706,1,5,1100,1100,5,2018,631,948.9895,963.222,969.37244,839.3519,,50506,421706,1050506,New South Wales
1421707,1,5,1100,1100,5,2018,709,994.74915,1020.9538,1002.8836,897.6238400000001,,50507,421707,1050507,New South Wales
1421708,1,5,1100,1100,5,2018,575,937.6771,961.1675,953.7054,844.87726,,50508,421708,1050508,New South Wales
1421709,1,5,1100,1100,5,2018,543,945.6257300000001,961.237,1004.5229,879.2950400000001,,50509,421709,1050509,New South Wales
1421710,1,5,1100,1100,5,2018,736,705.7188,797.8680400000001,900.3111,842.3538,,50510,421710,1050510,New South Wales
1421711,1,5,1100,1100,5,2018,499,594.89777,704.37415,866.8644400000001,770.3972,,50511,421711,1050511,New South Wales
1421801,1,5,1100,1100,5,2018,392,1057.4742,1164.617,1018.0021,1048.2509,,50501,421801,1050501,New South Wales
1421802,1,5,1100,1100,5,2020,417,983.8935,1048.0541,941.5613,939.78674,,50502,421802,1050502,New South Wales
1421803,1,5,1100,1100,5,2018,821,1050.4917,1078.2952,1028.3793,1034.315,,50503,421803,1050503,New South Wales
1421804,1,5,1100,1100,5,2032,757,711.8985,818.7703,927.1497,853.73016,,50504,421804,1050504,New South Wales
1421805,1,5,1100,1100,5,2032,625,673.18616,788.2293,928.85345,832.10565,,50505,421805,1050505,New South Wales
1421806,1,5,1100,1100,5,2035,667,1032.7268,1055.9552,1048.7354,1023.4788,,50506,421806,1050506,New South Wales
1421807,1,5,1100,1100,5,2019,669,1032.9460000000001,1047.4927,1016.204,987.2439,,50507,421807,1050507,New South Wales
1421808,1,5,1100,1100,5,2019,442,1044.8088,1065.5923,1033.7311,1005.0826,,50508,421808,1050508,New South Wales
1421809,1,5,1100,1100,5,2035,580,927.41614,940.6787,977.52075,937.8314,,50509,421809,1050509,New South Wales
1421810,1,5,1100,1100,5,2036,500,957.9864,969.7189999999999,991.4345,930.9361,,50510,421810,1050510,New South Wales
1421811,1,5,1100,1100,5,2036,707,983.4293,1023.3392,991.03015,937.3703,,50511,421811,1050511,New South Wales
1421812,1,5,1100,1100,5,2036,442,914.5469,946.9309699999999,957.3749,819.0377,,50512,421812,1050512,New South Wales
1421813,1,5,1100,1100,5,2036,431,918.96423,978.1503,979.8705,820.58105,,50513,421813,1050513,New South Wales
1421901,1,5,1100,1100,5,2019,328,1009.1281,1040.2844,1009.2714,920.5826400000001,,50501,421901,1050501,New South Wales
1421902,1,5,1100,1100,5,2019,906,935.80927,950.1568,930.7986,933.3285,,50502,421902,1050502,New South Wales
1430106,1,10,6550,6550,5,2031,582,992.78204,1034.6172,1069.3674,975.43085,,51006,430106,1051006,New South Wales
1430107,1,10,6550,6550,5,2031,527,1023.8771,1072.0178,1126.9167,982.9685699999999,,51007,430107,1051007,New South Wales
1430108,1,10,6550,6550,5,2031,484,1089.4648,1110.7422,1167.3788,1081.7699,,51008,430108,1051008,New South Wales
1421903,1,5,1100,1100,5,2019,423,1002.8147,976.1022,953.8325,949.2497,,50503,421903,1050503,New South Wales
1421905,1,5,1100,1100,5,2036,272,1015.9818,1046.7532,966.48755,885.1954300000001,,50505,421905,1050505,New South Wales
1421906,1,5,1100,1100,5,2036,570,875.7167400000001,903.6347699999999,991.9826,812.6375,,50506,421906,1050506,New South Wales
1421907,1,5,1100,1100,5,2036,589,910.3417,919.9976,971.52045,820.7859,,50507,421907,1050507,New South Wales
1421908,1,5,1100,1100,5,2036,881,999.9666,1000.9446,1031.8885,901.7353,,50508,421908,1050508,New South Wales
1421909,1,5,1100,1100,5,2019,769,917.4709,946.4748,922.10236,892.81696,,50509,421909,1050509,New South Wales
1421910,1,5,1100,1100,5,2036,726,957.7099599999999,1001.7819999999999,984.6492300000001,876.99365,,50510,421910,1050510,New South Wales
1421911,1,5,1100,1100,5,2036,456,1011.2157,1037.19,995.097,887.7850300000001,,50511,421911,1050511,New South Wales
1421912,1,5,1100,1100,5,2036,530,989.784,998.0856,986.71875,881.9519,,50512,421912,1050512,New South Wales
1430101,1,10,6550,6550,5,2031,409,1028.7322,1072.7589,1138.9067,1039.0476,,51001,430101,1051001,New South Wales
1430102,1,10,6550,6550,5,2021,594,1080.3254,1149.708,1145.3634,1141.5769,,51002,430102,1051002,New South Wales
1430103,1,10,6550,6550,5,2031,685,1056.4907,1098.3738,1113.6212,1075.5194,,51003,430103,1051003,New South Wales
1430104,1,10,6550,6550,5,2031,402,1023.2869,1058.7393,1141.6476,986.14307,,51004,430104,1051004,New South Wales
1430105,1,10,6550,6550,5,2031,777,985.7008699999999,1038.609,1123.1666,1007.9802,,51005,430105,1051005,New South Wales
1430109,1,10,6550,6550,5,2031,647,1023.9751,1041.1398,1139.3339,987.7115,,51009,430109,1051009,New South Wales
1430110,1,10,6550,6550,5,2031,331,1070.4619,1124.746,1106.3694,1040.3444,,51010,430110,1051010,New South Wales
1430111,1,10,6550,6550,5,2031,395,1047.1947,1110.7839999999999,1083.3419999999999,1031.9995,,51011,430111,1051011,New South Wales
1430201,1,10,6550,6550,5,2033,709,983.1798,1032.4462,1131.4088,1000.8389,,51001,430201,1051001,New South Wales
1430202,1,10,6550,6550,5,2033,378,923.8835,966.872,1082.9055,906.07556,,51002,430202,1051002,New South Wales
1430203,1,10,6550,6550,5,2033,294,983.66235,1019.3383,1145.0774,961.89105,,51003,430203,1051003,New South Wales
1430204,1,10,6550,6550,5,2033,532,998.5822,1024.8259,1139.843,979.60004,,51004,430204,1051004,New South Wales
1430205,1,10,6550,6550,5,2033,342,1002.8211,1019.8205,1124.1255,887.737,,51005,430205,1051005,New South Wales
1430206,1,10,6550,6550,5,2033,736,1018.6302,1076.6979,1066.7737,1037.2549,,51006,430206,1051006,New South Wales
1430207,1,10,6550,6550,5,2033,371,1032.8137,1110.752,1061.3926,1095.3822,,51007,430207,1051007,New South Wales
1430208,1,10,6550,6550,5,2033,661,1084.1587,1127.2743,1121.5568,1105.181,,51008,430208,1051008,New South Wales
1430209,1,10,6550,6550,5,2033,859,1061.8932,1082.4941,1144.9994,1115.9642,,51009,430209,1051009,New South Wales
1430210,1,10,6550,6550,5,2033,571,1070.8844,1162.9395,1108.9747,1154.231,,51010,430210,1051010,New South Wales
1430211,1,10,6550,6550,5,2033,477,1003.9102,1053.2555,1065.9697,972.10004,,51011,430211,1051011,New South Wales
1430301,1,10,6550,6550,5,2032,860,1115.8066,1143.1534,1123.7672,1164.5741,,51001,430301,1051001,New South Wales
1430302,1,10,6550,6550,5,2032,814,1036.0844,1054.4642,1082.239,1057.576,,51002,430302,1051002,New South Wales
1430303,1,10,6550,6550,5,2032,668,979.0261,1045.6151,1039.0819,1044.9086,,51003,430303,1051003,New South Wales
1430304,1,10,6550,6550,5,2032,795,958.6686,992.0402,1074.3656,979.78625,,51004,430304,1051004,New South Wales
1430305,1,10,6550,6550,5,2032,373,915.9729,909.98956,1093.8792,908.0549300000001,,51005,430305,1051005,New South Wales
1430306,1,10,6550,6550,5,2032,592,923.7558,977.2827,1084.5549,961.2430400000001,,51006,430306,1051006,New South Wales
1430309,1,10,6550,6550,5,2033,1782,1001.5928,1096.1321,1198.0787,1123.4009,,51009,430309,1051009,New South Wales
1430310,1,10,6550,6550,5,2032,249,900.2884,938.4719,1084.3352,926.53723,,51010,430310,1051010,New South Wales
1430311,1,10,6550,6550,5,2032,345,852.74774,892.97,1080.9929,922.77216,,51011,430311,1051011,New South Wales
1430312,1,10,6550,6550,5,2032,454,992.7152,978.3274,1199.2998,1013.503,,51012,430312,1051012,New South Wales
1430401,1,10,6550,6550,5,2031,354,1011.7517,1078.359,1113.694,979.3330699999999,,51001,430401,1051001,New South Wales
1430402,1,10,6550,6550,5,2031,477,980.3479,1042.1088,1132.089,1005.3910000000001,,51002,430402,1051002,New South Wales
1430403,1,10,6550,6550,5,2031,333,1004.2666,1038.3232,1135.1055,990.4608,,51003,430403,1051003,New South Wales
1430404,1,10,6550,6550,5,2031,685,973.12585,1009.0262,1145.4713,979.3861699999999,,51004,430404,1051004,New South Wales
1430405,1,10,6550,6550,5,2031,489,1040.627,1114.3744,1105.4851,1015.5873,,51005,430405,1051005,New South Wales
1430406,1,10,6550,6550,5,2031,388,1016.5251,1013.5455,1131.766,982.7502,,51006,430406,1051006,New South Wales
1430407,1,10,6550,6550,5,2031,258,982.00366,1014.421,1133.6509,1047.3973,,51007,430407,1051007,New South Wales
1430408,1,10,6550,6550,5,2031,441,993.0325,1006.2865,1101.6104,1010.3182,,51008,430408,1051008,New South Wales
1430409,1,10,6550,6550,5,2031,257,980.0556,951.8744,1113.6357,1004.0616,,51009,430409,1051009,New South Wales
1430410,1,10,6550,6550,5,2031,554,1009.1233,1024.6304,1142.2549,988.4228,,51010,430410,1051010,New South Wales
1430411,1,10,6550,6550,5,2033,325,964.8706699999999,1007.6181,1049.6882,922.7842400000001,,51011,430411,1051011,New South Wales
1430412,1,10,6550,6550,5,2033,756,946.7827,979.03455,1085.2375,933.3821,,51012,430412,1051012,New South Wales
1430413,1,10,6550,6550,5,2033,538,993.8332,991.0292400000001,1123.8983,953.8552,,51013,430413,1051013,New South Wales
1430501,1,10,6550,6550,5,2031,693,1030.7144,1046.2742,1187.3286,1061.2031,,51001,430501,1051001,New South Wales
1430502,1,10,6550,6550,5,2031,657,1022.0604,1034.4608,1140.239,962.7182,,51002,430502,1051002,New South Wales
1430503,1,10,6550,6550,5,2031,427,1040.7031,1083.498,1126.4027,1077.1609,,51003,430503,1051003,New South Wales
1430504,1,10,6550,6550,5,2031,210,1057.4537,1118.9689,1123.7312,1137.1715,,51004,430504,1051004,New South Wales
1430505,1,10,6550,6550,5,2031,522,989.4607,1021.8577,1089.0864,949.9996,,51005,430505,1051005,New South Wales
1430506,1,10,6550,6550,5,2031,387,983.0050699999999,1068.9515,1135.1863,1004.5773,,51006,430506,1051006,New South Wales
1430507,1,10,6550,6550,5,2031,489,1013.5406,1062.8241,1165.0034,998.1749,,51007,430507,1051007,New South Wales
1430508,1,10,6550,6550,5,2031,213,1087.1256,1069.5824,1210.996,1097.8308,,51008,430508,1051008,New South Wales
1430509,1,10,6550,6550,5,2031,639,1044.9104,1070.4368,1149.3868,1055.795,,51009,430509,1051009,New South Wales
1430510,1,10,6550,6550,5,2031,268,832.8861,923.75525,1087.1736,887.7343,,51010,430510,1051010,New South Wales
1430511,1,10,6550,6550,5,2031,368,1021.0064,1006.3091,1196.2228,991.4295,,51011,430511,1051011,New South Wales
1430512,1,10,6550,6550,5,2031,548,911.2231,925.55884,1108.932,964.75214,,51012,430512,1051012,New South Wales
1430513,1,10,6550,6550,5,2031,666,939.66235,995.3954,1140.4752,958.34283,,51013,430513,1051013,New South Wales
1430514,1,10,6550,6550,5,2031,602,964.15955,956.8103,1200.5342,989.28754,,51014,430514,1051014,New South Wales
1430515,1,10,6550,6550,5,2031,330,963.6959,961.6398,1162.1742,922.1104,,51015,430515,1051015,New South Wales
1430601,1,10,6550,6550,5,2031,399,1036.9778,1087.1062,1141.1761,1041.9158,,51001,430601,1051001,New South Wales
1430602,1,10,6550,6550,5,2031,350,1040.2185,1050.3273,1143.5718,1053.4656,,51002,430602,1051002,New South Wales
1430603,1,10,6550,6550,5,2031,616,1034.8448,1055.7415,1136.7998,979.9786,,51003,430603,1051003,New South Wales
1430604,1,10,6550,6550,5,2034,661,1060.3079,1147.0804,1123.625,1044.5878,,51004,430604,1051004,New South Wales
1430605,1,10,6550,6550,5,2031,395,1048.8557,1060.9728,1138.8505,1038.6564,,51005,430605,1051005,New South Wales
1430606,1,10,6550,6550,5,2031,425,1030.9484,1068.7535,1108.6776,1017.1758,,51006,430606,1051006,New South Wales
1430607,1,10,6550,6550,5,2031,682,1038.6467,1086.5784,1106.8685,991.09045,,51007,430607,1051007,New South Wales
1430608,1,10,6550,6550,5,2031,561,1044.2064,1073.947,1123.1158,1006.8685,,51008,430608,1051008,New South Wales
1430609,1,10,6550,6550,5,2031,388,1027.0768,1057.8606,1123.9336,1061.6981,,51009,430609,1051009,New South Wales
1430610,1,10,6550,6550,5,2031,356,1090.2251,1100.9274,1167.575,1104.3867,,51010,430610,1051010,New South Wales
1430611,1,10,6550,6550,5,2031,199,1032.6069,1109.499,1154.645,1070.8387,,51011,430611,1051011,New South Wales
1430612,1,10,6550,6550,5,2031,375,1018.0505,1045.7147,1116.8599,1011.2685,,51012,430612,1051012,New South Wales
1430613,1,10,6550,6550,5,2031,438,1104.8641,1139.7079,1152.6959,1094.912,,51013,430613,1051013,New South Wales
1430614,1,10,6550,6550,5,2031,410,974.81287,1050.4489999999998,1061.4873,955.75964,,51014,430614,1051014,New South Wales
1430701,1,10,6550,6550,5,2034,493,1023.4039,1091.5852,1154.1533,1017.1675,,51001,430701,1051001,New South Wales
1430702,1,10,6550,6550,5,2034,532,1091.3469,1105.8751,1167.4012,1041.3329,,51002,430702,1051002,New South Wales
1430703,1,10,6550,6550,5,2034,343,1046.6854,1083.8872,1154.0769,1055.8005,,51003,430703,1051003,New South Wales
1430704,1,10,6550,6550,5,2034,437,1045.1593,1083.1306,1124.9406,1028.0299,,51004,430704,1051004,New South Wales
1430705,1,10,6550,6550,5,2034,682,1023.8033,1073.5886,1120.1261,980.9894,,51005,430705,1051005,New South Wales
1430706,1,10,6550,6550,5,2034,485,1075.6333,1125.9843,1186.1117,1106.1879,,51006,430706,1051006,New South Wales
1430707,1,10,6550,6550,5,2034,267,982.6176,1006.1161,1141.0541,1010.548,,51007,430707,1051007,New South Wales
1430708,1,10,6550,6550,5,2034,524,1026.2566,1085.4923,1150.5121,1057.9342,,51008,430708,1051008,New South Wales
1430709,1,10,6550,6550,5,2034,144,973.0195,982.67163,1055.7003,914.07776,,51009,430709,1051009,New South Wales
1430710,1,10,6550,6550,5,2034,563,989.34326,1050.572,1115.1053,1004.4038,,51010,430710,1051010,New South Wales
1430711,1,10,6550,6550,5,2034,268,1097.3469,1137.7595,1175.7316,1126.4363,,51011,430711,1051011,New South Wales
1430801,1,10,6550,6550,5,2031,322,1066.2625,1073.3777,1128.0248,1060.787,,51001,430801,1051001,New South Wales
1430802,1,10,6550,6550,5,2031,292,1066.9254,1115.1945,1142.5248,1028.8708,,51002,430802,1051002,New South Wales
1430803,1,10,6550,6550,5,2031,453,1033.0776,1045.1985,1139.2238,964.82025,,51003,430803,1051003,New South Wales
1430804,1,10,6550,6550,5,2034,556,1055.5913,1084.0103,1148.1531,1012.8957,,51004,430804,1051004,New South Wales
1430805,1,10,6550,6550,5,2034,373,1018.2024,966.05865,1143.6187,956.24677,,51005,430805,1051005,New South Wales
1430806,1,10,6550,6550,5,2034,657,1023.3429,1038.6971,1131.1401,994.6447,,51006,430806,1051006,New South Wales
1430807,1,10,6550,6550,5,2034,553,974.5239999999999,1033.3043,1132.1093,986.5913,,51007,430807,1051007,New South Wales
1430901,1,10,6550,6550,5,2031,648,1048.7561,1066.7104,1145.9354,1047.0928,,51001,430901,1051001,New South Wales
1430902,1,10,6550,6550,5,2034,517,982.1716,1045.4722,1110.4908,954.72064,,51002,430902,1051002,New South Wales
1430903,1,10,6550,6550,5,2034,119,1019.0798,1033.3444,1135.907,1084.7928,,51003,430903,1051003,New South Wales
1430904,1,10,6550,6550,5,2034,394,1006.3149,1025.3887,1082.2837,980.7441,,51004,430904,1051004,New South Wales
1430905,1,10,6550,6550,5,2034,545,1027.6681,1078.6787,1138.6655,984.77325,,51005,430905,1051005,New South Wales
