cd_code,_urban_index_of_relative_socio_economic_advantage,rural_index_of_relative_socio_economic_advantage,index_of_relative_socio_economic_disadvantage,_index_of_economic_resources,index_of_education_and_occupation_,_seifa96_population,_state_code,_sd_code,_ssd_code,_lga_code,_sla_code,poa
1310605,1071.297,,1062.914,1090.443,1056.934,518,1,5,15,7150,7150,2232
1310807,1049.6760000000002,,1097.287,1121.505,1072.875,586,1,5,15,7150,7150,2225
1311403,987.2760000000001,,976.947,975.948,1010.5830000000001,502,1,5,15,7150,7150,2228
1311808,1204.607,,1163.0610000000001,1239.2060000000001,1141.374,456,1,5,15,7150,7150,2229
1312101,936.909,,1039.006,964.888,1022.9580000000001,429,1,5,15,7150,7150,2230
1312108,936.265,,1039.083,972.245,1035.769,326,1,5,15,7150,7150,2230
1320406,1018.437,,983.903,1039.121,953.613,967,1,5,25,2850,2850,2165
1321005,939.413,,892.304,960.659,921.5010000000001,788,1,5,25,2850,2850,2166
1330505,890.765,,1006.5880000000001,892.4960000000001,1037.8310000000001,489,1,5,40,6250,6250,2151
1340310,935.4680000000001,,928.809,935.696,963.4,691,1,5,40,200,200,2143
1340509,946.625,,971.039,980.53,954.4830000000001,462,1,5,40,200,200,2144
1341008,1069.622,,1068.528,1112.162,1024.7069999999999,885,1,5,20,350,350,2198
1341302,951.5,,996.063,990.373,1000.9810000000001,351,1,5,20,350,350,2190
1342003,883.113,,871.172,892.039,906.4639999999999,639,1,5,20,350,350,2200
1342105,1006.7230000000001,,1020.45,1065.906,1011.326,702,1,5,20,350,350,2211
1342607,1065.099,,1064.747,1138.766,1024.251,814,1,5,20,350,350,2211
1350903,851.76,,888.215,840.7,949.6489999999999,840,1,5,20,1550,1550,2194
1351008,1030.628,,1026.9189999999999,1108.12,1028.694,758,1,5,20,1550,1550,2193
1351101,993.7139999999999,,969.341,987.6669999999999,1010.742,671,1,5,20,1550,1550,2193
1360108,1008.612,,1018.4839999999999,1071.1989999999998,1012.212,544,1,5,15,4150,4150,2210
1360606,1011.885,,1026.7830000000001,1056.433,1021.935,594,1,5,15,4150,4150,2220
1360904,914.422,,982.59,927.3589999999999,1009.405,440,1,5,15,4150,4150,2223
1362006,999.655,,1022.7769999999999,1066.103,987.8560000000001,927,1,5,15,6650,6650,2207
1362104,950.37,,955.127,947.448,961.1519999999999,518,1,5,15,6650,6650,2208
1370309,1277.476,,1195.239,1254.847,1210.124,782,1,5,60,4500,4500,2075
1370412,1267.096,,1131.3419999999999,1229.93,1160.029,405,1,5,60,4500,4500,2076
1412404,817.888,,621.993,756.7819999999999,867.658,265,1,5,5,4800,4800,2040
1412910,1064.512,,1073.357,1091.014,1134.8239999999998,371,1,5,5,4800,4800,2040
1370601,1149.93,,1165.204,1120.819,1196.645,1345,1,5,60,4500,4500,2076
1370904,1318.152,,1187.135,1311.521,1190.236,685,1,5,60,4500,4500,2075
1371101,1239.2730000000001,,1184.7,1240.094,1218.729,837,1,5,60,4500,4500,2072
1371211,1278.522,,1184.172,1223.889,1235.462,528,1,5,60,4500,4500,2071
1380705,1072.712,,1058.4360000000001,1086.1480000000001,1034.215,676,1,5,55,6700,6700,2112
1380906,980.07,,1080.728,860.998,1200.2930000000001,394,1,5,55,6700,6700,2113
1380911,1018.962,,1137.253,1001.546,1179.607,738,1,5,55,6700,6700,2113
1381305,1144.62,,1120.964,1203.441,1134.356,651,1,5,55,6700,6700,2111
1382606,1162.49,,1100.59,1182.139,1100.897,445,1,5,55,8250,8250,2068
1382610,1006.429,,1065.501,1000.945,1077.714,417,1,5,55,8250,8250,2068
1390214,1077.468,,1079.518,969.5939999999999,1186.778,463,1,5,55,5950,5950,2065
1390306,1112.391,,1152.455,1067.0339999999999,1239.2160000000001,335,1,5,55,5950,5950,2065
1400301,819.9110000000001,,666.703,702.067,887.993,295,1,5,5,7070,7070,2050
1401204,1008.0360000000001,,978.48,922.65,1110.797,612,1,5,5,7070,7070,2010
1401303,997.898,,1023.2289999999999,855.125,1117.6860000000001,290,1,5,5,7070,7070,2010
1401507,1006.425,,1096.704,890.26,1214.8239999999998,264,1,5,5,7070,7070,2011
1401510,987.015,,1066.07,891.6039999999999,1195.4489999999998,539,1,5,5,7070,7070,2010
1401807,1219.539,,1169.132,1133.843,1209.236,218,1,5,5,7070,7070,2011
1410305,1044.79,,1062.249,1059.806,1070.295,328,1,5,35,1900,1900,2137
1410811,994.699,,1021.475,980.63,1094.27,495,1,5,35,1300,1300,2136
1421309,922.314,,907.966,951.4019999999999,968.7610000000001,394,1,5,5,5200,5200,2044
1421705,844.442,,966.7230000000001,901.5269999999999,961.705,450,1,5,5,1100,1100,2018
1430704,1041.083,,1104.478,1035.846,1133.954,462,1,5,10,6550,6550,2034
1431004,1047.595,,1075.605,1031.962,1131.374,344,1,5,10,6550,6550,2031
1440110,1124.267,,1081.348,1043.146,1163.557,370,1,5,10,8500,8500,2021
1440609,1265.353,,1172.476,1209.252,1244.278,429,1,5,10,8500,8500,2025
1440708,1317.335,,1192.961,1262.516,1225.066,295,1,5,10,8500,8500,2023
1441105,1308.66,,1185.549,1300.6589999999999,1209.594,504,1,5,10,8500,8500,2030
1441209,1156.552,,1101.634,1092.3010000000002,1141.396,193,1,5,10,8050,8050,2029
1441607,962.195,,1033.981,928.403,1083.905,466,1,5,10,8050,8050,2026
1441608,992.2610000000001,,1049.25,955.818,1120.667,561,1,5,10,8050,8050,2026
1441806,1036.8,,1048.849,994.487,1126.451,329,1,5,10,8050,8050,2026
1442102,1032.2730000000001,,1053.565,1012.8810000000001,1122.887,267,1,5,10,8050,8050,2022
7014110,1019.148,,1067.413,1043.0539999999999,1020.846,578,7,10,30,2200,2200,850
7020101,,876.0239999999999,702.737,701.2460000000001,811.52,79,7,10,40,200,205,872
7020202,873.179,,1023.0360000000001,899.9839999999999,943.288,112,7,10,40,200,201,870
7030103,747.2439999999999,,641.5,696.797,875.242,1193,7,10,10,9399,609,822
7031103,,766.176,649.687,686.202,810.418,98,7,10,40,9399,3609,872
3010102,,869.829,756.052,706.3480000000001,867.502,121,3,50,10,6950,6950,4875
3011009,905.363,,979.7860000000001,889.7589999999999,1032.587,421,3,50,5,2060,2068,4870
3011903,1010.342,,1053.774,1017.952,1055.611,765,3,50,5,2060,2068,4870
3012403,879.528,,830.432,911.345,804.775,801,3,50,10,4150,4150,4860
3020601,,879.926,948.875,899.725,915.419,76,3,55,5,5300,5300,4828
3020905,844.375,,825.051,921.4739999999999,874.4839999999999,1162,3,55,5,5300,5300,4825
1340511,895.068,,929.318,927.559,936.4939999999999,475,1,5,40,200,200,2144
3020915,978.505,,1038.112,990.8439999999999,1009.613,116,3,55,5,5300,5300,4825
3040110,,1012.091,1011.6110000000001,991.9989999999999,939.914,559,3,50,10,2200,2200,4854
3041903,979.29,,981.618,946.51,1008.9,544,3,45,5,7000,7074,4810
3042807,940.488,,999.8910000000001,970.459,998.821,996,3,45,5,7000,7001,4814
3043101,892.175,,918.375,952.475,851.446,502,3,45,5,7000,7044,4811
3043502,907.304,,937.0219999999999,947.2,878.943,813,3,45,5,7000,7068,4811
3050510,903.939,,942.433,963.17,885.985,785,3,45,15,950,950,4805
3100211,906.6239999999999,,819.3860000000001,867.832,855.831,747,3,15,10,3750,3750,4655
3100806,,938.295,876.0210000000001,922.7410000000001,834.322,1096,3,15,10,6850,6850,4570
1340604,932.8380000000001,,921.556,940.795,948.913,619,1,5,40,200,200,2144
3050912,,994.5089999999999,831.4,832.325,875.305,117,3,40,10,5050,5050,4754
3051312,922.8530000000001,,994.914,976.365,924.316,485,3,40,5,4760,4762,4740
3051411,884.8739999999999,,911.806,943.444,877.183,530,3,40,5,4760,4762,4740
3060207,,983.2139999999999,928.799,947.541,901.7189999999999,470,3,30,15,4550,4550,4702
3060416,,997.4739999999999,1021.9939999999999,976.5039999999999,935.687,72,3,30,5,6350,6350,4701
3060608,926.312,,941.1610000000001,947.689,894.477,343,3,30,5,6350,6350,4701
3062001,,1102.4560000000001,985.689,969.819,960.535,509,3,30,15,4550,4550,4702
3070708,,950.7130000000001,949.414,959.2,836.784,193,3,15,10,5100,5100,4678
3071304,940.288,,898.817,935.7289999999999,893.8,648,3,15,5,1810,1810,4670
3072303,,892.2489999999999,886.0880000000001,904.8919999999999,861.421,270,3,15,10,700,700,4621
3080204,907.543,,1019.395,963.0010000000001,936.245,710,3,30,15,3000,3000,4720
3080214,1060.476,,1054.194,1145.328,963.414,528,3,30,15,3000,3000,4720
3080308,,1081.817,969.573,918.076,979.7139999999999,139,3,30,15,3000,3000,4702
3081608,,892.5169999999999,995.7660000000001,951.67,927.86,331,3,20,5,7150,7150,4406
3081703,923.05,,978.37,952.1619999999999,937.722,637,3,20,5,2650,2650,4405
3101410,,957.775,878.682,882.9889999999999,842.3889999999999,452,3,15,10,4300,4300,4601
3101512,911.755,,884.047,882.796,905.1560000000001,564,3,15,10,5650,5650,4615
3252702,954.94,,1008.3919999999999,1042.825,952.6010000000001,735,3,5,10,3460,3463,4205
3081808,,963.0989999999999,1031.781,1009.809,963.352,742,3,20,5,7100,7100,4390
3091102,,903.3480000000001,948.2460000000001,959.665,851.428,155,3,25,5,300,300,4488
3102009,936.8639999999999,,899.9780000000001,915.1619999999999,907.561,689,3,15,10,3750,3750,4655
3111409,971.3960000000001,,941.788,992.38,886.806,561,3,10,15,2130,2135,4575
3111809,976.423,,968.4810000000001,917.295,1005.828,449,3,10,15,2130,2133,4551
3112113,995.682,,1087.0839999999998,998.7710000000001,1108.047,283,3,10,15,5750,5752,4567
3112707,1072.605,,1096.46,1071.829,1075.924,755,3,10,15,4900,4902,4556
3112709,1041.238,,1073.318,1061.067,1036.472,415,3,10,15,4900,4902,4556
3112713,1046.172,,1042.601,1017.694,1057.315,576,3,10,15,4900,4902,4556
3151006,980.8330000000001,,981.4910000000001,1003.795,939.702,695,3,20,5,7260,7262,4370
3120609,,984.79,901.948,896.8589999999999,875.8,324,3,5,20,2000,2013,4511
3120701,,994.143,908.5039999999999,918.88,939.875,331,3,10,20,2000,2031,4514
3121805,,1037.63,996.0269999999999,998.488,969.02,469,3,5,20,2000,2023,4510
3122114,888.883,,852.674,894.9739999999999,872.706,695,3,5,20,2000,2008,4510
3162509,870.3789999999999,,1017.295,882.9810000000001,996.595,225,3,10,5,3460,3587,4217
3130303,,1102.506,1025.058,1081.402,966.132,446,3,10,20,3960,3976,4306
3130510,1077.3010000000002,,1108.905,1112.6789999999999,1105.124,832,3,5,25,3960,3968,4306
3170304,1011.257,,972.275,1004.045,945.438,706,3,10,5,3460,3523,4220
3171008,952.23,,916.3480000000001,858.533,976.357,563,3,10,5,3460,3521,4220
3130708,955.057,,1000.299,1022.612,946.1560000000001,527,3,5,25,3960,3962,4306
3131004,1011.123,,1057.59,1069.601,1002.8510000000001,1026,3,5,25,3960,3965,4300
3131107,,1016.365,993.2239999999999,1012.7660000000001,940.441,463,3,10,20,3050,3050,4306
3140509,1048.057,,1056.485,1045.281,1039.14,303,3,20,1,6900,6901,4350
3140516,1001.081,,1059.931,1036.897,1049.363,405,3,20,1,6900,6906,4350
3140910,902.076,,896.8380000000001,928.3489999999999,864.39,504,3,20,1,6900,6908,4350
3141902,,942.834,901.709,927.7660000000001,880.2289999999999,125,3,20,5,6450,6450,4352
3150911,962.447,,980.612,948.4730000000001,957.2510000000001,423,3,20,5,7260,7262,4370
3171209,876.285,,838.19,848.8889999999999,869.572,604,3,10,5,3460,3573,4221
3151206,,957.1210000000001,949.76,950.212,908.91,467,3,10,20,800,800,4310
3151313,,926.908,959.8910000000001,928.927,889.725,452,3,10,20,550,557,4285
3161102,1050.298,,1035.475,1014.9010000000001,1036.058,670,3,10,5,3460,3545,4216
3161205,1042.9080000000001,,947.448,951.8889999999999,1005.15,53,3,10,5,3460,3587,4217
3161608,938.461,,913.32,975.308,908.711,663,3,10,5,3460,3553,4215
3171409,938.821,,939.6139999999999,996.555,905.738,607,3,10,5,3460,3591,4224
3180309,1050.521,,1101.892,1121.136,1055.529,806,3,5,40,5950,5983,4037
4070104,1029.3210000000001,,1079.71,1016.2410000000001,1114.0,606,4,5,15,7980,7980,5035
3161706,,1167.223,1089.155,1111.965,1070.235,702,3,10,5,3460,3497,4214
3162102,978.655,,1040.969,1060.981,1000.071,389,3,10,5,3460,3504,4217
3162207,1162.638,,1089.461,1096.545,1106.34,309,3,10,5,3460,3585,4215
3162213,1083.428,,1006.8380000000001,1088.182,1037.895,283,3,10,5,3460,3585,4215
3162412,883.2289999999999,,959.97,951.7739999999999,977.388,210,3,10,5,3460,3587,4217
3180910,983.946,,1060.396,1112.539,994.547,734,3,5,40,5950,5951,4035
3181401,1140.109,,1089.976,1150.353,1070.161,696,3,5,5,1000,1121,4034
3190804,1190.288,,1124.738,1127.03,1141.942,388,3,5,5,1000,1255,4007
3191701,1054.3319999999999,,1058.474,964.1110000000001,1142.028,387,3,5,5,1000,1274,4006
3191703,1027.96,,1042.885,1064.904,1086.87,1742,3,5,5,1000,1274,4006
3191802,1034.381,,1074.21,931.457,1059.536,683,3,5,5,1000,1528,4000
3191807,1027.145,,1016.2669999999999,896.567,1129.345,383,3,5,5,1000,1528,4000
3203004,997.055,,1026.775,1052.0819999999999,969.613,1178,3,5,50,6250,6273,4165
3203409,942.4839999999999,,850.485,850.198,891.791,276,3,5,50,6250,6283,4184
3210811,1008.931,,969.482,937.653,1041.083,413,3,5,5,1000,1195,4169
3210908,1029.5819999999999,,1044.337,946.937,1123.478,388,3,5,5,1000,1157,4151
3211506,1013.431,,1008.605,958.1189999999999,1069.277,463,3,5,5,1000,1086,4171
3211714,975.828,,982.372,961.791,1045.479,502,3,5,5,1000,1397,4170
3211715,1046.715,,1020.797,998.2589999999999,1058.993,417,3,5,5,1000,1397,4170
3212003,1117.093,,1096.126,1117.161,1097.3419999999999,795,3,5,5,1000,1108,4152
3220304,893.0930000000001,,846.6489999999999,899.069,880.992,422,3,5,5,1000,1653,4034
3221307,974.201,,994.064,914.166,1065.612,284,3,5,5,1000,1623,4030
3221805,970.3689999999999,,1008.535,1002.834,994.92,617,3,5,5,1000,1312,4031
3222302,950.14,,966.0830000000001,1002.717,951.073,677,3,5,5,1000,1435,4013
3230104,1173.392,,1140.761,1166.577,1146.336,879,3,5,5,1000,1053,4070
3230812,1168.236,,1119.6689999999999,1112.123,1160.38,473,3,5,5,1000,1048,4065
3230905,1082.504,,1090.153,1089.785,1108.046,579,3,5,5,1000,1566,4061
3231510,1142.325,,1105.787,1095.683,1138.6680000000001,362,3,5,5,1000,1574,4066
3231908,1053.684,,1056.683,963.7130000000001,1153.138,379,3,5,5,1000,1293,4068
3232007,1115.875,,1126.016,1096.867,1162.931,740,3,5,5,1000,1293,4068
3240505,974.169,,976.5089999999999,924.0889999999999,1042.943,245,3,5,5,1000,1247,4120
3240605,953.73,,991.743,951.171,1041.665,634,3,5,5,1000,1247,4120
3241601,1091.3139999999999,,1083.8039999999999,1080.254,1105.055,514,3,5,5,1000,1645,4105
3250706,1029.868,,1075.7089999999998,1128.757,1015.933,628,3,5,30,4600,4634,4128
3251102,879.107,,840.7180000000001,874.347,893.953,786,3,5,30,4600,4618,4131
3251514,850.091,,806.607,895.1210000000001,843.5139999999999,497,3,5,30,4600,4656,4114
3252002,975.801,,1007.915,1048.122,963.181,739,3,5,30,4600,4601,4118
3252404,,1082.344,1028.785,1101.201,963.69,632,3,5,15,550,554,4133
3260305,1133.3519999999999,,1115.417,1121.545,1118.5810000000001,843,3,5,5,1000,1375,4074
3260505,1102.985,,1079.9,1109.0430000000001,1078.963,473,3,5,5,1000,1301,4074
3261002,1141.612,,1081.3410000000001,1123.7,1070.06,1106,3,5,5,1000,1094,4116
3262209,819.6010000000001,,760.176,828.925,807.284,569,3,5,5,1000,1288,4077
4021607,,968.212,974.018,904.686,938.247,265,4,30,5,3710,3710,5607
4021810,955.725,,1024.187,972.829,979.9730000000001,415,4,30,5,6300,6300,5606
4031002,981.5369999999999,,934.2810000000001,977.747,896.947,619,4,10,5,140,140,5355
4031402,,1047.406,948.505,965.5310000000001,883.426,319,4,10,5,3640,3640,5400
4031701,,924.91,996.737,951.678,942.793,242,4,15,10,8190,8190,5461
4051510,881.1469999999999,,847.153,922.066,835.3330000000001,275,4,25,10,4620,4620,5290
4060805,831.683,,693.982,799.58,753.302,526,4,20,10,5040,5040,5253
4061110,986.512,,1021.091,1018.9989999999999,1011.69,573,4,10,15,4550,4550,5251
4070409,1142.087,,1132.698,1086.763,1196.94,572,4,5,15,7980,7980,5061
4070901,1108.3210000000001,,1118.609,1074.142,1154.265,715,4,5,20,4340,4340,5041
4070903,1094.407,,1071.138,1061.509,1109.629,509,4,5,20,4340,4340,5041
4071112,1018.8639999999999,,1089.535,1052.776,1073.069,338,4,5,20,4340,4340,5041
4071513,899.11,,900.451,748.428,1043.306,135,4,5,20,4340,4340,5042
4081204,933.573,,977.39,1015.061,935.199,542,4,5,20,5250,5250,5163
4081604,915.4860000000001,,959.0360000000001,980.582,901.0889999999999,614,4,5,20,5250,5250,5168
4090414,934.2869999999999,,925.2230000000001,932.877,956.795,208,4,5,20,560,560,5044
4091108,1009.544,,995.568,969.873,1030.395,334,4,5,20,4060,4060,5038
4091705,1113.3410000000001,,1104.242,1126.224,1083.6989999999998,750,4,5,20,4060,4060,5049
4092001,941.543,,974.9810000000001,940.059,996.693,509,4,5,10,8470,8470,5033
4092011,951.0160000000001,,1012.311,945.1039999999999,1046.2939999999999,164,4,5,10,8470,8470,5035
6050308,1055.991,,1080.999,1024.779,1107.246,543,6,5,5,2810,2812,7008
1341313,948.298,,1013.918,1012.7189999999999,1033.188,1065,1,5,20,350,350,2190
4092610,1035.222,,1023.182,1023.1039999999999,1016.441,730,4,5,10,8470,8470,5032
4100209,810.3530000000001,,707.8919999999999,753.113,837.303,404,4,5,10,6020,6020,5017
4101305,974.888,,987.681,1004.047,1015.877,620,4,5,10,2670,2670,5008
4101412,913.962,,867.419,922.842,864.4169999999999,462,4,5,10,2670,2670,5011
4102012,966.066,,1020.0360000000001,950.7439999999999,1045.8110000000001,140,4,5,10,2670,2670,5009
4102509,992.4830000000001,,961.09,929.5310000000001,1075.8319999999999,404,4,5,10,2670,2670,5007
4110113,852.8530000000001,,759.689,856.582,816.378,403,4,5,10,1820,1822,5010
4110304,880.765,,827.832,837.695,903.7919999999999,402,4,5,10,1820,1822,5008
4110608,956.485,,940.742,974.3510000000001,924.512,159,4,5,5,1820,1821,5093
4120304,967.8330000000001,,902.549,897.4960000000001,1024.636,265,4,5,10,7770,7770,5031
4121106,1023.6110000000001,,1112.928,960.0930000000001,1177.935,600,4,5,15,3150,3150,5067
6050702,1014.7339999999999,,1055.506,968.6160000000001,1125.252,393,6,5,5,2810,2812,7000
4131005,1180.552,,1140.3310000000001,1212.854,1096.693,737,4,5,5,7700,7700,5089
4141305,884.431,,960.0010000000001,1010.735,893.512,913,4,5,5,7140,7140,5107
4141501,874.5169999999999,,850.077,938.828,829.2560000000001,836,4,5,5,7140,7140,5108
4141605,929.67,,905.485,946.11,914.1210000000001,698,4,5,5,7140,7140,5108
4141709,893.319,,873.242,903.316,863.0189999999999,513,4,5,5,7140,7140,5109
4141908,919.716,,942.703,943.9839999999999,929.674,729,4,5,5,7140,7140,5109
4142607,906.812,,910.7239999999999,962.275,888.32,781,4,5,5,7140,7140,5107
4142704,881.3480000000001,,971.885,1014.0980000000001,902.115,841,4,5,5,7140,7140,5108
6010404,951.831,,931.3330000000001,944.132,932.6089999999999,711,6,20,5,5410,5411,7325
6011205,,1083.628,1000.37,1026.607,969.3710000000001,319,6,20,10,810,812,7316
6021404,934.203,,919.046,935.711,917.6389999999999,610,6,15,5,4010,4012,7248
6030203,,985.029,1014.301,1005.98,924.765,481,6,20,5,3810,3811,7307
6030902,,1118.56,1082.862,1108.5610000000001,1024.2269999999999,594,6,15,5,4610,4611,7258
6040301,921.22,,936.773,998.58,864.837,602,6,5,5,1510,1511,7140
6030404,,939.305,903.547,938.722,836.613,256,6,15,10,4210,4212,7304
6040805,931.427,,962.99,981.508,942.8380000000001,660,6,5,5,2610,2610,7009
6041305,974.169,,978.181,933.143,984.444,580,6,5,5,3610,3611,7050
6041205,,1300.747,1142.163,1042.315,1170.7269999999999,206,6,5,5,3610,3611,7050
6041310,1029.796,,1081.711,1052.867,1068.4569999999999,592,6,5,5,3610,3611,7052
6051807,889.671,,877.0110000000001,935.8589999999999,864.3430000000001,618,6,5,5,4810,4811,7172
6052002,,1020.444,964.645,933.9760000000001,952.617,399,6,10,5,4810,4812,7172
6052205,1028.654,,1072.945,1061.567,1043.5610000000001,762,6,5,5,1410,1410,7021
2011107,,887.565,1146.0639999999999,1022.125,1040.373,131,2,30,10,1270,1271,3530
2031408,985.59,,983.235,922.555,1031.5710000000001,837,2,45,5,3350,3351,3747
2031503,,1015.184,984.285,1078.759,917.607,176,2,45,10,6700,6704,3682
2032008,,956.01,1045.78,998.26,985.1160000000001,326,2,45,15,110,111,3691
2012009,980.015,,956.615,933.742,915.1419999999999,558,2,25,10,7630,7632,3393
2012201,1020.296,,1068.275,1034.996,1022.503,818,2,30,15,6610,6611,3585
2020403,,977.581,955.698,960.7689999999999,898.888,564,2,40,10,1370,1376,3623
2060308,913.815,,920.627,898.0039999999999,932.735,516,2,35,20,4130,4131,3444
2110812,881.165,,864.5089999999999,930.265,851.6389999999999,635,2,10,5,2750,2753,3219
2061005,,1052.078,938.842,963.5010000000001,930.035,833,2,35,10,5430,5434,3451
2061203,,1240.8039999999999,1123.973,1141.371,1095.964,525,2,35,20,4130,4135,3437
2071204,926.202,,908.668,924.62,892.434,456,2,35,5,2620,2622,3556
2071305,1006.393,,997.936,924.0319999999999,1052.496,263,2,35,5,2620,2621,3550
2080708,783.682,,539.011,713.217,685.13,598,2,20,5,570,572,3355
2080808,945.435,,941.46,930.735,924.806,457,2,20,5,570,572,3355
2080901,,1029.756,956.557,967.775,942.595,726,2,35,10,1670,1674,3465
2110906,1089.353,,1063.7269999999999,1029.007,1119.369,369,2,10,5,2750,2756,3216
2061301,,1339.723,1164.468,1139.662,1187.1689999999999,355,2,35,20,4130,4135,3441
2070103,,1036.7830000000001,945.78,932.441,955.534,367,2,35,10,2620,2628,3523
2071010,1061.88,,1028.162,1021.701,1105.5919999999999,759,2,35,5,2620,2623,3550
2081503,988.221,,974.972,973.1339999999999,997.763,632,2,20,5,570,571,3355
2081807,955.418,,948.15,939.1410000000001,944.7189999999999,659,2,20,5,570,571,3350
2082506,867.273,,728.086,823.534,802.872,453,2,35,10,1670,1671,3465
2082507,877.939,,879.9910000000001,907.84,842.53,383,2,35,10,1670,1671,3465
2090802,980.939,,1028.9660000000001,1000.066,974.2869999999999,947,2,15,10,6260,6261,3300
2091205,,917.7860000000001,1058.079,917.8919999999999,994.53,211,2,15,10,2410,2412,3309
2092502,,996.217,971.046,922.3860000000001,954.145,444,2,15,10,6260,6265,3294
2101310,1067.985,,1026.137,983.0169999999999,1031.644,123,2,10,10,6490,6495,3230
2111505,877.4580000000001,,907.117,915.355,863.7339999999999,351,2,10,5,2750,2751,3219
2112711,864.487,,795.2819999999999,889.202,800.405,401,2,10,5,2750,2752,3214
2120210,912.836,,968.8480000000001,983.0889999999999,923.451,428,2,5,20,4650,4654,3337
2121110,939.6139999999999,,952.71,932.304,968.082,418,2,5,20,7260,7265,3030
2130115,1028.336,,1060.601,1120.969,999.294,616,2,5,10,1180,1181,3038
2130410,915.7769999999999,,866.898,923.3989999999999,877.8639999999999,511,2,5,10,1180,1181,3021
2130507,1002.9739999999999,,1035.573,1051.425,992.2539999999999,858,2,5,10,1180,1181,3021
2140707,901.6310000000001,,856.382,949.8660000000001,846.307,639,2,5,35,3270,3271,3061
2140905,976.559,,1025.944,1011.753,994.653,615,2,5,35,3270,3275,3429
2150312,1071.309,,1107.144,1112.17,1075.156,467,2,5,30,660,662,3088
2150809,1126.052,,1112.637,1126.469,1129.9660000000001,801,2,5,30,660,661,3084
2151413,1274.374,,1171.33,1201.688,1228.133,314,2,5,30,660,661,3084
2161011,1179.769,,1155.67,1183.238,1157.17,1077,2,5,40,5710,5713,3095
2170605,912.155,,916.33,918.5889999999999,961.158,312,2,5,55,4410,4411,3153
2170804,942.9939999999999,,980.8489999999999,927.7689999999999,1005.0160000000001,322,2,5,55,4410,4412,3134
2170901,957.5210000000001,,1014.831,977.39,1006.2239999999999,457,2,5,55,4410,4412,3134
2181106,937.378,,986.081,967.033,980.1089999999999,455,2,55,5,3810,3814,3842
2190108,1073.365,,1104.8410000000001,1055.4360000000001,1110.85,530,2,5,60,7450,7455,3788
2190409,,1215.968,1119.137,1064.879,1113.74,98,2,5,60,7450,7455,3789
2201001,973.138,,950.953,957.8380000000001,925.565,651,2,55,20,740,744,3995
2201010,928.971,,948.7810000000001,935.1489999999999,903.762,501,2,55,20,740,744,3995
2211113,947.596,,1019.982,1001.217,972.117,262,2,5,90,5340,5344,3937
2211705,918.946,,899.285,970.82,842.065,200,2,5,90,5340,5344,3941
2212106,1004.972,,948.2819999999999,970.738,951.3760000000001,159,2,5,90,5340,5344,3943
2221302,884.932,,897.482,972.742,848.44,600,2,5,85,2170,2174,3200
2221410,1047.585,,1053.287,1064.313,1008.7130000000001,450,2,5,85,2170,2174,3199
2221508,863.2180000000001,,831.921,875.5239999999999,859.943,286,2,5,85,2170,2174,3199
2231405,1035.847,,1040.594,1052.955,1053.214,586,2,5,65,3430,3434,3195
2231515,974.31,,987.054,994.4169999999999,997.166,339,2,5,65,3430,3431,3190
2231802,821.5419999999999,,859.623,832.952,907.8689999999999,630,2,5,65,3430,3431,3169
2292006,1043.839,,1041.988,1001.915,1112.562,541,2,5,5,7350,7352,3121
2231805,948.707,,919.7460000000001,982.171,909.645,645,2,5,65,3430,3431,3169
2240309,1000.26,,1100.379,1070.116,1062.526,794,2,5,55,3670,3674,3178
2240407,1006.0189999999999,,1066.665,1102.065,1013.403,754,2,5,55,3670,3671,3156
2250103,1098.2269999999999,,1093.5510000000002,1110.3419999999999,1102.24,956,2,5,50,4970,4975,3125
2250204,1068.0539999999999,,1054.237,1049.713,1068.6760000000002,533,2,5,50,4970,4975,3149
2321802,961.615,,974.29,965.987,986.8439999999999,679,2,5,25,5250,5252,3044
2241401,1108.7910000000002,,1075.757,1113.063,1053.37,1441,2,5,55,3670,3671,3152
2290510,1234.98,,1146.765,1190.781,1268.379,281,2,5,5,4600,4602,3052
2250609,1223.941,,1135.688,1196.556,1134.364,681,2,5,50,4970,4974,3150
2251106,1044.565,,1039.9569999999999,1034.02,1053.734,484,2,5,50,4970,4975,3149
2252212,1008.775,,981.7810000000001,1033.912,986.185,505,2,5,50,4970,4971,3168
2260303,1121.819,,1121.822,1059.4560000000001,1176.0839999999998,612,2,5,65,6350,6352,3144
2261207,1092.401,,1149.807,1005.6460000000001,1208.947,415,2,5,5,6350,6351,3143
2261405,885.0039999999999,,687.1189999999999,584.851,1033.022,197,2,5,5,6350,6351,3181
2261408,902.788,,829.007,825.922,1030.95,561,2,5,5,6350,6351,3181
2261905,1169.914,,1176.622,1146.002,1192.024,487,2,5,65,6350,6352,3145
2291005,1252.28,,1206.524,1169.683,1210.14,585,2,5,5,4600,4601,3000
2291907,1073.996,,1044.095,1012.543,1116.3210000000001,641,2,5,5,7350,7352,3121
2270101,1140.335,,1125.86,1082.371,1187.762,621,2,5,65,2310,2311,3161
2270503,1065.742,,1090.996,1032.912,1153.969,776,2,5,65,2310,2311,3183
2271709,1114.985,,1099.937,1106.378,1079.46,228,2,5,65,910,911,3187
2272203,1120.854,,1111.938,1091.616,1134.201,375,2,5,65,910,912,3191
2272306,986.0419999999999,,1038.27,985.061,1039.042,800,2,5,65,2310,2314,3167
