crash_id,crash_date,crash_time,severity,crash_type,cyclists,cyclist_casualties,reported_location,latitude,longitude
1138674,12-Jul-16,8:10,Injury,Same direction side swipe,1,1,MACARTHUR/NORTHBOURNE/WAKEFIELD INTERSECTION,-35.260533,149.132234
1138977,14-Jul-16,6:45,Property Damage Only,Right angle collision,1,0,FEDERAL/ZELLING INTERSECTION,-35.225955,149.161086
1138856,31-May-16,18:00,Injury,Right angle collision,1,1,ANZAC/CONSTITUTION INTERSECTION,-35.289262,149.141125
1139079,29-Jun-16,9:10,Injury,Right turn into oncoming vehicle,1,1,ATHLLON/FINCHAM INTERSECTION,-35.393729,149.077339
1139750,15-Jul-16,10:00,Property Damage Only,Struck object  (On Road),1,0,CRINIGAN CIRCLE (FRANZ BORMANN -> GINN),-35.183814,149.126834
1139753,22-Jul-16,12:25,Injury,Right angle collision,1,1,MURDOCH/NORTHBOURNE INTERSECTION,-35.252666,149.133305
1139939,13-Jul-16,17:20,Property Damage Only,Rear end collision,1,0,MAITLAND STREET (STEELE -> CALDWELL),-35.251179,149.158854
1139946,26-Jul-16,18:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,ATHLLON/SULWOOD INTERSECTION,-35.384207,149.09280800000002
1140142,15-Jul-16,15:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,LAUNCESTON/YAMBA INTERSECTION,-35.3389,149.091323
1140139,5-Jul-16,12:15,Injury,Right angle collision,1,1,DAVID/MACPHERSON/MCCAUGHEY INTERSECTION,-35.264951,149.122297
1140329,20-Jul-16,17:15,Property Damage Only,Right angle collision,1,0,ELOUERA/MORT INTERSECTION,-35.273210999999996,149.131589
1140390,9-Jul-16,19:55,Injury,Other -  Single Vehicle (On Road),1,1,CONDAMINE STREET (BENT -> MCCAUGHEY),-35.266475,149.12450800000002
1140397,28-Jul-16,9:12,Injury,Same direction side swipe,1,1,FARRELL/MARCUS CLARKE INTERSECTION,-35.280817,149.124464
1140561,21-Jul-16,5:30,Injury,Right angle collision,1,1,GINNINDERRA/WILLIAM SLIM INTERSECTION,-35.226051,149.074448
1140231,18-Jul-16,15:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,BARRY/MCCAUGHEY/NORTH INTERSECTION,-35.273573999999996,149.121763
1067116,11-Jul-13,18:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,CHALLIS STREET (MORPHETT -> CAPE),-35.252225,149.135131
1075222,4-Nov-13,8:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,CHALLIS STREET (MORPHETT -> CAPE),-35.252206,149.13513400000002
1141440,3-Aug-16,15:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,COOYONG STREET (LONSDALE/GENGE -> TORRENS),-35.276104,149.13272
1141657,18-Aug-16,8:10,Property Damage Only,Right angle collision,1,0,NORTHCOTT/TOBRUK INTERSECTION,-35.290923,149.16385
1141764,18-Aug-16,18:40,Injury,Collision with parked vehicle,1,1,ELOUERA STREET (LONSDALE -> TORRENS),-35.273441,149.133711
1141848,9-Aug-16,8:59,Property Damage Only,Same direction side swipe,1,0,CHISHOLM/HAYLEY/PATERSON INTERSECTION,-35.271907,149.14486100000002
1141973,9-Aug-16,10:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,DAVID STREET (HAY -> SARGOOD),-35.263589,149.12541299999998
1142321,22-Aug-16,8:40,Injury,Overturned (On Road),1,1,BARRY DRIVE (CLUNIES ROSS/FROGGATT -> BOLDREWOOD),-35.272652,149.118149
1142339,26-Aug-16,17:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,CANBERRA AV/TOM PRICE ST INTERSECTION,-35.340517,149.18312
1142324,24-Aug-16,8:30,Injury,Rear end collision,1,1,NORTHBOURNE AVENUE (MORPHETT -> MURDOCH),-35.253384999999994,149.133289
1142746,31-Aug-16,17:00,Injury,Other - Vehicle to Vehicle,1,1,BURSTON PLACE (WHEATLEY -> BURSTON),-35.412372,149.109455
1142830,23-Aug-16,17:15,Property Damage Only,Right angle collision,1,0,BARRY/WATSON INTERSECTION,-35.275172999999995,149.12571499999999
1142917,21-Jul-16,15:20,Property Damage Only,Right angle collision,1,0,MOORE/RUDD INTERSECTION,-35.27694,149.128082
1143134,29-Aug-16,6:45,Property Damage Only,Right angle collision,1,0,LADY DENMAN/PARKWLADYSRM INTERSECTION,-35.283628,149.107405
1143186,7-Sep-16,16:05,Property Damage Only,Same direction side swipe,1,0,EASTLAKE PDE (WENTWORTH AV -> TREVILLIAN QY),-35.310996,149.14521399999998
1143355,31-Aug-16,15:20,Property Damage Only,Other - Vehicle to Vehicle,1,0,ALAWA STREET (YANDA -> GALIBAL),-35.348416,149.064688
1143369,12-Sep-16,8:30,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (CONDAMINE/IPIMA -> MACARTHUR/WAKEFIELD),-35.264908,149.131428
1042942,24-Aug-12,9:07,Injury,Overturned (On Road),1,1,SANDFORD STREET (GUNGAHLIN -> CEMETRY/CREMETORIUM),-35.218246,149.131355
1143352,31-Aug-16,9:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,BARRY DRIVE (MOORE -> COOYONG/NORTHBOURNE),-35.275705,149.129049
1128736,14-Feb-16,8:10,Injury,Struck object  (On Road),1,1,GINNINDERRA DRIVE (GINNEGUNGNRM/GUNGNGINNWRM -> AGAR),-35.242787,149.109223
1144061,12-Sep-16,8:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,DUDLEY/NOVAR/NOVASADELERM INTERSECTION,-35.313227000000005,149.098166
1144404,29-Sep-16,8:00,Property Damage Only,Right angle collision,1,0,BLAMEY/SAVIGE INTERSECTION,-35.285674,149.148832
1144176,24-Sep-16,10:35,Property Damage Only,Other - Vehicle to Vehicle,1,0,MARINER PLACE (ALEXANDRINA -> ALEXANDRINA),-35.300366,149.11740700000001
1144382,16-Sep-16,22:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,LONSDALE STREET (GIRRAHWEEN -> ELOUERA),-35.272028000000006,149.132981
1144584,19-Sep-16,14:15,Property Damage Only,Other - Vehicle to Vehicle,1,0,ATHLLON DRIVE (DRAKEFORD/ISABELLA -> ANKETELL),-35.424046999999995,149.077649
1146341,24-Oct-16,17:05,Injury,Right turn into oncoming vehicle,1,1,CHILDERS/UNIVERSITY INTERSECTION,-35.278966,149.123928
1145833,8-Oct-16,12:50,Property Damage Only,Right angle collision,1,0,DALEY/DICKSON INTERSECTION,-35.278112,149.114887
1147261,31-Oct-16,15:30,Injury,Other - Vehicle to Vehicle,1,1,COSSINGTON SMITH CRESCENT (BALSON -> MONTFORD),-35.241923,149.123722
1147086,27-Oct-16,8:10,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (BARRY/COOYONG -> McKAY),-35.274629,149.12985700000002
1147076,26-Oct-16,8:40,Property Damage Only,Other - Vehicle to Vehicle,1,0,COULTER/LUXTON/SOUTHERN CROSS INTERSECTION,-35.235828000000005,149.05799199999998
1146811,31-Oct-16,16:39,Injury,Other - Vehicle to Vehicle,1,1,CLIVE STEELE AVENUE (BARRACLOUGH -> ALABASTER),-35.415034000000006,149.094767
1146321,28-Sep-16,19:15,Property Damage Only,Right angle collision,1,0,DAVID/MACPHERSON/MCCAUGHEY INTERSECTION,-35.264979,149.12223400000002
1145326,30-Sep-16,19:45,Property Damage Only,Right angle collision,1,0,BURRA/LOWANNA INTERSECTION,-35.263982,149.135435
1145630,5-Oct-16,17:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,CORLETTE CRESCENT (HEBBLEWHITE -> AHERN),-35.414252000000005,149.085983
1145103,6-Oct-16,16:00,Injury,Other - Vehicle to Vehicle,1,1,LEICHHARDT STREET (DAWES -> EYRE),-35.318615,149.141909
1147262,31-Oct-16,17:45,Property Damage Only,Right angle collision,1,0,GOODWIN/SCRIVENER/WATTLE INTERSECTION,-35.25651,149.128203
1145201,10-Oct-16,18:14,Injury,Other - Vehicle to Vehicle,1,1,MELROSE/WORGAN INTERSECTION,-35.342123,149.082546
1145542,13-Oct-16,17:25,Property Damage Only,Rear end collision,1,0,GOODWIN/SCRIVENER/WATTLE INTERSECTION,-35.256522,149.128183
1145713,28-Jul-16,19:30,Property Damage Only,Right angle collision,1,0,HENTY/IPIMA/LOWANNA INTERSECTION,-35.266374,149.13259299999999
1146343,25-Oct-16,11:00,Injury,Right turn into oncoming vehicle,1,1,MACARTHUR/NORTHBOURNE/WAKEFIELD INTERSECTION,-35.260533,149.132234
1146605,18-Sep-16,18:15,Injury,Right angle collision,1,1,COLLINGS/JULIUS (SW) INTERSECTION,-35.358827000000005,149.082437
1145740,18-Oct-16,17:45,Injury,Same direction side swipe,1,1,EASTY/LAUNCESTON INTERSECTION,-35.341102,149.089398
1147177,28-Oct-16,16:43,Property Damage Only,Other - Vehicle to Vehicle,1,0,NEWCASTLE STREET (BARRIER -> WHYALLA),-35.331684,149.177945
1147665,4-Nov-16,8:50,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (CONDAMINE/IPIMA -> MACARTHUR/WAKEFIELD),-35.264851,149.131437
1147757,31-Oct-16,7:00,Property Damage Only,Right angle collision,1,0,FAIRBAIRN/TRUSCOTT INTERSECTION,-35.285931,149.163375
1147973,21-Nov-16,14:00,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (CONDAMINE/IPIMA -> MACARTHUR/WAKEFIELD),-35.262375,149.13183700000002
1147906,8-Nov-16,19:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,EFKARPIDIS STREET (GOZZARD -> GUNGAHLIN),-35.186659999999996,149.133993
1148123,10-Nov-16,18:35,Property Damage Only,Same direction side swipe,1,0,EASTLAKE PDE (WENTWORTH AV -> TREVILLIAN QY),-35.311276,149.145377
1148120,10-Nov-16,17:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,BELCONNEN/COULTER INTERSECTION,-35.244011,149.056286
1148426,16-Nov-16,8:55,Property Damage Only,Rear end collision,1,0,TORRENS STREET (BALLUMBIR/COOYONG -> ELOUERA),-35.275698,149.133734
1148512,16-Nov-16,15:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,AINSLIE/COOYONG INTERSECTION,-35.279346000000004,149.13563200000002
1148607,17-Nov-16,8:30,Property Damage Only,Same direction side swipe,1,0,GIRRAHWEEN/MASSON/NORTHBOURNE INTERSECTION,-35.270338,149.130651
1148755,24-Nov-16,13:47,Injury,Right angle collision,1,1,HENTY/IPIMA/LOWANNA INTERSECTION,-35.266346999999996,149.132598
1148703,15-Nov-16,7:30,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (BARRY/COOYONG -> McKAY),-35.274609000000005,149.129861
1149172,26-Nov-16,19:35,Property Damage Only,Other - Vehicle to Vehicle,1,0,ANTILL/BADHAM INTERSECTION,-35.248637,149.13792
1149276,29-Nov-16,8:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,SULLIVANS CREEK ROAD (NORTH -> FELLOWS/SULLIVANS),-35.277079,149.11921999999998
1149541,10-Dec-16,11:15,Injury,Right turn into oncoming vehicle,1,1,ATHLLON/FINCHAM INTERSECTION,-35.393729,149.077339
1149527,1-Dec-16,8:35,Injury,Other - Vehicle to Vehicle,1,1,DRAKEFORD/SULWOOD/TUGGERANONG INTERSECTION,-35.3739,149.05693200000002
1149675,12-Dec-16,18:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,PETRIE STREET (BUNDA -> COOYONG),-35.278568,149.134449
1116621,29-Jul-15,12:57,Property Damage Only,Right angle collision,1,0,ALLARA STREET (CONSTITUTION -> PARKEALLAN),-35.285022,149.131604
1149892,14-Dec-16,13:55,Injury,Rear end collision,1,1,ADELAIDE AVENUE (COTTEADELERM -> YARRA GLEN),-35.314352,149.095484
1150118,8-Dec-16,7:00,Property Damage Only,Right angle collision,1,0,ANGAS/IJONG/LIMESTONE INTERSECTION,-35.264573999999996,149.13681
1150362,13-Dec-16,8:30,Property Damage Only,Same direction side swipe,1,0,BARRY/MOORE INTERSECTION,-35.275575,149.128302
1151012,19-Nov-16,19:45,Injury,Right angle collision,1,1,ANKETELL/BARTLET/DREW INTERSECTION,-35.412299,149.063926
1150770,20-Dec-16,10:30,Property Damage Only,Right angle collision,1,0,STONEHAVEN/MELBOURNE/GOWRIE INTERSECTION,-35.319483,149.114383
1151133,3-Jan-17,15:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,MELROSE DRIVE (PARRAMATTA -> EGGLESTON),-35.354890000000005,149.086319
1151141,4-Jan-17,19:30,Property Damage Only,Collision with parked vehicle,1,0,WATTERSON PLACE (MAY MAXWELL -> WATTERSON),-35.415981,149.13819099999998
1151381,9-Jan-17,17:27,Injury,Struck object (Off Road),1,1,PAUL COE CRESCENT (MIRRABEI/SHOALHAVEN -> RILEY),-35.174757,149.120051
1151273,29-Nov-16,7:25,Injury,Other - Vehicle to Vehicle,1,1,CANBERRA/WOODS INTERSECTION,-35.344059,149.199934
1151598,21-Jan-17,10:24,Property Damage Only,Same direction side swipe,1,0,COTTER/COTTETUGGNRM/TUGGNCOTTWRM INTERSECTION,-35.320294,149.062904
1151671,21-Jan-17,14:45,Injury,Other - Vehicle to Vehicle,1,1,COMMONWEALTH AVENUE (QUEEN VICTORIA -> KAYE),-35.29936,149.12586100000001
1151533,9-Jan-17,9:45,Injury,Other -  Single Vehicle (On Road),1,1,MORPHETT/NORTHBOURNE INTERSECTION,-35.253564000000004,149.13326
1151545,12-Jan-17,8:45,Property Damage Only,Same direction side swipe,1,0,ALLSOP/MARCUS CLARKE INTERSECTION,-35.279084000000005,149.12583
1151895,17-Jan-17,8:30,Injury,Same direction side swipe,1,1,GILES/WENTWORTH INTERSECTION,-35.313798,149.144049
1152222,24-Jan-17,8:15,Property Damage Only,Same direction side swipe,1,0,ELOUERA/GOULD/NORTHBOURNE INTERSECTION,-35.27306,149.130211
1152126,1-Feb-17,17:28,Property Damage Only,Right turn into oncoming vehicle,1,0,HENTY/IPIMA/LOWANNA INTERSECTION,-35.266393,149.1326
1152342,1-Feb-17,17:30,Injury,Same direction side swipe,1,1,CANBERRA AVENUE (GILES -> EYRE/LEFROY),-35.320058,149.137676
1152327,9-Dec-16,7:45,Injury,Other - Vehicle to Vehicle,1,1,BELCONNEN WAY (PETTERD -> COULTER),-35.243632,149.054751
1152547,1-Apr-16,23:15,Property Damage Only,Same direction side swipe,1,0,BARRY/MARCUS CLARKE INTERSECTION,-35.275461,149.1268
1152584,10-Feb-17,16:30,Injury,Other - Vehicle to Vehicle,1,1,MASSON STREET (WATSON -> MCCAUGHEY),-35.269785,149.125572
1152771,15-May-16,14:05,Injury,Head on collision,2,2,TRELOAR CRESCENT (COBBY -> EUREE/LIMESTONE),-35.279193,149.14902
1152805,1-Feb-17,17:45,Injury,Other -  Single Vehicle (On Road),1,1,HOPETOUN CIRCUIT (GROSE -> GAWLER),-35.314132,149.10804199999998
1152121,1-Feb-17,8:00,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (BARRY/COOYONG -> McKAY),-35.274631,149.12985700000002
1153002,15-Feb-17,18:25,Property Damage Only,Other - Vehicle to Vehicle,1,0,COLLEGE/EASTERN VALLEY INTERSECTION,-35.242999,149.074036
1153000,5-Feb-17,13:20,Property Damage Only,Other - Vehicle to Vehicle,1,0,HORSE PARK/ARRABRI/YEEND INTERSECTION,-35.166593,149.10087099999998
1153603,12-Sep-16,8:00,Injury,Other - Vehicle to Vehicle,1,1,DARWINIA TERRACE (THRING -> SULLY),-35.353765,149.04047
1154365,31-Jan-17,21:30,Property Damage Only,Same direction side swipe,1,0,DRAKEFORD DRIVE (ERINDALE/SOWARD -> MORTIMER LEWIS),-35.414873,149.074387
1153960,1-Mar-17,17:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,NORTHBOURNE AVENUE (ELOUERA/GOULD -> GIRRAHWEEN/MASSON),-35.270672,149.130497
1153289,16-Jan-17,8:20,Injury,Struck pedestrian (On Road),1,1,NORTHBOURNE AVENUE (MACARTHUR/WAKEFIELD -> MORPHETT),-35.257777000000004,149.132579
1155801,9-Mar-17,14:30,Injury,Right angle collision,1,1,CAMERON/CHANDLER INTERSECTION,-35.24116,149.070537
1154370,20-Feb-17,9:30,Property Damage Only,Same direction side swipe,1,0,BELCONNEN WAY (GUNGAHLIN DR -> BARRY DR),-35.258772,149.09244099999998
1123911,23-Nov-15,8:45,Property Damage Only,Right turn into oncoming vehicle,1,0,CAPTAIN COOK/FRANKLIN INTERSECTION,-35.320479,149.134812
1153612,24-Feb-16,20:17,Injury,Right angle collision,1,1,FAUNCE/MILLER INTERSECTION,-35.265389,149.114206
1154753,26-Feb-17,9:30,Property Damage Only,Same direction side swipe,1,0,EASTLAKE PDE (WENTWORTH AV -> TREVILLIAN QY),-35.311310999999996,149.145397
1156561,19-Mar-17,11:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,BARRY/COOYONG/NORTHBOURNE INTERSECTION,-35.275692,149.12968600000002
1155580,6-Mar-17,8:30,Property Damage Only,Right angle collision,1,0,CANBERRA/DOMINION INTERSECTION,-35.315568,149.130548
1154172,18-Feb-17,9:30,Injury,Same direction side swipe,1,1,SWALLOWTAIL/JOHN GORTON/ EDGEWORTH INTERSECTION,-35.316171999999995,149.033959
1156523,16-Mar-17,8:15,Injury,Other - Vehicle to Vehicle,1,1,MARCUS CLARKE STREET (EDINBURGH -> GORDON),-35.283229999999996,149.124368
1154358,15-Nov-16,17:30,Property Damage Only,Same direction side swipe,1,0,AINSLIE/LIMESTONE INTERSECTION,-35.276403,149.143848
1155804,10-Mar-17,8:30,Injury,Right turn into oncoming vehicle,1,1,NAMATJIRA/PARKINSON INTERSECTION,-35.344041,149.057403
1156144,8-Mar-17,10:00,Property Damage Only,Rear end collision,1,0,DALEY ROAD (SULLIVANS-> WARD),-35.279153,149.114937
1153286,4-Nov-16,8:40,Injury,Same direction side swipe,1,1,HINDMARSH/TAMAR INTERSECTION,-35.34693,149.127367
1153421,17-Feb-17,18:00,Injury,Right angle collision,1,1,BOLDREWOOD/DAVID/MILLER INTERSECTION,-35.268313,149.114609
1154369,20-Feb-17,8:30,Injury,Collision with parked vehicle,1,1,NORTHBOURNE AVENUE (ALINGA -> BUNDA/RUDD),-35.277765,149.129351
1154807,21-Dec-16,14:00,Injury,Other - Vehicle to Vehicle,1,1,TANTANGARA STREET (CORDEAUX -> BURRINJUCK),-35.337321,149.03403600000001
1155517,28-Feb-17,9:30,Property Damage Only,Rear end collision,1,0,TELOPEA/WENTWORTH/EASTLAKE INTERSECTION,-35.311164,149.141729
1154195,2-Mar-17,17:40,Injury,Other - Vehicle to Vehicle,1,1,MCCAUGHEY STREET (MASSON -> BARRY/NORTH),-35.271752,149.123007
1156062,31-Mar-17,6:25,Fatal,Rear end collision,1,1,MONARO/WILLIAMSDALE INTERSECTION,-35.569478000000004,149.133546
1154505,25-May-16,15:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,DICKSON SHOPS ACCESS ROAD (ANTIL -> COWPER),-35.249328999999996,149.139669
1155530,1-Mar-17,18:30,Property Damage Only,Right angle collision,1,0,COMMONWEALTH/CORONATION/QUEEN VICTORIA INTERSECTION,-35.300837,149.125722
1155302,26-Sep-16,16:41,Injury,Right angle collision,1,1,LAURENS/MCBRYDE INTERSECTION,-35.406513000000004,149.08480600000001
1154372,22-Feb-17,18:45,Injury,Right angle collision,1,1,GEORGE TYSON/TERMINAL INTERSECTION,-35.308083,149.18881100000002
1155516,27-Feb-17,16:10,Injury,Struck pedestrian (On Road),1,0,BELCONNEN/HAYDON INTERSECTION,-35.253846,149.085583
1154679,24-Feb-17,17:40,Property Damage Only,Same direction side swipe,1,0,HORSE PARK DR (HORSEFEDENRM -> WELL STATION ),-35.212499,149.17766
1055701,8-Feb-13,8:05,Property Damage Only,Same direction side swipe,1,0,CONSTITUTION/NORTHCOTT/SELHEIM INTERSECTION,-35.296929,149.153469
1153689,14-Feb-17,8:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,CASTLETON/FINLAY INTERSECTION,-35.411601,149.112921
1156245,10-Mar-17,9:15,Property Damage Only,Right angle collision,1,0,DALEY/DICKSON INTERSECTION,-35.278101,149.114955
1156854,22-Mar-17,18:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,MACARTHUR/NORTHBOURNE/WAKEFIELD INTERSECTION,-35.260511,149.132038
1157018,20-Mar-17,10:15,Injury,Right angle collision,1,1,CHALLIS STREET (MORPHETT -> CAPE),-35.252248,149.135128
1157354,29-Mar-17,8:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,MAJURA AVENUE (COWPER -> LIMESTONE/WAKEFIELD),-35.25777,149.13871699999999
1157234,25-Jan-17,16:45,Injury,Right angle collision,1,1,CONSTITUTION/REG SAUNDERS INTERSECTION,-35.295388,149.15090800000002
1157381,6-Apr-17,18:20,Injury,Right angle collision,1,1,DUDLEY/NOVAR/NOVASADELERM INTERSECTION,-35.313140000000004,149.098261
1157608,31-Mar-17,7:35,Property Damage Only,Same direction side swipe,1,0,KINGS/STATE INTERSECTION,-35.306191999999996,149.129021
1157503,28-Mar-17,8:31,Property Damage Only,Right angle collision,1,0,NORTHBOURNE/SWINDEN INTERSECTION,-35.244187,149.134862
1157786,3-Apr-17,18:30,Property Damage Only,Collision with parked vehicle,1,0,BRISBANE AVENUE (YOUNG -> MACQUARIE),-35.309419,149.135854
1067330,31-Jul-13,7:55,Injury,Same direction side swipe,1,1,HORSE PARK/KATHERINE INTERSECTION,-35.169595,149.138858
1157951,29-Mar-17,16:30,Injury,Other - Vehicle to Vehicle,1,1,CONDAMINE STREET (BENT -> MCCAUGHEY),-35.266614000000004,149.124191
1158085,6-Apr-17,14:30,Injury,Same direction side swipe,1,1,LATHLAIN STREET (WEEDON -> WALES),-35.240584999999996,149.063792
1158201,11-Apr-17,9:00,Injury,Right angle collision,1,1,DIXON/WARRAGAMBA INTERSECTION,-35.330675,149.04091100000002
1158210,12-Apr-17,14:00,Injury,Same direction side swipe,1,1,HAYDON DRIVE (PURDIE -> MARY POTTER),-35.248987,149.09028
1158563,3-Apr-17,7:50,Property Damage Only,Other - Vehicle to Vehicle,1,0,EASTLAKE PARADE (GILES -> EYRE),-35.313198,149.146489
1158736,26-Apr-17,8:20,Injury,Right angle collision,1,1,BONYTHON/MELBA INTERSECTION,-35.246894,149.14257
1156417,14-Mar-17,18:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,PETRIE STREET (BUNDA -> COOYONG),-35.27859,149.134392
1158733,26-Apr-17,7:45,Property Damage Only,Right turn into oncoming vehicle,1,0,FARRELL/MARCUS CLARKE INTERSECTION,-35.280805,149.124445
1156716,23-Mar-17,17:45,Property Damage Only,Right angle collision,1,0,CRESWELL/GETTING/PENTLAND INTERSECTION,-35.290572,149.144628
1158752,27-Apr-17,16:15,Injury,Right angle collision,1,1,CARSON/COYNE INTERSECTION,-35.409853999999996,149.12921599999999
1158945,6-Mar-17,12:05,Injury,Other - Vehicle to Vehicle,1,1,SULLIVANS CREEK ROAD (NORTH -> FELLOWS/SULLIVANS),-35.278827,149.118149
1158948,24-Mar-17,13:10,Property Damage Only,Right angle collision,1,0,BRISBANE/TELOPEA INTERSECTION,-35.310364,149.140558
1159080,13-Apr-17,17:00,Injury,Other - Vehicle to Vehicle,1,1,FORBES STREET (TOWNS -> CONDAMINE),-35.264918,149.130024
1151146,6-Jan-17,7:08,Injury,Right angle collision,1,1,HORSE PARK/MIRRABEI/SUTHERLAND INTERSECTION,-35.152756,149.114711
1158849,13-Apr-17,8:35,Property Damage Only,Right turn into oncoming vehicle,1,0,NATIONAL CIRCUIT (BLIGH -> KINGS/QUEEN VICTORIA),-35.306267999999996,149.133343
1159265,3-May-17,8:20,Injury,Same direction side swipe,1,1,FARRELL/MARCUS CLARKE INTERSECTION,-35.280837,149.124497
1159463,3-May-17,17:47,Injury,Other - Vehicle to Vehicle,1,1,CHALLIS STREET (MORPHETT -> CAPE),-35.25224,149.135129
1159730,1-May-17,17:00,Property Damage Only,Right angle collision,1,0,MOORE/McKAY INTERSECTION,-35.274259,149.12849
1159831,5-May-17,6:20,Injury,Right angle collision,3,2,DALRYMPLE/HINDMARSH/MUGGA INTERSECTION,-35.344444,149.138768
1160115,5-May-17,8:05,Property Damage Only,Other - Vehicle to Vehicle,1,0,TORRENS STREET (ELOUERA -> GIRRAHWEEN),-35.272456,149.13426299999998
1160253,9-May-17,18:45,Property Damage Only,Right angle collision,1,0,LATHLAIN/LUXTON INTERSECTION,-35.235644,149.06192099999998
1160204,6-May-17,8:30,Property Damage Only,Right angle collision,1,0,FEDERAL/OLD WELL STATION INTERSECTION,-35.228936,149.153999
1160534,16-May-17,6:50,Injury,Right angle collision,1,1,MELROSE/THEODORE INTERSECTION,-35.338477000000005,149.083404
1160646,4-Apr-17,16:55,Injury,Right angle collision,1,1,BARR SMITH/DRAKEFORD INTERSECTION,-35.427831,149.083898
1160764,16-May-17,16:32,Property Damage Only,Same direction side swipe,1,0,STONEHAVEN/MELBOURNE/GOWRIE INTERSECTION,-35.319415,149.114278
1160805,24-May-17,8:50,Property Damage Only,Right angle collision,1,0,MONCRIEFF/MORPHETT INTERSECTION,-35.253805,149.135479
1160795,21-May-17,15:45,Property Damage Only,Right angle collision,1,0,AINSWORTH/BUTTERS INTERSECTION,-35.354114,149.09734
1160654,4-May-17,8:50,Property Damage Only,Other - Vehicle to Vehicle,1,0,BURKE/CANBERRA INTERSECTION,-35.321926,149.145005
1160785,18-May-17,8:40,Injury,Struck object (Off Road),1,1,MONASNEWCERM/NEWCASTLE/NEWCWMONASRM INTERSECTION,-35.322728999999995,149.16796399999998
1160767,16-May-17,17:49,Property Damage Only,Right angle collision,1,0,A'BECKETT/KNOX (SW) INTERSECTION,-35.237777,149.153147
1160934,24-May-17,6:50,Property Damage Only,Right angle collision,1,0,ATHLLON/DRAKEFORD/ISABELLA INTERSECTION,-35.423936,149.077972
1159636,10-May-17,14:10,Injury,Right angle collision,1,1,COTTER/MAX JACOBS INTERSECTION,-35.325979,149.04296599999998
1161146,30-May-17,17:20,Property Damage Only,Other - Vehicle to Vehicle,1,0,CRINIGAN CIRCLE (FRANZ BORMANN -> GINN),-35.183846,149.12751200000002
1161041,27-May-17,11:00,Property Damage Only,Right angle collision,1,0,ALEXANDRINA/CORONATION/FLYNN INTERSECTION,-35.300368,149.122097
1161254,22-May-17,14:55,Property Damage Only,Head on collision,1,0,SHORTLAND CRESCENT (SHERBROOKE -> BEEBY),-35.255225,149.148471
1161363,25-May-17,19:15,Property Damage Only,Right turn into oncoming vehicle,1,0,BALMAIN/LIVERSIDGE INTERSECTION,-35.284622,149.11911
1161499,24-May-17,9:00,Property Damage Only,Right angle collision,1,0,COWPER/WAKEFIELD INTERSECTION,-35.261702,149.14191200000002
1161503,24-May-17,13:15,Injury,Same direction side swipe,1,1,ANKETELL/ATHLLON (SW) INTERSECTION,-35.424769,149.074447
