sa2_code,sa2_name,period,number_new_houses,number_new_other_residential_building,number_total_dwellings,value_new_houses_aud000,value_new_other_residential_building_aud000,value_alterations_additions_aud000,value_total_residential_building_aud000,value_non_residential_building_aud000,value_total_building_aud000,id
101021011,Queanbeyan Region,2014-2015,285,47,333,95741.8,16450.0,3208.7,115400.5,1146.2,116546.7,41
101021011,Queanbeyan Region,2013-2014,135,0,135,44256.2,0.0,4282.5,48538.7,8329.0,56867.7,42
101021011,Queanbeyan Region,2012-2013,27,0,27,8791.5,0.0,1574.1,10365.6,108.2,10473.8,43
101021011,Queanbeyan Region,2011-2012,56,4,60,19718.4,1340.0,3676.9,24735.3,12685.2,37420.5,44
103041076,Blayney,2013-2014,20,0,20,5415.8,0.0,1996.9,7412.8,5063.4,12476.2,302
103041076,Blayney,2012-2013,5,0,5,1542.4,0.0,1361.2,2903.7,0.0,2903.7,303
103041076,Blayney,2011-2012,65,0,65,16472.3,0.0,2617.9,19090.2,8496.5,27586.7,304
103041077,Orange,2014-2015,74,3,77,16818.7,350.0,2329.4,19498.1,23242.2,42740.3,305
103041077,Orange,2013-2014,72,14,86,16634.6,2150.0,1803.4,20588.0,78673.6,99261.6,306
103041077,Orange,2012-2013,53,6,59,12851.3,1870.0,766.3,15487.6,8966.5,24454.1,307
103041077,Orange,2011-2012,63,13,77,15647.3,1860.0,2322.4,19829.6,20212.6,40042.2,308
103041078,Orange - North,2014-2015,209,18,229,59527.1,3157.6,1915.5,64600.2,12103.4,76703.7,309
103041078,Orange - North,2013-2014,233,0,233,62608.5,0.0,1839.3,64447.8,19959.2,84407.0,310
103041078,Orange - North,2012-2013,125,11,136,35709.9,2012.8,824.7,38547.4,2219.2,40766.6,311
103041078,Orange - North,2011-2012,188,16,204,51801.3,1890.0,2566.3,56257.6,16483.7,72741.3,312
103041079,Orange Region,2014-2015,25,0,25,8946.1,0.0,2630.0,11576.1,4347.0,15923.1,313
103041079,Orange Region,2013-2014,54,2,56,15624.9,350.0,2431.4,18406.3,10472.3,28878.5,314
101021012,Queanbeyan West - Jerrabomberra,2014-2015,3,0,4,1726.5,0.0,1801.7,3528.3,1613.8,5142.1,45
103041079,Orange Region,2012-2013,32,0,32,9623.8,0.0,1598.0,11221.8,7251.0,18472.8,315
103041079,Orange Region,2011-2012,68,0,68,20497.6,0.0,2867.4,23365.0,375.0,23740.0,316
104011080,Grafton,2014-2015,40,2,42,9902.0,196.4,1819.9,11918.2,3134.9,15053.2,317
104011080,Grafton,2013-2014,29,2,32,6693.7,386.0,2384.7,9464.4,2644.7,12109.1,318
101021012,Queanbeyan West - Jerrabomberra,2013-2014,2,0,2,853.3,0.0,2843.9,3697.2,1218.9,4916.1,46
104011080,Grafton,2012-2013,21,0,24,4458.4,0.0,1266.1,5724.4,9168.1,14892.6,319
104011080,Grafton,2011-2012,35,14,50,7695.9,2291.2,1780.9,11768.0,9256.5,21024.5,320
104011081,Grafton Region,2014-2015,42,0,43,8014.3,0.0,3329.1,11343.4,1182.3,12525.6,321
104011081,Grafton Region,2013-2014,36,0,36,7639.9,0.0,2140.3,9780.1,1066.1,10846.2,322
101021012,Queanbeyan West - Jerrabomberra,2012-2013,4,4,9,732.3,750.0,1310.0,2792.3,844.5,3636.8,47
104011081,Grafton Region,2012-2013,17,0,17,3323.5,0.0,2215.4,5538.9,2128.5,7667.4,323
104011081,Grafton Region,2011-2012,40,0,42,7649.8,0.0,3353.4,11003.2,4848.4,15851.6,324
104011082,Maclean - Yamba - Iluka,2014-2015,52,0,52,12325.9,0.0,4121.3,16447.2,1350.0,17797.2,325
101021012,Queanbeyan West - Jerrabomberra,2011-2012,3,6,9,1189.1,1609.0,2546.9,5344.9,1393.9,6738.8,48
101031013,Bombala,2014-2015,2,0,2,770.0,0.0,261.7,1031.7,170.0,1201.7,49
101031013,Bombala,2013-2014,4,0,4,1188.9,0.0,352.9,1541.7,235.0,1776.7,50
101031013,Bombala,2012-2013,3,0,3,498.2,0.0,290.0,788.2,585.0,1373.2,51
101031013,Bombala,2011-2012,1,0,1,200.0,0.0,137.9,337.9,900.0,1237.9,52
102011033,Kariong,2014-2015,3,0,3,408.5,0.0,590.3,998.8,0.0,998.8,129
104011082,Maclean - Yamba - Iluka,2013-2014,46,0,46,11434.2,0.0,3590.8,15025.0,1071.0,16096.0,326
104011082,Maclean - Yamba - Iluka,2012-2013,20,0,21,4128.9,0.0,2119.5,6248.4,6724.0,12972.4,327
104011082,Maclean - Yamba - Iluka,2011-2012,47,4,52,10351.6,1030.0,4525.6,15907.2,3316.0,19223.1,328
104021083,Bellingen,2014-2015,10,0,14,2129.0,0.0,1890.5,4019.5,50.0,4069.5,329
104021083,Bellingen,2013-2014,12,0,12,2983.2,0.0,933.7,3916.9,177.4,4094.3,330
104021083,Bellingen,2012-2013,5,0,5,1452.0,0.0,629.5,2081.5,100.0,2181.5,331
104021083,Bellingen,2011-2012,13,0,13,2812.8,0.0,1123.3,3936.1,305.5,4241.5,332
104021084,Coffs Harbour - North,2014-2015,26,59,86,6439.2,14312.5,2443.3,23195.0,6143.4,29338.4,333
104021084,Coffs Harbour - North,2013-2014,25,10,35,5057.0,1355.0,2955.5,9367.5,2592.0,11959.5,334
104021084,Coffs Harbour - North,2012-2013,17,8,25,4342.0,1250.0,729.6,6321.7,62511.5,68833.2,335
104021084,Coffs Harbour - North,2011-2012,45,10,56,12152.7,980.0,2114.2,15246.9,48404.4,63651.4,336
104021085,Coffs Harbour - South,2014-2015,29,9,39,6566.4,2350.0,500.5,9416.9,27544.7,36961.7,337
104021085,Coffs Harbour - South,2013-2014,32,35,68,7644.9,7883.8,902.0,16430.7,18292.5,34723.2,338
104021085,Coffs Harbour - South,2012-2013,12,11,23,3145.5,3761.4,484.9,7391.7,11007.0,18398.7,339
104021085,Coffs Harbour - South,2011-2012,15,14,47,4731.0,3900.0,1154.5,9785.5,29131.0,38916.5,340
104021086,Coramba - Nana Glen - Bucca,2014-2015,10,0,12,2229.9,0.0,946.9,3176.8,0.0,3176.8,341
104021086,Coramba - Nana Glen - Bucca,2013-2014,6,0,6,1798.3,0.0,857.5,2655.8,80.0,2735.8,342
104021086,Coramba - Nana Glen - Bucca,2012-2013,4,0,4,1406.7,0.0,486.0,1892.7,7500.0,9392.7,343
104021086,Coramba - Nana Glen - Bucca,2011-2012,3,0,4,645.0,0.0,628.4,1273.4,639.2,1912.6,344
104021087,Dorrigo,2014-2015,7,0,11,1580.5,0.0,183.4,1763.9,1255.0,3018.9,345
104021087,Dorrigo,2013-2014,7,0,7,1450.0,0.0,292.7,1742.7,1844.0,3586.8,346
104021087,Dorrigo,2012-2013,1,0,1,240.0,0.0,229.8,469.8,0.0,469.8,347
104021087,Dorrigo,2011-2012,4,0,5,373.0,0.0,503.8,876.8,801.9,1678.8,348
104021088,Korora - Emerald Beach,2014-2015,123,2,125,38899.0,655.5,3070.7,42625.2,160.0,42785.2,349
104021088,Korora - Emerald Beach,2013-2014,65,2,67,21750.9,499.9,2543.0,24793.7,160.2,24953.9,350
104021088,Korora - Emerald Beach,2012-2013,28,2,30,10259.3,950.0,1039.4,12248.7,50.0,12298.7,351
104021088,Korora - Emerald Beach,2011-2012,49,10,62,15056.3,3220.0,5381.4,23657.7,235.0,23892.7,352
104021089,Sawtell - Boambee,2014-2015,43,9,52,13625.8,2516.0,3401.0,19542.8,6754.5,26297.2,353
104021089,Sawtell - Boambee,2013-2014,30,4,36,7823.8,763.0,3881.4,12468.2,7319.3,19787.6,354
102011033,Kariong,2013-2014,3,0,3,992.3,0.0,646.1,1638.4,453.1,2091.5,130
104021089,Sawtell - Boambee,2012-2013,17,6,24,4506.7,1161.1,2344.8,8012.7,4052.5,12065.2,355
104021089,Sawtell - Boambee,2011-2012,33,7,41,7728.2,1437.7,4685.9,13851.8,2562.8,16414.6,356
104021090,Urunga,2014-2015,7,0,7,1433.8,0.0,778.6,2212.4,512.0,2724.4,357
104021090,Urunga,2013-2014,3,0,3,675.0,0.0,879.6,1554.6,260.0,1814.6,358
104021090,Urunga,2012-2013,4,0,4,1244.0,0.0,583.9,1827.9,7120.0,8947.9,359
104021090,Urunga,2011-2012,6,0,6,1792.0,0.0,753.3,2545.3,675.0,3220.3,360
104021091,Woolgoolga - Arrawarra,2014-2015,60,2,66,18090.6,450.0,3677.6,22218.2,4915.3,27133.5,361
104021091,Woolgoolga - Arrawarra,2013-2014,68,0,69,16359.7,0.0,2374.2,18734.0,12336.2,31070.1,362
104021091,Woolgoolga - Arrawarra,2012-2013,22,6,29,5712.2,1600.0,1872.0,9184.3,2215.0,11399.3,363
104021091,Woolgoolga - Arrawarra,2011-2012,47,12,59,11829.2,2371.0,1932.2,16132.4,1819.3,17951.8,364
105011092,Bourke - Brewarrina,2014-2015,5,4,9,1275.7,1553.6,132.0,2961.3,979.4,3940.7,365
105011092,Bourke - Brewarrina,2013-2014,10,3,14,4303.0,1293.7,385.5,5982.2,4378.1,10360.3,366
105011092,Bourke - Brewarrina,2012-2013,1,0,1,400.0,0.0,37.0,437.0,502.2,939.2,367
105011092,Bourke - Brewarrina,2011-2012,22,0,22,8677.0,0.0,37.4,8714.4,8744.9,17459.2,368
105011093,Cobar,2014-2015,2,0,2,220.0,0.0,385.8,605.8,1337.6,1943.4,369
105011093,Cobar,2013-2014,2,0,2,434.0,0.0,634.6,1068.6,90.0,1158.6,370
105011093,Cobar,2012-2013,5,2,7,1649.5,341.0,157.6,2148.1,0.0,2148.1,371
105011093,Cobar,2011-2012,6,0,6,1145.0,0.0,679.5,1824.5,488.2,2312.7,372
105011094,Coonamble,2014-2015,0,0,0,0.0,0.0,0.0,0.0,1604.5,1604.5,373
105011094,Coonamble,2013-2014,1,0,1,80.0,0.0,175.0,255.0,190.0,445.0,374
105011094,Coonamble,2012-2013,5,4,9,1476.5,1237.0,0.0,2713.5,2500.0,5213.5,375
105011094,Coonamble,2011-2012,13,0,13,974.8,0.0,407.7,1382.6,3265.8,4648.4,376
105011095,Nyngan - Warren,2014-2015,3,0,3,1123.0,0.0,567.7,1690.7,504.6,2195.3,377
105011095,Nyngan - Warren,2013-2014,8,0,8,1908.6,0.0,574.3,2482.8,516.0,2998.8,378
105011095,Nyngan - Warren,2012-2013,3,0,3,805.0,0.0,156.0,961.0,2000.8,2961.8,379
105011095,Nyngan - Warren,2011-2012,8,2,10,2940.3,409.7,2169.8,5519.8,1245.0,6764.8,380
105011096,Walgett - Lightning Ridge,2014-2015,2,2,6,576.8,624.2,54.0,1255.1,19764.7,21019.7,381
105011096,Walgett - Lightning Ridge,2013-2014,8,0,8,1838.1,0.0,188.4,2026.5,12555.7,14582.2,382
105011096,Walgett - Lightning Ridge,2012-2013,4,0,4,1057.1,0.0,123.7,1180.8,3344.2,4525.0,383
102011033,Kariong,2012-2013,3,0,3,493.8,0.0,370.3,864.0,1255.0,2119.0,131
105011096,Walgett - Lightning Ridge,2011-2012,6,0,6,1881.7,0.0,34.8,1916.5,2015.9,3932.4,384
105021097,Broken Hill,2014-2015,8,0,8,1836.3,0.0,1818.7,3655.0,8931.1,12586.2,385
107011134,Unanderra - Mount Kembla,2011-2012,7,0,7,1709.7,0.0,2238.8,3948.5,2665.1,6613.6,536
107021135,Illawarra Catchment Reserve,2014-2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,537
107021135,Illawarra Catchment Reserve,2013-2014,0,0,0,0.0,0.0,0.0,0.0,100.0,100.0,538
107021135,Illawarra Catchment Reserve,2012-2013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,539
107021135,Illawarra Catchment Reserve,2011-2012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,540
107031136,Albion Park - Macquarie Pass,2014-2015,47,4,52,13193.7,948.0,1088.5,15230.1,3422.0,18652.1,541
107031136,Albion Park - Macquarie Pass,2013-2014,42,18,62,11355.0,2620.0,1078.4,15053.3,1850.0,16903.3,542
107031136,Albion Park - Macquarie Pass,2012-2013,12,48,60,3511.6,6630.1,878.0,11019.7,1190.0,12209.7,543
107031136,Albion Park - Macquarie Pass,2011-2012,37,18,55,8856.9,3145.1,1051.9,13053.9,2293.0,15346.9,544
107031137,Albion Park Rail,2014-2015,16,6,22,2773.0,1100.0,836.6,4709.6,2276.7,6986.3,545
102011033,Kariong,2011-2012,0,0,0,0.0,0.0,1067.6,1067.6,1416.3,2483.9,132
102011034,Kincumber - Picketts Valley,2014-2015,17,0,18,4521.6,0.0,1788.5,6310.1,1484.6,7794.7,133
102011034,Kincumber - Picketts Valley,2013-2014,7,0,7,1526.5,0.0,2486.7,4013.2,2670.0,6683.2,134
102011034,Kincumber - Picketts Valley,2012-2013,4,0,4,1024.8,0.0,394.9,1419.7,87.3,1507.0,135
102011034,Kincumber - Picketts Valley,2011-2012,5,0,5,1931.7,0.0,665.1,2596.8,0.0,2596.8,136
102011035,Narara,2014-2015,13,0,14,2838.5,0.0,746.1,3584.6,0.0,3584.6,137
102011035,Narara,2013-2014,15,0,15,4168.4,0.0,702.5,4870.9,2500.0,7370.9,138
102011035,Narara,2012-2013,1,0,1,282.6,0.0,460.9,743.5,0.0,743.5,139
102011035,Narara,2011-2012,9,0,9,1892.8,0.0,1010.8,2903.6,0.0,2903.6,140
105021097,Broken Hill,2013-2014,13,38,51,2829.4,4000.0,2738.5,9568.0,9931.1,19499.1,386
107031137,Albion Park Rail,2013-2014,5,5,10,885.5,1180.0,483.5,2549.0,23599.9,26148.9,546
107031137,Albion Park Rail,2012-2013,0,2,2,0.0,462.0,1040.3,1502.3,1252.0,2754.3,547
107031137,Albion Park Rail,2011-2012,14,2,16,2861.5,345.0,893.9,4100.4,1416.3,5516.7,548
102011036,Niagara Park - Lisarow,2014-2015,9,2,11,1915.7,220.0,728.1,2863.8,604.2,3468.0,141
107031138,Kiama,2014-2015,3,31,34,652.7,12035.0,2608.3,15296.0,3241.0,18537.0,549
107031138,Kiama,2013-2014,3,15,18,828.0,5160.5,1995.2,7983.7,458.0,8441.7,550
107031138,Kiama,2012-2013,1,0,1,246.0,0.0,1263.8,1509.8,153.0,1662.7,551
107031138,Kiama,2011-2012,8,12,20,1932.7,2194.6,2567.7,6694.9,275.0,6969.9,552
110021193,Inverell Region - West,2013-2014,12,0,12,3059.1,0.0,430.3,3489.4,858.5,4347.9,770
110021193,Inverell Region - West,2012-2013,7,0,7,1488.0,0.0,459.7,1947.7,660.5,2608.2,771
102011036,Niagara Park - Lisarow,2013-2014,6,0,6,1330.0,0.0,658.4,1988.4,4769.0,6757.4,142
107031141,Shellharbour - Flinders,2011-2012,105,54,159,30757.4,9424.2,1510.8,41692.4,1550.0,43242.4,564
110021193,Inverell Region - West,2011-2012,3,0,3,973.0,0.0,615.0,1588.0,6472.3,8060.3,772
110021194,Tenterfield,2014-2015,24,0,25,4070.3,0.0,978.3,5048.5,845.8,5894.3,773
110021194,Tenterfield,2013-2014,33,2,35,5892.9,270.0,2448.3,8611.2,928.0,9539.2,774
110021194,Tenterfield,2012-2013,18,0,18,2645.0,0.0,501.6,3146.6,138.0,3284.6,775
102011036,Niagara Park - Lisarow,2012-2013,5,0,5,1631.7,0.0,1106.4,2738.1,3274.4,6012.6,143
107041148,Thirroul - Austinmer - Coalcliff,2014-2015,46,18,65,19275.2,4150.0,9361.7,32786.9,1524.0,34310.9,589
107041148,Thirroul - Austinmer - Coalcliff,2013-2014,29,0,30,14176.2,0.0,5570.4,19746.5,320.0,20066.5,590
107041148,Thirroul - Austinmer - Coalcliff,2012-2013,47,2,52,17717.8,500.0,4100.9,22318.6,0.0,22318.6,591
107041148,Thirroul - Austinmer - Coalcliff,2011-2012,56,2,58,18930.2,605.0,6945.6,26480.8,20150.0,46630.8,592
107041149,Wollongong,2014-2015,24,602,629,6131.2,160885.0,4373.6,171389.8,72030.5,243420.3,593
102011036,Niagara Park - Lisarow,2011-2012,13,0,13,4216.2,0.0,1321.0,5537.2,1741.2,7278.3,144
102011037,Point Clare - Koolewong,2014-2015,8,8,17,2793.6,1400.0,1755.0,5948.6,20900.0,26848.6,145
102011037,Point Clare - Koolewong,2013-2014,6,0,7,1007.4,0.0,1493.7,2501.1,1798.9,4300.1,146
102011037,Point Clare - Koolewong,2012-2013,4,0,5,1476.8,0.0,1168.0,2644.8,0.0,2644.8,147
102011037,Point Clare - Koolewong,2011-2012,2,0,2,655.0,0.0,1161.0,1816.0,0.0,1816.0,148
102011038,Saratoga - Davistown,2014-2015,17,0,18,4363.1,0.0,2776.8,7139.9,180.0,7319.9,149
102011043,Wyoming,2014-2015,14,0,14,3781.6,0.0,905.8,4687.4,5768.2,10455.6,169
105021097,Broken Hill,2012-2013,7,8,15,1738.5,1600.0,1138.7,4477.3,1383.0,5860.3,387
107041149,Wollongong,2013-2014,16,156,176,4447.8,50408.0,3167.6,58023.4,182966.7,240990.1,594
107041149,Wollongong,2012-2013,6,4,11,2277.1,5638.5,2986.0,10901.6,16650.9,27552.5,595
107041149,Wollongong,2011-2012,18,101,119,6189.7,19565.0,4419.0,30173.7,192012.3,222185.9,596
107041150,Woonona - Bulli - Russell Vale,2014-2015,53,25,82,16968.8,6159.6,5824.3,28952.7,30893.5,59846.2,597
107041150,Woonona - Bulli - Russell Vale,2013-2014,57,14,73,23129.4,3220.0,4952.7,31302.1,603.5,31905.6,598
107041150,Woonona - Bulli - Russell Vale,2012-2013,27,2,31,7961.3,250.0,3416.6,11627.9,250.0,11877.9,599
107041150,Woonona - Bulli - Russell Vale,2011-2012,51,27,78,16556.8,5331.0,5380.2,27268.1,2665.0,29933.1,600
108011151,Bulahdelah - Stroud,2014-2015,19,0,19,5235.5,0.0,544.1,5779.6,1882.8,7662.4,601
108011151,Bulahdelah - Stroud,2013-2014,15,0,15,3055.5,0.0,644.4,3699.9,900.0,4599.9,602
108011151,Bulahdelah - Stroud,2012-2013,3,0,3,517.9,0.0,576.3,1094.2,373.1,1467.3,603
108011151,Bulahdelah - Stroud,2011-2012,17,0,18,3504.5,0.0,875.4,4379.9,3079.5,7459.4,604
108011152,Forster,2014-2015,40,49,89,12681.2,12699.0,2334.9,27715.1,31392.0,59107.1,605
108011152,Forster,2013-2014,29,0,51,7335.6,0.0,3095.5,10431.1,2967.6,13398.7,606
102011043,Wyoming,2013-2014,13,2,15,3420.0,340.0,731.6,4491.6,2275.1,6766.8,170
105021097,Broken Hill,2011-2012,18,3,25,4209.2,1600.0,2362.9,8172.0,47597.3,55769.4,388
105021098,Far West,2014-2015,1,0,1,108.3,0.0,1623.6,1731.9,906.9,2638.8,389
105021098,Far West,2013-2014,4,0,4,197.2,0.0,57.5,254.7,515.7,770.4,390
105021098,Far West,2012-2013,3,6,9,885.7,1664.1,20.0,2569.9,300.0,2869.9,391
105021098,Far West,2011-2012,7,2,9,2588.8,300.0,150.0,3038.8,3047.6,6086.4,392
105031099,Coonabarabran,2014-2015,11,0,12,2446.4,0.0,553.8,3000.2,862.2,3862.5,393
105031099,Coonabarabran,2013-2014,11,0,11,2156.9,0.0,1273.0,3429.9,1029.3,4459.2,394
105031099,Coonabarabran,2012-2013,5,4,9,1226.4,1131.5,716.3,3074.3,197.0,3271.3,395
105031099,Coonabarabran,2011-2012,6,0,6,1477.0,0.0,864.9,2341.9,3472.1,5814.0,396
105031100,Dubbo - East,2014-2015,8,7,16,2842.9,930.0,1442.3,5215.2,9230.8,14446.0,397
105031100,Dubbo - East,2013-2014,17,10,28,4746.1,900.0,879.9,6526.0,60745.5,67271.5,398
105031100,Dubbo - East,2012-2013,4,6,10,1298.0,900.0,879.6,3077.6,1314.0,4391.6,399
105031100,Dubbo - East,2011-2012,16,3,19,5198.8,500.0,1820.5,7519.2,8387.5,15906.8,400
108011152,Forster,2012-2013,10,10,20,3415.8,2008.5,1292.4,6716.7,671.2,7387.9,607
102011043,Wyoming,2012-2013,3,13,16,401.8,1200.0,123.4,1725.2,100.0,1825.2,171
105031103,Dubbo Region,2014-2015,32,0,32,8001.3,0.0,1266.8,9268.1,86.9,9355.0,409
105031103,Dubbo Region,2013-2014,30,0,31,8837.9,0.0,601.8,9439.7,620.0,10059.7,410
105031103,Dubbo Region,2012-2013,12,0,12,3344.2,0.0,535.6,3879.8,109.0,3988.8,411
105031103,Dubbo Region,2011-2012,17,0,17,4363.5,0.0,1293.4,5656.9,1250.0,6906.9,412
105031104,Gilgandra,2014-2015,7,0,7,2181.1,0.0,260.4,2441.5,443.0,2884.5,413
105031104,Gilgandra,2013-2014,5,0,5,1468.4,0.0,197.3,1665.7,360.0,2025.7,414
105031104,Gilgandra,2012-2013,2,0,2,543.5,0.0,383.2,926.7,470.0,1396.7,415
105031104,Gilgandra,2011-2012,7,0,7,1990.2,0.0,275.5,2265.7,1694.7,3960.4,416
105031105,Narromine,2014-2015,14,0,14,3709.4,0.0,1233.4,4942.8,2930.0,7872.8,417
105031105,Narromine,2013-2014,10,0,10,2759.2,0.0,584.1,3343.3,1462.2,4805.5,418
105031105,Narromine,2012-2013,12,2,14,3495.1,750.0,259.4,4504.5,323.8,4828.3,419
105031105,Narromine,2011-2012,20,0,21,4404.1,0.0,823.8,5227.9,4665.2,9893.1,420
105031106,Wellington,2014-2015,13,0,13,3062.1,0.0,760.7,3822.8,789.1,4611.8,421
105031106,Wellington,2013-2014,18,0,18,4326.4,0.0,586.7,4913.2,1795.3,6708.4,422
105031106,Wellington,2012-2013,11,0,11,2095.7,0.0,739.0,2834.7,1145.0,3979.7,423
105031106,Wellington,2011-2012,17,0,17,3925.9,0.0,684.1,4610.0,985.1,5595.0,424
106011107,Branxton - Greta - Pokolbin,2014-2015,71,8,83,22694.2,1292.6,3415.7,27402.5,5545.8,32948.3,425
106011107,Branxton - Greta - Pokolbin,2013-2014,84,2,86,26316.1,440.0,2860.8,29616.9,17137.2,46754.1,426
106011107,Branxton - Greta - Pokolbin,2012-2013,41,4,46,13620.3,697.5,2021.5,16339.3,4017.5,20356.8,427
106011107,Branxton - Greta - Pokolbin,2011-2012,68,12,81,22015.3,2089.8,1703.9,25809.0,6676.6,32485.6,428
106011108,Cessnock,2014-2015,67,16,86,12092.6,2021.4,2847.3,16961.3,9095.3,26056.6,429
106011108,Cessnock,2013-2014,159,87,247,29535.9,14873.6,4210.2,48619.7,17608.0,66227.7,430
106011108,Cessnock,2012-2013,50,15,65,10201.2,1878.0,1288.0,13367.2,5590.0,18957.2,431
106011108,Cessnock,2011-2012,85,39,124,16759.5,5809.8,3221.4,25790.6,9454.6,35245.2,432
106011109,Cessnock Region,2014-2015,49,0,49,12605.3,0.0,2020.3,14625.6,423.3,15048.8,433
106011109,Cessnock Region,2013-2014,52,0,52,13767.2,0.0,2395.8,16163.1,0.0,16163.1,434
106011109,Cessnock Region,2012-2013,23,2,25,5435.7,400.0,1056.7,6892.4,320.0,7212.4,435
106011109,Cessnock Region,2011-2012,28,2,30,8040.6,750.0,2550.8,11341.4,435.0,11776.4,436
106011110,Dungog,2014-2015,47,2,49,14131.5,175.0,2680.1,16986.6,470.0,17456.6,437
106011110,Dungog,2013-2014,42,0,42,12234.0,0.0,2123.1,14357.1,624.6,14981.7,438
106011110,Dungog,2012-2013,15,0,15,4268.5,0.0,1074.2,5342.7,60.0,5402.7,439
106011110,Dungog,2011-2012,43,2,47,11690.1,129.0,1675.0,13494.2,300.0,13794.2,440
102011043,Wyoming,2011-2012,8,0,8,1151.2,0.0,1069.9,2221.0,4418.3,6639.3,172
102021044,Bateau Bay - Killarney Vale,2014-2015,25,2,27,5024.8,240.0,4215.4,9480.2,5102.8,14582.9,173
102021044,Bateau Bay - Killarney Vale,2013-2014,13,4,22,3130.2,871.1,3335.7,7337.0,1646.0,8983.0,174
102021044,Bateau Bay - Killarney Vale,2012-2013,7,2,9,1092.0,320.0,1697.2,3109.2,1313.9,4423.1,175
102021044,Bateau Bay - Killarney Vale,2011-2012,13,2,16,4109.9,450.0,3801.2,8361.1,5399.1,13760.1,176
102021045,Blue Haven - San Remo,2014-2015,44,0,45,9675.1,0.0,830.8,10505.9,5189.9,15695.8,177
102021045,Blue Haven - San Remo,2013-2014,18,0,18,3245.9,0.0,904.7,4150.6,7705.0,11855.6,178
102021045,Blue Haven - San Remo,2012-2013,1,0,2,62.5,0.0,441.5,504.0,105.0,609.0,179
102021045,Blue Haven - San Remo,2011-2012,5,0,6,807.4,0.0,1008.3,1815.6,2198.2,4013.8,180
102021046,Budgewoi - Buff Point - Halekulani,2014-2015,11,2,16,1952.5,740.0,1552.0,4244.5,0.0,4244.5,181
102021046,Budgewoi - Buff Point - Halekulani,2013-2014,13,0,15,3473.1,0.0,2507.1,5980.2,150.0,6130.2,182
102021046,Budgewoi - Buff Point - Halekulani,2012-2013,3,0,3,640.0,0.0,491.2,1131.2,0.0,1131.2,183
102021046,Budgewoi - Buff Point - Halekulani,2011-2012,9,0,9,2228.3,0.0,976.7,3205.1,130.0,3335.1,184
102021047,Chittaway Bay - Tumbi Umbi,2014-2015,19,4,23,5136.0,1134.4,2965.8,9236.2,9803.3,19039.5,185
102021047,Chittaway Bay - Tumbi Umbi,2013-2014,18,4,22,3954.6,465.0,2510.9,6930.5,11926.0,18856.5,186
102021047,Chittaway Bay - Tumbi Umbi,2012-2013,6,0,7,1733.0,0.0,1598.3,3331.3,2009.6,5340.9,187
102021047,Chittaway Bay - Tumbi Umbi,2011-2012,13,26,39,3190.6,4200.0,2680.3,10070.9,200.0,10270.9,188
102021048,Gorokan - Kanwal - Charmhaven,2014-2015,51,2,54,7040.5,350.0,3335.1,10725.6,9940.8,20666.4,189
102021048,Gorokan - Kanwal - Charmhaven,2013-2014,31,4,35,5764.6,560.0,1584.1,7908.8,12212.1,20120.9,190
102021048,Gorokan - Kanwal - Charmhaven,2012-2013,8,2,12,1727.4,360.0,1312.1,3399.4,1123.6,4523.0,191
102021048,Gorokan - Kanwal - Charmhaven,2011-2012,32,2,36,5941.0,90.0,2010.5,8041.5,2154.4,10195.9,192
102021049,Jilliby - Yarramalong,2014-2015,12,0,12,4108.0,0.0,781.9,4889.9,233.9,5123.8,193
102021049,Jilliby - Yarramalong,2013-2014,6,0,6,2209.7,0.0,2014.7,4224.4,805.8,5030.2,194
102021049,Jilliby - Yarramalong,2012-2013,1,0,3,200.0,0.0,610.8,810.8,878.8,1689.5,195
102021049,Jilliby - Yarramalong,2011-2012,10,0,10,3286.8,0.0,460.6,3747.4,227.4,3974.8,196
102021050,Lake Munmorah - Mannering Park,2014-2015,12,0,12,2801.5,0.0,1352.5,4153.9,6834.7,10988.6,197
102021050,Lake Munmorah - Mannering Park,2013-2014,10,0,10,2221.0,0.0,1316.7,3537.8,300.0,3837.8,198
102021050,Lake Munmorah - Mannering Park,2012-2013,5,0,5,1186.1,0.0,921.3,2107.4,0.0,2107.4,199
102021050,Lake Munmorah - Mannering Park,2011-2012,9,0,9,2010.0,0.0,882.1,2892.1,0.0,2892.1,200
102021051,Ourimbah - Fountaindale,2014-2015,3,0,3,544.0,0.0,1629.8,2173.8,425.7,2599.5,201
102021051,Ourimbah - Fountaindale,2013-2014,4,0,4,1202.3,0.0,456.2,1658.5,17140.0,18798.5,202
102021056,Warnervale - Wadalba,2014-2015,139,43,183,29619.7,6515.8,674.3,36809.7,6760.0,43569.7,221
106011111,Kurri Kurri - Abermain,2014-2015,93,9,103,18771.1,2527.4,2380.8,23679.2,6236.3,29915.5,441
106011111,Kurri Kurri - Abermain,2013-2014,93,31,125,19422.0,5711.0,2524.1,27657.2,10894.7,38551.8,442
102021056,Warnervale - Wadalba,2013-2014,77,70,147,17936.0,10810.0,438.8,29184.8,1726.6,30911.4,222
106011111,Kurri Kurri - Abermain,2012-2013,52,26,78,9739.3,3443.0,939.7,14122.0,500.0,14622.0,443
