lga_code16,copsw_2000_2999_h_0,copsw_2000_2999_h_1_15,copsw_2000_2999_h_16_24,copsw_2000_2999_h_25_34,copsw_2000_2999_h_35_39,copsw_2000_2999_h_40,copsw_2000_2999_h_41_48,copsw_2000_2999_h_49mo,copsw_2000_2999_h_ns,copsw_2000_2999_h_tot,copsw_3000mo_h_0,copsw_3000mo_h_1_15,copsw_3000mo_h_16_24,copsw_3000mo_h_25_34,copsw_3000mo_h_35_39,copsw_3000mo_h_40,copsw_3000mo_h_41_48,copsw_3000mo_h_49mo,copsw_3000mo_h_ns,copsw_3000mo_h_tot,copsw_pins_h_0,copsw_pins_h_1_15,copsw_pins_h_16_24,copsw_pins_h_25_34,copsw_pins_h_35_39,copsw_pins_h_40,copsw_pins_h_41_48,copsw_pins_h_49mo,copsw_pins_h_ns,copsw_pins_h_tot,copsw_tot_h_0,copsw_tot_h_1_15,copsw_tot_h_16_24,copsw_tot_h_25_34,copsw_tot_h_35_39,copsw_tot_h_40,copsw_tot_h_41_48,copsw_tot_h_49mo,copsw_tot_h_ns,copsw_tot_h_tot,claw_nni_h_0,claw_nni_h_1_15,claw_nni_h_16_24,claw_nni_h_25_34,claw_nni_h_35_39,claw_nni_h_40,claw_nni_h_41_48,claw_nni_h_49mo,claw_nni_h_ns,claw_nni_h_tot,claw_1_149_h_0,claw_1_149_h_1_15,claw_1_149_h_16_24,claw_1_149_h_25_34,claw_1_149_h_35_39,claw_1_149_h_40,claw_1_149_h_41_48,claw_1_149_h_49mo,claw_1_149_h_ns,claw_1_149_h_tot,claw_150_299_h_0,claw_150_299_h_1_15,claw_150_299_h_16_24,claw_150_299_h_25_34,claw_150_299_h_35_39,claw_150_299_h_40,claw_150_299_h_41_48,claw_150_299_h_49mo,claw_150_299_h_ns,claw_150_299_h_tot,claw_300_399_h_0,claw_300_399_h_1_15,claw_300_399_h_16_24,claw_300_399_h_25_34,claw_300_399_h_35_39,claw_300_399_h_40,claw_300_399_h_41_48,claw_300_399_h_49mo,claw_300_399_h_ns,claw_300_399_h_tot,claw_400_499_h_0,claw_400_499_h_1_15,claw_400_499_h_16_24,claw_400_499_h_25_34,claw_400_499_h_35_39,claw_400_499_h_40,claw_400_499_h_41_48,claw_400_499_h_49mo,claw_400_499_h_ns,claw_400_499_h_tot,claw_500_649_h_0,claw_500_649_h_1_15,claw_500_649_h_16_24,claw_500_649_h_25_34,claw_500_649_h_35_39,claw_500_649_h_40,claw_500_649_h_41_48,claw_500_649_h_49mo,claw_500_649_h_ns,claw_500_649_h_tot,claw_650_799_h_0,claw_650_799_h_1_15,claw_650_799_h_16_24,claw_650_799_h_25_34,claw_650_799_h_35_39,claw_650_799_h_40,claw_650_799_h_41_48,claw_650_799_h_49mo,claw_650_799_h_ns,claw_650_799_h_tot,claw_800_999_h_0,claw_800_999_h_1_15,claw_800_999_h_16_24,claw_800_999_h_25_34,claw_800_999_h_35_39,claw_800_999_h_40,claw_800_999_h_41_48,claw_800_999_h_49mo,claw_800_999_h_ns,claw_800_999_h_tot,claw_1000_1249_h_0,claw_1000_1249_h_1_15,claw_1000_1249_h_16_24,claw_1000_1249_h_25_34,claw_1000_1249_h_35_39,claw_1000_1249_h_40,claw_1000_1249_h_41_48,claw_1000_1249_h_49mo,claw_1000_1249_h_ns,claw_1000_1249_h_tot,claw_1250_1499_h_0,claw_1250_1499_h_1_15,claw_1250_1499_h_16_24,claw_1250_1499_h_25_34,claw_1250_1499_h_35_39,claw_1250_1499_h_40,claw_1250_1499_h_41_48,claw_1250_1499_h_49mo,claw_1250_1499_h_ns,claw_1250_1499_h_tot,claw_1500_1749_h_0,claw_1500_1749_h_1_15,claw_1500_1749_h_16_24,claw_1500_1749_h_25_34,claw_1500_1749_h_35_39,claw_1500_1749_h_40,claw_1500_1749_h_41_48,claw_1500_1749_h_49mo,claw_1500_1749_h_ns,claw_1500_1749_h_tot,claw_1750_1999_h_0,claw_1750_1999_h_1_15,claw_1750_1999_h_16_24,claw_1750_1999_h_25_34,claw_1750_1999_h_35_39,claw_1750_1999_h_40,claw_1750_1999_h_41_48,claw_1750_1999_h_49mo,claw_1750_1999_h_ns,claw_1750_1999_h_tot,claw_2000_2999_h_0,claw_2000_2999_h_1_15,claw_2000_2999_h_16_24,claw_2000_2999_h_25_34,claw_2000_2999_h_35_39,claw_2000_2999_h_40,claw_2000_2999_h_41_48,claw_2000_2999_h_49mo,claw_2000_2999_h_ns,claw_2000_2999_h_tot,claw_3000mo_h_0,claw_3000mo_h_1_15,claw_3000mo_h_16_24,claw_3000mo_h_25_34,claw_3000mo_h_35_39,claw_3000mo_h_40,claw_3000mo_h_41_48,claw_3000mo_h_49mo,claw_3000mo_h_ns,claw_3000mo_h_tot,claw_pins_h_0,claw_pins_h_1_15,claw_pins_h_16_24,claw_pins_h_25_34,claw_pins_h_35_39,claw_pins_h_40,claw_pins_h_41_48,claw_pins_h_49mo,claw_pins_h_ns,claw_pins_h_tot,claw_tot_h_0,claw_tot_h_1_15,claw_tot_h_16_24,claw_tot_h_25_34,claw_tot_h_35_39,claw_tot_h_40,claw_tot_h_41_48,claw_tot_h_49mo,claw_tot_h_ns,claw_tot_h_tot,lga_name16
21270,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,40,37,54,20,8,7,14,6,201,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,9,0,11,7,0,0,0,0,0,0,19,0,11,3,4,0,0,0,0,0,22,0,6,10,0,0,3,0,0,0,23,0,6,9,6,3,0,0,0,0,36,0,4,9,13,5,3,0,0,0,36,0,0,0,0,10,8,0,0,0,20,4,0,3,3,11,5,4,0,0,32,0,0,0,3,5,0,0,0,0,14,0,0,0,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,39,50,34,36,27,8,8,4,217,Buloke (S)
21370,3,0,0,0,3,9,3,5,0,21,0,0,3,0,3,0,0,3,0,11,0,4,8,4,0,0,3,0,9,31,83,289,291,317,252,171,76,99,32,1612,0,3,0,0,3,0,0,0,0,6,0,23,3,3,0,0,0,3,0,36,4,38,11,5,0,0,0,0,0,59,4,41,28,10,4,0,3,4,0,98,6,31,42,25,10,4,0,3,0,126,9,26,64,47,30,10,3,3,5,188,15,15,35,67,67,35,5,5,0,246,12,9,21,52,109,46,14,15,0,271,8,10,12,40,57,51,31,20,0,220,5,3,0,6,27,15,16,13,0,97,6,4,3,11,17,21,12,7,0,82,0,0,3,0,3,3,6,9,0,23,0,0,3,3,4,3,4,13,0,31,0,7,0,4,3,3,0,4,0,24,0,5,3,0,7,0,0,0,0,18,68,215,228,262,349,205,85,107,10,1532,Campaspe (S)
21450,4,0,0,0,12,7,8,9,0,45,0,0,0,0,0,0,0,3,0,8,0,6,3,15,7,5,3,0,12,54,98,555,549,581,450,220,124,146,57,2778,0,16,10,3,3,4,0,0,0,34,4,70,5,0,0,0,0,0,0,85,3,105,25,5,3,3,0,0,4,150,5,91,45,9,9,5,0,4,3,178,4,61,70,32,16,14,0,3,0,207,7,59,112,103,35,20,8,9,7,348,8,40,70,96,87,49,17,9,3,375,10,30,38,69,142,71,19,21,5,413,4,27,23,42,125,96,33,22,3,378,5,10,15,18,60,51,26,17,0,200,4,13,11,17,24,37,10,17,0,121,0,5,9,6,12,14,6,14,0,65,0,0,3,4,5,12,3,13,0,50,0,0,3,4,4,6,0,7,0,26,0,12,0,4,12,7,4,0,10,47,65,542,441,419,527,383,132,137,30,2670,Cardinia (S)
21610,7,0,4,4,8,18,22,22,0,85,0,0,3,0,4,3,3,8,0,26,3,23,22,29,19,10,3,9,19,136,285,1812,1510,1731,1394,732,375,466,127,8436,8,48,8,7,4,3,3,3,0,86,10,153,10,8,0,0,3,5,4,203,13,251,64,26,3,0,0,9,4,371,14,188,144,42,10,9,6,3,7,412,22,130,234,102,27,18,7,3,5,546,19,145,292,265,113,38,9,6,11,902,34,95,178,278,265,137,36,21,9,1059,41,50,113,221,432,282,89,58,12,1298,20,50,61,146,355,317,111,98,11,1161,20,26,29,66,166,158,93,63,4,627,6,15,13,27,74,91,46,55,7,341,3,10,4,10,25,47,23,29,0,162,8,15,6,8,21,23,21,39,3,138,0,13,12,9,9,17,11,21,0,89,0,9,15,15,14,22,0,11,17,109,218,1204,1185,1232,1524,1159,457,425,94,7504,Casey (C)
21670,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,33,92,103,130,75,65,22,25,10,559,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,8,5,3,0,0,0,0,0,19,0,16,8,0,3,0,0,0,0,26,3,11,17,9,3,0,0,3,0,39,4,4,16,15,3,0,4,5,0,55,0,4,12,18,27,9,3,3,0,68,4,4,9,10,28,13,3,9,0,79,3,0,0,3,23,12,6,0,0,44,0,0,0,0,12,4,4,4,0,27,0,0,0,0,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,19,55,67,57,101,44,18,23,3,388,Central Goldfields (S)
21750,3,0,0,0,4,13,5,0,0,31,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,3,0,12,64,214,184,254,211,94,45,66,17,1152,0,5,0,0,0,0,0,0,0,7,0,22,4,3,0,0,0,0,0,24,0,24,3,3,0,0,0,0,0,34,3,30,14,7,5,0,0,4,0,66,8,13,30,11,3,5,0,0,0,70,3,17,39,37,16,6,0,3,7,128,3,16,13,45,36,12,3,9,3,133,8,14,11,22,56,18,11,4,0,143,4,10,10,17,39,27,19,8,0,123,3,6,3,6,17,18,4,5,0,56,0,4,0,0,5,8,3,3,0,34,0,0,0,0,0,4,0,4,0,16,0,0,0,0,0,0,4,6,0,16,0,0,0,0,0,0,0,4,0,9,0,8,5,0,5,0,0,0,0,18,39,161,136,146,186,95,50,53,12,877,Colac-Otway (S)
21830,0,0,0,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,12,42,135,122,134,57,49,27,36,15,606,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,8,4,13,7,0,0,0,0,0,3,28,0,13,13,0,0,0,0,0,0,33,3,16,9,4,0,0,0,5,0,39,3,7,10,24,11,4,0,9,0,69,10,4,17,30,11,5,3,0,0,84,0,3,3,12,13,24,8,3,0,69,3,0,4,6,24,17,3,11,0,67,3,4,3,0,3,6,5,5,0,36,0,0,0,6,5,0,4,5,0,20,0,0,0,0,4,3,0,3,0,9,0,0,0,0,3,0,0,3,0,9,0,3,0,0,0,0,0,3,0,10,0,0,0,3,3,0,0,0,3,12,25,77,75,90,91,64,29,47,9,498,Corangamite (S)
21890,5,6,3,5,7,36,19,21,0,98,0,0,6,0,6,4,0,4,0,24,3,12,14,19,11,8,0,0,12,84,250,1278,1106,1152,1058,597,303,333,117,6201,7,13,4,6,4,5,0,3,7,48,8,100,11,9,8,0,0,3,0,126,16,156,42,17,0,8,0,0,6,243,13,137,76,20,17,9,3,0,3,277,8,98,163,51,19,7,8,7,7,365,28,86,196,143,68,27,8,5,3,572,29,51,118,189,213,109,22,15,11,757,26,34,65,178,345,216,70,37,9,987,28,20,52,106,409,224,86,66,6,1011,26,12,23,50,215,146,78,47,8,598,7,10,12,19,99,75,53,30,3,323,5,0,0,7,36,54,21,19,0,144,3,9,3,6,21,43,26,56,0,171,0,14,10,7,3,11,4,22,0,72,0,7,10,12,19,14,3,4,9,82,203,755,772,824,1493,944,385,322,67,5765,Darebin (C)
22110,0,0,0,0,3,22,8,10,0,41,0,0,0,0,0,0,0,0,0,4,0,5,3,5,4,0,0,0,6,30,140,371,376,491,259,191,83,113,32,2054,0,12,3,3,0,0,0,0,0,17,0,18,0,0,0,0,0,0,0,22,0,39,9,8,6,0,0,3,0,68,8,48,27,15,0,3,0,0,3,107,8,34,60,24,5,10,0,3,7,156,12,35,80,70,25,12,3,9,0,249,15,25,43,84,73,37,13,8,4,296,16,16,22,66,100,63,20,14,0,326,8,15,21,21,85,73,19,27,0,263,3,3,6,14,31,30,11,13,0,116,8,3,4,3,13,22,9,8,0,66,0,0,3,0,4,6,4,5,0,25,3,0,3,0,8,5,5,9,0,42,0,0,0,0,3,0,0,0,0,10,3,4,3,4,12,5,0,0,3,34,91,271,284,311,368,270,90,91,22,1786,East Gippsland (S)
22170,11,0,3,3,3,36,17,28,0,99,0,0,0,6,9,4,3,12,0,33,4,12,17,19,16,12,0,6,13,95,244,1095,906,1107,924,575,232,300,89,5471,3,19,6,3,0,0,0,0,4,42,0,89,11,3,0,0,0,0,0,107,12,142,33,18,3,4,0,3,3,223,10,151,79,24,11,3,0,3,3,283,15,109,159,58,17,10,6,5,0,376,33,102,262,195,65,33,10,10,6,708,24,67,160,280,201,106,28,19,5,903,29,40,74,209,324,200,53,38,3,970,33,31,49,102,283,217,91,60,8,868,11,13,26,41,127,133,48,39,3,448,12,12,12,20,46,73,33,45,0,257,3,3,3,10,11,26,11,21,0,91,4,6,7,8,13,28,11,29,0,107,0,8,7,6,4,11,3,14,0,52,5,9,13,20,7,10,7,11,12,89,194,794,917,995,1107,857,306,300,44,5523,Frankston (C)
22250,0,0,0,0,0,3,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,22,82,48,77,38,34,12,21,3,328,0,3,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,7,0,4,3,0,0,3,0,0,0,14,0,5,6,6,0,0,0,0,0,33,3,12,11,4,3,7,0,0,0,35,4,8,21,22,11,4,3,3,0,72,3,3,10,18,12,16,9,0,0,78,4,5,4,7,19,10,3,5,0,58,0,0,0,9,15,10,12,4,0,55,4,3,4,3,5,4,0,0,0,31,0,0,4,0,3,3,3,3,0,14,0,0,0,0,0,3,3,0,0,9,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,60,66,79,74,64,28,25,0,418,Gannawarra (S)
22830,5,3,0,3,3,18,13,20,0,69,0,0,6,0,0,0,0,6,0,17,0,14,10,8,0,7,0,3,11,46,154,483,464,620,528,397,162,198,64,3067,3,17,4,7,0,0,0,0,0,28,8,49,3,0,3,3,0,0,0,69,3,54,14,12,0,3,0,0,3,94,4,56,43,16,13,7,0,0,0,147,8,48,84,27,13,13,3,3,3,204,15,48,140,108,50,30,18,14,4,425,14,46,79,113,154,72,15,23,3,517,21,15,54,104,228,157,50,41,3,668,25,17,20,71,178,152,64,40,8,579,12,7,13,18,97,62,31,29,0,263,7,6,12,14,55,39,22,27,0,183,0,7,3,9,12,13,5,14,0,65,5,5,3,8,11,20,25,16,3,97,0,14,3,3,3,7,0,13,0,34,4,4,4,4,8,7,3,4,4,45,144,393,476,518,821,582,235,221,30,3418,Greater Shepparton (C)
22910,0,0,0,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,4,55,164,132,152,73,48,28,34,12,692,0,3,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,17,3,15,3,0,0,0,0,0,0,25,0,20,14,4,0,0,3,0,0,42,0,10,21,8,0,0,0,0,0,41,3,15,26,8,7,3,0,0,0,62,3,5,17,20,12,9,0,3,0,72,6,7,7,15,14,12,4,0,0,68,0,3,0,3,18,19,3,0,3,54,0,0,0,0,15,9,4,3,0,27,0,0,0,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,92,98,68,73,61,19,12,3,444,Hepburn (S)
22980,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,30,44,49,17,27,3,13,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,10,0,6,0,3,0,0,0,0,0,9,0,4,3,3,0,3,0,0,0,16,0,4,3,4,3,3,0,0,0,22,3,0,9,5,3,6,0,0,0,23,0,3,0,6,11,12,4,3,0,41,0,0,3,0,5,8,0,0,3,22,0,0,3,0,4,4,0,3,0,11,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,10,34,26,33,30,38,10,13,0,187,Hindmarsh (S)
23110,3,0,0,0,5,18,11,24,0,68,0,0,0,0,0,5,0,3,0,11,3,14,8,6,4,4,3,3,11,50,124,647,567,633,492,399,214,216,62,3354,5,17,0,3,3,8,0,0,0,40,6,58,7,0,5,0,0,0,0,72,0,96,18,9,0,5,0,0,3,122,3,82,45,14,3,0,0,4,0,157,5,51,98,30,10,4,0,3,3,206,8,51,109,101,29,30,4,10,0,356,22,29,83,114,126,84,13,9,3,477,18,21,45,91,222,180,54,36,9,673,21,10,29,57,236,234,95,68,4,756,8,11,23,28,116,149,40,58,5,427,6,13,8,19,59,86,49,52,0,298,10,4,6,10,18,46,23,42,3,158,5,4,3,8,22,43,36,50,0,172,0,3,3,9,6,8,13,20,0,56,0,4,4,9,6,11,0,3,8,57,120,450,483,500,851,892,328,357,40,4030,Hobsons Bay (C)
23190,6,0,0,0,0,0,9,7,0,24,0,0,3,0,0,0,0,0,0,6,0,3,3,9,3,0,0,0,3,18,72,165,153,232,145,131,44,64,21,1019,0,0,0,3,0,3,0,0,0,10,3,7,0,0,0,0,0,0,0,12,7,19,9,3,0,0,0,0,0,34,0,30,11,5,10,0,0,3,3,63,3,21,33,7,9,4,0,3,0,92,5,25,44,35,23,9,3,4,0,148,4,14,28,40,54,23,6,4,3,174,10,10,18,34,85,45,8,10,0,217,4,3,8,13,54,42,15,7,3,154,0,3,0,4,35,26,8,7,0,94,0,4,0,0,15,4,5,9,0,38,0,0,0,3,3,3,7,0,0,15,0,0,0,3,4,6,3,7,0,25,0,0,0,4,0,3,0,0,0,5,0,0,0,3,0,4,0,0,0,12,41,140,152,159,292,177,62,54,14,1100,Horsham (RC)
23270,18,9,8,14,19,45,42,51,4,208,3,3,0,8,4,13,7,14,0,47,0,22,12,27,20,13,5,13,34,150,403,1300,1397,1707,1614,1107,643,740,206,9105,4,28,14,3,6,3,3,3,3,67,7,107,13,0,3,3,3,0,3,148,7,198,45,22,3,9,0,0,3,294,14,185,146,50,22,18,0,0,8,447,23,124,237,83,34,19,11,7,4,538,43,92,345,284,154,79,20,20,13,1057,42,79,204,359,458,239,77,42,16,1521,70,66,129,295,846,541,160,104,24,2241,72,48,75,190,850,632,273,198,17,2360,41,29,30,103,419,360,183,161,10,1338,33,21,29,31,244,209,140,148,8,855,9,6,10,25,92,128,70,102,3,445,15,11,12,9,79,110,76,122,3,436,4,9,6,11,15,21,23,37,0,125,3,25,8,20,53,32,10,17,10,178,397,1026,1307,1481,3281,2403,1035,965,135,12036,Hume (C)
23350,0,0,0,0,0,5,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,4,0,0,0,11,37,126,85,105,65,86,13,44,15,573,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,8,0,7,0,4,0,3,0,0,0,22,3,11,7,4,0,0,0,0,0,27,0,10,9,3,0,3,0,4,0,39,3,9,13,10,3,6,0,0,3,50,4,9,14,13,13,6,3,0,0,56,4,11,10,23,16,13,3,9,0,75,3,6,3,12,17,17,7,0,0,70,0,3,0,4,3,12,5,0,0,29,0,0,3,0,4,4,0,3,0,14,0,0,0,0,0,4,0,3,0,12,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,18,72,65,73,55,72,26,34,8,428,Indigo (S)
23430,8,7,0,3,14,30,18,20,0,98,0,3,0,3,5,3,0,3,0,20,0,21,11,12,19,5,0,0,14,86,232,1484,1102,1173,991,716,329,335,110,6462,8,28,14,15,4,4,3,0,3,72,7,124,18,0,0,3,0,0,0,160,11,226,53,17,3,3,0,0,3,313,14,196,141,23,22,8,3,6,3,420,12,151,250,69,20,15,3,0,9,533,24,118,304,223,89,43,10,20,17,840,34,80,208,313,382,201,50,34,13,1321,41,72,130,282,646,432,139,75,14,1827,48,49,65,164,578,497,176,106,8,1698,31,25,36,87,279,263,132,104,3,953,13,12,22,37,127,159,79,91,7,548,11,5,14,14,48,66,36,47,0,236,7,13,13,14,34,55,43,72,0,253,6,3,10,7,7,27,11,45,3,117,6,25,13,17,28,30,10,5,11,150,272,1132,1304,1278,2257,1803,690,606,97,9440,Kingston (C) (Vic.)
23670,5,7,0,0,6,15,25,21,0,83,0,0,3,3,0,4,3,8,0,23,0,19,16,15,14,8,0,6,15,94,221,1476,1055,1172,882,494,280,276,94,5943,10,23,8,9,8,4,0,3,3,64,9,133,14,4,3,0,0,0,0,159,19,233,56,21,13,3,4,0,5,349,15,201,146,26,8,11,4,12,5,428,10,137,250,79,30,18,5,3,5,539,34,129,313,251,91,60,6,7,8,907,34,72,216,346,291,175,39,27,8,1198,51,53,114,301,600,382,114,64,7,1691,55,40,72,181,698,470,181,127,5,1842,19,27,24,49,263,236,109,92,7,827,11,10,29,39,136,152,80,78,9,534,8,7,6,14,49,59,38,45,3,231,4,13,12,19,51,55,31,58,0,248,0,14,3,3,5,16,13,32,0,95,3,6,18,15,33,34,8,8,10,136,274,1106,1282,1359,2268,1673,634,565,79,9236,Knox (C)
23810,4,4,0,0,16,36,24,26,0,104,0,3,0,4,0,0,0,4,0,22,3,10,0,10,13,3,3,0,6,57,192,716,633,777,571,356,210,215,59,3733,3,8,3,0,0,6,0,0,0,25,3,57,5,0,0,0,0,0,0,68,7,89,25,4,0,3,0,0,0,131,11,77,63,19,3,3,0,0,0,179,15,68,115,44,18,11,0,7,4,282,38,64,166,120,51,27,7,4,4,484,30,37,124,193,184,87,39,16,6,714,34,20,61,137,304,144,44,39,3,786,47,19,35,112,307,149,50,33,3,748,23,3,15,41,142,95,50,32,3,408,15,9,8,14,68,53,28,28,0,223,3,8,3,6,24,23,13,19,0,95,9,5,6,4,34,28,30,17,0,134,0,7,0,3,5,3,5,10,0,32,0,4,6,11,14,6,5,3,5,51,236,482,635,704,1173,640,266,201,29,4362,Latrobe (C) (Vic.)
23940,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,45,27,29,20,25,4,13,3,182,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,9,4,3,0,0,0,0,0,12,0,3,5,0,0,0,0,0,0,13,0,7,6,3,0,0,0,0,0,8,0,9,8,8,0,0,0,0,0,27,0,0,3,8,3,8,0,0,0,26,3,4,3,4,3,3,0,0,0,22,0,0,0,5,10,7,3,7,0,28,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36,31,30,19,29,6,6,0,169,Loddon (S)
24130,3,0,0,0,0,12,3,9,0,27,0,4,0,0,0,3,0,3,0,13,0,9,5,6,8,3,0,0,3,38,100,467,308,304,285,153,100,104,30,1850,0,8,3,0,0,0,0,0,0,19,0,32,4,0,0,0,0,0,0,43,3,57,18,4,0,3,0,0,0,80,5,38,26,7,3,5,0,4,0,93,4,38,46,19,4,3,0,3,0,118,5,37,54,56,15,7,3,8,3,183,11,28,31,91,33,30,10,8,0,240,3,14,22,58,85,32,13,13,0,243,8,9,9,36,51,43,10,9,0,194,3,8,8,13,23,22,13,11,3,105,4,8,9,8,18,13,8,11,0,78,0,5,0,3,0,6,0,3,0,23,0,3,3,5,0,0,0,5,0,28,0,4,3,3,0,6,0,3,0,17,0,10,3,6,0,3,0,0,3,26,53,297,242,313,244,184,63,77,16,1485,Macedon Ranges (S)
24210,22,0,3,4,9,17,29,35,0,123,3,0,0,0,3,0,7,9,0,27,0,15,10,11,12,9,8,0,6,76,213,1175,858,833,564,331,286,242,49,4545,3,27,4,6,0,0,0,0,0,50,3,81,9,3,0,3,0,0,0,103,5,130,36,7,0,3,0,0,3,188,8,114,63,26,7,3,0,0,3,223,5,67,86,32,10,0,0,0,0,211,12,72,131,98,22,14,6,4,3,359,6,56,109,127,71,45,7,18,5,438,12,42,57,109,135,80,38,23,4,505,16,21,29,64,142,120,49,31,3,465,6,18,17,34,54,55,32,30,0,250,4,13,12,21,39,49,23,17,3,172,3,6,7,9,19,20,9,7,0,82,0,9,11,11,12,24,13,20,3,107,0,6,8,5,3,6,3,18,3,52,0,8,14,9,3,9,0,4,3,45,88,664,589,559,521,426,191,172,42,3249,Manningham (C)
24250,3,0,0,0,0,0,4,4,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,23,65,49,82,48,47,25,38,4,378,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,9,8,4,0,3,0,0,0,22,0,7,11,3,0,0,3,0,0,22,0,9,10,8,0,0,0,0,0,31,0,14,20,9,5,0,0,0,0,42,4,0,9,18,13,0,3,0,0,46,0,0,3,9,11,12,3,8,0,45,4,0,3,11,15,8,6,0,0,51,0,0,0,0,9,3,3,0,0,25,0,0,0,0,4,7,0,0,0,11,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,47,62,59,66,41,23,15,0,322,Mansfield (S)
24330,5,3,3,10,5,13,9,24,0,67,0,3,3,3,6,8,3,7,0,35,3,12,7,13,17,8,4,0,7,70,173,932,732,787,699,482,262,304,97,4471,3,8,5,0,3,5,3,0,3,37,12,57,7,4,0,0,0,0,3,88,3,94,35,10,3,0,0,0,5,159,4,66,59,12,3,3,0,3,0,155,16,53,95,40,21,10,3,3,0,242,15,36,145,121,40,42,9,4,8,422,17,25,95,133,205,89,24,21,3,609,21,25,54,114,331,179,53,31,8,807,28,16,33,70,267,202,92,44,0,756,12,10,8,31,174,133,43,46,0,471,6,9,6,15,74,64,32,38,0,247,3,3,0,6,29,30,19,16,0,112,3,7,4,7,24,42,21,34,3,136,0,0,3,3,7,9,13,16,0,48,0,7,3,3,18,10,0,0,6,54,144,427,561,562,1204,828,314,258,46,4345,Maribyrnong (C)
24410,4,0,0,3,3,24,15,15,0,62,0,0,0,3,3,0,0,3,0,15,6,18,12,15,7,8,3,4,11,77,175,1211,920,960,722,380,210,215,70,4860,4,26,8,3,3,3,6,8,3,65,3,94,7,3,0,0,0,0,4,118,4,182,49,14,3,5,0,0,7,267,9,157,97,27,11,4,0,10,0,314,8,98,168,50,14,13,4,8,3,366,25,101,224,157,49,21,10,9,0,591,16,62,123,214,165,86,16,15,8,697,28,40,80,158,289,199,72,37,9,915,20,26,42,116,296,205,80,61,6,857,18,15,29,46,131,119,45,45,6,451,3,12,12,21,70,83,32,42,3,275,3,10,5,17,25,28,24,21,0,134,3,8,8,11,17,35,21,36,0,142,3,3,5,3,12,9,8,12,0,50,3,17,10,10,13,7,3,8,7,69,151,843,886,855,1095,813,315,301,46,5321,Maroondah (C)
