local_government_area_code,local_government_area_name,state_id,state_name,seifa_2001_population,irsad_score,irsd_score,ier_score,ieo_score,q10_irsad,q25_irsad,q50_irsad,q75_irsad,q90_irsad,q10_irsd,q25_irsd,q50_irsd,q75_irsd,q90_irsd,q10_ier,q25_ier,q50_ier,q75_ier,q90_ier,q10_ieo,q25_ieo,q50_ieo,q75_ieo,q90_ieo,total_irsad,total_irsd,total_ier,total_ieo,min_irsad,min_irsd,min_ier,min_ieo,max_irsad,max_irsd,max_ier,max_ieo,med_irsad,med_irsd,med_ier,med_ieo
20260,Ararat (RC),2,Victoria,10415,940.4026,1006.3667,915.0708,956.1119,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,9794293.0,10481309.0,9530462.0,9957905.0,834.3035,885.8141,847.5893599999999,840.4224,1040.6965,1123.0281,992.41125,1073.381,951.4264,1025.7211,907.6655,957.5108
20570,Ballarat (C),2,Victoria,80045,968.9531,993.4778,953.76184,983.0549300000001,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,77559856.0,79522928.0,76343864.0,78688632.0,713.5987,589.45953,802.9056400000001,713.83276,1177.5846,1165.4108,1160.8980000000001,1163.7612,966.41565,1009.7891,944.8082,974.2175
20660,Banyule (C),2,Victoria,112882,1063.3771,1057.8995,1051.4154,1061.4834,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,120036130.0,119417820.0,118685870.0,119822370.0,813.6755,693.70374,838.55237,832.47833,1228.6326,1178.7556,1269.9899,1217.4974,1070.6852,1079.0498,1058.4053,1060.0792
20740,Bass Coast (S),2,Victoria,22391,931.023,988.75,903.421,956.6558,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,20846536.0,22139102.0,20228500.0,21420480.0,804.4452,865.72833,806.3741,826.2614,1081.8219,1137.2745,1029.1057,1098.0526,928.3486300000001,980.5364400000001,905.4022,958.6950699999999
20830,Baw Baw (S),2,Victoria,34737,968.04443,1009.6649,956.27295,970.2004400000001,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,33626960.0,35072728.0,33218052.0,33701852.0,846.6993,844.02,844.4630000000001,859.64655,1091.5994,1119.8125,1071.7252,1095.1035,975.2666,1024.7357,957.6080000000001,973.4121
20910,Bayside (C),2,Victoria,83737,1139.0149,1107.7719,1137.6919,1134.3269,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,95377688.0,92761488.0,95266904.0,94985128.0,923.60046,735.2538,923.2674,938.2420699999999,1249.3739,1184.599,1285.8257,1205.2677,1145.1068,1121.769,1142.5582,1141.8492
21110,Boroondara (C),2,Victoria,150233,1172.6256,1122.1860000000001,1153.9369,1180.3389,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,176167070.0,168589380.0,173359390.0,177325840.0,1024.818,881.4669,976.1619,1017.8838,1266.2633,1184.7731,1290.4415,1251.2483,1176.8737,1128.0579,1154.6251,1184.6608
21180,Brimbank (C),2,Victoria,162461,931.8922,918.6065699999999,965.5163,912.8045,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,151396140.0,149237740.0,156858750.0,148295140.0,818.925,682.72723,838.1868,812.31805,1111.9033,1107.736,1197.4662,1088.2543,907.1610000000001,896.97546,946.255,894.1715
21270,Buloke (S),2,Victoria,6981,941.8124,1030.9560000000001,903.69525,955.02814,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,6574792.5,7197104.0,6308697.0,6667051.5,824.5427,917.8958,831.7298,841.2966,1048.5254,1140.7876,1015.4346,1033.2327,930.7674599999999,1005.5999,888.46906,945.0664
21370,Campaspe (S),2,Victoria,34611,945.71423,1002.1156,948.2981,940.53986,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,32732116.0,34684224.0,32821546.0,32553024.0,826.7691,790.7915,842.16986,813.2769,1074.9506,1094.0254,1045.7882,1089.3225,948.3199,1017.1297,957.21185,947.4673
21450,Cardinia (S),2,Victoria,45404,984.2343,1018.8710000000001,1001.24,958.0415,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,44688176.0,46260820.0,45460304.0,43498916.0,855.2424,832.825,888.4580699999999,856.9849,1102.6844,1115.3574,1121.3014,1082.5088,975.2228,1021.6942,994.7437,950.62274
21610,Casey (C),2,Victoria,176075,978.8511,993.7891,1017.0699,940.4227,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,172351200.0,174981420.0,179080580.0,165584930.0,778.2756,684.4732700000001,833.53046,749.7571,1153.9829,1131.8705,1279.4109,1080.9178,981.8871,996.0917400000001,1017.8713,938.5601
21670,Central Goldfields (S),2,Victoria,12260,883.5625,947.5522,873.562,900.2416400000001,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,10832476.0,11616990.0,10709871.0,11036963.0,748.7616,696.2121,798.2573,757.29114,955.33,1019.1389999999999,937.939,964.1994599999999,884.4078,966.2546,880.6974,910.75146
21750,Colac-Otway (S),2,Victoria,20089,943.6046,1002.8337,932.5171,950.7361,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,18956074.0,20145926.0,18733336.0,19099338.0,809.43066,815.24725,783.2442599999999,831.2973599999999,1038.1442,1113.5201,1001.3962,1119.4785,946.4869,1015.4981,932.9972,961.7427
21830,Corangamite (S),2,Victoria,16675,951.3335,1024.9717,940.0634,950.88275,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,15863486.0,17091402.0,15675557.0,15855970.0,859.20703,903.0552,828.4949,865.959,1048.808,1144.6848,1064.5149,1069.8811,959.0099,1029.5251,934.29126,950.5282
21890,Darebin (C),2,Victoria,123708,989.17145,966.78796,978.0028699999999,1007.9737,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,122368420.0,119599400.0,120986780.0,124694420.0,824.81635,680.6253,828.8325,816.8987400000001,1147.1339,1132.6044,1130.1913,1203.2728,976.0453,966.0061,971.3228,993.6006
21950,Delatite (S),2,Victoria,21834,964.1596699999999,1001.8439,942.4338,977.25903,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,21051462.0,21874260.0,20577098.0,21337474.0,728.61774,550.95825,801.96344,755.6965299999999,1107.4242,1105.6371,1070.7804,1117.1969,967.16437,1021.3377,941.5832,980.4559300000001
22110,East Gippsland (S),2,Victoria,37631,933.5633,984.0555400000001,901.95874,959.2751,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,35130920.0,37030996.0,33941612.0,36098480.0,787.9483,694.1608,809.9373,795.2932,1027.2997,1082.1953,1000.3003,1086.3748,940.6651,1001.1269,896.2151,967.1374
22170,Frankston (C),2,Victoria,110179,979.4657599999999,992.75104,995.6769,959.1686,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,107916560.0,109380320.0,109702690.0,105680230.0,813.56244,794.52734,874.62885,787.95447,1158.4459,1147.9160000000002,1136.9122,1144.5209,975.6088,996.24896,994.7154,956.8365
22250,Gannawarra (S),2,Victoria,11394,932.0722699999999,1016.5202,917.7607,936.39386,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,10620032.0,11582232.0,10456965.0,10669272.0,861.56714,917.8149,829.0967400000001,865.6784,1019.7324,1135.6852,1030.5153,1005.0549,938.7452400000001,1010.6937,914.7143599999999,947.0306400000001
22310,Glen Eira (C),2,Victoria,116970,1101.6647,1083.2062,1074.6129,1117.4762,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,128861710.0,126702630.0,125697470.0,130711180.0,991.47235,989.0751,960.7432,999.87036,1233.3158,1174.963,1207.088,1237.0729,1104.1816,1083.8813,1074.3064,1121.1494
22410,Glenelg (S),2,Victoria,19288,934.36334,981.1148,938.2887,924.08734,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,18022000.0,18923742.0,18097712.0,17823796.0,801.47614,770.7199,812.5638,792.7906,1018.8224,1076.254,1044.0867,1019.7354,940.49854,989.85046,939.4934699999999,933.1087
22490,Golden Plains (S),2,Victoria,14319,956.1089,1014.2687,948.117,951.09235,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,13690523.0,14523314.0,13576087.0,13618691.0,863.6386,925.7149,834.34924,856.49475,1038.0132,1105.3141,1040.0267,1032.1073,954.4553,1018.195,952.52856,941.07416
22620,Greater Bendigo (C),2,Victoria,86068,960.2017,990.3758,945.7488,974.7808,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,82642640.0,85239664.0,81398704.0,83897440.0,732.72864,589.2666,811.6619999999999,755.6909,1128.0535,1135.901,1115.4382,1159.9536,960.8644400000001,995.3934300000001,944.7004400000001,973.4737
22670,Greater Dandenong (C),2,Victoria,124001,908.04663,876.8510000000001,936.0608,895.75525,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,112598690.0,108730400.0,116072470.0,111074550.0,797.3496,643.49677,845.8380000000001,758.6716,1055.7655,1051.4425,1085.8003,1015.931,905.9674699999999,883.7182,935.3761599999999,896.1406
22750,Greater Geelong (C),2,Victoria,184331,972.7016,993.0888699999999,969.8667,970.85614,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,179299060.0,183057070.0,178776500.0,178958900.0,749.0106,629.0651,795.48285,748.99335,1280.3783,1213.2997,1236.8237,1225.4287,981.9816,1020.8494,964.4825400000001,979.06805
22830,Greater Shepparton (C),2,Victoria,55210,949.91296,976.7432,961.8771,942.15045,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,52444696.0,53925992.0,53105232.0,52016124.0,737.6676,591.5083,821.1686,739.2863,1100.1035,1136.3967,1101.7823,1094.5209,959.8987400000001,1001.4617,968.45435,941.0521
22910,Hepburn (S),2,Victoria,13879,950.2245,994.0182,912.06305,982.3504,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,13188166.0,13795979.0,12658523.0,13634041.0,862.158,900.8154,849.3201,877.05896,1007.3519,1056.6218,974.7597699999999,1056.3988,951.8747599999999,999.2349,909.8905,987.19916
22980,Hindmarsh (S),2,Victoria,6275,928.7977,1005.7128,906.3892,936.2445,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,5828206.0,6310847.5,5687592.5,5874934.5,844.6496599999999,920.49695,799.1048599999999,856.76587,1012.8209,1129.4486,990.0282,1008.5183,928.47266,1006.0809,908.7345,932.1578
23110,Hobsons Bay (C),2,Victoria,80432,995.1327,988.7095,1009.3832,984.0658599999999,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,80040512.0,79523880.0,81186704.0,79150384.0,820.03546,738.16345,806.7996,833.3828,1185.9237,1147.907,1270.5378,1163.6492,985.8431,990.97504,1001.2019,972.795
23190,Horsham (RC),2,Victoria,17807,968.21,1022.8908,946.1199300000001,980.9456,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,17240916.0,18214616.0,16847558.0,17467698.0,770.6124,761.3042,829.4704,779.45215,1063.6549,1150.8348,1055.7283,1060.9979,977.74963,1042.4579,949.6700400000001,988.3182400000001
23270,Hume (C),2,Victoria,131404,952.84924,954.17786,987.8974599999999,926.6979,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,125208200.0,125382780.0,129813680.0,121771810.0,768.31177,636.0736,815.7142,761.7725,1131.0466,1128.1667,1203.8822,1090.0078,969.0031,981.00366,1001.8986,931.9445
23350,Indigo (S),2,Victoria,13928,986.5126300000001,1027.3555,961.50775,999.8123,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,13740148.0,14309006.0,13391880.0,13925386.0,898.60114,935.45557,903.0696,900.3031599999999,1051.6655,1128.7217,1030.7933,1089.5906,998.0933,1035.0247,958.7743,1021.1152
23430,Kingston (C),2,Victoria,127476,1021.9991,1024.0797,1028.6228,1009.113,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,130280360.0,130545580.0,131124720.0,128637680.0,874.3172599999999,797.44037,896.205,858.53033,1144.3010000000002,1120.326,1225.1918,1136.4528,1028.1705,1039.0029,1024.2102,1017.2663
23670,Knox (C),2,Victoria,141677,1033.2028,1041.0532,1051.6362,1001.6762,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,146381070.0,147493300.0,148992670.0,141914480.0,924.3099,912.53864,940.4576400000001,904.7645,1148.8859,1131.9346,1211.2146,1106.5214,1031.5378,1043.7772,1044.1860000000001,1000.8517
23810,Latrobe (C),2,Victoria,67020,941.52435,960.1804,941.5002,939.36597,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,63100964.0,64351292.0,63099340.0,62956308.0,740.3392,561.02747,803.0159,757.21686,1105.7284,1123.8157,1094.2395,1057.0643,945.1491,972.4025,941.93024,938.89484
23940,Loddon (S),2,Victoria,8197,916.2818599999999,996.4092,884.5057,937.827,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,7510762.5,8167566.0,7250293.0,7687368.5,797.0841,822.4973,772.4230299999999,868.4962,1017.7153,1116.5532,975.5302,1016.1018,924.8836,1008.9379,869.3585,939.8282
24130,Macedon Ranges (S),2,Victoria,35667,1028.1841,1057.5175,1016.8278,1021.1617,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,36672240.0,37718476.0,36267196.0,36421776.0,868.6526,771.11017,869.9611,840.1667,1181.1823,1156.7524,1158.6614,1189.1045,1040.963,1068.825,1018.5009,1036.3771
24210,Manningham (C),2,Victoria,107920,1100.8561,1086.604,1098.825,1093.2621,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,118804380.0,117266300.0,118585190.0,117984840.0,976.13464,965.23926,961.5158,988.4350599999999,1188.8624,1172.1409,1233.4463,1160.6998,1107.423,1090.795,1097.8972,1097.9393
24330,Maribyrnong (C),2,Victoria,57907,971.52875,915.3651,967.6186,989.0675699999999,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,56258316.0,53006048.0,56031888.0,57273932.0,783.8937,634.6524,815.09753,782.5757,1129.5713,1090.6375,1151.7987,1159.9731,976.4428,940.495,969.01996,993.1256
24410,Maroondah (C),2,Victoria,96461,1043.8354,1052.992,1041.3693,1029.1271,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,100689420.0,101572660.0,100451520.0,99270624.0,922.9862699999999,876.0913,922.5476699999999,912.5751300000001,1148.4045,1156.5084,1212.858,1135.6819,1036.5363,1057.2563,1031.2175,1034.0519
24600,Melbourne (C),2,Victoria,57808,1144.9187,1037.6392,1115.2278,1179.3082,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,66185460.0,59983848.0,64469088.0,68173448.0,722.7143599999999,345.06107000000003,764.35,734.5302,1300.1481,1181.818,1316.6782,1293.236,1156.9379,1076.2107,1119.2325,1198.954
24650,Melton (S),2,Victoria,51411,981.0459599999999,997.3894,1020.9404,943.5433,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,50436552.0,51276788.0,52487568.0,48508504.0,879.13965,880.7878400000001,883.0151400000001,861.3337,1106.6022,1085.1597,1190.308,1048.1211,979.485,1002.6,999.1448,938.9008
24780,Mildura (RC),2,Victoria,48386,939.0134,979.8786,938.6216,944.00464,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,45435104.0,47412404.0,45416144.0,45676608.0,793.63965,674.76715,842.7176,806.38904,1082.6964,1144.8601,1048.3615,1093.7018,940.1582599999999,994.84827,938.2132,946.40045
24850,Mitchell (S),2,Victoria,27542,961.56445,994.8552,978.7281,942.56024,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,26483408.0,27400302.0,26956130.0,25959994.0,788.19244,715.9810000000001,845.2736,793.86145,1046.7888,1079.8123,1074.7838,1035.8236,982.1744,1009.8528,985.53375,952.0557
24900,Moira (S),2,Victoria,25475,934.0537,996.02844,937.9996,929.13776,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,23795018.0,25373824.0,23895540.0,23669784.0,815.4368,842.5697,843.08765,805.6671,1031.6405,1095.5259,1053.5231,1021.3027,941.31085,1008.1932,941.86194,938.18896
24970,Monash (C),2,Victoria,156898,1069.4542,1053.0978,1052.3176,1073.6654,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,167795230.0,165228930.0,165106530.0,168455970.0,873.48425,722.49805,870.5005,924.38464,1197.603,1148.3127,1224.0878,1184.1106,1071.5419,1059.2339,1045.577,1080.6422
25060,Moonee Valley (C),2,Victoria,105993,1042.6869,1016.3658,1037.2545,1046.4912,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,110517510.0,107727660.0,109941710.0,110920740.0,671.262,288.7007,728.1154,714.11523,1198.1284,1155.3656,1185.4221,1184.6353,1069.2382,1053.9425,1054.1216,1073.0325
25150,Moorabool (S),2,Victoria,23878,979.3814,1017.0326,982.4248,968.70355,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,23385668.0,24284706.0,23458338.0,23130704.0,893.6656,890.9879,903.80896,880.2106,1054.8994,1113.1044,1093.4003,1038.431,979.55994,1025.2137,975.8376,967.93365
25250,Moreland (C),2,Victoria,131359,995.0365,984.5506,981.0479,1014.6056,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,130707000.0,129329580.0,128869470.0,133277580.0,826.52783,609.8244599999999,849.97015,835.2111,1175.0533,1104.2291,1154.0037,1192.2301,1004.3382,998.45917,985.29205,1020.5495
25340,Mornington Peninsula (S),2,Victoria,123847,998.2821,1027.8314,998.1328,991.2778,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,123634240.0,127293830.0,123615750.0,122766780.0,815.1838,756.8288,814.4406,804.2192,1181.7351,1173.1267,1191.3071,1197.4336,995.8881,1038.9744,996.7424,985.1195
25430,Mount Alexander (S),2,Victoria,15204,943.4866300000001,978.0305,915.1679,972.6677,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,14344771.0,14869976.0,13914213.0,14788440.0,864.6469999999999,840.1922,849.0948,879.6599,1034.2947,1087.0784,1009.7631,1080.9897,940.6573,983.9183,916.4231599999999,976.9672
25490,Moyne (S),2,Victoria,15062,960.13306,1031.6476,943.2111,965.8868,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,14461524.0,15538676.0,14206646.0,14548187.0,859.5428,919.8175,844.63025,898.8722,1027.2842,1111.4360000000001,1037.5472,1064.3131,962.2968,1045.1871,939.19244,963.3752400000001
25620,Murrindindi (S),2,Victoria,13109,966.796,1016.1838,938.6687,980.18335,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,12673729.0,13321154.0,12305008.0,12849224.0,885.4599599999999,914.98047,854.846,913.658,1035.9225,1106.0548,1029.6946,1060.884,977.09564,1024.5243,936.6719,986.78314
25710,Nillumbik (S),2,Victoria,58161,1104.2035,1107.6443,1104.0522,1079.4677,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,64221580.0,64421696.0,64212780.0,62782916.0,974.0749,1002.4668,901.4391,999.3710000000001,1203.7672,1164.3191,1234.3885,1184.3152,1101.8607,1110.2169,1107.364,1076.2831
25810,Northern Grampians (S),2,Victoria,12700,941.4186,1005.0877,918.7155,958.1221300000001,931.023,941.8124,966.796,1009.5562,1101.6647,962.4010000000001,988.75,1006.3667,1031.7104,1078.6923,906.1341,932.5171,961.50775,1016.8278,1081.8318,929.13776,943.64575,968.70355,1009.113,1096.0886,11956016.0,12764613.0,11667687.0,12168151.0,880.387,922.74225,851.8196,900.20844,1089.6989,1111.6898,1012.3731,1130.5023,933.5459599999999,982.2733,921.3960599999999,948.5632300000001
