lga_code16,ewft_16_techfei_ft,ewft_16_techfei_pt,ewft_16_techfei_ns,ewft_16_techfei_tot,ewft_16_uniotis_ft,ewft_16_uniotis_pt,ewft_16_uniotis_ns,ewft_16_uniotis_tot,ewft_16_other,ewft_16_ns,ewft_16_tot,ewft_17_techfei_ft,ewft_17_techfei_pt,ewft_17_techfei_ns,ewft_17_techfei_tot,ewft_17_uniotis_ft,ewft_17_uniotis_pt,ewft_17_uniotis_ns,ewft_17_uniotis_tot,ewft_17_other,ewft_17_ns,ewft_17_tot,ewft_18_techfei_ft,ewft_18_techfei_pt,ewft_18_techfei_ns,ewft_18_techfei_tot,ewft_18_uniotis_ft,ewft_18_uniotis_pt,ewft_18_uniotis_ns,ewft_18_uniotis_tot,ewft_18_other,ewft_18_ns,ewft_18_tot,ewft_19_techfei_ft,ewft_19_techfei_pt,ewft_19_techfei_ns,ewft_19_techfei_tot,ewft_19_uniotis_ft,ewft_19_uniotis_pt,ewft_19_uniotis_ns,ewft_19_uniotis_tot,ewft_19_other,ewft_19_ns,ewft_19_tot,ewft_20_24_techfei_ft,ewft_20_24_techfei_pt,ewft_20_24_techfei_ns,ewft_20_24_techfei_tot,ewft_20_24_uniotis_ft,ewft_20_24_uniotis_pt,ewft_20_24_uniotis_ns,ewft_20_24_uniotis_tot,ewft_20_24_other,ewft_20_24_ns,ewft_20_24_tot,ewft_25_29_techfei_ft,ewft_25_29_techfei_pt,ewft_25_29_techfei_ns,ewft_25_29_techfei_tot,ewft_25_29_uniotis_ft,ewft_25_29_uniotis_pt,ewft_25_29_uniotis_ns,ewft_25_29_uniotis_tot,ewft_25_29_other,ewft_25_29_ns,ewft_25_29_tot,ewft_30over_techfei_ft,ewft_30over_techfei_pt,ewft_30over_techfei_ns,ewft_30over_techfei_tot,ewft_30over_uniotis_ft,ewft_30over_uniotis_pt,ewft_30over_uniotis_ns,ewft_30over_uniotis_tot,ewft_30over_other,ewft_30over_ns,ewft_30over_tot,ewft_tot_techfei_ft,ewft_tot_techfei_pt,ewft_tot_techfei_ns,ewft_tot_techfei_tot,ewft_tot_uniotis_ft,ewft_tot_uniotis_pt,ewft_tot_uniotis_ns,ewft_tot_uniotis_tot,ewft_tot_other,ewft_tot_ns,ewft_tot_tot,ewpt_16_techfei_ft,ewpt_16_techfei_pt,ewpt_16_techfei_ns,ewpt_16_techfei_tot,ewpt_16_uniotis_ft,ewpt_16_uniotis_pt,ewpt_16_uniotis_ns,ewpt_16_uniotis_tot,ewpt_16_other,ewpt_16_ns,ewpt_16_tot,ewpt_17_techfei_ft,ewpt_17_techfei_pt,ewpt_17_techfei_ns,ewpt_17_techfei_tot,ewpt_17_uniotis_ft,ewpt_17_uniotis_pt,ewpt_17_uniotis_ns,ewpt_17_uniotis_tot,ewpt_17_other,ewpt_17_ns,ewpt_17_tot,ewpt_18_techfei_ft,ewpt_18_techfei_pt,ewpt_18_techfei_ns,ewpt_18_techfei_tot,ewpt_18_uniotis_ft,ewpt_18_uniotis_pt,ewpt_18_uniotis_ns,ewpt_18_uniotis_tot,ewpt_18_other,ewpt_18_ns,ewpt_18_tot,ewpt_19_techfei_ft,ewpt_19_techfei_pt,ewpt_19_techfei_ns,ewpt_19_techfei_tot,ewpt_19_uniotis_ft,ewpt_19_uniotis_pt,ewpt_19_uniotis_ns,ewpt_19_uniotis_tot,ewpt_19_other,ewpt_19_ns,ewpt_19_tot,ewpt_20_24_techfei_ft,ewpt_20_24_techfei_pt,ewpt_20_24_techfei_ns,ewpt_20_24_techfei_tot,ewpt_20_24_uniotis_ft,ewpt_20_24_uniotis_pt,ewpt_20_24_uniotis_ns,ewpt_20_24_uniotis_tot,ewpt_20_24_other,ewpt_20_24_ns,ewpt_20_24_tot,ewpt_25_29_techfei_ft,ewpt_25_29_techfei_pt,ewpt_25_29_techfei_ns,ewpt_25_29_techfei_tot,ewpt_25_29_uniotis_ft,ewpt_25_29_uniotis_pt,ewpt_25_29_uniotis_ns,ewpt_25_29_uniotis_tot,ewpt_25_29_other,ewpt_25_29_ns,ewpt_25_29_tot,ewpt_30over_techfei_ft,ewpt_30over_techfei_pt,ewpt_30over_techfei_ns,ewpt_30over_techfei_tot,ewpt_30over_uniotis_ft,ewpt_30over_uniotis_pt,ewpt_30over_uniotis_ns,ewpt_30over_uniotis_tot,ewpt_30over_other,ewpt_30over_ns,ewpt_30over_tot,ewpt_tot_techfei_ft,ewpt_tot_techfei_pt,ewpt_tot_techfei_ns,ewpt_tot_techfei_tot,ewpt_tot_uniotis_ft,ewpt_tot_uniotis_pt,ewpt_tot_uniotis_ns,ewpt_tot_uniotis_tot,ewpt_tot_other,ewpt_tot_ns,ewpt_tot_tot,eafw_16_techfei_ft,eafw_16_techfei_pt,eafw_16_techfei_ns,eafw_16_techfei_tot,eafw_16_uniotis_ft,eafw_16_uniotis_pt,eafw_16_uniotis_ns,eafw_16_uniotis_tot,eafw_16_other,eafw_16_ns,eafw_16_tot,eafw_17_techfei_ft,eafw_17_techfei_pt,eafw_17_techfei_ns,eafw_17_techfei_tot,eafw_17_uniotis_ft,eafw_17_uniotis_pt,eafw_17_uniotis_ns,eafw_17_uniotis_tot,eafw_17_other,eafw_17_ns,eafw_17_tot,eafw_18_techfei_ft,eafw_18_techfei_pt,lga_name16
13550,0,3,0,3,0,0,0,0,0,0,9,0,4,0,4,0,0,0,0,0,0,6,0,5,0,5,0,0,0,0,0,0,5,0,7,0,5,0,0,0,0,0,3,10,0,14,0,15,4,11,0,8,4,4,33,0,9,0,9,4,15,0,14,0,3,31,0,23,0,23,4,34,0,39,12,31,105,0,65,0,69,10,59,0,68,21,43,195,0,0,0,0,0,0,0,0,44,6,49,0,0,0,0,0,0,0,0,29,4,32,0,4,0,7,0,0,0,0,12,0,20,0,0,0,3,0,0,0,0,0,0,7,0,9,0,10,9,9,0,18,0,0,37,0,7,0,8,3,10,0,10,0,0,17,3,16,0,18,0,22,0,23,11,19,66,9,36,0,45,22,37,0,53,107,24,230,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,Gunnedah (A)
13660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,9,0,0,0,0,3,0,0,4,0,0,8,0,6,0,5,0,8,0,9,0,16,37,3,12,0,13,6,12,0,16,3,23,56,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,0,7,3,8,0,11,0,0,0,0,4,8,21,8,5,0,13,5,4,0,6,24,9,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,Gwydir (A)
13800,0,26,0,26,0,0,0,0,0,0,22,7,44,0,51,0,0,0,0,3,0,55,0,35,0,38,0,0,0,0,0,0,39,8,58,0,67,9,0,0,4,5,3,87,10,123,3,135,31,35,0,66,11,7,220,9,45,0,49,11,58,0,70,6,8,139,10,120,0,137,18,209,3,229,69,78,510,40,459,4,508,70,304,3,379,100,95,1078,8,7,0,13,0,0,0,0,203,4,215,11,4,0,13,5,0,0,5,178,4,206,15,13,0,25,88,11,0,96,66,4,185,8,19,0,27,123,13,0,141,11,3,178,13,36,0,55,366,55,0,421,22,16,513,7,22,0,30,47,32,0,82,7,6,126,14,96,3,117,71,91,0,161,51,48,374,81,191,4,273,700,204,0,906,534,83,1799,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,14,3,18,0,0,Hawkesbury (C)
13850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,4,0,8,0,6,0,0,0,0,0,0,6,0,4,0,4,0,0,0,0,0,0,9,0,0,0,3,0,9,0,5,0,5,17,3,18,0,22,0,5,0,10,4,5,40,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,3,0,0,0,0,3,3,0,6,0,6,9,0,5,0,7,5,7,0,12,20,6,41,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Hay (A)
16380,0,3,0,3,0,0,0,0,0,0,6,0,4,0,4,0,0,0,0,3,0,6,7,35,0,38,0,0,0,0,0,3,44,3,53,0,54,8,0,0,7,4,0,74,16,91,3,110,14,26,0,43,10,11,166,6,58,0,63,17,61,0,81,6,4,152,18,177,0,194,25,249,0,275,73,105,643,46,418,7,470,65,338,0,402,94,128,1095,4,0,0,3,0,0,0,0,298,5,315,3,3,0,6,0,0,0,0,260,8,281,10,16,0,21,18,7,0,26,108,8,161,9,20,0,24,54,3,0,62,3,3,91,18,34,0,52,151,36,0,184,9,9,249,16,29,0,47,51,39,0,94,14,0,149,26,143,4,170,70,151,0,221,65,76,530,78,245,4,329,345,237,0,582,751,110,1776,0,0,0,0,0,0,0,0,26,0,32,0,0,0,3,0,0,0,0,33,0,41,0,5,Port Macquarie-Hastings (A)
16400,0,6,0,6,0,0,0,0,0,0,5,3,11,0,10,0,0,0,0,0,0,11,0,34,0,38,0,0,0,0,3,0,40,8,31,0,34,0,3,0,5,0,0,43,12,116,5,136,15,41,0,51,10,10,206,9,67,0,76,16,91,0,106,10,4,200,13,170,0,182,26,212,0,234,64,84,567,47,441,3,491,60,342,0,397,89,97,1075,3,3,0,6,0,0,0,0,224,3,232,12,9,0,19,0,0,0,0,211,4,232,9,10,0,21,51,7,0,59,81,8,169,3,20,0,22,77,8,0,87,8,0,112,17,33,0,50,220,59,0,278,12,3,349,5,21,0,29,37,26,0,61,3,3,99,16,85,0,102,40,83,0,129,53,75,359,61,187,4,257,423,186,3,612,590,95,1549,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,21,0,29,0,0,Port Stephens (A)
16490,0,8,0,8,0,0,0,0,0,0,8,3,8,0,14,0,0,0,0,0,0,14,0,20,0,21,3,0,0,3,7,0,28,3,45,0,48,10,5,0,15,3,3,61,9,101,0,112,15,25,0,40,15,7,173,10,55,0,63,4,60,0,70,13,4,150,6,101,0,113,23,158,0,187,47,61,405,34,334,4,370,62,253,0,308,76,77,835,0,0,0,0,0,0,0,0,140,3,143,0,0,0,0,0,0,0,0,159,3,169,4,6,0,9,41,3,0,46,73,0,130,7,14,0,25,69,0,0,69,0,3,93,26,26,0,46,175,33,0,205,7,7,269,5,17,0,18,40,12,0,52,3,3,74,19,56,0,71,30,69,0,99,33,34,236,64,113,0,173,354,123,0,475,418,46,1111,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,18,3,20,0,3,Queanbeyan-Palerang Regional (A)
16550,0,3,0,3,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,9,0,20,0,20,3,0,0,3,0,0,22,0,15,0,15,11,0,0,14,0,0,29,18,91,0,106,68,77,0,152,14,9,282,14,81,0,97,146,265,0,409,43,15,561,28,177,3,205,161,646,3,811,120,124,1260,57,394,3,455,381,999,6,1382,184,145,2171,4,3,0,5,0,0,0,0,116,4,124,0,4,0,4,4,0,0,4,84,0,98,6,4,0,13,162,5,0,170,25,4,213,16,14,0,27,312,18,0,326,17,6,376,82,37,0,119,1598,139,3,1732,84,21,1964,79,63,0,139,545,104,6,654,149,18,961,94,142,3,239,362,320,5,688,184,76,1187,280,269,4,553,2982,588,20,3586,666,128,4929,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,7,0,15,0,0,Randwick (C)
16610,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,7,0,7,0,14,0,0,0,0,0,0,13,0,17,0,13,0,0,0,0,0,0,19,3,25,0,27,0,4,0,9,4,4,49,0,14,0,12,0,11,0,13,0,0,22,0,34,3,34,3,46,0,58,6,37,135,9,97,3,106,7,62,0,77,14,51,243,0,0,0,0,0,0,0,0,56,0,58,3,0,0,3,0,0,0,0,77,0,79,0,8,0,4,3,0,0,3,36,0,44,3,3,0,3,6,0,0,11,0,0,13,3,7,0,14,32,10,0,43,0,3,59,7,9,0,14,3,3,0,3,0,3,23,7,28,0,41,4,14,0,18,6,33,103,24,56,0,84,52,32,0,82,180,44,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,Richmond Valley (A)
16650,0,0,0,3,0,0,0,0,0,0,7,0,12,0,12,0,0,0,0,0,0,11,3,23,0,25,0,0,0,0,3,0,28,3,23,0,31,6,0,0,9,0,3,38,9,86,0,95,60,44,0,100,17,3,217,9,43,0,49,29,69,0,98,17,6,181,24,99,0,121,62,176,3,241,82,70,510,49,286,0,337,158,290,8,449,122,84,990,0,3,0,3,0,0,0,0,108,6,120,3,3,0,6,3,0,0,3,97,3,110,3,16,0,21,91,8,0,97,28,4,142,20,10,0,27,135,8,0,150,10,3,184,51,36,0,89,544,90,0,641,57,14,793,47,37,0,82,171,35,0,201,68,13,368,65,93,0,155,118,100,0,217,116,41,528,178,201,0,378,1067,242,0,1305,481,79,2247,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,21,0,23,0,3,Rockdale (C)
16700,0,9,0,9,0,0,0,0,0,0,6,3,9,0,12,0,0,0,0,0,0,12,4,20,0,29,8,4,0,10,4,0,44,4,52,3,59,12,4,0,17,3,3,80,28,166,3,188,183,219,0,402,47,11,645,19,121,0,140,114,392,0,509,70,28,751,73,350,5,426,246,1125,7,1382,301,180,2289,130,729,10,865,560,1751,10,2319,425,220,3832,3,3,0,3,0,0,0,0,277,6,284,3,3,0,7,9,0,0,9,228,4,247,27,16,0,44,356,12,0,369,65,0,479,30,15,0,42,616,52,0,665,17,7,730,107,69,0,175,2195,303,0,2500,86,35,2794,86,61,0,151,516,134,4,651,99,4,905,90,205,0,297,391,333,0,726,198,84,1308,340,369,3,716,4079,828,9,4919,976,138,6747,0,0,0,0,0,0,0,0,30,0,27,0,0,0,0,0,0,0,0,39,0,35,0,0,Ryde (C)
16900,0,6,0,6,0,0,0,0,3,0,8,0,17,0,19,0,0,0,0,3,0,21,3,34,0,31,3,0,0,3,0,0,35,9,34,0,43,3,0,0,5,5,3,56,5,87,0,91,13,23,0,35,15,4,153,6,35,0,43,6,52,0,64,10,5,122,6,75,0,87,15,98,0,115,50,51,300,31,295,0,322,34,184,0,222,90,68,698,3,0,0,3,0,0,0,0,196,5,205,6,7,0,13,3,0,0,3,249,12,273,9,14,0,21,69,8,0,76,73,3,179,5,12,0,18,121,7,0,132,6,0,161,15,36,0,48,385,62,0,445,22,11,520,10,17,0,30,39,25,0,67,9,3,109,17,58,0,78,42,93,0,133,48,46,312,64,144,0,215,659,194,3,856,608,81,1759,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,14,3,24,0,4,Shellharbour (C)
16950,0,7,0,11,0,0,0,0,0,0,11,4,24,0,27,0,0,0,0,0,3,32,7,39,0,40,0,3,0,0,3,4,52,5,56,0,59,0,3,0,3,5,0,71,19,145,6,176,26,43,0,68,18,19,283,19,56,0,75,15,65,0,78,21,9,174,14,150,3,165,24,275,0,301,65,161,694,62,478,7,548,62,387,0,451,115,204,1313,3,3,0,3,0,0,0,0,295,9,307,3,11,0,22,3,0,0,3,304,14,342,9,18,0,23,39,8,0,43,110,3,185,9,10,0,20,82,8,0,90,5,3,124,22,53,0,72,223,52,0,272,16,15,376,9,41,0,50,56,42,5,109,17,10,183,40,162,0,204,73,190,0,260,82,145,688,94,298,4,395,469,295,5,773,830,203,2197,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,35,4,42,0,5,Shoalhaven (C)
17000,0,3,0,3,0,0,0,0,0,0,4,3,14,0,12,0,0,0,0,7,0,18,4,13,0,20,0,0,0,0,15,0,35,3,26,0,31,0,0,0,0,6,0,37,3,68,3,79,6,20,0,23,37,4,140,3,48,0,47,3,48,0,46,12,8,114,3,100,0,107,14,108,0,119,28,63,316,21,271,7,295,23,168,0,191,110,75,671,0,0,0,0,0,0,0,0,73,0,76,0,3,0,5,0,0,0,0,79,3,92,3,3,0,10,15,0,0,19,39,0,67,3,3,0,4,27,3,0,30,3,3,41,8,14,0,20,64,15,0,75,9,0,108,0,13,0,17,13,12,0,22,7,0,46,6,57,0,61,20,22,0,40,16,31,148,24,99,0,121,137,53,0,194,225,41,576,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,8,0,7,0,0,Singleton (A)
17040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,17,0,3,0,3,0,0,20,0,13,0,13,3,0,0,11,0,0,25,3,44,0,46,20,25,0,44,5,10,102,3,32,0,34,9,21,0,29,12,6,83,0,76,0,79,3,65,0,74,17,41,211,8,185,0,197,39,120,0,158,31,63,449,0,4,0,4,0,0,0,0,68,3,71,0,0,0,0,0,0,0,0,62,3,69,3,0,0,3,3,0,0,4,20,3,33,0,7,0,4,13,5,0,11,3,0,23,0,13,0,19,42,17,0,58,6,3,85,0,11,0,11,4,11,0,19,3,5,42,10,44,0,46,6,51,0,57,11,35,151,16,77,0,91,69,88,0,155,177,53,473,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,5,0,5,0,0,Snowy Monaro Regional (A)
17080,0,5,0,5,0,0,0,0,0,0,5,0,4,0,4,0,0,0,0,0,0,4,0,5,0,8,0,0,0,0,0,0,7,4,11,0,11,0,0,0,0,0,0,13,8,31,0,36,3,5,0,10,3,0,50,0,5,0,5,0,16,0,14,0,3,26,0,35,0,41,3,42,0,45,6,42,137,13,98,0,115,5,63,0,73,13,51,245,0,3,0,3,0,0,0,0,36,0,34,0,0,0,3,0,0,0,0,37,3,45,0,3,0,6,0,0,0,4,18,0,26,0,7,0,9,3,0,0,3,0,0,11,0,6,0,6,16,3,0,19,3,3,27,4,3,0,10,0,6,0,6,0,0,14,3,33,0,38,9,18,0,27,13,14,87,11,53,0,69,23,34,0,55,104,22,252,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,4,0,0,Snowy Valleys (A)
17420,0,17,0,17,0,0,0,0,0,0,17,0,40,0,40,0,0,0,0,3,0,45,12,62,0,72,3,0,0,3,4,0,83,9,88,0,99,13,3,0,14,7,3,118,30,215,0,243,133,190,0,323,49,14,626,15,122,0,138,68,196,0,262,47,14,461,37,272,4,317,82,514,10,599,191,120,1227,95,820,3,923,299,899,10,1211,293,150,2575,8,5,0,13,3,0,0,3,558,12,583,17,8,0,24,6,0,0,9,601,12,645,15,30,0,46,405,31,0,435,222,6,707,39,32,0,71,698,65,8,769,31,6,879,112,69,0,184,1854,286,3,2140,108,11,2446,57,47,0,111,267,101,0,372,81,7,565,65,195,3,258,175,236,0,413,150,79,897,321,383,3,711,3406,719,12,4136,1746,130,6719,0,0,0,0,0,0,0,0,40,0,40,3,0,0,3,0,0,0,0,72,0,70,3,8,The Hills Shire (A)
17550,0,4,0,4,0,0,0,0,0,0,3,0,5,0,7,0,0,0,0,0,0,9,0,16,0,20,0,0,0,3,0,0,20,4,22,0,27,3,6,0,11,4,0,41,14,80,0,97,14,26,0,43,5,6,159,6,42,0,51,16,45,0,63,8,10,125,13,139,0,150,22,203,0,222,56,121,550,40,320,0,360,54,282,0,338,75,141,917,8,3,0,15,0,0,0,0,302,12,325,12,5,0,15,4,0,0,4,294,6,320,5,11,0,17,53,7,0,63,102,3,180,3,18,0,19,83,20,0,100,6,6,127,18,43,0,64,308,75,0,383,17,7,472,14,33,0,44,54,44,0,100,15,9,162,38,147,3,189,91,185,3,275,79,82,634,95,265,3,364,588,334,3,925,801,127,2214,3,5,0,3,0,0,0,0,13,3,20,3,0,0,3,0,0,0,0,29,0,37,0,0,Tweed (A)
17620,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,0,11,0,11,0,0,0,0,0,3,15,0,4,0,8,0,0,0,0,0,0,10,3,16,0,13,0,4,0,4,3,0,26,0,11,0,9,3,5,0,6,3,3,27,3,32,0,36,7,33,0,37,10,36,116,4,82,0,92,10,41,0,53,10,46,198,0,0,0,0,0,0,0,0,38,3,44,0,0,0,0,0,0,0,0,44,0,39,0,4,0,3,4,0,0,3,20,3,32,0,5,0,5,9,0,0,9,3,3,12,3,8,0,4,18,3,0,24,0,0,35,3,6,0,8,5,9,0,6,0,3,20,0,17,0,17,4,14,0,16,15,15,61,5,34,0,38,37,24,0,55,114,30,245,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,3,0,3,0,0,Upper Hunter Shire (A)
17640,0,4,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,6,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,4,0,9,0,0,15,0,0,0,0,3,8,0,9,0,0,8,0,14,0,14,3,8,0,8,0,7,29,0,33,0,33,8,21,0,21,0,12,70,0,0,0,0,0,0,0,0,16,0,19,0,0,0,0,0,0,0,0,15,0,17,0,0,0,0,4,5,0,3,3,0,10,0,0,0,0,11,0,0,11,0,0,16,0,3,0,3,20,7,0,25,0,0,25,0,0,0,0,7,0,0,7,0,0,5,3,8,0,9,0,11,0,12,5,9,44,5,16,0,22,37,14,0,57,45,17,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,Upper Lachlan Shire (A)
17650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,4,0,3,0,0,0,0,0,0,5,0,3,0,9,0,9,0,8,0,21,36,3,13,0,18,3,9,0,13,0,24,53,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,0,0,0,0,8,3,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,3,8,0,10,4,7,29,0,7,0,14,18,9,0,29,14,12,62,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,Uralla (A)
17750,0,10,0,10,0,0,0,0,3,0,16,0,28,0,32,0,0,0,0,5,3,35,5,60,0,68,3,0,0,5,21,3,90,21,57,0,79,10,3,0,14,15,3,115,85,180,0,261,50,109,0,160,60,5,484,41,96,0,136,25,166,0,185,32,7,365,30,195,3,228,37,379,0,414,75,109,829,180,625,10,812,128,654,3,780,215,135,1945,5,0,0,13,0,0,0,0,243,9,259,10,10,0,15,3,0,0,3,256,5,276,7,13,0,17,47,4,0,53,94,0,166,5,13,0,23,106,9,0,114,7,0,138,17,53,0,64,517,76,3,596,14,10,688,9,43,0,47,110,45,0,151,8,0,213,12,130,0,150,64,148,0,216,45,66,472,67,259,3,327,845,277,3,1130,667,95,2214,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,21,0,21,0,0,Wagga Wagga (C)
17850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,3,0,0,12,0,3,0,5,0,3,0,3,0,0,8,0,0,0,0,3,4,0,10,0,9,18,3,13,0,17,3,10,0,16,0,12,38,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,7,0,7,0,3,0,3,0,0,16,0,8,0,11,0,10,0,9,16,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Walcha (A)
17900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,6,0,8,0,3,0,3,0,3,12,0,3,0,3,3,3,0,5,0,3,15,0,4,0,9,3,14,0,21,3,19,51,3,21,0,26,3,21,0,28,3,23,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,6,3,8,0,11,0,3,0,6,0,14,37,3,16,0,22,3,13,0,14,13,22,65,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Walgett (A)
17950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,5,0,0,9,0,0,0,0,0,4,0,4,0,0,3,0,7,0,7,0,5,0,6,0,21,36,0,14,0,17,4,14,0,16,3,20,50,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,10,0,0,0,0,3,5,0,9,7,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Warren (A)
18020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,10,0,18,4,4,0,13,0,0,22,0,5,0,5,0,9,0,9,0,3,13,0,23,0,23,0,22,0,22,0,19,72,4,40,0,48,4,37,0,45,0,27,112,0,0,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,5,4,8,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,3,3,0,6,0,3,16,0,0,0,0,0,0,0,0,0,0,0,3,16,0,16,0,19,0,22,3,13,56,3,20,0,25,8,21,0,34,33,17,102,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Warrumbungle Shire (A)
18050,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,7,0,14,0,15,0,0,0,3,0,0,14,3,10,0,13,0,0,0,0,0,0,16,14,59,0,70,56,61,0,117,15,6,213,11,56,0,70,36,84,0,122,29,12,229,22,91,3,116,45,198,3,240,79,55,485,50,232,0,284,139,339,6,482,123,72,963,0,0,0,0,0,0,0,0,129,0,135,0,0,0,0,3,0,0,3,94,0,100,4,4,0,15,122,7,0,134,34,3,180,12,7,0,17,262,15,0,274,10,0,306,77,67,0,147,1021,120,3,1141,85,14,1387,89,75,0,169,285,65,0,355,133,16,668,82,116,0,200,159,130,0,285,198,55,737,272,276,0,547,1850,338,3,2190,678,92,3511,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,20,0,20,0,0,Waverley (A)
