LGA_MAIN11,Indonesia_2006,Indonesia_2007,Indonesia_2008,Indonesia_2009,Indonesia_2010,Indonesia_2011,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iraq_Before_1941,Iraq_1941_1950,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2005,Iraq_2006,Iraq_2007,Iraq_2008,Iraq_2009,Iraq_2010,Iraq_2011,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1941,Ireland_1941_1950,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2005,Ireland_2006,Ireland_2007,Ireland_2008,Ireland_2009,Ireland_2010,Ireland_2011,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1941,Italy_1941_1950,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2005,Italy_2006,Italy_2007,Italy_2008,Italy_2009,Italy_2010,Italy_2011,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1941,Japan_1941_1950,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2005,Japan_2006,Japan_2007,Japan_2008,Japan_2009,Japan_2010,Japan_2011,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1941,Korea_Rep_Sth_1941_1950,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2005,Korea_Republic_South_2006,Korea_Republic_South_2007,Korea_Republic_South_2008,Korea_Republic_South_2009,Korea_Republic_South_2010,Korea_Republic_South_2011,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1941,Lebanon_1941_1950,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2005,Lebanon_2006,Lebanon_2007,Lebanon_2008,Lebanon_2009,Lebanon_2010,Lebanon_2011,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1941,Malaysia_1941_1950,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2005,Malaysia_2006,Malaysia_2007,Malaysia_2008,Malaysia_2009,Malaysia_2010,Malaysia_2011,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1941,Malta_1941_1950,Malta_1951_1960,Malta_1961_1970,Malta_1971_1980,Malta_1981_1990,Malta_1991_2000,Malta_2001_2005,Malta_2006,Malta_2007,Malta_2008,Malta_2009,Malta_2010,Malta_2011,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1941,Netherlands_1941_1950,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2005,Netherlands_2006,Netherlands_2007,Netherlands_2008,Netherlands_2009,Netherlands_2010,Netherlands_2011,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1941,New_Zealand_1941_1950,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2005,New_Zealand_2006,New_Zealand_2007,New_Zealand_2008,New_Zealand_2009,New_Zealand_2010,New_Zealand_2011,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Philippines_Before_1941,Philippines_1941_1950,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2005,Philippines_2006,Philippines_2007,Philippines_2008,Philippines_2009,Philippines_2010,Philippines_2011,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1941,Poland_1941_1950,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2005,Poland_2006,Poland_2007,Poland_2008,Poland_2009,Poland_2010,Poland_2011,Poland_Yr_arrival_NS,Poland_Tot,LGA_NAME11
11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brewarrina (A)
11250,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,32,3,0,0,0,0,0,0,0,0,0,0,9,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,4,15,3,0,0,0,0,0,0,0,0,0,0,3,25,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,18,5,0,4,8,16,22,9,9,3,0,0,3,12,3,9,103,0,0,0,0,0,22,13,9,0,0,0,3,3,0,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broken Hill (C)
11500,20,18,12,12,15,3,14,459,0,0,0,8,17,14,154,33,4,13,3,9,3,9,12,279,0,0,20,98,86,79,22,17,3,0,3,3,0,3,10,344,3,22,185,167,63,20,6,3,4,4,0,0,3,3,38,521,0,0,15,3,3,11,12,10,0,0,0,3,0,0,7,64,0,0,0,3,8,21,31,10,8,7,3,3,3,0,3,100,0,0,12,133,254,246,126,68,12,23,13,7,6,6,44,950,0,0,3,43,54,125,61,23,9,13,15,8,26,6,8,394,0,33,114,90,36,15,0,0,0,0,8,0,0,0,20,316,0,10,155,40,22,10,12,4,0,3,3,0,0,0,9,268,5,7,21,75,335,648,1146,527,137,104,145,107,105,116,301,3779,3,0,0,16,168,1193,1130,418,130,94,135,107,61,37,101,3593,0,30,16,19,30,289,75,24,3,0,3,0,0,0,15,504,Campbelltown (C)
11520,3,14,20,10,15,7,11,324,0,0,0,8,9,4,27,4,0,0,0,6,3,0,0,61,0,4,8,26,39,83,91,59,5,11,20,20,29,35,6,436,18,118,1439,1495,274,69,59,29,12,10,17,13,14,6,293,3866,0,0,3,3,9,21,38,31,7,12,7,6,9,4,3,153,0,0,0,0,110,298,472,410,125,131,159,117,106,58,99,2085,0,9,36,124,117,69,19,16,3,3,0,0,0,0,23,419,0,0,8,37,104,167,71,82,21,25,21,11,22,9,9,587,3,25,69,40,14,3,0,0,3,0,0,0,0,0,6,163,0,8,38,11,9,7,18,6,0,8,7,6,8,0,4,130,4,17,16,85,196,246,264,175,35,37,37,51,54,49,60,1326,0,0,0,7,81,184,104,62,22,29,25,16,14,19,11,574,0,24,7,15,23,53,5,11,0,3,8,3,4,4,6,166,Canada Bay (A)
11550,130,117,115,87,101,31,80,2091,0,0,0,11,8,7,172,82,32,24,16,23,41,20,18,454,0,3,13,53,37,47,49,20,0,3,5,8,13,10,9,270,5,63,806,970,226,50,48,18,12,4,7,3,10,8,117,2347,0,0,0,0,6,28,54,24,3,12,6,6,0,6,3,148,0,0,0,0,236,617,591,376,69,74,111,79,75,24,128,2380,6,47,239,1175,1917,1272,881,416,76,114,95,95,59,46,314,6752,0,0,6,17,85,213,89,75,28,22,12,23,22,11,20,623,0,37,77,58,24,3,0,0,0,0,0,0,0,0,10,209,0,8,21,16,7,9,0,3,3,0,0,0,3,3,3,76,3,4,8,53,177,346,500,348,68,58,63,57,67,55,150,1957,0,0,5,10,129,581,504,211,82,79,70,74,55,31,81,1912,0,28,17,17,43,46,25,19,8,0,3,3,0,0,3,212,Canterbury (C)
11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,0,12,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,5,7,5,0,3,6,3,0,3,0,38,0,0,0,0,0,3,0,0,0,6,4,3,0,3,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carrathool (A)
11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,10,0,0,0,0,0,0,6,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Darling (A)
11720,0,0,3,0,3,3,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,15,8,5,6,3,0,4,0,3,3,3,3,56,0,0,22,8,4,0,0,0,0,0,0,0,0,0,5,39,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,3,3,0,0,0,0,0,0,0,12,21,0,0,3,3,5,7,0,4,0,0,0,3,7,4,6,42,0,3,0,3,4,0,6,0,0,0,0,0,0,0,3,19,0,10,54,11,4,8,5,3,0,0,0,3,0,0,6,104,3,0,6,28,109,121,64,35,13,11,7,12,22,14,44,489,0,0,0,0,7,37,30,20,4,3,5,3,5,9,5,128,0,3,4,0,3,5,0,4,0,0,0,0,0,0,4,23,Cessnock (C)
11730,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,14,7,3,3,3,0,3,0,0,3,0,3,48,3,5,9,10,0,0,4,0,0,3,0,0,0,0,0,34,0,4,0,3,0,0,3,0,0,3,0,0,0,0,4,17,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,4,4,3,0,0,0,0,0,0,0,26,0,4,14,4,0,3,0,0,0,0,0,0,0,0,5,30,0,8,99,25,6,11,3,3,4,0,3,3,0,0,12,177,9,9,9,68,149,127,75,31,5,4,6,0,7,5,37,541,0,0,0,0,3,34,32,18,7,6,4,7,10,5,3,129,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,Clarence Valley (A)
11750,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,8,0,0,0,0,4,15,5,13,0,4,6,5,9,5,7,73,0,0,0,0,0,9,3,0,3,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cobar (A)
11800,3,0,5,3,3,0,3,42,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,11,0,4,12,21,18,13,15,9,0,6,10,6,8,11,13,146,5,18,67,22,9,4,3,4,0,5,0,0,0,0,12,149,0,0,0,3,3,5,11,8,3,0,0,3,6,0,0,42,0,0,0,0,3,4,6,6,3,0,0,0,3,3,0,28,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,3,5,11,17,9,5,0,3,5,6,5,4,0,8,81,0,3,25,10,0,0,0,0,0,0,0,0,0,0,8,46,0,25,131,27,23,17,8,9,6,0,5,0,3,0,8,262,7,3,27,101,233,220,141,93,26,22,24,10,27,12,73,1019,0,0,0,3,9,57,50,28,7,13,5,8,11,7,8,206,0,3,5,9,7,15,3,5,0,0,0,0,0,0,3,50,Coffs Harbour (C)
11860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Conargo (A)
12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,0,0,0,11,3,0,0,0,5,3,4,3,0,0,0,3,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Coolamon (A)
12050,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,3,3,0,0,0,0,0,0,0,18,0,0,40,19,0,0,5,0,0,0,0,0,0,0,6,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,6,3,0,0,0,0,0,0,0,0,3,26,0,0,3,3,0,0,6,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,8,5,10,4,0,0,0,0,0,0,0,3,64,0,5,6,16,26,31,15,11,3,3,3,0,3,0,13,135,0,0,0,0,0,11,5,0,4,0,0,0,0,0,3,23,0,8,3,0,3,0,0,0,0,0,0,0,0,0,0,14,Cooma-Monaro (A)
12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,3,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,Coonamble (A)
11300,11,3,7,16,4,4,9,204,0,0,0,0,0,0,9,0,0,3,4,0,0,0,0,16,0,0,5,15,10,33,21,12,3,11,14,21,6,8,7,166,6,31,401,450,92,7,14,9,0,0,0,3,3,0,109,1125,0,0,0,4,6,4,13,16,0,4,6,7,0,0,7,67,0,0,0,0,53,200,231,224,89,93,90,89,67,38,70,1244,0,8,60,158,156,84,52,24,5,4,8,4,0,8,38,609,0,0,4,4,33,59,34,42,8,9,12,8,7,3,6,229,0,3,27,11,5,3,0,0,0,0,0,0,0,0,3,52,0,0,6,3,4,4,0,0,0,0,0,0,0,0,3,20,0,0,11,23,45,79,85,57,7,4,10,10,14,16,24,385,0,0,0,0,49,103,58,31,14,12,8,13,21,16,11,336,3,25,5,8,14,35,9,8,0,0,3,0,0,0,9,119,Burwood (A)
11350,4,0,0,3,0,0,3,37,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,15,7,12,8,9,3,0,5,0,0,3,0,69,3,0,21,9,4,5,13,5,3,5,9,3,6,0,7,93,0,0,3,0,0,8,25,22,8,11,6,13,9,0,9,114,0,0,0,0,0,0,0,3,0,0,0,0,3,3,5,14,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,12,0,0,0,3,4,3,3,0,0,0,0,0,3,3,0,19,0,0,4,7,0,3,3,0,0,0,0,0,0,0,0,17,0,3,41,20,7,15,21,15,0,8,3,0,3,0,3,139,3,7,17,70,151,150,102,49,18,17,21,22,34,3,37,701,0,0,0,4,11,15,5,9,0,5,0,0,0,4,3,56,0,3,3,0,0,9,0,3,0,0,0,0,0,3,0,21,Byron (A)
11400,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,9,6,0,0,0,0,0,0,0,3,0,0,22,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,9,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,14,3,0,4,0,0,0,0,0,0,0,0,6,27,0,0,11,18,18,33,15,10,3,7,0,0,3,0,10,128,0,0,0,0,3,0,4,0,0,3,0,3,3,0,7,23,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,9,Cabonne (A)
11450,3,3,0,0,0,0,0,57,0,0,0,6,10,6,16,10,0,3,0,0,0,0,0,51,4,0,7,36,40,49,24,11,3,7,10,10,0,4,0,205,0,38,177,162,49,18,5,5,0,0,0,4,0,0,26,484,0,0,0,0,0,0,3,3,3,0,0,0,0,0,3,12,0,0,0,0,0,4,3,3,3,0,0,0,3,0,4,20,0,0,5,29,40,49,23,6,0,4,0,4,0,0,9,169,0,0,3,9,14,23,6,4,0,0,0,0,0,0,3,62,0,30,79,72,29,19,3,0,0,0,0,0,0,0,5,237,0,7,71,28,15,10,5,0,0,0,0,0,0,0,8,144,5,0,5,30,126,158,150,43,9,12,15,24,25,10,34,646,0,0,0,7,21,98,83,8,9,0,9,9,4,3,9,260,0,11,3,8,3,50,8,10,0,0,0,4,0,0,5,102,Camden (A)
12200,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,3,8,3,0,4,0,0,0,0,0,0,7,29,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,Cootamundra (A)
12300,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,4,0,0,0,0,0,0,0,0,15,0,0,11,4,0,0,0,0,0,0,0,0,3,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,25,6,5,0,3,0,0,0,0,0,0,0,0,42,0,3,4,11,19,22,25,14,3,0,4,5,0,0,6,116,0,0,0,0,4,5,7,8,0,5,5,3,0,0,5,42,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Corowa Shire (A)
12350,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,6,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,9,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,10,0,4,23,6,0,3,0,0,0,0,0,0,0,0,0,36,3,0,3,5,20,15,7,3,0,0,3,0,0,3,4,66,0,0,0,0,0,8,3,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cowra (A)
12500,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,9,3,3,21,3,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,3,10,14,7,3,0,0,8,4,0,0,7,59,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deniliquin (A)
12600,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,3,8,8,4,3,3,3,0,0,3,0,3,0,42,0,0,24,4,3,3,0,0,0,0,0,0,0,3,7,44,0,0,0,0,3,0,6,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,12,0,0,4,3,6,5,0,3,0,0,0,0,0,0,0,21,0,0,0,3,6,8,0,4,0,0,0,0,0,3,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,3,0,0,3,0,3,0,0,5,0,0,3,50,3,4,9,30,56,67,32,21,3,8,10,3,7,21,23,297,0,0,0,0,6,15,22,12,9,5,14,3,15,0,0,101,0,0,0,3,0,5,0,0,0,4,0,0,0,0,0,12,Dubbo (C)
12700,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3,0,4,15,16,9,3,0,0,0,0,0,0,3,56,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Dungog (A)
12750,0,3,0,0,0,3,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,16,18,12,5,0,3,0,0,4,0,4,3,75,0,7,45,41,6,0,3,0,0,0,0,0,0,0,12,114,0,0,5,3,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,9,0,3,3,6,9,3,3,0,0,0,0,0,0,0,3,30,3,9,20,22,0,0,0,0,0,0,0,0,0,0,0,54,0,21,120,26,12,12,3,0,0,0,0,0,0,0,5,199,5,7,25,67,111,87,58,25,5,0,10,3,0,3,32,438,0,3,0,0,3,22,11,5,3,8,3,3,9,3,3,76,0,6,8,3,5,5,3,0,0,0,0,0,0,0,3,33,Eurobodalla (A)
12850,16,7,10,7,15,3,19,470,0,0,0,442,594,552,5077,3179,796,631,826,1044,570,450,389,14550,0,4,8,45,40,28,9,7,0,0,0,0,0,0,6,147,31,180,1567,1511,434,110,40,24,6,9,0,4,9,4,224,4153,0,0,8,3,4,9,6,14,0,0,0,0,4,0,4,52,0,0,0,0,15,18,23,19,5,0,5,5,0,0,0,90,0,5,20,281,661,507,374,226,49,40,37,29,30,5,124,2388,3,0,3,6,56,201,106,35,7,4,12,4,14,3,33,487,3,116,407,405,140,48,10,3,4,0,0,0,5,0,40,1181,0,7,69,32,5,12,7,3,0,0,0,0,0,0,4,139,6,3,9,39,136,278,774,468,58,93,95,82,88,61,170,2360,0,0,0,9,299,858,580,188,58,60,41,34,47,26,62,2262,0,110,36,62,71,190,69,17,6,7,0,0,0,0,42,610,Fairfield (C)
12900,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,10,0,3,5,3,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,0,3,0,0,0,0,0,0,0,0,3,16,0,0,0,0,11,3,7,3,0,8,4,3,0,0,3,42,0,0,0,0,3,3,5,3,0,0,0,3,5,3,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Forbes (A)
