lga_code_2016,pre_school_m,pre_school_f,pre_school_p,infants_primary_government_m,infants_primary_government_f,infants_primary_government_p,infants_primary_catholic_m,infants_primary_catholic_f,infants_primary_catholic_p,infnts_primry_othr_non_govt_m,infnts_primry_othr_non_govt_f,infnts_primry_othr_non_govt_p,infants_primary_tot_m,infants_primary_tot_f,infants_primary_tot_p,secondary_government_m,secondary_government_f,secondary_government_p,secondary_catholic_m,secondary_catholic_f,secondary_catholic_p,secondary_other_non_govt_m,secondary_other_non_govt_f,secondary_other_non_govt_p,secondary_tot_m,secondary_tot_f,secondary_tot_p,tec_furt_educ_inst_ft_15_24_m,tec_furt_educ_inst_ft_15_24_f,tec_furt_educ_inst_ft_15_24_p,tec_furt_educ_inst_ft_25_ov_m,tec_furt_educ_inst_ft_25_ov_f,tec_furt_educ_inst_ft_25_ov_p,tec_furt_educ_inst_pt_15_24_m,tec_furt_educ_inst_pt_15_24_f,tec_furt_educ_inst_pt_15_24_p,tec_furt_educ_inst_pt_25_ov_m,tec_furt_educ_inst_pt_25_ov_f,tec_furt_educ_inst_pt_25_ov_p,tec_furt_educ_inst_f_pt_ns_m,tec_furt_educ_inst_f_pt_ns_f,tec_furt_educ_inst_f_pt_ns_p,tec_furt_educ_inst_tot_m,tec_furt_educ_inst_tot_f,tec_furt_educ_inst_tot_p,uni_othr_tert_inst_ft_15_24_m,uni_othr_tert_inst_ft_15_24_f,uni_othr_tert_inst_ft_15_24_p,uni_othr_tert_inst_ft_25_ov_m,uni_othr_tert_inst_ft_25_ov_f,uni_othr_tert_inst_ft_25_ov_p,uni_othr_tert_inst_pt_15_24_m,uni_othr_tert_inst_pt_15_24_f,uni_othr_tert_inst_pt_15_24_p,uni_othr_tert_inst_pt_25_ov_m,uni_othr_tert_inst_pt_25_ov_f,uni_othr_tert_inst_pt_25_ov_p,uni_othr_tert_inst_f_pt_ns_m,uni_othr_tert_inst_f_pt_ns_f,uni_othr_tert_inst_f_pt_ns_p,uni_other_tert_instit_tot_m,uni_other_tert_instit_tot_f,uni_other_tert_instit_tot_p,othr_typ_educ_inst_ft_stud_m,othr_typ_educ_inst_ft_stud_f,othr_typ_educ_inst_ft_stud_p,othr_typ_educ_inst_pt_stud_m,othr_typ_educ_inst_pt_stud_f,othr_typ_educ_inst_pt_stud_p,oth_typ_ed_instit_f_pt_ns_m,oth_typ_ed_instit_f_pt_ns_f,oth_typ_ed_instit_f_pt_ns_p,other_type_educ_instit_tot_m,other_type_educ_instit_tot_f,other_type_educ_instit_tot_p,type_educanl_institution_ns_m,type_educanl_institution_ns_f,type_educanl_institution_ns_p,os_visitors_m,os_visitors_f,os_visitors_p,tot_m,tot_f,tot_p,lga_name16
51190,189,188,375,871,813,1682,199,224,426,118,111,230,1194,1146,2342,635,600,1235,198,181,375,114,112,221,943,889,1830,50,81,124,38,74,111,78,52,133,57,120,178,3,0,3,231,321,543,34,102,133,43,103,149,11,24,34,65,156,221,0,6,6,150,394,548,20,36,57,50,72,121,0,3,3,69,113,182,1546,1279,2832,89,126,214,4408,4457,8868,Bunbury (C)
51260,231,202,436,1068,964,2033,328,339,664,375,379,761,1773,1686,3460,661,608,1266,292,307,602,338,331,661,1289,1245,2526,38,63,103,22,77,98,119,59,174,69,181,248,4,3,5,251,381,630,18,87,105,26,89,117,5,22,30,52,194,243,0,0,0,115,383,500,31,45,74,41,86,125,3,0,3,74,133,209,1335,1474,2818,200,265,469,5262,5770,11036,Busselton (C)
51310,214,183,396,988,923,1913,264,229,489,252,232,483,1507,1383,2881,325,303,622,285,307,590,502,398,900,1108,1010,2117,32,28,65,32,31,64,36,19,56,37,80,118,0,0,0,137,159,305,500,507,1005,117,155,269,66,55,125,150,213,363,0,5,6,832,936,1773,14,17,32,37,83,125,0,0,0,57,99,155,656,714,1367,115,191,304,4628,4676,9303,Cambridge (T)
51330,496,448,943,2768,2591,5356,578,500,1076,387,362,755,3728,3453,7183,2350,2217,4567,468,439,906,370,415,786,3185,3066,6257,394,277,669,335,382,721,231,104,331,261,396,661,9,10,12,1227,1168,2389,2486,2347,4833,1024,850,1873,211,200,420,377,489,871,20,11,34,4120,3903,8027,245,194,440,188,263,448,4,3,7,435,458,896,2229,2160,4391,729,934,1668,16157,15599,31752,Canning (C)
51400,113,112,225,615,616,1233,124,124,243,200,189,386,936,923,1867,481,502,980,125,124,254,225,232,450,826,860,1683,38,37,68,15,31,44,78,37,109,34,90,119,0,0,0,158,190,348,24,76,92,13,63,79,9,20,29,35,108,149,0,0,0,85,265,350,9,20,30,28,55,85,0,0,0,41,67,109,464,503,966,24,50,76,2647,2967,5617,Capel (S)
51470,4,0,9,24,20,48,0,0,0,0,0,3,31,18,46,14,4,20,0,0,0,0,0,0,14,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,33,30,58,11,3,16,91,66,155,Carnamah (S)
51540,47,35,83,108,86,192,93,84,179,56,48,105,249,220,472,73,72,144,52,43,98,0,0,5,132,114,251,7,5,7,0,8,9,9,9,22,9,26,41,0,0,0,23,44,71,3,3,7,5,12,14,0,6,6,7,15,27,0,0,0,11,35,50,4,0,5,5,6,18,0,0,0,10,9,18,707,606,1311,87,108,199,1274,1181,2456,Carnarvon (S)
51610,13,5,18,37,58,92,20,22,41,12,11,27,73,86,159,22,16,31,11,16,32,3,12,18,35,46,79,0,0,0,0,4,4,3,0,6,0,10,13,0,0,0,10,15,23,0,5,5,0,4,4,0,0,0,0,6,7,0,0,0,0,17,18,3,0,3,3,4,7,0,0,0,7,4,9,96,105,203,0,0,0,227,277,506,Chapman Valley (S)
52170,52,45,102,198,197,393,16,16,31,93,113,203,307,326,630,62,38,99,28,30,59,224,215,434,315,280,600,5,3,12,8,11,16,7,8,11,10,19,29,0,0,0,30,33,70,136,133,270,34,43,76,9,19,24,43,72,112,0,0,0,228,262,488,9,9,13,6,18,24,0,0,0,17,25,40,197,221,418,44,71,113,1185,1263,2447,Cottesloe (T)
51680,33,36,68,161,160,320,39,37,70,27,40,69,234,238,464,116,105,226,88,57,148,38,50,86,247,211,456,9,10,19,3,8,10,12,9,24,5,16,20,0,0,0,28,46,74,21,30,52,0,13,13,7,4,9,7,22,32,0,0,0,29,72,102,4,5,9,0,18,18,0,0,0,4,22,23,232,243,474,7,10,21,815,869,1682,Chittering (S)
51750,46,47,100,204,173,376,40,54,96,108,103,209,353,332,687,80,66,143,52,77,123,479,256,734,607,395,1004,15,6,22,5,12,17,11,4,19,17,26,43,0,0,0,45,53,98,240,212,454,68,74,143,26,31,55,49,87,143,0,3,3,389,405,791,3,6,11,15,23,39,0,0,3,18,30,52,372,400,763,49,77,125,1886,1740,3626,Claremont (T)
51820,676,703,1377,3494,3181,6677,976,982,1960,310,345,658,4788,4507,9291,1690,1652,3344,1138,1234,2369,438,480,921,3272,3370,6642,293,209,500,151,214,369,272,157,433,274,416,684,8,5,12,989,1008,1996,955,1320,2271,349,525,875,148,208,359,388,716,1102,3,14,18,1840,2782,4623,123,121,242,191,316,510,4,6,14,311,451,759,3115,3312,6433,449,625,1074,15444,16755,32202,Cockburn (C)
51890,54,55,112,305,251,554,66,79,145,14,13,21,385,340,722,220,222,442,34,22,56,21,17,36,267,263,530,8,11,22,5,3,6,31,16,46,16,47,56,0,0,0,58,74,138,3,7,13,3,17,20,3,3,4,3,25,25,0,0,0,13,49,60,0,3,4,5,18,23,0,0,0,4,17,27,414,449,865,9,16,20,1211,1263,2481,Collie (S)
52240,14,3,19,32,47,84,0,0,0,3,0,4,35,49,85,7,17,29,0,0,0,4,6,7,18,22,37,0,0,0,0,0,0,0,4,4,0,6,5,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,0,0,0,0,0,0,4,0,6,58,53,105,0,3,4,124,146,271,Cranbrook (S)
52310,7,3,12,25,26,46,18,17,32,0,3,3,38,45,77,8,11,23,0,0,0,0,0,0,7,11,18,0,0,0,0,0,0,0,3,3,0,4,4,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,3,60,48,107,0,0,0,115,120,233,Cuballing (S)
61510,29,39,76,360,307,663,124,112,239,4,17,22,487,437,920,189,165,351,84,88,178,9,21,31,280,273,554,33,34,65,4,15,15,32,17,44,24,37,57,0,0,3,89,101,190,20,25,47,11,17,33,3,8,8,13,35,53,0,0,0,45,88,142,4,14,15,5,23,24,0,0,0,14,32,46,377,402,781,8,11,22,1339,1387,2727,Derwent Valley (M)
52100,11,3,14,44,44,93,0,0,0,0,0,0,44,44,93,21,7,30,0,0,0,3,0,3,22,5,35,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,5,5,7,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,10,10,0,0,0,0,4,4,0,0,0,0,4,4,51,53,103,5,0,7,142,128,267,Corrigin (S)
52380,0,0,0,12,4,9,0,0,0,0,0,0,12,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,57,30,91,3,5,6,81,38,117,Cue (S)
52450,5,11,13,58,56,120,7,5,13,7,0,7,73,62,143,106,43,151,10,6,16,8,7,12,121,58,175,3,4,6,0,4,3,0,0,0,3,8,10,0,0,0,5,14,18,0,3,3,0,0,0,0,0,0,3,4,6,0,0,0,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,100,71,165,0,3,3,311,224,533,Cunderdin (S)
52520,8,11,20,73,57,130,0,0,0,0,0,0,73,60,132,23,14,39,0,0,0,5,3,9,28,18,46,3,0,3,0,0,0,5,4,12,4,4,4,0,0,0,7,9,17,0,3,3,4,7,6,0,0,0,0,9,4,0,0,0,0,12,18,0,0,3,0,5,7,0,0,0,3,4,10,76,59,132,9,11,24,205,187,395,Dalwallinu (S)
52590,21,18,37,115,97,214,3,4,11,0,0,0,121,104,223,44,41,83,3,0,4,4,7,8,54,40,96,0,3,3,0,0,0,6,4,10,10,6,18,0,0,0,18,13,30,0,3,3,4,7,8,0,0,0,3,5,6,0,0,0,4,14,19,0,0,0,0,7,7,0,0,0,0,8,8,169,146,320,49,36,83,436,389,820,Dandaragan (S)
52660,125,82,208,433,455,894,127,131,255,85,66,147,651,651,1302,313,347,657,91,112,203,58,69,119,465,521,982,28,29,57,11,31,37,46,27,74,20,62,89,0,0,3,106,152,254,20,36,57,7,43,49,7,15,15,15,66,80,0,3,3,49,162,208,7,15,23,22,49,69,0,0,0,30,60,89,427,429,858,15,36,53,1865,2092,3954,Dardanup (S)
52730,40,38,76,176,142,318,0,0,0,55,62,120,233,201,438,197,186,381,3,5,7,11,19,32,210,210,425,11,3,9,3,9,12,7,10,13,13,26,42,0,0,0,32,42,77,3,3,9,3,7,12,3,0,0,8,23,33,0,0,0,24,34,55,6,8,11,3,10,13,0,0,0,10,17,28,302,325,623,18,11,28,866,877,1743,Denmark (S)
52800,51,62,118,350,312,664,44,57,103,58,87,150,460,458,923,142,157,301,6,10,21,32,28,60,189,193,382,3,3,6,5,0,12,11,6,15,37,40,80,0,0,0,61,52,112,4,0,7,3,17,26,0,3,4,14,37,51,0,0,0,20,58,82,3,4,9,10,9,18,0,0,0,11,14,27,709,616,1327,81,94,179,1585,1564,3144,Derby-West Kimberley (S)
52870,37,23,61,132,141,272,74,53,126,15,25,39,220,217,434,111,115,226,28,35,56,37,32,75,175,180,354,10,5,21,3,3,8,14,7,19,10,16,26,0,0,0,32,36,69,4,8,15,5,7,17,3,4,6,5,25,30,0,0,0,19,50,72,3,14,16,4,7,14,5,0,3,11,20,35,258,294,552,28,35,65,780,859,1640,Donnybrook-Balingup (S)
54060,24,28,53,136,110,245,5,5,9,8,15,24,156,129,285,61,39,103,44,50,95,7,15,26,120,106,224,0,3,3,0,7,7,9,3,15,11,19,28,0,0,0,18,32,47,0,0,0,0,4,4,0,4,4,7,16,23,0,0,0,7,28,35,0,0,0,3,3,7,0,0,0,5,3,7,153,135,286,9,6,12,486,461,943,Irwin (S)
54130,5,5,12,52,49,104,0,0,0,0,0,0,52,51,108,16,6,19,0,0,0,0,0,3,11,9,26,0,0,0,0,0,0,0,3,3,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,8,0,0,0,0,3,3,0,0,0,0,3,3,83,66,151,0,4,3,160,146,311,Jerramungup (S)
54170,1007,875,1881,4990,4691,9684,1335,1315,2656,979,1017,1999,7306,7027,14333,3045,2821,5870,1231,1257,2490,1607,1536,3142,5887,5616,11502,305,293,596,114,226,342,492,195,678,346,511,858,10,12,22,1264,1237,2499,2179,2422,4599,526,685,1211,270,387,652,571,1056,1623,7,18,28,3550,4564,8116,100,141,244,219,388,608,3,4,11,326,531,859,2675,2924,5601,446,742,1183,22462,23515,45969,Joondalup (C)
54200,365,317,685,1790,1738,3526,435,445,876,363,343,706,2588,2522,5106,1123,1136,2260,648,610,1258,346,368,709,2117,2117,4231,106,105,213,40,94,134,175,84,262,115,179,294,3,3,3,442,466,912,379,557,929,115,179,298,72,104,173,148,329,475,0,5,5,709,1172,1886,45,62,112,91,200,286,4,3,9,146,265,408,1544,1620,3163,150,208,360,8060,8683,16741,Kalamunda (S)
61610,94,83,172,817,847,1662,197,198,396,89,84,179,1108,1128,2236,523,540,1061,139,135,280,50,41,93,715,717,1438,91,115,209,22,68,96,62,56,118,72,116,185,0,0,3,249,360,612,30,59,86,22,55,74,13,15,21,57,95,156,0,5,5,115,229,344,15,25,41,27,49,80,0,0,3,40,74,118,807,905,1703,63,52,114,3186,3554,6743,Devonport (C)
52940,6,8,13,25,33,56,3,3,3,0,4,4,28,40,67,14,3,17,3,0,4,0,0,0,21,5,21,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,28,32,53,0,0,3,79,91,170,Dowerin (S)
53010,4,5,8,22,33,60,3,0,3,0,0,0,26,33,64,3,3,5,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,5,0,0,0,0,5,5,40,28,71,0,7,8,80,84,159,Dumbleyung (S)
53080,3,3,7,21,36,57,0,0,0,0,0,0,27,36,57,14,6,14,0,0,0,0,0,0,14,6,14,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,0,0,0,0,3,5,0,0,0,0,3,3,268,158,425,5,9,14,324,217,535,Dundas (S)
54830,284,260,547,1296,1159,2454,240,234,472,294,339,636,1831,1733,3564,716,693,1417,174,153,327,225,230,456,1123,1081,2205,112,91,206,51,100,158,103,50,150,117,167,280,0,0,3,382,413,797,217,340,551,102,164,265,40,62,100,134,213,347,0,3,3,487,785,1276,44,67,120,54,148,205,0,0,0,102,223,328,2404,1437,3846,121,204,324,6732,6136,12874,Kwinana (C)
54900,11,5,14,47,61,110,0,0,0,0,0,0,47,61,110,14,13,29,0,0,0,3,0,3,16,13,30,0,0,0,0,0,0,3,3,4,3,7,11,0,0,0,8,8,16,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,6,5,0,0,0,3,0,3,0,0,0,3,0,3,59,58,113,7,7,17,150,162,311,Lake Grace (S)
53150,41,40,84,241,244,485,48,64,111,33,42,76,324,354,679,78,89,168,98,114,217,68,69,138,243,278,517,4,0,13,13,12,25,4,4,9,8,22,29,0,0,0,34,42,74,125,145,268,28,40,62,19,10,26,39,66,106,0,0,0,205,269,473,7,0,8,12,22,33,0,0,0,16,19,40,219,252,476,25,45,71,1112,1293,2407,East Fremantle (T)
53220,56,46,105,294,305,600,0,3,5,17,14,26,307,318,632,164,170,338,3,0,3,11,5,14,173,178,354,14,10,23,16,6,21,23,18,39,94,60,155,4,0,6,149,91,244,0,12,13,12,20,27,3,11,11,115,62,181,4,0,7,134,104,234,0,5,5,39,19,63,3,0,3,45,27,76,3471,878,4348,93,43,138,4432,1691,6121,East Pilbara (S)
53290,77,94,171,504,510,1015,50,43,92,60,46,102,607,595,1207,423,407,830,5,3,7,113,117,227,542,527,1068,14,3,23,3,7,15,24,29,54,23,61,84,0,0,0,69,109,178,3,11,21,4,17,19,0,13,13,20,54,77,0,0,0,28,97,126,3,6,12,8,27,31,0,0,0,16,32,49,924,890,1815,29,37,66,2298,2379,4681,Esperance (S)
53360,25,25,49,134,114,245,5,3,8,5,5,12,143,118,265,74,70,143,0,0,0,3,4,6,77,76,148,0,0,4,0,3,3,5,4,12,13,27,39,0,0,0,20,34,53,0,0,3,0,8,12,0,0,0,8,15,26,0,0,0,14,22,40,0,0,0,0,3,7,0,0,0,3,4,8,266,249,522,80,132,217,634,665,1296,Exmouth (S)
53430,132,150,287,590,560,1147,142,170,315,117,131,256,855,865,1717,327,295,623,214,254,463,124,135,258,665,681,1343,52,40,90,53,60,106,47,26,76,63,100,162,3,0,3,217,229,441,285,381,667,197,307,504,42,64,100,194,312,507,5,0,6,719,1066,1788,21,26,50,47,92,146,3,0,4,74,120,198,1280,1407,2687,221,304,525,4154,4822,8977,Fremantle (C)
53570,23,24,48,158,166,324,15,16,25,17,16,30,186,193,382,83,73,160,24,31,54,30,26,57,136,129,267,10,6,17,0,3,4,9,5,12,8,15,24,0,0,0,26,34,59,6,15,30,3,6,9,0,4,3,3,23,24,0,0,0,13,50,62,6,3,11,4,14,13,0,0,0,12,19,23,255,229,484,68,101,173,718,785,1502,Gingin (S)
53640,8,7,14,54,62,111,0,0,0,3,3,4,51,65,117,7,10,22,0,0,0,9,5,15,17,19,40,0,0,0,0,0,0,0,3,3,0,13,13,0,0,0,0,13,21,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,5,7,0,0,0,0,4,4,0,0,0,0,4,4,82,52,128,5,3,6,173,165,332,Gnowangerup (S)
61810,22,15,38,266,260,526,0,0,0,16,5,22,280,267,545,154,138,288,0,0,3,13,16,30,175,155,328,19,20,38,0,9,10,13,13,28,8,28,35,0,0,0,46,71,110,10,11,23,0,10,15,3,3,4,6,22,36,0,0,0,21,53,76,0,14,15,5,9,17,0,0,0,5,19,30,281,244,524,5,3,5,826,829,1658,Dorset (M)
62010,3,0,6,28,16,51,0,0,0,0,0,0,28,16,51,17,5,30,0,0,0,0,0,0,17,5,30,3,0,3,0,0,0,0,0,0,3,5,8,0,0,0,5,3,13,0,0,0,0,0,4,0,0,0,3,3,8,0,0,0,4,6,9,0,0,0,0,0,0,0,0,0,0,0,0,40,31,68,0,0,0,102,72,178,Flinders (M) (Tas.)
62210,19,18,38,235,225,462,51,47,95,8,5,15,298,284,577,123,128,254,31,38,68,14,15,26,160,185,347,27,31,55,7,9,12,20,11,35,8,28,39,0,0,0,63,84,145,7,17,24,7,11,17,0,13,11,5,23,29,0,0,0,21,62,85,3,6,10,4,15,17,0,3,3,14,23,37,327,309,637,18,13,30,909,973,1883,George Town (M)
62410,16,16,30,124,119,241,3,0,3,0,0,3,129,119,247,56,65,116,3,7,6,8,0,8,64,67,129,3,6,5,3,3,5,11,3,17,3,10,12,0,0,0,23,24,42,3,3,4,5,11,10,0,3,4,7,12,18,0,0,0,17,21,38,0,6,6,0,9,12,0,0,0,0,14,10,213,204,414,60,60,117,512,518,1026,Glamorgan/Spring Bay (M)
62610,154,167,320,1339,1299,2634,568,567,1133,108,86,196,2016,1955,3968,832,824,1655,399,422,822,93,85,181,1323,1330,2655,162,179,342,91,136,226,131,89,229,149,233,385,4,10,17,549,652,1197,249,259,511,138,132,272,30,61,95,147,300,439,0,3,3,563,753,1318,59,59,120,86,159,251,3,0,3,145,226,369,1625,1799,3428,53,84,133,6429,6957,13387,Glenorchy (C)
54280,213,207,420,1109,1087,2194,259,278,539,84,76,160,1454,1439,2896,534,521,1056,299,328,628,60,61,120,894,911,1805,37,37,76,7,27,41,84,109,198,89,236,324,3,4,6,217,416,638,110,47,158,87,56,134,15,25,41,104,185,284,0,0,0,314,303,618,16,22,41,38,78,119,4,0,3,58,105,162,1991,1531,3519,84,108,190,5228,5022,10246,Kalgoorlie/Boulder (C)
54310,200,178,383,975,847,1821,182,178,365,33,34,64,1189,1057,2244,483,360,847,166,162,330,7,9,16,660,534,1191,11,14,20,3,12,24,39,41,78,99,138,239,3,6,8,165,204,373,5,26,32,24,39,64,3,8,16,76,132,216,0,0,0,113,215,321,4,6,11,31,61,96,4,0,3,39,66,110,2786,1181,3974,162,121,285,5315,3559,8874,Karratha (C)
55040,5,4,9,42,39,84,0,0,0,0,5,3,42,42,82,13,11,22,0,0,0,0,0,0,17,11,21,0,0,0,0,4,4,3,0,3,17,9,27,0,0,0,20,12,39,0,0,0,3,0,3,0,0,0,17,15,33,0,0,0,25,15,41,0,3,3,3,0,5,0,0,0,7,7,13,681,184,868,22,8,31,814,290,1104,Leonora (S)
53710,8,11,13,25,27,55,26,16,44,0,0,0,50,43,97,9,10,19,9,7,15,4,4,5,20,20,40,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,4,9,0,0,0,0,0,3,0,3,3,0,3,3,0,0,0,0,10,16,0,0,0,0,3,3,0,0,0,0,3,3,54,57,113,0,3,3,141,153,295,Goomalling (S)
53780,806,816,1627,4014,3642,7660,768,694,1463,787,807,1593,5572,5141,10713,2772,2510,5281,721,699,1416,719,735,1453,4216,3935,8151,365,337,701,267,390,652,309,217,524,329,571,904,15,9,26,1281,1527,2806,1214,1387,2601,425,553,981,146,190,337,329,548,872,5,18,23,2123,2693,4811,240,212,447,237,412,643,6,11,17,477,628,1112,4247,3201,7447,544,866,1410,19270,18806,38072,Gosnells (C)
53800,238,208,452,1022,969,1987,527,550,1071,231,262,493,1772,1776,3552,660,652,1311,463,519,977,215,213,425,1344,1375,2721,56,109,166,37,75,109,93,77,164,88,206,297,5,0,7,274,471,743,32,110,138,44,83,127,14,49,56,63,199,264,0,3,4,151,440,589,24,33,54,31,77,106,0,3,4,60,109,164,1942,1807,3750,102,179,275,5875,6367,12244,Greater Geraldton (C)
53920,23,9,28,71,58,132,79,63,142,25,14,41,174,140,314,56,39,100,21,24,44,3,11,11,83,73,157,0,0,0,0,0,0,3,3,3,5,9,17,0,0,0,12,10,20,4,0,3,0,0,0,0,3,3,4,12,14,0,0,0,9,17,19,0,4,9,0,3,7,0,0,0,3,7,9,431,454,891,76,58,133,802,774,1577,Halls Creek (S)
53990,193,147,340,1018,961,1979,253,229,482,118,102,217,1386,1295,2682,733,675,1411,186,220,411,130,112,237,1052,1009,2064,39,32,72,13,53,60,82,45,127,54,138,195,4,9,7,186,277,458,28,84,108,23,55,74,16,31,48,51,139,192,0,0,0,119,306,425,6,16,28,26,51,75,0,0,0,31,74,103,958,1027,1982,62,84,151,3996,4210,8205,Harvey (S)
54340,23,28,53,134,111,246,57,40,101,7,0,6,196,156,350,105,99,203,0,3,3,5,3,3,110,103,213,12,9,15,8,5,17,9,3,14,10,27,38,3,0,3,37,46,89,0,9,8,0,3,3,3,3,4,4,10,17,0,0,0,10,26,33,0,3,3,3,7,11,0,0,0,3,5,13,309,286,599,15,16,27,707,664,1372,Katanning (S)
54410,9,9,12,48,48,100,3,3,7,3,8,12,59,56,111,25,25,56,0,0,0,4,0,7,30,29,60,0,0,3,0,0,0,0,0,3,0,10,9,0,0,0,3,11,15,0,3,3,3,4,4,0,3,0,0,0,0,0,0,0,3,5,9,0,0,0,0,0,5,0,0,0,0,0,5,64,67,135,3,0,3,170,174,347,Kellerberrin (S)
55110,432,416,846,2304,2135,4445,547,581,1128,552,527,1079,3411,3243,6653,1326,1207,2537,483,538,1020,640,665,1307,2445,2407,4858,146,172,323,53,162,219,226,139,368,138,268,408,4,6,9,572,751,1323,342,542,878,101,282,386,62,97,162,134,370,509,0,0,6,641,1302,1945,61,112,165,96,282,378,6,3,8,161,396,557,2453,2722,5174,162,254,413,10275,11488,21756,Mandurah (C)
55180,47,50,94,276,279,553,112,95,205,4,6,13,385,388,773,282,249,532,67,69,140,18,3,17,363,328,692,3,7,7,3,9,7,20,19,41,15,38,53,3,0,3,51,68,123,0,8,8,4,11,12,5,8,6,11,30,43,0,0,0,20,51,75,4,0,10,3,15,16,0,0,0,7,18,23,457,468,931,94,85,179,1428,1458,2881,Manjimup (S)
55250,7,3,7,32,26,51,0,0,0,10,0,10,34,26,63,8,9,24,0,0,0,0,5,5,8,13,27,0,0,0,0,3,4,0,0,0,5,0,7,0,0,0,3,7,10,0,0,0,0,3,3,3,0,3,6,8,16,0,0,0,13,11,24,0,0,0,9,0,8,0,0,0,9,0,7,375,160,536,19,10,32,470,230,697,Meekatharra (S)
55320,564,579,1136,3033,2635,5666,779,821,1599,267,331,603,4079,3793,7866,1674,1513,3189,1090,1248,2340,779,738,1522,3550,3498,7045,210,139,350,133,158,295,194,85,285,181,275,454,7,5,14,732,661,1395,1984,2174,4160,600,677,1281,219,236,453,455,666,1117,8,14,22,3265,3770,7033,71,120,195,161,252,416,3,5,10,236,380,612,2298,2752,5051,519,787,1308,15232,16222,31454,Melville (C)
54480,0,0,3,30,33,63,0,0,0,0,0,0,30,33,63,8,7,12,0,0,0,0,0,0,8,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,23,71,3,0,3,87,70,155,Kent (S)
54550,20,10,29,55,66,119,29,39,60,0,0,0,83,103,186,34,24,53,0,5,5,0,0,0,34,23,58,0,0,4,0,0,0,3,0,3,3,11,16,0,0,0,6,10,21,3,0,3,0,3,3,0,0,0,0,3,3,0,0,0,3,7,10,0,0,0,0,0,3,0,0,0,0,0,3,103,107,213,10,6,15,257,276,528,Kojonup (S)
62810,213,192,406,1296,1104,2402,198,255,457,363,365,728,1855,1727,3581,660,535,1192,207,278,483,588,577,1160,1450,1386,2834,105,107,213,111,133,245,98,57,149,142,192,336,3,8,7,457,495,946,1426,1508,2937,861,798,1667,112,124,233,413,650,1063,9,10,17,2813,3090,5909,37,51,84,76,123,204,3,0,3,120,179,293,1843,1733,3569,492,601,1092,9236,9401,18636,Hobart (C)
63010,52,60,115,432,414,848,168,164,334,94,80,173,687,660,1349,305,265,572,101,94,195,59,58,117,462,425,883,62,54,118,10,20,29,38,27,59,43,78,121,0,3,3,153,177,327,41,55,95,23,65,87,4,5,16,37,105,143,0,3,3,109,229,337,15,20,37,22,43,62,0,3,3,38,65,102,592,608,1204,24,26,50,2120,2257,4371,Huon Valley (M)
63210,18,17,41,214,202,416,28,16,44,18,28,48,265,247,511,133,98,234,30,23,51,18,17,38,183,142,325,25,27,56,0,9,8,19,8,30,15,23,39,0,0,3,62,77,138,8,18,31,7,16,24,0,0,0,11,29,48,0,0,0,34,66,101,5,10,17,5,19,30,0,0,3,16,27,45,256,259,518,47,61,108,881,897,1776,Kentish (M)
63410,3,4,8,52,52,101,0,0,0,0,0,0,52,52,101,23,11,34,0,0,0,12,16,31,36,24,66,0,0,0,0,0,0,7,4,9,0,0,3,0,0,0,9,9,14,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,11,11,0,0,0,3,4,5,0,0,0,3,3,4,70,87,148,4,3,9,181,186,366,King Island (M)
