lga_code16,hnfa_15_19_ewft,hnfa_15_19_ewpt,hnfa_15_19_eafw,hnfa_15_19_ehw_ns,hnfa_15_19_tot,hnfa_20_24_ewft,hnfa_20_24_ewpt,hnfa_20_24_eafw,hnfa_20_24_ehw_ns,hnfa_20_24_tot,hnfa_25_29_ewft,hnfa_25_29_ewpt,hnfa_25_29_eafw,hnfa_25_29_ehw_ns,hnfa_25_29_tot,hnfa_30_34_ewft,hnfa_30_34_ewpt,hnfa_30_34_eafw,hnfa_30_34_ehw_ns,hnfa_30_34_tot,hnfa_35_39_ewft,hnfa_35_39_ewpt,hnfa_35_39_eafw,hnfa_35_39_ehw_ns,hnfa_35_39_tot,hnfa_40_44_ewft,hnfa_40_44_ewpt,hnfa_40_44_eafw,hnfa_40_44_ehw_ns,hnfa_40_44_tot,hnfa_45_49_ewft,hnfa_45_49_ewpt,hnfa_45_49_eafw,hnfa_45_49_ehw_ns,hnfa_45_49_tot,hnfa_50_54_ewft,hnfa_50_54_ewpt,hnfa_50_54_eafw,hnfa_50_54_ehw_ns,hnfa_50_54_tot,hnfa_55_59_ewft,hnfa_55_59_ewpt,hnfa_55_59_eafw,hnfa_55_59_ehw_ns,hnfa_55_59_tot,hnfa_60_64_ewft,hnfa_60_64_ewpt,hnfa_60_64_eafw,hnfa_60_64_ehw_ns,hnfa_60_64_tot,hnfa_65_69_ewft,hnfa_65_69_ewpt,hnfa_65_69_eafw,hnfa_65_69_ehw_ns,hnfa_65_69_tot,hnfa_70_74_ewft,hnfa_70_74_ewpt,hnfa_70_74_eafw,hnfa_70_74_ehw_ns,hnfa_70_74_tot,hnfa_75ov_ewft,hnfa_75ov_ewpt,hnfa_75ov_eafw,hnfa_75ov_ehw_ns,hnfa_75ov_tot,hnfa_tot_ewft,hnfa_tot_ewpt,hnfa_tot_eafw,hnfa_tot_ehw_ns,hnfa_tot_tot,dnhnfa_15_19_ewft,dnhnfa_15_19_ewpt,dnhnfa_15_19_eafw,dnhnfa_15_19_ehw_ns,dnhnfa_15_19_tot,dnhnfa_20_24_ewft,dnhnfa_20_24_ewpt,dnhnfa_20_24_eafw,dnhnfa_20_24_ehw_ns,dnhnfa_20_24_tot,dnhnfa_25_29_ewft,dnhnfa_25_29_ewpt,dnhnfa_25_29_eafw,dnhnfa_25_29_ehw_ns,dnhnfa_25_29_tot,dnhnfa_30_34_ewft,dnhnfa_30_34_ewpt,dnhnfa_30_34_eafw,dnhnfa_30_34_ehw_ns,dnhnfa_30_34_tot,dnhnfa_35_39_ewft,dnhnfa_35_39_ewpt,dnhnfa_35_39_eafw,dnhnfa_35_39_ehw_ns,dnhnfa_35_39_tot,dnhnfa_40_44_ewft,dnhnfa_40_44_ewpt,dnhnfa_40_44_eafw,dnhnfa_40_44_ehw_ns,dnhnfa_40_44_tot,dnhnfa_45_49_ewft,dnhnfa_45_49_ewpt,dnhnfa_45_49_eafw,dnhnfa_45_49_ehw_ns,dnhnfa_45_49_tot,dnhnfa_50_54_ewft,dnhnfa_50_54_ewpt,dnhnfa_50_54_eafw,dnhnfa_50_54_ehw_ns,dnhnfa_50_54_tot,dnhnfa_55_59_ewft,dnhnfa_55_59_ewpt,dnhnfa_55_59_eafw,dnhnfa_55_59_ehw_ns,dnhnfa_55_59_tot,dnhnfa_60_64_ewft,dnhnfa_60_64_ewpt,dnhnfa_60_64_eafw,dnhnfa_60_64_ehw_ns,dnhnfa_60_64_tot,dnhnfa_65_69_ewft,dnhnfa_65_69_ewpt,dnhnfa_65_69_eafw,dnhnfa_65_69_ehw_ns,dnhnfa_65_69_tot,dnhnfa_70_74_ewft,dnhnfa_70_74_ewpt,dnhnfa_70_74_eafw,dnhnfa_70_74_ehw_ns,dnhnfa_70_74_tot,dnhnfa_75ov_ewft,dnhnfa_75ov_ewpt,dnhnfa_75ov_eafw,dnhnfa_75ov_ehw_ns,dnhnfa_75ov_tot,dnhnfa_tot_ewft,dnhnfa_tot_ewpt,dnhnfa_tot_eafw,dnhnfa_tot_ehw_ns,dnhnfa_tot_tot,nfans_15_19_ewft,nfans_15_19_ewpt,nfans_15_19_eafw,nfans_15_19_ehw_ns,nfans_15_19_tot,nfans_20_24_ewft,nfans_20_24_ewpt,nfans_20_24_eafw,nfans_20_24_ehw_ns,nfans_20_24_tot,nfans_25_29_ewft,nfans_25_29_ewpt,nfans_25_29_eafw,nfans_25_29_ehw_ns,nfans_25_29_tot,nfans_30_34_ewft,nfans_30_34_ewpt,nfans_30_34_eafw,nfans_30_34_ehw_ns,nfans_30_34_tot,nfans_35_39_ewft,nfans_35_39_ewpt,nfans_35_39_eafw,nfans_35_39_ehw_ns,nfans_35_39_tot,nfans_40_44_ewft,nfans_40_44_ewpt,nfans_40_44_eafw,nfans_40_44_ehw_ns,nfans_40_44_tot,nfans_45_49_ewft,nfans_45_49_ewpt,nfans_45_49_eafw,nfans_45_49_ehw_ns,nfans_45_49_tot,nfans_50_54_ewft,nfans_50_54_ewpt,nfans_50_54_eafw,nfans_50_54_ehw_ns,nfans_50_54_tot,nfans_55_59_ewft,nfans_55_59_ewpt,nfans_55_59_eafw,nfans_55_59_ehw_ns,nfans_55_59_tot,nfans_60_64_ewft,nfans_60_64_ewpt,nfans_60_64_eafw,nfans_60_64_ehw_ns,nfans_60_64_tot,nfans_65_69_ewft,nfans_65_69_ewpt,nfans_65_69_eafw,nfans_65_69_ehw_ns,nfans_65_69_tot,nfans_70_74_ewft,nfans_70_74_ewpt,nfans_70_74_eafw,nfans_70_74_ehw_ns,nfans_70_74_tot,lga_name16
20830,3,8,0,0,13,0,4,0,0,8,0,9,0,0,11,0,9,0,0,17,4,4,0,0,6,0,10,0,0,14,3,11,0,0,20,7,11,3,0,26,4,10,4,0,16,5,7,3,0,15,0,5,0,0,7,4,4,0,0,11,3,11,4,0,20,42,110,19,6,179,242,796,18,37,1089,802,554,39,34,1420,876,374,60,30,1331,799,488,85,31,1398,735,506,51,29,1325,906,543,41,21,1514,1004,661,50,25,1743,963,607,58,36,1656,898,585,80,38,1597,609,557,63,17,1243,258,276,26,15,577,111,135,20,11,275,77,98,6,6,191,8278,6172,595,322,15371,0,6,0,0,7,12,6,0,0,18,6,4,0,0,12,21,8,0,0,27,16,11,0,0,23,12,14,3,0,27,13,12,0,0,30,17,13,0,0,30,17,8,0,4,27,8,4,0,0,18,3,8,0,0,9,3,0,0,0,7,Baw Baw (S)
20910,0,9,0,0,6,4,3,0,0,5,4,5,0,0,11,3,12,0,0,14,0,6,0,0,6,9,7,0,0,22,6,7,0,3,18,9,10,0,3,18,10,14,3,0,26,4,10,0,0,18,3,9,0,0,15,0,7,0,0,7,0,11,3,0,14,56,115,11,8,184,129,1240,57,24,1455,1000,1735,71,65,2876,1928,873,74,54,2925,1960,764,117,47,2896,1598,937,81,41,2657,1691,1211,67,43,3018,1905,1375,54,51,3383,1975,1213,60,40,3289,1538,1087,77,28,2731,934,928,60,22,1947,384,717,48,25,1164,103,337,22,7,463,37,172,7,10,221,15173,12590,802,460,29024,0,16,0,0,12,10,14,0,5,31,15,10,0,0,24,16,9,3,3,29,17,6,3,0,25,24,12,0,3,44,29,14,0,4,42,18,9,0,4,31,13,11,0,0,21,8,9,0,4,18,9,11,3,0,24,0,12,0,0,14,Bayside (C)
21010,0,5,0,0,7,0,5,0,0,6,0,3,0,0,9,3,0,0,0,7,0,4,3,0,5,0,3,0,0,4,3,5,0,0,5,3,3,0,0,5,0,3,0,0,5,0,0,3,0,6,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,15,34,7,9,61,50,200,12,12,270,209,125,21,15,365,215,90,10,4,324,232,100,20,5,358,229,124,14,4,373,274,155,14,13,457,348,169,13,4,540,415,192,29,12,646,399,232,37,7,676,257,210,21,17,497,126,112,21,4,256,42,42,4,3,99,30,34,9,5,79,2832,1782,220,98,4933,0,6,0,0,6,3,0,0,0,3,8,0,0,0,8,3,3,0,0,4,3,4,0,0,10,0,4,0,0,9,0,3,0,0,10,4,0,0,0,8,3,3,0,0,6,6,0,0,4,5,3,0,0,0,4,0,0,0,0,3,Benalla (RC)
21110,0,9,0,0,14,0,26,0,0,28,9,29,0,0,44,12,24,5,0,42,16,31,8,3,53,20,35,0,0,58,20,32,8,3,69,16,33,0,0,56,9,31,6,3,50,8,31,8,0,44,13,25,4,0,39,3,20,3,0,20,4,15,4,3,31,140,337,41,23,541,201,2427,97,71,2789,2510,3936,171,157,6768,5898,2210,223,149,8484,6033,1990,380,131,8537,4873,2083,282,103,7345,4897,2433,146,108,7582,4926,2478,120,102,7625,4405,2276,130,97,6913,3684,2133,156,59,6029,2177,1812,139,52,4179,917,1350,94,42,2397,297,607,47,30,973,99,321,28,24,472,40916,26056,1997,1120,70089,0,21,0,0,28,16,45,8,3,68,52,18,5,4,71,44,19,3,8,73,51,21,0,4,70,47,25,0,5,77,69,31,0,5,106,54,15,0,5,73,41,22,0,4,71,26,20,0,0,52,12,19,0,0,33,6,16,0,3,21,Boroondara (C)
21180,0,20,3,0,29,13,24,0,0,40,17,24,3,0,45,12,24,3,0,36,21,27,0,3,55,29,26,5,0,57,31,33,8,0,70,38,39,0,3,77,22,31,6,5,58,17,22,10,0,48,10,15,0,0,27,3,7,3,0,15,0,3,0,0,9,208,302,47,16,574,435,2274,94,86,2880,2742,2779,132,213,5869,5289,1883,207,217,7591,5663,1935,272,205,8073,5111,1928,221,163,7423,5228,2085,167,172,7646,5322,2004,122,162,7606,4758,1786,145,141,6831,3898,1663,161,128,5843,2123,1166,136,49,3475,641,601,52,19,1316,138,193,17,14,362,53,75,3,12,142,41398,20361,1722,1572,65050,7,20,3,3,29,33,31,0,6,69,48,6,0,13,76,53,20,7,12,93,65,22,0,6,101,59,32,0,11,102,73,21,0,8,102,74,26,3,4,103,49,30,0,6,78,45,20,3,3,72,11,13,3,3,32,3,3,0,0,7,Brimbank (C)
21270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,7,3,4,21,11,92,3,0,113,94,28,5,0,129,115,34,10,4,156,96,46,9,0,158,98,50,0,3,155,116,91,10,3,217,182,97,9,5,290,195,95,7,6,305,212,101,19,3,334,165,83,16,5,269,69,57,17,3,149,25,25,3,0,54,22,23,7,8,62,1394,838,104,50,2390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0,6,3,0,0,0,6,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,Buloke (S)
21370,0,11,0,0,12,4,14,0,0,15,0,4,0,0,10,0,3,0,0,8,0,4,6,0,10,5,8,0,0,15,4,3,0,0,6,5,13,0,0,13,4,11,4,0,17,5,5,3,0,15,4,4,0,0,7,0,4,0,0,4,0,8,3,0,14,33,95,19,12,152,255,678,46,44,1021,735,364,40,37,1178,827,303,58,23,1206,776,367,62,16,1223,704,395,51,23,1178,1017,499,48,25,1589,1130,511,48,27,1722,1190,545,58,27,1829,1103,551,91,26,1774,655,495,68,26,1244,242,252,41,5,550,86,115,5,16,222,51,82,3,21,159,8780,5156,629,318,14890,0,5,0,0,5,3,3,0,0,7,8,5,0,0,14,12,10,0,0,23,18,8,0,0,26,19,10,0,3,27,24,3,0,0,32,14,16,0,0,29,17,4,0,0,25,5,16,0,5,27,11,4,0,4,23,0,0,0,0,3,Campaspe (S)
21450,4,20,3,0,20,4,18,0,0,19,3,7,3,0,16,3,16,3,0,24,4,12,7,0,17,7,18,0,0,25,6,20,0,0,31,9,15,0,0,28,5,6,0,0,15,3,11,0,0,18,0,7,0,0,7,7,4,0,0,8,3,7,0,4,17,59,157,19,11,238,342,1500,61,48,1942,1220,1017,49,59,2338,1559,620,70,85,2338,1464,769,116,51,2393,1302,819,68,41,2223,1398,904,46,39,2381,1563,850,54,35,2498,1373,744,48,35,2206,1172,674,77,37,1963,658,589,43,20,1306,257,322,28,10,607,102,140,9,10,259,61,82,8,13,166,12470,9025,671,478,22634,0,12,0,0,13,5,11,0,3,24,10,8,0,0,18,16,6,0,0,25,12,6,0,3,27,12,6,0,3,22,19,15,0,3,33,17,18,0,0,31,27,6,3,0,38,7,4,0,0,17,4,7,0,0,13,0,0,0,0,3,Cardinia (S)
21610,4,39,3,0,49,19,30,3,0,52,6,23,0,0,32,8,29,3,0,43,11,38,8,0,52,18,33,7,4,56,30,41,10,3,79,21,23,10,0,51,17,30,5,3,50,17,32,3,0,53,4,13,0,0,17,0,9,3,0,13,6,13,0,3,22,163,347,44,18,570,595,4218,169,90,5074,3084,3557,163,182,6993,4539,1887,210,161,6795,4389,2262,329,145,7128,3937,2402,184,127,6654,4037,2529,131,115,6814,4314,2541,139,127,7119,3837,2012,170,105,6119,2952,1777,160,75,4975,1712,1367,137,58,3272,575,687,60,21,1345,143,247,27,22,443,45,126,3,12,189,34170,25624,1886,1242,62919,5,25,0,3,38,24,32,3,8,71,37,17,0,3,65,55,18,5,7,86,46,22,0,3,70,44,34,0,3,80,51,31,0,9,95,57,27,0,9,101,37,31,3,6,74,20,23,0,4,49,4,9,0,0,18,6,5,0,3,13,Casey (C)
21670,0,6,0,0,3,3,6,0,0,5,3,3,0,0,4,3,5,0,0,10,0,3,0,0,4,0,6,0,0,9,0,10,0,0,8,0,5,3,0,8,3,6,0,0,9,0,0,0,0,4,0,3,0,0,3,0,0,0,0,4,0,5,0,0,3,19,49,10,3,79,44,196,13,15,265,164,134,7,13,312,180,100,18,6,299,153,126,10,4,290,169,112,17,6,300,242,142,15,7,402,273,186,10,10,481,314,171,17,12,510,253,193,25,5,476,188,170,15,5,381,56,93,12,3,160,14,31,3,0,54,14,23,6,3,49,2062,1666,157,90,3972,0,3,0,0,3,0,0,0,0,3,5,3,0,0,10,6,0,0,0,6,0,0,0,0,6,5,9,0,0,10,4,8,0,0,10,3,3,0,0,4,0,0,0,0,3,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,Central Goldfields (S)
21750,3,4,0,0,6,0,4,0,0,5,0,8,0,0,8,0,5,3,0,12,0,9,0,0,6,3,4,0,0,10,0,4,0,0,5,3,5,0,0,12,0,7,0,0,6,3,8,4,0,16,3,3,0,0,3,0,0,0,0,0,3,10,0,4,12,21,69,13,3,111,154,407,17,11,595,465,288,28,22,802,550,232,36,23,847,481,254,55,10,798,460,290,26,7,782,541,309,20,15,885,590,340,29,7,968,648,332,44,19,1048,561,346,59,16,977,374,321,47,13,760,164,197,25,5,399,61,79,9,5,157,45,54,5,10,118,5100,3449,410,175,9135,3,5,0,0,7,3,0,0,3,3,7,0,0,0,5,6,3,0,0,7,9,4,0,0,14,12,7,0,0,16,9,8,0,0,20,5,4,0,5,15,10,6,0,0,22,15,4,0,0,15,0,0,0,0,0,0,6,0,0,6,Colac-Otway (S)
21830,0,8,0,0,8,0,5,0,0,5,3,0,0,0,4,0,0,0,0,0,3,0,0,0,4,7,4,0,0,6,3,0,0,0,4,0,0,0,0,3,4,5,0,0,11,0,0,0,0,7,4,4,3,0,4,0,3,0,0,3,0,3,0,0,5,21,37,3,4,66,93,280,18,25,421,291,158,19,16,490,343,118,35,12,515,303,160,26,13,498,376,168,14,13,572,427,217,22,10,673,571,194,21,16,798,598,227,42,15,876,504,253,38,14,813,371,218,28,12,625,158,129,16,10,320,99,70,25,4,187,47,53,11,12,120,4182,2253,311,174,6914,0,9,0,0,6,4,0,0,0,4,3,0,0,0,7,8,0,0,0,8,3,4,3,0,7,3,3,0,0,13,3,5,0,0,10,11,6,0,0,14,3,9,0,0,16,4,3,0,0,7,0,0,0,0,3,3,0,0,0,3,Corangamite (S)
21890,4,15,0,0,14,10,37,0,0,45,6,16,0,0,26,9,25,3,0,35,7,21,0,0,30,18,27,0,0,45,24,28,6,5,58,18,22,7,3,47,14,22,5,0,39,9,18,13,0,39,7,13,0,0,20,0,11,0,0,8,0,7,0,3,15,123,252,37,13,423,183,1729,60,69,2039,1696,2747,121,140,4707,3450,1831,179,140,5593,3573,1680,238,113,5611,3121,1661,176,86,5051,3133,1749,123,105,5110,3415,1678,106,104,5304,3088,1452,89,75,4701,2686,1329,106,65,4192,1536,1058,84,36,2722,531,522,44,22,1121,132,209,8,6,358,73,92,8,10,181,26619,17737,1351,980,46691,7,15,0,3,26,20,23,0,4,46,26,20,0,3,51,31,19,0,0,53,36,23,6,4,69,34,41,0,3,76,41,15,3,4,64,58,24,0,0,84,21,14,4,0,45,20,15,3,0,37,3,8,0,0,13,3,3,0,0,7,Darebin (C)
22110,0,13,0,0,13,0,13,0,0,12,4,13,5,0,20,0,5,0,0,8,0,4,0,0,6,3,7,0,0,10,8,9,0,0,16,4,17,3,0,22,4,18,9,0,31,4,12,0,3,16,0,9,0,0,13,4,4,0,0,10,4,8,0,3,13,41,115,23,14,191,181,628,40,31,886,613,375,53,21,1069,713,356,61,24,1154,678,439,80,15,1213,675,492,54,26,1243,818,535,58,32,1439,1033,619,47,20,1726,1054,656,97,45,1851,1044,739,101,31,1913,714,649,87,32,1484,276,384,50,24,735,104,146,30,10,292,77,93,19,19,206,7977,6124,773,339,15212,3,5,0,0,10,9,3,0,3,14,14,13,0,0,30,11,16,0,0,22,20,16,0,4,41,15,8,0,3,27,18,13,3,4,34,18,11,3,0,28,18,15,0,0,33,12,7,3,0,21,3,4,0,3,10,0,3,0,0,8,East Gippsland (S)
22170,4,33,0,0,38,3,24,0,0,32,9,20,3,0,28,14,18,4,0,30,10,20,8,0,36,21,36,0,0,60,14,20,6,0,41,9,29,3,0,38,8,24,4,0,34,11,19,3,0,40,6,11,3,0,18,3,9,0,0,13,0,6,3,0,9,106,269,33,8,412,416,2257,78,83,2830,1978,1889,87,92,4048,2893,1143,173,80,4284,2638,1390,214,75,4320,2467,1491,165,72,4199,2646,1647,87,69,4443,2992,1671,89,75,4831,2748,1596,122,70,4544,2323,1467,143,61,4000,1355,1178,138,43,2712,467,661,67,24,1213,98,224,36,13,363,55,106,7,15,184,23077,16721,1419,762,41974,6,13,0,3,28,20,22,0,8,53,36,15,3,0,47,19,15,0,5,40,19,20,0,5,44,23,15,3,0,42,37,24,0,3,56,42,14,3,6,65,27,29,3,4,62,15,19,0,0,40,6,7,4,0,22,3,9,0,0,14,Frankston (C)
22250,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,6,0,0,6,0,0,3,0,0,0,0,0,0,6,0,0,0,0,3,3,3,0,0,5,0,0,0,0,3,0,0,0,3,5,3,0,0,0,4,3,0,0,0,7,0,0,0,0,5,15,23,8,3,49,53,130,9,8,189,174,70,3,4,259,161,59,10,11,232,183,96,11,3,292,186,93,8,6,300,258,110,7,4,369,298,135,8,3,446,284,161,17,9,485,297,132,30,9,468,212,154,25,7,386,102,104,12,5,229,38,51,4,5,105,21,38,4,11,73,2262,1333,149,83,3829,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,3,3,0,0,5,3,0,3,0,5,0,0,0,0,0,3,0,0,0,4,3,4,0,0,11,3,5,0,0,7,4,0,0,0,3,3,0,0,0,8,0,0,0,0,3,Gannawarra (S)
22830,0,21,0,0,23,4,15,0,0,26,3,6,0,0,18,3,12,3,0,13,8,16,3,0,30,11,15,5,0,29,18,17,3,0,30,13,19,9,0,39,5,16,3,0,32,10,11,3,0,27,3,9,4,0,14,0,3,0,0,3,3,4,0,5,16,90,162,32,12,300,393,1209,63,77,1740,1453,738,86,79,2356,1872,642,113,50,2676,1691,743,151,45,2627,1571,782,109,41,2507,1869,903,86,66,2922,2119,874,86,55,3131,2047,889,113,50,3103,1821,834,146,44,2840,1145,717,122,32,2003,401,406,50,29,881,109,153,24,17,296,83,94,14,25,207,16577,8977,1159,585,27303,5,16,0,3,23,21,15,0,4,40,28,11,0,0,37,24,13,0,0,42,29,10,0,4,44,20,11,0,0,38,30,9,0,7,43,42,21,0,0,62,26,15,0,0,41,15,13,3,3,31,9,8,0,0,15,0,0,0,0,5,Greater Shepparton (C)
22910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,3,0,0,3,0,3,0,0,9,3,0,0,0,4,0,7,0,0,5,0,3,0,0,3,0,0,0,0,0,0,4,0,5,5,5,30,4,4,49,34,146,12,5,200,134,171,16,12,342,163,114,10,12,301,193,114,27,8,334,178,164,19,7,365,254,225,18,8,505,257,240,17,10,522,273,250,18,14,555,267,253,25,3,553,170,236,35,7,451,84,137,13,7,238,44,39,7,3,102,22,29,3,3,52,2082,2116,222,103,4522,0,3,0,0,0,5,0,0,0,5,3,4,0,0,6,0,0,0,3,3,5,0,0,0,3,3,0,0,0,4,13,3,0,0,15,12,6,0,0,18,3,3,0,0,10,3,5,0,0,4,0,3,0,0,0,0,0,0,0,3,Hepburn (S)
22980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,4,0,18,30,55,3,0,91,96,51,6,3,162,123,33,6,7,165,94,57,6,4,161,107,40,5,3,155,133,51,4,0,191,155,68,5,3,230,166,91,10,8,272,182,103,11,4,304,114,79,14,0,208,45,30,3,4,86,32,27,3,3,67,16,19,7,12,51,1285,714,86,53,2137,0,0,0,0,0,3,0,0,0,3,4,0,0,0,4,3,0,0,0,3,4,0,0,0,4,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hindmarsh (S)
23110,0,3,0,0,9,0,7,0,0,9,4,3,0,0,10,12,5,3,0,21,11,8,3,0,25,7,9,4,0,24,15,14,3,0,27,10,12,7,3,33,9,17,7,0,41,8,6,3,0,23,4,3,0,0,12,3,4,0,0,8,0,3,0,0,5,92,99,37,7,238,186,1036,40,32,1298,1318,1198,50,87,2661,2534,840,99,99,3570,2871,919,147,76,4023,2793,824,115,60,3794,2911,1016,98,86,4105,3143,1007,50,65,4276,2905,920,82,65,3974,2382,811,86,56,3343,1441,624,87,29,2184,402,304,40,17,759,84,156,12,3,253,27,56,9,7,94,23010,9721,918,682,34324,0,3,0,3,3,11,7,0,0,13,25,13,0,0,40,22,17,0,5,41,43,9,0,3,59,37,17,0,4,64,30,8,5,5,50,35,8,0,3,53,32,13,0,3,46,23,9,0,3,35,10,8,0,0,17,3,0,0,0,4,Hobsons Bay (C)
23190,0,8,0,0,9,0,6,0,0,10,0,10,0,0,11,0,9,0,0,9,0,0,0,0,0,0,4,0,0,6,0,10,0,0,8,0,10,0,0,11,6,9,0,6,20,0,11,0,0,10,0,4,0,0,9,3,0,0,0,3,3,3,0,0,12,22,77,3,9,110,135,413,18,19,587,489,235,26,21,776,590,184,48,17,842,464,251,45,11,773,451,247,34,11,739,529,330,21,9,879,564,309,23,12,902,651,291,41,13,992,595,340,47,20,997,341,243,44,17,645,124,146,24,5,300,35,61,4,5,112,33,47,4,10,89,4994,3097,373,165,8636,5,8,0,0,5,4,0,0,0,5,5,0,0,0,6,11,7,0,0,15,6,3,0,0,12,6,4,0,0,14,7,9,0,0,14,10,0,0,0,11,8,0,0,4,14,0,10,0,0,6,4,3,3,0,5,4,0,0,0,3,Horsham (RC)
23270,0,39,0,3,45,17,45,3,3,65,8,23,4,0,36,14,34,9,0,61,23,27,3,5,55,30,47,8,6,94,35,55,10,6,103,27,66,13,3,104,39,39,15,6,92,21,18,12,3,61,7,21,0,0,25,3,4,0,0,9,3,3,0,3,8,236,410,72,42,763,564,2794,103,110,3569,4033,3564,190,247,8035,7116,2440,313,291,10159,7763,2488,405,234,10896,7026,2468,340,210,10048,7283,2618,255,177,10339,7582,2581,222,189,10578,6978,2263,257,173,9668,5277,1855,223,130,7485,3001,1336,190,82,4611,857,664,61,31,1612,179,212,33,18,440,70,87,12,20,186,57730,25368,2608,1912,87620,3,21,0,3,32,50,30,4,11,91,70,22,4,11,107,91,41,5,11,150,99,35,4,7,150,98,35,3,9,146,79,35,4,8,129,74,24,4,6,105,67,24,5,3,102,40,27,0,3,75,13,7,0,3,22,0,3,0,0,5,Hume (C)
23350,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,3,0,7,0,0,3,0,3,3,0,0,0,9,0,0,0,0,0,3,3,0,0,8,10,16,7,5,41,47,210,12,5,275,136,105,18,15,268,177,87,13,6,280,200,104,12,6,319,235,107,11,4,357,297,167,20,14,492,359,188,6,4,566,387,191,16,16,611,343,212,35,10,602,270,203,44,8,524,108,116,16,3,254,49,56,3,0,110,28,32,4,3,64,2628,1772,220,94,4716,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,4,6,0,0,6,3,3,0,0,8,7,3,0,0,14,7,3,0,0,11,0,4,0,0,6,4,0,0,0,7,0,6,0,0,6,0,0,0,0,3,3,0,0,0,3,Indigo (S)
23430,3,25,0,0,33,11,27,0,0,45,8,23,0,0,39,8,19,0,3,31,21,24,3,4,47,31,30,3,0,65,23,25,3,4,60,28,30,9,3,71,21,34,5,0,66,22,31,9,0,63,4,26,6,0,38,0,11,0,0,9,0,14,0,3,20,192,336,33,19,583,422,3031,113,86,3644,3013,3536,171,154,6877,5268,1760,203,172,7404,5839,1765,306,151,8069,5291,1917,199,130,7541,5673,2159,150,122,8111,6200,2232,150,115,8699,5600,1963,143,107,7806,4571,1811,145,84,6615,2740,1539,129,71,4474,1029,1001,68,31,2127,254,417,33,14,715,90,208,15,23,340,45995,23342,1827,1253,72419,4,18,0,5,24,20,22,0,8,54,42,16,3,3,70,56,22,7,6,83,62,13,0,11,87,63,26,3,3,88,66,32,5,3,104,70,22,3,0,94,71,25,3,5,94,44,24,7,3,74,15,12,0,0,27,3,5,0,0,9,Kingston (C) (Vic.)
23670,3,18,3,0,29,10,27,0,3,38,10,22,3,0,41,13,13,0,0,23,15,17,5,0,36,15,22,4,3,41,17,20,5,3,51,23,23,4,5,51,16,14,9,0,41,14,31,3,3,51,4,13,3,4,25,3,4,0,0,4,0,10,0,3,18,139,244,51,18,459,466,3048,122,67,3701,2721,2962,134,118,5932,4470,1525,209,136,6341,4522,1490,270,110,6392,4284,1744,188,93,6314,4659,2011,149,118,6934,5103,2180,131,86,7495,4883,1962,157,105,7102,4020,1862,184,75,6141,2389,1551,157,63,4158,803,894,84,27,1809,174,313,21,17,526,63,162,15,14,250,38557,21690,1821,1023,63092,5,10,0,4,21,24,15,0,4,44,37,15,0,6,58,45,10,0,4,58,50,20,0,3,79,54,13,0,3,77,53,28,0,4,87,58,14,0,4,70,49,19,0,0,71,26,21,3,5,49,12,16,0,3,32,0,4,0,0,5,Knox (C)
