lga_code16,m_ind_15_19_pd_gd_gcl,m_ind_15_19_bdl,m_ind_15_19_adip_dipl,m_ind_15_19_ct_iii_iv,m_ind_15_19_ct_i_ii,m_ind_15_19_cl_nfd,m_ind_15_19_loe_ns,m_ind_15_19_tot,m_ind_20_24_pd_gd_gcl,m_ind_20_24_bdl,m_ind_20_24_adip_dipl,m_ind_20_24_ct_iii_iv,m_ind_20_24_ct_i_ii,m_ind_20_24_cl_nfd,m_ind_20_24_loe_ns,m_ind_20_24_tot,m_ind_25_34_pd_gd_gcl,m_ind_25_34_bdl,m_ind_25_34_adip_dipl,m_ind_25_34_ct_iii_iv,m_ind_25_34_ct_i_ii,m_ind_25_34_cl_nfd,m_ind_25_34_loe_ns,m_ind_25_34_tot,m_ind_35_44_pd_gd_gcl,m_ind_35_44_bdl,m_ind_35_44_adip_dipl,m_ind_35_44_ct_iii_iv,m_ind_35_44_ct_i_ii,m_ind_35_44_cl_nfd,m_ind_35_44_loe_ns,m_ind_35_44_tot,m_ind_45_54_pd_gd_gcl,m_ind_45_54_bdl,m_ind_45_54_adip_dipl,m_ind_45_54_ct_iii_iv,m_ind_45_54_ct_i_ii,m_ind_45_54_cl_nfd,m_ind_45_54_loe_ns,m_ind_45_54_tot,m_ind_55_64_pd_gd_gcl,m_ind_55_64_bdl,m_ind_55_64_adip_dipl,m_ind_55_64_ct_iii_iv,m_ind_55_64_ct_i_ii,m_ind_55_64_cl_nfd,m_ind_55_64_loe_ns,m_ind_55_64_tot,m_ind_65ov_ptgdde_gddp_gdct,m_ind_65ov_bdl,m_ind_65ov_adip_dipl,m_ind_65ov_ct_iii_iv,m_ind_65ov_ct_i_ii,m_ind_65ov_cl_nfd,m_ind_65ov_loe_ns,m_ind_65ov_tot,m_ind_tot_pd_gd_gcl,m_ind_tot_bdl,m_ind_tot_adip_dipl,m_ind_tot_ct_iii_iv,m_ind_tot_ct_i_ii,m_ind_tot_cl_nfd,m_ind_tot_loe_ns,m_ind_tot_tot,m_noni_15_19_pd_gd_gcl,m_noni_15_19_bdl,m_noni_15_19_adip_dipl,m_noni_15_19_ct_iii_iv,m_noni_15_19_ct_i_ii,m_noni_15_19_cl_nfd,m_noni_15_19_loe_ns,m_noni_15_19_tot,m_noni_20_24_pd_gd_gcl,m_noni_20_24_bdl,m_noni_20_24_adip_dipl,m_noni_20_24_ct_iii_iv,m_noni_20_24_ct_i_ii,m_noni_20_24_cl_nfd,m_noni_20_24_loe_ns,m_noni_20_24_tot,m_noni_25_34_pd_gd_gcl,m_noni_25_34_bdl,m_noni_25_34_adip_dipl,m_noni_25_34_ct_iii_iv,m_noni_25_34_ct_i_ii,m_noni_25_34_cl_nfd,m_noni_25_34_loe_ns,m_noni_25_34_tot,m_noni_35_44_pd_gd_gcl,m_noni_35_44_bdl,m_noni_35_44_adip_dipl,m_noni_35_44_ct_iii_iv,m_noni_35_44_ct_i_ii,m_noni_35_44_cl_nfd,m_noni_35_44_loe_ns,m_noni_35_44_tot,m_noni_45_54_pd_gd_gcl,m_noni_45_54_bdl,m_noni_45_54_adip_dipl,m_noni_45_54_ct_iii_iv,m_noni_45_54_ct_i_ii,m_noni_45_54_cl_nfd,m_noni_45_54_loe_ns,m_noni_45_54_tot,m_noni_55_64_pd_gd_gcl,m_noni_55_64_bdl,m_noni_55_64_adip_dipl,m_noni_55_64_ct_iii_iv,m_noni_55_64_ct_i_ii,m_noni_55_64_cl_nfd,m_noni_55_64_loe_ns,m_noni_55_64_tot,m_noni_65ov_ptgdde_gddp_gdct,m_noni_65ov_bdl,m_noni_65ov_adip_dipl,m_noni_65ov_ct_iii_iv,m_noni_65ov_ct_i_ii,m_noni_65ov_cl_nfd,m_noni_65ov_loe_ns,m_noni_65ov_tot,m_noni_totpdde_gddp_gdct,m_noni_tot_bdl,m_noni_tot_adip_dipl,m_noni_tot_ct_iii_iv,m_noni_tot_ct_i_ii,m_noni_tot_cl_nfd,m_noni_tot_loe_ns,m_noni_tot_tot,m_is_ns_15_19_pd_gd_gcll,m_is_ns_15_19_bdl,m_is_ns_15_19_adip_dipl,m_is_ns_15_19_ct_iii_iv_l,m_is_ns_15_19_ct_i_ii,m_is_ns_15_19_cl_nfd,m_is_ns_15_19_loe_ns,m_is_ns_15_19_tot,m_is_ns_20_24_pd_gd_gcll,m_is_ns_20_24_bdl,m_is_ns_20_24_addip_and_dipl,m_is_ns_20_24_ct_iii_iv_l,m_is_ns_20_24_ct_i_ii,m_is_ns_20_24_cl_nfd,m_is_ns_20_24_loe_ns,m_is_ns_20_24_tot,m_is_ns_25_34_pd_gd_gcll,m_is_ns_25_34_bdl,m_is_ns_25_34_addip_and_dipl,m_is_ns_25_34_ct_iii_iv_l,m_is_ns_25_34_ct_i_ii_l,m_is_ns_25_34_cl_nfd,m_is_ns_25_34_loe_ns,m_is_ns_25_34_tot,m_is_ns_35_44_pd_gd_gcll,m_is_ns_35_44_bdl,m_is_ns_35_44_adip_dipl,m_is_ns_35_44_ct_iii_iv_l,m_is_ns_35_44_ct_i_ii_l,m_is_ns_35_44_cl_nfd,m_is_ns_35_44_loe_ns,m_is_ns_35_44_tot,m_is_ns_45_54_pdde_gddp_gdc,m_is_ns_45_54_bdl,m_is_ns_45_54_adip_dipl,m_is_ns_45_54_ct_iii_iv_l,m_is_ns_45_54_ct_i_ii_l,m_is_ns_45_54_cl_nfd,m_is_ns_45_54_loe_ns,m_is_ns_45_54_tot,m_is_ns_55_64_pd_gd_gcl,m_is_ns_55_64_bdl,m_is_ns_55_64_adip_dipl,m_is_ns_55_64_ct_iii_iv_l,m_is_ns_55_64_ct_i_ii_l,m_is_ns_55_64_cl_nfd,m_is_ns_55_64_loe_ns,m_is_ns_55_64_tot,m_is_ns_65ov_pd_gd_gcl,m_is_ns_65ov_bdl,m_is_ns_65ov_adip_dipl,m_is_ns_65ov_ct_iii_iv_l,m_is_ns_65ov_ct_i_ii,m_is_ns_65ov_cl_nfd,m_is_ns_65ov_loe_ns,m_is_ns_65ov_tot,m_is_ns_totpdde_gddp_gdct,m_is_ns_tot_bdl,m_is_ns_tot_adip_dipl,m_is_ns_tot_ct_iii_iv_l,m_is_ns_tot_ct_i_ii,m_is_ns_tot_cl_nfd,m_is_ns_tot_loe_ns,m_is_ns_tot_tot,m_t_15_19_pd_gd_gcl,m_t_15_19_bdl,m_t_15_19_adip_dipl,m_t_15_19_ct_iii_iv,m_t_15_19_ct_i_ii,m_t_15_19_cl_nfd,m_t_15_19_loe_ns,m_t_15_19_tot,lga_name16
32080,0,0,0,50,32,4,81,167,0,4,11,107,23,9,38,193,9,24,25,210,34,22,76,403,12,40,49,207,18,15,59,400,9,25,38,133,12,17,51,284,19,22,23,72,3,9,42,192,0,7,16,29,0,3,27,79,45,109,168,813,110,79,382,1710,0,0,8,200,80,17,170,477,17,266,134,950,126,48,135,1674,310,1332,807,2959,113,122,262,5905,491,1290,1019,3066,103,164,312,6435,524,1122,1074,3176,91,175,417,6572,418,795,859,2865,52,169,351,5509,308,633,647,2557,31,172,717,5062,2068,5442,4541,15767,586,865,2357,31624,0,0,0,0,0,0,350,353,0,3,0,6,0,0,421,429,3,3,0,15,0,0,1008,1032,3,8,3,20,0,0,927,964,6,5,4,28,0,0,1015,1054,0,10,8,32,0,0,809,848,0,5,0,24,0,0,865,896,10,33,20,121,0,4,5394,5581,0,0,6,250,112,22,597,993,Cairns (R)
32250,0,0,0,0,0,0,9,10,0,0,0,5,0,0,4,7,0,0,0,13,0,0,9,21,0,0,0,7,0,0,5,14,0,0,0,3,0,0,12,16,0,0,0,3,0,0,3,14,0,0,0,0,0,0,5,9,0,3,0,28,0,3,48,83,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,11,0,5,7,27,0,0,3,45,3,9,9,23,0,0,10,48,4,3,6,32,0,0,0,45,0,7,5,31,0,0,5,55,0,4,8,39,0,3,9,68,13,25,34,159,4,5,28,273,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,10,0,0,0,0,0,0,9,9,0,0,0,0,0,0,16,16,0,0,0,0,0,0,11,11,0,0,0,0,0,0,12,12,0,0,0,0,0,0,13,11,0,0,0,0,0,0,68,69,0,0,0,3,0,0,9,12,Carpentaria (S)
32260,0,0,0,5,5,3,20,34,0,0,0,25,3,0,12,44,0,3,3,35,0,0,8,59,0,0,6,26,0,5,18,51,0,3,5,33,0,4,13,63,0,0,3,16,0,0,10,28,0,0,0,3,0,0,8,17,3,10,22,144,15,18,96,297,0,0,0,24,12,3,37,80,6,34,13,165,22,5,25,276,26,120,90,454,17,19,63,794,27,99,72,487,13,13,53,763,31,103,121,644,23,29,79,1032,44,111,134,777,8,28,119,1219,39,101,113,668,10,41,246,1213,175,566,546,3222,100,142,625,5377,0,0,0,0,0,0,52,52,0,0,0,3,0,0,58,65,0,0,0,7,0,0,176,187,0,0,0,0,0,0,136,136,0,0,0,3,0,0,187,193,0,0,0,3,0,0,192,201,0,0,0,13,0,0,253,264,0,4,3,22,0,5,1062,1103,0,0,0,36,17,8,109,166,Cassowary Coast (R)
30900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,12,4,0,0,22,0,0,3,6,0,0,0,10,0,0,0,4,0,0,0,3,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,28,4,0,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,6,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,12,13,0,0,0,0,0,0,3,3,0,0,0,0,0,0,27,29,0,0,0,0,0,0,3,3,Boulia (S)
31750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,11,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,3,7,0,3,3,19,0,0,0,7,0,0,4,11,0,0,3,9,0,0,3,16,0,0,0,0,0,0,0,4,0,3,8,40,0,3,16,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,3,0,0,0,0,0,0,15,15,0,0,0,3,0,0,0,3,Bulloo (S)
31820,0,0,0,15,8,4,18,44,0,0,0,32,8,3,10,54,0,9,3,53,6,0,17,90,3,4,12,44,3,3,9,79,3,0,11,43,0,3,12,71,0,4,14,27,0,0,10,59,0,5,3,17,0,0,11,34,7,22,39,229,32,17,79,424,0,3,8,168,88,17,110,398,10,85,39,576,74,30,70,882,86,396,158,1435,95,74,140,2376,148,425,289,1482,68,67,142,2624,160,370,385,1713,44,98,244,3014,180,322,410,2029,40,98,283,3359,163,312,481,2663,28,200,999,4847,741,1914,1764,10067,432,576,1996,17495,0,0,0,0,0,0,160,160,0,0,0,3,0,0,167,170,0,0,0,5,0,0,307,313,0,0,0,7,0,0,301,312,0,0,0,7,0,0,413,427,3,0,0,19,0,0,437,466,0,3,3,26,0,6,668,709,3,8,8,78,3,10,2447,2548,0,3,10,189,100,21,277,595,Bundaberg (R)
32270,0,0,0,7,0,0,0,9,0,0,0,13,4,0,0,20,0,0,0,30,0,4,4,37,0,0,5,22,0,0,4,36,0,3,3,15,0,0,6,30,0,0,0,10,0,0,4,11,0,0,0,3,0,0,4,12,5,6,14,95,4,6,24,155,0,0,0,22,15,3,65,110,3,28,15,244,24,9,29,349,36,200,77,889,21,27,43,1290,52,156,136,773,24,42,60,1244,46,107,132,630,14,34,62,1019,27,54,80,445,11,22,64,703,7,19,38,213,3,21,90,388,165,566,476,3207,110,154,410,5092,0,0,0,0,0,0,90,90,0,0,0,0,0,0,105,108,0,0,0,13,0,0,334,351,0,0,0,0,0,0,330,335,0,0,0,9,0,0,321,329,0,0,0,6,0,0,199,199,0,0,0,0,0,0,125,128,0,0,0,28,0,0,1507,1541,0,0,0,27,15,3,158,203,Central Highlands (R) (Qld)
32310,0,0,0,4,7,3,8,18,0,0,0,3,3,0,9,18,0,0,0,8,0,3,9,23,0,0,0,12,0,0,5,16,0,0,3,11,0,0,3,19,0,0,0,7,0,0,7,16,0,0,0,4,0,0,3,10,0,0,6,53,9,7,39,114,0,0,0,23,17,3,30,77,3,8,3,70,4,3,4,107,17,40,13,186,10,6,18,290,8,36,32,196,4,5,12,294,12,34,19,177,3,7,21,282,22,33,40,189,3,10,36,329,18,26,41,192,0,16,80,373,77,173,142,1038,48,54,213,1736,0,0,0,0,0,0,16,16,0,0,0,3,0,0,29,34,0,0,0,3,0,0,57,63,0,0,0,3,0,0,77,85,0,0,0,0,0,0,73,70,0,0,0,3,0,0,60,65,0,0,0,4,0,0,92,98,0,3,3,13,0,0,408,431,0,0,0,27,26,3,59,112,Charters Towers (R)
32330,0,0,0,5,0,0,5,11,0,0,0,6,4,0,13,20,0,0,0,10,0,0,7,18,0,0,0,11,3,3,3,16,0,0,0,10,0,0,4,15,0,0,3,3,0,0,4,8,0,0,0,3,0,0,0,3,0,0,6,41,7,3,43,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,11,Cherbourg (S)
32450,0,0,0,0,0,0,3,3,0,0,0,4,0,0,4,5,0,0,0,20,0,0,0,23,0,0,0,10,0,0,8,19,0,0,3,10,0,0,5,16,0,0,4,3,0,0,3,8,0,0,0,0,0,0,6,7,0,3,3,41,0,0,27,79,0,0,0,4,0,0,5,11,0,7,3,19,7,0,3,38,14,29,12,83,3,0,8,147,8,14,9,72,0,5,5,113,3,13,9,69,0,0,0,97,4,11,15,47,0,5,3,78,0,0,9,25,0,0,10,43,32,76,53,311,10,13,34,518,0,0,0,0,0,0,12,12,0,0,0,0,0,0,8,8,0,0,0,0,0,0,47,46,0,0,0,0,0,0,41,42,0,0,0,0,0,0,28,28,0,0,0,0,0,0,34,34,0,0,0,0,0,0,26,26,0,3,0,4,0,0,196,198,0,0,0,4,0,0,19,22,Cloncurry (S)
32500,0,0,0,3,0,0,7,17,0,0,0,5,3,0,24,33,0,0,3,19,3,0,4,30,0,0,3,22,0,0,13,42,0,0,3,16,0,0,5,30,0,0,3,3,0,0,3,11,0,0,0,0,0,0,0,9,0,8,13,84,12,7,62,168,0,0,0,8,3,0,4,16,0,5,0,22,6,0,3,34,9,16,17,44,0,3,12,109,6,14,13,75,0,7,16,136,3,16,16,69,3,11,20,139,6,20,23,77,6,9,21,152,3,16,22,91,5,12,45,189,26,87,91,382,22,37,121,770,0,0,0,0,0,0,15,15,0,0,0,0,0,0,25,29,0,3,0,0,0,0,48,54,0,0,0,3,0,0,35,37,0,0,0,0,0,0,41,41,0,0,0,4,0,0,49,56,0,0,0,7,0,0,66,74,0,3,0,9,0,0,286,301,0,0,0,11,3,3,25,45,Cook (S)
32600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,10,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,10,0,0,0,14,0,0,0,0,0,0,0,3,0,4,3,21,0,0,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8,6,0,0,0,0,0,0,4,4,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,34,0,0,0,0,0,0,0,0,Croydon (S)
37300,0,0,0,3,0,0,8,13,0,0,0,11,0,0,0,11,0,0,0,31,0,0,0,30,0,3,3,18,0,0,5,36,0,0,3,12,0,0,3,24,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,3,8,9,75,3,4,19,123,0,0,0,7,0,0,3,10,0,3,0,45,0,0,5,56,6,37,11,159,4,0,7,228,14,25,19,156,0,12,12,234,9,13,22,122,0,4,7,178,4,5,13,70,0,3,9,106,3,0,0,9,0,3,0,24,37,86,71,566,7,19,41,824,0,0,0,0,0,0,4,4,0,0,0,0,0,0,11,18,0,0,0,0,0,0,28,27,0,0,0,3,0,0,36,44,0,0,0,4,0,0,30,38,0,0,0,0,0,0,25,23,0,0,0,0,0,0,8,7,0,0,0,9,0,0,150,165,0,0,0,6,0,0,18,25,Weipa (T)
37310,0,0,0,4,3,0,14,18,0,0,4,12,0,0,5,22,0,0,0,31,0,0,6,44,0,0,0,20,3,0,14,44,0,3,7,13,0,0,9,34,0,0,0,3,0,0,8,19,0,0,0,3,0,0,6,10,8,7,10,96,6,9,55,193,0,0,4,61,30,3,76,178,0,41,22,304,29,9,30,429,39,188,118,776,23,29,44,1217,44,188,176,662,20,32,76,1186,31,123,145,579,30,41,99,1051,21,71,114,433,12,28,99,773,10,50,74,357,3,27,218,737,142,650,647,3182,141,173,644,5571,0,0,0,0,0,0,87,94,0,0,0,0,0,0,95,97,0,0,0,3,0,0,261,266,0,3,0,5,0,0,252,262,0,0,3,3,0,0,264,268,0,0,0,0,0,0,230,225,0,0,0,7,0,0,303,307,0,4,3,25,0,0,1489,1525,0,0,4,62,31,4,185,290,Western Downs (R)
37340,0,0,0,0,4,3,12,21,0,0,0,11,0,6,4,24,0,0,3,22,8,3,5,39,0,3,5,29,0,0,3,39,0,3,3,32,0,0,8,43,0,3,4,12,0,0,4,24,0,4,3,5,0,0,10,23,0,8,17,116,10,14,46,212,0,0,0,56,7,3,58,127,6,51,43,255,27,16,44,445,32,222,185,872,31,26,105,1484,49,138,162,767,30,37,73,1255,45,97,169,785,25,38,84,1239,45,103,158,713,26,45,87,1180,34,103,127,620,10,43,221,1155,216,709,844,4070,155,213,674,6880,0,0,0,0,0,0,102,104,0,3,0,0,0,0,166,169,0,3,0,7,0,0,449,463,0,0,0,9,0,0,327,334,0,0,0,7,0,0,302,315,0,0,3,8,0,0,254,266,0,0,0,14,0,0,281,300,0,3,6,47,0,3,1897,1958,0,0,0,60,13,10,178,254,Whitsunday (R)
41140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,14,0,0,0,9,11,0,11,32,0,7,0,46,5,5,3,67,7,56,22,189,13,7,9,305,14,48,31,133,4,7,17,258,21,54,50,177,3,20,21,345,25,52,58,169,12,13,34,369,26,69,66,180,5,19,74,432,88,289,230,900,51,73,175,1809,0,0,0,0,0,0,10,10,0,0,0,0,0,0,7,6,0,0,0,0,0,0,37,38,0,0,0,0,0,0,21,22,0,0,0,3,0,0,29,33,0,0,0,3,0,0,56,62,0,0,0,3,0,0,58,59,0,3,0,11,0,0,210,232,0,0,0,9,11,0,18,41,Clare and Gilbert Valleys (DC)
32750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,3,0,0,0,3,0,0,0,3,3,0,0,3,0,0,0,8,0,0,0,7,0,0,0,5,0,0,0,6,0,0,0,3,0,0,0,7,4,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,5,5,7,22,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,3,0,0,0,3,Diamantina (S)
32770,0,0,0,0,0,0,0,3,0,0,0,4,3,0,5,9,0,0,0,4,0,0,0,15,0,0,0,3,3,3,0,13,0,0,0,6,0,0,4,15,0,0,0,3,0,0,3,6,0,0,0,0,0,0,3,3,0,3,4,24,15,6,21,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,9,6,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,4,11,5,6,0,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,3,Doomadgee (S)
32810,0,0,0,3,3,0,9,9,0,0,0,9,3,0,3,14,0,0,5,14,5,0,9,26,0,0,0,10,0,6,10,22,0,3,0,19,3,3,12,35,0,0,0,3,0,0,9,9,0,0,0,3,0,0,4,13,0,5,8,45,18,8,49,134,0,0,0,5,4,0,12,23,0,7,11,61,7,6,10,102,19,73,59,224,10,7,28,423,24,61,64,243,7,26,22,444,29,57,80,286,7,22,32,509,28,74,64,301,4,16,46,537,33,86,73,225,3,21,68,510,126,370,355,1346,42,98,217,2550,0,0,0,0,0,0,18,18,0,0,0,0,0,0,31,27,3,0,0,4,0,0,85,86,0,0,0,3,0,0,100,102,0,0,0,7,0,0,94,101,0,0,0,3,0,0,127,127,0,0,0,6,0,0,144,146,0,0,3,17,0,4,589,617,0,0,0,4,5,0,40,53,Douglas (S)
33100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,0,0,0,3,0,0,3,6,0,3,0,16,3,0,3,19,3,0,3,5,0,0,0,17,0,0,4,6,0,0,0,18,0,0,3,17,0,3,4,26,0,0,3,18,0,0,7,31,3,8,12,72,5,5,23,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,7,7,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,6,0,0,0,0,0,0,7,8,0,0,0,3,0,0,38,39,0,0,0,3,0,0,4,8,Etheridge (S)
33200,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,14,0,0,0,0,3,0,3,7,0,0,0,17,0,0,3,23,3,4,7,37,0,0,6,52,0,3,4,25,0,0,3,27,0,0,9,18,0,0,3,34,0,3,4,26,0,3,4,41,0,0,3,13,0,0,7,30,3,14,23,141,5,6,28,226,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,8,0,0,0,0,0,0,7,7,0,0,0,0,0,0,4,6,0,0,0,0,0,0,8,8,0,0,0,0,0,0,12,12,0,0,0,0,0,0,8,10,0,0,0,0,0,0,51,52,0,0,0,0,3,0,9,8,Flinders (S) (Qld)
33220,0,0,0,11,3,3,22,39,0,0,7,33,10,0,42,96,0,4,3,46,4,10,59,123,0,12,12,63,4,4,59,159,3,3,11,37,0,4,26,92,4,5,7,36,0,5,22,76,0,0,7,25,0,0,13,54,8,21,53,259,26,24,246,631,0,0,3,149,99,8,141,409,12,53,48,530,89,27,131,878,61,303,196,1348,81,77,271,2341,145,376,364,1582,60,103,303,2939,151,337,457,1900,48,95,308,3304,199,371,588,2314,27,145,362,4008,195,486,715,3547,55,245,1226,6471,759,1922,2373,11379,468,705,2738,20346,0,0,0,3,0,0,147,153,0,0,0,4,0,0,147,158,0,0,0,12,0,0,292,311,0,0,5,12,0,0,379,400,0,0,5,7,0,0,402,425,0,3,3,23,0,0,537,563,0,3,4,34,0,6,854,906,4,10,21,96,0,11,2762,2909,0,0,3,161,106,17,309,599,Fraser Coast (R)
33360,0,0,0,12,5,0,18,31,0,0,0,32,5,0,13,50,0,3,4,64,4,0,3,78,3,3,5,62,0,0,10,83,0,4,4,43,0,0,10,58,3,3,8,8,0,4,3,23,0,0,3,8,0,0,0,7,9,16,20,225,17,10,44,337,0,0,7,93,57,10,74,234,6,72,22,631,40,31,40,841,90,378,163,1790,55,49,143,2666,144,399,332,1810,39,71,147,2939,151,305,402,1784,36,71,159,2910,104,211,284,1380,22,65,173,2229,42,116,159,930,14,56,255,1570,533,1476,1367,8422,260,341,987,13394,0,0,0,0,0,0,125,129,0,0,0,10,0,0,126,135,0,0,3,12,0,0,299,315,0,0,0,6,0,0,331,342,0,0,0,11,0,0,401,416,0,0,0,7,0,0,290,302,0,0,0,10,0,0,188,195,3,0,6,61,0,3,1759,1832,0,0,7,98,65,16,212,391,Gladstone (R)
33430,0,3,7,34,13,3,31,97,3,16,12,129,11,9,15,191,15,31,52,216,5,19,33,371,9,40,52,165,3,11,18,298,7,21,42,134,0,8,21,246,7,22,31,86,0,3,28,174,0,4,8,38,0,0,18,81,49,140,207,804,37,61,168,1468,3,28,285,1250,293,100,659,2611,203,1834,1197,3457,292,208,469,7657,1939,5934,3182,10263,329,548,1044,23248,2234,5357,3849,10763,254,658,1093,24214,1992,3913,3740,10648,171,661,1137,22268,1555,3100,2846,8530,146,593,1134,17900,1359,3286,2984,10802,145,973,3581,23124,9281,23462,18077,55713,1632,3737,9120,121019,0,0,0,6,4,0,890,903,0,8,6,10,0,6,1307,1335,3,14,17,41,0,0,2853,2929,3,13,16,51,0,8,2506,2592,4,17,22,58,0,3,2456,2557,5,12,18,51,3,5,2153,2254,11,20,20,103,0,12,2914,3073,31,89,90,327,10,27,15081,15652,4,35,299,1289,311,101,1580,3618,Gold Coast (C)
33610,0,0,0,3,0,0,3,6,0,0,0,3,0,0,0,3,0,0,0,8,0,0,0,5,0,0,0,4,0,0,4,9,0,0,4,8,0,0,4,16,0,0,0,8,0,0,3,10,0,0,0,0,0,0,5,3,3,0,7,23,0,0,21,59,0,0,0,18,0,0,11,38,0,12,6,72,6,0,8,110,12,63,36,188,3,8,18,328,15,50,62,159,4,11,25,319,9,43,59,156,9,20,25,315,5,28,41,145,5,11,26,267,12,21,27,126,0,14,71,274,52,214,228,866,32,69,185,1643,0,0,0,0,0,0,25,25,0,0,0,0,0,0,15,17,0,0,0,3,0,0,72,78,0,0,0,0,0,0,54,53,0,0,0,3,0,0,66,66,0,0,0,0,0,0,74,72,0,0,0,0,0,0,84,88,0,3,3,7,0,0,388,404,0,0,0,23,0,0,39,64,Goondiwindi (R)
