lga_code16,pvte_2000_2999_mng,pvte_2000_2999_pro,pvte_2000_2999_tectw,pvte_2000_2999_copsw,pvte_2000_2999_claw,pvte_2000_2999_swks,pvte_2000_2999_maopdv,pvte_2000_2999_lab,pvte_2000_2999_idns,pvte_2000_2999_tot,pvte_3000mo_mng,pvte_3000mo_pro,pvte_3000mo_tectw,pvte_3000mo_copsw,pvte_3000mo_claw,pvte_3000mo_swks,pvte_3000mo_maopdv,pvte_3000mo_lab,pvte_3000mo_idns,pvte_3000mo_tot,pvte_pins_mng,pvte_pins_pro,pvte_pins_tectw,pvte_pins_copsw,pvte_pins_claw,pvte_pins_swks,pvte_pins_maopdv,pvte_pins_lab,pvte_pins_idns,pvte_pins_tot,pvte_tot_mng,pvte_tot_pro,pvte_tot_tectw,pvte_tot_copsw,pvte_tot_claw,pvte_tot_swks,pvte_tot_maopdv,pvte_tot_lab,pvte_tot_idns,pvte_tot_tot,ns_nni_mng,ns_nni_pro,ns_nni_tectw,ns_nni_copsw,ns_nni_claw,ns_nni_swks,ns_nni_maopdv,ns_nni_lab,ns_nni_idns,ns_nni_tot,ns_1_149_mng,ns_1_149_pro,ns_1_149_tectw,ns_1_149_copsw,ns_1_149_claw,ns_1_149_swks,ns_1_149_maopdv,ns_1_149_lab,ns_1_149_idns,ns_1_149_tot,ns_150_299_mng,ns_150_299_pro,ns_150_299_tectw,ns_150_299_copsw,ns_150_299_claw,ns_150_299_swks,ns_150_299_maopdv,ns_150_299_lab,ns_150_299_idns,ns_150_299_tot,ns_300_399_mng,ns_300_399_pro,ns_300_399_tectw,ns_300_399_copsw,ns_300_399_claw,ns_300_399_swks,ns_300_399_maopdv,ns_300_399_lab,ns_300_399_idns,ns_300_399_tot,ns_400_499_mng,ns_400_499_pro,ns_400_499_tectw,ns_400_499_copsw,ns_400_499_claw,ns_400_499_swks,ns_400_499_maopdv,ns_400_499_lab,ns_400_499_idns,ns_400_499_tot,ns_500_649_mng,ns_500_649_pro,ns_500_649_tectw,ns_500_649_copsw,ns_500_649_claw,ns_500_649_swks,ns_500_649_maopdv,ns_500_649_lab,ns_500_649_idns,ns_500_649_tot,ns_650_799_mng,ns_650_799_pro,ns_650_799_tectw,ns_650_799_copsw,ns_650_799_claw,ns_650_799_swks,ns_650_799_maopdv,ns_650_799_lab,ns_650_799_idns,ns_650_799_tot,ns_800_999_mng,ns_800_999_pro,ns_800_999_tectw,ns_800_999_copsw,ns_800_999_claw,ns_800_999_swks,ns_800_999_maopdv,ns_800_999_lab,ns_800_999_idns,ns_800_999_tot,ns_1000_1249_mng,ns_1000_1249_pro,ns_1000_1249_tectw,ns_1000_1249_copsw,ns_1000_1249_claw,ns_1000_1249_swks,ns_1000_1249_maopdv,ns_1000_1249_lab,ns_1000_1249_idns,ns_1000_1249_tot,ns_1250_1499_mng,ns_1250_1499_pro,ns_1250_1499_tectw,ns_1250_1499_copsw,ns_1250_1499_claw,ns_1250_1499_swks,ns_1250_1499_maopdv,ns_1250_1499_lab,ns_1250_1499_idns,ns_1250_1499_tot,ns_1500_1749_mng,ns_1500_1749_pro,ns_1500_1749_tectw,ns_1500_1749_copsw,ns_1500_1749_claw,ns_1500_1749_swks,ns_1500_1749_maopdv,ns_1500_1749_lab,ns_1500_1749_idns,ns_1500_1749_tot,ns_1750_1999_mng,ns_1750_1999_pro,ns_1750_1999_tectw,ns_1750_1999_copsw,ns_1750_1999_claw,ns_1750_1999_swks,ns_1750_1999_maopdv,ns_1750_1999_lab,ns_1750_1999_idns,ns_1750_1999_tot,ns_2000_2999_mng,ns_2000_2999_pro,ns_2000_2999_tectw,ns_2000_2999_copsw,ns_2000_2999_claw,ns_2000_2999_swks,ns_2000_2999_maopdv,ns_2000_2999_lab,ns_2000_2999_idns,ns_2000_2999_tot,ns_3000mo_mng,ns_3000mo_pro,ns_3000mo_tectw,ns_3000mo_copsw,ns_3000mo_claw,ns_3000mo_swks,ns_3000mo_maopdv,ns_3000mo_lab,ns_3000mo_idns,ns_3000mo_tot,ns_pins_mng,ns_pins_pro,ns_pins_tectw,ns_pins_copsw,ns_pins_claw,ns_pins_swks,ns_pins_maopdv,ns_pins_lab,ns_pins_idns,ns_pins_tot,ns_tot_mng,ns_tot_pro,ns_tot_tectw,ns_tot_copsw,ns_tot_claw,ns_tot_swks,ns_tot_maopdv,ns_tot_lab,ns_tot_idns,ns_tot_tot,lga_name16
57980,542,1067,154,36,144,86,30,8,17,2081,736,991,51,40,85,75,8,13,20,2012,26,66,31,19,18,17,4,10,7,210,2740,6273,1681,2091,2757,1469,328,915,153,18400,0,0,0,0,0,0,0,0,6,11,0,4,0,0,0,0,0,0,6,13,0,3,0,3,0,4,3,3,5,16,0,0,0,0,0,0,0,4,6,12,0,0,0,3,0,0,0,3,8,15,0,0,0,0,0,0,0,0,6,13,0,0,3,0,0,0,0,3,3,16,0,0,0,0,0,0,0,0,12,16,0,0,0,4,0,0,0,3,4,18,0,0,3,0,0,0,0,0,7,14,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,9,0,3,0,0,0,0,0,0,3,9,0,3,0,0,0,0,0,0,5,14,0,3,5,0,4,0,0,0,32,46,7,23,12,18,5,10,12,28,111,221,Subiaco (C)
58050,1068,907,730,33,226,128,328,91,50,3565,728,437,182,17,105,58,60,39,17,1641,66,51,111,70,66,88,63,75,28,617,6119,6114,9035,4185,6142,5700,5403,5389,562,48645,0,0,3,3,0,0,0,3,11,20,0,0,0,3,0,0,0,0,14,22,0,0,3,3,0,3,0,6,12,25,0,0,0,4,0,0,3,5,16,28,0,3,3,3,3,4,0,9,11,23,0,3,10,8,3,3,3,5,21,54,0,0,5,4,7,4,10,4,22,55,3,4,5,8,0,0,13,3,23,64,0,0,8,0,3,0,3,7,11,38,0,5,0,4,3,0,0,0,18,33,0,4,0,3,0,0,0,0,8,12,0,3,5,0,0,0,0,0,3,16,0,5,0,0,0,0,0,0,4,10,0,0,3,0,0,0,0,0,4,11,3,6,19,10,0,0,7,9,88,140,20,30,68,47,23,18,44,48,270,558,Swan (C)
55670,3,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,11,3,0,3,0,0,0,0,3,0,5,96,13,16,15,15,18,16,28,4,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,Morawa (S)
55810,5,13,27,3,0,0,26,0,0,78,7,3,10,0,0,0,5,0,0,32,0,0,3,0,0,0,0,0,0,6,39,35,77,10,14,9,74,24,7,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mount Magnet (S)
56860,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,31,3,0,3,0,3,4,11,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nungarin (S)
55880,9,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,3,10,4,0,0,0,0,0,0,0,0,4,143,9,18,4,11,12,12,15,12,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mount Marshall (S)
58190,5,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,3,0,9,62,0,13,0,10,3,10,37,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,Tammin (S)
58260,3,3,3,0,0,0,0,0,0,9,7,3,0,0,3,0,0,0,0,18,4,0,0,0,0,0,0,0,0,4,80,27,28,23,18,12,24,28,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three Springs (S)
55740,42,111,10,3,17,0,3,0,3,184,42,44,3,3,9,8,0,0,9,110,0,6,3,6,3,0,0,0,0,30,246,664,217,532,234,192,27,163,23,2284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,3,3,0,0,3,10,28,Mosman Park (T)
56300,7,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,3,0,5,126,24,51,26,17,33,23,67,7,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,Nannup (S)
57080,3476,8612,1382,131,1477,378,501,191,179,16329,6257,9421,1188,63,1361,295,285,121,226,19213,120,263,112,65,198,68,27,72,77,999,15896,36596,8932,5891,18583,5918,1955,4618,1301,99699,0,0,0,0,0,3,0,6,25,40,0,0,0,6,3,3,0,4,32,51,0,0,0,9,3,3,0,3,33,49,0,0,3,4,3,4,3,15,31,62,3,6,6,9,3,3,0,9,22,62,0,5,9,6,4,0,3,12,39,78,6,6,5,6,3,3,6,5,42,88,7,8,11,15,13,4,3,6,48,109,0,11,13,7,16,0,10,6,43,103,3,9,3,0,9,0,3,3,22,56,5,10,5,4,0,0,0,5,21,55,3,6,0,0,0,0,0,0,17,41,5,14,0,0,0,0,0,3,18,48,7,4,0,0,0,0,0,0,24,40,5,24,11,12,6,8,3,12,169,247,47,106,76,73,64,36,39,88,598,1123,Perth (C)
57140,8,3,3,0,0,0,4,0,0,13,11,3,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,8,114,16,30,12,23,23,18,30,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,Pingelly (S)
56160,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,4,0,3,0,7,10,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Murchison (S)
56230,88,120,366,7,30,3,283,40,21,954,90,69,80,0,22,4,27,9,7,312,11,3,29,7,9,0,9,14,3,86,582,494,1243,319,410,351,782,597,84,4870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,18,0,0,8,3,0,0,3,6,26,43,Murray (S)
56370,12,8,3,0,0,0,0,0,0,19,18,3,0,0,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,142,18,37,9,19,18,17,46,5,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,Narembeen (S)
56580,266,543,117,28,89,26,10,13,12,1105,262,463,37,14,47,38,3,3,17,881,17,56,17,19,21,5,3,11,10,159,1246,4113,1377,1757,1820,580,307,778,143,12117,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,3,3,11,3,0,0,0,0,0,0,0,6,10,3,0,0,0,0,0,0,5,6,12,0,0,3,0,0,3,0,0,5,12,0,5,3,0,0,0,0,3,3,15,0,3,4,0,3,0,0,0,5,14,0,0,3,0,0,0,0,0,3,9,0,7,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,3,14,0,3,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,3,4,0,3,0,3,0,0,0,0,19,32,6,26,17,15,7,4,3,14,80,177,Nedlands (C)
57210,31,7,3,0,7,3,3,3,0,54,15,4,4,0,3,3,0,0,0,37,6,0,0,0,0,0,0,7,3,24,480,89,220,82,138,99,133,458,21,1718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,12,28,Plantagenet (S)
56460,30,25,12,3,5,4,4,6,0,86,11,29,5,0,8,7,0,0,0,72,11,4,5,0,3,4,0,4,3,29,287,237,253,195,192,189,106,232,18,1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,7,19,30,Narrogin (S)
56930,25,62,9,3,8,0,0,0,3,111,18,32,3,0,3,13,0,0,4,70,3,0,7,3,0,0,0,0,0,7,103,336,106,147,117,107,9,82,11,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,Peppermint Grove (S)
57280,176,203,808,41,104,12,606,149,41,2149,223,292,715,6,57,12,286,89,31,1728,10,10,24,6,14,5,29,24,11,141,719,928,2481,456,728,441,1624,942,137,8453,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,6,0,0,3,0,0,0,0,0,4,9,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,19,20,3,6,7,3,3,5,4,6,53,92,Port Hedland (T)
57350,19,0,0,0,0,0,0,0,0,20,7,0,0,0,0,0,3,0,0,17,11,0,0,0,0,0,0,0,0,12,128,15,25,13,16,19,24,34,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Quairading (S)
57420,9,24,73,0,4,0,41,11,0,167,36,7,15,4,0,0,5,4,0,65,7,0,5,0,0,0,0,0,0,18,224,57,189,26,52,33,198,115,7,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,Ravensthorpe (S)
57490,299,360,212,30,66,62,68,37,24,1144,148,205,65,8,44,26,13,14,10,543,21,14,53,45,25,44,10,40,15,282,2277,2826,3418,3313,2416,4282,1241,2807,240,22821,0,0,0,3,0,0,0,0,8,11,0,0,0,0,0,0,0,0,12,15,0,0,0,0,0,0,0,7,9,18,0,0,0,3,0,3,0,4,11,26,0,0,0,4,0,3,0,6,7,24,0,0,0,4,0,0,0,4,8,18,0,0,0,0,0,0,3,0,11,17,0,0,6,0,0,0,3,3,3,19,0,0,4,3,3,0,0,3,10,30,0,0,6,0,3,0,0,0,7,14,0,0,0,0,3,0,0,0,3,10,0,7,0,0,0,0,0,0,5,13,0,0,3,0,0,0,0,0,3,8,0,0,3,0,0,0,0,0,6,9,0,0,5,0,3,3,3,0,43,63,12,12,29,22,13,13,14,31,147,287,Rockingham (C)
65010,11,4,3,0,0,0,3,0,0,23,13,8,0,0,0,0,0,0,0,25,3,0,0,0,0,0,3,3,0,10,294,72,111,73,55,67,69,141,9,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,20,Southern Midlands (M)
57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,4,5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sandstone (S)
57700,57,35,54,14,15,8,27,7,0,216,47,28,15,0,10,4,11,0,0,124,16,3,15,5,0,3,7,10,7,61,539,286,742,336,452,281,452,646,37,3781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,15,0,0,7,0,4,3,7,4,30,49,Serpentine-Jarrahdale (S)
57770,4,4,11,0,0,0,3,0,0,22,4,4,6,0,0,0,0,0,0,9,3,0,0,0,0,3,0,0,0,6,58,35,65,41,24,29,20,59,4,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Shark Bay (S)
57840,218,487,84,9,65,35,17,25,8,946,243,353,26,8,38,42,3,5,22,745,10,18,20,12,12,9,0,8,3,105,1264,2911,1265,1697,1449,984,177,833,123,10709,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,3,3,9,0,0,0,4,3,0,0,0,3,8,0,0,0,0,3,0,3,0,4,13,0,0,0,0,0,0,0,3,4,10,0,3,0,0,0,0,0,0,4,11,0,5,3,0,3,0,0,0,3,16,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,7,20,5,10,11,8,14,7,4,17,51,120,South Perth (C)
