lga_code16,sw_1000_1249_tot,sw_1250_1499_a_15_19,sw_1250_1499_a_20_24,sw_1250_1499_a_25_34,sw_1250_1499_a_35_44,sw_1250_1499_a_45_54,sw_1250_1499_a_55_64,sw_1250_1499_a_65_74,sw_1250_1499_a_75ov,sw_1250_1499_tot,sw_1500_1749_a_15_19,sw_1500_1749_a_20_24,sw_1500_1749_a_25_34,sw_1500_1749_a_35_44,sw_1500_1749_a_45_54,sw_1500_1749_a_55_64,sw_1500_1749_a_65_74,sw_1500_1749_a_75ov,sw_1500_1749_tot,sw_1750_1999_a_15_19,sw_1750_1999_a_20_24,sw_1750_1999_a_25_34,sw_1750_1999_a_35_44,sw_1750_1999_a_45_54,sw_1750_1999_a_55_64,sw_1750_1999_a_65_74,sw_1750_1999_a_75ov,sw_1750_1999_tot,sw_2000_2999_a_15_19,sw_2000_2999_a_20_24,sw_2000_2999_a_25_34,sw_2000_2999_a_35_44,sw_2000_2999_a_45_54,sw_2000_2999_a_55_64,sw_2000_2999_a_65_74,sw_2000_2999_a_75ov,sw_2000_2999_tot,sw_3000mo_a_15_19,sw_3000mo_a_20_24,sw_3000mo_a_25_34,sw_3000mo_a_35_44,sw_3000mo_a_45_54,sw_3000mo_a_55_64,sw_3000mo_a_65_74,sw_3000mo_a_75ov,sw_3000mo_tot,sw_pins_a_15_19,sw_pins_a_20_24,sw_pins_a_25_34,sw_pins_a_35_44,sw_pins_a_45_54,sw_pins_a_55_64,sw_pins_a_65_74,sw_pins_a_75ov,sw_pins_tot,sw_tot_a_15_19,sw_tot_a_20_24,sw_tot_a_25_34,sw_tot_a_35_44,sw_tot_a_45_54,sw_tot_a_55_64,sw_tot_a_65_74,sw_tot_a_75ov,sw_tot_tot,maopd_nni_a_15_19,maopd_nni_a_20_24,maopd_nni_a_25_34,maopd_nni_a_35_44,maopd_nni_a_45_54,maopd_nni_a_55_64,maopd_nni_a_65_74,maopd_nni_a_75ove,maopd_nni_tot,maopd_1_149_a_15_19,maopd_1_149_a_20_24,maopd_1_149_a_25_34,maopd_1_149_a_35_44,maopd_1_149_a_45_54,maopd_1_149_a_55_64,maopd_1_149_a_65_74,maopd_1_149_a_75ov,maopd_1_149_tot,maopd_150_299_a_15_19,maopd_150_299_a_20_24,maopd_150_299_a_25_34,maopd_150_299_a_35_44,maopd_150_299_a_45_54,maopd_150_299_a_55_64,maopd_150_299_a_65_74,maopd_150_299_a_75ov,maopd_150_299_tot,maopd_300_399_a_15_19,maopd_300_399_a_20_24,maopd_300_399_a_25_34,maopd_300_399_a_35_44,maopd_300_399_a_45_54,maopd_300_399_a_55_64,maopd_300_399_a_65_74,maopd_300_399_a_75ov,maopd_300_399_tot,maopd_400_499_a_15_19,maopd_400_499_a_20_24,maopd_400_499_a_25_34,maopd_400_499_a_35_44,maopd_400_499_a_45_54,maopd_400_499_a_55_64,maopd_400_499_a_65_74,maopd_400_499_a_75ov,maopd_400_499_tot,maopd_500_649_a_15_19,maopd_500_649_a_20_24,maopd_500_649_a_25_34,maopd_500_649_a_35_44,maopd_500_649_a_45_54,maopd_500_649_a_55_64,maopd_500_649_a_65_74,maopd_500_649_a_75ov,maopd_500_649_tot,maopd_650_799_a_15_19,maopd_650_799_a_20_24,maopd_650_799_a_25_34,maopd_650_799_a_35_44,maopd_650_799_a_45_54,maopd_650_799_a_55_64,maopd_650_799_a_65_74,maopd_650_799_a_75ov,maopd_650_799_tot,maopd_800_999_a_15_19,maopd_800_999_a_20_24,maopd_800_999_a_25_34,maopd_800_999_a_35_44,maopd_800_999_a_45_54,maopd_800_999_a_55_64,maopd_800_999_a_65_74,maopd_800_999_a_75ov,maopd_800_999_tot,maopd_1000_1249_a_15_19,maopd_1000_1249_a_20_24,maopd_1000_1249_a_25_34,maopd_1000_1249_a_35_44,maopd_1000_1249_a_45_54,maopd_1000_1249_a_55_64,maopd_1000_1249_a_65_74,maopd_1000_1249_a_75ov,maopd_1000_1249_tot,maopd_1250_1499_a_15_19,maopd_1250_1499_a_20_24,maopd_1250_1499_a_25_34,maopd_1250_1499_a_35_44,maopd_1250_1499_a_45_54,maopd_1250_1499_a_55_64,maopd_1250_1499_a_65_74,maopd_1250_1499_a_75ov,maopd_1250_1499_tot,maopd_1500_1749_a_15_19,maopd_1500_1749_a_20_24,maopd_1500_1749_a_25_34,maopd_1500_1749_a_35_44,maopd_1500_1749_a_45_54,maopd_1500_1749_a_55_64,maopd_1500_1749_a_65_74,maopd_1500_1749_a_75ov,maopd_1500_1749_tot,maopd_1750_1999_a_15_19,maopd_1750_1999_a_20_24,maopd_1750_1999_a_25_34,maopd_1750_1999_a_35_44,maopd_1750_1999_a_45_54,maopd_1750_1999_a_55_64,maopd_1750_1999_a_65_74,maopd_1750_1999_a_75ov,maopd_1750_1999_tot,maopd_2000_2999_a_15_19,maopd_2000_2999_a_20_24,maopd_2000_2999_a_25_34,maopd_2000_2999_a_35_44,maopd_2000_2999_a_45_54,maopd_2000_2999_a_55_64,maopd_2000_2999_a_65_74,maopd_2000_2999_a_75ov,maopd_2000_2999_tot,maopd_3000mo_a_15_19,maopd_3000mo_a_20_24,maopd_3000mo_a_25_34,maopd_3000mo_a_35_44,maopd_3000mo_a_45_54,maopd_3000mo_a_55_64,maopd_3000mo_a_65_74,maopd_3000mo_a_75ov,maopd_3000mo_tot,maopd_pins_a_15_19,maopd_pins_a_20_24,maopd_pins_a_25_34,maopd_pins_a_35_44,maopd_pins_a_45_54,maopd_pins_a_55_64,maopd_pins_a_65_74,maopd_pins_a_75ov,maopd_pins_tot,maopd_tot_a_15_19,lga_name16
51890,19,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,68,34,33,30,48,36,9,0,256,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,3,0,8,0,0,3,3,4,5,3,0,14,0,0,6,3,3,9,0,0,27,0,3,15,9,9,8,0,0,45,0,6,14,14,20,10,3,0,66,0,0,30,24,31,19,0,0,106,0,4,19,27,45,19,0,0,119,0,7,72,112,124,78,0,0,396,0,0,6,4,18,13,0,0,44,0,0,0,3,3,0,0,0,9,13,Collie (S)
52170,22,0,0,10,3,3,7,3,0,18,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,3,0,4,3,0,0,0,9,0,0,3,5,5,4,8,0,25,0,3,3,0,0,0,3,0,9,57,58,61,38,43,32,23,4,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,Cottesloe (T)
52240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,3,3,0,0,14,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Cranbrook (S)
52310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuballing (S)
52800,19,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,30,17,14,18,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,7,0,0,0,0,3,5,0,0,8,0,0,4,0,8,3,0,0,19,0,0,8,3,8,5,3,0,20,0,0,3,3,3,0,0,0,12,0,0,3,0,0,4,0,0,11,0,0,0,3,3,0,0,0,13,0,0,4,5,7,3,0,0,17,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,Derby-West Kimberley (S)
52380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,3,5,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,3,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cue (S)
52450,5,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,6,3,3,7,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,6,0,0,3,0,4,0,0,0,8,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cunderdin (S)
52520,3,0,0,0,0,0,4,0,0,7,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,13,9,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,3,5,0,0,12,0,0,0,3,0,0,0,0,9,0,0,3,0,0,4,0,0,10,0,0,0,3,3,0,0,0,5,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,Dalwallinu (S)
52590,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,8,9,21,8,8,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,8,9,0,0,0,20,0,3,0,4,8,4,3,0,17,0,0,3,5,0,3,3,0,9,0,0,6,4,3,3,0,0,16,0,0,3,3,3,0,0,0,11,0,0,3,7,10,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dandaragan (S)
52660,19,0,0,3,4,3,3,0,0,14,0,0,0,3,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,167,44,71,61,61,46,3,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,8,0,0,4,0,0,0,0,0,11,0,0,3,0,0,3,0,0,4,0,4,0,3,4,7,0,0,15,0,5,12,11,11,10,3,0,54,0,3,23,20,9,16,3,0,73,0,0,12,11,22,23,0,0,74,0,0,8,23,25,30,0,0,91,0,0,3,19,14,12,3,0,58,0,0,6,12,11,12,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,3,Dardanup (S)
52730,12,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,52,7,17,33,39,28,12,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,11,3,0,0,16,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Denmark (S)
53010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dumbleyung (S)
53080,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,4,0,0,3,0,0,11,0,0,7,0,0,4,0,0,7,0,3,4,7,3,0,0,0,16,0,3,4,7,3,4,0,0,18,0,0,9,10,4,7,0,0,32,0,0,0,6,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,Dundas (S)
53150,12,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,3,0,0,7,0,0,0,0,0,0,0,0,0,11,14,17,15,25,16,9,3,97,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,East Fremantle (T)
53220,29,0,4,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,3,3,0,0,0,3,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,21,27,26,24,9,5,0,145,0,0,5,5,3,0,0,0,16,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,10,0,0,0,3,0,0,0,0,5,0,0,0,0,0,4,4,0,10,0,0,6,0,0,0,0,0,12,0,0,9,7,4,9,0,0,29,4,3,14,12,11,16,0,0,65,3,12,38,39,48,31,7,0,177,0,18,49,70,68,49,6,0,256,0,17,141,117,116,67,6,0,465,0,31,218,170,162,99,11,0,693,0,38,541,609,578,278,25,0,2072,0,4,136,216,238,148,13,0,759,0,4,20,16,19,13,3,0,68,6,East Pilbara (S)
53290,32,0,0,13,4,6,3,0,0,32,0,3,0,8,10,3,0,0,26,0,0,0,4,5,0,0,0,8,0,0,0,3,6,4,0,3,12,0,0,0,3,4,0,3,0,10,4,3,0,3,4,0,0,0,15,138,75,71,84,110,72,14,3,569,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,11,0,0,0,0,3,3,0,0,8,0,3,0,0,0,3,3,0,19,0,0,0,0,0,3,0,0,6,0,5,3,9,7,3,6,0,32,0,4,9,3,10,7,3,0,36,0,11,9,15,17,13,4,0,64,0,3,7,8,23,22,5,0,75,3,3,17,12,20,23,0,0,73,0,3,13,17,18,12,7,0,60,0,0,4,6,30,14,5,0,61,0,0,8,10,17,11,3,0,58,0,0,3,5,3,5,0,0,19,0,0,0,0,4,0,3,0,10,11,Esperance (S)
53360,5,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,13,27,16,21,13,3,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,3,0,0,0,7,0,0,3,3,0,0,0,0,9,0,0,0,0,4,0,0,0,9,0,0,0,0,3,4,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,3,3,3,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Exmouth (S)
53430,178,0,4,29,33,36,27,7,0,133,0,0,12,9,15,16,7,0,60,0,0,12,11,17,6,3,0,58,0,0,9,26,25,12,0,0,72,0,0,3,11,11,10,0,0,37,5,6,3,3,7,0,0,0,28,374,381,353,288,349,240,90,14,2089,0,3,0,0,0,0,0,0,9,10,10,3,3,0,0,0,0,20,11,4,0,5,3,0,3,0,33,0,8,3,10,8,4,0,0,33,0,4,14,3,12,0,6,0,41,3,12,12,17,14,17,6,0,83,0,22,34,19,26,17,6,3,127,0,11,61,53,48,49,13,0,246,0,13,56,67,72,80,14,0,310,0,3,36,58,77,51,16,0,240,0,5,38,34,52,44,5,0,185,0,0,15,20,30,20,8,0,93,0,0,27,48,33,20,10,0,130,0,0,3,6,6,4,0,0,24,0,0,3,3,8,4,3,0,20,27,Fremantle (C)
53640,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,6,3,3,9,11,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,3,0,0,3,3,5,0,10,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Gnowangerup (S)
54280,86,3,4,18,15,19,8,3,0,61,0,0,7,10,3,5,0,0,29,0,0,3,0,3,3,0,0,15,0,0,4,3,4,3,0,0,22,0,0,0,3,4,5,3,0,16,6,3,0,3,0,0,0,0,14,320,150,210,170,182,122,21,3,1176,0,0,0,0,3,0,0,0,9,7,0,3,0,0,0,0,0,7,0,0,7,3,0,3,0,0,17,0,3,4,0,3,3,0,0,13,0,4,6,4,3,5,0,0,30,0,7,7,12,6,3,3,0,42,0,11,20,8,16,14,8,0,82,5,15,28,27,31,31,6,0,143,3,23,47,42,56,41,16,0,228,0,30,63,43,59,50,11,0,252,0,27,118,75,91,61,9,0,384,0,20,107,74,97,62,8,0,373,0,27,186,177,169,103,9,0,680,0,0,24,45,48,17,3,0,138,0,7,15,16,13,7,4,0,61,20,Kalgoorlie/Boulder (C)
54310,60,0,7,9,16,8,4,0,0,40,0,3,10,5,4,5,0,0,24,0,0,5,3,0,6,0,0,21,0,0,0,4,0,5,0,0,14,0,0,4,0,0,3,0,0,12,6,0,0,0,0,3,0,0,8,163,83,144,95,92,54,0,0,628,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,8,0,0,0,0,0,3,0,0,11,0,0,3,0,0,3,0,0,7,0,0,0,3,5,3,0,0,14,0,3,13,7,6,3,0,0,32,3,8,14,9,18,3,3,0,51,7,20,22,23,34,20,3,0,128,0,9,32,35,26,15,3,0,120,0,3,45,41,46,34,3,0,175,0,3,53,63,52,26,5,0,203,0,15,154,185,154,83,4,0,601,0,4,78,104,109,36,5,0,339,0,0,4,14,13,0,0,0,32,15,Karratha (C)
53800,128,0,0,11,17,19,8,4,0,61,0,3,8,11,12,4,5,0,51,0,0,3,5,9,3,0,0,25,0,0,0,8,4,4,0,0,25,0,0,3,10,3,7,0,0,18,13,3,3,6,3,0,0,0,34,438,169,251,249,296,174,46,8,1619,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,10,5,0,3,0,0,3,0,0,10,3,3,3,3,3,5,4,0,28,3,0,4,0,8,6,6,0,31,7,8,14,6,21,21,11,0,90,3,16,13,20,27,25,10,0,103,0,16,21,27,28,30,14,0,144,5,10,22,32,58,31,5,0,171,0,3,21,31,39,29,5,0,121,0,4,19,19,40,32,3,0,118,0,0,8,25,27,27,8,0,105,0,3,25,29,57,39,5,0,159,0,0,3,6,5,3,0,0,15,0,0,0,0,6,7,0,0,20,31,Greater Geraldton (C)
53920,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,5,0,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,3,3,3,0,0,11,0,0,4,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,Halls Creek (S)
53990,20,0,0,3,5,4,4,0,0,19,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,174,55,68,87,97,55,12,3,549,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,12,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,3,0,6,0,0,3,6,0,3,0,0,13,0,4,6,9,13,7,3,0,53,0,15,16,14,23,13,6,0,83,0,3,10,24,30,20,0,0,93,0,3,15,15,41,23,3,0,97,0,0,23,26,28,27,7,0,110,0,0,25,36,35,15,6,0,119,0,0,15,25,37,18,0,0,99,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,7,11,Harvey (S)
53710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goomalling (S)
53780,205,0,7,26,33,35,16,5,0,117,0,0,13,22,19,9,10,0,80,0,0,11,11,8,13,0,0,42,0,4,13,7,8,12,7,0,52,0,0,0,11,5,4,0,0,24,14,9,0,3,4,3,0,0,33,675,539,488,377,397,281,98,15,2860,0,0,0,3,0,0,0,0,12,16,0,3,4,0,3,0,0,25,10,18,11,4,12,11,5,0,66,3,15,22,5,18,3,4,0,70,0,8,25,13,16,8,12,0,80,8,10,30,24,31,36,10,0,142,8,23,56,40,42,31,5,0,203,3,30,89,70,82,54,15,0,341,3,16,61,76,106,73,12,0,352,0,6,47,62,61,53,4,0,241,0,0,31,33,44,41,11,0,156,0,3,28,18,14,16,8,0,81,0,0,24,25,24,10,4,0,83,0,0,0,3,7,3,0,0,24,0,0,3,0,5,9,0,0,22,50,Gosnells (C)
54060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,10,18,24,16,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,8,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,Irwin (S)
