lga_code16,maopd_400_499_h_0,maopd_400_499_h_1_15,maopd_400_499_h_16_24,maopd_400_499_h_25_34,maopd_400_499_h_35_39,maopd_400_499_h_40,maopd_400_499_h_41_48,maopd_400_499_h_49mo,maopd_400_499_h_ns,maopd_400_499_h_tot,maopd_500_649_h_0,maopd_500_649_h_1_15,maopd_500_649_h_16_24,maopd_500_649_h_25_34,maopd_500_649_h_35_39,maopd_500_649_h_40,maopd_500_649_h_41_48,maopd_500_649_h_49mo,maopd_500_649_h_ns,maopd_500_649_h_tot,maopd_650_799_h_0,maopd_650_799_h_1_15,maopd_650_799_h_16_24,maopd_650_799_h_25_34,maopd_650_799_h_35_39,maopd_650_799_h_40,maopd_650_799_h_41_48,maopd_650_799_h_49mo,maopd_650_799_h_ns,maopd_650_799_h_tot,maopd_800_999_h_0,maopd_800_999_h_1_15,maopd_800_999_h_16_24,maopd_800_999_h_25_34,maopd_800_999_h_35_39,maopd_800_999_h_40,maopd_800_999_h_41_48,maopd_800_999_h_49mo,maopd_800_999_h_ns,maopd_800_999_h_tot,maopd_1000_1249_h_0,maopd_1000_1249_h_1_15,maopd_1000_1249_h_16_24,maopd_1000_1249_h_25_34,maopd_1000_1249_h_35_39,maopd_1000_1249_h_40,maopd_1000_1249_h_41_48,maopd_1000_1249_h_49mo,maopd_1000_1249_h_ns,maopd_1000_1249_h_tot,maopd_1250_1499_h_0,maopd_1250_1499_h_1_15,maopd_1250_1499_h_16_24,maopd_1250_1499_h_25_34,maopd_1250_1499_h_35_39,maopd_1250_1499_h_40,maopd_1250_1499_h_41_48,maopd_1250_1499_h_49mo,maopd_1250_1499_h_ns,maopd_1250_1499_h_tot,maopd_1500_1749_h_0,maopd_1500_1749_h_1_15,maopd_1500_1749_h_16_24,maopd_1500_1749_h_25_34,maopd_1500_1749_h_35_39,maopd_1500_1749_h_40,maopd_1500_1749_h_41_48,maopd_1500_1749_h_49mo,maopd_1500_1749_h_ns,maopd_1500_1749_h_tot,maopd_1750_1999_h_0,maopd_1750_1999_h_1_15,maopd_1750_1999_h_16_24,maopd_1750_1999_h_25_34,maopd_1750_1999_h_35_39,maopd_1750_1999_h_40,maopd_1750_1999_h_41_48,maopd_1750_1999_h_49mo,maopd_1750_1999_h_ns,maopd_1750_1999_h_tot,maopd_2000_2999_h_0,maopd_2000_2999_h_1_15,maopd_2000_2999_h_16_24,maopd_2000_2999_h_25_34,maopd_2000_2999_h_35_39,maopd_2000_2999_h_40,maopd_2000_2999_h_41_48,maopd_2000_2999_h_49mo,maopd_2000_2999_h_ns,maopd_2000_2999_h_tot,maopd_3000mo_h_0,maopd_3000mo_h_1_15,maopd_3000mo_h_16_24,maopd_3000mo_h_25_34,maopd_3000mo_h_35_39,maopd_3000mo_h_40,maopd_3000mo_h_41_48,maopd_3000mo_h_49mo,maopd_3000mo_h_ns,maopd_3000mo_h_tot,maopd_pins_h_0,maopd_pins_h_1_15,maopd_pins_h_16_24,maopd_pins_h_25_34,maopd_pins_h_35_39,maopd_pins_h_40,maopd_pins_h_41_48,maopd_pins_h_49mo,maopd_pins_h_ns,maopd_pins_h_tot,maopd_tot_h_0,maopd_tot_h_1_15,maopd_tot_h_16_24,maopd_tot_h_25_34,maopd_tot_h_35_39,maopd_tot_h_40,maopd_tot_h_41_48,maopd_tot_h_49mo,maopd_tot_h_ns,maopd_tot_h_tot,lab_nni_h_0,lab_nni_h_1_15,lab_nni_h_16_24,lab_nni_h_25_34,lab_nni_h_35_39,lab_nni_h_40,lab_nni_h_41_48,lab_nni_h_49mo,lab_nni_h_ns,lab_nni_h_tot,lab_1_149_h_0,lab_1_149_h_1_15,lab_1_149_h_16_24,lab_1_149_h_25_34,lab_1_149_h_35_39,lab_1_149_h_40,lab_1_149_h_41_48,lab_1_149_h_49mo,lab_1_149_h_ns,lab_1_149_h_tot,lab_150_299_h_0,lab_150_299_h_1_15,lab_150_299_h_16_24,lab_150_299_h_25_34,lab_150_299_h_35_39,lab_150_299_h_40,lab_150_299_h_41_48,lab_150_299_h_49mo,lab_150_299_h_ns,lab_150_299_h_tot,lab_300_399_h_0,lab_300_399_h_1_15,lab_300_399_h_16_24,lab_300_399_h_25_34,lab_300_399_h_35_39,lab_300_399_h_40,lab_300_399_h_41_48,lab_300_399_h_49mo,lab_300_399_h_ns,lab_300_399_h_tot,lab_400_499_h_0,lab_400_499_h_1_15,lab_400_499_h_16_24,lab_400_499_h_25_34,lab_400_499_h_35_39,lab_400_499_h_40,lab_400_499_h_41_48,lab_400_499_h_49mo,lab_400_499_h_ns,lab_400_499_h_tot,lab_500_649_h_0,lab_500_649_h_1_15,lab_500_649_h_16_24,lab_500_649_h_25_34,lab_500_649_h_35_39,lab_500_649_h_40,lab_500_649_h_41_48,lab_500_649_h_49mo,lab_500_649_h_ns,lab_500_649_h_tot,lab_650_799_h_0,lab_650_799_h_1_15,lab_650_799_h_16_24,lab_650_799_h_25_34,lab_650_799_h_35_39,lab_650_799_h_40,lab_650_799_h_41_48,lab_650_799_h_49mo,lab_650_799_h_ns,lab_650_799_h_tot,lab_800_999_h_0,lab_800_999_h_1_15,lab_800_999_h_16_24,lab_800_999_h_25_34,lab_800_999_h_35_39,lab_800_999_h_40,lab_800_999_h_41_48,lab_800_999_h_49mo,lab_800_999_h_ns,lab_800_999_h_tot,lga_name16
14600,0,0,0,0,0,0,0,3,0,3,0,0,0,9,4,3,0,4,0,18,0,0,3,0,0,10,4,3,0,22,3,0,3,4,5,9,3,12,0,40,0,0,0,0,3,7,6,9,0,29,0,0,0,0,0,6,4,6,0,22,0,0,0,0,0,3,0,10,0,14,0,0,3,0,0,0,0,4,0,7,0,3,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,19,10,15,36,27,55,3,179,0,5,3,0,0,0,0,0,0,3,0,8,0,0,0,3,0,0,0,15,0,4,0,0,0,3,0,3,0,17,3,17,7,0,0,0,0,0,0,25,0,5,3,0,0,4,3,0,0,15,0,6,8,10,4,7,3,5,3,45,5,0,0,0,11,14,0,12,0,46,3,0,0,4,6,11,3,8,0,43,Lachlan (A)
14650,8,46,45,30,9,9,3,8,0,157,8,31,42,64,46,31,4,9,0,244,11,27,30,84,149,84,30,31,4,449,14,13,27,37,186,169,93,76,9,617,16,7,10,27,138,142,126,123,10,600,15,0,3,6,63,81,78,97,0,343,6,3,0,6,35,43,36,92,5,233,3,0,3,6,19,31,23,40,3,123,18,0,0,3,52,51,71,66,6,262,5,0,0,0,21,0,30,12,0,75,0,0,3,3,6,9,7,6,8,45,117,299,250,286,741,656,488,573,53,3460,10,24,4,0,0,0,0,6,3,58,47,566,50,8,3,0,0,3,7,683,26,320,112,33,6,3,0,7,11,519,19,241,165,53,10,9,9,7,7,521,18,128,159,100,42,17,8,9,10,488,35,114,134,231,127,77,22,13,12,777,27,47,94,206,288,198,42,41,9,947,20,23,49,105,306,237,83,44,13,878,Lake Macquarie (C)
14700,0,0,3,4,3,4,0,0,0,23,0,8,7,14,5,3,0,3,0,44,0,8,7,7,17,14,7,3,0,56,3,7,3,13,50,20,11,3,0,104,0,4,0,3,29,19,10,7,0,71,0,0,0,0,3,5,3,12,0,22,0,0,0,0,4,3,4,7,0,20,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,0,15,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,9,35,30,44,120,75,29,45,8,387,0,0,0,0,0,0,0,0,0,3,0,34,5,3,0,0,0,0,0,38,7,32,12,0,0,0,0,0,0,50,0,23,38,7,0,0,0,3,0,79,0,17,35,10,0,3,0,0,0,69,6,13,34,20,22,8,3,0,0,98,0,4,17,17,37,14,5,4,0,105,3,3,13,7,45,34,13,6,0,125,Lane Cove (A)
14750,0,9,3,3,0,3,0,0,0,20,0,0,3,5,9,3,4,0,0,26,0,9,6,3,16,21,10,4,4,66,0,3,0,6,15,55,17,20,0,114,3,0,3,4,12,26,8,29,0,96,3,0,0,0,3,20,12,26,3,65,0,0,0,0,6,0,8,10,3,24,0,0,0,0,0,0,4,3,0,10,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,12,21,27,14,15,63,133,59,104,15,454,0,0,0,0,0,0,0,0,0,3,0,19,3,3,0,0,0,0,0,29,0,17,7,4,3,3,0,0,0,36,0,13,5,0,0,0,0,0,3,25,0,13,11,11,7,4,0,0,0,49,6,12,13,22,18,14,7,9,0,98,3,7,7,16,51,79,7,19,0,194,10,12,5,11,56,107,18,17,3,232,Leeton (A)
14850,0,10,20,4,8,3,0,0,0,44,3,8,12,27,14,6,3,10,0,93,4,5,14,34,64,23,13,19,3,178,10,6,3,35,65,44,24,33,3,224,3,0,7,11,40,42,34,38,0,175,0,3,0,0,16,22,18,19,0,80,0,3,0,0,6,6,3,24,0,44,0,0,0,0,3,3,3,16,0,26,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,3,0,3,3,14,23,63,73,132,218,152,105,170,16,954,0,9,0,3,0,4,0,0,0,18,13,161,20,0,0,0,0,0,5,203,5,90,29,16,11,0,0,3,0,165,11,70,55,22,9,4,0,5,3,185,3,48,72,49,12,8,3,12,9,211,8,58,65,80,55,27,10,15,12,341,13,18,32,97,142,56,21,14,9,398,16,12,11,33,123,95,26,17,3,336,Lismore (C)
14870,0,6,6,4,5,3,0,3,0,29,3,4,7,7,3,0,0,6,0,25,0,3,0,3,15,12,11,0,0,46,0,0,3,16,27,29,11,12,0,93,3,0,0,3,20,30,12,29,3,95,3,0,0,3,18,28,19,29,0,104,0,0,0,4,15,18,7,30,0,80,0,0,3,3,16,37,14,16,0,91,15,0,5,3,38,74,81,38,7,259,0,0,0,0,14,9,8,21,3,52,0,0,0,0,5,9,3,3,0,17,33,31,32,49,169,252,175,179,19,929,0,3,0,0,0,3,0,0,0,9,0,53,3,3,0,0,0,0,0,70,4,45,16,8,4,4,0,0,3,83,4,38,16,12,0,0,3,0,0,73,0,10,28,22,5,3,3,0,3,81,0,20,22,18,9,11,0,5,0,82,4,6,12,17,37,17,5,9,3,106,7,4,3,10,37,28,10,5,3,112,Lithgow (C)
14900,11,37,96,47,39,23,8,14,15,291,10,51,89,132,165,59,13,28,10,547,19,51,74,132,509,242,63,61,25,1170,28,49,48,123,645,397,146,157,32,1625,26,26,24,56,309,328,198,287,27,1285,16,15,8,23,116,172,103,277,14,741,15,10,3,12,40,94,71,209,4,452,5,4,0,3,20,37,29,130,7,233,7,0,0,3,6,23,20,93,3,164,0,0,3,0,5,3,0,16,3,33,0,3,6,5,34,13,8,15,17,100,144,400,481,576,1916,1416,680,1305,174,7095,5,30,11,3,3,11,5,3,9,75,17,304,28,6,7,4,0,0,5,379,17,286,109,24,13,13,0,3,17,475,16,150,185,59,24,9,3,4,15,478,15,121,209,118,52,27,9,4,16,574,22,91,159,248,211,103,7,28,17,895,22,55,88,165,432,232,48,41,29,1117,25,40,48,70,429,286,93,74,22,1080,Liverpool (C)
14920,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,0,0,3,0,13,0,0,0,3,3,7,3,3,0,23,3,0,3,3,9,9,6,11,0,47,0,0,0,8,10,10,13,20,0,59,0,0,0,0,0,5,4,17,0,31,4,0,0,3,8,9,13,11,0,48,0,0,0,0,5,3,10,11,0,34,4,0,0,0,14,13,9,17,0,60,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,3,7,16,11,10,24,54,57,59,105,13,353,0,3,0,0,0,0,0,0,0,4,0,15,3,0,0,0,0,0,0,20,0,14,8,3,0,0,0,0,0,23,0,17,8,9,0,0,0,0,0,30,0,13,3,8,3,0,0,0,3,31,4,9,5,11,3,5,6,5,0,47,3,3,3,15,16,13,4,9,3,70,0,0,4,9,21,17,14,21,3,86,Liverpool Plains (A)
14950,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,3,0,6,0,3,0,4,4,5,0,0,0,13,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,12,5,14,3,5,0,54,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,5,0,5,0,3,0,0,0,3,0,16,0,0,4,3,0,0,0,0,0,9,0,0,0,3,0,9,3,3,0,21,0,0,0,3,0,0,0,0,0,8,Lockhart (A)
15050,3,25,14,10,0,3,0,3,0,63,4,15,21,18,12,16,5,0,4,97,5,15,22,41,78,46,21,16,3,244,4,3,13,38,95,103,44,28,6,337,9,4,10,18,57,100,52,82,4,344,6,3,5,3,32,42,40,75,3,211,7,3,0,4,17,26,23,64,0,141,3,0,3,6,6,8,11,40,0,86,7,0,0,0,3,19,8,49,4,93,0,0,0,0,0,6,3,6,0,12,0,3,3,0,6,4,0,7,8,33,48,166,125,164,324,375,211,387,34,1826,0,6,8,3,0,0,0,0,3,21,10,306,17,0,0,0,0,0,0,340,7,137,54,16,3,0,0,5,10,238,6,115,94,19,9,6,0,0,3,259,5,77,89,35,12,4,0,3,3,239,8,51,60,106,45,22,6,7,3,312,15,27,35,82,106,73,24,17,8,375,11,10,22,38,117,94,46,32,4,369,Maitland (C)
15240,8,21,17,10,3,3,8,0,3,75,11,22,33,33,40,13,6,14,3,164,3,9,22,31,75,48,11,13,3,220,8,6,10,24,84,78,44,52,4,300,9,7,12,17,62,49,35,71,3,266,7,5,4,7,6,28,25,57,7,140,5,3,0,4,11,5,11,32,0,77,3,5,0,6,0,6,10,19,0,55,11,0,0,4,12,13,10,33,0,90,0,0,0,0,4,3,0,3,0,14,4,0,0,0,9,0,0,9,5,29,75,133,114,135,322,267,164,304,31,1545,3,22,3,0,6,0,3,3,3,50,19,210,16,3,0,10,0,0,4,271,12,176,51,22,3,3,0,8,12,285,17,146,100,48,7,7,6,7,14,354,22,116,148,74,18,13,5,10,8,412,39,90,112,141,81,46,16,23,14,559,42,49,46,100,176,90,42,37,10,580,39,24,34,50,103,98,50,41,4,443,Mid-Coast (A)
15270,0,7,5,0,0,0,0,3,0,19,0,5,15,10,3,4,0,7,0,47,3,5,9,12,16,14,9,7,0,72,0,3,3,6,25,18,12,9,0,85,5,0,7,3,32,29,24,27,0,130,0,3,0,5,27,21,27,31,3,119,9,3,0,7,25,21,28,50,3,138,4,4,4,4,13,15,38,47,0,132,21,0,4,5,42,54,131,156,5,423,3,3,0,0,4,3,27,38,0,75,0,0,0,0,3,10,3,8,3,22,42,37,58,62,195,199,304,388,22,1306,3,9,0,0,0,0,0,3,0,19,11,64,8,3,0,0,0,4,4,95,3,59,11,6,3,0,0,3,0,85,6,41,28,18,4,6,3,4,4,104,7,35,39,24,3,3,4,3,3,111,3,14,34,49,22,15,6,11,3,151,5,13,11,32,52,35,9,12,0,166,3,0,7,11,43,31,12,18,3,134,Mid-Western Regional (A)
15300,0,0,0,7,4,3,0,0,0,14,3,5,0,3,14,9,8,5,0,40,0,7,0,7,22,12,3,17,0,66,3,3,3,11,21,35,10,26,6,109,3,0,3,4,14,28,13,45,0,116,0,0,0,3,10,8,3,21,0,55,0,0,0,0,6,0,3,18,0,36,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,7,0,3,0,15,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,3,0,15,14,33,15,38,94,113,38,162,11,518,0,3,0,0,0,0,0,6,0,13,0,16,3,0,0,0,0,0,0,21,0,28,8,8,0,0,0,0,4,46,0,17,12,4,4,3,0,7,0,51,3,3,6,12,3,3,7,7,0,50,0,8,12,20,16,14,6,7,0,84,6,10,6,9,27,35,12,16,3,121,3,0,3,5,20,23,15,31,3,102,Moree Plains (A)
15350,0,0,3,4,0,0,0,0,0,3,0,0,4,4,3,0,0,0,0,9,0,4,0,3,0,0,0,0,0,11,0,0,0,0,3,3,0,3,0,15,0,0,0,0,0,3,0,0,0,7,0,0,0,4,0,0,0,3,0,6,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,13,18,8,12,9,5,3,78,0,3,0,0,0,0,0,0,0,6,3,34,0,0,0,0,0,0,0,37,0,29,7,0,0,0,0,0,0,32,0,14,22,6,0,0,0,0,3,45,0,17,40,11,3,0,0,4,0,71,0,10,13,16,10,7,0,3,0,55,4,0,13,14,24,18,8,3,0,79,0,3,3,5,24,20,4,4,0,64,Mosman (A)
15520,0,4,3,0,0,0,0,0,0,10,4,3,4,12,0,3,3,4,0,35,3,0,0,7,6,11,4,8,0,46,3,0,4,0,18,16,15,8,3,71,3,0,3,5,12,15,11,16,3,68,0,0,0,0,5,3,9,15,0,43,3,0,0,0,3,3,0,4,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,3,10,21,20,18,35,50,68,45,70,9,329,0,3,0,0,0,0,0,0,0,3,6,29,0,4,0,0,0,0,0,45,4,41,17,4,0,0,0,3,0,63,5,26,11,7,9,3,3,3,0,65,9,27,13,15,0,0,0,0,3,73,5,15,12,34,14,4,3,9,3,99,3,11,21,9,30,22,10,12,0,118,0,3,3,5,31,28,12,15,4,104,Murray River (A)
15560,3,0,0,0,0,0,0,0,0,3,0,0,3,7,4,0,0,0,0,12,0,0,0,0,3,3,0,3,0,15,0,0,0,0,11,5,8,3,0,33,0,0,0,0,9,8,0,14,0,39,0,0,0,0,0,3,3,6,0,21,3,0,0,0,0,4,0,7,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,7,12,29,31,11,42,3,151,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,13,0,7,0,0,0,0,0,3,3,17,0,3,7,0,3,0,0,0,0,17,0,0,9,4,0,0,0,0,0,16,0,0,7,14,3,5,0,6,0,36,3,3,3,15,18,10,7,5,0,62,0,3,0,3,17,6,7,5,0,50,Murrumbidgee (A)
15650,3,5,3,5,0,4,0,0,0,18,5,3,10,6,5,3,0,0,0,34,3,6,6,8,15,8,0,3,0,56,3,9,17,13,34,29,26,14,5,143,10,3,10,22,47,42,21,46,5,199,12,3,3,17,39,32,33,52,0,190,6,10,10,9,36,36,36,82,3,236,13,4,5,16,28,37,40,80,6,231,46,16,21,40,124,99,210,265,13,829,14,0,0,5,17,12,29,23,3,105,0,0,0,0,7,13,11,8,8,45,115,63,89,157,354,319,415,572,49,2119,0,6,0,0,0,0,0,0,0,12,6,49,0,0,0,0,0,0,0,66,0,48,14,0,0,0,0,3,3,73,3,22,21,4,3,8,3,0,3,62,0,13,17,10,3,3,0,7,0,61,6,14,18,23,18,10,0,3,3,97,6,10,15,17,45,32,14,14,0,146,4,5,6,10,43,46,12,12,3,129,Muswellbrook (A)
15700,4,3,8,0,0,0,0,3,0,14,0,3,10,3,3,0,3,3,3,35,0,3,8,8,9,6,0,8,0,48,3,9,3,4,19,11,15,13,0,79,0,6,11,4,17,12,16,19,0,79,0,0,4,0,6,6,3,13,0,38,0,0,3,0,0,3,0,13,0,17,0,0,3,0,3,3,0,13,0,16,0,0,3,0,0,0,0,7,0,10,0,0,0,0,0,0,0,3,0,9,0,3,0,0,0,3,0,3,0,10,12,37,58,30,70,49,39,94,13,387,0,9,0,0,0,3,0,0,0,10,3,46,8,3,0,3,0,3,0,64,3,40,8,3,0,0,0,3,0,62,0,35,19,12,0,0,0,0,3,74,3,29,23,23,4,0,3,0,0,85,6,10,20,29,18,13,3,7,4,98,10,9,7,32,27,11,11,12,3,112,6,10,12,12,29,26,13,13,3,116,Nambucca (A)
15750,0,3,6,3,0,0,0,4,0,18,3,3,7,4,3,8,5,7,0,41,0,0,3,12,17,7,5,13,5,71,0,7,3,8,20,27,14,25,0,102,5,0,3,3,22,28,27,52,0,136,4,0,4,7,27,30,16,49,0,134,5,0,0,4,13,22,17,85,3,148,6,0,0,0,6,23,23,91,3,156,17,3,3,0,19,13,45,127,3,231,3,0,0,6,3,4,3,7,0,31,0,0,0,0,3,6,0,9,0,23,53,30,40,49,133,168,160,470,20,1125,0,0,0,0,0,0,0,3,0,4,3,33,3,3,5,0,0,0,3,44,0,27,6,3,0,0,0,0,0,42,3,29,25,0,0,0,0,0,3,58,3,11,17,13,0,3,0,3,3,53,5,3,12,16,14,19,3,5,4,86,5,7,9,11,20,23,7,9,3,97,3,3,3,9,25,28,8,13,3,92,Narrabri (A)
15800,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,6,3,5,3,0,0,12,0,3,0,27,0,0,0,0,4,7,6,9,0,27,3,0,0,0,6,9,8,10,0,41,3,0,0,0,3,0,0,8,0,20,3,0,0,0,3,3,3,8,0,19,0,0,0,0,0,0,3,3,0,6,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,13,12,8,8,26,34,28,41,3,173,0,3,0,0,0,0,0,0,0,3,0,12,5,0,0,0,0,0,0,17,0,14,3,0,0,3,0,0,3,21,0,8,8,6,0,4,0,0,0,26,3,9,16,0,0,4,3,0,0,39,3,6,5,13,8,3,4,5,0,43,0,0,4,3,17,14,7,0,0,56,0,0,3,3,12,10,11,3,0,41,Narrandera (A)
15850,3,5,0,3,0,0,0,0,0,10,0,0,4,0,0,0,3,0,0,17,0,0,4,4,12,8,0,3,0,26,0,5,0,3,8,12,5,11,0,38,3,0,0,0,5,15,3,11,0,46,3,3,0,0,3,6,9,28,0,58,3,0,0,0,3,3,9,10,0,33,0,0,0,0,0,0,5,12,0,15,0,0,0,0,0,0,3,5,0,12,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,9,15,17,11,11,45,48,35,92,0,278,0,3,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,3,12,0,3,0,0,0,3,0,0,0,11,0,3,3,0,0,0,0,0,0,7,0,8,0,7,3,5,3,9,0,29,0,7,5,6,3,4,0,3,0,33,0,3,0,3,12,15,3,5,3,48,0,10,0,0,14,6,9,3,5,43,Narromine (A)
15900,4,41,49,33,19,17,4,5,4,177,9,25,43,58,60,50,13,17,8,285,13,28,46,70,243,133,57,46,7,637,30,15,31,59,276,288,142,99,16,959,41,8,19,27,224,305,153,202,11,983,26,8,11,26,141,177,102,191,10,687,31,0,7,14,107,149,90,197,12,603,15,7,8,17,59,107,74,123,6,405,32,5,16,28,140,126,109,251,5,707,0,0,0,8,10,14,13,31,3,71,6,3,3,5,14,18,8,17,6,80,232,296,285,362,1303,1394,766,1198,86,5929,6,20,8,3,3,4,0,0,0,42,50,590,47,8,8,3,0,0,9,715,41,350,104,30,11,3,3,4,11,562,17,258,177,85,22,20,3,4,14,599,18,196,272,135,53,25,3,15,12,728,28,158,246,293,157,76,32,33,20,1042,34,68,134,300,395,258,64,59,24,1340,42,41,58,150,438,385,146,93,19,1368,Newcastle (C)
15950,9,4,20,4,0,3,0,0,0,38,0,7,16,13,12,4,0,0,0,58,0,0,10,8,17,5,0,7,0,56,3,5,6,13,20,23,4,9,0,79,3,4,4,6,20,35,19,6,0,97,7,0,0,0,17,10,10,13,6,60,3,0,0,0,11,13,10,12,0,48,3,0,0,0,3,9,4,7,0,21,0,0,0,0,5,3,3,18,0,36,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,3,10,29,77,83,48,105,106,52,75,15,594,0,3,4,0,0,0,0,0,3,15,13,85,5,3,0,0,0,0,0,106,6,73,26,8,0,0,0,0,3,124,0,66,113,14,0,3,0,0,8,213,4,40,172,24,8,11,3,0,14,274,3,34,103,66,33,15,8,10,9,286,3,17,39,48,89,50,11,13,8,278,9,11,27,22,86,60,23,15,10,258,North Sydney (A)
15990,0,31,58,26,24,12,4,5,7,179,6,31,74,62,79,44,10,21,7,342,12,27,55,82,248,90,44,40,11,604,15,13,31,62,318,147,68,77,6,732,21,8,18,28,196,157,89,90,5,616,11,5,3,14,84,114,57,82,3,382,7,0,0,4,38,34,58,78,3,229,4,0,3,0,13,11,17,27,0,84,0,0,3,0,8,13,5,29,0,68,0,0,0,0,4,3,0,12,0,18,0,5,4,7,13,8,4,7,5,54,90,344,332,316,1030,652,358,481,56,3657,4,35,4,7,0,0,0,5,0,56,40,607,43,8,14,5,0,0,6,733,15,303,113,19,11,11,4,5,3,477,12,159,211,54,18,16,5,3,3,476,8,110,273,84,28,16,7,7,15,550,22,92,223,180,158,52,20,13,11,771,19,56,123,139,299,165,45,46,21,918,20,43,35,88,266,252,69,61,15,835,Northern Beaches (A)
16100,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,3,3,0,0,7,3,0,3,3,12,9,3,8,0,38,0,0,0,0,41,15,15,21,0,95,4,0,0,0,30,13,10,30,0,91,0,0,0,0,10,6,12,25,0,58,0,0,0,0,8,3,5,16,0,36,0,0,0,0,0,0,3,11,0,16,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,16,7,6,9,104,56,56,114,0,367,0,3,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,12,0,11,5,0,0,0,0,0,0,24,0,4,4,3,3,0,0,0,0,12,0,0,4,4,0,3,0,0,0,18,0,3,3,5,3,8,0,5,0,24,0,4,3,6,15,15,4,4,3,53,0,0,0,0,22,14,10,7,0,53,Oberon (A)
16150,5,10,13,5,6,0,0,0,4,41,3,5,19,14,11,9,3,3,3,66,3,0,3,24,33,23,18,11,3,116,4,8,3,15,61,38,19,23,3,170,7,3,6,4,37,48,39,51,6,202,3,0,0,8,14,13,16,50,3,112,5,0,0,0,7,9,18,51,3,87,4,0,0,3,0,4,12,32,3,53,3,0,0,0,0,0,7,33,3,48,0,0,0,0,0,0,0,4,0,12,3,8,0,3,0,0,0,4,3,26,32,61,58,77,167,150,133,275,31,993,3,6,0,3,0,0,0,3,0,20,5,140,13,0,0,0,0,0,0,164,6,81,32,7,6,0,0,0,3,137,14,57,47,14,3,0,0,3,0,147,7,46,69,34,13,10,4,4,5,196,6,34,41,66,54,30,8,7,3,246,11,10,19,48,94,64,30,13,13,299,8,9,11,15,64,83,30,32,7,258,Orange (C)
16200,0,3,11,5,3,0,0,0,0,17,0,0,10,8,6,3,3,0,0,29,3,0,4,9,15,9,6,4,0,48,0,3,0,4,18,11,16,22,0,73,3,3,0,4,16,9,23,20,0,78,0,0,0,0,6,7,25,20,0,67,0,3,0,0,13,0,25,15,0,58,3,0,0,3,8,7,22,14,4,57,7,0,0,0,9,6,21,26,0,64,0,0,0,0,0,0,3,3,0,8,0,0,3,0,3,0,0,3,0,10,20,22,33,33,87,61,145,133,12,548,0,4,0,0,0,0,0,0,0,3,0,33,3,0,0,0,0,0,0,44,0,29,7,5,0,0,3,0,3,50,6,9,9,0,3,8,0,0,0,39,3,11,11,14,6,3,4,0,3,55,6,11,21,28,11,7,0,10,0,89,4,4,6,12,18,17,0,0,0,65,4,3,3,8,14,21,20,5,0,77,Parkes (A)
