objectid,lga_code17,lga_name17,ste_code17,ste_name17,areasqkm17,q1_hh,q2_hh,q3_hh,q4_hh,occ_dwell,urp_2016,tot_dwell,q1_perc,q2_perc,q3_perc,q4_perc,shape_length,shape_area
125,18400,Wollondilly (A),1,New South Wales,2555.4339999999997,2644.0,3455.0,4432.0,4466.0,14998.0,48551.0,16762.0,17.6290172022936,23.0364048539805,29.5506067475663,29.777303640485396,3.85033247804532,0.249664562247619
126,18450,Wollongong (C),1,New South Wales,683.9860000000001,22802.0,17917.0,15948.0,16942.0,73593.0,203123.0,84015.0,30.9839251015722,24.3460655225361,21.6705393175981,23.0212112565054,2.13526047066825,0.0670336580005992
127,18500,Woollahra (A),1,New South Wales,12.2775,2133.0,3723.0,5787.0,9301.0,20937.0,54082.0,26278.0,10.1877059750681,17.7819171801118,27.6400630462817,44.4237474327745,0.304594125344227,0.00119613575164906
128,18710,Yass Valley (A),1,New South Wales,3995.3257,963.0,1117.0,1347.0,2005.0,5427.0,16048.0,6498.0,17.7446102819237,20.5822738161047,24.8203427307905,36.944905104109104,3.98531613685072,0.394285301239319
129,19399,Unincorporated NSW,1,New South Wales,93214.1592,86.0,99.0,92.0,59.0,337.0,1062.0,613.0,25.519287833827896,29.3768545994065,27.299703264095,17.5074183976261,19.3480534945011,8.77425917531883
130,20110,Alpine (S),2,Victoria,4788.1568,1595.0,1366.0,1142.0,676.0,4772.0,12235.0,7227.0,33.4241408214585,28.6253143336127,23.931265716680603,14.165968147527199,4.5322109069306995,0.48380086758164703
131,20260,Ararat (RC),2,Victoria,4211.1171,1572.0,1252.0,848.0,505.0,4181.0,10696.0,5283.0,37.598660607510205,29.944989237024604,20.2822291317867,12.078450131547502,3.9777573778528703,0.42893753451769395
132,20570,Ballarat (C),2,Victoria,739.0321,12064.0,10275.0,8168.0,7594.0,38101.0,100568.0,44917.0,31.663210939345397,26.967796120836702,21.4377575391722,19.9312354006457,1.65178109093731,0.0752963899353719
133,20660,Banyule (C),2,Victoria,62.5402,8646.0,9588.0,10718.0,15387.0,44329.0,121637.0,50196.0,19.5041620609533,21.629181799724805,24.1783031424124,34.7109115928625,0.5828518123068629,0.0063921705903714895
134,20740,Bass Coast (S),2,Victoria,865.8095,4737.0,4040.0,2703.0,1620.0,13096.0,32764.0,25786.0,36.17135003054371,30.8491142333537,20.639890042761103,12.3701893708002,2.90808004294264,0.0894209109750996
135,20830,Baw Baw (S),2,Victoria,4027.6287,4765.0,5056.0,4471.0,3250.0,17547.0,48555.0,20898.0,27.155639140593802,28.8140422864307,25.4801390551091,18.5216846184533,4.35965660849993,0.4130416149012411
136,20910,Bayside (C),2,Victoria,37.2111,5085.0,6150.0,8135.0,15455.0,34832.0,97116.0,41051.0,14.5986449242076,17.656178226917802,23.3549609554433,44.37011943040879,0.329052239775139,0.0038138559204789705
137,21010,Benalla (RC),2,Victoria,2352.6397,2112.0,1646.0,1179.0,656.0,5594.0,13912.0,6859.0,37.7547372184483,29.424383267786897,21.076153021094,11.726850196639301,2.8193762069271298,0.23690505859074498
138,21110,Boroondara (C),2,Victoria,60.1774,7283.0,10164.0,15529.0,26659.0,59659.0,167225.0,69506.0,12.207713840325901,17.0368259608777,26.029601568916696,44.6856299971505,0.48124996895388594,0.0061577667016862
139,21180,Brimbank (C),2,Victoria,123.3991,17911.0,17516.0,14056.0,11669.0,61159.0,194235.0,69267.0,29.285959548063197,28.6401020291372,22.98271717981,19.0797756667048,0.695486514767035,0.0126148052085984
140,21270,Buloke (S),2,Victoria,8000.4027,981.0,670.0,505.0,263.0,2418.0,6198.0,3211.0,40.570719602977704,27.7088502894955,20.885028949545102,10.8767576509512,5.491981794053121,0.798825034134037
141,21370,Campaspe (S),2,Victoria,4518.8582,4932.0,3891.0,3064.0,1854.0,13744.0,36995.0,16862.0,35.8847497089639,28.310535506402804,22.293364377182805,13.4895227008149,5.40002238311187,0.453645372946965
142,21450,Cardinia (S),2,Victoria,1282.5678,5874.0,9185.0,8828.0,7100.0,30999.0,94217.0,35129.0,18.9489983547856,29.6299880641311,28.478338010903602,22.9039646440208,2.12660593687652,0.131704434037342
143,21610,Casey (C),2,Victoria,409.4289,16095.0,25877.0,25412.0,24318.0,91698.0,298756.0,101723.0,17.5521821631879,28.2198085018212,27.7127091103405,26.519662369953497,1.21242627969077,0.0420556634635259
144,21670,Central Goldfields (S),2,Victoria,1532.7843,2520.0,1543.0,901.0,366.0,5330.0,12851.0,6582.0,47.2795497185741,28.949343339587198,16.904315196998102,6.86679174484053,2.5251720982618595,0.15518160002668901
145,21750,Colac-Otway (S),2,Victoria,3437.4701,2735.0,2419.0,1888.0,953.0,7989.0,21030.0,11728.0,34.2345725372387,30.2791338089874,23.6324946801853,11.928902240580802,3.99196370760221,0.35475736477707104
146,21830,Corangamite (S),2,Victoria,4407.4921,2039.0,1588.0,1431.0,791.0,5851.0,15657.0,7584.0,34.8487438044779,27.1406597162878,24.457357716629602,13.519056571526198,5.72787417220278,0.453341997741839
147,21890,Darebin (C),2,Victoria,53.4711,14488.0,11557.0,12838.0,15511.0,54404.0,145474.0,63290.0,26.630394823910002,21.2429233144622,23.5975295934123,28.5107712668186,0.463813049034981,0.00546522601218604
148,22110,East Gippsland (S),2,Victoria,20940.2326,6660.0,5406.0,3621.0,1846.0,17530.0,45113.0,24288.0,37.9920136908157,30.8385624643468,20.656018254421,10.530519110097,9.201652342984811,2.13032225511378
149,22170,Frankston (C),2,Victoria,129.59799999999998,12305.0,14996.0,11758.0,9958.0,49035.0,133241.0,56390.0,25.0943203833996,30.582237177526302,23.978790659732798,20.307943305802,0.505340393379015,0.0133174780561122
150,19499,No usual address (NSW),1,New South Wales,0.0,,,,,,,,,,,,0.0,0.0
151,19799,Migratory - Offshore - Shipping (NSW),1,New South Wales,0.0,,,,,,,,,,,,0.0,0.0
152,22250,Gannawarra (S),2,Victoria,3735.3353,1751.0,1159.0,845.0,428.0,4185.0,10549.0,5281.0,41.8399044205496,27.6941457586619,20.1911589008363,10.2270011947431,4.2693623529061195,0.372218881051231
156,22620,Greater Bendigo (C),2,Victoria,2999.9721,12450.0,11465.0,9257.0,8002.0,41179.0,110453.0,49069.0,30.2338570630661,27.8418611428155,22.479904805847603,19.432234877000397,3.7006583982675405,0.302658660203388
157,22670,Greater Dandenong (C),2,Victoria,129.5469,15495.0,14069.0,10786.0,7949.0,48297.0,151757.0,54629.0,32.082738058264496,29.130173716794,22.332650061080397,16.4585792078183,0.523487049967908,0.0132891614504301
158,22750,Greater Geelong (C),2,Victoria,1247.9876,25270.0,23609.0,19227.0,18337.0,86448.0,231365.0,105945.0,29.2314454932445,27.3100592263557,22.2411160466408,21.2115954099574,3.15253064725789,0.128129595905727
159,22830,Greater Shepparton (C),2,Victoria,2421.9093,7731.0,6254.0,4955.0,3571.0,22508.0,63893.0,26916.0,34.3477874533499,27.7856762040164,22.0143948818198,15.8654700550915,3.10054914425884,0.24329213856322102
160,22910,Hepburn (S),2,Victoria,1472.9844,1721.0,1730.0,1527.0,1003.0,5974.0,15291.0,8685.0,28.808168731168397,28.9588215600937,25.5607633076666,16.7894208235688,2.80118043976325,0.149728928937521
161,22980,Hindmarsh (S),2,Victoria,7524.1824,970.0,632.0,498.0,210.0,2315.0,5745.0,3055.0,41.9006479481641,27.3002159827214,21.511879049675997,9.07127429805616,4.32909356546035,0.7525862126684241
162,23110,Hobsons Bay (C),2,Victoria,64.2404,8022.0,7490.0,7020.0,9625.0,32163.0,88292.0,36951.0,24.941703199328398,23.2876286416068,21.826322171439198,29.925691011410603,0.5595198182992691,0.00657662181325211
163,23190,Horsham (RC),2,Victoria,4266.769,2651.0,2054.0,1795.0,1178.0,7681.0,19633.0,9225.0,34.5137351907304,26.741309725296198,23.369352948834802,15.3365447207395,4.568811623687241,0.43096744665990794
164,23270,Hume (C),2,Victoria,503.8505,14128.0,17680.0,15423.0,12791.0,60023.0,197277.0,67453.0,23.5376439031705,29.455375439414897,25.6951501924262,21.310164436965803,1.32007645094548,0.0514000483550337
165,23350,Indigo (S),2,Victoria,2040.069,1493.0,1604.0,1578.0,1225.0,5904.0,16025.0,7047.0,25.2879403794038,27.1680216802168,26.727642276422802,20.748644986449897,4.31977137848583,0.204492248114255
166,23430,Kingston (C) (Vic.),2,Victoria,91.3677,12055.0,13616.0,13081.0,16917.0,55661.0,151029.0,63602.0,21.6578933184815,24.4623704209411,23.5011947323979,30.392914248755897,0.537643712436197,0.009370484258972179
153,22310,Glen Eira (C),2,Victoria,38.6906,9034.0,10810.0,12507.0,19763.0,52123.0,140898.0,59767.0,17.332079887957303,20.7394048692516,23.9951652821211,37.9160831111026,0.292677661394623,0.00396346995562241
154,22410,Glenelg (S),2,Victoria,6218.5734,2861.0,2163.0,1685.0,868.0,7576.0,19528.0,9939.0,37.7639915522703,28.5506863780359,22.2412882787751,11.457233368532199,4.79486581756414,0.636764276436991
155,22490,Golden Plains (S),2,Victoria,2703.3898,1253.0,1988.0,2175.0,1713.0,7135.0,21687.0,8362.0,17.5613174491941,27.8626489138052,30.4835318850736,24.0084092501752,3.6004107572374506,0.276860074350974
168,23810,Latrobe (C) (Vic.),2,Victoria,1425.6128,10493.0,7731.0,6012.0,3769.0,27995.0,72855.0,34091.0,37.4816931594928,27.615645651009103,21.475263439899997,13.4631184140025,3.02988297988894,0.14677266883885
169,23940,Loddon (S),2,Victoria,6696.4447,1221.0,844.0,639.0,283.0,2989.0,7695.0,4245.0,40.849782535965204,28.236868517898998,21.378387420541998,9.46804951488792,4.80748174585135,0.672413626270465
170,24130,Macedon Ranges (S),2,Victoria,1748.2837,2507.0,3732.0,4470.0,4963.0,15669.0,46131.0,18633.0,15.999744718871698,23.817729274363398,28.527666092284104,31.674005999106498,2.72075951692396,0.17775671226337
171,24210,Manningham (C),2,Victoria,113.3478,6394.0,8658.0,10234.0,14683.0,39956.0,116308.0,45453.0,16.0026028631495,21.668835719291202,25.613174491941106,36.7479227149865,0.8986950606863929,0.0115896071924623
172,24250,Mansfield (S),2,Victoria,3843.8535,843.0,1042.0,798.0,497.0,3181.0,8578.0,5927.0,26.501100282929897,32.7569946557686,25.086450801634697,15.624017604526902,4.428428276933981,0.39013969964381895
173,24330,Maribyrnong (C),2,Victoria,31.2254,7553.0,6404.0,7205.0,9323.0,30482.0,82253.0,35759.0,24.7785578374122,21.009120136474,23.636900465848697,30.585263434157902,0.291031785702354,0.00319429899446757
174,24410,Maroondah (C),2,Victoria,61.4097,7960.0,10189.0,9591.0,12079.0,39793.0,110368.0,44525.0,20.0035182067198,25.6050059055613,24.1022290352575,30.3545849772573,0.390701393347116,0.00628276862140716
175,24600,Melbourne (C),2,Victoria,37.3513,15452.0,14516.0,15583.0,11152.0,56720.0,133358.0,75650.0,27.242595204513396,25.592383638928105,27.4735543018336,19.661495063469697,0.410684953607351,0.00382142694919349
176,24650,Melton (C),2,Victoria,527.5374,7662.0,11804.0,11299.0,10816.0,41589.0,134268.0,46718.0,18.4231407343288,28.382504989300102,27.1682416023468,26.0068768183895,1.0865462549175,0.0538904288634039
177,24780,Mildura (RC),2,Victoria,22082.4836,7519.0,5334.0,4084.0,2785.0,19711.0,53838.0,24036.0,38.146212774592904,27.061031911115602,20.7193952615291,14.129166455278803,9.11527648260631,2.1770421237322597
178,24850,Mitchell (S),2,Victoria,2862.0833,3291.0,3989.0,3823.0,2483.0,13590.0,40837.0,16286.0,24.216335540838898,29.3524650478293,28.130978660780002,18.270787343635,4.26685913216673,0.29025222982198806
179,24900,Moira (S),2,Victoria,4046.3738,4228.0,3097.0,2278.0,1292.0,10891.0,29142.0,13804.0,38.8210448994583,28.436323569920102,20.916352951978702,11.8630061518685,5.82789061996359,0.40476943665005605
180,24970,Monash (C),2,Victoria,81.4829,11619.0,13758.0,15600.0,20975.0,61964.0,180377.0,70552.0,18.7512103802208,22.2032147698664,25.1759085920857,33.8503001742948,0.521077444819957,0.00834638863211918
181,25060,Moonee Valley (C),2,Victoria,43.1386,10233.0,9235.0,9918.0,13939.0,43340.0,116641.0,50165.0,23.6109829257037,21.308260267651104,22.884171665897604,32.161975080756804,0.39538595859087,0.00441030013783079
182,25150,Moorabool (S),2,Victoria,2110.5504,2591.0,3089.0,3154.0,2532.0,11360.0,32619.0,13420.0,22.8080985915493,27.1919014084507,27.764084507042302,22.288732394366196,2.88892031716707,0.21543116299814
183,25250,Moreland (C),2,Victoria,50.9519,15162.0,13142.0,15208.0,17442.0,60946.0,162489.0,70622.0,24.877760640567104,21.5633511633249,24.953237292028998,28.618777278246302,0.429650347199356,0.00520744716539235
184,25340,Mornington Peninsula (S),2,Victoria,724.1679,14214.0,16726.0,13846.0,12350.0,57141.0,154104.0,88632.0,24.8753084475245,29.271451322168,24.2312875168443,21.6132024290789,2.21797712199308,0.0746240531705743
185,25430,Mount Alexander (S),2,Victoria,1529.6184,2105.0,2002.0,1882.0,1338.0,7329.0,17996.0,9335.0,28.7215172601992,27.316141356255997,25.678810206030803,18.2562423250102,2.6711412090827005,0.15494818403448302
186,25490,Moyne (S),2,Victoria,5481.6861,1582.0,1602.0,1658.0,1183.0,6028.0,17051.0,8294.0,26.2441937624419,26.575978765759803,27.5049767750498,19.6250829462508,5.29869733582215,0.563205071710925
187,25620,Murrindindi (S),2,Victoria,3879.7505,1537.0,1627.0,1340.0,755.0,5262.0,13716.0,7564.0,29.2094260737362,30.919802356518396,25.4656024325352,14.348156594450801,4.34035663713805,0.39434416212782597
188,25710,Nillumbik (S),2,Victoria,432.3373,1828.0,3716.0,5386.0,8696.0,19617.0,61277.0,21742.0,9.31844828465107,18.9427537340062,27.455778151603198,44.328898404445106,1.5349276568278198,0.0441243006997496
189,25810,Northern Grampians (S),2,Victoria,5729.8764,1932.0,1333.0,979.0,442.0,4680.0,11438.0,6122.0,41.2820512820513,28.482905982905997,20.9188034188034,9.44444444444444,5.87624148243978,0.578889773765853
190,25900,Port Phillip (C),2,Victoria,20.7092,8180.0,9541.0,12737.0,14433.0,44890.0,100810.0,57870.0,18.222321229672502,21.25417687681,28.3738026286478,32.151926932501695,0.317633833461682,0.00212013556482029
191,25990,Pyrenees (S),2,Victoria,3434.5689,1082.0,810.0,605.0,281.0,2778.0,7414.0,3693.0,38.9488840892729,29.157667386609102,21.778257739380802,10.1151907847372,3.99740308094127,0.349124753304459
192,26080,Queenscliffe (B),2,Victoria,8.6166,267.0,347.0,331.0,237.0,1184.0,2898.0,2887.0,22.5506756756757,29.3074324324324,27.9560810810811,20.0168918918919,0.38177752194657794,0.000887012516458921
193,26170,South Gippsland (S),2,Victoria,3296.3307,3397.0,3167.0,2716.0,1489.0,10768.0,28764.0,15950.0,31.547176820208,29.411218424962897,25.222882615156003,13.828008915304599,6.070738105415361,0.340980286084573
194,26260,Southern Grampians (S),2,Victoria,6654.0186,2123.0,1770.0,1476.0,923.0,6289.0,16028.0,8048.0,33.7573541103514,28.1443790745747,23.469550007950396,14.6764191445381,5.28969128863993,0.6783387572693039
195,26350,Stonnington (C),2,Victoria,25.6514,6827.0,8975.0,12535.0,15391.0,43726.0,103836.0,54189.0,15.613136349082902,20.525545442071103,28.667154553354997,35.198737593194,0.307390963828175,0.00262620714195638
196,26430,Strathbogie (S),2,Victoria,3303.2568,1456.0,1266.0,923.0,513.0,4157.0,10255.0,5681.0,35.0252585999519,30.454654799134,22.203512148183798,12.3406302622083,3.95388895323723,0.33336615473945397
197,26490,Surf Coast (S),2,Victoria,1552.944,1584.0,2498.0,2821.0,3200.0,10104.0,29372.0,18227.0,15.6769596199525,24.72288202692,27.9196357878068,31.6706254948535,2.31778920114302,0.159963545721145
198,26610,Swan Hill (RC),2,Victoria,6115.3087,2700.0,1941.0,1586.0,913.0,7133.0,20593.0,9192.0,37.852236085798395,27.211551941679502,22.2346838637319,12.7996635356792,6.63763336852731,0.604708231686818
199,26670,Towong (S),2,Victoria,6674.9467,765.0,648.0,578.0,313.0,2305.0,5948.0,3093.0,33.1887201735358,28.1127982646421,25.0759219088937,13.579175704989199,5.50475826030482,0.6701683643921099
200,26700,Wangaratta (RC),2,Victoria,3645.1095,3611.0,3121.0,2415.0,1760.0,10902.0,28273.0,13068.0,33.1223628691983,28.6277747202348,22.1518987341772,16.1438268207668,4.08117064463079,0.36705668278481396
201,26730,Warrnambool (C),2,Victoria,120.9488,4171.0,3538.0,2565.0,2252.0,12528.0,33333.0,15104.0,33.2934227330779,28.2407407407407,20.4741379310345,17.9757343550447,0.7158008927354971,0.0124685286483789
202,26810,Wellington (S),2,Victoria,10817.3346,5227.0,4565.0,3709.0,2389.0,15889.0,42023.0,22068.0,32.8969727484423,28.7305683177041,23.3431934042419,15.035559191893801,12.113788837216198,1.10803851334301
203,26890,West Wimmera (S),2,Victoria,9108.2042,562.0,446.0,386.0,192.0,1582.0,3892.0,2249.0,35.524652338811606,28.1921618204804,24.399494310998698,12.1365360303413,6.07681737492008,0.91825835348996
204,26980,Whitehorse (C),2,Victoria,64.28,11380.0,12348.0,14276.0,20108.0,58130.0,162111.0,65907.0,19.5768105969379,21.242043695166,24.558747634612104,34.5914329950112,0.401704328699252,0.0065783752396977
205,27070,Whittlesea (C),2,Victoria,489.6939,13681.0,17598.0,16616.0,15260.0,63159.0,196543.0,70491.0,21.6612042622587,27.8630123972831,26.308206273056896,24.161243844899396,1.41731046238951,0.0499281382787816
206,27170,Wodonga (C),2,Victoria,432.6894,4344.0,4193.0,3143.0,2494.0,14182.0,39317.0,16499.0,30.6303765336342,29.565646594274398,22.1618953603159,17.5856719785644,1.53904586961082,0.0433309359737299
207,27260,Wyndham (C),2,Victoria,542.0949,10766.0,17303.0,17421.0,21472.0,66958.0,216454.0,75476.0,16.0787359240121,25.841572328922602,26.017802204366898,32.0678634367813,1.29398611348969,0.055520346280599
208,27350,Yarra (C),2,Victoria,19.5425,7327.0,6139.0,10135.0,12531.0,36132.0,86510.0,44035.0,20.2784235580649,16.9904793534817,28.0499280416252,34.6811690468283,0.419874948285764,0.0019991704958612602
209,27450,Yarra Ranges (S),2,Victoria,2468.205,9452.0,14377.0,14484.0,13278.0,51603.0,149275.0,58843.0,18.316764529194,27.860783287793303,28.0681355735132,25.7310621475496,3.66857711154397,0.252213520864275
210,27630,Yarriambiack (S),2,Victoria,7325.797,1129.0,727.0,540.0,266.0,2660.0,6621.0,3554.0,42.4436090225564,27.3308270676692,20.3007518796992,10.0,5.4439209433724,0.7321794214254641
211,29399,Unincorporated Vic,2,Victoria,283.0142,44.0,50.0,36.0,15.0,143.0,608.0,886.0,30.7692307692308,34.965034965035,25.1748251748252,10.4895104895105,2.99847458738475,0.0289923868496927
212,30250,Aurukun (S),3,Queensland,7423.9890000000005,211.0,26.0,13.0,4.0,254.0,1266.0,375.0,83.0708661417323,10.2362204724409,5.11811023622047,1.5748031496063,5.30375437198896,0.620106978390025
213,30300,Balonne (S),3,Queensland,31103.7071,513.0,418.0,356.0,226.0,1514.0,4381.0,2240.0,33.883751651255004,27.6089828269485,23.5138705416116,14.927344782034302,8.810071510618359,2.8617019276058
214,30370,Banana (S),3,Queensland,28550.1626,1413.0,1405.0,1326.0,786.0,4926.0,14322.0,6967.0,28.684531059683298,28.5221274868047,26.9183922046285,15.956151035322799,12.1009358645011,2.5519168772978
215,30410,Barcaldine (R),3,Queensland,53382.6558,372.0,304.0,266.0,141.0,1083.0,2867.0,1642.0,34.3490304709141,28.0701754385965,24.561403508771896,13.0193905817175,14.950731339019699,4.705942624077231
216,30450,Barcoo (S),3,Queensland,61830.0907,42.0,32.0,24.0,13.0,112.0,267.0,254.0,37.5,28.571428571428598,21.4285714285714,11.607142857142902,16.7431740289872,5.53536848510265
217,30760,Blackall-Tambo (R),3,Queensland,30537.2479,336.0,194.0,163.0,64.0,761.0,1897.0,1020.0,44.15243101182649,25.492772667542702,21.419185282523,8.40998685939553,10.888706048061099,2.72623896677011
220,31750,Bulloo (S),3,Queensland,73723.75099999999,36.0,44.0,36.0,7.0,122.0,350.0,184.0,29.5081967213115,36.065573770491795,29.5081967213115,5.73770491803279,12.239273881301699,6.7650616536489405
221,31820,Bundaberg (R),3,Queensland,6432.6598,13576.0,10668.0,6327.0,4142.0,34717.0,92236.0,43603.0,39.104761356108,30.7284615606187,18.2245009649451,11.930754385459599,6.18945685465392,0.575098034629822
218,30900,Boulia (S),3,Queensland,60905.7352,55.0,36.0,37.0,3.0,130.0,429.0,253.0,42.3076923076923,27.6923076923077,28.461538461538503,2.3076923076923097,14.337437247083,5.34479751048901
219,31000,Brisbane (C),3,Queensland,1342.7188,73310.0,89690.0,99107.0,139712.0,401785.0,1121856.0,462988.0,18.2460768819145,22.3228841295718,24.6666749629777,34.7728262628022,5.16421929833871,0.122560842579839
222,31900,Burdekin (S),3,Queensland,5043.9317,2506.0,1850.0,1364.0,742.0,6464.0,17020.0,8344.0,38.7685643564356,28.6200495049505,21.101485148514897,11.4789603960396,4.56183505148219,0.434918142417735
223,31950,Burke (S),3,Queensland,39684.0526,53.0,21.0,13.0,6.0,94.0,328.0,263.0,56.38297872340421,22.340425531914896,13.8297872340426,6.38297872340426,12.9483327737582,3.38634279649773
224,32080,Cairns (R),3,Queensland,1689.3129,14869.0,16242.0,13414.0,11076.0,55601.0,156754.0,68922.0,26.742324778331298,29.2117048254528,24.125465369327898,19.920505026888,3.07883609021411,0.143468784455001
225,32250,Carpentaria (S),3,Queensland,64121.0124,340.0,169.0,101.0,53.0,665.0,1956.0,1352.0,51.1278195488722,25.413533834586502,15.187969924812,7.96992481203008,20.228206494551397,5.454848998790211
226,32260,Cassowary Coast (R),3,Queensland,4687.8240000000005,4126.0,3266.0,2136.0,983.0,10510.0,28681.0,14446.0,39.257849666983795,31.075166508087502,20.3235014272122,9.35299714557564,7.2648087990218695,0.399846016438734
227,32270,Central Highlands (R) (Qld),3,Queensland,59834.8359,2163.0,2664.0,2464.0,1579.0,8873.0,27993.0,13950.0,24.3773244674856,30.023667305308198,27.7696382283331,17.7955595627184,18.875250028636398,5.310843234200759
228,32310,Charters Towers (R),3,Queensland,68382.1643,1640.0,1151.0,866.0,463.0,4123.0,11872.0,5815.0,39.7768615086102,27.9165656075673,21.004123211253898,11.2296871210284,16.856805149337198,5.90883596477607
229,32330,Cherbourg (S),3,Queensland,31.6002,267.0,9.0,3.0,0.0,279.0,1269.0,311.0,95.6989247311828,3.2258064516129,1.0752688172043001,0.0,0.372955708718403,0.00285579561441219
230,32450,Cloncurry (S),3,Queensland,47971.2596,304.0,259.0,221.0,119.0,904.0,3037.0,1711.0,33.628318584070804,28.6504424778761,24.4469026548673,13.1637168141593,15.7761942330476,4.16293869941953
231,32500,Cook (S),3,Queensland,105724.3855,573.0,396.0,260.0,131.0,1362.0,4182.0,2475.0,42.0704845814978,29.074889867841396,19.0895741556535,9.618208516886929,34.7573722350839,8.85650688670725
232,32600,Croydon (S),3,Queensland,29497.9024,37.0,20.0,20.0,4.0,82.0,294.0,190.0,45.121951219512205,24.390243902439,24.390243902439,4.878048780487799,10.7421348440906,2.52452741798082
243,33800,Hinchinbrook (S),3,Queensland,2807.1889,1784.0,1272.0,836.0,347.0,4246.0,10874.0,5736.0,42.016015073009896,29.9576071596797,19.6891191709845,8.172397550635889,3.2698644502200604,0.24038527569336604
244,33830,Hope Vale (S),3,Queensland,1107.0641,192.0,34.0,18.0,4.0,248.0,980.0,318.0,77.41935483870971,13.7096774193548,7.25806451612903,1.61290322580645,2.9585342902216802,0.0931000784613909
245,33960,Ipswich (C),3,Queensland,1084.9777,16336.0,20240.0,14973.0,11775.0,63325.0,193026.0,72678.0,25.797078562968803,31.9621002763521,23.644690090801397,18.594551914725603,2.327322700675,0.0992347999531919
246,33980,Isaac (R),3,Queensland,58707.9174,1242.0,2196.0,1693.0,981.0,6119.0,20775.0,10886.0,20.297434221278,35.8882170289263,27.667919594705,16.032031377676102,19.6412738348305,5.1430693242165395
247,34420,Kowanyama (S),3,Queensland,2555.3325,212.0,26.0,6.0,0.0,244.0,944.0,296.0,86.8852459016393,10.655737704918,2.45901639344262,0.0,2.7064741896804603,0.2150349872795
233,32750,Diamantina (S),3,Queensland,94730.4545,23.0,37.0,19.0,9.0,88.0,291.0,216.0,26.1363636363636,42.045454545454504,21.5909090909091,10.227272727272698,15.681490059287,8.44730349531561
248,34530,Livingstone (S),3,Queensland,11757.8683,3438.0,3661.0,3097.0,2348.0,12549.0,35518.0,16562.0,27.396605307195802,29.173639333811497,24.6792573113396,18.710654235397197,16.3742115835724,1.03408324867806
249,34570,Lockhart River (S),3,Queensland,3574.5183,117.0,16.0,4.0,8.0,146.0,695.0,183.0,80.1369863013699,10.958904109589,2.7397260273972597,5.479452054794519,4.78372625622855,0.29783769446937
250,34580,Lockyer Valley (R),3,Queensland,2269.0053,3773.0,3885.0,3335.0,1788.0,12773.0,38276.0,14913.0,29.538871056134,30.415720660768798,26.1097627808659,13.998277616847998,3.0483318874624503,0.207489028578207
251,34590,Logan (C),3,Queensland,958.1322,24054.0,29502.0,24929.0,18319.0,96822.0,303208.0,109904.0,24.843527297515003,30.4703476482618,25.747247526388602,18.9202867116978,2.10006690349093,0.087710124944861
252,34710,Longreach (R),3,Queensland,40572.2443,441.0,353.0,333.0,216.0,1344.0,3656.0,2350.0,32.8125,26.264880952381002,24.776785714285698,16.071428571428598,11.3054080627946,3.59263472809855
234,32770,Doomadgee (S),3,Queensland,1827.6518,227.0,15.0,11.0,15.0,267.0,1405.0,318.0,85.0187265917603,5.617977528089889,4.11985018726592,5.617977528089889,2.40087135151486,0.15556983815974698
235,32810,Douglas (S),3,Queensland,2427.8626,1237.0,1415.0,1009.0,496.0,4159.0,11617.0,6507.0,29.742726616975197,34.0226015869199,24.260639576821397,11.9259437364751,3.6521630654610897,0.205206737596422
236,33100,Etheridge (S),3,Queensland,39199.2956,134.0,101.0,77.0,20.0,333.0,803.0,715.0,40.240240240240205,30.330330330330302,23.1231231231231,6.006006006006009,9.75843655261422,3.3538196982130497
237,33200,Flinders (S) (Qld),3,Queensland,41199.9374,217.0,184.0,135.0,57.0,593.0,1545.0,914.0,36.5935919055649,31.028667790893802,22.7655986509275,9.61214165261383,10.403940407856599,3.5786871266987403
238,33220,Fraser Coast (R),3,Queensland,7102.9419,15536.0,12386.0,6880.0,3870.0,38669.0,100592.0,48277.0,40.176885877576396,32.030825726033804,17.792029791305698,10.0080167576095,10.237247539026301,0.6378950119397471
239,33360,Gladstone (R),3,Queensland,10484.2862,5507.0,6162.0,5561.0,3972.0,21210.0,61191.0,28846.0,25.964167845356002,29.052333804809,26.2187647336162,18.7270155586987,12.5680810890748,0.9315602446984459
240,33430,Gold Coast (C),3,Queensland,1333.7031,45064.0,60431.0,49431.0,42963.0,197895.0,554016.0,238971.0,22.771671846181103,30.5369008817807,24.978397635109502,21.7099977260669,4.21647789685348,0.12233238014607901
241,33610,Goondiwindi (R),3,Queensland,19258.1008,1320.0,1035.0,856.0,534.0,3744.0,10615.0,5003.0,35.2564102564103,27.6442307692308,22.8632478632479,14.262820512820499,10.6194851273143,1.7728062443524
242,33620,Gympie (R),3,Queensland,6883.9713,7038.0,5827.0,3834.0,1787.0,18483.0,49487.0,23289.0,38.0782340529135,31.526267380836398,20.7433858139912,9.66834388356869,7.2629739639324296,0.6214003318986071
253,34770,Mackay (R),3,Queensland,7613.2964,11393.0,11878.0,9951.0,7175.0,40390.0,114760.0,50450.0,28.207477098291697,29.4082693736073,24.6372864570438,17.764298093587502,10.612639397437801,0.6619890906306579
254,34800,McKinlay (S),3,Queensland,40736.7989,88.0,52.0,81.0,40.0,262.0,798.0,527.0,33.587786259542,19.8473282442748,30.9160305343511,15.2671755725191,11.6981884123385,3.5284889388469
