LGA_MAIN11,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_estat_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_estat_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_estat_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_over_LT_Real_eSte_agent,R_650_over_LT_Ste_ter_hsg_aut,R_650_over_LT_Psn_not_Sme_hhd,R_650_ovr_LT_hs_coop_com_ch_g,R_650_over_LT_Other_Lld_type,R_650_over_LT_Lld_type_ns,R_650_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot,LGA_NAME11
30300,0,21,26,3,95,55,200,0,19,8,0,5,0,32,22,29,27,14,14,0,106,53,10,20,5,11,0,99,35,0,11,0,3,0,49,37,3,14,0,4,0,58,4,0,4,0,3,0,11,3,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,6,3,0,28,0,41,162,88,113,22,166,55,606,Balonne (S)
30370,7,55,72,7,161,98,400,3,53,16,0,66,0,138,34,70,68,12,72,4,260,38,29,68,4,24,0,163,56,14,51,0,3,0,124,84,10,47,3,8,0,152,112,0,51,0,11,0,174,95,0,28,3,4,0,130,31,0,9,0,10,0,50,3,0,0,0,0,0,3,8,0,3,0,4,3,18,19,18,34,0,37,3,111,490,249,447,29,400,108,1723,Banana (S)
30410,0,22,24,0,87,33,166,0,18,9,3,12,0,42,0,16,16,5,13,0,50,13,3,15,0,11,0,42,11,0,3,0,3,0,17,0,0,6,0,3,0,9,0,0,4,0,0,0,4,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,6,0,23,4,39,30,59,89,8,155,37,378,Barcaldine (R)
30450,0,8,3,0,11,9,31,0,6,0,3,8,0,17,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,9,0,14,3,6,25,12,60,Barcoo (S)
30760,0,16,9,0,43,34,102,0,7,3,3,0,0,13,11,11,26,16,10,3,77,11,3,19,4,3,0,40,4,0,11,0,0,0,15,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,7,0,11,26,41,71,26,67,37,268,Blackall Tambo (R)
32260,5,37,102,5,70,100,319,8,56,23,3,17,0,107,60,104,131,37,48,6,386,351,46,224,33,80,12,746,201,15,143,17,40,3,419,357,12,172,3,37,4,585,253,3,101,0,13,3,373,100,3,54,0,5,3,165,10,0,8,0,5,0,23,3,0,3,0,3,0,9,4,0,7,0,5,0,16,40,17,50,5,29,9,150,1392,293,1018,103,352,140,3298,Cassowary Coast (R)
32270,25,76,103,4,1119,188,1515,6,56,15,0,105,0,182,19,87,46,9,117,3,281,18,44,40,4,60,4,170,20,11,37,0,25,3,96,88,4,49,0,30,3,174,123,3,82,3,24,3,238,271,3,92,0,14,0,380,269,3,57,0,15,0,344,122,0,29,0,10,0,161,105,0,28,0,22,0,155,59,21,48,5,151,8,292,1125,308,626,25,1692,212,3988,Central Highlands (R)
32310,4,24,52,0,78,73,231,0,22,9,3,18,0,52,31,43,49,18,23,4,168,117,4,68,25,19,0,233,95,7,28,3,11,0,144,129,3,40,0,4,4,180,82,3,25,0,0,0,110,12,3,6,0,0,0,21,6,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,4,0,0,0,7,8,9,17,3,21,3,61,487,118,298,52,174,84,1213,Charters Towers (R)
30900,0,5,4,4,16,16,45,0,4,0,5,0,0,9,0,7,3,3,14,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,16,7,12,36,16,87,Boulia (S)
31000,173,3335,1478,133,202,980,6301,40,3466,143,150,41,32,3872,456,3364,1147,424,264,42,5697,1407,1882,2180,468,648,54,6639,1522,564,1846,159,588,47,4726,4753,562,3003,189,580,72,9159,18065,453,6954,176,710,154,26512,33319,168,8713,256,765,200,43421,11573,38,2929,66,189,48,14843,4205,23,1238,21,95,15,5597,3840,68,1203,15,91,29,5246,1081,893,1072,148,288,256,3738,80434,14816,31906,2205,4461,1929,135751,Brisbane (C)
31750,0,0,3,0,15,3,21,0,3,0,0,3,0,6,0,11,4,0,7,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,25,6,52,Bulloo (S)
31820,8,200,191,11,84,173,667,13,231,37,13,31,8,333,96,331,266,39,78,14,824,627,171,528,23,169,28,1546,475,46,441,6,56,4,1028,1755,21,687,17,111,22,2613,1428,9,372,23,47,12,1891,233,0,66,3,11,4,317,19,0,20,5,3,4,51,4,0,0,0,3,0,7,17,6,21,0,12,0,56,80,63,89,9,55,26,322,4755,1078,2718,149,660,295,9655,Bundaberg (R)
31900,0,26,75,0,106,74,281,7,29,21,0,24,0,81,41,50,75,24,31,7,228,251,20,103,28,23,5,430,167,4,59,0,7,4,241,235,3,43,3,4,0,288,112,0,31,0,6,0,149,20,0,8,4,4,0,36,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,4,18,6,21,0,31,3,79,859,138,436,59,240,93,1825,Burdekin (S)
31950,0,3,3,3,12,8,29,0,0,0,6,0,0,6,0,10,0,3,6,0,19,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,13,3,12,28,8,64,Burke (S)
32070,31,496,230,28,113,235,1133,15,510,51,31,43,12,662,290,711,313,88,86,14,1502,1703,368,764,77,175,36,3123,1378,105,658,29,173,9,2352,2438,89,949,27,171,25,3699,4156,46,1212,38,174,45,5671,2306,8,573,9,60,13,2969,425,7,126,0,9,3,570,130,4,46,3,8,3,194,108,7,44,0,10,3,172,192,174,167,18,74,38,663,13172,2525,5133,348,1096,436,22710,Cairns (R)
32250,0,18,9,5,60,22,114,0,12,3,5,3,3,26,0,16,13,5,15,3,52,3,8,15,26,4,0,56,0,6,10,0,7,0,23,0,3,9,0,3,0,15,0,3,0,0,3,0,6,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,13,5,0,11,0,29,3,82,73,41,106,28,333,Carpentaria (S)
32330,0,0,0,114,0,0,114,0,0,0,108,0,0,108,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,246,Cherbourg (S)
32450,0,24,5,3,112,31,175,0,13,0,8,13,0,34,3,22,3,24,11,0,63,9,10,4,13,3,0,39,4,5,4,3,0,0,16,10,0,8,0,3,0,21,28,0,14,0,4,0,46,15,0,15,0,3,0,33,0,0,6,0,4,0,10,0,0,0,3,0,0,3,0,0,4,0,0,0,4,5,9,7,0,18,4,43,74,83,70,54,171,35,487,Cloncurry (S)
32500,3,25,21,9,68,43,169,0,15,4,4,0,0,23,7,22,18,13,6,0,66,18,22,24,11,3,0,78,11,3,16,3,4,0,37,26,3,14,3,3,0,49,34,3,11,0,4,0,52,20,0,0,3,0,0,23,5,0,5,0,0,0,10,0,3,0,0,0,0,3,0,0,3,0,3,0,6,0,3,12,3,13,3,34,124,99,128,49,104,46,550,Cook (S)
32600,0,0,3,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,11,0,4,3,5,23,4,39,Croydon (S)
33430,85,778,679,45,151,557,2295,11,836,38,34,17,7,943,103,854,404,95,131,14,1601,474,506,772,120,227,26,2125,706,141,761,47,133,22,1810,2915,169,1583,50,286,46,5049,9683,114,4366,104,562,138,14967,17186,60,4911,122,531,156,22966,5629,9,1473,28,109,44,7292,1767,3,491,5,26,13,2305,1496,14,461,5,47,14,2037,584,237,546,60,119,147,1693,40639,3721,16485,715,2339,1184,65083,Gold Coast (C)
33620,22,76,113,3,47,124,385,3,113,24,5,13,3,161,57,88,187,25,48,3,408,323,50,309,15,53,10,760,311,11,255,3,26,3,609,804,4,351,5,38,14,1216,588,3,149,3,24,7,774,75,3,25,0,0,0,103,3,0,10,0,3,0,16,3,0,4,0,0,0,7,8,0,4,0,4,0,16,44,19,61,0,31,13,168,2241,367,1492,59,287,177,4623,Gympie (R)
32750,0,8,0,4,13,3,28,0,0,0,0,0,0,0,0,8,3,5,11,3,30,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,16,6,9,35,6,72,Diamantina (S)
33360,27,122,95,4,127,114,489,8,140,18,0,48,3,217,18,227,82,43,40,3,413,67,115,119,36,50,6,393,106,31,111,5,23,0,276,332,44,170,10,41,6,603,735,12,215,4,33,8,1007,1152,0,216,4,25,3,1400,455,0,46,0,13,3,517,141,0,26,0,3,0,170,68,5,28,0,4,0,105,99,48,48,7,87,13,302,3208,744,1174,113,494,159,5892,Gladstone (R)
33610,3,34,58,0,135,79,309,3,22,3,0,13,4,45,66,48,67,0,31,0,212,113,17,99,0,21,0,250,42,8,53,0,15,0,118,104,0,51,3,6,0,164,79,0,45,0,3,0,127,17,0,7,3,0,0,27,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,6,0,3,0,12,5,9,19,0,43,6,82,435,138,408,6,274,89,1350,Goondiwindi (R)
32770,0,22,0,5,27,3,57,0,19,0,3,0,0,22,0,36,0,10,0,0,46,0,25,0,7,0,0,32,0,5,0,3,0,0,8,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,0,116,0,31,30,3,180,Doomadgee (S)
33100,0,3,3,0,25,11,42,0,3,3,0,0,0,6,0,0,7,0,9,0,16,0,0,3,0,4,0,7,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,0,15,0,9,24,3,44,11,91,Etheridge (S)
33200,0,10,17,0,40,24,91,0,5,8,0,3,3,19,6,11,25,5,9,3,59,12,0,13,0,0,0,25,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,9,3,16,22,29,67,5,61,33,217,Flinders (S)
33220,12,217,170,18,53,173,643,4,234,42,23,15,7,325,116,319,213,53,76,8,785,627,149,516,37,168,15,1512,795,51,448,15,48,15,1372,2263,27,678,14,53,14,3049,1954,3,366,7,36,8,2374,249,3,52,0,9,3,316,36,3,15,0,0,0,54,9,0,7,0,3,0,19,21,4,17,0,0,0,42,87,74,96,10,46,30,343,6173,1084,2620,177,507,273,10834,Fraser Coast (R)
33800,0,15,81,3,46,51,196,7,18,14,3,9,0,51,73,36,84,22,20,9,244,137,28,90,3,16,4,278,74,10,28,3,0,0,115,122,3,25,3,4,0,157,52,0,14,0,0,0,66,8,0,3,0,0,0,11,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,3,0,0,0,6,10,3,13,3,12,3,44,486,116,355,40,107,70,1174,Hinchinbrook (S)
33830,0,57,0,6,13,0,76,0,40,0,0,0,0,40,0,51,0,10,0,0,61,0,33,0,0,0,0,33,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,190,0,16,13,0,219,Hope Vale (S)
33960,25,385,169,12,42,145,778,9,422,30,43,12,3,519,54,678,188,98,104,13,1135,323,317,352,67,259,14,1332,448,127,481,41,348,9,1454,2775,146,901,36,195,18,4071,6616,38,1012,35,161,48,7910,2150,16,281,3,45,10,2505,213,3,51,3,3,0,273,42,3,16,3,0,0,64,69,11,19,3,14,0,116,182,150,148,19,58,37,594,12906,2296,3648,363,1241,297,20751,Ipswich (C)
33980,85,46,71,5,1955,138,2300,5,34,8,3,291,0,341,10,37,27,8,168,3,253,18,21,26,3,60,3,131,14,7,20,3,13,0,57,29,12,20,3,18,0,82,32,6,21,0,15,0,74,35,4,36,3,23,0,101,37,0,14,0,11,0,62,16,0,0,0,5,0,21,228,0,56,0,53,0,337,48,8,29,0,181,16,282,557,175,328,28,2793,160,4041,Isaac (R)
34420,0,17,0,167,33,0,217,0,0,0,5,0,0,5,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,172,37,0,226,Kowanyama (S)
34570,0,0,0,10,17,3,30,0,0,0,15,0,0,15,0,5,0,41,0,0,46,0,4,0,12,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,78,17,3,107,Lockhart River (S)
34580,8,24,71,9,26,63,201,0,41,18,6,15,0,80,26,35,98,14,24,3,200,124,18,134,8,52,7,343,129,7,119,4,24,5,288,499,5,149,0,44,5,702,682,0,135,5,11,0,833,157,0,40,0,5,0,202,20,0,5,0,0,0,25,12,0,5,0,0,0,17,8,0,7,0,0,0,15,32,18,42,3,12,11,118,1697,148,823,49,213,94,3024,Lockyer Valley (R)
34590,50,726,228,22,42,191,1259,10,788,28,11,7,3,847,61,1166,192,48,111,9,1587,240,600,368,45,124,12,1389,443,214,434,31,73,9,1204,2148,227,886,29,96,21,3407,7032,111,2224,66,281,79,9793,5601,23,1109,13,110,29,6885,756,6,184,4,23,8,981,143,7,40,0,3,0,193,112,11,37,0,9,3,172,286,252,243,23,66,61,931,16882,4131,5973,292,945,425,28648,Logan (C)
34710,0,19,18,3,99,36,175,7,20,0,0,8,0,35,23,28,10,3,16,0,80,30,17,27,8,5,0,87,16,3,6,3,6,0,34,41,3,21,3,3,0,71,35,0,15,0,0,0,50,13,0,4,0,4,0,21,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,6,3,3,22,4,41,168,96,112,23,163,40,602,Longreach (R)
34770,7,254,264,14,99,208,846,6,241,46,19,26,6,344,29,392,173,35,57,5,691,129,216,276,40,89,10,760,175,59,242,16,49,5,546,531,62,374,17,52,6,1042,1188,43,629,42,91,16,2009,1931,7,777,38,82,8,2843,1099,0,248,0,38,6,1391,206,3,53,0,10,3,275,98,3,60,3,7,0,171,74,111,136,22,67,33,443,5473,1391,3278,246,667,306,11361,Mackay (R)
34800,0,0,3,0,22,21,46,0,3,0,0,3,0,6,3,3,3,0,8,0,17,0,3,7,0,3,0,13,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,11,3,12,21,0,42,21,99,McKinlay (S)
35300,3,124,25,3,294,56,505,0,102,5,3,26,0,136,15,158,23,3,32,3,234,28,64,45,3,29,0,169,49,17,63,5,24,3,161,134,32,53,3,20,4,246,142,15,123,3,25,0,308,246,4,141,3,24,0,418,198,4,95,0,13,0,310,78,0,32,0,3,0,113,22,3,10,0,5,0,40,20,52,28,3,54,4,161,935,575,643,29,549,70,2801,Mount Isa (C)
35600,5,22,15,0,95,29,166,0,20,3,0,3,0,26,19,21,27,13,7,3,90,69,14,41,0,3,0,127,33,0,13,0,4,0,50,27,0,8,0,4,0,39,6,0,3,0,0,0,9,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,16,0,30,167,77,122,13,132,32,543,Murweh (S)
35670,0,39,3,3,5,3,53,0,53,0,0,0,0,53,0,52,0,0,0,0,52,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,3,6,5,3,183,Napranum (S)
35760,0,18,98,6,98,72,292,12,24,15,3,28,3,85,47,43,106,25,39,3,263,112,10,98,5,23,4,252,32,5,16,0,12,0,65,21,0,17,0,0,0,38,0,0,0,0,4,0,4,0,0,3,0,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,6,8,5,23,0,29,3,68,232,105,380,39,239,85,1080,North Burnett (R)
35780,0,93,3,149,67,6,318,0,40,0,63,0,0,103,0,30,0,49,3,0,82,0,0,3,4,0,0,7,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,12,0,167,6,273,75,6,527,Northern Peninsula Area (R)
35250,0,87,0,6,34,5,132,0,24,0,0,5,0,29,0,46,0,0,0,0,46,0,12,0,4,0,0,16,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,11,0,173,0,14,45,5,237,Mornington (S)
36070,0,37,0,21,19,0,77,0,5,0,5,0,0,10,0,36,0,10,0,0,46,0,17,0,6,0,0,23,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,45,19,0,159,Pormpuraaw (S)
34830,0,3,0,49,7,4,63,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,52,7,4,66,Mapoon (S)
34860,3,47,59,0,158,111,378,0,29,4,3,24,0,60,25,74,80,12,31,3,225,39,26,57,6,14,7,149,28,17,35,0,7,0,87,63,4,41,0,9,0,117,119,0,33,0,9,0,161,84,0,21,0,4,3,112,34,0,0,0,5,0,39,11,3,4,0,0,0,18,6,0,5,0,5,0,16,6,13,29,3,41,7,99,418,213,368,24,307,131,1461,Maranoa (R)
35010,28,799,321,39,74,306,1567,17,837,44,49,18,4,969,92,1147,373,72,167,22,1873,554,611,670,94,238,41,2208,803,150,715,38,399,26,2131,3064,184,1303,33,183,27,4794,10417,95,2408,85,236,86,13327,7520,15,1213,16,91,25,8880,1042,0,255,0,11,4,1312,307,0,77,3,3,3,393,216,15,70,0,14,0,315,357,287,262,53,80,96,1135,24417,4140,7711,482,1514,640,38904,Moreton Bay (R)
35790,0,44,3,27,18,6,98,0,43,0,17,0,0,60,0,102,3,34,0,0,139,0,38,0,14,0,0,52,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,10,0,234,6,95,21,6,362,Palm Island (S)
35800,0,15,26,3,36,18,98,3,30,8,0,9,0,50,5,19,26,4,12,3,69,0,3,4,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,0,6,0,26,12,71,76,7,66,21,253,Paroo (S)
36150,0,4,3,3,28,21,59,0,3,0,3,0,0,6,3,18,26,3,10,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,5,0,3,0,11,6,25,41,9,41,24,146,Quilpie (S)
36250,27,320,129,16,24,109,625,0,322,13,31,7,3,376,17,347,118,43,23,3,551,199,217,212,126,25,10,789,195,53,204,40,35,11,538,313,62,274,18,26,6,699,1310,36,641,8,58,12,2065,3105,9,861,9,62,14,4060,1162,0,237,11,6,5,1421,226,0,58,3,3,0,290,184,0,58,3,5,3,253,87,103,92,17,29,25,353,6825,1469,2897,325,303,201,12020,Redland (C)
36300,0,7,6,0,23,17,53,0,0,0,0,0,0,0,0,4,9,0,8,3,24,0,3,6,0,0,0,9,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,18,0,14,30,0,46,20,110,Richmond (S)
36360,14,264,227,51,78,223,857,11,330,38,57,8,7,451,168,401,277,104,83,18,1051,541,160,456,59,72,8,1296,673,54,397,18,63,9,1214,1451,71,509,14,64,14,2123,1994,33,609,22,46,21,2725,1147,8,237,3,21,3,1419,185,3,33,0,5,0,226,34,3,8,3,3,0,51,33,6,15,0,3,3,60,108,89,130,38,61,27,453,6359,1422,2936,369,507,333,11926,Rockhampton (R)
36510,7,29,116,3,71,146,372,3,32,14,3,23,3,78,35,37,78,8,37,9,204,108,23,159,3,26,4,323,118,9,142,8,18,0,295,256,3,175,16,28,8,486,501,3,174,0,15,8,701,346,0,101,3,13,0,463,75,0,27,0,0,0,102,15,0,7,0,0,3,25,23,0,15,0,3,0,41,28,3,45,3,27,12,118,1515,139,1053,47,261,193,3208,Scenic Rim (R)
36580,3,3,56,0,49,61,172,3,7,16,0,13,0,39,6,7,63,7,20,3,106,65,3,127,8,39,0,242,79,3,88,0,25,3,198,224,0,110,0,17,3,354,375,0,83,3,15,0,476,64,0,34,0,3,3,104,9,0,0,0,0,0,9,3,0,3,0,0,0,6,5,0,9,0,0,0,14,17,0,34,0,19,0,70,853,23,623,18,200,73,1790,Somerset (R)
36630,13,46,119,7,74,103,362,3,44,20,17,34,4,122,87,88,124,18,31,6,354,520,26,205,4,19,4,778,330,5,133,0,17,0,485,479,5,93,0,3,3,583,275,3,38,0,3,0,319,77,0,8,0,0,0,85,4,0,4,0,3,0,11,0,0,0,0,0,0,0,11,5,6,0,0,0,22,22,22,26,0,19,16,105,1821,244,776,46,203,136,3226,South Burnett (R)
36660,8,42,81,3,65,111,310,9,46,23,3,15,0,96,131,69,217,39,51,9,516,469,25,288,12,40,5,839,309,3,155,0,22,4,493,583,3,180,0,24,3,793,310,0,66,0,12,0,388,27,0,12,0,0,0,39,0,0,3,0,0,0,3,3,0,0,0,0,0,3,5,0,8,3,0,0,16,32,9,36,3,19,13,112,1886,197,1069,63,248,145,3608,Southern Downs (R)
36710,40,662,505,60,136,448,1851,11,605,50,54,27,6,753,88,645,397,81,167,11,1389,384,291,735,35,174,15,1634,567,72,639,20,136,19,1453,1965,70,1171,19,139,20,3384,6037,50,2222,19,204,49,8581,8159,5,2106,17,147,32,10466,2105,6,526,0,29,4,2670,554,3,139,0,7,0,703,387,10,124,3,10,3,537,270,176,293,45,84,58,926,20567,2595,8907,353,1260,665,34347,Sunshine Coast (R)
