lga_code16,mng_nni_h_0,mng_nni_h_1_15,mng_nni_h_16_24,mng_nni_h_25_34,mng_nni_h_35_39,mng_nni_h_40,mng_nni_h_41_48,mng_nni_h_49mo,mng_nni_h_ns,mng_nni_h_tot,mng_1_149_h_0,mng_1_149_h_1_15,mng_1_149_h_16_24,mng_1_149_h_25_34,mng_1_149_h_35_39,mng_1_149_h_40,mng_1_149_h_41_48,mng_1_149_h_49mo,mng_1_149_h_ns,mng_1_149_h_tot,mng_150_299_h_0,mng_150_299_h_1_15,mng_150_299_h_16_24,mng_150_299_h_25_34,mng_150_299_h_35_39,mng_150_299_h_40,mng_150_299_h_41_48,mng_150_299_h_49mo,mng_150_299_h_ns,mng_150_299_h_tot,mng_300_399_h_0,mng_300_399_h_1_15,mng_300_399_h_16_24,mng_300_399_h_25_34,mng_300_399_h_35_39,mng_300_399_h_40,mng_300_399_h_41_48,mng_300_399_h_49mo,mng_300_399_h_ns,mng_300_399_h_tot,mng_400_499_h_0,mng_400_499_h_1_15,mng_400_499_h_16_24,mng_400_499_h_25_34,mng_400_499_h_35_39,mng_400_499_h_40,mng_400_499_h_41_48,mng_400_499_h_49mo,mng_400_499_h_ns,mng_400_499_h_tot,mng_500_649_h_0,mng_500_649_h_1_15,mng_500_649_h_16_24,mng_500_649_h_25_34,mng_500_649_h_35_39,mng_500_649_h_40,mng_500_649_h_41_48,mng_500_649_h_49mo,mng_500_649_h_ns,mng_500_649_h_tot,mng_650_799_h_0,mng_650_799_h_1_15,mng_650_799_h_16_24,mng_650_799_h_25_34,mng_650_799_h_35_39,mng_650_799_h_40,mng_650_799_h_41_48,mng_650_799_h_49mo,mng_650_799_h_ns,mng_650_799_h_tot,mng_800_999_h_0,mng_800_999_h_1_15,mng_800_999_h_16_24,mng_800_999_h_25_34,mng_800_999_h_35_39,mng_800_999_h_40,mng_800_999_h_41_48,mng_800_999_h_49mo,mng_800_999_h_ns,mng_800_999_h_tot,mng_1000_1249_h_0,mng_1000_1249_h_1_15,mng_1000_1249_h_16_24,mng_1000_1249_h_25_34,mng_1000_1249_h_35_39,mng_1000_1249_h_40,mng_1000_1249_h_41_48,mng_1000_1249_h_49mo,mng_1000_1249_h_ns,mng_1000_1249_h_tot,mng_1250_1499_h_0,mng_1250_1499_h_1_15,mng_1250_1499_h_16_24,mng_1250_1499_h_25_34,mng_1250_1499_h_35_39,mng_1250_1499_h_40,mng_1250_1499_h_41_48,mng_1250_1499_h_49mo,mng_1250_1499_h_ns,mng_1250_1499_h_tot,mng_1500_1749_h_0,mng_1500_1749_h_1_15,mng_1500_1749_h_16_24,mng_1500_1749_h_25_34,mng_1500_1749_h_35_39,mng_1500_1749_h_40,mng_1500_1749_h_41_48,mng_1500_1749_h_49mo,mng_1500_1749_h_ns,mng_1500_1749_h_tot,mng_1750_1999_h_0,mng_1750_1999_h_1_15,mng_1750_1999_h_16_24,mng_1750_1999_h_25_34,mng_1750_1999_h_35_39,mng_1750_1999_h_40,mng_1750_1999_h_41_48,mng_1750_1999_h_49mo,mng_1750_1999_h_ns,mng_1750_1999_h_tot,mng_2000_2999_h_0,mng_2000_2999_h_1_15,mng_2000_2999_h_16_24,mng_2000_2999_h_25_34,mng_2000_2999_h_35_39,mng_2000_2999_h_40,mng_2000_2999_h_41_48,mng_2000_2999_h_49mo,mng_2000_2999_h_ns,mng_2000_2999_h_tot,mng_3000mo_h_0,mng_3000mo_h_1_15,mng_3000mo_h_16_24,mng_3000mo_h_25_34,mng_3000mo_h_35_39,mng_3000mo_h_40,mng_3000mo_h_41_48,mng_3000mo_h_49mo,mng_3000mo_h_ns,mng_3000mo_h_tot,mng_pins_h_0,mng_pins_h_1_15,mng_pins_h_16_24,mng_pins_h_25_34,mng_pins_h_35_39,mng_pins_h_40,mng_pins_h_41_48,mng_pins_h_49mo,mng_pins_h_ns,mng_pins_h_tot,mng_tot_h_0,mng_tot_h_1_15,mng_tot_h_16_24,mng_tot_h_25_34,mng_tot_h_35_39,mng_tot_h_40,mng_tot_h_41_48,mng_tot_h_49mo,mng_tot_h_ns,mng_tot_h_tot,pro_nni_h_0,pro_nni_h_1_15,pro_nni_h_16_24,pro_nni_h_25_34,pro_nni_h_35_39,pro_nni_h_40,pro_nni_h_41_48,pro_nni_h_49mo,pro_nni_h_ns,pro_nni_h_tot,pro_1_149_h_0,pro_1_149_h_1_15,pro_1_149_h_16_24,pro_1_149_h_25_34,pro_1_149_h_35_39,pro_1_149_h_40,pro_1_149_h_41_48,pro_1_149_h_49mo,pro_1_149_h_ns,pro_1_149_h_tot,pro_150_299_h_0,pro_150_299_h_1_15,pro_150_299_h_16_24,pro_150_299_h_25_34,pro_150_299_h_35_39,pro_150_299_h_40,pro_150_299_h_41_48,pro_150_299_h_49mo,pro_150_299_h_ns,pro_150_299_h_tot,pro_300_399_h_0,pro_300_399_h_1_15,pro_300_399_h_16_24,pro_300_399_h_25_34,pro_300_399_h_35_39,pro_300_399_h_40,pro_300_399_h_41_48,pro_300_399_h_49mo,pro_300_399_h_ns,pro_300_399_h_tot,lga_name16
15850,0,0,0,4,0,5,0,14,0,26,0,0,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,10,0,19,3,6,0,4,3,3,0,26,3,43,0,0,0,0,0,9,3,22,0,37,0,0,4,3,3,3,3,25,3,47,0,4,4,3,3,9,0,22,0,48,0,0,4,5,6,13,5,26,0,59,7,0,3,3,3,13,6,24,3,64,0,0,0,0,3,6,3,29,0,39,0,4,0,0,10,8,4,27,0,49,0,3,0,0,4,8,4,20,0,44,0,0,0,0,0,11,10,21,0,38,0,0,0,3,0,5,3,24,0,33,0,0,3,0,0,6,3,5,3,17,14,26,23,35,38,85,52,293,17,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Narromine (A)
15900,3,6,8,7,6,6,0,19,5,58,3,11,3,4,0,4,3,4,0,32,0,28,14,5,8,13,0,18,0,83,3,23,28,9,13,12,4,31,0,123,5,26,40,26,5,7,6,31,3,162,9,23,49,62,33,43,10,62,3,292,8,19,45,84,135,118,41,89,8,544,21,17,42,78,263,181,98,139,7,851,37,17,30,80,239,272,163,258,6,1115,24,13,21,55,205,265,140,259,7,993,35,12,33,60,188,250,159,298,4,1037,16,5,11,42,150,196,135,257,6,816,54,13,27,43,281,488,419,789,5,2120,27,21,13,26,73,204,205,676,11,1258,0,0,3,9,14,17,12,29,10,98,239,247,365,586,1605,2081,1401,2964,83,9577,9,8,3,8,3,5,3,10,0,45,10,201,27,7,6,4,0,0,6,263,21,225,54,22,3,11,3,13,11,357,28,211,79,32,17,18,5,17,8,414,Newcastle (C)
15950,6,6,6,3,4,19,10,28,0,75,3,17,7,4,0,3,3,6,0,42,3,16,11,5,4,9,0,6,0,43,3,28,13,4,3,9,3,7,0,76,4,23,30,19,3,9,4,18,0,114,4,18,52,24,14,37,7,25,6,193,4,14,57,42,51,65,27,52,3,316,9,22,50,53,122,151,68,92,8,569,25,21,51,88,215,284,118,186,15,1005,15,13,41,68,202,314,165,212,6,1032,40,22,48,87,199,384,198,262,9,1248,46,17,25,51,169,378,182,257,3,1147,110,31,34,128,455,1215,635,1078,18,3712,94,75,64,109,288,1164,852,2844,31,5524,3,3,5,10,13,29,18,32,11,122,370,330,505,692,1751,4073,2295,5108,106,15232,10,18,15,6,3,14,5,13,3,93,18,109,10,5,0,12,3,4,0,164,9,127,34,15,9,16,0,10,3,222,12,121,68,19,8,23,4,14,6,275,North Sydney (A)
15990,3,18,21,14,0,14,11,47,3,132,0,42,11,9,0,17,3,14,0,104,0,59,26,21,3,14,3,18,0,148,5,52,47,29,12,20,3,40,4,210,3,48,61,46,16,35,10,37,4,262,12,55,94,94,45,65,18,74,3,459,18,50,77,103,119,139,43,126,3,670,13,42,80,109,237,255,118,239,16,1110,27,27,78,108,280,421,214,348,19,1527,24,31,55,97,215,346,178,380,15,1333,21,25,42,77,187,361,207,402,5,1324,29,29,28,68,127,236,137,360,6,1021,40,41,59,99,204,522,337,942,16,2260,37,63,52,85,110,437,266,993,21,2058,4,3,15,13,24,36,10,50,23,173,252,583,742,967,1580,2919,1561,4060,135,12796,13,29,10,12,6,14,3,28,9,123,14,258,22,19,5,12,3,4,3,341,13,297,78,25,3,20,5,19,3,462,14,259,113,36,16,21,9,18,8,500,Northern Beaches (A)
16100,0,5,0,3,0,0,0,6,0,15,0,0,0,0,0,0,0,9,0,10,0,3,7,3,0,3,0,7,0,19,0,0,0,0,0,3,0,6,0,12,0,7,3,5,0,3,0,8,0,32,0,4,4,3,3,5,0,18,0,33,0,3,3,9,3,7,0,10,3,41,0,9,3,3,3,3,0,23,0,44,3,0,3,0,4,6,4,19,0,39,0,0,0,0,5,5,3,13,0,35,0,3,0,0,0,5,8,20,0,35,0,3,0,0,3,6,8,6,0,28,0,4,0,0,0,7,8,21,0,45,0,0,3,0,4,0,0,28,0,37,0,0,0,0,0,0,0,8,0,8,9,37,29,31,25,59,29,189,6,416,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,8,Oberon (A)
16150,0,0,0,3,0,0,0,10,0,25,3,0,6,5,0,4,0,4,0,18,0,13,0,4,4,0,4,9,0,30,4,9,4,4,0,3,3,17,0,50,0,9,10,11,5,5,3,10,3,59,4,3,17,18,13,5,4,12,3,79,4,3,9,16,30,26,12,31,0,138,8,5,5,13,48,59,36,52,0,221,8,3,3,20,44,64,45,70,4,259,4,7,5,9,42,50,34,64,0,217,3,4,0,0,23,44,27,69,0,183,3,0,0,4,28,36,30,48,3,157,16,0,8,10,55,79,70,150,3,395,3,5,7,3,10,34,19,104,4,189,3,0,3,3,8,0,7,11,0,36,67,72,71,117,308,421,287,676,28,2051,3,5,3,0,3,0,0,0,0,17,0,21,0,0,0,0,0,0,0,25,0,25,8,4,0,3,0,0,0,46,5,26,24,10,3,3,0,4,0,73,Orange (C)
16200,0,0,0,0,0,3,3,22,0,28,0,7,0,3,0,0,0,16,0,28,0,3,0,3,0,0,0,27,0,36,0,5,0,0,0,4,6,11,0,40,0,9,3,5,0,5,3,26,0,58,9,8,3,13,3,7,3,40,3,91,4,4,9,8,6,10,6,39,0,94,0,3,3,6,16,20,21,51,0,127,3,3,0,7,15,29,19,57,0,134,3,0,0,3,10,12,11,42,0,81,0,0,3,4,9,15,11,26,0,71,0,0,0,0,3,9,8,24,0,48,6,0,0,4,9,16,17,44,0,104,0,0,0,0,3,4,6,41,0,61,0,0,0,0,3,3,0,0,4,10,33,46,33,60,88,138,122,483,15,1014,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,12,0,4,0,3,0,0,0,19,4,12,3,0,0,0,0,0,0,22,Parkes (A)
16260,6,11,14,11,14,13,8,19,6,96,8,33,12,5,4,3,0,5,0,68,7,36,24,27,3,14,0,10,3,126,3,44,61,21,22,16,9,24,3,193,7,41,52,39,15,22,3,32,4,219,14,39,71,91,69,69,26,67,5,455,21,28,74,100,142,138,31,95,14,649,22,21,74,100,364,341,106,190,12,1221,37,33,51,97,462,527,206,315,27,1747,51,21,46,70,392,486,208,343,15,1639,44,25,32,78,395,572,263,472,16,1896,41,11,23,60,332,537,270,437,10,1719,106,30,40,88,669,1208,704,1370,18,4226,63,18,18,54,211,704,487,1623,10,3196,6,9,7,5,28,37,18,25,16,146,424,407,596,841,3119,4689,2347,5031,148,17596,23,27,12,10,5,22,3,9,7,123,14,287,15,12,7,9,4,6,10,363,23,344,57,24,18,22,3,15,7,512,23,251,134,35,25,24,4,30,6,534,Parramatta (C)
16350,0,4,4,5,9,8,3,18,5,51,0,19,8,0,6,4,0,3,0,44,0,21,27,11,5,8,0,9,0,89,3,22,21,17,14,13,5,33,3,132,3,21,49,30,9,17,6,28,0,174,7,20,52,63,46,36,24,74,0,318,7,17,36,54,107,99,33,83,10,449,22,19,23,52,208,188,91,144,8,757,24,14,25,44,190,247,130,221,10,904,17,6,13,37,150,201,104,210,7,755,17,12,12,16,119,163,112,249,6,702,13,6,13,9,81,133,94,244,3,588,37,6,6,19,147,255,218,572,5,1265,13,6,3,12,32,85,80,379,4,619,0,4,7,10,14,28,12,37,24,129,160,206,286,384,1139,1484,921,2306,95,6982,4,11,5,5,3,6,0,3,3,40,7,112,9,8,0,4,0,3,0,137,3,97,34,18,7,3,3,3,0,171,15,112,56,22,11,15,0,10,3,234,Penrith (C)
11500,0,4,3,7,3,3,4,12,0,43,0,8,3,4,0,0,0,4,0,27,3,26,3,5,4,4,3,7,0,53,4,20,17,3,7,3,3,11,0,69,0,7,23,20,13,12,3,25,0,109,10,24,26,34,32,36,5,35,5,206,12,13,27,55,92,64,26,55,11,346,8,17,23,36,151,150,43,87,4,517,24,8,13,36,174,173,91,153,8,680,12,4,11,12,104,151,75,147,11,533,6,6,5,12,101,143,85,176,7,546,5,4,8,5,57,91,58,161,0,391,15,15,3,17,77,183,159,395,0,868,12,10,5,7,28,62,58,235,3,419,3,0,3,0,6,11,4,19,6,54,120,167,175,260,847,1088,617,1527,56,4857,3,11,4,0,0,6,0,3,0,27,5,83,8,3,0,0,0,0,3,108,4,90,16,15,10,3,0,5,0,143,7,94,38,13,16,14,0,4,0,190,Campbelltown (C) (NSW)
11520,3,3,4,5,0,14,0,6,3,39,0,10,3,0,0,0,0,3,0,16,0,12,3,5,3,4,0,7,0,35,0,8,21,8,8,3,3,8,3,61,0,9,23,11,9,4,0,5,5,60,0,6,36,22,12,26,9,25,4,151,3,12,24,39,31,41,4,37,6,201,6,5,15,29,111,86,32,48,0,344,14,10,24,37,131,142,56,87,10,509,10,6,6,34,93,115,51,101,9,435,12,10,15,29,90,136,66,122,3,490,16,3,4,20,69,114,52,110,3,385,28,9,11,31,139,342,165,334,6,1070,22,14,11,29,58,243,168,584,9,1128,0,0,3,0,3,12,4,15,11,46,112,136,213,298,750,1286,619,1501,61,4974,6,7,8,0,3,10,3,4,0,40,5,67,9,5,6,5,0,4,0,94,4,85,22,10,6,12,0,8,3,141,5,59,34,5,8,11,0,9,0,135,Canada Bay (A)
11570,7,13,6,7,11,13,7,23,3,87,0,20,3,13,0,0,0,10,0,47,8,44,23,13,10,13,0,21,7,138,3,34,48,27,16,18,3,24,8,175,10,27,49,37,17,39,3,27,9,227,6,39,73,98,68,105,21,86,12,505,21,33,79,86,183,184,44,112,12,756,23,34,45,78,293,311,102,212,9,1112,23,37,42,55,319,451,170,274,17,1380,16,14,24,58,221,335,154,286,15,1108,19,25,21,37,198,324,170,337,9,1135,17,9,7,24,125,236,135,310,8,876,36,15,20,41,206,425,355,763,9,1868,15,21,23,22,83,232,154,623,3,1171,3,6,0,8,12,35,12,32,30,146,195,362,453,625,1761,2716,1329,3138,147,10733,16,16,13,8,4,7,0,11,0,72,14,161,8,3,3,10,0,3,9,209,9,168,50,26,11,18,3,4,10,301,17,186,106,31,21,24,3,18,3,412,Canterbury-Bankstown (A)
11600,0,0,4,0,0,0,0,8,0,17,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,16,0,20,0,0,0,3,0,0,3,11,3,17,3,6,4,0,0,4,0,12,0,34,0,5,3,0,0,5,3,20,0,50,3,0,4,3,3,10,0,27,0,58,0,0,0,0,8,5,11,33,3,54,0,4,0,0,0,9,9,28,0,55,4,0,0,0,0,8,0,14,3,30,3,0,0,3,0,5,0,14,0,20,0,3,0,0,3,3,4,23,0,44,0,4,0,3,0,4,3,21,0,36,0,0,0,0,0,3,0,5,0,9,21,25,20,25,24,58,32,236,9,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,Carrathool (A)
11300,0,8,0,3,0,5,0,3,0,27,0,6,0,0,0,3,0,0,0,14,0,9,5,4,0,0,0,3,0,22,0,4,11,5,0,3,3,0,0,36,0,3,13,4,3,8,0,4,0,36,0,11,18,14,12,9,0,7,0,71,3,4,13,18,36,36,10,22,0,137,0,3,11,21,51,74,12,27,3,208,3,4,6,3,68,61,26,44,0,218,3,4,3,11,37,45,24,31,3,163,7,0,3,14,38,46,20,31,4,169,3,0,3,3,25,42,15,29,0,128,11,7,9,10,66,124,61,83,0,368,10,0,0,3,20,63,30,120,4,243,0,0,0,0,0,3,0,7,3,18,33,57,99,120,356,528,210,417,27,1851,3,3,0,3,0,0,0,0,0,9,4,59,6,5,3,3,0,0,4,80,3,68,12,11,0,0,0,0,3,98,0,51,25,14,3,5,3,0,0,102,Burwood (A)
11350,0,3,3,0,4,7,0,6,0,27,0,6,8,0,0,3,0,7,0,26,0,16,11,8,0,3,0,16,0,63,4,18,10,12,11,10,0,22,3,89,0,23,23,10,5,11,10,25,0,118,3,24,28,40,16,20,11,32,0,172,11,16,23,38,34,32,16,31,0,202,7,6,20,48,49,72,36,46,0,283,4,6,13,25,60,79,48,83,5,317,3,6,6,11,34,38,30,55,0,195,0,0,11,12,23,40,9,42,0,133,4,3,3,11,15,31,8,37,0,107,3,8,7,14,19,28,22,80,0,181,6,4,7,12,4,21,6,44,3,107,3,3,0,3,3,9,0,5,0,40,44,153,163,254,262,418,197,535,20,2057,0,0,4,3,0,0,3,0,0,12,3,12,7,3,0,3,0,0,0,30,6,42,12,8,3,7,3,3,0,80,3,45,26,12,3,6,6,11,0,113,Byron (A)
11400,3,9,4,3,0,0,0,24,0,51,0,3,0,0,0,0,3,8,0,18,0,5,7,3,6,3,9,31,0,59,0,7,7,3,3,18,4,21,0,61,3,13,12,7,3,9,4,30,3,82,3,3,5,11,11,10,5,43,3,102,4,7,3,14,10,19,7,54,0,121,0,3,8,5,11,22,9,43,0,103,5,5,6,10,7,15,5,49,0,111,0,6,3,7,8,19,13,35,0,85,3,0,3,7,3,10,4,43,3,72,3,0,0,3,12,7,3,28,0,55,0,0,5,5,4,12,21,50,3,93,3,0,0,8,0,14,5,49,0,81,0,0,0,4,3,4,5,4,0,21,31,64,73,89,83,160,88,502,11,1102,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,13,0,10,0,3,0,0,0,0,0,14,Cabonne (A)
11450,0,3,4,3,0,0,0,9,0,28,0,14,8,5,0,0,0,3,0,33,0,17,8,5,3,6,0,8,0,47,0,16,7,8,6,12,4,11,0,51,0,12,17,13,7,12,3,10,0,72,0,12,19,27,16,17,9,28,0,126,0,19,12,31,33,47,17,52,4,222,7,13,17,17,62,66,29,80,4,293,8,16,7,22,62,114,60,103,3,399,6,3,6,10,32,55,44,107,0,273,7,3,8,7,29,59,37,118,7,274,3,3,3,0,20,46,28,93,3,192,7,4,11,5,23,70,62,202,4,387,7,0,3,3,11,35,37,120,3,211,0,0,3,4,4,4,3,12,0,36,47,131,126,167,312,548,333,955,32,2644,3,3,0,0,0,8,0,3,0,15,4,56,0,4,0,4,0,0,0,75,0,58,7,4,3,5,0,3,0,88,3,24,10,16,0,0,0,0,0,68,Camden (A)
11650,0,10,5,13,9,16,9,48,3,107,8,36,17,13,0,10,6,21,0,111,10,59,30,27,9,16,6,27,4,182,14,51,67,29,19,29,18,51,8,277,5,50,54,47,28,40,20,70,0,319,16,46,94,126,72,78,20,110,14,585,30,39,76,130,204,180,48,116,11,841,37,36,53,141,388,338,161,232,11,1385,44,40,47,112,313,437,248,407,15,1652,32,21,38,64,218,291,182,345,12,1188,22,15,25,50,159,261,143,371,11,1057,23,11,10,25,102,196,113,302,3,787,49,28,33,39,172,350,240,642,6,1558,19,24,21,26,52,117,118,438,3,813,4,3,11,16,15,33,24,48,20,170,311,469,582,861,1758,2387,1347,3214,121,11054,8,15,11,5,9,12,0,17,3,80,12,169,22,12,5,12,4,13,4,250,14,230,70,24,14,15,6,9,5,392,30,226,105,35,21,19,6,24,5,463,Central Coast (C) (NSW)
11700,0,0,0,0,0,0,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,3,7,0,12,0,0,0,0,0,0,0,11,3,18,0,0,0,0,3,0,0,19,0,22,0,0,0,0,3,8,0,15,0,22,0,0,0,0,7,3,0,8,0,16,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,0,8,0,9,0,0,0,0,0,3,0,4,0,10,0,0,0,0,0,3,0,11,0,20,0,0,0,0,0,3,3,7,3,12,6,4,3,3,15,29,5,125,11,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Darling (A)
11720,3,3,0,5,3,5,0,12,0,31,0,10,5,0,3,0,0,3,0,18,5,10,7,8,0,9,0,15,0,47,3,6,8,3,5,5,4,11,0,51,0,10,8,11,4,4,7,18,3,57,3,9,15,23,10,17,7,17,0,102,0,3,9,31,43,27,14,22,0,152,3,3,8,19,51,58,29,36,3,205,7,0,11,10,53,52,39,60,5,239,3,3,7,10,26,41,26,40,0,157,5,0,3,7,22,25,23,58,0,145,3,3,3,5,5,13,7,44,0,94,11,5,3,3,17,48,34,95,3,221,0,4,4,3,9,18,22,61,0,126,0,3,0,0,3,3,3,6,0,22,49,68,85,138,252,342,209,497,16,1662,0,5,0,0,0,0,0,3,0,8,0,14,6,4,0,0,0,0,0,22,3,16,5,4,0,0,0,0,0,38,4,33,21,0,0,0,0,9,0,69,Cessnock (C)
11730,0,5,3,3,0,5,3,29,5,60,0,8,4,5,3,8,0,16,0,41,7,15,6,16,3,4,3,19,3,73,0,9,17,9,4,14,8,36,3,108,4,8,14,18,4,10,5,51,3,135,5,13,13,19,13,26,16,64,5,175,5,10,13,27,27,34,20,66,3,212,8,15,16,18,46,57,31,59,0,253,3,8,10,12,53,51,43,71,0,256,3,3,10,5,25,26,21,50,0,139,3,3,4,3,24,30,17,35,0,123,3,3,0,4,11,26,12,31,3,96,11,8,4,0,26,35,37,75,0,197,0,0,3,6,0,12,19,61,3,108,0,0,0,0,7,7,0,14,3,28,53,112,123,158,249,349,239,681,31,2000,0,0,0,0,0,0,0,0,0,3,0,14,4,3,0,0,0,0,0,16,5,20,11,0,0,0,0,5,0,49,4,24,22,12,4,3,3,7,0,75,Clarence Valley (A)
11750,0,0,0,0,0,3,0,13,0,20,0,0,0,0,0,4,0,10,0,16,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,3,0,10,0,14,0,3,0,0,0,0,0,10,0,13,0,0,5,4,3,3,0,15,0,36,0,4,0,0,3,8,3,14,0,33,0,0,0,0,3,8,3,16,0,27,3,0,0,4,4,6,0,19,0,32,0,0,0,0,4,7,0,13,0,24,0,0,0,0,0,0,0,11,0,14,0,0,0,0,0,3,0,7,0,11,0,0,0,0,0,3,4,28,0,35,3,3,0,0,3,5,8,40,0,61,0,0,0,0,0,3,0,6,4,15,7,12,6,15,36,53,21,200,3,357,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Cobar (A)
11800,0,7,3,5,7,3,0,28,0,50,0,9,3,3,0,3,0,19,6,41,7,19,9,3,3,7,3,14,0,74,3,20,21,6,3,11,6,26,3,98,4,21,31,22,14,32,3,33,0,164,8,21,22,45,25,30,16,57,4,221,13,13,22,46,85,62,25,78,0,355,10,6,22,30,149,120,68,84,0,484,9,11,14,23,77,115,72,112,4,435,9,4,8,20,56,85,44,115,3,350,11,10,6,23,46,76,52,111,3,330,5,9,0,6,33,47,21,79,0,205,7,10,11,8,40,100,65,158,6,401,5,3,4,8,11,25,12,98,0,156,3,0,0,0,10,4,3,13,5,39,91,154,175,261,558,722,389,1008,35,3396,5,9,0,3,4,0,0,3,0,20,6,31,7,0,0,3,0,0,3,48,6,52,17,10,4,5,0,4,0,99,3,55,25,20,6,4,0,3,0,127,Coffs Harbour (C)
12000,0,0,0,0,0,3,0,9,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,6,0,3,0,0,0,0,0,7,0,20,0,0,3,3,0,3,0,4,0,15,0,3,0,0,0,5,0,27,0,37,0,0,0,3,0,8,0,15,0,28,0,3,0,3,3,8,0,19,0,41,3,0,3,3,0,6,3,25,0,53,3,0,3,0,4,0,5,14,0,27,0,0,0,0,0,5,0,10,0,16,0,3,6,3,0,3,0,19,3,30,0,0,0,0,4,7,5,16,0,34,0,0,0,0,3,4,0,20,0,31,0,0,3,0,0,0,0,7,0,8,8,17,21,20,18,43,24,204,15,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Coolamon (A)
12150,3,0,0,0,0,9,0,26,0,35,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,9,0,15,0,6,3,3,0,0,6,11,0,27,0,0,4,0,0,0,0,15,0,16,0,3,0,0,0,5,0,24,0,38,0,0,0,0,3,7,3,22,0,45,0,0,4,0,0,10,3,21,0,41,0,0,0,3,7,8,4,20,0,47,4,3,5,0,7,5,0,15,0,36,0,0,0,0,3,0,3,25,0,36,0,0,0,0,0,3,0,11,0,20,3,0,0,0,0,0,3,10,3,23,0,0,0,0,0,6,0,18,0,23,0,0,0,0,0,0,7,6,0,15,22,17,14,14,24,60,32,238,6,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Coonamble (A)
12350,0,0,3,3,0,8,7,6,0,24,0,0,0,0,0,0,0,9,0,9,3,3,3,4,0,6,0,14,0,29,0,8,4,5,3,6,3,20,3,45,0,3,5,3,3,8,3,18,3,47,0,7,17,3,4,4,6,32,3,80,3,0,4,7,12,15,9,41,0,94,6,0,3,8,12,18,21,32,0,105,0,6,0,8,14,20,12,48,3,116,0,6,0,0,5,17,16,34,0,78,0,3,3,0,12,12,9,28,0,69,0,0,3,0,3,15,3,16,0,41,0,0,0,3,3,7,4,30,0,55,0,0,0,3,3,6,6,25,0,45,0,3,0,0,0,0,0,7,0,15,16,43,41,57,72,139,103,353,14,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,4,11,4,0,0,0,0,0,3,21,Cowra (A)
12380,3,0,3,3,10,10,7,11,0,48,0,14,8,0,0,4,3,5,0,34,0,28,15,5,5,4,0,10,3,81,4,17,37,18,10,22,7,19,5,142,3,19,45,27,10,22,3,25,0,172,0,18,37,55,37,64,20,48,5,288,7,24,37,63,120,123,33,53,4,459,15,25,20,53,218,225,90,127,9,777,16,19,31,38,283,347,137,184,15,1062,16,12,12,13,217,241,145,236,13,914,22,12,15,29,170,271,129,273,16,927,14,10,3,12,120,199,121,262,3,750,25,16,13,27,176,346,269,681,7,1564,14,16,17,27,62,172,133,585,5,1035,0,0,3,3,12,28,8,29,12,100,139,234,306,376,1454,2083,1106,2550,101,8353,0,15,4,3,0,6,0,3,0,38,5,78,8,9,4,3,0,0,4,115,3,128,23,10,4,11,3,9,6,191,11,108,61,15,7,16,3,19,5,248,Cumberland (A)
