LGA_MAIN11,Bosnia_Herzegovina_Befre_1941,Bosnia_Herzegovina_1941_1950,Bosnia_Herzegovina_1951_1960,Bosnia_Herzegovina_1961_1970,Bosnia_Herzegovina_1971_1980,Bosnia_Herzegovina_1981_1990,Bosnia_Herzegovina_1991_2000,Bosnia_Herzegovina_2001_2005,Bosnia_Herzegovina_2006,Bosnia_Herzegovina_2007,Bosnia_Herzegovina_2008,Bosnia_Herzegovina_2009,Bosnia_Herzegovina_2010,Bosnia_Herzegovina_2011,Bosnia_Herzegovina_arrival_ns,Bosnia_Herzegovina_Tot,Cambodia_Before_1941,Cambodia_1941_1950,Cambodia_1951_1960,Cambodia_1961_1970,Cambodia_1971_1980,Cambodia_1981_1990,Cambodia_1991_2000,Cambodia_2001_2005,Cambodia_2006,Cambodia_2007,Cambodia_2008,Cambodia_2009,Cambodia_2010,Cambodia_2011,Cambodia_Yr_arrival_ns,Cambodia_Tot,Canada_Before_1941,Canada_1941_1950,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2005,Canada_2006,Canada_2007,Canada_2008,Canada_2009,Canada_2010,Canada_2011,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1941,China_exc_SARs_Taiwan_41_50,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_05,China_exc_SARs_Taiwan_2006,China_exc_SARs_Taiwan_2007,China_exc_SARs_Taiwan_2008,China_exc_SARs_Taiwan_2009,China_exc_SARs_Taiwan_2010,China_exc_SARs_Taiwan_2011,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1941,Croatia_1941_1950,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2005,Croatia_2006,Croatia_2007,Croatia_2008,Croatia_2009,Croatia_2010,Croatia_2011,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1941,Egypt_1941_1950,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2005,Egypt_2006,Egypt_2007,Egypt_2008,Egypt_2009,Egypt_2010,Egypt_2011,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1941,Fiji_1941_1950,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2005,Fiji_2006,Fiji_2007,Fiji_2008,Fiji_2009,Fiji_2010,Fiji_2011,Fiji_Yr_arrival_NS,Fiji_Tot,Frmr_Y_R_M_FYROM_Bef_1941,Frmr_Y_R_M_FYROM_1941_1950,Frmr_Y_R_M_FYROM_1951_1960,Frmr_Y_R_M_FYROM_1961_1970,Frmr_Y_R_M_FYROM_1971_1980,Frmr_Y_R_M_FYROM_1981_1990,Frmr_Y_R_M_FYROM_1991_2000,Frmr_Y_R_M_FYROM_2001_2005,Frmr_Yug_Rep_Mac_FYROM_2006,Frmr_Yug_Rep_Mac_FYROM_2007,Frmr_Yug_Rep_Mac_FYROM_2008,Frmr_Yug_Rep_Mac_FYROM_2009,Frmr_Yug_Rep_Mac_FYROM_2010,Frmr_Yug_Rep_Mac_FYROM_2011,Frmr_Y_R_M_FYROM_arrival_ns,Frmr_Yug_Rep_Mac_FYROM_Tot,Germany_Before_1941,Germany_1941_1950,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2005,Germany_2006,Germany_2007,Germany_2008,Germany_2009,Germany_2010,Germany_2011,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1941,Greece_1941_1950,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2005,Greece_2006,Greece_2007,Greece_2008,Greece_2009,Greece_2010,Greece_2011,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1941,Hng_Kng_SAR_China_1941_1950,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2005,Hong_Kong_SAR_China_2006,Hong_Kong_SAR_China_2007,Hong_Kong_SAR_China_2008,Hong_Kong_SAR_China_2009,Hong_Kong_SAR_China_2010,Hong_Kong_SAR_China_2011,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1941,India_1941_1950,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2005,India_2006,India_2007,India_2008,India_2009,India_2010,India_2011,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1941,Indonesia_1941_1950,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2005,LGA_NAME11
11720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,5,3,0,3,3,3,3,3,0,0,3,29,0,0,0,0,0,11,4,6,0,8,5,0,7,0,4,45,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,9,0,0,0,4,4,12,6,3,0,0,0,0,3,0,0,32,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,9,0,53,77,24,15,9,4,7,0,0,0,0,0,5,4,198,0,0,4,4,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,5,0,4,4,0,0,0,0,0,0,3,3,19,0,8,0,6,12,4,3,5,6,0,0,3,5,9,0,61,0,3,0,3,0,3,3,0,Cessnock (C)
11730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,4,6,5,3,3,0,0,3,3,0,3,45,0,0,3,0,3,6,3,10,0,6,7,3,3,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,5,0,0,0,0,16,3,3,3,3,4,0,0,4,0,0,5,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,70,17,8,11,9,8,0,0,0,3,0,3,5,155,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,6,5,5,5,0,0,0,6,0,0,0,0,27,0,0,3,8,11,4,0,8,0,7,0,5,0,8,3,57,0,0,3,0,4,0,5,3,Clarence Valley (A)
11750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,Cobar (A)
11800,0,0,3,0,0,0,6,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,21,22,22,15,4,4,3,4,5,3,4,130,0,0,3,13,9,19,14,9,5,9,11,24,32,13,4,165,0,0,8,15,0,0,0,0,0,0,0,0,0,0,0,23,0,8,9,10,4,0,0,0,5,0,0,0,0,0,5,41,0,3,3,3,8,14,13,23,0,4,3,3,3,0,3,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,107,52,33,51,53,27,4,3,5,5,0,0,15,404,0,0,3,7,3,0,0,0,0,0,0,0,0,0,3,16,0,3,0,11,3,6,5,0,0,0,0,0,3,0,3,34,3,15,23,61,49,117,68,47,24,46,75,94,13,4,42,681,0,3,3,0,5,4,5,5,Coffs Harbour (C)
11860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Conargo (A)
12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Coolamon (A)
12050,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,7,0,3,0,4,0,0,0,8,0,4,0,0,0,0,5,24,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,61,33,7,20,7,4,0,0,3,0,0,0,7,149,0,0,3,3,4,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,3,0,0,0,0,7,0,3,0,25,0,0,4,0,0,0,0,5,Cooma-Monaro (A)
12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Coonamble (A)
11300,0,0,4,10,5,0,12,0,0,0,0,0,0,0,0,31,0,0,0,0,10,20,7,0,0,0,0,4,0,0,4,45,0,0,0,0,0,3,6,9,0,0,5,3,7,4,0,37,4,10,62,55,127,692,1002,952,289,334,368,349,282,107,211,4844,3,5,33,95,30,0,3,0,0,0,0,0,0,3,9,181,0,0,10,22,27,27,6,3,4,3,3,3,0,3,4,115,0,3,0,12,15,38,31,11,3,0,0,3,0,4,4,124,0,0,6,7,7,0,3,3,0,0,0,0,0,0,0,26,0,24,19,13,3,8,4,0,0,4,4,4,7,0,4,94,0,14,113,187,31,9,5,0,0,0,0,3,0,0,22,384,0,4,4,16,97,174,168,63,12,20,10,26,16,11,17,638,0,4,0,16,36,71,139,292,131,155,221,140,143,110,52,1510,0,0,4,3,20,42,42,39,Burwood (A)
11350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,3,9,23,18,23,17,4,5,3,11,5,3,4,128,0,3,3,3,3,3,0,4,0,0,0,0,3,0,0,22,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,12,3,0,3,10,3,0,3,0,0,0,0,0,0,0,0,22,0,0,3,3,4,4,0,0,0,0,0,0,0,0,3,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,46,20,19,90,72,46,7,5,3,3,4,0,17,348,0,3,9,3,3,0,4,0,0,0,0,0,0,0,0,22,3,0,0,3,0,3,3,0,0,4,0,0,0,0,0,16,3,0,3,9,12,10,8,8,0,0,0,3,0,0,8,64,0,0,3,3,4,6,8,3,Byron (A)
11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,8,0,6,5,0,0,4,0,0,0,0,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,3,0,0,0,0,3,0,3,18,0,0,0,0,0,0,0,0,Cabonne (A)
11450,0,0,0,3,3,0,23,3,0,0,0,0,0,0,0,32,0,0,0,0,5,13,5,0,0,0,0,0,0,3,4,30,0,0,0,5,10,8,21,9,4,0,7,9,0,0,0,73,0,0,0,7,16,54,96,23,14,5,11,13,0,3,21,263,0,0,18,68,20,7,24,0,0,0,0,0,0,0,4,141,0,7,15,19,6,14,7,0,0,0,5,0,0,0,4,77,0,0,3,0,6,74,55,35,3,0,10,0,4,0,8,198,0,0,0,9,21,7,5,3,0,0,0,0,0,0,3,48,0,46,74,33,23,22,14,6,0,4,8,0,0,0,3,233,0,0,9,26,6,6,3,0,0,0,0,0,0,0,4,54,0,0,0,4,3,5,20,5,0,0,5,3,0,0,0,45,3,3,4,18,16,41,60,28,5,11,8,3,4,0,9,213,0,0,7,3,8,10,19,4,Camden (A)
12200,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,Cootamundra (A)
12300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,8,3,0,4,0,0,0,0,0,0,3,0,51,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,Corowa Shire (A)
12350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,12,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,4,0,0,0,0,0,0,0,0,0,0,0,34,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,10,0,3,0,0,0,0,0,0,Cowra (A)
12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,4,3,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,4,0,3,19,0,0,0,0,0,0,0,0,Deniliquin (A)
12600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0,0,0,0,0,0,3,21,0,0,0,5,3,17,11,19,9,15,0,3,0,5,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,3,4,3,0,3,7,3,3,0,0,0,26,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,7,0,7,21,8,3,4,0,0,0,0,0,0,5,0,0,48,0,3,10,7,3,0,3,0,0,0,0,0,0,0,3,29,0,0,0,3,3,5,3,3,0,0,0,0,0,0,3,20,0,0,0,3,3,3,18,27,9,20,4,17,7,8,5,124,0,0,5,0,0,0,4,0,Dubbo (C)
12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,0,11,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dungog (A)
12750,0,0,0,4,4,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,6,12,0,0,4,3,4,0,3,3,55,0,5,3,4,0,6,3,5,3,0,3,0,4,3,3,42,0,0,41,78,7,0,3,0,0,0,0,0,0,0,3,132,0,0,4,5,0,0,0,0,0,0,4,0,0,0,0,13,0,3,3,0,3,3,0,0,0,0,0,3,0,0,0,15,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,9,0,56,159,57,27,17,9,5,0,0,0,0,4,0,3,337,0,0,20,33,4,0,0,0,0,0,0,0,0,0,0,57,0,0,3,0,5,0,3,0,0,0,0,0,0,0,0,11,0,4,6,5,6,0,0,0,0,3,0,0,0,0,9,33,0,0,5,3,3,3,3,0,Eurobodalla (A)
12850,0,3,5,111,78,85,666,120,5,4,4,4,6,3,23,1117,0,0,0,7,520,2967,1870,548,143,138,155,206,123,46,306,7029,0,0,0,3,10,17,11,21,3,6,3,3,5,0,5,87,0,13,57,128,233,1324,964,421,116,123,104,123,93,31,229,3959,3,17,153,1068,385,109,523,112,0,0,0,0,0,0,74,2444,0,15,37,91,66,79,76,27,14,7,8,6,6,3,10,445,3,0,0,9,109,507,421,161,26,23,30,34,30,4,60,1417,0,0,10,244,339,134,81,23,7,3,3,3,4,0,32,883,0,159,170,97,57,25,36,20,6,0,3,3,0,0,20,596,0,6,71,209,79,18,52,24,0,4,3,5,0,5,42,518,0,0,5,3,51,179,130,20,0,4,3,6,5,3,18,427,0,3,4,24,50,83,96,55,54,69,74,55,18,8,30,623,0,0,4,6,90,112,148,33,Fairfield (C)
12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,5,3,0,0,0,0,0,11,0,0,0,0,0,4,4,0,0,0,0,0,0,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,3,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,Forbes (A)
12950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,Gilgandra (A)
13010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,3,3,0,3,0,0,0,0,3,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,8,0,0,0,0,0,0,0,0,0,0,24,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,3,0,0,0,0,0,Glen Innes Severn (A)
13050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gloucester (A)
13100,0,0,3,6,4,0,20,3,0,0,0,0,0,0,0,36,0,0,0,3,6,5,3,0,3,3,0,3,0,0,4,30,5,3,4,38,50,38,83,58,9,8,9,9,6,0,13,333,4,22,37,27,19,82,101,117,24,45,38,30,20,9,18,593,0,3,29,62,19,10,11,4,0,0,0,0,0,0,4,142,0,16,46,58,22,13,16,7,0,0,0,0,3,0,10,191,0,3,5,23,26,71,54,14,0,3,3,0,3,5,6,216,0,0,0,3,5,0,0,0,0,0,0,0,0,0,3,11,3,89,223,80,52,78,45,34,11,10,25,7,8,3,22,690,0,6,60,70,11,5,5,7,0,0,0,0,0,0,13,177,3,0,6,10,28,43,22,25,3,8,0,4,3,0,8,163,5,17,16,54,51,44,73,47,23,48,23,17,11,3,19,451,4,10,24,10,20,29,29,16,Gosford (C)
13310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,3,3,3,0,0,0,3,0,0,4,23,0,3,0,0,3,3,3,16,0,3,3,7,0,3,3,47,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,18,0,3,3,3,0,0,6,0,0,0,3,0,0,0,3,21,0,0,0,0,0,3,8,4,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,21,29,13,5,9,0,0,0,0,0,0,0,7,92,3,3,9,12,3,0,0,0,0,0,0,0,0,0,9,39,0,0,0,0,3,3,0,3,0,0,0,0,0,0,3,12,3,0,0,3,3,3,4,4,3,5,9,6,5,5,0,53,0,0,0,0,0,0,4,0,Goulburn Mulwaree (A)
13320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,3,3,0,4,6,3,8,8,3,3,0,0,0,0,0,41,0,3,3,4,4,5,8,3,3,3,3,0,0,0,3,42,0,0,8,16,3,4,0,3,0,0,0,0,0,0,0,34,0,4,15,3,4,0,0,0,3,0,0,0,0,0,0,29,3,0,0,3,0,0,3,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,44,71,36,15,9,6,6,3,0,0,0,0,3,7,200,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,0,0,4,3,0,0,11,0,6,0,5,8,0,6,9,3,3,0,0,0,6,0,46,0,4,0,6,4,4,6,0,Great Lakes (A)
