lga_code16,ci_ii_2000_2999_mng,ci_ii_2000_2999_pro,ci_ii_2000_2999_tectw,ci_ii_2000_2999_copsw,ci_ii_2000_2999_claw,ci_ii_2000_2999_swks,ci_ii_2000_2999_maopdv,ci_ii_2000_2999_lab,ci_ii_2000_2999_idns,ci_ii_2000_2999_tot,ci_ii_3000mo_mng,ci_ii_3000mo_pro,ci_ii_3000mo_tectw,ci_ii_3000mo_copsw,ci_ii_3000mo_claw,ci_ii_3000mo_swks,ci_ii_3000mo_maopdv,ci_ii_3000mo_lab,ci_ii_3000mo_idns,ci_ii_3000mo_tot,ci_ii_pins_mng,ci_ii_pins_pro,ci_ii_pins_tectw,ci_ii_pins_copsw,ci_ii_pins_claw,ci_ii_pins_swks,ci_ii_pins_maopdv,ci_ii_pins_lab,ci_ii_pins_idns,ci_ii_pins_tot,ci_ii_tot_mng,ci_ii_tot_pro,ci_ii_tot_tectw,ci_ii_tot_copsw,ci_ii_tot_claw,ci_ii_tot_swks,ci_ii_tot_maopdv,ci_ii_tot_lab,ci_ii_tot_idns,ci_ii_tot_tot,le_idns_nni_mng,le_idns_nni_pro,le_idns_nni_tectw,le_idns_nni_copsw,le_idns_nni_claw,le_idns_nni_swks,le_idns_nni_maopdv,le_idns_nni_lab,le_idns_nni_idns,le_idns_nni_tot,le_idns_1_149_mng,le_idns_1_149_pro,le_idns_1_149_tectw,le_idns_1_149_copsw,le_idns_1_149_claw,le_idns_1_149_swks,le_idns_1_149_maopdv,le_idns_1_149_lab,le_idns_1_149_idns,le_idns_1_149_tot,le_idns_150_299_mng,le_idns_150_299_pro,le_idns_150_299_tectw,le_idns_150_299_copsw,le_idns_150_299_claw,le_idns_150_299_swks,le_idns_150_299_maopdv,le_idns_150_299_lab,le_idns_150_299_idns,le_idns_150_299_tot,le_idns_300_399_mng,le_idns_300_399_pro,le_idns_300_399_tectw,le_idns_300_399_copsw,le_idns_300_399_claw,le_idns_300_399_swks,le_idns_300_399_maopdv,le_idns_300_399_lab,le_idns_300_399_idns,le_idns_300_399_tot,le_idns_400_499_mng,le_idns_400_499_pro,le_idns_400_499_tectw,le_idns_400_499_copsw,le_idns_400_499_claw,le_idns_400_499_swks,le_idns_400_499_maopdv,le_idns_400_499_lab,le_idns_400_499_idns,le_idns_400_499_tot,le_idns_500_649_mng,le_idns_500_649_pro,le_idns_500_649_tectw,le_idns_500_649_copsw,le_idns_500_649_claw,le_idns_500_649_swks,le_idns_500_649_maopdv,le_idns_500_649_lab,le_idns_500_649_idns,le_idns_500_649_tot,le_idns_650_799_mng,le_idns_650_799_pro,le_idns_650_799_tectw,le_idns_650_799_copsw,le_idns_650_799_claw,le_idns_650_799_swks,le_idns_650_799_maopdv,le_idns_650_799_lab,le_idns_650_799_idns,le_idns_650_799_tot,le_idns_800_999_mng,le_idns_800_999_pro,le_idns_800_999_tectw,le_idns_800_999_copsw,le_idns_800_999_claw,le_idns_800_999_swks,le_idns_800_999_maopdv,le_idns_800_999_lab,le_idns_800_999_idns,le_idns_800_999_tot,le_idns_1000_1249_mng,le_idns_1000_1249_pro,le_idns_1000_1249_tectw,le_idns_1000_1249_copsw,le_idns_1000_1249_claw,le_idns_1000_1249_swks,le_idns_1000_1249_maopdv,le_idns_1000_1249_lab,le_idns_1000_1249_idns,le_idns_1000_1249_tot,le_idns_1250_1499_mng,le_idns_1250_1499_pro,le_idns_1250_1499_tectw,le_idns_1250_1499_copsw,le_idns_1250_1499_claw,le_idns_1250_1499_swks,le_idns_1250_1499_maopdv,le_idns_1250_1499_lab,le_idns_1250_1499_idns,le_idns_1250_1499_tot,le_idns_1500_1749_mng,le_idns_1500_1749_pro,le_idns_1500_1749_tectw,le_idns_1500_1749_copsw,le_idns_1500_1749_claw,le_idns_1500_1749_swks,le_idns_1500_1749_maopdv,le_idns_1500_1749_lab,le_idns_1500_1749_idns,le_idns_1500_1749_tot,le_idns_1750_1999_mng,le_idns_1750_1999_pro,le_idns_1750_1999_tectw,le_idns_1750_1999_copsw,le_idns_1750_1999_claw,le_idns_1750_1999_swks,le_idns_1750_1999_maopdv,le_idns_1750_1999_lab,le_idns_1750_1999_idns,le_idns_1750_1999_tot,le_idns_2000_2999_mng,le_idns_2000_2999_pro,le_idns_2000_2999_tectw,le_idns_2000_2999_copsw,le_idns_2000_2999_claw,le_idns_2000_2999_swks,le_idns_2000_2999_maopdv,le_idns_2000_2999_lab,le_idns_2000_2999_idns,le_idns_2000_2999_tot,le_idns_3000mo_mng,le_idns_3000mo_pro,le_idns_3000mo_tectw,le_idns_3000mo_copsw,le_idns_3000mo_claw,le_idns_3000mo_swks,le_idns_3000mo_maopdv,le_idns_3000mo_lab,le_idns_3000mo_idns,le_idns_3000mo_tot,le_idns_pins_mng,le_idns_pins_pro,le_idns_pins_tectw,le_idns_pins_copsw,le_idns_pins_claw,le_idns_pins_swks,le_idns_pins_maopdv,le_idns_pins_lab,le_idns_pins_idns,le_idns_pins_tot,le_idns_tot_mng,le_idns_tot_pro,le_idns_tot_tectw,le_idns_tot_copsw,le_idns_tot_claw,le_idns_tot_swks,le_idns_tot_maopdv,le_idns_tot_lab,le_idns_tot_idns,le_idns_tot_tot,lga_name16
19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,0,3,0,21,Unincorporated NSW
20110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,3,12,13,9,4,10,0,72,4,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,4,4,0,0,0,5,0,3,0,0,15,3,0,0,0,0,3,3,5,0,20,5,0,3,0,3,5,0,3,0,27,4,3,0,0,9,0,3,3,0,18,0,7,4,3,3,3,0,4,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,6,21,32,19,17,13,19,15,16,26,11,161,Alpine (S)
20260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,4,18,8,6,5,8,0,67,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,10,3,0,0,4,0,0,0,3,0,10,6,0,0,7,0,3,0,3,0,13,3,0,0,0,3,0,0,8,0,16,3,0,3,4,3,0,0,5,3,25,4,0,3,3,0,0,0,10,0,27,6,0,0,4,3,0,0,5,3,27,6,3,4,3,0,0,3,0,0,21,0,3,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,4,3,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,3,0,0,10,0,0,0,0,0,6,0,0,5,14,39,14,21,37,14,17,14,41,11,211,Ararat (RC)
20570,3,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,11,48,33,65,103,156,122,32,99,7,664,0,0,4,0,0,3,0,5,4,14,3,4,0,8,3,19,0,10,0,52,0,5,5,15,4,11,3,12,3,59,3,9,13,7,10,15,4,10,0,71,6,6,8,18,11,18,3,9,0,76,8,8,8,20,25,13,3,19,8,121,5,13,21,17,25,17,20,37,5,168,12,23,30,21,12,10,17,16,6,153,18,27,28,15,17,9,11,10,7,153,8,29,9,6,9,3,12,5,3,81,7,15,4,8,5,0,3,0,0,56,5,5,3,6,0,0,7,0,0,25,10,13,0,0,3,3,3,0,0,37,9,9,0,0,0,3,0,0,4,29,6,5,14,7,5,17,5,18,35,111,103,183,149,147,137,149,99,159,88,1200,Ballarat (C)
20660,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,23,24,35,92,95,44,16,38,0,352,0,0,0,0,3,4,0,0,3,7,3,0,3,3,0,8,0,3,0,24,3,11,3,9,7,7,0,5,3,49,4,8,6,17,9,6,3,3,5,59,0,5,3,23,12,11,3,12,7,74,3,10,7,24,9,16,7,13,0,97,6,24,23,31,16,15,13,16,8,135,8,23,26,28,17,10,5,8,3,130,3,38,11,22,25,3,4,8,5,120,15,38,12,7,10,5,3,0,5,91,12,39,3,0,7,0,3,4,3,67,4,11,4,0,4,0,0,3,3,33,6,17,0,4,5,0,0,0,0,38,12,11,0,0,5,4,0,0,0,34,11,12,8,10,5,4,5,5,23,86,85,251,113,177,140,88,45,81,73,1050,Banyule (C)
20740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,8,10,39,20,31,4,18,0,141,0,0,0,0,0,0,0,0,3,7,3,0,0,7,0,7,0,6,0,27,0,0,0,5,0,6,0,6,0,23,3,0,7,3,3,5,0,12,0,39,3,0,4,9,4,8,0,5,6,38,12,0,3,8,4,11,0,5,3,54,4,3,3,12,7,7,3,9,0,58,3,12,8,3,5,5,0,4,0,49,7,6,0,0,4,0,4,4,0,32,3,5,0,0,0,0,0,0,0,12,3,4,0,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,4,3,3,0,0,0,0,0,0,13,4,3,0,0,0,0,0,0,3,8,0,0,4,3,0,8,0,3,9,32,61,32,39,68,44,66,14,56,34,404,Bass Coast (S)
20830,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,10,22,45,44,38,9,45,3,249,4,0,0,0,0,0,0,0,0,7,4,0,0,8,0,11,0,10,4,37,11,3,0,4,0,3,3,3,0,29,3,0,3,6,4,10,0,6,0,38,3,4,3,5,3,5,0,10,0,29,3,11,4,12,8,12,0,14,3,65,10,5,9,6,14,0,0,13,0,57,5,3,10,5,6,4,0,9,0,58,9,8,8,8,10,3,3,4,6,64,9,9,4,0,3,3,0,3,0,33,10,0,3,0,0,3,4,0,0,19,5,0,0,0,0,0,0,0,0,8,6,3,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,9,11,3,3,4,3,0,4,5,13,40,101,56,46,54,55,56,27,76,26,495,Baw Baw (S)
20910,3,3,0,0,4,3,3,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,3,22,14,26,69,60,32,15,11,0,246,3,0,3,0,0,0,0,0,0,8,0,3,0,3,3,3,0,0,0,20,0,5,3,7,3,6,0,0,0,24,3,3,0,7,5,9,3,3,0,33,4,4,5,10,10,4,0,8,5,54,4,12,5,36,13,14,3,10,8,95,6,13,10,8,14,8,0,9,5,75,12,12,11,10,12,12,6,4,8,80,15,14,17,12,17,7,6,5,8,97,4,21,3,7,7,7,0,0,3,50,12,21,6,4,5,0,0,0,3,56,3,7,0,5,5,4,0,0,3,27,15,14,0,3,4,0,0,0,3,42,20,11,0,0,0,4,0,0,7,44,9,9,3,0,0,6,3,5,14,52,106,153,81,117,103,76,25,46,65,758,Bayside (C)
21010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,13,18,17,3,11,0,82,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,3,3,0,12,0,4,0,3,0,3,0,0,0,11,0,0,3,3,0,0,0,4,0,14,0,0,3,3,0,0,0,3,0,17,0,0,0,4,3,3,0,3,0,21,3,3,4,3,0,8,6,7,0,35,0,5,7,3,5,0,3,5,0,29,4,0,0,0,0,0,3,4,0,18,3,0,0,3,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,19,29,16,19,34,15,19,24,34,13,200,Benalla (RC)
21110,5,7,0,0,4,3,0,0,0,18,6,0,0,0,3,3,0,0,0,10,3,0,0,0,7,0,0,0,0,8,56,50,27,103,138,74,7,41,0,490,9,3,0,4,3,4,0,3,9,37,0,9,0,9,5,4,0,3,4,35,7,4,6,17,3,14,0,4,3,65,4,6,7,15,11,5,0,17,3,68,6,6,6,23,13,16,0,21,7,100,6,18,15,36,22,19,5,13,10,140,16,17,10,20,34,22,3,6,7,136,17,32,21,28,43,21,4,9,6,188,21,54,25,17,31,22,3,11,13,195,26,56,15,5,15,12,0,3,4,140,25,39,5,4,9,12,0,0,0,95,11,35,10,3,6,4,0,0,0,75,36,41,3,4,6,9,0,0,0,98,22,34,4,0,5,8,0,0,12,83,7,18,5,3,9,9,7,3,53,110,212,369,131,195,214,184,24,98,142,1570,Boroondara (C)
21180,3,0,0,0,3,0,0,0,0,15,3,0,0,0,0,0,0,3,0,7,0,0,0,4,0,0,0,0,0,10,70,20,44,91,150,98,108,81,7,673,5,3,0,0,3,3,0,0,9,24,0,0,0,5,4,14,0,9,9,44,4,3,10,17,7,15,3,25,5,92,4,6,19,25,12,15,12,16,7,114,3,10,12,29,19,18,7,11,8,108,12,12,28,28,24,15,18,32,13,181,12,16,31,25,42,24,61,38,11,259,21,21,45,31,58,17,55,42,14,316,33,40,28,24,50,15,46,27,13,288,19,29,21,4,23,3,24,9,3,142,10,23,13,9,13,8,12,6,3,98,8,8,9,3,10,0,3,4,4,53,21,16,8,3,4,4,3,6,3,68,12,18,0,0,0,3,3,5,0,50,9,11,21,12,9,15,15,21,65,182,177,222,249,219,267,172,285,257,174,2017,Brimbank (C)
21270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,3,3,16,0,4,7,0,46,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,3,4,0,0,0,3,0,20,5,3,0,0,3,0,0,7,0,14,0,0,7,0,0,0,3,3,0,14,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,9,10,9,8,3,7,19,3,92,Buloke (S)
21370,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,24,12,13,34,34,31,5,52,3,213,8,0,0,0,0,0,0,0,4,17,7,0,0,0,0,7,0,13,3,36,7,3,0,9,3,3,0,10,0,36,10,0,8,7,0,3,0,8,5,35,10,3,3,3,8,3,3,8,7,50,11,6,7,16,0,6,0,12,5,66,8,10,7,9,4,7,3,15,11,72,10,3,6,19,12,12,6,16,3,87,12,11,4,3,3,0,11,7,3,54,9,5,0,3,4,3,6,0,0,26,13,11,3,3,0,0,0,3,0,31,3,3,0,0,0,0,0,0,0,15,5,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,7,4,3,4,0,3,9,15,3,47,117,53,54,76,38,50,43,104,45,582,Campaspe (S)
21450,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,41,10,30,47,64,58,9,54,6,313,0,0,0,0,0,0,0,0,3,11,3,0,3,0,0,6,0,4,0,21,4,0,9,4,3,4,0,3,3,33,6,4,5,11,7,5,0,7,0,44,7,3,3,19,6,8,3,6,4,51,6,3,7,18,13,15,4,11,3,74,5,9,16,14,13,8,12,10,6,80,16,4,9,6,11,8,3,10,7,71,5,13,10,4,11,9,12,12,10,84,10,5,6,7,3,3,9,6,0,42,9,8,3,0,0,0,3,9,0,38,3,13,0,0,0,0,3,0,0,19,8,3,0,0,0,0,0,0,0,16,4,4,0,0,0,3,0,0,0,16,3,4,6,3,0,3,5,9,19,50,81,63,81,90,80,76,49,90,52,658,Cardinia (S)
21610,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,0,11,0,0,0,0,3,0,0,0,0,14,66,30,57,165,172,175,43,103,10,821,3,3,9,3,0,4,3,0,9,28,0,3,4,14,9,22,0,13,3,70,3,3,8,17,11,29,0,23,4,102,3,11,17,26,10,20,3,11,6,109,5,8,17,29,17,19,6,18,7,124,14,11,24,49,29,32,8,29,3,209,23,33,29,41,21,24,26,39,14,243,24,28,43,21,28,22,32,24,13,233,26,42,36,23,30,18,28,20,8,231,18,35,21,6,19,8,8,9,12,144,11,22,6,3,8,7,6,3,4,73,7,11,4,3,6,0,7,0,3,38,9,14,3,0,10,4,3,3,7,49,4,18,7,4,4,3,0,0,0,36,6,8,15,14,9,12,9,21,65,160,166,244,232,254,207,234,140,228,160,1862,Casey (C)
21670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,7,7,9,3,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,13,0,0,5,0,0,0,0,3,0,5,7,3,0,0,0,0,0,0,0,15,5,0,3,5,0,0,0,8,0,18,3,0,0,3,4,4,3,4,0,24,0,0,3,4,0,3,3,8,4,29,3,3,0,0,0,0,4,5,0,26,3,0,0,3,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,13,23,18,23,26,8,22,6,32,11,170,Central Goldfields (S)
21750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,18,20,24,14,13,38,3,146,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,6,0,15,4,0,0,3,0,4,0,3,0,18,4,0,0,0,0,3,3,10,0,23,6,0,3,7,3,3,0,9,0,29,7,4,8,12,5,4,3,14,0,50,12,10,13,13,0,3,6,14,5,66,12,0,6,6,8,3,6,14,4,56,10,8,4,5,3,3,8,11,0,40,4,4,0,0,0,0,3,3,0,12,6,4,3,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,3,9,0,3,0,0,0,0,9,10,32,73,35,39,49,23,36,29,81,34,397,Colac-Otway (S)
21830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,7,14,9,13,4,24,3,93,8,0,0,0,0,0,0,3,0,11,0,0,0,0,0,4,0,4,0,11,4,5,0,4,0,0,0,6,3,25,3,0,3,3,0,0,0,3,0,13,7,0,0,0,0,3,3,0,0,21,6,0,0,4,0,0,0,3,0,25,12,0,0,3,3,0,0,3,0,26,8,3,3,4,0,0,3,6,0,34,10,0,4,0,3,0,9,0,0,33,3,0,0,0,4,0,3,4,0,14,0,3,0,0,0,0,4,0,0,9,0,3,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,3,0,6,5,0,0,0,0,0,0,0,0,4,12,0,4,3,0,3,0,4,0,31,86,20,20,34,14,9,23,56,10,274,Corangamite (S)
21890,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,36,25,36,82,86,71,33,40,4,414,0,0,3,3,0,3,0,0,3,13,0,4,0,7,0,17,0,11,0,42,0,7,5,3,8,8,7,15,3,57,4,5,10,13,12,16,7,20,10,84,7,12,4,11,8,17,3,13,5,88,7,10,17,22,17,19,8,20,4,126,12,8,31,33,21,18,23,18,5,177,9,22,31,20,22,12,21,18,13,165,23,24,16,19,14,10,17,5,9,147,10,30,6,7,17,11,7,4,7,93,12,14,13,4,3,6,8,3,5,74,5,8,4,3,3,3,0,0,0,31,17,11,5,3,4,6,3,3,7,54,9,11,7,0,0,3,0,0,3,31,6,6,12,11,12,5,11,9,35,106,130,184,168,170,151,152,109,132,104,1286,Darebin (C)
22110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,35,12,23,60,47,44,11,43,3,283,3,0,0,0,0,0,0,8,0,17,0,3,0,4,0,10,3,9,6,35,0,0,0,4,5,3,0,10,0,28,13,5,8,5,0,7,0,16,4,53,7,3,5,16,3,3,0,7,5,54,9,0,5,13,8,14,6,19,0,76,13,3,10,15,9,4,4,23,3,91,16,10,11,5,7,9,8,5,0,71,9,6,4,0,12,0,9,11,5,64,4,8,3,9,3,0,8,0,0,30,0,9,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,6,4,4,0,0,0,0,0,0,0,8,4,0,3,0,0,0,0,3,0,9,11,0,3,9,0,3,3,0,17,47,91,58,59,75,59,60,40,119,47,608,East Gippsland (S)
22170,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,10,40,20,44,104,111,87,28,68,6,517,3,4,0,0,4,3,0,0,0,12,0,3,0,12,3,11,0,9,0,37,4,3,5,6,8,16,4,8,3,59,3,3,10,21,8,9,0,14,4,68,0,11,3,17,15,7,3,14,5,77,14,18,17,32,15,18,4,16,6,139,6,17,19,36,37,11,13,32,4,177,9,32,35,19,37,14,19,12,7,183,16,34,24,20,25,13,10,12,7,163,15,26,15,8,8,3,4,4,3,86,11,26,3,5,5,3,0,0,3,60,3,18,6,3,5,0,0,0,0,38,13,15,5,3,4,0,0,3,0,43,8,19,0,0,0,4,3,3,3,31,7,8,11,15,8,11,9,8,50,123,103,226,143,198,176,123,73,135,112,1295,Frankston (C)
22250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,4,20,5,7,10,0,62,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,8,4,0,0,3,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,9,10,0,0,0,0,0,0,4,0,15,3,0,3,0,3,3,0,6,0,28,9,3,0,0,6,0,3,4,0,27,3,0,0,4,3,0,3,0,0,21,3,0,0,0,0,0,3,0,0,10,5,8,0,0,3,0,0,0,0,13,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,3,0,0,3,0,4,0,3,4,16,50,19,9,15,20,18,10,30,12,179,Gannawarra (S)
22830,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,34,17,29,53,68,66,16,66,0,354,6,0,0,3,0,0,0,4,3,20,3,0,0,0,0,7,0,8,4,24,5,0,3,7,5,11,0,10,3,49,4,3,10,7,6,4,6,10,0,47,13,3,3,3,8,18,5,21,3,79,8,5,10,16,3,16,5,30,3,99,15,5,19,17,18,13,10,27,9,135,13,15,9,18,13,11,19,24,7,124,10,21,14,8,12,6,20,16,0,106,5,16,4,4,5,3,6,9,3,62,7,7,4,4,4,0,0,9,3,39,5,8,0,4,0,0,3,4,0,25,8,5,3,3,0,0,0,0,0,20,3,11,0,0,0,0,3,0,4,22,13,8,5,6,4,5,13,9,37,98,124,123,98,99,88,87,82,167,81,946,Greater Shepparton (C)
22910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,11,12,18,3,8,0,73,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,9,3,0,3,4,0,0,0,3,0,15,0,0,0,5,0,0,0,3,0,11,3,0,0,3,0,5,0,4,0,19,0,3,0,5,0,0,3,4,0,18,8,0,3,3,3,0,0,6,3,25,5,3,0,0,3,0,0,5,0,14,3,3,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,14,28,20,24,23,14,13,5,26,9,151,Hepburn (S)
22980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,3,3,3,3,8,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,4,0,11,3,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,8,16,5,3,3,4,11,11,10,4,72,Hindmarsh (S)
23110,0,0,5,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,13,27,46,78,32,42,58,3,312,3,0,0,0,3,4,4,0,4,19,0,0,3,7,0,6,0,8,0,22,0,0,3,11,8,4,4,6,3,34,3,0,0,8,8,5,5,5,7,40,3,7,7,12,5,7,4,8,4,49,3,11,5,8,8,8,8,13,6,74,4,7,5,17,15,12,18,16,8,102,8,8,17,8,11,9,34,12,3,111,14,8,18,10,16,8,42,20,3,136,6,8,15,8,12,0,17,11,3,81,6,16,6,0,12,3,11,9,3,63,7,12,4,5,4,3,6,0,0,38,14,9,16,4,5,4,9,3,0,62,11,6,3,0,0,0,0,0,3,21,5,5,9,8,3,3,14,10,36,83,85,95,117,102,104,73,177,122,77,960,Hobsons Bay (C)
23190,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,7,20,44,30,3,14,0,140,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,5,0,8,4,0,0,0,3,0,0,4,0,19,7,0,3,0,3,0,0,3,0,14,3,3,3,0,3,3,0,4,0,13,7,5,5,7,3,6,0,6,3,42,3,3,4,7,0,3,0,8,4,40,7,5,6,4,7,3,5,8,0,37,5,8,0,3,3,0,0,3,0,19,6,4,0,0,0,6,0,0,0,19,3,0,0,0,3,3,3,0,0,15,6,0,0,0,0,0,0,0,0,8,3,4,0,0,0,0,0,4,0,13,3,3,0,0,0,0,0,0,0,8,3,3,3,0,0,3,0,3,3,18,54,33,27,27,33,32,11,43,13,281,Horsham (RC)
