lga_code16,ng_nni_mng,ng_nni_pro,ng_nni_tectw,ng_nni_copsw,ng_nni_claw,ng_nni_swks,ng_nni_maopdv,ng_nni_lab,ng_nni_idns,ng_nni_tot,ng_1_149_mng,ng_1_149_pro,ng_1_149_tectw,ng_1_149_copsw,ng_1_149_claw,ng_1_149_swks,ng_1_149_maopdv,ng_1_149_lab,ng_1_149_idns,ng_1_149_tot,ng_150_299_mng,ng_150_299_pro,ng_150_299_tectw,ng_150_299_copsw,ng_150_299_claw,ng_150_299_swks,ng_150_299_maopdv,ng_150_299_lab,ng_150_299_idns,ng_150_299_tot,ng_300_399_mng,ng_300_399_pro,ng_300_399_tectw,ng_300_399_copsw,ng_300_399_claw,ng_300_399_swks,ng_300_399_maopdv,ng_300_399_lab,ng_300_399_idns,ng_300_399_tot,ng_400_499_mng,ng_400_499_pro,ng_400_499_tectw,ng_400_499_copsw,ng_400_499_claw,ng_400_499_swks,ng_400_499_maopdv,ng_400_499_lab,ng_400_499_idns,ng_400_499_tot,ng_500_649_mng,ng_500_649_pro,ng_500_649_tectw,ng_500_649_copsw,ng_500_649_claw,ng_500_649_swks,ng_500_649_maopdv,ng_500_649_lab,ng_500_649_idns,ng_500_649_tot,ng_650_799_mng,ng_650_799_pro,ng_650_799_tectw,ng_650_799_copsw,ng_650_799_claw,ng_650_799_swks,ng_650_799_maopdv,ng_650_799_lab,ng_650_799_idns,ng_650_799_tot,ng_800_999_mng,ng_800_999_pro,ng_800_999_tectw,ng_800_999_copsw,ng_800_999_claw,ng_800_999_swks,ng_800_999_maopdv,ng_800_999_lab,ng_800_999_idns,ng_800_999_tot,ng_1000_1249_mng,ng_1000_1249_pro,ng_1000_1249_tectw,ng_1000_1249_copsw,ng_1000_1249_claw,ng_1000_1249_swks,ng_1000_1249_maopdv,ng_1000_1249_lab,ng_1000_1249_idns,ng_1000_1249_tot,ng_1250_1499_mng,ng_1250_1499_pro,ng_1250_1499_tectw,ng_1250_1499_copsw,ng_1250_1499_claw,ng_1250_1499_swks,ng_1250_1499_maopdv,ng_1250_1499_lab,ng_1250_1499_idns,ng_1250_1499_tot,ng_1500_1749_mng,ng_1500_1749_pro,ng_1500_1749_tectw,ng_1500_1749_copsw,ng_1500_1749_claw,ng_1500_1749_swks,ng_1500_1749_maopdv,ng_1500_1749_lab,ng_1500_1749_idns,ng_1500_1749_tot,ng_1750_1999_mng,ng_1750_1999_pro,ng_1750_1999_tectw,ng_1750_1999_copsw,ng_1750_1999_claw,ng_1750_1999_swks,ng_1750_1999_maopdv,ng_1750_1999_lab,ng_1750_1999_idns,ng_1750_1999_tot,ng_2000_2999_mng,ng_2000_2999_pro,ng_2000_2999_tectw,ng_2000_2999_copsw,ng_2000_2999_claw,ng_2000_2999_swks,ng_2000_2999_maopdv,ng_2000_2999_lab,ng_2000_2999_idns,ng_2000_2999_tot,ng_3000mo_mng,ng_3000mo_pro,ng_3000mo_tectw,ng_3000mo_copsw,ng_3000mo_claw,ng_3000mo_swks,ng_3000mo_maopdv,ng_3000mo_lab,ng_3000mo_idns,ng_3000mo_tot,ng_pins_mng,ng_pins_pro,ng_pins_tectw,ng_pins_copsw,ng_pins_claw,ng_pins_swks,ng_pins_maopdv,ng_pins_lab,ng_pins_idns,ng_pins_tot,ng_tot_mng,ng_tot_pro,ng_tot_tectw,ng_tot_copsw,ng_tot_claw,ng_tot_swks,ng_tot_maopdv,ng_tot_lab,ng_tot_idns,ng_tot_tot,sg_nni_mng,sg_nni_pro,sg_nni_tectw,sg_nni_copsw,sg_nni_claw,sg_nni_swks,sg_nni_maopdv,sg_nni_lab,sg_nni_idns,sg_nni_tot,sg_1_149_mng,sg_1_149_pro,sg_1_149_tectw,sg_1_149_copsw,sg_1_149_claw,sg_1_149_swks,sg_1_149_maopdv,sg_1_149_lab,sg_1_149_idns,sg_1_149_tot,sg_150_299_mng,sg_150_299_pro,sg_150_299_tectw,sg_150_299_copsw,sg_150_299_claw,sg_150_299_swks,sg_150_299_maopdv,sg_150_299_lab,sg_150_299_idns,sg_150_299_tot,sg_300_399_mng,sg_300_399_pro,sg_300_399_tectw,sg_300_399_copsw,sg_300_399_claw,sg_300_399_swks,sg_300_399_maopdv,sg_300_399_lab,sg_300_399_idns,sg_300_399_tot,lga_name16
56790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Northampton (S)
55600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,10,Moora (S)
57980,0,0,0,0,0,0,0,0,0,3,0,8,0,9,0,0,0,0,0,20,0,22,0,10,0,0,0,0,0,36,0,14,0,5,7,0,0,0,0,32,0,15,0,0,8,0,0,0,0,25,0,29,4,3,12,0,0,3,0,55,0,22,3,0,15,0,0,3,0,45,3,24,4,3,23,0,0,0,0,59,8,38,18,3,35,0,0,0,0,112,10,53,15,6,44,0,0,0,0,132,10,78,11,0,18,0,0,0,4,128,20,53,0,3,12,3,0,0,0,93,24,113,3,0,3,0,0,0,0,143,9,40,0,0,3,0,0,0,0,50,0,3,0,0,0,0,0,0,0,9,88,515,68,55,189,5,6,13,12,948,0,3,0,0,0,0,0,0,0,11,0,49,7,8,10,0,0,0,0,81,3,72,11,17,27,0,0,9,0,131,0,63,7,11,16,0,0,8,0,105,Subiaco (C)
58050,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,10,0,3,0,3,3,3,0,0,0,15,0,7,0,3,11,3,0,3,0,32,4,5,3,7,13,0,0,0,3,37,9,12,3,12,32,3,3,0,0,73,12,18,14,11,58,0,3,0,0,126,12,27,17,15,39,0,0,0,4,116,15,46,23,13,20,0,0,0,0,118,21,20,7,9,9,0,0,0,0,70,22,62,6,8,6,0,0,0,0,103,3,17,3,0,0,0,0,0,0,32,0,3,0,0,0,0,0,0,0,10,90,228,77,86,209,16,9,10,14,739,0,3,0,3,3,0,0,0,0,13,0,7,0,8,4,0,0,9,0,22,0,7,3,14,7,0,0,17,0,59,6,19,4,29,7,0,0,19,0,86,Swan (C)
55670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Morawa (S)
55810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mount Magnet (S)
56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nungarin (S)
55880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mount Marshall (S)
58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tammin (S)
58260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three Springs (S)
55740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,Mosman Park (T)
56300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Nannup (S)
57080,0,3,0,0,7,0,0,0,0,6,0,6,0,0,10,0,0,0,0,13,0,11,0,0,20,0,0,3,0,30,0,10,3,3,29,4,0,0,0,47,0,14,3,4,33,3,0,0,4,67,3,29,3,3,102,4,0,3,0,148,4,48,3,6,131,3,3,0,0,211,5,82,11,10,262,4,9,0,7,394,31,163,10,17,606,7,7,3,24,864,45,325,24,11,635,5,4,0,39,1093,86,309,19,36,364,3,0,0,28,860,78,209,21,19,151,0,0,0,15,499,271,357,4,58,206,3,0,0,16,915,86,158,4,8,12,0,0,0,5,280,0,13,0,0,17,0,0,0,7,32,616,1738,109,178,2597,35,25,19,148,5462,0,13,0,4,13,0,0,0,0,30,3,21,3,5,17,0,0,3,0,57,5,25,3,14,32,4,0,9,0,101,3,40,7,15,48,4,0,10,0,129,Perth (C)
57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Pingelly (S)
56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Murchison (S)
56230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,3,0,3,0,0,0,4,3,14,Murray (S)
56370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Narembeen (S)
56580,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,12,20,0,10,0,8,0,0,0,0,3,19,0,3,0,5,5,0,0,0,0,22,0,8,0,7,0,0,3,0,0,21,0,8,0,4,7,0,0,0,0,33,0,10,0,9,10,0,0,3,0,34,7,20,7,11,22,0,3,0,0,69,9,29,8,14,41,0,8,3,0,114,15,45,23,23,39,0,9,3,3,154,34,85,36,42,25,0,3,0,0,215,31,65,24,35,6,0,0,0,4,164,56,85,17,88,7,0,0,0,14,275,23,41,0,12,6,0,0,0,3,83,0,3,0,3,0,0,0,0,0,11,181,400,111,272,168,5,38,11,39,1231,0,5,0,0,0,0,0,3,0,11,0,5,0,4,0,0,0,0,0,16,0,20,4,14,10,0,0,3,0,50,4,46,3,15,18,0,0,11,0,101,Nedlands (C)
57210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,5,0,4,Plantagenet (S)
56460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,3,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,10,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,0,11,Narrogin (S)
56930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peppermint Grove (S)
57280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,12,0,0,0,0,8,0,0,0,0,8,5,0,0,0,4,0,0,0,0,12,0,0,0,4,4,0,0,0,0,9,3,0,0,0,9,0,0,0,0,9,0,0,0,3,9,0,0,0,0,10,7,3,0,8,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,17,12,6,11,38,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,7,0,3,0,11,0,0,0,0,0,13,Port Hedland (T)
57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,Quairading (S)
57420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,Ravensthorpe (S)
57490,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,9,0,3,0,0,4,0,0,0,0,9,0,4,0,3,0,5,0,0,0,10,0,3,0,6,3,3,0,3,0,19,3,8,0,4,13,3,0,4,0,48,0,0,5,20,13,3,0,0,0,48,11,12,42,46,33,3,5,3,5,167,23,27,141,119,62,3,6,3,7,395,43,38,172,131,76,0,3,0,12,483,78,57,179,91,33,0,3,0,8,441,91,70,115,83,17,0,3,3,12,390,192,127,148,85,23,0,0,0,12,599,52,23,9,11,4,0,0,0,0,105,3,0,3,3,7,0,0,0,0,17,507,378,817,594,297,24,32,24,59,2729,0,3,0,6,0,0,0,0,0,10,3,4,0,17,3,0,0,4,0,31,3,16,6,36,7,0,0,12,0,81,3,20,7,39,3,3,0,22,0,90,Rockingham (C)
65010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,7,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,7,0,0,0,6,0,0,0,3,0,13,Southern Midlands (M)
57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sandstone (S)
57700,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,0,4,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,3,0,8,4,0,0,5,0,0,0,0,0,10,0,3,0,3,0,0,0,4,0,12,Serpentine-Jarrahdale (S)
