lga_code16,p_philippines_e,p_philippines_om_ie,p_philippines_om_uie,p_philippines_cfw,p_philippines_es_ns,p_philippines_tot,p_poland_e,p_poland_om_ie,p_poland_om_uie,p_poland_cfw,p_poland_es_ns,p_poland_tot,p_singapore_e,p_singapore_om_ie,p_singapore_om_uie,p_singapore_cfw,p_singapore_es_ns,p_singapore_tot,p_sthafrica_e,p_sthafrica_om_ie,p_sthafrica_om_uie,p_sthafrica_cfw,p_sthafrica_es_ns,p_sthafrica_tot,p_srilanka_e,p_srilanka_om_ie,p_srilanka_om_uie,p_srilanka_cfw,p_srilanka_es_ns,p_srilanka_tot,p_thailand_e,p_thailand_om_ie,p_thailand_om_uie,p_thailand_cfw,p_thailand_es_ns,p_thailand_tot,p_turkey_e,p_turkey_om_ie,p_turkey_om_uie,p_turkey_cfw,p_turkey_es_ns,p_turkey_tot,p_uk_e,p_uk_om_ie,p_uk_om_uie,p_uk_cfw,p_uk_es_ns,p_uk_tot,p_usa_e,p_usa_om_ie,p_usa_om_uie,p_usa_cfw,p_usa_es_ns,p_usa_tot,p_vietnam_e,p_vietnam_om_ie,p_vietnam_om_uie,p_vietnam_cfw,p_vietnam_es_ns,p_vietnam_tot,p_zimbabwe_e,p_zimbabwe_om_ie,p_zimbabwe_om_uie,p_zimbabwe_cfw,p_zimbabwe_es_ns,p_zimbabwe_tot,p_elsewhere_e,p_elsewhere_om_ie,p_elsewhere_om_uie,p_elsewhere_cfw,p_elsewhere_es_ns,p_elsewhere_tot,p_cob_ns_e,p_cob_ns_om_ie,p_cob_ns_om_uie,p_cob_ns_cfw,p_cob_ns_es_ns,p_cob_ns_tot,p_tot_e,p_tot_om_ie,p_tot_om_uie,p_tot_cfw,p_tot_es_ns,p_tot_tot,lga_name16
33830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,285,14,11,3,3,317,Hope Vale (S)
33960,533,10,16,0,4,570,55,4,3,0,0,57,76,4,3,0,0,85,462,45,31,0,4,541,153,13,8,0,0,179,84,3,4,0,4,101,13,3,0,3,0,21,2302,162,195,42,25,2714,165,10,12,4,0,197,619,30,98,23,12,783,140,14,3,0,0,157,2311,125,226,33,47,2746,597,30,33,14,39,711,54963,2680,3467,681,523,62312,Ipswich (C)
33980,208,0,0,0,0,215,3,0,0,0,0,3,12,0,0,0,0,7,175,5,5,0,0,183,16,0,0,0,0,15,24,0,3,0,0,27,0,0,0,0,0,0,426,21,14,3,0,459,39,3,0,0,0,44,5,0,0,0,0,9,65,4,0,0,0,65,248,5,0,3,7,258,323,15,13,17,14,371,18233,677,616,327,177,20036,Isaac (R)
34420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,242,0,12,0,0,260,Kowanyama (S)
34530,66,6,0,0,0,72,3,0,0,0,0,3,3,0,0,0,0,3,43,6,3,4,0,59,26,0,0,0,0,29,22,0,0,0,0,24,0,0,0,0,0,0,219,26,43,7,0,298,15,3,0,0,0,27,23,0,0,0,0,21,4,0,0,0,0,12,159,7,27,9,3,196,110,7,16,8,4,151,6758,615,1056,340,110,8883,Livingstone (S)
34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,182,6,3,0,0,199,Lockhart River (S)
34580,96,0,3,0,0,101,0,0,0,0,0,3,5,0,0,0,0,5,40,9,4,3,0,58,14,0,0,0,0,13,11,0,0,0,0,10,0,0,0,0,0,4,261,16,40,6,7,327,30,0,0,0,0,30,9,3,13,3,0,37,18,3,3,0,0,23,567,13,16,7,12,619,185,9,22,10,9,240,9037,633,968,392,169,11199,Lockyer Valley (R)
34590,820,28,42,5,17,920,89,13,23,0,0,124,117,16,10,7,0,152,914,132,74,25,5,1149,226,19,15,5,3,272,190,11,20,12,3,235,31,5,5,0,0,45,3703,436,403,88,40,4669,207,30,22,3,3,262,439,58,177,41,13,727,231,32,20,3,0,290,4282,472,574,121,80,5520,747,76,73,23,60,978,73646,6591,6579,1452,834,89093,Logan (C)
40070,1397,3,7,3,10,1429,422,15,11,3,3,452,338,6,10,3,0,359,735,22,18,0,4,785,467,8,11,3,3,492,320,13,8,7,0,358,37,3,0,0,0,41,8010,237,236,21,43,8546,535,17,5,0,0,557,981,46,60,26,9,1126,177,3,5,0,0,185,4613,140,156,30,56,5004,867,37,28,7,67,1003,109180,3744,3343,546,792,117609,Adelaide (C)
40120,48,0,5,0,0,50,10,0,6,0,0,23,3,4,3,0,0,12,50,10,17,0,0,78,26,0,3,0,0,28,10,0,3,0,0,17,0,0,0,0,0,3,445,116,146,35,0,742,25,7,4,0,0,34,58,0,0,0,0,57,6,0,3,0,0,8,185,17,31,12,4,247,86,15,18,3,11,131,6802,996,1564,351,119,9836,Adelaide Hills (DC)
40220,22,0,3,0,0,28,3,0,0,0,0,5,4,0,0,0,0,4,10,3,0,4,0,19,4,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,304,44,86,17,7,458,7,0,4,0,0,15,5,3,6,0,0,15,3,0,0,0,0,3,50,3,18,3,0,71,76,8,12,10,7,121,4548,503,1076,308,104,6542,Alexandrina (DC)
42750,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,85,9,19,9,0,120,10,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,15,34,5,10,0,0,53,1371,137,385,133,22,2048,Kangaroo Island (DC)
43080,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,4,7,3,12,228,32,137,65,11,468,Karoonda East Murray (DC)
37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,8,0,3,4,0,24,403,43,71,53,11,581,Winton (S)
40910,64,0,5,0,0,73,23,3,0,0,0,29,19,0,8,0,0,26,39,5,10,0,0,51,49,3,10,0,0,64,16,0,5,0,0,17,3,0,0,0,0,3,396,37,56,8,4,501,23,3,6,0,0,35,51,9,13,3,4,69,10,0,3,0,0,14,359,31,51,10,9,467,76,13,14,0,3,114,7387,735,1116,165,84,9483,Campbelltown (C) (SA)
41010,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,35,3,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,12,33,3,3,4,3,47,1224,107,164,45,37,1575,Ceduna (DC)
37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,5,0,0,0,0,0,0,243,10,7,0,0,264,Woorabinda (S)
41060,409,3,7,0,4,432,155,9,18,0,0,181,55,11,0,0,0,59,192,0,10,0,0,209,95,3,8,0,0,113,89,10,12,4,0,108,13,4,0,0,0,13,2019,119,197,13,18,2368,79,3,15,0,0,97,680,69,137,14,16,919,49,0,0,0,0,48,1604,130,162,27,33,1959,400,47,34,0,31,506,33644,2444,2967,435,388,39879,Charles Sturt (C)
43790,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,4,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,98,0,20,4,3,124,8,3,0,0,0,7,3,0,0,3,0,8,3,0,0,0,0,4,47,3,3,3,0,49,68,5,14,13,0,101,3323,324,541,221,74,4486,Loxton Waikerie (DC)
43920,20,4,3,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,63,11,26,4,0,106,0,0,0,0,0,3,12,3,36,12,0,66,0,0,0,0,0,0,245,9,10,6,0,273,24,3,10,0,0,36,1320,168,341,99,34,1961,Mallala (DC)
50280,48,0,0,0,0,53,4,0,0,3,0,4,4,0,3,0,0,3,57,10,15,5,0,81,0,0,0,0,0,3,5,0,0,0,0,10,0,0,0,0,0,0,389,55,107,26,3,584,33,9,10,5,0,53,3,0,0,0,0,7,13,3,0,0,0,16,177,12,19,4,0,217,87,20,37,4,9,151,4048,494,967,264,83,5849,Augusta-Margaret River (S)
50350,127,0,3,0,0,133,16,0,5,0,0,22,21,4,3,0,0,35,97,4,5,0,0,105,28,4,8,0,0,35,21,0,0,0,0,22,0,0,0,0,0,4,509,49,70,4,6,636,8,0,0,0,0,11,85,15,24,0,0,125,31,0,3,0,0,32,356,18,32,13,8,428,55,0,6,3,10,68,4989,369,469,64,55,5942,Bassendean (T)
37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,3,97,0,3,0,0,104,Wujal Wujal (S)
37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,5,0,0,0,0,5,437,8,0,0,3,446,Yarrabah (S)
41330,27,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,47,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,0,6,0,0,31,11,0,3,0,0,19,542,25,81,23,13,677,Coober Pedy (DC)
41560,9,0,0,0,0,12,3,0,0,0,0,4,0,0,0,0,0,0,24,0,3,0,0,27,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,122,13,25,0,5,169,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,17,0,4,0,0,25,78,4,17,5,13,120,3363,265,519,115,102,4365,Copper Coast (DC)
41750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,4,4,0,10,228,39,106,80,15,460,Elliston (DC)
40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,603,10,8,0,3,624,Anangu Pitjantjatjara (AC)
40310,25,0,0,0,0,31,3,0,0,0,0,3,5,0,0,0,0,10,22,0,3,0,3,33,10,0,0,0,0,6,5,0,3,0,0,7,0,0,0,0,0,0,490,34,52,17,3,599,24,0,3,0,0,26,13,3,3,0,0,18,9,0,0,0,0,9,85,0,13,0,0,104,161,13,23,4,8,207,8204,559,922,294,125,10098,Barossa (DC)
40430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,4,12,397,97,160,56,18,720,Barunga West (DC)
40520,33,0,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,143,3,11,4,4,159,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,32,3,7,0,0,41,80,3,11,5,14,114,3720,205,388,161,62,4530,Berri and Barmera (DC)
42110,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,34,3,11,7,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,15,4,5,7,3,38,780,85,268,180,23,1339,Goyder (DC)
42250,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,42,0,4,4,0,55,4,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,36,23,5,6,8,3,45,1472,208,378,183,28,2263,Grant (DC)
44620,62,0,0,0,0,59,5,3,3,0,0,9,5,0,0,0,0,5,48,4,6,0,0,57,8,0,0,0,0,10,16,0,5,3,0,29,0,0,0,0,0,0,308,18,32,3,7,361,13,8,0,0,0,18,4,0,7,0,0,12,16,0,0,0,0,16,139,9,9,5,0,159,190,15,13,7,11,231,10983,620,749,144,135,12634,Mount Gambier (C)
44830,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,7,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,0,4,4,0,17,412,70,196,145,16,839,Mount Remarkable (DC)
45040,206,0,0,0,0,203,0,0,0,0,0,0,3,0,0,0,0,5,17,0,4,0,0,26,30,0,0,0,0,36,4,3,0,0,0,4,3,4,0,0,0,7,321,8,33,3,4,375,19,0,0,0,0,23,66,3,3,0,7,79,17,0,0,0,0,17,298,3,5,0,11,324,149,10,14,3,18,197,7676,361,611,200,153,8994,Murray Bridge (RC)
40700,119,3,3,0,0,121,31,3,9,0,0,43,38,3,5,4,0,55,107,5,10,0,0,127,55,3,4,4,0,66,38,4,8,0,0,44,5,0,0,0,0,9,960,94,102,13,0,1182,49,7,7,3,0,72,71,12,10,3,0,93,33,0,0,0,0,31,461,43,52,14,10,582,91,13,19,3,9,129,13537,1371,1454,260,130,16760,Burnside (C)
41190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,5,0,0,11,473,64,199,87,18,827,Cleve (DC)
41830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,7,3,0,0,0,11,332,43,80,38,7,505,Flinders Ranges (DC)
41960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,286,34,97,28,7,454,Franklin Harbour (DC)
42030,35,0,0,0,0,39,11,0,0,0,0,12,5,0,0,0,0,5,13,3,0,0,0,13,6,0,0,0,0,11,7,0,0,0,0,7,0,0,0,0,0,0,478,42,82,11,9,625,15,7,3,0,0,27,21,0,17,0,0,40,6,0,0,0,0,6,74,3,17,6,3,99,55,10,15,0,4,85,5395,342,599,82,69,6484,Gawler (T)
42600,129,0,0,0,0,124,27,3,6,0,0,37,17,3,0,0,0,20,72,7,11,0,0,93,25,0,0,0,0,32,30,4,8,0,0,46,0,0,0,0,0,3,802,97,101,15,14,1026,30,7,6,0,0,45,49,3,9,0,3,61,10,0,0,0,0,8,353,36,45,5,6,440,90,10,17,0,4,119,9813,995,1205,208,125,12348,Holdfast Bay (C)
43220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,5,3,0,0,17,277,60,126,65,9,535,Kimba (DC)
43360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,17,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,16,0,0,0,0,20,594,66,151,83,17,916,Kingston (DC) (SA)
43650,20,0,0,3,0,21,3,0,0,0,0,6,0,0,0,0,0,0,10,0,3,0,0,11,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,231,19,44,14,4,315,13,0,0,3,0,18,10,0,3,0,0,10,0,0,0,0,0,3,58,0,14,3,0,71,67,7,15,9,0,94,3705,315,553,205,67,4843,Light (RegC)
43710,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,14,3,3,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,7,21,3,10,9,0,36,879,155,303,135,30,1494,Lower Eyre Peninsula (DC)
44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,Maralinga Tjarutja (AC)
44060,208,0,3,3,4,215,61,11,7,0,0,87,26,0,4,4,0,33,115,14,18,4,0,152,48,0,3,0,0,51,31,0,9,0,0,42,6,4,3,0,0,9,1678,86,194,18,11,1990,65,5,8,0,0,80,96,9,12,3,3,125,17,0,4,0,0,26,649,32,103,18,12,805,163,12,18,6,16,214,18068,1203,1959,277,187,21697,Marion (C)
44210,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,76,4,19,6,0,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,3,0,0,35,39,5,14,6,8,65,1584,154,387,175,54,2351,Mid Murray (DC)
44340,211,0,4,0,3,217,89,3,6,3,4,107,69,4,3,0,0,80,168,10,10,0,0,193,83,7,5,0,0,98,38,0,0,5,0,44,6,0,0,0,0,10,2155,104,180,25,16,2488,127,7,7,0,0,145,74,6,8,9,3,97,47,0,0,0,3,50,869,35,51,9,11,968,205,7,22,7,10,255,23881,1240,1854,297,201,27474,Mitcham (C)
44550,37,0,8,0,0,40,9,0,3,0,0,13,4,0,0,0,0,5,55,3,11,0,0,79,26,0,0,0,0,29,15,0,0,0,0,10,0,0,0,0,0,0,529,56,114,28,9,732,36,3,4,0,0,49,14,0,0,0,3,16,5,0,0,0,0,4,154,14,29,6,6,198,119,11,19,6,7,167,8137,690,1241,270,141,10480,Mount Barker (DC)
46450,45,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,36,4,0,3,0,0,10,7,0,0,0,0,6,0,0,0,0,0,0,155,6,11,3,4,172,9,0,0,0,0,8,3,3,0,0,0,10,7,0,0,0,0,8,48,3,3,0,0,53,70,3,7,0,3,94,5769,266,416,125,78,6652,Port Pirie City and Dists (M)
50420,402,3,10,3,3,421,85,9,21,3,0,117,102,18,21,0,0,136,283,45,30,3,4,371,90,0,4,0,0,98,80,4,15,0,0,96,11,0,3,0,0,13,1337,144,196,14,16,1705,77,8,6,0,0,90,323,41,95,18,10,487,99,9,9,3,0,122,1231,98,142,33,24,1529,203,14,15,3,12,245,16244,1570,1886,305,205,20215,Bayswater (C)
50490,780,3,8,0,0,792,90,5,9,0,3,108,345,8,12,3,3,382,813,30,21,0,0,862,178,11,15,0,0,203,148,3,10,0,0,161,20,0,9,0,0,28,3721,153,142,7,22,4044,135,4,3,0,0,146,274,30,32,9,9,344,250,13,10,3,3,274,2530,88,110,12,25,2766,295,13,22,3,18,347,35232,1422,1304,179,263,38400,Belmont (C)
45090,71,0,0,0,4,77,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,7,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,91,3,15,0,0,111,4,0,0,0,0,4,23,5,0,0,0,28,3,0,0,0,0,4,107,9,6,3,5,129,59,3,14,8,0,81,2894,308,537,258,60,4057,Naracoorte and Lucindale (DC)
45120,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,16,3,0,53,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,10,22,4,4,0,0,32,1086,171,294,148,30,1728,Northern Areas (DC)
45290,190,5,8,0,3,204,80,3,7,0,0,87,46,10,6,0,0,65,128,9,14,3,0,146,89,6,6,0,0,104,44,6,6,0,0,52,5,0,0,0,0,8,1095,120,104,12,15,1337,65,10,19,3,0,90,133,8,28,0,3,176,23,3,0,0,0,25,766,70,56,8,14,913,175,20,17,3,6,219,18909,1914,1730,285,206,23048,Norwood Payneham St Peters (C)
45340,275,13,10,5,3,297,104,11,17,3,4,145,35,3,5,0,0,46,217,21,29,0,0,270,39,3,6,0,0,53,21,3,3,0,0,22,3,0,0,0,0,9,3525,272,620,96,38,4546,77,3,11,0,3,101,71,11,22,0,0,105,30,0,4,0,0,34,569,66,84,19,6,747,356,30,49,3,26,463,30330,2250,4069,705,374,37728,Onkaparinga (C)
52030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,7,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,4,0,3,7,198,49,77,38,9,373,Coorow (S)
50560,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,10,6,0,43,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,7,10,3,0,0,0,12,7,0,0,0,0,5,252,68,111,50,12,486,Beverley (S)
50630,18,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,3,31,0,0,0,0,38,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,151,3,7,3,0,161,8,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,13,38,0,0,0,3,43,34,3,3,0,0,39,1974,47,49,38,25,2125,Boddington (S)
50770,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,17,8,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,3,3,0,8,0,20,318,62,172,95,16,654,Boyup Brook (S)
50840,13,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,4,0,15,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,128,8,37,8,0,183,5,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,9,19,0,9,0,0,30,28,0,3,3,0,35,1199,65,288,90,28,1674,Bridgetown-Greenbushes (S)
45400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,4,0,12,212,24,86,53,10,377,Orroroo/Carrieton (DC)
45540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,8,355,16,69,16,13,474,Peterborough (DC)
45680,273,4,11,0,5,286,56,4,7,0,0,70,28,4,0,0,0,33,76,3,6,0,0,81,47,0,3,0,0,50,48,0,3,0,0,53,13,0,0,0,0,13,1876,68,176,15,16,2154,47,0,5,5,0,62,291,77,271,105,10,757,38,0,0,0,0,46,922,46,98,40,34,1134,282,15,41,13,34,380,21149,828,1599,406,271,24249,Playford (C)
45890,813,3,16,3,7,847,214,12,21,5,3,259,74,4,5,0,0,86,288,10,5,0,0,313,145,6,13,5,0,163,117,0,10,3,0,132,27,3,3,0,0,26,4156,180,189,33,37,4594,143,3,9,3,0,158,940,85,208,36,16,1286,77,0,4,0,0,82,2480,144,249,48,35,2955,704,40,56,4,48,849,56126,2804,3122,536,569,63157,Port Adelaide Enfield (C)
46090,25,0,0,0,0,26,0,0,0,0,0,0,5,0,0,0,0,5,11,0,0,0,0,11,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,146,0,11,0,4,165,8,0,0,0,0,8,13,0,0,3,0,14,6,0,0,0,0,6,42,3,3,0,0,55,98,0,3,0,4,109,4882,161,238,33,73,5389,Port Augusta (C)
46300,67,0,0,0,3,68,3,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,16,3,0,0,0,0,3,13,0,0,0,0,15,0,0,0,0,0,0,166,17,21,3,0,209,12,0,3,0,0,18,3,0,0,0,0,6,0,0,0,0,0,0,45,6,6,0,0,57,94,7,12,0,10,122,5546,370,489,124,95,6625,Port Lincoln (C)
46510,35,0,0,0,0,35,24,3,0,0,0,23,3,0,0,0,0,9,18,3,0,0,0,24,13,0,0,0,0,14,12,8,3,0,0,20,5,0,0,0,0,4,235,35,35,10,6,312,16,0,0,0,0,16,48,6,19,4,0,83,4,0,0,0,0,4,197,27,32,4,4,268,47,3,15,0,0,65,4507,511,567,102,42,5735,Prospect (C)
46670,17,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,4,0,4,4,0,15,74,0,8,3,0,84,3,0,0,0,0,3,5,0,3,5,0,18,0,0,0,0,0,0,124,4,3,0,3,141,91,4,9,12,0,116,3022,237,333,175,58,3825,Renmark Paringa (DC)
