lga_code16,seo_agff_bf_91,seo_agff_91_95,seo_agff_96_00,seo_agff_01_05,seo_agff_06_10,seo_agff_11_15,seo_agff_2016,seo_agff_ns,seo_agff_tot,seo_min_bf_91,seo_min_91_95,seo_min_96_00,seo_min_01_05,seo_min_06_10,seo_min_11_15,seo_min_2016,seo_min_ns,seo_min_tot,seo_mnf_bf_91,seo_mnf_91_95,seo_mnf_96_00,seo_mnf_01_05,seo_mnf_06_10,seo_mnf_11_15,seo_mnf_2016,seo_mnf_ns,seo_mnf_tot,seo_egwws_bf_91,seo_egwws_91_95,seo_egwws_96_00,seo_egwws_01_05,seo_egwws_06_10,seo_egwws_11_15,seo_egwws_2016,seo_egwws_ns,seo_egwws_tot,seo_const_bf_91,seo_const_91_95,seo_const_96_00,seo_const_01_05,seo_const_06_10,seo_const_11_15,seo_const_2016,seo_const_ns,seo_const_tot,seo_wst_bf_91,seo_wst_91_95,seo_wst_96_00,seo_wst_01_05,seo_wst_06_10,seo_wst_11_15,seo_wst_2016,seo_wst_ns,seo_wst_tot,seo_rett_bf_91,seo_rett_91_95,seo_rett_96_00,seo_rett_01_05,seo_rett_06_10,seo_rett_11_15,seo_rett_2016,seo_rett_ns,seo_rett_tot,seo_acfd_bf_91,seo_acfd_91_95,seo_acfd_96_00,seo_acfd_01_05,seo_acfd_06_10,seo_acfd_11_15,seo_acfd_2016,seo_acfd_ns,seo_acfd_tot,seo_tpw_bf_91,seo_tpw_91_95,seo_tpw_96_00,seo_tpw_01_05,seo_tpw_06_10,seo_tpw_11_15,seo_tpw_2016,seo_tpw_ns,seo_tpw_tot,seo_imt_bf_91,seo_imt_91_95,seo_imt_96_00,seo_imt_01_05,seo_imt_06_10,seo_imt_11_15,seo_imt_2016,seo_imt_ns,seo_imt_tot,seo_finins_bf_91,seo_finins_91_95,seo_finins_96_00,seo_finins_01_05,seo_finins_06_10,seo_finins_11_15,seo_finins_2016,seo_finins_ns,seo_finins_tot,seo_rhre_bf_91,seo_rhre_91_95,seo_rhre_96_00,seo_rhre_01_05,seo_rhre_06_10,seo_rhre_11_15,seo_rhre_2016,seo_rhre_ns,seo_rhre_tot,seo_prosts_bf_91,seo_prosts_91_95,seo_prosts_96_00,seo_prosts_01_05,seo_prosts_06_10,seo_prosts_11_15,seo_prosts_2016,seo_prosts_ns,seo_prosts_tot,seo_adsup_bf_91,seo_adsup_91_95,seo_adsup_96_00,seo_adsup_01_05,seo_adsup_06_10,seo_adsup_11_15,seo_adsup_2016,seo_adsup_ns,seo_adsup_tot,seo_pubas_bf_91,seo_pubas_91_95,seo_pubas_96_00,seo_pubas_01_05,seo_pubas_06_10,seo_pubas_11_15,seo_pubas_2016,seo_pubas_ns,seo_pubas_tot,seo_edtrn_bf_91,seo_edtrn_91_95,seo_edtrn_96_00,seo_edtrn_01_05,seo_edtrn_06_10,seo_edtrn_11_15,seo_edtrn_2016,seo_edtrn_ns,seo_edtrn_tot,seo_hc_sa_bf_91,seo_hc_sa_91_95,seo_hc_sa_96_00,seo_hc_sa_01_05,seo_hc_sa_06_10,seo_hc_sa_11_15,seo_hc_sa_2016,seo_hc_sa_ns,seo_hc_sa_tot,seo_artsr_bf_91,seo_artsr_91_95,seo_artsr_96_00,seo_artsr_01_05,seo_artsr_06_10,seo_artsr_11_15,seo_artsr_2016,seo_artsr_ns,seo_artsr_tot,seo_othsvs_bf_91,seo_othsvs_91_95,seo_othsvs_96_00,seo_othsvs_01_05,seo_othsvs_06_10,seo_othsvs_11_15,seo_othsvs_2016,seo_othsvs_ns,seo_othsvs_tot,seo_idns_bf_91,seo_idns_91_95,seo_idns_96_00,seo_idns_01_05,seo_idns_06_10,seo_idns_11_15,seo_idns_2016,seo_idns_ns,seo_idns_tot,seo_tot_bf_91,seo_tot_91_95,seo_tot_96_00,seo_tot_01_05,seo_tot_06_10,seo_tot_11_15,seo_tot_2016,seo_tot_ns,seo_tot_tot,solsewvw_agff_bf_91,solsewvw_agff_91_95,solsewvw_agff_96_00,solsewvw_agff_01_05,solsewvw_agff_06_10,solsewvw_agff_11_15,solsewvw_agff_2016,solsewvw_agff_ns,solsewvw_agff_tot,solsewvw_min_bf_91,solsewvw_min_91_95,lga_name16
23670,12,0,0,3,0,4,0,0,18,4,0,0,3,0,0,0,3,11,905,88,109,120,135,119,6,32,1520,33,5,7,11,9,14,0,4,82,315,28,38,39,59,47,0,17,542,479,47,66,82,93,70,3,9,853,390,45,67,77,81,42,3,22,734,71,6,28,41,37,43,0,4,247,172,15,21,11,19,14,4,4,261,61,7,4,10,7,8,0,0,103,119,8,10,19,17,15,0,0,186,56,0,4,11,4,8,0,0,83,248,20,48,38,40,36,3,3,439,148,9,11,19,11,16,3,4,227,174,4,5,18,27,10,0,0,241,285,17,37,44,33,22,3,6,443,653,56,63,77,97,58,3,21,1015,43,4,11,5,5,14,0,0,82,177,16,25,20,26,27,6,4,309,293,31,35,42,52,45,0,22,511,4643,420,589,676,765,608,39,169,7909,9,0,0,3,3,3,0,0,20,3,4,Knox (C)
23810,34,0,4,0,11,10,0,4,66,16,4,0,0,0,0,0,0,23,116,5,9,6,10,11,0,7,168,132,7,4,8,9,9,0,7,171,76,4,7,5,3,0,0,3,110,23,0,0,0,0,3,0,0,28,119,8,9,15,20,12,0,3,180,63,0,15,6,16,3,0,4,107,48,3,4,0,0,4,3,3,63,11,0,0,0,3,3,0,0,16,14,0,3,3,0,5,0,0,27,19,0,4,0,3,3,0,3,26,47,3,7,3,4,4,0,6,77,26,0,5,6,5,0,0,0,39,118,10,7,13,12,10,0,8,180,130,10,13,18,17,15,0,5,201,288,33,27,30,50,28,0,10,466,14,0,0,0,0,4,0,0,21,43,0,4,4,4,4,0,6,65,45,0,6,3,3,3,0,0,59,1379,96,126,141,172,123,8,66,2105,11,0,3,4,4,3,0,3,25,0,0,Latrobe (C) (Vic.)
23940,13,0,0,5,0,4,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,8,6,0,0,3,0,0,0,0,7,13,0,3,0,0,3,0,0,23,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,69,0,8,6,8,16,0,6,117,3,0,0,0,9,17,0,0,36,0,0,Loddon (S)
24130,30,3,10,3,4,4,0,0,56,0,0,0,0,0,0,0,0,0,41,0,5,4,5,8,0,0,74,3,0,0,0,0,0,0,0,5,47,3,12,6,8,3,0,4,83,15,0,0,0,3,0,0,0,21,85,8,9,6,11,3,0,0,123,32,3,7,6,12,3,0,4,73,30,0,0,0,0,0,0,0,37,7,0,0,0,0,0,0,0,11,25,3,3,4,3,4,0,0,42,16,0,0,3,0,0,0,0,14,58,11,8,8,11,4,0,0,107,29,3,3,4,0,0,0,0,40,51,0,3,4,5,3,0,4,75,82,6,5,6,7,6,0,9,131,103,8,18,16,6,7,0,3,167,19,0,5,6,0,4,0,0,38,32,0,6,10,3,0,0,0,50,39,0,3,3,4,3,0,4,56,748,50,103,103,87,62,0,35,1189,9,0,3,5,4,3,0,0,15,0,0,Macedon Ranges (S)
24210,6,3,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,33,3,11,11,6,11,0,3,76,3,0,0,0,0,0,0,0,3,137,6,16,20,21,24,0,8,233,33,4,9,9,8,4,0,0,68,184,28,54,61,49,27,3,3,411,36,15,28,22,39,28,0,3,176,56,4,4,0,11,3,0,3,78,14,0,4,4,9,3,0,0,32,53,6,3,5,4,3,0,3,74,41,7,6,4,7,3,0,0,62,200,13,15,35,35,18,0,6,333,44,5,3,11,4,9,0,3,77,75,3,5,16,8,4,0,0,111,196,17,32,40,33,24,0,9,359,269,38,45,46,58,31,0,13,506,18,0,7,7,7,0,0,0,41,66,13,10,5,14,17,4,3,126,51,8,3,9,17,8,0,8,103,1529,167,256,306,332,221,12,66,2886,8,0,0,8,7,3,0,0,20,4,0,Manningham (C)
24250,22,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,14,6,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,4,23,19,0,3,6,0,7,0,0,38,9,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,13,19,0,3,0,0,0,0,0,29,20,0,8,3,0,0,0,0,31,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,8,186,4,15,14,15,11,0,13,268,0,0,0,0,0,3,0,0,6,0,0,Mansfield (S)
24330,3,0,3,0,3,3,0,0,11,0,0,0,0,0,0,0,0,3,149,19,17,23,46,30,3,7,304,35,0,8,4,14,11,0,0,72,67,4,11,23,17,25,0,3,153,70,3,7,9,16,27,0,3,137,201,29,44,51,64,67,4,7,471,35,5,22,22,33,38,9,10,175,120,8,27,21,26,28,3,4,235,17,3,3,5,3,3,0,0,40,26,4,4,7,12,3,0,0,60,32,3,11,4,8,11,0,3,64,99,11,15,20,25,21,0,7,204,44,5,3,8,11,6,0,0,85,113,10,15,16,25,15,0,7,197,250,25,30,26,55,56,4,14,466,374,49,54,80,68,119,8,21,773,35,5,6,13,8,17,0,0,84,83,16,17,10,19,33,0,5,181,75,9,16,25,25,34,3,10,198,1841,214,324,376,476,534,42,114,3914,7,0,0,4,4,12,0,0,31,0,0,Maribyrnong (C)
24410,6,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,6,478,48,45,44,64,61,6,15,757,8,0,0,3,3,4,0,0,20,221,18,39,14,35,25,0,7,354,84,3,10,10,8,10,0,6,137,327,38,70,44,56,41,0,12,580,45,4,21,44,31,25,4,7,181,77,5,7,6,4,7,0,4,113,13,0,5,10,5,7,0,0,38,36,4,0,10,4,9,0,0,65,44,0,3,5,3,0,0,3,61,178,18,22,18,29,18,0,3,289,84,11,7,10,11,18,3,5,141,96,7,14,11,8,7,0,5,145,239,21,33,41,29,14,0,13,380,505,43,57,73,80,81,3,15,857,19,5,7,0,0,0,0,0,36,129,9,19,11,24,16,0,6,212,143,17,19,10,19,16,6,10,239,2730,247,383,364,409,355,27,111,4621,3,0,0,0,6,0,0,0,5,9,0,Maroondah (C)
24600,35,4,12,12,12,18,5,3,102,132,18,24,41,34,40,3,6,301,661,95,138,180,260,276,18,25,1659,490,98,141,178,267,208,16,19,1414,616,72,142,149,231,276,18,27,1532,415,69,95,134,161,166,14,22,1077,649,128,236,266,350,553,62,60,2307,523,173,333,402,624,1312,203,119,3688,1117,140,194,289,341,289,21,60,2447,1492,248,337,409,569,498,30,57,3642,3780,655,1022,1325,1576,1551,101,154,10157,397,48,78,110,170,191,18,18,1022,4373,817,1104,1423,2023,2411,300,231,12680,741,140,238,272,487,804,83,67,2840,3023,376,439,537,594,448,33,82,5535,1895,293,351,472,672,900,75,78,4737,2143,341,401,558,733,828,116,90,5202,709,122,173,219,288,393,26,40,1981,538,61,97,128,215,276,16,32,1351,628,81,139,209,246,376,51,145,1880,24353,3985,5701,7316,9859,11819,1207,1328,65568,19,11,11,32,29,25,4,3,131,77,23,Melbourne (C)
24650,12,0,0,0,4,0,0,0,24,3,0,4,0,0,0,0,0,5,79,5,11,16,19,18,0,4,148,9,0,0,0,0,0,0,0,18,142,24,16,21,32,19,3,3,260,48,10,7,7,14,11,0,0,101,152,17,21,39,45,19,0,11,312,35,3,9,27,49,17,0,4,153,62,7,16,10,16,17,0,4,121,8,0,0,4,0,3,0,0,20,23,0,5,8,8,0,0,0,47,20,0,3,3,3,0,0,0,29,42,3,9,6,10,13,3,3,91,37,3,10,7,8,11,0,0,77,145,10,19,28,24,17,0,7,252,171,23,19,28,31,36,0,10,317,130,21,15,31,41,28,3,7,273,12,0,4,6,3,0,0,0,27,50,7,3,0,4,7,0,0,73,38,3,8,22,12,16,0,10,115,1236,147,174,256,317,242,13,64,2456,17,3,12,10,14,7,0,0,59,5,0,Melton (C)
24780,55,0,14,9,8,22,4,17,120,4,0,0,0,0,0,0,0,3,34,0,6,10,3,5,4,3,66,6,0,5,0,0,0,0,0,11,22,0,3,3,4,3,0,3,41,10,0,0,0,0,0,0,3,24,55,6,4,8,3,10,0,3,92,27,6,5,6,18,14,0,0,64,25,3,4,0,3,3,0,0,39,0,0,0,0,3,0,0,0,5,7,0,0,0,5,0,0,0,15,10,0,0,0,0,0,0,0,19,11,0,4,3,9,3,0,0,32,25,3,3,7,0,16,3,3,64,27,0,3,8,4,0,0,3,48,47,8,3,8,6,0,0,0,83,103,16,13,16,24,18,0,3,196,0,3,0,0,0,0,0,0,8,19,0,0,3,3,3,0,0,25,13,0,7,0,9,3,3,0,39,502,48,72,83,101,116,17,44,981,62,9,7,18,47,41,14,26,224,0,0,Mildura (RC)
24850,18,0,0,0,0,8,0,0,29,0,0,0,0,0,0,0,0,0,33,3,3,0,0,0,0,0,39,0,0,0,0,0,0,0,0,3,39,0,3,3,12,3,0,3,58,10,0,0,0,0,0,0,0,10,30,3,3,3,4,3,0,3,52,21,0,4,7,11,7,0,0,62,26,3,0,0,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,6,0,0,0,0,0,0,0,12,24,3,0,0,3,3,0,0,32,8,0,4,4,0,0,0,0,16,66,7,15,10,14,12,0,0,122,66,3,0,4,13,13,0,3,103,67,5,5,13,15,6,0,4,111,9,0,3,0,0,3,0,3,16,13,3,0,6,3,0,0,0,23,24,3,0,3,3,0,0,9,39,445,46,45,59,87,60,6,30,774,9,0,0,0,3,3,0,0,19,0,0,Mitchell (S)
24900,43,4,15,33,28,33,3,4,171,0,0,0,0,0,0,0,0,0,34,7,12,11,14,15,0,3,89,5,0,0,0,0,0,0,0,3,16,0,0,0,3,0,0,0,20,3,0,0,0,0,0,0,0,9,27,0,0,8,4,3,0,4,48,18,0,3,0,5,0,0,0,26,20,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,4,7,4,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,8,10,0,0,0,0,0,0,0,12,3,0,3,0,0,3,0,3,14,10,0,0,0,0,3,0,0,16,19,0,4,0,8,0,0,0,31,48,3,9,0,10,7,3,4,82,7,0,0,0,0,0,0,0,6,9,0,0,0,5,0,0,0,14,7,0,5,0,0,3,0,0,18,279,26,60,63,79,73,11,20,611,24,3,6,11,48,36,15,6,156,0,0,Moira (S)
24970,4,4,3,0,0,7,4,0,17,6,0,0,4,0,0,0,0,5,927,109,132,171,162,181,8,26,1718,51,4,0,12,9,9,0,4,94,424,43,74,69,112,95,3,17,837,498,64,86,99,107,94,7,21,972,569,78,132,132,167,143,6,22,1251,104,22,60,55,52,74,5,0,373,276,38,26,41,47,60,3,14,499,126,13,32,23,14,16,0,3,235,213,29,46,35,43,33,3,6,403,88,13,16,22,24,16,0,5,181,622,99,111,158,152,117,13,23,1292,230,37,37,45,59,63,0,12,485,245,31,30,32,29,34,0,7,402,906,134,192,199,242,279,21,31,1996,1144,157,188,233,221,159,8,39,2148,40,9,6,19,17,14,0,5,109,182,18,32,42,41,51,3,5,382,343,44,39,77,69,64,8,35,671,6988,951,1235,1465,1575,1509,93,259,14074,15,4,4,9,3,14,5,0,54,0,3,Monash (C)
25060,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,5,64,4,10,15,10,7,0,7,119,10,3,0,0,0,0,0,0,10,116,10,11,12,25,21,4,8,210,24,0,3,3,3,8,0,0,40,223,29,35,41,43,57,5,13,452,62,4,19,29,31,31,6,9,190,162,16,21,26,30,23,0,3,280,22,0,7,8,3,5,0,3,45,75,5,9,10,0,5,0,0,105,18,4,4,4,5,4,0,4,40,151,17,20,14,35,24,0,7,272,70,7,17,9,27,20,4,3,161,196,25,21,18,22,17,0,12,304,181,20,23,24,43,46,3,11,343,226,27,39,34,57,48,3,14,450,26,3,6,4,6,16,0,3,60,70,5,5,5,11,19,3,4,132,68,8,7,7,15,21,0,12,137,1764,190,254,280,365,378,28,109,3374,0,0,0,0,4,3,0,0,7,0,5,Moonee Valley (C)
25150,29,4,3,0,5,9,0,0,47,16,0,0,0,0,0,0,0,17,14,0,3,3,0,0,0,0,23,0,0,0,0,0,0,0,0,3,27,0,3,5,3,0,0,3,42,3,0,0,0,0,0,0,0,10,35,3,4,7,6,3,0,0,51,8,0,11,3,8,4,0,0,31,37,0,3,3,3,0,0,0,42,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,10,23,0,3,7,3,4,0,0,36,18,0,0,7,3,0,0,0,23,17,0,0,5,0,0,0,0,26,41,0,0,6,3,3,0,0,60,75,0,4,9,12,3,0,0,106,7,0,0,0,0,0,0,0,8,14,0,0,3,0,0,0,0,28,10,0,0,0,4,4,0,0,22,380,12,36,52,66,35,0,18,599,13,3,5,8,36,14,0,4,80,0,0,Moorabool (S)
25250,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,7,180,24,29,16,21,47,10,6,328,10,0,0,0,0,3,0,0,12,100,6,18,19,35,28,3,7,226,77,4,11,8,16,11,0,5,131,153,14,24,22,41,36,0,6,307,58,17,33,21,45,63,16,10,257,56,5,3,4,11,21,0,0,102,26,4,3,9,12,6,0,3,63,29,5,6,3,0,0,0,0,44,27,0,0,3,5,7,0,3,40,120,8,27,29,41,39,0,9,263,46,3,6,9,10,5,0,3,83,141,8,7,17,16,9,0,6,197,237,24,29,35,38,40,3,7,413,317,33,36,40,72,86,0,10,592,44,5,3,8,15,24,3,0,110,103,9,9,12,22,36,0,4,200,106,15,13,14,26,32,0,12,208,1825,192,247,273,419,495,45,97,3588,3,0,0,0,0,3,0,0,4,0,0,Moreland (C)
25340,74,3,7,5,18,10,0,3,125,18,0,0,0,3,3,0,0,25,290,29,45,44,45,33,4,15,498,33,0,0,3,8,6,0,0,56,297,29,56,47,62,46,0,12,556,70,9,3,14,14,9,0,0,112,410,40,47,86,96,49,5,30,753,189,26,56,87,90,66,0,21,532,83,10,12,11,7,11,0,0,126,19,0,7,9,4,0,0,3,38,68,3,6,6,14,3,0,3,105,85,5,5,12,8,10,0,5,127,251,18,44,37,52,28,0,6,435,173,11,15,20,22,10,0,8,258,219,16,34,23,44,8,0,8,365,323,27,56,59,78,46,3,15,599,659,56,57,112,117,89,8,26,1128,78,15,24,20,29,23,0,0,182,156,9,13,25,40,15,0,5,275,159,11,22,29,19,20,3,24,282,3653,314,525,635,780,470,28,184,6594,30,5,3,9,19,18,0,3,90,6,0,Mornington Peninsula (S)
17100,4,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,53,4,22,17,8,13,0,0,127,12,5,3,4,3,0,0,0,23,90,18,23,12,45,66,3,4,264,104,4,20,21,16,14,0,7,188,114,16,32,24,29,32,3,7,258,28,6,0,6,8,3,0,0,49,183,43,28,23,23,15,0,6,317,13,0,3,3,0,0,0,0,18,56,3,17,7,15,3,0,0,101,23,3,3,0,0,0,0,0,28,44,3,7,8,11,8,0,0,83,27,8,3,10,7,5,0,0,64,41,3,0,8,3,0,0,0,60,104,13,13,22,11,16,4,5,185,29,7,9,3,8,12,0,0,73,4,3,0,0,0,3,0,0,13,30,10,0,0,6,0,0,6,55,61,8,15,17,12,22,3,5,150,1024,167,210,184,208,225,21,43,2079,24,3,10,3,12,11,0,0,63,0,0,Strathfield (A)
17150,5,4,0,0,3,0,0,0,11,8,0,0,0,0,0,0,0,10,247,38,45,38,38,27,3,12,455,35,0,6,5,4,9,0,0,68,327,29,68,69,68,79,3,17,664,129,18,28,24,26,17,0,3,241,437,51,121,93,95,79,5,22,911,98,17,65,62,64,46,7,9,380,133,13,17,11,12,11,4,9,214,25,3,5,3,5,9,0,0,52,120,14,15,5,9,5,0,4,175,67,9,7,11,5,16,0,5,114,377,62,75,48,63,46,4,14,676,133,18,18,17,25,21,4,5,240,144,14,16,21,15,7,0,4,226,319,39,33,49,38,36,0,3,517,668,80,104,96,123,117,4,22,1218,52,10,7,15,11,12,0,6,114,149,19,21,28,34,22,0,13,282,168,20,40,38,40,35,3,23,364,3633,464,687,641,683,597,37,177,6916,4,0,0,0,0,0,0,0,6,0,0,Sutherland Shire (A)
17200,24,3,10,5,14,8,0,0,71,73,16,29,32,20,39,3,0,209,485,101,122,135,175,235,19,26,1302,181,33,62,62,62,65,14,14,494,1045,183,284,315,437,660,49,75,3044,585,124,191,167,209,247,20,35,1583,1131,301,442,414,533,995,104,82,3998,829,297,450,433,686,1472,193,155,4511,862,159,199,204,212,278,24,40,1971,1734,372,561,661,832,921,86,101,5281,6018,1412,2133,2462,2717,2791,247,297,18083,699,149,205,253,263,291,33,39,1938,5426,1435,2120,2257,3009,4387,588,359,19576,1000,251,469,498,812,1519,177,117,4829,2742,438,512,500,529,482,40,94,5343,2108,367,549,549,709,865,78,104,5332,1997,416,485,500,702,757,77,89,5022,740,148,195,184,244,324,29,46,1903,718,123,187,184,290,384,36,34,1961,889,201,320,373,458,714,96,216,3276,29265,6522,9526,10180,12924,17429,1923,1930,89710,16,3,9,16,18,32,3,0,101,42,29,Sydney (C)
17310,39,6,3,3,3,3,0,3,61,0,0,0,0,0,0,0,0,4,45,12,7,12,10,15,0,8,104,3,0,0,0,0,0,0,0,9,37,3,5,5,8,3,0,0,61,13,3,4,3,0,8,0,3,36,47,5,8,7,9,14,0,8,95,33,7,7,4,9,11,0,0,72,32,0,5,0,4,0,0,3,44,4,0,0,3,0,0,0,0,10,12,0,0,0,0,3,0,3,22,7,0,0,0,0,3,0,0,11,26,4,3,4,6,5,0,0,44,16,3,3,0,0,0,0,0,25,33,7,8,7,4,0,0,0,59,64,4,8,3,11,5,0,4,105,111,16,12,18,20,25,3,14,225,3,0,0,3,3,0,0,0,8,22,0,3,0,6,3,0,0,41,22,3,7,0,0,5,0,3,38,574,75,77,78,101,111,3,49,1069,9,3,3,3,7,22,4,3,56,0,0,Tamworth Regional (A)
17350,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,48,3,0,5,10,3,0,3,72,0,0,0,0,9,0,0,0,9,0,0,Temora (A)
17400,22,0,0,4,3,0,0,0,43,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,5,0,0,3,0,0,0,0,14,3,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,15,3,3,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,91,6,11,12,9,4,0,5,144,0,0,0,3,3,3,0,0,9,0,0,Tenterfield (A)
22310,3,0,0,0,0,3,0,0,6,3,0,0,0,0,0,0,0,7,56,3,18,9,13,14,0,0,113,4,5,0,0,0,0,0,0,9,155,12,27,31,41,49,3,7,321,86,13,21,10,17,10,0,3,157,211,18,50,43,57,52,3,5,437,49,24,34,28,52,59,11,3,273,76,14,8,20,11,3,0,0,134,65,4,11,8,11,11,3,3,120,86,6,12,15,11,16,0,0,144,71,11,11,15,13,13,0,0,124,342,42,79,57,47,23,0,9,591,87,15,21,20,24,27,0,3,195,141,13,20,22,20,13,0,3,231,431,65,101,90,107,128,11,9,940,639,80,112,112,131,103,3,26,1204,63,12,19,16,27,24,0,0,163,83,17,35,29,41,39,0,7,246,118,18,28,17,31,35,3,13,260,2761,369,604,547,642,617,41,99,5686,3,0,0,0,3,0,0,0,3,0,0,Glen Eira (C)
22410,29,3,12,7,13,9,0,0,69,0,0,0,0,0,0,0,0,0,43,3,0,3,4,0,0,5,56,3,0,0,0,0,0,0,0,3,7,0,3,0,0,0,0,0,18,9,0,0,0,3,3,0,0,11,19,0,3,4,3,0,0,0,32,16,0,4,6,3,3,0,0,29,17,0,6,0,3,3,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,15,4,3,0,0,0,0,0,0,8,13,0,0,0,3,3,0,0,19,17,0,0,3,3,3,0,0,28,51,0,8,6,11,3,0,6,80,6,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,13,12,0,0,0,6,0,0,0,13,273,14,38,33,45,29,0,14,448,3,3,4,0,0,6,0,0,22,0,0,Glenelg (S)
22490,28,4,4,3,6,14,0,0,58,3,0,3,0,0,0,0,0,5,7,0,3,3,0,6,0,0,17,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,6,4,0,0,4,0,0,0,0,8,6,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,13,0,3,0,0,7,0,0,23,3,0,0,0,0,0,0,0,3,7,0,0,0,3,0,0,3,18,8,0,3,0,0,0,0,0,13,18,3,0,0,4,0,0,0,24,3,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,3,14,3,0,0,0,3,0,0,0,8,142,8,26,19,28,28,0,9,251,11,4,0,0,10,5,0,0,33,0,0,Golden Plains (S)
22620,23,4,5,4,3,9,0,4,50,26,4,8,0,10,0,0,3,49,98,13,19,11,20,18,0,11,184,13,0,4,6,11,4,0,0,38,60,7,5,12,16,17,0,3,133,21,0,8,5,4,0,0,0,38,111,5,22,24,23,11,0,8,208,46,8,19,24,17,16,0,12,142,40,0,0,3,4,3,0,0,55,5,0,4,8,4,0,0,0,23,51,3,9,9,9,5,0,3,86,23,0,0,4,3,0,0,0,27,59,12,12,12,6,14,0,3,112,35,0,4,3,3,0,0,0,52,94,13,7,12,10,6,0,7,140,145,8,32,16,22,15,0,3,248,283,33,27,44,54,32,3,16,487,28,0,0,3,0,0,0,0,35,43,3,0,4,7,6,0,0,66,41,0,9,4,7,3,0,9,67,1243,116,198,193,242,165,8,78,2242,3,0,0,0,18,17,0,0,42,0,0,Greater Bendigo (C)
