LGA_MAIN11,M_1_299_DS_DS_Seprt_house,M_1_299_DS_DS_sd_row_tce_hs_t,M_1_299_DS_DS_Flat_unit_apart,M_1_299_DS_DS_Other_dwg,M_1_299_DS_ns,M_1_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_unit_apartm,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_unit_aptmnt,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_unit_aptmt,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_unit_aprtm,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_unt_aprt,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flt_unit_aprt,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_unt_aprt,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flt_unit_aprtm,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_unit_aprt,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_unit_aptm,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flt_unit_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_unit_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot,LGA_NAME11
45290,146,39,16,0,0,201,58,12,13,0,0,83,57,19,11,0,0,87,116,29,23,0,0,168,143,32,43,0,0,218,346,120,104,0,0,570,290,98,104,0,0,492,428,168,98,3,0,697,306,107,21,0,0,434,316,70,13,0,0,399,311,53,9,0,0,373,121,31,7,0,0,159,2638,778,462,3,0,3881,Norwood Payneham St Peters (C)
45340,1160,29,23,0,0,1212,952,14,23,0,0,989,900,18,22,3,3,946,1691,25,17,3,0,1736,2074,25,30,0,0,2129,4846,119,99,3,4,5071,5085,104,85,4,3,5281,5244,80,42,0,0,5366,1728,16,12,0,3,1759,881,16,6,0,0,903,376,6,7,0,0,389,1030,16,14,0,0,1060,25967,468,380,13,13,26841,Onkaparinga (C)
51120,3,0,0,0,0,3,13,0,0,0,0,13,8,0,0,0,0,8,7,0,0,0,0,7,4,0,0,0,0,4,12,0,0,0,0,12,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,60,0,0,0,0,60,Bruce Rock (S)
51190,126,14,3,0,0,143,90,7,3,0,0,100,86,3,0,0,0,89,169,16,0,0,3,188,227,21,0,3,0,251,600,38,18,3,0,659,611,32,18,0,3,664,789,22,18,0,0,829,344,27,13,0,0,384,230,7,4,3,0,244,127,9,4,0,0,140,176,6,0,3,0,185,3575,202,81,12,6,3876,Bunbury (C)
51260,150,13,0,0,0,163,65,5,0,0,0,70,89,0,0,0,0,89,127,3,3,0,0,133,170,14,3,3,0,190,473,9,5,0,0,487,478,11,0,3,0,492,686,10,5,5,0,706,452,4,5,6,0,467,338,5,0,0,0,343,218,6,3,0,0,227,193,7,0,0,0,200,3439,87,24,17,0,3567,Busselton (S)
51310,158,10,4,0,0,172,33,3,3,0,0,39,36,5,3,0,0,44,60,10,5,0,0,75,63,3,10,0,0,76,204,14,22,0,0,240,185,20,36,0,0,241,374,32,20,0,0,426,206,24,8,0,0,238,390,35,13,0,0,438,820,31,4,0,0,855,157,7,3,0,4,171,2686,194,131,0,4,3015,Cambridge (T)
51330,440,39,10,0,3,492,220,14,9,0,0,243,190,19,12,0,0,221,377,26,13,0,0,416,461,46,24,0,0,531,1223,140,50,0,0,1413,1239,130,79,0,0,1448,1796,234,126,0,0,2156,1293,117,63,0,0,1473,1133,71,24,0,0,1228,568,45,15,0,0,628,434,32,11,0,0,477,9374,913,436,0,3,10726,Canning (C)
51400,78,0,0,0,0,78,41,0,0,0,0,41,40,0,0,0,0,40,69,0,0,0,0,69,93,0,0,3,0,96,266,0,0,0,0,266,321,0,0,0,0,321,572,0,0,0,0,572,348,0,0,0,0,348,231,0,0,0,0,231,96,0,0,0,0,96,104,0,0,0,0,104,2259,0,0,3,0,2262,Capel (S)
45540,43,0,0,0,0,43,50,0,0,0,0,50,37,0,0,0,0,37,33,0,0,3,0,36,19,0,0,0,0,19,21,3,0,0,0,24,3,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11,223,3,3,3,0,232,Peterborough (DC)
45680,345,32,3,0,0,380,392,88,5,0,0,485,386,64,7,0,0,457,826,95,5,0,0,926,991,126,7,7,0,1131,2397,176,20,0,0,2593,2350,51,3,0,3,2407,1838,16,0,0,0,1854,430,10,0,0,0,440,222,7,0,0,0,229,127,6,0,0,0,133,469,27,3,0,0,499,10773,698,53,7,3,11534,Playford (C)
45890,522,54,26,0,0,602,367,43,35,0,0,445,373,57,36,0,0,466,654,85,51,0,0,790,773,96,80,3,0,952,1996,260,183,3,0,2442,2016,334,141,6,0,2497,2700,303,92,3,3,3101,1200,108,29,0,0,1337,734,62,12,0,4,812,280,30,10,3,0,323,474,46,20,0,0,540,12089,1478,715,18,7,14307,Port Adelaide Enfield (C)
46090,60,3,3,0,0,66,55,4,0,0,0,59,64,5,0,0,0,69,167,3,3,0,0,173,156,3,3,0,0,162,352,11,0,0,0,363,287,3,0,0,0,290,171,4,0,3,0,178,62,0,0,0,0,62,40,3,0,0,0,43,18,0,0,0,0,18,69,4,0,0,0,73,1501,43,9,3,0,1556,Port Augusta (C)
46300,50,4,5,0,0,59,39,4,3,0,0,46,52,7,0,0,0,59,120,10,5,0,0,135,128,16,4,0,0,148,379,35,5,3,0,422,293,14,11,0,0,318,277,11,4,0,0,292,97,3,0,0,0,100,39,3,3,0,0,45,17,0,0,0,0,17,63,6,3,0,0,72,1554,113,43,3,0,1713,Port Lincoln (C)
64610,90,4,0,0,0,94,89,0,0,0,0,89,67,0,0,0,0,67,121,3,0,3,0,127,137,3,0,3,0,143,366,0,5,0,0,371,282,4,0,0,0,286,215,4,0,0,0,219,50,0,0,0,0,50,40,0,0,0,0,40,25,0,0,0,0,25,82,0,0,0,0,82,1564,18,5,6,0,1593,Northern Midlands (M)
52100,17,0,0,0,0,17,15,0,0,0,0,15,3,0,0,0,0,3,16,0,0,0,0,16,3,0,0,0,0,3,12,0,0,0,0,12,6,0,0,0,0,6,15,0,0,0,0,15,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,97,0,0,0,0,97,Corrigin (S)
71300,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,East Arnhem (S)
72200,22,3,0,0,0,25,8,0,0,0,0,8,18,0,0,0,0,18,22,3,3,0,0,28,37,0,0,0,0,37,112,14,4,0,0,130,142,11,3,0,0,156,143,8,0,0,0,151,56,3,4,0,0,63,43,0,0,3,0,46,27,3,0,0,0,30,41,0,0,4,0,45,671,45,14,7,0,737,Katherine (T)
72300,64,6,0,0,0,70,51,0,0,0,0,51,35,0,0,0,0,35,65,0,0,6,0,71,79,3,0,10,0,92,284,13,4,10,0,311,315,17,3,20,3,358,493,11,7,19,3,533,338,14,0,9,0,361,444,12,0,9,0,465,262,11,0,7,0,280,157,7,0,3,0,167,2587,94,14,93,6,2794,Litchfield (M)
46510,102,9,6,0,0,117,65,5,0,0,0,70,60,8,3,0,0,71,84,7,15,0,4,110,125,6,21,0,0,152,300,35,49,0,0,384,291,28,54,0,0,373,392,47,38,3,0,480,264,16,4,0,0,284,287,15,0,0,0,302,173,7,0,0,0,180,102,5,7,0,0,114,2245,188,197,3,4,2637,Prospect (C)
46670,68,3,0,0,0,71,52,0,3,0,0,55,57,0,0,0,0,57,123,3,0,0,0,126,133,0,0,0,3,136,293,0,0,0,0,293,161,0,0,0,0,161,105,0,0,3,0,108,33,0,0,0,0,33,26,0,0,0,0,26,16,0,0,0,3,19,66,0,0,3,0,69,1133,6,3,6,6,1154,Renmark Paringa (DC)
46860,20,0,0,0,0,20,9,0,0,0,0,9,3,0,0,0,0,3,9,0,0,0,0,9,11,4,0,0,0,15,28,0,0,0,0,28,25,0,0,0,0,25,13,0,0,0,0,13,5,0,0,0,0,5,8,0,0,0,0,8,3,0,0,0,0,3,7,0,0,0,0,7,141,4,0,0,0,145,Robe (DC)
46970,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11,6,0,0,0,3,9,29,0,0,0,0,29,41,0,0,0,0,41,73,0,0,0,0,73,85,0,5,0,0,90,51,0,0,0,0,51,15,0,0,0,0,15,10,0,0,0,0,10,331,0,5,0,3,339,Roxby Downs (M)
47140,713,33,16,0,3,765,662,48,6,3,0,719,664,38,18,3,0,723,1257,63,48,0,0,1368,1479,92,43,0,0,1614,3814,222,120,0,0,4156,4033,216,109,0,0,4358,3458,206,53,0,0,3717,942,38,12,0,0,992,566,32,6,0,0,604,243,12,5,0,0,260,827,39,10,0,0,876,18658,1039,446,6,3,20152,Salisbury (C)
47290,34,0,0,0,0,34,28,0,0,0,0,28,20,0,0,0,0,20,36,0,0,0,0,36,32,0,0,0,0,32,20,0,0,0,0,20,16,0,0,0,0,16,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,9,0,0,0,0,9,209,0,0,0,0,209,Southern Mallee (DC)
47490,13,0,0,3,0,16,15,0,0,0,0,15,11,0,0,3,0,14,14,0,0,0,0,14,12,0,0,0,0,12,41,0,0,3,0,44,20,0,0,4,0,24,31,0,0,0,0,31,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,171,0,0,13,0,184,Streaky Bay (DC)
47630,77,0,0,0,0,77,38,0,0,0,0,38,52,0,0,0,0,52,87,0,0,0,0,87,136,0,0,0,0,136,168,3,0,0,0,171,96,0,0,0,0,96,62,0,0,0,0,62,19,0,0,0,0,19,14,0,0,0,0,14,27,0,0,0,0,27,37,0,0,0,0,37,813,3,0,0,0,816,Tatiara (DC)
47700,635,22,7,0,0,664,482,19,15,0,0,516,447,10,8,0,0,465,895,18,22,0,0,935,1110,21,26,0,0,1157,2679,98,39,0,0,2816,2759,107,59,0,0,2925,3385,80,33,0,0,3498,1224,20,0,0,0,1244,650,8,5,0,0,663,298,5,0,0,0,303,641,18,5,0,0,664,15205,426,219,0,0,15850,Tea Tree Gully (C)
47800,72,0,0,0,0,72,51,0,0,0,0,51,54,0,0,0,0,54,63,0,0,3,0,66,81,0,0,0,0,81,120,3,0,0,0,123,55,0,0,0,0,55,27,0,0,0,0,27,13,3,0,0,0,16,10,0,0,0,0,10,12,0,0,0,0,12,37,0,0,0,0,37,595,6,0,3,0,604,The Coorong (DC)
47910,19,0,0,0,0,19,8,0,0,0,0,8,14,0,0,0,0,14,30,0,0,0,0,30,21,0,0,0,0,21,48,0,0,0,0,48,30,0,0,0,0,30,36,0,0,0,0,36,13,0,0,0,0,13,4,0,0,0,0,4,5,0,0,0,0,5,18,3,0,0,0,21,246,3,0,0,0,249,Tumby Bay (DC)
51470,14,0,0,0,0,14,4,0,0,0,0,4,4,0,0,0,0,4,9,0,0,0,0,9,6,0,0,0,0,6,4,0,0,0,0,4,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,62,0,0,0,0,62,Carnamah (S)
51540,20,0,0,0,0,20,15,0,0,0,0,15,10,3,0,0,0,13,30,3,0,0,0,33,39,0,0,3,0,42,52,3,0,3,3,61,57,3,0,3,0,63,69,3,0,3,0,75,30,0,0,0,0,30,24,0,0,0,0,24,26,0,0,0,0,26,35,0,0,0,0,35,407,15,0,12,3,437,Carnarvon (S)
47980,207,27,16,0,0,250,89,23,13,0,0,125,69,23,16,0,3,111,125,32,23,0,0,180,156,36,30,0,0,222,383,107,74,0,0,564,365,98,105,0,0,568,547,131,80,0,0,758,382,79,25,0,0,486,473,88,21,0,0,582,474,44,13,0,0,531,164,18,16,0,0,198,3434,706,432,0,3,4575,Unley (C)
48050,98,0,0,0,0,98,68,0,4,0,0,72,69,3,3,0,0,75,102,3,0,0,0,105,128,6,0,3,0,137,241,5,6,0,0,252,241,3,3,0,0,247,196,5,0,0,0,201,76,3,0,0,0,79,57,0,0,0,0,57,29,5,0,0,0,34,48,4,3,0,0,55,1353,37,19,3,0,1412,Victor Harbor (C)
48130,62,0,0,0,0,62,80,0,0,0,0,80,54,0,0,0,0,54,108,0,0,0,0,108,108,0,0,0,0,108,195,0,0,3,0,198,102,0,0,0,0,102,64,0,0,0,0,64,19,0,0,0,0,19,8,0,0,0,0,8,10,0,0,3,0,13,44,0,0,0,0,44,854,0,0,6,0,860,Wakefield (DC)
51960,13,0,0,0,0,13,10,0,0,0,0,10,24,0,0,0,0,24,36,0,0,0,0,36,52,0,0,0,0,52,134,4,0,0,0,138,66,0,0,0,0,66,58,0,5,0,0,63,14,0,0,0,0,14,17,0,0,0,0,17,4,0,0,0,0,4,30,0,4,0,0,34,458,4,9,0,0,471,Coolgardie (S)
52030,13,0,0,0,0,13,8,0,0,0,0,8,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9,13,0,0,0,0,13,4,0,0,0,0,4,4,0,0,4,0,8,5,0,0,0,0,5,3,0,0,0,0,3,72,0,0,4,0,76,Coorow (S)
64210,144,3,3,0,0,150,107,6,3,0,0,116,103,3,3,0,0,109,179,9,4,0,0,192,250,11,6,0,0,267,551,25,10,0,0,586,428,22,11,0,0,461,384,3,0,0,0,387,133,0,0,3,0,136,79,0,0,4,0,83,41,0,0,0,0,41,116,3,0,0,0,119,2515,85,40,7,0,2647,Meander Valley (M)
48260,48,3,3,0,0,54,14,0,3,4,0,21,15,0,0,0,0,15,24,4,0,0,0,28,22,3,3,0,0,28,54,12,3,0,0,69,60,6,5,0,0,71,89,16,7,0,0,112,50,7,5,0,0,62,78,8,0,0,0,86,112,5,0,0,0,117,42,3,0,0,0,45,608,67,29,4,0,708,Walkerville (M)
48340,107,0,0,3,0,110,120,0,3,0,0,123,96,4,0,0,0,100,229,4,0,3,0,236,225,0,3,0,0,228,340,3,0,0,0,343,193,0,0,0,0,193,139,0,0,0,3,142,43,0,0,0,0,43,26,0,0,0,0,26,23,0,0,3,0,26,63,0,0,0,0,63,1604,11,6,9,3,1633,Wattle Range (DC)
48410,211,23,25,0,0,259,138,18,27,0,0,183,139,15,27,0,0,181,235,25,50,0,0,310,303,59,60,0,0,422,719,113,203,0,0,1035,692,94,234,0,0,1020,1007,177,120,0,0,1304,597,49,44,0,0,690,487,44,13,0,0,544,184,15,10,0,0,209,225,13,28,0,0,266,4937,645,841,0,0,6423,West Torrens (C)
48540,65,29,0,0,0,94,105,49,3,0,0,157,100,46,0,3,0,149,181,87,0,0,0,268,231,108,3,0,0,342,473,214,3,0,0,690,452,56,3,0,0,511,418,22,0,0,0,440,138,5,0,0,0,143,80,3,0,0,0,83,31,0,0,0,0,31,108,23,0,0,0,131,2382,642,12,3,0,3039,Whyalla (C)
48640,17,0,0,0,0,17,10,0,0,0,0,10,11,0,0,0,0,11,15,0,0,0,0,15,10,0,0,0,0,10,15,0,0,0,0,15,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,99,0,0,0,0,99,Wudinna (DC)
48750,53,0,3,0,0,56,32,0,3,0,0,35,38,0,0,0,0,38,44,0,0,0,0,44,49,0,0,0,0,49,125,0,3,0,0,128,91,4,0,0,0,95,85,0,0,3,0,88,23,0,0,0,0,23,22,0,0,0,0,22,10,0,0,0,0,10,25,0,0,0,0,25,597,4,9,3,0,613,Yankalilla (DC)
48830,93,0,0,0,0,93,73,0,0,0,0,73,79,0,0,0,0,79,111,0,0,5,0,116,99,0,0,0,0,99,206,4,0,3,0,213,126,0,0,0,0,126,77,0,0,0,0,77,21,0,0,0,0,21,13,0,0,0,0,13,14,0,0,0,0,14,57,0,0,0,0,57,969,4,0,8,0,981,Yorke Peninsula (DC)
49399,28,0,0,0,0,28,11,0,0,4,0,15,10,0,0,3,0,13,7,0,0,0,0,7,12,0,0,0,0,12,17,0,0,0,0,17,9,0,0,0,0,9,9,0,0,3,0,12,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11,124,0,0,10,0,134,Unincorporated SA
49499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50080,169,3,3,3,0,178,117,4,3,0,0,124,118,3,0,0,0,121,176,4,4,0,0,184,254,3,0,0,0,257,646,7,0,3,0,656,579,14,3,3,0,599,706,13,7,0,0,726,351,8,6,0,0,365,242,0,0,0,0,242,139,6,0,0,0,145,192,0,4,0,0,196,3689,65,30,9,0,3793,Albany (C)
50210,297,10,3,0,0,310,237,10,6,0,0,253,224,14,0,0,0,238,441,16,5,0,0,462,526,13,16,0,0,555,1316,64,26,0,0,1406,1463,93,43,3,0,1602,2201,103,38,5,0,2347,1397,19,5,0,0,1421,961,9,5,0,0,975,453,3,0,0,0,456,452,12,12,0,0,476,9968,366,159,8,0,10501,Armadale (C)
50250,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,3,0,7,8,0,0,0,0,8,5,0,0,0,0,5,4,0,0,0,0,4,5,0,0,0,0,5,64,0,0,3,0,67,Ashburton (S)
50280,56,0,0,0,0,56,36,0,0,0,0,36,30,3,0,0,0,33,62,0,0,0,0,62,71,0,0,0,0,71,202,3,3,0,0,208,202,3,0,0,0,205,253,7,0,0,0,260,167,3,0,0,0,170,128,3,0,0,0,131,72,0,0,3,0,75,74,0,0,0,0,74,1353,22,3,3,0,1381,Augusta-Margaret River (S)
51750,56,4,10,0,0,70,14,0,0,0,0,14,15,0,0,0,0,15,12,0,0,0,0,12,16,3,6,0,0,25,57,9,5,0,0,71,39,14,16,0,0,69,59,13,18,0,0,90,54,3,8,0,0,65,93,5,7,0,0,105,274,11,20,0,0,305,45,5,7,0,0,57,734,67,97,0,0,898,Claremont (T)
51820,436,18,10,0,0,464,252,21,9,0,0,282,242,13,12,0,0,267,457,34,11,0,0,502,556,28,20,0,0,604,1676,107,30,0,0,1813,1772,99,59,0,0,1930,2785,189,101,0,0,3075,2234,117,40,4,0,2395,1931,70,19,0,0,2020,760,35,17,4,0,816,628,44,10,0,4,686,13729,775,338,8,4,14854,Cockburn (C)
51890,42,0,0,3,0,45,43,3,0,0,0,46,42,0,3,0,0,45,97,0,0,0,0,97,79,0,0,0,0,79,200,0,0,3,0,203,221,0,3,0,0,224,240,3,0,0,0,243,98,0,0,0,0,98,73,3,0,0,0,76,33,0,0,3,0,36,92,0,0,0,0,92,1260,9,6,9,0,1284,Collie (S)
54060,26,0,0,0,0,26,7,0,0,0,0,7,10,0,0,0,0,10,11,0,0,0,0,11,25,0,0,0,0,25,58,0,0,0,0,58,49,3,0,0,0,52,78,0,0,0,0,78,31,0,0,0,0,31,29,0,0,0,0,29,20,0,0,0,0,20,25,0,3,0,0,28,369,3,3,0,0,375,Irwin (S)
54620,18,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13,7,0,0,0,0,7,14,0,0,0,0,14,8,0,0,0,0,8,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,76,0,0,0,0,76,Kondinin (S)
54690,5,0,0,0,0,5,8,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,32,0,0,0,0,32,Koorda (S)
54760,17,0,0,0,0,17,5,0,0,0,0,5,4,0,0,0,0,4,8,0,0,0,0,8,4,0,0,0,0,4,4,0,3,0,0,7,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,57,0,3,0,0,60,Kulin (S)
51680,15,0,0,3,0,18,12,3,0,0,0,15,10,0,0,4,0,14,30,0,0,0,0,30,36,0,0,0,0,36,75,0,0,0,0,75,96,0,0,0,0,96,144,0,0,5,0,149,95,0,0,3,0,98,116,0,0,0,0,116,65,0,0,0,0,65,38,0,3,0,0,41,732,3,3,15,0,753,Chittering (S)
53990,120,3,0,3,0,126,75,0,0,0,0,75,76,0,0,0,0,76,120,0,0,0,0,120,166,3,0,0,0,169,442,5,3,0,0,450,490,6,0,3,0,499,758,0,3,0,0,761,487,0,0,0,0,487,286,0,0,0,0,286,123,0,0,0,0,123,165,0,0,0,0,165,3308,17,6,6,0,3337,Harvey (S)
52170,47,6,6,0,0,59,10,0,3,0,0,13,8,0,0,0,0,8,12,0,0,0,0,12,13,0,3,0,0,16,38,9,6,0,0,53,39,4,9,0,0,52,56,0,3,0,0,59,25,8,6,0,0,39,65,5,6,0,0,76,230,25,9,0,0,264,46,0,0,0,0,46,589,57,51,0,0,697,Cottesloe (T)
52240,17,0,0,0,0,17,4,0,0,0,0,4,8,0,0,0,0,8,11,0,0,0,0,11,12,0,0,0,0,12,12,0,0,0,0,12,9,0,0,0,0,9,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,10,0,0,0,0,10,96,0,0,0,0,96,Cranbrook (S)
52310,9,0,0,0,0,9,6,0,0,0,0,6,9,0,0,0,0,9,16,0,0,0,0,16,13,0,0,0,0,13,20,0,0,0,0,20,20,0,0,3,0,23,13,0,0,0,0,13,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,7,123,0,0,3,0,126,Cuballing (S)
52730,39,0,0,0,0,39,24,0,0,3,0,27,11,0,0,0,0,11,34,0,0,0,0,34,42,0,0,0,0,42,78,0,0,3,0,81,66,0,0,0,0,66,97,0,0,0,0,97,39,0,0,0,0,39,27,0,0,0,0,27,23,0,0,0,0,23,24,0,0,0,0,24,504,0,0,6,0,510,Denmark (S)
52800,6,0,0,3,0,9,3,0,0,0,0,3,6,0,0,0,0,6,10,0,0,3,0,13,6,0,0,3,0,9,25,0,0,0,0,25,27,0,0,3,0,30,37,0,0,0,0,37,13,0,0,0,0,13,14,0,0,0,0,14,13,0,0,0,0,13,11,0,0,0,0,11,171,0,0,12,0,183,Derby-West Kimberley (S)
52870,31,0,0,0,0,31,32,0,0,0,0,32,23,0,0,0,4,27,39,0,0,0,0,39,66,0,0,0,0,66,148,0,0,0,0,148,106,0,0,0,0,106,112,0,0,3,0,115,71,0,0,3,0,74,41,0,0,0,0,41,32,0,0,0,0,32,32,0,0,0,0,32,733,0,0,6,4,743,Donnybrook-Balingup (S)
54550,23,0,0,0,0,23,5,0,0,0,0,5,13,0,0,0,0,13,16,0,0,0,0,16,19,0,0,0,0,19,30,0,0,3,0,33,17,0,0,0,0,17,6,0,0,0,0,6,9,0,0,0,0,9,6,0,0,0,0,6,4,0,0,0,0,4,9,0,0,0,0,9,157,0,0,3,0,160,Kojonup (S)
54830,127,0,0,0,0,127,129,4,3,0,0,136,97,0,4,0,0,101,189,10,0,0,0,199,253,6,5,0,0,264,640,26,26,0,0,692,828,40,27,0,0,895,1250,39,10,0,0,1299,598,40,3,0,0,641,262,12,3,0,0,277,144,6,0,0,0,150,192,5,0,0,0,197,4709,188,81,0,0,4978,Kwinana (T)
54900,21,0,0,0,0,21,4,0,0,0,0,4,9,0,0,0,0,9,7,0,0,0,0,7,10,0,0,0,0,10,20,3,0,0,0,23,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,11,0,0,0,0,11,98,3,0,0,0,101,Lake Grace (S)
54280,75,0,3,3,0,81,49,0,0,0,0,49,43,3,3,4,0,53,98,7,4,0,0,109,139,6,4,0,0,149,508,34,16,3,3,564,608,45,22,0,0,675,962,45,23,0,0,1030,554,19,7,0,3,583,408,11,3,3,3,428,175,7,3,0,0,185,205,9,3,0,0,217,3824,186,91,13,9,4123,Kalgoorlie/Boulder (C)
52380,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,Cue (S)
52450,20,0,0,0,0,20,4,0,0,0,0,4,10,0,0,0,0,10,11,0,0,0,0,11,19,0,0,0,0,19,24,0,0,0,0,24,12,0,0,0,0,12,12,0,0,0,0,12,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,125,0,0,0,0,125,Cunderdin (S)
52520,14,0,0,0,0,14,9,0,0,0,0,9,7,0,0,0,0,7,15,0,0,0,0,15,9,0,0,0,0,9,18,0,0,0,0,18,8,0,0,0,0,8,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,11,0,0,0,0,11,103,0,0,0,0,103,Dalwallinu (S)
52590,29,0,0,0,0,29,5,0,0,0,0,5,9,0,0,0,0,9,15,0,0,0,0,15,27,0,0,0,0,27,34,0,3,0,0,37,28,0,0,3,0,31,36,0,0,0,0,36,25,0,0,0,0,25,23,0,0,0,0,23,21,0,0,0,0,21,16,0,0,0,0,16,268,0,3,3,0,274,Dandaragan (S)
