lga_code_2016,south_africa_before_1946,south_africa_1946_1955,south_africa_1956_1965,south_africa_1966_1975,south_africa_1976_1985,south_africa_1986_1995,south_africa_1996_2005,south_africa_2006_2010,south_africa_2011,south_africa_2012,south_africa_2013,south_africa_2014,south_africa_2015,south_africa_2016,south_africa_yr_arrival_notstated,south_africa_tot,sri_lanka_before_1946,sri_lanka_1946_1955,sri_lanka_1956_1965,sri_lanka_1966_1975,sri_lanka_1976_1985,sri_lanka_1986_1995,sri_lanka_1996_2005,sri_lanka_2006_2010,sri_lanka_2011,sri_lanka_2012,sri_lanka_2013,sri_lanka_2014,sri_lanka_2015,sri_lanka_2016,sri_lanka_yr_arrival_notstated,sri_lanka_tot,thailand_before_1946,thailand_1946_1955,thailand_1956_1965,thailand_1966_1975,thailand_1976_1985,thailand_1986_1995,thailand_1996_2005,thailand_2006_2010,thailand_2011,thailand_2012,thailand_2013,thailand_2014,thailand_2015,thailand_2016,thailand_yr_arrival_notstated,thailand_tot,fmr_yugoslav_rep_of_macedonia_before_1946,fmr_yugoslav_rep_of_macedonia_1946_1955,fmr_yugoslav_rep_of_macedonia_1956_1965,fmr_yugoslav_rep_of_macedonia_1966_1975,fmr_yugoslav_rep_of_macedonia_1976_1985,fmr_yugoslav_rep_of_macedonia_1986_1995,fmr_yugoslav_rep_of_macedonia_1996_2005,fmr_yugoslav_rep_of_macedonia_2006_2010,fmr_yugoslav_rep_of_macedonia_2011,fmr_yugoslav_rep_of_macedonia_2012,fmr_yugoslav_rep_of_macedonia_2013,fmr_yugoslav_rep_of_macedonia_2014,fmr_yugoslav_rep_of_macedonia_2015,fmr_yugoslav_rep_of_macedonia_2016,fmr_yugoslav_rep_of_macedonia_arrival_notstated,fmr_yugoslav_rep_of_macedonia_tot,turkey_before_1946,turkey_1946_1955,turkey_1956_1965,turkey_1966_1975,turkey_1976_1985,turkey_1986_1995,turkey_1996_2005,turkey_2006_2010,turkey_2011,turkey_2012,turkey_2013,turkey_2014,turkey_2015,turkey_2016,turkey_yr_arrival_notstated,turkey_tot,united_kingdom_before_1946,united_kingdom_1946_1955,united_kingdom_1956_1965,united_kingdom_1966_1975,united_kingdom_1976_1985,united_kingdom_1986_1995,united_kingdom_1996_2005,united_kingdom_2006_2010,united_kingdom_2011,united_kingdom_2012,united_kingdom_2013,united_kingdom_2014,united_kingdom_2015,united_kingdom_2016,united_kingdom_yr_arrival_notstated,united_kingdom_tot,usa_before_1946,usa_1946_1955,usa_1956_1965,usa_1966_1975,usa_1976_1985,usa_1986_1995,usa_1996_2005,usa_2006_2010,united_states_america_2011,united_states_america_2012,united_states_america_2013,united_states_america_2014,united_states_america_2015,united_states_america_2016,usa_year_of_arrival_notstated,usa_total,vietnam_before_1946,vietnam_1946_1955,vietnam_1956_1965,vietnam_1966_1975,vietnam_1976_1985,vietnam_1986_1995,vietnam_1996_2005,vietnam_2006_2010,vietnam_2011,vietnam_2012,vietnam_2013,vietnam_2014,vietnam_2015,vietnam_2016,vietnam_yr_arrival_notstated,vietnam_tot,zimbabwe_before_1946,zimbabwe_1946_1955,zimbabwe_1956_1965,zimbabwe_1966_1975,zimbabwe_1976_1985,zimbabwe_1986_1995,zimbabwe_1996_2005,zimbabwe_2006_2010,zimbabwe_2011,zimbabwe_2012,zimbabwe_2013,zimbabwe_2014,zimbabwe_2015,zimbabwe_2016,zimbabwe_yr_arrival_notstated,zimbabwe_tot,born_elsewhere_before_1946,born_elsewhere_1946_1955,born_elsewhere_1956_1965,born_elsewhere_1966_1975,born_elsewhere_1976_1985,born_elsewhere_1986_1995,born_elsewhere_1996_2005,born_elsewhere_2006_2010,born_elsewhere_2011,born_elsewhere_2012,born_elsewhere_2013,born_elsewhere_2014,born_elsewhere_2015,born_elsewhere_2016,born_elsewhere_yr_arrival_notstated,born_elsewhere_tot,tot_before_1946,tot_1946_1955,tot_1956_1965,tot_1966_1975,tot_1976_1985,tot_1986_1995,tot_1996_2005,tot_2006_2010,tot_2011,tot_2012,tot_2013,tot_2014,tot_2015,tot_2016,tot_yr_arrival_notstated,tot_tot,lga_name16
51890,0,0,0,3,0,8,10,15,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,63,142,53,17,15,13,5,0,0,0,0,3,19,363,0,0,0,6,4,0,4,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,12,0,14,8,11,6,3,4,10,0,0,0,0,4,0,0,52,3,96,99,203,127,95,85,119,24,19,22,7,6,6,44,982,Collie (S)
52170,0,0,3,4,31,20,33,30,9,0,3,0,0,6,0,139,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,6,34,73,120,69,76,104,66,33,20,49,27,43,27,30,773,0,0,3,12,7,4,11,14,4,11,0,10,9,3,8,104,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,7,0,0,3,3,5,0,8,3,0,0,0,0,0,0,0,23,0,4,18,27,22,21,27,30,6,12,15,20,25,5,12,239,10,78,132,213,198,207,261,204,75,74,88,86,121,57,57,1869,Cottesloe (T)
52240,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,34,9,9,4,4,0,0,0,0,0,0,4,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,12,0,9,10,45,15,7,24,21,0,0,5,0,10,3,5,171,Cranbrook (S)
52310,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,12,5,0,0,0,0,3,0,0,3,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,8,24,21,13,5,0,0,0,3,0,3,3,4,101,Cuballing (S)
52450,0,0,0,3,0,0,4,7,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,25,0,11,0,4,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,16,10,33,11,15,11,22,21,24,14,14,19,11,7,243,Cunderdin (S)
52520,0,0,0,0,0,0,8,6,0,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,0,0,8,0,0,0,3,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,16,0,7,6,17,22,7,37,19,21,29,40,21,11,5,12,256,Dalwallinu (S)
52590,0,0,0,0,0,3,11,14,0,3,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,28,50,27,12,10,4,0,3,0,0,3,0,9,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,3,3,10,3,4,3,9,0,0,0,4,4,8,7,66,0,34,40,78,66,48,45,51,11,12,6,14,23,16,31,482,Dandaragan (S)
52660,0,0,3,4,15,3,56,69,13,10,3,0,0,4,0,185,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,47,91,290,101,80,57,53,19,10,5,8,7,7,20,809,0,0,6,0,9,3,6,12,0,0,0,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,6,24,5,9,14,0,4,0,0,72,0,7,10,20,8,18,18,45,4,0,12,4,3,0,5,152,11,121,140,348,230,219,288,422,68,106,81,58,43,35,76,2248,Dardanup (S)
52730,0,0,4,3,10,7,20,12,0,0,0,0,0,0,0,64,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,48,102,254,116,65,52,19,7,3,3,0,0,0,18,701,0,0,0,10,4,4,9,6,3,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,17,5,0,0,0,3,0,0,0,0,0,22,0,6,12,24,15,18,13,8,0,3,3,4,0,0,0,102,0,94,149,346,233,155,133,77,13,11,8,10,11,7,39,1287,Denmark (S)
52800,0,0,0,0,3,0,3,9,4,0,3,0,0,0,0,26,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,72,40,22,18,19,3,5,3,11,7,0,15,244,0,0,5,3,0,6,0,0,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,6,0,0,0,0,3,0,0,14,0,4,7,17,7,3,12,5,0,4,3,6,3,9,9,103,0,30,54,132,98,70,88,132,29,39,33,41,40,25,49,864,Derby-West Kimberley (S)
52870,0,0,3,0,4,0,13,7,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,66,171,81,50,28,29,0,7,6,0,0,0,9,487,0,0,0,3,0,0,4,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,8,0,3,7,31,4,5,12,14,0,3,3,8,8,6,8,97,4,62,114,242,160,89,108,80,7,14,17,20,11,15,48,988,Donnybrook-Balingup (S)
52940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,4,3,0,0,0,0,0,0,0,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,11,7,3,7,3,0,0,0,0,3,0,4,61,Dowerin (S)
53640,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,16,11,3,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,3,0,0,11,3,4,13,13,15,18,19,12,3,15,12,10,18,0,11,178,Gnowangerup (S)
54170,0,0,28,57,236,358,1682,1792,279,293,221,194,137,95,76,5455,0,6,15,22,16,31,13,14,0,0,6,4,9,7,5,157,0,0,0,5,23,39,77,88,9,26,23,20,14,12,16,356,0,4,9,52,15,19,9,0,0,0,0,3,0,0,7,127,0,0,0,3,3,4,5,5,0,5,3,0,0,0,0,32,25,487,1224,4120,3232,4152,4992,4490,938,1000,797,587,406,256,484,27186,0,6,9,78,65,81,142,98,27,32,30,28,10,17,22,628,0,0,0,5,146,76,31,34,6,10,5,5,5,13,8,344,0,0,7,11,176,176,442,301,33,28,25,28,20,3,11,1276,0,98,197,712,500,815,1066,789,185,234,178,195,158,123,132,5388,54,1327,2177,6524,6599,8663,11018,9923,2180,2496,1916,1528,1192,754,1130,57475,Joondalup (C)
54200,0,3,14,31,66,74,161,182,22,22,25,22,4,12,17,650,0,3,3,9,4,14,13,29,12,8,12,7,5,10,0,122,0,0,0,0,16,23,23,44,3,5,12,9,3,3,4,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,0,0,0,0,0,3,18,10,238,566,1974,892,779,649,439,86,73,58,38,31,8,109,5955,0,3,0,37,24,27,37,20,7,10,10,0,0,0,3,167,0,0,0,0,7,17,3,16,0,0,3,0,4,0,4,67,0,0,3,8,41,35,62,132,11,4,9,3,0,0,5,316,3,68,101,240,173,236,332,478,65,79,56,51,50,44,36,2001,31,722,1053,2908,1837,1954,2269,2886,556,567,451,293,270,173,357,16339,Kalamunda (S)
54900,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,3,3,3,3,0,4,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,7,0,6,6,20,10,14,11,23,9,11,6,5,11,0,3,135,Lake Grace (S)
53010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,4,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,4,4,15,12,9,5,11,0,3,0,3,3,0,4,67,Dumbleyung (S)
53080,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,15,8,10,5,4,0,0,0,0,6,0,3,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,3,3,6,3,0,0,0,0,0,0,0,3,25,0,18,26,34,22,33,37,26,8,5,7,5,9,7,12,256,Dundas (S)
53150,0,0,0,11,11,10,10,7,0,0,0,3,4,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,53,159,98,104,107,76,15,36,25,15,8,3,12,742,0,4,0,8,5,4,13,6,0,0,0,11,0,0,3,60,0,0,0,0,0,3,0,6,0,0,0,0,0,6,0,13,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,16,0,8,14,39,22,20,18,18,7,18,7,0,7,4,8,187,6,113,138,284,235,236,232,170,39,74,53,49,30,27,32,1724,East Fremantle (T)
53220,0,0,0,3,8,10,46,61,14,9,8,11,3,3,3,175,0,0,0,0,0,4,3,3,0,0,3,7,0,0,0,18,0,0,0,0,3,7,9,16,3,0,0,0,3,0,0,51,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,51,183,90,105,98,118,29,38,15,13,11,4,17,774,0,0,0,3,0,7,4,10,3,8,0,0,0,0,3,40,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,9,19,69,8,15,3,7,7,0,0,133,0,0,9,43,19,40,71,129,22,20,18,3,3,0,4,392,0,27,88,307,315,468,635,945,215,267,147,86,88,26,81,3702,East Pilbara (S)
53290,0,0,0,0,3,8,40,64,8,3,7,8,3,3,3,154,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,86,199,71,52,59,50,7,6,10,0,4,0,25,609,0,0,0,9,0,9,3,4,0,0,0,0,0,0,0,25,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,22,4,0,0,0,0,0,0,0,36,0,10,9,20,8,12,23,11,14,9,8,10,11,0,3,147,9,92,127,273,205,194,255,246,66,51,53,47,36,25,82,1762,Esperance (S)
53360,0,0,0,3,3,3,12,4,0,0,0,0,0,0,0,24,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,55,111,43,36,26,28,7,3,5,9,3,4,11,374,0,0,0,3,3,4,0,0,0,0,6,4,3,6,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,16,0,7,3,19,11,4,10,8,3,3,5,0,0,3,4,81,0,83,94,171,98,68,79,86,25,19,27,26,23,21,36,851,Exmouth (S)
53430,0,0,15,24,45,46,59,54,9,5,7,9,0,0,4,271,0,0,0,0,4,4,0,7,0,5,3,0,0,3,0,30,0,0,0,0,0,10,8,23,3,0,7,0,3,0,0,53,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,12,112,272,664,352,390,381,321,121,74,63,51,88,46,71,3023,0,0,7,22,20,31,21,32,6,15,14,16,13,8,3,216,0,0,0,0,13,5,3,3,0,0,0,0,3,3,0,30,0,0,0,3,16,15,17,12,3,0,0,3,0,0,0,71,0,23,89,262,155,175,190,198,42,54,54,65,65,32,43,1449,34,475,848,1337,951,1091,1043,1045,301,296,293,244,275,165,265,8660,Fremantle (C)
53570,0,5,0,3,4,3,8,11,3,3,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,54,142,76,44,56,34,12,7,0,6,0,0,22,481,0,0,0,5,8,0,3,0,0,0,3,0,0,0,0,20,0,0,0,0,3,7,3,3,0,0,0,3,0,0,9,21,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,15,0,4,3,25,19,14,8,4,3,12,0,7,33,25,37,194,0,73,84,218,150,111,129,117,33,33,20,25,46,51,105,1201,Gingin (S)
54280,0,0,0,7,11,15,133,226,56,52,30,23,19,5,5,578,0,0,0,3,0,3,9,12,8,0,3,3,0,0,0,48,0,0,0,0,0,13,20,36,11,0,7,8,13,3,5,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,9,8,34,113,248,98,102,84,116,37,43,25,18,18,15,43,995,0,0,0,9,4,6,9,10,3,4,5,0,6,0,0,54,0,0,0,0,3,3,5,5,4,0,0,4,0,0,0,22,0,0,3,0,3,13,79,114,30,9,8,10,14,16,0,304,0,11,18,45,44,61,100,210,41,111,57,22,15,19,21,772,10,102,206,437,391,666,989,1948,592,608,385,277,249,142,227,7222,Kalgoorlie/Boulder (C)
54310,0,0,0,7,13,13,79,115,31,21,12,9,4,3,12,312,0,0,0,0,0,8,5,21,4,3,6,6,0,0,0,46,0,0,0,0,9,14,16,36,10,7,6,3,10,3,9,116,0,0,0,4,6,7,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22,91,242,128,139,114,134,35,43,33,20,10,6,37,1046,0,0,0,4,4,5,4,12,4,4,3,4,0,0,3,49,0,0,0,0,6,6,4,5,3,0,10,3,0,0,0,36,0,0,0,0,8,5,27,35,8,0,12,4,3,0,0,106,3,8,5,53,40,49,70,128,29,27,27,42,30,18,24,548,3,57,134,403,399,489,686,1287,308,365,263,233,194,116,218,5166,Karratha (C)
53800,0,0,5,16,22,3,84,150,77,49,40,39,24,10,13,524,0,0,0,0,0,4,0,21,8,0,6,0,4,0,0,48,0,0,0,0,5,5,27,25,3,9,3,3,13,0,7,104,0,0,0,4,3,0,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,12,115,242,615,169,121,147,196,78,68,25,17,18,3,63,1887,0,0,0,16,11,11,13,8,3,5,4,0,4,0,0,74,0,0,0,0,23,22,13,7,0,4,3,0,3,3,3,78,0,0,3,4,8,3,19,57,7,0,5,3,7,0,0,112,3,15,32,82,32,46,73,99,21,21,23,13,27,8,15,511,25,283,388,936,516,415,646,997,315,316,226,180,178,71,206,5703,Greater Geraldton (C)
53920,0,0,0,0,0,3,5,3,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,31,3,7,3,3,4,0,0,0,0,0,3,84,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,0,3,5,5,3,3,4,3,0,0,0,3,6,8,39,0,14,23,41,24,33,28,41,15,16,21,15,33,11,20,314,Halls Creek (S)
53990,0,0,8,3,25,20,84,175,35,14,4,6,7,4,4,388,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,13,0,0,0,0,0,4,3,5,0,3,0,3,0,4,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,78,172,610,183,157,199,193,42,37,29,19,25,5,44,1791,0,3,0,15,13,3,9,3,3,0,3,0,0,0,0,54,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,0,5,0,17,16,39,37,6,3,3,3,6,0,3,133,0,10,16,42,37,22,35,61,16,13,20,20,35,7,26,360,22,227,310,800,458,441,613,947,210,218,171,139,190,56,162,4961,Harvey (S)
54060,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,37,101,38,18,16,10,0,4,0,0,0,0,6,269,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,3,15,0,3,3,3,0,0,0,0,0,0,0,25,0,58,59,138,67,59,53,52,10,8,5,3,0,0,16,522,Irwin (S)
54130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,3,6,0,6,3,0,0,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,4,3,13,6,10,24,23,3,8,5,3,0,5,7,126,Jerramungup (S)
53710,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,20,4,3,3,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,10,12,24,7,5,12,13,0,3,0,3,6,0,0,95,Goomalling (S)
