lga_code16,m_15_19_e,m_15_19_om_ie,m_15_19_om_uie,m_15_19_cfw,m_15_19_se_ns,m_15_19_total,m_20_24_e,m_20_24_om_ie,m_20_24_om_uie,m_20_24_cfw,m_20_24_es_ns,m_20_24_total,m_25_29_e,m_25_29_om_ie,m_25_29_om_uie,m_25_29_cfw,m_25_29_es_ns,m_25_29_total,m_30_34_e,m_30_34_om_ie,m_30_34_om_uie,m_30_34_cfw,m_30_34_es_ns,m_30_34_total,m_35_39_e,m_35_39_om_ie,m_35_39_om_uie,m_35_39_cfw,m_35_39_es_ns,m_35_39_total,m_40_44_e,m_40_44_om_ie,m_40_44_om_uie,m_40_44_cfw,m_40_44_es_ns,m_40_44_total,m_45_49_e,m_45_49_om_ie,m_45_49_om_uie,m_45_49_cfw,m_45_49_es_ns,m_45_49_total,m_50_54_e,m_50_54_om_ie,m_50_54_om_uie,m_50_54_cfw,m_50_54_es_ns,m_50_54_total,m_55_59_e,m_55_59_om_ie,m_55_59_om_uie,m_55_59_cfw,m_55_59_es_ns,m_55_59_total,m_60_64_e,m_60_64_om_ie,m_60_64_om_uie,m_60_64_cfw,m_60_64_es_ns,m_60_64_total,m_65_69_e,m_65_69_om_ie,m_65_69_om_uie,m_65_69_cfw,m_65_69_es_ns,m_65_69_total,m_70_74_e,m_70_74_om_ie,m_70_74_om_uie,m_70_74_cfw,m_70_74_es_ns,m_70_74_total,m_75ov_e,m_75ov_om_ie,m_75ov_om_uie,m_75ov_cfw,m_75ov_es_ns,m_75ov_total,m_total_e,m_total_om_ie,m_total_om_uie,m_total_cfw,m_total_es_ns,m_total_total,f_15_19_e,f_15_19_om_ie,f_15_19_om_uie,f_15_19_cfw,f_15_19_es_ns,f_15_19_total,f_20_24_e,f_20_24_om_ie,f_20_24_om_uie,f_20_24_cfw,f_20_24_es_ns,f_20_24_total,f_25_29_e,f_25_29_om_ie,f_25_29_om_uie,f_25_29_cfw,f_25_29_es_ns,f_25_29_total,f_30_34_e,f_30_34_om_ie,f_30_34_om_uie,f_30_34_cfw,f_30_34_es_ns,f_30_34_total,f_35_39_e,f_35_39_om_ie,f_35_39_om_uie,f_35_39_cfw,f_35_39_es_ns,f_35_39_total,f_40_44_e,f_40_44_om_ie,f_40_44_om_uie,f_40_44_cfw,f_40_44_es_ns,f_40_44_total,f_45_49_e,f_45_49_om_ie,f_45_49_om_uie,f_45_49_cfw,f_45_49_es_ns,f_45_49_total,f_50_54_e,f_50_54_om_ie,f_50_54_om_uie,f_50_54_cfw,f_50_54_es_ns,f_50_54_total,f_55_59_e,f_55_59_om_ie,f_55_59_om_uie,f_55_59_cfw,f_55_59_es_ns,f_55_59_total,f_60_64_e,f_60_64_om_ie,f_60_64_om_uie,f_60_64_cfw,f_60_64_es_ns,f_60_64_total,f_65_69_e,f_65_69_om_ie,f_65_69_om_uie,f_65_69_cfw,f_65_69_es_ns,f_65_69_total,f_70_74_e,f_70_74_om_ie,f_70_74_om_uie,f_70_74_cfw,f_70_74_es_ns,f_70_74_total,f_75ov_e,f_75ov_om_ie,f_75ov_om_uie,f_75ov_cfw,f_75ov_es_ns,f_75ov_total,f_total_e,f_total_om_ie,f_total_om_uie,f_total_cfw,f_total_es_ns,f_total_total,p_15_19_e,p_15_19_om_ie,p_15_19_om_uie,p_15_19_cfw,p_15_19_es_ns,p_15_19_total,p_20_24_e,p_20_24_om_ie,p_20_24_om_uie,p_20_24_cfw,p_20_24_es_ns,p_20_24_total,p_25_29_e,p_25_29_om_ie,p_25_29_om_uie,p_25_29_cfw,p_25_29_es_ns,p_25_29_total,p_30_34_e,p_30_34_om_ie,p_30_34_om_uie,p_30_34_cfw,p_30_34_es_ns,p_30_34_total,p_35_39_e,p_35_39_om_ie,p_35_39_om_uie,p_35_39_cfw,p_35_39_es_ns,p_35_39_total,p_40_44_e,p_40_44_om_ie,lga_name16
17550,793,0,4,10,16,822,1033,10,28,3,20,1100,904,38,80,13,10,1052,903,102,135,9,10,1157,799,131,163,15,15,1126,896,207,220,25,17,1357,973,185,226,22,20,1430,983,190,247,27,21,1460,1031,186,292,34,17,1569,682,128,229,34,22,1100,262,94,146,37,17,555,75,44,48,21,5,196,44,16,48,28,7,142,9389,1321,1868,287,208,13061,963,0,3,3,16,993,978,8,27,8,16,1034,949,22,63,9,9,1056,1109,55,106,24,14,1301,1165,97,169,41,13,1484,1320,115,189,45,17,1693,1494,101,196,48,17,1853,1565,104,189,40,23,1915,1508,105,171,43,28,1850,998,66,140,30,12,1243,324,30,77,22,10,462,76,16,22,21,5,146,23,3,19,17,15,80,12466,732,1369,357,185,15099,1763,3,5,18,32,1815,2015,17,52,14,27,2131,1858,62,144,22,22,2110,2011,153,236,29,20,2455,1965,223,336,53,28,2606,2219,321,Tweed (A)
17620,166,0,0,3,4,170,186,0,10,3,5,194,191,3,18,3,0,218,175,19,29,0,0,215,133,16,23,5,4,180,158,28,31,7,9,223,145,27,43,10,0,223,146,30,40,8,4,239,150,21,42,20,3,232,123,32,50,18,8,228,55,15,32,22,8,126,14,3,30,6,3,59,9,6,16,28,4,64,1643,200,358,129,49,2378,141,0,0,0,4,146,202,0,5,0,0,206,239,0,9,5,0,250,250,3,18,3,8,280,206,13,26,8,3,250,236,17,34,13,3,298,229,20,31,8,4,293,241,13,25,23,3,305,208,21,29,21,4,274,137,8,20,19,7,189,48,7,18,13,0,84,11,3,11,9,0,39,0,0,15,19,5,35,2147,107,231,135,35,2663,309,0,0,3,9,318,380,0,12,3,5,401,430,9,23,9,0,467,419,17,42,3,8,496,340,29,42,13,5,429,394,38,Upper Hunter Shire (A)
17640,66,0,0,5,0,75,80,0,0,3,0,84,69,3,12,3,0,83,54,19,23,3,0,92,43,9,15,6,3,73,61,9,24,12,0,105,53,11,41,13,0,120,68,20,37,15,3,152,72,17,59,29,5,179,40,11,48,34,3,134,18,9,57,37,3,123,14,3,22,26,3,69,7,14,32,29,3,82,638,123,370,215,29,1375,63,0,0,0,3,67,68,0,0,0,0,73,65,0,8,0,0,78,69,0,12,3,3,80,52,5,13,4,0,77,72,5,15,6,0,106,79,4,22,4,0,112,103,6,18,13,3,138,79,10,25,22,0,142,56,6,18,24,3,104,25,3,21,19,3,74,3,3,16,13,0,37,4,0,6,11,0,24,744,52,173,127,18,1115,132,0,0,5,3,139,144,0,4,3,0,153,129,3,21,4,0,157,118,16,27,11,0,178,94,14,31,12,3,150,138,17,Upper Lachlan Shire (A)
17650,11,0,0,4,0,20,42,0,3,0,3,47,39,3,5,0,0,44,37,5,14,3,0,64,48,3,11,3,0,61,33,6,15,4,0,59,44,3,30,7,5,85,39,14,26,3,0,90,51,3,34,9,0,94,28,9,24,7,3,73,14,3,26,9,4,48,3,3,20,5,0,30,3,0,9,16,0,33,390,56,216,73,17,749,31,0,0,0,0,36,39,0,3,0,0,41,32,0,3,3,0,33,30,7,4,0,0,42,43,3,8,4,0,58,41,4,7,11,0,56,39,3,15,5,0,63,52,3,14,10,0,74,45,8,8,9,0,73,27,0,21,9,0,57,9,4,8,9,3,29,8,0,8,0,0,21,0,0,6,11,0,19,384,35,110,61,11,602,41,0,0,4,0,51,79,0,5,0,5,91,67,3,9,3,0,82,72,5,23,7,0,106,87,8,19,3,0,118,67,8,Uralla (A)
17750,1143,6,3,11,13,1173,1804,9,33,3,13,1865,1587,39,94,10,18,1750,1421,100,106,11,6,1654,1232,127,114,11,5,1485,1270,146,120,15,10,1559,1168,142,144,18,12,1485,1077,151,167,25,13,1438,1031,126,180,17,14,1363,671,105,151,34,21,987,252,61,103,36,8,455,82,20,49,29,8,192,32,6,37,39,7,127,12772,1051,1299,251,162,15527,1048,0,0,3,14,1065,1783,7,29,5,11,1833,1581,19,46,4,13,1664,1404,41,79,23,16,1563,1303,57,68,25,10,1469,1331,63,107,18,15,1534,1406,56,81,18,6,1569,1321,70,92,32,15,1522,1219,56,96,29,9,1409,744,46,74,29,13,900,254,22,51,28,11,367,61,3,18,18,8,104,25,3,15,19,10,72,13464,448,751,251,153,15075,2189,6,3,15,26,2236,3586,18,58,13,25,3695,3166,61,135,11,37,3412,2823,146,186,31,25,3218,2527,186,185,38,20,2956,2597,207,Wagga Wagga (C)
17850,21,0,0,0,0,20,48,0,0,3,0,53,42,4,4,0,3,50,32,0,15,4,0,51,34,4,17,0,0,63,33,6,14,3,0,63,37,6,26,7,0,75,50,11,23,11,3,96,45,5,23,5,0,81,29,10,32,14,3,86,26,9,16,19,3,71,6,4,21,12,0,41,4,0,5,12,0,31,401,67,197,93,17,769,32,0,0,0,3,37,33,0,3,0,3,35,27,0,0,3,0,27,27,0,9,0,0,33,36,0,4,4,0,43,46,0,13,6,0,68,45,3,7,7,0,64,51,10,7,11,0,80,35,3,19,12,3,75,22,3,15,11,0,56,10,4,17,15,0,43,3,3,4,11,0,24,0,0,3,6,0,14,367,27,110,78,11,590,49,0,0,0,3,58,85,0,5,3,3,92,65,4,3,3,3,76,58,3,18,4,0,92,71,4,26,3,0,104,82,6,Walcha (A)
17900,26,0,0,4,0,32,76,0,0,0,6,77,87,3,7,3,3,96,77,10,9,6,3,102,74,8,9,0,0,94,59,14,16,4,4,94,56,9,23,16,4,104,53,8,22,9,10,108,57,14,28,22,0,123,48,7,26,15,5,110,22,4,21,17,3,66,9,3,15,19,0,44,3,5,5,11,3,25,655,82,185,125,40,1079,25,0,0,0,0,25,55,0,0,3,0,62,97,0,0,0,0,105,80,0,6,8,0,88,76,3,14,3,3,93,66,0,4,4,0,82,92,7,8,11,3,123,100,0,8,10,3,121,76,5,10,15,3,113,58,5,11,13,3,82,19,0,8,9,3,42,12,3,3,6,0,22,3,3,3,8,0,10,768,30,76,86,24,976,60,0,0,4,0,61,129,0,3,3,3,143,180,3,8,5,0,199,154,8,17,9,3,192,154,4,22,4,3,186,125,14,Walgett (A)
17950,14,0,0,0,0,18,36,0,4,0,0,42,50,0,5,3,0,55,44,0,13,0,0,57,29,6,3,0,3,42,30,9,13,7,0,59,29,14,9,3,0,61,45,9,16,10,0,77,48,7,19,13,0,90,18,3,17,3,3,43,19,0,12,3,0,35,6,5,4,3,0,17,0,3,10,9,0,26,375,63,129,48,8,625,10,0,0,0,0,10,23,0,3,0,0,29,41,0,0,0,0,46,40,0,3,0,0,50,34,0,5,3,0,43,31,3,6,5,0,49,37,11,3,8,0,52,33,4,8,3,0,52,41,3,6,8,0,64,28,3,5,0,0,32,14,0,0,4,0,24,0,0,4,4,0,11,0,0,4,7,0,11,338,25,61,42,3,470,27,0,0,0,0,30,61,0,6,0,0,67,93,0,5,3,0,100,87,0,14,0,0,107,71,6,9,4,3,91,63,13,Warren (A)
18020,42,0,0,3,0,48,78,0,9,3,3,92,81,0,14,4,8,106,68,3,15,3,0,91,83,8,25,5,3,120,67,11,40,11,0,129,98,15,33,17,8,156,94,21,53,14,3,190,86,17,66,22,3,196,74,14,49,21,3,166,29,14,34,18,11,104,13,4,22,24,0,62,3,3,26,35,4,72,813,111,376,177,40,1525,41,0,0,0,3,43,79,0,3,5,0,88,85,0,0,0,3,98,87,3,9,5,0,114,105,4,22,0,0,139,119,10,14,8,0,148,141,3,25,9,0,185,150,7,34,11,3,208,127,13,22,10,5,175,104,3,25,18,0,156,36,6,18,14,0,82,12,0,9,20,0,38,4,0,13,11,0,29,1103,57,192,121,25,1496,85,0,0,7,4,88,157,0,14,9,5,182,170,3,13,4,4,200,156,8,24,7,3,204,190,9,46,10,3,261,184,21,Warrumbungle Shire (A)
18050,425,0,3,3,0,431,1286,18,44,6,12,1357,1449,73,87,0,11,1613,1284,195,155,13,17,1666,924,220,174,13,10,1345,665,268,168,13,12,1129,542,289,161,21,12,1026,454,243,163,10,10,880,385,165,137,12,4,708,275,129,104,10,11,524,154,100,105,11,3,380,50,58,46,10,5,163,58,28,35,12,7,129,7949,1785,1391,137,114,11371,667,3,9,0,6,686,1752,3,26,8,12,1793,1876,41,101,7,12,2040,1384,95,166,29,14,1695,972,122,185,24,4,1312,861,154,185,34,6,1240,778,134,218,27,14,1166,708,132,138,14,11,1004,603,74,141,14,10,847,410,50,89,20,7,577,272,53,51,8,9,395,88,25,30,7,0,157,32,16,10,4,6,61,10412,902,1360,196,103,12969,1091,3,17,4,9,1123,3036,23,70,10,22,3150,3320,113,192,7,18,3659,2671,296,321,40,31,3359,1897,341,359,38,17,2656,1534,425,Waverley (A)
18100,24,0,0,3,0,29,25,0,0,0,0,29,29,0,4,0,0,29,31,3,7,4,3,45,34,13,22,4,3,65,29,6,21,0,0,67,27,9,19,7,3,69,49,6,21,3,4,83,33,3,44,5,7,93,20,4,39,8,0,78,17,13,29,7,0,62,3,3,8,5,0,25,3,3,14,8,0,27,325,64,224,62,21,690,23,0,0,0,0,24,21,0,0,0,0,21,22,3,3,0,0,33,28,3,0,0,0,34,30,0,12,3,0,46,43,5,8,3,3,59,45,0,8,6,3,65,38,0,19,9,0,66,41,3,18,6,0,68,24,4,22,11,0,66,11,0,17,8,0,33,8,3,6,7,0,21,3,0,4,4,0,15,340,22,117,60,7,547,49,0,3,3,0,48,48,0,0,0,0,53,50,3,5,3,3,64,61,8,13,4,3,78,61,16,27,8,4,116,72,12,Weddin (A)
18200,40,0,0,0,0,50,110,0,3,0,0,117,134,3,9,0,0,154,112,8,7,4,0,127,106,19,9,3,0,142,126,12,29,5,3,175,116,19,23,9,7,171,156,14,34,14,4,219,123,21,24,16,4,186,116,15,29,10,0,163,42,10,14,22,0,89,9,3,7,9,0,23,3,3,6,6,4,22,1204,125,194,97,26,1636,43,0,0,0,3,45,77,0,0,0,3,81,74,0,4,0,0,75,71,3,7,4,3,86,82,3,6,7,0,100,98,4,8,5,0,122,96,9,11,10,0,127,108,8,8,3,3,131,124,15,20,7,3,161,70,3,16,13,3,107,22,5,5,6,0,43,4,0,10,8,0,20,0,0,0,8,0,12,870,54,100,67,24,1111,85,0,0,0,5,91,181,0,4,0,3,194,205,3,17,0,3,229,181,14,17,6,3,218,194,19,18,8,3,244,224,20,Wentworth (A)
18230,615,0,6,10,9,639,909,8,29,10,12,973,981,34,59,7,10,1084,939,66,99,5,13,1126,793,72,83,9,17,969,829,118,101,13,14,1081,845,108,114,23,8,1099,816,124,126,25,24,1105,792,87,147,41,17,1085,504,78,140,21,6,746,235,54,105,34,18,452,72,27,41,31,7,187,39,18,42,38,13,137,8368,790,1091,261,173,10680,724,3,0,3,9,737,952,5,8,5,8,972,1158,13,45,6,10,1224,1044,29,78,13,11,1168,942,41,63,26,10,1076,949,56,73,17,8,1105,1036,65,81,22,11,1212,1036,52,90,21,14,1212,945,46,85,21,12,1109,601,36,73,19,10,733,182,19,41,26,10,278,44,4,23,17,5,103,24,8,25,15,10,82,9637,361,688,213,116,11015,1335,3,4,13,18,1371,1856,15,36,12,23,1946,2138,44,102,10,16,2307,1988,94,180,22,18,2292,1735,107,141,32,24,2047,1781,179,Western Plains Regional (A)
18250,888,4,16,7,9,923,2567,22,50,12,10,2667,3523,109,88,10,29,3754,3886,224,119,19,25,4272,3456,318,163,19,22,3991,2925,432,167,14,18,3552,2410,396,191,35,17,3042,2078,426,193,28,28,2746,1723,409,195,25,18,2366,1096,274,164,37,18,1585,515,214,130,21,10,896,176,91,57,17,5,346,69,52,43,13,4,180,25316,2976,1588,249,211,30337,1090,0,11,3,4,1104,3021,15,27,9,15,3091,3904,32,58,13,14,4028,3757,96,94,18,28,3983,2979,138,146,22,9,3292,2762,187,152,44,19,3161,2457,200,164,38,11,2869,2349,192,179,43,20,2783,1929,160,132,22,18,2264,1236,109,92,24,8,1469,550,80,58,17,10,710,180,28,21,9,8,245,66,18,19,8,11,117,26270,1251,1141,270,173,29108,1976,4,29,9,12,2030,5588,45,75,18,30,5757,7421,138,153,23,46,7780,7647,320,211,34,50,8257,6439,457,310,39,40,7282,5686,620,Willoughby (C)
18350,599,0,7,5,17,626,656,9,35,10,12,713,600,24,61,7,14,712,560,59,85,6,10,713,474,75,95,5,5,660,509,122,140,15,12,803,567,150,133,15,7,877,589,144,153,17,20,923,565,152,162,19,17,911,381,127,151,30,5,689,201,108,116,25,11,464,84,67,75,32,10,265,38,41,44,37,8,172,5812,1079,1263,232,142,8529,682,3,10,3,8,696,749,4,16,3,4,773,710,17,26,15,9,777,573,25,60,13,3,676,604,47,90,21,3,770,737,87,135,26,18,993,868,104,137,35,6,1149,880,118,141,29,12,1183,761,103,111,33,6,1020,505,81,97,28,8,716,236,53,71,28,4,398,75,17,34,19,7,154,25,16,23,17,7,81,7397,667,956,267,93,9383,1277,3,16,14,21,1324,1403,13,48,6,16,1491,1308,42,96,22,24,1488,1135,79,142,21,9,1388,1082,123,189,23,12,1427,1240,207,Wingecarribee (A)
18400,361,3,4,3,6,387,500,17,24,3,9,553,524,42,45,3,3,625,551,77,61,4,3,703,576,94,49,3,8,735,538,105,78,4,14,731,449,114,82,3,9,662,411,103,80,12,10,624,437,90,91,17,7,642,271,75,67,13,10,432,96,42,62,20,3,219,27,19,22,7,0,78,18,11,16,11,3,56,4764,788,694,106,92,6444,375,0,3,0,5,387,377,3,13,3,5,398,347,20,29,10,3,410,322,30,51,21,10,434,351,49,58,15,3,480,420,60,67,21,10,582,418,71,73,18,3,583,373,62,74,23,6,542,320,46,58,19,6,456,179,29,38,22,8,272,50,22,14,12,3,99,15,11,6,6,0,32,4,4,4,7,0,19,3551,392,502,176,67,4691,743,3,6,3,9,769,877,17,37,4,12,955,868,60,78,19,7,1034,874,111,115,29,8,1136,923,144,113,16,10,1208,954,167,Wollondilly (A)
18450,2032,7,8,20,35,2100,3894,43,92,11,38,4076,3533,114,159,18,37,3861,3431,255,244,14,22,3967,3221,372,271,18,33,3916,3473,448,365,19,30,4328,3483,436,322,33,35,4309,3649,473,391,34,50,4598,3282,351,339,35,38,4050,1776,264,247,36,31,2350,595,168,173,34,19,983,161,69,66,18,10,323,71,30,42,25,8,176,32604,3026,2710,320,389,39052,2486,7,8,12,25,2540,4171,19,69,12,29,4291,3661,51,145,13,25,3892,3687,90,213,26,25,4045,3583,161,274,58,24,4099,4152,203,378,53,30,4820,4125,185,303,56,35,4702,4097,174,261,66,33,4633,3470,134,212,44,35,3894,1895,105,157,30,29,2214,599,55,70,26,11,764,126,18,27,12,3,194,44,4,6,9,17,91,36097,1198,2128,411,329,40171,4513,15,22,33,61,4641,8063,54,158,24,64,8362,7198,164,300,30,60,7758,7116,341,457,45,52,8011,6802,533,544,76,57,8016,7621,646,Wollongong (C)
18500,257,0,7,3,6,279,922,9,32,9,11,984,1119,59,69,6,5,1251,936,125,90,10,13,1163,660,182,105,8,8,971,537,220,105,15,7,876,415,244,138,27,11,829,364,222,145,21,7,762,302,192,138,25,9,669,260,176,124,23,8,583,136,153,105,25,5,430,67,76,61,20,4,235,33,87,46,24,0,193,6006,1747,1174,211,90,9219,331,0,5,3,3,346,1106,11,31,8,6,1165,1417,27,60,3,4,1512,1107,77,135,6,7,1337,775,116,125,24,10,1049,731,125,140,35,10,1046,645,161,154,40,12,1011,633,148,148,33,4,968,567,137,110,26,3,845,425,112,108,23,10,673,269,81,84,29,9,463,109,43,44,27,6,219,33,33,20,31,4,123,8154,1064,1177,273,91,10750,590,3,18,5,10,627,2030,19,69,12,18,2146,2535,82,128,10,11,2764,2040,198,225,14,18,2496,1437,291,237,34,18,2018,1271,345,Woollahra (A)
18710,118,0,0,0,3,126,137,0,8,0,0,147,113,7,10,0,0,135,118,19,11,4,0,150,98,26,18,0,3,141,103,39,31,6,5,180,90,31,41,3,3,164,101,42,48,6,3,202,94,27,44,18,3,189,72,22,50,16,5,159,50,28,33,26,8,146,14,9,25,18,0,70,13,7,19,24,3,65,1114,245,342,131,36,1871,149,0,0,0,6,152,159,0,8,0,0,175,122,5,8,3,3,138,120,7,15,3,0,146,120,17,22,9,0,169,143,12,37,11,3,201,149,22,38,10,3,223,141,19,25,10,3,196,136,18,26,15,8,194,88,12,18,31,0,147,34,6,21,23,0,85,6,5,23,20,0,50,3,0,13,17,3,31,1360,120,251,156,33,1913,264,0,3,3,5,281,296,3,21,0,3,317,235,13,19,4,4,276,241,24,29,10,0,299,212,39,39,13,3,309,246,51,Yass Valley (A)
19399,7,0,0,0,0,8,19,0,3,0,0,23,24,0,7,0,0,28,13,0,10,4,0,30,23,3,14,3,0,43,21,3,9,0,0,26,12,0,10,0,0,24,8,13,8,4,0,38,10,7,8,6,0,22,23,4,14,0,0,42,4,3,8,3,0,21,6,3,4,3,0,13,0,3,0,0,0,8,174,32,84,33,6,330,6,0,0,0,0,10,16,0,0,3,0,22,18,0,4,0,0,19,15,3,0,3,0,24,14,0,5,5,0,26,15,5,0,5,0,28,6,0,0,3,0,12,8,9,5,3,0,25,14,4,13,3,0,30,8,4,3,3,0,21,10,3,0,3,0,21,0,0,4,0,0,5,0,0,0,3,0,5,131,30,44,33,9,240,12,0,0,0,0,15,37,0,4,3,0,45,43,0,9,0,0,56,25,6,11,9,0,56,42,3,21,7,3,70,30,6,Unincorporated NSW
20110,126,0,3,0,3,138,156,3,3,0,0,164,128,6,10,0,0,154,108,7,21,3,0,144,109,20,22,5,0,152,163,24,36,7,4,244,160,42,47,10,7,266,185,40,40,12,5,287,171,51,62,12,13,304,127,35,48,13,4,230,57,25,30,25,0,135,16,7,23,9,3,52,3,5,6,17,7,38,1511,272,355,127,46,2311,161,0,0,0,4,166,123,0,3,3,0,128,130,6,5,0,0,140,111,6,19,7,3,143,135,15,17,14,0,180,198,18,35,12,5,267,223,31,27,5,3,288,243,33,34,13,4,324,231,24,42,16,10,322,152,16,30,7,3,210,51,5,26,6,3,85,5,6,4,4,3,23,0,3,0,7,3,18,1761,164,232,106,35,2297,291,0,3,3,11,301,280,3,3,3,3,291,257,17,16,5,0,292,221,15,36,12,4,289,240,30,41,17,0,336,363,47,Alpine (S)
20260,148,0,0,4,3,154,177,4,3,3,3,189,207,8,15,8,3,236,169,13,14,4,4,201,190,18,23,3,7,238,180,19,18,4,3,235,227,29,28,14,4,293,219,31,30,8,3,291,214,25,45,19,0,304,163,22,30,23,0,248,54,21,33,23,0,130,17,14,12,9,0,52,9,12,18,13,3,54,1980,214,265,133,33,2622,141,0,0,0,0,139,145,0,7,3,0,148,185,0,4,3,0,192,166,6,7,0,0,179,170,7,12,7,3,201,190,7,19,12,6,226,248,11,17,7,5,286,232,13,20,7,0,270,192,20,23,12,0,245,138,10,19,15,5,192,53,14,14,9,3,96,16,4,3,10,0,30,6,3,8,7,0,24,1879,86,155,90,29,2243,294,0,0,4,0,299,320,4,7,4,3,337,397,8,19,11,3,435,335,18,22,4,7,382,361,22,31,16,9,437,371,30,Ararat (RC)
20570,1285,3,6,9,16,1317,2161,23,52,11,25,2266,2068,69,102,6,21,2276,1903,158,101,14,19,2196,1797,181,149,23,17,2167,1933,246,156,15,21,2365,1789,284,181,24,26,2300,1778,292,213,29,26,2341,1610,269,204,35,34,2154,1115,179,173,30,30,1532,443,98,110,32,15,702,110,45,37,22,11,226,53,32,22,24,3,132,18055,1862,1511,278,272,21977,1556,0,4,6,28,1600,2478,14,29,3,27,2541,2323,28,77,10,18,2445,2119,66,106,23,19,2334,2110,90,112,45,20,2377,2252,127,157,37,20,2601,2393,130,113,37,19,2688,2382,122,119,36,31,2691,2077,111,122,39,28,2379,1227,70,100,37,22,1459,384,36,46,42,8,519,84,14,10,13,3,123,27,9,9,8,13,62,21416,810,1005,339,243,23816,2837,3,11,17,44,2912,4636,32,81,18,46,4811,4391,96,186,14,40,4723,4018,225,205,42,39,4526,3909,269,265,66,34,4543,4182,366,Ballarat (C)
20660,855,0,7,9,6,873,1616,14,54,9,20,1712,1652,100,103,16,18,1886,1643,178,130,11,19,1981,1294,233,158,16,26,1722,1225,301,189,19,16,1740,1257,312,207,22,25,1822,1106,325,187,23,26,1669,1051,318,200,26,13,1607,780,232,179,28,19,1237,355,136,141,30,10,668,88,76,61,25,6,255,43,38,22,9,5,122,12962,2258,1628,232,204,17280,1158,3,3,5,5,1176,1920,12,30,9,22,1988,2376,24,77,9,9,2498,2133,74,116,18,12,2355,1873,116,158,42,14,2203,2164,139,210,24,14,2553,2427,161,183,32,24,2830,2272,150,145,36,17,2630,2062,100,146,26,10,2349,1374,91,94,23,30,1607,498,57,56,18,14,641,96,21,28,6,8,166,33,15,14,11,5,80,20395,971,1256,266,179,23072,2009,3,8,11,13,2044,3540,30,82,18,42,3709,4029,127,173,26,30,4384,3779,248,245,34,31,4339,3168,349,310,52,37,3921,3387,438,Banyule (C)
20740,285,3,0,3,6,302,315,0,12,7,6,344,327,14,37,5,5,387,290,30,57,3,7,394,286,54,60,7,7,411,306,62,106,10,5,491,346,85,112,14,6,564,307,69,101,14,12,499,348,75,103,23,9,558,230,59,96,20,16,431,98,50,79,18,4,247,33,14,34,22,3,104,21,13,25,20,4,87,3196,520,835,164,100,4815,340,3,3,3,6,358,353,3,13,3,7,374,385,5,9,4,3,411,404,22,36,10,3,474,367,27,54,12,9,469,484,35,60,11,12,596,502,49,67,19,10,649,528,49,69,24,9,672,543,40,56,29,10,675,329,28,64,28,15,462,108,16,36,20,4,178,35,6,23,13,3,79,12,3,19,9,3,48,4378,291,508,175,86,5443,623,3,7,6,19,656,666,4,22,4,14,715,714,20,45,5,9,796,693,54,97,11,11,869,650,78,115,15,12,878,787,95,Bass Coast (S)
20830,507,3,9,10,15,536,660,6,19,8,17,704,541,22,57,7,10,628,524,92,79,10,7,713,428,92,102,6,8,634,442,106,95,15,18,681,491,104,127,19,14,765,448,133,134,14,26,751,448,101,153,24,12,741,333,114,142,34,14,643,154,54,105,43,14,368,51,35,72,26,6,192,36,22,61,35,6,152,5060,870,1167,253,163,7516,553,0,0,7,10,574,714,5,15,3,15,748,653,17,35,10,7,726,615,38,58,13,6,731,593,26,68,25,13,724,703,45,86,30,7,877,816,68,96,26,14,1025,767,57,93,42,10,964,707,57,85,31,19,902,469,33,88,34,6,631,118,27,51,29,5,233,20,15,28,22,5,95,11,5,27,9,4,59,6738,396,730,295,119,8271,1058,4,7,14,21,1111,1369,8,34,12,29,1449,1191,36,96,16,16,1357,1139,124,138,23,18,1440,1021,122,172,33,21,1360,1150,152,Baw Baw (S)
20910,634,3,5,8,11,663,1317,17,63,9,17,1417,1275,62,94,7,12,1451,1179,132,122,9,12,1459,932,193,131,18,18,1292,789,291,160,18,14,1277,768,354,184,32,16,1353,746,390,236,22,7,1402,580,398,241,24,10,1245,414,298,185,38,14,943,237,209,148,31,4,621,75,105,65,31,4,282,46,49,35,30,5,169,9010,2505,1661,259,136,13572,794,0,11,7,8,817,1443,12,28,8,9,1493,1406,33,61,10,5,1515,1269,62,115,21,10,1477,1080,113,169,34,6,1396,1272,221,245,47,12,1801,1516,259,252,52,16,2092,1462,214,219,34,7,1941,1141,153,187,44,10,1535,727,128,136,35,13,1037,396,71,88,24,4,575,113,36,32,17,4,199,22,18,19,17,9,79,12634,1304,1559,353,116,15967,1428,7,22,12,14,1480,2758,24,85,18,23,2907,2677,96,157,15,17,2965,2453,197,243,26,20,2944,2013,309,300,49,18,2690,2060,510,Bayside (C)
