lga_code_2016,canada_before_1946,canada_1946_1955,canada_1956_1965,canada_1966_1975,canada_1976_1985,canada_1986_1995,canada_1996_2005,canada_2006_2010,canada_2011,canada_2012,canada_2013,canada_2014,canada_2015,canada_2016,canada_yr_arrival_notstated,canada_tot,china_exc_sars_taiw_bef_1946,china_exc_sars_taiwan_46_55,china_exc_sars_taiwan_56_65,china_exc_sars_taiwan_66_75,china_exc_sars_taiwan_76_85,china_exc_sars_taiwan_86_95,china_exc_sars_taiwan_96_05,china_exc_sars_taiwan_06_10,china_exc_sars_taiwan_2011,china_exc_sars_taiwan_2012,china_exc_sars_taiwan_2013,china_exc_sars_taiwan_2014,china_exc_sars_taiwan_2015,china_exc_sars_taiwan_2016,china_exc_sars_tawan_arr_notstated,china_exc_sars_taiwan_tot,croatia_before_1946,croatia_1946_1955,croatia_1956_1965,croatia_1966_1975,croatia_1976_1985,croatia_1986_1995,croatia_1996_2005,croatia_2006_2010,croatia_2011,croatia_2012,croatia_2013,croatia_2014,croatia_2015,croatia_2016,croatia_yr_arrival_notstated,croatia_tot,egypt_before_1946,egypt_1946_1955,egypt_1956_1965,egypt_1966_1975,egypt_1976_1985,egypt_1986_1995,egypt_1996_2005,egypt_2006_2010,egypt_2011,egypt_2012,egypt_2013,egypt_2014,egypt_2015,egypt_2016,egypt_yr_arrival_notstated,egypt_tot,fiji_before_1946,fiji_1946_1955,fiji_1956_1965,fiji_1966_1975,fiji_1976_1985,fiji_1986_1995,fiji_1996_2005,fiji_2006_2010,fiji_2011,fiji_2012,fiji_2013,fiji_2014,fiji_2015,fiji_2016,fiji_yr_arrival_notstated,fiji_tot,germany_before_1946,germany_1946_1955,germany_1956_1965,germany_1966_1975,germany_1976_1985,germany_1986_1995,germany_1996_2005,germany_2006_2010,germany_2011,germany_2012,germany_2013,germany_2014,germany_2015,germany_2016,germany_yr_arrival_notstated,germany_tot,greece_before_1946,greece_1946_1955,greece_1956_1965,greece_1966_1975,greece_1976_1985,greece_1986_1995,greece_1996_2005,greece_2006_2010,greece_2011,greece_2012,greece_2013,greece_2014,greece_2015,greece_2016,greece_yr_arrival_notstated,greece_tot,hng_kng_sar_china_bfre_1946,hng_kng_sar_china_1946_1955,hng_kng_sar_china_1956_1965,hng_kng_sar_china_1966_1975,hng_kng_sar_china_1976_1985,hng_kng_sar_china_1986_1995,hng_kng_sar_china_1996_2005,hng_kng_sar_china_2006_2010,hong_kong_sar_china_2011,hong_kong_sar_china_2012,hong_kong_sar_china_2013,hong_kong_sar_china_2014,hong_kong_sar_china_2015,hong_kong_sar_china_2016,hng_kng_sar_chna_arrival_notstated,hong_kong_sar_china_tot,india_before_1946,india_1946_1955,india_1956_1965,india_1966_1975,india_1976_1985,india_1986_1995,india_1996_2005,india_2006_2010,india_2011,india_2012,india_2013,india_2014,india_2015,india_2016,india_yr_arrival_notstated,india_tot,indonesia_before_1946,indonesia_1946_1955,indonesia_1956_1965,indonesia_1966_1975,indonesia_1976_1985,indonesia_1986_1995,indonesia_1996_2005,indonesia_2006_2010,indonesia_2011,indonesia_2012,indonesia_2013,indonesia_2014,indonesia_2015,indonesia_2016,indonesia_yr_arrival_notstated,indonesia_tot,iran_before_1946,iran_1946_1955,iran_1956_1965,iran_1966_1975,iran_1976_1985,iran_1986_1995,iran_1996_2005,iran_2006_2010,iran_2011,iran_2012,iran_2013,iran_2014,iran_2015,iran_2016,iran_yr_arrival_notstated,iran_tot,iraq_before_1946,iraq_1946_1955,iraq_1956_1965,iraq_1966_1975,iraq_1976_1985,iraq_1986_1995,iraq_1996_2005,iraq_2006_2010,iraq_2011,iraq_2012,iraq_2013,iraq_2014,iraq_2015,iraq_2016,iraq_yr_arrival_notstated,iraq_tot,ireland_before_1946,ireland_1946_1955,ireland_1956_1965,ireland_1966_1975,ireland_1976_1985,ireland_1986_1995,ireland_1996_2005,ireland_2006_2010,lga_name16
14400,0,0,0,11,5,4,8,10,3,3,0,0,0,0,0,48,0,0,0,0,5,16,14,9,6,0,0,0,0,3,8,68,0,0,5,3,0,0,5,0,0,0,0,0,0,0,0,19,0,7,4,0,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,15,0,35,28,11,9,3,6,7,0,4,0,0,0,0,3,103,0,5,8,7,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3,0,0,3,4,0,0,0,3,0,0,3,21,0,0,3,3,0,0,5,11,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,16,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,18,8,10,3,14,Kiama (A)
14500,4,3,11,62,40,58,99,52,9,3,17,9,8,4,16,393,17,67,93,57,207,1328,2306,1603,330,407,398,459,516,228,354,8364,0,3,39,22,3,12,7,0,0,0,0,0,0,0,3,84,3,22,35,37,15,18,11,4,0,3,0,3,3,0,3,149,6,4,15,16,39,25,26,12,6,0,3,3,0,0,0,168,11,83,73,56,47,51,110,69,11,15,11,4,12,16,19,592,0,19,36,26,0,7,6,0,0,0,0,0,0,0,0,97,4,17,64,148,494,1111,515,210,37,48,54,60,78,29,69,2934,5,28,37,162,183,397,498,272,37,55,74,54,88,74,45,1988,0,8,14,47,58,102,179,45,11,6,11,13,4,0,17,519,0,3,4,41,165,247,172,237,63,53,48,23,42,14,19,1136,0,0,0,5,3,3,13,3,0,3,0,0,0,0,0,30,0,11,26,34,33,105,76,55,Ku-ring-gai (A)
14550,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,6,9,6,16,16,3,0,0,0,0,0,0,0,4,54,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,Kyogle (A)
14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,8,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lachlan (A)
14650,0,5,10,31,33,39,54,32,8,12,4,5,7,3,10,264,0,11,16,13,29,70,100,123,18,30,29,27,31,12,17,526,0,12,29,57,8,6,8,7,0,0,0,0,0,0,3,132,0,11,5,19,0,6,4,7,0,0,0,4,0,0,3,64,3,9,12,12,26,42,15,12,0,4,4,0,0,0,13,149,4,453,154,51,40,24,39,21,10,5,9,4,3,8,35,855,0,43,43,31,6,3,0,0,0,0,0,0,0,0,4,138,0,0,6,18,24,28,14,13,5,0,0,4,0,3,3,118,0,23,16,65,25,44,111,206,28,33,30,27,30,14,27,669,0,11,8,5,6,17,46,27,7,5,3,4,9,0,7,146,0,0,0,0,3,4,8,21,3,5,0,0,4,6,0,57,0,0,0,3,3,0,6,10,0,0,0,0,9,0,0,32,0,8,28,57,26,36,51,47,Lake Macquarie (C)
14700,0,0,3,5,13,22,39,20,8,3,3,4,8,3,6,136,3,7,22,14,58,289,382,329,64,56,72,59,68,24,50,1490,0,7,23,28,0,6,4,0,3,0,3,0,0,0,0,74,0,9,30,17,4,6,3,3,0,0,0,0,8,0,4,87,0,0,9,15,5,10,9,8,0,0,0,0,3,0,0,70,9,25,20,13,17,16,37,24,5,0,3,6,4,7,8,193,0,7,35,16,0,0,0,4,0,0,0,0,0,0,0,74,0,0,13,46,105,178,95,34,7,8,6,9,17,0,9,523,0,3,3,35,40,81,140,176,37,44,78,65,67,66,20,867,0,0,4,19,16,21,33,26,4,5,3,3,4,0,5,152,0,0,0,11,51,58,39,81,25,24,34,10,27,19,9,392,0,0,0,5,5,0,4,0,0,0,0,0,0,0,0,13,0,0,4,14,12,48,43,34,Lane Cove (A)
14750,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,12,0,4,0,0,0,0,4,0,0,20,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,3,7,0,0,0,18,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,20,38,3,3,3,6,0,0,0,89,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leeton (A)
14850,0,0,3,15,15,11,20,17,3,0,3,0,3,0,4,92,0,0,3,0,0,10,18,7,0,0,3,8,5,3,5,74,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,5,0,0,3,0,0,0,0,0,0,0,0,16,0,5,3,3,4,8,3,3,0,5,0,0,0,0,0,24,0,37,26,10,41,40,33,20,0,0,3,0,3,0,10,226,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,13,5,0,4,0,0,0,0,0,0,0,0,18,0,3,9,7,8,7,17,38,6,7,0,3,6,4,0,116,0,3,5,0,3,5,15,6,0,3,0,0,0,7,0,43,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,4,15,10,9,Lismore (C)
14870,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,17,0,0,3,0,3,5,6,14,3,0,0,0,0,0,14,53,0,0,4,4,3,0,0,0,0,0,0,0,0,0,0,18,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,3,3,5,6,0,0,0,0,0,0,0,7,25,0,34,21,14,3,4,0,0,3,0,0,0,0,0,3,76,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,5,3,3,0,0,0,0,0,0,0,6,20,0,0,0,4,0,3,13,19,0,3,0,3,8,0,3,55,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,14,0,0,0,0,0,5,0,5,0,0,0,0,0,0,3,13,0,0,0,0,0,0,3,5,0,0,0,0,0,0,11,21,0,0,5,10,3,3,7,0,Lithgow (C)
14900,0,3,3,7,13,23,42,13,3,0,3,0,3,5,5,127,3,8,23,33,240,719,608,490,67,74,66,70,63,42,87,2601,0,20,153,392,73,221,837,21,3,5,5,3,14,3,25,1767,0,24,62,152,70,352,272,222,32,61,67,35,32,17,19,1403,0,0,9,70,409,2439,2082,825,131,96,114,127,67,49,132,6543,0,174,94,64,33,36,75,24,0,0,3,5,10,0,12,525,0,43,315,307,50,60,38,26,11,18,15,0,0,0,48,936,0,3,0,23,82,124,70,23,0,0,6,3,3,0,12,346,0,3,9,84,103,815,1351,1606,169,222,242,208,213,139,91,5246,0,3,4,22,87,180,337,118,22,19,4,14,16,5,27,860,0,0,0,37,77,200,202,141,37,63,129,21,18,3,10,931,0,0,11,133,236,1028,2919,2411,566,389,843,496,402,329,125,9888,0,7,17,42,20,43,25,14,Liverpool (C)
14920,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Liverpool Plains (A)
14950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lockhart (A)
15050,0,0,3,8,7,6,17,15,4,0,3,6,0,0,5,85,0,0,0,4,6,31,29,49,9,7,3,11,4,3,5,159,0,3,3,13,0,0,0,0,0,0,0,0,0,0,3,26,0,4,8,0,0,0,8,5,0,0,0,0,0,0,0,29,0,0,3,3,3,17,15,13,9,0,0,3,0,0,3,75,0,143,52,18,11,10,3,8,6,11,0,0,0,0,6,266,0,17,7,3,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,13,8,12,3,3,3,0,0,0,0,0,0,41,0,3,0,12,10,25,64,164,19,28,16,14,18,11,8,406,0,8,3,0,0,4,11,6,0,3,0,0,0,3,0,44,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,4,5,0,0,0,0,0,0,0,14,0,3,7,15,4,7,9,7,Maitland (C)
15240,0,0,7,21,9,22,19,8,3,0,0,0,0,3,0,96,0,5,3,6,3,16,24,16,6,0,4,13,5,5,10,119,0,0,11,20,6,3,0,0,0,0,0,0,0,0,3,54,0,19,19,9,3,3,11,6,0,0,0,0,4,0,0,70,3,3,3,10,3,12,10,3,0,0,0,0,0,0,3,48,0,130,101,42,26,11,24,9,3,0,3,0,0,5,11,383,0,6,17,0,3,0,0,0,0,3,0,0,0,0,0,28,0,3,0,3,9,5,4,0,0,0,0,0,0,0,0,31,0,5,3,12,3,3,21,55,13,27,7,14,9,16,6,202,0,10,5,3,3,9,10,3,3,0,4,3,6,0,0,58,0,0,0,3,0,3,0,3,0,0,0,3,0,0,0,19,0,0,0,4,0,3,3,4,0,0,0,0,0,0,0,17,0,10,16,47,17,23,8,0,Mid-Coast (A)
15270,0,0,0,7,4,0,3,3,0,0,0,0,0,0,0,18,0,0,3,0,0,0,7,5,0,5,3,0,0,0,10,34,0,0,3,5,0,3,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,14,0,27,21,18,0,8,0,0,0,0,0,0,0,0,3,76,0,0,8,10,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,3,4,25,3,0,0,0,0,0,5,49,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,3,9,Mid-Western Regional (A)
15300,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,11,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,22,0,0,6,6,0,0,0,47,0,4,4,0,0,0,3,0,0,3,0,0,0,0,0,17,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,33,0,3,3,3,3,0,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,Moree Plains (A)
15350,0,0,7,20,15,24,32,18,4,3,8,5,3,0,0,143,0,7,8,3,17,104,133,75,18,23,29,46,38,13,17,527,3,4,10,15,3,10,5,3,0,0,0,10,0,0,4,64,0,16,16,7,0,3,0,0,0,0,0,0,0,0,3,44,0,3,3,3,3,7,8,3,0,0,0,0,0,0,0,30,5,18,28,13,20,20,35,21,16,11,8,3,6,0,12,213,0,14,14,8,0,0,3,0,0,0,0,0,0,0,3,45,0,4,4,17,31,46,39,30,4,0,7,9,7,7,0,204,0,3,4,29,20,41,28,35,6,6,11,18,16,4,3,223,0,3,3,4,7,3,12,13,0,0,8,3,0,0,0,55,0,0,3,4,10,20,7,5,5,0,3,0,4,0,0,75,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,11,0,0,6,15,13,29,30,38,Mosman (A)
15520,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,14,0,16,9,3,0,0,0,0,0,0,0,0,0,0,3,36,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,3,4,0,4,27,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,Murray River (A)
15560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,11,0,3,3,3,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Murrumbidgee (A)
15650,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,15,0,0,3,0,4,3,7,9,0,10,0,0,0,0,14,53,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,13,0,6,0,3,0,0,0,0,0,0,0,3,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,7,0,0,0,3,3,3,9,23,3,14,7,8,4,3,7,85,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,4,6,7,Muswellbrook (A)
15700,0,0,6,0,0,6,0,0,0,0,0,0,6,0,0,25,0,0,0,0,3,4,4,5,0,3,0,0,0,0,0,20,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,11,3,0,0,0,0,0,0,0,0,23,0,27,20,5,12,10,0,3,0,0,0,0,0,0,5,76,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,4,0,0,7,0,3,0,4,0,0,0,28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,3,0,4,5,Nambucca (A)
15750,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,4,7,3,4,3,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,9,0,0,4,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,Narrabri (A)
15800,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Narrandera (A)
15850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Narromine (A)
15900,0,3,12,33,28,37,57,54,18,21,5,14,13,5,7,317,0,7,13,5,33,77,170,319,60,95,113,216,328,152,112,1693,0,3,23,97,7,3,25,0,0,0,0,0,0,0,8,175,0,7,7,13,3,9,3,19,0,0,5,3,0,0,4,84,0,3,0,17,17,36,24,16,0,10,0,0,4,3,3,145,0,263,65,41,27,29,46,41,9,7,6,8,10,3,43,600,3,81,137,82,19,7,5,0,3,0,0,0,0,3,19,363,3,0,0,12,43,38,24,30,10,4,16,26,28,17,28,274,0,13,8,44,24,47,152,290,62,132,90,96,98,67,30,1158,0,3,3,6,5,18,32,28,6,9,4,3,11,5,4,137,0,0,0,0,3,7,18,42,27,37,34,19,28,23,6,246,0,0,0,0,0,5,17,3,0,8,27,24,8,10,8,110,0,3,18,47,13,59,37,44,Newcastle (C)
15950,0,4,13,45,36,38,72,44,10,14,14,16,37,9,13,368,8,20,32,19,63,419,536,374,64,81,87,86,85,41,49,1965,3,11,22,27,3,8,9,3,0,0,0,3,0,0,0,86,0,14,22,27,6,17,0,5,3,0,3,4,9,7,0,123,0,0,16,20,25,48,19,14,0,4,4,3,5,0,3,156,3,57,35,26,33,23,45,60,23,18,25,17,33,8,12,415,4,13,31,15,10,0,4,0,0,0,0,3,0,0,0,81,0,4,16,53,210,348,145,61,7,16,18,23,37,10,24,953,0,15,7,51,55,117,186,235,63,86,112,114,167,88,40,1331,3,8,3,14,29,28,60,25,8,9,5,11,14,4,8,218,0,0,3,8,45,78,32,69,21,20,20,18,24,11,8,356,0,0,0,5,3,0,4,5,0,0,5,0,0,0,0,28,0,8,16,36,33,62,97,88,North Sydney (A)
15990,0,3,48,119,115,167,253,196,44,36,43,48,27,23,33,1160,8,60,50,46,82,838,864,562,84,104,124,243,198,149,150,3564,5,22,177,242,32,73,99,3,0,0,0,3,3,0,24,690,0,49,123,84,18,36,10,10,3,0,4,0,6,0,9,348,3,8,37,45,54,67,46,26,3,0,4,4,3,0,12,309,5,218,190,169,153,149,348,298,72,56,63,81,48,34,61,1937,7,47,116,78,11,6,11,9,0,6,7,0,7,0,20,322,11,9,33,83,191,255,133,81,16,27,20,22,17,9,22,939,0,22,30,112,50,169,293,480,38,75,120,180,114,85,53,1829,0,25,30,27,61,107,127,66,15,7,15,10,27,12,26,557,0,0,13,88,157,137,104,94,20,26,30,10,20,4,18,734,0,0,3,13,7,14,13,7,0,0,3,5,3,0,3,77,3,16,61,153,92,238,308,218,Northern Beaches (A)
16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,6,0,5,4,0,0,0,0,0,0,0,0,3,25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,3,Oberon (A)
16150,0,0,0,4,3,9,6,14,0,0,0,6,0,0,0,49,0,0,11,8,24,12,20,36,5,3,5,9,0,0,8,143,0,3,5,17,0,0,0,0,0,0,0,0,0,0,6,29,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,18,0,0,0,0,4,19,5,5,3,0,0,0,3,0,0,42,0,59,16,7,5,10,5,3,0,0,0,0,0,0,3,111,0,9,9,13,3,0,0,0,0,0,0,0,0,0,0,36,0,0,0,4,17,4,0,3,0,0,0,0,0,0,0,33,0,0,0,7,3,8,25,97,32,91,33,23,16,27,9,372,0,0,0,0,0,0,6,8,3,0,0,0,0,0,0,19,0,0,0,0,3,0,3,7,3,3,3,0,0,0,0,25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,0,0,7,5,3,3,3,4,Orange (C)
