lga_code16,fts_none_mng,fts_none_pro,fts_none_tectw,fts_none_copsw,fts_none_claw,fts_none_swks,fts_none_maopdv,fts_none_lab,fts_none_idns,fts_none_tot,fts_1_15_mng,fts_1_15_pro,fts_1_15_tectw,fts_1_15_copsw,fts_1_15_claw,fts_1_15_swks,fts_1_15_maopdv,fts_1_15_lab,fts_1_15_idns,fts_1_15_tot,fts_16_24_mng,fts_16_24_pro,fts_16_24_tectw,fts_16_24_copsw,fts_16_24_claw,fts_16_24_swks,fts_16_24_maopdv,fts_16_24_lab,fts_16_24_idns,fts_16_24_tot,fts_25_34_mng,fts_25_34_pro,fts_25_34_tectw,fts_25_34_copsw,fts_25_34_claw,fts_25_34_swks,fts_25_34_maopdv,fts_25_34_lab,fts_25_34_idns,fts_25_34_tot,fts_35_39_mng,fts_35_39_pro,fts_35_39_tectw,fts_35_39_copsw,fts_35_39_claw,fts_35_39_swks,fts_35_39_maopdv,fts_35_39_lab,fts_35_39_idns,fts_35_39_tot,fts_40_mng,fts_40_pro,fts_40_tectw,fts_40_copsw,fts_40_claw,fts_40_swks,fts_40_maopdv,fts_40_lab,fts_40_idns,fts_40_tot,fts_41_48_mng,fts_41_48_pro,fts_41_48_tectw,fts_41_48_copsw,fts_41_48_claw,fts_41_48_swks,fts_41_48_maopdv,fts_41_48_lab,fts_41_48_idns,fts_41_48_tot,fts_49mo_mng,fts_49mo_pro,fts_49mo_tectw,fts_49mo_copsw,fts_49mo_claw,fts_49mo_swks,fts_49mo_maopdv,fts_49mo_lab,fts_49mo_idns,fts_49mo_tot,fts_ns_mng,fts_ns_pro,fts_ns_tectw,fts_ns_copsw,fts_ns_claw,fts_ns_swks,fts_ns_maopdv,fts_ns_lab,fts_ns_idns,fts_ns_tot,fts_tot_mng,fts_tot_pro,fts_tot_tectw,fts_tot_copsw,fts_tot_claw,fts_tot_swks,fts_tot_maopdv,fts_tot_lab,fts_tot_inad_des_tot,fts_tot_tot,pts_none_mng,pts_none_pro,pts_none_tectw,pts_none_copsw,pts_none_claw,pts_none_swks,pts_none_maopdv,pts_none_lab,pts_none_idns,pts_none_tot,pts_1_15_mng,pts_1_15_pro,pts_1_15_tectw,pts_1_15_copsw,pts_1_15_claw,pts_1_15_swks,pts_1_15_maopdv,pts_1_15_lab,pts_1_15_idns,pts_1_15_tot,pts_16_24_mng,pts_16_24_pro,pts_16_24_tectw,pts_16_24_copsw,pts_16_24_claw,pts_16_24_swks,pts_16_24_maopdv,pts_16_24_lab,pts_16_24_idns,pts_16_24_tot,pts_25_34_mng,pts_25_34_pro,pts_25_34_tectw,pts_25_34_copsw,pts_25_34_claw,pts_25_34_swks,pts_25_34_maopdv,pts_25_34_lab,pts_25_34_idns,pts_25_34_tot,pts_35_39_mng,pts_35_39_pro,pts_35_39_tectw,pts_35_39_copsw,pts_35_39_claw,pts_35_39_swks,pts_35_39_maopdv,pts_35_39_lab,pts_35_39_idns,pts_35_39_tot,pts_40_mng,pts_40_pro,pts_40_tectw,pts_40_copsw,pts_40_claw,pts_40_swks,pts_40_maopdv,pts_40_lab,pts_40_idns,pts_40_tot,pts_41_48_mng,pts_41_48_pro,pts_41_48_tectw,pts_41_48_copsw,pts_41_48_claw,pts_41_48_swks,pts_41_48_maopdv,pts_41_48_lab,pts_41_48_idns,pts_41_48_tot,pts_49mo_mng,pts_49mo_pro,pts_49mo_tectw,pts_49mo_copsw,pts_49mo_claw,pts_49mo_swks,pts_49mo_maopdv,pts_49mo_lab,pts_49mo_idns,pts_49mo_tot,pts_ns_mng,pts_ns_pro,pts_ns_tectw,pts_ns_copsw,pts_ns_claw,pts_ns_swks,pts_ns_maopdv,pts_ns_lab,pts_ns_idns,pts_ns_tot,pts_tot_mng,pts_tot_pro,pts_tot_tectw,pts_tot_copsw,pts_tot_claw,pts_tot_swks,pts_tot_maopdv,pts_tot_lab,pts_tot_inad_des_tot,pts_tot_tot,lga_name16
52730,0,0,0,0,0,3,0,0,0,6,0,0,0,15,0,30,0,21,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,34,0,24,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,4,0,18,Denmark (S)
53010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dumbleyung (S)
53080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dundas (S)
53150,0,0,0,3,0,0,0,0,0,5,0,6,0,71,6,12,4,17,0,119,0,0,0,22,0,3,3,3,0,31,0,0,0,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,6,104,6,14,8,20,6,176,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,4,0,22,East Fremantle (T)
53220,0,0,0,4,0,0,0,3,0,5,0,0,3,10,4,14,0,3,3,33,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,11,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,9,18,14,3,16,6,12,3,76,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,3,6,0,0,0,0,0,0,12,0,0,12,3,0,0,4,5,0,27,0,0,0,0,0,0,0,0,0,3,3,8,25,9,5,3,4,11,0,73,East Pilbara (S)
53290,0,0,0,3,0,8,0,4,0,13,0,5,3,14,4,83,5,29,6,149,0,0,0,0,0,11,0,5,0,11,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,8,0,0,0,0,0,0,0,3,0,4,0,5,9,19,8,97,9,46,3,203,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,7,0,3,0,0,0,3,0,0,0,6,0,0,0,3,0,3,0,0,0,7,0,0,6,3,5,0,0,0,0,17,0,0,3,0,0,0,0,0,0,9,0,0,8,0,0,0,0,3,0,7,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,26,11,6,7,0,7,0,60,Esperance (S)
53360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,4,0,31,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,23,0,5,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,0,0,0,0,12,Exmouth (S)
53430,0,0,4,22,4,17,0,16,0,59,18,32,24,315,52,339,26,207,3,1010,12,3,19,98,24,68,8,69,3,298,3,7,0,34,3,11,3,8,0,68,0,3,3,3,0,0,0,0,0,13,0,4,7,3,0,0,3,0,0,13,0,0,4,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,5,0,0,0,12,0,14,0,6,4,41,35,45,67,486,83,449,40,304,11,1521,0,0,3,6,0,3,0,0,0,11,0,4,5,27,8,26,0,15,0,82,3,7,11,17,8,19,0,14,0,69,3,0,10,15,3,12,0,0,0,42,0,7,26,16,12,3,0,3,0,67,6,6,11,4,9,0,0,0,0,37,0,0,17,3,0,0,0,0,0,23,3,0,3,3,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,7,15,23,86,85,29,54,7,41,3,346,Fremantle (C)
53640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,9,Gnowangerup (S)
54280,0,0,0,0,0,7,0,3,0,15,0,3,4,35,9,191,12,74,6,336,0,3,0,0,0,17,3,11,0,31,0,0,0,0,0,3,0,4,0,3,3,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,11,5,11,15,43,17,222,11,90,7,422,0,0,6,0,0,0,0,0,0,4,0,0,3,5,3,8,0,3,0,25,0,0,3,6,3,4,0,4,0,18,0,0,7,6,3,4,0,6,0,22,0,3,13,9,6,7,0,0,0,44,3,9,21,0,3,0,0,3,0,39,0,0,13,3,3,0,0,0,0,25,0,7,22,0,5,0,3,0,0,33,0,0,0,0,0,0,0,0,0,6,4,13,86,35,29,28,8,14,0,220,Kalgoorlie/Boulder (C)
54310,0,0,0,0,0,9,0,0,0,10,0,0,0,23,3,103,3,24,3,167,0,4,0,0,0,7,0,0,0,16,0,0,0,0,0,3,0,0,0,7,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,4,0,5,3,6,10,32,6,128,3,38,3,220,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,8,0,0,0,5,0,0,0,0,0,11,0,0,3,7,0,0,0,0,0,10,0,0,5,3,4,0,0,0,0,10,0,0,4,0,4,0,0,0,0,7,0,0,9,0,3,0,0,0,0,19,0,0,13,0,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,40,14,15,5,0,6,3,93,Karratha (C)
53800,0,0,0,7,0,6,0,3,0,18,3,12,8,73,13,252,3,112,3,487,0,0,0,15,3,25,0,10,0,62,0,0,4,11,0,4,0,3,0,26,0,0,3,6,3,0,0,0,0,18,0,0,6,0,0,0,0,3,0,9,0,0,0,3,0,0,0,0,0,9,0,0,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,6,7,16,27,120,24,294,9,133,12,631,0,0,4,0,0,0,0,0,0,4,0,0,0,9,4,5,0,3,0,20,0,0,0,5,0,10,0,3,0,17,0,0,3,5,0,3,0,0,0,14,0,8,21,5,6,3,0,0,0,48,0,4,25,3,7,4,0,0,0,44,0,3,10,0,0,0,0,0,0,15,0,3,13,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16,77,33,27,30,0,12,0,187,Greater Geraldton (C)
53920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,Halls Creek (S)
53990,0,0,0,3,0,11,0,7,0,16,3,3,3,26,11,106,3,51,0,214,0,0,0,3,0,6,0,3,0,16,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,3,5,3,3,8,38,11,132,3,68,3,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,3,0,5,0,0,0,4,0,4,0,0,0,9,0,0,11,3,0,0,0,0,0,17,0,0,19,0,0,0,0,0,0,19,0,0,8,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,35,12,6,9,0,7,0,74,Harvey (S)
53710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goomalling (S)
53780,0,0,5,10,3,21,0,6,0,49,5,37,11,148,36,561,29,228,6,1057,3,6,8,50,16,122,15,63,3,285,0,3,0,10,8,26,0,4,0,58,4,0,9,0,0,6,3,0,0,30,0,0,11,0,0,0,0,0,0,19,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,9,0,0,8,25,12,54,52,235,62,757,51,304,23,1536,0,0,0,3,0,0,0,0,0,3,0,3,3,18,9,34,6,14,0,88,0,0,9,13,3,20,4,9,0,53,3,0,3,12,3,9,0,3,0,47,0,4,66,12,3,4,3,0,0,83,0,4,46,3,0,3,0,0,0,59,3,0,11,0,4,0,0,0,0,18,0,0,11,3,0,0,0,0,0,16,0,0,3,3,0,0,0,0,3,8,4,16,151,64,15,79,13,35,4,379,Gosnells (C)
54060,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,8,0,7,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,7,10,0,11,0,8,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,15,Irwin (S)
54130,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,Jerramungup (S)
54170,3,5,4,38,8,96,4,40,0,193,31,97,52,814,100,1856,92,701,17,3757,16,21,38,192,50,364,19,129,3,823,13,8,12,72,17,101,7,31,3,260,3,0,15,26,6,14,0,0,3,68,3,0,4,8,3,5,0,5,0,33,3,0,0,0,0,0,0,0,0,8,0,0,3,9,3,0,0,0,0,14,0,3,0,18,4,26,7,11,12,72,73,128,128,1170,189,2466,122,911,46,5231,0,0,5,3,0,4,0,3,0,15,0,10,3,67,9,84,9,42,0,230,11,7,11,38,8,90,4,15,0,183,0,7,9,38,5,48,3,3,3,112,7,5,44,28,4,10,0,3,0,109,6,3,42,16,7,3,0,0,0,76,3,0,18,0,0,0,0,0,0,30,0,3,5,0,3,3,0,0,0,22,0,0,5,8,0,0,0,0,3,14,33,37,141,196,36,241,23,72,9,788,Joondalup (C)
54200,0,0,0,8,0,3,0,10,0,20,3,14,26,173,13,295,3,181,5,713,3,3,0,29,5,52,7,21,3,121,3,0,0,13,3,6,0,5,0,34,0,0,6,4,0,0,3,0,0,16,0,0,0,3,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,7,15,8,19,38,230,31,360,16,222,21,940,0,0,0,0,0,3,0,0,0,3,0,3,3,18,5,20,7,12,0,65,0,4,5,16,0,12,0,11,0,38,0,3,5,8,3,7,0,6,0,20,0,0,14,4,3,0,3,0,0,33,0,0,23,0,4,0,0,0,0,27,3,0,11,0,0,0,0,0,0,14,0,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,3,4,5,6,64,41,12,37,10,29,3,220,Kalamunda (S)
54760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kulin (S)
54830,0,0,0,3,0,4,0,0,0,9,3,12,0,22,10,136,3,77,0,269,5,3,3,8,4,31,3,10,0,73,3,0,3,5,0,3,0,6,0,18,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,12,17,9,46,18,173,4,100,3,387,0,0,0,0,0,0,0,3,0,9,0,0,3,4,0,4,0,3,0,18,0,0,3,0,0,4,0,3,0,15,0,0,4,5,3,4,0,3,0,17,5,0,16,0,0,3,0,0,0,31,0,0,12,3,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,3,8,3,45,16,5,17,3,10,0,116,Kwinana (C)
54900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,Lake Grace (S)
56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,Ngaanyatjarraku (S)
54340,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,4,0,20,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,21,0,10,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,3,0,0,0,22,Katanning (S)
54410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,Kellerberrin (S)
54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kent (S)
54550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,Kojonup (S)
55320,0,3,8,25,9,55,4,18,0,119,28,90,62,447,118,1231,39,383,12,2413,11,16,23,119,30,261,12,100,8,579,3,3,7,53,15,62,0,21,0,165,4,3,0,11,3,10,0,3,0,33,0,4,7,3,5,8,0,0,0,27,0,0,3,0,0,0,0,0,0,12,0,0,3,4,0,0,0,0,0,8,0,0,6,16,0,18,0,6,9,63,45,126,120,668,184,1647,63,540,32,3412,0,0,4,4,0,6,0,0,0,12,0,8,6,33,9,76,3,19,0,154,3,4,8,27,12,45,3,17,0,121,0,5,9,19,7,23,0,5,0,74,13,9,34,13,11,9,3,0,0,93,6,9,40,4,9,3,0,0,0,65,3,8,13,7,0,0,0,0,0,27,0,3,5,0,0,0,0,0,0,19,0,0,3,0,0,9,0,3,4,20,21,51,118,107,50,168,7,46,6,582,Melville (C)
