lga_code16,pts_400_499_mng,pts_400_499_pro,pts_400_499_tectw,pts_400_499_copsw,pts_400_499_claw,pts_400_499_swks,pts_400_499_maopdv,pts_400_499_lab,pts_400_499_idns,pts_400_499_tot,pts_500_649_mng,pts_500_649_pro,pts_500_649_tectw,pts_500_649_copsw,pts_500_649_claw,pts_500_649_swks,pts_500_649_maopdv,pts_500_649_lab,pts_500_649_idns,pts_500_649_tot,pts_650_799_mng,pts_650_799_pro,pts_650_799_tectw,pts_650_799_copsw,pts_650_799_claw,pts_650_799_swks,pts_650_799_maopdv,pts_650_799_lab,pts_650_799_idns,pts_650_799_tot,pts_800_999_mng,pts_800_999_pro,pts_800_999_tectw,pts_800_999_copsw,pts_800_999_claw,pts_800_999_swks,pts_800_999_maopdv,pts_800_999_lab,pts_800_999_idns,pts_800_999_tot,pts_1000_1249_mng,pts_1000_1249_pro,pts_1000_1249_tectw,pts_1000_1249_copsw,pts_1000_1249_claw,pts_1000_1249_swks,pts_1000_1249_maopdv,pts_1000_1249_lab,pts_1000_1249_idns,pts_1000_1249_tot,pts_1250_1499_mng,pts_1250_1499_pro,pts_1250_1499_tectw,pts_1250_1499_copsw,pts_1250_1499_claw,pts_1250_1499_swks,pts_1250_1499_maopdv,pts_1250_1499_lab,pts_1250_1499_idns,pts_1250_1499_tot,pts_1500_1749_mng,pts_1500_1749_pro,pts_1500_1749_tectw,pts_1500_1749_copsw,pts_1500_1749_claw,pts_1500_1749_swks,pts_1500_1749_maopdv,pts_1500_1749_lab,pts_1500_1749_idns,pts_1500_1749_tot,pts_1750_1999_mng,pts_1750_1999_pro,pts_1750_1999_tectw,pts_1750_1999_copsw,pts_1750_1999_claw,pts_1750_1999_swks,pts_1750_1999_maopdv,pts_1750_1999_lab,pts_1750_1999_idns,pts_1750_1999_tot,pts_2000_2999_mng,pts_2000_2999_pro,pts_2000_2999_tectw,pts_2000_2999_copsw,pts_2000_2999_claw,pts_2000_2999_swks,pts_2000_2999_maopdv,pts_2000_2999_lab,pts_2000_2999_idns,pts_2000_2999_tot,pts_3000mo_mng,pts_3000mo_pro,pts_3000mo_tectw,pts_3000mo_copsw,pts_3000mo_claw,pts_3000mo_swks,pts_3000mo_maopdv,pts_3000mo_lab,pts_3000mo_idns,pts_3000mo_tot,pts_pins_mng,pts_pins_pro,pts_pins_tectw,pts_pins_copsw,pts_pins_claw,pts_pins_swks,pts_pins_maopdv,pts_pins_lab,pts_pins_idns,pts_pins_tot,pts_tot_mng,pts_tot_pro,pts_tot_tectw,pts_tot_copsw,pts_tot_claw,pts_tot_swks,pts_tot_maopdv,pts_tot_lab,pts_tot_idns,pts_tot_tot,ss_ns_nni_mng,ss_ns_nni_pro,ss_ns_nni_tectw,ss_ns_nni_copsw,ss_ns_nni_claw,ss_ns_nni_swks,ss_ns_nni_maopdv,ss_ns_nni_lab,ss_ns_nni_idns,ss_ns_nni_tot,ss_ns_1_149_mng,ss_ns_1_149_pro,ss_ns_1_149_tectw,ss_ns_1_149_copsw,ss_ns_1_149_claw,ss_ns_1_149_swks,ss_ns_1_149_maopdv,ss_ns_1_149_lab,ss_ns_1_149_idns,ss_ns_1_149_tot,ss_ns_150_299_mng,ss_ns_150_299_pro,ss_ns_150_299_tectw,ss_ns_150_299_copsw,ss_ns_150_299_claw,ss_ns_150_299_swks,ss_ns_150_299_maopdv,ss_ns_150_299_lab,ss_ns_150_299_idns,ss_ns_150_299_tot,ss_ns_300_399_mng,ss_ns_300_399_pro,ss_ns_300_399_tectw,ss_ns_300_399_copsw,ss_ns_300_399_claw,ss_ns_300_399_swks,ss_ns_300_399_maopdv,ss_ns_300_399_lab,ss_ns_300_399_idns,ss_ns_300_399_tot,ss_ns_400_499_mng,ss_ns_400_499_pro,ss_ns_400_499_tectw,ss_ns_400_499_copsw,ss_ns_400_499_claw,ss_ns_400_499_swks,ss_ns_400_499_maopdv,ss_ns_400_499_lab,ss_ns_400_499_idns,ss_ns_400_499_tot,ss_ns_500_649_mng,ss_ns_500_649_pro,ss_ns_500_649_tectw,ss_ns_500_649_copsw,ss_ns_500_649_claw,ss_ns_500_649_swks,ss_ns_500_649_maopdv,ss_ns_500_649_lab,ss_ns_500_649_idns,ss_ns_500_649_tot,ss_ns_650_799_mng,ss_ns_650_799_pro,ss_ns_650_799_tectw,ss_ns_650_799_copsw,ss_ns_650_799_claw,ss_ns_650_799_swks,ss_ns_650_799_maopdv,ss_ns_650_799_lab,ss_ns_650_799_idns,ss_ns_650_799_tot,ss_ns_800_999_mng,ss_ns_800_999_pro,ss_ns_800_999_tectw,ss_ns_800_999_copsw,ss_ns_800_999_claw,ss_ns_800_999_swks,ss_ns_800_999_maopdv,ss_ns_800_999_lab,ss_ns_800_999_idns,ss_ns_800_999_tot,lga_name16
14170,4,6,70,30,9,30,3,18,0,166,3,13,98,35,6,25,0,8,4,191,5,6,48,30,19,18,3,12,5,144,15,21,33,11,12,13,0,4,3,114,7,3,16,10,5,4,3,3,0,54,12,9,3,6,0,0,0,0,0,27,3,5,3,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,6,3,0,0,0,0,0,15,51,73,332,188,75,140,19,71,22,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Inner West (A)
14200,3,0,13,7,0,0,0,4,0,27,0,3,12,4,3,3,0,0,0,31,0,5,8,3,0,0,0,0,0,20,0,3,3,0,4,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,21,42,20,7,14,0,13,3,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inverell (A)
14400,0,0,17,7,0,3,0,3,0,34,0,3,16,6,0,3,0,0,0,24,0,0,9,4,0,0,0,0,0,13,0,3,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,59,29,4,8,3,11,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kiama (A)
14500,4,3,17,22,0,7,0,3,3,57,3,8,31,18,6,6,0,12,0,80,3,6,20,18,3,3,0,3,0,49,0,13,12,12,9,5,0,5,0,48,3,12,6,0,0,0,0,3,0,21,0,10,0,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,15,73,93,136,29,47,0,38,7,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ku-ring-gai (A)
14550,0,0,8,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,20,6,0,0,0,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kyogle (A)
14600,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lachlan (A)
14650,3,0,124,30,10,37,3,10,4,233,6,3,137,48,9,32,4,16,0,261,9,14,55,48,14,19,5,11,3,173,11,7,41,26,16,14,0,4,0,115,10,22,16,16,5,3,0,3,0,69,0,7,8,7,0,4,0,0,0,28,0,3,3,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,0,3,23,46,73,468,262,68,239,23,93,16,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,3,8,0,0,3,3,0,0,0,3,0,8,0,0,4,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,Lake Macquarie (C)
14700,0,3,10,7,3,0,0,3,0,32,0,4,11,5,7,0,0,0,0,37,0,3,3,3,3,6,0,5,0,26,4,5,9,3,8,3,0,0,0,28,0,3,0,3,6,0,0,0,0,19,3,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,33,46,36,37,26,0,10,6,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lane Cove (A)
14750,0,0,6,0,0,0,0,0,0,10,0,0,5,0,0,0,0,3,0,9,3,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,22,5,3,0,0,5,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leeton (A)
14850,0,0,29,4,10,8,0,4,0,53,3,8,33,8,3,4,3,12,0,79,0,8,12,9,7,9,0,4,0,50,3,6,3,6,0,7,0,0,0,27,0,3,3,3,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,34,92,50,38,46,5,35,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,Lismore (C)
14870,0,0,12,3,0,3,0,0,0,18,0,0,13,5,0,0,0,0,0,23,0,3,7,3,0,0,0,0,0,19,0,6,5,3,0,0,0,3,0,18,0,0,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,5,13,56,25,9,11,0,15,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,Lithgow (C)
14900,3,6,91,13,14,32,4,8,0,178,10,6,104,20,16,27,5,12,3,200,11,10,49,24,17,12,14,5,4,135,4,18,27,21,20,7,4,12,0,109,0,15,10,8,6,3,6,4,3,59,3,17,7,3,3,0,0,0,0,36,0,4,3,3,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,9,5,0,3,0,0,0,23,40,92,358,165,98,167,47,82,21,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,7,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,Liverpool (C)
14920,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Liverpool Plains (A)
14950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lockhart (A)
15050,0,3,58,5,6,13,0,3,0,89,3,3,71,15,12,15,0,5,3,123,3,10,36,13,8,7,0,4,0,80,4,6,13,6,7,9,0,0,0,51,4,6,10,3,7,0,0,3,0,32,0,6,3,3,0,0,0,0,0,12,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,12,16,38,232,76,53,92,8,42,4,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Maitland (C)
15240,0,0,35,16,4,7,3,3,0,73,3,3,44,7,7,13,5,4,0,86,0,3,24,13,11,3,0,7,0,54,0,3,8,6,4,3,0,4,0,28,4,3,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,8,20,150,79,27,52,6,34,4,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,Mid-Coast (A)
15270,0,0,17,3,3,0,0,0,0,20,0,0,20,4,0,3,0,4,0,31,0,0,9,7,0,3,0,3,0,22,4,0,6,0,3,0,0,4,0,21,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,7,9,73,21,12,14,0,18,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Mid-Western Regional (A)
15300,0,0,3,3,0,4,0,0,0,4,0,0,7,4,0,0,0,3,0,17,0,3,0,3,3,0,3,0,0,11,3,0,3,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,22,18,8,9,5,9,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moree Plains (A)
15350,0,0,7,8,4,5,0,4,0,28,0,0,22,9,0,0,0,0,0,31,0,3,12,0,3,3,0,0,0,22,3,0,8,4,3,0,0,0,0,19,0,0,7,3,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,13,50,45,16,21,0,11,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mosman (A)
15520,0,0,3,3,0,0,0,0,0,15,0,0,15,3,0,0,0,0,0,20,0,0,3,4,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,4,4,0,9,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,Murray River (A)
15560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Murrumbidgee (A)
15650,0,0,6,0,3,0,0,0,0,13,0,0,17,3,0,0,0,4,0,23,0,0,13,0,0,3,0,4,0,23,3,3,11,0,3,0,0,0,0,20,3,3,16,0,0,0,3,0,0,26,0,3,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,99,14,14,8,6,13,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Muswellbrook (A)
15700,0,0,6,3,0,0,0,3,0,18,0,0,10,0,0,0,0,0,0,18,0,0,8,3,3,0,0,0,0,14,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,36,12,3,8,0,4,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nambucca (A)
15750,0,0,4,0,0,0,0,0,0,7,0,0,12,3,0,3,0,0,0,16,0,0,11,4,3,5,0,0,0,16,0,0,9,0,3,0,4,0,0,16,0,0,3,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,41,11,8,10,4,4,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Narrabri (A)
15800,0,0,11,0,0,0,0,0,0,11,0,0,3,0,3,0,0,3,0,9,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,5,0,0,5,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Narrandera (A)
15850,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,3,0,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Narromine (A)
15900,0,11,139,46,17,21,4,13,0,256,4,24,176,53,42,25,3,15,0,341,11,27,85,48,43,23,3,12,0,245,15,28,50,34,36,13,0,9,0,179,8,36,26,14,19,7,0,3,0,118,3,18,6,3,10,0,0,4,0,46,0,8,5,0,0,0,0,0,0,20,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,0,0,3,19,46,191,555,310,197,219,30,130,10,1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,12,0,3,3,0,0,0,0,0,3,5,0,3,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,Newcastle (C)
15950,0,8,24,22,10,11,0,19,0,100,3,24,41,31,19,8,0,0,0,124,12,31,21,16,30,9,0,6,3,127,11,43,5,19,35,9,0,0,0,119,10,35,4,3,22,8,0,0,0,88,3,34,6,3,14,3,0,0,4,60,8,14,0,0,4,3,0,0,0,31,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,14,44,199,129,144,167,85,8,46,16,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,4,North Sydney (A)
