lga_code16,mng_nni_a_15_19,mng_nni_a_20_24,mng_nni_a_25_34,mng_nni_a_35_44,mng_nni_a_45_54,mng_nni_a_55_64,mng_nni_a_65_74,mng_nni_a_75ov,mng_nni_tot,mng_1_149_a_15_19,mng_1_149_a_20_24,mng_1_149_a_25_34,mng_1_149_a_35_44,mng_1_149_a_45_54,mng_1_149_a_55_64,mng_1_149_a_65_74,mng_1_149_a_75ov,mng_1_149_tot,mng_150_299_a_15_19,mng_150_299_a_20_24,mng_150_299_a_25_34,mng_150_299_a_35_44,mng_150_299_a_45_54,mng_150_299_a_55_64,mng_150_299_a_65_74,mng_150_299_a_75ov,mng_150_299_tot,mng_300_399_a_15_19,mng_300_399_a_20_24,mng_300_399_a_25_34,mng_300_399_a_35_44,mng_300_399_a_45_54,mng_300_399_a_55_64,mng_300_399_a_65_74,mng_300_399_a_75ov,mng_300_399_tot,mng_400_499_a_15_19,mng_400_499_a_20_24,mng_400_499_a_25_34,mng_400_499_a_35_44,mng_400_499_a_45_54,mng_400_499_a_55_64,mng_400_499_a_65_74,mng_400_499_a_75ov,mng_400_499_tot,mng_500_649_a_15_19,mng_500_649_a_20_24,mng_500_649_a_25_34,mng_500_649_a_35_44,mng_500_649_a_45_54,mng_500_649_a_55_64,mng_500_649_a_65_74,mng_500_649_a_75ov,mng_500_649_tot,mng_650_799_a_15_19,mng_650_799_a_20_24,mng_650_799_a_25_34,mng_650_799_a_35_44,mng_650_799_a_45_54,mng_650_799_a_55_64,mng_650_799_a_65_74,mng_650_799_a_75ov,mng_650_799_tot,mng_800_999_a_15_19,mng_800_999_a_20_24,mng_800_999_a_25_34,mng_800_999_a_35_44,mng_800_999_a_45_54,mng_800_999_a_55_64,mng_800_999_a_65_74,mng_800_999_a_75ov,mng_800_999_tot,mng_1000_1249_a_15_19,mng_1000_1249_a_20_24,mng_1000_1249_a_25_34,mng_1000_1249_a_35_44,mng_1000_1249_a_45_54,mng_1000_1249_a_55_64,mng_1000_1249_a_65_74,mng_1000_1249_a_75ov,mng_1000_1249_tot,mng_1250_1499_a_15_19,mng_1250_1499_a_20_24,mng_1250_1499_a_25_34,mng_1250_1499_a_35_44,mng_1250_1499_a_45_54,mng_1250_1499_a_55_64,mng_1250_1499_a_65_74,mng_1250_1499_a_75ov,mng_1250_1499_tot,mng_1500_1749_a_15_19,mng_1500_1749_a_20_24,mng_1500_1749_a_25_34,mng_1500_1749_a_35_44,mng_1500_1749_a_45_54,mng_1500_1749_a_55_64,mng_1500_1749_a_65_74,mng_1500_1749_a_75ov,mng_1500_1749_tot,mng_1750_1999_a_15_19,mng_1750_1999_a_20_24,mng_1750_1999_a_25_34,mng_1750_1999_a_35_44,mng_1750_1999_a_45_54,mng_1750_1999_a_55_64,mng_1750_1999_a_65_74,mng_1750_1999_a_75ov,mng_1750_1999_tot,mng_2000_2999_a_15_19,mng_2000_2999_a_20_24,mng_2000_2999_a_25_34,mng_2000_2999_a_35_44,mng_2000_2999_a_45_54,mng_2000_2999_a_55_64,mng_2000_2999_a_65_74,mng_2000_2999_a_75ov,mng_2000_2999_tot,mng_3000mo_a_15_19,mng_3000mo_a_20_24,mng_3000mo_a_25_34,mng_3000mo_a_35_44,mng_3000mo_a_45_54,mng_3000mo_a_55_64,mng_3000mo_a_65_74,mng_3000mo_a_75ov,mng_3000mo_tot,mng_pins_a_15_19,mng_pins_a_20_24,mng_pins_a_25_34,mng_pins_a_35_44,mng_pins_a_45_54,mng_pins_a_55_64,mng_pins_a_65_74,mng_pins_a_75ov,mng_pins_tot,mng_tot_a_15_19,mng_tot_a_20_24,mng_tot_a_25_34,mng_tot_a_35_44,mng_tot_a_45_54,mng_tot_a_55_64,mng_tot_a_65_74,mng_tot_a_75ov,mng_tot_tot,pro_nni_a_15_19,pro_nni_a_20_24,pro_nni_a_25_34,pro_nni_a_35_44,pro_nni_a_45_54,pro_nni_a_55_64,pro_nni_a_65_74,pro_nni_a_75ov,pro_nni_tot,pro_1_149_a_15_19,pro_1_149_a_20_24,pro_1_149_a_25_34,pro_1_149_a_35_44,pro_1_149_a_45_54,pro_1_149_a_55_64,pro_1_149_a_65_74,pro_1_149_a_75ov,pro_1_149_tot,pro_150_299_a_15_19,pro_150_299_a_20_24,pro_150_299_a_25_34,pro_150_299_a_35_44,pro_150_299_a_45_54,pro_150_299_a_55_64,pro_150_299_a_65_74,pro_150_299_a_75ov,pro_150_299_tot,pro_300_399_a_15_19,pro_300_399_a_20_24,pro_300_399_a_25_34,pro_300_399_a_35_44,pro_300_399_a_45_54,pro_300_399_a_55_64,pro_300_399_a_65_74,pro_300_399_a_75ov,pro_300_399_tot,pro_400_499_a_15_19,pro_400_499_a_20_24,pro_400_499_a_25_34,pro_400_499_a_35_44,pro_400_499_a_45_54,pro_400_499_a_55_64,pro_400_499_a_65_74,pro_400_499_a_75ov,pro_400_499_tot,pro_500_649_a_15_19,pro_500_649_a_20_24,pro_500_649_a_25_34,pro_500_649_a_35_44,pro_500_649_a_45_54,pro_500_649_a_55_64,pro_500_649_a_65_74,pro_500_649_a_75ov,pro_500_649_tot,pro_650_799_a_15_19,pro_650_799_a_20_24,lga_name16
41330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,9,0,0,0,0,0,8,7,0,15,0,0,3,4,0,3,3,0,13,0,0,4,3,5,4,0,0,16,0,0,0,6,6,3,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,10,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,19,22,28,10,4,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Coober Pedy (DC)
41560,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,3,3,0,7,6,0,0,21,0,0,0,0,8,3,4,0,17,0,0,0,3,4,11,7,0,21,0,5,8,11,13,3,3,8,43,0,0,5,8,15,19,8,4,59,3,3,11,9,11,10,0,10,63,0,4,7,14,25,17,4,5,85,0,0,3,11,8,11,4,0,36,0,0,12,10,16,9,0,0,47,0,0,4,5,11,12,3,0,30,0,0,0,12,24,6,3,3,55,0,0,0,10,15,5,4,0,32,0,0,0,4,0,0,4,0,11,3,16,67,100,156,118,44,25,534,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,3,4,0,0,0,6,0,0,3,3,0,8,0,0,14,0,0,4,5,0,4,0,0,18,0,4,0,0,7,7,0,0,20,0,9,Copper Coast (DC)
40250,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,3,7,0,0,17,0,0,3,3,6,3,0,0,18,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,6,0,0,3,0,0,6,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,24,12,18,20,9,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,15,3,3,0,33,0,0,0,0,0,3,0,0,7,0,0,3,0,0,0,0,0,6,0,0,0,5,0,0,0,0,9,0,0,Anangu Pitjantjatjara (AC)
40310,0,0,0,6,7,10,3,0,26,0,0,3,0,3,5,0,0,15,3,0,5,7,3,12,9,3,30,0,3,7,10,8,17,13,3,57,0,0,4,9,7,11,8,7,49,0,0,4,12,23,32,15,4,94,0,7,10,15,23,32,21,7,112,0,8,22,41,39,36,10,9,163,0,3,30,46,53,39,12,0,192,0,5,34,46,45,25,10,4,171,0,0,23,39,44,29,6,3,141,0,0,10,16,29,15,11,0,79,0,3,12,65,64,28,3,0,183,0,0,5,25,40,23,7,3,101,0,0,4,3,11,3,0,3,24,3,31,174,342,400,314,135,38,1444,0,0,0,0,0,3,0,0,3,0,3,0,8,8,0,0,0,15,0,5,5,6,6,3,5,0,29,0,3,8,9,3,3,3,0,33,0,3,3,8,4,5,8,0,44,0,10,10,17,9,11,8,3,64,0,9,Barossa (DC)
40430,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,5,3,0,0,8,0,0,0,0,0,3,4,0,12,0,0,0,0,3,0,0,0,7,0,0,4,4,8,3,4,0,23,0,0,4,3,9,11,8,3,30,0,0,4,7,7,13,3,0,30,0,3,3,5,6,6,0,3,27,0,0,0,7,7,3,3,0,21,0,0,3,6,10,3,0,0,22,0,0,0,4,6,6,0,0,20,0,0,0,6,7,11,3,0,29,0,0,0,3,5,0,0,3,14,0,0,0,0,4,4,0,0,13,4,9,23,46,80,64,24,13,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Barunga West (DC)
40520,0,0,0,3,4,7,3,0,17,4,0,0,0,5,0,0,0,12,0,0,0,0,0,9,6,5,30,0,0,0,0,3,4,7,4,26,0,3,3,5,6,13,4,3,38,0,0,3,13,13,14,15,0,58,0,0,3,14,11,7,12,0,48,0,3,15,12,24,14,9,0,72,0,0,22,15,23,25,4,0,86,0,0,13,14,23,16,5,0,69,0,0,7,9,21,10,5,0,55,0,0,6,8,15,9,0,0,38,0,0,3,18,9,23,0,0,50,0,0,0,0,0,5,0,0,10,0,0,0,0,3,6,0,0,15,3,6,70,121,170,158,84,15,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,12,0,0,0,0,3,3,0,0,12,0,0,3,3,0,0,3,0,17,0,3,12,12,8,8,0,0,40,0,4,Berri and Barmera (DC)
40700,0,0,6,3,6,8,0,0,25,3,0,0,12,3,4,3,0,26,0,3,5,3,5,3,0,0,20,0,3,0,13,4,9,6,0,31,0,4,3,7,8,16,0,0,40,3,4,17,17,12,13,3,4,79,0,16,35,19,26,24,13,0,134,0,9,69,32,45,26,12,0,195,0,8,65,57,64,35,14,3,254,0,6,49,60,52,33,9,0,216,0,3,30,58,48,33,8,3,192,0,0,19,57,39,31,11,0,160,0,0,37,111,130,87,19,3,387,0,0,18,78,114,86,24,3,322,0,0,3,3,0,5,0,0,11,9,64,359,526,563,410,124,25,2093,0,0,6,7,6,3,3,0,17,16,8,6,17,12,10,5,0,76,3,7,13,19,12,22,3,0,83,3,6,17,11,16,20,8,0,89,0,11,16,21,23,29,18,9,116,0,16,38,29,27,33,20,4,175,0,33,Burnside (C)
40910,0,0,0,8,4,3,0,0,20,0,0,0,4,8,0,0,0,15,6,3,3,4,7,8,3,0,34,0,0,3,14,7,5,3,0,36,0,0,6,3,9,9,0,0,28,0,3,10,11,9,10,11,5,51,0,3,20,20,21,8,4,0,78,0,9,26,22,27,22,7,0,116,0,6,33,34,48,27,3,3,156,0,0,14,28,37,6,0,0,96,0,0,15,26,34,26,3,0,111,0,0,5,10,25,21,0,0,60,0,0,5,20,43,29,3,0,100,0,0,7,12,16,9,3,0,37,0,0,0,3,3,0,0,0,8,11,28,149,221,302,175,45,9,945,0,0,3,4,3,0,0,0,9,6,8,7,4,3,3,0,0,33,3,7,12,10,12,3,7,0,52,0,9,12,13,16,5,3,0,64,0,4,16,11,14,20,12,0,71,0,8,34,30,22,21,9,0,123,0,9,Campbelltown (C) (SA)
41830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,6,0,0,3,0,0,10,5,0,15,0,0,0,3,3,0,0,0,12,0,0,0,3,0,6,3,0,10,0,0,0,3,3,5,4,0,13,0,0,3,0,0,6,3,0,15,0,0,0,3,0,3,0,0,3,0,0,0,4,0,3,0,0,7,0,0,0,0,3,3,0,3,11,0,0,0,0,0,0,0,0,0,0,0,5,23,16,52,14,6,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Flinders Ranges (DC)
42030,0,0,0,3,4,5,0,0,11,4,0,0,0,0,0,0,0,7,0,0,4,3,3,3,0,0,12,0,0,4,3,8,3,0,0,17,0,0,0,0,3,4,3,0,14,0,10,5,10,10,4,3,0,34,0,11,21,15,14,11,3,0,80,0,9,31,20,19,18,0,0,91,0,5,30,20,31,25,4,0,114,0,3,21,17,18,7,0,0,57,0,0,5,18,15,25,0,0,65,0,0,9,6,3,7,0,0,28,0,0,7,16,13,23,3,0,63,0,0,0,4,15,5,3,3,29,0,0,0,0,0,3,0,0,3,6,33,127,137,150,146,25,3,629,0,0,4,0,0,0,0,0,3,0,0,4,3,6,4,0,0,18,0,4,4,3,4,3,0,0,20,3,0,5,3,10,4,4,0,32,0,7,3,13,8,7,4,0,38,0,6,10,17,8,15,6,0,64,0,9,Gawler (T)
42110,0,0,0,6,4,4,0,5,20,0,0,0,0,0,7,3,3,16,0,0,0,5,8,6,3,0,21,0,0,0,8,16,9,0,0,31,0,0,3,0,3,11,8,0,27,0,0,3,11,10,12,10,3,49,0,4,3,6,10,6,8,3,40,0,3,5,10,12,10,4,4,44,0,3,10,11,6,9,4,0,45,0,0,6,9,13,9,3,0,35,0,3,0,10,9,6,0,0,35,0,0,3,9,8,4,0,0,16,0,0,0,0,9,9,0,0,17,0,0,0,0,6,3,0,0,17,0,0,0,3,3,0,0,0,8,3,16,44,84,112,109,47,19,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,0,0,0,0,3,3,3,0,10,0,0,Goyder (DC)
42250,0,0,0,5,11,5,7,0,27,0,0,0,0,0,0,3,0,6,0,0,3,4,0,3,3,0,14,0,0,6,0,11,4,3,3,24,0,0,5,7,8,5,8,7,38,0,3,3,5,23,11,14,4,54,3,0,9,8,13,12,8,4,51,0,0,8,6,12,10,9,6,60,0,3,21,18,17,25,13,4,99,0,3,3,6,18,13,3,0,43,0,0,8,6,11,3,4,4,42,0,0,0,5,5,10,0,0,25,0,0,8,7,9,14,3,6,49,0,0,3,5,9,13,9,3,36,0,0,3,0,3,3,7,4,23,0,6,70,97,139,128,101,45,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,Grant (DC)
42600,0,0,0,3,3,3,0,0,11,6,0,6,0,3,0,6,0,22,3,0,3,3,7,6,3,0,22,0,0,7,4,7,4,6,0,24,4,3,11,13,13,4,7,0,56,0,9,12,18,24,22,15,0,98,0,12,25,20,19,14,8,4,110,0,20,43,33,44,28,12,0,188,0,7,65,50,39,39,8,3,210,0,4,25,43,29,35,6,3,148,0,0,19,39,40,33,10,0,146,0,0,14,17,28,19,4,3,91,0,3,7,36,34,38,10,0,128,0,0,3,19,25,27,13,0,85,0,0,4,3,7,7,0,0,20,12,66,249,293,319,284,97,19,1345,0,0,0,3,3,3,0,0,6,7,8,6,3,3,3,0,0,27,0,5,3,8,11,12,6,0,40,0,4,7,14,10,10,4,0,50,0,3,10,16,21,18,0,3,68,3,8,30,23,34,29,12,3,135,0,13,Holdfast Bay (C)
42750,0,0,0,3,10,8,7,0,21,0,0,0,0,4,3,4,3,12,0,0,4,0,8,3,5,0,26,0,0,7,6,6,12,18,0,47,0,0,6,5,13,10,3,8,46,0,3,12,5,13,7,13,0,56,0,3,10,6,7,15,9,3,57,0,0,12,17,18,23,8,3,84,0,0,12,9,18,15,15,0,64,0,0,5,8,4,4,3,0,29,0,0,6,8,9,6,0,0,26,0,0,0,0,11,3,0,0,14,0,0,0,8,16,5,0,0,29,0,0,0,0,3,7,3,0,9,0,0,0,0,4,0,3,0,5,0,12,69,80,132,125,90,22,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,10,0,0,5,0,0,7,3,0,18,0,0,Kangaroo Island (DC)
43080,0,0,0,4,7,10,0,0,20,0,0,0,0,3,0,0,0,12,0,0,0,3,0,3,6,3,19,0,0,0,0,0,3,0,0,5,0,0,0,4,3,6,0,0,10,0,0,0,8,10,6,5,0,23,0,0,0,0,11,9,3,0,34,0,0,3,12,16,5,6,0,41,0,0,0,4,11,6,3,0,21,0,0,0,0,0,0,0,0,11,0,0,0,6,0,0,4,0,9,0,0,0,0,0,3,0,0,7,0,0,0,0,4,0,3,0,9,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,10,46,63,57,36,4,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,Karoonda East Murray (DC)
43360,0,0,0,0,3,3,0,0,6,0,0,0,0,0,3,0,0,4,0,0,0,3,3,0,0,0,4,0,0,0,3,0,0,3,0,5,0,0,0,3,0,4,0,0,12,0,0,4,7,3,8,3,0,27,0,0,3,5,3,4,4,3,23,0,3,9,11,3,5,7,3,43,0,6,3,9,8,13,4,0,40,0,0,0,0,0,10,0,0,15,0,0,3,0,7,6,0,0,16,0,0,4,0,3,5,3,0,13,0,0,7,5,6,8,8,3,34,0,0,3,5,4,5,3,0,16,0,0,0,0,0,3,0,0,7,0,7,33,46,49,80,42,11,269,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Kingston (DC) (SA)
43650,0,0,0,3,8,3,5,0,17,0,0,0,3,0,3,0,0,7,0,0,3,3,6,7,4,3,29,3,0,3,3,4,7,7,0,27,0,0,6,10,10,4,10,6,40,0,0,4,11,9,8,20,8,59,0,6,13,21,8,15,12,9,82,0,3,17,20,20,21,16,0,99,0,7,24,33,23,23,12,0,116,0,0,13,28,30,27,5,3,97,0,0,14,20,23,17,9,5,83,0,0,13,14,16,18,3,0,60,0,0,10,35,31,20,6,0,102,0,0,7,11,32,17,8,0,72,0,0,3,0,3,3,0,0,18,3,21,124,212,227,192,103,30,919,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,10,0,3,3,0,0,4,0,0,14,0,3,3,0,3,0,0,0,16,0,0,7,6,3,0,0,0,15,0,0,5,3,3,5,0,0,22,0,7,Light (RegC)
43710,0,0,0,3,14,0,4,0,16,0,0,3,3,0,0,0,0,12,0,0,0,0,3,4,3,0,13,0,0,0,3,3,8,3,0,21,0,0,3,4,4,8,5,3,32,4,3,3,4,3,5,11,0,36,0,9,9,13,13,12,4,0,60,0,3,10,15,22,18,16,0,70,0,0,13,16,27,11,7,3,81,0,0,9,3,8,5,0,0,26,0,0,7,12,9,5,3,0,30,0,0,3,10,7,4,3,0,19,0,0,8,9,10,8,8,3,44,0,0,4,4,6,7,3,0,29,0,0,0,0,8,0,0,3,6,5,15,61,102,133,102,60,19,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,7,0,0,6,0,0,0,0,0,8,0,0,5,3,7,0,0,0,9,0,0,Lower Eyre Peninsula (DC)
43220,0,0,0,3,0,3,0,0,7,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,6,0,15,0,0,0,3,0,3,0,0,5,0,0,0,0,7,0,0,0,12,0,0,4,0,3,4,0,0,12,0,0,8,3,6,4,7,0,28,0,3,5,4,9,5,0,0,30,0,0,8,3,12,4,0,0,28,0,0,7,3,5,0,0,0,18,0,0,4,10,3,3,0,0,18,0,0,0,0,4,3,4,0,14,0,0,3,3,0,4,0,0,9,0,0,0,0,0,5,0,0,10,0,0,0,3,0,0,0,0,8,3,6,43,36,48,45,18,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Kimba (DC)
43790,0,0,0,3,9,6,3,0,21,3,0,3,4,8,4,3,0,26,0,0,0,8,8,12,3,0,26,0,3,0,0,10,17,11,0,41,0,0,6,6,17,18,14,6,66,0,3,8,15,22,32,19,8,101,0,10,12,14,20,19,18,0,96,0,0,14,29,26,21,12,3,105,0,0,19,35,38,31,8,0,139,0,0,13,14,21,21,5,0,85,0,0,11,21,31,19,0,3,75,0,0,5,11,10,13,3,0,43,0,0,8,11,12,8,3,0,45,0,0,0,4,14,20,7,5,49,0,0,0,3,3,9,5,0,31,7,20,93,177,245,248,119,37,942,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,4,0,3,0,0,0,6,0,0,9,0,0,0,3,3,6,5,0,17,0,0,5,8,5,0,0,0,23,0,4,Loxton Waikerie (DC)
43920,0,0,0,0,7,0,4,0,14,0,3,3,0,3,0,0,0,12,0,0,4,5,5,5,4,0,16,0,0,0,3,0,3,0,0,12,0,0,0,4,11,0,8,0,18,0,3,8,17,13,9,10,3,63,0,7,13,24,12,13,8,0,71,0,0,13,11,23,12,11,0,68,0,0,10,19,13,4,3,3,55,0,0,4,8,5,3,5,0,29,0,0,9,9,6,4,4,0,32,0,0,0,3,6,3,0,0,10,0,0,0,7,0,10,3,0,21,0,0,0,4,5,6,3,3,20,0,0,0,0,0,4,0,0,6,0,18,61,119,108,78,61,14,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,0,11,0,0,Mallala (DC)
44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maralinga Tjarutja (AC)
44060,0,0,0,4,3,0,0,0,15,4,3,8,6,3,3,3,0,26,3,4,11,8,7,3,5,0,40,10,10,6,5,13,8,0,0,50,0,8,15,11,20,8,7,0,69,3,8,13,18,28,19,13,0,106,0,18,41,44,34,31,14,0,183,3,30,77,62,58,51,8,3,298,0,18,96,119,86,50,12,3,390,0,3,71,68,66,46,9,0,259,0,0,43,88,82,43,3,0,262,0,0,25,58,50,31,4,0,170,0,0,30,93,114,90,19,3,346,0,0,7,39,49,34,3,0,134,0,0,6,11,3,0,0,0,19,27,98,457,631,613,422,105,9,2363,0,0,3,4,4,0,0,0,17,19,20,5,3,8,4,0,0,58,0,11,21,24,20,16,6,0,103,0,4,21,28,9,16,14,3,97,0,14,28,21,16,24,22,3,126,0,14,54,44,34,25,12,4,183,0,24,Marion (C)
44210,0,0,0,0,5,7,0,0,14,0,0,3,3,3,5,3,3,17,0,0,0,0,14,9,12,0,36,0,0,4,6,14,12,6,0,42,0,0,4,0,12,14,10,3,43,0,4,5,13,15,23,6,0,70,0,4,12,8,28,22,3,0,75,0,0,6,15,18,15,3,6,66,0,0,5,17,17,12,0,0,60,0,0,4,3,13,8,0,0,36,0,0,0,7,11,7,3,0,28,0,0,3,6,3,8,8,0,22,0,0,6,3,5,9,0,0,26,0,0,0,4,8,3,8,0,22,0,0,0,6,0,5,0,0,14,0,8,53,90,174,158,71,23,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,0,0,0,0,3,3,0,0,5,0,0,7,3,3,3,3,0,18,0,0,Mid Murray (DC)
44340,0,0,5,5,5,3,3,0,21,3,3,3,3,3,0,3,0,17,0,3,0,9,11,9,4,0,39,0,6,5,17,12,7,7,3,57,3,3,11,13,11,10,6,0,60,8,10,16,12,25,21,9,0,109,0,11,35,38,25,26,11,0,146,0,14,71,48,53,31,6,0,228,0,12,74,62,76,56,11,3,287,0,3,58,70,86,58,11,3,288,0,7,34,77,93,74,22,0,301,0,0,24,72,78,33,7,0,218,0,0,31,127,137,87,16,0,396,0,0,10,52,75,49,17,0,198,0,0,0,10,6,11,4,0,29,15,76,377,606,680,482,136,17,2396,0,0,6,0,13,3,0,0,21,17,26,20,18,11,13,4,0,114,0,25,39,40,19,23,9,3,161,5,25,32,39,25,28,23,3,175,3,17,50,48,35,39,15,3,215,0,30,108,107,75,57,28,4,411,0,41,Mitcham (C)
44550,0,0,0,6,9,13,7,0,30,3,3,3,7,9,0,3,3,21,4,0,3,8,3,8,7,0,35,3,0,3,3,13,16,9,3,53,0,5,10,18,19,16,15,3,78,0,11,5,6,22,17,16,3,79,4,9,25,27,27,18,5,0,113,0,16,40,27,33,24,17,0,163,0,9,35,37,59,41,8,0,192,0,0,22,40,39,24,9,0,134,0,0,17,25,47,22,3,0,114,0,0,16,18,26,4,9,0,76,0,0,16,24,52,29,4,3,126,0,0,3,20,31,11,9,9,75,0,0,0,3,4,7,3,0,19,12,48,190,273,385,259,124,26,1319,0,0,0,0,5,0,0,0,11,0,3,6,6,5,4,0,0,33,4,3,7,13,14,10,3,0,52,0,6,11,19,5,13,10,0,64,0,5,9,15,13,7,4,0,59,0,12,13,36,19,23,14,3,119,0,6,Mount Barker (DC)
44620,0,0,3,3,3,0,3,0,11,0,0,0,3,0,0,3,0,3,0,0,0,7,3,3,3,0,15,0,3,7,3,8,3,7,0,29,0,0,7,13,11,9,9,0,36,3,3,11,12,19,14,9,0,76,3,10,15,33,22,13,6,3,109,0,11,46,33,57,19,7,0,173,0,11,21,52,59,41,8,0,200,0,4,22,35,45,32,8,0,148,0,0,9,31,25,23,0,0,90,0,0,7,18,34,17,0,0,81,0,0,5,35,51,28,5,0,129,0,0,0,13,14,15,3,3,49,0,0,0,3,3,3,3,0,22,4,50,159,299,354,229,63,14,1175,0,0,3,0,6,0,0,0,11,3,0,0,3,0,4,0,0,8,7,7,3,6,3,12,0,0,30,4,0,9,8,8,3,3,0,25,6,3,9,10,8,4,0,0,37,0,9,20,21,12,16,7,0,89,0,15,Mount Gambier (C)
