lga_code16,m1_train_mng,m1_train_pro,m1_train_tectw,m1_train_copsw,m1_train_claw,m1_train_swks,m1_train_maopdv,m1_train_lab,m1_train_idns,m1_train_tot,m1_bus_mng,m1_bus_pro,m1_bus_tectw,m1_bus_copsw,m1_bus_claw,m1_bus_swks,m1_bus_maopdv,m1_bus_lab,m1_bus_idns,m1_bus_tot,m1_ferry_mng,m1_ferry_pro,m1_ferry_tectw,m1_ferry_copsw,m1_ferry_claw,m1_ferry_swks,m1_ferry_maopdv,m1_ferry_lab,m1_ferry_idns,m1_ferry_tot,m1_tram_inc_lr_mng,m1_tram_inc_lr_pro,m1_tram_inc_lr_tectw,m1_tram_inc_lr_copsw,m1_tram_inc_lr_claw,m1_tram_inc_lr_swks,m1_tram_inc_lr_maopdv,m1_tram_inc_lr_lab,m1_tram_inc_lr_idns,m1_tram_inc_lr_tot,m1_taxi_mng,m1_taxi_pro,m1_taxi_tectw,m1_taxi_copsw,m1_taxi_claw,m1_taxi_swks,m1_taxi_maopdv,m1_taxi_lab,m1_taxi_idns,m1_taxi_tot,m1_carasdriv_mng,m1_carasdriv_pro,m1_carasdriv_tectw,m1_carasdriv_copsw,m1_carasdriv_claw,m1_carasdriv_swks,m1_carasdriv_maopdv,m1_carasdriv_lab,m1_carasdriv_idns,m1_carasdriv_tot,m1_caraspas_mng,m1_caraspas_pro,m1_caraspas_tectw,m1_caraspas_copsw,m1_caraspas_claw,m1_caraspas_swks,m1_caraspas_maopdv,m1_caraspas_lab,m1_caraspas_idns,m1_caraspas_tot,m1_truck_mng,m1_truck_pro,m1_truck_tectw,m1_truck_copsw,m1_truck_claw,m1_truck_swks,m1_truck_maopdv,m1_truck_lab,m1_truck_idns,m1_truck_tot,m1_mbikescoot_mng,m1_mbikescoot_pro,m1_mbikescoot_tectw,m1_mbikescoot_copsw,m1_mbikescoot_claw,m1_mbikescoot_swks,m1_mbikescoot_maopdv,m1_mbikescoot_lab,m1_mbikescoot_idns,m1_mbikescoot_tot,m1_bicycle_mng,m1_bicycle_pro,m1_bicycle_tectw,m1_bicycle_copsw,m1_bicycle_claw,m1_bicycle_swks,m1_bicycle_maopdv,m1_bicycle_lab,m1_bicycle_idns,m1_bicycle_tot,m1_oth_mng,m1_oth_pro,m1_oth_tectw,m1_oth_copsw,m1_oth_claw,m1_oth_swks,m1_oth_maopdv,m1_oth_lab,m1_oth_idns,m1_oth_tot,m1_wlkonly_mng,m1_wlkonly_pro,m1_wlkonly_tectw,m1_wlkonly_copsw,m1_wlkonly_claw,m1_wlkonly_swks,m1_wlkonly_maopdv,m1_wlkonly_lab,m1_wlkonly_idns,m1_wlkonly_tot,m1_tot_m1_mng,m1_tot_m1_pro,m1_tot_m1_tectw,m1_tot_m1_copsw,m1_tot_m1_claw,m1_tot_m1_swks,m1_tot_m1_maopdv,m1_tot_m1_lab,m1_tot_m1_idns,m1_tot_m1_tot,m2_trnbus_mng,m2_trnbus_pro,m2_trnbus_tectw,m2_trnbus_copsw,m2_trnbus_claw,m2_trnbus_swks,m2_trnbus_maopdv,m2_trnbus_lab,m2_trnbus_idns,m2_trnbus_tot,m2_trnfer_mng,m2_trnfer_pro,m2_trnfer_tectw,m2_trnfer_copsw,m2_trnfer_claw,m2_trnfer_swks,m2_trnfer_maopdv,m2_trnfer_lab,m2_trnfer_idns,m2_trnfer_tot,m2_trntrm_inc_lr_mng,m2_trntrm_inc_lr_pro,m2_trntrm_inc_lr_tectw,m2_trntrm_inc_lr_copsw,m2_trntrm_inc_lr_claw,m2_trntrm_inc_lr_swks,m2_trntrm_inc_lr_maopdv,m2_trntrm_inc_lr_lab,m2_trntrm_inc_lr_idns,m2_trntrm_inc_lr_tot,m2_trncarasdriv_mng,m2_trncarasdriv_pro,m2_trncarasdriv_tectw,m2_trncarasdriv_copsw,m2_trncarasdriv_claw,m2_trncarasdriv_swks,m2_trncarasdriv_maopdv,m2_trncarasdriv_lab,m2_trncarasdriv_idns,m2_trncarasdriv_tot,m2_trncaraspa_mng,m2_trncaraspa_pro,m2_trncaraspa_tectw,m2_trncaraspa_copsw,m2_trncaraspa_claw,m2_trncaraspa_swks,m2_trncaraspa_maopdv,m2_trncaraspa_lab,m2_trncaraspa_idns,m2_trncaraspa_tot,m2_trnoth_mng,m2_trnoth_pro,m2_trnoth_tectw,m2_trnoth_copsw,m2_trnoth_claw,m2_trnoth_swks,m2_trnoth_maopdv,m2_trnoth_lab,m2_trnoth_idns,m2_trnoth_tot,m2_trn_and_tot_mng,m2_trn_and_tot_pro,m2_trn_and_tot_tectw,m2_trn_and_tot_copsw,m2_trn_and_tot_claw,m2_trn_and_tot_swks,m2_trn_and_tot_maopdv,m2_trn_and_tot_lab,m2_trn_and_tot_idns,m2_trn_and_tot_tot,lga_name16
14100,0,10,3,13,3,0,0,3,0,33,7,44,16,48,24,18,3,21,3,186,3,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,13,343,894,295,462,351,152,43,148,29,2719,10,25,13,44,9,12,0,31,3,154,3,0,16,0,0,0,7,3,0,26,0,4,3,6,0,0,0,0,0,14,3,9,3,3,3,0,0,0,0,24,9,4,0,3,0,0,0,0,0,16,26,33,7,38,18,11,4,11,0,145,408,1032,361,604,411,200,57,221,39,3337,3,23,9,22,11,5,0,20,0,97,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,25,10,26,11,7,0,18,0,104,Hunters Hill (A)
14170,369,1154,692,612,687,509,327,832,113,5298,195,495,298,509,283,343,96,310,27,2559,6,11,3,0,5,0,0,0,3,30,11,32,14,25,11,15,0,6,0,118,19,32,6,12,9,10,18,15,0,133,5569,7589,4880,3481,3937,2883,2128,2059,438,32977,218,306,296,249,273,308,111,334,44,2136,60,7,125,0,17,5,147,51,8,417,88,116,89,58,28,33,38,46,11,505,90,273,87,98,49,43,39,58,10,748,49,92,51,38,27,13,27,28,15,333,405,839,366,836,393,500,118,303,57,3818,7080,10949,6907,5919,5726,4671,3050,4038,727,49057,152,447,221,262,248,200,80,269,25,1913,13,16,6,3,0,0,0,0,0,33,9,13,4,17,8,3,0,4,0,52,58,145,65,35,92,27,28,26,8,475,14,42,17,17,37,12,14,18,0,171,6,37,11,6,9,6,3,8,0,82,248,695,325,333,390,243,132,325,40,2725,Inner West (A)
14200,3,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,12,481,669,630,483,425,445,270,680,63,4148,17,28,34,36,17,71,9,162,6,387,19,3,12,0,3,3,28,8,0,75,18,3,3,0,3,0,4,12,0,44,5,3,3,0,3,3,0,3,0,18,15,0,0,6,3,0,3,9,3,47,67,34,19,32,14,24,9,38,7,245,620,748,713,568,471,551,325,911,82,4994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inverell (A)
14400,0,3,9,11,4,3,0,4,0,33,3,0,0,3,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,553,612,542,382,317,166,348,40,3381,10,18,29,33,17,36,3,49,0,206,3,0,11,0,0,0,8,8,3,45,4,0,5,3,0,0,3,0,0,17,0,0,0,5,0,3,0,0,0,12,7,3,3,0,3,0,0,0,3,21,55,28,34,39,16,40,11,23,0,243,510,614,706,639,422,397,190,441,48,3977,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,8,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,0,0,3,0,19,Kiama (A)
14500,155,514,146,324,203,157,15,186,33,1735,15,47,18,45,21,43,0,34,3,231,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,7,13,0,0,0,3,7,0,0,30,2328,6058,1826,2489,2108,1159,269,871,218,17333,84,212,121,196,111,143,14,144,5,1042,18,0,49,0,0,3,16,24,0,118,12,43,22,22,8,8,7,9,0,128,13,31,3,7,0,4,0,4,0,60,40,61,19,11,27,4,7,0,6,183,95,260,58,253,107,145,6,84,18,1023,2777,7238,2267,3358,2593,1679,341,1357,274,21886,30,127,37,139,41,48,5,64,13,494,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,27,89,19,20,37,15,3,9,6,230,5,20,5,15,12,6,0,8,0,75,4,13,0,0,0,0,0,0,0,30,67,251,70,185,94,72,9,82,17,836,Ku-ring-gai (A)
14550,9,9,7,0,0,0,0,6,0,29,3,0,0,3,4,3,3,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,258,221,148,185,134,122,215,17,1525,7,14,11,6,9,12,10,23,0,92,15,0,3,0,0,0,20,3,0,45,4,0,7,0,0,0,0,3,0,17,3,0,0,0,0,0,0,0,0,8,21,0,4,0,0,0,4,6,3,39,68,22,10,15,7,17,8,24,0,178,347,302,271,178,210,175,165,283,21,1957,0,3,0,3,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,4,0,3,0,0,3,0,0,18,Kyogle (A)
14600,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,222,193,156,164,104,102,171,15,1405,16,9,16,10,8,13,20,21,0,111,21,0,6,0,0,0,12,4,0,40,7,0,0,0,0,3,0,3,0,15,3,3,4,0,0,0,0,0,0,6,18,3,0,0,0,0,6,0,0,37,47,25,24,28,12,31,6,21,4,199,387,266,247,196,186,153,154,212,24,1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lachlan (A)
14650,11,32,7,21,6,18,3,13,0,120,15,39,43,83,58,151,33,98,15,542,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,3,4,3,0,3,10,4,11,0,37,4302,7598,6640,5609,5579,4751,2632,3822,446,41381,144,210,342,346,211,651,93,675,33,2702,43,6,152,3,18,26,178,96,6,528,19,48,61,31,32,32,34,46,4,306,13,65,34,15,13,7,14,22,4,187,20,30,29,20,32,15,35,15,5,206,119,155,135,177,126,161,34,187,8,1103,4691,8195,7455,6309,6091,5816,3058,4985,507,47112,0,7,11,15,5,9,3,9,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,3,0,7,6,0,4,0,37,0,3,3,0,3,0,0,0,0,16,0,4,3,3,0,0,0,3,0,13,11,20,14,20,14,13,4,15,0,123,Lake Macquarie (C)
14700,141,499,73,93,221,60,12,70,28,1188,72,251,48,112,140,82,25,37,18,785,0,3,0,0,3,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,15,14,0,0,0,0,0,0,0,25,1867,2734,1141,684,1184,718,244,481,126,9180,69,104,47,62,65,52,18,52,8,482,5,0,15,0,3,0,5,9,0,42,28,51,10,8,10,8,3,3,5,129,23,32,5,3,8,3,5,8,0,86,17,28,5,5,10,9,5,3,0,82,79,171,32,122,74,76,7,43,9,633,2318,3882,1392,1086,1713,1013,326,703,201,12643,54,163,52,69,119,55,25,57,12,605,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,23,66,4,3,38,11,0,6,0,156,11,24,6,3,14,4,3,3,0,63,8,7,3,0,0,0,0,0,0,22,97,268,65,81,167,75,32,62,12,853,Lane Cove (A)
14750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,459,463,492,237,370,214,360,666,54,3323,16,22,24,13,18,29,10,121,5,261,9,0,0,0,0,3,14,4,0,32,0,0,0,0,0,0,0,3,0,13,0,10,7,0,0,3,3,8,0,29,5,3,0,0,3,0,4,3,0,25,48,33,22,16,10,20,15,26,3,200,541,533,558,269,409,267,414,840,63,3897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leeton (A)
14850,0,0,0,0,0,0,0,0,0,3,3,4,14,8,10,17,6,28,3,92,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,7,3,4,0,24,1472,3601,1719,1775,2102,1351,726,1358,143,14255,69,171,102,107,138,203,21,233,12,1057,29,3,49,4,0,4,56,27,0,178,13,22,20,15,5,16,21,22,3,131,3,33,19,10,6,8,3,17,0,102,23,22,18,10,8,0,3,10,3,92,131,124,62,84,47,62,30,89,8,638,1753,3986,2005,2020,2312,1670,874,1784,177,16573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,Lismore (C)
14870,4,7,3,0,4,0,0,4,0,19,3,3,0,0,0,0,0,8,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,19,456,801,919,606,753,347,724,454,77,5135,17,26,47,36,29,55,22,90,6,318,7,0,12,0,0,0,35,8,0,72,4,4,4,3,0,3,0,0,0,19,3,4,9,0,0,0,3,0,3,26,8,3,3,31,0,0,4,3,3,60,54,31,54,73,36,43,27,62,4,393,551,872,1060,755,822,460,816,637,92,6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,16,Lithgow (C)
14900,103,438,157,187,332,137,82,173,28,1637,32,120,64,129,158,193,75,175,26,982,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,3,10,3,7,0,3,44,18,3,94,5676,9826,6643,4641,6904,4230,5358,4119,943,48347,209,396,417,386,424,660,326,773,87,3673,77,3,178,0,37,18,444,107,12,877,22,32,38,47,18,10,48,21,10,243,24,40,22,20,10,4,38,24,6,185,26,29,64,74,42,19,34,29,14,323,159,300,152,355,173,223,62,234,40,1693,6333,11208,7745,5842,8096,5496,6521,5678,1168,58075,33,112,44,72,84,82,76,117,10,618,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,22,72,18,30,38,13,8,8,5,212,8,31,6,3,16,10,8,16,0,90,3,14,3,0,6,3,3,0,0,42,70,224,70,103,138,107,86,141,22,974,Liverpool (C)
14920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,234,215,198,173,150,95,245,246,22,1575,4,15,10,8,12,12,13,22,0,100,14,0,7,0,0,0,24,6,0,51,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,9,0,3,3,0,0,3,13,0,26,76,15,19,11,17,14,14,36,3,200,335,245,233,200,179,123,303,323,28,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Liverpool Plains (A)
14950,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,78,62,55,52,18,26,46,3,444,4,0,0,0,0,3,3,7,4,21,7,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,10,0,0,0,0,0,0,4,0,15,48,6,6,13,9,3,3,8,0,106,168,85,72,70,62,24,42,68,4,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lockhart (A)
15050,9,24,14,16,9,12,4,21,3,109,3,3,12,25,15,25,8,46,3,146,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,0,4,6,0,23,2117,3996,3199,2246,2799,2021,1431,1744,232,19788,47,112,163,134,104,312,59,296,12,1240,25,6,56,0,3,5,89,38,4,224,3,11,20,8,15,8,12,14,3,94,6,17,16,11,6,9,10,6,0,85,8,4,19,13,9,4,12,3,4,82,54,76,63,67,44,50,20,70,11,455,2292,4253,3568,2523,3015,2449,1646,2242,266,22247,3,0,3,0,4,4,0,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,4,3,0,0,0,0,23,0,3,0,0,0,3,0,3,0,9,3,11,0,0,0,0,0,0,0,15,11,27,5,6,4,10,0,9,0,67,Maitland (C)
15240,0,3,0,0,0,3,4,0,0,12,4,9,4,5,6,17,7,21,5,87,0,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,3,6,3,5,0,3,0,4,0,29,1901,3290,2634,2468,2037,2069,1075,2194,188,17848,94,152,162,187,124,292,62,305,18,1398,33,0,73,3,8,13,132,50,0,317,40,16,30,19,12,3,16,23,3,152,8,27,16,15,7,19,13,36,3,141,42,8,15,15,22,5,7,22,3,148,262,142,120,149,94,126,29,175,10,1110,2389,3661,3066,2868,2309,2548,1346,2830,225,21243,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,0,0,12,Mid-Coast (A)
15270,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,5,11,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,708,891,1230,603,660,527,896,687,55,6256,25,38,87,39,38,85,130,110,8,562,42,0,35,0,0,3,23,16,4,130,22,4,6,3,3,6,3,5,0,46,3,9,8,3,0,0,0,8,3,24,16,5,3,3,0,0,4,3,0,42,113,53,36,47,33,62,12,61,0,421,930,1003,1411,699,740,688,1081,899,73,7523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Mid-Western Regional (A)
15300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,628,626,477,380,495,287,391,430,49,3757,18,24,24,27,24,47,24,75,10,272,26,0,21,0,4,3,30,17,5,104,3,3,4,0,0,3,3,5,0,24,4,3,4,4,0,3,0,3,0,20,26,4,4,3,0,0,0,5,3,51,104,50,32,34,20,28,12,51,7,333,805,711,570,448,548,369,468,598,68,4580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moree Plains (A)
15350,9,22,18,27,11,18,0,16,7,123,66,129,74,171,68,91,0,63,12,670,9,4,0,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,6,8,0,0,0,0,0,0,0,16,746,1081,777,606,432,456,51,205,62,4421,33,32,43,35,13,35,0,34,0,226,7,0,25,0,0,0,3,3,0,41,7,23,31,16,8,4,0,5,0,99,8,16,8,11,3,3,0,0,0,47,11,12,3,9,6,3,0,0,7,53,72,94,54,123,44,89,4,36,11,522,973,1414,1036,999,589,701,63,364,98,6236,23,60,37,64,17,42,0,53,5,300,4,4,3,0,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,23,67,38,69,23,44,3,58,5,324,Mosman (A)
15520,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,275,426,344,228,177,235,462,28,2651,20,14,35,19,14,18,16,50,0,173,21,0,4,0,0,0,14,7,0,46,16,0,0,0,0,0,0,7,0,21,0,0,6,7,0,3,0,4,3,23,31,3,0,0,4,0,0,9,0,48,109,22,22,12,19,14,19,42,3,270,680,309,501,384,265,210,292,585,34,3260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Murray River (A)
15560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,91,102,68,80,44,112,163,11,908,24,3,13,8,3,0,8,44,4,113,8,0,3,0,0,0,4,4,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,14,0,0,3,0,0,0,0,0,12,57,8,17,16,5,9,9,18,0,137,347,102,135,88,95,54,133,236,16,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Murrumbidgee (A)
15650,0,3,0,0,0,0,3,0,0,9,0,3,3,0,0,3,0,5,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,583,848,1817,485,650,354,1506,620,81,6940,16,33,102,28,29,61,108,68,10,458,10,0,11,0,0,0,11,18,3,55,12,0,17,3,0,4,13,16,0,65,0,4,0,0,0,3,3,0,0,11,8,3,4,0,0,4,3,11,0,34,40,22,17,29,12,29,12,44,0,212,667,917,1970,547,697,463,1660,777,96,7800,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,13,Muswellbrook (A)
15700,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,11,397,663,558,535,388,279,303,539,55,3707,16,29,26,35,25,50,7,82,7,269,19,0,16,0,0,3,27,15,0,86,8,0,10,0,4,3,5,5,0,34,3,0,0,0,0,0,0,7,0,14,6,3,10,5,9,0,0,4,0,31,49,14,21,35,11,30,12,41,3,204,494,714,640,616,438,364,350,698,68,4371,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Nambucca (A)
15750,0,0,0,0,3,0,0,0,0,4,3,15,21,0,8,0,61,9,3,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,532,644,671,345,407,289,664,401,57,4010,18,32,49,28,13,48,121,64,11,385,23,4,20,0,0,3,41,16,3,106,3,0,3,0,0,0,0,0,0,11,3,3,7,4,0,0,0,3,0,13,23,7,0,3,5,3,6,5,3,46,72,34,22,29,24,34,12,51,10,286,679,731,803,409,461,375,915,545,81,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Narrabri (A)
15800,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,182,172,156,141,106,120,188,14,1289,8,7,22,6,3,8,9,25,3,88,5,0,0,0,3,0,12,4,0,27,5,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,3,0,0,7,13,0,3,0,3,0,3,3,0,34,61,20,11,24,14,12,5,25,5,172,324,205,214,180,166,121,157,251,23,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Narrandera (A)
15850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,243,222,200,127,133,95,186,147,14,1367,8,9,9,8,5,16,25,16,0,107,19,0,5,0,0,0,16,0,0,43,10,0,0,0,0,0,0,0,0,15,0,0,3,0,0,3,0,3,0,10,12,0,0,0,0,0,4,3,0,30,43,13,12,22,13,17,13,27,0,153,341,248,237,159,152,133,238,195,21,1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Narromine (A)
